energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-2.93846923,0.37052348,0.00030197,0.00774953,0.00051382,0.06992288,0.03974740,0.06890730,0.04494314,0.24736369
-2.93246623,0.35879078,0.00035697,0.00715212,0.00060942,0.06599430,0.04319394,0.06563619,0.04606897,0.23897156
-2.92646323,0.34912933,0.00041901,0.00657675,0.00071796,0.06240575,0.04729110,0.06264699,0.04768796,0.23184316
-2.92046023,0.34195875,0.00048838,0.00602957,0.00084018,0.05921736,0.05207887,0.06001272,0.04984951,0.22627957
-2.91445723,0.33764689,0.00056524,0.00551602,0.00097669,0.05648240,0.05758831,0.05779732,0.05259483,0.22254674
-2.90845423,0.33650102,0.00064961,0.00504071,0.00112794,0.05424582,0.06383980,0.05605432,0.05595529,0.22086972
-2.90245123,0.33876097,0.00074137,0.00460736,0.00129414,0.05254300,0.07084145,0.05482600,0.05995089,0.22142806
-2.89644822,0.34459432,0.00084020,0.00421868,0.00147527,0.05139902,0.07858802,0.05414282,0.06458907,0.22435255
-2.89044522,0.35409375,0.00094559,0.00387643,0.00167106,0.05082809,0.08706021,0.05402343,0.06986375,0.22972326
-2.88444222,0.36727645,0.00105684,0.00358141,0.00188093,0.05083344,0.09622445,0.05447497,0.07575485,0.23756874
-2.87843922,0.38408556,0.00117304,0.00333352,0.00210405,0.05140753,0.10603337,0.05549383,0.08222808,0.24786649
-2.87243622,0.40439357,0.00129307,0.00313185,0.00233927,0.05253246,0.11642686,0.05706671,0.08923521,0.26054446
-2.86643322,0.42800733,0.00141564,0.00297478,0.00258521,0.05418073,0.12733368,0.05917194,0.09671478,0.27548355
-2.86043022,0.45467468,0.00153928,0.00286009,0.00284020,0.05631614,0.13867379,0.06178104,0.10459315,0.29252099
-2.85442721,0.48409226,0.00166240,0.00278509,0.00310236,0.05889486,0.15036109,0.06486048,0.11278599,0.31145438
-2.84842421,0.51591428,0.00178328,0.00274678,0.00336966,0.06186669,0.16230666,0.06837338,0.12120015,0.33204644
-2.84242121,0.54976198,0.00190016,0.00274190,0.00363990,0.06517638,0.17442219,0.07228136,0.12973572,0.35403014
-2.83641821,0.58523343,0.00201127,0.00276714,0.00391084,0.06876499,0.18662353,0.07654617,0.13828844,0.37711422
-2.83041521,0.62191330,0.00211485,0.00281923,0.00418020,0.07257133,0.19883415,0.08113125,0.14675214,0.40098893
-2.82441221,0.65938243,0.00220925,0.00289503,0.00444574,0.07653339,0.21098821,0.08600299,0.15502132,0.42533193
-2.81840920,0.69722675,0.00229293,0.00299165,0.00470532,0.08058979,0.22303322,0.09113173,0.16299364,0.44981416
-2.81240620,0.73504540,0.00236454,0.00310654,0.00495692,0.08468117,0.23493180,0.09649234,0.17057232,0.47410569
-2.80640320,0.77245784,0.00242297,0.00323758,0.00519872,0.08875155,0.24666272,0.10206450,0.17766830,0.49788143
-2.80040020,0.80910973,0.00246732,0.00338315,0.00542908,0.09274964,0.25822083,0.10783247,0.18420215,0.52082669
-2.79439720,0.84467753,0.00249700,0.00354218,0.00564660,0.09663008,0.26961593,0.11378450,0.19010559,0.54264239
-2.78839420,0.87887184,0.00251170,0.00371420,0.00585009,0.10035460,0.28087061,0.11991189,0.19532269,0.56305011
-2.78239120,0.91143935,0.00251141,0.00389942,0.00603859,0.10389305,0.29201704,0.12620761,0.19981065,0.58179667
-2.77638819,0.94216373,0.00249641,0.00409871,0.00621133,0.10722426,0.30309298,0.13266478,0.20354011,0.59865839
-2.77038519,0.97086534,0.00246725,0.00431363,0.00636773,0.11033689,0.31413711,0.13927493,0.20649516,0.61344489
-2.76438219,0.99740023,0.00242474,0.00454645,0.00650733,0.11322987,0.32518399,0.14602616,0.20867292,0.62600236
-2.75837919,1.02165832,0.00236991,0.00480009,0.00662978,0.11591280,0.33625904,0.15290151,0.21008287,0.63621632
-2.75237619,1.04356130,0.00230396,0.00507812,0.00673477,0.11840599,0.34737374,0.15987732,0.21074583,0.64401360
-2.74637319,1.06306020,0.00222826,0.00538466,0.00682204,0.12074021,0.35852158,0.16692211,0.21069279,0.64936373
-2.74037019,1.08013297,0.00214423,0.00572432,0.00689130,0.12295611,0.36967491,0.17399571,0.20996364,0.65227940
-2.73436718,1.09478222,0.00205340,0.00610205,0.00694224,0.12510326,0.38078310,0.18104906,0.20860572,0.65281608
-2.72836418,1.10703309,0.00195726,0.00652301,0.00697449,0.12723882,0.39177224,0.18802448,0.20667240,0.65107059
-2.72236118,1.11693161,0.00185732,0.00699238,0.00698766,0.12942580,0.40254644,0.19485663,0.20422170,0.64717877
-2.71635818,1.12454329,0.00175500,0.00751517,0.00698133,0.13173091,0.41299097,0.20147411,0.20131489,0.64131201
-2.71035518,1.12995210,0.00165167,0.00809595,0.00695505,0.13422213,0.42297702,0.20780164,0.19801530,0.63367283
-2.70435218,1.13325983,0.00154856,0.00873864,0.00690843,0.13696590,0.43236809,0.21376278,0.19438712,0.62448954
-2.69834917,1.13458564,0.00144680,0.00944623,0.00684117,0.14002416,0.44102772,0.21928310,0.19049442,0.61401003
-2.69234617,1.13406589,0.00134739,0.01022049,0.00675308,0.14345124,0.44882835,0.22429372,0.18640031,0.60249499
-2.68634317,1.13185414,0.00125122,0.01106176,0.00664420,0.14729078,0.45566086,0.22873496,0.18216622,0.59021072
-2.68034017,1.12812120,0.00115901,0.01196871,0.00651482,0.15157285,0.46144439,0.23256012,0.17785137,0.57742172
-2.67433717,1.12305544,0.00107142,0.01293810,0.00636552,0.15631127,0.46613618,0.23573907,0.17351247,0.56438349
-2.66833417,1.11686310,0.00098897,0.01396472,0.00619728,0.16150156,0.46974072,0.23826160,0.16920350,0.55133579
-2.66233117,1.10976883,0.00091209,0.01504126,0.00601147,0.16711933,0.47231817,0.24014045,0.16497579,0.53849656
-2.65632816,1.10201640,0.00084113,0.01615834,0.00580989,0.17311959,0.47399133,0.24141368,0.16087824,0.52605700
-2.65032516,1.09386967,0.00077641,0.01730459,0.00559480,0.17943679,0.47495121,0.24214659,0.15695776,0.51417783
-2.64432216,1.08561383,0.00071815,0.01846686,0.00536889,0.18598584,0.47546064,0.24243288,0.15325984,0.50298703
-2.63831916,1.07755689,0.00066657,0.01963046,0.00513531,0.19266407,0.47585601,0.24239507,0.14982941,0.49257914
-2.63231616,1.07003136,0.00062184,0.02077957,0.00489759,0.19935414,0.47654687,0.24218426,0.14671173,0.48301619
-2.62631316,1.06339611,0.00058413,0.02189768,0.00465960,0.20592774,0.47801334,0.24197904,0.14395340,0.47433006
-2.62031016,1.05803801,0.00055357,0.02296807,0.00442555,0.21225008,0.48080148,0.24198367,0.14160348,0.46652634
-2.61430715,1.05437329,0.00053029,0.02397439,0.00419982,0.21818486,0.48551635,0.24242557,0.13971446,0.45958921
-2.60830415,1.05284810,0.00051440,0.02490127,0.00398697,0.22359961,0.49281308,0.24355199,0.13834319,0.45348720
-2.60230115,1.05393805,0.00050597,0.02573482,0.00379159,0.22837105,0.50338588,0.24562605,0.13755158,0.44817944
-2.59629815,1.05814607,0.00050506,0.02646320,0.00361826,0.23239031,0.51795503,0.24892200,0.13740691,0.44362194
-2.59029515,1.06599829,0.00051168,0.02707710,0.00347139,0.23556768,0.53725199,0.25371984,0.13798183,0.43977356
-2.58429215,1.07803751,0.00052580,0.02757012,0.00335519,0.23783661,0.56200274,0.26029928,0.13935374,0.43660126
-2.57828914,1.09481384,0.00054730,0.02793898,0.00327354,0.23915680,0.59290935,0.26893302,0.14160364,0.43408428
-2.57228614,1.11687239,0.00057601,0.02818372,0.00322990,0.23951619,0.63063016,0.27987950,0.14481433,0.43221698
-2.56628314,1.14473778,0.00061166,0.02830767,0.00322723,0.23893166,0.67575865,0.29337510,0.14906792,0.43101009
-2.56028014,1.17889587,0.00065389,0.02831728,0.00326790,0.23744848,0.72880135,0.30962601,0.15444276,0.43049037
-2.55427714,1.21977278,0.00070223,0.02822182,0.00335362,0.23513843,0.79015539,0.32879986,0.16100972,0.43069852
-2.54827414,1.26771204,0.00075611,0.02803299,0.00348538,0.23209672,0.86008606,0.35101733,0.16882807,0.43168564
-2.54227114,1.32295059,0.00081484,0.02776436,0.00366337,0.22843788,0.93870522,0.37634409,0.17794102,0.43350835
-2.53626813,1.38559469,0.00087761,0.02743074,0.00388697,0.22429075,1.02595133,0.40478329,0.18837110,0.43622279
-2.53026513,1.45559707,0.00094353,0.02704754,0.00415470,0.21979291,1.12157199,0.43626894,0.20011575,0.43987811
-2.52426213,1.53273650,0.00101162,0.02663008,0.00446422,0.21508477,1.22511014,0.47066078,0.21314315,0.44450968
-2.51825913,1.61660141,0.00108080,0.02619288,0.00481231,0.21030362,1.33589469,0.50774070,0.22738878,0.45013252
-2.51225613,1.70657867,0.00114998,0.02574909,0.00519495,0.20557801,1.45303680,0.54721133,0.24275280,0.45673551
-2.50625313,1.80184899,0.00121802,0.02530993,0.00560730,0.20102267,1.57543257,0.58869707,0.25909857,0.46427667
-2.50025013,1.90138980,0.00128377,0.02488426,0.00604385,0.19673424,1.70177283,0.63174778,0.27625247,0.47267988
-2.49424712,2.00398626,0.00134613,0.02447829,0.00649845,0.19278795,1.83056055,0.67584521,0.29400525,0.48183345
-2.48824412,2.10825094,0.00140407,0.02409542,0.00696444,0.18923552,1.96013594,0.72041245,0.31211487,0.49159056
-2.48224112,2.21265177,0.00145662,0.02373623,0.00743481,0.18610418,2.08870906,0.76482598,0.33031086,0.50177167
-2.47623812,2.31554773,0.00150298,0.02339860,0.00790233,0.18339698,2.21439926,0.80843029,0.34830029,0.51216896
-2.47023512,2.41523138,0.00154245,0.02307798,0.00835972,0.18109419,2.33528047,0.85055448,0.36577489,0.52255236
-2.46423212,2.50997643,0.00157454,0.02276779,0.00879982,0.17915573,2.44943089,0.89053042,0.38241934,0.53267717
-2.45822911,2.59808865,0.00159893,0.02245984,0.00921573,0.17752450,2.55498531,0.92771173,0.39792026,0.54229268
-2.45222611,2.67795791,0.00161549,0.02214488,0.00960104,0.17613028,2.65018802,0.96149271,0.41197561,0.55115138
-2.44622311,2.74810894,0.00162430,0.02181320,0.00994989,0.17489408,2.73344419,0.99132656,0.42430407,0.55901838
-2.44022011,2.80724849,0.00162562,0.02145511,0.01025721,0.17373264,2.80336739,1.01674195,0.43465394,0.56568027
-2.43421711,2.85430665,0.00161990,0.02106157,0.01051872,0.17256283,2.85882116,1.03735718,0.44281119,0.57095331
-2.42821411,2.88847021,0.00160774,0.02062463,0.01073108,0.17130572,2.89895261,1.05289123,0.44860633,0.57469011
-2.42221111,2.90920647,0.00158988,0.02013785,0.01089193,0.16989016,2.92321661,1.06317118,0.45191969,0.57678480
-2.41620810,2.91627647,0.00156714,0.01959662,0.01099990,0.16825570,2.93138918,1.06813560,0.45268488,0.57717615
-2.41020510,2.90973676,0.00154043,0.01899840,0.01105458,0.16635474,2.92356964,1.06783375,0.45089037,0.57584877
-2.40420210,2.88993012,0.00151067,0.01834280,0.01105650,0.16415384,2.90017133,1.06242066,0.44657899,0.57283217
-2.39819910,2.85746549,0.00147878,0.01763165,0.01100703,0.16163422,2.86190151,1.05214839,0.43984561,0.56819790
-2.39219610,2.81318859,0.00144563,0.01686885,0.01090833,0.15879149,2.80973142,1.03735390,0.43083288,0.56205500
-2.38619310,2.75814476,0.00141202,0.01606027,0.01076321,0.15563467,2.74485813,1.01844424,0.41972551,0.55454407
-2.38019010,2.69353619,0.00137863,0.01521344,0.01057499,0.15218464,2.66866000,0.99587988,0.40674329,0.54583032
-2.37418709,2.62067580,0.00134601,0.01433732,0.01034744,0.14847220,2.58264819,0.97015699,0.39213322,0.53609614
-2.36818409,2.54094024,0.00131460,0.01344194,0.01008460,0.14453581,2.48841633,0.94178965,0.37616114,0.52553355
-2.36218109,2.45572432,0.00128466,0.01253812,0.00979071,0.14041926,2.38759080,0.91129293,0.35910333,0.51433704
-2.35617809,2.36639915,0.00125630,0.01163711,0.00947009,0.13616942,2.28178375,0.87916743,0.34123832,0.50269712
-2.35017509,2.27427560,0.00122951,0.01075030,0.00912708,0.13183408,2.17255088,0.84588627,0.32283942,0.49079495
-2.34417209,2.18057481,0.00120413,0.00988902,0.00876597,0.12746017,2.06135534,0.81188477,0.30416812,0.47879835
-2.33816908,2.08640636,0.00117992,0.00906430,0.00839096,0.12309229,1.94953898,0.77755329,0.28546862,0.46685911
-2.33216608,1.99275469,0.00115651,0.00828673,0.00800613,0.11877169,1.83830147,0.74323322,0.26696362,0.45511185
-2.32616308,1.90047359,0.00113353,0.00756644,0.00761544,0.11453564,1.72868755,0.70921621,0.24885153,0.44367431
-2.32016008,1.81028809,0.00111052,0.00691305,0.00722276,0.11041722,1.62158191,0.67574619,0.23130482,0.43264874
-2.31415708,1.72280291,0.00108706,0.00633571,0.00683184,0.10644551,1.51771114,0.64302380,0.21446970,0.42212445
-2.30815408,1.63851599,0.00106274,0.00584323,0.00644638,0.10264600,1.41765174,0.61121275,0.19846687,0.41218094
-2.30215108,1.55783567,0.00103717,0.00544418,0.00607003,0.09904128,1.32184275,0.58044740,0.18339309,0.40289157
-2.29614807,1.48109989,0.00101007,0.00514705,0.00570643,0.09565188,1.23060195,0.55084096,0.16932345,0.39432720
-2.29014507,1.40859582,0.00098119,0.00496042,0.00535917,0.09249706,1.14414388,0.52249355,0.15631406,0.38655968
-2.28414207,1.34057841,0.00095039,0.00489309,0.00503190,0.08959564,1.06259874,0.49549974,0.14440498,0.37966485
-2.27813907,1.27728662,0.00091762,0.00495420,0.00472824,0.08696671,0.98603067,0.46995476,0.13362312,0.37372479
-2.27213607,1.21895623,0.00088292,0.00515334,0.00445178,0.08463012,0.91445457,0.44595929,0.12398495,0.36882916
-2.26613307,1.16582856,0.00084640,0.00550051,0.00420610,0.08260679,0.84785077,0.42362227,0.11549888,0.36507557
-2.26013007,1.11815466,0.00080826,0.00600614,0.00399466,0.08091874,0.78617684,0.40306180,0.10816719,0.36256885
-2.25412706,1.07619482,0.00076875,0.00668091,0.00382079,0.07958886,0.72937650,0.38440399,0.10198745,0.36141924
-2.24812406,1.04021367,0.00072819,0.00753559,0.00368761,0.07864048,0.67738543,0.36777998,0.09695333,0.36173959
-2.24212106,1.01047119,0.00068690,0.00858070,0.00359798,0.07809660,0.63013425,0.35332124,0.09305490,0.36364164
-2.23611806,0.98721038,0.00064526,0.00982617,0.00355437,0.07797897,0.58754894,0.34115355,0.09027841,0.36723161
-2.23011506,0.97064241,0.00060362,0.01128090,0.00355883,0.07830705,0.54954917,0.33139007,0.08860561,0.37260510
-2.22411206,0.96093013,0.00056234,0.01295223,0.00361286,0.07909675,0.51604503,0.32412380,0.08801272,0.37984174
-2.21810905,0.95817100,0.00052174,0.01484541,0.00371737,0.08035919,0.48693274,0.31942009,0.08846917,0.38899968
-2.21210605,0.96238049,0.00048214,0.01696304,0.00387258,0.08209947,0.46208990,0.31730940,0.08993621,0.40011020
-2.20610305,0.97347696,0.00044380,0.01930451,0.00407796,0.08431548,0.44137078,0.31778108,0.09236552,0.41317269
-2.20010005,0.99126892,0.00040695,0.02186545,0.00433217,0.08699683,0.42460204,0.32077814,0.09569798,0.42815037
-2.19409705,1.01544560,0.00037178,0.02463730,0.00463304,0.09012409,0.41157948,0.32619382,0.09986271,0.44496677
-2.18809405,1.04557154,0.00033842,0.02760689,0.00497754,0.09366813,0.40206590,0.33386979,0.10477645,0.46350355
-2.18209105,1.08108577,0.00030697,0.03075626,0.00536181,0.09758996,0.39579045,0.34359653,0.11034347,0.48359950
-2.17608804,1.12130592,0.00027750,0.03406245,0.00578115,0.10184076,0.39244953,0.35511573,0.11645593,0.50505125
-2.17008504,1.16543754,0.00025002,0.03749764,0.00623013,0.10636240,0.39170934,0.36812486,0.12299496,0.52761554
-2.16408204,1.21258843,0.00022453,0.04102935,0.00670263,0.11108834,0.39320995,0.38228374,0.12983222,0.55101336
-2.15807904,1.26178788,0.00020101,0.04462087,0.00719200,0.11594493,0.39657097,0.39722304,0.13683218,0.57493569
-2.15207604,1.31201014,0.00017939,0.04823187,0.00769114,0.12085310,0.40139839,0.41255418,0.14385479,0.59905097
-2.14607304,1.36220148,0.00015962,0.05181918,0.00819271,0.12573035,0.40729249,0.42788060,0.15075882,0.62301408
-2.14007004,1.41130988,0.00014160,0.05533774,0.00868928,0.13049306,0.41385660,0.44280963,0.15740533,0.64647643
-2.13406703,1.45831614,0.00012525,0.05874170,0.00917354,0.13505897,0.42070615,0.45696476,0.16366154,0.66909695
-2.12806403,1.50226534,0.00011047,0.06198555,0.00963847,0.13934974,0.42747783,0.46999763,0.16940464,0.69055350
-2.12206103,1.54229712,0.00009717,0.06502539,0.01007756,0.14329357,0.43383847,0.48159922,0.17452553,0.71055424
-2.11605803,1.57767357,0.00008525,0.06782016,0.01048499,0.14682757,0.43949311,0.49150982,0.17893226,0.72884844
-2.11005503,1.60780344,0.00007462,0.07033282,0.01085577,0.14990001,0.44419220,0.49952728,0.18255299,0.74523614
-2.10405203,1.63226142,0.00006517,0.07253151,0.01118594,0.15247213,0.44773727,0.50551316,0.18533834,0.75957630
-2.09804902,1.65080161,0.00005683,0.07439046,0.01147264,0.15451956,0.44998510,0.50939644,0.18726302,0.77179282
-2.09204602,1.66336445,0.00004950,0.07589085,0.01171422,0.15603314,0.45085003,0.51117472,0.18832649,0.78187820
-2.08604302,1.67007661,0.00004310,0.07702136,0.01191023,0.15701923,0.45030439,0.51091268,0.18855290,0.78989444
-2.08004002,1.67124380,0.00003755,0.07777851,0.01206147,0.15749939,0.44837691,0.50873809,0.18798988,0.79597113
-2.07403702,1.66733673,0.00003279,0.07816674,0.01216989,0.15750937,0.44514923,0.50483533,0.18670663,0.80030066
-2.06803402,1.65897081,0.00002874,0.07819822,0.01223848,0.15709768,0.44075076,0.49943695,0.18479105,0.80313075
-2.06203102,1.64688047,0.00002535,0.07789243,0.01227120,0.15632355,0.43535187,0.49281343,0.18234624,0.80475452
-2.05602801,1.63188928,0.00002255,0.07727543,0.01227270,0.15525447,0.42915588,0.48526196,0.17948644,0.80549856
-2.05002501,1.61487722,0.00002029,0.07637897,0.01224820,0.15396356,0.42239026,0.47709447,0.17633259,0.80570958
-2.04402201,1.59674668,0.00001851,0.07523942,0.01220323,0.15252663,0.41529719,0.46862563,0.17300771,0.80574020
-2.03801901,1.57838872,0.00001718,0.07389656,0.01214336,0.15101930,0.40812411,0.46016140,0.16963240,0.80593463
-2.03201601,1.56065119,0.00001625,0.07239229,0.01207403,0.14951430,0.40111457,0.45198854,0.16632051,0.80661498
-2.02601301,1.54431004,0.00001568,0.07076936,0.01200029,0.14807892,0.39449974,0.44436558,0.16317532,0.80806883
-2.02001001,1.53004532,0.00001544,0.06907006,0.01192656,0.14677292,0.38849089,0.43751561,0.16028626,0.81053880
-2.01400700,1.51842252,0.00001548,0.06733510,0.01185656,0.14564693,0.38327327,0.43162112,0.15772647,0.81421455
-2.00800400,1.50988031,0.00001579,0.06560255,0.01179309,0.14474135,0.37900128,0.42682099,0.15555108,0.81922778
-2.00200100,1.50472467,0.00001632,0.06390696,0.01173797,0.14408590,0.37579533,0.42320965,0.15379649,0.82565032
-1.99599800,1.50312969,0.00001707,0.06227876,0.01169205,0.14369973,0.37374027,0.42083830,0.15248044,0.83349553
-1.98999500,1.50514445,0.00001800,0.06074377,0.01165519,0.14359211,0.37288530,0.41971790,0.15160295,0.84272280
-1.98399200,1.51070530,0.00001908,0.05932304,0.01162633,0.14376362,0.37324527,0.41982371,0.15114803,0.85324490
-1.97798899,1.51965269,0.00002031,0.05803281,0.01160362,0.14420773,0.37480321,0.42110090,0.15108599,0.86493772
-1.97198599,1.53175108,0.00002166,0.05688477,0.01158456,0.14491269,0.37751367,0.42347084,0.15137620,0.87765174
-1.96598299,1.54671078,0.00002311,0.05588638,0.01156620,0.14586356,0.38130677,0.42683765,0.15197018,0.89122450
-1.95997999,1.56421017,0.00002464,0.05504137,0.01154531,0.14704424,0.38609252,0.43109453,0.15281479,0.90549340
-1.95397699,1.58391692,0.00002624,0.05435036,0.01151860,0.14843939,0.39176513,0.43612956,0.15385536,0.92030775
-1.94797399,1.60550692,0.00002789,0.05381140,0.01148290,0.15003606,0.39820719,0.44183054,0.15503854,0.93553957
-1.94197099,1.62867987,0.00002958,0.05342064,0.01143537,0.15182500,0.40529327,0.44808876,0.15631481,0.95109228
-1.93596798,1.65317055,0.00003129,0.05317281,0.01137360,0.15380142,0.41289295,0.45480144,0.15764046,0.96690667
-1.92996498,1.67875540,0.00003301,0.05306175,0.01129579,0.15596531,0.42087317,0.46187289,0.15897897,0.98296385
-1.92396198,1.70525413,0.00003472,0.05308069,0.01120076,0.15832118,0.42909978,0.46921432,0.16030181,0.99928494
-1.91795898,1.73252648,0.00003640,0.05322252,0.01108800,0.16087725,0.43743842,0.47674266,0.16158849,1.01592734
-1.91195598,1.76046462,0.00003805,0.05347987,0.01095766,0.16364422,0.44575484,0.48437831,0.16282614,1.03297804
-1.90595298,1.78898204,0.00003963,0.05384506,0.01081047,0.16663362,0.45391477,0.49204244,0.16400846,1.05054415
-1.89994997,1.81799968,0.00004115,0.05430998,0.01064769,0.16985581,0.46178354,0.49965389,0.16513427,1.06874128
-1.89394697,1.84743073,0.00004257,0.05486588,0.01047091,0.17331792,0.46922567,0.50712618,0.16620577,1.08768059
-1.88794397,1.87716508,0.00004388,0.05550309,0.01028198,0.17702172,0.47610466,0.51436485,0.16722663,1.10745511
-1.88194097,1.90705478,0.00004506,0.05621073,0.01008284,0.18096161,0.48228313,0.52126549,0.16820002,1.12812631
-1.87593797,1.93690151,0.00004610,0.05697649,0.00987535,0.18512288,0.48762338,0.52771269,0.16912679,1.14971170
-1.86993497,1.96644718,0.00004698,0.05778639,0.00966121,0.18948033,0.49198870,0.53357998,0.17000388,1.17217419
-1.86393197,1.99536822,0.00004768,0.05862471,0.00944179,0.19399739,0.49524518,0.53873100,0.17082303,1.19541390
-1.85792896,2.02327415,0.00004818,0.05947391,0.00921812,0.19862576,0.49726423,0.54302175,0.17156996,1.21926287
-1.85192596,2.04971057,0.00004848,0.06031483,0.00899079,0.20330564,0.49792554,0.54630392,0.17222399,1.24348302
-1.84592296,2.07416648,0.00004856,0.06112682,0.00875995,0.20796656,0.49712055,0.54842907,0.17275811,1.26776758
-1.83991996,2.09608559,0.00004842,0.06188814,0.00852536,0.21252872,0.49475600,0.54925349,0.17313955,1.29174576
-1.83391696,2.11488091,0.00004804,0.06257640,0.00828645,0.21690488,0.49075760,0.54864340,0.17333076,1.31499072
-1.82791396,2.12995201,0.00004744,0.06316905,0.00804235,0.22100260,0.48507338,0.54648021,0.17329071,1.33703018
-1.82191096,2.14070385,0.00004661,0.06364401,0.00779206,0.22472684,0.47767666,0.54266560,0.17297653,1.35735940
-1.81590795,2.14656637,0.00004555,0.06398020,0.00753451,0.22798271,0.46856832,0.53712594,0.17234522,1.37545579
-1.80990495,2.14701375,0.00004429,0.06415823,0.00726873,0.23067833,0.45777828,0.52981605,0.17135553,1.39079466
-1.80390195,2.14158257,0.00004284,0.06416086,0.00699390,0.23272755,0.44536601,0.52072182,0.16996970,1.40286528
-1.79789895,2.12988789,0.00004121,0.06397360,0.00670950,0.23405259,0.43142011,0.50986180,0.16815523,1.41118667
-1.79189595,2.11163681,0.00003943,0.06358502,0.00641538,0.23458638,0.41605675,0.49728749,0.16588623,1.41532264
-1.78589295,2.08663893,0.00003753,0.06298719,0.00611179,0.23427453,0.39941728,0.48308248,0.16314475,1.41489534
-1.77988994,2.05481335,0.00003554,0.06217580,0.00579944,0.23307689,0.38166487,0.46736040,0.15992157,1.40959698
-1.77388694,2.01619230,0.00003349,0.06115026,0.00547949,0.23096870,0.36298049,0.45026182,0.15621681,1.39919942
-1.76788394,1.97092125,0.00003141,0.05991375,0.00515353,0.22794121,0.34355835,0.43195045,0.15204009,1.38356128
-1.76188094,1.91925583,0.00002936,0.05847305,0.00482351,0.22400183,0.32360102,0.41260854,0.14741041,1.36263248
-1.75587794,1.86155584,0.00002737,0.05683834,0.00449173,0.21917387,0.30331439,0.39243205,0.14235570,1.33645618
-1.74987494,1.79827674,0.00002550,0.05502290,0.00416071,0.21349582,0.28290285,0.37162558,0.13691208,1.30516808
-1.74387194,1.72995909,0.00002380,0.05304278,0.00383311,0.20702024,0.26256463,0.35039746,0.13112287,1.26899331
-1.73786893,1.65721646,0.00002234,0.05091639,0.00351166,0.19981238,0.24248774,0.32895511,0.12503751,1.22824101
-1.73186593,1.58072227,0.00002120,0.04866405,0.00319907,0.19194848,0.22284643,0.30750088,0.11871022,1.18329688
-1.72586293,1.50119596,0.00002048,0.04630756,0.00289794,0.18351389,0.20379843,0.28622854,0.11219873,1.13461401
-1.71985993,1.41938913,0.00002028,0.04386979,0.00261071,0.17460105,0.18548296,0.26532048,0.10556289,1.08270223
-1.71385693,1.33607181,0.00002075,0.04137414,0.00233958,0.16530746,0.16801950,0.24494572,0.09886335,1.02811651
-1.70785393,1.25201938,0.00002206,0.03884426,0.00208653,0.15573350,0.15150741,0.22525867,0.09216033,0.97144455
-1.70185093,1.16800039,0.00002442,0.03630353,0.00185326,0.14598041,0.13602625,0.20639870,0.08551249,0.91329412
-1.69584792,1.08476548,0.00002809,0.03377482,0.00164124,0.13614835,0.12163678,0.18849044,0.07897588,0.85428045
-1.68984492,1.00303767,0.00003338,0.03128010,0.00145169,0.12633453,0.10838250,0.17164468,0.07260313,0.79501398
-1.68384192,0.92350412,0.00004067,0.02884022,0.00128564,0.11663160,0.09629168,0.15595985,0.06644276,0.73608892
-1.67783892,0.84680942,0.00005041,0.02647465,0.00114399,0.10712620,0.08537968,0.14152385,0.06053866,0.67807278
-1.67183592,0.77355059,0.00006315,0.02420136,0.00102754,0.09789777,0.07565147,0.12841626,0.05492977,0.62149722
-1.66583292,0.70427352,0.00007952,0.02203662,0.00093708,0.08901759,0.06710429,0.11671065,0.04964987,0.56685036
-1.65982991,0.63947098,0.00010025,0.01999497,0.00087343,0.08054812,0.05973016,0.10647686,0.04472758,0.51457071
-1.65382691,0.57958207,0.00012621,0.01808915,0.00083750,0.07254255,0.05351831,0.09778332,0.04018645,0.46504276
-1.64782391,0.52499264,0.00015835,0.01633011,0.00083035,0.06504465,0.04845732,0.09069893,0.03604518,0.41859428
-1.64182091,0.47603685,0.00019773,0.01472702,0.00085321,0.05808881,0.04453692,0.08529475,0.03231788,0.37549515
-1.63581791,0.43299925,0.00024554,0.01328735,0.00090753,0.05170032,0.04174937,0.08164508,0.02901446,0.33595774
-1.62981491,0.39611718,0.00030306,0.01201690,0.00099494,0.04589583,0.04009038,0.07982801,0.02614096,0.30013851
-1.62381191,0.36558319,0.00037163,0.01091993,0.00111726,0.04068394,0.03955946,0.07992529,0.02369996,0.26814073
-1.61780890,0.34154713,0.00045267,0.00999920,0.00127647,0.03606591,0.04015982,0.08202142,0.02169091,0.24001791
-1.61180590,0.32411754,0.00054760,0.00925610,0.00147463,0.03203641,0.04189763,0.08620206,0.02011047,0.21577784
-1.60580290,0.31336219,0.00065784,0.00869068,0.00171379,0.02858436,0.04478083,0.09255146,0.01895270,0.19538684
-1.59979990,0.30930748,0.00078473,0.00830174,0.00199593,0.02569369,0.04881740,0.10114933,0.01820924,0.17877404
-1.59379690,0.31193674,0.00092949,0.00808680,0.00232280,0.02334407,0.05401327,0.11206681,0.01786940,0.16583549
-1.58779390,0.32118722,0.00109315,0.00804218,0.00269580,0.02151165,0.06036984,0.12536197,0.01792016,0.15643782
-1.58179090,0.33694614,0.00127651,0.00816295,0.00311586,0.02016961,0.06788128,0.14107477,0.01834607,0.15042153
-1.57578789,0.35904579,0.00148003,0.00844287,0.00358327,0.01928870,0.07653168,0.15922181,0.01912913,0.14760367
