energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
0.29114557,2.16049288,0.06177076,0.15312208,0.41376340,0.47148717,0.74623393,0.52001788,0.10129865,0.71220285
0.29714857,2.21954793,0.06289403,0.15912353,0.42554374,0.48658512,0.76732488,0.53307330,0.10272212,0.72459084
0.30315158,2.27278316,0.06384477,0.16519208,0.43609487,0.50042341,0.78631879,0.54453594,0.10381308,0.73470837
0.30915458,2.31959867,0.06462719,0.17119639,0.44535300,0.51282470,0.80286031,0.55429908,0.10457141,0.74247226
0.31515758,2.35950210,0.06524875,0.17700976,0.45327738,0.52363409,0.81664503,0.56228576,0.10499978,0.74783609
0.32116058,2.39211416,0.06572002,0.18251212,0.45985024,0.53272153,0.82742529,0.56844943,0.10510309,0.75078917
0.32716358,2.41717165,0.06605437,0.18759191,0.46507601,0.53998382,0.83501452,0.57277381,0.10488811,0.75135474
0.33316658,2.43452770,0.06626753,0.19214793,0.46897981,0.54534596,0.83929012,0.57527191,0.10436303,0.74958764
0.33916958,2.44414920,0.06637710,0.19609105,0.47160528,0.54876183,0.84019447,0.57598427,0.10353713,0.74557130
0.34517259,2.44611136,0.06640184,0.19934565,0.47301181,0.55021425,0.83773415,0.57497623,0.10242059,0.73941428
0.35117559,2.44058962,0.06636091,0.20185083,0.47327130,0.54971426,0.83197718,0.57233461,0.10102428,0.73124640
0.35717859,2.42784923,0.06627305,0.20356127,0.47246462,0.54729980,0.82304848,0.56816366,0.09935973,0.72121466
0.36318159,2.40823291,0.06615571,0.20444781,0.47067792,0.54303375,0.81112370,0.56258072,0.09743909,0.70947889
0.36918459,2.38214734,0.06602414,0.20449767,0.46799903,0.53700151,0.79642167,0.55571149,0.09527518,0.69620760
0.37518759,2.35004891,0.06589055,0.20371425,0.46451406,0.52930809,0.77919585,0.54768553,0.09288162,0.68157378
0.38119060,2.31242958,0.06576343,0.20211676,0.46030450,0.52007501,0.75972509,0.53863186,0.09027295,0.66575121
0.38719360,2.26980352,0.06564689,0.19973942,0.45544481,0.50943706,0.73830428,0.52867511,0.08746475,0.64891102
0.39319660,2.22269498,0.06554031,0.19663041,0.45000081,0.49753898,0.71523507,0.51793238,0.08447382,0.63121893
0.39919960,2.17162806,0.06543814,0.19285067,0.44402879,0.48453236,0.69081729,0.50651090,0.08131827,0.61283301
0.40520260,2.11711863,0.06532995,0.18847237,0.43757547,0.47057268,0.66534127,0.49450660,0.07801760,0.59390217
0.41120560,2.05966860,0.06520079,0.18357734,0.43067872,0.45581672,0.63908134,0.48200372,0.07459272,0.57456524
0.41720860,1.99976247,0.06503174,0.17825524,0.42336894,0.44042025,0.61229088,0.46907521,0.07106594,0.55495075
0.42321161,1.93786609,0.06480072,0.17260176,0.41567104,0.42453615,0.58519875,0.45578410,0.06746086,0.53517725
0.42921461,1.87442717,0.06448349,0.16671668,0.40760679,0.40831287,0.55800736,0.44218544,0.06380220,0.51535398
0.43521761,1.80987718,0.06405484,0.16070187,0.39919740,0.39189321,0.53089219,0.42832873,0.06011555,0.49558204
0.44122061,1.74463393,0.06348977,0.15465935,0.39046599,0.37541338,0.50400265,0.41426060,0.05642712,0.47595553
0.44722361,1.67910444,0.06276480,0.14868933,0.38143993,0.35900223,0.47746400,0.40002753,0.05276338,0.45656284
0.45322661,1.61368736,0.06185919,0.14288827,0.37215268,0.34278067,0.45138020,0.38567832,0.04915067,0.43748772
0.45922961,1.54877454,0.06075603,0.13734711,0.36264511,0.32686107,0.42583729,0.37126617,0.04561482,0.41881015
0.46523262,1.48475130,0.05944323,0.13214952,0.35296611,0.31134667,0.40090707,0.35685019,0.04218075,0.40060679
0.47123562,1.42199527,0.05791418,0.12737041,0.34317242,0.29633100,0.37665077,0.34249624,0.03887211,0.38295106
0.47723862,1.36087359,0.05616829,0.12307458,0.33332777,0.28189711,0.35312258,0.32827708,0.03571090,0.36591274
0.48324162,1.30173864,0.05421116,0.11931563,0.32350128,0.26811686,0.33037267,0.31427175,0.03271724,0.34955714
0.48924462,1.24492269,0.05205450,0.11613523,0.31376530,0.25505008,0.30844975,0.30056439,0.02990910,0.33394401
0.49524762,1.19073164,0.04971576,0.11356268,0.30419281,0.24274379,0.28740291,0.28724254,0.02730221,0.31912609
0.50125063,1.13943857,0.04721757,0.11161481,0.29485463,0.23123152,0.26728290,0.27439501,0.02490995,0.30514763
0.50725363,1.09127767,0.04458692,0.11029638,0.28581658,0.22053276,0.24814269,0.26210967,0.02274348,0.29204292
0.51325663,1.04643891,0.04185418,0.10960080,0.27713685,0.21065272,0.23003751,0.25047123,0.02081179,0.27983504
0.51925963,1.00506439,0.03905204,0.10951126,0.26886377,0.20158238,0.21302444,0.23955912,0.01912195,0.26853490
0.52526263,0.96724634,0.03621440,0.11000227,0.26103413,0.19329898,0.19716162,0.22944585,0.01767939,0.25814081
0.53126563,0.93302745,0.03337526,0.11104147,0.25367231,0.18576690,0.18250721,0.22019570,0.01648819,0.24863859
0.53726863,0.90240348,0.03056766,0.11259170,0.24679001,0.17893911,0.16911831,0.21186402,0.01555145,0.24000225
0.54327164,0.87532811,0.02782271,0.11461319,0.24038700,0.17275893,0.15704979,0.20449700,0.01487164,0.23219533
0.54927464,0.85171987,0.02516882,0.11706586,0.23445245,0.16716226,0.14635322,0.19813206,0.01445093,0.22517282
0.55527764,0.83147057,0.02263102,0.11991147,0.22896706,0.16208016,0.13707593,0.19279855,0.01429146,0.21888347
0.56128064,0.81445498,0.02023048,0.12311561,0.22390569,0.15744155,0.12926014,0.18851884,0.01439556,0.21327259
0.56728364,0.80054075,0.01798427,0.12664934,0.21924025,0.15317608,0.12294234,0.18530962,0.01476586,0.20828493
0.57328664,0.78959820,0.01590519,0.13049044,0.21494289,0.14921694,0.11815264,0.18318311,0.01540530,0.20386766
0.57928964,0.78150911,0.01400186,0.13462411,0.21098897,0.14550342,0.11491434,0.18214820,0.01631704,0.19997318
0.58529265,0.77617394,0.01227891,0.13904313,0.20735981,0.14198329,0.11324346,0.18221134,0.01750421,0.19656159
0.59129565,0.77351714,0.01073730,0.14374745,0.20404501,0.13861466,0.11314838,0.18337692,0.01896958,0.19360277
0.59729865,0.77348991,0.00937472,0.14874310,0.20104408,0.13536739,0.11462937,0.18564730,0.02071511,0.19107783
0.60330165,0.77607065,0.00818609,0.15404073,0.19836741,0.13222393,0.11767824,0.18902226,0.02274144,0.18898003
0.60930465,0.78126286,0.00716404,0.15965358,0.19603649,0.12917964,0.12227795,0.19349807,0.02504731,0.18731498
0.61530765,0.78909104,0.00629951,0.16559532,0.19408337,0.12624255,0.12840236,0.19906605,0.02762895,0.18610032
0.62131066,0.79959479,0.00558221,0.17187760,0.19254938,0.12343262,0.13601608,0.20571103,0.03047953,0.18536482
0.62731366,0.81282200,0.00500120,0.17850778,0.19148341,0.12078060,0.14507462,0.21340957,0.03358865,0.18514715
0.63331666,0.82882162,0.00454533,0.18548683,0.19093961,0.11832666,0.15552484,0.22212834,0.03694193,0.18549434
0.63931966,0.84763693,0.00420370,0.19280768,0.19097499,0.11611877,0.16730584,0.23182280,0.04052076,0.18646018
0.64532266,0.86929995,0.00396603,0.20045416,0.19164687,0.11421106,0.18035040,0.24243632,0.04430224,0.18810368
0.65132566,0.89382772,0.00382302,0.20840061,0.19301045,0.11266226,0.19458698,0.25389998,0.04825931,0.19048769
0.65732866,0.92122089,0.00376664,0.21661236,0.19511680,0.11153425,0.20994228,0.26613313,0.05236113,0.19367791
0.66333167,0.95146494,0.00379032,0.22504696,0.19801110,0.11089093,0.22634448,0.27904483,0.05657367,0.19774222
0.66933467,0.98453414,0.00388917,0.23365627,0.20173153,0.11079725,0.24372685,0.29253610,0.06086055,0.20275044
0.67533767,1.02039791,0.00406008,0.24238921,0.20630871,0.11131861,0.26203178,0.30650300,0.06518407,0.20877446
0.68134067,1.05902936,0.00430177,0.25119514,0.21176566,0.11252048,0.28121498,0.32084044,0.06950637,0.21588862
0.68734367,1.10041509,0.00461479,0.26002749,0.21811828,0.11446817,0.30124953,0.33544641,0.07379078,0.22417029
0.69334667,1.14456539,0.00500151,0.26884764,0.22537624,0.11722677,0.32212957,0.35022643,0.07800312,0.23370037
0.69934967,1.19152399,0.00546595,0.27762853,0.23354411,0.12086099,0.34387333,0.36509803,0.08211304,0.24456349
0.70535268,1.24137593,0.00601360,0.28635790,0.24262252,0.12543489,0.36652500,0.37999477,0.08609525,0.25684784
0.71135568,1.29425271,0.00665121,0.29504077,0.25260928,0.13101132,0.39015535,0.39486962,0.08993054,0.27064425
0.71735868,1.35033356,0.00738643,0.30370102,0.26350016,0.13765099,0.41486067,0.40969729,0.09360653,0.28604439
0.72336168,1.40984211,0.00822746,0.31238179,0.27528920,0.14541109,0.44075981,0.42447538,0.09711820,0.30313802
0.72936468,1.47303776,0.00918262,0.32114450,0.28796844,0.15434327,0.46798936,0.43922402,0.10046793,0.32200914
0.73536768,1.54020173,0.01025986,0.33006668,0.30152700,0.16449121,0.49669669,0.45398399,0.10366519,0.34273106
0.74137069,1.61161779,0.01146625,0.33923826,0.31594945,0.17588759,0.52703118,0.46881328,0.10672586,0.36536050
0.74737369,1.68754829,0.01280743,0.34875679,0.33121349,0.18855067,0.55913377,0.48378208,0.10967109,0.38993098
0.75337669,1.76820642,0.01428708,0.35872156,0.34728717,0.20248059,0.59312526,0.49896659,0.11252583,0.41644566
0.75937969,1.85372615,0.01590639,0.36922691,0.36412566,0.21765560,0.62909377,0.51444174,0.11531708,0.44487008
0.76538269,1.94413131,0.01766358,0.38035523,0.38166794,0.23402834,0.66708206,0.53027330,0.11807190,0.47512525
0.77138569,2.03930580,0.01955352,0.39216984,0.39983357,0.25152263,0.70707540,0.54650988,0.12081536,0.50708147
0.77738869,2.13896701,0.02156737,0.40470831,0.41851993,0.27003078,0.74899065,0.56317512,0.12356843,0.54055349
0.78339170,2.24264416,0.02369241,0.41797659,0.43760016,0.28941184,0.79266736,0.58026080,0.12634606,0.57529739
0.78939470,2.34966374,0.02591196,0.43194434,0.45692217,0.30949101,0.83786161,0.59772120,0.12915549,0.61100962
0.79539770,2.45914347,0.02820550,0.44654189,0.47630880,0.33006030,0.88424310,0.61546920,0.13199486,0.64732862
0.80140070,2.56999608,0.03054889,0.46165896,0.49555954,0.35088070,0.93139615,0.63337453,0.13485240,0.68383912
0.80740370,2.68094361,0.03291483,0.47714551,0.51445373,0.37168578,0.97882479,0.65126432,0.13770600,0.72007934
0.81340670,2.79054257,0.03527341,0.49281471,0.53275533,0.39218691,1.02596213,0.66892619,0.14052347,0.75555095
0.81940970,2.89721942,0.03759291,0.50844795,0.55021922,0.41207975,1.07218384,0.68611379,0.14326331,0.78973169
0.82541271,2.99931553,0.03984063,0.52380192,0.56659875,0.43105205,1.11682557,0.70255473,0.14587612,0.82209014
0.83141571,3.09513995,0.04198390,0.53861729,0.58165429,0.44879238,1.15920345,0.71796053,0.14830645,0.85210223
0.83741871,3.18302807,0.04399113,0.55262879,0.59516257,0.46499953,1.19863733,0.73203819,0.15049523,0.87926894
0.84342171,3.26140357,0.04583291,0.56557612,0.60692608,0.47939219,1.23447540,0.74450297,0.15238233,0.90313422
0.84942471,3.32884108,0.04748310,0.57721530,0.61678244,0.49171848,1.26611947,0.75509160,0.15390955,0.92330270
0.85542771,3.38412652,0.04891986,0.58732979,0.62461292,0.50176500,1.29304958,0.76357545,0.15502352,0.93945610
0.86143072,3.42631240,0.05012659,0.59574095,0.63034991,0.50936492,1.31484687,0.76977282,0.15567862,0.95136774
0.86743372,3.45476532,0.05109276,0.60231723,0.63398276,0.51440476,1.33121365,0.77355997,0.15583955,0.95891448
0.87343672,3.46920335,0.05181448,0.60698162,0.63556172,0.51682967,1.34198961,0.77488000,0.15548371,0.96208541
0.87943972,3.46972128,0.05229498,0.60971698,0.63519961,0.51664665,1.34716338,0.77374939,0.15460292,0.96098687
0.88544272,3.45680241,0.05254479,0.61056900,0.63307124,0.51392598,1.34687882,0.77026161,0.15320472,0.95584357
0.89144572,3.43131603,0.05258165,0.60964651,0.62941023,0.50880035,1.34143558,0.76458767,0.15131288,0.94699556
0.89744872,3.39450045,0.05243025,0.60711908,0.62450354,0.50146200,1.33128388,0.75697347,0.14896731,0.93489116
0.90345173,3.34793193,0.05212162,0.60321214,0.61868380,0.49215781,1.31701355,0.74773403,0.14622329,0.92007614
0.90945473,3.29348073,0.05169238,0.59819951,0.61231956,0.48118254,1.29933762,0.73724472,0.14314997,0.90317925
0.91545773,3.23325568,0.05118368,0.59239393,0.60580404,0.46887054,1.27907125,0.72592985,0.13982835,0.88489486
0.92146073,3.16953935,0.05064003,0.58613577,0.59954254,0.45558602,1.25710647,0.71424910,0.13634863,0.86596315
0.92746373,3.10471622,0.05010789,0.57978046,0.59393917,0.44171255,1.23438390,0.70268212,0.13280725,0.84714848
0.93346673,3.04119637,0.04963422,0.57368518,0.58938328,0.42764179,1.21186234,0.69171214,0.12930357,0.82921674
0.93946973,2.98133744,0.04926495,0.56819526,0.58623603,0.41376209,1.19048735,0.68180897,0.12593639,0.81291237
0.94547274,2.92736758,0.04904334,0.56363090,0.58481766,0.40044722,1.17115991,0.67341220,0.12280047,0.79893574
0.95147574,2.88131205,0.04900854,0.56027474,0.58539586,0.38804558,1.15470634,0.66691506,0.11998313,0.78792160
0.95747874,2.84492585,0.04919404,0.55836065,0.58817559,0.37687028,1.14185028,0.66264971,0.11756106,0.78041922
0.96348174,2.81963475,0.04962644,0.55806430,0.59329075,0.36719034,1.13318796,0.66087430,0.11559757,0.77687493
0.96948474,2.80648649,0.05032421,0.55949574,0.60079789,0.35922321,1.12916732,0.66176244,0.11414019,0.77761737
0.97548774,2.80611381,0.05129688,0.56269434,0.61067228,0.35312897,1.13007180,0.66539531,0.11321888,0.78284609
0.98149075,2.81871051,0.05254427,0.56762617,0.62280632,0.34900620,1.13600931,0.67175684,0.11284482,0.79262378
0.98749375,2.84402123,0.05405622,0.57418396,0.63701060,0.34688976,1.14690670,0.68073201,0.11300982,0.80687241
0.99349675,2.88134552,0.05581252,0.58218961,0.65301727,0.34675043,1.16251005,0.69210847,0.11368647,0.82537347
0.99949975,2.92955593,0.05778317,0.59139914,0.67048606,0.34849652,1.18239073,0.70558139,0.11482887,0.84777245
1.00550275,2.98712990,0.05992906,0.60150992,0.68901240,0.35197730,1.20595710,0.72076145,0.11637402,0.87358741
1.01150575,3.05219434,0.06220285,0.61216986,0.70813784,0.35698826,1.23247161,0.73718575,0.11824379,0.90222170
1.01750875,3.12258187,0.06455031,0.62298835,0.72736214,0.36327794,1.26107282,0.75433123,0.12034747,0.93298035
1.02351176,3.19589683,0.06691178,0.63354842,0.74615703,0.37055622,1.29080163,0.77163034,0.12258462,0.96508994
1.02951476,3.26958915,0.06922393,0.64341988,0.76398104,0.37850378,1.32063098,0.78848823,0.12484835,0.99772134
1.03551776,3.34103386,0.07142170,0.65217285,0.78029499,0.38678244,1.34949812,0.80430117,0.12702880,1.03001464
1.04152076,3.40761338,0.07344032,0.65939129,0.79457787,0.39504607,1.37633835,0.81847533,0.12901664,1.06110560
1.04752376,3.46680019,0.07521731,0.66468606,0.80634227,0.40295170,1.40011905,0.83044546,0.13070660,1.09015279
1.05352676,3.51623668,0.07669454,0.66770709,0.81514917,0.41017047,1.41987297,0.83969264,0.13200086,1.11636425
1.05952976,3.55380963,0.07782005,0.66815422,0.82062134,0.41639803,1.43472936,0.84576065,0.13281202,1.13902308
1.06553277,3.57771642,0.07854972,0.66578634,0.82245500,0.42136397,1.44394195,0.84827015,0.13306585,1.15751055
1.07153577,3.58652059,0.07884872,0.66042858,0.82042922,0.42484008,1.44691266,0.84693040,0.13270343,1.17132616
1.07753877,3.57919461,0.07869253,0.65197723,0.81441267,0.42664694,1.44321007,0.84154775,0.13168278,1.18010353
1.08354177,3.55514822,0.07806767,0.64040236,0.80436759,0.42665872,1.43258200,0.83203096,0.12997988,1.18362157
1.08954477,3.51424122,0.07697203,0.62574799,0.79035055,0.42480595,1.41496163,0.81839282,0.12758902,1.18181033
1.09554777,3.45678035,0.07541476,0.60812981,0.77251019,0.42107623,1.39046699,0.80074829,0.12452255,1.17475113
1.10155078,3.38350039,0.07341583,0.58773078,0.75108184,0.41551274,1.35939385,0.77930913,0.12080998,1.16267109
1.10755378,3.29553035,0.07100512,0.56479458,0.72637932,0.40821076,1.32220235,0.75437533,0.11649660,1.14593199
1.11355678,3.19434643,0.06822132,0.53961735,0.69878425,0.39931227,1.27949803,0.72632376,0.11164150,1.12501412
1.11955978,3.08171376,0.06511045,0.51253807,0.66873323,0.38899901,1.23200812,0.69559445,0.10631533,1.10049569
1.12556278,2.95961949,0.06172427,0.48392801,0.63670354,0.37748410,1.18055418,0.66267530,0.10059769,1.07302865
1.13156578,2.83020031,0.05811848,0.45417952,0.60319781,0.36500293,1.12602225,0.62808566,0.09457439,1.04331210
1.13756878,2.69566746,0.05435096,0.42369493,0.56872849,0.35180340,1.06933201,0.59235969,0.08833467,1.01206450
1.14357179,2.55823250,0.05047999,0.39287563,0.53380249,0.33813615,1.01140609,0.55602997,0.08196849,0.97999573
1.14957479,2.42003681,0.04656256,0.36211198,0.49890681,0.32424526,0.95314093,0.51961226,0.07556397,0.94778056
1.15557779,2.28308780,0.04265288,0.33177433,0.46449566,0.31035952,0.89538029,0.48359172,0.06920509,0.91603434
1.16158079,2.14920400,0.03880107,0.30220530,0.43097938,0.29668505,0.83889251,0.44841125,0.06296974,0.88529235
1.16758379,2.01997119,0.03505209,0.27371377,0.39871566,0.28339912,0.78435216,0.41446222,0.05692816,0.85599327
1.17358679,1.89671052,0.03144498,0.24657037,0.36800331,0.27064577,0.73232667,0.38207785,0.05114175,0.82846776
1.17958979,1.78045953,0.02801230,0.22100476,0.33907851,0.25853301,0.68326813,0.35152921,0.04566232,0.80293220
1.18559280,1.67196591,0.02477994,0.19720458,0.31211364,0.24713189,0.63751039,0.32302397,0.04053179,0.77948794
1.19159580,1.57169334,0.02176709,0.17531576,0.28721863,0.23647722,0.59527099,0.29670754,0.03578217,0.75812573
1.19759880,1.47983839,0.01898645,0.15544428,0.26444434,0.22656984,0.55665754,0.27266646,0.03143597,0.73873493
1.20360180,1.39635665,0.01644472,0.13765894,0.24378795,0.21738030,0.52167790,0.25093363,0.02750683,0.72111686
1.20960480,1.32099623,0.01414309,0.12199491,0.22519965,0.20885358,0.49025323,0.23149480,0.02400036,0.70500151
1.21560780,1.25333634,0.01207797,0.10845785,0.20859053,0.20091454,0.46223315,0.21429625,0.02091514,0.69006648
1.22161081,1.19282876,0.01024172,0.09702823,0.19384100,0.19347396,0.43741194,0.19925268,0.01824380,0.67595728
1.22761381,1.13883982,0.00862340,0.08766563,0.18080937,0.18643458,0.41554505,0.18625540,0.01597415,0.66230785
1.23361681,1.09069089,0.00720958,0.08031280,0.16934029,0.17969701,0.39636494,0.17517995,0.01409021,0.64876029
1.23961981,1.04769547,0.00598505,0.07489929,0.15927257,0.17316521,0.37959553,0.16589319,0.01257321,0.63498286
1.24562281,1.00919149,0.00493351,0.07134447,0.15044622,0.16675126,0.36496485,0.15825936,0.01140249,0.62068557
1.25162581,0.97456757,0.00403815,0.06955995,0.14270841,0.16037929,0.35221524,0.15214499,0.01055625,0.60563262
1.25762881,0.94328271,0.00328219,0.06945125,0.13591824,0.15398839,0.34111097,0.14742265,0.01001215,0.58965140
1.26363182,0.91487911,0.00264928,0.07091890,0.12995034,0.14753459,0.33144326,0.14397339,0.00974779,0.57263784
1.26963482,0.88898829,0.00212387,0.07385887,0.12469715,0.14099165,0.32303262,0.14168804,0.00974102,0.55455805
1.27563782,0.86533109,0.00169144,0.07816263,0.12007008,0.13435107,0.31572889,0.14046750,0.00997019,0.53544655
1.28164082,0.84371233,0.00133868,0.08371682,0.11599967,0.12762112,0.30940924,0.14022205,0.01041423,0.51540145
1.28764382,0.82401133,0.00105357,0.09040283,0.11243483,0.12082516,0.30397460,0.14087016,0.01105272,0.49457710
1.29364682,0.80616935,0.00082547,0.09809633,0.10934139,0.11399945,0.29934499,0.14233685,0.01186584,0.47317476
1.29964982,0.79017543,0.00064506,0.10666708,0.10670021,0.10719056,0.29545432,0.14455182,0.01283438,0.45143211
1.30565283,0.77605175,0.00050434,0.11597898,0.10450495,0.10045260,0.29224509,0.14744781,0.01393968,0.42961210
1.31165583,0.76383967,0.00039653,0.12589063,0.10275972,0.09384441,0.28966341,0.15095908,0.01516364,0.40799198
1.31765883,0.75358759,0.00031602,0.13625644,0.10147685,0.08742689,0.28765492,0.15502041,0.01648869,0.38685289
1.32366183,0.74534111,0.00025824,0.14692826,0.10067475,0.08126065,0.28616164,0.15956662,0.01789790,0.36647069
1.32966483,0.73913626,0.00021954,0.15775759,0.10037606,0.07540389,0.28512018,0.16453269,0.01937508,0.34710826
1.33566783,0.73499582,0.00019715,0.16859833,0.10060614,0.06991084,0.28446118,0.16985444,0.02090485,0.32900954
1.34167084,0.73292871,0.00018902,0.17930987,0.10139183,0.06483053,0.28411015,0.17546974,0.02247293,0.31239539
1.34767384,0.73293217,0.00019373,0.18976040,0.10276057,0.06020609,0.28398941,0.18132016,0.02406620,0.29746122
1.35367684,0.73499610,0.00021045,0.19983042,0.10473974,0.05607440,0.28402101,0.18735284,0.02567298,0.28437625
1.35967984,0.73910887,0.00023878,0.20941589,0.10735616,0.05246609,0.28413029,0.19352245,0.02728317,0.27328404
1.36568284,0.74526379,0.00027876,0.21843123,0.11063566,0.04940585,0.28424974,0.19979300,0.02888835,0.26430408
1.37168584,0.75346528,0.00033072,0.22681166,0.11460273,0.04691286,0.28432287,0.20613936,0.03048187,0.25753390
1.37768884,0.76373399,0.00039522,0.23451481,0.11927991,0.04500136,0.28430768,0.21254828,0.03205885,0.25305143
1.38369185,0.77611001,0.00047304,0.24152151,0.12468713,0.04368117,0.28417934,0.21901866,0.03361609,0.25091712
1.38969485,0.79065359,0.00056504,0.24783548,0.13084075,0.04295819,0.28393205,0.22556117,0.03515188,0.25117549
1.39569785,0.80744294,0.00067213,0.25348212,0.13775228,0.04283462,0.28357959,0.23219697,0.03666573,0.25385598
1.40170085,0.82656891,0.00079517,0.25850623,0.14542688,0.04330915,0.28315468,0.23895555,0.03815802,0.25897262
1.40770385,0.84812661,0.00093495,0.26296871,0.15386160,0.04437679,0.28270703,0.24587189,0.03962960,0.26652278
1.41370685,0.87220425,0.00109204,0.26694262,0.16304338,0.04602853,0.28230020,0.25298289,0.04108130,0.27648478
1.41970985,0.89886977,0.00126681,0.27050847,0.17294704,0.04825079,0.28200735,0.26032329,0.04251342,0.28881458
1.42571286,0.92815607,0.00145929,0.27374920,0.18353321,0.05102468,0.28190622,0.26792136,0.04392524,0.30344181
1.43171586,0.96004554,0.00166913,0.27674501,0.19474647,0.05432517,0.28207363,0.27579452,0.04531457,0.32026544
1.43771886,0.99445527,0.00189556,0.27956840,0.20651384,0.05812027,0.28257977,0.28394520,0.04667730,0.33914939
1.44372186,1.03122361,0.00213733,0.28227952,0.21874365,0.06237021,0.28348267,0.29235722,0.04800712,0.35991872
1.44972486,1.07009949,0.00239268,0.28492232,0.23132510,0.06702682,0.28482328,0.30099290,0.04929526,0.38235653
1.45572786,1.11073520,0.00265934,0.28752157,0.24412852,0.07203310,0.28662131,0.30979117,0.05053044,0.40620228
1.46173087,1.15268359,0.00293452,0.29008094,0.25700649,0.07732321,0.28887236,0.31866682,0.05169888,0.43115173
1.46773387,1.19540014,0.00321492,0.29258233,0.26979583,0.08282269,0.29154627,0.32751102,0.05278456,0.45685873
1.47373687,1.23825040,0.00349683,0.29498639,0.28232048,0.08844928,0.29458709,0.33619323,0.05376951,0.48293931
1.47973987,1.28052263,0.00377616,0.29723441,0.29439531,0.09411409,0.29791446,0.34456435,0.05463432,0.50897784
1.48574287,1.32144552,0.00404852,0.29925119,0.30583066,0.09972321,0.30142659,0.35246111,0.05535874,0.53453534
1.49174587,1.36021031,0.00430935,0.30094907,0.31643750,0.10517978,0.30500448,0.35971148,0.05592235,0.55915974
1.49774887,1.39599649,0.00455405,0.30223265,0.32603311,0.11038638,0.30851729,0.36614097,0.05630535,0.58239776
1.50375188,1.42799984,0.00477809,0.30300410,0.33444693,0.11524769,0.31182861,0.37157934,0.05648930,0.60380779
1.50975488,1.45546171,0.00497714,0.30316865,0.34152638,0.11967324,0.31480305,0.37586756,0.05645792,0.62297349
1.51575788,1.47769789,0.00514726,0.30264012,0.34714237,0.12358022,0.31731301,0.37886464,0.05619782,0.63951722
1.52176088,1.49412568,0.00528496,0.30134601,0.35119424,0.12689620,0.31924518,0.38045387,0.05569914,0.65311280
1.52776388,1.50428780,0.00538738,0.29923196,0.35361383,0.12956146,0.32050628,0.38054830,0.05495612,0.66349688
1.53376688,1.50787169,0.00545235,0.29626536,0.35436845,0.13153112,0.32102782,0.37909505,0.05396747,0.67047832
1.53976988,1.50472325,0.00547847,0.29243779,0.35346258,0.13277655,0.32076952,0.37607818,0.05273663,0.67394503
1.54577289,1.49485415,0.00546519,0.28776633,0.35093819,0.13328638,0.31972127,0.37152011,0.05127183,0.67386792
1.55177589,1.47844218,0.00541279,0.28229348,0.34687356,0.13306670,0.31790339,0.36548129,0.04958601,0.67030161
1.55777889,1.45582465,0.00532239,0.27608582,0.34138064,0.13214069,0.31536523,0.35805835,0.04769655,0.66338185
1.56378189,1.42748499,0.00519592,0.26923144,0.33460108,0.13054750,0.31218220,0.34938050,0.04562477,0.65331979
1.56978489,1.39403327,0.00503602,0.26183632,0.32670100,0.12834056,0.30845133,0.33960474,0.04339546,0.64039315
1.57578789,1.35618153,0.00484600,0.25401974,0.31786487,0.12558530,0.30428568,0.32890976,0.04103609,0.62493498
1.58179090,1.31471520,0.00462965,0.24590917,0.30828860,0.12235645,0.29980786,0.31748911,0.03857613,0.60732033
1.58779390,1.27046204,0.00439121,0.23763475,0.29817235,0.11873510,0.29514309,0.30554374,0.03604614,0.58795158
1.59379690,1.22426024,0.00413513,0.22932373,0.28771327,0.11480547,0.29041217,0.29327455,0.03347701,0.56724316
1.59979990,1.17692703,0.00386603,0.22109515,0.27709859,0.11065183,0.28572471,0.28087507,0.03089911,0.54560638
1.60580290,1.12922968,0.00358848,0.21305504,0.26649931,0.10635547,0.28117314,0.26852481,0.02834152,0.52343507
1.61180590,1.08185988,0.00330694,0.20529241,0.25606494,0.10199204,0.27682768,0.25638342,0.02583138,0.50109278
1.61780890,1.03541293,0.00302561,0.19787614,0.24591925,0.09762919,0.27273269,0.24458608,0.02339329,0.47890193
1.62381191,0.99037240,0.00274833,0.19085305,0.23615749,0.09332485,0.26890443,0.23324022,0.02104885,0.45713559
1.62981491,0.94710089,0.00247855,0.18424701,0.22684500,0.08912596,0.26533055,0.22242360,0.01881635,0.43601188
1.63581791,0.90583690,0.00221921,0.17805935,0.21801723,0.08506786,0.26197110,0.21218397,0.01671053,0.41569140
1.64182091,0.86669790,0.00197275,0.17227028,0.20968121,0.08117425,0.25876114,0.20254004,0.01474260,0.39627736
1.64782391,0.82968875,0.00174110,0.16684135,0.20181817,0.07745765,0.25561467,0.19348379,0.01292019,0.37781849
1.65382691,0.79471501,0.00152566,0.16171868,0.19438730,0.07392046,0.25242966,0.18498381,0.01124760,0.36031416
1.65982991,0.76159996,0.00132733,0.15683689,0.18733027,0.07055628,0.24909398,0.17698957,0.00972603,0.34372145
1.66583292,0.73010424,0.00114659,0.15212326,0.18057626,0.06735163,0.24549166,0.16943613,0.00835386,0.32796359
1.67183592,0.69994691,0.00098348,0.14750220,0.17404727,0.06428780,0.24150937,0.16224931,0.00712712,0.31293918
1.67783892,0.67082677,0.00083772,0.14289945,0.16766332,0.06134280,0.23704256,0.15535069,0.00603981,0.29853176
