energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,W_p_up,W_d_up
-3.22061031,1.84127504,0.00047292,0.24816103,0.00820874,0.45861657,0.35540571,0.22860417,0.34305727,0.89593290
-3.21460730,1.82014696,0.00045846,0.24530799,0.00804145,0.45405996,0.35268133,0.22420378,0.34030282,0.88816486
-3.20860430,1.79320165,0.00044169,0.24161915,0.00784503,0.44811250,0.34945223,0.21881674,0.33667059,0.87772265
-3.20260130,1.76146354,0.00042300,0.23723234,0.00762469,0.44102285,0.34592861,0.21257476,0.33238536,0.86508901
-3.19659830,1.72600638,0.00040276,0.23229319,0.00738595,0.43305234,0.34231455,0.20562092,0.32767664,0.85076850
-3.19059530,1.68791144,0.00038137,0.22694951,0.00713432,0.42446433,0.33879963,0.19810464,0.32276873,0.83526728
-3.18459230,1.64822638,0.00035926,0.22134573,0.00687524,0.41551364,0.33555102,0.19017685,0.31787117,0.81907298
-3.17858929,1.60792647,0.00033679,0.21561757,0.00661376,0.40643669,0.33270646,0.18198509,0.31316989,0.80263592
-3.17258629,1.56787994,0.00031435,0.20988735,0.00635452,0.39744256,0.33036854,0.17366919,0.30881949,0.78635217
-3.16658329,1.52881885,0.00029226,0.20425987,0.00610149,0.38870567,0.32860039,0.16535732,0.30493713,0.77054943
-3.16058029,1.49131679,0.00027081,0.19881930,0.00585796,0.38036003,0.32742301,0.15716277,0.30159809,0.75547625
-3.15457729,1.45577420,0.00025024,0.19362700,0.00562641,0.37249556,0.32681452,0.14918157,0.29883345,0.74129508
-3.14857429,1.42241189,0.00023075,0.18872051,0.00540852,0.36515651,0.32671116,0.14149080,0.29662978,0.72807939
-3.14257129,1.39127282,0.00021249,0.18411356,0.00520517,0.35834203,0.32701021,0.13414793,0.29493092,0.71581498
-3.13656828,1.36223189,0.00019553,0.17979722,0.00501644,0.35200878,0.32757454,0.12719085,0.29364177,0.70440528
-3.13056528,1.33501303,0.00017994,0.17574203,0.00484173,0.34607546,0.32823878,0.12063877,0.29263376,0.69368038
-3.12456228,1.30921261,0.00016570,0.17190092,0.00467982,0.34042894,0.32881661,0.11449379,0.29175179,0.68340919
-3.11855928,1.28432781,0.00015279,0.16821293,0.00452901,0.33493172,0.32910906,0.10874304,0.29082232,0.67331417
-3.11255628,1.25978847,0.00014114,0.16460731,0.00438721,0.32943024,0.32891327,0.10336124,0.28966205,0.66308776
-3.10655328,1.23499073,0.00013066,0.16100790,0.00425213,0.32376365,0.32803142,0.09831356,0.28808690,0.65240972
-3.10055028,1.20933083,0.00012123,0.15733761,0.00412137,0.31777265,0.32627932,0.09355862,0.28592074,0.64096451
-3.09454727,1.18223735,0.00011275,0.15352266,0.00399256,0.31130778,0.32349434,0.08905144,0.28300359,0.62845780
-3.08854427,1.15320041,0.00010509,0.14949645,0.00386352,0.30423709,0.31954235,0.08474625,0.27919875,0.61463136
-3.08254127,1.12179657,0.00009812,0.14520290,0.00373228,0.29645249,0.31432323,0.08059903,0.27439869,0.59927574
-3.07653827,1.08770841,0.00009174,0.14059907,0.00359725,0.28787476,0.30777487,0.07656967,0.26852942,0.58224007
-3.07053527,1.05073808,0.00008584,0.13565704,0.00345722,0.27845701,0.29987546,0.07262368,0.26155317,0.56343874
-3.06453227,1.01081448,0.00008033,0.13036496,0.00331140,0.26818637,0.29064402,0.06873345,0.25346943,0.54285471
-3.05852926,0.96799411,0.00007512,0.12472720,0.00315947,0.25708409,0.28013916,0.06487898,0.24431416,0.52053954
-3.05252626,0.92245594,0.00007015,0.11876380,0.00300153,0.24520398,0.26845627,0.06104819,0.23415765,0.49661016
-3.04652326,0.87449082,0.00006537,0.11250919,0.00283807,0.23262955,0.25572336,0.05723669,0.22310082,0.47124302
-3.04052026,0.82448650,0.00006076,0.10601029,0.00266996,0.21946982,0.24209562,0.05344731,0.21127055,0.44466566
-3.03451726,0.77290918,0.00005628,0.09932417,0.00249836,0.20585435,0.22774926,0.04968918,0.19881413,0.41714674
-3.02851426,0.72028271,0.00005193,0.09251540,0.00232464,0.19192766,0.21287481,0.04597669,0.18589321,0.38898473
-3.02251126,0.66716682,0.00004771,0.08565324,0.00215033,0.17784333,0.19767022,0.04232824,0.17267754,0.36049615
-3.01650825,0.61413534,0.00004362,0.07880885,0.00197706,0.16375817,0.18233413,0.03876499,0.15933891,0.33200393
-3.01050525,0.56175559,0.00003968,0.07205258,0.00180645,0.14982666,0.16705960,0.03530958,0.14604534,0.30382634
-3.00450225,0.51056979,0.00003589,0.06545157,0.00164004,0.13619603,0.15202847,0.03198493,0.13295605,0.27626715
-2.99849925,0.46107922,0.00003228,0.05906763,0.00147930,0.12300194,0.13740668,0.02881329,0.12021703,0.24960722
-2.99249625,0.41373164,0.00002885,0.05295559,0.00132551,0.11036518,0.12334053,0.02581531,0.10795773,0.22409794
-2.98649325,0.36891225,0.00002563,0.04716204,0.00117977,0.09838919,0.10995405,0.02300948,0.09628852,0.19995659
-2.98049025,0.32693829,0.00002263,0.04172457,0.00104295,0.08715865,0.09734745,0.02041166,0.08529933,0.17736360
-2.97448724,0.28805705,0.00001984,0.03667143,0.00091571,0.07673889,0.08559664,0.01803491,0.07505906,0.15646178
-2.96848424,0.25244714,0.00001729,0.03202162,0.00079846,0.06717624,0.07475365,0.01588952,0.06561596,0.13735722
-2.96248124,0.22022247,0.00001496,0.02778528,0.00069139,0.05849906,0.06484785,0.01398316,0.05699868,0.12012168
-2.95647824,0.19143843,0.00001285,0.02396445,0.00059452,0.05071942,0.05588797,0.01232119,0.04921798,0.10479615
-2.95047524,0.16609979,0.00001097,0.02055400,0.00050764,0.04383512,0.04786442,0.01090714,0.04226882,0.09139528
-2.94447224,0.14416950,0.00000930,0.01754270,0.00043041,0.03783213,0.04075208,0.00974313,0.03613280,0.07991231
-2.93846923,0.12557801,0.00000783,0.01491442,0.00036236,0.03268704,0.03451322,0.00883043,0.03078070,0.07032418
-2.93246623,0.11023238,0.00000654,0.01264928,0.00030291,0.02836954,0.02910040,0.00816990,0.02617501,0.06259650
-2.92646323,0.09802484,0.00000543,0.01072480,0.00025142,0.02484474,0.02445930,0.00776239,0.02227247,0.05668812
-2.92046023,0.08884026,0.00000447,0.00911694,0.00020720,0.02207528,0.02053129,0.00760912,0.01902621,0.05255501
-2.91445723,0.08256224,0.00000366,0.00780104,0.00016955,0.02002306,0.01725579,0.00771182,0.01638780,0.05015332
-2.90845423,0.07907764,0.00000298,0.00675255,0.00013775,0.01865060,0.01457213,0.00807283,0.01430881,0.04944149
-2.90245123,0.07827941,0.00000240,0.00594768,0.00011112,0.01792198,0.01242122,0.00869496,0.01274217,0.05038130
-2.89644822,0.08006763,0.00000192,0.00536381,0.00008900,0.01780336,0.01074668,0.00958129,0.01164302,0.05293786
-2.89044522,0.08434893,0.00000153,0.00497979,0.00007078,0.01826308,0.00949572,0.01073474,0.01096933,0.05707854
-2.88444222,0.09103427,0.00000121,0.00477606,0.00005590,0.01927141,0.00861959,0.01215753,0.01068214,0.06277108
-2.87843922,0.10003548,0.00000095,0.00473466,0.00004384,0.02079990,0.00807379,0.01385053,0.01074552,0.06998076
-2.87243622,0.11126075,0.00000075,0.00483908,0.00003416,0.02282056,0.00781802,0.01581254,0.01112633,0.07866709
-2.86643322,0.12460935,0.00000059,0.00507414,0.00002646,0.02530479,0.00781592,0.01803944,0.01179378,0.08878001
-2.86043022,0.13996608,0.00000047,0.00542567,0.00002039,0.02822223,0.00803463,0.02052347,0.01271887,0.10025597
-2.85442721,0.15719574,0.00000038,0.00588023,0.00001566,0.03153961,0.00844434,0.02325242,0.01387375,0.11301415
-2.84842421,0.17613808,0.00000032,0.00642486,0.00001203,0.03521964,0.00901774,0.02620898,0.01523115,0.12695301
-2.84242121,0.19660358,0.00000028,0.00704674,0.00000931,0.03922006,0.00972948,0.02937020,0.01676377,0.14194753
-2.83641821,0.21837052,0.00000027,0.00773299,0.00000732,0.04349300,0.01055567,0.03270716,0.01844378,0.15784736
-2.83041521,0.24118353,0.00000029,0.00847047,0.00000597,0.04798453,0.01147350,0.03618486,0.02024254,0.17447604
-2.82441221,0.26475403,0.00000034,0.00924562,0.00000516,0.05263469,0.01246091,0.03976234,0.02213036,0.19163161
-2.81840920,0.28876260,0.00000042,0.01004446,0.00000483,0.05737783,0.01349638,0.04339312,0.02407655,0.20908861
-2.81240620,0.31286348,0.00000054,0.01085260,0.00000498,0.06214345,0.01455893,0.04702591,0.02604965,0.22660158
-2.80640320,0.33669113,0.00000072,0.01165534,0.00000562,0.06685736,0.01562818,0.05060562,0.02801786,0.24391003
-2.80040020,0.35986877,0.00000096,0.01243790,0.00000678,0.07144337,0.01668454,0.05407465,0.02994963,0.26074491
-2.79439720,0.38201862,0.00000128,0.01318564,0.00000856,0.07582519,0.01770959,0.05737438,0.03181454,0.27683614
-2.78839420,0.40277352,0.00000172,0.01388439,0.00001106,0.07992874,0.01868650,0.06044686,0.03358422,0.29192132
-2.78239120,0.42178959,0.00000228,0.01452084,0.00001444,0.08368455,0.01960056,0.06323662,0.03523344,0.30575504
-2.77638819,0.43875927,0.00000302,0.01508288,0.00001892,0.08703036,0.02043976,0.06569254,0.03674126,0.31811848
-2.77038519,0.45342439,0.00000396,0.01555999,0.00002472,0.08991362,0.02119541,0.06776967,0.03809223,0.32882910
-2.76438219,0.46558852,0.00000517,0.01594364,0.00003218,0.09229394,0.02186271,0.06943094,0.03927746,0.33774972
-2.75837919,0.47512818,0.00000670,0.01622761,0.00004164,0.09414532,0.02244137,0.07064870,0.04029577,0.34479676
-2.75237619,0.48200225,0.00000862,0.01640826,0.00005355,0.09545795,0.02293603,0.07140593,0.04115450,0.34994726
-2.74637319,0.48625920,0.00001101,0.01648475,0.00006841,0.09623966,0.02335671,0.07169725,0.04187030,0.35324420
-2.74037019,0.48804168,0.00001397,0.01645917,0.00008678,0.09651684,0.02371904,0.07152940,0.04246955,0.35479996
-2.73436718,0.48758814,0.00001759,0.01633656,0.00010932,0.09633479,0.02404436,0.07092144,0.04298858,0.35479755
-2.72836418,0.48523140,0.00002200,0.01612490,0.00013674,0.09575744,0.02435965,0.06990447,0.04347354,0.35348963
-2.72236118,0.48139390,0.00002733,0.01583489,0.00016985,0.09486644,0.02469731,0.06852093,0.04397993,0.35119507
-2.71635818,0.47657984,0.00003370,0.01547977,0.00020948,0.09375970,0.02509461,0.06682356,0.04457180,0.34829320
-2.71035518,0.47136425,0.00004126,0.01507493,0.00025653,0.09254924,0.02559312,0.06487391,0.04532057,0.34521579
-2.70435218,0.46637920,0.00005016,0.01463757,0.00031193,0.09135854,0.02623775,0.06274066,0.04630349,0.34243685
-2.69834917,0.46229758,0.00006055,0.01418618,0.00037662,0.09031944,0.02707574,0.06049766,0.04760179,0.34046060
-2.69234617,0.45981473,0.00007258,0.01374005,0.00045152,0.08956855,0.02815535,0.05822171,0.04929849,0.33980787
-2.68634317,0.45962850,0.00008638,0.01331871,0.00053749,0.08924344,0.02952450,0.05599041,0.05147599,0.34100111
-2.68034017,0.46241809,0.00010209,0.01294142,0.00063532,0.08947851,0.03122915,0.05387987,0.05421332,0.34454861
-2.67433717,0.46882242,0.00011979,0.01262653,0.00074566,0.09040078,0.03331168,0.05196250,0.05758339,0.35092813
-2.66833417,0.47941840,0.00013958,0.01239100,0.00086899,0.09212571,0.03580919,0.05030491,0.06165000,0.36057056
-2.66233117,0.49469980,0.00016148,0.01224987,0.00100560,0.09475308,0.03875170,0.04896601,0.06646496,0.37384378
-2.65632816,0.51505742,0.00018551,0.01221577,0.00115549,0.09836304,0.04216055,0.04799527,0.07206519,0.39103759
-2.65032516,0.54076096,0.00021161,0.01229854,0.00131838,0.10301262,0.04604676,0.04743136,0.07847014,0.41234973
-2.64432216,0.57194342,0.00023969,0.01250485,0.00149365,0.10873256,0.05040968,0.04730094,0.08567941,0.43787391
-2.63831916,0.60858854,0.00026958,0.01283792,0.00168033,0.11552483,0.05523579,0.04761790,0.09367079,0.46758995
-2.63231616,0.65052186,0.00030107,0.01329738,0.00187706,0.12336073,0.06049786,0.04838291,0.10239892,0.50135683
-2.62631316,0.69740597,0.00033387,0.01387913,0.00208211,0.13217988,0.06615445,0.04958330,0.11179449,0.53890874
-2.62031016,0.74874035,0.00036764,0.01457537,0.00229334,0.14188999,0.07214989,0.05119330,0.12176414,0.57985480
-2.61430715,0.80386615,0.00040199,0.01537468,0.00250828,0.15236770,0.07841467,0.05317470,0.13219128,0.62368250
-2.60830415,0.86197611,0.00043647,0.01626228,0.00272413,0.16346028,0.08486635,0.05547780,0.14293758,0.66976511
-2.60230115,0.92212974,0.00047058,0.01722030,0.00293783,0.17498846,0.09141101,0.05804268,0.15384543,0.71737318
-2.59629815,0.98327339,0.00050380,0.01822820,0.00314610,0.18675019,0.09794512,0.06080085,0.16474116,0.76568991
-2.59029515,1.04426508,0.00053558,0.01926332,0.00334555,0.19852537,0.10435796,0.06367702,0.17543907,0.81383009
-2.58429215,1.10390331,0.00056538,0.02030143,0.00353275,0.21008131,0.11053436,0.06659128,0.18574604,0.86086233
-2.57828914,1.16095912,0.00059267,0.02131740,0.00370435,0.22117896,0.11635780,0.06946126,0.19546673,0.90583374
-2.57228614,1.21421044,0.00061692,0.02228590,0.00385713,0.23157953,0.12171372,0.07220449,0.20440911,0.94779646
-2.56628314,1.26247735,0.00063768,0.02318214,0.00398817,0.24105144,0.12649287,0.07474078,0.21239007,0.98583499
-2.56028014,1.30465720,0.00065453,0.02398259,0.00409486,0.24937717,0.13059467,0.07699449,0.21924102,1.01909342
-2.55427714,1.33975809,0.00066714,0.02466568,0.00417507,0.25635991,0.13393035,0.07889675,0.22481317,1.04680141
-2.54827414,1.36692935,0.00067524,0.02521244,0.00422717,0.26182960,0.13642578,0.08038739,0.22898220,1.06829793
-2.54227114,1.38548782,0.00067867,0.02560708,0.00425008,0.26564828,0.13802388,0.08141666,0.23165229,1.08305176
-2.53626813,1.39493872,0.00067736,0.02583744,0.00424334,0.26771428,0.13868645,0.08194653,0.23275916,1.09067782
-2.53026513,1.39499034,0.00067135,0.02589536,0.00420712,0.26796531,0.13839538,0.08195171,0.23227211,1.09094867
-2.52426213,1.38556169,0.00066075,0.02577684,0.00414217,0.26638015,0.13715314,0.08142011,0.23019483,1.08380069
-2.51825913,1.36678309,0.00064579,0.02548213,0.00404986,0.26297890,0.13498263,0.08035292,0.22656514,1.06933459
-2.51225613,1.33898940,0.00062678,0.02501564,0.00393208,0.25782190,0.13192625,0.07876425,0.22145343,1.04781034
-2.50625313,1.30270645,0.00060410,0.02438571,0.00379119,0.25100718,0.12804438,0.07668033,0.21496014,1.01963677
-2.50025013,1.25863129,0.00057819,0.02360424,0.00362996,0.24266674,0.12341320,0.07413830,0.20721216,0.98535633
-2.49424712,1.20760714,0.00054955,0.02268623,0.00345145,0.23296170,0.11812212,0.07118473,0.19835852,0.94562565
-2.48824412,1.15059424,0.00051870,0.02164923,0.00325895,0.22207672,0.11227081,0.06787384,0.18856543,0.90119303
-2.48224112,1.08863795,0.00048618,0.02051268,0.00305584,0.21021371,0.10596595,0.06426556,0.17801092,0.85287362
-2.47623812,1.02283550,0.00045254,0.01929728,0.00284553,0.19758541,0.09931803,0.06042348,0.16687943,0.80152355
-2.47023512,0.95430273,0.00041831,0.01802433,0.00263132,0.18440875,0.09243804,0.05641285,0.15535638,0.74801408
-2.46423212,0.88414222,0.00038398,0.01671506,0.00241638,0.17089864,0.08543446,0.05229858,0.14362309,0.69320672
-2.45822911,0.81341401,0.00035003,0.01539004,0.00220364,0.15726215,0.07841049,0.04814342,0.13185218,0.63793034
-2.45222611,0.74310980,0.00031687,0.01406865,0.00199571,0.14369336,0.07146168,0.04400641,0.12020355,0.58296107
-2.44622311,0.67413159,0.00028487,0.01276863,0.00179490,0.13036913,0.06467396,0.03994149,0.10882116,0.52900547
-2.44022011,0.60727503,0.00025433,0.01150573,0.00160313,0.11744574,0.05812221,0.03599644,0.09783061,0.47668751
-2.43421711,0.54321788,0.00022549,0.01029346,0.00142194,0.10505658,0.05186934,0.03221219,0.08733750,0.42653943
-2.42821411,0.48251357,0.00019853,0.00914291,0.00125252,0.09331079,0.04596578,0.02862231,0.07742669,0.37899659
-2.42221111,0.42558949,0.00017360,0.00806276,0.00109566,0.08229290,0.04044952,0.02525294,0.06816224,0.33439603
-2.41620810,0.37274962,0.00015074,0.00705925,0.00095182,0.07206328,0.03534649,0.02212284,0.05958811,0.29297841
-2.41020510,0.32418107,0.00012999,0.00613632,0.00082115,0.06265941,0.03067137,0.01924379,0.05172939,0.25489299
-2.40420210,0.27996349,0.00011132,0.00529581,0.00070353,0.05409767,0.02642856,0.01662114,0.04459398,0.22020492
-2.39819910,0.24008096,0.00009467,0.00453766,0.00059860,0.04637568,0.02261349,0.01425447,0.03817471,0.18890443
-2.39219610,0.20443531,0.00007996,0.00386016,0.00050581,0.03947490,0.01921391,0.01213840,0.03245154,0.16091718
-2.38619310,0.17286036,0.00006707,0.00326027,0.00042445,0.03336340,0.01621136,0.01026343,0.02739392,0.13611531
-2.38019010,0.14513624,0.00005587,0.00273386,0.00035372,0.02799868,0.01358256,0.00861682,0.02296317,0.11432865
-2.37418709,0.12100331,0.00004622,0.00227601,0.00029275,0.02333042,0.01130077,0.00718338,0.01911473,0.09535558
-2.36818409,0.10017519,0.00003797,0.00188125,0.00024063,0.01930300,0.00933707,0.00594629,0.01580022,0.07897316
-2.36218109,0.08235054,0.00003098,0.00154382,0.00019643,0.01585786,0.00766145,0.00488781,0.01296933,0.06494641
-2.35617809,0.06722333,0.00002510,0.00125783,0.00015926,0.01293546,0.00624380,0.00398990,0.01057143,0.05303632
-2.35017509,0.05449150,0.00002020,0.00101749,0.00012826,0.01047701,0.00505474,0.00323477,0.00855688,0.04300666
-2.34417209,0.04386394,0.00001614,0.00081719,0.00010262,0.00842583,0.00406628,0.00260529,0.00687816,0.03462944
-2.33816908,0.03506588,0.00001281,0.00065165,0.00008159,0.00672839,0.00325232,0.00208534,0.00549062,0.02768915
-2.33216608,0.02784275,0.00001011,0.00051597,0.00006450,0.00533507,0.00258903,0.00166008,0.00435305,0.02198576
-2.32616308,0.02196267,0.00000792,0.00040568,0.00005074,0.00420060,0.00205516,0.00131614,0.00342805,0.01733669
-2.32016008,0.01721784,0.00000617,0.00031678,0.00003980,0.00328435,0.00163216,0.00104171,0.00268221,0.01357783
-2.31415708,0.01342488,0.00000478,0.00024573,0.00003123,0.00255032,0.00130434,0.00082661,0.00208605,0.01056379
-2.30815408,0.01042452,0.00000369,0.00018946,0.00002464,0.00196712,0.00105892,0.00066237,0.00161400,0.00816755
-2.30215108,0.00808059,0.00000284,0.00014532,0.00001974,0.00150765,0.00088608,0.00054220,0.00124416,0.00627961
-2.29614807,0.00627884,0.00000219,0.00011107,0.00001628,0.00114886,0.00077901,0.00046102,0.00095809,0.00480686
-2.29014507,0.00492531,0.00000171,0.00008484,0.00001409,0.00087139,0.00073400,0.00041545,0.00074049,0.00367119
-2.28414207,0.00394484,0.00000136,0.00006510,0.00001306,0.00065919,0.00075054,0.00040389,0.00057893,0.00280808
-2.27813907,0.00327945,0.00000113,0.00005062,0.00001315,0.00049909,0.00083151,0.00042650,0.00046357,0.00216510
-2.27213607,0.00288695,0.00000099,0.00004043,0.00001437,0.00038053,0.00098340,0.00048532,0.00038688,0.00170046
-2.26613307,0.00273965,0.00000094,0.00003381,0.00001680,0.00029509,0.00121657,0.00058437,0.00034340,0.00138178
-2.26013007,0.00282332,0.00000097,0.00003022,0.00002058,0.00023631,0.00154565,0.00072978,0.00032953,0.00118479
-2.25412706,0.00313638,0.00000108,0.00002932,0.00002592,0.00019927,0.00198994,0.00092995,0.00034335,0.00109237
-2.24812406,0.00368927,0.00000128,0.00003094,0.00003312,0.00018047,0.00257385,0.00119577,0.00038449,0.00109361
-2.24212106,0.00450404,0.00000156,0.00003505,0.00004253,0.00017756,0.00332735,0.00154077,0.00045397,0.00118307
-2.23611806,0.00561410,0.00000195,0.00004176,0.00005461,0.00018918,0.00428649,0.00198136,0.00055417,0.00136019
-2.23011506,0.00706403,0.00000245,0.00005131,0.00006989,0.00021483,0.00549377,0.00253699,0.00068875,0.00162881
-2.22411206,0.00890946,0.00000309,0.00006407,0.00008900,0.00025476,0.00699848,0.00323030,0.00086254,0.00199674
-2.21810905,0.01121689,0.00000389,0.00008056,0.00011266,0.00030987,0.00885688,0.00408720,0.00108155,0.00247549
-2.21210605,0.01406337,0.00000487,0.00010141,0.00014169,0.00038166,0.01113220,0.00513686,0.00135289,0.00307996
-2.20610305,0.01753597,0.00000607,0.00012739,0.00017701,0.00047217,0.01389437,0.00641159,0.00168468,0.00382825
-2.20010005,0.02173101,0.00000751,0.00015941,0.00021961,0.00058389,0.01721944,0.00794658,0.00208596,0.00474136
-2.19409705,0.02675279,0.00000924,0.00019856,0.00027059,0.00071980,0.02118859,0.00977946,0.00256657,0.00584294
-2.18809405,0.03271202,0.00001128,0.00024604,0.00033108,0.00088326,0.02588681,0.01194967,0.00313697,0.00715898
-2.18209105,0.03972361,0.00001368,0.00030327,0.00040228,0.00107800,0.03140101,0.01449763,0.00380801,0.00871745
-2.17608804,0.04790404,0.00001647,0.00037182,0.00048541,0.00130806,0.03781775,0.01746368,0.00459067,0.01054779
-2.17008504,0.05736815,0.00001968,0.00045344,0.00058165,0.00157778,0.04522039,0.02088685,0.00549576,0.01268043
-2.16408204,0.06822541,0.00002336,0.00055011,0.00069218,0.00189168,0.05368594,0.02480333,0.00653350,0.01514618
-2.15807904,0.08057575,0.00002753,0.00066398,0.00081806,0.00225447,0.06328139,0.02924488,0.00771319,0.01797551
-2.15207604,0.09450513,0.00003221,0.00079745,0.00096022,0.00267093,0.07405984,0.03423700,0.00904268,0.02119787
-2.14607304,0.11008083,0.00003741,0.00095312,0.00111943,0.00314590,0.08605645,0.03979717,0.01052800,0.02484086
-2.14007004,0.12734678,0.00004315,0.00113381,0.00129623,0.00368412,0.09928442,0.04593293,0.01217282,0.02892950
-2.13406703,0.14631907,0.00004941,0.00134258,0.00149090,0.00429025,0.11373114,0.05264018,0.01397807,0.03348539
-2.12806403,0.16698194,0.00005618,0.00158271,0.00170341,0.00496874,0.12935481,0.05990161,0.01594154,0.03852605
-2.12206103,0.18928441,0.00006343,0.00185768,0.00193337,0.00572379,0.14608162,0.06768542,0.01805752,0.04406424
-2.11605803,0.21313782,0.00007111,0.00217116,0.00218006,0.00655927,0.16380389,0.07594444,0.02031661,0.05010743
-2.11005503,0.23841457,0.00007916,0.00252700,0.00244235,0.00747865,0.18237919,0.08461575,0.02270554,0.05665740
-2.10405203,0.26494815,0.00008751,0.00292914,0.00271873,0.00848497,0.20163081,0.09362081,0.02520725,0.06370997
-2.09804902,0.29253461,0.00009607,0.00338159,0.00300731,0.00958072,0.22134954,0.10286633,0.02780100,0.07125493
-2.09204602,0.32093569,0.00010477,0.00388833,0.00330587,0.01076789,0.24129704,0.11224565,0.03046268,0.07927609
-2.08604302,0.34988336,0.00011349,0.00445323,0.00361185,0.01204779,0.26121064,0.12164096,0.03316530,0.08775147
-2.08004002,0.37908601,0.00012214,0.00507991,0.00392243,0.01342107,0.28080965,0.13092609,0.03587960,0.09665371
-2.07403702,0.40823582,0.00013062,0.00577162,0.00423459,0.01488762,0.29980302,0.13996989,0.03857479,0.10595047
-2.06803402,0.43701742,0.00013885,0.00653109,0.00454518,0.01644651,0.31789809,0.14864015,0.04121939,0.11560502
-2.06203102,0.46511726,0.00014676,0.00736031,0.00485098,0.01809591,0.33481032,0.15680790,0.04378224,0.12557681
-2.05602801,0.49223361,0.00015431,0.00826040,0.00514879,0.01983298,0.35027349,0.16435192,0.04623345,0.13582218
-2.05002501,0.51808667,0.00016148,0.00923140,0.00543553,0.02165385,0.36405013,0.17116339,0.04854545,0.14629498
-2.04402201,0.54242859,0.00016829,0.01027208,0.00570827,0.02355349,0.37594185,0.17715040,0.05069398,0.15694732
-2.03801901,0.56505286,0.00017482,0.01137980,0.00596434,0.02552574,0.38579898,0.18224218,0.05265906,0.16773027
-2.03201601,0.58580303,0.00018120,0.01255039,0.00620136,0.02756325,0.39352942,0.18639293,0.05442584,0.17859475
-2.02601301,0.60458025,0.00018762,0.01377801,0.00641732,0.02965756,0.39910617,0.18958510,0.05598542,0.18949238
-2.02001001,0.62134968,0.00019433,0.01505518,0.00661059,0.03179921,0.40257339,0.19183193,0.05733545,0.20037664
-2.01400700,0.63614554,0.00020167,0.01637280,0.00677998,0.03397796,0.40405069,0.19317921,0.05848067,0.21120415
-2.00800400,0.64907466,0.00021005,0.01772028,0.00692471,0.03618309,0.40373565,0.19370623,0.05943331,0.22193628
-2.00200100,0.66031885,0.00021996,0.01908573,0.00704448,0.03840380,0.40190438,0.19352585,0.06021329,0.23254110
-1.99599800,0.67013583,0.00023198,0.02045631,0.00713944,0.04062979,0.39891021,0.19278369,0.06084837,0.24299559
-1.98999500,0.67885893,0.00024674,0.02181857,0.00721016,0.04285181,0.39518052,0.19165654,0.06137417,0.25328836
-1.98399200,0.68689576,0.00026498,0.02315899,0.00725771,0.04506249,0.39121187,0.19034995,0.06183405,0.26342252
-1.97798899,0.69472565,0.00028748,0.02446447,0.00728355,0.04725710,0.38756359,0.18909518,0.06227896,0.27341892
-1.97198599,0.70289617,0.00031508,0.02572299,0.00728964,0.04943442,0.38484985,0.18814544,0.06276716,0.28331943
-1.96598299,0.71201845,0.00034865,0.02692418,0.00727836,0.05159759,0.38373050,0.18777164,0.06336387,0.29319021
-1.95997999,0.72276144,0.00038911,0.02805998,0.00725254,0.05375496,0.38490074,0.18825763,0.06414086,0.30312469
-1.95397699,0.73584474,0.00043735,0.02912525,0.00721548,0.05592074,0.38907972,0.18989504,0.06517587,0.31324608
-1.94797399,0.75202997,0.00049424,0.03011823,0.00717092,0.05811565,0.39699816,0.19297771,0.06655200,0.32370910
-1.94197099,0.77211042,0.00056060,0.03104105,0.00712308,0.06036717,0.40938499,0.19779584,0.06835686,0.33470070
-1.93596798,0.79689869,0.00063717,0.03189991,0.00707661,0.06270969,0.42695316,0.20462985,0.07068158,0.34643951
-1.92996498,0.82721220,0.00072456,0.03270530,0.00703663,0.06518420,0.45038461,0.21374400,0.07361961,0.35917379
-1.92396198,0.86385652,0.00082324,0.03347186,0.00700859,0.06783776,0.48031438,0.22537989,0.07726526,0.37317773
-1.91795898,0.90760636,0.00093348,0.03421820,0.00699835,0.07072250,0.51731411,0.23974979,0.08171197,0.38874596
-1.91195598,0.95918446,0.00105536,0.03496633,0.00701196,0.07389427,0.56187509,0.25703011,0.08705034,0.40618636
-1.90595298,1.01923869,0.00118869,0.03574110,0.00705567,0.07741099,0.61439101,0.27735486,0.09336579,0.42581108
-1.89994997,1.08831775,0.00133302,0.03656928,0.00713573,0.08133056,0.67514085,0.30080958,0.10073608,0.44792606
-1.89394697,1.16684620,0.00148761,0.03747857,0.00725827,0.08570864,0.74427242,0.32742562,0.10922853,0.47281931
-1.88794397,1.25509959,0.00165142,0.03849647,0.00742909,0.09059610,0.82178684,0.35717523,0.11889708,0.50074823
-1.88194097,1.35318060,0.00182310,0.03964906,0.00765351,0.09603650,0.90752501,0.38996756,0.12977932,0.53192653
-1.87593797,1.46099738,0.00200102,0.04095975,0.00793610,0.10206343,1.00115622,0.42564585,0.14189351,0.56651116
-1.86993497,1.57824502,0.00218324,0.04244803,0.00828053,0.10869808,1.10217017,0.46398600,0.15523571,0.60458974
-1.86393197,1.70439141,0.00236759,0.04412833,0.00868930,0.11594695,1.20987256,0.50469683,0.16977719,0.64616933
-1.85792896,1.83866841,0.00255168,0.04600896,0.00916359,0.12379994,1.32338537,0.54742210,0.18546230,0.69116667
