energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.12306153,10.07503917,0.05541071,0.28439487,1.39777225,5.20183581,0.04129564,2.51081130,3.39612612,2.88251092
-0.11705853,9.90918786,0.05282827,0.27351151,1.41285161,5.16901025,0.03945105,2.52418457,3.26935403,2.73951637
-0.11105553,9.75106373,0.05042198,0.26311363,1.42762016,5.13609077,0.03771170,2.53582307,3.15130185,2.60628696
-0.10505253,9.60086357,0.04820685,0.25324096,1.44204900,5.10216407,0.03608748,2.54598929,3.04299475,2.48368904
-0.09904952,9.45876735,0.04619368,0.24393034,1.45613116,5.06648709,0.03458672,2.55500303,2.94521837,2.37233592
-0.09304652,9.32490785,0.04438887,0.23521433,1.46987401,5.02848423,0.03321599,2.56322004,2.85850000,2.27258057
-0.08704352,9.19933801,0.04279436,0.22711998,1.48329044,4.98773662,0.03198007,2.57100839,2.78309711,2.18451602
-0.08104052,9.08199880,0.04140764,0.21966777,1.49638947,4.94396489,0.03088187,2.57872389,2.71899404,2.10798378
-0.07503752,8.97269078,0.04022195,0.21287108,1.50916694,4.89700722,0.02992245,2.58668594,2.66590778,2.04259021
-0.06903452,8.87105206,0.03922662,0.20673597,1.52159703,4.84679470,0.02910116,2.59515511,2.62330316,1.98773049
-0.06303152,8.77654526,0.03840751,0.20126153,1.53362508,4.79332582,0.02841572,2.60431372,2.59041744,1.94261945
-0.05702851,8.68845516,0.03774757,0.19644073,1.54516236,4.73664223,0.02786251,2.61425040,2.56629389,1.90632827
-0.05102551,8.60589831,0.03722758,0.19226176,1.55608319,4.67680734,0.02743674,2.62494946,2.54982329,1.87782566
-0.04502251,8.52784490,0.03682685,0.18870989,1.56622461,4.61388919,0.02713289,2.63628576,2.53979218,1.85602206
-0.03901951,8.45315242,0.03652412,0.18576965,1.57538884,4.54794860,0.02694495,2.64802505,2.53493592,1.83981496
-0.03301651,8.38060961,0.03629832,0.18342745,1.58334825,4.47903312,0.02686687,2.65983006,2.53399443,1.82813368
-0.02701351,8.30898863,0.03612949,0.18167423,1.58985282,4.40717687,0.02689292,2.67127171,2.53576840,1.81998158
-0.02101051,8.23710244,0.03599949,0.18050836,1.59463953,4.33240569,0.02701803,2.68184496,2.53917341,1.81447394
-0.01500750,8.16386425,0.03589279,0.17993828,1.59744323,4.25474688,0.02723816,2.69098839,2.54328954,1.81086998
-0.00900450,8.08834520,0.03579700,0.17998510,1.59800834,4.17424226,0.02755052,2.69810646,2.54740419,1.80859736
-0.00300150,8.00982665,0.03570336,0.18068480,1.59610067,4.09096293,0.02795381,2.70259327,2.55104616,1.80726844
0.00300150,7.92784374,0.03560705,0.18208993,1.59151869,4.00502434,0.02844825,2.70385659,2.55400925,1.80668725
0.00900450,7.84221703,0.03550732,0.18427091,1.58410357,3.91659977,0.02903564,2.70134101,2.55636452,1.80684716
0.01500750,7.75306998,0.03540747,0.18731660,1.57374738,3.82593104,0.02971919,2.69454898,2.55846043,1.80791939
0.02101051,7.66083083,0.03531462,0.19133437,1.56039900,3.73333493,0.03050332,2.68305888,2.56091115,1.81023288
0.02701351,7.56621832,0.03523938,0.19644943,1.54406735,3.63920460,0.03139331,2.66653924,2.56457358,1.81424678
0.03301651,7.47021171,0.03519534,0.20280357,1.52482182,3.54400552,0.03239488,2.64475872,2.57051446,1.82051690
0.03901951,7.37400683,0.03519849,0.21055341,1.50278989,3.44826574,0.03351372,2.61759138,2.57996910,1.82965792
0.04502251,7.27896035,0.03526654,0.21986803,1.47815211,3.35256124,0.03475494,2.58501745,2.59429404,1.84230335
0.05102551,7.18652565,0.03541823,0.23092619,1.45113471,3.25749685,0.03612256,2.54711968,2.61491579,1.85906533
0.05702851,7.09818388,0.03567260,0.24391314,1.42200042,3.16368426,0.03761900,2.50407589,2.64327818,1.88049634
0.06303152,7.01537440,0.03604834,0.25901715,1.39103801,3.07171839,0.03924463,2.45614829,2.68079061,1.90705489
0.06903452,6.93942838,0.03656320,0.27642565,1.35855114,2.98215374,0.04099742,2.40367045,2.72877939,1.93907679
0.07503752,6.87150962,0.03723342,0.29632111,1.32484723,2.89548233,0.04287266,2.34703281,2.78844393,1.97675354
0.08104052,6.81256548,0.03807336,0.31887669,1.29022691,2.81211470,0.04486288,2.28666760,2.86081923,2.02011882
0.08704352,6.76329068,0.03909522,0.34425150,1.25497471,2.73236529,0.04695786,2.22303409,2.94674535,2.06904359
0.09304652,6.72410532,0.04030881,0.37258553,1.21935124,2.65644294,0.04914474,2.15660489,3.04684450,2.12323981
0.09904952,6.69514791,0.04172153,0.40399429,1.18358749,2.58444730,0.05140836,2.08785396,3.16150530,2.18227241
0.10505253,6.67628273,0.04333837,0.43856299,1.14788113,2.51637117,0.05373158,2.01724684,3.29087375,2.24557850
0.11105553,6.66712034,0.04516201,0.47634038,1.11239510,2.45210842,0.05609578,1.94523324,3.43484996,2.31249247
0.11705853,6.66704886,0.04719295,0.51733227,1.07725820,2.39146695,0.05848132,1.87224215,3.59308931,2.38227539
0.12306153,6.67527328,0.04942964,0.56149491,1.04256763,2.33418559,0.06086804,1.79867934,3.76500699,2.45414676
0.12906453,6.69085954,0.05186867,0.60872824,1.00839295,2.27995376,0.06323575,1.72492690,3.94978445,2.52731675
0.13506753,6.71277994,0.05450481,0.65886953,0.97478119,2.22843238,0.06556463,1.65134447,4.14637693,2.60101689
0.14107054,6.73995677,0.05733109,0.71168741,0.94176262,2.17927478,0.06783552,1.57827164,4.35352120,2.67452758
0.14707354,6.77130112,0.06033876,0.76687698,0.90935661,2.13214605,0.07003017,1.50603089,4.56974323,2.74720084
0.15307654,6.80574476,0.06351722,0.82405616,0.87757729,2.08673973,0.07213131,1.43493061,4.79336583,2.81847724
0.15907954,6.84226332,0.06685385,0.88276394,0.84643849,2.04279093,0.07412268,1.36526762,5.02251679,2.88789636
0.16508254,6.87989023,0.07033383,0.94246078,0.81595768,2.00008501,0.07598887,1.29732877,5.25513826,2.95510040
0.17108554,6.91772137,0.07393987,1.00253168,0.78615869,1.95846176,0.07771520,1.23139136,5.48899863,3.01983139
0.17708854,6.95491126,0.07765201,1.06229211,0.75707309,1.91781486,0.07928751,1.16772203,5.72170803,3.08192242
0.18309155,6.99066251,0.08144742,1.12099710,0.72874025,1.87808710,0.08069189,1.10657428,5.95073879,3.14128412
0.18909455,7.02421037,0.08530027,1.17785345,0.70120605,1.83926195,0.08191458,1.04818452,6.17345188,3.19788746
0.19509755,7.05480482,0.08918164,1.23203495,0.67452055,1.80135222,0.08294176,0.99276701,6.38713016,3.25174454
0.20110055,7.08169262,0.09305962,1.28270031,0.64873485,1.76438696,0.08375963,0.94050793,6.58901864,3.30288856
0.20710355,7.10410163,0.09689953,1.32901335,0.62389732,1.72839756,0.08435441,0.89155897,6.77637162,3.35135476
0.21310655,7.12122938,0.10066422,1.37016473,0.60004964,1.69340414,0.08471260,0.84603109,6.94650586,3.39716325
0.21910955,7.13223739,0.10431457,1.40539450,0.57722298,1.65940318,0.08482130,0.80398858,7.09685835,3.44030501
0.22511256,7.13625232,0.10781012,1.43401450,0.55543446,1.62635731,0.08466867,0.76544430,7.22504669,3.48073153
0.23111556,7.13237412,0.11110978,1.45542976,0.53468444,1.59418789,0.08424439,0.73035616,7.32892982,3.51834875
0.23711856,7.11969094,0.11417266,1.46915782,0.51495452,1.56277075,0.08354030,0.69862543,7.40666621,3.55301494
0.24312156,7.09730001,0.11695893,1.47484526,0.49620662,1.53193541,0.08255095,0.67009691,7.45676700,3.58454262
0.24912456,7.06433290,0.11943070,1.47228039,0.47838319,1.50146778,0.08127414,0.64456135,7.47814114,3.61270359
0.25512756,7.01998381,0.12155290,1.46140179,0.46140839,1.47111592,0.07971140,0.62175989,7.47013021,3.63723665
0.26113057,6.96353861,0.12329405,1.44230190,0.44519040,1.44059869,0.07786839,0.60139052,7.43253097,3.65785677
0.26713357,6.89440308,0.12462701,1.41522581,0.42962453,1.40961659,0.07575509,0.58311640,7.36560416,3.67426509
0.27313657,6.81212815,0.12552953,1.38056501,0.41459707,1.37786415,0.07338590,0.56657560,7.27006890,3.68615874
0.27913957,6.71643092,0.12598475,1.33884641,0.39998963,1.34504317,0.07077951,0.55139188,7.14708277,3.69323970
0.28514257,6.60720994,0.12598145,1.29071726,0.38568374,1.31087605,0.06795868,0.53718619,6.99820824,3.69522225
0.29114557,6.48455413,0.12551428,1.23692639,0.37156548,1.27511854,0.06494972,0.52358815,6.82536719,3.69183865
0.29714857,6.34874485,0.12458369,1.17830280,0.35752986,1.23757121,0.06178201,0.51024727,6.63078536,3.68284276
0.30315158,6.20025120,0.12319586,1.11573235,0.34348480,1.19808915,0.05848724,0.49684319,6.41692943,3.66801210
0.30915458,6.03971912,0.12136241,1.05013361,0.32935451,1.15658941,0.05509865,0.48309473,6.18643953,3.64714822
0.31515758,5.86795495,0.11910008,0.98243381,0.31508207,1.11305589,0.05165026,0.46876724,5.94206016,3.62007633
0.32116058,5.68590473,0.11643031,0.91354579,0.30063115,1.06754155,0.04817598,0.45367797,5.68657245,3.58664438
0.32716358,5.49463028,0.11337875,0.84434669,0.28598693,1.02016780,0.04470890,0.43769944,5.42273031,3.54672249
0.33316658,5.29528359,0.10997476,0.77565920,0.27115593,0.97112136,0.04128047,0.42076055,5.15320301,3.50020320
0.33916958,5.08908065,0.10625087,0.70823581,0.25616511,0.92064853,0.03791994,0.40284554,4.88052580,3.44700311
0.34517259,4.87727613,0.10224227,0.64274633,0.24106015,0.86904745,0.03465378,0.38399098,4.60705998,3.38706614
0.35117559,4.66113974,0.09798626,0.57976910,0.22590298,0.81665859,0.03150526,0.36428097,4.33496322,3.32036880
0.35717859,4.44193524,0.09352174,0.51978561,0.21076890,0.76385403,0.02849421,0.34384080,4.06617008,3.24692716
0.36318159,4.22090270,0.08888876,0.46317862,0.19574324,0.71102591,0.02563681,0.32282954,3.80238269,3.16680554
0.36918459,3.99924422,0.08412797,0.41023343,0.18091788,0.65857465,0.02294558,0.30143188,3.54507048,3.08012634
0.37518759,3.77811336,0.07928021,0.36114188,0.16638772,0.60689741,0.02042944,0.27984953,3.29547811,2.98708032
0.38119060,3.55860797,0.07438605,0.31600876,0.15224730,0.55637721,0.01809389,0.25829284,3.05464009,2.88793695
0.38719360,3.34176637,0.06948534,0.27486001,0.13858769,0.50737313,0.01594121,0.23697264,2.82340056,2.78305362
0.39319660,3.12856616,0.06461685,0.23765233,0.12549378,0.46021196,0.01397083,0.21609295,2.60243686,2.67288339
0.39919960,2.91992541,0.05981783,0.20428359,0.11304211,0.41518142,0.01217962,0.19584460,2.39228535,2.55798022
0.40520260,2.71670548,0.05512370,0.17460370,0.10129918,0.37252526,0.01056230,0.17640001,2.19336805,2.43900145
0.41120560,2.51971503,0.05056770,0.14842540,0.09032042,0.33244023,0.00911181,0.15790925,2.00601926,2.31670684
0.41720860,2.32971469,0.04618062,0.12553474,0.08014973,0.29507486,0.00781967,0.14049750,1.83051097,2.19195429
0.42321161,2.14742204,0.04199059,0.10570083,0.07081952,0.26053003,0.00667639,0.12426365,1.66707656,2.06569202
0.42921461,1.97351645,0.03802289,0.08868475,0.06235137,0.22886111,0.00567177,0.10928028,1.51593218,1.93894760
0.43521761,1.80864360,0.03429990,0.07424741,0.05475700,0.20008145,0.00479526,0.09559462,1.37729566,1.81281435
0.44122061,1.65341962,0.03084100,0.06215620,0.04803964,0.17416704,0.00403620,0.08323043,1.25140265,1.68843547
0.44722361,1.50843458,0.02766270,0.05219057,0.04219563,0.15106181,0.00338409,0.07219064,1.13852000,1.56698687
0.45322661,1.37425548,0.02477865,0.04414631,0.03721610,0.13068367,0.00282879,0.06246040,1.03895629,1.44965932
0.45922961,1.25142857,0.02219988,0.03783877,0.03308872,0.11293054,0.00236069,0.05401058,0.95306950,1.33764072
0.46523262,1.14048112,0.01993493,0.03310489,0.02979936,0.09768654,0.00197087,0.04680118,0.88127172,1.23209906
0.47123562,1.04192247,0.01799013,0.02980433,0.02733351,0.08482772,0.00165119,0.04078481,0.82403076,1.13416686
0.47723862,0.95624442,0.01636979,0.02781966,0.02567755,0.07422741,0.00139437,0.03590990,0.78186853,1.04492722
0.48324162,0.88392058,0.01507642,0.02705568,0.02481962,0.06576085,0.00119406,0.03212350,0.75535583,0.96540190
0.48924462,0.82540482,0.01411092,0.02743808,0.02475013,0.05930905,0.00104486,0.02937367,0.74510341,0.89654132
0.49524762,0.78112830,0.01347272,0.02891153,0.02546195,0.05476182,0.00094232,0.02761138,0.75174893,0.83921640
0.50125063,0.75149497,0.01315980,0.03143718,0.02695013,0.05201987,0.00088297,0.02679179,0.77593982,0.79421195
0.50725363,0.73687536,0.01316871,0.03498982,0.02921125,0.05099601,0.00086426,0.02687502,0.81831180,0.76222103
0.51325663,0.73759836,0.01349448,0.03955465,0.03224248,0.05161558,0.00088456,0.02782645,0.87946333,0.74384002
0.51925963,0.75394100,0.01413038,0.04512396,0.03604029,0.05381598,0.00094310,0.02961638,0.95992630,0.73956369
0.52526263,0.78611622,0.01506776,0.05169359,0.04059895,0.05754562,0.00103992,0.03221946,1.06013360,0.74977990
0.53126563,0.83425872,0.01629567,0.05925943,0.04590896,0.06276221,0.00117580,0.03561362,1.18038439,0.77476360
0.53726863,0.89840947,0.01780057,0.06781404,0.05195535,0.06943065,0.00135217,0.03977885,1.32080836,0.81466985
0.54327164,0.97849907,0.01956595,0.07734349,0.05871616,0.07752058,0.00157105,0.04469575,1.48133032,0.86952588
0.54927464,1.07433090,0.02157206,0.08782445,0.06616108,0.08700376,0.00183489,0.05034411,1.66163676,0.93922237
0.55527764,1.18556485,0.02379559,0.09922182,0.07425034,0.09785138,0.00214653,0.05670146,1.86114623,1.02350429
0.56128064,1.31170246,0.02620958,0.11148682,0.08293405,0.11003155,0.00250898,0.06374183,2.07898520,1.12196192
0.56728364,1.45207469,0.02878327,0.12455570,0.09215211,0.12350686,0.00292537,0.07143468,2.31397127,1.23402274
0.57328664,1.60583320,0.03148232,0.13834919,0.10183450,0.13823243,0.00339869,0.07974425,2.56460534,1.35894514
0.57928964,1.77194628,0.03426896,0.15277261,0.11190237,0.15415426,0.00393172,0.08862917,2.82907397,1.49581475
0.58529265,1.94920015,0.03710252,0.16771682,0.12226960,0.17120807,0.00452675,0.09804263,3.10526289,1.64354448
0.59129565,2.13620656,0.03994000,0.18305983,0.13284507,0.18931879,0.00518552,0.10793287,3.39078226,1.80087901
0.59729865,2.33141691,0.04273686,0.19866913,0.14353533,0.20840045,0.00590891,0.11824430,3.68300347,1.96640451
0.60330165,2.53314323,0.04544798,0.21440472,0.15424790,0.22835677,0.00669687,0.12891886,3.97910706,2.13856424
0.60930465,2.73958579,0.04802864,0.23012253,0.16489464,0.24908216,0.00754819,0.13989797,4.27614044,2.31568003
0.61530765,2.94886690,0.05043572,0.24567829,0.17539553,0.27046330,0.00846043,0.15112463,4.57108388,2.49597999
0.62131066,3.15906995,0.05262877,0.26093158,0.18568217,0.29238097,0.00942974,0.16254582,4.86092245,2.67763180
0.62731366,3.36828255,0.05457119,0.27574995,0.19570125,0.31471233,0.01045084,0.17411501,5.14272140,2.85878101
0.63331666,3.57464230,0.05623127,0.29001279,0.20541748,0.33733321,0.01151699,0.18579452,5.41370218,3.03759325
0.63931966,3.77638336,0.05758311,0.30361495,0.21481592,0.36012056,0.01262000,0.19755784,5.67131598,3.21229910
0.64532266,3.97188197,0.05860740,0.31646980,0.22390353,0.38295471,0.01375031,0.20939147,5.91331179,3.38123979
0.65132566,4.15969888,0.05929199,0.32851159,0.23270973,0.40572145,0.01489716,0.22129632,6.13779611,3.54291204
0.65732866,4.33861661,0.05963220,0.33969698,0.24128593,0.42831375,0.01604875,0.23328855,6.34328153,3.69601001
0.66333167,4.50766981,0.05963091,0.35000572,0.24970398,0.45063300,0.01719251,0.24539955,6.52872193,3.83946232
0.66933467,4.66616682,0.05929838,0.35944028,0.25805342,0.47258968,0.01831537,0.25767518,6.69353254,3.97246224
0.67533767,4.81370121,0.05865184,0.36802455,0.26643772,0.49410357,0.01940414,0.27017418,6.83759349,4.09448936
0.68134067,4.95015222,0.05771478,0.37580159,0.27496961,0.51510316,0.02044580,0.28296558,6.96123649,4.20532109
0.68734367,5.07567384,0.05651619,0.38283042,0.28376552,0.53552473,0.02142793,0.29612550,7.06521458,4.30503317
0.69334667,5.19067233,0.05508943,0.38918224,0.29293960,0.55531076,0.02233909,0.30973306,7.15065591,4.39398851
0.69934967,5.29577311,0.05347118,0.39493587,0.30259734,0.57440811,0.02316914,0.32386587,7.21900321,4.47281427
0.70535268,5.39177814,0.05170018,0.40017297,0.31282932,0.59276598,0.02390961,0.33859509,7.27194099,4.54236792
0.71135568,5.47961572,0.04981601,0.40497303,0.32370514,0.61033386,0.02455403,0.35398037,7.31131367,4.60369332
0.71735868,5.56028492,0.04785789,0.40940845,0.33526814,0.62705975,0.02509814,0.37006499,7.33903777,4.65796862
0.72336168,5.63479746,0.04586358,0.41353997,0.34753091,0.64288881,0.02554013,0.38687130,7.35701212,4.70644830
0.72936468,5.70412000,0.04386832,0.41741267,0.36047215,0.65776269,0.02588081,0.40439697,7.36703007,4.75040182
0.73536768,5.76911980,0.04190400,0.42105275,0.37403480,0.67161973,0.02612364,0.42261210,7.37069780,4.79105206
0.74137069,5.83051693,0.03999847,0.42446532,0.38812588,0.68439614,0.02627487,0.44145745,7.36936264,4.82951636
0.74737369,5.88884563,0.03817502,0.42763328,0.40261787,0.69602826,0.02634342,0.46084411,7.36405496,4.86675328
0.75337669,5.94442706,0.03645212,0.43051746,0.41735182,0.70645596,0.02634091,0.48065441,7.35544675,4.90351778
0.75937969,5.99735519,0.03484328,0.43305799,0.43214200,0.71562692,0.02628147,0.50074445,7.34382905,4.94032707
0.76538269,6.04749675,0.03335718,0.43517691,0.44678194,0.72350184,0.02618166,0.52094782,7.32910960,4.97743903
0.77138569,6.09450516,0.03199791,0.43678190,0.46105160,0.73006010,0.02606022,0.54108064,7.31083109,5.01484405
0.77738869,6.13784781,0.03076537,0.43777096,0.47472540,0.73530566,0.02593786,0.56094761,7.28820914,5.05227080
0.78339170,6.17684482,0.02965588,0.43803783,0.48758068,0.73927271,0.02583701,0.58034865,7.26018817,5.08920528
0.78939470,6.21071711,0.02866273,0.43747790,0.49940618,0.74203061,0.02578146,0.59908601,7.22551221,5.12492188
0.79539770,6.23864036,0.02777691,0.43599418,0.51001021,0.74368769,0.02579599,0.61697121,7.18280690,5.15852459
0.80140070,6.25980166,0.02698781,0.43350321,0.51922791,0.74439340,0.02590598,0.63383165,7.13066800,5.18899561
0.80740370,6.27345485,0.02628391,0.42994037,0.52692749,0.74433843,0.02613688,0.64951633,7.06775174,5.21524860
0.81340670,6.27897109,0.02565345,0.42526443,0.53301483,0.74375251,0.02651367,0.66390044,6.99286156,5.23618331
0.81940970,6.27588097,0.02508502,0.41946099,0.53743648,0.74289962,0.02706018,0.67688853,6.90502672,5.25073835
0.82541271,6.26390562,0.02456799,0.41254462,0.54018064,0.74207066,0.02779848,0.68841599,6.80356805,5.25793931
0.83141571,6.24297445,0.02409295,0.40455959,0.54127629,0.74157360,0.02874802,0.69844891,6.68814742,5.25693957
0.83741871,6.21322845,0.02365195,0.39557905,0.54079037,0.74172150,0.02992490,0.70698214,6.55879813,5.24705180
0.84342171,6.17500883,0.02323857,0.38570282,0.53882325,0.74281868,0.03134101,0.71403584,6.41593494,5.22776892
0.84942471,6.12883188,0.02284799,0.37505371,0.53550270,0.74514585,0.03300326,0.71965069,6.26034351,5.19877404
0.85542771,6.07535184,0.02247685,0.36377280,0.53097674,0.74894478,0.03491279,0.72388204,6.09315025,5.15993940
0.86143072,6.01531453,0.02212301,0.35201370,0.52540574,0.75440334,0.03706428,0.72679347,5.91577511,5.11131560
0.86743372,5.94950511,0.02178532,0.33993633,0.51895420,0.76164186,0.03944550,0.72845013,5.72987044,5.05311239
0.87343672,5.87869378,0.02146327,0.32770040,0.51178275,0.77070159,0.04203687,0.72891235,5.53725004,4.98567344
0.87943972,5.80358353,0.02115662,0.31545900,0.50404062,0.78153601,0.04481137,0.72823003,5.33981310,4.90944720
0.88544272,5.72476364,0.02086505,0.30335273,0.49585930,0.79400587,0.04773468,0.72643799,5.13946758,4.82495668
0.89144572,5.64267268,0.02058785,0.29150458,0.48734731,0.80787820,0.05076559,0.72355294,4.93805794,4.73277035
0.89744872,5.55757364,0.02032366,0.28001582,0.47858677,0.82282988,0.05385676,0.71957196,4.73730098,4.63347667
0.90345173,5.46954348,0.02007028,0.26896325,0.46963161,0.83845571,0.05695568,0.71447291,4.53873362,4.52766387
0.90945473,5.37847781,0.01982451,0.25839772,0.46050757,0.85428086,0.06000606,0.70821657,4.34367482,4.41590637
0.91545773,5.28411111,0.01958223,0.24834411,0.45121404,0.86977736,0.06294942,0.70075058,4.15320332,4.29875848
0.92146073,5.18605095,0.01933840,0.23880264,0.44172744,0.88438393,0.06572681,0.69201476,3.96815144,4.17675554
0.92746373,5.08382463,0.01908725,0.22975144,0.43200592,0.89752839,0.06828084,0.68194774,3.78911428,4.05042170
0.93346673,4.97693489,0.01882253,0.22115014,0.42199515,0.90865163,0.07055768,0.67049422,3.61647261,3.92028349
0.93946973,4.86492158,0.01853782,0.21294428,0.41163476,0.91723202,0.07250905,0.65761271,3.45042698,3.78688739
0.94547274,4.74742501,0.01822685,0.20507022,0.40086498,0.92280918,0.07409421,0.64328299,3.29103990,3.65081953
0.95147574,4.62424712,0.01788387,0.19746027,0.38963320,0.92500595,0.07528171,0.62751312,3.13828263,3.51272553
0.95747874,4.49540650,0.01750401,0.19004776,0.37789999,0.92354754,0.07605089,0.61034527,2.99208301,3.37332825
0.96348174,4.36118358,0.01708360,0.18277179,0.36564417,0.91827696,0.07639314,0.59186025,2.85237093,3.23344158
0.96948474,4.22215318,0.01662048,0.17558133,0.35286687,0.90916597,0.07631273,0.57218031,2.71911820,3.09397863
0.97548774,4.07920217,0.01611418,0.16843864,0.33959409,0.89632125,0.07582726,0.55147012,2.59237051,2.95595287
0.98149075,3.93353097,0.01556612,0.16132172,0.32587796,0.87998528,0.07496772,0.52993573,2.47226932,2.82047163
0.98749375,3.78663854,0.01497963,0.15422582,0.31179634,0.86053223,0.07377810,0.50782166,2.35906290,2.68872152
0.99349675,3.64029163,0.01436000,0.14716396,0.29745115,0.83845896,0.07231468,0.48540622,2.25310584,2.56194614
0.99949975,3.49647956,0.01371435,0.14016649,0.28296529,0.81437174,0.07064489,0.46299520,2.15484784,2.44141681
1.00550275,3.35735699,0.01305149,0.13327984,0.26847858,0.78896923,0.06884594,0.44091440,2.06481261,2.32839758
1.01150575,3.22517755,0.01238170,0.12656449,0.25414280,0.76302268,0.06700318,0.41950119,1.98356878,2.22410618
1.01750875,3.10222143,0.01171646,0.12009240,0.24011626,0.73735413,0.06520826,0.39909558,1.91169484,2.12967282
1.02351176,2.99072060,0.01106810,0.11394409,0.22655809,0.71281355,0.06355724,0.38003119,1.84974062,2.04609885
1.02951476,2.89278500,0.01044954,0.10820541,0.21362263,0.69025577,0.06214854,0.36262645,1.79818774,1.97421748
1.03551776,2.81033286,0.00987386,0.10296428,0.20145417,0.67051810,0.06108098,0.34717638,1.75741154,1.91465851
1.04152076,2.74502821,0.00935402,0.09830753,0.19018224,0.65439908,0.06045177,0.33394533,1.72764672,1.86781901
1.04752376,2.69822769,0.00890245,0.09431790,0.17991769,0.64263915,0.06035456,0.32316071,1.70895867,1.83384132
1.05352676,2.67093842,0.00853080,0.09107131,0.17074967,0.63590342,0.06087756,0.31500803,1.70122184,1.81259971
1.05952976,2.66378807,0.00824955,0.08863454,0.16274357,0.63476684,0.06210174,0.30962723,1.70410642,1.80369631
1.06553277,2.67700733,0.00806781,0.08706320,0.15594000,0.63970181,0.06409905,0.30711034,1.71707362,1.80646666
1.07153577,2.71042469,0.00799300,0.08640007,0.15035460,0.65106812,0.06693074,0.30750028,1.73937970,1.81999458
1.07753877,2.76347264,0.00803066,0.08667388,0.14597883,0.66910527,0.07064570,0.31079094,1.77008819,1.84313590
1.08354177,2.83520403,0.00818427,0.08789831,0.14278146,0.69392675,0.07527891,0.31692815,1.80808959,1.87454980
1.08954477,2.92431726,0.00845505,0.09007137,0.14071060,0.72551629,0.08084989,0.32581144,1.85212720,1.91273656
1.09554777,3.02918837,0.00884189,0.09317494,0.13969621,0.76372590,0.08736134,0.33729659,1.90082784,1.95608001
1.10155078,3.14790856,0.00934122,0.09717466,0.13965283,0.80827549,0.09479788,0.35119855,1.95273581,2.00289294
1.10755378,3.27832535,0.00994704,0.10201987,0.14048252,0.85875433,0.10312500,0.36729488,2.00634866,2.05146354
1.11355678,3.41808624,0.01065086,0.10764393,0.14207765,0.91462411,0.11228839,0.38532945,2.06015322,2.10010129
1.11955978,3.56468347,0.01144186,0.11396464,0.14432364,0.97522415,0.12221347,0.40501647,2.11266057,2.14718032
1.12556278,3.71549942,0.01230695,0.12088493,0.14710155,1.03977870,0.13280563,0.42604480,2.16243888,2.19117906
1.13156578,3.86785195,0.01323103,0.12829386,0.15029033,1.10740674,0.14395078,0.44808260,2.20814319,2.23071485
1.13756878,4.01903959,0.01419725,0.13606787,0.15376889,1.17713471,0.15551675,0.47078242,2.24854155,2.26457267
1.14357179,4.16638661,0.01518735,0.14407250,0.15741791,1.24791207,0.16735526,0.49378672,2.28253712,2.29172752
1.14957479,4.30728804,0.01618206,0.15216431,0.16112142,1.31863010,0.17930465,0.51673399,2.30918612,2.31136010
1.15557779,4.43925486,0.01716159,0.16019337,0.16476831,1.38814390,0.19119334,0.53926538,2.32771162,2.32286614
1.16158079,4.55995923,0.01810611,0.16800598,0.16825358,1.45529711,0.20284395,0.56103201,2.33751343,2.32585948
1.16758379,4.66727979,0.01899635,0.17544787,0.17147966,1.51894938,0.21407800,0.58170266,2.33817431,2.32016968
1.17358679,4.75934628,0.01981409,0.18236758,0.17435768,1.57800545,0.22472106,0.60097193,2.32946274,2.30583477
1.17958979,4.83458278,0.02054276,0.18862006,0.17680862,1.63144537,0.23460815,0.61856854,2.31133264,2.28308991
1.18559280,4.89174826,0.02116792,0.19407041,0.17876461,1.67835456,0.24358919,0.63426348,2.28392013,2.25235279
1.19159580,4.92997299,0.02167776,0.19859748,0.18017010,1.71795253,0.25153426,0.64787768,2.24753760,2.21420642
1.19759880,4.94878878,0.02206346,0.20209729,0.18098297,1.74961903,0.25833841,0.65928883,2.20266508,2.16937994
1.20360180,4.94815130,0.02231949,0.20448613,0.18117549,1.77291620,0.26392575,0.66843688,2.14993899,2.11872795
1.20960480,4.92845220,0.02244378,0.20570311,0.18073510,1.78760553,0.26825263,0.67532780,2.09013817,2.06320872
1.21560780,4.89051953,0.02243777,0.20571205,0.17966486,1.79365845,0.27130965,0.68003526,2.02416728,2.00386140
1.22161081,4.83560464,0.02230635,0.20450268,0.17798350,1.79125982,0.27312241,0.68269984,1.95303744,1.94178258
1.22761381,4.76535476,0.02205761,0.20209094,0.17572512,1.78080356,0.27375079,0.68352562,1.87784428,1.87810202
1.23361681,4.68177084,0.02170255,0.19851845,0.17293827,1.76288043,0.27328689,0.68277392,1.79974361,1.81395788
1.23961981,4.58715101,0.02125461,0.19385111,0.16968461,1.73825795,0.27185151,0.68075443,1.71992502,1.75047136
1.24562281,4.48402095,0.02072916,0.18817685,0.16603697,1.70785324,0.26958938,0.67781371,1.63958383,1.68872111
1.25162581,4.37505318,0.02014286,0.18160270,0.16207702,1.67269970,0.26666334,0.67432162,1.55989228,1.62971768
1.25762881,4.26297804,0.01951308,0.17425123,0.15789246,1.63390880,0.26324765,0.67065599,1.48197042,1.57437852
