energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.19659830,6.33416094,0.29303341,2.61478295,0.01615064,0.37760732,1.00174982,2.25608157,0.02793786,0.73262017
-3.19059530,6.50087048,0.30266916,2.67358321,0.01664448,0.38652594,1.03718219,2.32779212,0.02850421,0.75255274
-3.18459230,6.65364444,0.31147905,2.72728483,0.01709151,0.39459709,1.07052496,2.39423447,0.02901556,0.77076887
-3.17858929,6.79050481,0.31930572,2.77515741,0.01748527,0.40172081,1.10138809,2.45468143,0.02946134,0.78699085
-3.17258629,6.90958744,0.32600245,2.81651632,0.01781995,0.40780034,1.12938610,2.50844813,0.02983120,0.80095227
-3.16658329,7.00919975,0.33143763,2.85074763,0.01809062,0.41274536,1.15414738,2.55490845,0.03011537,0.81240607
-3.16058029,7.08787897,0.33549900,2.87733307,0.01829337,0.41647539,1.17532401,2.59351191,0.03030506,0.82113271
-3.15457729,7.14444805,0.33809747,2.89587384,0.01842553,0.41892323,1.19260210,2.62380024,0.03039281,0.82694808
-3.14857429,7.17806700,0.33917035,2.90611214,0.01848570,0.42003830,1.20571191,2.64542311,0.03037283,0.82971066
-3.14257129,7.18827719,0.33868375,2.90794938,0.01847395,0.41978973,1.21443770,2.65815232,0.03024125,0.82932780
-3.13656828,7.17503634,0.33663429,2.90146001,0.01839183,0.41816899,1.21862668,2.66189388,0.02999636,0.82576074
-3.13056528,7.13874260,0.33304973,2.88690043,0.01824237,0.41519188,1.21819675,2.65669738,0.02963871,0.81902803
-3.12456228,7.08024622,0.32798874,2.86471220,0.01803009,0.41089990,1.21314276,2.64276201,0.02917117,0.80920739
-3.11855928,7.00084800,0.32153970,2.83551957,0.01776093,0.40536078,1.20354081,2.62043911,0.02859890,0.79643574
-3.11255628,6.90228428,0.31381864,2.80012107,0.01744209,0.39866812,1.18955050,2.59023056,0.02792922,0.78090741
-3.10655328,6.78669876,0.30496631,2.75947556,0.01708195,0.39094018,1.17141487,2.55278331,0.02717143,0.76287062
-3.10055028,6.65660183,0.29514469,2.71468319,0.01668980,0.38231781,1.14945795,2.50887961,0.02633653,0.74262235
-3.09454727,6.51481893,0.28453281,2.66696198,0.01627572,0.37296153,1.12407993,2.45942343,0.02543696,0.72050172
-3.08854427,6.36442933,0.27332236,2.61762081,0.01585025,0.36304789,1.09574999,2.40542316,0.02448619,0.69688222
-3.08254127,6.20869761,0.26171293,2.56802982,0.01542420,0.35276526,1.06499699,2.34797110,0.02349843,0.67216290
-3.07653827,6.05099988,0.24990733,2.51958929,0.01500838,0.34230913,1.03239819,2.28822016,0.02248821,0.64675900
-3.07053527,5.89474702,0.23810690,2.47369794,0.01461330,0.33187705,0.99856636,2.22735853,0.02147005,0.62109217
-3.06453227,5.74330746,0.22650710,2.43172168,0.01424898,0.32166353,0.96413560,2.16658288,0.02045813,0.59558069
-3.05852926,5.59993151,0.21529347,2.39496372,0.01392464,0.31185491,0.92974636,2.10707091,0.01946599,0.57062991
-3.05252626,5.46767942,0.20463794,2.36463688,0.01364855,0.30262449,0.89602989,2.04995395,0.01850627,0.54662314
-3.04652326,5.34935509,0.19469572,2.34183869,0.01342777,0.29412799,0.86359287,1.99629036,0.01759051,0.52391339
-3.04052026,5.24744692,0.18560271,2.32752990,0.01326804,0.28649958,0.83300243,1.94704043,0.01672899,0.50281594
-3.03451726,5.16407709,0.17747342,2.32251664,0.01317363,0.27984855,0.80477209,1.90304362,0.01593060,0.48360206
-3.02851426,5.10096047,0.17039953,2.32743665,0.01314724,0.27425676,0.77934918,1.86499849,0.01520281,0.46649397
-3.02251126,5.05937361,0.16444895,2.34274945,0.01318996,0.26977691,0.75710382,1.83344611,0.01455160,0.45166105
-3.01650825,5.04013439,0.15966541,2.36873061,0.01330127,0.26643173,0.73832014,1.80875737,0.01398155,0.43921747
-3.01050525,5.04359245,0.15606855,2.40546995,0.01347903,0.26421406,0.72318975,1.79112443,0.01349578,0.42922121
-3.00450225,5.06963029,0.15365449,2.45287335,0.01371956,0.26308782,0.71180781,1.78055675,0.01309611,0.42167435
-2.99849925,5.11767475,0.15239680,2.51066818,0.01401776,0.26298987,0.70417184,1.77688181,0.01278308,0.41652482
-2.99249625,5.18671829,0.15224782,2.57841184,0.01436721,0.26383257,0.70018319,1.77975045,0.01255608,0.41366929
-2.98649325,5.27534956,0.15314045,2.65550323,0.01476034,0.26550709,0.69965126,1.78864696,0.01241341,0.41295723
-2.98049025,5.38179222,0.15499012,2.74119689,0.01518864,0.26788724,0.70230033,1.80290352,0.01235239,0.41419605
-2.97448724,5.50395127,0.15769711,2.83461939,0.01564282,0.27083363,0.70777876,1.82171875,0.01236948,0.41715705
-2.96848424,5.63946565,0.16114914,2.93478792,0.01611307,0.27419821,0.71567025,1.84417992,0.01246031,0.42158212
-2.96248124,5.78576608,0.16522409,3.04063059,0.01658926,0.27782878,0.72550691,1.86928824,0.01261979,0.42719100
-2.95647824,5.94013684,0.16979292,3.15100833,0.01706118,0.28157349,0.73678365,1.89598649,0.01284220,0.43368887
-2.95047524,6.09978025,0.17472270,3.26473812,0.01751879,0.28528512,0.74897339,1.92318837,0.01312120,0.44077406
-2.94447224,6.26188247,0.17987967,3.38061735,0.01795240,0.28882492,0.76154271,1.94980858,0.01344995,0.44814576
-2.93846923,6.42367929,0.18513223,3.49744891,0.01835291,0.29206608,0.77396738,1.97479287,0.01382116,0.45551148
-2.93246623,6.58252063,0.19035398,3.61406692,0.01871202,0.29489658,0.78574723,1.99714713,0.01422714,0.46259403
-2.92646323,6.73593234,0.19542640,3.72936268,0.01902237,0.29722137,0.79641995,2.01596462,0.01465987,0.46913793
-2.92046023,6.88167418,0.20024149,3.84231047,0.01927769,0.29896401,0.80557338,2.03045055,0.01511112,0.47491503
-2.91445723,7.01779270,0.20470393,3.95199304,0.01947299,0.30006751,0.81285589,2.03994329,0.01557254,0.47972930
-2.90845423,7.14266799,0.20873303,4.05762602,0.01960457,0.30049464,0.81798464,2.04393152,0.01603573,0.48342058
-2.90245123,7.25505346,0.21226410,4.15858116,0.01967017,0.30022765,0.82075136,2.04206682,0.01649243,0.48586727
-2.89644822,7.35410765,0.21524953,4.25440757,0.01966896,0.29926743,0.82102573,2.03417140,0.01693464,0.48698798
-2.89044522,7.43941759,0.21765923,4.34485074,0.01960157,0.29763232,0.81875619,2.02024080,0.01735478,0.48674210
-2.88444222,7.51101310,0.21948069,4.42986844,0.01947009,0.29535654,0.81396831,2.00044139,0.01774585,0.48512924
-2.87843922,7.56937171,0.22071854,4.50964329,0.01927798,0.29248846,0.80676093,1.97510306,0.01810165,0.48218779
-2.87243622,7.61541398,0.22139364,4.58459107,0.01903003,0.28908863,0.79730020,1.94470727,0.01841692,0.47799242
-2.86643322,7.65048924,0.22154178,4.65536451,0.01873224,0.28522787,0.78581190,1.90987093,0.01868752,0.47265091
-2.86043022,7.67635181,0.22121210,4.72285191,0.01839169,0.28098523,0.77257239,1.87132674,0.01891059,0.46630020
-2.85442721,7.69512798,0.22046515,4.78817021,0.01801637,0.27644612,0.75789847,1.82990066,0.01908468,0.45910184
-2.84842421,7.70927420,0.21937080,4.85265213,0.01761503,0.27170039,0.74213664,1.78648726,0.01920983,0.45123713
-2.84242121,7.72152718,0.21800603,4.91782726,0.01719695,0.26684066,0.72565215,1.74202377,0.01928765,0.44290181
-2.83641821,7.73484652,0.21645265,4.98539700,0.01677173,0.26196059,0.70881799,1.69746356,0.01932130,0.43430069
-2.83041521,7.75235098,0.21479506,5.05720353,0.01634909,0.25715335,0.69200454,1.65375000,0.01931547,0.42564223
-2.82441221,7.77724956,0.21311808,5.13519315,0.01593861,0.25251012,0.67556972,1.61179127,0.01927626,0.41713317
-2.81840920,7.81276856,0.21150490,5.22137447,0.01554951,0.24811864,0.65985025,1.57243705,0.01921101,0.40897349
-2.81240620,7.86207650,0.21003522,5.31777249,0.01519040,0.24406187,0.64515401,1.53645745,0.01912816,0.40135156
-2.80640320,7.92820814,0.20878356,5.42637926,0.01486913,0.24041666,0.63175366,1.50452493,0.01903691,0.39443990
-2.80040020,8.01398990,0.20781781,5.54910259,0.01459251,0.23725246,0.61988165,1.47719954,0.01894699,0.38839134
-2.79439720,8.12196816,0.20719800,5.68771409,0.01436620,0.23463020,0.60972671,1.45491773,0.01886830,0.38333588
-2.78839420,8.25434270,0.20697529,5.84379804,0.01419455,0.23260111,0.60143158,1.43798512,0.01881064,0.37937822
-2.78239120,8.41290703,0.20719120,6.01870272,0.01408051,0.23120582,0.59509225,1.42657301,0.01878329,0.37659601
-2.77638819,8.59899743,0.20787706,6.21349584,0.01402555,0.23047353,0.59075840,1.42071887,0.01879476,0.37503888
-2.77038519,8.81345243,0.20905365,6.42892548,0.01402969,0.23042138,0.58843501,1.42033047,0.01885246,0.37472825
-2.76438219,9.05658398,0.21073111,6.66538818,0.01409147,0.23105413,0.58808502,1.42519339,0.01896248,0.37565792
-2.75837919,9.32816139,0.21290895,6.92290517,0.01420807,0.23236403,0.58963291,1.43498169,0.01912933,0.37779538
-2.75237619,9.62740887,0.21557638,7.20110799,0.01437540,0.23433098,0.59296896,1.44927115,0.01935585,0.38108379
-2.74637319,9.95301664,0.21871273,7.49923399,0.01458829,0.23692305,0.59795413,1.46755457,0.01964311,0.38544461
-2.74037019,10.30316572,0.22228809,7.81613213,0.01484063,0.24009721,0.60442539,1.48925876,0.01999039,0.39078070
-2.73436718,10.67556558,0.22626415,8.15027912,0.01512562,0.24380042,0.61220126,1.51376239,0.02039527,0.39697985
-2.72836418,11.06750363,0.23059516,8.49980549,0.01543599,0.24797091,0.62108745,1.54041438,0.02085373,0.40391858
-2.72236118,11.47590517,0.23522909,8.86253089,0.01576426,0.25253971,0.63088250,1.56855208,0.02136034,0.41146616
-2.71635818,11.89740201,0.24010897,9.23600758,0.01610294,0.25743237,0.64138322,1.59751880,0.02190850,0.41948854
-2.71035518,12.32840765,0.24517420,9.61757092,0.01644482,0.26257074,0.65238986,1.62668022,0.02249074,0.42785235
-2.70435218,12.76519690,0.25036217,10.00439513,0.01678316,0.26787491,0.66371088,1.65543930,0.02309898,0.43642856
-2.69834917,13.20398767,0.25560977,10.39355289,0.01711188,0.27326504,0.67516723,1.68324934,0.02372486,0.44509594
-2.69234617,13.64102249,0.26085501,10.78207681,0.01742576,0.27866329,0.68659613,1.70962499,0.02436012,0.45374404
-2.68634317,14.07264765,0.26603859,11.16702112,0.01772054,0.28399557,0.69785422,1.73415099,0.02499681,0.46227578
-2.68034017,14.49538767,0.27110543,11.54552173,0.01799303,0.28919321,0.70882011,1.75648865,0.02562766,0.47060945
-2.67433717,14.90601344,0.27600607,11.91485298,0.01824119,0.29419445,0.71939630,1.77638008,0.02624628,0.47868027
-2.66833417,15.30160200,0.28069790,12.27247956,0.01846413,0.29894571,0.72951045,1.79365013,0.02684738,0.48644125
-2.66233117,15.67958676,0.28514621,12.61610216,0.01866207,0.30340277,0.73911600,1.80820631,0.02742694,0.49386363
-2.65632816,16.03779694,0.28932499,12.94369572,0.01883634,0.30753153,0.74819217,1.82003667,0.02798229,0.50093664
-2.65032516,16.37448532,0.29321735,13.25353930,0.01898925,0.31130873,0.75674339,1.82920600,0.02851214,0.50766686
-2.64432216,16.68834378,0.29681580,13.54423671,0.01912399,0.31472220,0.76479812,1.83585045,0.02901661,0.51407704
-2.63831916,16.97850643,0.30012198,13.81472767,0.01924450,0.31777106,0.77240709,1.84017075,0.02949710,0.52020448
-2.63231616,17.24454029,0.30314627,14.06428905,0.01935527,0.32046548,0.77964112,1.84242430,0.02995622,0.52609904
-2.62631316,17.48642408,0.30590687,14.29252645,0.01946124,0.32282628,0.78658837,1.84291632,0.03039762,0.53182086
-2.62031016,17.70451570,0.30842873,14.49935639,0.01956754,0.32488418,0.79335124,1.84199026,0.03082573,0.53743776
-2.61430715,17.89950952,0.31074211,14.68497977,0.01967935,0.32667888,0.80004278,1.84001761,0.03124561,0.54302249
-2.60830415,18.07238501,0.31288101,14.84984774,0.01980171,0.32825782,0.80678298,1.83738746,0.03166266,0.54864982
-2.60230115,18.22434827,0.31488132,14.99462099,0.01993933,0.32967474,0.81369462,1.83449584,0.03208236,0.55439357
-2.59629815,18.35676866,0.31677907,15.12012437,0.02009644,0.33098805,0.82089917,1.83173527,0.03251006,0.56032377
-2.59029515,18.47111281,0.31860854,15.22729832,0.02027662,0.33225906,0.82851252,1.82948459,0.03295068,0.56650377
-2.58429215,18.56887870,0.32040055,15.31714943,0.02048271,0.33355010,0.83664091,1.82809943,0.03340854,0.57298770
-2.57828914,18.65153230,0.32218090,15.39070212,0.02071667,0.33492253,0.84537701,1.82790346,0.03388719,0.57981813
-2.57228614,18.72044979,0.32396909,15.44895380,0.02097953,0.33643489,0.85479639,1.82918086,0.03438921,0.58702415
-2.56628314,18.77686774,0.32577743,15.49283559,0.02127137,0.33814102,0.86495453,1.83217003,0.03491614,0.59461989
-2.56028014,18.82184395,0.32761041,15.52318072,0.02159130,0.34008835,0.87588438,1.83705896,0.03546845,0.60260352
-2.55427714,18.85623077,0.32946471,15.54070231,0.02193748,0.34231653,0.88759472,1.84398219,0.03604550,0.61095697
-2.54827414,18.88066262,0.33132947,15.54598181,0.02230725,0.34485615,0.90006936,1.85301980,0.03664559,0.61964606
-2.54227114,18.89555849,0.33318715,15.53946911,0.02269718,0.34772794,0.91326728,1.86419813,0.03726611,0.62862149
-2.53626813,18.90113956,0.33501472,15.52149432,0.02310323,0.35094228,0.92712364,1.87749246,0.03790363,0.63782028
-2.53026513,18.89746145,0.33678526,15.49229096,0.02352093,0.35449913,0.94155182,1.89283139,0.03855409,0.64716786
-2.52426213,18.88445928,0.33846981,15.45202944,0.02394556,0.35838829,0.95644626,1.91010280,0.03921301,0.65658072
-2.51825913,18.86200357,0.34003940,15.40085899,0.02437231,0.36259012,0.97168611,1.92916104,0.03987575,0.66596937
-2.51225613,18.82996378,0.34146716,15.33895578,0.02479655,0.36707654,0.98713957,1.94983501,0.04053768,0.67524174
-2.50625313,18.78827590,0.34273028,15.26657440,0.02521395,0.37181236,1.00266857,1.97193682,0.04119449,0.68430660
-2.50025013,18.73701024,0.34381198,15.18409945,0.02562071,0.37675679,1.01813382,1.99527040,0.04184232,0.69307707
-2.49424712,18.67643516,0.34470295,15.09209407,0.02601372,0.38186514,1.03339979,2.01963982,0.04247803,0.70147397
-2.48824412,18.60707270,0.34540257,14.99134199,0.02639063,0.38709053,1.04833950,2.04485674,0.04309930,0.70942879
-2.48224112,18.52974236,0.34591956,14.88288013,0.02675000,0.39238559,1.06283885,2.07074662,0.04370475,0.71688633
-2.47623812,18.44558975,0.34627212,14.76801911,0.02709128,0.39770407,1.07680026,2.09715351,0.04429402,0.72380656
-2.47023512,18.35609771,0.34648754,14.64834956,0.02741486,0.40300220,1.09014542,2.12394295,0.04486772,0.73016598
-2.46423212,18.26307827,0.34660124,14.52573309,0.02772200,0.40823985,1.10281709,2.15100302,0.04542743,0.73595811
-2.45822911,18.16864494,0.34665525,14.40227726,0.02801473,0.41338136,1.11477972,2.17824349,0.04597555,0.74119319
-2.45222611,18.07516589,0.34669639,14.28029499,0.02829570,0.41839600,1.12601896,2.20559313,0.04651518,0.74589718
-2.44622311,17.98519950,0.34677393,14.16224972,0.02856809,0.42325815,1.13654006,2.23299540,0.04704987,0.75010993
-2.44022011,17.90141497,0.34693717,14.05068814,0.02883532,0.42794711,1.14636521,2.26040285,0.04758345,0.75388280
-2.43421711,17.82650129,0.34723283,13.94816339,0.02910096,0.43244661,1.15553005,2.28777058,0.04811973,0.75727570
-2.42821411,17.76306866,0.34770253,13.85715179,0.02936842,0.43674407,1.16407940,2.31504930,0.04866229,0.76035381
-2.42221111,17.71354693,0.34838035,13.77996690,0.02964086,0.44082968,1.17206270,2.34217833,0.04921421,0.76318408
-2.41620810,17.68008559,0.34929081,13.71867442,0.02992092,0.44469540,1.17952913,2.36907925,0.04977784,0.76583173
-2.41020510,17.66446017,0.35044714,13.67501196,0.03021065,0.44833388,1.18652293,2.39565043,0.05035463,0.76835694
-2.40420210,17.66798931,0.35185008,13.65031705,0.03051135,0.45173749,1.19307913,2.42176306,0.05094500,0.77081184
-2.39819910,17.69146645,0.35348721,13.64546664,0.03082351,0.45489746,1.19921985,2.44725894,0.05154823,0.77323805
-2.39219610,17.73510932,0.35533292,13.66083088,0.03114677,0.45780328,1.20495156,2.47195024,0.05216244,0.77566485
-2.38619310,17.79852964,0.35734884,13.69624302,0.03147999,0.46044231,1.21026339,2.49562142,0.05278463,0.77810800
-2.38019010,17.88072465,0.35948501,13.75098699,0.03182122,0.46279972,1.21512657,2.51803330,0.05341080,0.78056943
-2.37418709,17.98009074,0.36168138,13.82380330,0.03216789,0.46485878,1.21949508,2.53892913,0.05403608,0.78303764
-2.36818409,18.09445906,0.36386988,13.91291300,0.03251686,0.46660140,1.22330760,2.55804235,0.05465495,0.78548889
-2.36218109,18.22115147,0.36597679,14.01605903,0.03286464,0.46800902,1.22649037,2.57510585,0.05526151,0.78788902
-2.35617809,18.35705493,0.36792537,14.13056349,0.03320753,0.46906367,1.22896111,2.58986206,0.05584972,0.79019591
-2.35017509,18.49871114,0.36963861,14.25339874,0.03354180,0.46974925,1.23063358,2.60207352,0.05641370,0.79236223
-2.34417209,18.64241818,0.37104206,14.38126977,0.03386388,0.47005285,1.23142257,2.61153319,0.05694805,0.79433861
-2.33816908,18.78434009,0.37206647,14.51070500,0.03417051,0.46996602,1.23124903,2.61807417,0.05744805,0.79607673
-2.33216608,18.92062034,0.37265036,14.63815235,0.03445887,0.46948601,1.23004504,2.62157809,0.05790995,0.79753243
-2.32616308,19.04749490,0.37274226,14.76007714,0.03472674,0.46861673,1.22775828,2.62198174,0.05833113,0.79866849
-2.32016008,19.16140084,0.37230253,14.87305864,0.03497253,0.46736947,1.22435582,2.61928173,0.05871024,0.79945706
-2.31415708,19.25907662,0.37130494,14.97388189,0.03519538,0.46576327,1.21982697,2.61353663,0.05904728,0.79988152
-2.30815408,19.33765058,0.36973760,15.05962187,0.03539515,0.46382486,1.21418501,2.60486673,0.05934359,0.79993775
-2.30215108,19.39471483,0.36760355,15.12771723,0.03557238,0.46158828,1.20746772,2.59345129,0.05960183,0.79963474
-2.29614807,19.42838221,0.36492088,15.17603126,0.03572829,0.45909404,1.19973676,2.57952341,0.05982584,0.79899454
-2.29014507,19.43732482,0.36172228,15.20289841,0.03586466,0.45638795,1.19107588,2.56336290,0.06002049,0.79805159
-2.28414207,19.42079330,0.35805434,15.20715492,0.03598377,0.45351965,1.18158807,2.54528740,0.06019147,0.79685153
-2.27813907,19.37861696,0.35397627,15.18815298,0.03608827,0.45054096,1.17139193,2.52564238,0.06034506,0.79544945
-2.27213607,19.31118531,0.34955848,15.14575847,0.03618106,0.44750401,1.16061736,2.50479034,0.06048789,0.79390792
-2.26613307,19.21941247,0.34488075,15.08033263,0.03626519,0.44445946,1.14940091,2.48309990,0.06062667,0.79229472
-2.26013007,19.10468647,0.34003026,14.99269901,0.03634374,0.44145470,1.13788099,2.46093516,0.06076793,0.79068049
-2.25412706,18.96880582,0.33509945,14.88409724,0.03641974,0.43853227,1.12619318,2.43864592,0.06091785,0.78913646
-2.24812406,18.81390629,0.33018383,14.75612581,0.03649601,0.43572847,1.11446595,2.41655901,0.06108196,0.78773226
-2.24212106,18.64238070,0.32537969,14.61067629,0.03657519,0.43307232,1.10281688,2.39497106,0.06126506,0.78653396
-2.23611806,18.45679514,0.32078192,14.44986166,0.03665958,0.43058484,1.09134946,2.37414284,0.06147104,0.78560237
-2.23011506,18.25980431,0.31648180,14.27594163,0.03675115,0.42827865,1.08015081,2.35429528,0.06170278,0.78499164
-2.22411206,18.05406901,0.31256500,14.09124752,0.03685149,0.42615796,1.06929002,2.33560694,0.06196211,0.78474812
-2.21810905,17.84217821,0.30910962,13.89810963,0.03696178,0.42421885,1.05881728,2.31821298,0.06224974,0.78490943
-2.21210605,17.62657784,0.30618442,13.69878914,0.03708273,0.42244977,1.04876375,2.30220512,0.06256526,0.78550385
-2.20610305,17.40950806,0.30384731,13.49541684,0.03721461,0.42083232,1.03914196,2.28763257,0.06290718,0.78654970
-2.20010005,17.19295017,0.30214396,13.28994013,0.03735720,0.41934210,1.02994664,2.27450343,0.06327290,0.78805494
-2.19409705,16.97858398,0.30110668,13.08407960,0.03750973,0.41794964,1.02115599,2.26278630,0.06365879,0.79001670
-2.18809405,16.76775617,0.30075358,12.87929588,0.03767091,0.41662130,1.01273302,2.25241198,0.06406019,0.79242083
-2.18209105,16.56145945,0.30108795,12.67676704,0.03783881,0.41532018,1.00462709,2.24327495,0.06447148,0.79524150
-2.17608804,16.36032253,0.30209802,12.47737650,0.03801088,0.41400686,0.99677546,2.23523460,0.06488608,0.79844066
-2.17008504,16.16461028,0.30375696,12.28171097,0.03818391,0.41264006,0.98910476,2.22811624,0.06529657,0.80196761
-2.16408204,15.97423358,0.30602330,12.09006769,0.03835396,0.41117723,0.98153248,2.22171203,0.06569470,0.80575864
-2.15807904,15.78876812,0.30884161,11.90247017,0.03851639,0.40957495,0.97396840,2.21578190,0.06607150,0.80973680
-2.15207604,15.60748144,0.31214366,11.71869114,0.03866583,0.40778933,0.96631605,2.21005495,0.06641737,0.81381198
-2.14607304,15.42936752,0.31584983,11.53828176,0.03879625,0.40577638,0.95847428,2.20423132,0.06672224,0.81788132
-2.14007004,15.25318793,0.31987095,11.36060587,0.03890097,0.40349239,0.95033890,2.19798518,0.06697572,0.82183011
-2.13406703,15.07751896,0.32411040,11.18487794,0.03897282,0.40089441,0.94180466,2.19096886,0.06716735,0.82553326
-2.12806403,14.90080365,0.32846657,11.01020379,0.03900424,0.39794080,0.93276743,2.18281848,0.06728682,0.82885730
-2.12206103,14.72140777,0.33283544,10.83562272,0.03898746,0.39459204,0.92312664,2.17316112,0.06732428,0.83166315
-2.11605803,14.53767856,0.33711340,10.66015010,0.03891473,0.39081153,0.91278811,2.16162364,0.06727067,0.83380937
-2.11005503,14.34800496,0.34120010,10.48281927,0.03877853,0.38656679,0.90166705,2.14784294,0.06711809,0.83515609
-2.10405203,14.15087780,0.34500131,10.30272177,0.03857186,0.38183058,0.88969128,2.13147749,0.06686012,0.83556931
-2.09804902,13.94494831,0.34843155,10.11904477,0.03828849,0.37658230,0.87680443,2.11221964,0.06649223,0.83492553
-2.09204602,13.72908307,0.35141669,9.93110490,0.03792326,0.37080930,0.86296916,2.08980836,0.06601209,0.83311654
-2.08604302,13.50241374,0.35389600,9.73837737,0.03747231,0.36450829,0.84816998,2.06404172,0.06541989,0.83005404
-2.08004002,13.26437936,0.35582398,9.54051962,0.03693334,0.35768648,0.83241571,2.03478849,0.06471855,0.82567405
-2.07403702,13.01475987,0.35717156,9.33738876,0.03630576,0.35036267,0.81574134,2.00199828,0.06391393,0.81994062
-2.06803402,12.75369885,0.35792683,9.12905213,0.03559089,0.34256793,0.79820909,1.96570960,0.06301488,0.81284895
-2.06203102,12.48171451,0.35809515,8.91579061,0.03479200,0.33434600,0.77990861,1.92605516,0.06203320,0.80442740
-2.05602801,12.19969785,0.35769862,8.69809428,0.03391433,0.32575320,0.76095617,1.88326418,0.06098356,0.79473847
-2.05002501,11.90889759,0.35677501,8.47665075,0.03296504,0.31685793,0.74149297,1.83766131,0.05988320,0.78387853
-2.04402201,11.61089209,0.35537607,8.25232612,0.03195309,0.30773965,0.72168230,1.78966196,0.05875161,0.77197630
-2.03801901,11.30754872,0.35356533,8.02613932,0.03088903,0.29848737,0.70170595,1.73976420,0.05761005,0.75919004
-2.03201601,11.00097194,0.35141551,7.79923057,0.02978476,0.28919775,0.68175969,1.68853736,0.05648106,0.74570357
-2.02601301,10.69344196,0.34900553,7.57282512,0.02865321,0.27997275,0.66204825,1.63660768,0.05538779,0.73172117
-2.02001001,10.38734593,0.34641731,7.34819347,0.02750799,0.27091703,0.64277978,1.58464154,0.05435339,0.71746169
-2.01400700,10.08510435,0.34373253,7.12660965,0.02636304,0.26213507,0.62416010,1.53332698,0.05340030,0.70315194
-2.00800400,9.78909546,0.34102932,6.90930916,0.02523225,0.25372828,0.60638700,1.48335399,0.05254960,0.68901965
-2.00200100,9.50158060,0.33837922,6.69744815,0.02412903,0.24579202,0.58964477,1.43539462,0.05182029,0.67528638
-1.99599800,9.22463344,0.33584431,6.49206557,0.02306602,0.23841280,0.57409914,1.39008338,0.05122874,0.66216056
-1.98999500,8.96007591,0.33347483,6.29404983,0.02205471,0.23166576,0.55989294,1.34799892,0.05078813,0.64983099
-1.98399200,8.70942345,0.33130733,6.10411132,0.02110518,0.22561241,0.54714246,1.30964753,0.05050800,0.63846105
-1.97798899,8.47384161,0.32936329,5.92276191,0.02022588,0.22029888,0.53593483,1.27544908,0.05039395,0.62818385
-1.97198599,8.25411598,0.32764855,5.75030240,0.01942342,0.21575462,0.52632633,1.24572598,0.05044738,0.61909861
-1.96598299,8.05063625,0.32615329,5.58681835,0.01870253,0.21199173,0.51834179,1.22069540,0.05066546,0.61126822
-1.95997999,7.86339531,0.32485281,5.43218434,0.01806594,0.20900481,0.51197495,1.20046509,0.05104118,0.60471825
-1.95397699,7.69200306,0.32370891,5.28607669,0.01751450,0.20677145,0.50718990,1.18503298,0.05156353,0.59943740
-1.94797399,7.53571434,0.32267188,5.14799374,0.01704719,0.20525325,0.50392341,1.17429032,0.05221788,0.59537928
-1.94197099,7.39346976,0.32168312,5.01728284,0.01666132,0.20439745,0.50208801,1.16802842,0.05298638,0.59246557
-1.93596798,7.26394746,0.32067803,4.89317292,0.01635272,0.20413899,0.50157587,1.16594872,0.05384856,0.59059028
-1.92996498,7.14562373,0.31958932,4.77481079,0.01611597,0.20440296,0.50226311,1.16767562,0.05478196,0.58962508
-1.92396198,7.03683978,0.31835042,4.66129987,0.01594468,0.20510742,0.50401462,1.17277189,0.05576289,0.58942528
-1.91795898,6.93587189,0.31689892,4.55173930,0.01583180,0.20616637,0.50668899,1.18075595,0.05676714,0.58983639
-1.91195598,6.84100209,0.31517982,4.44526177,0.01576989,0.20749288,0.51014357,1.19112045,0.05777083,0.59070090
-1.90595298,6.75058643,0.31314857,4.34106850,0.01575147,0.20900211,0.51423948,1.20335158,0.05875113,0.59186497
-1.89994997,6.66311814,0.31077362,4.23845967,0.01576927,0.21061435,0.51884628,1.21694840,0.05968704,0.59318485
-1.89394697,6.57728340,0.30803844,4.13685929,0.01581654,0.21225769,0.52384635,1.23144158,0.06056009,0.59453266
-1.88794397,6.49200752,0.30494303,4.03583347,0.01588729,0.21387043,0.52913875,1.24641075,0.06135487,0.59580145
-1.88194097,6.40648997,0.30150465,3.93510147,0.01597649,0.21540311,0.53464241,1.26150013,0.06205957,0.59690919
-1.87593797,6.32022737,0.29775789,3.83453951,0.01608024,0.21682000,0.54029872,1.27643155,0.06266635,0.59780168
-1.86993497,6.23302361,0.29375416,3.73417735,0.01619588,0.21810014,0.54607325,1.29101460,0.06317149,0.59845429
-1.86393197,6.14498747,0.28956039,3.63418818,0.01632207,0.21923771,0.55195668,1.30515342,0.06357556,0.59887238
-1.85792896,6.05651792,0.28525728,3.53487267,0.01645881,0.22024199,0.55796487,1.31884978,0.06388325,0.59909054
-1.85192596,5.96827835,0.28093699,3.43663821,0.01660736,0.22113666,0.56413802,1.33220240,0.06410318,0.59917069
-1.84592296,5.88116095,0.27670050,3.33997457,0.01677018,0.22195859,0.57053899,1.34540233,0.06424755,0.59919911
-1.83991996,5.79624297,0.27265467,3.24542725,0.01695079,0.22275618,0.57725074,1.35872451,0.06433157,0.59928258
-1.83391696,5.71473682,0.26890909,3.15356987,0.01715353,0.22358728,0.58437294,1.37251574,0.06437291,0.59954378
