energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.24912456,1.45957732,0.04682814,0.26958108,0.73870566,0.40680954,0.02470546,0.07906718,0.49093738,0.48098803
-0.24312156,1.36852419,0.04358155,0.24806551,0.68114422,0.37883325,0.02340095,0.07396294,0.46865549,0.45658941
-0.23711856,1.28053328,0.04039387,0.22753685,0.62607525,0.35163102,0.02208999,0.06902561,0.44633790,0.43316679
-0.23111556,1.19704108,0.03731826,0.20823410,0.57421797,0.32557069,0.02079284,0.06434733,0.42447072,0.41124019
-0.22511256,1.11940928,0.03440314,0.19037067,0.52621559,0.30099087,0.01952953,0.06001508,0.40354199,0.39132577
-0.21910955,1.04890978,0.03169140,0.17413353,0.48263043,0.27819709,0.01831962,0.05610938,0.38403410,0.37393067
-0.21310655,0.98671304,0.02921979,0.15968325,0.44394193,0.25745901,0.01718193,0.05270345,0.36641655,0.35954857
-0.20710355,0.93387948,0.02701855,0.14715480,0.41054698,0.23900869,0.01613439,0.04986247,0.35113934,0.34865559
-0.20110055,0.89135335,0.02511120,0.13665889,0.38276220,0.22303984,0.01519380,0.04764322,0.33862695,0.34170667
-0.19509755,0.85995871,0.02351447,0.12828374,0.36082776,0.20970774,0.01437576,0.04609379,0.32927293,0.33913220
-0.18909455,0.84039697,0.02223845,0.12209710,0.34491213,0.19912988,0.01369445,0.04525356,0.32343511,0.34133468
-0.18309155,0.83324541,0.02128676,0.11814819,0.33511736,0.19138693,0.01316258,0.04515320,0.32143142,0.34868542
-0.17708854,0.83895633,0.02065692,0.11646961,0.33148446,0.18652416,0.01279128,0.04581482,0.32353617,0.36152107
-0.17108554,0.85785633,0.02034065,0.11707900,0.33399845,0.18455290,0.01258997,0.04725209,0.32997691,0.38013984
-0.16508254,0.89014542,0.02032442,0.11998031,0.34259289,0.18545216,0.01256628,0.04947038,0.34093164,0.40479737
-0.15907954,0.93589579,0.02058983,0.12516465,0.35715365,0.18917029,0.01272601,0.05246689,0.35652633,0.43570207
-0.15307654,0.99505013,0.02111417,0.13261076,0.37752178,0.19562649,0.01307298,0.05623071,0.37683275,0.47301005
-0.14707354,1.06741929,0.02187097,0.14228491,0.40349552,0.20471237,0.01360898,0.06074287,0.40186652,0.51681946
-0.14107054,1.15267975,0.02283049,0.15414051,0.43483148,0.21629343,0.01433369,0.06597631,0.43158529,0.56716438
-0.13506753,1.25037063,0.02396038,0.16811725,0.47124515,0.23021049,0.01524460,0.07189586,0.46588712,0.62400840
-0.12906453,1.35989093,0.02522619,0.18414004,0.51241082,0.24628119,0.01633694,0.07845817,0.50460893,0.68723787
-0.12306153,1.48049703,0.02659206,0.20211773,0.55796135,0.26430153,0.01760361,0.08561167,0.54752530,0.75665523
-0.11705853,1.61130096,0.02802131,0.22194178,0.60748771,0.28404759,0.01903519,0.09329658,0.59434743,0.83197253
-0.11105553,1.75126998,0.02947710,0.24348495,0.66053891,0.30527733,0.02061986,0.10144496,0.64472259,0.91280560
-0.10505253,1.89922769,0.03092309,0.26660027,0.71662225,0.32773276,0.02234349,0.10998096,0.69823405,0.99866911
-0.09904952,2.05385741,0.03232412,0.29112016,0.77520435,0.35114219,0.02418966,0.11882107,0.75440188,1.08897312
-0.09304652,2.21370808,0.03364684,0.31685603,0.83571298,0.37522294,0.02613979,0.12787465,0.81268457,1.18302132
-0.08704352,2.37720317,0.03486033,0.34359837,0.89754006,0.39968417,0.02817327,0.13704465,0.87248196,1.28001171
-0.08104052,2.54265303,0.03593672,0.37111732,0.96004573,0.42423013,0.03026771,0.14622847,0.93313952,1.37903991
-0.07503752,2.70827079,0.03685169,0.39916397,1.02256375,0.44856347,0.03239919,0.15531913,0.99395428,1.47910559
-0.06903452,2.87219214,0.03758493,0.42747212,1.08440816,0.47238893,0.03454260,0.16420669,1.05418252,1.57912225
-0.06303152,3.03249890,0.03812054,0.45576084,1.14488119,0.49541705,0.03667201,0.17277976,1.11304936,1.67793075
-0.05702851,3.18724628,0.03844725,0.48373754,1.20328229,0.51736800,0.03876110,0.18092744,1.16976037,1.77431626
-0.05102551,3.33449353,0.03855862,0.51110163,1.25891825,0.53797541,0.04078365,0.18854122,1.22351490,1.86702891
-0.04502251,3.47233753,0.03845307,0.53754864,1.31111406,0.55699014,0.04271401,0.19551719,1.27352125,1.95480756
-0.03901951,3.59894851,0.03813378,0.56277486,1.35922443,0.57418386,0.04452765,0.20175827,1.31901315,2.03640637
-0.03301651,3.71260725,0.03760853,0.58648218,1.40264550,0.58935248,0.04620164,0.20717645,1.35926731,2.11062337
-0.02701351,3.81174251,0.03688932,0.60838318,1.44082667,0.60231920,0.04771517,0.21169505,1.39362140,2.17633027
-0.02101051,3.89496780,0.03599206,0.62820634,1.47328196,0.61293727,0.04905005,0.21525078,1.42149202,2.23250247
-0.01500750,3.96111606,0.03493597,0.64570112,1.49960073,0.62109230,0.05019113,0.21779569,1.44239175,2.27824819
-0.00900450,4.00927106,0.03374305,0.66064303,1.51945733,0.62670407,0.05112665,0.21929874,1.45594480,2.31283555
-0.00300150,4.03879440,0.03243743,0.67283825,1.53261940,0.62972792,0.05184861,0.21974712,1.46190042,2.33571648
0.00300150,4.04934668,0.03104473,0.68212795,1.53895442,0.63015548,0.05235296,0.21914706,1.46014342,2.34654640
0.00900450,4.04090215,0.02959135,0.68839203,1.53843442,0.62801495,0.05263974,0.21752421,1.45070124,2.34519853
0.01500750,4.01375567,0.02810380,0.69155233,1.53113839,0.62337070,0.05271315,0.21492351,1.43374705,2.33177237
0.02101051,3.96852171,0.02660806,0.69157493,1.51725245,0.61632232,0.05258147,0.21140848,1.40959859,2.30659544
0.02701351,3.90612486,0.02512897,0.68847183,1.49706764,0.60700309,0.05225693,0.20706004,1.37871256,2.27021822
0.03301651,3.82778196,0.02368967,0.68230156,1.47097523,0.59557784,0.05175542,0.20197474,1.34167466,2.22340223
0.03901951,3.73497616,0.02231114,0.67316899,1.43945973,0.58224020,0.05109616,0.19626259,1.29918546,2.16710150
0.04502251,3.62942345,0.02101179,0.66122403,1.40308966,0.56720937,0.05030123,0.19004441,1.25204251,2.10243796
0.05102551,3.51303279,0.01980719,0.64665936,1.36250636,0.55072632,0.04939505,0.18344887,1.20111930,2.03067175
0.05702851,3.38786074,0.01870985,0.62970720,1.31841110,0.53304953,0.04840376,0.17660931,1.14734188,1.95316731
0.06303152,3.25606218,0.01772910,0.61063507,1.27155084,0.51445029,0.04735453,0.16966036,1.09166375,1.87135659
0.06903452,3.11983869,0.01687113,0.58974068,1.22270296,0.49520772,0.04627487,0.16273460,1.03504024,1.78670064
0.07503752,2.98138605,0.01613903,0.56734604,1.17265958,0.47560353,0.04519187,0.15595923,0.97840305,1.70065112
0.08104052,2.84284280,0.01553296,0.54379093,1.12221163,0.45591657,0.04413145,0.14945298,0.92263595,1.61461286
0.08704352,2.70624125,0.01505043,0.51942589,1.07213344,0.43641752,0.04311761,0.14332327,0.86855256,1.52990907
0.09304652,2.57346279,0.01468657,0.49460489,1.02316798,0.41736359,0.04217175,0.13766377,0.81687688,1.44775014
0.09904952,2.44619860,0.01443448,0.46967801,0.97601339,0.39899359,0.04131208,0.13255246,0.76822719,1.36920723
0.10505253,2.32591719,0.01428563,0.44498411,0.93131102,0.38152335,0.04055303,0.12805009,0.72310389,1.29519127
0.11105553,2.21383956,0.01423025,0.42084407,0.88963535,0.36514180,0.03990487,0.12419932,0.68188151,1.22643811
0.11705853,2.11092268,0.01425773,0.39755439,0.85148593,0.35000775,0.03937344,0.12102440,0.64480507,1.16350001
0.12306153,2.01785160,0.01435699,0.37538176,0.81728162,0.33624746,0.03896002,0.11853136,0.61199076,1.10674352
0.12906453,1.93504019,0.01451686,0.35455839,0.78735695,0.32395315,0.03866140,0.11670887,0.58343074,1.05635366
0.13506753,1.86264017,0.01472639,0.33527851,0.76196088,0.31318253,0.03847010,0.11552949,0.55900170,1.01234377
0.14107054,1.80055777,0.01497509,0.31769598,0.74125747,0.30395924,0.03837473,0.11495148,0.53847686,0.97457057
0.14707354,1.74847711,0.01525320,0.30192303,0.72532861,0.29627428,0.03836060,0.11492092,0.52154053,0.94275351
0.15307654,1.70588916,0.01555177,0.28803019,0.71417828,0.29008833,0.03841036,0.11537408,0.50780495,0.91649737
0.15907954,1.67212474,0.01586280,0.27604731,0.70773809,0.28533484,0.03850480,0.11624009,0.49682840,0.89531718
0.16508254,1.64639032,0.01617927,0.26596557,0.70587390,0.28192370,0.03862378,0.11744355,0.48813403,0.87866425
0.17108554,1.62780475,0.01649509,0.25774028,0.70839290,0.27974543,0.03874704,0.11890725,0.48122861,0.86595219
0.17708854,1.61543567,0.01680509,0.25129447,0.71505099,0.27867557,0.03885521,0.12055462,0.47562059,0.85658186
0.18309155,1.60833383,0.01710488,0.24652287,0.72556009,0.27857915,0.03893057,0.12231208,0.47083671,0.84996423
0.18909455,1.60556420,0.01739079,0.24329634,0.73959502,0.27931502,0.03895787,0.12411103,0.46643681,0.84554036
0.19509755,1.60623269,0.01765969,0.24146633,0.75679993,0.28073988,0.03892492,0.12588949,0.46202623,0.84279773
0.20110055,1.60950763,0.01790891,0.24086943,0.77679384,0.28271185,0.03882306,0.12759330,0.45726555,0.84128245
0.20710355,1.61463552,0.01813615,0.24133178,0.79917558,0.28509348,0.03864743,0.12917695,0.45187754,0.84060718
0.21310655,1.62095080,0.01833937,0.24267311,0.82352788,0.28775406,0.03839708,0.13060389,0.44565109,0.84045451
0.21910955,1.62787979,0.01851678,0.24471066,0.84942076,0.29057140,0.03807481,0.13184651,0.43844239,0.84057621
0.22511256,1.63493933,0.01866680,0.24726253,0.87641456,0.29343281,0.03768689,0.13288565,0.43017333,0.84078860
0.23111556,1.64173067,0.01878815,0.25015078,0.90406253,0.29623561,0.03724256,0.13370991,0.42082755,0.84096467
0.23711856,1.64792977,0.01887988,0.25320411,0.93191343,0.29888710,0.03675347,0.13431461,0.41044454,0.84102366
0.24312156,1.65327499,0.01894151,0.25626016,0.95951439,0.30130422,0.03623289,0.13470062,0.39911198,0.84091903
0.24912456,1.65755346,0.01897315,0.25916753,0.98641414,0.30341291,0.03569503,0.13487320,0.38695715,0.84062559
0.25512756,1.66058740,0.01897569,0.26178758,1.01216697,0.30514744,0.03515421,0.13484072,0.37413758,0.84012683
0.26113057,1.66222144,0.01895094,0.26399595,1.03633756,0.30644984,0.03462414,0.13461357,0.36083160,0.83940327
0.26713357,1.66231213,0.01890183,0.26568394,1.05850670,0.30726945,0.03411729,0.13420321,0.34722914,0.83842258
0.27313657,1.66072034,0.01883255,0.26675974,1.07827806,0.30756279,0.03364428,0.13362145,0.33352320,0.83713215
0.27913957,1.65730721,0.01874863,0.26714963,1.09528581,0.30729377,0.03321354,0.13287999,0.31990226,0.83545453
0.28514257,1.65193390,0.01865712,0.26679890,1.10920305,0.30643432,0.03283104,0.13199019,0.30654388,0.83328603
0.29114557,1.64446517,0.01856653,0.26567282,1.11975072,0.30496525,0.03250017,0.13096321,0.29360968,0.83049847
0.29714857,1.63477639,0.01848686,0.26375731,1.12670666,0.30287758,0.03222190,0.12981028,0.28124158,0.82694398
0.30315158,1.62276355,0.01842950,0.26105954,1.12991452,0.30017398,0.03199492,0.12854327,0.26955953,0.82246244
0.30915458,1.60835526,0.01840710,0.25760815,1.12929189,0.29687028,0.03181607,0.12717536,0.25866041,0.81689099
0.31515758,1.59152597,0.01843331,0.25345326,1.12483740,0.29299703,0.03168070,0.12572178,0.24861805,0.81007497
0.32116058,1.57230912,0.01852254,0.24866607,1.11663610,0.28860073,0.03158324,0.12420058,0.23948421,0.80187959
0.32716358,1.55080920,0.01868960,0.24333801,1.10486275,0.28374481,0.03151771,0.12263326,0.23129024,0.79220136
0.33316658,1.52721170,0.01894931,0.23757947,1.08978276,0.27851000,0.03147820,0.12104537,0.22404923,0.78097867
0.33916958,1.50178975,0.01931607,0.23151797,1.07175019,0.27299409,0.03145938,0.11946671,0.21775844,0.76820063
0.34517259,1.47490704,0.01980342,0.22529583,1.05120289,0.26731106,0.03145687,0.11793148,0.21240185,0.75391369
0.35117559,1.44701607,0.02042354,0.21906730,1.02865453,0.26158924,0.03146753,0.11647793,0.20795259,0.73822548
0.35717859,1.41865185,0.02118680,0.21299522,1.00468365,0.25596888,0.03148965,0.11514785,0.20437525,0.72130558
0.36318159,1.39042079,0.02210128,0.20724720,0.97991993,0.25059881,0.03152306,0.11398570,0.20162787,0.70338320
0.36918459,1.36298529,0.02317239,0.20199145,0.95502808,0.24563254,0.03156904,0.11303746,0.19966362,0.68474169
0.37518759,1.33704462,0.02440252,0.19739240,0.93068975,0.24122378,0.03163023,0.11234929,0.19843220,0.66571036
0.38119060,1.31331279,0.02579072,0.19360605,0.90758423,0.23752159,0.03171043,0.11196602,0.19788091,0.64665386
0.38719360,1.29249477,0.02733251,0.19077545,0.88636839,0.23466546,0.03181430,0.11192959,0.19795545,0.62795984
0.39319660,1.27526190,0.02901985,0.18902627,0.86765696,0.23278034,0.03194711,0.11227750,0.19860058,0.61002550
0.39919960,1.26222801,0.03084107,0.18846268,0.85200360,0.23197208,0.03211443,0.11304133,0.19976063,0.59324369
0.40520260,1.25392729,0.03278112,0.18916372,0.83988376,0.23232332,0.03232187,0.11424546,0.20137992,0.57798938
0.41120560,1.25079511,0.03482177,0.19118031,0.83167994,0.23389022,0.03257485,0.11590611,0.20340325,0.56460722
0.41720860,1.25315285,0.03694205,0.19453300,0.82767002,0.23669997,0.03287845,0.11803061,0.20577635,0.55340061
0.42321161,1.26119728,0.03911875,0.19921061,0.82801910,0.24074950,0.03323728,0.12061709,0.20844652,0.54462296
0.42921461,1.27499520,0.04132702,0.20516988,0.83277528,0.24600522,0.03365552,0.12365453,0.21136320,0.53847143
0.43521761,1.29448344,0.04354109,0.21233607,0.84186946,0.25240400,0.03413690,0.12712319,0.21447882,0.53508331
0.44122061,1.31947407,0.04573498,0.22060471,0.85511929,0.25985523,0.03468490,0.13099538,0.21774952,0.53453507
0.44722361,1.34966458,0.04788326,0.22984424,0.87223686,0.26824392,0.03530281,0.13523652,0.22113605,0.53684405
0.45322661,1.38465220,0.04996179,0.23989973,0.89284003,0.27743480,0.03599397,0.13980645,0.22460454,0.54197232
0.45922961,1.42395163,0.05194844,0.25059732,0.91646671,0.28727697,0.03676191,0.14466085,0.22812728,0.54983256
0.46523262,1.46701503,0.05382361,0.26174943,0.94259143,0.29760912,0.03761051,0.14975275,0.23168332,0.56029528
0.47123562,1.51325320,0.05557079,0.27316045,0.97064364,0.30826498,0.03854407,0.15503398,0.23525890,0.57319690
0.47723862,1.56205679,0.05717683,0.28463274,1.00002670,0.31907868,0.03956737,0.16045650,0.23884772,0.58834822
0.48324162,1.61281637,0.05863212,0.29597268,1.03013698,0.32988989,0.04068560,0.16597353,0.24245085,0.60554267
0.48924462,1.66494042,0.05993058,0.30699663,1.06038213,0.34054839,0.04190418,0.17154047,0.24607647,0.62456382
0.49524762,1.71787048,0.06106942,0.31753645,1.09019788,0.35091796,0.04322854,0.17711545,0.24973928,0.64519192
0.50125063,1.77109267,0.06204886,0.32744448,1.11906280,0.36087945,0.04466377,0.18265967,0.25345961,0.66720904
0.50725363,1.82414549,0.06287157,0.33659772,1.14651037,0.37033281,0.04621419,0.18813735,0.25726242,0.69040270
0.51325663,1.87662367,0.06354209,0.34490106,1.17213829,0.37919825,0.04788290,0.19351553,0.26117595,0.71456802
0.51925963,1.92817825,0.06406615,0.35228945,1.19561462,0.38741630,0.04967125,0.19876360,0.26523037,0.73950838
0.52526263,1.97851345,0.06444999,0.35872901,1.21668080,0.39494708,0.05157837,0.20385275,0.26945630,0.76503482
0.53126563,2.02738079,0.06469972,0.36421684,1.23515183,0.40176878,0.05360071,0.20875534,0.27388336,0.79096458
0.53726863,2.07457131,0.06482071,0.36877984,1.25091360,0.40787545,0.05573164,0.21344436,0.27853885,0.81711888
0.54327164,2.11990673,0.06481713,0.37247233,1.26391801,0.41327446,0.05796116,0.21789294,0.28344657,0.84332062
0.54927464,2.16323040,0.06469170,0.37537278,1.27417614,0.41798360,0.06027576,0.22207415,0.28862586,0.86939213
0.55527764,2.20439874,0.06444552,0.37757968,1.28175003,0.42202825,0.06265842,0.22596097,0.29409103,0.89515346
0.56128064,2.24327412,0.06407815,0.37920673,1.28674363,0.42543857,0.06508878,0.22952652,0.29985099,0.92042144
0.56728364,2.27971945,0.06358789,0.38037769,1.28929329,0.42824701,0.06754347,0.23274461,0.30590930,0.94500973
0.57328664,2.31359499,0.06297221,0.38122080,1.28955838,0.43048623,0.06999662,0.23559055,0.31226459,0.96872993
0.57928964,2.34475753,0.06222832,0.38186333,1.28771232,0.43218745,0.07242051,0.23804211,0.31891115,0.99139387
0.58529265,2.37306185,0.06135386,0.38242622,1.28393444,0.43337938,0.07478637,0.24008067,0.32583990,1.01281683
0.59129565,2.39836416,0.06034761,0.38301910,1.27840281,0.43408759,0.07706524,0.24169239,0.33303941,1.03282157
0.59729865,2.42052728,0.05921029,0.38373592,1.27128833,0.43433440,0.07922885,0.24286942,0.34049708,1.05124299
0.60330165,2.43942684,0.05794519,0.38465119,1.26275012,0.43413925,0.08125063,0.24361094,0.34820022,1.06793290
0.60930465,2.45495811,0.05655878,0.38581720,1.25293213,0.43351926,0.08310650,0.24392398,0.35613704,1.08276481
0.61530765,2.46704271,0.05506115,0.38726208,1.24196122,0.43249018,0.08477571,0.24382406,0.36429744,1.09563819
0.62131066,2.47563476,0.05346625,0.38898890,1.22994634,0.43106739,0.08624149,0.24333537,0.37267349,1.10648203
0.62731366,2.48072591,0.05179197,0.39097580,1.21697891,0.42926693,0.08749155,0.24249076,0.38125964,1.11525746
0.63331666,2.48234899,0.05005998,0.39317720,1.20313423,0.42710653,0.08851835,0.24133123,0.39005253,1.12195915
0.63931966,2.48058004,0.04829534,0.39552589,1.18847379,0.42460650,0.08931923,0.23990521,0.39905062,1.12661559
0.64532266,2.47553865,0.04652598,0.39793613,1.17304834,0.42179046,0.08989628,0.23826747,0.40825343,1.12928808
0.65132566,2.46738678,0.04478194,0.40030749,1.15690151,0.41868582,0.09025599,0.23647786,0.41766078,1.13006877
0.65732866,2.45632620,0.04309456,0.40252931,1.14007393,0.41532417,0.09040878,0.23459991,0.42727190,1.12907768
0.66333167,2.44259492,0.04149552,0.40448569,1.12260757,0.41174133,0.09036830,0.23269935,0.43708468,1.12645918
0.66933467,2.42646296,0.04001591,0.40606069,1.10455012,0.40797728,0.09015074,0.23084269,0.44709510,1.12237801
0.67533767,2.40822784,0.03868525,0.40714366,1.08595930,0.40407596,0.08977389,0.22909587,0.45729706,1.11701531
0.68134067,2.38821007,0.03753063,0.40763432,1.06690671,0.40008487,0.08925640,0.22752308,0.46768254,1.11056477
0.68734367,2.36674895,0.03657586,0.40744755,1.04748113,0.39605459,0.08861689,0.22618583,0.47824224,1.10322913
0.69334667,2.34419881,0.03584085,0.40651750,1.02779101,0.39203817,0.08787325,0.22514210,0.48896674,1.09521726
0.69934967,2.32092568,0.03534103,0.40480098,1.00796590,0.38809049,0.08704200,0.22444584,0.49984786,1.08674177
0.70535268,2.29730430,0.03508703,0.40227987,0.98815673,0.38426748,0.08613783,0.22414656,0.51088048,1.07801713
0.71135568,2.27371522,0.03508445,0.39896241,0.96853472,0.38062524,0.08517326,0.22428899,0.52206426,1.06925822
0.71735868,2.25054176,0.03533379,0.39488338,0.94928892,0.37721909,0.08415854,0.22491288,0.53340529,1.06067906
0.72336168,2.22816637,0.03583059,0.39010313,0.93062234,0.37410246,0.08310160,0.22605268,0.54491734,1.05249150
0.72936468,2.20696612,0.03656559,0.38470540,0.91274685,0.37132568,0.08200827,0.22773718,0.55662253,1.04490360
0.73536768,2.18730696,0.03752512,0.37879412,0.89587690,0.36893460,0.08088253,0.22998896,0.56855104,1.03811744
0.74137069,2.16953663,0.03869142,0.37248935,0.88022250,0.36696917,0.07972693,0.23282363,0.58073989,1.03232615
0.74737369,2.15397614,0.04004313,0.36592251,0.86598167,0.36546186,0.07854296,0.23624886,0.59323059,1.02771003
0.75337669,2.14090993,0.04155577,0.35923110,0.85333289,0.36443616,0.07733154,0.24026324,0.60606557,1.02443177
0.75937969,2.13057509,0.04320220,0.35255335,0.84242785,0.36390504,0.07609344,0.24485494,0.61928364,1.02263080
0.76538269,2.12315018,0.04495314,0.34602291,0.83338520,0.36386965,0.07482968,0.25000034,0.63291451,1.02241699
0.77138569,2.11874423,0.04677763,0.33976388,0.82628549,0.36431820,0.07354183,0.25566270,0.64697281,1.02386419
0.77738869,2.11738684,0.04864348,0.33388655,0.82116779,0.36522522,0.07223222,0.26179104,0.66145185,1.02700379
0.78339170,2.11902024,0.05051778,0.32848394,0.81802838,0.36655132,0.07090414,0.26831925,0.67631767,1.03181909
0.78939470,2.12349412,0.05236727,0.32362934,0.81682145,0.36824344,0.06956184,0.27516584,0.69150392,1.03824086
0.79539770,2.13056409,0.05415885,0.31937496,0.81746218,0.37023577,0.06821053,0.28223415,0.70690790,1.04614475
0.80140070,2.13989435,0.05586002,0.31575170,0.81983179,0.37245121,0.06685627,0.28941336,0.72238840,1.05535087
0.80740370,2.15106502,0.05743938,0.31277003,0.82378449,0.37480361,0.06550588,0.29658031,0.73776562,1.06562620
0.81340670,2.16358427,0.05886710,0.31042179,0.82915601,0.37720049,0.06416672,0.30360208,0.75282347,1.07668974
0.81940970,2.17690490,0.06011551,0.30868282,0.83577303,0.37954624,0.06284655,0.31033950,0.76731447,1.08822075
0.82541271,2.19044518,0.06115964,0.30751613,0.84346308,0.38174578,0.06155340,0.31665124,0.78096710,1.09986971
0.83141571,2.20361275,0.06197780,0.30687542,0.85206430,0.38370826,0.06029541,0.32239858,0.79349550,1.11127178
0.83741871,2.21583073,0.06255219,0.30670859,0.86143428,0.38535088,0.05908073,0.32745057,0.80461116,1.12206224
0.84342171,2.22656465,0.06286948,0.30696115,0.87145763,0.38660237,0.05791748,0.33168936,0.81403609,1.13189299
0.84942471,2.23534872,0.06292130,0.30757905,0.88205160,0.38740619,0.05681367,0.33501542,0.82151674,1.14044956
0.85542771,2.24180994,0.06270476,0.30851102,0.89316934,0.38772294,0.05577722,0.33735243,0.82683814,1.14746744
0.86143072,2.24568870,0.06222282,0.30971007,0.90480081,0.38753217,0.05481587,0.33865152,0.82983729,1.15274691
0.86743372,2.24685450,0.06148449,0.31113425,0.91697096,0.38683314,0.05393723,0.33889463,0.83041514,1.15616549
0.87343672,2.24531579,0.06050501,0.31274651,0.92973552,0.38564479,0.05314866,0.33809678,0.82854642,1.15768702
0.87943972,2.24122330,0.05930569,0.31451395,0.94317451,0.38400459,0.05245717,0.33630706,0.82428664,1.15736693
0.88544272,2.23486628,0.05791373,0.31640636,0.95738399,0.38196658,0.05186932,0.33360823,0.81777589,1.15535314
0.89144572,2.22666203,0.05636174,0.31839444,0.97246654,0.37959858,0.05139101,0.33011497,0.80923897,1.15188227
0.89744872,2.21713878,0.05468707,0.32044777,0.98852104,0.37697867,0.05102721,0.32597065,0.79898181,1.14727144
0.90345173,2.20691297,0.05293108,0.32253284,1.00563244,0.37419138,0.05078173,0.32134295,0.78738422,1.14190562
0.90945473,2.19666195,0.05113808,0.32461132,1.02386213,0.37132346,0.05065686,0.31641827,0.77488921,1.13622141
0.91545773,2.18709341,0.04935428,0.32663878,1.04323951,0.36845973,0.05065312,0.31139536,0.76198928,1.13068758
0.92146073,2.17891298,0.04762658,0.32856407,1.06375513,0.36567917,0.05076890,0.30647824,0.74921030,1.12578370
0.92746373,2.17279177,0.04600129,0.33032932,1.08535596,0.36305132,0.05100025,0.30186895,0.73709365,1.12197752
0.93346673,2.16933511,0.04452292,0.33187076,1.10794281,0.36063339,0.05134065,0.29776012,0.72617735,1.11970238
0.93946973,2.16905413,0.04323289,0.33312028,1.13137000,0.35846796,0.05178088,0.29432805,0.71697702,1.11933576
0.94547274,2.17234136,0.04216839,0.33400759,1.15544739,0.35658155,0.05230903,0.29172620,0.70996741,1.12117983
0.95147574,2.17945136,0.04136130,0.33446297,1.17994424,0.35498402,0.05291051,0.29007967,0.70556532,1.12544518
0.95747874,2.19048715,0.04083733,0.33442025,1.20459485,0.35366870,0.05356831,0.28948062,0.70411448,1.13223832
0.96348174,2.20539287,0.04061522,0.33382003,1.22910548,0.35261332,0.05426326,0.28998505,0.70587300,1.14155361
0.96948474,2.22395285,0.04070620,0.33261269,1.25316207,0.35178156,0.05497441,0.29161077,0.71100384,1.15327008
0.97548774,2.24579695,0.04111369,0.33076121,1.27643842,0.35112510,0.05567954,0.29433684,0.71956857,1.16715312
0.98149075,2.27041167,0.04183311,0.32824339,1.29860431,0.35058607,0.05635573,0.29810439,0.73152451,1.18286121
0.98749375,2.29715662,0.04285199,0.32505345,1.31933331,0.35009963,0.05697989,0.30281864,0.74672542,1.19995707
0.99349675,2.32528535,0.04415026,0.32120286,1.33830980,0.34959673,0.05752944,0.30835225,0.76492554,1.21792309
0.99949975,2.35396964,0.04570071,0.31672035,1.35523525,0.34900674,0.05798291,0.31454965,0.78578669,1.23618001
1.00550275,2.38232634,0.04746967,0.31165104,1.36983341,0.34825993,0.05832048,0.32123222,0.80888831,1.25410826
1.01150575,2.40944556,0.04941781,0.30605481,1.38185451,0.34728966,0.05852456,0.32820416,0.83373980,1.27107092
1.01750875,2.43441925,0.05150114,0.30000403,1.39107844,0.34603434,0.05858023,0.33525881,0.85979491,1.28643731
1.02351176,2.45636914,0.05367200,0.29358062,1.39731716,0.34443894,0.05847560,0.34218518,0.88646758,1.29960625
1.02951476,2.47447310,0.05588029,0.28687286,1.40041626,0.34245623,0.05820210,0.34877442,0.91314864,1.31002800
1.03551776,2.48798915,0.05807467,0.27997192,1.40025607,0.34004764,0.05775462,0.35482618,0.93922311,1.31722397
1.04152076,2.49627643,0.06020375,0.27296845,1.39675237,0.33718382,0.05713163,0.36015445,0.96408721,1.32080347
1.04752376,2.49881269,0.06221742,0.26594933,1.38985683,0.33384498,0.05633509,0.36459296,0.98716494,1.32047688
1.05352676,2.49520771,0.06406801,0.25899475,1.37955748,0.33002099,0.05537037,0.36799972,1.00792352,1.31606481
1.05952976,2.48521281,0.06571148,0.25217584,1.36587911,0.32571132,0.05424604,0.37026087,1.02588744,1.30750295
1.06553277,2.46872605,0.06710850,0.24555289,1.34888369,0.32092495,0.05297359,0.37129355,1.04065070,1.29484272
1.07153577,2.44579348,0.06822541,0.23917419,1.32867095,0.31568009,0.05156712,0.37104787,1.05188686,1.27824774
1.07753877,2.41660650,0.06903511,0.23307567,1.30537883,0.31000400,0.05004302,0.36950789,1.05935682,1.25798651
1.08354177,2.38149581,0.06951764,0.22728111,1.27918393,0.30393270,0.04841958,0.36669166,1.06291402,1.23442180
1.08954477,2.34092218,0.06966076,0.22180307,1.25030170,0.29751075,0.04671662,0.36265037,1.06250711,1.20799738
1.09554777,2.29546463,0.06946021,0.21664430,1.21898626,0.29079088,0.04495515,0.35746667,1.05817985,1.17922277
1.10155078,2.24580655,0.06891983,0.21179964,1.18552975,0.28383374,0.04315701,0.35125215,1.05006855,1.14865668
1.10755378,2.19272005,0.06805140,0.20725815,1.15026094,0.27670745,0.04134456,0.34414429,1.03839700,1.11689003
1.11355678,2.13704918,0.06687436,0.20300544,1.11354314,0.26948709,0.03954040,0.33630269,1.02346913,1.08452910
1.11955978,2.07969248,0.06541524,0.19902596,1.07577111,0.26225403,0.03776707,0.32790499,1.00565972,1.05217952
1.12556278,2.02158504,0.06370697,0.19530514,1.03736700,0.25509506,0.03604683,0.31914242,0.98540344,1.02043157
1.13156578,1.96368066,0.06178798,0.19183129,0.99877530,0.24810130,0.03440142,0.31021509,0.96318255,0.98984727
