energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-4.30115058,1.83716169,0.00368631,0.01927746,0.40303393,1.33170036,0.46187471,0.00000000
-4.29514757,1.81706977,0.00350768,0.01951540,0.39794403,1.32247202,0.45086446,0.00000000
-4.28914457,1.79929401,0.00333213,0.02000239,0.39321638,1.31504378,0.44009286,0.00000000
-4.28314157,1.78490250,0.00316081,0.02075841,0.38912360,1.31020907,0.42978291,0.00000000
-4.27713857,1.77494793,0.00299532,0.02180682,0.38595129,1.30873579,0.42016466,0.00000000
-4.27113557,1.77043067,0.00283764,0.02317366,0.38398862,1.31133912,0.41146724,0.00000000
-4.26513257,1.77226439,0.00268999,0.02488672,0.38351923,1.31865652,0.40391113,0.00000000
-4.25912956,1.78124542,0.00255477,0.02697474,0.38481254,1.33122577,0.39770120,0.00000000
-4.25312656,1.79802679,0.00243442,0.02946642,0.38811573,1.34946693,0.39302053,0.00000000
-4.24712356,1.82309763,0.00233137,0.03238934,0.39364651,1.37366869,0.39002528,0.00000000
-4.24112056,1.85676831,0.00224790,0.03576893,0.40158677,1.40397921,0.38884066,0.00000000
-4.23511756,1.89916133,0.00218608,0.03962713,0.41207700,1.44040170,0.38955809,0.00000000
-4.22911456,1.95020761,0.00214771,0.04398118,0.42521173,1.48279428,0.39223329,0.00000000
-4.22311156,2.00964775,0.00213422,0.04884221,0.44103564,1.53087380,0.39688554,0.00000000
-4.21710855,2.07703767,0.00214664,0.05421382,0.45954057,1.58422303,0.40349757,0.00000000
-4.21110555,2.15175763,0.00218553,0.06009074,0.48066317,1.64230058,0.41201626,0.00000000
-4.20510255,2.23302418,0.00225097,0.06645746,0.50428335,1.70445292,0.42235376,0.00000000
-4.19909955,2.31990419,0.00234249,0.07328705,0.53022348,1.76992785,0.43438906,0.00000000
-4.19309655,2.41133046,0.00245908,0.08054018,0.55824839,1.83788899,0.44796973,0.00000000
-4.18709355,2.50611871,0.00259921,0.08816446,0.58806636,1.90743090,0.46291397,0.00000000
-4.18109055,2.60298555,0.00276075,0.09609402,0.61933123,1.97759450,0.47901281,0.00000000
-4.17508754,2.70056765,0.00294109,0.10424970,0.65164571,2.04738290,0.49603254,0.00000000
-4.16908454,2.79744226,0.00313711,0.11253961,0.68456618,2.11577747,0.51371748,0.00000000
-4.16308154,2.89214912,0.00334525,0.12086025,0.71760906,2.18175438,0.53179322,0.00000000
-4.15707854,2.98321426,0.00356155,0.12909819,0.75025887,2.24430170,0.54997029,0.00000000
-4.15107554,3.06917566,0.00378176,0.13713230,0.78197789,2.30243710,0.56794856,0.00000000
-4.14507254,3.14861077,0.00400140,0.14483647,0.81221749,2.35522627,0.58542223,0.00000000
-4.13906953,3.22016581,0.00421588,0.15208275,0.84043081,2.40180181,0.60208562,0.00000000
-4.13306653,3.28258617,0.00442059,0.15874480,0.86608652,2.44138239,0.61763950,0.00000000
-4.12706353,3.33474723,0.00461102,0.16470160,0.88868319,2.47329174,0.63179800,0.00000000
-4.12106053,3.37568460,0.00478288,0.16984110,0.90776380,2.49697667,0.64429573,0.00000000
-4.11505753,3.40462243,0.00493224,0.17406390,0.92292973,2.51202358,0.65489505,0.00000000
-4.10905453,3.42099847,0.00505560,0.17728650,0.93385361,2.51817242,0.66339293,0.00000000
-4.10305153,3.42448449,0.00515000,0.17944422,0.94029041,2.51532732,0.66962726,0.00000000
-4.09704852,3.41500054,0.00521311,0.18049353,0.94208615,2.50356298,0.67348206,0.00000000
-4.09104552,3.39272214,0.00524330,0.18041357,0.93918373,2.48312623,0.67489150,0.00000000
-4.08504252,3.35807934,0.00523970,0.17920708,0.93162552,2.45443224,0.67384216,0.00000000
-4.07903952,3.31174724,0.00520217,0.17690025,0.91955250,2.41805503,0.67037357,0.00000000
-4.07303652,3.25462809,0.00513135,0.17354200,0.90319982,2.37471263,0.66457680,0.00000000
-4.06703352,3.18782526,0.00502861,0.16920219,0.88288909,2.32524706,0.65659112,0.00000000
-4.06103052,3.11261019,0.00489601,0.16396935,0.85901759,2.27060003,0.64659884,0.00000000
-4.05502751,3.03038369,0.00473623,0.15794758,0.83204488,2.21178527,0.63481859,0.00000000
-4.04902451,2.94263329,0.00455246,0.15125317,0.80247757,2.14985882,0.62149732,0.00000000
-4.04302151,2.85088870,0.00434834,0.14401083,0.77085282,2.08588860,0.60690136,0.00000000
-4.03701851,2.75667737,0.00412781,0.13634973,0.73772146,2.02092474,0.59130719,0.00000000
-4.03101551,2.66148238,0.00389503,0.12839973,0.70363135,1.95597194,0.57499207,0.00000000
-4.02501251,2.56670430,0.00365424,0.12028768,0.66911187,1.89196529,0.55822525,0.00000000
-4.01900950,2.47362878,0.00340964,0.11213413,0.63466002,1.82975028,0.54126008,0.00000000
-4.01300650,2.38340098,0.00316534,0.10405054,0.60072873,1.77006799,0.52432724,0.00000000
-4.00700350,2.29700757,0.00292518,0.09613690,0.56771772,1.71354552,0.50762958,0.00000000
-4.00100050,2.21526643,0.00269274,0.08848016,0.53596706,1.66069186,0.49133851,0.00000000
-3.99499750,2.13882385,0.00247123,0.08115308,0.50575358,1.61189882,0.47559210,0.00000000
-3.98899450,2.06815849,0.00226341,0.07421381,0.47728982,1.56744620,0.46049476,0.00000000
-3.98299150,2.00359096,0.00207162,0.06770598,0.45072547,1.52751060,0.44611849,0.00000000
-3.97698849,1.94529766,0.00189772,0.06165925,0.42615085,1.49217642,0.43250523,0.00000000
-3.97098549,1.89332752,0.00174309,0.05609038,0.40360194,1.46144836,0.41967031,0.00000000
-3.96498249,1.84761990,0.00160862,0.05100445,0.38306669,1.43526397,0.40760653,0.00000000
-3.95897949,1.80802250,0.00149475,0.04639642,0.36449192,1.41350539,0.39628850,0.00000000
-3.95297649,1.77430788,0.00140150,0.04225276,0.34779053,1.39600964,0.38567718,0.00000000
-3.94697349,1.74618791,0.00132844,0.03855308,0.33284858,1.38257661,0.37572409,0.00000000
-3.94097049,1.72332538,0.00127481,0.03527175,0.31953201,1.37297482,0.36637515,0.00000000
-3.93496748,1.70534276,0.00123947,0.03237943,0.30769261,1.36694470,0.35757399,0.00000000
-3.92896448,1.69182821,0.00122103,0.02984436,0.29717338,1.36419989,0.34926456,0.00000000
-3.92296148,1.68233931,0.00121781,0.02763360,0.28781294,1.36442700,0.34139309,0.00000000
-3.91695848,1.67640519,0.00122795,0.02571399,0.27944926,1.36728454,0.33390942,0.00000000
-3.91095548,1.67352805,0.00124942,0.02405295,0.27192268,1.37240177,0.32676773,0.00000000
-3.90495248,1.67318476,0.00128008,0.02261909,0.26507829,1.37937846,0.31992687,0.00000000
-3.89894947,1.67482964,0.00131772,0.02138271,0.25876800,1.38778599,0.31335025,0.00000000
-3.89294647,1.67789905,0.00136012,0.02031617,0.25285222,1.39717075,0.30700561,0.00000000
-3.88694347,1.68181834,0.00140510,0.01939410,0.24720144,1.40706006,0.30086465,0.00000000
-3.88094047,1.68601150,0.00145054,0.01859360,0.24169777,1.41697082,0.29490266,0.00000000
-3.87493747,1.68991354,0.00149448,0.01789440,0.23623644,1.42642096,0.28909823,0.00000000
-3.86893447,1.69298534,0.00153512,0.01727893,0.23072735,1.43494327,0.28343317,0.00000000
-3.86293147,1.69473049,0.00157085,0.01673246,0.22509670,1.44210125,0.27789251,0.00000000
-3.85692846,1.69471338,0.00160035,0.01624316,0.21928853,1.44750609,0.27246476,0.00000000
-3.85092546,1.69257776,0.00162256,0.01580218,0.21326618,1.45083423,0.26714236,0.00000000
-3.84492246,1.68806476,0.00163674,0.01540379,0.20701361,1.45184433,0.26192225,0.00000000
-3.83891946,1.68102945,0.00164247,0.01504536,0.20053635,1.45039299,0.25680662,0.00000000
-3.83291646,1.67145497,0.00163964,0.01472751,0.19386221,1.44644819,0.25180378,0.00000000
-3.82691346,1.65946347,0.00162850,0.01445404,0.18704145,1.44009982,0.24692900,0.00000000
-3.82091046,1.64532312,0.00160960,0.01423198,0.18014645,1.43156657,0.24220554,0.00000000
-3.81490745,1.62945076,0.00158378,0.01407144,0.17327083,1.42119874,0.23766549,0.00000000
-3.80890445,1.61240971,0.00155215,0.01398551,0.16652809,1.40947672,0.23335066,0.00000000
-3.80290145,1.59490274,0.00151605,0.01398999,0.16004956,1.39700490,0.22931328,0.00000000
-3.79689845,1.57776014,0.00147699,0.01410310,0.15398191,1.38450116,0.22561655,0.00000000
-3.79089545,1.56192305,0.00143663,0.01434510,0.14848414,1.37278200,0.22233494,0.00000000
-3.78489245,1.54842245,0.00139670,0.01473775,0.14372416,1.36274379,0.21955410,0.00000000
-3.77888944,1.53835418,0.00135893,0.01530379,0.13987498,1.35534035,0.21737042,0.00000000
-3.77288644,1.53285048,0.00132505,0.01606622,0.13711058,1.35155761,0.21589007,0.00000000
-3.76688344,1.53304884,0.00129668,0.01704765,0.13560161,1.35238584,0.21522747,0.00000000
-3.76088044,1.54005872,0.00127530,0.01826944,0.13551086,1.35879010,0.21550316,0.00000000
-3.75487744,1.55492694,0.00126221,0.01975088,0.13698870,1.37167978,0.21684100,0.00000000
-3.74887444,1.57860278,0.00125846,0.02150839,0.14016846,1.39187801,0.21936474,0.00000000
-3.74287144,1.61190353,0.00126487,0.02355460,0.14516195,1.42009171,0.22319396,0.00000000
-3.73686843,1.65548164,0.00128195,0.02589759,0.15205517,1.45688330,0.22843951,0.00000000
-3.73086543,1.70979449,0.00130990,0.02854009,0.16090421,1.50264505,0.23519851,0.00000000
-3.72486243,1.77507802,0.00134861,0.03147888,0.17173174,1.55757688,0.24354917,0.00000000
-3.71885943,1.85132512,0.00139767,0.03470419,0.18452390,1.62166867,0.25354559,0.00000000
-3.71285643,1.93827010,0.00145633,0.03819943,0.19922806,1.69468794,0.26521285,0.00000000
-3.70685343,2.03538006,0.00152360,0.04194095,0.21575136,1.77617362,0.27854253,0.00000000
-3.70085043,2.14185412,0.00159820,0.04589815,0.23396027,1.86543668,0.29348916,0.00000000
-3.69484742,2.25663100,0.00167862,0.05003380,0.25368142,1.96156791,0.30996762,0.00000000
-3.68884442,2.37840553,0.00176319,0.05430460,0.27470360,2.06345317,0.32785190,0.00000000
-3.68284142,2.50565394,0.00185008,0.05866200,0.29678122,2.16979605,0.34697540,0.00000000
-3.67683842,2.63666763,0.00193740,0.06305335,0.31963905,2.27914751,0.36713274,0.00000000
-3.67083542,2.76959498,0.00202319,0.06742318,0.34297846,2.38994193,0.38808339,0.00000000
-3.66483242,2.90248974,0.00210556,0.07171476,0.36648480,2.50053853,0.40955688,0.00000000
-3.65882941,3.03336493,0.00218266,0.07587179,0.38983594,2.60926698,0.43125954,0.00000000
-3.65282641,3.16025033,0.00225279,0.07984019,0.41271164,2.71447560,0.45288263,0.00000000
-3.64682341,3.28125161,0.00231442,0.08356994,0.43480348,2.81458071,0.47411149,0.00000000
-3.64082041,3.39460896,0.00236626,0.08701683,0.45582498,2.90811506,0.49463540,0.00000000
-3.63481741,3.49875305,0.00240725,0.09014422,0.47552154,2.99377382,0.51415777,0.00000000
-3.62881441,3.59235603,0.00243664,0.09292443,0.49367967,3.07045616,0.53240617,0.00000000
-3.62281141,3.67437556,0.00245397,0.09534008,0.51013528,3.13730092,0.54914176,0.00000000
-3.61680840,3.74409015,0.00245909,0.09738493,0.52478041,3.19371490,0.56416782,0.00000000
-3.61080540,3.80112411,0.00245215,0.09906449,0.53756825,3.23939260,0.57733671,0.00000000
-3.60480240,3.84546117,0.00243361,0.10039611,0.54851592,3.27432667,0.58855525,0.00000000
-3.59879940,3.87744605,0.00240418,0.10140873,0.55770510,3.29880850,0.59778797,0.00000000
-3.59279640,3.89777376,0.00236479,0.10214215,0.56528002,3.31341896,0.60505824,0.00000000
-3.58679340,3.90746690,0.00231660,0.10264590,0.57144314,3.31900946,0.61044705,0.00000000
-3.58079040,3.90784181,0.00226089,0.10297770,0.57644842,3.31667410,0.61408965,0.00000000
-3.57478739,3.90046453,0.00219902,0.10320163,0.58059237,3.30771372,0.61616991,0.00000000
-3.56878439,3.88709827,0.00213243,0.10338597,0.58420325,3.29359322,0.61691288,0.00000000
-3.56278139,3.86964411,0.00206253,0.10360087,0.58762884,3.27589347,0.61657562,0.00000000
-3.55677839,3.85007700,0.00199067,0.10391589,0.59122300,3.25625956,0.61543681,0.00000000
-3.55077539,3.83037922,0.00191809,0.10439746,0.59533182,3.23634696,0.61378549,0.00000000
-3.54477239,3.81247352,0.00184593,0.10510648,0.60027960,3.21776742,0.61190941,0.00000000
-3.53876938,3.79815815,0.00177513,0.10609596,0.60635545,3.20203631,0.61008337,0.00000000
-3.53276638,3.78904593,0.00170644,0.10740890,0.61380077,3.19052300,0.60855823,0.00000000
-3.52676338,3.78650917,0.00164043,0.10907651,0.62279829,3.18440587,0.60755070,0.00000000
-3.52076038,3.79163235,0.00157745,0.11111672,0.63346299,3.18463318,0.60723464,0.00000000
-3.51475738,3.80517387,0.00151768,0.11353310,0.64583525,3.19189108,0.60773399,0.00000000
-3.50875438,3.82753808,0.00146110,0.11631426,0.65987665,3.20657965,0.60911763,0.00000000
-3.50275138,3.85875850,0.00140756,0.11943371,0.67546832,3.22879761,0.61139652,0.00000000
-3.49674837,3.89849258,0.00135675,0.12285016,0.69241231,3.25833623,0.61452301,0.00000000
-3.49074537,3.94602831,0.00130830,0.12650837,0.71043556,3.29468252,0.61839246,0.00000000
-3.48474237,4.00030239,0.00126176,0.13034040,0.72919672,3.33703171,0.62284711,0.00000000
-3.47873937,4.05992934,0.00121665,0.13426734,0.74829538,3.38430863,0.62768190,0.00000000
-3.47273637,4.12324084,0.00117249,0.13820140,0.76728351,3.43519732,0.63265221,0.00000000
-3.46673337,4.18833398,0.00112886,0.14204831,0.78567871,3.48817815,0.63748298,0.00000000
-3.46073037,4.25312693,0.00108536,0.14570998,0.80297881,3.54157125,0.64187897,0.00000000
-3.45472736,4.31542039,0.00104167,0.14908737,0.81867739,3.59358510,0.64553577,0.00000000
-3.44872436,4.37296293,0.00099756,0.15208336,0.83227954,3.64236861,0.64815097,0.00000000
-3.44272136,4.42351802,0.00095292,0.15460568,0.84331749,3.68606541,0.64943520,0.00000000
-3.43671836,4.46493077,0.00090768,0.15656966,0.85136542,3.72286841,0.64912258,0.00000000
-3.43071536,4.49519230,0.00086191,0.15790083,0.85605298,3.75107308,0.64698007,0.00000000
-3.42471236,4.51249945,0.00081572,0.15853716,0.85707701,3.76912776,0.64281558,0.00000000
-3.41870935,4.51530832,0.00076934,0.15843100,0.85421116,3.77567943,0.63648438,0.00000000
-3.41270635,4.50237954,0.00072301,0.15755050,0.84731289,3.76961343,0.62789371,0.00000000
-3.40670335,4.47281433,0.00067704,0.15588057,0.83632781,3.75008606,0.61700545,0.00000000
-3.40070035,4.42607996,0.00063176,0.15342335,0.82129121,3.71654892,0.60383690,0.00000000
-3.39469735,4.36202424,0.00058750,0.15019807,0.80232659,3.66876454,0.58845952,0.00000000
-3.38869435,4.28087868,0.00054462,0.14624048,0.77964167,3.60681273,0.57099609,0.00000000
-3.38269135,4.18325059,0.00050343,0.14160173,0.75352172,3.53108784,0.55161624,0.00000000
-3.37668834,4.07010473,0.00046427,0.13634686,0.72432081,3.44228713,0.53053069,0.00000000
-3.37068534,3.94273540,0.00042742,0.13055291,0.69245127,3.34139097,0.50798467,0.00000000
-3.36468234,3.80273037,0.00039316,0.12430676,0.65837179,3.22963577,0.48425051,0.00000000
-3.35867934,3.65192806,0.00036175,0.11770283,0.62257476,3.10848063,0.45962013,0.00000000
-3.35267634,3.49236970,0.00033344,0.11084058,0.58557323,2.97956928,0.43439740,0.00000000
-3.34667334,3.32624822,0.00030846,0.10382218,0.54788815,2.84468835,0.40889088,0.00000000
-3.34067034,3.15585551,0.00028707,0.09675013,0.51003609,2.70572368,0.38340706,0.00000000
-3.33466733,2.98352985,0.00026951,0.08972517,0.47251808,2.56461583,0.35824431,0.00000000
-3.32866433,2.81160481,0.00025607,0.08284434,0.43580976,2.42331619,0.33368770,0.00000000
-3.32266133,2.64236110,0.00024708,0.07619936,0.40035297,2.28374479,0.31000471,0.00000000
-3.31665833,2.47798213,0.00024287,0.06987533,0.36654914,2.14775079,0.28744183,0.00000000
-3.31065533,2.32051434,0.00024387,0.06394970,0.33475424,2.01707642,0.26622200,0.00000000
-3.30465233,2.17183256,0.00025052,0.05849159,0.30527553,1.89332494,0.24654287,0.00000000
-3.29864932,2.03361081,0.00026334,0.05356133,0.27836966,1.77793311,0.22857564,0.00000000
-3.29264632,1.90729857,0.00028286,0.04921026,0.25424222,1.67214822,0.21246442,0.00000000
-3.28664332,1.79410230,0.00030969,0.04548070,0.23304835,1.57700996,0.19832590,0.00000000
-3.28064032,1.69497213,0.00034443,0.04240604,0.21489413,1.49333692,0.18624930,0.00000000
-3.27463732,1.61059331,0.00038771,0.04001089,0.19983872,1.42171772,0.17629633,0.00000000
-3.26863432,1.54138210,0.00044012,0.03831125,0.18789668,1.36250648,0.16850120,0.00000000
-3.26263132,1.48748571,0.00050222,0.03731465,0.17904056,1.31582251,0.16287057,0.00000000
-3.25662831,1.44878610,0.00057450,0.03702024,0.17320343,1.28155398,0.15938340,0.00000000
-3.25062531,1.42490729,0.00065733,0.03741879,0.17028137,1.25936527,0.15799082,0.00000000
-3.24462231,1.41522612,0.00075093,0.03849260,0.17013566,1.24870790,0.15861596,0.00000000
-3.23861931,1.41888620,0.00085537,0.04021541,0.17259499,1.24883480,0.16115395,0.00000000
-3.23261631,1.43481506,0.00097047,0.04255225,0.17745747,1.25881766,0.16547213,0.00000000
-3.22661331,1.46174457,0.00109584,0.04545928,0.18449266,1.27756723,0.17141066,0.00000000
-3.22061031,1.49823429,0.00123081,0.04888372,0.19344378,1.30385633,0.17878362,0.00000000
-3.21460730,1.54269805,0.00137441,0.05276395,0.20403017,1.33634524,0.18738076,0.00000000
-3.20860430,1.59343327,0.00152540,0.05702978,0.21595021,1.37360916,0.19696993,0.00000000
-3.20260130,1.64865301,0.00168221,0.06160290,0.22888473,1.41416744,0.20730039,0.00000000
-3.19659830,1.70652038,0.00184301,0.06639770,0.24250115,1.45651399,0.21810685,0.00000000
-3.19059530,1.76518464,0.00200571,0.07132240,0.25645824,1.49914844,0.22911432,0.00000000
-3.18459230,1.82281863,0.00216798,0.07628043,0.27041159,1.54060730,0.24004375,0.00000000
-3.17858929,1.87765655,0.00232731,0.08117226,0.28401977,1.57949470,0.25061810,0.00000000
-3.17258629,1.92803133,0.00248109,0.08589737,0.29695084,1.61451170,0.26056894,0.00000000
-3.16658329,1.97241058,0.00262663,0.09035657,0.30888940,1.64448358,0.26964315,0.00000000
-3.16058029,2.00943001,0.00276129,0.09445443,0.31954355,1.66838444,0.27760957,0.00000000
-3.15457729,2.03792338,0.00288251,0.09810178,0.32865183,1.68535819,0.28426533,0.00000000
-3.14857429,2.05694794,0.00298792,0.10121816,0.33598970,1.69473546,0.28944154,0.00000000
-3.14257129,2.06580428,0.00307538,0.10373420,0.34137527,1.69604574,0.29300817,0.00000000
-3.13656828,2.06405004,0.00314309,0.10559366,0.34467417,1.68902441,0.29487778,0.00000000
-3.13056528,2.05150673,0.00318964,0.10675519,0.34580316,1.67361434,0.29500811,0.00000000
-3.12456228,2.02825929,0.00321403,0.10719365,0.34473238,1.64996190,0.29340314,0.00000000
-3.11855928,1.99464839,0.00321574,0.10690089,0.34148613,1.61840753,0.29011286,0.00000000
-3.11255628,1.95125558,0.00319474,0.10588604,0.33614216,1.57947108,0.28523146,0.00000000
-3.10655328,1.89888176,0.00315145,0.10417523,0.32882937,1.53383247,0.27889429,0.00000000
-3.10055028,1.83851972,0.00308680,0.10181076,0.31972416,1.48230818,0.27127349,0.00000000
-3.09454727,1.77132179,0.00300213,0.09884976,0.30904547,1.42582451,0.26257259,0.00000000
-3.08854427,1.69856373,0.00289916,0.09536244,0.29704883,1.36538844,0.25302040,0.00000000
-3.08254127,1.62160616,0.00277997,0.09142996,0.28401956,1.30205721,0.24286421,0.00000000
-3.07653827,1.54185509,0.00264687,0.08714200,0.27026547,1.23690761,0.23236281,0.00000000
-3.07053527,1.46072286,0.00250238,0.08259429,0.25610933,1.17100607,0.22177952,0.00000000
-3.06453227,1.37959100,0.00234911,0.07788596,0.24188130,1.10538066,0.21137543,0.00000000
-3.05852926,1.29977618,0.00218970,0.07311707,0.22791175,1.04099588,0.20140318,0.00000000
-3.05252626,1.22250042,0.00202676,0.06838618,0.21452440,0.97873102,0.19210137,0.00000000
-3.04652326,1.14886653,0.00186279,0.06378825,0.20203020,0.91936285,0.18368983,0.00000000
-3.04052026,1.07983916,0.00170010,0.05941280,0.19072190,0.86355300,0.17636579,0.00000000
-3.03451726,1.01623217,0.00154082,0.05534232,0.18086939,0.81184044,0.17030091,0.00000000
-3.02851426,0.95870208,0.00138679,0.05165120,0.17271583,0.76463883,0.16563932,0.00000000
-3.02251126,0.90774762,0.00123961,0.04840481,0.16647451,0.72223899,0.16249646,0.00000000
-3.01650825,0.86371488,0.00110055,0.04565908,0.16232638,0.68481572,0.16095872,0.00000000
-3.01050525,0.82680739,0.00097063,0.04346026,0.16041813,0.65243883,0.16108366,0.00000000
-3.00450225,0.79710040,0.00085058,0.04184497,0.16086078,0.62508744,0.16290077,0.00000000
-2.99849925,0.77455842,0.00074085,0.04084046,0.16372863,0.60266698,0.16641269,0.00000000
-2.99249625,0.75905501,0.00064169,0.04046499,0.16905851,0.58502795,0.17159650,0.00000000
-2.98649325,0.75039387,0.00055312,0.04072834,0.17684931,0.57198572,0.17840538,0.00000000
-2.98049025,0.74833029,0.00047499,0.04163229,0.18706182,0.56334030,0.18677017,0.00000000
-2.97448724,0.75259194,0.00040702,0.04317126,0.19961872,0.55889549,0.19660102,0.00000000
-2.96848424,0.76289841,0.00034884,0.04533279,0.21440506,0.55847652,0.20778905,0.00000000
-2.96248124,0.77897860,0.00030000,0.04809806,0.23126903,0.56194553,0.22020794,0.00000000
-2.95647824,0.80058558,0.00026001,0.05144240,0.25002335,0.56921432,0.23371564,0.00000000
-2.95047524,0.82750834,0.00022837,0.05533572,0.27044717,0.58025392,0.24815602,0.00000000
-2.94447224,0.85958030,0.00020459,0.05974294,0.29228877,0.59510061,0.26336072,0.00000000
-2.93846923,0.89668419,0.00018821,0.06462442,0.31526902,0.61385813,0.27915110,0.00000000
-2.93246623,0.93875342,0.00017880,0.06993639,0.33908561,0.63669604,0.29534041,0.00000000
-2.92646323,0.98576984,0.00017599,0.07563139,0.36341820,0.66384410,0.31173612,0.00000000
-2.92046023,1.03775797,0.00017943,0.08165879,0.38793425,0.69558293,0.32814250,0.00000000
-2.91445723,1.09477606,0.00018882,0.08796530,0.41229553,0.73223098,0.34436338,0.00000000
-2.90845423,1.15690396,0.00020391,0.09449558,0.43616519,0.77412835,0.36020499,0.00000000
-2.90245123,1.22422845,0.00022444,0.10119290,0.45921501,0.82161772,0.37547894,0.00000000
-2.89644822,1.29682627,0.00025020,0.10799975,0.48113277,0.87502301,0.39000513,0.00000000
-2.89044522,1.37474540,0.00028094,0.11485858,0.50162938,0.93462646,0.40361457,0.00000000
-2.88444222,1.45798531,0.00031642,0.12171250,0.52044546,1.00064483,0.41615192,0.00000000
-2.87843922,1.54647675,0.00035635,0.12850592,0.53735720,1.07320560,0.42747782,0.00000000
-2.87243622,1.64006199,0.00040038,0.13518519,0.55218108,1.15232411,0.43747071,0.00000000
-2.86643322,1.73847636,0.00044814,0.14169918,0.56477746,1.23788261,0.44602830,0.00000000
-2.86043022,1.84133198,0.00049916,0.14799972,0.57505264,1.32961222,0.45306848,0.00000000
-2.85442721,1.94810467,0.00055290,0.15404202,0.58295950,1.42707882,0.45852974,0.00000000
-2.84842421,2.05812493,0.00060877,0.15978489,0.58849658,1.52967377,0.46237114,0.00000000
-2.84242121,2.17057382,0.00066607,0.16519093,0.59170568,1.63661028,0.46457178,0.00000000
-2.83641821,2.28448446,0.00072407,0.17022656,0.59266809,1.74692610,0.46512999,0.00000000
-2.83041521,2.39874970,0.00078198,0.17486200,0.59149966,1.85949289,0.46406212,0.00000000
-2.82441221,2.51213615,0.00083898,0.17907115,0.58834500,1.97303262,0.46140120,0.00000000
-2.81840920,2.62330471,0.00089422,0.18283142,0.58337092,2.08614063,0.45719547,0.00000000
-2.81240620,2.73083724,0.00094689,0.18612356,0.57675962,2.19731522,0.45150688,0.00000000
-2.80640320,2.83326874,0.00099622,0.18893152,0.56870186,2.30499279,0.44440956,0.00000000
-2.80040020,2.92912427,0.00104149,0.19124224,0.55939036,2.40758766,0.43598851,0.00000000
-2.79439720,3.01695921,0.00108209,0.19304567,0.54901387,2.50353524,0.42633830,0.00000000
-2.78839420,3.09540169,0.00111754,0.19433469,0.53775196,2.59133695,0.41556195,0.00000000
-2.78239120,3.16319541,0.00114751,0.19510528,0.52577093,2.66960543,0.40376993,0.00000000
-2.77638819,3.21924136,0.00117183,0.19535673,0.51322080,2.73710815,0.39107928,0.00000000
-2.77038519,3.26263656,0.00119054,0.19509194,0.50023352,2.79280780,0.37761280,0.00000000
-2.76438219,3.29270840,0.00120387,0.19431787,0.48692249,2.83589782,0.36349824,0.00000000
-2.75837919,3.30904303,0.00121226,0.19304600,0.47338312,2.86583165,0.34886753,0.00000000
-2.75237619,3.31150661,0.00121635,0.19129294,0.45969451,2.88234454,0.33385590,0.00000000
-2.74637319,3.30025846,0.00121699,0.18908097,0.44592198,2.88546698,0.31860100,0.00000000
-2.74037019,3.27575555,0.00121519,0.18643862,0.43212022,2.87552927,0.30324180,0.00000000
-2.73436718,3.23874809,0.00121213,0.18340115,0.41833689,2.85315696,0.28791746,0.00000000
-2.72836418,3.19026616,0.00120910,0.18001093,0.40461634,2.81925738,0.27276606,0.00000000
-2.72236118,3.13159807,0.00120749,0.17631771,0.39100326,2.77499780,0.25792317,0.00000000
-2.71635818,3.06426086,0.00120871,0.17237858,0.37754598,2.72177591,0.24352041,0.00000000
-2.71035518,2.98996425,0.00121421,0.16825783,0.36429920,2.66118372,0.22968388,0.00000000
-2.70435218,2.91056891,0.00122535,0.16402643,0.35132602,2.59496614,0.21653261,0.00000000
-2.69834917,2.82804058,0.00124341,0.15976124,0.33869910,2.52497558,0.20417697,0.00000000
-2.69234617,2.74440133,0.00126953,0.15554391,0.32650090,2.45312401,0.19271720,0.00000000
-2.68634317,2.66167943,0.00130465,0.15145948,0.31482293,2.38133391,0.18224194,0.00000000
-2.68034017,2.58185920,0.00134946,0.14759465,0.30376409,2.31148955,0.17282694,0.00000000
-2.67433717,2.50683224,0.00140440,0.14403580,0.29342821,2.24538991,0.16453385,0.00000000
-2.66833417,2.43835130,0.00146960,0.14086674,0.28392077,2.18470450,0.15740930,0.00000000
-2.66233117,2.37798786,0.00154485,0.13816634,0.27534523,2.13093320,0.15148406,0.00000000
-2.65632816,2.32709461,0.00162964,0.13600600,0.26779886,2.08537097,0.14677253,0.00000000
-2.65032516,2.28677364,0.00172311,0.13444717,0.26136856,2.04907840,0.14327246,0.00000000
-2.64432216,2.25785117,0.00182406,0.13353885,0.25612677,2.02285872,0.14096490,0.00000000
-2.63831916,2.24085943,0.00193102,0.13331540,0.25212761,2.00724167,0.13981452,0.00000000
-2.63231616,2.23602621,0.00204226,0.13379451,0.24940370,2.00247486,0.13977022,0.00000000
-2.62631316,2.24327244,0.00215580,0.13497567,0.24796356,2.00852249,0.14076599,0.00000000
-2.62031016,2.26221786,0.00226955,0.13683903,0.24778994,2.02507178,0.14272221,0.00000000
-2.61430715,2.29219486,0.00238130,0.13934489,0.24883906,2.05154677,0.14554710,0.00000000
-2.60830415,2.33227014,0.00248883,0.14243386,0.25104090,2.08712919,0.14913860,0.00000000
-2.60230115,2.38127367,0.00258995,0.14602760,0.25430046,2.13078592,0.15338636,0.00000000
