energy_ev,total_up,Al_p_up,Al_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.18959480,1.17880737,0.05622005,0.00000000,0.59704430,0.59235252,0.00578742,0.75072607
-5.18359180,1.17200921,0.05465225,0.00000000,0.58692577,0.59150568,0.00590991,0.74390021
-5.17758879,1.16604645,0.05317871,0.00000000,0.57561299,0.59038746,0.00609996,0.73588186
-5.17158579,1.16142216,0.05184563,0.00000000,0.56331518,0.58918668,0.00636369,0.72688292
-5.16558279,1.15868768,0.05069645,0.00000000,0.55029210,0.58813009,0.00670620,0.71717001
-5.15957979,1.15842045,0.04977057,0.00000000,0.53684503,0.58747169,0.00713134,0.70705298
-5.15357679,1.16119933,0.04910219,0.00000000,0.52330628,0.58748065,0.00764158,0.69687162
-5.14757379,1.16757875,0.04871916,0.00000000,0.51002765,0.58842838,0.00823781,0.68698120
-5.14157079,1.17806269,0.04864207,0.00000000,0.49736836,0.59057543,0.00891920,0.67773752
-5.13556778,1.19307994,0.04888354,0.00000000,0.48568304,0.59415875,0.00968313,0.66948223
-5.12956478,1.21296168,0.04944766,0.00000000,0.47531011,0.59938008,0.01052511,0.66252894
-5.12356178,1.23792268,0.05032983,0.00000000,0.46656120,0.60639593,0.01143879,0.65715088
-5.11755878,1.26804691,0.05151679,0.00000000,0.45971184,0.61530961,0.01241601,0.65357068
-5.11155578,1.30327847,0.05298700,0.00000000,0.45499382,0.62616587,0.01344689,0.65195258
-5.10555278,1.34341831,0.05471127,0.00000000,0.45258939,0.63894819,0.01452008,0.65239750
-5.09954977,1.38812685,0.05665376,0.00000000,0.45262745,0.65357891,0.01562291,0.65494107
-5.09354677,1.43693251,0.05877315,0.00000000,0.45518174,0.66992221,0.01674181,0.65955469
-5.08754377,1.48924566,0.06102403,0.00000000,0.46027094,0.68778954,0.01786256,0.66614934
-5.08154077,1.54437729,0.06335842,0.00000000,0.46786055,0.70694738,0.01897076,0.67458197
-5.07553777,1.60156150,0.06572742,0.00000000,0.47786627,0.72712668,0.02005220,0.68466398
-5.06953477,1.65998053,0.06808284,0.00000000,0.49015860,0.74803346,0.02109332,0.69617117
-5.06353177,1.71879113,0.07037869,0.00000000,0.50456836,0.76936006,0.02208163,0.70885472
-5.05752876,1.77715091,0.07257269,0.00000000,0.52089276,0.79079620,0.02300607,0.72245241
-5.05152576,1.83424337,0.07462740,0.00000000,0.53890167,0.81203949,0.02385737,0.73669950
-5.04552276,1.88930037,0.07651123,0.00000000,0.55834382,0.83280458,0.02462835,0.75133867
-5.03951976,1.94162107,0.07819905,0.00000000,0.57895261,0.85283074,0.02531406,0.76612857
-5.03351676,1.99058660,0.07967257,0.00000000,0.60045140,0.87188740,0.02591194,0.78085041
-5.02751376,2.03566992,0.08092033,0.00000000,0.62255810,0.88977758,0.02642182,0.79531258
-5.02151076,2.07644081,0.08193739,0.00000000,0.64498899,0.90633904,0.02684582,0.80935291
-5.01550775,2.11256608,0.08272475,0.00000000,0.66746181,0.92144350,0.02718820,0.82283883
-5.00950475,2.14380553,0.08328854,0.00000000,0.68969825,0.93499399,0.02745507,0.83566548
-5.00350175,2.17000427,0.08363906,0.00000000,0.71142586,0.94692080,0.02765410,0.84775215
-4.99749875,2.19108244,0.08378968,0.00000000,0.73237961,0.95717657,0.02779406,0.85903738
-4.99149575,2.20702333,0.08375571,0.00000000,0.75230335,0.96573080,0.02788449,0.86947332
-4.98549275,2.21786082,0.08355343,0.00000000,0.77095127,0.97256459,0.02793518,0.87901979
-4.97948974,2.22366745,0.08319904,0.00000000,0.78808954,0.97766581,0.02795578,0.88763856
-4.97348674,2.22454380,0.08270802,0.00000000,0.80349837,0.98102531,0.02795539,0.89528835
-4.96748374,2.22061004,0.08209449,0.00000000,0.81697441,0.98263434,0.02794221,0.90192106
-4.96148074,2.21200012,0.08137095,0.00000000,0.82833363,0.98248350,0.02792325,0.90747927
-4.95547774,2.19885895,0.08054821,0.00000000,0.83741465,0.98056315,0.02790411,0.91189557
-4.94947474,2.18134238,0.07963559,0.00000000,0.84408232,0.97686533,0.02788884,0.91509342
-4.94347174,2.15961994,0.07864128,0.00000000,0.84823146,0.97138694,0.02787993,0.91698979
-4.93746873,2.13387960,0.07757291,0.00000000,0.84979049,0.96413385,0.02787832,0.91749912
-4.93146573,2.10433410,0.07643815,0.00000000,0.84872489,0.95512566,0.02788354,0.91653850
-4.92546273,2.07122786,0.07524549,0.00000000,0.84503992,0.94440056,0.02789391,0.91403360
-4.91945973,2.03484371,0.07400479,0.00000000,0.83878263,0.93201994,0.02790676,0.90992487
-4.91345673,1.99550849,0.07272792,0.00000000,0.83004286,0.91807225,0.02791875,0.90417363
-4.90745373,1.95359676,0.07142915,0.00000000,0.81895292,0.90267573,0.02792613,0.89676757
-4.90145073,1.90953200,0.07012537,0.00000000,0.80568600,0.88597968,0.02792508,0.88772509
-4.89544772,1.86378459,0.06883607,0.00000000,0.79045308,0.86816402,0.02791198,0.87709836
-4.88944472,1.81686657,0.06758305,0.00000000,0.77349849,0.84943706,0.02788365,0.86497464
-4.88344172,1.76932278,0.06638994,0.00000000,0.75509402,0.83003139,0.02783755,0.85147565
-4.87743872,1.72171890,0.06528140,0.00000000,0.73553196,0.81019805,0.02777193,0.83675515
-4.87143572,1.67462639,0.06428219,0.00000000,0.71511707,0.79019915,0.02768586,0.82099455
-4.86543272,1.62860537,0.06341602,0.00000000,0.69415786,0.77029932,0.02757925,0.80439686
-4.85942971,1.58418581,0.06270441,0.00000000,0.67295754,0.75075624,0.02745277,0.78717916
-4.85342671,1.54184828,0.06216537,0.00000000,0.65180489,0.73181093,0.02730767,0.76956415
-4.84742371,1.50200504,0.06181229,0.00000000,0.63096557,0.71367803,0.02714565,0.75177093
-4.84142071,1.46498261,0.06165282,0.00000000,0.61067407,0.69653684,0.02696857,0.73400581
-4.83541771,1.43100676,0.06168801,0.00000000,0.59112676,0.68052339,0.02677822,0.71645340
-4.82941471,1.40019097,0.06191167,0.00000000,0.57247639,0.66572413,0.02657606,0.69926863
-4.82341171,1.37252887,0.06231003,0.00000000,0.55482813,0.65217154,0.02636299,0.68257011
-4.81740870,1.34789162,0.06286171,0.00000000,0.53823751,0.63984205,0.02613916,0.66643523
-4.81140570,1.32603025,0.06353811,0.00000000,0.52271034,0.62865629,0.02590377,0.65089722
-4.80540270,1.30658329,0.06430402,0.00000000,0.50820456,0.61848195,0.02565508,0.63594455
-4.79939970,1.28908954,0.06511868,0.00000000,0.49463400,0.60913902,0.02539030,0.62152252
-4.79339670,1.27300537,0.06593709,0.00000000,0.48187389,0.60040725,0.02510573,0.60753717
-4.78739370,1.25772619,0.06671148,0.00000000,0.46976797,0.59203568,0.02479688,0.59386121
-4.78139070,1.24261086,0.06739313,0.00000000,0.45813666,0.58375358,0.02445872,0.58034173
-4.77538769,1.22700830,0.06793408,0.00000000,0.44678617,0.57528253,0.02408590,0.56680932
-4.76938469,1.21028484,0.06828901,0.00000000,0.43551795,0.56634894,0.02367312,0.55308806
-4.76338169,1.19185120,0.06841696,0.00000000,0.42413819,0.55669650,0.02321548,0.53900591
-4.75737869,1.17118790,0.06828299,0.00000000,0.41246678,0.54609798,0.02270877,0.52440495
-4.75137569,1.14786775,0.06785948,0.00000000,0.40034549,0.53436578,0.02214989,0.50915095
-4.74537269,1.12157463,0.06712729,0.00000000,0.38764489,0.52136078,0.02153707,0.49314177
-4.73936968,1.09211753,0.06607650,0.00000000,0.37426980,0.50699911,0.02087015,0.47631424
-4.73336668,1.05943944,0.06470680,0.00000000,0.36016305,0.49125657,0.02015078,0.45864903
-4.72736368,1.02362059,0.06302752,0.00000000,0.34530735,0.47417039,0.01938244,0.44017357
-4.72136068,0.98487620,0.06105730,0.00000000,0.32972547,0.45583858,0.01857052,0.42096271
-4.71535768,0.94354884,0.05882340,0.00000000,0.31347856,0.43641670,0.01772224,0.40113715
-4.70935468,0.90009596,0.05636068,0.00000000,0.29666290,0.41611237,0.01684643,0.38086001
-4.70335168,0.85507323,0.05371042,0.00000000,0.27940543,0.39517791,0.01595340,0.36033143
-4.69734867,0.80911466,0.05091886,0.00000000,0.26185808,0.37390131,0.01505456,0.33978181
-4.69134567,0.76291044,0.04803568,0.00000000,0.24419155,0.35259623,0.01416218,0.31946395
-4.68534267,0.71718351,0.04511241,0.00000000,0.22658867,0.33159122,0.01328893,0.29964442
-4.67933967,0.67266595,0.04220093,0.00000000,0.20923780,0.31121890,0.01244760,0.28059476
-4.67333667,0.63007616,0.03935194,0.00000000,0.19232660,0.29180536,0.01165069,0.26258274
-4.66733367,0.59009767,0.03661374,0.00000000,0.17603642,0.27366027,0.01091005,0.24586414
-4.66133067,0.55336045,0.03403106,0.00000000,0.16053759,0.25706805,0.01023662,0.23067538
-4.65532766,0.52042513,0.03164420,0.00000000,0.14598579,0.24228033,0.00964012,0.21722719
-4.64932466,0.49177074,0.02948843,0.00000000,0.13251958,0.22950997,0.00912887,0.20569964
-4.64332166,0.46778606,0.02759359,0.00000000,0.12025923,0.21892667,0.00870963,0.19623845
-4.63731866,0.44876481,0.02598402,0.00000000,0.10930671,0.21065430,0.00838749,0.18895291
-4.63131566,0.43490448,0.02467869,0.00000000,0.09974689,0.20476991,0.00816588,0.18391514
-4.62531266,0.42630871,0.02369158,0.00000000,0.09164977,0.20130432,0.00804653,0.18116082
-4.61930965,0.42299283,0.02303225,0.00000000,0.08507360,0.20024419,0.00802963,0.18069115
-4.61330665,0.42489218,0.02270656,0.00000000,0.08006870,0.20153536,0.00811388,0.18247597
-4.60730365,0.43187275,0.02271753,0.00000000,0.07668168,0.20508728,0.00829667,0.18645781
-4.60130065,0.44374349,0.02306624,0.00000000,0.07496002,0.21077833,0.00857428,0.19255662
-4.59529765,0.46026983,0.02375278,0.00000000,0.07495649,0.21846172,0.00894204,0.20067503
-4.58929465,0.48118775,0.02477720,0.00000000,0.07673343,0.22797173,0.00939455,0.21070376
-4.58329165,0.50621762,0.02614028,0.00000000,0.08036647,0.23913007,0.00992588,0.22252705
-4.57728864,0.53507748,0.02784437,0.00000000,0.08594750,0.25175201,0.01052975,0.23602774
-4.57128564,0.56749482,0.02989384,0.00000000,0.09358668,0.26565216,0.01119964,0.25109185
-4.56528264,0.60321652,0.03229554,0.00000000,0.10341328,0.28064943,0.01192900,0.26761228
-4.55927964,0.64201635,0.03505885,0.00000000,0.11557518,0.29657130,0.01271126,0.28549161
-4.55327664,0.68369958,0.03819561,0.00000000,0.13023686,0.31325687,0.01353991,0.30464365
-4.54727364,0.72810451,0.04171966,0.00000000,0.14757587,0.33055885,0.01440848,0.32499376
-4.54127064,0.77510060,0.04564615,0.00000000,0.16777758,0.34834423,0.01531054,0.34647781
-4.53526763,0.82458336,0.04999062,0.00000000,0.19102845,0.36649378,0.01623959,0.36903985
-4.52926463,0.87646600,0.05476773,0.00000000,0.21750774,0.38490026,0.01718898,0.39262844
-4.52326163,0.93066838,0.05998989,0.00000000,0.24737794,0.40346571,0.01815178,0.41719210
-4.51725863,0.98710360,0.06566569,0.00000000,0.28077417,0.42209779,0.01912064,0.44267371
-4.51125563,1.04566315,0.07179824,0.00000000,0.31779287,0.44070558,0.02008771,0.46900458
-4.50525263,1.10620122,0.07838353,0.00000000,0.35848019,0.45919511,0.02104450,0.49609822
-4.49924962,1.16851939,0.08540891,0.00000000,0.40282068,0.47746495,0.02198184,0.52384446
-4.49324662,1.23235242,0.09285164,0.00000000,0.45072672,0.49540219,0.02288986,0.55210411
-4.48724362,1.29735638,0.10067787,0.00000000,0.50202928,0.51287914,0.02375801,0.58070480
-4.48124062,1.36309983,0.10884183,0.00000000,0.55647062,0.52975119,0.02457520,0.60943810
-4.47523762,1.42905910,0.11728548,0.00000000,0.61369950,0.54585580,0.02532993,0.63805849
-4.46923462,1.49461799,0.12593874,0.00000000,0.67326924,0.56101305,0.02601054,0.66628418
-4.46323162,1.55907261,0.13472007,0.00000000,0.73463925,0.57502768,0.02660552,0.69380005
-4.45722861,1.62164122,0.14353765,0.00000000,0.79718001,0.58769267,0.02710379,0.72026267
-4.45122561,1.68147906,0.15229110,0.00000000,0.86018185,0.59879417,0.02749509,0.74530725
-4.44522261,1.73769764,0.16087350,0.00000000,0.92286730,0.60811764,0.02777038,0.76855632
-4.43921961,1.78938790,0.16917394,0.00000000,0.98440681,0.61545486,0.02792214,0.78962987
-4.43321661,1.83564612,0.17708024,0.00000000,1.04393737,0.62061146,0.02794475,0.80815632
-4.42721361,1.87560158,0.18448186,0.00000000,1.10058353,0.62341460,0.02783473,0.82378413
-4.42121061,1.90844461,0.19127287,0.00000000,1.15347989,0.62372027,0.02759100,0.83619323
-4.41520760,1.93345381,0.19735477,0.00000000,1.20179436,0.62142003,0.02721493,0.84510584
-4.40920460,1.95002104,0.20263914,0.00000000,1.24475118,0.61644651,0.02671044,0.85029626
-4.40320160,1.95767317,0.20704996,0.00000000,1.28165276,0.60877765,0.02608391,0.85159900
-4.39719860,1.95608932,0.21052549,0.00000000,1.31189940,0.59843928,0.02534401,0.84891493
-4.39119560,1.94511299,0.21301963,0.00000000,1.33500615,0.58550589,0.02450147,0.84221524
-4.38519260,1.92475854,0.21450279,0.00000000,1.35061599,0.57009969,0.02356872,0.83154292
-4.37918959,1.89521163,0.21496220,0.00000000,1.35850891,0.55238782,0.02255955,0.81701179
-4.37318659,1.85682385,0.21440160,0.00000000,1.35860648,0.53257802,0.02148866,0.79880318
-4.36718359,1.81010183,0.21284058,0.00000000,1.35097184,0.51091285,0.02037119,0.77716036
-4.36118059,1.75569131,0.21031333,0.00000000,1.33580519,0.48766290,0.01922232,0.75238117
-4.35517759,1.69435732,0.20686715,0.00000000,1.31343517,0.46311911,0.01805682,0.72480896
-4.34917459,1.62696099,0.20256061,0.00000000,1.28430649,0.43758477,0.01688866,0.69482265
-4.34317159,1.55443453,0.19746165,0.00000000,1.24896460,0.41136745,0.01573072,0.66282595
-4.33716858,1.47775515,0.19164551,0.00000000,1.20803799,0.38477115,0.01459449,0.62923652
-4.33116558,1.39791916,0.18519275,0.00000000,1.16221914,0.35808908,0.01348993,0.59447537
-4.32516258,1.31591727,0.17818731,0.00000000,1.11224466,0.33159727,0.01242530,0.55895685
-4.31915958,1.23271181,0.17071479,0.00000000,1.05887574,0.30554918,0.01140718,0.52307965
-4.31315658,1.14921679,0.16286085,0.00000000,1.00287927,0.28017142,0.01044047,0.48721908
-4.30715358,1.06628108,0.15470989,0.00000000,0.94501055,0.25566080,0.00952849,0.45172065
