energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-0.35117559,3.63243503,0.37160596,1.83058207,0.03491328,0.52888544,1.25730882,0.78335107,0.05795916,0.28613840
-0.34517259,3.59940704,0.36968364,1.80851709,0.03504314,0.52457735,1.22748275,0.77800850,0.05695806,0.28656008
-0.33916958,3.57012714,0.36780595,1.78771956,0.03507614,0.52127095,1.20149597,0.77423395,0.05614714,0.28687718
-0.33316658,3.54498091,0.36602852,1.76828078,0.03501167,0.51908658,1.17979436,0.77213649,0.05553315,0.28710436
-0.32716358,3.52423262,0.36440947,1.75026561,0.03485210,0.51810466,1.16268482,0.77177181,0.05511636,0.28726091
-0.32116058,3.50801770,0.36300696,1.73371261,0.03460260,0.51836344,1.15032823,0.77313945,0.05489067,0.28736984
-0.31515758,3.49633887,0.36187671,1.71863474,0.03427090,0.51985796,1.14273742,0.77618178,0.05484390,0.28745664
-0.30915458,3.48906635,0.36106954,1.70502108,0.03386697,0.52254021,1.13978022,0.78078460,0.05495822,0.28754805
-0.30315158,3.48594272,0.36062912,1.69283964,0.03340263,0.52632063,1.14118741,0.78677967,0.05521084,0.28767069
-0.29714857,3.48659280,0.36059009,1.68204151,0.03289114,0.53107084,1.14656524,0.79394900,0.05557478,0.28784981
-0.29114557,3.49053849,0.36097658,1.67256638,0.03234682,0.53662766,1.15541204,0.80203103,0.05601983,0.28810807
-0.28514257,3.49721860,0.36180126,1.66434947,0.03178463,0.54279817,1.16713823,0.81072848,0.05651364,0.28846467
-0.27913957,3.50601313,0.36306502,1.65732959,0.03121985,0.54936584,1.18108895,0.81971768,0.05702281,0.28893455
-0.27313657,3.51627139,0.36475725,1.65145830,0.03066779,0.55609747,1.19656837,0.82865918,0.05751412,0.28952802
-0.26713357,3.52734278,0.36685662,1.64670947,0.03014354,0.56275077,1.21286480,0.83720918,0.05795570,0.29025070
-0.26113057,3.53860906,0.36933257,1.64308895,0.02966184,0.56908231,1.22927549,0.84503146,0.05831819,0.29110368
-0.25512756,3.54951656,0.37214711,1.64064364,0.02923695,0.57485556,1.24513035,0.85180924,0.05857584,0.29208413
-0.24912456,3.55960672,0.37525699,1.63946922,0.02888260,0.57984880,1.25981350,0.85725664,0.05870744,0.29318605
-0.24312156,3.56854313,0.37861616,1.63971591,0.02861196,0.58386254,1.27278198,0.86112905,0.05869714,0.29440124
-0.23711856,3.57613370,0.38217815,1.64159161,0.02843760,0.58672619,1.28358086,0.86323210,0.05853506,0.29572041
-0.23111556,3.58234613,0.38589847,1.64536169,0.02837154,0.58830375,1.29185447,0.86342874,0.05821768,0.29713433
-0.22511256,3.58731581,0.38973674,1.65134513,0.02842511,0.58849828,1.29735311,0.86164418,0.05774800,0.29863487
-0.21910955,3.59134513,0.39365842,1.65990664,0.02860897,0.58725500,1.29993554,0.85786831,0.05713545,0.30021601
-0.21310655,3.59489385,0.39763616,1.67144478,0.02893289,0.58456290,1.29956704,0.85215565,0.05639557,0.30187454
-0.20710355,3.59856066,0.40165056,1.68637621,0.02940563,0.58045475,1.29631353,0.84462278,0.05554942,0.30361061
-0.20110055,3.60305659,0.40569043,1.70511657,0.03003470,0.57500574,1.29033217,0.83544336,0.05462283,0.30542785
-0.19509755,3.60917120,0.40975249,1.72805870,0.03082607,0.56833058,1.28185898,0.82484101,0.05364549,0.30733333
-0.18909455,3.61773336,0.41384049,1.75554906,0.03178384,0.56057933,1.27119440,0.81308050,0.05264981,0.30933711
-0.18309155,3.62956825,0.41796408,1.78786359,0.03291000,0.55193224,1.25868729,0.80045751,0.05166986,0.31145150
-0.17708854,3.64545293,0.42213711,1.82518409,0.03420402,0.54259369,1.24471846,0.78728761,0.05074012,0.31369012
-0.17108554,3.66607263,0.42637592,1.86757653,0.03566263,0.53278550,1.22968426,0.77389492,0.04989432,0.31606676
-0.16508254,3.69198008,0.43069743,1.91497245,0.03727957,0.52274002,1.21398104,0.76060093,0.04916435,0.31859408
-0.15907954,3.72355989,0.43511725,1.96715474,0.03904546,0.51269311,1.19799113,0.74771396,0.04857924,0.32128233
-0.15307654,3.76100000,0.43964798,2.02374861,0.04094765,0.50287727,1.18207067,0.73551965,0.04816431,0.32413799
-0.14707354,3.80427136,0.44429771,2.08421873,0.04297033,0.49351526,1.16653972,0.72427286,0.04794043,0.32716260
-0.14107054,3.85311708,0.44906886,2.14787276,0.04509460,0.48481421,1.15167476,0.71419112,0.04792350,0.33035170
-0.13506753,3.90705140,0.45395735,2.21387160,0.04729870,0.47696052,1.13770376,0.70544979,0.04812412,0.33369399
-0.12906453,3.96536841,0.45895221,2.28124606,0.04955837,0.47011547,1.12480345,0.69817900,0.04854740,0.33717069
-0.12306153,4.02716001,0.46403545,2.34891938,0.05184717,0.46441186,1.11309884,0.69246221,0.04919293,0.34075528
-0.11705853,4.09134206,0.46918246,2.41573485,0.05413703,0.45995136,1.10266456,0.68833638,0.05005496,0.34441342
-0.11105553,4.15668732,0.47436250,2.48048731,0.05639869,0.45680285,1.09352771,0.68579343,0.05112264,0.34810322
-0.10505253,4.22186355,0.47953961,2.54195730,0.05860231,0.45500160,1.08567179,0.68478291,0.05238042,0.35177577
-0.09904952,4.28547485,0.48467360,2.59894635,0.06071796,0.45454921,1.07904148,0.68521550,0.05380847,0.35537589
-0.09304652,4.34610442,0.48972106,2.65031205,0.06271622,0.45541431,1.07354779,0.68696721,0.05538321,0.35884321
-0.08704352,4.40235696,0.49463657,2.69500125,0.06456868,0.45753400,1.06907339,0.68988408,0.05707789,0.36211331
-0.08104052,4.45289891,0.49937371,2.73208031,0.06624848,0.46081588,1.06547786,0.69378714,0.05886311,0.36511912
-0.07503752,4.49649532,0.50388607,2.76076102,0.06773076,0.46514072,1.06260287,0.69847757,0.06070751,0.36779237
-0.06903452,4.53204210,0.50812812,2.78042150,0.06899312,0.47036561,1.06027693,0.70374192,0.06257830,0.37006514
-0.06303152,4.55859292,0.51205601,2.79062126,0.07001599,0.47632771,1.05832005,0.70935742,0.06444194,0.37187148
-0.05702851,4.57538047,0.51562823,2.79111024,0.07078302,0.48284841,1.05654816,0.71509726,0.06626479,0.37314895
-0.05102551,4.58183178,0.51880618,2.78183176,0.07128144,0.48973789,1.05477739,0.72073586,0.06801372,0.37384024
-0.04502251,4.57757792,0.52155477,2.76291960,0.07150227,0.49680008,1.05282838,0.72605419,0.06965677,0.37389466
-0.03901951,4.56245844,0.52384297,2.73468971,0.07144066,0.50383787,1.05053070,0.73084504,0.07116387,0.37326954
-0.03301651,4.53652110,0.52564446,2.69762729,0.07109602,0.51065847,1.04772738,0.73491820,0.07250742,0.37193157
-0.02701351,4.50001752,0.52693835,2.65237012,0.07047221,0.51707886,1.04427955,0.73810556,0.07366301,0.36985800
-0.02101051,4.45339536,0.52771007,2.59968884,0.06957763,0.52293112,1.04007133,0.74026589,0.07460997,0.36703761
-0.01500750,4.39728765,0.52795242,2.54046549,0.06842521,0.52806750,1.03501460,0.74128929,0.07533198,0.36347163
-0.00900450,4.33249980,0.52766674,2.47567076,0.06703234,0.53236502,1.02905367,0.74110098,0.07581752,0.35917431
-0.00300150,4.25999456,0.52686420,2.40634125,0.06542069,0.53572953,1.02216961,0.73966442,0.07606028,0.35417344
0.00300150,4.18087530,0.52556717,2.33355701,0.06361594,0.53809882,1.01438385,0.73698337,0.07605939,0.34851047
0.00900450,4.09636769,0.52381057,2.25842028,0.06164739,0.53944486,1.00576102,0.73310293,0.07581954,0.34224044
0.01500750,4.00779980,0.52164310,2.18203553,0.05954748,0.53977484,0.99641043,0.72810915,0.07535094,0.33543167
0.02101051,3.91658068,0.51912816,2.10549134,0.05735116,0.53913103,0.98648627,0.72212733,0.07466907,0.32816505
0.02701351,3.82417732,0.51634454,2.02984398,0.05509523,0.53758930,0.97618607,0.71531885,0.07379428,0.32053312
0.03301651,3.73209011,0.51338649,1.95610286,0.05281761,0.53525640,0.96574744,0.70787657,0.07275121,0.31263878
0.03901951,3.64182670,0.51036319,1.88521771,0.05055655,0.53226597,0.95544295,0.70001901,0.07156805,0.30459373
0.04502251,3.55487468,0.50739762,1.81806731,0.04834982,0.52877352,0.94557332,0.69198328,0.07027567,0.29651663
0.05102551,3.47267324,0.50462452,1.75544958,0.04623392,0.52495040,0.93645890,0.68401722,0.06890664,0.28853088
0.05702851,3.39658424,0.50218760,1.69807289,0.04424338,0.52097716,0.92842979,0.67637098,0.06749422,0.28076235
0.06303152,3.32786340,0.50023600,1.64654844,0.04241006,0.51703647,0.92181499,0.66928828,0.06607126,0.27333672
0.06903452,3.26763216,0.49891994,1.60138347,0.04076262,0.51330590,0.91693072,0.66299789,0.06466920,0.26637682
0.07503752,3.21685100,0.49838580,1.56297537,0.03932601,0.50995091,0.91406873,0.65770553,0.06331706,0.25999981
0.08104052,3.17629497,0.49877071,1.53160665,0.03812120,0.50711828,0.91348464,0.65358658,0.06204061,0.25431433
0.08704352,3.14653225,0.50019683,1.50744072,0.03716490,0.50493037,0.91538712,0.65077994,0.06086156,0.24941774
0.09304652,3.12790642,0.50276565,1.49051875,0.03646951,0.50348024,0.91992816,0.64938306,0.05979701,0.24539350
0.09904952,3.12052303,0.50655235,1.48075763,0.03604308,0.50282804,0.92719486,0.64944858,0.05885905,0.24230864
0.10505253,3.12424109,0.51160067,1.47794928,0.03588944,0.50299860,0.93720302,0.65098243,0.05805450,0.24021165
0.11105553,3.13866976,0.51791852,1.48176157,0.03600832,0.50398036,0.94989293,0.65394340,0.05738488,0.23913059
0.11705853,3.16317054,0.52547434,1.49174093,0.03639555,0.50572573,0.96512726,0.65824432,0.05684653,0.23907161
0.12306153,3.19686505,0.53419477,1.50731703,0.03704325,0.50815255,0.98269143,0.66375441,0.05643093,0.24001803
0.12906453,3.23864830,0.54396349,1.52780961,0.03794004,0.51114688,1.00229623,0.67030295,0.05612507,0.24192979
0.13506753,3.28720735,0.55462155,1.55243760,0.03907124,0.51456667,1.02358274,0.67768379,0.05591206,0.24474352
0.14107054,3.34104512,0.56596915,1.58033073,0.04041897,0.51824639,1.04612944,0.68566071,0.05577172,0.24837315
0.14707354,3.39850884,0.57776897,1.61054353,0.04196233,0.52200217,1.06946119,0.69397333,0.05568132,0.25271110
0.15307654,3.45782275,0.58975094,1.64207172,0.04367745,0.52563754,1.09306000,0.70234332,0.05561628,0.25763010
0.15907954,3.51712459,0.60161836,1.67387088,0.04553761,0.52894931,1.11637731,0.71048097,0.05555096,0.26298549
0.16508254,3.57450502,0.61305522,1.70487702,0.04751334,0.53173364,1.13884731,0.71809165,0.05545939,0.26861808
0.17108554,3.62804946,0.62373451,1.73402884,0.04957254,0.53379196,1.15990130,0.72488243,0.05531604,0.27435759
0.17708854,3.67588134,0.63332724,1.76029102,0.05168065,0.53493670,1.17898234,0.73056845,0.05509644,0.28002635
0.18309155,3.71620600,0.64151186,1.78267817,0.05380096,0.53499672,1.19556023,0.73487913,0.05477793,0.28544348
0.18909455,3.74735401,0.64798382,1.80027864,0.05589497,0.53382219,1.20914604,0.73756418,0.05434016,0.29042920
0.19509755,3.76782297,0.65246487,1.81227738,0.05792285,0.53128897,1.21930608,0.73839923,0.05376562,0.29480935
0.20110055,3.77631644,0.65471176,1.81797728,0.05984411,0.52730235,1.22567468,0.73719108,0.05304011,0.29841985
0.20710355,3.77177890,0.65452408,1.81681806,0.06161831,0.52179996,1.22796542,0.73378247,0.05215306,0.30111103
0.21310655,3.75342536,0.65175088,1.80839185,0.06320590,0.51475394,1.22598035,0.72805623,0.05109779,0.30275170
0.21910955,3.72076467,0.64629583,1.79245504,0.06456923,0.50617217,1.21961689,0.71993870,0.04987171,0.30323275
0.22511256,3.67361521,0.63812070,1.76893559,0.06567348,0.49609858,1.20887191,0.70940228,0.04847631,0.30247031
0.23111556,3.61211244,0.62724710,1.73793541,0.06648773,0.48461238,1.19384285,0.69646700,0.04691721,0.30040810
0.23711856,3.53670752,0.61375622,1.69972773,0.06698594,0.47182641,1.17472570,0.68120092,0.04520394,0.29701917
0.24312156,3.44815683,0.59778683,1.65474925,0.06714789,0.45788437,1.15180962,0.66371938,0.04334973,0.29230671
0.24912456,3.34750259,0.57953139,1.60358737,0.06695997,0.44295714,1.12546855,0.64418289,0.04137120,0.28630404
0.25512756,3.23604496,0.55923052,1.54696296,0.06641586,0.42723830,1.09614978,0.62279380,0.03928791,0.27907377
0.26113057,3.11530666,0.53716614,1.48570921,0.06551692,0.41093886,1.06436003,0.59979171,0.03712190,0.27070610
0.26713357,2.98699132,0.51365334,1.42074749,0.06427244,0.39428143,1.03064944,0.57544778,0.03489715,0.26131631
0.27313657,2.85293704,0.48903151,1.35306112,0.06269963,0.37749412,0.99559418,0.55005808,0.03263902,0.25104174
0.27913957,2.71506725,0.46365500,1.28366816,0.06082329,0.36080428,0.95977832,0.52393628,0.03037369,0.24003802
0.28514257,2.57534043,0.43788362,1.21359427,0.05867535,0.34443238,0.92377580,0.49740582,0.02812758,0.22847513
0.29114557,2.43570102,0.41207340,1.14384672,0.05629409,0.32858631,0.88813325,0.47079206,0.02592680,0.21653304
0.29714857,2.29803318,0.38656797,1.07539058,0.05372323,0.31345626,0.85335441,0.44441450,0.02379672,0.20439742
0.30315158,2.16411918,0.36169068,1.00912786,0.05101083,0.29921045,0.81988682,0.41857957,0.02176149,0.19225531
0.30915458,2.03560384,0.33773790,0.94588032,0.04820809,0.28599184,0.78811141,0.39357414,0.01984371,0.18029108
0.31515758,1.91396600,0.31497355,0.88637635,0.04536808,0.27391598,0.75833519,0.36966001,0.01806414,0.16868272
0.32116058,1.80049767,0.29362494,0.83124212,0.04254449,0.26306988,0.73078751,0.34706958,0.01644154,0.15759850
0.32716358,1.69629102,0.27388003,0.78099706,0.03979032,0.25351214,0.70561973,0.32600270,0.01499249,0.14719419
0.33316658,1.60223291,0.25588605,0.73605324,0.03715668,0.24527396,0.68290816,0.30662486,0.01373139,0.13761074
0.33916958,1.51900627,0.23974937,0.69671833,0.03469172,0.23836117,0.66266001,0.28906655,0.01267040,0.12897250
0.34517259,1.44709735,0.22553642,0.66320146,0.03243960,0.23275684,0.64482170,0.27342368,0.01181948,0.12138588
0.35117559,1.38680753,0.21327569,0.63562123,0.03043962,0.22842446,0.62928906,0.25975896,0.01118647,0.11493850
0.35717859,1.33826816,0.20296033,0.61401506,0.02872555,0.22531119,0.61591850,0.24810396,0.01077707,0.10969864
0.36318159,1.30145715,0.19455135,0.59834917,0.02732496,0.22335128,0.60453868,0.23846161,0.01059497,0.10571503
0.36918459,1.27621572,0.18798118,0.58852832,0.02625885,0.22246911,0.59496167,0.23080897,0.01064176,0.10301680
0.37518759,1.26226419,0.18315733,0.58440470,0.02554133,0.22258184,0.58699320,0.22509991,0.01091699,0.10161364
0.38119060,1.25921571,0.17996609,0.58578550,0.02517942,0.22360156,0.58044132,0.22126775,0.01141810,0.10149599
0.38719360,1.26658739,0.17827611,0.59243880,0.02517298,0.22543672,0.57512304,0.21922743,0.01214029,0.10263536
0.39319660,1.28380853,0.17794175,0.60409759,0.02551483,0.22799297,0.57086893,0.21887742,0.01307649,0.10498464
0.39919960,1.31022589,0.17880624,0.62046203,0.02619082,0.23117337,0.56752532,0.22010111,0.01421714,0.10847858
0.40520260,1.34510656,0.18070456,0.64120013,0.02718018,0.23487816,0.56495449,0.22276790,0.01555013,0.11303424
0.41120560,1.38763917,0.18346612,0.66594721,0.02845588,0.23900412,0.56303296,0.22673397,0.01706068,0.11855178
0.41720860,1.43693428,0.18691722,0.69430470,0.02998514,0.24344389,0.56164831,0.23184291,0.01873127,0.12491533
0.42321161,1.49202516,0.19088344,0.72583880,0.03173003,0.24808527,0.56069517,0.23792646,0.02054164,0.13199422
0.42921461,1.55187006,0.19519191,0.76007963,0.03364823,0.25281084,0.56007068,0.24480529,0.02246890,0.13964463
0.43521761,1.61535716,0.19967362,0.79652154,0.03569391,0.25749806,0.55967020,0.25229034,0.02448767,0.14771158
0.44122061,1.68131287,0.20416574,0.83462494,0.03781865,0.26201988,0.55938375,0.26018453,0.02657041,0.15603140
0.44722361,1.74851448,0.20851398,0.87382020,0.03997254,0.26624620,0.55909356,0.26828517,0.02868778,0.16443471
0.45322661,1.81570724,0.21257505,0.91351391,0.04210536,0.27004593,0.55867314,0.27638703,0.03080922,0.17274976
0.45922961,1.88162606,0.21621913,0.95309742,0.04416776,0.27328987,0.55798808,0.28428606,0.03290352,0.18080616
0.46523262,1.94502122,0.21933227,0.99195778,0.04611248,0.27585416,0.55689862,0.29178369,0.03493955,0.18843895
0.47123562,2.00468755,0.22181875,1.02949064,0.04789565,0.27762419,0.55526393,0.29869167,0.03688704,0.19549268
0.47723862,2.05949579,0.22360325,1.06511480,0.04947786,0.27849886,0.55294787,0.30483706,0.03871736,0.20182562
0.48324162,2.10842485,0.22463267,1.09828762,0.05082529,0.27839474,0.54982580,0.31006734,0.04040437,0.20731371
0.48924462,2.15059339,0.22487761,1.12852082,0.05191060,0.27725018,0.54579221,0.31425531,0.04192514,0.21185413
0.49524762,2.18528908,0.22433329,1.15539565,0.05271365,0.27502877,0.54076830,0.31730342,0.04326070,0.21536844
0.50125063,2.21199393,0.22301992,1.17857684,0.05322200,0.27172220,0.53470934,0.31914742,0.04439660,0.21780489
0.50725363,2.23040418,0.22098243,1.19782440,0.05343119,0.26735217,0.52761105,0.31975897,0.04532336,0.21913997
0.51325663,2.24044353,0.21828937,1.21300268,0.05334466,0.26197121,0.51951450,0.31914711,0.04603679,0.21937909
0.51925963,2.24226872,0.21503123,1.22408612,0.05297349,0.25566236,0.51050934,0.31735833,0.04653807,0.21855611
0.52526263,2.23626699,0.21131797,1.23116124,0.05233585,0.24853762,0.50073473,0.31447533,0.04683370,0.21673206
0.53126563,2.22304516,0.20727591,1.23442471,0.05145613,0.24073520,0.49037806,0.31061430,0.04693521,0.21399280
0.53726863,2.20341065,0.20304409,1.23417747,0.05036400,0.23241576,0.47967130,0.30592100,0.04685877,0.21044582
0.54327164,2.17834523,0.19877006,1.23081508,0.04909316,0.22375767,0.46888501,0.30056554,0.04662453,0.20621640
0.54927464,2.14897240,0.19460552,1.22481470,0.04768005,0.21495155,0.45832035,0.29473632,0.04625596,0.20144309
0.55527764,2.11651995,0.19070162,1.21671921,0.04616253,0.20619434,0.44829928,0.28863323,0.04577901,0.19627297
0.56128064,2.08227920,0.18720442,1.20711915,0.04457847,0.19768310,0.43915352,0.28246048,0.04522127,0.19085663
0.56728364,2.04756274,0.18425040,1.19663331,0.04296453,0.18960885,0.43121264,0.27641932,0.04461106,0.18534338
0.57328664,2.01366245,0.18196240,1.18588873,0.04135492,0.18215074,0.42479195,0.27070112,0.04397659,0.17987662
0.57928964,1.98180955,0.18044599,1.17550096,0.03978048,0.17547061,0.42018064,0.26548092,0.04334517,0.17458977
0.58529265,1.95313830,0.17978651,1.16605536,0.03826788,0.16970843,0.41763080,0.26091187,0.04274249,0.16960283
0.59129565,1.92865475,0.18004686,1.15809023,0.03683905,0.16497851,0.41734785,0.25712072,0.04219207,0.16501972
0.59729865,1.90921157,0.18126604,1.15208226,0.03551095,0.16136682,0.41948269,0.25420463,0.04171478,0.16092643
0.60330165,1.89548983,0.18345855,1.14843486,0.03429552,0.15892938,0.42412613,0.25222928,0.04132854,0.15739015
0.60930465,1.88798814,0.18661476,1.14746966,0.03319990,0.15769177,0.43130573,0.25122841,0.04104816,0.15445918
0.61530765,1.88701915,0.19070189,1.14942127,0.03222690,0.15764980,0.44098517,0.25120477,0.04088532,0.15216367
0.62131066,1.89271311,0.19566594,1.15443545,0.03137561,0.15877125,0.45306633,0.25213229,0.04084862,0.15051719
0.62731366,1.90502800,0.20143416,1.16257037,0.03064220,0.16099853,0.46739375,0.25395947,0.04094376,0.14951872
0.63331666,1.92376521,0.20791804,1.17380069,0.03002077,0.16425223,0.48376146,0.25661364,0.04117385,0.14915513
0.63931966,1.94858975,0.21501674,1.18802421,0.02950423,0.16843530,0.50192170,0.26000588,0.04153960,0.14940401
0.64532266,1.97905369,0.22262067,1.20507038,0.02908524,0.17343775,0.52159523,0.26403637,0.04203971,0.15023635
0.65132566,2.01462151,0.23061512,1.22471025,0.02875699,0.17914163,0.54248260,0.26859989,0.04267109,0.15161936
0.65732866,2.05469604,0.23888385,1.24666732,0.02851389,0.18542607,0.56427597,0.27359106,0.04342917,0.15351880
0.66333167,2.09864363,0.24731232,1.27062861,0.02835211,0.19217223,0.58667089,0.27890925,0.04430805,0.15590110
0.66933467,2.14581747,0.25579063,1.29625551,0.02826991,0.19926791,0.60937738,0.28446275,0.04530067,0.15873479
0.67533767,2.19557797,0.26421593,1.32319399,0.02826781,0.20661170,0.63213000,0.29017209,0.04639883,0.16199148
0.68134067,2.24730956,0.27249427,1.35108367,0.02834846,0.21411641,0.65469626,0.29597242,0.04759326,0.16564617
0.68734367,2.30043323,0.28054187,1.37956556,0.02851640,0.22171177,0.67688312,0.30181472,0.04887349,0.16967694
0.69334667,2.35441478,0.28828584,1.40828830,0.02877753,0.22934628,0.69854127,0.30766598,0.05022779,0.17406409
0.69934967,2.40876862,0.29566428,1.43691285,0.02913850,0.23698803,0.71956707,0.31350826,0.05164300,0.17878883
0.70535268,2.46305751,0.30262593,1.46511559,0.02960593,0.24462469,0.73990214,0.31933684,0.05310446,0.18383158
0.71135568,2.51688876,0.30912935,1.49259015,0.03018559,0.25226248,0.75953063,0.32515752,0.05459580,0.18917006
0.71735868,2.56990763,0.31514192,1.51904803,0.03088153,0.25992434,0.77847448,0.33098333,0.05609897,0.19477728
0.72336168,2.62178869,0.32063848,1.54421844,0.03169523,0.26764734,0.79678691,0.33683078,0.05759414,0.20061973
0.72936468,2.67222618,0.32560005,1.56784755,0.03262495,0.27547933,0.81454457,0.34271610,0.05905981,0.20665567
0.73536768,2.72092436,0.33001251,1.58969768,0.03366502,0.28347525,0.83183881,0.34865138,0.06047296,0.21283400
0.74137069,2.76758859,0.33386549,1.60954656,0.03480554,0.29169296,0.84876650,0.35464116,0.06180934,0.21909348
0.74737369,2.81191819,0.33715142,1.62718704,0.03603211,0.30018903,0.86542093,0.36067955,0.06304376,0.22536274
0.75337669,2.85360159,0.33986497,1.64242751,0.03732590,0.30901440,0.88188321,0.36674798,0.06415064,0.23156090
0.75937969,2.89231429,0.34200274,1.65509306,0.03866398,0.31821030,0.89821462,0.37281385,0.06510451,0.23759889
0.76538269,2.92771997,0.34356336,1.66502756,0.04001984,0.32780448,0.91445021,0.37883008,0.06588062,0.24338154
0.77138569,2.95947469,0.34454790,1.67209654,0.04136419,0.33780789,0.93059390,0.38473559,0.06645565,0.24881024
0.77738869,2.98723401,0.34496052,1.67619084,0.04266595,0.34821194,0.94661537,0.39045674,0.06680837,0.25378616
0.78339170,3.01066270,0.34480944,1.67723068,0.04389339,0.35898649,0.96244863,0.39590950,0.06692034,0.25821388
0.78939470,3.02944642,0.34410792,1.67517008,0.04501539,0.37007853,0.97799244,0.40100241,0.06677657,0.26200525
0.79539770,3.04330463,0.34287541,1.67000116,0.04600274,0.38141176,0.99311245,0.40564012,0.06636611,0.26508329
0.80140070,3.05200411,0.34113855,1.66175802,0.04682943,0.39288695,1.00764484,0.40972712,0.06568255,0.26738599
0.80740370,3.05537196,0.33893207,1.65052000,0.04747383,0.40438319,1.02140137,0.41317187,0.06472442,0.26886969
0.81340670,3.05330765,0.33629942,1.63641376,0.04791978,0.41575995,1.03417548,0.41589063,0.06349543,0.26951203
0.81940970,3.04579305,0.33329315,1.61961421,0.04815742,0.42685998,1.04574929,0.41781126,0.06200459,0.26931418
0.82541271,3.03290000,0.32997478,1.60034387,0.04818381,0.43751286,1.05590111,0.41887642,0.06026616,0.26830218
0.83141571,3.01479498,0.32641437,1.57887063,0.04800324,0.44753932,1.06441326,0.41904634,0.05829943,0.26652746
0.83741871,2.99174028,0.32268960,1.55550394,0.04762726,0.45675592,1.07107982,0.41830079,0.05612836,0.26406627
0.84342171,2.96409191,0.31888438,1.53058937,0.04707438,0.46498031,1.07571419,0.41664032,0.05378108,0.26101819
0.84942471,2.93229399,0.31508711,1.50450180,0.04636945,0.47203664,1.07815598,0.41408666,0.05128927,0.25750360
0.85542771,2.89686996,0.31138856,1.47763740,0.04554278,0.47776102,1.07827728,0.41068231,0.04868742,0.25366031
0.86143072,2.85841093,0.30787940,1.45040471,0.04462901,0.48200697,1.07598786,0.40648933,0.04601208,0.24963934
0.86743372,2.81756171,0.30464762,1.42321527,0.04366577,0.48465046,1.07123927,0.40158740,0.04330100,0.24560016
0.87343672,2.77500500,0.30177577,1.39647391,0.04269221,0.48559450,1.06402766,0.39607124,0.04059229,0.24170539
0.87943972,2.73144450,0.29933821,1.37056948,0.04174743,0.48477305,1.05439515,0.39004756,0.03792367,0.23811540
0.88544272,2.68758762,0.29739850,1.34586606,0.04086892,0.48215402,1.04242978,0.38363162,0.03533173,0.23498276
0.89144572,2.64412852,0.29600702,1.32269528,0.04009106,0.47774131,1.02826403,0.37694352,0.03285124,0.23244699
0.89744872,2.60173201,0.29519887,1.30134986,0.03944376,0.47157569,1.01207178,0.37010452,0.03051469,0.23062977
0.90345173,2.56101937,0.29499235,1.28207891,0.03895120,0.46373454,0.99406407,0.36323339,0.02835185,0.22963074
0.90945473,2.52255615,0.29538789,1.26508495,0.03863094,0.45433035,0.97448355,0.35644301,0.02638952,0.22952418
0.91545773,2.48684297,0.29636761,1.25052296,0.03849314,0.44350809,0.95359799,0.34983736,0.02465145,0.23035667
0.92146073,2.45430937,0.29789570,1.23850146,0.03854025,0.43144151,0.93169310,0.34350907,0.02315836,0.23214585
0.92746373,2.42531107,0.29991936,1.22908560,0.03876692,0.41832852,0.90906480,0.33753746,0.02192808,0.23488045
0.93346673,2.40013088,0.30237063,1.22230213,0.03916022,0.40438578,0.88601148,0.33198742,0.02097582,0.23852138
0.93946973,2.37898298,0.30516887,1.21814599,0.03970023,0.38984292,0.86282639,0.32690889,0.02031458,0.24300417
0.94547274,2.36202053,0.30822392,1.21658835,0.04036086,0.37493631,0.83979057,0.32233715,0.01995548,0.24824237
0.95147574,2.34934610,0.31143985,1.21758548,0.04111097,0.35990297,0.81716665,0.31829379,0.01990822,0.25413200
0.95747874,2.34102430,0.31471911,1.22108821,0.04191560,0.34497465,0.79519362,0.31478834,0.02018152,0.26055676
0.96348174,2.33709592,0.31796698,1.22705132,0.04273745,0.33037235,0.77408288,0.31182042,0.02078347,0.26739375
0.96948474,2.33759262,0.32109614,1.23544224,0.04353835,0.31630153,0.75401562,0.30938231,0.02172180,0.27451952
0.97548774,2.34255108,0.32403102,1.24624872,0.04428078,0.30294815,0.73514157,0.30746172,0.02300414,0.28181613
0.98149075,2.35202574,0.32671190,1.25948455,0.04492933,0.29047546,0.71757902,0.30604466,0.02463799,0.28917689
0.98749375,2.36609883,0.32909830,1.27519319,0.04545204,0.27902196,0.70141598,0.30511813,0.02663071,0.29651147
0.99349675,2.38488690,0.33117171,1.29344859,0.04582162,0.26870003,0.68671234,0.30467244,0.02898924,0.30375028
0.99949975,2.40854285,0.33293723,1.31435306,0.04601632,0.25959562,0.67350266,0.30470308,0.03171970,0.31084761
1.00550275,2.43725304,0.33442409,1.33803193,0.04602072,0.25176857,0.66179937,0.30521186,0.03482689,0.31778361
1.01150575,2.47122890,0.33568503,1.36462518,0.04582607,0.24525361,0.65159614,0.30620726,0.03831357,0.32456479
1.01750875,2.51069329,0.33679430,1.39427598,0.04543044,0.24006181,0.64287095,0.30770394,0.04217975,0.33122309
1.02351176,2.55586178,0.33784457,1.42711685,0.04483855,0.23618236,0.63558892,0.30972139,0.04642180,0.33781354
1.02951476,2.60691965,0.33894268,1.46325376,0.04406132,0.23358446,0.62970440,0.31228177,0.05103165,0.34441052
