energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
0.15307654,2.34850238,0.03316689,0.54211914,1.78202296,0.43439658,0.77273418,0.00000000,1.15251372,0.01082804
0.15907954,2.33346180,0.03306279,0.53470411,1.74910470,0.43354917,0.77043748,0.00000000,1.18609690,0.01071473
0.16508254,2.32234607,0.03290814,0.52829389,1.71713298,0.43412342,0.76943946,0.00000000,1.22278244,0.01061259
0.17108554,2.31532369,0.03271356,0.52295911,1.68647719,0.43607658,0.76973844,0.00000000,1.26222028,0.01052392
0.17708854,2.31237801,0.03249131,0.51872830,1.65741480,0.43932269,0.77126889,0.00000000,1.30391667,0.01045031
0.18309155,2.31330397,0.03225474,0.51558720,1.63012401,0.44373431,0.77390382,0.00000000,1.34724142,0.01039251
0.18909455,2.31771190,0.03201769,0.51347932,1.60468027,0.44914552,0.77745956,0.00000000,1.39144102,0.01035043
0.19509755,2.32503832,0.03179377,0.51230773,1.58105659,0.45535608,0.78170301,0.00000000,1.43565741,0.01032313
0.20110055,2.33456354,0.03159571,0.51193815,1.55912771,0.46213668,0.78636067,0.00000000,1.47895194,0.01030891
0.20710355,2.34543546,0.03143469,0.51220308,1.53867788,0.46923524,0.79112958,0.00000000,1.52033339,0.01030529
0.21310655,2.35669878,0.03131969,0.51290702,1.51941193,0.47638392,0.79568920,0.00000000,1.55878925,0.01030923
0.21910955,2.36732823,0.03125700,0.51383257,1.50096905,0.48330673,0.79971408,0.00000000,1.59331880,0.01031716
0.22511256,2.37626476,0.03124976,0.51474719,1.48293875,0.48972747,0.80288655,0.00000000,1.62296656,0.01032520
0.23111556,2.38245288,0.03129767,0.51541046,1.46487828,0.49537774,0.80490884,0.00000000,1.64685486,0.01032929
0.23711856,2.38487785,0.03139688,0.51558164,1.44633081,0.50000462,0.80551417,0.00000000,1.66421380,0.01032533
0.24312156,2.38260085,0.03154001,0.51502712,1.42684360,0.50337789,0.80447617,0.00000000,1.67440746,0.01030940
0.24912456,2.37479091,0.03171631,0.51352776,1.40598539,0.50529645,0.80161634,0.00000000,1.67695523,0.01027786
0.25512756,2.36075212,0.03191208,0.51088553,1.38336247,0.50559359,0.79680909,0.00000000,1.67154722,0.01022749
0.26113057,2.33994513,0.03211108,0.50692962,1.35863273,0.50414115,0.78998429,0.00000000,1.65805320,0.01015560
0.26713357,2.31200215,0.03229525,0.50152143,1.33151730,0.50085224,0.78112722,0.00000000,1.63652484,0.01006011
0.27313657,2.27673507,0.03244535,0.49455852,1.30180929,0.49568245,0.77027606,0.00000000,1.60719121,0.00993959
0.27913957,2.23413655,0.03254180,0.48597727,1.26937971,0.48862968,0.75751711,0.00000000,1.57044790,0.00979329
0.28514257,2.18437435,0.03256546,0.47575429,1.23418015,0.47973258,0.74297812,0.00000000,1.52684056,0.00962110
0.29114557,2.12777963,0.03249846,0.46390638,1.19624258,0.46906760,0.72682019,0.00000000,1.47704360,0.00942356
0.29714857,2.06482981,0.03232492,0.45048930,1.15567631,0.45674508,0.70922872,0.00000000,1.42183534,0.00920177
0.30315158,1.99612737,0.03203163,0.43559518,1.11266247,0.44290441,0.69040402,0.00000000,1.36207068,0.00895731
0.30915458,1.92237552,0.03160865,0.41934903,1.06744638,0.42770856,0.67055204,0.00000000,1.29865274,0.00869218
0.31515758,1.84435226,0.03104968,0.40190416,1.02032831,0.41133833,0.64987581,0.00000000,1.23250462,0.00840867
0.32116058,1.76288391,0.03035235,0.38343701,0.97165305,0.39398645,0.62856798,0.00000000,1.16454255,0.00810931
0.32716358,1.67881947,0.02951836,0.36414148,0.92179888,0.37585188,0.60680483,0.00000000,1.09565137,0.00779675
0.33316658,1.59300676,0.02855339,0.34422299,0.87116638,0.35713456,0.58474194,0.00000000,1.02666332,0.00747370
0.33916958,1.50627123,0.02746692,0.32389259,0.82016756,0.33803062,0.56251174,0.00000000,0.95834062,0.00714283
0.34517259,1.41939816,0.02627191,0.30336123,0.76921572,0.31872838,0.54022281,0.00000000,0.89136230,0.00680676
0.35117559,1.33311857,0.02498431,0.28283451,0.71871641,0.29940513,0.51796088,0.00000000,0.82631543,0.00646801
0.35717859,1.24809918,0.02362255,0.26250796,0.66905975,0.28022469,0.49579137,0.00000000,0.76369071,0.00612896
0.36318159,1.16493615,0.02220694,0.24256309,0.62061432,0.26133588,0.47376302,0.00000000,0.70388198,0.00579185
0.36918459,1.08415268,0.02075900,0.22316423,0.57372268,0.24287161,0.45191245,0.00000000,0.64718943,0.00545880
0.37518759,1.00619985,0.01930091,0.20445625,0.52869871,0.22494883,0.43026920,0.00000000,0.59382577,0.00513181
0.38119060,0.93146021,0.01785481,0.18656321,0.48582655,0.20766890,0.40886079,0.00000000,0.54392484,0.00481276
0.38719360,0.86025374,0.01644232,0.16958778,0.44536113,0.19111852,0.38771769,0.00000000,0.49755181,0.00450349
0.39319660,0.79284531,0.01508399,0.15361161,0.40753018,0.17537091,0.36687760,0.00000000,0.45471445,0.00420577
0.39919960,0.72945314,0.01379896,0.13869628,0.37253735,0.16048733,0.34638911,0.00000000,0.41537469,0.00392137
0.40520260,0.67025772,0.01260455,0.12488495,0.34056633,0.14651853,0.32631429,0.00000000,0.37945999,0.00365205
0.41120560,0.61541053,0.01151609,0.11220445,0.31178555,0.13350637,0.30673026,0.00000000,0.34687383,0.00339960
0.41720860,0.56504219,0.01054672,0.10066777,0.28635332,0.12148525,0.28772975,0.00000000,0.31750520,0.00316583
0.42321161,0.51926967,0.00970730,0.09027666,0.26442282,0.11048343,0.26942048,0.00000000,0.29123645,0.00295259
0.42921461,0.47820216,0.00900642,0.08102447,0.24614686,0.10052421,0.25192369,0.00000000,0.26794966,0.00276177
0.43521761,0.44194557,0.00845039,0.07289873,0.23168196,0.09162680,0.23537172,0.00000000,0.24753114,0.00259526
0.44122061,0.41060537,0.00804330,0.06588374,0.22119142,0.08380708,0.21990502,0.00000000,0.22987437,0.00245497
0.44722361,0.38428778,0.00778710,0.05996277,0.21484716,0.07707801,0.20566855,0.00000000,0.21488116,0.00234276
0.45322661,0.36309940,0.00768167,0.05512001,0.21283007,0.07144989,0.19280782,0.00000000,0.20246152,0.00226045
0.45922961,0.34714512,0.00772494,0.05134195,0.21532865,0.06693033,0.18146483,0.00000000,0.19253215,0.00220974
0.46523262,0.33652469,0.00791293,0.04861853,0.22253581,0.06352411,0.17177385,0.00000000,0.18501412,0.00219219
0.47123562,0.33132790,0.00823981,0.04694358,0.23464382,0.06123275,0.16385741,0.00000000,0.17982971,0.00220916
0.47723862,0.33162863,0.00869802,0.04631493,0.25183733,0.06005402,0.15782232,0.00000000,0.17689890,0.00226174
0.48324162,0.33747800,0.00927825,0.04673402,0.27428471,0.05998120,0.15375613,0.00000000,0.17613577,0.00235072
0.48924462,0.34889688,0.00996952,0.04820505,0.30212785,0.06100238,0.15172386,0.00000000,0.17744497,0.00247652
0.49524762,0.36586806,0.01075930,0.05073379,0.33547070,0.06309957,0.15176514,0.00000000,0.18071858,0.00263912
0.50125063,0.38832842,0.01163350,0.05432607,0.37436712,0.06624783,0.15389186,0.00000000,0.18583359,0.00283802
0.50725363,0.41616139,0.01257667,0.05898597,0.41880840,0.07041446,0.15808639,0.00000000,0.19265007,0.00307218
0.51325663,0.44919020,0.01357210,0.06471396,0.46871114,0.07555818,0.16430031,0.00000000,0.20101033,0.00333999
0.51925963,0.48717227,0.01460203,0.07150486,0.52390616,0.08162850,0.17245389,0.00000000,0.21073889,0.00363922
0.52526263,0.52979504,0.01564788,0.07934589,0.58412902,0.08856525,0.18243629,0.00000000,0.22164361,0.00396704
0.53126563,0.57667378,0.01669056,0.08821481,0.64901298,0.09629832,0.19410653,0.00000000,0.23351769,0.00431997
0.53726863,0.62735152,0.01771077,0.09807829,0.71808491,0.10474768,0.20729533,0.00000000,0.24614274,0.00469395
0.54327164,0.68130153,0.01868938,0.10889046,0.79076475,0.11382380,0.22180791,0.00000000,0.25929258,0.00508434
0.54927464,0.73793233,0.01960783,0.12059196,0.86636898,0.12342826,0.23742760,0.00000000,0.27273786,0.00548602
0.55527764,0.79659554,0.02044856,0.13310925,0.94411828,0.13345491,0.25392046,0.00000000,0.28625118,0.00589344
0.56128064,0.85659620,0.02119542,0.14635443,1.02314956,0.14379121,0.27104069,0.00000000,0.29961262,0.00630078
0.56728364,0.91720570,0.02183405,0.16022552,1.10253203,0.15432006,0.28853681,0.00000000,0.31261540,0.00670202
0.57328664,0.97767673,0.02235232,0.17460714,1.18128713,0.16492182,0.30615833,0.00000000,0.32507156,0.00709114
0.57928964,1.03725995,0.02274064,0.18937169,1.25841162,0.17547660,0.32366298,0.00000000,0.33681728,0.00746225
0.58529265,1.09522176,0.02299226,0.20438094,1.33290296,0.18586677,0.34082382,0.00000000,0.34771783,0.00780974
0.59129565,1.15086257,0.02310351,0.21948795,1.40378617,0.19597945,0.35743637,0.00000000,0.35767180,0.00812851
0.59729865,1.20353484,0.02307396,0.23453936,1.47014091,0.20570906,0.37332514,0.00000000,0.36661460,0.00841407
0.60330165,1.25266020,0.02290651,0.24937789,1.53112775,0.21495975,0.38834941,0.00000000,0.37452093,0.00866269
0.60930465,1.29774502,0.02260741,0.26384503,1.58601244,0.22364761,0.40240786,0.00000000,0.38140633,0.00887159
0.61530765,1.33839369,0.02218622,0.27778394,1.63418707,0.23170266,0.41544181,0.00000000,0.38732769,0.00903895
0.62131066,1.37431921,0.02165570,0.29104231,1.67518720,0.23907041,0.42743688,0.00000000,0.39238266,0.00916404
0.62731366,1.40535076,0.02103160,0.30347536,1.70870432,0.24571315,0.43842288,0.00000000,0.39670815,0.00924724
0.63331666,1.43143779,0.02033253,0.31494868,1.73459287,0.25161073,0.44847187,0.00000000,0.40047798,0.00929003
0.63931966,1.45265092,0.01957965,0.32534114,1.75287198,0.25676098,0.45769450,0.00000000,0.40389970,0.00929496
0.64532266,1.46917935,0.01879644,0.33454755,1.76372157,0.26117973,0.46623460,0.00000000,0.40721089,0.00926556
0.65132566,1.48132543,0.01800841,0.34248128,1.76747348,0.26490040,0.47426247,0.00000000,0.41067498,0.00920622
0.65732866,1.48949639,0.01724281,0.34907658,1.76459798,0.26797334,0.48196702,0.00000000,0.41457683,0.00912207
0.66333167,1.49419390,0.01652837,0.35429075,1.75568653,0.27046486,0.48954713,0.00000000,0.41921807,0.00901884
0.66933467,1.49600194,0.01589498,0.35810592,1.74143170,0.27245602,0.49720282,0.00000000,0.42491253,0.00890263
0.67533767,1.49557336,0.01537339,0.36053050,1.72260530,0.27404129,0.50512651,0.00000000,0.43198157,0.00877978
0.68134067,1.49361569,0.01499493,0.36160021,1.70003562,0.27532698,0.51349483,0.00000000,0.44074957,0.00865667
0.68734367,1.49087659,0.01479115,0.36137853,1.67458489,0.27642967,0.52246148,0.00000000,0.45153939,0.00853955
0.69334667,1.48812918,0.01479346,0.35995667,1.64712771,0.27747438,0.53215134,0.00000000,0.46466774,0.00843439
0.69934967,1.48615748,0.01503268,0.35745271,1.61853117,0.27859277,0.54265613,0.00000000,0.48044050,0.00834672
0.70535268,1.48574210,0.01553861,0.35401018,1.58963715,0.27992106,0.55403176,0.00000000,0.49914765,0.00828155
0.71135568,1.48764601,0.01633943,0.34979571,1.56124714,0.28159778,0.56629742,0.00000000,0.52105780,0.00824325
0.71735868,1.49260041,0.01746108,0.34499596,1.53410955,0.28376140,0.57943624,0.00000000,0.54641211,0.00823547
0.72336168,1.50129065,0.01892653,0.33981376,1.50890950,0.28654754,0.59339749,0.00000000,0.57541760,0.00826116
0.72936468,1.51434186,0.02075499,0.33446341,1.48626083,0.29008599,0.60809991,0.00000000,0.60823971,0.00832246
0.73536768,1.53230444,0.02296107,0.32916538,1.46669990,0.29449742,0.62343590,0.00000000,0.64499427,0.00842075
0.74137069,1.55563936,0.02555387,0.32414039,1.45068091,0.29988980,0.63927631,0.00000000,0.68573892,0.00855666
0.74737369,1.58470333,0.02853606,0.31960318,1.43857214,0.30635466,0.65547526,0.00000000,0.73046434,0.00873005
0.75337669,1.61973432,0.03190303,0.31575597,1.43065295,0.31396315,0.67187487,0.00000000,0.77908566,0.00894006
0.75937969,1.66083777,0.03564212,0.31278204,1.42711115,0.32276219,0.68830955,0.00000000,0.83143439,0.00918514
0.76538269,1.70797411,0.03973191,0.31083947,1.42804072,0.33277080,0.70460949,0.00000000,0.88725172,0.00946307
0.77138569,1.76094838,0.04414177,0.31005551,1.43343975,0.34397675,0.72060361,0.00000000,0.94618340,0.00977101
0.77738869,1.81940277,0.04883164,0.31052163,1.44320889,0.35633387,0.73612149,0.00000000,1.00777727,0.01010552
0.78339170,1.88281286,0.05375204,0.31228959,1.45715049,0.36976012,0.75099474,0.00000000,1.07148361,0.01046261
0.78939470,1.95048844,0.05884446,0.31536872,1.47496894,0.38413668,0.76505775,0.00000000,1.13665915,0.01083779
0.79539770,2.02157952,0.06404205,0.31972456,1.49627242,0.39930823,0.77814807,0.00000000,1.20257482,0.01122614
0.80140070,2.09508810,0.06927073,0.32527895,1.52057682,0.41508457,0.79010674,0.00000000,1.26842768,0.01162232
0.80740370,2.16988582,0.07445056,0.33191171,1.54731190,0.43124366,0.80077869,0.00000000,1.33335667,0.01202071
0.81340670,2.24473752,0.07949753,0.33946373,1.57583026,0.44753599,0.81001362,0.00000000,1.39646228,0.01241549
0.81940970,2.31833020,0.08432554,0.34774162,1.60541917,0.46369040,0.81766734,0.00000000,1.45682914,0.01280069
0.82541271,2.38930669,0.08884867,0.35652358,1.63531518,0.47942107,0.82360386,0.00000000,1.51355123,0.01317039
0.83141571,2.45630285,0.09298354,0.36556636,1.66472159,0.49443550,0.82769816,0.00000000,1.56575828,0.01351878
0.83741871,2.51798703,0.09665166,0.37461311,1.69282794,0.50844315,0.82983961,0.00000000,1.61264256,0.01384032
0.84342171,2.57310008,0.09978187,0.38340172,1.71883143,0.52116445,0.82993592,0.00000000,1.65348466,0.01412986
0.84942471,2.62049422,0.10231246,0.39167340,1.74195909,0.53233979,0.82791731,0.00000000,1.68767696,0.01438278
0.85542771,2.65916907,0.10419309,0.39918111,1.76149012,0.54173806,0.82374074,0.00000000,1.71474379,0.01459511
0.86143072,2.68830313,0.10538641,0.40569754,1.77677727,0.54916430,0.81739380,0.00000000,1.73435703,0.01476359
0.86743372,2.70727910,0.10586919,0.41102232,1.78726644,0.55446625,0.80889791,0.00000000,1.74634646,0.01488583
0.87343672,2.71570210,0.10563303,0.41498812,1.79251348,0.55753928,0.79831066,0.00000000,1.75070420,0.01496028
0.87943972,2.71340965,0.10468450,0.41746552,1.79219744,0.55832963,0.78572687,0.00000000,1.74758304,0.01498631
0.88544272,2.70047317,0.10304484,0.41836627,1.78612962,0.55683569,0.77127830,0.00000000,1.73728872,0.01496419
0.89144572,2.67719079,0.10074912,0.41764511,1.77425794,0.55310737,0.75513183,0.00000000,1.72026652,0.01489507
0.89744872,2.64407216,0.09784495,0.41529982,1.75666638,0.54724343,0.73748620,0.00000000,1.69708293,0.01478088
0.90345173,2.60181580,0.09439083,0.41136976,1.73356959,0.53938713,0.71856724,0.00000000,1.66840328,0.01462431
0.90945473,2.55128038,0.09045419,0.40593284,1.70530282,0.52972016,0.69862192,0.00000000,1.63496640,0.01442864
0.91545773,2.49345122,0.08610913,0.39910125,1.67230762,0.51845544,0.67791137,0.00000000,1.59755775,0.01419764
0.92146073,2.42940370,0.08143415,0.39101596,1.63511413,0.50582883,0.65670323,0.00000000,1.55698203,0.01393545
0.92746373,2.36026530,0.07650981,0.38184053,1.59432054,0.49209043,0.63526367,0.00000000,1.51403670,0.01364643
0.93346673,2.28717792,0.07141646,0.37175420,1.55057089,0.47749570,0.61384942,0.00000000,1.46948742,0.01333502
0.93946973,2.21126198,0.06623212,0.36094490,1.50453190,0.46229671,0.59270016,0.00000000,1.42404640,0.01300564
0.94547274,2.13358388,0.06103062,0.34960221,1.45687016,0.44673422,0.57203171,0.00000000,1.37835437,0.01266251
0.95147574,2.05512775,0.05588002,0.33791072,1.40823027,0.43103047,0.55203015,0.00000000,1.33296667,0.01230963
0.95747874,1.97677261,0.05084136,0.32604400,1.35921509,0.41538330,0.53284720,0.00000000,1.28834379,0.01195061
0.96348174,1.89927517,0.04596769,0.31415941,1.31036858,0.39996158,0.51459705,0.00000000,1.24484628,0.01158867
0.96948474,1.82325888,0.04130359,0.30239391,1.26216198,0.38490208,0.49735465,0.00000000,1.20273393,0.01122657
0.97548774,1.74920893,0.03688487,0.29086103,1.21498373,0.37030795,0.48115555,0.00000000,1.16216885,0.01086655
0.98149075,1.67747302,0.03273868,0.27964895,1.16913324,0.35624863,0.46599729,0.00000000,1.12322198,0.01051039
0.98749375,1.60826735,0.02888382,0.26881992,1.12481869,0.34276109,0.45184213,0.00000000,1.08588239,0.01015936
0.99349675,1.54168716,0.02533136,0.25841065,1.08215867,0.32985242,0.43862110,0.00000000,1.05006890,0.00981428
0.99949975,1.47772098,0.02208530,0.24843391,1.04118743,0.31750332,0.42623909,0.00000000,1.01564313,0.00947555
1.00550275,1.41626772,0.01914350,0.23888096,1.00186323,0.30567250,0.41458082,0.00000000,0.98242365,0.00914322
1.01150575,1.35715567,0.01649858,0.22972473,0.96407934,0.29430152,0.40351735,0.00000000,0.95020039,0.00881705
1.01750875,1.30016250,0.01413884,0.22092357,0.92767707,0.28332006,0.39291305,0.00000000,0.91874890,0.00849655
1.02351176,1.24503535,0.01204928,0.21242534,0.89246008,0.27265116,0.38263247,0.00000000,0.88784404,0.00818111
1.02951476,1.19151030,0.01021242,0.20417163,0.85820937,0.26221627,0.37254719,0.00000000,0.85727254,0.00787006
1.03551776,1.13933044,0.00860918,0.19610193,0.82469814,0.25194001,0.36254211,0.00000000,0.82684422,0.00756271
1.04152076,1.08826195,0.00721959,0.18815758,0.79170608,0.24175432,0.35252111,0.00000000,0.79640167,0.00725849
1.04752376,1.03810780,0.00602344,0.18028528,0.75903220,0.23160192,0.34241183,0.00000000,0.76582793,0.00695697
1.05352676,0.98871858,0.00500080,0.17244013,0.72650605,0.22143903,0.33216937,0.00000000,0.73505236,0.00665793
1.05952976,0.94000036,0.00413246,0.16458804,0.69399667,0.21123720,0.32177883,0.00000000,0.70405433,0.00636142
1.06553277,0.89191943,0.00340025,0.15670742,0.66141907,0.20098437,0.31125658,0.00000000,0.67286493,0.00606775
1.07153577,0.84450396,0.00278728,0.14879031,0.62873825,0.19068502,0.30065019,0.00000000,0.64156662,0.00577757
1.07753877,0.79784277,0.00227810,0.14084268,0.59597049,0.18035958,0.29003710,0.00000000,0.61029088,0.00549181
1.08354177,0.75208133,0.00185878,0.13288417,0.56318221,0.17004317,0.27952205,0.00000000,0.57921417,0.00521170
1.08954477,0.70741548,0.00151695,0.12494732,0.53048650,0.15978374,0.26923336,0.00000000,0.54855225,0.00493872
1.09554777,0.66408315,0.00124179,0.11707621,0.49803773,0.14963976,0.25931829,0.00000000,0.51855316,0.00467455
1.10155078,0.62235465,0.00102396,0.10932478,0.46602451,0.13967755,0.24993757,0.00000000,0.48948913,0.00442101
1.10755378,0.58252184,0.00085551,0.10175489,0.43466143,0.12996852,0.24125944,0.00000000,0.46164787,0.00418003
1.11355678,0.54488686,0.00072983,0.09443419,0.40418019,0.12058624,0.23345332,0.00000000,0.43532329,0.00395351
1.11955978,0.50975078,0.00064149,0.08743390,0.37482030,0.11160367,0.22668348,0.00000000,0.41080627,0.00374327
1.12556278,0.47740259,0.00058616,0.08082663,0.34682003,0.10309055,0.22110277,0.00000000,0.38837561,0.00355099
1.13156578,0.44810902,0.00056046,0.07468428,0.32040779,0.09511102,0.21684692,0.00000000,0.36828957,0.00337813
1.13756878,0.42210536,0.00056184,0.06907608,0.29579440,0.08772166,0.21402931,0.00000000,0.35077807,0.00322581
1.14357179,0.39958768,0.00058849,0.06406679,0.27316633,0.08096981,0.21273658,0.00000000,0.33603604,0.00309486
1.14957479,0.38070647,0.00063915,0.05971509,0.25268030,0.07489249,0.21302521,0.00000000,0.32421772,0.00298568
1.15557779,0.36556191,0.00071307,0.05607218,0.23445910,0.06951550,0.21491900,0.00000000,0.31543230,0.00289826
1.16158079,0.35420062,0.00080981,0.05318058,0.21858875,0.06485316,0.21840772,0.00000000,0.30974067,0.00283217
1.16758379,0.34661403,0.00092918,0.05107304,0.20511706,0.06090829,0.22344678,0.00000000,0.30715357,0.00278657
1.17358679,0.34273818,0.00107108,0.04977170,0.19405323,0.05767255,0.22995785,0.00000000,0.30763070,0.00276022
1.17958979,0.34245469,0.00123543,0.04928731,0.18536862,0.05512712,0.23783059,0.00000000,0.31108111,0.00275149
1.18559280,0.34559303,0.00142201,0.04961867,0.17899838,0.05324355,0.24692511,0.00000000,0.31736440,0.00275848
1.19159580,0.35193369,0.00163040,0.05075209,0.17484386,0.05198481,0.25707517,0.00000000,0.32629297,0.00277901
1.19759880,0.36121220,0.00185988,0.05266108,0.17277554,0.05130652,0.26809206,0.00000000,0.33763486,0.00281072
1.20360180,0.37312387,0.00210930,0.05530621,0.17263644,0.05115819,0.27976887,0.00000000,0.35111747,0.00285114
1.20960480,0.38732913,0.00237709,0.05863507,0.17424591,0.05148450,0.29188507,0.00000000,0.36643173,0.00289773
1.21560780,0.40345942,0.00266113,0.06258258,0.17740349,0.05222670,0.30421136,0.00000000,0.38323699,0.00294801
1.22161081,0.42112355,0.00295881,0.06707144,0.18189312,0.05332383,0.31651454,0.00000000,0.40116633,0.00299958
1.22761381,0.43991441,0.00326692,0.07201302,0.18748726,0.05471405,0.32856235,0.00000000,0.41983250,0.00305020
1.23361681,0.45941619,0.00358175,0.07730848,0.19395123,0.05633586,0.34012822,0.00000000,0.43883427,0.00309784
1.23961981,0.47921177,0.00389911,0.08285030,0.20104750,0.05812924,0.35099583,0.00000000,0.45776331,0.00314072
1.24562281,0.49889053,0.00421438,0.08852419,0.20854003,0.06003678,0.36096335,0.00000000,0.47621147,0.00317739
1.25162581,0.51805614,0.00452262,0.09421126,0.21619856,0.06200468,0.36984741,0.00000000,0.49377844,0.00320669
1.25762881,0.53633451,0.00481869,0.09979065,0.22380284,0.06398370,0.37748664,0.00000000,0.51007959,0.00322781
1.26363182,0.55338149,0.00509738,0.10514219,0.23114673,0.06592999,0.38374484,0.00000000,0.52475394,0.00324026
1.26963482,0.56889012,0.00535356,0.11014946,0.23804206,0.06780574,0.38851351,0.00000000,0.53747197,0.00324391
1.27563782,0.58259735,0.00558233,0.11470269,0.24432211,0.06957978,0.39171394,0.00000000,0.54794307,0.00323895
1.28164082,0.59428963,0.00577918,0.11870173,0.24984472,0.07122792,0.39329856,0.00000000,0.55592242,0.00322585
1.28764382,0.60380746,0.00594012,0.12205882,0.25449476,0.07273311,0.39325166,0.00000000,0.56121683,0.00320535
1.29364682,0.61104827,0.00606188,0.12470097,0.25818589,0.07408544,0.39158928,0.00000000,0.56368956,0.00317840
1.29964982,0.61596766,0.00614195,0.12657202,0.26086158,0.07528178,0.38835837,0.00000000,0.56326356,0.00314616
1.30565283,0.61857868,0.00617874,0.12763407,0.26249515,0.07632534,0.38363506,0.00000000,0.55992317,0.00310987
1.31165583,0.61894915,0.00617160,0.12786841,0.26308894,0.07722481,0.37752213,0.00000000,0.55371390,0.00307090
1.31765883,0.61719701,0.00612091,0.12727569,0.26267251,0.07799347,0.37014572,0.00000000,0.54474040,0.00303059
1.32366183,0.61348377,0.00602804,0.12587551,0.26129999,0.07864790,0.36165130,0.00000000,0.53316260,0.00299027
1.32966483,0.60800637,0.00589534,0.12370524,0.25904655,0.07920677,0.35219907,0.00000000,0.51918999,0.00295118
1.33566783,0.60098774,0.00572612,0.12081839,0.25600432,0.07968934,0.34195887,0.00000000,0.50307442,0.00291441
1.34167084,0.59266655,0.00552452,0.11728231,0.25227782,0.08011404,0.33110492,0.00000000,0.48510160,0.00288087
1.34767384,0.58328656,0.00529548,0.11317558,0.24797909,0.08049712,0.31981041,0.00000000,0.46558165,0.00285126
1.35367684,0.57308618,0.00504458,0.10858503,0.24322295,0.08085136,0.30824236,0.00000000,0.44483918,0.00282602
1.35967984,0.56228876,0.00477796,0.10360268,0.23812242,0.08118502,0.29655680,0.00000000,0.42320326,0.00280533
1.36568284,0.55109418,0.00450221,0.09832265,0.23278466,0.08150109,0.28489462,0.00000000,0.40099777,0.00278909
1.37168584,0.53967205,0.00422428,0.09283814,0.22730762,0.08179679,0.27337821,0.00000000,0.37853242,0.00277694
1.37768884,0.52815706,0.00395136,0.08723878,0.22177758,0.08206349,0.26210904,0.00000000,0.35609503,0.00276826
1.38369185,0.51664664,0.00369086,0.08160825,0.21626762,0.08228700,0.25116631,0.00000000,0.33394512,0.00276222
1.38969485,0.50520091,0.00345032,0.07602233,0.21083720,0.08244824,0.24060670,0.00000000,0.31230914,0.00275783
1.39569785,0.49384516,0.00323743,0.07054754,0.20553269,0.08252423,0.23046519,0.00000000,0.29137749,0.00275396
1.40170085,0.48257432,0.00305999,0.06524013,0.20038895,0.08248937,0.22075691,0.00000000,0.27130327,0.00274943
1.40770385,0.47135943,0.00292594,0.06014576,0.19543159,0.08231705,0.21147984,0.00000000,0.25220265,0.00274305
1.41370685,0.46015546,0.00284336,0.05529953,0.19067999,0.08198126,0.20261823,0.00000000,0.23415688,0.00273374
1.41970985,0.44890999,0.00282052,0.05072648,0.18615057,0.08145835,0.19414649,0.00000000,0.21721552,0.00272052
1.42571286,0.43757236,0.00286589,0.04644243,0.18186026,0.08072873,0.18603335,0.00000000,0.20140066,0.00270265
1.43171586,0.42610248,0.00298813,0.04245516,0.17782985,0.07977842,0.17824605,0.00000000,0.18671192,0.00267963
1.43771886,0.41447894,0.00319606,0.03876573,0.17408688,0.07860037,0.17075422,0.00000000,0.17313179,0.00265129
1.44372186,0.40270586,0.00349865,0.03536991,0.17066795,0.07719547,0.16353344,0.00000000,0.16063102,0.00261780
1.44972486,0.39081803,0.00390484,0.03225969,0.16762022,0.07557325,0.15656816,0.00000000,0.14917384,0.00257969
1.45572786,0.37888426,0.00442344,0.02942474,0.16500188,0.07375209,0.14985384,0.00000000,0.13872271,0.00253787
1.46173087,0.36700846,0.00506290,0.02685376,0.16288174,0.07175912,0.14339831,0.00000000,0.12924241,0.00249361
1.46773387,0.35532878,0.00583103,0.02453577,0.16133760,0.06962969,0.13722234,0.00000000,0.12070337,0.00244855
1.47373687,0.34401461,0.00673469,0.02246116,0.16045380,0.06740645,0.13135933,0.00000000,0.11308414,0.00240460
1.47973987,0.33326185,0.00777945,0.02062262,0.16031777,0.06513816,0.12585428,0.00000000,0.10637302,0.00236395
1.48574287,0.32328671,0.00896913,0.01901594,0.16101603,0.06287822,0.12076216,0.00000000,0.10056877,0.00232900
1.49174587,0.31431846,0.01030542,0.01764056,0.16262964,0.06068312,0.11614582,0.00000000,0.09568071,0.00230228
1.49774887,0.30659149,0.01178745,0.01650006,0.16522956,0.05861069,0.11207354,0.00000000,0.09172802,0.00228640
1.50375188,0.30033732,0.01341139,0.01560251,0.16887201,0.05671851,0.10861649,0.00000000,0.08873863,0.00228396
1.50975488,0.29577683,0.01517010,0.01496066,0.17359436,0.05506229,0.10584622,0.00000000,0.08674770,0.00229753
1.51575788,0.29311334,0.01705286,0.01459217,0.17941159,0.05369451,0.10383239,0.00000000,0.08579592,0.00232953
1.52176088,0.29252669,0.01904522,0.01451964,0.18631373,0.05266324,0.10264073,0.00000000,0.08592763,0.00238226
1.52776388,0.29416878,0.02112890,0.01477068,0.19426445,0.05201127,0.10233154,0.00000000,0.08718907,0.00245776
1.53376688,0.29816068,0.02328197,0.01537791,0.20320091,0.05177549,0.10295866,0.00000000,0.08962672,0.00255786
1.53976988,0.30459141,0.02547902,0.01637884,0.21303495,0.05198665,0.10456892,0.00000000,0.09328583,0.00268412
