energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.22661331,6.31782606,0.04427245,0.73044964,0.15837218,1.22853568,4.13221567,4.11821558,0.03302123,0.93670601
-3.22061031,6.39156155,0.04432112,0.72843224,0.15639420,1.25025768,4.15901126,4.19782720,0.03275427,0.93322287
-3.21460730,6.45217996,0.04434671,0.72600121,0.15430318,1.26813266,4.18301110,4.26685100,0.03240976,0.92884376
-3.20860430,6.49791989,0.04434083,0.72303158,0.15207703,1.28171152,4.20339738,4.32406105,0.03198298,0.92331158
-3.20260130,6.52735931,0.04429568,0.71941856,0.14970089,1.29062289,4.21949888,4.36847802,0.03147169,0.91641095
-3.19659830,6.53947425,0.04420460,0.71508395,0.14716838,1.29458734,4.23082713,4.39940282,0.03087638,0.90797828
-3.19059530,6.53368426,0.04406248,0.70998150,0.14448249,1.29342853,4.23710544,4.41644220,0.03020037,0.89790952
-3.18459230,6.50988208,0.04386610,0.70410078,0.14165618,1.28708085,4.23828863,4.41952479,0.02944987,0.88616544
-3.17858929,6.46844600,0.04361442,0.69746936,0.13871259,1.27559310,4.23457232,4.40890692,0.02863376,0.87277411
-3.17258629,6.41023398,0.04330878,0.69015309,0.13568480,1.25912798,4.22639059,4.38516749,0.02776347,0.85783048
-3.16658329,6.33655926,0.04295295,0.68225442,0.13261523,1.23795750,4.21440174,4.34919201,0.02685254,0.84149315
-3.16058029,6.24914846,0.04255310,0.67390883,0.12955456,1.21245444,4.19946229,4.30214579,0.02591621,0.82397848
-3.15457729,6.15008342,0.04211758,0.66527944,0.12656025,1.18308024,4.18259002,4.24543740,0.02497098,0.80555231
-3.14857429,6.04172909,0.04165670,0.65655006,0.12369485,1.15036988,4.16491740,4.18067324,0.02403397,0.78651964
-3.14257129,5.92665027,0.04118227,0.64791694,0.12102384,1.11491447,4.14763732,4.10960492,0.02312243,0.76721294
-3.13656828,5.80752049,0.04070714,0.63957970,0.11861341,1.07734222,4.13194341,4.03407121,0.02225316,0.74797923
-3.13056528,5.68702664,0.04024465,0.63173172,0.11652803,1.03829862,4.11896777,3.95593660,0.02144197,0.72916694
-3.12456228,5.56777324,0.03980799,0.62455056,0.11482807,0.99842670,4.10971873,3.87702886,0.02070318,0.71111267
-3.11855928,5.45218999,0.03940964,0.61818879,0.11356734,0.95834811,4.10502195,3.79907774,0.02004921,0.69412866
-3.11255628,5.34244648,0.03906071,0.61276575,0.11279093,0.91864559,4.10546754,3.72365733,0.01949020,0.67849132
-3.10655328,5.24037721,0.03877039,0.60836059,0.11253318,0.87984774,4.11136611,3.65213417,0.01903376,0.66443127
-3.10055028,5.14741997,0.03854543,0.60500691,0.11281601,0.84241629,4.12271589,3.58562321,0.01868476,0.65212520
-3.09454727,5.06456989,0.03838976,0.60268945,0.11364767,0.80673633,4.13918308,3.52495326,0.01844526,0.64168986
-3.08854427,4.99235074,0.03830417,0.60134272,0.11502187,0.77310977,4.16009653,3.47064342,0.01831448,0.63317835
-3.08254127,4.93080462,0.03828616,0.60085199,0.11691742,0.74175197,4.18445757,3.42289129,0.01828889,0.62657862
-3.07653827,4.87950004,0.03832987,0.60105636,0.11929845,0.71279166,4.21096468,3.38157343,0.01836236,0.62181450
-3.07053527,4.83755801,0.03842624,0.60175399,0.12211508,0.68627368,4.23805254,3.34625803,0.01852640,0.61874881
-3.06453227,4.80369468,0.03856322,0.60270909,0.12530457,0.66216461,4.26394361,3.31622905,0.01877044,0.61718861
-3.05852926,4.77627866,0.03872617,0.60366055,0.12879302,0.64036059,4.28671042,3.29052101,0.01908217,0.61689226
-3.05252626,4.75340043,0.03889833,0.60433174,0.13249740,0.62069705,4.30434563,3.26796258,0.01944791,0.61757806
-3.04652326,4.73295092,0.03906142,0.60444098,0.13632796,0.60295992,4.31483702,3.24722731,0.01985303,0.61893405
-3.04052026,4.71270584,0.03919626,0.60371236,0.14019083,0.58689764,4.31624398,3.22688918,0.02028234,0.62062865
-3.03451726,4.69041242,0.03928349,0.60188634,0.14399080,0.57223367,4.30677206,3.20548077,0.02072050,0.62232185
-3.02851426,4.66387500,0.03930425,0.59872965,0.14763413,0.55867888,4.28484246,3.18155143,0.02115245,0.62367639
-3.02251126,4.63103615,0.03924084,0.59404409,0.15103122,0.54594348,4.24915334,3.15372337,0.02156376,0.62436865
-3.01650825,4.59005052,0.03907740,0.58767391,0.15409920,0.53374807,4.19873038,3.12074326,0.02194098,0.62409898
-3.01050525,4.53934849,0.03880044,0.57951137,0.15676412,0.52183350,4.13296461,3.08152762,0.02227196,0.62260094
-3.00450225,4.47768801,0.03839931,0.56950034,0.15896290,0.50996928,4.05163618,3.03520044,0.02254608,0.61964945
-2.99849925,4.40419291,0.03786659,0.55763791,0.16064474,0.49796041,3.95492343,2.98112180,0.02275446,0.61506736
-2.99249625,4.31837706,0.03719830,0.54397382,0.16177220,0.48565252,3.84339720,2.91890704,0.02289012,0.60873051
-2.98649325,4.22015433,0.03639406,0.52860804,0.16232166,0.47293527,3.71800148,2.84843609,0.02294804,0.60057102
-2.98049025,4.10983472,0.03545707,0.51168655,0.16228346,0.45974413,3.58002147,2.76985334,0.02292521,0.59057886
-2.97448724,3.98810785,0.03439399,0.49339566,0.16166152,0.44606055,3.43104123,2.68355870,0.02282060,0.57880180
-2.96848424,3.85601532,0.03321473,0.47395512,0.16047259,0.43191072,3.27289309,2.59019071,0.02263509,0.56534360
-2.96248124,3.71491380,0.03193210,0.45361051,0.15874523,0.41736315,3.10760149,2.49060318,0.02237135,0.55036086
-2.95647824,3.56643095,0.03056147,0.43262521,0.15651849,0.40252511,2.93732378,2.38583657,0.02203372,0.53405851
-2.95047524,3.41241633,0.02912026,0.41127233,0.15384050,0.38753834,2.76429066,2.27708575,0.02162798,0.51668418
-2.94447224,3.25488946,0.02762749,0.38982694,0.15076692,0.37257404,2.59074853,2.16566560,0.02116123,0.49852175
-2.93846923,3.09598698,0.02610324,0.36855897,0.14735944,0.35782743,2.41890582,2.05297580,0.02064160,0.47988418
-2.93246623,2.93791066,0.02456819,0.34772687,0.14368431,0.34351201,2.25088496,1.94046616,0.02007809,0.46110594
-2.92646323,2.78287761,0.02304307,0.32757232,0.13981096,0.32985365,2.08868106,1.82960341,0.01948035,0.44253516
-2.92046023,2.63307380,0.02154823,0.30831600,0.13581076,0.31708460,1.93412796,1.72184029,0.01885843,0.42452568
-2.91445723,2.49061157,0.02010321,0.29015447,0.13175592,0.30543746,1.78887198,1.61858749,0.01822260,0.40742926
-2.90845423,2.35749140,0.01872637,0.27325804,0.12771849,0.29513929,1.65435292,1.52118865,0.01758312,0.39158786
-2.90245123,2.23556806,0.01743457,0.25776967,0.12376952,0.28640573,1.53179188,1.43089854,0.01695007,0.37732634
-2.89644822,2.12652094,0.01624287,0.24380450,0.11997822,0.27943532,1.42218488,1.34886427,0.01633316,0.36494543
-2.89044522,2.03182809,0.01516434,0.23145016,0.11641125,0.27440397,1.32630139,1.27610914,0.01574154,0.35471522
-2.88444222,1.95274378,0.01420990,0.22076738,0.11313195,0.27145963,1.24468658,1.21351905,0.01518361,0.34686912
-2.87843922,1.89027893,0.01338818,0.21179094,0.11019955,0.27071734,1.17766623,1.16183074,0.01466692,0.34159843
-2.87243622,1.84518438,0.01270543,0.20453070,0.10766838,0.27225462,1.12535335,1.12162182,0.01419796,0.33904752
-2.86643322,1.81793656,0.01216552,0.19897269,0.10558696,0.27610745,1.08765588,1.09330213,0.01378208,0.33930980
-2.86043022,1.80872590,0.01176991,0.19508013,0.10399708,0.28226689,1.06428475,1.07710643,0.01342333,0.34242447
-2.85442721,1.81744801,0.01151766,0.19279439,0.10293286,0.29067659,1.05476230,1.07308830,0.01312441,0.34837431
-2.84842421,1.84369836,0.01140550,0.19203590,0.10241977,0.30123128,1.05843088,1.08111550,0.01288658,0.35708448
-2.84242121,1.88677086,0.01142793,0.19270512,0.10247379,0.31377651,1.07446213,1.10086718,0.01270963,0.36842257
-2.83641821,1.94566132,0.01157730,0.19468357,0.10310062,0.32810973,1.10186707,1.13183314,0.01259188,0.38219991
-2.83041521,2.01907655,0.01184398,0.19783514,0.10429516,0.34398281,1.13950800,1.17331600,0.01253022,0.39817436
-2.82441221,2.10544992,0.01221652,0.20200765,0.10604118,0.36110614,1.18611249,1.22443663,0.01252019,0.41605454
-2.81840920,2.20296404,0.01268188,0.20703498,0.10831138,0.37915429,1.24029028,1.28414358,0.01255607,0.43550556
-2.81240620,2.30958097,0.01322566,0.21273957,0.11106779,0.39777322,1.30055350,1.35122689,0.01263108,0.45615618
-2.80640320,2.42308031,0.01383239,0.21893558,0.11426264,0.41658877,1.36534057,1.42433672,0.01273755,0.47760744
-2.80040020,2.54110464,0.01448586,0.22543256,0.11783963,0.43521650,1.43304391,1.50200706,0.01286715,0.49944237
-2.79439720,2.66121198,0.01516945,0.23203969,0.12173564,0.45327227,1.50204100,1.58268421,0.01301113,0.52123675
-2.78839420,2.78093406,0.01586651,0.23857039,0.12588288,0.47038350,1.57072866,1.66476002,0.01316063,0.54257060
-2.78239120,2.89783891,0.01656074,0.24484728,0.13021135,0.48620059,1.63755936,1.74660891,0.01330692,0.56303996
-2.77638819,3.00959595,0.01723662,0.25070719,0.13465158,0.50040803,1.70107862,1.82662806,0.01344169,0.58226868
-2.77038519,3.11404138,0.01787974,0.25600615,0.13913759,0.51273487,1.75996221,1.90327929,0.01355736,0.59991984
-2.76438219,3.20924138,0.01847724,0.26062398,0.14360978,0.52296410,1.81305148,1.97513135,0.01364726,0.61570622
-2.75837919,3.29355071,0.01901808,0.26446841,0.14801786,0.53094035,1.85938542,2.04090103,0.01370594,0.62939962
-2.75237619,3.36566411,0.01949338,0.26747836,0.15232346,0.53657589,1.89822774,2.09949123,0.01372926,0.64083852
-2.74637319,3.42465817,0.01989658,0.26962632,0.15650239,0.53985433,1.92908767,2.15002450,0.01371464,0.64993379
-2.74037019,3.47002158,0.02022368,0.27091955,0.16054640,0.54083197,1.95173311,2.19187030,0.01366104,0.65667219
-2.73436718,3.50167217,0.02047323,0.27140010,0.16446431,0.53963674,1.96619532,2.22466464,0.01356911,0.66111748
-2.72836418,3.51995958,0.02064634,0.27114349,0.16828240,0.53646456,1.97276451,2.24832095,0.01344110,0.66340906
-2.72236118,3.52565290,0.02074659,0.27025618,0.17204401,0.53157346,1.97197622,2.26303141,0.01328086,0.66375811
-2.71635818,3.51991368,0.02077980,0.26887178,0.17580832,0.52527544,1.96458875,2.26925839,0.01309367,0.66244132
-2.71035518,3.50425471,0.02075377,0.26714617,0.17964831,0.51792650,1.95155245,2.26771617,0.01288616,0.65979246
-2.70435218,3.48048640,0.02067791,0.26525177,0.18364788,0.50991517,1.93397197,2.25934334,0.01266606,0.65619206
-2.69834917,3.45065240,0.02056286,0.26337107,0.18789835,0.50164999,1.91306299,2.24526717,0.01244198,0.65205550
-2.69234617,3.41695725,0.02042000,0.26168984,0.19249432,0.49354633,1.89010524,2.22676118,0.01222322,0.64781999
-2.68634317,3.38168879,0.02026102,0.26039007,0.19752915,0.48601317,1.86639383,2.20519768,0.01201943,0.64393089
-2.68034017,3.34713853,0.02009739,0.25964324,0.20309014,0.47944014,1.84319090,2.18199750,0.01184039,0.64082784
-2.67433717,3.31552316,0.01993996,0.25960387,0.20925375,0.47418549,1.82167975,2.15857883,0.01169575,0.63893122
-2.66833417,3.28891036,0.01979851,0.26040386,0.21608100,0.47056519,1.80292326,2.13630757,0.01159472,0.63862937
-2.66233117,3.26915180,0.01968139,0.26214772,0.22361321,0.46884367,1.78782841,2.11645106,0.01154588,0.64026704
-2.65632816,3.25782592,0.01959523,0.26490894,0.23186843,0.46922639,1.77711824,2.10013738,0.01155691,0.64413541
-2.65032516,3.25619248,0.01954473,0.26872752,0.24083868,0.47185454,1.77131218,2.08832154,0.01163444,0.65046406
-2.64432216,3.26516034,0.01953255,0.27360890,0.25048811,0.47680188,1.77071547,2.08175996,0.01178385,0.65941494
-2.63831916,3.28526938,0.01955926,0.27952419,0.26075234,0.48407385,1.77541768,2.08099386,0.01200916,0.67107869
-2.63231616,3.31668664,0.01962341,0.28641163,0.27153885,0.49360887,1.78530003,2.08634203,0.01231291,0.68547317
-2.62631316,3.35921616,0.01972169,0.29417934,0.28272867,0.50528166,1.80005081,2.09790266,0.01269614,0.70254423
-2.62031016,3.41232149,0.01984914,0.30270897,0.29417919,0.51890854,1.81918787,2.11556364,0.01315831,0.72216855
-2.61430715,3.47515923,0.01999939,0.31186035,0.30572801,0.53425422,1.84208662,2.13902041,0.01369737,0.74415837
-2.60830415,3.54662151,0.02016503,0.32147662,0.31719776,0.55104009,1.86801225,2.16779989,0.01430975,0.76826788
-2.60230115,3.62538517,0.02033796,0.33138988,0.32840168,0.56895333,1.89615414,2.20128904,0.01499044,0.79420085
-2.59629815,3.70996511,0.02050971,0.34142691,0.33914970,0.58765689,1.92566111,2.23876634,0.01573309,0.82161930
-2.59029515,3.79876943,0.02067182,0.35141483,0.34925483,0.60679962,1.95567565,2.27943450,0.01653013,0.85015291
-2.58429215,3.89015389,0.02081617,0.36118639,0.35853959,0.62602645,1.98536572,2.32245276,0.01737289,0.87940871
-2.57828914,3.98247371,0.02093530,0.37058486,0.36684215,0.64498826,2.01395290,2.36696740,0.01825179,0.90898094
-2.57228614,4.07413092,0.02102259,0.37946812,0.37402211,0.66335106,2.04073601,2.41213924,0.01915647,0.93846080
-2.56628314,4.16361581,0.02107254,0.38771206,0.37996549,0.68080431,2.06510940,2.45716721,0.02007597,0.96744582
-2.56028014,4.24954178,0.02108089,0.39521306,0.38458883,0.69706823,2.08657574,2.50130747,0.02099896,0.99554880
-2.55427714,4.33067290,0.02104469,0.40188960,0.38784232,0.71189980,2.10475325,2.54388786,0.02191391,1.02240617
-2.54827414,4.40594429,0.02096236,0.40768304,0.38971172,0.72509748,2.11937774,2.58431769,0.02280930,1.04768571
-2.54227114,4.47447556,0.02083366,0.41255749,0.39021914,0.73650453,2.13029989,2.62209323,0.02367384,1.07109356
-2.53626813,4.53557790,0.02065966,0.41649914,0.38942259,0.74601098,2.13747869,2.65679947,0.02449668,1.09238053
-2.53026513,4.58875575,0.02044267,0.41951480,0.38741441,0.75355423,2.14097182,2.68810885,0.02526759,1.11134754
-2.52426213,4.63370376,0.02018607,0.42163020,0.38431860,0.75911837,2.14092381,2.71577758,0.02597720,1.12785038
-2.51825913,4.67030013,0.01989426,0.42288783,0.38028727,0.76273232,2.13755322,2.73964053,0.02661718,1.14180342
-2.51225613,4.69859711,0.01957249,0.42334471,0.37549623,0.76446696,2.13113933,2.75960511,0.02718041,1.15318242
-2.50625313,4.71880937,0.01922675,0.42307009,0.37013999,0.76443128,2.12200937,2.77564486,0.02766111,1.16202616
-2.50025013,4.73130083,0.01886362,0.42214325,0.36442633,0.76276776,2.11052668,2.78779305,0.02805503,1.16843687
-2.49424712,4.73657025,0.01849017,0.42065146,0.35857053,0.75964721,2.09708033,2.79613663,0.02835946,1.17257921
-2.48824412,4.73523579,0.01811385,0.41868809,0.35278960,0.75526298,2.08207626,2.80081043,0.02857335,1.17467770
-2.48224112,4.72801853,0.01774238,0.41635096,0.34729650,0.74982497,2.06592999,2.80199172,0.02869731,1.17501253
-2.47623812,4.71572480,0.01738363,0.41374095,0.34229461,0.74355342,2.04906076,2.79989479,0.02873356,1.17391363
-2.47023512,4.69922734,0.01704555,0.41096063,0.33797256,0.73667264,2.03188667,2.79476536,0.02868587,1.17175295
-2.46423212,4.67944495,0.01673606,0.40811305,0.33449951,0.72940496,2.01482054,2.78687463,0.02855942,1.16893511
-2.45822911,4.65732076,0.01646292,0.40530060,0.33202103,0.72196483,1.99826592,2.77651267,0.02836070,1.16588644
-2.45222611,4.63379921,0.01623364,0.40262370,0.33065564,0.71455347,1.98261294,2.76398103,0.02809725,1.16304275
-2.44622311,4.60980196,0.01605531,0.40017941,0.33049201,0.70735402,1.96823349,2.74958472,0.02777748,1.16083614
-2.44022011,4.58620331,0.01593447,0.39805991,0.33158701,0.70052748,1.95547554,2.73362341,0.02741042,1.15968118
-2.43421711,4.56380584,0.01587694,0.39635070,0.33396455,0.69420943,1.94465647,2.71638246,0.02700549,1.15996102
-2.42821411,4.54331713,0.01588765,0.39512867,0.33761526,0.68850784,1.93605535,2.69812388,0.02657223,1.16201398
-2.42221111,4.52532850,0.01597040,0.39446002,0.34249697,0.68350184,1.92990459,2.67907794,0.02612012,1.16612106
-2.41620810,4.51029699,0.01612775,0.39439805,0.34853612,0.67924168,1.92638102,2.65943584,0.02565835,1.17249502
-2.41020510,4.49853146,0.01636078,0.39498105,0.35562988,0.67574983,1.92559719,2.63934403,0.02519565,1.18127151
-2.40420210,4.49018384,0.01666896,0.39623030,0.36364913,0.67302319,1.92759329,2.61890067,0.02474016,1.19250268
-2.39819910,4.48524621,0.01704999,0.39814835,0.37244206,0.67103629,1.93233056,2.59815471,0.02429936,1.20615360
-2.39219610,4.48355421,0.01749974,0.40071779,0.38183849,0.66974542,1.93968659,2.57710764,0.02388002,1.22210174
-2.38619310,4.48479695,0.01801220,0.40390052,0.39165456,0.66909343,1.94945339,2.55571819,0.02348816,1.24013971
-2.38019010,4.48853310,0.01857948,0.40763777,0.40169797,0.66901499,1.96133857,2.53390974,0.02312912,1.25998097
-2.37418709,4.49421278,0.01919195,0.41185082,0.41177333,0.66944206,1.97497002,2.51158010,0.02280760,1.28126858
-2.36818409,4.50120410,0.01983837,0.41644254,0.42168772,0.67030920,1.98990427,2.48861323,0.02252772,1.30358649
-2.36218109,4.50882335,0.02050614,0.42129980,0.43125606,0.67155851,2.00563833,2.46489214,0.02229311,1.32647302
-2.35617809,4.51636721,0.02118161,0.42629656,0.44030637,0.67314393,2.02162495,2.44031230,0.02210700,1.34943588
-2.35017509,4.52314551,0.02185045,0.43129763,0.44868453,0.67503456,2.03729050,2.41479463,0.02197227,1.37196821
-2.34417209,4.52851284,0.02249805,0.43616294,0.45625851,0.67721689,2.05205489,2.38829740,0.02189149,1.39356491
-2.33816908,4.53189742,0.02311002,0.44075220,0.46292197,0.67969578,2.06535267,2.36082610,0.02186694,1.41373850
-2.33216608,4.53282588,0.02367260,0.44492958,0.46859697,0.68249419,2.07665427,2.33244080,0.02190061,1.43203414
-2.32616308,4.53094266,0.02417318,0.44856842,0.47323580,0.68565162,2.08548627,2.30326044,0.02199411,1.44804281
-2.32016008,4.52602332,0.02460070,0.45155555,0.47682192,0.68922138,2.09144993,2.27346382,0.02214863,1.46141261
-2.31415708,4.51798116,0.02494603,0.45379515,0.47936985,0.69326706,2.09423679,2.24328715,0.02236483,1.47185733
-2.30815408,4.50686710,0.02520233,0.45521191,0.48092416,0.69785813,2.09364079,2.21301841,0.02264273,1.47916249
-2.30215108,4.49286318,0.02536526,0.45575336,0.48155751,0.70306528,2.08956611,2.18298877,0.02298156,1.48318836
-2.29614807,4.47627022,0.02543313,0.45539134,0.48136790,0.70895568,2.08203062,2.15356164,0.02337967,1.48387022
-2.29014507,4.45749071,0.02540695,0.45412246,0.48047518,0.71558844,2.07116463,2.12512002,0.02383441,1.48121592
-2.28414207,4.43700806,0.02529032,0.45196764,0.47901703,0.72301073,2.05720519,2.09805288,0.02434208,1.47530107
-2.27813907,4.41536355,0.02508931,0.44897076,0.47714449,0.73125467,2.04048625,2.07274125,0.02489789,1.46626221
-2.27213607,4.39313226,0.02481219,0.44519651,0.47501722,0.74033516,2.02142524,2.04954501,0.02549596,1.45428839
-2.26613307,4.37089948,0.02446903,0.44072764,0.47279867,0.75024900,2.00050689,2.02879075,0.02612937,1.43961166
-2.26013007,4.34923847,0.02407137,0.43566159,0.47065133,0.76097494,1.97826487,2.01076151,0.02679032,1.42249705
-2.25412706,4.32869084,0.02363171,0.43010696,0.46873210,0.77247496,1.95526243,1.99568867,0.02747021,1.40323234
-2.24812406,4.30974994,0.02316306,0.42417966,0.46718804,0.78469642,1.93207254,1.98374634,0.02815989,1.38211827
-2.24212106,4.29284794,0.02267847,0.41799919,0.46615250,0.79757490,1.90925864,1.97504816,0.02884989,1.35945938
-2.23611806,4.27834646,0.02219056,0.41168497,0.46574170,0.81103755,1.88735651,1.96964662,0.02953062,1.33555587
-2.23011506,4.26653076,0.02171111,0.40535302,0.46605184,0.82500653,1.86685791,1.96753439,0.03019269,1.31069670
-2.22411206,4.25760720,0.02125074,0.39911297,0.46715678,0.83940247,1.84819640,1.96864761,0.03082712,1.28515400
-2.21810905,4.25170317,0.02081856,0.39306548,0.46910625,0.85414737,1.83173576,1.97287031,0.03142558,1.25917879
-2.21210605,4.24886928,0.02042204,0.38730016,0.47192459,0.86916711,1.81776104,1.98003992,0.03198060,1.23299818
-2.20610305,4.24908289,0.02006679,0.38189395,0.47561007,0.88439306,1.80647246,1.98995303,0.03248577,1.20681365
-2.20010005,4.25225268,0.01975660,0.37691001,0.48013470,0.89976299,1.79798199,2.00237122,0.03293577,1.18080064
-2.19409705,4.25822369,0.01949340,0.37239705,0.48544459,0.91522115,1.79231271,2.01702662,0.03332654,1.15510896
-2.18809405,4.26678271,0.01927741,0.36838910,0.49146085,0.93071769,1.78940068,2.03362689,0.03365523,1.12986413
-2.18209105,4.27766385,0.01910726,0.36490569,0.49808094,0.94620746,1.78909920,2.05185967,0.03392018,1.10516940
-2.17608804,4.29055430,0.01898021,0.36195238,0.50518074,0.96164860,1.79118533,2.07139648,0.03412087,1.08110822
-2.17008504,4.30510072,0.01889238,0.35952166,0.51261697,0.97700099,1.79536842,2.09189618,0.03425780,1.05774722
-2.16408204,4.32091620,0.01883901,0.35759414,0.52023040,0.99222486,1.80130044,2.11300827,0.03433234,1.03513940
-2.15807904,4.33758849,0.01881475,0.35613996,0.52784946,1.00727985,1.80858785,2.13437624,0.03434658,1.01332760
-2.15207604,4.35468934,0.01881387,0.35512048,0.53529453,1.02212467,1.81680482,2.15564124,0.03430322,0.99234802
-2.14607304,4.37178546,0.01883055,0.35449011,0.54238264,1.03671744,1.82550728,2.17644630,0.03420538,0.97223374
-2.14007004,4.38845086,0.01885909,0.35419830,0.54893260,1.05101684,1.83424758,2.19644125,0.03405647,0.95301816
-2.13406703,4.40428047,0.01889410,0.35419153,0.55477047,1.06498406,1.84258913,2.21528834,0.03386009,0.93473820
-2.12806403,4.41890449,0.01893063,0.35441537,0.55973504,1.07858527,1.85012068,2.23266861,0.03361993,0.91743717
-2.12206103,4.43200308,0.01896433,0.35481642,0.56368334,1.09179471,1.85646950,2.24828863,0.03333971,0.90116710
-2.11605803,4.44332031,0.01899148,0.35534405,0.56649578,1.10459784,1.86131315,2.26188757,0.03302312,0.88599046
-2.11005503,4.45267679,0.01900905,0.35595201,0.56808083,1.11699452,1.86438899,2.27324396,0.03267383,0.87198105
-2.10405203,4.45997973,0.01901467,0.35659962,0.56837884,1.12900186,1.86550122,2.28218197,0.03229545,0.85922405
-2.09804902,4.46522988,0.01900662,0.35725264,0.56736496,1.14065627,1.86452500,2.28857657,0.03189157,0.84781493
-2.09204602,4.46852435,0.01898375,0.35788375,0.56505084,1.15201483,1.86140730,2.29235726,0.03146575,0.83785740
-2.08604302,4.47005491,0.01894537,0.35847254,0.56148504,1.16315532,1.85616455,2.29350998,0.03102153,0.82946021
-2.08004002,4.47010143,0.01889119,0.35900510,0.55675204,1.17417525,1.84887708,2.29207710,0.03056247,0.82273296
-2.07403702,4.46902053,0.01882118,0.35947326,0.55096982,1.18518940,1.83968074,2.28815515,0.03009210,0.81778101
-2.06803402,4.46722982,0.01873547,0.35987340,0.54428614,1.19632621,1.82875604,2.28189055,0.02961393,0.81469972
-2.06203102,4.46518826,0.01863423,0.36020505,0.53687359,1.20772304,1.81631556,2.27347345,0.02913145,0.81356818
-2.05602801,4.46337380,0.01851763,0.36046939,0.52892364,1.21952037,1.80259029,2.26312989,0.02864804,0.81444284
-2.05002501,4.46225927,0.01838571,0.36066763,0.52063995,1.23185536,1.78781574,2.25111293,0.02816695,0.81735139
-2.04402201,4.46228789,0.01823837,0.36079950,0.51223120,1.24485495,1.77221869,2.23769307,0.02769126,0.82228703
-2.03801901,4.46384974,0.01807535,0.36086200,0.50390393,1.25862882,1.75600531,2.22314850,0.02722382,0.82920383
-2.03201601,4.46726051,0.01789618,0.36084833,0.49585543,1.27326257,1.73935143,2.20775591,0.02676716,0.83801317
-2.02601301,4.47274376,0.01770029,0.36074739,0.48826737,1.28881141,1.72239546,2.19178212,0.02632350,0.84858172
-2.02001001,4.48041755,0.01748697,0.36054356,0.48130010,1.30529470,1.70523446,2.17547713,0.02589468,0.86073116
-2.01400700,4.49028648,0.01725550,0.36021708,0.47508818,1.32269152,1.68792341,2.15906880,0.02548213,0.87423968
-2.00800400,4.50223921,0.01700520,0.35974489,0.46973708,1.34093757,1.67047780,2.14275948,0.02508688,0.88884539
-2.00200100,4.51605206,0.01673551,0.35910190,0.46532133,1.35992363,1.65287912,2.12672456,0.02470957,0.90425156
-1.99599800,4.53139808,0.01644610,0.35826267,0.46188408,1.37949547,1.63508309,2.11111292,0.02435046,0.92013355
-1.98999500,4.54786158,0.01613694,0.35720337,0.45943799,1.39945568,1.61702979,2.09604913,0.02400946,0.93614721
-1.98399200,4.56495713,0.01580838,0.35590390,0.45796751,1.41956701,1.59865513,2.08163716,0.02368621,0.95193839
-1.97798899,4.58215218,0.01546120,0.35435008,0.45743221,1.43955753,1.57990289,2.06796522,0.02338010,0.96715335
-1.97198599,4.59889242,0.01509667,0.35253577,0.45777103,1.45912734,1.56073643,2.05511128,0.02309038,0.98144940
-1.96598299,4.61462844,0.01471658,0.35046471,0.45890717,1.47795670,1.54114951,2.04314898,0.02281619,0.99450567
-1.95997999,4.62884263,0.01432320,0.34815205,0.46075342,1.49571544,1.52117529,2.03215338,0.02255665,1.00603332
-1.95397699,4.64107516,0.01391934,0.34562540,0.46321749,1.51207330,1.50089313,2.02220624,0.02231094,1.01578485
-1.94797399,4.65094767,0.01350823,0.34292533,0.46620726,1.52671092,1.48043267,2.01340033,0.02207832,1.02356220
-1.94197099,4.65818376,0.01309350,0.34010523,0.46963552,1.53933113,1.45997494,2.00584259,0.02185821,1.02922321
-1.93596798,4.66262532,0.01267913,0.33723060,0.47342411,1.54967004,1.43975032,1.99965580,0.02165024,1.03268620
-1.92996498,4.66424380,0.01226931,0.33437754,0.47750720,1.55750756,1.42003358,1.99497857,0.02145422,1.03393253
-1.92396198,4.66314592,0.01186838,0.33163079,0.48183365,1.56267687,1.40113598,1.99196365,0.02127021,1.03300691
-1.91795898,4.65957346,0.01148071,0.32908107,0.48636834,1.56507243,1.38339496,1.99077441,0.02109847,1.03001554
-1.91195598,4.65389694,0.01111058,0.32682202,0.49109241,1.56465605,1.36716184,1.99157964,0.02093945,1.02512207
-1.90595298,4.64660332,0.01076210,0.32494677,0.49600256,1.56146077,1.35278803,1.99454693,0.02079375,1.01854153
-1.89994997,4.63827817,0.01043905,0.32354431,0.50110940,1.55559220,1.34061039,1.99983467,0.02066209,1.01053240
-1.89394697,4.62958283,0.01014484,0.32269577,0.50643506,1.54722725,1.33093649,2.00758327,0.02054519,1.00138726
-1.88794397,4.62122766,0.00988235,0.32247080,0.51201013,1.53661019,1.32403020,2.01790579,0.02044376,0.99142215
-1.88194097,4.61394230,0.00965390,0.32292425,0.51787036,1.52404607,1.32009852,2.03087866,0.02035838,0.98096521
-1.87593797,4.60844440,0.00946112,0.32409324,0.52405299,1.50989192,1.31927998,2.04653290,0.02028943,0.97034491
-1.86993497,4.60540823,0.00930494,0.32599483,0.53059334,1.49454584,1.32163535,2.06484640,0.02023702,0.95987850
-1.86393197,4.60543464,0.00918552,0.32862437,0.53752154,1.47843470,1.32714089,2.08573782,0.02020093,0.94986086
