energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.27463732,6.39358458,0.68867396,0.00000000,0.07843545,0.99720020,0.07636343,3.44605463,2.21212836,1.84437762
-3.26863432,6.50899966,0.70546274,0.00000000,0.08103749,1.01124357,0.07740263,3.49217385,2.25227898,1.89560082
-3.26263132,6.62236019,0.71884439,0.00000000,0.08318242,1.02450797,0.07819191,3.53584429,2.29464614,1.95301893
-3.25662831,6.73464844,0.72860648,0.00000000,0.08482630,1.03696269,0.07872123,3.57787852,2.34026374,2.01732681
-3.25062531,6.84703294,0.73460647,0.00000000,0.08593488,1.04856299,0.07898435,3.61924150,2.39024550,2.08920377
-3.24462231,6.96079996,0.73677388,0.00000000,0.08648480,1.05924687,0.07897905,3.66100695,2.44573826,2.16927361
-3.23861931,7.07727864,0.73511026,0.00000000,0.08646431,1.06893303,0.07870717,3.70430931,2.50787164,2.25806356
-3.23261631,7.19776206,0.72968722,0.00000000,0.08587369,1.07751978,0.07817458,3.75029287,2.57770552,2.35596344
-3.22661331,7.32342720,0.72064238,0.00000000,0.08472527,1.08488535,0.07739096,3.80006007,2.65617733,2.46318670
-3.22061031,7.45525721,0.70817367,0.00000000,0.08304302,1.09088936,0.07636955,3.85462078,2.74405105,2.57973483
-3.21460730,7.59396908,0.69253201,0.00000000,0.08086176,1.09537558,0.07512675,3.91484463,2.84186997,2.70536693
-3.20860430,7.73995033,0.67401289,0.00000000,0.07822606,1.09817607,0.07368168,3.98141837,2.94991527,2.83957584
-3.20260130,7.89320782,0.65294709,0.00000000,0.07518879,1.09911639,0.07205571,4.05480978,3.06817209,2.98157257
-3.19659830,8.05333138,0.62969103,0.00000000,0.07180959,1.09802194,0.07027198,4.13523982,3.19630489,3.13028001
-3.19059530,8.21947456,0.60461701,0.00000000,0.06815302,1.09472520,0.06835497,4.22266401,3.33364317,3.28433701
-3.18459230,8.39035393,0.57810384,0.00000000,0.06428678,1.08907350,0.06633013,4.31676374,3.47917864,3.44211344
-3.17858929,8.56426760,0.55052803,0.00000000,0.06027993,1.08093718,0.06422356,4.41694789,3.63157411,3.60173627
-3.17258629,8.73913256,0.52225597,0.00000000,0.05620115,1.07021775,0.06206187,4.52236441,3.78918418,3.76112637
-3.16658329,8.91253980,0.49363711,0.00000000,0.05211722,1.05685549,0.05987205,4.63192133,3.95008714,3.91804524
-3.16058029,9.08182504,0.46499846,0.00000000,0.04809165,1.04083647,0.05768149,4.74431619,4.11212716,4.07015025
-3.15457729,9.24415217,0.43664029,0.00000000,0.04418360,1.02219820,0.05551811,4.85807255,4.27296537,4.21505674
-3.14857429,9.39660600,0.40883317,0.00000000,0.04044704,1.00103393,0.05341045,4.97158196,4.43013805,4.35040474
-3.14257129,9.53629031,0.38181614,0.00000000,0.03693015,0.97749507,0.05138790,5.08314968,4.58111993,4.47392779
-3.13656828,9.66042695,0.35579605,0.00000000,0.03367501,0.95179165,0.04948082,5.19104247,4.72339036,4.58352134
-3.13056528,9.76645187,0.33094775,0.00000000,0.03071749,0.92419060,0.04772070,5.29353645,4.85450009,4.67730793
-3.12456228,9.85210379,0.30741512,0.00000000,0.02808732,0.89501193,0.04614013,5.38896358,4.97213634,4.75369634
-3.11855928,9.91550198,0.28531264,0.00000000,0.02580834,0.86462276,0.04477272,5.47575515,5.07418389,4.81143252
-3.11255628,9.95520986,0.26472733,0.00000000,0.02389876,0.83342948,0.04365285,5.55248096,5.15878033,4.84963974
-3.10655328,9.97028188,0.24572098,0.00000000,0.02237159,0.80186818,0.04281519,5.61788317,5.22436349,4.86784647
-3.10055028,9.96029202,0.22833242,0.00000000,0.02123493,0.77039376,0.04229408,5.67090396,5.26970986,4.86600069
-3.09454727,9.92534291,0.21257979,0.00000000,0.02049237,0.73946815,0.04212272,5.71070641,5.29396264,4.84446978
-3.08854427,9.86605550,0.19846263,0.00000000,0.02014321,0.70954797,0.04233216,5.73668826,5.29664894,4.80402618
-3.08254127,9.78354008,0.18596384,0.00000000,0.02018263,0.68107216,0.04295015,5.74848842,5.27768570,4.74581919
-3.07653827,9.67935017,0.17505138,0.00000000,0.02060182,0.65445006,0.04399990,5.74598634,5.23737445,4.67133420
-3.07053527,9.55542142,0.16567982,0.00000000,0.02138795,0.63005037,0.04549876,5.72929449,5.17638538,4.58234099
-3.06453227,9.41399854,0.15779159,0.00000000,0.02252414,0.60819141,0.04745689,5.69874447,5.09573157,4.48083334
-3.05852926,9.25755327,0.15131818,0.00000000,0.02398931,0.58913302,0.04987606,5.65486733,4.99673441,4.36896252
-3.05252626,9.08869729,0.14618117,0.00000000,0.02575809,0.57307045,0.05274853,5.59836902,4.88098179,4.24896734
-3.04652326,8.91009350,0.14229327,0.00000000,0.02780070,0.56013049,0.05605613,5.53010182,4.75028048,4.12310386
-3.04052026,8.72436984,0.13955930,0.00000000,0.03008294,0.55036990,0.05976969,5.45103302,4.60660456,3.99357748
-3.03451726,8.53403884,0.13787737,0.00000000,0.03256625,0.54377634,0.06384870,5.36221194,4.45204180,3.86248017
-3.02851426,8.34142655,0.13714002,0.00000000,0.03520791,0.54027158,0.06824145,5.26473665,4.28873965,3.73173528
-3.02251126,8.14861345,0.13723568,0.00000000,0.03796142,0.53971714,0.07288552,5.15972177,4.11885291,3.60305191
-3.01650825,7.95738966,0.13805015,0.00000000,0.04077703,0.54192182,0.07770872,5.04826857,3.94449455,3.47789042
-3.01050525,7.76922591,0.13946840,0.00000000,0.04360250,0.54665110,0.08263045,4.93143861,3.76769121,3.35743984
-3.00450225,7.58526108,0.14137635,0.00000000,0.04638399,0.55363789,0.08756346,4.81023199,3.59034470,3.24260773
-2.99849925,7.40630595,0.14366293,0.00000000,0.04906716,0.56259418,0.09241597,4.68557093,3.41420039,3.13402216
-2.99249625,7.23286248,0.14622203,0.00000000,0.05159833,0.57322314,0.09709404,4.55828922,3.24082303,3.03204485
-2.98649325,7.06515664,0.14895452,0.00000000,0.05392582,0.58523107,0.10150416,4.42912774,3.07158049,2.93679430
-2.98049025,6.90318236,0.15177010,0.00000000,0.05600126,0.59833878,0.10555599,4.29873576,2.90763504,2.84817706
-2.97448724,6.74675363,0.15458902,0.00000000,0.05778087,0.61229164,0.10916498,4.16767758,2.74994203,2.76592487
-2.96848424,6.59556116,0.15734338,0.00000000,0.05922672,0.62686810,0.11225496,4.03644351,2.59925513,2.68963570
-2.96248124,6.44923015,0.15997822,0.00000000,0.06030781,0.64188596,0.11476047,3.90546412,2.45613715,2.61881598
-2.95647824,6.30737538,0.16245204,0.00000000,0.06100097,0.65720637,0.11662876,3.77512632,2.32097542,2.55292192
-2.95047524,6.16965036,0.16473689,0.00000000,0.06129150,0.67273499,0.11782136,3.64578993,2.19400034,2.49139769
-2.94447224,6.03578758,0.16681796,0.00000000,0.06117361,0.68842066,0.11831515,3.51780319,2.07530598,2.43370878
-2.93846923,5.90562764,0.16869262,0.00000000,0.06065049,0.70425119,0.11810295,3.39151596,1.96487122,2.37936896
-2.93246623,5.77913574,0.17036902,0.00000000,0.05973407,0.72024694,0.11719344,3.26728943,1.86258057,2.32795999
-2.92646323,5.65640489,0.17186426,0.00000000,0.05844459,0.73645219,0.11561064,3.14550159,1.76824352,2.27914358
-2.92046023,5.53764618,0.17320218,0.00000000,0.05680981,0.75292501,0.11339276,3.02654802,1.68161162,2.23266562
-2.91445723,5.42316733,0.17441100,0.00000000,0.05486399,0.76972616,0.11059068,2.91083783,1.60239289,2.18835315
-2.90845423,5.31334138,0.17552081,0.00000000,0.05264668,0.78690774,0.10726593,2.79878530,1.53026324,2.14610509
-2.90245123,5.20856822,0.17656104,0.00000000,0.05020145,0.80450226,0.10348848,2.69079769,1.46487478,2.10587780
-2.89644822,5.10923214,0.17755814,0.00000000,0.04757441,0.82251286,0.09933423,2.58726046,1.40586139,2.06766717
-2.89044522,5.01565865,0.17853357,0.00000000,0.04481285,0.84090548,0.09488251,2.48852098,1.35284183,2.03148878
-2.88444222,4.92807401,0.17950209,0.00000000,0.04196380,0.85960336,0.09021352,2.39487220,1.30542098,1.99735778
-2.87843922,4.84657077,0.18047064,0.00000000,0.03907277,0.87848457,0.08540598,2.30653771,1.26318986,1.96527026
-2.87243622,4.77108202,0.18143771,0.00000000,0.03618261,0.89738270,0.08053493,2.22365941,1.22572516,1.93518732
-2.86643322,4.70136665,0.18239339,0.00000000,0.03333254,0.91609103,0.07566984,2.14628906,1.19258883,1.90702324
-2.86043022,4.63700703,0.18331991,0.00000000,0.03055740,0.93436992,0.07087314,2.07438450,1.16332848,1.88063848
-2.85442721,4.57741990,0.18419290,0.00000000,0.02788710,0.95195735,0.06619904,2.00781112,1.13747900,1.85583811
-2.84842421,4.52188002,0.18498303,0.00000000,0.02534633,0.96858207,0.06169283,1.94634882,1.11456572,1.83237569
-2.84242121,4.46955582,0.18565821,0.00000000,0.02295447,0.98397873,0.05739054,1.88970421,1.09410947,1.80996250
-2.83641821,4.41955495,0.18618602,0.00000000,0.02072570,0.99790424,0.05331904,1.83752747,1.07563325,1.78828137
-2.83041521,4.37097731,0.18653631,0.00000000,0.01866928,1.01015454,0.04949639,1.78943311,1.05867066,1.76700435
-2.82441221,4.32297254,0.18668398,0.00000000,0.01679000,1.02058076,0.04593257,1.74502328,1.04277556,1.74581294
-2.81840920,4.27479856,0.18661148,0.00000000,0.01508874,1.02910392,0.04263043,1.70391256,1.02753251,1.72441969
-2.81240620,4.22587777,0.18631113,0.00000000,0.01356309,1.03572717,0.03958673,1.66575250,1.01256753,1.70258971
-2.80640320,4.17584737,0.18578713,0.00000000,0.01220804,1.04054488,0.03679342,1.63025477,0.99755844,1.68016079
-2.80040020,4.12460087,0.18505694,0.00000000,0.01101670,1.04374784,0.03423885,1.59721121,0.98224423,1.65706065
-2.79439720,4.07231805,0.18415216,0.00000000,0.00998091,1.04562413,0.03190899,1.56651000,0.96643276,1.63332046
-2.78839420,4.01948143,0.18311874,0.00000000,0.00909196,1.04655530,0.02978865,1.53814660,0.95000630,1.60908347
-2.78239120,3.96687800,0.18201651,0.00000000,0.00834114,1.04700799,0.02786246,1.51222914,0.93292442,1.58460828
-2.77638819,3.91558575,0.18091806,0.00000000,0.00772021,1.04752097,0.02611586,1.48897768,0.91522404,1.56026642
-2.77038519,3.86694541,0.17990701,0.00000000,0.00722189,1.04868825,0.02453583,1.46871755,0.89701632,1.53653426
-2.76438219,3.82251869,0.17907571,0.00000000,0.00684016,1.05113868,0.02311140,1.45186709,0.87848061,1.51397954
-2.75837919,3.78403482,0.17852252,0.00000000,0.00657046,1.05551302,0.02183417,1.43892041,0.85985556,1.49324334
-2.75237619,3.75332806,0.17834876,0.00000000,0.00640994,1.06243942,0.02069839,1.43042619,0.84142776,1.47501819
-2.74637319,3.73226910,0.17865550,0.00000000,0.00635743,1.07250821,0.01970114,1.42696361,0.82351840,1.46002357
-2.74037019,3.72269374,0.17954030,0.00000000,0.00641346,1.08624737,0.01884214,1.42911681,0.80646869,1.44898000
-2.73436718,3.72633206,0.18109400,0.00000000,0.00658019,1.10409939,0.01812361,1.43744896,0.79062447,1.44258302
-2.72836418,3.74474145,0.18339784,0.00000000,0.00686122,1.12640086,0.01754986,1.45247752,0.77632093,1.44147824
-2.72236118,3.77924641,0.18652084,0.00000000,0.00726137,1.15336543,0.01712696,1.47465159,0.76386805,1.44623875
-2.71635818,3.83088753,0.19051763,0.00000000,0.00778641,1.18507093,0.01686222,1.50433258,0.75353741,1.45734586
-2.71035518,3.90038175,0.19542674,0.00000000,0.00844273,1.22145119,0.01676366,1.54177873,0.74555079,1.47517377
-2.70435218,3.98809486,0.20126944,0.00000000,0.00923696,1.26229271,0.01683951,1.58713419,0.74007126,1.49997894
-2.69834917,4.09402693,0.20804905,0.00000000,0.01017557,1.30723651,0.01709763,1.64042264,0.73719668,1.53189412
-2.69234617,4.21781045,0.21575075,0.00000000,0.01126442,1.35578473,0.01754497,1.70154549,0.73695615,1.57092709
-2.68634317,4.35872018,0.22434178,0.00000000,0.01250831,1.40731174,0.01818704,1.77028415,0.73930898,1.61696378
-2.68034017,4.51569346,0.23377203,0.00000000,0.01391053,1.46107936,0.01902743,1.84630590,0.74414641,1.66977495
-2.67433717,4.68735885,0.24397492,0.00000000,0.01547235,1.51625523,0.02006732,1.92917248,0.75129558,1.72902592
-2.66833417,4.87207125,0.25486843,0.00000000,0.01719260,1.57193385,0.02130512,2.01835041,0.76052542,1.79428820
-2.66233117,5.06795082,0.26635634,0.00000000,0.01906726,1.62715932,0.02273605,2.11322226,0.77155423,1.86505212
-2.65632816,5.27292372,0.27832942,0.00000000,0.02108908,1.68094894,0.02435191,2.21309782,0.78405819,1.94073945
-2.65032516,5.48476249,0.29066678,0.00000000,0.02324729,1.73231692,0.02614085,2.31722443,0.79768063,2.02071515
-2.64432216,5.70112430,0.30323715,0.00000000,0.02552739,1.78029751,0.02808724,2.42479566,0.81204155,2.10429749
-2.63831916,5.91958567,0.31590016,0.00000000,0.02791104,1.82396672,0.03017165,2.53495813,0.82674687,2.19076596
-2.63231616,6.13767314,0.32850768,0.00000000,0.03037608,1.86246232,0.03237093,2.64681612,0.84139742,2.27936677
-2.62631316,6.35288912,0.34090519,0.00000000,0.03289669,1.89500151,0.03465838,2.75943409,0.85559707,2.36931582
-2.62031016,6.56273363,0.35293333,0.00000000,0.03544366,1.92089610,0.03700404,2.87183742,0.86896020,2.45979945
-2.61430715,6.76472220,0.36442949,0.00000000,0.03798481,1.93956491,0.03937516,2.98301202,0.88111817,2.54997343
-2.60830415,6.95640118,0.37522971,0.00000000,0.04048560,1.95054337,0.04173663,3.09190350,0.89172491,2.63896088
-2.60230115,7.13536173,0.38517080,0.00000000,0.04290975,1.95349031,0.04405171,3.19741685,0.90046166,2.72585006
-2.59629815,7.29925389,0.39409271,0.00000000,0.04522012,1.94819190,0.04628267,3.29841756,0.90704091,2.80969287
-2.59029515,7.44580202,0.40184119,0.00000000,0.04737955,1.93456307,0.04839165,3.39373510,0.91120966,2.88950522
-2.58429215,7.57282304,0.40827067,0.00000000,0.04935180,1.91264632,0.05034148,3.48216972,0.91275201,2.96426997
-2.57828914,7.67824824,0.41324729,0.00000000,0.05110255,1.88260821,0.05209656,3.56250307,0.91149138,3.03294336
-2.57228614,7.76014927,0.41665211,0.00000000,0.05260032,1.84473369,0.05362378,3.63351319,0.90729217,3.09446548
-2.56628314,7.81676839,0.41838419,0.00000000,0.05381740,1.79941842,0.05489332,3.69399393,0.90006106,3.14777500
-2.56028014,7.84655256,0.41836359,0.00000000,0.05473064,1.74715927,0.05587949,3.74277860,0.88974791,3.19182815
-2.55427714,7.84819035,0.41653413,0.00000000,0.05532216,1.68854323,0.05656141,3.77876730,0.87634626,3.22562168
-2.54827414,7.82065040,0.41286561,0.00000000,0.05557989,1.62423491,0.05692357,3.80095703,0.85989330,3.24821894
-2.54227114,7.76321949,0.40735560,0.00000000,0.05549793,1.55496286,0.05695630,3.80847333,0.84046940,3.25877821
-2.53626813,7.67553828,0.40003053,0.00000000,0.05507678,1.48150498,0.05665605,3.80060216,0.81819693,3.25658197
-2.53026513,7.55763238,0.39094597,0.00000000,0.05432325,1.40467331,0.05602543,3.77682025,0.79323852,3.24106567
-2.52426213,7.40993666,0.38018614,0.00000000,0.05325029,1.32529846,0.05507321,3.73682247,0.76579455,3.21184447
-2.51825913,7.23331067,0.36786265,0.00000000,0.05187661,1.24421414,0.05381398,3.68054441,0.73609986,3.16873638
-2.51225613,7.02904344,0.35411227,0.00000000,0.05022606,1.16224194,0.05226779,3.60817889,0.70441977,3.11178039
-2.50625313,6.79884645,0.33909405,0.00000000,0.04832697,1.08017694,0.05045952,3.52018507,0.67104538,3.04124829
-2.50025013,6.54483389,0.32298574,0.00000000,0.04621129,0.99877435,0.04841818,3.41728927,0.63628824,2.95764930
-2.49424712,6.26949034,0.30597967,0.00000000,0.04391369,0.91873749,0.04617609,3.30047713,0.60047447,2.86172681
-2.48824412,5.97562606,0.28827818,0.00000000,0.04147059,0.84070758,0.04376800,3.17097687,0.56393855,2.75444705
-2.48224112,5.66632150,0.27008890,0.00000000,0.03891922,0.76525526,0.04123016,3.03023426,0.52701692,2.63697992
-2.47623812,5.34486238,0.25161989,0.00000000,0.03629666,0.69287440,0.03859935,2.87987990,0.49004148,2.51067255
-2.47023512,5.01466799,0.23307498,0.00000000,0.03363897,0.62397784,0.03591204,2.72169029,0.45333337,2.37701669
-2.46423212,4.67921509,0.21464934,0.00000000,0.03098039,0.55889558,0.03320348,2.55754401,0.41719710,2.23761106
-2.45822911,4.34196047,0.19652551,0.00000000,0.02835265,0.49787483,0.03050697,2.38937495,0.38191517,2.09412049
-2.45222611,4.00626491,0.17886996,0.00000000,0.02578440,0.44108229,0.02785320,2.21912444,0.34774351,1.94823340
-2.44622311,3.67532167,0.16183035,0.00000000,0.02330081,0.38860806,0.02526973,2.04869417,0.31490771,1.80161932
-2.44022011,3.35209182,0.14553345,0.00000000,0.02092325,0.34047113,0.02278054,1.87990186,0.28360017,1.65588845
-2.43421711,3.03924876,0.13008382,0.00000000,0.01866916,0.29662620,0.02040583,1.71444124,0.25397826,1.51255449
-2.42821411,2.73913373,0.11556328,0.00000000,0.01655202,0.25697131,0.01816186,1.55384774,0.22616354,1.37300234
-2.42221111,2.45372325,0.10203096,0.00000000,0.01458144,0.22135619,0.01606095,1.39947102,0.20024188,1.23846160
-2.41620810,2.18460929,0.08952415,0.00000000,0.01276338,0.18959081,0.01411160,1.25245495,0.17626451,1.10998658
-2.41020510,1.93299199,0.07805954,0.00000000,0.01110042,0.16145402,0.01231868,1.11372535,0.15424996,0.98844331
-2.40420210,1.69968446,0.06763503,0.00000000,0.00959210,0.13670190,0.01068378,0.98398547,0.13418661,0.87450339
-2.39819910,1.48512843,0.05823190,0.00000000,0.00823531,0.11507555,0.00920552,0.86371868,0.11603582,0.76864451
-2.39219610,1.28941951,0.04981710,0.00000000,0.00702475,0.09630835,0.00787997,0.75319775,0.09973555,0.67115704
-2.38619310,1.11234010,0.04234581,0.00000000,0.00595331,0.08013229,0.00670108,0.65249973,0.08520412,0.58215581
-2.38019010,0.95339813,0.03576397,0.00000000,0.00501250,0.06628349,0.00566111,0.56152524,0.07234413,0.50159615
-2.37418709,0.81186962,0.03001071,0.00000000,0.00419288,0.05450680,0.00475104,0.48002114,0.06104642,0.42929322
-2.36818409,0.68684316,0.02502074,0.00000000,0.00348438,0.04455940,0.00396100,0.40760517,0.05119373,0.36494330
-2.36218109,0.57726441,0.02072644,0.00000000,0.00287668,0.03621365,0.00328061,0.34379161,0.04266427,0.30814630
-2.35617809,0.48197917,0.01705986,0.00000000,0.00235943,0.02925894,0.00269933,0.28801663,0.03533488,0.25842824
-2.35017509,0.39977360,0.01395427,0.00000000,0.00192256,0.02350298,0.00220670,0.23966274,0.02908383,0.21526297
-2.34417209,0.32941068,0.01134563,0.00000000,0.00155643,0.01877228,0.00179264,0.19808128,0.02379319,0.17809255
-2.33816908,0.26966210,0.00917370,0.00000000,0.00125196,0.01491219,0.00144758,0.16261267,0.01935084,0.14634548
-2.33216608,0.21933524,0.00738288,0.00000000,0.00100080,0.01178653,0.00116265,0.13260380,0.01565200,0.11945268
-2.32616308,0.17729520,0.00592294,0.00000000,0.00079531,0.00927677,0.00092975,0.10742268,0.01260049,0.09686092
-2.32016008,0.14248185,0.00474947,0.00000000,0.00062867,0.00728114,0.00074167,0.08646999,0.01010952,0.07804364
-2.31415708,0.11392236,0.00382425,0.00000000,0.00049485,0.00571347,0.00059210,0.06918787,0.00810228,0.06250926
-2.30815408,0.09073960,0.00311547,0.00000000,0.00038861,0.00450207,0.00047566,0.05506617,0.00651232,0.04980722
-2.30215108,0.07215709,0.00259795,0.00000000,0.00030548,0.00358856,0.00038794,0.04364625,0.00528370,0.03953179
-2.29614807,0.05750107,0.00225330,0.00000000,0.00024171,0.00292683,0.00032546,0.03452293,0.00437106,0.03132434
-2.29014507,0.04620029,0.00207010,0.00000000,0.00019422,0.00248202,0.00028574,0.02734482,0.00373963,0.02487392
-2.28414207,0.03778428,0.00204417,0.00000000,0.00016060,0.00222971,0.00026721,0.02181333,0.00336525,0.01991690
-2.27813907,0.03188058,0.00217887,0.00000000,0.00013899,0.00215528,0.00026930,0.01768094,0.00323437,0.01623572
-2.27213607,0.02821139,0.00248548,0.00000000,0.00012812,0.00225337,0.00029243,0.01474871,0.00334416,0.01365710
-2.26613307,0.02659009,0.00298376,0.00000000,0.00012720,0.00252757,0.00033801,0.01286362,0.00370265,0.01204999
-2.26013007,0.02691786,0.00370245,0.00000000,0.00013595,0.00299017,0.00040853,0.01191567,0.00432899,0.01132338
-2.25412706,0.02918061,0.00467996,0.00000000,0.00015453,0.00366219,0.00050755,0.01183505,0.00525367,0.01142414
-2.24812406,0.03344617,0.00596504,0.00000000,0.00018353,0.00457328,0.00063978,0.01258943,0.00651892,0.01233498
-2.24212106,0.03986168,0.00761746,0.00000000,0.00022395,0.00576185,0.00081113,0.01418129,0.00817892,0.01407243
-2.23611806,0.04865108,0.00970856,0.00000000,0.00027720,0.00727508,0.00102871,0.01664550,0.01030006,0.01668508
-2.23011506,0.06011229,0.01232171,0.00000000,0.00034504,0.00916891,0.00130092,0.02004681,0.01296101,0.02025168
-2.22411206,0.07461371,0.01555251,0.00000000,0.00042959,0.01150781,0.00163738,0.02447740,0.01625248,0.02487921
-2.21810905,0.09258974,0.01950864,0.00000000,0.00053330,0.01436444,0.00204895,0.03005410,0.02027678,0.03070075
-2.21210605,0.11453467,0.02430930,0.00000000,0.00065890,0.01781891,0.00254763,0.03691546,0.02514683,0.03787292
-2.20610305,0.14099459,0.03008410,0.00000000,0.00080934,0.02195776,0.00314642,0.04521811,0.03098470,0.04657279
-2.20010005,0.17255682,0.03697128,0.00000000,0.00098777,0.02687244,0.00385915,0.05513269,0.03791953,0.05699404
-2.19409705,0.20983655,0.04511526,0.00000000,0.00119739,0.03265739,0.00470017,0.06683891,0.04608477,0.06934237
-2.18809405,0.25346027,0.05466336,0.00000000,0.00144144,0.03940751,0.00568405,0.08051985,0.05561467,0.08382982
-2.18209105,0.30404609,0.06576175,0.00000000,0.00172302,0.04721522,0.00682512,0.09635531,0.06664006,0.10066823
-2.17608804,0.36218083,0.07855051,0.00000000,0.00204497,0.05616692,0.00813695,0.11451444,0.07928339,0.12006162
-2.17008504,0.42839434,0.09315800,0.00000000,0.00240977,0.06633906,0.00963181,0.13514756,0.09365318,0.14219764
-2.16408204,0.50313138,0.10969457,0.00000000,0.00281934,0.07779381,0.01132001,0.15837745,0.10983788,0.16723842
-2.15807904,0.58672211,0.12824575,0.00000000,0.00327488,0.09057456,0.01320922,0.18429036,0.12789948,0.19531073
-2.15207604,0.67935203,0.14886522,0.00000000,0.00377676,0.10470130,0.01530376,0.21292701,0.14786700,0.22649620
-2.14607304,0.78103279,0.17156774,0.00000000,0.00432432,0.12016618,0.01760391,0.24427409,0.16973016,0.26082164
-2.14007004,0.89157514,0.19632247,0.00000000,0.00491573,0.13692941,0.02010527,0.27825660,0.19343360,0.29825030
-2.13406703,1.01056594,0.22304698,0.00000000,0.00554793,0.15491576,0.02279822,0.31473157,0.21887189,0.33867424
-2.12806403,1.13735046,0.25160233,0.00000000,0.00621649,0.17401200,0.02566738,0.35348365,0.24588582,0.38190869
-2.12206103,1.27102191,0.28178963,0.00000000,0.00691564,0.19406531,0.02869144,0.39422301,0.27426018,0.42768869
-2.11605803,1.41041938,0.31334840,0.00000000,0.00763820,0.21488311,0.03184292,0.43658593,0.30372348,0.47566862
-2.11005503,1.55413542,0.34595707,0.00000000,0.00837571,0.23623436,0.03508841,0.48013844,0.33394963,0.52542489
-2.10405203,1.70053414,0.37923580,0.00000000,0.00911852,0.25785240,0.03838880,0.52438315,0.36456202,0.57646220
-2.09804902,1.84777994,0.41275188,0.00000000,0.00985595,0.27943954,0.04169995,0.56876927,0.39513987,0.62822323
-2.09204602,1.99387680,0.44602751,0.00000000,0.01057657,0.30067315,0.04497353,0.61270572,0.42522683,0.68010195
-2.08604302,2.13671726,0.47855009,0.00000000,0.01126841,0.32121336,0.04815805,0.65557703,0.45434174,0.73145990
-2.08004002,2.27413967,0.50978465,0.00000000,0.01191935,0.34071192,0.05120017,0.69676144,0.48199119,0.78164530
-2.07403702,2.40399170,0.53918797,0.00000000,0.01251740,0.35882218,0.05404614,0.73565055,0.50768347,0.83001389
-2.06803402,2.52419778,0.56622412,0.00000000,0.01305111,0.37520959,0.05664335,0.77166984,0.53094342,0.87595099
-2.06203102,2.63282745,0.59038060,0.00000000,0.01350992,0.38956250,0.05894195,0.80429888,0.55132762,0.91889340
-2.05602801,2.72816165,0.61118456,0.00000000,0.01388449,0.40160265,0.06089641,0.83309061,0.56843914,0.95835040
-2.05002501,2.80875383,0.62821826,0.00000000,0.01416703,0.41109505,0.06246703,0.85768843,0.58194146,0.99392239
-2.04402201,2.87348271,0.64113323,0.00000000,0.01435158,0.41785663,0.06362130,0.87784035,0.59157064,1.02531642
-2.03801901,2.92159414,0.64966233,0.00000000,0.01443419,0.42176342,0.06433503,0.89340942,0.59714541,1.05235741
-2.03201601,2.95272971,0.65362920,0.00000000,0.01441309,0.42275580,0.06459317,0.90437977,0.59857451,1.07499452
-2.02601301,2.96694046,0.65295466,0.00000000,0.01428874,0.42084167,0.06439038,0.91085793,0.59586109,1.09330203
-2.02001001,2.96468496,0.64765963,0.00000000,0.01406382,0.41609729,0.06373123,0.91306919,0.58910386,1.10747454
-2.01400700,2.94681155,0.63786461,0.00000000,0.01374310,0.40866581,0.06263001,0.91134918,0.57849492,1.11781668
-2.00800400,2.91452555,0.62378553,0.00000000,0.01333335,0.39875353,0.06111028,0.90613095,0.56431449,1.12472759
-2.00200100,2.86934302,0.60572638,0.00000000,0.01284302,0.38662408,0.05920403,0.89792829,0.54692258,1.12868107
-1.99599800,2.81303329,0.58406882,0.00000000,0.01228201,0.37259074,0.05695059,0.88731584,0.52674825,1.13020233
-1.98999500,2.74755302,0.55925935,0.00000000,0.01166131,0.35700724,0.05439534,0.87490727,0.50427666,1.12984248
-1.98399200,2.67497505,0.53179461,0.00000000,0.01099266,0.34025753,0.05158818,0.86133230,0.48003471,1.12815225
-1.97798899,2.59741548,0.50220552,0.00000000,0.01028820,0.32274474,0.04858200,0.84721381,0.45457578,1.12565629
-1.97198599,2.51696226,0.47104095,0.00000000,0.00956009,0.30487996,0.04543109,0.83314606,0.42846415,1.12282941
-1.96598299,2.43560861,0.43885152,0.00000000,0.00882019,0.28707111,0.04218957,0.81967500,0.40225978,1.12007613
-1.95997999,2.35519399,0.40617442,0.00000000,0.00807978,0.26971232,0.03890994,0.80728148,0.37650396,1.11771454
-1.95397699,2.27735509,0.37351950,0.00000000,0.00734928,0.25317419,0.03564184,0.79636807,0.35170629,1.11596537
-1.94797399,2.20348832,0.34135733,0.00000000,0.00663808,0.23779509,0.03243097,0.78724978,0.32833341,1.11494679
-1.94197099,2.13472503,0.31010947,0.00000000,0.00595437,0.22387383,0.02931823,0.78014906,0.30679967,1.11467509
-1.93596798,2.07191955,0.28014119,0.00000000,0.00530510,0.21166369,0.02633918,0.77519492,0.28746008,1.11507120
-1.92996498,2.01564987,0.25175662,0.00000000,0.00469590,0.20136807,0.02352370,0.77242608,0.27060550,1.11597259
-1.92396198,1.96623000,0.22519646,0.00000000,0.00413117,0.19313758,0.02089591,0.77179758,0.25646013,1.11714976
-1.91795898,1.92373248,0.20063793,0.00000000,0.00361410,0.18706866,0.01847435,0.77319053,0.24518124,1.11832645
-1.91195598,1.88801943,0.17819679,0.00000000,0.00314685,0.18320377,0.01627237,0.77642417,0.23686100,1.11920243
