energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.29264632,0.27629526,0.00184200,0.00000000,0.00014269,0.02427493,0.09293598,0.11443754,0.13527364,0.00000000
-3.28664332,0.25819743,0.00172174,0.00000000,0.00012900,0.02170639,0.08542109,0.10968364,0.12226893,0.00000000
-3.28064032,0.24198943,0.00161447,0.00000000,0.00011602,0.01927811,0.07848225,0.10573674,0.11013160,0.00000000
-3.27463732,0.22773101,0.00152051,0.00000000,0.00010385,0.01700464,0.07215823,0.10260620,0.09891860,0.00000000
-3.26863432,0.21543145,0.00143985,0.00000000,0.00009257,0.01489629,0.06647046,0.10027868,0.08866459,0.00000000
-3.26263132,0.20505088,0.00137213,0.00000000,0.00008223,0.01295928,0.06142358,0.09871871,0.07938251,0.00000000
-3.25662831,0.19650320,0.00131675,0.00000000,0.00007285,0.01119597,0.05700652,0.09786995,0.07106497,0.00000000
-3.25062531,0.18966076,0.00127278,0.00000000,0.00006443,0.00960527,0.05319406,0.09765736,0.06368616,0.00000000
-3.24462231,0.18436022,0.00123909,0.00000000,0.00005695,0.00818308,0.04994881,0.09798997,0.05720436,0.00000000
-3.23861931,0.18040962,0.00121437,0.00000000,0.00005038,0.00692275,0.04722345,0.09876425,0.05156467,0.00000000
-3.23261631,0.17759618,0.00119715,0.00000000,0.00004465,0.00581561,0.04496319,0.09986802,0.04670202,0.00000000
-3.22661331,0.17569464,0.00118591,0.00000000,0.00003971,0.00485149,0.04310831,0.10118456,0.04254422,0.00000000
-3.22061031,0.17447576,0.00117910,0.00000000,0.00003548,0.00401918,0.04159676,0.10259705,0.03901498,0.00000000
-3.21460730,0.17371478,0.00117518,0.00000000,0.00003191,0.00330691,0.04036664,0.10399295,0.03603673,0.00000000
-3.20860430,0.17319953,0.00117273,0.00000000,0.00002890,0.00270273,0.03935853,0.10526839,0.03353330,0.00000000
-3.20260130,0.17273799,0.00117045,0.00000000,0.00002641,0.00219485,0.03851773,0.10633220,0.03143226,0.00000000
-3.19659830,0.17216504,0.00116723,0.00000000,0.00002437,0.00177195,0.03779614,0.10710980,0.02966692,0.00000000
-3.19059530,0.17134837,0.00116216,0.00000000,0.00002272,0.00142336,0.03715394,0.10754647,0.02817802,0.00000000
-3.18459230,0.17019324,0.00115460,0.00000000,0.00002143,0.00113927,0.03656095,0.10761020,0.02691503,0.00000000
-3.17858929,0.16864626,0.00114417,0.00000000,0.00002045,0.00091083,0.03599777,0.10729392,0.02583719,0.00000000
-3.17258629,0.16669793,0.00113080,0.00000000,0.00001978,0.00073021,0.03545651,0.10661719,0.02491410,0.00000000
-3.16658329,0.16438408,0.00111471,0.00000000,0.00001941,0.00059065,0.03494133,0.10562710,0.02412614,0.00000000
-3.16058029,0.16178619,0.00109640,0.00000000,0.00001935,0.00048645,0.03446868,0.10439868,0.02346450,0.00000000
-3.15457729,0.15903071,0.00107669,0.00000000,0.00001962,0.00041295,0.03406729,0.10303465,0.02293113,0.00000000
-3.14857429,0.15628731,0.00105665,0.00000000,0.00002028,0.00036649,0.03377792,0.10166450,0.02253834,0.00000000
-3.14257129,0.15376636,0.00103765,0.00000000,0.00002138,0.00034436,0.03365286,0.10044311,0.02230828,0.00000000
-3.13656828,0.15171555,0.00102124,0.00000000,0.00002300,0.00034474,0.03375533,0.09954883,0.02227234,0.00000000
-3.13056528,0.15041574,0.00100923,0.00000000,0.00002524,0.00036661,0.03415854,0.09918102,0.02247028,0.00000000
-3.12456228,0.15017627,0.00100355,0.00000000,0.00002822,0.00040972,0.03494466,0.09955715,0.02294936,0.00000000
-3.11855928,0.15132957,0.00100630,0.00000000,0.00003206,0.00047448,0.03620354,0.10090952,0.02376327,0.00000000
-3.11255628,0.15422518,0.00101964,0.00000000,0.00003693,0.00056189,0.03803124,0.10348146,0.02497102,0.00000000
-3.10655328,0.15922328,0.00104580,0.00000000,0.00004299,0.00067349,0.04052838,0.10752318,0.02663562,0.00000000
-3.10055028,0.16668763,0.00108698,0.00000000,0.00005043,0.00081124,0.04379816,0.11328717,0.02882271,0.00000000
-3.09454727,0.17697798,0.00114535,0.00000000,0.00005944,0.00097743,0.04794435,0.12102319,0.03159904,0.00000000
-3.08854427,0.19044199,0.00122296,0.00000000,0.00007025,0.00117462,0.05306884,0.13097292,0.03503079,0.00000000
-3.08254127,0.20740665,0.00132170,0.00000000,0.00008308,0.00140549,0.05926913,0.14336420,0.03918186,0.00000000
-3.07653827,0.22816939,0.00144323,0.00000000,0.00009816,0.00167275,0.06663560,0.15840504,0.04411193,0.00000000
-3.07053527,0.25298893,0.00158894,0.00000000,0.00011574,0.00197905,0.07524861,0.17627744,0.04987460,0.00000000
-3.06453227,0.28207607,0.00175990,0.00000000,0.00013605,0.00232680,0.08517560,0.19713116,0.05651533,0.00000000
-3.05852926,0.31558471,0.00195676,0.00000000,0.00015933,0.00271807,0.09646813,0.22107760,0.06406955,0.00000000
-3.05252626,0.35360336,0.00217976,0.00000000,0.00018581,0.00315448,0.10915909,0.24818407,0.07256076,0.00000000
-3.04652326,0.39614748,0.00242864,0.00000000,0.00021571,0.00363707,0.12326013,0.27846857,0.08199879,0.00000000
-3.04052026,0.44315301,0.00270263,0.00000000,0.00024924,0.00416614,0.13875938,0.31189545,0.09237837,0.00000000
-3.03451726,0.49447157,0.00300042,0.00000000,0.00028658,0.00474124,0.15561977,0.34837210,0.10367789,0.00000000
-3.02851426,0.54986750,0.00332014,0.00000000,0.00032788,0.00536102,0.17377778,0.38774699,0.11585867,0.00000000
-3.02251126,0.60901728,0.00365940,0.00000000,0.00037326,0.00602318,0.19314303,0.42980922,0.12886458,0.00000000
-3.01650825,0.67151134,0.00401525,0.00000000,0.00042281,0.00672449,0.21359855,0.47428972,0.14262223,0.00000000
-3.01050525,0.73685863,0.00438428,0.00000000,0.00047659,0.00746072,0.23500191,0.52086424,0.15704164,0.00000000
-3.00450225,0.80449375,0.00476264,0.00000000,0.00053460,0.00822676,0.25718710,0.56915807,0.17201746,0.00000000
-2.99849925,0.87378674,0.00514613,0.00000000,0.00059678,0.00901661,0.27996731,0.61875239,0.18743068,0.00000000
-2.99249625,0.94405508,0.00553027,0.00000000,0.00066306,0.00982352,0.30313826,0.66919218,0.20315083,0.00000000
-2.98649325,1.01457765,0.00591040,0.00000000,0.00073325,0.01064014,0.32648227,0.71999522,0.21903849,0.00000000
-2.98049025,1.08461014,0.00628181,0.00000000,0.00080716,0.01145864,0.34977265,0.77066208,0.23494814,0.00000000
-2.97448724,1.15340118,0.00663982,0.00000000,0.00088450,0.01227087,0.37277836,0.82068648,0.25073117,0.00000000
-2.96848424,1.22020884,0.00697992,0.00000000,0.00096491,0.01306863,0.39526880,0.86956583,0.26623891,0.00000000
-2.96248124,1.28431652,0.00729784,0.00000000,0.00104796,0.01384376,0.41701839,0.91681131,0.28132564,0.00000000
-2.95647824,1.34504786,0.00758968,0.00000000,0.00113316,0.01458844,0.43781089,0.96195732,0.29585141,0.00000000
-2.95047524,1.40178010,0.00785196,0.00000000,0.00121989,0.01529528,0.45744326,1.00456984,0.30968456,0.00000000
-2.94447224,1.45395535,0.00808174,0.00000000,0.00130751,0.01595758,0.47572897,1.04425351,0.32270403,0.00000000
-2.93846923,1.50108969,0.00827661,0.00000000,0.00139525,0.01656943,0.49250062,1.08065736,0.33480123,0.00000000
-2.93246623,1.54277981,0.00843475,0.00000000,0.00148228,0.01712589,0.50761203,1.11347907,0.34588158,0.00000000
-2.92646323,1.57870733,0.00855494,0.00000000,0.00156770,0.01762311,0.52093963,1.14246785,0.35586575,0.00000000
-2.92046023,1.60864104,0.00863654,0.00000000,0.00165052,0.01805844,0.53238327,1.16742619,0.36469059,0.00000000
-2.91445723,1.63243722,0.00867949,0.00000000,0.00172972,0.01843047,0.54186677,1.18821062,0.37230992,0.00000000
-2.90845423,1.65003857,0.00868424,0.00000000,0.00180423,0.01873918,0.54933797,1.20473182,0.37869512,0.00000000
-2.90245123,1.66147218,0.00865173,0.00000000,0.00187298,0.01898596,0.55476871,1.21695428,0.38383573,0.00000000
-2.89644822,1.66684683,0.00858332,0.00000000,0.00193487,0.01917369,0.55815478,1.22489588,0.38774003,0.00000000
-2.89044522,1.66635018,0.00848073,0.00000000,0.00198887,0.01930678,0.55951584,1.22862747,0.39043568,0.00000000
-2.88444222,1.66024594,0.00834602,0.00000000,0.00203399,0.01939121,0.55889547,1.22827264,0.39197042,0.00000000
-2.87843922,1.64887126,0.00818148,0.00000000,0.00206932,0.01943463,0.55636141,1.22400762,0.39241275,0.00000000
-2.87243622,1.63263437,0.00798963,0.00000000,0.00209409,0.01944632,0.55200572,1.21606125,0.39185270,0.00000000
-2.86643322,1.61201213,0.00777316,0.00000000,0.00210767,0.01943730,0.54594512,1.20471487,0.39040230,0.00000000
-2.86043022,1.58754753,0.00753489,0.00000000,0.00210959,0.01942029,0.53832102,1.19030167,0.38819591,0.00000000
-2.85442721,1.55984642,0.00727775,0.00000000,0.00209960,0.01940972,0.52929942,1.17320537,0.38539016,0.00000000
-2.84842421,1.52957329,0.00700476,0.00000000,0.00207764,0.01942167,0.51907025,1.15385778,0.38216321,0.00000000
-2.84242121,1.49744553,0.00671898,0.00000000,0.00204387,0.01947381,0.50784614,1.13273480,0.37871348,0.00000000
-2.83641821,1.46422584,0.00642354,0.00000000,0.00199867,0.01958518,0.49586041,1.11035078,0.37525749,0.00000000
-2.83041521,1.43071239,0.00612156,0.00000000,0.00194265,0.01977608,0.48336421,1.08725086,0.37202678,0.00000000
-2.82441221,1.39772665,0.00581618,0.00000000,0.00187661,0.02006771,0.47062270,1.06400130,0.36926398,0.00000000
-2.81840920,1.36609874,0.00551048,0.00000000,0.00180152,0.02048184,0.45791032,1.04117797,0.36721790,0.00000000
-2.81240620,1.33665069,0.00520751,0.00000000,0.00171854,0.02104039,0.44550525,1.01935295,0.36613778,0.00000000
-2.80640320,1.31017768,0.00491020,0.00000000,0.00162892,0.02176487,0.43368305,0.99908000,0.36626680,0.00000000
-2.80040020,1.28742805,0.00462135,0.00000000,0.00153403,0.02267587,0.42270989,0.98087903,0.36783508,0.00000000
-2.79439720,1.26908260,0.00434355,0.00000000,0.00143525,0.02379237,0.41283542,0.96522044,0.37105234,0.00000000
-2.78839420,1.25573406,0.00407922,0.00000000,0.00133401,0.02513106,0.40428565,0.95250991,0.37610047,0.00000000
-2.78239120,1.24786750,0.00383046,0.00000000,0.00123169,0.02670567,0.39725617,0.94307425,0.38312639,0.00000000
-2.77638819,1.24584273,0.00359910,0.00000000,0.00112963,0.02852624,0.39190589,0.93714921,0.39223536,0.00000000
-2.77038519,1.24987930,0.00338661,0.00000000,0.00102906,0.03059843,0.38835173,0.93486966,0.40348518,0.00000000
-2.76438219,1.26004508,0.00319410,0.00000000,0.00093111,0.03292292,0.38666441,0.93626280,0.41688144,0.00000000
-2.75837919,1.27624899,0.00302229,0.00000000,0.00083674,0.03549487,0.38686556,0.94124475,0.43237411,0.00000000
-2.75237619,1.29823823,0.00287151,0.00000000,0.00074680,0.03830350,0.38892632,0.94962080,0.44985568,0.00000000
-2.74637319,1.32560055,0.00274171,0.00000000,0.00066194,0.04133181,0.39276757,0.96108939,0.46916100,0.00000000
-2.74037019,1.35777149,0.00263245,0.00000000,0.00058268,0.04455650,0.39826166,0.97524968,0.49006885,0.00000000
-2.73436718,1.39404641,0.00254294,0.00000000,0.00050935,0.04794803,0.40523570,0.99161262,0.51230539,0.00000000
-2.72836418,1.43359725,0.00247207,0.00000000,0.00044216,0.05147096,0.41347636,1.00961500,0.53554930,0.00000000
-2.72236118,1.47549322,0.00241846,0.00000000,0.00038115,0.05508441,0.42273580,1.02863591,0.55943857,0.00000000
-2.71635818,1.51872496,0.00238049,0.00000000,0.00032626,0.05874282,0.43273875,1.04801522,0.58357879,0.00000000
-2.71035518,1.56223125,0.00235636,0.00000000,0.00027732,0.06239683,0.44319029,1.06707310,0.60755263,0.00000000
-2.70435218,1.60492738,0.00234413,0.00000000,0.00023406,0.06599439,0.45378415,1.08513012,0.63093021,0.00000000
-2.69834917,1.64573418,0.00234181,0.00000000,0.00019616,0.06948198,0.46421125,1.10152693,0.65328004,0.00000000
-2.69234617,1.68360676,0.00234737,0.00000000,0.00016324,0.07280592,0.47416807,1.11564307,0.67418026,0.00000000
-2.68634317,1.71756179,0.00235880,0.00000000,0.00013488,0.07591375,0.48336469,1.12691403,0.69322949,0.00000000
-2.68034017,1.74670262,0.00237419,0.00000000,0.00011066,0.07875563,0.49153210,1.13484615,0.71005728,0.00000000
-2.67433717,1.77024114,0.00239169,0.00000000,0.00009014,0.08128561,0.49842867,1.13902877,0.72433345,0.00000000
-2.66833417,1.78751590,0.00240961,0.00000000,0.00007291,0.08346287,0.50384554,1.13914336,0.73577623,0.00000000
-2.66233117,1.79800573,0.00242643,0.00000000,0.00005855,0.08525277,0.50761072,1.13496941,0.74415876,0.00000000
-2.65632816,1.80133871,0.00244078,0.00000000,0.00004669,0.08662768,0.50959196,1.12638692,0.74931382,0.00000000
-2.65032516,1.79729616,0.00245149,0.00000000,0.00003696,0.08756761,0.50969821,1.11337570,0.75113661,0.00000000
-2.64432216,1.78581188,0.00245757,0.00000000,0.00002905,0.08806055,0.50787986,1.09601150,0.74958556,0.00000000
-2.63831916,1.76696675,0.00245822,0.00000000,0.00002267,0.08810259,0.50412765,1.07445944,0.74468118,0.00000000
-2.63231616,1.74097934,0.00245282,0.00000000,0.00001757,0.08769775,0.49847064,1.04896513,0.73650319,0.00000000
-2.62631316,1.70819297,0.00244091,0.00000000,0.00001352,0.08685754,0.49097315,1.01984382,0.72518591,0.00000000
-2.62031016,1.66906003,0.00242222,0.00000000,0.00001032,0.08560040,0.48173103,0.98746840,0.71091245,0.00000000
-2.61430715,1.62412446,0.00239659,0.00000000,0.00000783,0.08395085,0.47086750,0.95225655,0.69390780,0.00000000
-2.60830415,1.57400305,0.00236402,0.00000000,0.00000589,0.08193860,0.45852864,0.91465775,0.67443135,0.00000000
-2.60230115,1.51936661,0.00232463,0.00000000,0.00000441,0.07959752,0.44487886,0.87514062,0.65276897,0.00000000
-2.59629815,1.46092153,0.00227863,0.00000000,0.00000327,0.07696457,0.43009647,0.83418108,0.62922525,0.00000000
-2.59029515,1.39939257,0.00222635,0.00000000,0.00000241,0.07407881,0.41436952,0.79225157,0.60411592,0.00000000
-2.58429215,1.33550728,0.00216822,0.00000000,0.00000176,0.07098034,0.39789202,0.74981180,0.57776095,0.00000000
-2.57828914,1.26998245,0.00210475,0.00000000,0.00000128,0.06770946,0.38086061,0.70730101,0.55047831,0.00000000
-2.57228614,1.20351275,0.00203651,0.00000000,0.00000092,0.06430580,0.36347167,0.66513190,0.52257865,0.00000000
-2.56628314,1.13676163,0.00196418,0.00000000,0.00000066,0.06080766,0.34591886,0.62368616,0.49436090,0.00000000
-2.56028014,1.07035431,0.00188846,0.00000000,0.00000047,0.05725149,0.32839114,0.58331147,0.46610872,0.00000000
-2.55427714,1.00487280,0.00181015,0.00000000,0.00000034,0.05367139,0.31107100,0.54431978,0.43808786,0.00000000
-2.54827414,0.94085237,0.00173007,0.00000000,0.00000024,0.05009890,0.29413298,0.50698662,0.41054422,0.00000000
-2.54227114,0.87877949,0.00164907,0.00000000,0.00000017,0.04656270,0.27774233,0.47155130,0.38370254,0.00000000
-2.53626813,0.81909055,0.00156806,0.00000000,0.00000012,0.04308859,0.26205376,0.43821749,0.35776553,0.00000000
-2.53026513,0.76217130,0.00148793,0.00000000,0.00000009,0.03969942,0.24721010,0.40715425,0.33291337,0.00000000
-2.52426213,0.70835660,0.00140956,0.00000000,0.00000007,0.03641511,0.23334106,0.37849713,0.30930344,0.00000000
-2.51825913,0.65793034,0.00133382,0.00000000,0.00000007,0.03325272,0.22056177,0.35234921,0.28707011,0.00000000
-2.51225613,0.61112542,0.00126153,0.00000000,0.00000007,0.03022656,0.20897148,0.32878213,0.26632472,0.00000000
-2.50625313,0.56812377,0.00119345,0.00000000,0.00000008,0.02734828,0.19865212,0.30783691,0.24715549,0.00000000
-2.50025013,0.52905647,0.00113028,0.00000000,0.00000010,0.02462699,0.18966703,0.28952469,0.22962758,0.00000000
-2.49424712,0.49400403,0.00107261,0.00000000,0.00000014,0.02206943,0.18205985,0.27382746,0.21378318,0.00000000
-2.48824412,0.46299713,0.00102096,0.00000000,0.00000018,0.01968001,0.17585368,0.26069883,0.19964178,0.00000000
-2.48224112,0.43601780,0.00097573,0.00000000,0.00000025,0.01746106,0.17105054,0.25006501,0.18720060,0.00000000
-2.47623812,0.41300144,0.00093725,0.00000000,0.00000034,0.01541291,0.16763136,0.24182602,0.17643534,0.00000000
-2.47023512,0.39383958,0.00090573,0.00000000,0.00000047,0.01353403,0.16555638,0.23585740,0.16730120,0.00000000
-2.46423212,0.37838372,0.00088133,0.00000000,0.00000064,0.01182128,0.16476613,0.23201231,0.15973428,0.00000000
-2.45822911,0.36645010,0.00086414,0.00000000,0.00000086,0.01027002,0.16518284,0.23012416,0.15365332,0.00000000
-2.45222611,0.35782542,0.00085421,0.00000000,0.00000115,0.00887432,0.16671252,0.23000973,0.14896178,0.00000000
-2.44622311,0.35227346,0.00085161,0.00000000,0.00000154,0.00762720,0.16924726,0.23147280,0.14555029,0.00000000
-2.44022011,0.34954238,0.00085640,0.00000000,0.00000205,0.00652083,0.17266804,0.23430807,0.14329928,0.00000000
-2.43421711,0.34937235,0.00086874,0.00000000,0.00000271,0.00554676,0.17684770,0.23830537,0.14208177,0.00000000
-2.42821411,0.35150352,0.00088887,0.00000000,0.00000356,0.00469613,0.18165399,0.24325396,0.14176629,0.00000000
-2.42221111,0.35568371,0.00091717,0.00000000,0.00000465,0.00395995,0.18695267,0.24894679,0.14221965,0.00000000
-2.41620810,0.36167574,0.00095419,0.00000000,0.00000604,0.00332928,0.19261039,0.25518444,0.14330967,0.00000000
-2.41020510,0.36926399,0.00100066,0.00000000,0.00000780,0.00279545,0.19849733,0.26177881,0.14490759,0.00000000
-2.40420210,0.37826002,0.00105754,0.00000000,0.00001003,0.00235029,0.20448947,0.26855621,0.14689020,0.00000000
-2.39819910,0.38850700,0.00112601,0.00000000,0.00001284,0.00198629,0.21047050,0.27535989,0.14914155,0.00000000
-2.39219610,0.39988278,0.00120748,0.00000000,0.00001633,0.00169680,0.21633317,0.28205190,0.15155432,0.00000000
-2.38619310,0.41230159,0.00130358,0.00000000,0.00002067,0.00147614,0.22198029,0.28851427,0.15403072,0.00000000
-2.38019010,0.42571438,0.00141615,0.00000000,0.00002603,0.00131978,0.22732520,0.29464954,0.15648297,0.00000000
-2.37418709,0.44010770,0.00154721,0.00000000,0.00003261,0.00122443,0.23229201,0.30038071,0.15883348,0.00000000
-2.36818409,0.45550150,0.00169889,0.00000000,0.00004064,0.00118814,0.23681537,0.30565067,0.16101470,0.00000000
-2.36218109,0.47194576,0.00187342,0.00000000,0.00005038,0.00121038,0.24084018,0.31042125,0.16296874,0.00000000
-2.35617809,0.48951634,0.00207304,0.00000000,0.00006214,0.00129210,0.24432114,0.31467198,0.16464684,0.00000000
-2.35017509,0.50831014,0.00229994,0.00000000,0.00007623,0.00143575,0.24722220,0.31839869,0.16600877,0.00000000
-2.34417209,0.52843986,0.00255618,0.00000000,0.00009304,0.00164531,0.24951618,0.32161206,0.16702219,0.00000000
-2.33816908,0.55002852,0.00284361,0.00000000,0.00011294,0.00192623,0.25118442,0.32433617,0.16766212,0.00000000
-2.33216608,0.57320392,0.00316380,0.00000000,0.00013637,0.00228544,0.25221651,0.32660710,0.16791045,0.00000000
-2.32616308,0.59809320,0.00351795,0.00000000,0.00016377,0.00273119,0.25261025,0.32847164,0.16775552,0.00000000
-2.32016008,0.62481752,0.00390684,0.00000000,0.00019562,0.00327293,0.25237170,0.32998602,0.16719188,0.00000000
-2.31415708,0.65348708,0.00433073,0.00000000,0.00023237,0.00392116,0.25151519,0.33121467,0.16622014,0.00000000
-2.30815408,0.68419623,0.00478934,0.00000000,0.00027449,0.00468709,0.25006348,0.33222898,0.16484677,0.00000000
-2.30215108,0.71701896,0.00528181,0.00000000,0.00032243,0.00558243,0.24804774,0.33310585,0.16308407,0.00000000
-2.29614807,0.75200447,0.00580663,0.00000000,0.00037660,0.00661890,0.24550747,0.33392613,0.16095002,0.00000000
-2.29014507,0.78917293,0.00636169,0.00000000,0.00043735,0.00780790,0.24249011,0.33477269,0.15846809,0.00000000
-2.28414207,0.82851141,0.00694424,0.00000000,0.00050497,0.00915991,0.23905048,0.33572829,0.15566692,0.00000000
-2.27813907,0.86996982,0.00755092,0.00000000,0.00057963,0.01068402,0.23524987,0.33687308,0.15257990,0.00000000
-2.27213607,0.91345712,0.00817780,0.00000000,0.00066139,0.01238726,0.23115476,0.33828174,0.14924453,0.00000000
-2.26613307,0.95883762,0.00882042,0.00000000,0.00075020,0.01427404,0.22683539,0.34002050,0.14570168,0.00000000
-2.26013007,1.00592781,0.00947384,0.00000000,0.00084582,0.01634554,0.22236389,0.34214400,0.14199463,0.00000000
-2.25412706,1.05449353,0.01013273,0.00000000,0.00094786,0.01859910,0.21781232,0.34469209,0.13816807,0.00000000
-2.24812406,1.10424812,0.01079144,0.00000000,0.00105574,0.02102773,0.21325060,0.34768697,0.13426693,0.00000000
-2.24212106,1.15485152,0.01144406,0.00000000,0.00116868,0.02361965,0.20874440,0.35113061,0.13033521,0.00000000
-2.23611806,1.20591078,0.01208454,0.00000000,0.00128574,0.02635802,0.20435311,0.35500279,0.12641485,0.00000000
-2.23011506,1.25698220,0.01270677,0.00000000,0.00140579,0.02922077,0.20012808,0.35925994,0.12254467,0.00000000
-2.22411206,1.30757545,0.01330467,0.00000000,0.00152753,0.03218064,0.19611110,0.36383491,0.11875941,0.00000000
-2.21810905,1.35715986,0.01387228,0.00000000,0.00164953,0.03520541,0.19233331,0.36863778,0.11508898,0.00000000
-2.21210605,1.40517294,0.01440386,0.00000000,0.00177027,0.03825832,0.18881458,0.37355787,0.11155795,0.00000000
-2.20610305,1.45103132,0.01489401,0.00000000,0.00188814,0.04129880,0.18556332,0.37846687,0.10818528,0.00000000
-2.20010005,1.49414382,0.01533774,0.00000000,0.00200153,0.04428330,0.18257691,0.38322303,0.10498432,0.00000000
-2.19409705,1.53392655,0.01573053,0.00000000,0.00210885,0.04716638,0.17984252,0.38767647,0.10196309,0.00000000
-2.18809405,1.56981960,0.01606850,0.00000000,0.00220861,0.04990193,0.17733852,0.39167513,0.09912481,0.00000000
-2.18209105,1.60130472,0.01634840,0.00000000,0.00229945,0.05244457,0.17503619,0.39507139,0.09646868,0.00000000
-2.17608804,1.62792344,0.01656777,0.00000000,0.00238019,0.05475103,0.17290181,0.39772886,0.09399090,0.00000000
-2.17008504,1.64929473,0.01672492,0.00000000,0.00244992,0.05678162,0.17089895,0.39952923,0.09168577,0.00000000
-2.16408204,1.66513148,0.01681904,0.00000000,0.00250797,0.05850165,0.16899093,0.40037857,0.08954698,0.00000000
-2.15807904,1.67525497,0.01685024,0.00000000,0.00255399,0.05988270,0.16714322,0.40021306,0.08756895,0.00000000
-2.15207604,1.67960643,0.01681950,0.00000000,0.00258796,0.06090377,0.16532583,0.39900359,0.08574812,0.00000000
-2.14607304,1.67825504,0.01672875,0.00000000,0.00261018,0.06155218,0.16351545,0.39675913,0.08408430,0.00000000
-2.14007004,1.67140185,0.01658080,0.00000000,0.00262127,0.06182421,0.16169733,0.39352856,0.08258184,0.00000000
-2.13406703,1.65937910,0.01637928,0.00000000,0.00262215,0.06172551,0.15986684,0.38940096,0.08125074,0.00000000
-2.12806403,1.64264486,0.01612862,0.00000000,0.00261401,0.06127108,0.15803062,0.38450411,0.08010759,0.00000000
-2.12206103,1.62177309,0.01583393,0.00000000,0.00259824,0.06048504,0.15620728,0.37900152,0.07917627,0.00000000
-2.11605803,1.59743922,0.01550086,0.00000000,0.00257640,0.05940000,0.15442770,0.37308780,0.07848853,0.00000000
-2.11005503,1.57040205,0.01513555,0.00000000,0.00255016,0.05805626,0.15273488,0.36698283,0.07808433,0.00000000
-2.10405203,1.54148253,0.01474443,0.00000000,0.00252121,0.05650066,0.15118339,0.36092479,0.07801186,0.00000000
-2.09804902,1.51154038,0.01433410,0.00000000,0.00249120,0.05478525,0.14983844,0.35516253,0.07832748,0.00000000
-2.09204602,1.48144971,0.01391119,0.00000000,0.00246170,0.05296586,0.14877463,0.34994751,0.07909527,0.00000000
-2.08604302,1.45207445,0.01348226,0.00000000,0.00243412,0.05110055,0.14807443,0.34552572,0.08038644,0.00000000
-2.08004002,1.42424507,0.01305360,0.00000000,0.00240967,0.04924802,0.14782646,0.34212996,0.08227840,0.00000000
-2.07403702,1.39873727,0.01263123,0.00000000,0.00238935,0.04746604,0.14812358,0.33997279,0.08485366,0.00000000
-2.06803402,1.37625377,0.01222071,0.00000000,0.00237388,0.04580998,0.14906091,0.33924043,0.08819835,0.00000000
-2.06203102,1.35740988,0.01182718,0.00000000,0.00236374,0.04433147,0.15073373,0.34008792,0.09240056,0.00000000
-2.05602801,1.34272330,0.01145527,0.00000000,0.00235918,0.04307715,0.15323540,0.34263560,0.09754834,0.00000000
-2.05002501,1.33260848,0.01110913,0.00000000,0.00236022,0.04208767,0.15665530,0.34696723,0.10372744,0.00000000
-2.04402201,1.32737555,0.01079241,0.00000000,0.00236671,0.04139686,0.16107673,0.35312940,0.11101879,0.00000000
-2.03801901,1.32723357,0.01050837,0.00000000,0.00237837,0.04103114,0.16657495,0.36113267,0.11949571,0.00000000
-2.03201601,1.33229755,0.01025987,0.00000000,0.00239487,0.04100905,0.17321519,0.37095383,0.12922098,0.00000000
-2.02601301,1.34259869,0.01004948,0.00000000,0.00241587,0.04134113,0.18105088,0.38253940,0.14024372,0.00000000
-2.02001001,1.35809681,0.00987956,0.00000000,0.00244110,0.04202987,0.19012183,0.39581011,0.15259625,0.00000000
-2.01400700,1.37869424,0.00975228,0.00000000,0.00247044,0.04306992,0.20045268,0.41066586,0.16629100,0.00000000
-2.00800400,1.40424989,0.00966973,0.00000000,0.00250392,0.04444843,0.21205142,0.42699109,0.18131756,0.00000000
-2.00200100,1.43459273,0.00963392,0.00000000,0.00254184,0.04614560,0.22490811,0.44466013,0.19764013,0.00000000
-1.99599800,1.46953361,0.00964680,0.00000000,0.00258475,0.04813533,0.23899387,0.46354220,0.21519534,0.00000000
-1.98999500,1.50887473,0.00971025,0.00000000,0.00263346,0.05038600,0.25426011,0.48350586,0.23389072,0.00000000
-1.98399200,1.55241596,0.00982603,0.00000000,0.00268909,0.05286139,0.27063804,0.50442258,0.25360391,0.00000000
-1.97798899,1.59995780,0.00999569,0.00000000,0.00275298,0.05552170,0.28803860,0.52616923,0.27418276,0.00000000
-1.97198599,1.65130064,0.01022046,0.00000000,0.00282669,0.05832463,0.30635269,0.54862944,0.29544630,0.00000000
-1.96598299,1.70624051,0.01050113,0.00000000,0.00291191,0.06122652,0.32545184,0.57169367,0.31718687,0.00000000
-1.95997999,1.76456150,0.01083788,0.00000000,0.00301040,0.06418357,0.34518935,0.59525809,0.33917307,0.00000000
-1.95397699,1.82602556,0.01123012,0.00000000,0.00312385,0.06715307,0.36540177,0.61922225,0.36115390,0.00000000
-1.94797399,1.89036034,0.01167635,0.00000000,0.00325385,0.07009456,0.38591078,0.64348585,0.38286358,0.00000000
-1.94197099,1.95724601,0.01217397,0.00000000,0.00340168,0.07297102,0.40652550,0.66794473,0.40402724,0.00000000
-1.93596798,2.02630205,0.01271919,0.00000000,0.00356829,0.07574991,0.42704508,0.69248639,0.42436714,0.00000000
-1.92996498,2.09707519,0.01330692,0.00000000,0.00375411,0.07840417,0.44726150,0.71698549,0.44360916,0.00000000
