energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-0.26113057,2.17405342,0.04597908,0.02927477,0.50103171,0.86734713,0.28529139,1.03531236,0.30245272,0.00000000
-0.25512756,2.23364527,0.04664488,0.02850825,0.51267902,0.88652806,0.29369333,1.07294732,0.30808929,0.00000000
-0.24912456,2.29624019,0.04720514,0.02789148,0.52401795,0.90718382,0.30319163,1.11189101,0.31374388,0.00000000
-0.24312156,2.36057765,0.04763258,0.02741230,0.53482594,0.92890383,0.31354684,1.15142131,0.31930111,0.00000000
-0.23711856,2.42544035,0.04790382,0.02705957,0.54491765,0.95130705,0.32451707,1.19081765,0.32465934,0.00000000
-0.23111556,2.48967767,0.04799986,0.02682368,0.55415003,0.97404908,0.33586405,1.22937399,0.32973308,0.00000000
-0.22511256,2.55222672,0.04790653,0.02669682,0.56242630,0.99682779,0.34735898,1.26641175,0.33445463,0.00000000
-0.21910955,2.61213081,0.04761462,0.02667312,0.56969856,1.01938753,0.35878836,1.30129232,0.33877487,0.00000000
-0.21310655,2.66855512,0.04711997,0.02674869,0.57596911,1.04152182,0.36995929,1.33342916,0.34266332,0.00000000
-0.20710355,2.72079954,0.04642337,0.02692147,0.58129037,1.06307458,0.38070438,1.36229933,0.34610750,0.00000000
-0.20110055,2.76830852,0.04553030,0.02719092,0.58576336,1.08394007,0.39088580,1.38745404,0.34911156,0.00000000
-0.19509755,2.81067799,0.04445063,0.02755769,0.58953493,1.10406163,0.40039863,1.40852818,0.35169438,0.00000000
-0.18909455,2.84765925,0.04319815,0.02802313,0.59279370,1.12342945,0.40917313,1.42524844,0.35388730,0.00000000
-0.18309155,2.87915987,0.04179007,0.02858881,0.59576479,1.14207747,0.41717594,1.43743977,0.35573145,0.00000000
-0.17708854,2.90524143,0.04024649,0.02925596,0.59870358,1.16007968,0.42441025,1.44502973,0.35727491,0.00000000
-0.17108554,2.92611425,0.03858979,0.03002492,0.60188850,1.17754580,0.43091465,1.44805068,0.35856980,0.00000000
-0.16508254,2.94212896,0.03684403,0.03089469,0.60561317,1.19461669,0.43676094,1.44663933,0.35966942,0.00000000
-0.15907954,2.95376483,0.03503438,0.03186243,0.61017786,1.21145932,0.44205081,1.44103348,0.36062551,0.00000000
-0.15307654,2.96161519,0.03318653,0.03292316,0.61588062,1.22826158,0.44691158,1.43156604,0.36148579,0.00000000
-0.14707354,2.96636972,0.03132614,0.03406943,0.62300822,1.24522678,0.45149098,1.41865600,0.36229179,0.00000000
-0.14107054,2.96879421,0.02947835,0.03529127,0.63182703,1.26256797,0.45595146,1.40279674,0.36307706,0.00000000
-0.13506753,2.96970782,0.02766732,0.03657610,0.64257424,1.28050206,0.46046384,1.38454186,0.36386589,0.00000000
-0.12906453,2.96995861,0.02591582,0.03790897,0.65544943,1.29924377,0.46520087,1.36448877,0.36467241,0.00000000
-0.12306153,2.97039781,0.02424484,0.03927275,0.67060695,1.31899946,0.47033077,1.34326080,0.36550022,0.00000000
-0.11705853,2.97185369,0.02267335,0.04064862,0.68814915,1.33996094,0.47601107,1.32148820,0.36634257,0.00000000
-0.11105553,2.97510578,0.02121801,0.04201655,0.70812088,1.36229942,0.48238290,1.29978892,0.36718293,0.00000000
-0.10505253,2.98086056,0.01989297,0.04335600,0.73050535,1.38615974,0.48956604,1.27874982,0.36799607,0.00000000
-0.09904952,2.98972948,0.01870972,0.04464665,0.75522173,1.41165507,0.49765498,1.25890899,0.36874950,0.00000000
-0.09304652,3.00221018,0.01767703,0.04586917,0.78212446,1.43886240,0.50671591,1.24074017,0.36940533,0.00000000
-0.08704352,3.01867201,0.01680084,0.04700603,0.81100470,1.46781902,0.51678506,1.22463959,0.36992235,0.00000000
-0.08104052,3.03934631,0.01608431,0.04804235,0.84159365,1.49852025,0.52786825,1.21091609,0.37025826,0.00000000
-0.07503752,3.06432222,0.01552780,0.04896664,0.87356822,1.53091861,0.53994168,1.19978464,0.37037213,0.00000000
-0.06903452,3.09354816,0.01512898,0.04977147,0.90655850,1.56492460,0.55295406,1.19136381,0.37022676,0.00000000
-0.06303152,3.12683900,0.01488294,0.05045407,0.94015735,1.60040920,0.56682975,1.18567695,0.36979098,0.00000000
-0.05702851,3.16388884,0.01478234,0.05101676,0.97393152,1.63720805,0.58147300,1.18265719,0.36904185,0.00000000
-0.05102551,3.20428858,0.01481758,0.05146718,1.00743428,1.67512717,0.59677289,1.18215580,0.36796648,0.00000000
-0.04502251,3.24754762,0.01497705,0.05181842,1.04021893,1.71395004,0.61260882,1.18395351,0.36656361,0.00000000
-0.03901951,3.29311855,0.01524733,0.05208889,1.07185289,1.75344571,0.62885635,1.18777416,0.36484473,0.00000000
-0.03301651,3.34042359,0.01561354,0.05230196,1.10193172,1.79337753,0.64539289,1.19329990,0.36283477,0.00000000
-0.02701351,3.38888142,0.01605959,0.05248553,1.13009263,1.83351198,0.66210325,1.20018722,0.36057230,0.00000000
-0.02101051,3.43793290,0.01656851,0.05267126,1.15602683,1.87362723,0.67888445,1.20808300,0.35810918,0.00000000
-0.01500750,3.48706446,0.01712278,0.05289376,1.17949023,1.91352074,0.69564981,1.21663971,0.35550979,0.00000000
-0.00900450,3.53582782,0.01770471,0.05318954,1.20031197,1.95301559,0.71233192,1.22552912,0.35284968,0.00000000
-0.00300150,3.58385502,0.01829673,0.05359594,1.21840031,1.99196505,0.72888441,1.23445384,0.35021379,0.00000000
0.00300150,3.63086798,0.01888178,0.05414992,1.23374576,2.03025509,0.74528234,1.24315635,0.34769433,0.00000000
0.00900450,3.67668228,0.01944356,0.05488686,1.24642097,2.06780470,0.76152129,1.25142496,0.34538820,0.00000000
0.01500750,3.72120473,0.01996691,0.05583931,1.25657756,2.10456391,0.77761502,1.25909682,0.34339428,0.00000000
0.02101051,3.76442532,0.02043801,0.05703584,1.26443988,2.14050966,0.79359195,1.26605783,0.34181044,0.00000000
0.02701351,3.80640384,0.02084464,0.05849996,1.27029585,2.17563964,0.80949053,1.27223974,0.34073052,0.00000000
0.03301651,3.84725216,0.02117635,0.06024910,1.27448542,2.20996460,0.82535374,1.27761477,0.34024128,0.00000000
0.03901951,3.88711307,0.02142460,0.06229386,1.27738687,2.24349945,0.84122306,1.28218818,0.34041954,0.00000000
0.04502251,3.92613721,0.02158283,0.06463732,1.27940168,2.27625366,0.85713214,1.28598946,0.34132933,0.00000000
0.05102551,3.96445904,0.02164652,0.06727462,1.28093847,2.30822167,0.87310058,1.28906257,0.34301951,0.00000000
0.05702851,4.00217354,0.02161314,0.07019275,1.28239673,2.33937355,0.88912809,1.29145605,0.34552159,0.00000000
0.06303152,4.03931462,0.02148212,0.07337050,1.28415088,2.36964680,0.90518935,1.29321344,0.34884802,0.00000000
0.06903452,4.07583659,0.02125469,0.07677879,1.28653527,2.39893940,0.92122998,1.29436469,0.35299089,0.00000000
0.07503752,4.11159953,0.02093377,0.08038104,1.28983074,2.42710477,0.93716362,1.29491887,0.35792116,0.00000000
0.08104052,4.14635929,0.02052378,0.08413389,1.29425318,2.45394878,0.95287060,1.29485870,0.36358834,0.00000000
0.08704352,4.17976263,0.02003043,0.08798805,1.29994434,2.47922897,0.96819806,1.29413697,0.36992076,0.00000000
0.09304652,4.21134780,0.01946055,0.09188936,1.30696542,2.50265623,0.98296174,1.29267515,0.37682631,0.00000000
0.09904952,4.24055033,0.01882180,0.09577996,1.31529334,2.52389874,0.99694929,1.29036401,0.38419369,0.00000000
0.10505253,4.26671410,0.01812252,0.09959967,1.32481997,2.54258821,1.00992517,1.28706629,0.39189413,0.00000000
0.11105553,4.28910697,0.01737149,0.10328730,1.33535423,2.55832814,1.02163674,1.28262109,0.39978368,0.00000000
0.11705853,4.30694061,0.01657772,0.10678217,1.34662697,2.57070402,1.03182161,1.27684983,0.40770575,0.00000000
0.12306153,4.31939375,0.01575030,0.11002556,1.35829842,2.57929502,1.04021574,1.26956334,0.41549418,0.00000000
0.12906453,4.32563802,0.01489820,0.11296212,1.36996809,2.58368702,1.04656219,1.26056982,0.42297661,0.00000000
0.13506753,4.32486574,0.01403020,0.11554133,1.38118667,2.58348655,1.05062007,1.24968316,0.42997809,0.00000000
0.14107054,4.31631866,0.01315470,0.11771873,1.39146979,2.57833538,1.05217352,1.23673147,0.43632500,0.00000000
0.14707354,4.29931686,0.01227965,0.11945712,1.40031307,2.56792533,1.05104028,1.22156521,0.44184907,0.00000000
0.15307654,4.27328702,0.01141250,0.12072755,1.40720825,2.55201301,1.04707965,1.20406487,0.44639155,0.00000000
0.15907954,4.23778934,0.01056010,0.12151018,1.41165973,2.53043398,1.04019950,1.18414774,0.44980728,0.00000000
0.16508254,4.19254214,0.00972872,0.12179489,1.41320135,2.50311616,1.03036218,1.16177367,0.45196879,0.00000000
0.17108554,4.13744363,0.00892395,0.12158170,1.41141264,2.47009185,1.01758905,1.13694956,0.45277010,0.00000000
0.17708854,4.07259009,0.00815076,0.12088087,1.40593422,2.43150808,1.00196348,1.10973257,0.45213024,0.00000000
0.18309155,3.99828970,0.00741348,0.11971290,1.39648178,2.38763485,0.98363229,1.08023184,0.44999635,0.00000000
0.18909455,3.91507168,0.00671580,0.11810814,1.38285824,2.33887087,0.96280541,1.04860879,0.44634621,0.00000000
0.19509755,3.82369005,0.00606082,0.11610622,1.36496347,2.28574637,0.93975385,1.01507593,0.44119011,0.00000000
0.20110055,3.72512160,0.00545105,0.11375522,1.34280133,2.22892267,0.91480593,0.97989428,0.43457193,0.00000000
0.20710355,3.62055793,0.00488851,0.11111065,1.31648363,2.16918827,0.88834186,0.94336945,0.42656942,0.00000000
0.21310655,3.51139128,0.00437471,0.10823419,1.28623071,2.10745115,0.86078671,0.90584640,0.41729346,0.00000000
0.21910955,3.39919413,0.00391074,0.10519224,1.25236859,2.04472729,0.83260198,0.86770319,0.40688648,0.00000000
0.22511256,3.28569289,0.00349734,0.10205443,1.21532262,1.98212533,0.80427593,0.82934370,0.39551981,0.00000000
0.23111556,3.17273593,0.00313493,0.09889192,1.17560776,1.92082756,0.77631277,0.79118956,0.38339015,0.00000000
0.23711856,3.06225663,0.00282366,0.09577564,1.13381570,1.86206751,0.74922121,0.75367148,0.37071518,0.00000000
0.24312156,2.95623205,0.00256350,0.09277465,1.09059933,1.80710440,0.72350230,0.71722027,0.35772840,0.00000000
0.24912456,2.85663834,0.00235429,0.08995433,1.04665486,1.75719524,0.69963720,0.68225755,0.34467335,0.00000000
0.25512756,2.76540376,0.00219572,0.08737483,1.00270238,1.71356485,0.67807492,0.64918665,0.33179736,0.00000000
0.26113057,2.68436076,0.00208743,0.08508953,0.95946539,1.67737488,0.65922056,0.61838371,0.31934511,0.00000000
0.26713357,2.61519802,0.00202900,0.08314368,0.91765006,1.64969235,0.64342421,0.59018927,0.30755203,0.00000000
0.27313657,2.55941418,0.00201998,0.08157332,0.87792502,1.63145871,0.63097091,0.56490060,0.29663791,0.00000000
0.27913957,2.51827424,0.00205984,0.08040433,0.84090225,1.62346022,0.62207208,0.54276487,0.28680085,0.00000000
0.28514257,2.49277002,0.00214800,0.07965179,0.80711975,1.62630061,0.61685840,0.52397337,0.27821177,0.00000000
0.29114557,2.48358592,0.00228377,0.07931966,0.77702668,1.64037668,0.61537471,0.50865691,0.27100962,0.00000000
0.29714857,2.49107101,0.00246631,0.07940069,0.75097127,1.66585795,0.61757692,0.49688250,0.26529746,0.00000000
0.30315158,2.51521839,0.00269463,0.07987667,0.72919193,1.70267081,0.62333117,0.48865142,0.26113955,0.00000000
0.30915458,2.55565271,0.00296744,0.08071895,0.71181183,1.75048804,0.63241527,0.48389868,0.25855952,0.00000000
0.31515758,2.61162634,0.00328322,0.08188922,0.69883688,1.80872417,0.64452254,0.48249395,0.25753966,0.00000000
0.32116058,2.68202484,0.00364007,0.08334062,0.69015731,1.87653721,0.65926791,0.48424394,0.25802135,0.00000000
0.32716358,2.76538176,0.00403574,0.08501900,0.68555252,1.95283701,0.67619623,0.48889622,0.25990664,0.00000000
0.33316658,2.85990297,0.00446755,0.08686443,0.68469904,2.03630044,0.69479260,0.49614437,0.26306091,0.00000000
0.33916958,2.96350022,0.00493247,0.08881280,0.68718124,2.12539340,0.71449456,0.50563450,0.26731653,0.00000000
0.34517259,3.07383340,0.00542704,0.09079763,0.69250446,2.21839943,0.73470560,0.51697292,0.27247743,0.00000000
0.35117559,3.18836100,0.00594747,0.09275188,0.70011008,2.31345455,0.75481001,0.52973492,0.27832446,0.00000000
0.35717859,3.30439750,0.00648970,0.09460974,0.70939197,2.40858762,0.77418824,0.54347446,0.28462133,0.00000000
0.36318159,3.41917661,0.00704948,0.09630851,0.71971401,2.50176548,0.79223270,0.55773454,0.29112110,0.00000000
0.36918459,3.52991874,0.00762247,0.09779023,0.73042803,2.59094157,0.80836328,0.57205812,0.29757291,0.00000000
0.37518759,3.63390085,0.00820439,0.09900333,0.74089170,2.67410696,0.82204223,0.58599927,0.30372876,0.00000000
0.38119060,3.72852686,0.00879113,0.09990399,0.75048599,2.74934220,0.83278798,0.59913418,0.30935033,0.00000000
0.38719360,3.81139621,0.00937892,0.10045732,0.75863162,2.81486827,0.84018727,0.61107191,0.31421535,0.00000000
0.39319660,3.88036866,0.00996447,0.10063827,0.76480411,2.86909514,0.84390550,0.62146434,0.31812361,0.00000000
0.39919960,3.93362272,0.01054508,0.10043228,0.76854715,2.91066611,0.84369466,0.63001513,0.32090224,0.00000000
0.40520260,3.96970603,0.01111873,0.09983555,0.76948381,2.93849626,0.83939880,0.63648727,0.32241014,0.00000000
0.41120560,3.98757539,0.01168421,0.09885507,0.76732541,2.95180367,0.83095680,0.64070905,0.32254150,0.00000000
0.41720860,3.98662515,0.01224111,0.09750826,0.76187780,2.95013200,0.81840230,0.64257799,0.32122813,0.00000000
0.42321161,3.96670257,0.01278983,0.09582234,0.75304498,2.93336361,0.80186099,0.64206281,0.31844068,0.00000000
0.42921461,3.92810966,0.01333156,0.09383339,0.74082988,2.90172254,0.78154522,0.63920306,0.31418863,0.00000000
0.43521761,3.87159116,0.01386814,0.09158514,0.72533245,2.85576730,0.75774631,0.63410664,0.30851902,0.00000000
0.44122061,3.79830921,0.01440199,0.08912758,0.70674516,2.79637358,0.73082469,0.62694511,0.30151412,0.00000000
0.44722361,3.70980566,0.01493590,0.08651536,0.68534600,2.72470760,0.70119853,0.61794694,0.29328797,0.00000000
0.45322661,3.60795343,0.01547288,0.08380613,0.66148938,2.64219124,0.66933101,0.60738920,0.28398204,0.00000000
0.45922961,3.49489903,0.01601591,0.08105880,0.63559525,2.55046018,0.63571694,0.59558769,0.27376011,0.00000000
0.46523262,3.37299836,0.01656777,0.07833186,0.60813669,2.45131683,0.60086907,0.58288619,0.26280270,0.00000000
0.47123562,3.24474833,0.01713083,0.07568173,0.57962662,2.34667979,0.56530464,0.56964514,0.25130111,0.00000000
0.47723862,3.11271699,0.01770690,0.07316131,0.55060394,2.23853171,0.52953259,0.55623020,0.23945149,0.00000000
0.48324162,2.97947450,0.01829707,0.07081872,0.52161945,2.12886751,0.49404177,0.54300120,0.22744894,0.00000000
0.48924462,2.84752758,0.01890165,0.06869624,0.49322221,2.01964459,0.45929060,0.53030187,0.21548214,0.00000000
0.49524762,2.71925920,0.01952015,0.06682956,0.46594650,1.91273655,0.42569823,0.51845066,0.20372840,0.00000000
0.50125063,2.59687543,0.02015128,0.06524729,0.44029981,1.80989189,0.39363757,0.50773298,0.19234949,0.00000000
0.50725363,2.48236053,0.02079309,0.06397075,0.41675204,1.71269839,0.36343011,0.49839504,0.18148834,0.00000000
0.51325663,2.37744119,0.02144305,0.06301406,0.39572626,1.62255401,0.33534255,0.49063934,0.17126650,0.00000000
0.51925963,2.28356011,0.02209832,0.06238445,0.37759097,1.54064458,0.30958524,0.48462185,0.16178260,0.00000000
0.52526263,2.20185889,0.02275592,0.06208278,0.36265405,1.46792836,0.28631226,0.48045082,0.15311171,0.00000000
0.53126563,2.13316975,0.02341298,0.06210425,0.35115839,1.40512713,0.26562285,0.47818694,0.14530544,0.00000000
0.53726863,2.07801526,0.02406699,0.06243916,0.34327918,1.35272354,0.24756415,0.47784481,0.13839281,0.00000000
0.54327164,2.03661527,0.02471602,0.06307381,0.33912276,1.31096411,0.23213496,0.47939533,0.13238174,0.00000000
0.54927464,2.00889989,0.02535887,0.06399134,0.33872698,1.27986718,0.21929016,0.48276880,0.12726096,0.00000000
0.55527764,1.99452748,0.02599528,0.06517256,0.34206295,1.25923519,0.20894580,0.48785860,0.12300234,0.00000000
0.56128064,1.99290672,0.02662590,0.06659666,0.34903821,1.24867062,0.20098447,0.49452503,0.11956335,0.00000000
0.56728364,2.00322178,0.02725235,0.06824192,0.35950094,1.24759490,0.19526083,0.50259930,0.11688964,0.00000000
0.57328664,2.02445992,0.02787708,0.07008612,0.37324543,1.25526984,0.19160720,0.51188758,0.11491760,0.00000000
0.57928964,2.05544089,0.02850327,0.07210698,0.39001845,1.27082093,0.18983902,0.52217491,0.11357684,0.00000000
0.58529265,2.09484756,0.02913453,0.07428237,0.40952658,1.29326217,0.18976007,0.53322912,0.11279250,0.00000000
0.59129565,2.14125763,0.02977465,0.07659041,0.43144415,1.32152195,0.19116746,0.54480465,0.11248735,0.00000000
0.59729865,2.19317585,0.03042727,0.07900955,0.45542188,1.35446965,0.19385629,0.55664651,0.11258372,0.00000000
0.60330165,2.24906664,0.03109549,0.08151851,0.48109583,1.39094249,0.19762391,0.56849428,0.11300521,0.00000000
0.60930465,2.30738676,0.03178154,0.08409620,0.50809648,1.42977222,0.20227373,0.58008638,0.11367814,0.00000000
0.61530765,2.36661755,0.03248644,0.08672171,0.53605777,1.46981123,0.20761871,0.59116451,0.11453294,0.00000000
0.62131066,2.42529636,0.03320970,0.08937418,0.56462571,1.50995753,0.21348426,0.60147840,0.11550527,0.00000000
0.62731366,2.48204661,0.03394907,0.09203290,0.59346637,1.54917811,0.21971071,0.61079080,0.11653701,0.00000000
0.63331666,2.53560573,0.03470039,0.09467735,0.62227291,1.58653004,0.22615531,0.61888254,0.11757718,0.00000000
0.63931966,2.58485041,0.03545751,0.09728734,0.65077149,1.62117889,0.23269363,0.62555771,0.11858266,0.00000000
0.64532266,2.62881832,0.03621229,0.09984331,0.67872569,1.65241385,0.23922051,0.63064860,0.11951876,0.00000000
0.65132566,2.66672569,0.03695473,0.10232657,0.70593945,1.67965924,0.24565039,0.63402031,0.12035971,0.00000000
0.65732866,2.69798008,0.03767312,0.10471970,0.73225841,1.70248194,0.25191720,0.63557479,0.12108897,0.00000000
0.66333167,2.72218798,0.03835438,0.10700695,0.75756955,1.72059470,0.25797372,0.63525402,0.12169927,0.00000000
0.66933467,2.73915682,0.03898437,0.10917467,0.78179940,1.73385525,0.26379047,0.63304220,0.12219256,0.00000000
0.67533767,2.74889143,0.03954834,0.11121169,0.80491078,1.74226132,0.26935417,0.62896685,0.12257965,0.00000000
0.68134067,2.75158505,0.04003131,0.11310971,0.82689854,1.74594192,0.27466594,0.62309842,0.12287972,0.00000000
0.68734367,2.74760525,0.04041862,0.11486360,0.84778437,1.74514522,0.27973911,0.61554873,0.12311944,0.00000000
0.69334667,2.73747535,0.04069637,0.11647161,0.86761118,1.74022378,0.28459685,0.60646797,0.12333202,0.00000000
0.69934967,2.72185206,0.04085190,0.11793548,0.88643727,1.73161755,0.28926976,0.59604040,0.12355596,0.00000000
0.70535268,2.70150021,0.04087421,0.11926043,0.90433064,1.71983545,0.29379329,0.58447899,0.12383360,0.00000000
0.71135568,2.67726541,0.04075436,0.12045500,0.92136367,1.70543621,0.29820521,0.57201901,0.12420959,0.00000000
0.71735868,2.65004562,0.04048580,0.12153077,0.93760847,1.68900900,0.30254319,0.55891097,0.12472920,0.00000000
0.72336168,2.62076246,0.04006465,0.12250191,0.95313288,1.67115454,0.30684246,0.54541310,0.12543655,0.00000000
0.72936468,2.59033317,0.03948986,0.12338462,0.96799724,1.65246707,0.31113366,0.53178363,0.12637293,0.00000000
0.73536768,2.55964370,0.03876330,0.12419649,0.98225203,1.63351756,0.31544088,0.51827317,0.12757505,0.00000000
0.74137069,2.52952376,0.03788985,0.12495565,0.99593594,1.61483845,0.31977992,0.50511754,0.12907349,0.00000000
0.74737369,2.50072413,0.03687723,0.12567994,1.00907472,1.59691003,0.32415687,0.49253112,0.13089125,0.00000000
0.75337669,2.47389668,0.03573594,0.12638603,1.02168016,1.58014860,0.32856689,0.48070109,0.13304255,0.00000000
0.75937969,2.44957737,0.03447898,0.12708851,1.03374944,1.56489639,0.33299334,0.46978275,0.13553188,0.00000000
0.76538269,2.42817250,0.03312159,0.12779903,1.04526446,1.55141341,0.33740730,0.45989588,0.13835331,0.00000000
0.77138569,2.40994837,0.03168091,0.12852553,1.05619120,1.53987103,0.34176738,0.45112239,0.14149019,0.00000000
0.77738869,2.39502460,0.03017558,0.12927165,1.06647911,1.53034759,0.34602002,0.44350537,0.14491515,0.00000000
0.78339170,2.38337131,0.02862534,0.13003631,1.07606043,1.52282604,0.35010022,0.43704926,0.14859054,0.00000000
0.78939470,2.37481036,0.02705060,0.13081344,1.08484972,1.51719365,0.35393272,0.43172150,0.15246916,0.00000000
0.79539770,2.36902069,0.02547205,0.13159212,1.09274374,1.51324415,0.35743370,0.42745523,0.15649547,0.00000000
0.80140070,2.36554814,0.02391022,0.13235692,1.09962177,1.51068232,0.36051297,0.42415322,0.16060708,0.00000000
0.80740370,2.36381946,0.02238514,0.13308856,1.10534682,1.50913118,0.36307665,0.42169271,0.16473659,0.00000000
0.81340670,2.36316069,0.02091600,0.13376482,1.10976766,1.50814197,0.36503017,0.41993107,0.16881372,0.00000000
0.81940970,2.36281944,0.01952088,0.13436181,1.11272212,1.50720675,0.36628173,0.41871209,0.17276760,0.00000000
0.82541271,2.36199077,0.01821650,0.13485537,1.11404155,1.50577360,0.36674593,0.41787261,0.17652932,0.00000000
0.83141571,2.35984589,0.01701808,0.13522266,1.11355644,1.50326412,0.36634743,0.41724937,0.18003435,0.00000000
0.83741871,2.35556286,0.01593918,0.13544379,1.11110333,1.49909276,0.36502464,0.41668570,0.18322505,0.00000000
0.84342171,2.34835820,0.01499164,0.13550351,1.10653243,1.49268738,0.36273307,0.41603788,0.18605296,0.00000000
0.84942471,2.33751818,0.01418553,0.13539267,1.09971592,1.48351037,0.35944835,0.41518085,0.18848082,0.00000000
0.85542771,2.32242844,0.01352912,0.13510957,1.09055637,1.47107944,0.35516856,0.41401312,0.19048424,0.00000000
0.86143072,2.30260066,0.01302892,0.13466094,1.07899482,1.45498716,0.34991586,0.41246057,0.19205283,0.00000000
0.86743372,2.27769480,0.01268963,0.13406256,1.06501803,1.43491844,0.34373723,0.41047904,0.19319091,0.00000000
0.87343672,2.24753594,0.01251415,0.13333947,1.04866434,1.41066496,0.33670430,0.40805552,0.19391749,0.00000000
0.87943972,2.21212461,0.01250360,0.13252559,1.03002774,1.38213587,0.32891210,0.40520796,0.19426569,0.00000000
0.88544272,2.17164002,0.01265725,0.13166296,1.00925967,1.34936416,0.32047690,0.40198363,0.19428150,0.00000000
0.89144572,2.12643588,0.01297250,0.13080051,0.98656838,1.31250827,0.31153313,0.39845616,0.19402194,0.00000000
0.89744872,2.07702878,0.01344480,0.12999227,0.96221556,1.27184872,0.30222951,0.39472125,0.19355271,0.00000000
0.90345173,2.02407975,0.01406759,0.12929542,0.93651048,1.22778007,0.29272454,0.39089153,0.19294536,0.00000000
0.90945473,1.96836961,0.01483225,0.12876794,0.90980150,1.18079823,0.28318167,0.38709051,0.19227421,0.00000000
0.91545773,1.91076944,0.01572805,0.12846619,0.88246562,1.13148393,0.27376417,0.38344615,0.19161301,0.00000000
0.92146073,1.85220756,0.01674213,0.12844245,0.85489628,1.08048308,0.26463021,0.38008423,0.19103164,0.00000000
0.92746373,1.79363448,0.01785952,0.12874257,0.82749000,1.02848488,0.25592815,0.37712194,0.19059298,0.00000000
0.93346673,1.73598777,0.01906328,0.12940387,0.80063272,0.97619872,0.24779250,0.37466198,0.19034997,0.00000000
0.93946973,1.68015826,0.02033458,0.13045331,0.77468617,0.92433106,0.24034055,0.37278746,0.19034322,0.00000000
0.94547274,1.62695942,0.02165303,0.13190613,0.74997533,0.87356322,0.23367001,0.37155782,0.19059907,0.00000000
0.95147574,1.57710112,0.02299690,0.13376497,0.72677725,0.82453116,0.22785765,0.37100609,0.19112839,0.00000000
0.95747874,1.53116900,0.02434361,0.13601947,0.70531204,0.77780797,0.22295915,0.37113742,0.19192599,0.00000000
0.96348174,1.48961025,0.02567014,0.13864646,0.68573637,0.73388998,0.21901000,0.37192909,0.19297080,0.00000000
0.96948474,1.45272623,0.02695357,0.14161060,0.66813968,0.69318672,0.21602758,0.37333193,0.19422671,0.00000000
0.97548774,1.42067213,0.02817167,0.14486557,0.65254346,0.65601521,0.21401420,0.37527304,0.19564404,0.00000000
0.98149075,1.39346333,0.02930347,0.14835564,0.63890342,0.62259857,0.21296103,0.37765962,0.19716166,0.00000000
0.98749375,1.37098785,0.03032989,0.15201755,0.62711442,0.59306867,0.21285271,0.38038384,0.19870939,0.00000000
0.99349675,1.35302424,0.03123424,0.15578273,0.61701798,0.56747263,0.21367244,0.38332829,0.20021089,0.00000000
0.99949975,1.33926357,0.03200279,0.15957962,0.60841179,0.54578264,0.21540724,0.38637194,0.20158667,0.00000000
1.00550275,1.32933453,0.03262516,0.16333606,0.60106086,0.52790822,0.21805322,0.38939617,0.20275709,0.00000000
1.01150575,1.32283010,0.03309469,0.16698175,0.59470969,0.51371041,0.22162061,0.39229071,0.20364540,0.00000000
1.01750875,1.31933461,0.03340866,0.17045046,0.58909483,0.50301700,0.22613805,0.39495909,0.20418045,0.00000000
1.02351176,1.31844971,0.03356838,0.17368222,0.58395733,0.49563780,0.23165625,0.39732354,0.20429925,0.00000000
1.02951476,1.31981801,0.03357916,0.17662513,0.57905440,0.49137934,0.23825045,0.39932892,0.20394898,0.00000000
1.03551776,1.32314341,0.03345014,0.17923700,0.57416983,0.49005812,0.24602163,0.40094569,0.20308869,0.00000000
1.04152076,1.32820688,0.03319404,0.18148648,0.56912272,0.49151171,0.25509625,0.40217170,0.20169045,0.00000000
1.04752376,1.33487719,0.03282670,0.18335397,0.56377415,0.49560711,0.26562436,0.40303273,0.19974003,0.00000000
1.05352676,1.34311588,0.03236664,0.18483197,0.55803150,0.50224608,0.27777593,0.40358178,0.19723707,0.00000000
1.05952976,1.35297619,0.03183438,0.18592507,0.55185040,0.51136688,0.29173546,0.40389700,0.19419481,0.00000000
1.06553277,1.36459594,0.03125187,0.18664952,0.54523412,0.52294261,0.30769487,0.40407850,0.19063932,0.00000000
1.07153577,1.37818457,0.03064173,0.18703223,0.53823058,0.53697596,0.32584468,0.40424393,0.18660844,0.00000000
1.07753877,1.39400476,0.03002655,0.18710949,0.53092719,0.55349084,0.34636380,0.40452305,0.18215026,0.00000000
1.08354177,1.41234942,0.02942816,0.18692519,0.52344366,0.57252104,0.36940823,0.40505146,0.17732143,0.00000000
1.08954477,1.43351512,0.02886695,0.18652877,0.51592333,0.59409685,0.39509889,0.40596376,0.17218515,0.00000000
1.09554777,1.45777294,0.02836120,0.18597282,0.50852333,0.61823000,0.42350925,0.40738620,0.16680911,0.00000000
1.10155078,1.48533847,0.02792650,0.18531050,0.50140406,0.64489808,0.45465320,0.40942937,0.16126333,0.00000000
1.10755378,1.51634214,0.02757526,0.18459292,0.49471858,0.67402920,0.48847383,0.41218101,0.15561794,0.00000000
1.11355678,1.55080185,0.02731628,0.18386648,0.48860235,0.70548780,0.52483365,0.41569939,0.14994115,0.00000000
1.11955978,1.58859916,0.02715450,0.18317035,0.48316388,0.73906276,0.56350711,0.42000758,0.14429724,0.00000000
