energy_ev,total_up,Ag_p_up,Ag_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.36468234,0.37006760,0.21961106,0.05767157,0.12088147,0.02239320,0.01173091,0.04823644,0.15407297,0.00000000
-3.35867934,0.32281874,0.19537092,0.04993107,0.10563127,0.01949642,0.01013604,0.04237768,0.13424677,0.00000000
-3.35267634,0.28263492,0.17534383,0.04323822,0.09287639,0.01703273,0.00873815,0.03759116,0.11723127,0.00000000
-3.34667334,0.24937304,0.15960345,0.03756162,0.08255584,0.01499079,0.00753100,0.03385028,0.10298012,0.00000000
-3.34067034,0.22287129,0.14821059,0.03286432,0.07461057,0.01335858,0.00650684,0.03113403,0.09143149,0.00000000
-3.33466733,0.20296277,0.14122116,0.02910624,0.06898725,0.01212408,0.00565688,0.02942798,0.08251453,0.00000000
-3.32866433,0.18948679,0.13869258,0.02624619,0.06564110,0.01127598,0.00497167,0.02872492,0.07615501,0.00000000
-3.32266133,0.18229730,0.14068791,0.02424358,0.06453775,0.01080409,0.00444155,0.02902503,0.07227966,0.00000000
-3.31665833,0.18126812,0.14727770,0.02305962,0.06565393,0.01069965,0.00405687,0.03033561,0.07081919,0.00000000
-3.31065533,0.18629462,0.15853905,0.02265804,0.06897690,0.01095539,0.00380823,0.03267033,0.07170990,0.00000000
-3.30465233,0.19729199,0.17455201,0.02300538,0.07450275,0.01156539,0.00368663,0.03604793,0.07489378,0.00000000
-3.29864932,0.21419001,0.19539330,0.02407081,0.08223341,0.01252480,0.00368350,0.04049044,0.08031724,0.00000000
-3.29264632,0.23692473,0.22112757,0.02582549,0.09217264,0.01382927,0.00379072,0.04602091,0.08792857,0.00000000
-3.28664332,0.26542742,0.25179655,0.02824163,0.10432100,0.01547434,0.00400049,0.05266071,0.09767423,0.00000000
-3.28064032,0.29961135,0.28740662,0.03129125,0.11867015,0.01745460,0.00430526,0.06042645,0.10949444,0.00000000
-3.27463732,0.33935706,0.32791528,0.03494473,0.13519657,0.01976282,0.00469752,0.06932672,0.12331800,0.00000000
-3.26863432,0.38449699,0.37321739,0.03916933,0.15385513,0.02238900,0.00516964,0.07935859,0.13905707,0.00000000
-3.26263132,0.43480030,0.42313176,0.04392764,0.17457276,0.02531950,0.00571368,0.09050424,0.15660184,0.00000000
-3.25662831,0.48995870,0.47738916,0.04917624,0.19724264,0.02853611,0.00632125,0.10272770,0.17581587,0.00000000
-3.25062531,0.54957439,0.53562233,0.05486452,0.22171913,0.03201533,0.00698333,0.11597196,0.19653203,0.00000000
-3.24462231,0.61315084,0.59735900,0.06093381,0.24781406,0.03572779,0.00769016,0.13015663,0.21854968,0.00000000
-3.23861931,0.68008723,0.66201848,0.06731702,0.27529437,0.03963784,0.00843128,0.14517622,0.24163326,0.00000000
-3.23261631,0.74967737,0.72891259,0.07393860,0.30388167,0.04370348,0.00919544,0.16089939,0.26551250,0.00000000
-3.22661331,0.82111335,0.79725117,0.08071514,0.33325380,0.04787647,0.00997078,0.17716903,0.28988444,0.00000000
-3.22061031,0.89349442,0.86615251,0.08755643,0.36304853,0.05210284,0.01074492,0.19380350,0.31441734,0.00000000
-3.21460730,0.96584105,0.93465867,0.09436707,0.39286944,0.05632360,0.01150521,0.21059890,0.33875648,0.00000000
-3.20860430,1.03711398,1.00175539,0.10104860,0.42229399,0.06047585,0.01223900,0.22733254,0.36253164,0.00000000
-3.20260130,1.10623771,1.06639607,0.10750200,0.45088338,0.06449411,0.01293397,0.24376731,0.38536620,0.00000000
-3.19659830,1.17212772,1.12752905,0.11363056,0.47819419,0.06831185,0.01357848,0.25965709,0.40688731,0.00000000
-3.19059530,1.23372052,1.18412716,0.11934299,0.50379109,0.07186322,0.01416198,0.27475287,0.42673705,0.00000000
-3.18459230,1.29000507,1.23521840,0.12455655,0.52726032,0.07508493,0.01467533,0.28880940,0.44458373,0.00000000
-3.17858929,1.34005452,1.27991647,0.12920014,0.54822330,0.07791805,0.01511121,0.30159215,0.46013316,0.00000000
-3.17258629,1.38305670,1.31744970,0.13321725,0.56634974,0.08030987,0.01546443,0.31288423,0.47313917,0.00000000
-3.16658329,1.41834194,1.34718716,0.13656837,0.58136966,0.08221555,0.01573215,0.32249307,0.48341289,0.00000000
-3.16058029,1.44540698,1.36866061,0.13923307,0.59308371,0.08359957,0.01591414,0.33025649,0.49083034,0.00000000
-3.15457729,1.46393363,1.38158135,0.14121137,0.60137117,0.08443695,0.01601281,0.33604790,0.49533794,0.00000000
-3.14857429,1.47380135,1.38585094,0.14252435,0.60619542,0.08471406,0.01603326,0.33978044,0.49695553,0.00000000
-3.14257129,1.47509298,1.38156546,0.14321403,0.60760620,0.08442913,0.01598319,0.34140980,0.49577684,0.00000000
-3.13656828,1.46809323,1.36901280,0.14334249,0.60573875,0.08359229,0.01587270,0.34093566,0.49196712,0.00000000
-3.13056528,1.45328008,1.34866339,0.14299005,0.60080975,0.08222525,0.01571400,0.33840164,0.48575826,0.00000000
-3.12456228,1.43130910,1.32115450,0.14225285,0.59311000,0.08036057,0.01552105,0.33389378,0.47744129,0.00000000
-3.11855928,1.40299169,1.28726899,0.14123966,0.58299441,0.07804062,0.01530914,0.32753758,0.46735683,0.00000000
-3.11255628,1.36926801,1.24790951,0.14006829,0.57086945,0.07531615,0.01509437,0.31949389,0.45588374,0.00000000
-3.10655328,1.33117580,1.20406926,0.13886146,0.55717888,0.07224475,0.01489313,0.30995365,0.44342647,0.00000000
-3.10055028,1.28981651,1.15680072,0.13774256,0.54238810,0.06888902,0.01472160,0.29913183,0.43040181,0.00000000
-3.09454727,1.24632034,1.10718371,0.13683135,0.52696809,0.06531471,0.01459513,0.28726089,0.41722545,0.00000000
-3.08854427,1.20181138,1.05629417,0.13623979,0.51137950,0.06158887,0.01452785,0.27458391,0.40429903,0.00000000
-3.08254127,1.15737467,1.00517493,0.13606820,0.49605760,0.05777800,0.01453211,0.26134782,0.39199818,0.00000000
-3.07653827,1.11402624,0.95480968,0.13640189,0.48139885,0.05394645,0.01461817,0.24779689,0.38066208,0.00000000
-3.07053527,1.07268737,0.90610096,0.13730846,0.46774950,0.05015487,0.01479384,0.23416686,0.37058489,0.00000000
-3.06453227,1.03416391,0.85985294,0.13883572,0.45539672,0.04645899,0.01506430,0.22067966,0.36200937,0.00000000
-3.05852926,0.99913129,0.81675935,0.14101054,0.44456263,0.04290867,0.01543197,0.20753924,0.35512285,0.00000000
-3.05252626,0.96812555,0.77739670,0.14383845,0.43540127,0.03954720,0.01589650,0.19492829,0.35005565,0.00000000
-3.04652326,0.94154031,0.74222264,0.14730410,0.42799861,0.03641088,0.01645487,0.18300598,0.34688182,0.00000000
-3.04052026,0.91962953,0.71157905,0.15137253,0.42237540,0.03352896,0.01710156,0.17190687,0.34562215,0.00000000
-3.03451726,0.90251545,0.68569922,0.15599113,0.41849260,0.03092368,0.01782886,0.16174069,0.34624895,0.00000000
-3.02851426,0.89020092,0.66471847,0.16109224,0.41625895,0.02861074,0.01862719,0.15259306,0.34869257,0.00000000
-3.02251126,0.88258532,0.64868711,0.16659623,0.41554029,0.02659972,0.01948555,0.14452694,0.35284894,0.00000000
-3.01650825,0.87948300,0.63758494,0.17241486,0.41616991,0.02489485,0.02039199,0.13758463,0.35858785,0.00000000
-3.01050525,0.88064307,0.63133632,0.17845484,0.41795956,0.02349576,0.02133409,0.13179031,0.36576145,0.00000000
-3.00450225,0.88576958,0.62982474,0.18462142,0.42071035,0.02239828,0.02229948,0.12715267,0.37421255,0.00000000
-2.99849925,0.89454104,0.63290631,0.19082174,0.42422308,0.02159529,0.02327629,0.12366779,0.38378229,0.00000000
-2.99249625,0.90662831,0.64042133,0.19696791,0.42830758,0.02107754,0.02425365,0.12132177,0.39431676,0.00000000
-2.98649325,0.92171015,0.65220338,0.20297972,0.43279047,0.02083435,0.02522207,0.12009337,0.40567243,0.00000000
-2.98049025,0.93948576,0.66808571,0.20878666,0.43752130,0.02085428,0.02617375,0.11995619,0.41771995,0.00000000
-2.97448724,0.95968399,0.68790476,0.21432951,0.44237667,0.02112567,0.02710280,0.12088057,0.43034650,0.00000000
-2.96848424,0.98206888,0.71150069,0.21956112,0.44726234,0.02163700,0.02800543,0.12283507,0.44345635,0.00000000
-2.96248124,1.00644161,0.73871526,0.22444669,0.45211342,0.02237717,0.02887989,0.12578747,0.45696995,0.00000000
-2.95647824,1.03263901,0.76938738,0.22896328,0.45689274,0.02333565,0.02972646,0.12970541,0.47082157,0.00000000
-2.95047524,1.06052887,0.80334675,0.23309887,0.46158758,0.02450244,0.03054718,0.13455656,0.48495568,0.00000000
-2.94447224,1.09000264,0.84040619,0.23685086,0.46620521,0.02586792,0.03134554,0.14030846,0.49932252,0.00000000
-2.93846923,1.12096598,0.88035322,0.24022421,0.47076740,0.02742262,0.03212614,0.14692800,0.51387293,0.00000000
-2.93246623,1.15332788,0.92294159,0.24322930,0.47530446,0.02915690,0.03289410,0.15438068,0.52855305,0.00000000
-2.92646323,1.18698901,0.96788336,0.24587967,0.47984903,0.03106050,0.03365464,0.16262963,0.54329903,0.00000000
-2.92046023,1.22183001,1.01484207,0.24818969,0.48443009,0.03312211,0.03441243,0.17163449,0.55803221,0.00000000
-2.91445723,1.25770034,1.06342757,0.25017239,0.48906744,0.03532891,0.03517106,0.18135012,0.57265508,0.00000000
-2.90845423,1.29440845,1.11319292,0.25183749,0.49376693,0.03766613,0.03593251,0.19172543,0.58704820,0.00000000
-2.90245123,1.33171370,1.16363369,0.25318977,0.49851670,0.04011661,0.03669668,0.20270200,0.60106849,0.00000000
-2.89644822,1.36932054,1.21418984,0.25422775,0.50328451,0.04266054,0.03746103,0.21421296,0.61454883,0.00000000
-2.89044522,1.40687539,1.26425041,0.25494297,0.50801631,0.04527517,0.03822027,0.22618185,0.62729922,0.00000000
-2.88444222,1.44396634,1.31316076,0.25531962,0.51263602,0.04793477,0.03896632,0.23852172,0.63910942,0.00000000
-2.87843922,1.48012595,1.36023252,0.25533481,0.51704649,0.05061061,0.03968825,0.25113443,0.64975312,0.00000000
-2.87243622,1.51483704,1.40475574,0.25495923,0.52113160,0.05327120,0.04037257,0.26391027,0.65899338,0.00000000
-2.86643322,1.54754138,1.44601309,0.25415827,0.52475932,0.05588262,0.04100347,0.27672789,0.66658919,0.00000000
-2.86043022,1.57765109,1.48329553,0.25289364,0.52778561,0.05840908,0.04156338,0.28945471,0.67230300,0.00000000
-2.85442721,1.60456234,1.51591914,0.25112517,0.53005899,0.06081348,0.04203358,0.30194776,0.67590867,0.00000000
-2.84842421,1.62767094,1.54324229,0.24881295,0.53142558,0.06305831,0.04239487,0.31405507,0.67719979,0.00000000
-2.84242121,1.64638927,1.56468276,0.24591955,0.53173439,0.06510646,0.04262839,0.32561760,0.67599780,0.00000000
-2.83641821,1.66016395,1.57973418,0.24241224,0.53084272,0.06692223,0.04271639,0.33647172,0.67215956,0.00000000
-2.83041521,1.66849358,1.58798103,0.23826519,0.52862151,0.06847232,0.04264305,0.34645234,0.66558418,0.00000000
-2.82441221,1.67094597,1.58911182,0.23346142,0.52496036,0.06972684,0.04239521,0.35539644,0.65621862,0.00000000
-2.81840920,1.66717412,1.58292984,0.22799448,0.51977224,0.07066027,0.04196298,0.36314714,0.64406184,0.00000000
-2.81240620,1.65693035,1.56936096,0.22186979,0.51299757,0.07125238,0.04134031,0.36955808,0.62916734,0.00000000
-2.80640320,1.64007815,1.54845839,0.21510549,0.50460778,0.07148895,0.04052533,0.37449803,0.61164390,0.00000000
-2.80040020,1.61660105,1.52040386,0.20773289,0.49460808,0.07136246,0.03952055,0.37785559,0.59165451,0.00000000
-2.79439720,1.58660847,1.48550535,0.19979640,0.48303946,0.07087253,0.03833289,0.37954378,0.56941350,0.00000000
-2.78839420,1.55033799,1.44419136,0.19135293,0.46998000,0.07002617,0.03697350,0.37950434,0.54518194,0.00000000
-2.78239120,1.50815422,1.39700183,0.18247093,0.45554529,0.06883789,0.03545745,0.37771155,0.51926163,0.00000000
-2.77638819,1.46054416,1.34457603,0.17322888,0.43988811,0.06732956,0.03380324,0.37417549,0.49198776,0.00000000
-2.77038519,1.40810927,1.28763792,0.16371360,0.42319743,0.06553007,0.03203220,0.36894439,0.46372077,0.00000000
-2.76438219,1.35155454,1.22697931,0.15401814,0.40569668,0.06347487,0.03016781,0.36210616,0.43483745,0.00000000
-2.75837919,1.29167487,1.16344157,0.14423955,0.38764151,0.06120523,0.02823492,0.35378881,0.40572195,0.00000000
-2.75237619,1.22933944,1.09789637,0.13447662,0.36931695,0.05876753,0.02625900,0.34415986,0.37675684,0.00000000
-2.74637319,1.16547424,1.03122612,0.12482752,0.35103417,0.05621223,0.02426535,0.33342459,0.34831455,0.00000000
-2.74037019,1.10104362,0.96430471,0.11538756,0.33312681,0.05359297,0.02227843,0.32182318,0.32074957,0.00000000
-2.73436718,1.03703120,0.89797910,0.10624718,0.31594701,0.05096541,0.02032118,0.30962694,0.29439155,0.00000000
-2.72836418,0.97442067,0.83305229,0.09749006,0.29986108,0.04838621,0.01841451,0.29713341,0.26953946,0.00000000
-2.72236118,0.91417692,0.77026801,0.08919156,0.28524485,0.04591189,0.01657684,0.28466076,0.24645696,0.00000000
-2.71635818,0.85722795,0.71029754,0.08141743,0.27247868,0.04359774,0.01482384,0.27254146,0.22536890,0.00000000
-2.71035518,0.80444771,0.65372884,0.07422290,0.26194208,0.04149677,0.01316818,0.26111530,0.20645905,0.00000000
-2.70435218,0.75664028,0.60105813,0.06765196,0.25400786,0.03965870,0.01161952,0.25072214,0.18986890,0.00000000
-2.69834917,0.71452543,0.55268401,0.06173708,0.24903580,0.03812897,0.01018455,0.24169421,0.17569739,0.00000000
-2.69234617,0.67872569,0.50890407,0.05649909,0.24736577,0.03694785,0.00886711,0.23434847,0.16400153,0.00000000
-2.68634317,0.64975506,0.46991389,0.05194738,0.24931020,0.03614962,0.00766842,0.22897880,0.15479762,0.00000000
-2.68034017,0.62800933,0.43580837,0.04808029,0.25514602,0.03576177,0.00658735,0.22584848,0.14806306,0.00000000
-2.67433717,0.61375815,0.40658509,0.04488565,0.26510612,0.03580435,0.00562079,0.22518289,0.14373855,0.00000000
-2.66833417,0.60713875,0.38214972,0.04234155,0.27937030,0.03628937,0.00476394,0.22716265,0.14173058,0.00000000
-2.66233117,0.60815161,0.36232306,0.04041711,0.29805614,0.03722033,0.00401070,0.23191732,0.14191414,0.00000000
-2.65632816,0.61665806,0.34684967,0.03907343,0.32120994,0.03859184,0.00335398,0.23951990,0.14413567,0.00000000
-2.65032516,0.63237995,0.33540781,0.03826456,0.34879805,0.04038939,0.00278607,0.24998214,0.14821610,0.00000000
-2.64432216,0.65490173,0.32762047,0.03793855,0.38069919,0.04258931,0.00229889,0.26325101,0.15395416,0.00000000
-2.63831916,0.68367497,0.32306731,0.03803854,0.41669802,0.04515885,0.00188429,0.27920644,0.16112987,0.00000000
-2.63231616,0.71802562,0.32129724,0.03850386,0.45648063,0.04805650,0.00153420,0.29766049,0.16950832,0.00000000
-2.62631316,0.75716417,0.32184143,0.03927120,0.49963242,0.05123253,0.00124088,0.31835814,0.17884367,0.00000000
-2.62031016,0.80019875,0.32422646,0.04027575,0.54563877,0.05462973,0.00099701,0.34097995,0.18888354,0.00000000
-2.61430715,0.84615127,0.32798732,0.04145237,0.59388902,0.05818438,0.00079579,0.36514653,0.19937367,0.00000000
-2.60830415,0.89397640,0.33267999,0.04273682,0.64368384,0.06182749,0.00063100,0.39042499,0.21006279,0.00000000
-2.60230115,0.94258325,0.33789323,0.04406685,0.69424639,0.06548624,0.00049706,0.41633730,0.22070779,0.00000000
-2.59629815,0.99085932,0.34325928,0.04538337,0.74473699,0.06908556,0.00038899,0.44237048,0.23107887,0.00000000
-2.59029515,1.03769602,0.34846310,0.04663150,0.79427120,0.07254992,0.00030243,0.46798845,0.24096466,0.00000000
-2.58429215,1.08201538,0.35324993,0.04776154,0.84194085,0.07580519,0.00023361,0.49264513,0.25017711,0.00000000
-2.57828914,1.12279680,0.35743071,0.04872989,0.88683732,0.07878056,0.00017928,0.51579862,0.25855594,0.00000000
-2.57228614,1.15910312,0.36088533,0.04949970,0.92807644,0.08141041,0.00013670,0.53692579,0.26597240,0.00000000
-2.56628314,1.19010493,0.36356338,0.05004153,0.96482383,0.08363612,0.00010356,0.55553693,0.27233230,0.00000000
-2.56028014,1.21510221,0.36548236,0.05033364,0.99631984,0.08540766,0.00007795,0.57118978,0.27757790,0.00000000
-2.55427714,1.23354237,0.36672336,0.05036224,1.02190293,0.08668501,0.00005830,0.58350249,0.28168867,0.00000000
-2.54827414,1.24503385,0.36742430,0.05012139,1.04103041,0.08743926,0.00004333,0.59216484,0.28468079,0.00000000
-2.54227114,1.24935461,0.36777084,0.04961279,1.05329562,0.08765331,0.00003200,0.59694734,0.28660529,0.00000000
-2.53626813,1.24645516,0.36798547,0.04884528,1.05844074,0.08732227,0.00002348,0.59770780,0.28754488,0.00000000
-2.53026513,1.23645584,0.36831491,0.04783419,1.05636447,0.08645344,0.00001712,0.59439493,0.28760953,0.00000000
-2.52426213,1.21963845,0.36901651,0.04660053,1.04712436,0.08506584,0.00001241,0.58704899,0.28693097,0.00000000
-2.51825913,1.19643260,0.37034406,0.04517000,1.03093355,0.08318940,0.00000894,0.57579940,0.28565628,0.00000000
-2.51225613,1.16739728,0.37253373,0.04357195,1.00815212,0.08086380,0.00000640,0.56085926,0.28394092,0.00000000
-2.50625313,1.13319861,0.37579055,0.04183824,0.97927338,0.07813700,0.00000456,0.54251736,0.28194134,0.00000000
-2.50025013,1.09458461,0.38027626,0.04000213,0.94490593,0.07506358,0.00000324,0.52112774,0.27980776,0.00000000
-2.49424712,1.05235832,0.38609892,0.03809717,0.90575216,0.07170284,0.00000229,0.49709752,0.27767720,0.00000000
-2.48824412,1.00735036,0.39330485,0.03615623,0.86258428,0.06811697,0.00000163,0.47087335,0.27566733,0.00000000
-2.48224112,0.96039212,0.40187339,0.03421054,0.81621909,0.06436908,0.00000117,0.44292732,0.27387130,0.00000000
-2.47623812,0.91229093,0.41171459,0.03228904,0.76749242,0.06052142,0.00000086,0.41374268,0.27235385,0.00000000
-2.47023512,0.86380800,0.42267022,0.03041772,0.71723443,0.05663376,0.00000066,0.38380017,0.27114906,0.00000000
-2.46423212,0.81564019,0.43451806,0.02861937,0.66624686,0.05276196,0.00000056,0.35356534,0.27025961,0.00000000
-2.45822911,0.76840605,0.44697924,0.02691331,0.61528288,0.04895680,0.00000052,0.32347741,0.26965783,0.00000000
-2.45222611,0.72263679,0.45972861,0.02531553,0.56503033,0.04526320,0.00000055,0.29393995,0.26928846,0.00000000
-2.44622311,0.67877197,0.47240759,0.02383887,0.51609883,0.04171968,0.00000064,0.26531363,0.26907291,0.00000000
-2.44022011,0.63716013,0.48463894,0.02249346,0.46901082,0.03835815,0.00000078,0.23791121,0.26891492,0.00000000
-2.43421711,0.59806373,0.49604303,0.02128728,0.42419682,0.03520403,0.00000100,0.21199469,0.26870733,0.00000000
-2.42821411,0.56166796,0.50625478,0.02022687,0.38199438,0.03227663,0.00000129,0.18777460,0.26833960,0.00000000
-2.42221111,0.52809271,0.51494052,0.01931802,0.34265073,0.02958973,0.00000168,0.16541119,0.26770576,0.00000000
-2.41620810,0.49740671,0.52181414,0.01856667,0.30632832,0.02715240,0.00000218,0.14501727,0.26671234,0.00000000
-2.41020510,0.46964310,0.52665178,0.01797963,0.27311289,0.02496986,0.00000283,0.12666237,0.26528596,0.00000000
-2.40420210,0.44481526,0.52930433,0.01756538,0.24302328,0.02304448,0.00000364,0.11037796,0.26338016,0.00000000
-2.39819910,0.42293220,0.52970736,0.01733477,0.21602244,0.02137674,0.00000465,0.09616318,0.26098112,0.00000000
-2.39219610,0.40401255,0.52788781,0.01730149,0.19202887,0.01996612,0.00000591,0.08399098,0.25811205,0.00000000
-2.38619310,0.38809641,0.52396732,0.01748259,0.17092807,0.01881199,0.00000745,0.07381417,0.25483595,0.00000000
-2.38019010,0.37525456,0.51816198,0.01789858,0.15258331,0.01791424,0.00000933,0.06557111,0.25125662,0.00000000
-2.37418709,0.36559440,0.51077842,0.01857354,0.13684550,0.01727383,0.00001161,0.05919096,0.24751789,0.00000000
-2.36818409,0.35926263,0.50220639,0.01953483,0.12356174,0.01689311,0.00001433,0.05459806,0.24380100,0.00000000
-2.36218109,0.35644425,0.49290825,0.02081269,0.11258228,0.01677595,0.00001757,0.05171558,0.24032027,0.00000000
-2.35617809,0.35735817,0.48340546,0.02243955,0.10376601,0.01692763,0.00002140,0.05046816,0.23731714,0.00000000
-2.35017509,0.36224954,0.47426283,0.02444911,0.09698420,0.01735460,0.00002587,0.05078367,0.23505289,0.00000000
-2.34417209,0.37137917,0.46607090,0.02687520,0.09212274,0.01806395,0.00003107,0.05259403,0.23380020,0.00000000
-2.33816908,0.38501049,0.45942717,0.02975054,0.08908290,0.01906284,0.00003707,0.05583523,0.23383389,0.00000000
-2.33216608,0.40339465,0.45491666,0.03310521,0.08778085,0.02035771,0.00004392,0.06044660,0.23542109,0.00000000
-2.32616308,0.42675449,0.45309268,0.03696515,0.08814607,0.02195341,0.00005170,0.06636960,0.23881136,0.00000000
-2.32016008,0.45526788,0.45445811,0.04135049,0.09011894,0.02385238,0.00006048,0.07354608,0.24422681,0.00000000
-2.31415708,0.48905141,0.45944807,0.04627396,0.09364766,0.02605363,0.00007032,0.08191639,0.25185290,0.00000000
-2.30815408,0.52814504,0.46841434,0.05173938,0.09868484,0.02855200,0.00008128,0.09141735,0.26182986,0.00000000
-2.30215108,0.57249850,0.48161209,0.05774024,0.10518382,0.03133732,0.00009344,0.10198035,0.27424543,0.00000000
-2.29614807,0.62196012,0.49918929,0.06425847,0.11309500,0.03439381,0.00010687,0.11352970,0.28912882,0.00000000
-2.29014507,0.67626869,0.52117922,0.07126364,0.12236239,0.03769962,0.00012169,0.12598130,0.30644645,0.00000000
-2.28414207,0.73504890,0.54749627,0.07871228,0.13292040,0.04122661,0.00013803,0.13924184,0.32609938,0.00000000
-2.27813907,0.79781078,0.57793522,0.08654781,0.14469120,0.04494035,0.00015609,0.15320854,0.34792281,0.00000000
-2.27213607,0.86395330,0.61217414,0.09470074,0.15758248,0.04880041,0.00017613,0.16776950,0.37168758,0.00000000
-2.26613307,0.93277235,0.64978086,0.10308944,0.17148598,0.05276088,0.00019853,0.18280457,0.39710378,0.00000000
-2.26013007,1.00347284,0.69022278,0.11162132,0.18627661,0.05677120,0.00022381,0.19818693,0.42382633,0.00000000
-2.25412706,1.07518482,0.73288007,0.12019451,0.20181237,0.06077718,0.00025268,0.21378499,0.45146262,0.00000000
-2.24812406,1.14698306,0.77706157,0.12869989,0.21793499,0.06472230,0.00028609,0.22946485,0.47958173,0.00000000
-2.24212106,1.21790938,0.82202326,0.13702358,0.23447126,0.06854910,0.00032529,0.24509292,0.50772529,0.00000000
-2.23611806,1.28699716,0.86698856,0.14504962,0.25123517,0.07220075,0.00037193,0.26053874,0.53541936,0.00000000
-2.23011506,1.35329690,0.91116993,0.15266292,0.26803065,0.07562264,0.00042808,0.27567774,0.56218729,0.00000000
-2.22411206,1.41590203,0.95379106,0.15975230,0.28465487,0.07876398,0.00049638,0.29039381,0.58756279,0.00000000
-2.21810905,1.47397382,0.99410897,0.16621345,0.30090216,0.08157928,0.00058010,0.30458162,0.61110311,0.00000000
-2.21210605,1.52676450,1.03143521,0.17195180,0.31656824,0.08402967,0.00068323,0.31814840,0.63240156,0.00000000
-2.20610305,1.57363765,1.06515548,0.17688520,0.33145473,0.08608409,0.00081062,0.33101520,0.65109924,0.00000000
-2.20010005,1.61408499,1.09474706,0.18094615,0.34537388,0.08772012,0.00096804,0.34311758,0.66689530,0.00000000
-2.19409705,1.64773897,1.11979333,0.18408367,0.35815321,0.08892456,0.00116227,0.35440560,0.67955556,0.00000000
-2.18809405,1.67438080,1.13999509,0.18626467,0.36964001,0.08969367,0.00140120,0.36484318,0.68891904,0.00000000
-2.18209105,1.69394348,1.15517815,0.18747471,0.37970554,0.09003307,0.00169385,0.37440696,0.69490235,0.00000000
-2.17608804,1.70651006,1.16529709,0.18771831,0.38824873,0.08995733,0.00205043,0.38308455,0.69750167,0.00000000
-2.17008504,1.71230715,1.17043517,0.18701858,0.39519927,0.08948925,0.00248232,0.39087256,0.69679236,0.00000000
-2.16408204,1.71169426,1.17080037,0.18541636,0.40051994,0.08865890,0.00300202,0.39777431,0.69292618,0.00000000
-2.15807904,1.70514940,1.16671800,0.18296891,0.40420810,0.08750241,0.00362302,0.40379754,0.68612643,0.00000000
-2.15207604,1.69325186,1.15861998,0.17974808,0.40629626,0.08606069,0.00435969,0.40895227,0.67668105,0.00000000
-2.14607304,1.67666285,1.14703161,0.17583826,0.40685163,0.08437800,0.00522701,0.41324882,0.66493409,0.00000000
-2.14007004,1.65610489,1.13255601,0.17133402,0.40597468,0.08250053,0.00624030,0.41669639,0.65127587,0.00000000
-2.13406703,1.63234081,1.11585714,0.16633754,0.40379685,0.08047508,0.00741483,0.41930199,0.63613211,0.00000000
-2.12806403,1.60615324,1.09764175,0.16095612,0.40047716,0.07834776,0.00876543,0.42107011,0.61995265,0.00000000
-2.12206103,1.57832518,1.07864098,0.15529956,0.39619825,0.07616294,0.01030593,0.42200290,0.60319982,0.00000000
-2.11605803,1.54962222,1.05959217,0.14947777,0.39116156,0.07396231,0.01204867,0.42210101,0.58633708,0.00000000
-2.11005503,1.52077702,1.04122122,0.14359850,0.38558217,0.07178420,0.01400387,0.42136496,0.56981813,0.00000000
-2.10405203,1.49247613,1.02422603,0.13776525,0.37968319,0.06966312,0.01617902,0.41979700,0.55407683,0.00000000
-2.09804902,1.46534946,1.00926133,0.13207554,0.37369014,0.06762949,0.01857826,0.41740328,0.53951803,0.00000000
-2.09204602,1.43996230,0.99692500,0.12661933,0.36782529,0.06570960,0.02120180,0.41419624,0.52650969,0.00000000
-2.08604302,1.41680972,0.98774630,0.12147786,0.36230234,0.06392571,0.02404534,0.41019706,0.51537617,0.00000000
-2.08004002,1.39631338,0.98217574,0.11672263,0.35732152,0.06229635,0.02709963,0.40543791,0.50639295,0.00000000
-2.07403702,1.37882008,0.98057699,0.11241477,0.35306522,0.06083662,0.03035008,0.39996405,0.49978257,0.00000000
-2.06803402,1.36460209,0.98322047,0.10860453,0.34969439,0.05955863,0.03377652,0.39383542,0.49571202,0.00000000
-2.06203102,1.35385867,0.99027886,0.10533103,0.34734576,0.05847197,0.03735312,0.38712773,0.49429128,0.00000000
-2.05602801,1.34671854,1.00182426,0.10262223,0.34612977,0.05758407,0.04104850,0.37993297,0.49557299,0.00000000
-2.05002501,1.34324297,1.01782702,0.10049497,0.34612954,0.05690059,0.04482595,0.37235918,0.49955317,0.00000000
-2.04402201,1.34342926,1.03815618,0.09895516,0.34740049,0.05642572,0.04864399,0.36452963,0.50617291,0.00000000
-2.03801901,1.34721429,1.06258147,0.09799814,0.34997085,0.05616234,0.05245692,0.35658116,0.51532071,0.00000000
-2.03201601,1.35447811,1.09077678,0.09760898,0.35384274,0.05611212,0.05621574,0.34866200,0.52683565,0.00000000
-2.02601301,1.36504744,1.12232518,0.09776306,0.35899387,0.05627550,0.05986909,0.34092895,0.54051104,0.00000000
-2.02001001,1.37869896,1.15672535,0.09842654,0.36537963,0.05665156,0.06336442,0.33354398,0.55609860,0.00000000
-2.01400700,1.39516254,1.19339956,0.09955703,0.37293541,0.05723778,0.06664921,0.32667051,0.57331309,0.00000000
-2.00800400,1.41412437,1.23170305,0.10110432,0.38157918,0.05802979,0.06967223,0.32046933,0.59183729,0.00000000
-2.00200100,1.43523014,1.27093488,0.10301117,0.39121392,0.05902102,0.07238488,0.31509434,0.61132739,0.00000000
