energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.14107054,1.56177928,-1.56177929,0.00329261,-0.00329261,0.00000000,-0.00000000,0.00291854,-0.00291854,0.42763600,-0.42763600,0.14902447,-0.14902448,0.47435237,-0.47435238,0.03799470,-0.03799470,0.26631806,-0.26631807
-0.13506753,1.50324569,-1.50324571,0.00312131,-0.00312131,0.00000000,-0.00000000,0.00257739,-0.00257739,0.40848125,-0.40848126,0.14286128,-0.14286128,0.45270699,-0.45270699,0.03604292,-0.03604292,0.26147405,-0.26147405
-0.12906453,1.44709465,-1.44709467,0.00297557,-0.00297557,0.00000000,-0.00000000,0.00229377,-0.00229377,0.38859352,-0.38859353,0.13678635,-0.13678635,0.43182796,-0.43182797,0.03413903,-0.03413903,0.25687950,-0.25687950
-0.12306153,1.39329875,-1.39329877,0.00285226,-0.00285226,0.00000000,-0.00000000,0.00206214,-0.00206214,0.36820129,-0.36820129,0.13082719,-0.13082719,0.41172019,-0.41172020,0.03229600,-0.03229600,0.25246723,-0.25246723
-0.11705853,1.34183864,-1.34183866,0.00274838,-0.00274838,0.00000000,-0.00000000,0.00187738,-0.00187738,0.34753529,-0.34753529,0.12501048,-0.12501048,0.39239381,-0.39239381,0.03052554,-0.03052554,0.24817422,-0.24817422
-0.11105553,1.29269508,-1.29269510,0.00266113,-0.00266113,0.00000000,-0.00000000,0.00173486,-0.00173486,0.32682320,-0.32682321,0.11936148,-0.11936148,0.37386153,-0.37386154,0.02883761,-0.02883761,0.24394140,-0.24394140
-0.10505253,1.24584265,-1.24584267,0.00258785,-0.00258785,0.00000000,-0.00000000,0.00163057,-0.00163057,0.30628486,-0.30628487,0.11390357,-0.11390357,0.35613655,-0.35613656,0.02724011,-0.02724011,0.23971367,-0.23971367
-0.09904952,1.20124571,-1.20124573,0.00252609,-0.00252609,0.00000000,-0.00000000,0.00156109,-0.00156109,0.28612821,-0.28612822,0.10865816,-0.10865816,0.33923095,-0.33923095,0.02573862,-0.02573862,0.23544021,-0.23544021
-0.09304652,1.15885678,-1.15885680,0.00247358,-0.00247358,0.00000000,-0.00000000,0.00152376,-0.00152376,0.26654607,-0.26654607,0.10364473,-0.10364473,0.32315488,-0.32315488,0.02433632,-0.02433632,0.23107505,-0.23107505
-0.08704352,1.11861767,-1.11861769,0.00242822,-0.00242822,0.00000000,-0.00000000,0.00151670,-0.00151670,0.24771381,-0.24771382,0.09888126,-0.09888126,0.30791645,-0.30791646,0.02303392,-0.02303392,0.22657790,-0.22657790
-0.08104052,1.08046319,-1.08046321,0.00238812,-0.00238812,0.00000000,-0.00000000,0.00153889,-0.00153889,0.22978801,-0.22978801,0.09438472,-0.09438472,0.29352232,-0.29352233,0.02182980,-0.02182980,0.22191513,-0.22191514
-0.07503752,1.04432724,-1.04432726,0.00235155,-0.00235155,0.00000000,-0.00000000,0.00159024,-0.00159024,0.21290591,-0.21290592,0.09017188,-0.09017188,0.27997889,-0.27997889,0.02072022,-0.02072022,0.21706096,-0.21706096
-0.06903452,1.01015088,-1.01015090,0.00231703,-0.00231703,0.00000000,-0.00000000,0.00167168,-0.00167168,0.19718581,-0.19718582,0.08626018,-0.08626018,0.26729402,-0.26729402,0.01969965,-0.01969965,0.21199862,-0.21199862
-0.06303152,0.97789176,-0.97789177,0.00228324,-0.00228324,0.00000000,-0.00000000,0.00178523,-0.00178523,0.18272809,-0.18272810,0.08266867,-0.08266868,0.25547912,-0.25547913,0.01876109,-0.01876109,0.20672159,-0.20672159
-0.05702851,0.94753423,-0.94753424,0.00224910,-0.00224910,0.00000000,-0.00000000,0.00193408,-0.00193408,0.16961686,-0.16961687,0.07941901,-0.07941901,0.24455143,-0.24455143,0.01789660,-0.01789660,0.20123464,-0.20123464
-0.05102551,0.91909949,-0.91909950,0.00221375,-0.00221375,0.00000000,-0.00000000,0.00212263,-0.00212263,0.15792196,-0.15792196,0.07653634,-0.07653634,0.23453620,-0.23453620,0.01709772,-0.01709772,0.19555469,-0.19555469
-0.04502251,0.89265481,-0.89265482,0.00217659,-0.00217659,0.00000000,-0.00000000,0.00235652,-0.00235652,0.14770118,-0.14770118,0.07405013,-0.07405013,0.22546883,-0.22546883,0.01635597,-0.01635597,0.18971146,-0.18971146
-0.03901951,0.86832122,-0.86832123,0.00213724,-0.00213724,0.00000000,-0.00000000,0.00264269,-0.00264269,0.13900250,-0.13900250,0.07199474,-0.07199474,0.21739645,-0.21739645,0.01566331,-0.01566331,0.18374763,-0.18374763
-0.03301651,0.84627883,-0.84627883,0.00209559,-0.00209559,0.00000000,-0.00000000,0.00298934,-0.00298934,0.13186612,-0.13186612,0.07040981,-0.07040981,0.21037906,-0.21037906,0.01501259,-0.01501259,0.17771871,-0.17771871
-0.02701351,0.82676930,-0.82676930,0.00205174,-0.00205174,0.00000000,-0.00000000,0.00340585,-0.00340585,0.12632616,-0.12632616,0.06934026,-0.06934026,0.20448986,-0.20448986,0.01439795,-0.01439795,0.17169239,-0.17169239
-0.02101051,0.81009496,-0.81009496,0.00200608,-0.00200608,0.00000000,-0.00000000,0.00390272,-0.00390272,0.12241186,-0.12241186,0.06883602,-0.06883602,0.19981482,-0.19981482,0.01381510,-0.01381510,0.16574743,-0.16574743
-0.01500750,0.79661426,-0.79661426,0.00195918,-0.00195918,0.00000000,-0.00000000,0.00449140,-0.00449140,0.12014820,-0.12014820,0.06895137,-0.06895137,0.19645132,-0.19645132,0.01326156,-0.01326156,0.15997209,-0.15997209
-0.00900450,0.78673355,-0.78673355,0.00191182,-0.00191182,0.00000000,-0.00000000,0.00518407,-0.00518407,0.11955585,-0.11955585,0.06974383,-0.06974383,0.19450584,-0.19450584,0.01273688,-0.01273688,0.15446208,-0.15446208
-0.00300150,0.78089535,-0.78089535,0.00186498,-0.00186498,0.00000000,-0.00000000,0.00599336,-0.00599336,0.12065044,-0.12065044,0.07127277,-0.07127277,0.19409088,-0.19409088,0.01224265,-0.01224265,0.14931812,-0.14931812
0.00300150,0.77956334,-0.77956333,0.00181973,-0.00181973,0.00000000,-0.00000000,0.00693205,-0.00693205,0.12344126,-0.12344126,0.07359759,-0.07359759,0.19532091,-0.19532091,0.01178254,-0.01178254,0.14464318,-0.14464318
0.00900450,0.78320480,-0.78320479,0.00177729,-0.00177729,0.00000000,-0.00000000,0.00801264,-0.00801264,0.12792939,-0.12792939,0.07677565,-0.07677565,0.19830781,-0.19830781,0.01136219,-0.01136219,0.14053946,-0.14053946
0.01500750,0.79227113,-0.79227112,0.00173888,-0.00173888,0.00000000,-0.00000000,0.00924694,-0.00924694,0.13410544,-0.13410544,0.08085996,-0.08085996,0.20315572,-0.20315572,0.01098915,-0.01098915,0.13710524,-0.13710524
0.02101051,0.80717745,-0.80717743,0.00170578,-0.00170578,0.00000000,-0.00000000,0.01064557,-0.01064557,0.14194712,-0.14194711,0.08589677,-0.08589677,0.20995570,-0.20995570,0.01067260,-0.01067260,0.13443169,-0.13443169
0.02701351,0.82828214,-0.82828213,0.00167920,-0.00167920,0.00000000,-0.00000000,0.01221749,-0.01221749,0.15141673,-0.15141673,0.09192308,-0.09192308,0.21878038,-0.21878037,0.01042324,-0.01042324,0.13259983,-0.13259983
0.03301651,0.85586762,-0.85586761,0.00166028,-0.00166028,0.00000000,-0.00000000,0.01396943,-0.01396943,0.16245900,-0.16245899,0.09896432,-0.09896432,0.22967886,-0.22967886,0.01025294,-0.01025294,0.13167771,-0.13167771
0.03901951,0.89012320,-0.89012318,0.00165005,-0.00165005,0.00000000,-0.00000000,0.01590547,-0.01590547,0.17499923,-0.17499923,0.10703224,-0.10703224,0.24267227,-0.24267227,0.01017458,-0.01017458,0.13171796,-0.13171796
0.04502251,0.93113111,-0.93113110,0.00164939,-0.00164939,0.00000000,-0.00000000,0.01802652,-0.01802652,0.18894226,-0.18894226,0.11612312,-0.11612312,0.25775006,-0.25775006,0.01020171,-0.01020171,0.13275585,-0.13275585
0.05102551,0.97885670,-0.97885668,0.00165901,-0.00165901,0.00000000,-0.00000000,0.02032996,-0.02032996,0.20417217,-0.20417217,0.12621656,-0.12621655,0.27486745,-0.27486744,0.01034834,-0.01034834,0.13480794,-0.13480794
0.05702851,1.03314321,-1.03314319,0.00167944,-0.00167944,0.00000000,-0.00000000,0.02280931,-0.02280931,0.22055306,-0.22055306,0.13727472,-0.13727472,0.29394412,-0.29394412,0.01062867,-0.01062867,0.13787140,-0.13787140
0.06303152,1.09371195,-1.09371194,0.00171101,-0.00171101,0.00000000,-0.00000000,0.02545404,-0.02545404,0.23793088,-0.23793087,0.14924240,-0.14924240,0.31486443,-0.31486442,0.01105686,-0.01105686,0.14192406,-0.14192406
0.06903452,1.16016774,-1.16016772,0.00175388,-0.00175388,0.00000000,-0.00000000,0.02824948,-0.02824948,0.25613637,-0.25613637,0.16204767,-0.16204767,0.33747897,-0.33747897,0.01164678,-0.01164678,0.14692522,-0.14692522
0.07503752,1.23200968,-1.23200967,0.00180804,-0.00180804,0.00000000,-0.00000000,0.03117692,-0.03117692,0.27498908,-0.27498908,0.17560336,-0.17560336,0.36160780,-0.36160779,0.01241181,-0.01241181,0.15281717,-0.15281716
0.08104052,1.30864684,-1.30864683,0.00187332,-0.00187332,0.00000000,-0.00000000,0.03421381,-0.03421381,0.29430222,-0.29430222,0.18980917,-0.18980917,0.38704491,-0.38704490,0.01336457,-0.01336457,0.15952739,-0.15952739
0.08704352,1.38941798,-1.38941796,0.00194946,-0.00194946,0.00000000,-0.00000000,0.03733413,-0.03733413,0.31388829,-0.31388829,0.20455443,-0.20455443,0.41356400,-0.41356400,0.01451673,-0.01451673,0.16697134,-0.16697134
0.09304652,1.47361444,-1.47361442,0.00203608,-0.00203608,0.00000000,-0.00000000,0.04050892,-0.04050892,0.33356508,-0.33356507,0.21972142,-0.21972142,0.44092515,-0.44092515,0.01587875,-0.01587875,0.17505567,-0.17505567
0.09904952,1.56050492,-1.56050491,0.00213281,-0.00213281,0.00000000,-0.00000000,0.04370698,-0.04370698,0.35316173,-0.35316173,0.23518895,-0.23518895,0.46888210,-0.46888210,0.01745963,-0.01745963,0.18368177,-0.18368176
0.10505253,1.64936073,-1.64936072,0.00223922,-0.00223922,0.00000000,-0.00000000,0.04689559,-0.04689559,0.37252462,-0.37252461,0.25083619,-0.25083618,0.49718972,-0.49718972,0.01926661,-0.01926661,0.19274936,-0.19274935
0.11105553,1.73948000,-1.73947999,0.00235495,-0.00235495,0.00000000,-0.00000000,0.05004139,-0.05004139,0.39152244,-0.39152244,0.26654642,-0.26654642,0.52561131,-0.52561131,0.02130489,-0.02130489,0.20216008,-0.20216007
0.11705853,1.83020945,-1.83020944,0.00247969,-0.00247969,0.00000000,-0.00000000,0.05311131,-0.05311131,0.41005042,-0.41005042,0.28221054,-0.28221054,0.55392526,-0.55392526,0.02357734,-0.02357734,0.21182075,-0.21182074
0.12306153,1.92096232,-1.92096231,0.00261318,-0.00261318,0.00000000,-0.00000000,0.05607348,-0.05607348,0.42803307,-0.42803307,0.29773010,-0.29773010,0.58193060,-0.58193060,0.02608408,-0.02608408,0.22164617,-0.22164617
0.12906453,2.01123127,-2.01123126,0.00275530,-0.00275530,0.00000000,-0.00000000,0.05889814,-0.05889814,0.44542541,-0.44542541,0.31301962,-0.31301962,0.60945126,-0.60945126,0.02882222,-0.02882222,0.23156135,-0.23156135
0.13506753,2.10059532,-2.10059532,0.00290599,-0.00290599,0.00000000,-0.00000000,0.06155843,-0.06155843,0.46221240,-0.46221240,0.32800815,-0.32800815,0.63633857,-0.63633857,0.03178548,-0.03178548,0.24150286,-0.24150286
0.14107054,2.18872050,-2.18872050,0.00306528,-0.00306528,0.00000000,-0.00000000,0.06403117,-0.06403117,0.47840654,-0.47840654,0.34263985,-0.34263985,0.66247200,-0.66247200,0.03496387,-0.03496387,0.25141951,-0.25141951
0.14707354,2.27535382,-2.27535382,0.00323327,-0.00323327,0.00000000,-0.00000000,0.06629740,-0.06629740,0.49404372,-0.49404371,0.35687354,-0.35687353,0.68775791,-0.68775791,0.03834338,-0.03834338,0.26127197,-0.26127197
0.15307654,2.36031114,-2.36031114,0.00341009,-0.00341009,0.00000000,-0.00000000,0.06834280,-0.06834280,0.50917734,-0.50917734,0.37068125,-0.37068125,0.71212658,-0.71212658,0.04190576,-0.04190576,0.27103167,-0.27103167
0.15907954,2.44345953,-2.44345953,0.00359584,-0.00359584,0.00000000,-0.00000000,0.07015795,-0.07015795,0.52387128,-0.52387128,0.38404592,-0.38404592,0.73552748,-0.73552748,0.04562835,-0.04562835,0.28067884,-0.28067884
0.16508254,2.52469540,-2.52469540,0.00379060,-0.00379060,0.00000000,-0.00000000,0.07173833,-0.07173833,0.53819178,-0.53819178,0.39695823,-0.39695823,0.75792335,-0.75792335,0.04948398,-0.04948398,0.29019989,-0.29019989
0.17108554,2.60391981,-2.60391981,0.00399432,-0.00399432,0.00000000,-0.00000000,0.07308421,-0.07308421,0.55219890,-0.55219890,0.40941283,-0.40941283,0.77928327,-0.77928327,0.05344104,-0.05344104,0.29958437,-0.29958437
0.17708854,2.68101276,-2.68101276,0.00420680,-0.00420680,0.00000000,-0.00000000,0.07420030,-0.07420030,0.56593806,-0.56593806,0.42140432,-0.42140432,0.79957544,-0.79957544,0.05746360,-0.05746360,0.30882158,-0.30882158
0.18309155,2.75580837,-2.75580837,0.00442765,-0.00442765,0.00000000,-0.00000000,0.07509528,-0.07509528,0.57943215,-0.57943215,0.43292307,-0.43292307,0.81875998,-0.81875998,0.06151177,-0.06151177,0.31789725,-0.31789725
0.18909455,2.82807278,-2.82807278,0.00465626,-0.00465626,0.00000000,-0.00000000,0.07578120,-0.07578120,0.59267476,-0.59267476,0.44395134,-0.44395134,0.83678253,-0.83678253,0.06554211,-0.06554211,0.32679034,-0.32679034
0.19509755,2.89748665,-2.89748665,0.00489174,-0.00489174,0.00000000,-0.00000000,0.07627275,-0.07627276,0.60562510,-0.60562510,0.45445986,-0.45445986,0.85356898,-0.85356898,0.06950827,-0.06950827,0.33547040,-0.33547040
0.20110055,2.96363373,-2.96363373,0.00513293,-0.00513293,0.00000000,-0.00000000,0.07658654,-0.07658654,0.61820486,-0.61820485,0.46440530,-0.46440530,0.86902191,-0.86902191,0.07336175,-0.07336175,0.34389554,-0.34389554
0.20710355,3.02599673,-3.02599673,0.00537843,-0.00537843,0.00000000,-0.00000000,0.07674028,-0.07674028,0.63029740,-0.63029740,0.47372862,-0.47372862,0.88301901,-0.88301901,0.07705280,-0.07705280,0.35201127,-0.35201128
0.21310655,3.08396128,-3.08396128,0.00562659,-0.00562659,0.00000000,-0.00000000,0.07675209,-0.07675209,0.64174953,-0.64174953,0.48235470,-0.48235471,0.89541375,-0.89541375,0.08053145,-0.08053145,0.35975038,-0.35975038
0.21910955,3.13682812,-3.13682812,0.00587553,-0.00587553,0.00000000,-0.00000000,0.07663976,-0.07663976,0.65237557,-0.65237557,0.49019321,-0.49019321,0.90603842,-0.90603842,0.08374863,-0.08374863,0.36703374,-0.36703374
0.22511256,3.18383334,-3.18383334,0.00612326,-0.00612326,0.00000000,-0.00000000,0.07642016,-0.07642016,0.66196398,-0.66196398,0.49714071,-0.49714071,0.91470930,-0.91470930,0.08665739,-0.08665739,0.37377223,-0.37377223
0.23111556,3.22417578,-3.22417578,0.00636768,-0.00636768,0.00000000,-0.00000000,0.07610872,-0.07610872,0.67028590,-0.67028590,0.50308400,-0.50308400,0.92123397,-0.92123397,0.08921408,-0.08921408,0.37986963,-0.37986963
0.23711856,3.25705028,-3.25705029,0.00660670,-0.00660670,0.00000000,-0.00000000,0.07571910,-0.07571910,0.67710542,-0.67710542,0.50790453,-0.50790453,0.92542021,-0.92542021,0.09137959,-0.09137959,0.38522628,-0.38522628
0.24312156,3.28168514,-3.28168515,0.00683833,-0.00683833,0.00000000,-0.00000000,0.07526285,-0.07526286,0.68219099,-0.68219099,0.51148354,-0.51148354,0.92708602,-0.92708602,0.09312048,-0.09312048,0.38974339,-0.38974339
0.24912456,3.29738163,-3.29738164,0.00706073,-0.00706073,0.00000000,-0.00000000,0.07474939,-0.07474939,0.68532728,-0.68532728,0.51370788,-0.51370788,0.92607033,-0.92607033,0.09441007,-0.09441007,0.39332775,-0.39332775
0.25512756,3.30355348,-3.30355348,0.00727234,-0.00727234,0.00000000,-0.00000000,0.07418588,-0.07418588,0.68632712,-0.68632712,0.51447594,-0.51447595,0.92224357,-0.92224357,0.09522931,-0.09522931,0.39589655,-0.39589655
0.26113057,3.29976400,-3.29976401,0.00747190,-0.00747190,0.00000000,-0.00000000,0.07357744,-0.07357744,0.68504247,-0.68504247,0.51370352,-0.51370352,0.91551766,-0.91551766,0.09556752,-0.09556752,0.39738203,-0.39738203
0.26713357,3.28575874,-3.28575875,0.00765859,-0.00765859,0.00000000,-0.00000000,0.07292721,-0.07292721,0.68137425,-0.68137425,0.51132922,-0.51132922,0.90585464,-0.90585464,0.09542292,-0.09542292,0.39773570,-0.39773570
0.27313657,3.26149159,-3.26149160,0.00783204,-0.00783204,0.00000000,-0.00000000,0.07223668,-0.07223668,0.67528017,-0.67528018,0.50731908,-0.50731908,0.89327357,-0.89327358,0.09480287,-0.09480287,0.39693189,-0.39693189
0.27913957,3.22714296,-3.22714297,0.00799233,-0.00799233,0.00000000,-0.00000000,0.07150592,-0.07150592,0.66678027,-0.66678027,0.50167018,-0.50167018,0.87785518,-0.87785518,0.09372389,-0.09372389,0.39497035,-0.39497035
0.28514257,3.18312856,-3.18312857,0.00814005,-0.00814005,0.00000000,-0.00000000,0.07073393,-0.07073393,0.65595979,-0.65595979,0.49441295,-0.49441296,0.85974385,-0.85974385,0.09221139,-0.09221139,0.39187783,-0.39187784
0.29114557,3.13009832,-3.13009834,0.00827627,-0.00827627,0.00000000,-0.00000000,0.06991887,-0.06991887,0.64296923,-0.64296924,0.48561215,-0.48561215,0.83914702,-0.83914702,0.09029915,-0.09029915,0.38770848,-0.38770848
0.29714857,3.06892516,-3.06892518,0.00840249,-0.00840249,0.00000000,-0.00000000,0.06905845,-0.06905845,0.62802158,-0.62802159,0.47536627,-0.47536627,0.81633174,-0.81633174,0.08802853,-0.08802853,0.38254297,-0.38254297
0.30315158,3.00068391,-3.00068393,0.00852056,-0.00852056,0.00000000,-0.00000000,0.06815008,-0.06815008,0.61138669,-0.61138669,0.46380560,-0.46380561,0.79161865,-0.79161865,0.08544746,-0.08544746,0.37648655,-0.37648655
0.30915458,2.92662136,-2.92662138,0.00863265,-0.00863265,0.00000000,-0.00000000,0.06719120,-0.06719120,0.59338319,-0.59338319,0.45108886,-0.45108886,0.76537357,-0.76537357,0.08260921,-0.08260921,0.36966590,-0.36966590
0.31515758,2.84811861,-2.84811862,0.00874111,-0.00874111,0.00000000,-0.00000000,0.06617938,-0.06617938,0.57436823,-0.57436823,0.43739861,-0.43739862,0.73799710,-0.73799711,0.07957105,-0.07957105,0.36222504,-0.36222505
0.32116058,2.76664737,-2.76664738,0.00884836,-0.00884836,0.00000000,-0.00000000,0.06511251,-0.06511251,0.55472548,-0.55472549,0.42293574,-0.42293574,0.70991277,-0.70991277,0.07639272,-0.07639272,0.35432053,-0.35432053
0.32716358,2.68372223,-2.68372225,0.00895679,-0.00895679,0.00000000,-0.00000000,0.06398890,-0.06398890,0.53485201,-0.53485201,0.40791317,-0.40791317,0.68155413,-0.68155414,0.07313492,-0.07313492,0.34611602,-0.34611602
0.33316658,2.60085082,-2.60085083,0.00906862,-0.00906862,0.00000000,-0.00000000,0.06280732,-0.06280732,0.51514445,-0.51514446,0.39254915,-0.39254915,0.65335151,-0.65335152,0.06985775,-0.06985775,0.33777665,-0.33777665
0.33916958,2.51948410,-2.51948412,0.00918577,-0.00918577,0.00000000,-0.00000000,0.06156706,-0.06156706,0.49598530,-0.49598530,0.37706042,-0.37706043,0.62571892,-0.62571893,0.06661915,-0.06661915,0.32946325,-0.32946326
0.34517259,2.44096899,-2.44096900,0.00930975,-0.00930975,0.00000000,-0.00000000,0.06026796,-0.06026796,0.47772962,-0.47772962,0.36165560,-0.36165560,0.59904167,-0.59904168,0.06347355,-0.06347355,0.32132688,-0.32132688
0.35117559,2.36650503,-2.36650504,0.00944157,-0.00944157,0.00000000,-0.00000000,0.05891040,-0.05891040,0.46069303,-0.46069303,0.34652891,-0.34652891,0.57366526,-0.57366526,0.06047051,-0.06047051,0.31350373,-0.31350373
0.35717859,2.29710717,-2.29710719,0.00958164,-0.00958164,0.00000000,-0.00000000,0.05749531,-0.05749531,0.44514118,-0.44514118,0.33185480,-0.33185480,0.54988584,-0.54988585,0.05765368,-0.05765368,0.30611079,-0.30611079
0.36318159,2.23357596,-2.23357597,0.00972970,-0.00972970,0.00000000,-0.00000000,0.05602413,-0.05602413,0.43128133,-0.43128134,0.31778331,-0.31778331,0.52794281,-0.52794282,0.05505988,-0.05505988,0.29924225,-0.29924225
0.36918459,2.17647627,-2.17647628,0.00988479,-0.00988479,0.00000000,-0.00000000,0.05449887,-0.05449887,0.41925622,-0.41925622,0.30443668,-0.30443669,0.50801352,-0.50801352,0.05271847,-0.05271847,0.29296701,-0.29296701
0.37518759,2.12612543,-2.12612544,0.01004525,-0.01004525,0.00000000,-0.00000000,0.05292205,-0.05292205,0.40914054,-0.40914054,0.29190710,-0.29190710,0.49021044,-0.49021044,0.05065094,-0.05065094,0.28732716,-0.28732716
0.38119060,2.08259104,-2.08259105,0.01020870,-0.01020870,0.00000000,-0.00000000,0.05129674,-0.05129674,0.40094005,-0.40094005,0.28025568,-0.28025568,0.47458080,-0.47458080,0.04887080,-0.04887080,0.28233769,-0.28233769
0.38719360,2.04569846,-2.04569847,0.01037213,-0.01037213,0.00000000,-0.00000000,0.04962658,-0.04962658,0.39459339,-0.39459340,0.26951271,-0.26951271,0.46110848,-0.46110848,0.04738369,-0.04738369,0.27798724,-0.27798724
0.39319660,2.01504750,-2.01504750,0.01053198,-0.01053198,0.00000000,-0.00000000,0.04791579,-0.04791579,0.38997641,-0.38997642,0.25967917,-0.25967917,0.44971823,-0.44971823,0.04618777,-0.04618777,0.27424004,-0.27424004
0.39919960,1.99003750,-1.99003750,0.01068423,-0.01068423,0.00000000,-0.00000000,0.04616918,-0.04616918,0.38690883,-0.38690883,0.25072919,-0.25072919,0.44028181,-0.44028181,0.04527432,-0.04527432,0.27103871,-0.27103871
0.40520260,1.96989976,-1.96989976,0.01082453,-0.01082453,0.00000000,-0.00000000,0.04439221,-0.04439221,0.38516293,-0.38516293,0.24261360,-0.24261360,0.43262576,-0.43262576,0.04462853,-0.04462853,0.26830802,-0.26830802
0.41120560,1.95373568,-1.95373568,0.01094837,-0.01094837,0.00000000,-0.00000000,0.04259097,-0.04259097,0.38447388,-0.38447388,0.23526414,-0.23526414,0.42654055,-0.42654055,0.04423045,-0.04423045,0.26595930,-0.26595929
0.41720860,1.94055916,-1.94055916,0.01105125,-0.01105125,0.00000000,-0.00000000,0.04077227,-0.04077227,0.38455118,-0.38455118,0.22859827,-0.22859827,0.42179053,-0.42179053,0.04405609,-0.04405609,0.26389531,-0.26389531
0.42321161,1.92934134,-1.92934134,0.01112888,-0.01112888,0.00000000,-0.00000000,0.03894357,-0.03894357,0.38509087,-0.38509087,0.22252431,-0.22252431,0.41812445,-0.41812445,0.04407851,-0.04407851,0.26201547,-0.26201547
0.42921461,1.91905583,-1.91905583,0.01117731,-0.01117731,0.00000000,-0.00000000,0.03711304,-0.03711304,0.38578779,-0.38578779,0.21694667,-0.21694667,0.41528587,-0.41528587,0.04426906,-0.04426906,0.26022100,-0.26022100
0.43521761,1.90872249,-1.90872248,0.01119315,-0.01119315,0.00000000,-0.00000000,0.03528954,-0.03528954,0.38634762,-0.38634762,0.21177097,-0.21177097,0.41302336,-0.41302336,0.04459847,-0.04459847,0.25842002,-0.25842002
0.44122061,1.89744805,-1.89744805,0.01117369,-0.01117369,0.00000000,-0.00000000,0.03348257,-0.03348257,0.38649798,-0.38649798,0.20690884,-0.20690884,0.41109976,-0.41109976,0.04503800,-0.04503800,0.25653215,-0.25653215
0.44722361,1.88446183,-1.88446183,0.01111708,-0.01111708,0.00000000,-0.00000000,0.03170221,-0.03170221,0.38599832,-0.38599832,0.20228212,-0.20228212,0.40930048,-0.40930048,0.04556039,-0.04556039,0.25449252,-0.25449252
0.45322661,1.86914520,-1.86914520,0.01102242,-0.01102242,0.00000000,-0.00000000,0.02995908,-0.02995908,0.38464816,-0.38464816,0.19782648,-0.19782648,0.40744029,-0.40744029,0.04614075,-0.04614075,0.25225505,-0.25225505
0.45922961,1.85105363,-1.85105363,0.01088981,-0.01088981,0.00000000,-0.00000000,0.02826420,-0.02826420,0.38229340,-0.38229340,0.19349411,-0.19349411,0.40536853,-0.40536853,0.04675725,-0.04675725,0.24979470,-0.24979470
0.46523262,1.82993058,-1.82993058,0.01072042,-0.01072042,0.00000000,-0.00000000,0.02662885,-0.02662885,0.37883049,-0.37883049,0.18925553,-0.18925553,0.40297263,-0.40297263,0.04739165,-0.04739165,0.24710879,-0.24710879
0.47123562,1.80571281,-1.80571281,0.01051643,-0.01051643,0.00000000,-0.00000000,0.02506442,-0.02506442,0.37420843,-0.37420843,0.18510041,-0.18510041,0.40017973,-0.40017973,0.04802964,-0.04802964,0.24421715,-0.24421715
0.47723862,1.77852710,-1.77852709,0.01028103,-0.01028103,0.00000000,-0.00000000,0.02358220,-0.02358219,0.36842849,-0.36842849,0.18103740,-0.18103740,0.39695659,-0.39695659,0.04866099,-0.04866099,0.24116123,-0.24116123
0.48324162,1.74867863,-1.74867863,0.01001831,-0.01001831,0.00000000,-0.00000000,0.02219314,-0.02219314,0.36154189,-0.36154189,0.17709304,-0.17709304,0.39330771,-0.39330771,0.04927951,-0.04927951,0.23800212,-0.23800212
0.48924462,1.71663198,-1.71663198,0.00973310,-0.00973310,0.00000000,-0.00000000,0.02090761,-0.02090761,0.35364552,-0.35364553,0.17330972,-0.17330972,0.38927204,-0.38927204,0.04988285,-0.04988285,0.23481762,-0.23481762
0.49524762,1.68298544,-1.68298544,0.00943084,-0.00943084,0.00000000,-0.00000000,0.01973514,-0.01973514,0.34487603,-0.34487603,0.16974290,-0.16974290,0.38491825,-0.38491825,0.05047214,-0.05047214,0.23169847,-0.23169847
0.50125063,1.64844016,-1.64844016,0.00911736,-0.00911736,0.00000000,-0.00000000,0.01868408,-0.01868408,0.33540257,-0.33540257,0.16645768,-0.16645768,0.38033899,-0.38033899,0.05105149,-0.05105149,0.22874389,-0.22874389
0.50725363,1.61376549,-1.61376549,0.00879869,-0.00879869,0.00000000,-0.00000000,0.01776137,-0.01776137,0.32541859,-0.32541860,0.16352489,-0.16352490,0.37564444,-0.37564444,0.05162738,-0.05162738,0.22605667,-0.22605667
0.51325663,1.57976208,-1.57976208,0.00848086,-0.00848086,0.00000000,-0.00000000,0.01697224,-0.01697224,0.31513311,-0.31513311,0.16101689,-0.16101689,0.37095527,-0.37095527,0.05220799,-0.05220799,0.22373799,-0.22373799
0.51925963,1.54722441,-1.54722441,0.00816962,-0.00816962,0.00000000,-0.00000000,0.01631994,-0.01631994,0.30476165,-0.30476165,0.15900320,-0.15900321,0.36639560,-0.36639560,0.05280245,-0.05280245,0.22188218,-0.22188218
0.52526263,1.51690426,-1.51690426,0.00787033,-0.00787033,0.00000000,-0.00000000,0.01580553,-0.01580553,0.29451755,-0.29451755,0.15754632,-0.15754632,0.36208598,-0.36208598,0.05342010,-0.05342010,0.22057176,-0.22057176
