energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.40670335,2.32137880,0.00093845,0.05870523,0.29879114,0.38372376,0.45119676,1.94462137,0.21859489,0.00000000
-3.40070035,2.25601051,0.00096673,0.05913229,0.28733051,0.38136367,0.43368139,1.87239513,0.22016411,0.00000000
-3.39469735,2.19870426,0.00099527,0.05952963,0.27664839,0.38092911,0.41833263,1.80755064,0.22222117,0.00000000
-3.38869435,2.14943347,0.00102367,0.05987746,0.26683015,0.38234829,0.40517954,1.75013443,0.22472074,0.00000000
-3.38269135,2.10820700,0.00105165,0.06016115,0.25796759,0.38556608,0.39423248,1.70020146,0.22761604,0.00000000
-3.37668834,2.07507102,0.00107908,0.06037176,0.25015599,0.39054487,0.38548624,1.65781587,0.23086100,0.00000000
-3.37068534,2.05010470,0.00110594,0.06050645,0.24349051,0.39726375,0.37892270,1.62304741,0.23441208,0.00000000
-3.36468234,2.03341016,0.00113237,0.06056844,0.23806231,0.40571612,0.37451267,1.59596378,0.23822962,0.00000000
-3.35867934,2.02509751,0.00115859,0.06056677,0.23395438,0.41590599,0.37221709,1.57661951,0.24227869,0.00000000
-3.35267634,2.02526586,0.00118493,0.06051567,0.23123735,0.42784318,0.37198744,1.56504220,0.24652936,0.00000000
-3.34667334,2.03398180,0.00121179,0.06043376,0.22996550,0.44153783,0.37376539,1.56121702,0.25095652,0.00000000
-3.34067034,2.05125666,0.00123960,0.06034293,0.23017311,0.45699471,0.37748190,1.56507060,0.25553924,0.00000000
-3.33466733,2.07702424,0.00126879,0.06026712,0.23187131,0.47420759,0.38305586,1.57645544,0.26025975,0.00000000
-3.32866433,2.11112052,0.00129977,0.06023097,0.23504575,0.49315423,0.39039251,1.59513600,0.26510221,0.00000000
-3.32266133,2.15326706,0.00133288,0.06025847,0.23965494,0.51379237,0.39938184,1.62077755,0.27005136,0.00000000
-3.31665833,2.20305925,0.00136836,0.06037165,0.24562974,0.53605697,0.40989731,1.65293883,0.27509117,0.00000000
-3.31065533,2.25996068,0.00140636,0.06058941,0.25287368,0.55985915,0.42179506,1.69106929,0.28020372,0.00000000
-3.30465233,2.32330433,0.00144683,0.06092649,0.26126450,0.58508664,0.43491378,1.73451146,0.28536827,0.00000000
-3.29864932,2.39230102,0.00148961,0.06139281,0.27065658,0.61160610,0.44907567,1.78250889,0.29056080,0.00000000
-3.29264632,2.46605494,0.00153435,0.06199293,0.28088445,0.63926693,0.46408821,1.83421950,0.29575386,0.00000000
-3.28664332,2.54358589,0.00158054,0.06272598,0.29176704,0.66790640,0.47974720,1.88873407,0.30091699,0.00000000
-3.28064032,2.62385701,0.00162752,0.06358579,0.30311266,0.69735575,0.49584069,1.94509926,0.30601753,0.00000000
-3.27463732,2.70580675,0.00167451,0.06456134,0.31472444,0.72744670,0.51215392,2.00234402,0.31102182,0.00000000
-3.26863432,2.78838319,0.00172060,0.06563753,0.32640598,0.75801786,0.52847489,2.05950828,0.31589669,0.00000000
-3.26263132,2.87057879,0.00176483,0.06679605,0.33796696,0.78892050,0.54460035,2.11567240,0.32061115,0.00000000
-3.25662831,2.95146327,0.00180617,0.06801645,0.34922844,0.82002306,0.56034189,2.16998574,0.32513806,0.00000000
-3.25062531,3.03021264,0.00184363,0.06927731,0.36002763,0.85121392,0.57553166,2.22169277,0.32945573,0.00000000
-3.24462231,3.10613228,0.00187623,0.07055731,0.37022178,0.88240213,0.59002742,2.27015510,0.33354918,0.00000000
-3.23861931,3.17867245,0.00190308,0.07183632,0.37969114,0.91351574,0.60371643,2.31486807,0.33741100,0.00000000
-3.23261631,3.24743503,0.00192341,0.07309623,0.38834073,0.94449778,0.61651800,2.35547076,0.34104170,0.00000000
-3.22661331,3.31217071,0.00193658,0.07432165,0.39610089,0.97529997,0.62838430,2.39174863,0.34444934,0.00000000
-3.22061031,3.37276669,0.00194212,0.07550033,0.40292663,1.00587451,0.63929938,2.42362848,0.34764858,0.00000000
-3.21460730,3.42922537,0.00193974,0.07662332,0.40879572,1.03616452,0.64927624,2.45116586,0.35065909,0.00000000
-3.20860430,3.48163538,0.00192932,0.07768480,0.41370591,1.06609375,0.65835222,2.47452557,0.35350333,0.00000000
-3.20260130,3.53013671,0.00191093,0.07868174,0.41767113,1.09555629,0.66658273,2.49395630,0.35620392,0.00000000
-3.19659830,3.57488218,0.00188481,0.07961324,0.42071730,1.12440734,0.67403380,2.50976088,0.35878068,0.00000000
-3.19059530,3.61599804,0.00185137,0.08047979,0.42287775,1.15245566,0.68077385,2.52226410,0.36124763,0.00000000
-3.18459230,3.65354639,0.00181114,0.08128233,0.42418871,1.17945857,0.68686511,2.53177995,0.36361008,0.00000000
-3.17858929,3.68749218,0.00176475,0.08202136,0.42468514,1.20512022,0.69235548,2.53858050,0.36586211,0.00000000
-3.17258629,3.71767747,0.00171295,0.08269607,0.42439716,1.22909341,0.69727108,2.54286843,0.36798464,0.00000000
-3.16658329,3.74380487,0.00165649,0.08330354,0.42334737,1.25098547,0.70161035,2.54475516,0.36994427,0.00000000
-3.16058029,3.76543199,0.00159620,0.08383819,0.42154918,1.27036787,0.70533989,2.54424593,0.37169305,0.00000000
-3.15457729,3.78197761,0.00153287,0.08429144,0.41900627,1.28678959,0.70839259,2.54123314,0.37316936,0.00000000
-3.14857429,3.79273968,0.00146730,0.08465165,0.41571322,1.29979342,0.71066816,2.53549839,0.37429973,0.00000000
-3.14257129,3.79692456,0.00140024,0.08490431,0.41165726,1.30893468,0.71203613,2.52672325,0.37500186,0.00000000
-3.13656828,3.79368604,0.00133237,0.08503260,0.40682093,1.31380122,0.71234131,2.51450825,0.37518839,0.00000000
-3.13056528,3.78217189,0.00126435,0.08501812,0.40118559,1.31403370,0.71141132,2.49839899,0.37477154,0.00000000
-3.12456228,3.76157537,0.00119674,0.08484188,0.39473536,1.30934508,0.70906586,2.47791776,0.37366821,0.00000000
-3.11855928,3.73118868,0.00113004,0.08448548,0.38746129,1.29953806,0.70512726,2.45259873,0.37180525,0.00000000
-3.11255628,3.69045498,0.00106472,0.08393229,0.37936548,1.28451953,0.69943147,2.42202458,0.36912475,0.00000000
-3.10655328,3.63901586,0.00100114,0.08316869,0.37046476,1.26431120,0.69183913,2.38586224,0.36558877,0.00000000
-3.10055028,3.57675124,0.00093965,0.08218525,0.36079368,1.23905556,0.68224578,2.34389542,0.36118346,0.00000000
-3.09454727,3.50380924,0.00088053,0.08097767,0.35040666,1.20901702,0.67059077,2.29605211,0.35592214,0.00000000
-3.08854427,3.42062387,0.00082403,0.07954763,0.33937903,1.17457778,0.65686421,2.24242499,0.34984713,0.00000000
-3.08254127,3.32791955,0.00077038,0.07790320,0.32780684,1.13622884,0.64111161,2.18328373,0.34303019,0.00000000
-3.07653827,3.22670164,0.00071976,0.07605908,0.31580555,1.09455637,0.62343583,2.11907819,0.33557153,0.00000000
-3.07053527,3.11823366,0.00067234,0.07403640,0.30350749,1.05022417,0.60399631,2.05043244,0.32759735,0.00000000
-3.06453227,3.00400202,0.00062826,0.07186226,0.29105828,1.00395302,0.58300552,1.97812965,0.31925592,0.00000000
-3.05852926,2.88567013,0.00058765,0.06956892,0.27861245,0.95649795,0.56072288,1.90308900,0.31071258,0.00000000
-3.05252626,2.76502434,0.00055060,0.06719272,0.26632835,0.90862449,0.53744653,1.82633558,0.30214369,0.00000000
-3.04652326,2.64391437,0.00051721,0.06477282,0.25436274,0.86108495,0.51350326,1.74896517,0.29372992,0.00000000
-3.04052026,2.52419124,0.00048751,0.06234979,0.24286532,0.81459586,0.48923728,1.67210566,0.28564925,0.00000000
-3.03451726,2.40764590,0.00046154,0.05996411,0.23197341,0.76981754,0.46499845,1.59687732,0.27806998,0.00000000
-3.02851426,2.29595144,0.00043931,0.05765469,0.22180723,0.72733652,0.44113042,1.52435375,0.27114416,0.00000000
-3.02251126,2.19061164,0.00042080,0.05545754,0.21246576,0.68765160,0.41795944,1.45552575,0.26500167,0.00000000
-3.01650825,2.09291791,0.00040597,0.05340451,0.20402364,0.65116390,0.39578425,1.39126951,0.25974543,0.00000000
-3.01050525,2.00391669,0.00039476,0.05152230,0.19652909,0.61817110,0.37486754,1.33232084,0.25544777,0.00000000
-3.00450225,1.92438800,0.00038710,0.04983171,0.19000296,0.58886599,0.35542934,1.27925617,0.25214831,0.00000000
-2.99849925,1.85483586,0.00038290,0.04834719,0.18443899,0.56333903,0.33764247,1.23248106,0.24985321,0.00000000
-2.99249625,1.79549029,0.00038208,0.04707672,0.17980514,0.54158451,0.32163018,1.19222635,0.24853608,0.00000000
-2.98649325,1.74631995,0.00038458,0.04602186,0.17604601,0.52350987,0.30746593,1.15855164,0.24814017,0.00000000
-2.98049025,1.70705429,0.00039032,0.04517825,0.17308605,0.50894745,0.29517513,1.13135536,0.24858190,0.00000000
-2.97448724,1.67721319,0.00039928,0.04453614,0.17083356,0.49766787,0.28473861,1.11039057,0.24975536,0.00000000
-2.96848424,1.65614222,0.00041145,0.04408130,0.16918498,0.48939443,0.27609747,1.09528515,0.25153763,0.00000000
-2.96248124,1.64305110,0.00042684,0.04379586,0.16802960,0.48381757,0.26915893,1.08556493,0.25379447,0.00000000
-2.95647824,1.63705326,0.00044550,0.04365937,0.16725414,0.48060884,0.26380277,1.08067846,0.25638619,0.00000000
-2.95047524,1.63720421,0.00046752,0.04364978,0.16674707,0.47943363,0.25988802,1.08002177,0.25917325,0.00000000
-2.94447224,1.64253690,0.00049300,0.04374440,0.16640260,0.47996218,0.25725947,1.08296201,0.26202149,0.00000000
-2.93846923,1.65209251,0.00052207,0.04392074,0.16612398,0.48187858,0.25575365,1.08885871,0.26480648,0.00000000
-2.93246623,1.66494541,0.00055486,0.04415722,0.16582612,0.48488735,0.25520421,1.09708183,0.26741705,0.00000000
-2.92646323,1.68022184,0.00059148,0.04443375,0.16543734,0.48871773,0.25544628,1.10702612,0.26975770,0.00000000
-2.92046023,1.69711186,0.00063204,0.04473206,0.16490040,0.49312563,0.25631992,1.11812130,0.27174992,0.00000000
-2.91445723,1.71487510,0.00067658,0.04503592,0.16417264,0.49789349,0.25767250,1.12983846,0.27333244,0.00000000
-2.90845423,1.73284083,0.00072509,0.04533113,0.16322542,0.50282852,0.25936024,1.14169258,0.27446046,0.00000000
-2.90245123,1.75040350,0.00077746,0.04560545,0.16204292,0.50775946,0.26124882,1.15324213,0.27510405,0.00000000
-2.89644822,1.76701503,0.00083351,0.04584827,0.16062048,0.51253275,0.26321340,1.16408622,0.27524589,0.00000000
-2.89044522,1.78217532,0.00089292,0.04605040,0.15896263,0.51700824,0.26513821,1.17386032,0.27487864,0.00000000
-2.88444222,1.79542240,0.00095526,0.04620363,0.15708088,0.52105522,0.26691586,1.18223134,0.27400209,0.00000000
-2.87843922,1.80632374,0.00101995,0.04630041,0.15499164,0.52454906,0.26844665,1.18889306,0.27262041,0.00000000
-2.87243622,1.81446976,0.00108630,0.04633356,0.15271423,0.52736888,0.26963802,1.19356254,0.27073974,0.00000000
-2.86643322,1.81947067,0.00115348,0.04629601,0.15026924,0.52939662,0.27040430,1.19597822,0.26836620,0.00000000
-2.86043022,1.82095699,0.00122058,0.04618063,0.14767721,0.53051742,0.27066691,1.19590010,0.26550458,0.00000000
-2.85442721,1.81858429,0.00128656,0.04598027,0.14495786,0.53062158,0.27035492,1.19311212,0.26215770,0.00000000
-2.84842421,1.81204166,0.00135035,0.04568777,0.14212979,0.52960792,0.26940612,1.18742677,0.25832654,0.00000000
-2.84242121,1.80106354,0.00141084,0.04529618,0.13921056,0.52738815,0.26776848,1.17869160,0.25401097,0.00000000
-2.83641821,1.78544417,0.00146691,0.04479907,0.13621734,0.52389224,0.26540184,1.16679716,0.24921120,0.00000000
-2.83041521,1.76505323,0.00151751,0.04419083,0.13316773,0.51907407,0.26227977,1.15168572,0.24392953,0.00000000
-2.82441221,1.73985177,0.00156165,0.04346715,0.13008097,0.51291715,0.25839141,1.13336005,0.23817250,0.00000000
-2.81840920,1.70990684,0.00159847,0.04262535,0.12697911,0.50543981,0.25374309,1.11189151,0.23195305,0.00000000
-2.81240620,1.67540368,0.00162727,0.04166484,0.12388822,0.49669946,0.24835962,1.08742653,0.22529255,0.00000000
-2.80640320,1.63665408,0.00164752,0.04058742,0.12083942,0.48679554,0.24228500,1.06019098,0.21822261,0.00000000
-2.80040020,1.59410022,0.00165891,0.03939757,0.11786961,0.47587077,0.23558253,1.03049168,0.21078625,0.00000000
-2.79439720,1.54831302,0.00166137,0.03810258,0.11502179,0.46411059,0.22833417,0.99871473,0.20303865,0.00000000
-2.78839420,1.49998477,0.00165502,0.03671260,0.11234496,0.45174048,0.22063912,0.96532039,0.19504706,0.00000000
-2.78239120,1.44991596,0.00164025,0.03524054,0.10989346,0.43902133,0.21261163,0.93083452,0.18689007,0.00000000
-2.77638819,1.39899658,0.00161765,0.03370188,0.10772578,0.42624295,0.20437808,0.89583680,0.17865608,0.00000000
-2.77038519,1.34818259,0.00158801,0.03211432,0.10590291,0.41371580,0.19607347,0.86094604,0.17044119,0.00000000
-2.76438219,1.29846848,0.00155226,0.03049734,0.10448621,0.40176144,0.18783739,0.82680324,0.16234643,0.00000000
-2.75837919,1.25085700,0.00151151,0.02887167,0.10353489,0.39070201,0.17980966,0.79405306,0.15447468,0.00000000
-2.75237619,1.20632747,0.00146691,0.02725877,0.10310332,0.38084921,0.17212592,0.76332441,0.14692722,0.00000000
-2.74637319,1.16580405,0.00141969,0.02568017,0.10323819,0.37249326,0.16491316,0.73521122,0.13980028,0.00000000
-2.74037019,1.13012540,0.00137105,0.02415690,0.10397574,0.36589241,0.15828566,0.71025405,0.13318158,0.00000000
-2.73436718,1.10001708,0.00132217,0.02270889,0.10533912,0.36126337,0.15234124,0.68892339,0.12714729,0.00000000
-2.72836418,1.07606807,0.00127413,0.02135450,0.10733628,0.35877317,0.14715830,0.67160553,0.12175927,0.00000000
-2.72236118,1.05871222,0.00122788,0.02010998,0.10995813,0.35853287,0.14279351,0.65859137,0.11706299,0.00000000
-2.71635818,1.04821580,0.00118423,0.01898920,0.11317756,0.36059334,0.13928039,0.65006893,0.11308604,0.00000000
-2.71035518,1.04467135,0.00114380,0.01800331,0.11694901,0.36494329,0.13662897,0.64611967,0.10983743,0.00000000
-2.70435218,1.04799843,0.00110704,0.01716064,0.12120891,0.37150985,0.13482622,0.64671888,0.10730764,0.00000000
-2.69834917,1.05795097,0.00107420,0.01646660,0.12587694,0.38016143,0.13383761,0.65174002,0.10546946,0.00000000
-2.69234617,1.07413115,0.00104532,0.01592374,0.13085809,0.39071299,0.13360953,0.66096295,0.10427948,0.00000000
-2.68634317,1.09600895,0.00102031,0.01553186,0.13604543,0.40293334,0.13407242,0.67408557,0.10368033,0.00000000
-2.68034017,1.12294675,0.00099888,0.01528827,0.14132359,0.41655428,0.13514468,0.69073839,0.10360336,0.00000000
-2.67433717,1.15422781,0.00098064,0.01518800,0.14657276,0.43128115,0.13673701,0.71050151,0.10397183,0.00000000
-2.66833417,1.18908742,0.00096510,0.01522416,0.15167300,0.44680437,0.13875708,0.73292313,0.10470428,0.00000000
-2.66233117,1.22674548,0.00095172,0.01538826,0.15650880,0.46281144,0.14111426,0.75753909,0.10571806,0.00000000
-2.65632816,1.26643904,0.00093991,0.01567060,0.16097357,0.47899893,0.14372430,0.78389227,0.10693278,0.00000000
-2.65032516,1.30745351,0.00092912,0.01606061,0.16497387,0.49508403,0.14651362,0.81155153,0.10827366,0.00000000
-2.64432216,1.34915125,0.00091885,0.01654723,0.16843332,0.51081495,0.14942312,0.84012894,0.10967440,0.00000000
-2.63831916,1.39099640,0.00090867,0.01711922,0.17129576,0.52598002,0.15241127,0.86929511,0.11107973,0.00000000
-2.63231616,1.43257484,0.00089826,0.01776548,0.17352775,0.54041494,0.15545636,0.89879156,0.11244733,0.00000000
-2.62631316,1.47360872,0.00088744,0.01847531,0.17512017,0.55400790,0.15855777,0.92844009,0.11374914,0.00000000
-2.62031016,1.51396476,0.00087616,0.01923862,0.17608878,0.56670249,0.16173620,0.95814846,0.11497204,0.00000000
-2.61430715,1.55365635,0.00086452,0.02004617,0.17647390,0.57849817,0.16503286,0.98791238,0.11611783,0.00000000
-2.60830415,1.59283914,0.00085280,0.02088966,0.17633907,0.58944846,0.16850761,1.01781373,0.11720254,0.00000000
-2.60230115,1.63180070,0.00084139,0.02176189,0.17576878,0.59965683,0.17223608,1.04801508,0.11825522,0.00000000
-2.59629815,1.67094451,0.00083086,0.02265680,0.17486540,0.60927059,0.17630595,1.07875082,0.11931609,0.00000000
-2.59029515,1.71076922,0.00082188,0.02356956,0.17374555,0.61847309,0.18081255,1.11031520,0.12043437,0.00000000
-2.58429215,1.75184399,0.00081524,0.02449653,0.17253581,0.62747448,0.18585386,1.14304795,0.12166576,0.00000000
-2.57828914,1.79478110,0.00081181,0.02543529,0.17136830,0.63650162,0.19152523,1.17731788,0.12306971,0.00000000
-2.57228614,1.84020687,0.00081256,0.02638460,0.17037604,0.64578736,0.19791403,1.21350531,0.12470664,0.00000000
-2.56628314,1.88873232,0.00081848,0.02734433,0.16968849,0.65555990,0.20509440,1.25198401,0.12663527,0.00000000
-2.56028014,1.94092451,0.00083062,0.02831540,0.16942725,0.66603237,0.21312247,1.29310335,0.12891004,0.00000000
-2.55427714,1.99728002,0.00085006,0.02929970,0.16970229,0.67739329,0.22203208,1.33717139,0.13157889,0.00000000
-2.54827414,2.05820134,0.00087789,0.03030001,0.17060869,0.68979808,0.23183140,1.38443971,0.13468136,0.00000000
-2.54227114,2.12397726,0.00091526,0.03131981,0.17222399,0.70336205,0.24250050,1.43509047,0.13824713,0.00000000
-2.53626813,2.19476791,0.00096331,0.03236326,0.17460637,0.71815495,0.25398999,1.48922623,0.14229498,0.00000000
-2.53026513,2.27059493,0.00102325,0.03343495,0.17779339,0.73419737,0.26622087,1.54686305,0.14683233,0.00000000
-2.52426213,2.35133711,0.00109635,0.03453986,0.18180165,0.75145896,0.27908563,1.60792694,0.15185514,0.00000000
-2.51825913,2.43673144,0.00118397,0.03568312,0.18662694,0.76985847,0.29245041,1.67225397,0.15734831,0.00000000
-2.51225613,2.52637960,0.00128760,0.03686988,0.19224516,0.78926563,0.30615845,1.73959382,0.16328647,0.00000000
-2.50625313,2.61975925,0.00140884,0.03810513,0.19861373,0.80950457,0.32003439,1.80961673,0.16963512,0.00000000
-2.50025013,2.71623971,0.00154952,0.03939355,0.20567337,0.83035882,0.33388948,1.88192338,0.17635203,0.00000000
-2.49424712,2.81510129,0.00171164,0.04073933,0.21335034,0.85157737,0.34752737,1.95605729,0.18338883,0.00000000
-2.48824412,2.91555731,0.00189743,0.04214597,0.22155879,0.87288190,0.36075031,2.03151930,0.19069274,0.00000000
-2.48224112,3.01677799,0.00210940,0.04361620,0.23020337,0.89397457,0.37336553,2.10778319,0.19820831,0.00000000
-2.47623812,3.11791528,0.00235029,0.04515183,0.23918184,0.91454635,0.38519150,2.18431210,0.20587920,0.00000000
-2.47023512,3.21812756,0.00262308,0.04675363,0.24838759,0.93428549,0.39606379,2.26057486,0.21364981,0.00000000
-2.46423212,3.31660339,0.00293099,0.04842130,0.25771227,0.95288600,0.40584049,2.33606156,0.22146681,0.00000000
-2.45822911,3.41258356,0.00327743,0.05015340,0.26704808,0.97005579,0.41440674,2.41029790,0.22928055,0.00000000
-2.45222611,3.50538064,0.00366594,0.05194744,0.27629006,0.98552439,0.42167835,2.48285758,0.23704614,0.00000000
-2.44622311,3.59439545,0.00410013,0.05379989,0.28533815,0.99904994,0.42760438,2.55337247,0.24472442,0.00000000
-2.44022011,3.67913009,0.00458355,0.05570633,0.29409896,1.01042543,0.43216850,2.62154014,0.25228265,0.00000000
-2.43421711,3.75919718,0.00511965,0.05766161,0.30248752,1.01948396,0.43538925,2.68712850,0.25969495,0.00000000
-2.42821411,3.83432502,0.00571158,0.05966004,0.31042854,1.02610297,0.43731901,2.74997762,0.26694246,0.00000000
-2.42221111,3.90435883,0.00636212,0.06169564,0.31785768,1.03020727,0.43804190,2.80999847,0.27401331,0.00000000
-2.41620810,3.96925783,0.00707348,0.06376235,0.32472235,1.03177085,0.43767059,2.86716893,0.28090227,0.00000000
-2.41020510,4.02908853,0.00784718,0.06585431,0.33098231,1.03081744,0.43634223,2.92152716,0.28761019,0.00000000
-2.40420210,4.08401427,0.00868389,0.06796605,0.33660999,1.02741965,0.43421356,2.97316248,0.29414314,0.00000000
-2.39819910,4.13428149,0.00958326,0.07009265,0.34159034,1.02169679,0.43145538,3.02220437,0.30051136,0.00000000
-2.39219610,4.18020285,0.01054383,0.07222987,0.34592045,1.01381136,0.42824671,3.06880967,0.30672794,0.00000000
-2.38619310,4.22213792,0.01156284,0.07437415,0.34960869,1.00396422,0.42476859,3.11314858,0.31280727,0.00000000
-2.38019010,4.26047183,0.01263620,0.07652253,0.35267354,0.99238852,0.42119793,3.15538991,0.31876337,0.00000000
-2.37418709,4.29559255,0.01375835,0.07867247,0.35514198,0.97934256,0.41770153,3.19568609,0.32460802,0.00000000
-2.36818409,4.32786757,0.01492226,0.08082155,0.35704753,0.96510179,0.41443042,3.23415843,0.33034885,0.00000000
-2.36218109,4.35762078,0.01611940,0.08296710,0.35842811,0.94995003,0.41151478,3.27088331,0.33598738,0.00000000
-2.35617809,4.38511047,0.01733980,0.08510569,0.35932353,0.93417042,0.40905954,3.30587981,0.34151721,0.00000000
-2.35017509,4.41050946,0.01857208,0.08723263,0.35977295,0.91803620,0.40714094,3.33909948,0.34692230,0.00000000
-2.34417209,4.43388822,0.01980361,0.08934141,0.35981232,0.90180183,0.40580396,3.37041875,0.35217561,0.00000000
-2.33816908,4.45520222,0.02102066,0.09142317,0.35947195,0.88569473,0.40506095,3.39963455,0.35723811,0.00000000
-2.33216608,4.47428408,0.02220861,0.09346625,0.35877434,0.86990805,0.40489137,3.42646364,0.36205826,0.00000000
-2.32616308,4.49084157,0.02335223,0.09545584,0.35773236,0.85459473,0.40524278,3.45054596,0.36657210,0.00000000
-2.32016008,4.50446180,0.02443593,0.09737374,0.35634806,0.83986327,0.40603297,3.47145225,0.37070399,0.00000000
-2.31415708,4.51462210,0.02544411,0.09919840,0.35461198,0.82577528,0.40715329,3.48869597,0.37436801,0.00000000
-2.30815408,4.52070735,0.02636151,0.10090512,0.35250321,0.81234515,0.40847297,3.50174924,0.37747006,0.00000000
-2.30215108,4.52203367,0.02717358,0.10246644,0.34999023,0.79954167,0.40984433,3.51006264,0.37991067,0.00000000
-2.29614807,4.51787749,0.02786685,0.10385288,0.34703237,0.78729173,0.41110876,3.51308799,0.38158830,0.00000000
-2.29014507,4.50750924,0.02842927,0.10503376,0.34358209,0.77548581,0.41210312,3.51030346,0.38240314,0.00000000
-2.28414207,4.49022998,0.02885060,0.10597832,0.33958768,0.76398511,0.41266639,3.50123998,0.38226128,0.00000000
-2.27813907,4.46540970,0.02912268,0.10665687,0.33499661,0.75262995,0.41264635,3.48550776,0.38107889,0.00000000
-2.27213607,4.43252521,0.02923975,0.10704214,0.32975901,0.74124892,0.41190584,3.46282174,0.37878643,0.00000000
-2.26613307,4.39119596,0.02919862,0.10711052,0.32383141,0.72966852,0.41032854,3.43302471,0.37533253,0.00000000
-2.26013007,4.34121593,0.02899881,0.10684336,0.31718026,0.71772270,0.40782395,3.39610689,0.37068739,0.00000000
-2.25412706,4.28257985,0.02864267,0.10622805,0.30978528,0.70526183,0.40433128,3.35222099,0.36484549,0.00000000
-2.24812406,4.21550244,0.02813532,0.10525896,0.30164231,0.69216079,0.39982229,3.30169179,0.35782754,0.00000000
-2.24212106,4.14042946,0.02748458,0.10393812,0.29276551,0.67832567,0.39430276,3.24501961,0.34968134,0.00000000
-2.23611806,4.05804004,0.02670080,0.10227559,0.28318888,0.66369902,0.38781275,3.18287747,0.34048174,0.00000000
-2.23011506,3.96923992,0.02579656,0.10028953,0.27296693,0.64826319,0.38042555,3.11610168,0.33032951,0.00000000
-2.22411206,3.87514592,0.02478642,0.09800594,0.26217445,0.63204198,0.37224548,3.04567642,0.31934919,0.00000000
-2.21810905,3.77706229,0.02368647,0.09545805,0.25090550,0.61510035,0.36340469,2.97271274,0.30768604,0.00000000
-2.21210605,3.67645010,0.02251393,0.09268543,0.23927160,0.59754259,0.35405900,2.89842289,0.29550221,0.00000000
-2.20610305,3.57489100,0.02128674,0.08973286,0.22739919,0.57950884,0.34438331,2.82409107,0.28297231,0.00000000
-2.20010005,3.47404699,0.02002301,0.08664900,0.21542660,0.56117049,0.33456646,2.75104192,0.27027857,0.00000000
-2.19409705,3.37561818,0.01874065,0.08348489,0.20350058,0.54272463,0.32480605,2.68060791,0.25760586,0.00000000
-2.18809405,3.28130011,0.01745689,0.08029246,0.19177259,0.52438787,0.31530331,2.61409707,0.24513667,0.00000000
-2.18209105,3.19274256,0.01618791,0.07712300,0.18039509,0.50638989,0.30625825,2.55276229,0.23304646,0.00000000
-2.17608804,3.11151124,0.01494849,0.07402571,0.16951780,0.48896700,0.29786525,2.49777326,0.22149933,0.00000000
-2.17008504,3.03905382,0.01375178,0.07104643,0.15928437,0.47235595,0.29030921,2.45019196,0.21064442,0.00000000
-2.16408204,2.97667104,0.01260906,0.06822655,0.14982918,0.45678824,0.28376230,2.41095238,0.20061287,0.00000000
-2.15807904,2.92549370,0.01152964,0.06560214,0.14127477,0.44248497,0.27838133,2.38084482,0.19151570,0.00000000
-2.15207604,2.88646560,0.01052080,0.06320330,0.13372958,0.42965244,0.27430574,2.36050492,0.18344241,0.00000000
-2.14607304,2.86033236,0.00958783,0.06105389,0.12728629,0.41847841,0.27165606,2.35040734,0.17646033,0.00000000
-2.14007004,2.84763575,0.00873412,0.05917135,0.12202060,0.40912906,0.27053282,2.35086357,0.17061482,0.00000000
-2.13406703,2.84871270,0.00796129,0.05756691,0.11799040,0.40174653,0.27101575,2.36202345,0.16592990,0.00000000
-2.12806403,2.86369825,0.00726937,0.05624589,0.11523544,0.39644705,0.27316314,2.38387975,0.16240957,0.00000000
-2.12206103,2.89253150,0.00665705,0.05520823,0.11377720,0.39331937,0.27701133,2.41627485,0.16003933,0.00000000
-2.11605803,2.93496353,0.00612187,0.05444908,0.11361908,0.39242354,0.28257410,2.45890911,0.15878807,0.00000000
-2.11005503,2.99056651,0.00566048,0.05395954,0.11474675,0.39378996,0.28984206,2.51134986,0.15860999,0.00000000
-2.10405203,3.05874326,0.00526887,0.05372736,0.11712869,0.39741845,0.29878197,2.57304074,0.15944652,0.00000000
-2.09804902,3.13873674,0.00494257,0.05373762,0.12071670,0.40327758,0.30933599,2.64331080,0.16122817,0.00000000
-2.09204602,3.22963920,0.00467684,0.05397340,0.12544664,0.41130404,0.32142093,2.72138308,0.16387619,0.00000000
-2.08604302,3.33040094,0.00446682,0.05441630,0.13123911,0.42140219,0.33492774,2.80638274,0.16730403,0.00000000
-2.08004002,3.43983894,0.00430763,0.05504697,0.13800031,0.43344389,0.34972116,2.89734467,0.17141864,0.00000000
-2.07403702,3.55664565,0.00419449,0.05584536,0.14562298,0.44726867,0.36563986,2.99322103,0.17612153,0.00000000
-2.06803402,3.67939863,0.00412272,0.05679103,0.15398748,0.46268437,0.38249717,3.09288896,0.18130976,0.00000000
-2.06203102,3.80657157,0.00408782,0.05786324,0.16296316,0.47946837,0.40008253,3.19515909,0.18687678,0.00000000
-2.05602801,3.93654745,0.00408538,0.05904101,0.17240983,0.49736959,0.41816374,3.29878516,0.19271329,0.00000000
-2.05002501,4.06763431,0.00411113,0.06030310,0.18217970,0.51611119,0.43649020,3.40247548,0.19870817,0.00000000
-2.04402201,4.19808416,0.00416088,0.06162801,0.19211949,0.53539432,0.45479702,3.50490624,0.20474949,0.00000000
