energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.86643322,2.94478942,0.52443795,2.39488035,0.22295535,0.49107469,0.00222802,0.01698155,0.00271352,0.06912997
-2.86043022,2.93844287,0.50701597,2.39326754,0.21835475,0.49493655,0.00215307,0.01692827,0.00266634,0.06819338
-2.85442721,2.92572843,0.48985631,2.38617066,0.21366430,0.49736328,0.00207386,0.01688289,0.00262125,0.06715883
-2.84842421,2.90689680,0.47306108,2.37385842,0.20893785,0.49828775,0.00199237,0.01684743,0.00257897,0.06604192
-2.84242121,2.88230599,0.45672921,2.35669694,0.20423312,0.49766045,0.00191057,0.01682445,0.00254033,0.06486021
-2.83641821,2.85241329,0.44095425,2.33514071,0.19960963,0.49545150,0.00183036,0.01681704,0.00250619,0.06363284
-2.83041521,2.81776484,0.42582245,2.30972073,0.19512678,0.49165285,0.00175354,0.01682868,0.00247740,0.06238015
-2.82441221,2.77898330,0.41141110,2.28103026,0.19084182,0.48628050,0.00168174,0.01686320,0.00245476,0.06112335
-2.81840920,2.73675374,0.39778725,2.24970859,0.18680798,0.47937653,0.00161639,0.01692472,0.00243900,0.05988407
-2.81240620,2.69180833,0.38500685,2.21642346,0.18307273,0.47101090,0.00155867,0.01701754,0.00243067,0.05868409
-2.80640320,2.64491004,0.37311424,2.18185275,0.17967638,0.46128267,0.00150948,0.01714608,0.00243016,0.05754498
-2.80040020,2.59683611,0.36214202,2.14666628,0.17665078,0.45032056,0.00146945,0.01731481,0.00243765,0.05648779
-2.79439720,2.54836160,0.35211132,2.11150837,0.17401850,0.43828264,0.00143892,0.01752819,0.00245307,0.05553282
-2.78839420,2.50024371,0.34303235,2.07698204,0.17179226,0.42535506,0.00141793,0.01779057,0.00247612,0.05469935
-2.78239120,2.45320727,0.33490533,2.04363548,0.16997475,0.41174974,0.00140625,0.01810616,0.00250621,0.05400543
-2.77638819,2.40793204,0.32772164,2.01195132,0.16855876,0.39770095,0.00140338,0.01847891,0.00254252,0.05346771
-2.77038519,2.36504204,0.32146518,1.98233929,0.16752768,0.38346087,0.00140858,0.01891250,0.00258400,0.05310127
-2.76438219,2.32509720,0.31611392,1.95513230,0.16685636,0.36929424,0.00142094,0.01941022,0.00262938,0.05291939
-2.75837919,2.28858755,0.31164156,1.93058614,0.16651212,0.35547212,0.00143935,0.01997489,0.00267721,0.05293346
-2.75237619,2.25592972,0.30801916,1.90888247,0.16645611,0.34226513,0.00146260,0.02060879,0.00272591,0.05315271
-2.74637319,2.22746577,0.30521682,1.89013471,0.16664477,0.32993626,0.00148937,0.02131353,0.00277382,0.05358407
-2.74037019,2.20346370,0.30320512,1.87439618,0.16703141,0.31873357,0.00151833,0.02208995,0.00281925,0.05423191
-2.73436718,2.18411941,0.30195646,1.86166969,0.16756779,0.30888303,0.00154812,0.02293796,0.00286051,0.05509778
-2.72836418,2.16955941,0.30144597,1.85191771,0.16820569,0.30058172,0.00157745,0.02385647,0.00289602,0.05618013
-2.72236118,2.15984366,0.30165215,1.84507215,0.16889835,0.29399182,0.00160508,0.02484318,0.00292428,0.05747403
-2.71635818,2.15496816,0.30255700,1.84104298,0.16960174,0.28923535,0.00162989,0.02589448,0.00294401,0.05897082
-2.71035518,2.15486656,0.30414566,1.83972471,0.17027557,0.28639013,0.00165088,0.02700532,0.00295411,0.06065789
-2.70435218,2.15941076,0.30640556,1.84100043,0.17088408,0.28548699,0.00166720,0.02816906,0.00295372,0.06251835
-2.69834917,2.16841020,0.30932509,1.84474287,0.17139652,0.28650843,0.00167817,0.02937747,0.00294226,0.06453089
-2.69234617,2.18161004,0.31289184,1.85081257,0.17178735,0.28938873,0.00168328,0.03062062,0.00291941,0.06666966
-2.68634317,2.19868849,0.31709048,1.85905329,0.17203620,0.29401569,0.00168219,0.03188695,0.00288512,0.06890430
-2.68034017,2.21925398,0.32190050,1.86928532,0.17212754,0.30023380,0.00167471,0.03316337,0.00283961,0.07120012
-2.67433717,2.24284270,0.32729386,1.88129734,0.17205027,0.30784897,0.00166081,0.03443540,0.00278334,0.07351848
-2.66833417,2.26891743,0.33323287,1.89483786,0.17179708,0.31663456,0.00164061,0.03568746,0.00271699,0.07581730
-2.66233117,2.29686859,0.33966834,1.90960734,0.17136387,0.32633855,0.00161435,0.03690321,0.00264144,0.07805187
-2.65632816,2.32601808,0.34653834,1.92525197,0.17074911,0.33669172,0.00158237,0.03806602,0.00255769,0.08017578
-2.65032516,2.35562690,0.35376763,1.94136023,0.16995331,0.34741654,0.00154509,0.03915942,0.00246689,0.08214208
-2.64432216,2.38490669,0.36126798,1.95746312,0.16897863,0.35823639,0.00150301,0.04016774,0.00237025,0.08390457
-2.63831916,2.41303560,0.36893940,1.97303847,0.16782861,0.36888494,0.00145668,0.04107672,0.00226905,0.08541920
-2.63231616,2.43917826,0.37667237,1.98751990,0.16650818,0.37911524,0.00140667,0.04187412,0.00216453,0.08664556
-2.62631316,2.46250941,0.38435099,2.00031032,0.16502375,0.38870827,0.00135359,0.04255041,0.00205798,0.08754836
-2.62031016,2.48224036,0.39185697,2.01079947,0.16338353,0.39748055,0.00129807,0.04309931,0.00195062,0.08809879
-2.61430715,2.49764728,0.39907435,2.01838506,0.16159803,0.40529058,0.00124073,0.04351835,0.00184361,0.08827581
-2.60830415,2.50809999,0.40589462,2.02249628,0.15968055,0.41204384,0.00118219,0.04380926,0.00173809,0.08806721
-2.60230115,2.51308975,0.41222203,2.02261871,0.15764783,0.41769609,0.00112311,0.04397829,0.00163508,0.08747041
-2.59629815,2.51225471,0.41797894,2.01831911,0.15552055,0.42225494,0.00106411,0.04403629,0.00153559,0.08649297
-2.59029515,2.50540139,0.42311057,2.00926876,0.15332391,0.42577950,0.00100584,0.04399870,0.00144052,0.08515271
-2.58429215,2.49252111,0.42758930,1.99526416,0.15108789,0.42837814,0.00094896,0.04388532,0.00135072,0.08347757
-2.57828914,2.47380015,0.43141783,1.97624365,0.14884749,0.43020448,0.00089414,0.04371987,0.00126700,0.08150499
-2.57228614,2.44962291,0.43463134,1.95229916,0.14664266,0.43145164,0.00084204,0.04352945,0.00119011,0.07928110
-2.56628314,2.42056781,0.43729822,1.92368230,0.14451796,0.43234501,0.00079337,0.04334370,0.00112074,0.07685946
-2.56028014,2.38739565,0.43951950,1.89080450,0.14252208,0.43313380,0.00074882,0.04319396,0.00105955,0.07429968
-2.55427714,2.35103109,0.44142678,1.85423100,0.14070697,0.43408160,0.00070912,0.04311221,0.00100717,0.07166570
-2.54827414,2.31253768,0.44317896,1.81466910,0.13912682,0.43545627,0.00067497,0.04313003,0.00096416,0.06902411
-2.54227114,2.27308766,0.44495763,1.77295122,0.13783684,0.43751957,0.00064708,0.04327739,0.00093104,0.06644225
-2.53626813,2.23392775,0.44696162,1.73001359,0.13689180,0.44051682,0.00062615,0.04358156,0.00090830,0.06398642
-2.53026513,2.19634230,0.44940078,1.68687153,0.13634460,0.44466697,0.00061285,0.04406604,0.00089635,0.06172017
-2.52426213,2.16161544,0.45248935,1.64459258,0.13624463,0.45015333,0.00060779,0.04474953,0.00089552,0.05970263
-2.51825913,2.13099377,0.45643928,1.60426860,0.13663625,0.45711542,0.00061154,0.04564506,0.00090611,0.05798713
-2.51225613,2.10565101,0.46145367,1.56698795,0.13755734,0.46564212,0.00062457,0.04675933,0.00092828,0.05662002
-2.50625313,2.08665593,0.46772084,1.53380894,0.13903787,0.47576637,0.00064725,0.04809218,0.00096213,0.05563970
-2.50025013,2.07494474,0.47540906,1.50573524,0.14109885,0.48746172,0.00067985,0.04963631,0.00100765,0.05507593
-2.49424712,2.07129873,0.48466218,1.48369424,0.14375137,0.50064075,0.00072247,0.05137726,0.00106472,0.05494950
-2.48824412,2.07632776,0.49559645,1.46851856,0.14699602,0.51515554,0.00077507,0.05329360,0.00113311,0.05527200
-2.48224112,2.09045974,0.50829824,1.46093112,0.15082266,0.53080028,0.00083743,0.05535742,0.00121250,0.05604599
-2.47623812,2.11393619,0.52282295,1.46153372,0.15521044,0.54731578,0.00090913,0.05753498,0.00130242,0.05726528
-2.47023512,2.14681344,0.53919477,1.47079903,0.16012835,0.56439604,0.00098956,0.05978765,0.00140233,0.05891551
-2.46423212,2.18896879,0.55740731,1.48906541,0.16553598,0.58169654,0.00107792,0.06207298,0.00151156,0.06097478
-2.45822911,2.24011106,0.57742465,1.51653438,0.17138471,0.59884397,0.00117321,0.06434598,0.00162936,0.06341446
-2.45222611,2.29979428,0.59918286,1.55326988,0.17761912,0.61544728,0.00127422,0.06656041,0.00175490,0.06620013
-2.44622311,2.36743376,0.62259150,1.59919906,0.18417875,0.63110947,0.00137961,0.06867024,0.00188725,0.06929246
-2.44022011,2.44232334,0.64753504,1.65411377,0.19099988,0.64543990,0.00148785,0.07063100,0.00202542,0.07264821
-2.43421711,2.52365295,0.67387392,1.71767266,0.19801752,0.65806649,0.00159734,0.07240115,0.00216837,0.07622122
-2.42821411,2.61052563,0.70144528,1.78940338,0.20516730,0.66864757,0.00170636,0.07394332,0.00231499,0.07996326
-2.42221111,2.70197339,0.73006313,1.86870491,0.21238733,0.67688274,0.00181321,0.07522538,0.00246416,0.08382498
-2.41620810,2.79697145,0.75951818,1.95485013,0.21961984,0.68252251,0.00191616,0.07622138,0.00261470,0.08775668
-2.41020510,2.89445074,0.78957740,2.04698888,0.22681253,0.68537622,0.00201357,0.07691218,0.00276542,0.09170904
-2.40420210,2.99330880,0.81998350,2.14415191,0.23391962,0.68531805,0.00210392,0.07728592,0.00291508,0.09563382
-2.39819910,3.09241925,0.85045464,2.24525649,0.24090248,0.68229079,0.00218584,0.07733816,0.00306248,0.09948442
-2.39219610,3.19064055,0.88068466,2.34911414,0.24772986,0.67630741,0.00225818,0.07707181,0.00320637,0.10321640
-2.38619310,3.28682448,0.91034414,2.45444117,0.25437773,0.66745031,0.00232004,0.07649683,0.00334552,0.10678795
-2.38019010,3.37982529,0.93908268,2.55987280,0.26082864,0.65586828,0.00237078,0.07562969,0.00347871,0.11016033
-2.37418709,3.46851002,0.96653244,2.66398103,0.26707084,0.64177150,0.00241005,0.07449266,0.00360476,0.11329824
-2.36818409,3.55177076,0.99231342,2.76529680,0.27309699,0.62542474,0.00243784,0.07311296,0.00372250,0.11617019
-2.36218109,3.62853914,1.01604017,2.86233623,0.27890280,0.60713904,0.00245438,0.07152178,0.00383084,0.11874888
-2.35617809,3.69780334,1.03733023,2.95363061,0.28448552,0.58726233,0.00246022,0.06975336,0.00392876,0.12101151
-2.35017509,3.75862759,1.05581381,3.03775969,0.28984238,0.56616939,0.00245616,0.06784387,0.00401533,0.12294018
-2.34417209,3.81017353,1.07114458,3.11338708,0.29496923,0.54425150,0.00244319,0.06583053,0.00408976,0.12452220
-2.33816908,3.85172307,1.08301102,3.17929666,0.29985934,0.52190614,0.00242249,0.06375067,0.00415139,0.12575037
-2.33216608,3.88270140,1.09114785,3.23442850,0.30450253,0.49952726,0.00239535,0.06164092,0.00419975,0.12662331
-2.32616308,3.90269927,1.09534697,3.27791261,0.30888460,0.47749616,0.00236310,0.05953652,0.00423457,0.12714562
-2.32016008,3.91149301,1.09546728,3.30909894,0.31298718,0.45617351,0.00232711,0.05747073,0.00425582,0.12732802
-2.31415708,3.90906096,1.09144269,3.32758206,0.31678807,0.43589241,0.00228867,0.05547442,0.00426371,0.12718735
-2.30815408,3.89559493,1.08328808,3.33321883,0.32026188,0.41695277,0.00224897,0.05357572,0.00425870,0.12674640
-2.30215108,3.87150564,1.07110239,3.32613823,0.32338112,0.39961695,0.00220906,0.05179980,0.00424156,0.12603366
-2.29614807,3.83742109,1.05506895,3.30674225,0.32611756,0.38410667,0.00216981,0.05016874,0.00421330,0.12508280
-2.29014507,3.79417731,1.03545261,3.27569750,0.32844394,0.37060104,0.00213188,0.04870148,0.00417523,0.12393201
-2.28414207,3.74280148,1.01259387,3.23391770,0.33033568,0.35923573,0.00209573,0.04741378,0.00412889,0.12262316
-2.27813907,3.68448744,0.98690013,3.18253745,0.33177284,0.35010294,0.00206157,0.04631824,0.00407606,0.12120075
-2.27213607,3.62056458,0.95883450,3.12287824,0.33274184,0.34325225,0.00202944,0.04542438,0.00401872,0.11971077
-2.26613307,3.55246094,0.92890252,3.05640820,0.33323724,0.33869200,0.00199916,0.04473864,0.00395899,0.11819939
-2.26013007,3.48166232,0.89763755,2.98469714,0.33326312,0.33639131,0.00197041,0.04426446,0.00389911,0.11671166
-2.25412706,3.40966882,0.86558533,2.90936886,0.33283427,0.33628239,0.00194274,0.04400231,0.00384137,0.11529017
-2.24812406,3.33795092,0.83328850,2.83205274,0.33197691,0.33826332,0.00191561,0.04394981,0.00378807,0.11397371
-2.24212106,3.26790702,0.80127172,2.75433663,0.33072909,0.34220112,0.00188846,0.04410174,0.00374144,0.11279617
-2.23611806,3.20082422,0.77002790,2.67772296,0.32914044,0.34793514,0.00186073,0.04445027,0.00370359,0.11178553
-2.23011506,3.13784417,0.74000623,2.60358964,0.32727169,0.35528080,0.00183189,0.04498504,0.00367647,0.11096308
-2.22411206,3.07993529,0.71160230,2.53315734,0.32519346,0.36403364,0.00180153,0.04569342,0.00366181,0.11034294
-2.21810905,3.02787251,0.68515064,2.46746396,0.32298485,0.37397373,0.00176933,0.04656084,0.00366107,0.10993189
-2.21210605,2.98222506,0.66091970,2.40734690,0.32073143,0.38487050,0.00173514,0.04757110,0.00367541,0.10972945
-2.20610305,2.94335262,0.63910956,2.35343354,0.31852300,0.39648774,0.00169898,0.04870685,0.00370563,0.10972837
-2.20010005,2.91140945,0.61985192,2.30613938,0.31645105,0.40858900,0.00166102,0.04995002,0.00375221,0.10991530
-2.19409705,2.88635591,0.60321235,2.26567355,0.31460601,0.42094307,0.00162165,0.05128244,0.00381522,0.11027178
-2.18809405,2.86797645,0.58919448,2.23205071,0.31307445,0.43332943,0.00158142,0.05268631,0.00389437,0.11077541
-2.18209105,2.85590255,0.57774566,2.20510823,0.31193624,0.44554363,0.00154104,0.05414481,0.00398898,0.11140107
-2.17608804,2.84963938,0.56876386,2.18452751,0.31126186,0.45740224,0.00150140,0.05564258,0.00409799,0.11212236
-2.17008504,2.84859450,0.56210519,2.16985807,0.31110988,0.46874724,0.00146349,0.05716620,0.00422002,0.11291280
-2.16408204,2.85210709,0.55759193,2.16054314,0.31152473,0.47944965,0.00142843,0.05870450,0.00435334,0.11374715
-2.15807904,2.85947626,0.55502051,2.15594569,0.31253491,0.48941217,0.00139739,0.06024880,0.00449592,0.11460236
-2.15207604,2.86998721,0.55416920,2.15537367,0.31415165,0.49857063,0.00137161,0.06179300,0.00464552,0.11545848
-2.14607304,2.88293418,0.55480538,2.15810383,0.31636805,0.50689424,0.00135233,0.06333349,0.00479965,0.11629915
-2.14007004,2.89763948,0.55669210,2.16340322,0.31915883,0.51438448,0.00134079,0.06486888,0.00495570,0.11711193
-2.13406703,2.91346821,0.55959388,2.17054817,0.32248067,0.52107269,0.00133815,0.06639964,0.00511095,0.11788823
-2.12806403,2.92983839,0.56328165,2.17884029,0.32627311,0.52701638,0.00134553,0.06792748,0.00526264,0.11862300
-2.12206103,2.94622683,0.56753693,2.18761957,0.33046004,0.53229454,0.00136393,0.06945477,0.00540806,0.11931425
-2.11605803,2.96217092,0.57215509,2.19627461,0.33495167,0.53700194,0.00139421,0.07098372,0.00554457,0.11996220
-2.11005503,2.97726704,0.57694792,2.20425000,0.33964700,0.54124292,0.00143707,0.07251565,0.00566969,0.12056846
-2.10405203,2.99116619,0.58174548,2.21105143,0.34443655,0.54512478,0.00149304,0.07405019,0.00578117,0.12113502
-2.09804902,3.00356754,0.58639729,2.21624843,0.34920550,0.54875123,0.00156244,0.07558460,0.00587700,0.12166331
-2.09204602,3.01421086,0.59077296,2.21947532,0.35383677,0.55221611,0.00164534,0.07711315,0.00595551,0.12215328
-2.08604302,3.02286828,0.59476226,2.22043051,0.35821433,0.55559780,0.00174159,0.07862665,0.00601538,0.12260262
-2.08004002,3.02933629,0.59827479,2.21887441,0.36222628,0.55895442,0.00185076,0.08011222,0.00605567,0.12300619
-2.07403702,3.03342827,0.60123913,2.21462627,0.36576780,0.56232029,0.00197215,0.08155323,0.00607584,0.12335562
-2.06803402,3.03496819,0.60360167,2.20756002,0.36874374,0.56570355,0.00210477,0.08292944,0.00607575,0.12363919
-2.06203102,3.03378563,0.60532504,2.19759936,0.37107093,0.56908515,0.00224736,0.08421743,0.00605568,0.12384193
-2.05602801,3.02971231,0.60638626,2.18471226,0.37267997,0.57241926,0.00239837,0.08539119,0.00601624,0.12394599
-2.05002501,3.02258019,0.60677464,2.16890506,0.37351653,0.57563494,0.00255599,0.08642291,0.00595840,0.12393118
-2.04402201,3.01222114,0.60648942,2.15021624,0.37354223,0.57863902,0.00271816,0.08728395,0.00588344,0.12377574
-2.03801901,2.99846797,0.60553740,2.12871018,0.37273493,0.58131992,0.00288262,0.08794587,0.00579284,0.12345719
-2.03201601,2.98115668,0.60393045,2.10447106,0.37108863,0.58355236,0.00304693,0.08838151,0.00568828,0.12295327
-2.02601301,2.96012983,0.60168309,2.07759698,0.36861283,0.58520247,0.00320853,0.08856614,0.00557157,0.12224292
-2.02001001,2.93524059,0.59881033,2.04819480,0.36533162,0.58613325,0.00336477,0.08847845,0.00544456,0.12130722
-2.01400700,2.90635747,0.59532562,2.01637553,0.36128235,0.58620999,0.00351302,0.08810147,0.00530910,0.12013023
-2.00800400,2.87336933,0.59123931,1.98225078,0.35651413,0.58530553,0.00365070,0.08742338,0.00516699,0.11869971
-2.00200100,2.83619059,0.58655743,1.94593014,0.35108605,0.58330497,0.00377537,0.08643802,0.00501992,0.11700773
-1.99599800,2.79476638,0.58128103,1.90751976,0.34506537,0.58010990,0.00388479,0.08514529,0.00486943,0.11505104
-1.98999500,2.74907741,0.57540600,1.86712204,0.33852555,0.57564184,0.00397699,0.08355120,0.00471691,0.11283133
-1.98399200,2.69914452,0.56892352,1.82483635,0.33154442,0.56984485,0.00405034,0.08166779,0.00456354,0.11035524
-1.97798899,2.64503264,0.56182085,1.78076086,0.32420219,0.56268744,0.00410361,0.07951279,0.00441033,0.10763423
-1.97198599,2.58685408,0.55408277,1.73499501,0.31657974,0.55416353,0.00413601,0.07710900,0.00425808,0.10468433
-1.96598299,2.52477097,0.54569326,1.68764268,0.30875688,0.54429270,0.00414724,0.07448365,0.00410742,0.10152570
-1.95997999,2.45899678,0.53663749,1.63881557,0.30081077,0.53311983,0.00413749,0.07166747,0.00395881,0.09818217
-1.95397699,2.38979685,0.52690401,1.58863666,0.29281456,0.52071397,0.00410749,0.06869381,0.00381258,0.09468063
-1.94797399,2.31748769,0.51648688,1.53724338,0.28483611,0.50716690,0.00405846,0.06559762,0.00366896,0.09105045
-1.94197099,2.24243518,0.50538776,1.48479023,0.27693690,0.49259112,0.00399212,0.06241449,0.00352807,0.08732288
-1.93596798,2.16505147,0.49361774,1.43145066,0.26917119,0.47711762,0.00391064,0.05917972,0.00339000,0.08353039
-1.92996498,2.08579069,0.48119879,1.37741802,0.26158532,0.46089336,0.00381663,0.05592742,0.00325480,0.07970613
-1.92396198,2.00514338,0.46816487,1.32290535,0.25421725,0.44407860,0.00371301,0.05268982,0.00312252,0.07588336
-1.91795898,1.92362983,0.45456240,1.26814421,0.24709625,0.42684402,0.00360301,0.04949662,0.00299323,0.07209496
-1.91195598,1.84179229,0.44045029,1.21338224,0.24024296,0.40936778,0.00349006,0.04637448,0.00286700,0.06837294
-1.90595298,1.76018634,0.42589935,1.15887984,0.23366946,0.39183242,0.00337772,0.04334675,0.00274395,0.06474805
-1.89994997,1.67937151,0.41099120,1.10490590,0.22737979,0.37442174,0.00326956,0.04043320,0.00262424,0.06124936
-1.89394697,1.59990133,0.39581665,1.05173290,0.22137049,0.35731754,0.00316910,0.03765000,0.00250805,0.05790394
-1.88794397,1.52231331,0.38047372,0.99963153,0.21563145,0.34069632,0.00307969,0.03500973,0.00239562,0.05473646
-1.88194097,1.44711872,0.36506528,0.94886515,0.21014692,0.32472594,0.00300445,0.03252156,0.00228717,0.05176896
-1.87593797,1.37479298,0.34969648,0.89968431,0.20489659,0.30956239,0.00294615,0.03019143,0.00218297,0.04902048
-1.86993497,1.30576649,0.33447216,0.85232164,0.19985687,0.29534650,0.00290716,0.02802234,0.00208328,0.04650686
-1.86393197,1.24041664,0.31949412,0.80698732,0.19500216,0.28220097,0.00288933,0.02601467,0.00198835,0.04424042
-1.85792896,1.17906103,0.30485868,0.76386531,0.19030623,0.27022758,0.00289397,0.02416650,0.00189840,0.04222986
-1.85192596,1.12195229,0.29065444,0.72311066,0.18574343,0.25950485,0.00292180,0.02247392,0.00181364,0.04048000
-1.84592296,1.06927489,0.27696028,0.68484787,0.18128998,0.25008620,0.00297287,0.02093140,0.00173424,0.03899181
-1.83991996,1.02114393,0.26384396,0.64917057,0.17692512,0.24199871,0.00304657,0.01953206,0.00166032,0.03776230
-1.83391696,0.97760625,0.25136104,0.61614242,0.17263203,0.23524264,0.00314164,0.01826795,0.00159197,0.03678472
-1.82791396,0.93864389,0.23955440,0.58579934,0.16839878,0.22979183,0.00325616,0.01713033,0.00152924,0.03604869
-1.82191096,0.90417992,0.22845430,0.55815293,0.16421896,0.22559488,0.00338759,0.01610993,0.00147214,0.03554054
-1.81590795,0.87408654,0.21807896,0.53319508,0.16009222,0.22257730,0.00353287,0.01519710,0.00142066,0.03524380
-1.80990495,0.84819525,0.20843560,0.51090349,0.15602470,0.22064462,0.00368842,0.01438204,0.00137477,0.03513970
-1.80390195,0.82630887,0.19952202,0.49124800,0.15202916,0.21968614,0.00385032,0.01365501,0.00133443,0.03520786
-1.79789895,0.80821490,0.19132851,0.47419745,0.14812516,0.21957960,0.00401436,0.01300643,0.00129963,0.03542705
-1.79189595,0.79369980,0.18384004,0.45972669,0.14433898,0.22019623,0.00417619,0.01242707,0.00127038,0.03577600
-1.78589295,0.78256352,0.17703869,0.44782356,0.14070349,0.22140626,0.00433145,0.01190819,0.00124671,0.03623428
-1.77988994,0.77463367,0.17090609,0.43849536,0.13725787,0.22308444,0.00447593,0.01144166,0.00122873,0.03678309
-1.77388694,0.76977859,0.16542587,0.43177447,0.13404721,0.22511553,0.00460566,0.01102008,0.00121660,0.03740612
-1.76788394,0.76791860,0.16058582,0.42772274,0.13112199,0.22739928,0.00471707,0.01063690,0.00121058,0.03809019
-1.76188094,0.76903463,0.15637986,0.42643432,0.12853739,0.22985477,0.00480712,0.01028652,0.00121098,0.03882589
-1.75587794,0.77317379,0.15280948,0.42803656,0.12635240,0.23242384,0.00487336,0.00996431,0.00121820,0.03960794
-1.74987494,0.78045106,0.14988468,0.43268869,0.12462875,0.23507344,0.00491405,0.00966673,0.00123274,0.04043543
-1.74387194,0.79104704,0.14762427,0.44057827,0.12342961,0.23779664,0.00492821,0.00939130,0.00125511,0.04131178
-1.73786893,0.80520119,0.14605551,0.45191502,0.12281799,0.24061233,0.00491561,0.00913658,0.00128592,0.04224452
-1.73186593,0.82320094,0.14521302,0.46692243,0.12285500,0.24356359,0.00487680,0.00890220,0.00132575,0.04324480
-1.72586293,0.84536668,0.14513702,0.48582706,0.12359783,0.24671463,0.00481308,0.00868873,0.00137520,0.04432668
-1.71985993,0.87203317,0.14587091,0.50884599,0.12509754,0.25014666,0.00472643,0.00849761,0.00143480,0.04550630
-1.71385693,0.90352824,0.14745829,0.53617283,0.12739681,0.25395269,0.00461942,0.00833101,0.00150502,0.04680081
-1.70785393,0.94014956,0.14993957,0.56796288,0.13052758,0.25823161,0.00449512,0.00819172,0.00158617,0.04822729
-1.70185093,0.98214074,0.15334831,0.60431823,0.13450882,0.26308191,0.00435696,0.00808297,0.00167843,0.04980157
-1.69584792,1.02966793,0.15770742,0.64527345,0.13934450,0.26859520,0.00420864,0.00800826,0.00178176,0.05153710
-1.68984492,1.08279831,0.16302555,0.69078282,0.14502186,0.27485011,0.00405395,0.00797122,0.00189589,0.05344396
-1.68384192,1.14148169,0.16929370,0.74070984,0.15151013,0.28190670,0.00389665,0.00797541,0.00202029,0.05552798
-1.67783892,1.20553651,0.17648244,0.79481985,0.15875987,0.28980179,0.00374035,0.00802424,0.00215418,0.05779004
-1.67183592,1.27464120,0.18453978,0.85277641,0.16670290,0.29854550,0.00358841,0.00812076,0.00229651,0.06022573
-1.66583292,1.34833178,0.19338990,0.91414195,0.17525305,0.30811912,0.00344381,0.00826763,0.00244595,0.06282517
-1.65982991,1.42600611,0.20293290,0.97838297,0.18430759,0.31847443,0.00330908,0.00846700,0.00260098,0.06557325
-1.65382691,1.50693500,0.21304560,1.04488005,0.19374954,0.32953465,0.00318626,0.00872048,0.00275986,0.06845003
-1.64782391,1.59027993,0.22358337,1.11294222,0.20345060,0.34119676,0.00307687,0.00902909,0.00292074,0.07143157
-1.64182091,1.67511684,0.23438310,1.18182556,0.21327477,0.35333523,0.00298184,0.00939330,0.00308167,0.07449085
-1.63581791,1.76046494,0.24526703,1.25075521,0.22308248,0.36580694,0.00290160,0.00981304,0.00324073,0.07759895
-1.62981491,1.84531938,0.25604749,1.31894990,0.23273497,0.37845685,0.00283607,0.01028772,0.00339606,0.08072629
-1.62381191,1.92868622,0.26653220,1.38564795,0.24209888,0.39112447,0.00278469,0.01081628,0.00354598,0.08384398
-1.61780890,2.00961805,0.27653000,1.45013358,0.25105079,0.40365035,0.00274650,0.01139726,0.00368902,0.08692504
-1.61180590,2.08724846,0.28585676,1.51176216,0.25948135,0.41588269,0.00272023,0.01202881,0.00382403,0.08994558
-1.60580290,2.16082373,0.29434109,1.56998320,0.26729910,0.42768334,0.00270431,0.01270876,0.00395024,0.09288576
-1.59979990,2.22973004,0.30182984,1.62435993,0.27443344,0.43893320,0.00269703,0.01343461,0.00406726,0.09573050
-1.59379690,2.29351486,0.30819279,1.67458437,0.28083691,0.44953663,0.00269656,0.01420355,0.00417514,0.09846995
-1.58779390,2.35190145,0.31332671,1.72048710,0.28648646,0.45942459,0.00270105,0.01501244,0.00427438,0.10109962
-1.58179090,2.40479563,0.31715827,1.76204119,0.29138375,0.46855662,0.00270867,0.01585777,0.00436590,0.10362016
-1.57578789,2.45228465,0.31964589,1.79936001,0.29555445,0.47692134,0.00271771,0.01673561,0.00445099,0.10603691
-1.56978489,2.49462802,0.32078042,1.83268898,0.29904652,0.48453563,0.00272659,0.01764154,0.00453126,0.10835912
-1.56378189,2.53224099,0.32058458,1.86239159,0.30192766,0.49144257,0.00273393,0.01857060,0.00460858,0.11059894
-1.55777889,2.56567126,0.31911126,1.88893045,0.30428193,0.49770816,0.00273856,0.01951721,0.00468495,0.11277027
-1.55177589,2.59557036,0.31644075,1.91284405,0.30620584,0.50341716,0.00273952,0.02047511,0.00476243,0.11488750
-1.54577289,2.62266086,0.31267711,1.93472060,0.30780395,0.50866814,0.00273609,0.02143733,0.00484300,0.11696416
-1.53976988,2.64770117,0.30794377,1.95516999,0.30918431,0.51356805,0.00272778,0.02239614,0.00492847,0.11901172
-1.53376688,2.67144935,0.30237868,1.97479520,0.31045378,0.51822659,0.00271430,0.02334310,0.00502037,0.12103843
-1.52776388,2.69462789,0.29612911,1.99416454,0.31171364,0.52275050,0.00269555,0.02426908,0.00511985,0.12304832
-1.52176088,2.71789065,0.28934643,2.01378592,0.31305542,0.52723822,0.00267159,0.02516439,0.00522758,0.12504051
-1.51575788,2.74179371,0.28218113,2.03408413,0.31455735,0.53177495,0.00264260,0.02601886,0.00534376,0.12700866
-1.50975488,2.76677094,0.27477805,2.05538230,0.31628128,0.53642840,0.00260888,0.02682206,0.00546799,0.12894084
-1.50375188,2.79311553,0.26727235,2.07788806,0.31827044,0.54124535,0.00257076,0.02756348,0.00559935,0.13081960
