energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Y_p_up,Y_d_up
0.15307654,0.20184582,0.00002548,0.07712202,0.00312073,0.00001959,0.08899905,0.06479725,0.05431899
0.15907954,0.19866419,0.00002411,0.07648516,0.00271830,0.00001937,0.09119603,0.06112468,0.05085566
0.16508254,0.19663978,0.00002378,0.07594881,0.00242138,0.00002002,0.09313295,0.05796370,0.04841539
0.17108554,0.19557391,0.00002452,0.07543496,0.00222516,0.00002159,0.09472804,0.05524065,0.04694153
0.17708854,0.19529598,0.00002636,0.07487120,0.00212590,0.00002415,0.09590888,0.05288364,0.04639056
0.18309155,0.19566913,0.00002936,0.07419296,0.00212107,0.00002778,0.09661468,0.05082489,0.04673370
0.18909455,0.19659422,0.00003361,0.07334542,0.00220935,0.00003257,0.09679804,0.04900282,0.04795772
0.19509755,0.19801203,0.00003918,0.07228487,0.00239064,0.00003862,0.09642631,0.04736354,0.05006484
0.20110055,0.19990346,0.00004617,0.07097973,0.00266592,0.00004605,0.09548237,0.04586198,0.05307178
0.20710355,0.20228783,0.00005470,0.06941092,0.00303711,0.00005498,0.09396487,0.04446247,0.05700790
0.21310655,0.20521923,0.00006486,0.06757180,0.00350677,0.00006554,0.09188784,0.04313882,0.06191257
0.21910955,0.20878112,0.00007678,0.06546762,0.00407788,0.00007783,0.08927978,0.04187401,0.06783173
0.22511256,0.21307936,0.00009055,0.06311446,0.00475345,0.00009199,0.08618230,0.04065945,0.07481383
0.23111556,0.21823382,0.00010625,0.06053794,0.00553616,0.00010810,0.08264821,0.03949390,0.08290521
0.23711856,0.22436917,0.00012397,0.05777147,0.00642792,0.00012623,0.07873944,0.03838219,0.09214506
0.24312156,0.23160489,0.00014373,0.05485445,0.00742950,0.00014644,0.07452457,0.03733366,0.10256025
0.24912456,0.24004526,0.00016555,0.05183026,0.00854006,0.00016872,0.07007641,0.03636060,0.11416006
0.25512756,0.24976955,0.00018937,0.04874427,0.00975680,0.00019305,0.06546942,0.03547665,0.12693130
0.26113057,0.26082294,0.00021512,0.04564198,0.01107459,0.00021933,0.06077735,0.03469520,0.14083375
0.26713357,0.27320871,0.00024265,0.04256721,0.01248570,0.00024743,0.05607105,0.03402804,0.15579645
0.27313657,0.28688193,0.00027176,0.03956054,0.01397955,0.00027714,0.05141649,0.03348410,0.17171490
0.27913957,0.30174525,0.00030220,0.03665811,0.01554264,0.00030821,0.04687321,0.03306846,0.18844951
0.28514257,0.31764680,0.00033365,0.03389056,0.01715856,0.00034031,0.04249309,0.03278164,0.20582537
0.29114557,0.33438065,0.00036574,0.03128240,0.01880808,0.00037306,0.03831951,0.03261921,0.22363360
0.29714857,0.35168981,0.00039804,0.02885167,0.02046944,0.00040604,0.03438694,0.03257162,0.24163423
0.30315158,0.36927171,0.00043008,0.02660988,0.02211876,0.00043878,0.03072085,0.03262444,0.25956067
0.30915458,0.38678603,0.00046137,0.02456226,0.02373054,0.00047077,0.02733797,0.03275872,0.27712581
0.31515758,0.40386479,0.00049139,0.02270820,0.02527830,0.00050149,0.02424689,0.03295176,0.29402932
0.32116058,0.42012400,0.00051961,0.02104194,0.02673531,0.00053041,0.02144880,0.03317792,0.30996618
0.32716358,0.43517673,0.00054550,0.01955338,0.02807540,0.00055701,0.01893850,0.03340967,0.32463604
0.33316658,0.44864686,0.00056857,0.01822894,0.02927380,0.00058081,0.01670542,0.03361871,0.33775300
0.33916958,0.46018300,0.00058837,0.01705255,0.03030798,0.00060135,0.01473483,0.03377712,0.34905548
0.34517259,0.46947199,0.00060450,0.01600658,0.03115844,0.00061826,0.01300888,0.03385846,0.35831573
0.35117559,0.47625127,0.00061662,0.01507272,0.03180953,0.00063122,0.01150777,0.03383887,0.36534858
0.35717859,0.48031979,0.00062447,0.01423282,0.03225000,0.00064002,0.01021073,0.03369795,0.37001895
0.36318159,0.48154675,0.00062790,0.01346961,0.03247360,0.00064453,0.00909691,0.03341955,0.37224796
0.36918459,0.47987790,0.00062683,0.01276728,0.03247938,0.00064474,0.00814618,0.03299238,0.37201708
0.37518759,0.47533921,0.00062130,0.01211195,0.03227191,0.00064074,0.00733975,0.03241034,0.36937046
0.38119060,0.46803758,0.00061143,0.01149197,0.03186129,0.00063275,0.00666064,0.03167265,0.36441495
0.38719360,0.45815872,0.00059744,0.01089815,0.03126295,0.00062107,0.00609407,0.03078384,0.35731818
0.39319660,0.44596234,0.00057964,0.01032374,0.03049728,0.00060612,0.00562764,0.02975343,0.34830445
0.39919960,0.43177476,0.00055840,0.00976446,0.02958918,0.00058840,0.00525144,0.02859547,0.33764882
0.40520260,0.41597934,0.00053416,0.00921826,0.02856729,0.00056848,0.00495800,0.02732796,0.32566955
0.41120560,0.39900520,0.00050742,0.00868517,0.02746331,0.00054701,0.00474221,0.02597208,0.31271925
0.41720860,0.38131455,0.00047870,0.00816691,0.02631108,0.00052467,0.00460112,0.02455139,0.29917491
0.42321161,0.36338920,0.00044852,0.00766663,0.02514564,0.00050216,0.00453364,0.02309095,0.28542746
0.42921461,0.34571673,0.00041744,0.00718854,0.02400231,0.00048020,0.00454030,0.02161647,0.27187093
0.43521761,0.32877670,0.00038596,0.00673752,0.02291572,0.00045949,0.00462281,0.02015345,0.25889174
0.44122061,0.31302741,0.00035460,0.00631876,0.02191889,0.00044069,0.00478376,0.01872638,0.24685834
0.44722361,0.29889344,0.00032379,0.00593749,0.02104236,0.00042443,0.00502618,0.01735808,0.23611152
0.45322661,0.28675447,0.00029396,0.00559861,0.02031339,0.00041125,0.00535312,0.01606903,0.22695560
0.45922961,0.27693533,0.00026544,0.00530646,0.01975528,0.00040162,0.00576729,0.01487692,0.21965070
0.46523262,0.26969778,0.00023853,0.00506459,0.01938672,0.00039592,0.00627066,0.01379629,0.21440619
0.47123562,0.26523386,0.00021346,0.00487559,0.01922135,0.00039442,0.00686405,0.01283825,0.21137549
0.47723862,0.26366113,0.00019038,0.00474094,0.01926736,0.00039729,0.00754685,0.01201035,0.21065226
0.48324162,0.26501966,0.00016941,0.00466094,0.01952729,0.00040457,0.00831667,0.01131658,0.21226799
0.48924462,0.26927099,0.00015059,0.00463466,0.01999790,0.00041620,0.00916914,0.01075744,0.21619112
0.49524762,0.27629884,0.00013392,0.00465993,0.02067020,0.00043196,0.01009771,0.01033009,0.22232760
0.50125063,0.28591184,0.00011933,0.00473340,0.02152964,0.00045157,0.01109356,0.01002864,0.23052298
0.50725363,0.29784794,0.00010676,0.00485055,0.02255638,0.00047460,0.01214555,0.00984443,0.24056592
0.51325663,0.31178070,0.00009606,0.00500588,0.02372578,0.00050053,0.01324033,0.00976637,0.25219318
0.51925963,0.32732727,0.00008709,0.00519298,0.02500895,0.00052875,0.01436246,0.00978139,0.26509601
0.52526263,0.34405789,0.00007969,0.00540469,0.02637345,0.00055859,0.01549470,0.00987483,0.27892773
0.53126563,0.36150683,0.00007368,0.00563334,0.02778408,0.00058931,0.01661831,0.01003091,0.29331252
0.53726863,0.37918449,0.00006888,0.00587086,0.02920385,0.00062012,0.01771354,0.01023316,0.30785519
0.54327164,0.39659032,0.00006510,0.00610906,0.03059487,0.00065024,0.01876006,0.01046488,0.32215162
0.54927464,0.41322640,0.00006217,0.00633980,0.03191945,0.00067886,0.01973757,0.01070958,0.33579968
0.55527764,0.42861103,0.00005991,0.00655525,0.03314109,0.00070522,0.02062635,0.01095141,0.34841029
0.56128064,0.44229212,0.00005816,0.00674803,0.03422554,0.00072860,0.02140786,0.01117551,0.35961824
0.56728364,0.45385976,0.00005678,0.00691149,0.03514174,0.00074834,0.02206532,0.01136838,0.36909244
0.57328664,0.46295764,0.00005564,0.00703981,0.03586273,0.00076389,0.02258427,0.01151820,0.37654513
0.57928964,0.46929281,0.00005463,0.00712818,0.03636637,0.00077476,0.02295299,0.01161502,0.38173989
0.58529265,0.47264342,0.00005365,0.00717292,0.03663597,0.00078062,0.02316298,0.01165098,0.38449788
0.59129565,0.47286410,0.00005263,0.00717156,0.03666070,0.00078123,0.02320912,0.01162044,0.38470230
0.59729865,0.46988881,0.00005150,0.00712286,0.03643583,0.00077650,0.02308996,0.01151995,0.38230066
0.60330165,0.46373103,0.00005022,0.00702681,0.03596273,0.00076647,0.02280765,0.01134834,0.37730499
0.60930465,0.45448125,0.00004877,0.00688463,0.03524868,0.00075129,0.02236790,0.01110651,0.36978980
0.61530765,0.44230197,0.00004713,0.00669863,0.03430651,0.00073124,0.02177977,0.01079738,0.35988805
0.62131066,0.42742038,0.00004529,0.00647214,0.03315404,0.00070669,0.02105531,0.01042561,0.34778520
0.62731366,0.41011910,0.00004328,0.00620934,0.03181334,0.00067813,0.02020913,0.00999738,0.33371173
0.63331666,0.39072547,0.00004110,0.00591513,0.03030991,0.00064609,0.01925792,0.00952011,0.31793436
0.63931966,0.36959973,0.00003878,0.00559488,0.02867181,0.00061118,0.01821989,0.00900212,0.30074655
0.64532266,0.34712274,0.00003636,0.00525433,0.02692864,0.00057403,0.01711415,0.00845232,0.28245844
0.65132566,0.32368374,0.00003385,0.00489932,0.02511068,0.00053528,0.01596017,0.00787992,0.26338696
0.65732866,0.29966858,0.00003131,0.00453567,0.02324788,0.00049558,0.01477719,0.00729411,0.24384622
0.66333167,0.27544890,0.00002875,0.00416898,0.02136913,0.00045553,0.01358368,0.00670377,0.22413877
0.66933467,0.25137271,0.00002622,0.00380451,0.01950144,0.00041572,0.01239694,0.00611724,0.20454785
0.67533767,0.22775648,0.00002375,0.00344702,0.01766938,0.00037666,0.01123264,0.00554213,0.18533104
0.68134067,0.20487905,0.00002135,0.00310075,0.01589460,0.00033883,0.01010463,0.00498517,0.16671530
0.68734367,0.18297745,0.00001907,0.00276925,0.01419550,0.00030261,0.00902462,0.00445207,0.14889354
0.69334667,0.16224450,0.00001690,0.00245545,0.01258706,0.00026832,0.00800218,0.00394748,0.13202269
0.69934967,0.14282830,0.00001488,0.00216159,0.01108075,0.00023621,0.00704462,0.00347500,0.11622326
0.70535268,0.12483314,0.00001300,0.00188924,0.00968468,0.00020645,0.00615711,0.00303712,0.10158015
0.71135568,0.10832199,0.00001128,0.00163936,0.00840374,0.00017915,0.00534277,0.00263538,0.08814460
0.71735868,0.09331987,0.00000972,0.00141231,0.00723986,0.00015433,0.00460285,0.00227036,0.07593697
0.72336168,0.07981825,0.00000831,0.00120797,0.00619239,0.00013201,0.00393692,0.00194187,0.06495034
0.72936468,0.06777986,0.00000706,0.00102578,0.00525844,0.00011210,0.00334315,0.00164898,0.05515438
0.73536768,0.05714386,0.00000595,0.00086482,0.00443329,0.00009451,0.00281855,0.00139022,0.04649956
0.74137069,0.04783091,0.00000498,0.00072387,0.00371078,0.00007910,0.00235921,0.00116364,0.03892136
0.74737369,0.03974824,0.00000414,0.00060155,0.00308372,0.00006574,0.00196054,0.00096700,0.03234426
0.75337669,0.03279421,0.00000341,0.00049631,0.00254422,0.00005424,0.00161754,0.00079782,0.02668558
0.75937969,0.02686251,0.00000280,0.00040654,0.00208403,0.00004443,0.00132497,0.00065351,0.02185879
0.76538269,0.02184571,0.00000227,0.00033061,0.00169482,0.00003613,0.00107752,0.00053146,0.01777647
0.77138569,0.01763826,0.00000184,0.00026694,0.00136840,0.00002917,0.00086999,0.00042910,0.01435275
0.77738869,0.01413889,0.00000147,0.00021398,0.00109691,0.00002338,0.00069739,0.00034397,0.01150521
0.78339170,0.01125239,0.00000117,0.00017029,0.00087298,0.00001861,0.00055501,0.00027375,0.00915639
0.78939470,0.00889088,0.00000093,0.00013456,0.00068977,0.00001470,0.00043853,0.00021630,0.00723476
0.79539770,0.00697453,0.00000073,0.00010555,0.00054109,0.00001153,0.00034401,0.00016968,0.00567537
0.80140070,0.00543195,0.00000057,0.00008221,0.00042142,0.00000898,0.00026793,0.00013215,0.00442012
0.80740370,0.00420018,0.00000044,0.00006357,0.00032585,0.00000695,0.00020717,0.00010218,0.00341780
0.81340670,0.00322443,0.00000034,0.00004880,0.00025015,0.00000533,0.00015904,0.00007845,0.00262380
0.81940970,0.00245763,0.00000026,0.00003720,0.00019066,0.00000406,0.00012122,0.00005980,0.00199982
0.82541271,0.00185978,0.00000019,0.00002816,0.00014428,0.00000308,0.00009173,0.00004525,0.00151332
0.83141571,0.00139737,0.00000015,0.00002117,0.00010840,0.00000231,0.00006892,0.00003401,0.00113702
0.83741871,0.00104254,0.00000011,0.00001582,0.00008087,0.00000173,0.00005142,0.00002539,0.00084825
0.84342171,0.00077247,0.00000008,0.00001175,0.00005991,0.00000128,0.00003809,0.00001883,0.00062844
0.84942471,0.00056864,0.00000006,0.00000871,0.00004409,0.00000094,0.00002804,0.00001389,0.00046250
0.85542771,0.00041618,0.00000004,0.00000645,0.00003225,0.00000069,0.00002051,0.00001022,0.00033831
0.86143072,0.00030332,0.00000003,0.00000483,0.00002347,0.00000051,0.00001493,0.00000752,0.00024629
0.86743372,0.00022086,0.00000002,0.00000370,0.00001704,0.00000038,0.00001085,0.00000559,0.00017891
0.87343672,0.00016174,0.00000002,0.00000300,0.00001241,0.00000028,0.00000791,0.00000426,0.00013039
0.87943972,0.00012069,0.00000001,0.00000265,0.00000915,0.00000022,0.00000586,0.00000343,0.00009638
0.88544272,0.00009392,0.00000001,0.00000265,0.00000697,0.00000019,0.00000449,0.00000303,0.00007368
0.89144572,0.00007890,0.00000001,0.00000302,0.00000565,0.00000018,0.00000367,0.00000302,0.00006014
0.89744872,0.00007424,0.00000001,0.00000381,0.00000507,0.00000020,0.00000334,0.00000342,0.00005444
0.90345173,0.00007962,0.00000002,0.00000512,0.00000517,0.00000025,0.00000346,0.00000430,0.00005607
0.90945473,0.00009574,0.00000002,0.00000713,0.00000596,0.00000032,0.00000405,0.00000575,0.00006526
0.91545773,0.00012444,0.00000003,0.00001006,0.00000754,0.00000044,0.00000517,0.00000795,0.00008306
0.92146073,0.00016884,0.00000004,0.00001424,0.00001008,0.00000062,0.00000694,0.00001114,0.00011137
0.92746373,0.00023355,0.00000006,0.00002012,0.00001384,0.00000087,0.00000955,0.00001567,0.00015313
0.93346673,0.00032502,0.00000008,0.00002829,0.00001918,0.00000122,0.00001325,0.00002198,0.00021246
0.93946973,0.00045197,0.00000011,0.00003953,0.00002663,0.00000170,0.00001841,0.00003067,0.00029503
0.94547274,0.00062591,0.00000016,0.00005487,0.00003684,0.00000235,0.00002548,0.00004255,0.00040829
0.95147574,0.00086184,0.00000021,0.00007563,0.00005071,0.00000324,0.00003507,0.00005864,0.00056201
0.95747874,0.00117898,0.00000029,0.00010351,0.00006935,0.00000444,0.00004797,0.00008025,0.00076870
0.96348174,0.00160177,0.00000040,0.00014066,0.00009422,0.00000603,0.00006517,0.00010905,0.00104428
0.96948474,0.00216087,0.00000054,0.00018978,0.00012710,0.00000814,0.00008792,0.00014713,0.00140875
0.97548774,0.00289441,0.00000072,0.00025422,0.00017024,0.00001090,0.00011776,0.00019709,0.00188693
0.98149075,0.00384925,0.00000096,0.00033810,0.00022640,0.00001449,0.00015661,0.00026211,0.00250940
0.98749375,0.00508241,0.00000127,0.00044642,0.00029893,0.00001914,0.00020678,0.00034608,0.00331330
0.99349675,0.00666247,0.00000166,0.00058521,0.00039186,0.00002509,0.00027107,0.00045368,0.00434337
0.99949975,0.00867108,0.00000216,0.00076164,0.00051000,0.00003265,0.00035279,0.00059046,0.00565280
1.00550275,0.01120422,0.00000279,0.00098414,0.00065899,0.00004219,0.00045586,0.00076295,0.00730419
1.01150575,0.01437343,0.00000358,0.00126251,0.00084539,0.00005412,0.00058480,0.00097876,0.00937024
1.01750875,0.01830667,0.00000456,0.00160799,0.00107672,0.00006894,0.00074483,0.00124659,0.01193437
1.02351176,0.02314878,0.00000577,0.00203331,0.00136151,0.00008717,0.00094183,0.00157632,0.01509101
1.02951476,0.02906143,0.00000724,0.00255265,0.00170927,0.00010943,0.00118240,0.00197894,0.01894555
1.03551776,0.03622228,0.00000903,0.00318164,0.00213044,0.00013640,0.00147374,0.00246656,0.02361381
1.04152076,0.04482338,0.00001117,0.00393713,0.00263632,0.00016879,0.00182369,0.00305225,0.02922098
1.04752376,0.05506851,0.00001372,0.00483702,0.00323890,0.00020736,0.00224052,0.00374989,0.03589993
1.05352676,0.06716948,0.00001674,0.00589993,0.00395063,0.00025293,0.00273287,0.00457390,0.04378872
1.05952976,0.08134122,0.00002027,0.00714473,0.00478415,0.00030630,0.00330946,0.00553893,0.05302747
1.06553277,0.09779559,0.00002437,0.00859002,0.00575193,0.00036826,0.00397892,0.00665939,0.06375430
1.07153577,0.11673412,0.00002909,0.01025352,0.00686581,0.00043957,0.00474946,0.00794901,0.07610060
1.07753877,0.13833955,0.00003447,0.01215126,0.00813655,0.00052093,0.00562850,0.00942023,0.09018547
1.08354177,0.16276643,0.00004056,0.01429683,0.00957324,0.00061291,0.00662234,0.01108358,0.10610969
1.08954477,0.19013116,0.00004737,0.01670046,0.01118272,0.00071595,0.00773570,0.01294698,0.12394914
1.09554777,0.22050158,0.00005494,0.01936809,0.01296898,0.00083032,0.00897136,0.01501505,0.14374804
1.10155078,0.25388680,0.00006326,0.02230054,0.01493256,0.00095603,0.01032968,0.01728842,0.16551233
1.10755378,0.29022747,0.00007231,0.02549258,0.01706996,0.00109288,0.01180825,0.01976303,0.18920332
1.11355678,0.32938737,0.00008207,0.02893226,0.01937318,0.00124034,0.01340152,0.02242963,0.21473220
1.11955978,0.37114652,0.00009248,0.03260026,0.02182927,0.00139759,0.01510056,0.02527322,0.24195557
1.12556278,0.41519674,0.00010345,0.03646950,0.02442011,0.00156347,0.01689281,0.02827281,0.27067252
1.13156578,0.46113978,0.00011490,0.04050502,0.02712228,0.00173648,0.01876210,0.03140130,0.30062343
1.13756878,0.50848887,0.00012670,0.04466406,0.02990713,0.00191478,0.02068861,0.03462554,0.33149095
1.14357179,0.55667357,0.00013871,0.04889654,0.03274112,0.00209624,0.02264916,0.03790667,0.36290323
1.14957479,0.60504850,0.00015076,0.05314577,0.03558628,0.00227842,0.02461748,0.04120076,0.39443953
1.15557779,0.65290560,0.00016269,0.05734959,0.03840096,0.00245866,0.02656481,0.04445959,0.42563825
1.16158079,0.69948999,0.00017430,0.06144173,0.04114075,0.00263412,0.02846046,0.04763175,0.45600728
1.16758379,0.74401877,0.00018540,0.06535346,0.04375959,0.00280186,0.03027262,0.05066393,0.48503623
1.17358679,0.78570240,0.00019580,0.06901551,0.04621102,0.00295892,0.03196923,0.05350237,0.51221040
1.17958979,0.82376782,0.00020530,0.07236005,0.04844953,0.00310240,0.03351892,0.05609442,0.53702583
1.18559280,0.85748229,0.00021372,0.07532287,0.05043200,0.00322955,0.03489201,0.05839019,0.55900485
1.19159580,0.88617716,0.00022090,0.07784539,0.05211903,0.00333789,0.03606144,0.06034415,0.57771154
1.19759880,0.90927037,0.00022670,0.07987673,0.05347632,0.00342525,0.03700377,0.06191665,0.59276649
1.20360180,0.92628682,0.00023099,0.08137548,0.05447583,0.00348990,0.03769997,0.06307534,0.60385999
1.20960480,0.93687553,0.00023371,0.08231124,0.05509676,0.00353056,0.03813615,0.06379632,0.61076325
1.21560780,0.94082292,0.00023481,0.08266580,0.05532638,0.00354651,0.03830416,0.06406504,0.61333709
1.22161081,0.93806152,0.00023428,0.08243399,0.05516049,0.00353762,0.03820194,0.06387689,0.61153755
1.22761381,0.92867378,0.00023215,0.08162398,0.05460363,0.00350431,0.03783377,0.06323749,0.60541848
1.23361681,0.91289089,0.00022850,0.08025734,0.05366900,0.00344765,0.03721019,0.06216257,0.59513066
1.23961981,0.89108660,0.00022345,0.07836844,0.05237810,0.00336925,0.03634790,0.06067755,0.58091785
1.24562281,0.86376656,0.00021714,0.07600368,0.05076004,0.00327132,0.03526932,0.05881687,0.56310986
1.25162581,0.83155372,0.00020978,0.07322024,0.04885069,0.00315655,0.03400214,0.05662291,0.54211299
1.25762881,0.79517058,0.00020158,0.07008464,0.04669159,0.00302811,0.03257861,0.05414485,0.51839847
1.26363182,0.75541915,0.00019280,0.06667105,0.04432875,0.00288957,0.03103489,0.05143728,0.49248945
1.26963482,0.71315968,0.00018371,0.06305954,0.04181136,0.00274483,0.02941022,0.04855874,0.46494709
1.27563782,0.66928905,0.00017462,0.05933432,0.03919050,0.00259805,0.02774618,0.04557026,0.43635657
1.28164082,0.62471986,0.00016584,0.05558192,0.03651787,0.00245363,0.02608593,0.04253393,0.40731333
1.28764382,0.58036084,0.00015771,0.05188966,0.03384465,0.00231611,0.02447348,0.03951160,0.37841047
1.29364682,0.53709940,0.00015058,0.04834413,0.03122038,0.00219011,0.02295307,0.03656362,0.35022727
1.29964982,0.49578673,0.00014478,0.04502996,0.02869213,0.00208033,0.02156860,0.03374790,0.32331954
1.30565283,0.45722557,0.00014069,0.04202876,0.02630378,0.00199147,0.02036315,0.03111902,0.29821165
1.31165583,0.42216083,0.00013866,0.03941825,0.02409545,0.00192821,0.01937859,0.02872764,0.27539042
1.31765883,0.39127276,0.00013905,0.03727160,0.02210316,0.00189516,0.01865519,0.02662001,0.25530065
1.32366183,0.36517234,0.00014221,0.03565687,0.02035860,0.00189685,0.01823132,0.02483766,0.23834216
1.32966483,0.34439846,0.00014850,0.03463651,0.01888902,0.00193767,0.01814309,0.02341720,0.22486785
1.33566783,0.32941616,0.00015824,0.03426695,0.01771726,0.00202181,0.01842400,0.02239025,0.21518266
1.34167084,0.32061547,0.00017176,0.03459804,0.01686180,0.00215321,0.01910455,0.02178329,0.20954268
1.34767384,0.31831021,0.00018934,0.03567249,0.01633680,0.00233552,0.02021168,0.02161764,0.20815436
1.35367684,0.32273616,0.00021123,0.03752514,0.01615224,0.00257193,0.02176817,0.02190933,0.21117330
1.35967984,0.33404837,0.00023766,0.04018204,0.01631388,0.00286514,0.02379196,0.02266891,0.21870240
1.36568284,0.35231730,0.00026878,0.04365947,0.01682328,0.00321718,0.02629530,0.02390117,0.23078932
1.37168584,0.37752379,0.00030467,0.04796269,0.01767773,0.00362931,0.02928383,0.02560484,0.24742308
1.37768884,0.40955310,0.00034536,0.05308467,0.01887008,0.00410186,0.03275568,0.02777216,0.26853011
1.38369185,0.44818829,0.00039077,0.05900479,0.02038858,0.00463411,0.03670047,0.03038843,0.29396987
1.38969485,0.49310370,0.00044072,0.06568761,0.02221667,0.00522412,0.04109843,0.03343159,0.32353053
1.39569785,0.54385907,0.00049492,0.07308171,0.02433276,0.00586863,0.04591964,0.03687177,0.35692505
1.40170085,0.59989525,0.00055299,0.08111893,0.02671008,0.00656299,0.05112345,0.04067103,0.39378829
1.40770385,0.66053221,0.00061441,0.08971391,0.02931661,0.00730104,0.05665815,0.04478319,0.43367578
1.41370685,0.72497036,0.00067855,0.09876418,0.03211511,0.00807516,0.06246103,0.04915393,0.47606447
1.41970985,0.79229582,0.00074467,0.10815081,0.03506332,0.00887625,0.06845879,0.05372111,0.52035623
1.42571286,0.86149007,0.00081196,0.11773967,0.03811435,0.00969389,0.07456834,0.05841544,0.56588422
1.43171586,0.93144467,0.00087948,0.12738349,0.04121726,0.01051644,0.08069815,0.06316142,0.61192253
1.43771886,1.00098076,0.00094629,0.13692453,0.04431783,0.01133126,0.08674995,0.06787866,0.65769911
1.44372186,1.06887335,0.00101139,0.14619789,0.04735962,0.01212503,0.09262090,0.07248353,0.70241172
1.44972486,1.13387981,0.00107377,0.15503543,0.05028514,0.01288402,0.09820606,0.07689103,0.74524679
1.45572786,1.19477164,0.00113249,0.16327014,0.05303720,0.01359450,0.10340123,0.08101695,0.78540043
1.46173087,1.25036861,0.00118667,0.17074073,0.05556036,0.01424310,0.10810589,0.08478013,0.82210089
1.46773387,1.29957364,0.00123553,0.17729639,0.05780246,0.01481724,0.11222620,0.08810487,0.85463179
1.47373687,1.34140730,0.00127846,0.18280141,0.05971613,0.01530552,0.11567799,0.09092315,0.88235484
1.47973987,1.37504009,0.00131501,0.18713950,0.06126019,0.01569809,0.11838948,0.09317690,0.90473129
1.48574287,1.39982108,0.00134496,0.19021760,0.06240097,0.01598700,0.12030369,0.09481986,0.92134096
1.49174587,1.41530162,0.00136831,0.19196899,0.06311335,0.01616651,0.12138041,0.09581922,0.93189799
1.49774887,1.42125264,0.00138533,0.19235553,0.06338159,0.01623322,0.12159759,0.09615679,0.93626239
1.50375188,1.41767491,0.00139654,0.19136896,0.06319986,0.01618628,0.12095218,0.09582968,0.93444688
1.50975488,1.40480138,0.00140270,0.18903114,0.06257240,0.01602739,0.11946022,0.09485053,0.92661864
1.51575788,1.38309164,0.00140484,0.18539324,0.06151335,0.01576076,0.11715631,0.09324715,0.91309556
1.52176088,1.35321837,0.00140422,0.18053393,0.06004631,0.01539298,0.11409248,0.09106170,0.89433740
1.52776388,1.31604663,0.00140226,0.17455666,0.05820349,0.01493278,0.11033633,0.08834933,0.87093200
1.53376688,1.27260657,0.00140056,0.16758606,0.05602467,0.01439074,0.10596888,0.08517647,0.84357710
1.53976988,1.22406093,0.00140082,0.15976383,0.05355588,0.01377894,0.10108178,0.08161878,0.81305864
1.54577289,1.17166864,0.00140477,0.15124413,0.05084796,0.01311059,0.09577449,0.07775885,0.78022633
1.55177589,1.11674602,0.00141415,0.14218873,0.04795503,0.01239954,0.09015112,0.07368374,0.74596758
1.55777889,1.06062727,0.00143061,0.13276220,0.04493289,0.01165992,0.08431739,0.06948260,0.71118076
1.56378189,1.00462562,0.00145568,0.12312729,0.04183753,0.01090567,0.07837762,0.06524421,0.67674888
1.56978489,0.94999677,0.00149068,0.11344058,0.03872367,0.01015017,0.07243208,0.06105485,0.64351464
1.57578789,0.89790578,0.00153665,0.10384877,0.03564349,0.00940588,0.06657449,0.05699628,0.61225767
1.58179090,0.84939844,0.00159437,0.09448553,0.03264556,0.00868404,0.06089008,0.05314410,0.58367477
1.58779390,0.80537803,0.00166421,0.08546908,0.02977394,0.00799441,0.05545399,0.04956646,0.55836359
1.59379690,0.76658779,0.00174620,0.07690044,0.02706756,0.00734513,0.05033017,0.04632309,0.53681028
1.59979990,0.73359951,0.00183993,0.06886255,0.02455976,0.00674256,0.04557080,0.04346470,0.51938112
1.60580290,0.70680807,0.00194458,0.06141993,0.02227812,0.00619130,0.04121601,0.04103278,0.50631832
1.61180590,0.68643169,0.00205894,0.05461904,0.02024440,0.00569415,0.03729416,0.03905964,0.49773974
1.61780890,0.67251752,0.00218138,0.04848919,0.01847469,0.00525223,0.03382232,0.03756871,0.49364236
1.62381191,0.66495165,0.00230994,0.04304380,0.01697967,0.00486509,0.03080711,0.03657510,0.49390890
1.62981491,0.66347311,0.00244236,0.03828204,0.01576494,0.00453087,0.02824573,0.03608619,0.49831746
1.63581791,0.66769079,0.00257611,0.03419061,0.01483144,0.00424651,0.02612706,0.03610237,0.50655320
1.64182091,0.67710249,0.00270851,0.03074570,0.01417584,0.00400795,0.02443290,0.03661778,0.51822190
1.64782391,0.69111529,0.00283678,0.02791482,0.01379098,0.00381037,0.02313920,0.03762093,0.53286455
1.65382691,0.70906636,0.00295814,0.02565869,0.01366620,0.00364844,0.02221723,0.03909529,0.54997251
1.65982991,0.73024353,0.00306987,0.02393290,0.01378773,0.00351649,0.02163467,0.04101977,0.56900265
1.66583292,0.75390500,0.00316944,0.02268943,0.01413896,0.00340878,0.02135662,0.04336898,0.58939219
1.67183592,0.77929756,0.00325454,0.02187796,0.01470071,0.00331965,0.02134649,0.04611344,0.61057247
1.67783892,0.80567318,0.00332317,0.02144699,0.01545144,0.00324372,0.02156672,0.04921958,0.63198178
1.68384192,0.83230337,0.00337371,0.02134473,0.01636747,0.00317601,0.02197947,0.05264968,0.65307662
1.68984492,0.85849153,0.00340495,0.02151985,0.01742320,0.00311207,0.02254710,0.05636178,0.67334143
1.69584792,0.88358299,0.00341614,0.02192210,0.01859130,0.00304807,0.02323265,0.06030946,0.69229675
