energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.35867934,3.00865572,0.01181611,0.19699607,0.37698268,1.13841098,0.51794004,0.77421061,0.02614926,1.15539418
-3.35267634,2.95863215,0.01165240,0.19330292,0.37025485,1.12372180,0.51088387,0.75971083,0.02556601,1.13471744
-3.34667334,2.90550012,0.01146275,0.18958797,0.36319206,1.10764582,0.50400788,0.74407853,0.02495178,1.11323701
-3.34067034,2.84996098,0.01124811,0.18585138,0.35583247,1.09048448,0.49739137,0.72754204,0.02430890,1.09120185
-3.33466733,2.79274538,0.01100996,0.18209210,0.34821622,1.07255466,0.49111261,0.71034451,0.02363953,1.06885836
-3.32866433,2.73460484,0.01075026,0.17830857,0.34038594,1.05418360,0.48525007,0.69274067,0.02294589,1.04644686
-3.32266133,2.67630372,0.01047149,0.17449955,0.33238709,1.03570405,0.47988419,0.67499386,0.02223035,1.02419834
-3.31665833,2.61861182,0.01017660,0.17066491,0.32426832,1.01744964,0.47509952,0.65737305,0.02149560,1.00233153
-3.31065533,2.56229776,0.00986891,0.16680652,0.31608167,0.99975069,0.47098728,0.64015031,0.02074485,0.98105035
-3.30465233,2.50812321,0.00955211,0.16292899,0.30788265,0.98293050,0.46764815,0.62359849,0.01998192,0.96054186
-3.29864932,2.45683798,0.00923011,0.15904040,0.29973010,0.96730203,0.46519509,0.60798930,0.01921138,0.94097469
-3.29264632,2.40917596,0.00890696,0.15515282,0.29168595,0.95316530,0.46375609,0.59359188,0.01843859,0.92249797
-3.28664332,2.36585188,0.00858673,0.15128276,0.28381468,0.94080507,0.46347666,0.58067168,0.01766981,0.90524081
-3.28064032,2.32755867,0.00827339,0.14745124,0.27618265,0.93048915,0.46452176,0.56948982,0.01691212,0.88931224
-3.27463732,2.29496545,0.00797070,0.14368379,0.26885727,0.92246699,0.46707720,0.56030282,0.01617344,0.87480168
-3.26863432,2.26871573,0.00768208,0.14001009,0.26190591,0.91696850,0.47135013,0.55336266,0.01546240,0.86177971
-3.26263132,2.24942576,0.00741053,0.13646343,0.25539480,0.91420309,0.47756861,0.54891708,0.01478823,0.85029921
-3.25662831,2.23768265,0.00715853,0.13307992,0.24938777,0.91435865,0.48598017,0.54721007,0.01416063,0.84039662
-3.25062531,2.23404204,0.00692797,0.12989749,0.24394495,0.91760040,0.49684917,0.54848228,0.01358950,0.83209338
-3.24462231,2.23902507,0.00672014,0.12695482,0.23912145,0.92406949,0.51045311,0.55297145,0.01308482,0.82539719
-3.23861931,2.25311423,0.00653568,0.12429005,0.23496612,0.93388122,0.52707767,0.56091239,0.01265636,0.82030317
-3.23261631,2.27674803,0.00637460,0.12193955,0.23152029,0.94712280,0.54701071,0.57253658,0.01231344,0.81679466
-3.22661331,2.31031418,0.00623633,0.11993664,0.22881666,0.96385070,0.57053528,0.58807108,0.01206476,0.81484368
-3.22061031,2.35414128,0.00611979,0.11831041,0.22687833,0.98408750,0.59792160,0.60773664,0.01191808,0.81441088
-3.21460730,2.40848898,0.00602340,0.11708465,0.22571791,1.00781845,0.62941842,0.63174484,0.01188009,0.81544506
-3.20860430,2.47353684,0.00594529,0.11627693,0.22533691,1.03498780,0.66524372,0.66029425,0.01195616,0.81788218
-3.20260130,2.54937205,0.00588328,0.11589792,0.22572521,1.06549522,0.70557515,0.69356545,0.01215018,0.82164406
-3.19659830,2.63597663,0.00583508,0.11595091,0.22686083,1.09919241,0.75054038,0.73171512,0.01246445,0.82663685
-3.19059530,2.73321449,0.00579836,0.11643159,0.22870993,1.13588040,0.80020767,0.77486911,0.01289953,0.83274935
-3.18459230,2.84081924,0.00577086,0.11732804,0.23122696,1.17530773,0.85457704,0.82311488,0.01345418,0.83985158
-3.17858929,2.95838329,0.00575048,0.11862100,0.23435522,1.21716978,0.91357232,0.87649345,0.01412532,0.84779362
-3.17258629,3.08534933,0.00573534,0.12028434,0.23802757,1.26110969,0.97703453,0.93499123,0.01490804,0.85640505
-3.16658329,3.22100478,0.00572386,0.12228576,0.24216748,1.30672098,1.04471680,0.99853222,0.01579560,0.86549522
-3.16058029,3.36448005,0.00571479,0.12458756,0.24669032,1.35355207,1.11628141,1.06697088,0.01677951,0.87485443
-3.15457729,3.51475130,0.00570725,0.12714765,0.25150495,1.40111275,1.19129896,1.14008621,0.01784968,0.88425614
-3.14857429,3.67064816,0.00570067,0.12992058,0.25651548,1.44888253,1.26925029,1.21757758,0.01899450,0.89346038
-3.14257129,3.83086662,0.00569486,0.13285860,0.26162331,1.49632084,1.34953106,1.29906252,0.02020108,0.90221813
-3.13656828,3.99398725,0.00568991,0.13591281,0.26672932,1.54287863,1.43145919,1.38407700,0.02145540,0.91027680
-3.13056528,4.15849863,0.00568619,0.13903417,0.27173605,1.58801120,1.51428533,1.47207849,0.02274264,0.91738643
-3.12456228,4.32282524,0.00568429,0.14217454,0.27655007,1.63119166,1.59720598,1.56245177,0.02404737,0.92330646
-3.11855928,4.48535954,0.00568498,0.14528755,0.28108418,1.67192469,1.67937928,1.65451781,0.02535389,0.92781280
-3.11255628,4.64449704,0.00568913,0.14832948,0.28525953,1.70975983,1.75994299,1.74754543,0.02664655,0.93070486
-3.10655328,4.79867347,0.00569769,0.15125985,0.28900756,1.74430410,1.83803432,1.84076565,0.02791004,0.93181219
-3.10055028,4.94640273,0.00571164,0.15404206,0.29227162,1.77523310,1.91281086,1.93338830,0.02912976,0.93100045
-3.09454727,5.08631453,0.00573196,0.15664378,0.29500825,1.80230041,1.98347219,2.02462054,0.03029210,0.92817637
-3.08854427,5.21719029,0.00575956,0.15903730,0.29718812,1.82534476,2.04928132,2.11368662,0.03138478,0.92329158
-3.08254127,5.33799613,0.00579530,0.16119969,0.29879649,1.84429483,2.10958519,2.19984832,0.03239716,0.91634497
-3.07653827,5.44791191,0.00583998,0.16311296,0.29983324,1.85917136,2.16383368,2.28242532,0.03332044,0.90738363
-3.07053527,5.54635512,0.00589428,0.16476410,0.30031247,1.87008668,2.21159617,2.36081490,0.03414794,0.89650225
-3.06453227,5.63299891,0.00595879,0.16614503,0.30026171,1.87724164,2.25257515,2.43451004,0.03487524,0.88384108
-3.05852926,5.70778373,0.00603400,0.16725255,0.29972065,1.88092013,2.28661640,2.50311547,0.03550035,0.86958248
-3.05252626,5.77092185,0.00612030,0.16808823,0.29873969,1.88148141,2.31371506,2.56636090,0.03602371,0.85394633
-3.04652326,5.82289494,0.00621798,0.16865825,0.29737814,1.87935067,2.33401756,2.62411094,0.03644824,0.83718435
-3.04052026,5.86444443,0.00632721,0.16897330,0.29570223,1.87500802,2.34781907,2.67637119,0.03677929,0.81957378
-3.03451726,5.89655497,0.00644806,0.16904832,0.29378309,1.86897658,2.35555664,2.72329037,0.03702447,0.80141039
-3.02851426,5.92043147,0.00658045,0.16890229,0.29169460,1.86180974,2.35779795,2.76515800,0.03719347,0.78300128
-3.02251126,5.93747022,0.00672421,0.16855798,0.28951138,1.85407829,2.35522633,2.80239792,0.03729783,0.76465759
-3.01650825,5.94922478,0.00687900,0.16804160,0.28730682,1.84635761,2.34862211,2.83555742,0.03735061,0.74668736
-3.01050525,5.95736771,0.00704435,0.16738238,0.28515127,1.83921532,2.33884110,2.86529249,0.03736602,0.72938871
-3.00450225,5.96364883,0.00721962,0.16661213,0.28311048,1.83319962,2.32679077,2.89234936,0.03735902,0.71304350
-2.99849925,5.96985136,0.00740399,0.16576467,0.28124422,1.82882857,2.31340482,2.91754298,0.03734490,0.69791163
-2.99249625,5.97774679,0.00759649,0.16487517,0.27960520,1.82658054,2.29961682,2.94173296,0.03733878,0.68422598
-2.98649325,5.98904985,0.00779596,0.16397949,0.27823823,1.82688583,2.28633392,2.96579774,0.03735522,0.67218829
-2.98049025,6.00537468,0.00800109,0.16311331,0.27717963,1.83011965,2.27441108,2.99060782,0.03740769,0.66196573
-2.97448724,6.02819331,0.00821042,0.16231144,0.27645695,1.83659644,2.26462685,3.01699882,0.03750818,0.65368847
-2.96848424,6.05879770,0.00842232,0.16160686,0.27608886,1.84656558,2.25766125,3.04574528,0.03766680,0.64744818
-2.96248124,6.09826637,0.00863510,0.16103001,0.27608533,1.86020843,2.25407644,3.07753614,0.03789144,0.64329743
-2.95647824,6.14743646,0.00884695,0.16060798,0.27644798,1.87763674,2.25430081,3.11295263,0.03818749,0.64125006
-2.95047524,6.20688233,0.00905602,0.16036385,0.27717061,1.89889230,2.25861690,3.15244943,0.03855763,0.64128242
-2.94447224,6.27690110,0.00926046,0.16031615,0.27823992,1.92394788,2.26715361,3.19633969,0.03900176,0.64333559
-2.93846923,6.35750577,0.00945844,0.16047848,0.27963629,1.95270936,2.27988303,3.24478453,0.03951693,0.64731829
-2.93246623,6.44842617,0.00964819,0.16085929,0.28133473,1.98501894,2.29662192,3.29778731,0.04009747,0.65311062
-2.92646323,6.54911763,0.00982806,0.16146182,0.28330585,2.02065943,2.31703794,3.35519298,0.04073510,0.66056833
-2.92046023,6.65877720,0.00999651,0.16228433,0.28551690,2.05935953,2.34066053,3.41669235,0.04141926,0.66952765
-2.91445723,6.77636688,0.01015220,0.16332041,0.28793278,2.10079986,2.36689611,3.48183133,0.04213742,0.67981034
-2.90845423,6.90064299,0.01029394,0.16455954,0.29051706,2.14461984,2.39504715,3.55002448,0.04287550,0.69122894
-2.90245123,7.03019065,0.01042080,0.16598772,0.29323289,2.19042503,2.42433457,3.62057253,0.04361836,0.70359186
-2.89644822,7.16346221,0.01053203,0.16758831,0.29604392,2.23779489,2.45392269,3.69268300,0.04435027,0.71670833
-2.89044522,7.29881807,0.01062715,0.16934281,0.29891492,2.28629076,2.48294592,3.76549322,0.04505547,0.73039272
-2.88444222,7.43456854,0.01070589,0.17123177,0.30181247,2.33546378,2.51053624,3.83809461,0.04571868,0.74446840
-2.87843922,7.56901513,0.01076822,0.17323565,0.30470531,2.38486259,2.53585042,3.90955750,0.04632557,0.75877068
-2.87243622,7.70048984,0.01081433,0.17533557,0.30756461,2.43404057,2.55809613,3.97895544,0.04686323,0.77314897
-2.86643322,7.82739119,0.01084462,0.17751406,0.31036401,2.48256252,2.57655578,4.04538801,0.04732054,0.78746792
-2.86043022,7.94821577,0.01085967,0.17975555,0.31307956,2.53001042,2.59060727,4.10800168,0.04768847,0.80160767
-2.85442721,8.06158458,0.01086022,0.18204686,0.31568943,2.57598839,2.59974106,4.16600772,0.04796031,0.81546320
-2.84842421,8.16626351,0.01084717,0.18437739,0.31817352,2.62012656,2.60357265,4.21869707,0.04813177,0.82894290
-2.84242121,8.26117782,0.01082152,0.18673925,0.32051303,2.66208403,2.60185038,4.26545164,0.04820104,0.84196647
-2.83641821,8.34542074,0.01078435,0.18912714,0.32268993,2.70155084,2.59445827,4.30575226,0.04816869,0.85446243
-2.83041521,8.41825654,0.01073684,0.19153817,0.32468642,2.73824900,2.58141394,4.33918311,0.04803755,0.86636534
-2.82441221,8.47911873,0.01068017,0.19397147,0.32648451,2.77193295,2.56286201,4.36543317,0.04781250,0.87761314
-2.81840920,8.52760442,0.01061556,0.19642773,0.32806563,2.80238933,2.53906336,4.38429495,0.04750017,0.88814455
-2.81240620,8.56346550,0.01054422,0.19890868,0.32941040,2.82943646,2.51038108,4.39566099,0.04710863,0.89789704
-2.80640320,8.58659800,0.01046735,0.20141643,0.33049851,2.85292368,2.47726371,4.39951873,0.04664709,0.90680536
-2.80040020,8.59703027,0.01038609,0.20395287,0.33130887,2.87273059,2.44022689,4.39594417,0.04612551,0.91480076
-2.79439720,8.59491104,0.01030155,0.20651898,0.33181987,2.88876654,2.39983407,4.38509474,0.04555430,0.92181101
-2.78839420,8.58049791,0.01021479,0.20911420,0.33200985,2.90097030,2.35667740,4.36720197,0.04494402,0.92776126
-2.78239120,8.55414669,0.01012680,0.21173583,0.33185772,2.90930997,2.31135933,4.34256395,0.04430507,0.93257561
-2.77638819,8.51630188,0.01003852,0.21437840,0.33134367,2.91378313,2.26447588,4.31153797,0.04364749,0.93617934
-2.77038519,8.46748823,0.00995081,0.21703324,0.33045002,2.91441713,2.21660188,4.27453337,0.04298073,0.93850157
-2.76438219,8.40830310,0.00986451,0.21968799,0.32916204,2.91126936,2.16827861,4.23200442,0.04231354,0.93947833
-2.75837919,8.33940939,0.00978036,0.22232628,0.32746880,2.90442738,2.12000416,4.18444340,0.04165384,0.93905560
-2.75237619,8.26152847,0.00969906,0.22492752,0.32536387,2.89400864,2.07222630,4.13237352,0.04100866,0.93719229
-2.74637319,8.17543265,0.00962127,0.22746681,0.32284598,2.88015970,2.02533802,4.07634171,0.04038406,0.93386289
-2.74037019,8.08193685,0.00954759,0.22991497,0.31991943,2.86305469,1.97967524,4.01691099,0.03978516,0.92905955
-2.73436718,7.98188899,0.00947856,0.23223873,0.31659437,2.84289304,1.93551663,3.95465262,0.03921610,0.92279357
-2.72836418,7.87615901,0.00941466,0.23440115,0.31288680,2.81989623,1.89308493,3.89013771,0.03868002,0.91509610
-2.72236118,7.76562650,0.00935632,0.23636212,0.30881842,2.79430375,1.85254957,3.82392866,0.03817912,0.90601804
-2.71635818,7.65116715,0.00930390,0.23807909,0.30441620,2.76636836,1.81403007,3.75657038,0.03771462,0.89562913
-2.71035518,7.53363837,0.00925766,0.23950798,0.29971174,2.73635062,1.77759999,3.68858166,0.03728677,0.88401635
-2.70435218,7.41386463,0.00921779,0.24060424,0.29474059,2.70451327,1.74329099,3.62044694,0.03689490,0.87128165
-2.69834917,7.29262325,0.00918439,0.24132397,0.28954124,2.67111544,1.71109692,3.55260871,0.03653738,0.85753917
-2.69234617,7.17063131,0.00915745,0.24162528,0.28415426,2.63640723,1.68097770,3.48546101,0.03621165,0.84291218
-2.68634317,7.04853452,0.00913685,0.24146959,0.27862119,2.60062492,1.65286295,3.41934432,0.03591432,0.82752986
-2.68034017,6.92689866,0.00912237,0.24082300,0.27298362,2.56398716,1.62665528,3.35454198,0.03564113,0.81152404
-2.67433717,6.80620432,0.00911367,0.23965765,0.26728227,2.52669244,1.60223337,3.29127855,0.03538711,0.79502627
-2.66833417,6.68684526,0.00911031,0.23795287,0.26155610,2.48891799,1.57945483,3.22972002,0.03514664,0.77816512
-2.66233117,6.56913070,0.00911177,0.23569636,0.25584173,2.45082043,1.55815900,3.16997603,0.03491361,0.76106402
-2.65632816,6.45329152,0.00911743,0.23288500,0.25017285,2.41253794,1.53816975,3.11210403,0.03468156,0.74383954
-2.65032516,6.33949017,0.00912663,0.22952553,0.24457993,2.37419417,1.51929836,3.05611506,0.03444388,0.72660035
-2.64432216,6.22783379,0.00913866,0.22563488,0.23909001,2.33590340,1.50134668,3.00198105,0.03419401,0.70944662
-2.63831916,6.11838991,0.00915280,0.22124024,0.23372672,2.29777695,1.48411047,2.94964314,0.03392564,0.69247001
-2.63231616,6.01120383,0.00916833,0.21637877,0.22851041,2.25993025,1.46738307,2.89902081,0.03363297,0.67575401
-2.62631316,5.90631679,0.00918458,0.21109701,0.22345843,2.22249022,1.45095929,2.85002116,0.03331088,0.65937462
-2.62031016,5.80378386,0.00920092,0.20545000,0.21858545,2.18560248,1.43463961,2.80254808,0.03295518,0.64340119
-2.61430715,5.70369055,0.00921681,0.19950009,0.21390385,2.14943785,1.41823445,2.75651085,0.03256272,0.62789732
-2.60830415,5.60616723,0.00923176,0.19331557,0.20942414,2.11419772,1.40156852,2.71183174,0.03213160,0.61292166
-2.60230115,5.51140048,0.00924543,0.18696910,0.20515529,2.08011791,1.38448518,2.66845235,0.03166124,0.59852849
-2.59629815,5.41964093,0.00925753,0.18053603,0.20110511,2.04747062,1.36685049,2.62633849,0.03115245,0.58476808
-2.59029515,5.33120701,0.00926789,0.17409269,0.19728047,2.01656442,1.34855700,2.58548341,0.03060743,0.57168665
-2.58429215,5.24648473,0.00927642,0.16771470,0.19368747,1.98774204,1.32952715,2.54590945,0.03002974,0.55932607
-2.57828914,5.16592343,0.00928310,0.16147539,0.19033156,1.96137620,1.30971606,2.50766807,0.02942425,0.54772317
-2.57228614,5.09002812,0.00928798,0.15544438,0.18721748,1.93786358,1.28911369,2.47083856,0.02879698,0.53690885
-2.56628314,5.01934897,0.00929113,0.14968636,0.18434930,1.91761722,1.26774639,2.43552561,0.02815496,0.52690705
-2.56028014,4.95446862,0.00929265,0.14426014,0.18173028,1.90105793,1.24567762,2.40185609,0.02750605,0.51773360
-2.55427714,4.89598850,0.00929267,0.13921798,0.17936280,1.88860491,1.22300805,2.36997535,0.02685874,0.50939534
-2.54827414,4.84451484,0.00929129,0.13460522,0.17724830,1.88066637,1.19987487,2.34004339,0.02622192,0.50188927
-2.54227114,4.80064534,0.00928862,0.13046020,0.17538725,1.87763038,1.17645041,2.31223134,0.02560469,0.49520222
-2.53626813,4.76495725,0.00928478,0.12681443,0.17377919,1.87985647,1.15294016,2.28671827,0.02501612,0.48931088
-2.53026513,4.73799744,0.00927990,0.12369303,0.17242289,1.88766834,1.12958017,2.26368878,0.02446509,0.48418236
-2.52426213,4.72027468,0.00927415,0.12111534,0.17131649,1.90134779,1.10663385,2.24333128,0.02396007,0.47977529
-2.51825913,4.71225424,0.00926779,0.11909561,0.17045783,1.92113007,1.08438834,2.22583702,0.02350899,0.47604137
-2.51225613,4.71435454,0.00926118,0.11764381,0.16984471,1.94720054,1.06315028,2.21139976,0.02311909,0.47292743
-2.50625313,4.72694545,0.00925481,0.11676641,0.16947528,1.97969241,1.04324124,2.20021573,0.02279680,0.47037771
-2.50025013,4.75034746,0.00924940,0.11646706,0.16934832,2.01868548,1.02499258,2.19248379,0.02254767,0.46833639
-2.49424712,4.78483112,0.00924586,0.11674715,0.16946349,2.06420545,1.00873991,2.18840528,0.02237627,0.46675005
-2.48824412,4.83061573,0.00924541,0.11760619,0.16982153,2.11622342,0.99481715,2.18818324,0.02228616,0.46557000
-2.48224112,4.88786679,0.00924951,0.11904199,0.17042427,2.17465547,0.98355006,2.19202074,0.02227982,0.46475422
-2.47623812,4.95669145,0.00925996,0.12105057,0.17127449,2.23936188,0.97524949,2.20011796,0.02235866,0.46426887
-2.47023512,5.03713172,0.00927883,0.12362584,0.17237568,2.31014603,0.97020424,2.21266799,0.02252293,0.46408907
-2.46423212,5.12915548,0.00930847,0.12675915,0.17373151,2.38675297,0.96867375,2.22985113,0.02277179,0.46419911
-2.45822911,5.23264552,0.00935142,0.13043855,0.17534532,2.46886774,0.97088071,2.25182798,0.02310321,0.46459193
-2.45222611,5.34738736,0.00941043,0.13464801,0.17721932,2.55611395,0.97700373,2.27873149,0.02351403,0.46526789
-2.44622311,5.47305670,0.00948829,0.13936660,0.17935385,2.64805285,0.98717041,2.31065839,0.02399995,0.46623302
-2.44022011,5.60920793,0.00958778,0.14456767,0.18174657,2.74418361,1.00145101,2.34766045,0.02455552,0.46749680
-2.43421711,5.75526484,0.00971155,0.15021814,0.18439168,2.84394519,1.01985293,2.38973625,0.02517419,0.46906969
-2.42821411,5.91051491,0.00986201,0.15627796,0.18727926,2.94672052,1.04231645,2.43682406,0.02584835,0.47096056
-2.42221111,6.07410861,0.01004119,0.16269987,0.19039482,3.05184334,1.06871189,2.48879632,0.02656941,0.47317428
-2.41620810,6.24506451,0.01025064,0.16942937,0.19371899,3.15860797,1.09883849,2.54545640,0.02732789,0.47570958
-2.41020510,6.42228100,0.01049136,0.17640511,0.19722750,3.26628221,1.13242522,2.60653791,0.02811351,0.47855741
-2.40420210,6.60455467,0.01076364,0.18355960,0.20089139,3.37412312,1.16913362,2.67170691,0.02891540,0.48169995
-2.39819910,6.79060530,0.01106709,0.19082021,0.20467756,3.48139540,1.20856283,2.74056695,0.02972222,0.48511019
-2.39219610,6.97910639,0.01140052,0.19811056,0.20854947,3.58739157,1.25025662,2.81266689,0.03052241,0.48875237
-2.38619310,7.16872008,0.01176199,0.20535212,0.21246813,3.69145322,1.29371239,2.88751114,0.03130438,0.49258303
-2.38019010,7.35813469,0.01214884,0.21246603,0.21639324,3.79299217,1.33839190,2.96457164,0.03205679,0.49655261
-2.37418709,7.54610297,0.01255773,0.21937497,0.22028436,3.89151039,1.38373332,3.04330112,0.03276878,0.50060770
-2.36818409,7.73147864,0.01298472,0.22600512,0.22410228,3.98661747,1.42916428,3.12314680,0.03343023,0.50469345
-2.36218109,7.91324936,0.01342545,0.23228801,0.22781017,4.07804455,1.47411538,3.20356360,0.03403201,0.50875620
-2.35617809,8.09056377,0.01387521,0.23816216,0.23137475,4.16565359,1.51803366,3.28402636,0.03456622,0.51274608
-2.35017509,8.26275122,0.01432917,0.24357454,0.23476731,4.24944124,1.56039555,3.36404020,0.03502637,0.51661935
-2.34417209,8.42933257,0.01478246,0.24848171,0.23796446,4.32953680,1.60071878,3.44314858,0.03540759,0.52034039
-2.33816908,8.59002167,0.01523043,0.25285053,0.24094872,4.40619410,1.63857277,3.52093873,0.03570672,0.52388318
-2.33216608,8.74471722,0.01566871,0.25665857,0.24370885,4.47977737,1.67358717,3.59704433,0.03592240,0.52723217
-2.32616308,8.89348550,0.01609344,0.25989409,0.24623993,4.55074172,1.70545825,3.67114554,0.03605509,0.53038258
-2.32016008,9.03653525,0.01650131,0.26255569,0.24854318,4.61960910,1.73395292,3.74296668,0.03610707,0.53333999
-2.31415708,9.17418610,0.01688970,0.26465165,0.25062568,4.68694068,1.75891047,3.81227208,0.03608231,0.53611941
-2.30815408,9.30683280,0.01725670,0.26619897,0.25249980,4.75330725,1.78024190,3.87886074,0.03598635,0.53874389
-2.30215108,9.43490732,0.01760114,0.26722228,0.25418264,4.81925888,1.79792718,3.94256055,0.03582614,0.54124269
-2.29614807,9.55884141,0.01792260,0.26775266,0.25569523,4.88529552,1.81201069,4.00322263,0.03560978,0.54364926
-2.29014507,9.67903190,0.01822134,0.26782643,0.25706192,4.95183997,1.82259512,4.06071681,0.03534627,0.54599919
-2.28414207,9.79581078,0.01849823,0.26748400,0.25830951,5.01921462,1.82983436,4.11492853,0.03504526,0.54832809
-2.27813907,9.90942210,0.01875465,0.26676888,0.25946668,5.08762310,1.83392577,4.16575778,0.03471673,0.55066979
-2.27213607,10.02000668,0.01899240,0.26572689,0.26056326,5.15713777,1.83510215,4.21312023,0.03437071,0.55305476
-2.26613307,10.12759577,0.01921357,0.26440551,0.26162971,5.22769372,1.83362406,4.25695067,0.03401698,0.55550897
-2.26013007,10.23211354,0.01942040,0.26285358,0.26269660,5.29908943,1.82977255,4.29720841,0.03366485,0.55805309
-2.25412706,10.33338815,0.01961519,0.26112104,0.26379420,5.37099414,1.82384266,4.33388439,0.03332288,0.56070221
-2.24812406,10.43117050,0.01980018,0.25925900,0.26495210,5.44296149,1.81613797,4.36700926,0.03299872,0.56346592
-2.24212106,10.52515900,0.01997745,0.25731978,0.26619888,5.51444862,1.80696593,4.39666177,0.03269893,0.56634879
-2.23611806,10.61502866,0.02014883,0.25535710,0.26756176,5.58483984,1.79663427,4.42297659,0.03242885,0.56935109
-2.23011506,10.70046233,0.02031589,0.25342609,0.26906630,5.65347356,1.78544801,4.44615077,0.03219257,0.57246969
-2.22411206,10.78118180,0.02047983,0.25158330,0.27073601,5.71967113,1.77370718,4.46644793,0.03199289,0.57569911
-2.21810905,10.85697650,0.02064150,0.24988638,0.27259199,5.78276608,1.76170464,4.48419957,0.03183133,0.57903244
-2.21210605,10.92772770,0.02080136,0.24839352,0.27465240,5.84213224,1.74972400,4.49980291,0.03170819,0.58246217
-2.20610305,10.99342643,0.02095947,0.24716260,0.27693204,5.89720944,1.73803721,4.51371493,0.03162268,0.58598081
-2.20010005,11.05418368,0.02111552,0.24624990,0.27944175,5.94752530,1.72690162,4.52644257,0.03157298,0.58958122
-2.19409705,11.11023200,0.02126880,0.24570860,0.28218786,5.99271217,1.71655638,4.53852921,0.03155643,0.59325659
-2.18809405,11.16191824,0.02141821,0.24558683,0.28517162,6.03251844,1.70721815,4.55053792,0.03156970,0.59700016
-2.18209105,11.20968759,0.02156229,0.24592563,0.28838868,6.06681360,1.69907609,4.56303221,0.03160894,0.60080461
-2.17608804,11.25406006,0.02169918,0.24675673,0.29182864,6.09558703,1.69228636,4.57655515,0.03166997,0.60466124
-2.17008504,11.29560060,0.02182667,0.24810033,0.29547475,6.11894076,1.68696638,4.59160800,0.03174848,0.60855896
-2.16408204,11.33488493,0.02194217,0.24996307,0.29930374,6.13707661,1.68318933,4.60862949,0.03184019,0.61248327
-2.15807904,11.37246339,0.02204278,0.25233632,0.30328591,6.15027889,1.68097910,4.62797698,0.03194106,0.61641535
-2.15207604,11.40882512,0.02212527,0.25519481,0.30738545,6.15889353,1.68030642,4.64991075,0.03204740,0.62033128
-2.14607304,11.44436528,0.02218614,0.25849604,0.31156102,6.16330518,1.68108649,4.67458230,0.03215607,0.62420158
-2.14007004,11.47935753,0.02222169,0.26218017,0.31576662,6.16391368,1.68317857,4.70202764,0.03226462,0.62799119
-2.13406703,11.51393390,0.02222812,0.26617088,0.31995276,6.16111141,1.68638788,4.73216601,0.03237137,0.63165988
-2.12806403,11.54807358,0.02220160,0.27037687,0.32406782,6.15526281,1.69047003,4.76480430,0.03247554,0.63516315
-2.12206103,11.58160158,0.02213842,0.27469429,0.32805970,6.14668743,1.69513793,4.79964709,0.03257731,0.63845366
-2.11605803,11.61419762,0.02203512,0.27900972,0.33187753,6.13564733,1.70007123,4.83631164,0.03267788,0.64148307
-2.11005503,11.64541458,0.02188867,0.28320394,0.33547346,6.12233954,1.70492783,4.87434721,0.03277947,0.64420419
-2.10405203,11.67470551,0.02169659,0.28715600,0.33880447,6.10689381,1.70935707,4.91325727,0.03288529,0.64657346
-2.09804902,11.70145729,0.02145715,0.29074759,0.34183395,6.08937553,1.71301400,4.95252355,0.03299951,0.64855337
-2.09204602,11.72502842,0.02116947,0.29386747,0.34453312,6.06979345,1.71557386,4.99162999,0.03312713,0.65011485
-2.08604302,11.74478846,0.02083368,0.29641566,0.34688207,6.04811122,1.71674614,5.03008533,0.03327388,0.65123932
-2.08004002,11.76015596,0.02045098,0.29830721,0.34887044,6.02426192,1.71628734,5.06744258,0.03344597,0.65192030
-2.07403702,11.77063233,0.02002373,0.29947538,0.35049751,5.99816428,1.71401159,5.10331414,0.03364996,0.65216441
-2.06803402,11.77582887,0.01955544,0.29987396,0.35177189,5.96973927,1.70979859,5.13738152,0.03389245,0.65199163
-2.06203102,11.77548517,0.01905070,0.29947871,0.35271060,5.93892591,1.70359828,5.16939885,0.03417982,0.65143478
-2.05602801,11.76947733,0.01851517,0.29828778,0.35333773,5.90569508,1.69543189,5.19919013,0.03451795,0.65053822
-2.05002501,11.75781569,0.01795536,0.29632109,0.35368259,5.87006051,1.68538943,5.22664033,0.03491192,0.64935575
-2.04402201,11.74063201,0.01737852,0.29361875,0.35377759,5.83208617,1.67362349,5.25168107,0.03536573,0.64794790
-2.03801901,11.71815761,0.01679240,0.29023864,0.35365585,5.79188984,1.66034001,5.27427218,0.03588201,0.64637876
-2.03201601,11.69069404,0.01620503,0.28625325,0.35334878,5.74964269,1.64578625,5.29438039,0.03646186,0.64471239
-2.02601301,11.65857891,0.01562442,0.28174598,0.35288375,5.70556527,1.63023705,5.31195722,0.03710460,0.64300934
-2.02001001,11.62214978,0.01505841,0.27680718,0.35228191,5.65992034,1.61397987,5.32691780,0.03780769,0.64132314
-2.01400700,11.58170910,0.01451431,0.27153016,0.35155648,5.61300342,1.59729982,5.33912255,0.03856672,0.63969737
-2.00800400,11.53749339,0.01399877,0.26600725,0.35071153,5.56513174,1.58046536,5.34836347,0.03937540,0.63816319
-2.00200100,11.48964921,0.01351756,0.26032639,0.34974134,5.51663279,1.56371564,5.35435657,0.04022569,0.63673774
-1.99599800,11.43821831,0.01307541,0.25456817,0.34863040,5.46783323,1.54725016,5.35674122,0.04110801,0.63542340
