energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-3.27463732,1.87556196,0.01090386,0.09317099,0.40366542,1.52514144,0.31420079,0.05835439,0.24888156,0.00000000
-3.26863432,1.87221908,0.01232881,0.09566119,0.41014259,1.51440067,0.31887675,0.05915882,0.25360017,0.00000000
-3.26263132,1.87887766,0.01392885,0.09893748,0.42081311,1.51106769,0.32562504,0.06029406,0.25910794,0.00000000
-3.25662831,1.89576240,0.01571017,0.10299497,0.43577197,1.51530651,0.33448955,0.06176457,0.26538908,0.00000000
-3.25062531,1.92291721,0.01767708,0.10781247,0.45503389,1.52715562,0.34546242,0.06356781,0.27241699,0.00000000
-3.24462231,1.96019981,0.01983180,0.11335181,0.47853066,1.54652717,0.35848178,0.06569370,0.28015296,0.00000000
-3.23861931,2.00727983,0.02217411,0.11955766,0.50611026,1.57320741,0.37343144,0.06812442,0.28854524,0.00000000
-3.23261631,2.06364088,0.02470122,0.12635794,0.53753785,1.60685866,0.39014236,0.07083445,0.29752855,0.00000000
-3.22661331,2.12858654,0.02740746,0.13366498,0.57249882,1.64702278,0.40839606,0.07379094,0.30702411,0.00000000
-3.22061031,2.20125040,0.03028419,0.14137704,0.61060365,1.69312638,0.42792972,0.07695431,0.31694017,0.00000000
-3.21460730,2.28061014,0.03331959,0.14938056,0.65139492,1.74448796,0.44844279,0.08027911,0.32717332,0.00000000
-3.20860430,2.36550547,0.03649857,0.15755272,0.69435596,1.80032723,0.46960494,0.08371509,0.33761032,0.00000000
-3.20260130,2.45465977,0.03980273,0.16576438,0.73892141,1.85977659,0.49106493,0.08720844,0.34813062,0.00000000
-3.19659830,2.54670514,0.04321029,0.17388330,0.78448921,1.92189516,0.51246015,0.09070309,0.35860955,0.00000000
-3.19059530,2.64021023,0.04669616,0.18177736,0.83043392,1.98568496,0.53342633,0.09414215,0.36892191,0.00000000
-3.18459230,2.73371049,0.05023202,0.18931789,0.87612101,2.05010953,0.55360727,0.09746930,0.37894607,0.00000000
-3.17858929,2.82574000,0.05378650,0.19638281,0.92092179,2.11411447,0.57266401,0.10063015,0.38856835,0.00000000
-3.17258629,2.91486430,0.05732542,0.20285949,0.96422870,2.17664964,0.59028326,0.10357355,0.39768748,0.00000000
-3.16658329,2.99971318,0.06081211,0.20864737,1.00547032,2.23669267,0.60618476,0.10625269,0.40621897,0.00000000
-3.16058029,3.07901283,0.06420790,0.21366011,1.04412590,2.29327294,0.62012747,0.10862615,0.41409928,0.00000000
-3.15457729,3.15161624,0.06747263,0.21782730,1.07973886,2.34549559,0.63191429,0.11065868,0.42128945,0.00000000
-3.14857429,3.21653120,0.07056529,0.22109571,1.11192885,2.39256479,0.64139537,0.11232187,0.42777808,0.00000000
-3.14257129,3.27294496,0.07344481,0.22343005,1.14040200,2.43380541,0.64846997,0.11359455,0.43358346,0.00000000
-3.13656828,3.32024483,0.07607089,0.22481322,1.16495891,2.46868238,0.65308684,0.11446305,0.43875472,0.00000000
-3.13056528,3.35803420,0.07840492,0.22524620,1.18550020,2.49681711,0.65524344,0.11492129,0.44337179,0.00000000
-3.12456228,3.38614320,0.08041097,0.22474750,1.20202929,2.51800011,0.65498381,0.11497066,0.44754424,0.00000000
-3.11855928,3.40463385,0.08205678,0.22335224,1.21465220,2.53219944,0.65239566,0.11461978,0.45140879,0.00000000
-3.11255628,3.41379928,0.08331475,0.22111104,1.22357447,2.53956444,0.64760643,0.11388416,0.45512565,0.00000000
-3.10655328,3.41415697,0.08416288,0.21808860,1.22909507,2.54042442,0.64077886,0.11278570,0.45887371,0.00000000
-3.10055028,3.40643610,0.08458560,0.21436213,1.23159748,2.53528233,0.63210603,0.11135212,0.46284466,0.00000000
-3.09454727,3.39155926,0.08457446,0.21001965,1.23153826,2.52480334,0.62180610,0.10961633,0.46723635,0.00000000
-3.08854427,3.37061885,0.08412867,0.20515819,1.22943332,2.50979857,0.61011679,0.10761568,0.47224543,0.00000000
-3.08254127,3.34484888,0.08325535,0.19988189,1.22584249,2.49120448,0.59728988,0.10539122,0.47805972,0.00000000
-3.07653827,3.31559278,0.08196966,0.19430013,1.22135268,2.47005838,0.58358568,0.10298688,0.48485047,0.00000000
-3.07053527,3.28426812,0.08029458,0.18852553,1.21656043,2.44747078,0.56926753,0.10044860,0.49276488,0.00000000
-3.06453227,3.25232925,0.07826042,0.18267197,1.21205422,2.42459543,0.55459657,0.09782345,0.50191921,0.00000000
-3.05852926,3.22122878,0.07590420,0.17685267,1.20839733,2.40259792,0.53982664,0.09515873,0.51239270,0.00000000
-3.05252626,3.19237896,0.07326866,0.17117816,1.20611161,2.38262364,0.52519953,0.09250107,0.52422268,0.00000000
-3.04652326,3.16711415,0.07040117,0.16575434,1.20566286,2.36576618,0.51094047,0.08989552,0.53740100,0.00000000
-3.04052026,3.14665508,0.06735245,0.16068064,1.20744805,2.35303686,0.49725417,0.08738467,0.55187203,0.00000000
-3.03451726,3.13207610,0.06417518,0.15604809,1.21178497,2.34533631,0.48432118,0.08500782,0.56753230,0.00000000
-3.02851426,3.12427604,0.06092262,0.15193771,1.21890421,2.34342867,0.47229491,0.08280019,0.58423174,0.00000000
-3.02251126,3.12395331,0.05764714,0.14841883,1.22894387,2.34791915,0.46129919,0.08079225,0.60177670,0.00000000
-3.01650825,3.13158589,0.05439894,0.14554770,1.24194679,2.35923529,0.45142650,0.07900907,0.61993431,0.00000000
-3.01050525,3.14741648,0.05122475,0.14336630,1.25786034,2.37761234,0.44273687,0.07746987,0.63843831,0.00000000
-3.00450225,3.17144305,0.04816677,0.14190134,1.27653849,2.40308302,0.43525754,0.07618759,0.65699585,0.00000000
-2.99849925,3.20341500,0.04526182,0.14116358,1.29774596,2.43547191,0.42898334,0.07516871,0.67529518,0.00000000
-2.99249625,3.24283486,0.04254058,0.14114743,1.32116417,2.47439444,0.42387776,0.07441312,0.69301376,0.00000000
-2.98649325,3.28896555,0.04002719,0.14183089,1.34639874,2.51926065,0.41987474,0.07391418,0.70982662,0.00000000
-2.98049025,3.34084308,0.03773900,0.14317582,1.37298823,2.56928369,0.41688113,0.07365888,0.72541453,0.00000000
-2.97448724,3.39729454,0.03568655,0.14512860,1.40041395,2.62349307,0.41477960,0.07362823,0.73947181,0.00000000
-2.96848424,3.45696120,0.03387378,0.14762114,1.42811062,2.68075248,0.41343224,0.07379766,0.75171357,0.00000000
-2.96248124,3.51832645,0.03229840,0.15057218,1.45547773,2.73978219,0.41268438,0.07413767,0.76188201,0.00000000
-2.95647824,3.57974829,0.03095241,0.15388907,1.48189154,2.79918569,0.41236891,0.07461455,0.76975201,0.00000000
-2.95047524,3.63949601,0.02982281,0.15746976,1.50671765,2.85748033,0.41231069,0.07519116,0.77513552,0.00000000
-2.94447224,3.69579036,0.02889233,0.16120512,1.52932401,2.91313140,0.41233119,0.07582792,0.77788515,0.00000000
-2.93846923,3.74684682,0.02814030,0.16498153,1.54909433,2.96458923,0.41225314,0.07648374,0.77789665,0.00000000
-2.93246623,3.79092084,0.02754351,0.16868365,1.56544178,3.01032831,0.41190519,0.07711714,0.77511062,0.00000000
-2.92646323,3.82635423,0.02707719,0.17219730,1.57782271,3.04888773,0.41112637,0.07768729,0.76951336,0.00000000
-2.92046023,3.85162146,0.02671583,0.17541250,1.58575030,3.07891156,0.40977038,0.07815519,0.76113697,0.00000000
-2.91445723,3.86537447,0.02643418,0.17822635,1.58880761,3.09918823,0.40770962,0.07848471,0.75005891,0.00000000
-2.90845423,3.86648467,0.02620802,0.18054596,1.58665980,3.10868735,0.40483879,0.07864369,0.73640099,0.00000000
-2.90245123,3.85408055,0.02601500,0.18229107,1.57906502,3.10659273,0.40107808,0.07860492,0.72032782,0.00000000
-2.89644822,3.82757946,0.02583538,0.18339647,1.56588343,3.09233026,0.39637582,0.07834701,0.70204486,0.00000000
-2.89044522,3.78671218,0.02565265,0.18381403,1.54708401,3.06558951,0.39071056,0.07785520,0.68179603,0.00000000
-2.88444222,3.73153921,0.02545412,0.18351425,1.52274854,3.02633787,0.38409247,0.07712190,0.65986081,0.00000000
-2.87843922,3.66245775,0.02523136,0.18248740,1.49307264,2.97482672,0.37656411,0.07614712,0.63655099,0.00000000
-2.87243622,3.58019895,0.02498049,0.18074402,1.45836337,2.91158896,0.36820041,0.07493869,0.61220677,0.00000000
-2.86643322,3.48581510,0.02470247,0.17831489,1.41903347,2.83742806,0.35910796,0.07351225,0.58719252,0.00000000
-2.86043022,3.38065724,0.02440310,0.17525037,1.37559222,2.75339873,0.34942349,0.07189095,0.56189190,0.00000000
-2.85442721,3.26634362,0.02409297,0.17161924,1.32863312,2.66078001,0.33931174,0.07010508,0.53670256,0.00000000
-2.84842421,3.14472026,0.02378728,0.16750687,1.27881883,2.56104171,0.32896247,0.06819127,0.51203028,0.00000000
-2.84242121,3.01781482,0.02350543,0.16301304,1.22686395,2.45580558,0.31858700,0.06619171,0.48828280,0.00000000
-2.83641821,2.88778558,0.02327053,0.15824929,1.17351608,2.34680258,0.30841401,0.06415302,0.46586320,0.00000000
-2.83041521,2.75686728,0.02310880,0.15333588,1.11953621,2.23582803,0.29868488,0.06212508,0.44516309,0.00000000
-2.82441221,2.62731570,0.02304872,0.14839861,1.06567899,2.12469617,0.28964865,0.06015970,0.42655566,0.00000000
-2.81840920,2.50135276,0.02312016,0.14356543,1.01267367,2.01519578,0.28155646,0.05830924,0.41038871,0.00000000
-2.81240620,2.38111408,0.02335341,0.13896309,0.96120657,1.90904842,0.27465590,0.05662516,0.39697781,0.00000000
-2.80640320,2.26860027,0.02377804,0.13471373,0.91190555,1.80787036,0.26918505,0.05515665,0.38659967,0.00000000
-2.80040020,2.16563340,0.02442184,0.13093174,0.86532707,1.71313931,0.26536645,0.05394923,0.37948603,0.00000000
-2.79439720,2.07381946,0.02530957,0.12772081,0.82194613,1.62616664,0.26340116,0.05304351,0.37581787,0.00000000
-2.78839420,1.99451755,0.02646187,0.12517123,0.78214937,1.54807546,0.26346289,0.05247396,0.37572046,0.00000000
-2.78239120,1.92881619,0.02789413,0.12335764,0.74623123,1.47978465,0.26569234,0.05226793,0.37925905,0.00000000
-2.77638819,1.87751654,0.02961548,0.12233716,0.71439314,1.42199866,0.27019204,0.05244483,0.38643551,0.00000000
-2.77038519,1.84112272,0.03162787,0.12214795,0.68674538,1.37520278,0.27702157,0.05301541,0.39718593,0.00000000
-2.76438219,1.81983863,0.03392538,0.12280827,0.66331143,1.33966327,0.28619361,0.05398140,0.41137937,0.00000000
-2.75837919,1.81357079,0.03649370,0.12431606,0.64403406,1.31543176,0.29767069,0.05533525,0.42881778,0.00000000
-2.75237619,1.82193686,0.03930986,0.12664902,0.62878304,1.30235325,0.31136306,0.05706016,0.44923728,0.00000000
-2.74637319,1.84427911,0.04234222,0.12976516,0.61736368,1.30007707,0.32712766,0.05913037,0.47231078,0.00000000
-2.74037019,1.87968231,0.04555082,0.13360396,0.60952600,1.30807023,0.34476840,0.06151166,0.49765212,0.00000000
-2.73436718,1.92699569,0.04888798,0.13808787,0.60497391,1.32563262,0.36403794,0.06416206,0.52482160,0.00000000
-2.72836418,1.98485837,0.05229921,0.14312441,0.60337431,1.35191377,0.38464086,0.06703285,0.55333309,0.00000000
-2.72236118,2.05172800,0.05572447,0.14860858,0.60436561,1.38593087,0.40623846,0.07006970,0.58266251,0.00000000
-2.71635818,2.12591211,0.05909961,0.15442572,0.60756581,1.42658781,0.42845498,0.07321402,0.61225761,0.00000000
-2.71035518,2.20560188,0.06235816,0.16045454,0.61257984,1.47269527,0.45088534,0.07640440,0.64154893,0.00000000
-2.70435218,2.28890799,0.06543313,0.16657053,0.61900623,1.52299175,0.47310408,0.07957826,0.66996166,0.00000000
-2.69834917,2.37389788,0.06825903,0.17264931,0.62644323,1.57616545,0.49467526,0.08267341,0.69692814,0.00000000
-2.69234617,2.45863405,0.07077388,0.17857009,0.63449438,1.63087706,0.51516326,0.08562974,0.72190064,0.00000000
-2.68634317,2.54121273,0.07292113,0.18421904,0.64277374,1.68578310,0.53414387,0.08839079,0.74436403,0.00000000
-2.68034017,2.61980205,0.07465148,0.18949230,0.65091069,1.73955989,0.55121540,0.09090523,0.76384798,0.00000000
-2.67433717,2.69267890,0.07592445,0.19429884,0.65855463,1.79092744,0.56600953,0.09312819,0.77993821,0.00000000
-2.66833417,2.75826367,0.07670970,0.19856271,0.66537940,1.83867320,0.57820125,0.09502237,0.79228644,0.00000000
-2.66233117,2.81515170,0.07698793,0.20222484,0.67108755,1.88167487,0.58751778,0.09655889,0.80061861,0.00000000
-2.65632816,2.86214067,0.07675148,0.20524417,0.67541437,1.91892174,0.59374591,0.09771788,0.80474114,0.00000000
-2.65032516,2.89825294,0.07600443,0.20759815,0.67813162,1.94953397,0.59673765,0.09848878,0.80454495,0.00000000
-2.64432216,2.92275215,0.07476236,0.20928257,0.67905080,1.97277906,0.59641387,0.09887024,0.80000701,0.00000000
-2.63831916,2.93515349,0.07305165,0.21031063,0.67802592,1.98808499,0.59276587,0.09886981,0.79118958,0.00000000
-2.63231616,2.93522724,0.07090842,0.21071152,0.67495549,1.99504939,0.58585484,0.09850332,0.77823689,0.00000000
-2.62631316,2.92299558,0.06837721,0.21052837,0.66978380,1.99344451,0.57580923,0.09779396,0.76136974,0.00000000
-2.62031016,2.89872280,0.06550938,0.20981581,0.66250115,1.98321763,0.56282030,0.09677127,0.74087797,0.00000000
-2.61430715,2.86289937,0.06236132,0.20863721,0.65314320,1.96448689,0.54713595,0.09546981,0.71711130,0.00000000
-2.60830415,2.81622069,0.05899263,0.20706184,0.64178924,1.93753282,0.52905322,0.09392795,0.69046885,0.00000000
-2.60230115,2.75956143,0.05546427,0.20516196,0.62855952,1.90278580,0.50890972,0.09218647,0.66138781,0.00000000
-2.59629815,2.69394660,0.05183683,0.20301015,0.61361165,1.86081006,0.48707452,0.09028731,0.63033159,0.00000000
-2.59029515,2.62052069,0.04816888,0.20067700,0.59713623,1.81228497,0.46393867,0.08827241,0.59777805,0.00000000
-2.58429215,2.54051615,0.04451562,0.19822911,0.57935188,1.75798439,0.43990589,0.08618262,0.56420808,0.00000000
-2.57828914,2.45522248,0.04092773,0.19572779,0.56049983,1.69875498,0.41538368,0.08405697,0.53009489,0.00000000
-2.57228614,2.36595715,0.03745052,0.19322826,0.54083827,1.63549440,0.39077519,0.08193199,0.49589448,0.00000000
-2.56628314,2.27403933,0.03412339,0.19077951,0.52063661,1.56913023,0.36647201,0.07984137,0.46203729,0.00000000
-2.56028014,2.18076722,0.03097960,0.18842476,0.50017002,1.50060045,0.34284809,0.07781582,0.42892137,0.00000000
-2.55427714,2.08739944,0.02804626,0.18620244,0.47971405,1.43083600,0.32025483,0.07588315,0.39690710,0.00000000
-2.54827414,1.99514081,0.02534464,0.18414757,0.45953985,1.36074594,0.29901745,0.07406845,0.36631335,0.00000000
-2.54227114,1.90513232,0.02289066,0.18229352,0.43990972,1.29120561,0.27943243,0.07239453,0.33741527,0.00000000
-2.53626813,1.81844512,0.02069550,0.18067383,0.42107327,1.22304758,0.26176602,0.07088236,0.31044337,0.00000000
-2.53026513,1.73607779,0.01876642,0.17932408,0.40326402,1.15705557,0.24625366,0.06955150,0.28558379,0.00000000
-2.52426213,1.65895637,0.01710751,0.17828351,0.38669659,1.09396082,0.23310001,0.06842065,0.26297967,0.00000000
-2.51825913,1.58793605,0.01572058,0.17759637,0.37156423,1.03444067,0.22247948,0.06750794,0.24273332,0.00000000
-2.51225613,1.52380391,0.01460596,0.17731284,0.35803677,0.97911867,0.21453711,0.06683130,0.22490897,0.00000000
-2.50625313,1.46728159,0.01376321,0.17748927,0.34625895,0.92856565,0.20938937,0.06640849,0.20953598,0.00000000
-2.50025013,1.41902724,0.01319173,0.17818801,0.33634892,0.88330118,0.20712499,0.06625715,0.19661223,0.00000000
-2.49424712,1.37963608,0.01289135,0.17947643,0.32839708,0.84379485,0.20780544,0.06639452,0.18610767,0.00000000
-2.48824412,1.34963902,0.01286261,0.18142552,0.32246514,0.81046672,0.21146526,0.06683715,0.17796769,0.00000000
-2.48224112,1.32949923,0.01310701,0.18410784,0.31858537,0.78368675,0.21811186,0.06760033,0.17211640,0.00000000
-2.47623812,1.31960636,0.01362709,0.18759515,0.31676024,0.76377268,0.22772513,0.06869752,0.16845963,0.00000000
-2.47023512,1.32026885,0.01442633,0.19195575,0.31696227,0.75098640,0.24025668,0.07013969,0.16688767,0.00000000
-2.46423212,1.33170443,0.01550896,0.19725158,0.31913439,0.74552874,0.25562900,0.07193456,0.16727762,0.00000000
-2.45822911,1.35402940,0.01687958,0.20353555,0.32319070,0.74753286,0.27373452,0.07408600,0.16949554,0.00000000
-2.45222611,1.38724738,0.01854277,0.21084880,0.32901767,0.75705652,0.29443479,0.07659336,0.17339820,0.00000000
-2.44622311,1.43123808,0.02050251,0.21921844,0.33647601,0.77407369,0.31755995,0.07945101,0.17883459,0.00000000
-2.44022011,1.48574689,0.02276162,0.22865560,0.34540291,0.79846599,0.34290859,0.08264792,0.18564722,0.00000000
-2.43421711,1.55037601,0.02532111,0.23915399,0.35561493,0.83001450,0.37024824,0.08616747,0.19367314,0.00000000
-2.42821411,1.62457780,0.02817951,0.25068897,0.36691126,0.86839271,0.39931636,0.08998740,0.20274495,0.00000000
-2.42221111,1.70765079,0.03133221,0.26321712,0.37907736,0.91316108,0.42982225,0.09407987,0.21269154,0.00000000
-2.41620810,1.79873901,0.03477083,0.27667635,0.39188889,0.96376386,0.46144953,0.09841174,0.22333889,0.00000000
-2.41020510,1.89683489,0.03848263,0.29098633,0.40511575,1.01952884,0.49385947,0.10294495,0.23451082,0.00000000
-2.40420210,2.00078592,0.04244997,0.30604942,0.41852607,1.07967025,0.52669495,0.10763698,0.24602981,0.00000000
-2.39819910,2.10930523,0.04664990,0.32175170,0.43189013,1.14329531,0.55958505,0.11244144,0.25771781,0.00000000
-2.39219610,2.22098601,0.05105383,0.33796429,0.44498396,1.20941456,0.59215002,0.11730866,0.26939731,0.00000000
-2.38619310,2.33431957,0.05562736,0.35454471,0.45759256,1.27695593,0.62400669,0.12218635,0.28089246,0.00000000
-2.38019010,2.44771682,0.06033029,0.37133826,0.46951266,1.34478254,0.65477397,0.12702021,0.29203048,0.00000000
-2.37418709,2.55953276,0.06511672,0.38817943,0.48055505,1.41171365,0.68407844,0.13175456,0.30264316,0.00000000
-2.36818409,2.66809340,0.06993546,0.40489327,0.49054631,1.47654853,0.71155980,0.13633298,0.31256873,0.00000000
-2.36218109,2.77172476,0.07473054,0.42129681,0.49933008,1.53809238,0.73687613,0.14069887,0.32165382,0.00000000
-2.35617809,2.86878310,0.07944197,0.43720049,0.50676798,1.59518351,0.75970876,0.14479606,0.32975568,0.00000000
-2.35017509,2.95768583,0.08400674,0.45240980,0.51274006,1.64672100,0.77976685,0.14856939,0.33674451,0.00000000
-2.34417209,3.03694237,0.08835990,0.46672708,0.51714509,1.69169170,0.79679139,0.15196529,0.34250588,0.00000000
-2.33816908,3.10518403,0.09243593,0.47995367,0.51990062,1.72919570,0.81055885,0.15493247,0.34694309,0.00000000
-2.33216608,3.16119240,0.09617017,0.49189236,0.52094298,1.75846918,0.82088419,0.15742257,0.34997952,0.00000000
-2.32616308,3.20392525,0.09950036,0.50235036,0.52022728,1.77890386,0.82762353,0.15939089,0.35156065,0.00000000
-2.32016008,3.23253924,0.10236827,0.51114262,0.51772746,1.79006215,0.83067616,0.16079721,0.35165579,0.00000000
-2.31415708,3.24640883,0.10472128,0.51809560,0.51343637,1.79168750,0.82998612,0.16160659,0.35025937,0.00000000
-2.30815408,3.24514061,0.10651389,0.52305135,0.50736594,1.78370947,0.82554322,0.16179024,0.34739157,0.00000000
-2.30215108,3.22858264,0.10770919,0.52587182,0.49954735,1.76624323,0.81738350,0.16132635,0.34309843,0.00000000
-2.29614807,3.19682828,0.10828000,0.52644317,0.49003117,1.73958372,0.80558903,0.16020092,0.33745109,0.00000000
-2.29014507,3.15021427,0.10820988,0.52467998,0.47888734,1.70419445,0.79028720,0.15840844,0.33054438,0.00000000
-2.28414207,3.08931308,0.10749383,0.52052910,0.46620494,1.66069167,0.77164908,0.15595252,0.32249458,0.00000000
-2.27813907,3.01491938,0.10613859,0.51397280,0.45209170,1.60982431,0.74988724,0.15284626,0.31343648,0.00000000
-2.27213607,2.92803113,0.10416263,0.50503125,0.43667302,1.55245069,0.72525267,0.14911248,0.30351980,0.00000000
-2.26613307,2.82982567,0.10159582,0.49376390,0.42009060,1.48951281,0.69803089,0.14478360,0.29290506,0.00000000
-2.26013007,2.72163149,0.09847865,0.48026976,0.40250055,1.42200924,0.66853732,0.13990139,0.28175905,0.00000000
-2.25412706,2.60489649,0.09486117,0.46468638,0.38407101,1.35096765,0.63711189,0.13451628,0.27025012,0.00000000
-2.24812406,2.48115370,0.09080161,0.44718761,0.36497928,1.27741784,0.60411301,0.12868649,0.25854342,0.00000000
-2.24212106,2.35198569,0.08636481,0.42798011,0.34540861,1.20236645,0.56991101,0.12247687,0.24679631,0.00000000
-2.23611806,2.21898855,0.08162039,0.40729870,0.32554461,1.12677382,0.53488128,0.11595753,0.23515410,0.00000000
-2.23011506,2.08373684,0.07664088,0.38540076,0.30557154,1.05153394,0.49939718,0.10920225,0.22374638,0.00000000
-2.22411206,1.94775053,0.07149981,0.36255986,0.28566860,0.97745792,0.46382312,0.10228684,0.21268401,0.00000000
-2.21810905,1.81246500,0.06626981,0.33905901,0.26600629,0.90526130,0.42850788,0.09528742,0.20205689,0.00000000
-2.21210605,1.67920500,0.06102089,0.31518356,0.24674313,0.83555535,0.39377848,0.08827864,0.19193268,0.00000000
-2.20610305,1.54916334,0.05581885,0.29121436,0.22802274,0.76884255,0.35993478,0.08133217,0.18235641,0.00000000
-2.20010005,1.42338484,0.05072391,0.26742118,0.20997152,0.70551580,0.32724505,0.07451510,0.17335104,0.00000000
-2.19409705,1.30275585,0.04578968,0.24405688,0.19269702,0.64586136,0.29594258,0.06788878,0.16491886,0.00000000
-2.18809405,1.18799941,0.04106238,0.22135237,0.17628693,0.59006490,0.26622350,0.06150771,0.15704373,0.00000000
-2.18209105,1.07967601,0.03658034,0.19951269,0.16080887,0.53822035,0.23824581,0.05541882,0.14969393,0.00000000
-2.17608804,0.97818940,0.03237382,0.17871417,0.14631097,0.49034080,0.21212965,0.04966106,0.14282552,0.00000000
-2.17008504,0.88379717,0.02846516,0.15910283,0.13282300,0.44637106,0.18795876,0.04426518,0.13638606,0.00000000
-2.16408204,0.79662512,0.02486909,0.14079397,0.12035822,0.40620117,0.16578301,0.03925391,0.13031849,0.00000000
-2.15807904,0.71668489,0.02159333,0.12387293,0.10891572,0.36968034,0.14562187,0.03464234,0.12456491,0.00000000
-2.15207604,0.64389375,0.01863930,0.10839686,0.09848315,0.33663078,0.12746864,0.03043856,0.11907028,0.00000000
-2.14607304,0.57809585,0.01600301,0.09439733,0.08903969,0.30686091,0.11129531,0.02664445,0.11378569,0.00000000
-2.14007004,0.51908384,0.01367599,0.08188376,0.08055920,0.28017774,0.09705773,0.02325669,0.10867119,0.00000000
-2.13406703,0.46662028,0.01164623,0.07084725,0.07301337,0.25639781,0.08470104,0.02026774,0.10369808,0.00000000
-2.12806403,0.42045791,0.00989920,0.06126485,0.06637476,0.23535668,0.07416499,0.01766700,0.09885058,0.00000000
-2.12206103,0.38035821,0.00841872,0.05310383,0.06061962,0.21691679,0.06538913,0.01544187,0.09412679,0.00000000
-2.11605803,0.34610781,0.00718781,0.04632603,0.05573044,0.20097348,0.05831761,0.01357878,0.08953908,0.00000000
-2.11005503,0.31753222,0.00618944,0.04089183,0.05169812,0.18745933,0.05290340,0.01206420,0.08511388,0.00000000
-2.10405203,0.29450669,0.00540717,0.03676389,0.04852373,0.17634669,0.04911199,0.01088543,0.08089081,0.00000000
-2.09804902,0.27696407,0.00482566,0.03391030,0.04621979,0.16764861,0.04692420,0.01003134,0.07692146,0.00000000
-2.09204602,0.26489950,0.00443104,0.03230712,0.04481108,0.16141827,0.04633832,0.00949291,0.07326768,0.00000000
-2.08604302,0.25837204,0.00421120,0.03194031,0.04433496,0.15774693,0.04737121,0.00926360,0.06999962,0.00000000
-2.08004002,0.25750326,0.00415593,0.03280687,0.04484116,0.15676066,0.05005860,0.00933955,0.06719351,0.00000000
-2.07403702,0.26247297,0.00425697,0.03491525,0.04639109,0.15861601,0.05445446,0.00971962,0.06492935,0.00000000
-2.06803402,0.27351219,0.00450797,0.03828499,0.04905659,0.16349453,0.06062929,0.01040521,0.06328848,0.00000000
-2.06203102,0.29089373,0.00490433,0.04294561,0.05291830,0.17159661,0.06866769,0.01139997,0.06235125,0.00000000
-2.05602801,0.31492036,0.00544305,0.04893479,0.05806339,0.18313444,0.07866494,0.01270936,0.06219464,0.00000000
-2.05002501,0.34591113,0.00612244,0.05629588,0.06458294,0.19832444,0.09072281,0.01434000,0.06289002,0.00000000
-2.04402201,0.38418591,0.00694185,0.06507486,0.07256887,0.21737906,0.10494468,0.01629903,0.06450106,0.00000000
-2.03801901,0.43004860,0.00790135,0.07531678,0.08211044,0.24049827,0.12143006,0.01859328,0.06708177,0.00000000
-2.03201601,0.48376937,0.00900142,0.08706188,0.09329041,0.26786072,0.14026866,0.02122847,0.07067463,0.00000000
-2.02601301,0.54556636,0.01024259,0.10034141,0.10618099,0.29961477,0.16153423,0.02420825,0.07530900,0.00000000
-2.02001001,0.61558729,0.01162513,0.11517342,0.12083958,0.33586951,0.18527826,0.02753340,0.08099969,0.00000000
-2.01400700,0.69389149,0.01314870,0.13155857,0.13730441,0.37668602,0.21152391,0.03120095,0.08774568,0.00000000
-2.00800400,0.78043295,0.01481211,0.14947622,0.15559032,0.42206902,0.24026024,0.03520339,0.09552914,0.00000000
-2.00200100,0.87504498,0.01661301,0.16888096,0.17568471,0.47195915,0.27143713,0.03952801,0.10431471,0.00000000
-1.99599800,0.97742697,0.01854768,0.18969962,0.19754392,0.52622616,0.30496105,0.04415632,0.11404897,0.00000000
-1.98999500,1.08713411,0.02061078,0.21182915,0.22109010,0.58466327,0.34069185,0.04906366,0.12466042,0.00000000
-1.98399200,1.20357030,0.02279525,0.23513530,0.24620889,0.64698298,0.37844096,0.05421901,0.13605962,0.00000000
-1.97798899,1.32598509,0.02509216,0.25945233,0.27274798,0.71281458,0.41797100,0.05958495,0.14813985,0.00000000
-1.97198599,1.45347500,0.02749063,0.28458386,0.30051669,0.78170369,0.45899699,0.06511788,0.16077817,0.00000000
-1.96598299,1.58498944,0.02997784,0.31030478,0.32928684,0.85311399,0.50118927,0.07076843,0.17383692,0.00000000
-1.95997999,1.71934173,0.03253906,0.33636436,0.35879481,0.92643146,0.54417812,0.07648214,0.18716565,0.00000000
-1.95397699,1.85522509,0.03515772,0.36249051,0.38874502,1.00097105,0.58756005,0.08220034,0.20060352,0.00000000
-1.94797399,1.99123356,0.03781557,0.38839498,0.41881471,1.07598616,0.63090559,0.08786117,0.21398215,0.00000000
-1.94197099,2.12588769,0.04049291,0.41377953,0.44866003,1.15068063,0.67376853,0.09340090,0.22712881,0.00000000
-1.93596798,2.25766436,0.04316885,0.43834284,0.47792329,1.22422332,0.71569626,0.09875525,0.23986998,0.00000000
-1.92996498,2.38503025,0.04582162,0.46178788,0.50624122,1.29576497,0.75624091,0.10386095,0.25203513,0.00000000
-1.92396198,2.50647799,0.04842896,0.48382963,0.53325400,1.36445704,0.79497108,0.10865726,0.26346067,0.00000000
-1.91795898,2.62056403,0.05096852,0.50420277,0.55861471,1.42947205,0.83148357,0.11308754,0.27399397,0.00000000
-1.91195598,2.72594711,0.05341833,0.52266918,0.58199899,1.49002490,0.86541488,0.11710081,0.28349727,0.00000000
