energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-2.93246623,1.57832563,0.00084346,0.31125526,1.18231408,0.69851547,0.26442188,0.00000000,0.78566345,0.23512504
-2.92646323,1.60080171,0.00079870,0.31342907,1.15526946,0.71783854,0.27407540,0.00000000,0.77217732,0.24072898
-2.92046023,1.62743854,0.00075547,0.31627768,1.12949220,0.73877468,0.28473315,0.00000000,0.75950877,0.24718703
-2.91445723,1.65879721,0.00071452,0.32002219,1.10554927,0.76131321,0.29645458,0.00000000,0.74826778,0.25462183
-2.90845423,1.69534569,0.00067652,0.32488094,1.08391547,0.78539124,0.30927854,0.00000000,0.73903990,0.26314706
-2.90245123,1.73744250,0.00064197,0.33106392,1.06496392,0.81089213,0.32322104,0.00000000,0.73237377,0.27286287
-2.89644822,1.78532429,0.00061127,0.33876753,1.04896110,0.83764616,0.33827389,0.00000000,0.72877065,0.28385172
-2.89044522,1.83909757,0.00058465,0.34816974,1.03606608,0.86543310,0.35440416,0.00000000,0.72867590,0.29617461
-2.88444222,1.89873434,0.00056220,0.35942561,1.02633330,0.89398667,0.37155435,0.00000000,0.73247247,0.30986776
-2.87843922,1.96407134,0.00054389,0.37266319,1.01971844,0.92300055,0.38964346,0.00000000,0.74047611,0.32493985
-2.87243622,2.03481253,0.00052952,0.38797982,1.01608674,0.95213567,0.40856862,0.00000000,0.75293202,0.34136981
-2.86643322,2.11053428,0.00051883,0.40543889,1.01522292,0.98102844,0.42820740,0.00000000,0.77001286,0.35910525
-2.86043022,2.19069298,0.00051142,0.42506683,1.01684226,1.00929959,0.44842048,0.00000000,0.79181743,0.37806153
-2.85442721,2.27463429,0.00050682,0.44685050,1.02060221,1.03656335,0.46905473,0.00000000,0.81837007,0.39812152
-2.84842421,2.36160388,0.00050452,0.47073500,1.02611406,1.06243656,0.48994637,0.00000000,0.84962025,0.41913601
-2.84242121,2.45075909,0.00050393,0.49662182,1.03295437,1.08654749,0.51092413,0.00000000,0.88544226,0.44092485
-2.83641821,2.54118132,0.00050448,0.52436747,1.04067593,1.10854407,0.53181233,0.00000000,0.92563490,0.46327884
-2.83041521,2.63188885,0.00050558,0.55378273,1.04881803,1.12810129,0.55243362,0.00000000,0.96992108,0.48596226
-2.82441221,2.72185006,0.00050668,0.58463253,1.05691615,1.14492772,0.57261141,0.00000000,1.01794752,0.50871615
-2.81840920,2.80999687,0.00050725,0.61663672,1.06451089,1.15877074,0.59217179,0.00000000,1.06928467,0.53126230
-2.81240620,2.89523859,0.00050682,0.64947177,1.07115636,1.16942072,0.61094505,0.00000000,1.12342727,0.55330785
-2.80640320,2.97647609,0.00050500,0.68277371,1.07642796,1.17671379,0.62876665,0.00000000,1.17979577,0.57455049
-2.80040020,3.05261648,0.00050147,0.71614216,1.07992970,1.18053347,0.64547792,0.00000000,1.23773917,0.59468426
-2.79439720,3.12258836,0.00049599,0.74914593,1.08130099,1.18081099,0.66092629,0.00000000,1.29653962,0.61340574
-2.78839420,3.18535784,0.00048840,0.78132989,1.08022301,1.17752457,0.67496543,0.00000000,1.35541923,0.63042054
-2.78239120,3.23994509,0.00047865,0.81222328,1.07642449,1.17069767,0.68745531,0.00000000,1.41354935,0.64545006
-2.77638819,3.28544171,0.00046676,0.84134932,1.06968696,1.16039642,0.69826239,0.00000000,1.47006256,0.65823817
-2.77038519,3.32102849,0.00045284,0.86823596,1.05984915,1.14672653,0.70726003,0.00000000,1.52406745,0.66855786
-2.76438219,3.34599345,0.00043707,0.89242750,1.04681068,1.12982962,0.71432936,0.00000000,1.57466597,0.67621743
-2.75837919,3.35974967,0.00041969,0.91349670,1.03053463,1.10987949,0.71936058,0.00000000,1.62097321,0.68106613
-2.75237619,3.36185255,0.00040101,0.93105708,1.01104905,1.08707831,0.72225482,0.00000000,1.66213887,0.68299911
-2.74637319,3.35201566,0.00038135,0.94477477,0.98844715,1.06165297,0.72292658,0.00000000,1.69737001,0.68196127
-2.74037019,3.33012470,0.00036110,0.95437960,0.96288620,1.03385171,0.72130663,0.00000000,1.72595392,0.67795004
-2.73436718,3.29624868,0.00034063,0.95967478,0.93458501,1.00394119,0.71734521,0.00000000,1.74728046,0.67101679
-2.72836418,3.25064762,0.00032033,0.96054470,0.90382008,0.97220392,0.71101554,0.00000000,1.76086260,0.66126676
-2.72236118,3.19377604,0.00030059,0.95696047,0.87092033,0.93893617,0.70231715,0.00000000,1.76635418,0.64885749
-2.71635818,3.12628165,0.00028177,0.94898281,0.83626079,0.90444626,0.69127908,0.00000000,1.76356408,0.63399568
-2.71035518,3.04899878,0.00026420,0.93676198,0.80025508,0.86905312,0.67796238,0.00000000,1.75246562,0.61693248
-2.70435218,2.96293631,0.00024818,0.92053470,0.76334714,0.83308508,0.66246197,0.00000000,1.73320083,0.59795738
-2.69834917,2.86926001,0.00023396,0.90061799,0.72600240,0.79687874,0.64490738,0.00000000,1.70607891,0.57739081
-2.69234617,2.76926973,0.00022175,0.87740016,0.68869854,0.76077776,0.62546238,0.00000000,1.67156892,0.55557568
-2.68634317,2.66437172,0.00021171,0.85132919,0.65191628,0.72513151,0.60432331,0.00000000,1.63028656,0.53286815
-2.68034017,2.55604708,0.00020393,0.82289893,0.61613039,0.69029346,0.58171607,0.00000000,1.58297573,0.50962789
-2.67433717,2.44581727,0.00019845,0.79263371,0.58180116,0.65661927,0.55789193,0.00000000,1.53048536,0.48620827
-2.66833417,2.33520799,0.00019526,0.76107197,0.54936668,0.62446448,0.53312213,0.00000000,1.47374254,0.46294678
-2.66233117,2.22571263,0.00019430,0.72874956,0.51923602,0.59418197,0.50769158,0.00000000,1.41372316,0.44015605
-2.65632816,2.11875696,0.00019544,0.69618347,0.49178348,0.56611891,0.48189194,0.00000000,1.35142115,0.41811582
-2.65032516,2.01566621,0.00019852,0.66385670,0.46734410,0.54061367,0.45601432,0.00000000,1.28781791,0.39706621
-2.64432216,1.91763600,0.00020334,0.63220482,0.44621030,0.51799228,0.43034195,0.00000000,1.22385307,0.37720250
-2.63831916,1.82570827,0.00020964,0.60160483,0.42862975,0.49856494,0.40514324,0.00000000,1.16039792,0.35867169
-2.63231616,1.74075294,0.00021715,0.57236688,0.41480439,0.48262232,0.38066541,0.00000000,1.09823269,0.34157082
-2.62631316,1.66345613,0.00022557,0.54472886,0.40489036,0.47043183,0.35712910,0.00000000,1.03802840,0.32594733
-2.62031016,1.59431500,0.00023458,0.51885433,0.39899876,0.46223391,0.33472409,0.00000000,0.98033413,0.31180117
-2.61430715,1.53363937,0.00024386,0.49483362,0.39719700,0.45823827,0.31360634,0.00000000,0.92556988,0.29908879
-2.60830415,1.48155953,0.00025309,0.47268792,0.39951051,0.45862019,0.29389641,0.00000000,0.87402526,0.28772854
-2.60230115,1.43803987,0.00026195,0.45237620,0.40592464,0.46351678,0.27567929,0.00000000,0.82586372,0.27760752
-2.59629815,1.40289705,0.00027016,0.43380440,0.41638658,0.47302329,0.25900552,0.00000000,0.78113175,0.26858935
-2.59029515,1.37582195,0.00027745,0.41683653,0.43080703,0.48718946,0.24389354,0.00000000,0.73977250,0.26052253
-2.58429215,1.35640404,0.00028358,0.40130686,0.44906171,0.50601603,0.23033302,0.00000000,0.70164285,0.25324919
-2.57828914,1.34415695,0.00028838,0.38703283,0.47099257,0.52945148,0.21828899,0.00000000,0.66653286,0.24661359
-2.57228614,1.33854404,0.00029171,0.37382790,0.49640874,0.55738913,0.20770652,0.00000000,0.63418656,0.24047029
-2.56628314,1.33900293,0.00029346,0.36151371,0.52508738,0.58966483,0.19851563,0.00000000,0.60432303,0.23469135
-2.56028014,1.34496786,0.00029363,0.34993113,0.55677451,0.62605551,0.19063632,0.00000000,0.57665666,0.22917263
-2.55427714,1.35588940,0.00029221,0.33894956,0.59118608,0.66627876,0.18398331,0.00000000,0.55091563,0.22383858
-2.54827414,1.37125069,0.00028931,0.32847426,0.62800946,0.70999370,0.17847049,0.00000000,0.52685795,0.21864569
-2.54227114,1.39058005,0.00028504,0.31845132,0.66690556,0.75680350,0.17401474,0.00000000,0.50428423,0.21358426
-2.53626813,1.41345972,0.00027959,0.30887018,0.70751183,0.80625951,0.17053909,0.00000000,0.48304700,0.20867861
-2.53026513,1.43953086,0.00027317,0.29976361,0.74944617,0.85786732,0.16797519,0.00000000,0.46305613,0.20398566
-2.52426213,1.46849506,0.00026607,0.29120539,0.79231188,0.91109460,0.16626489,0.00000000,0.44428049,0.19959209
-2.51825913,1.50011247,0.00025855,0.28330566,0.83570366,0.96538069,0.16536109,0.00000000,0.42674594,0.19561016
-2.51225613,1.53419724,0.00025092,0.27620436,0.87921440,1.02014762,0.16522782,0.00000000,0.41053000,0.19217241
-2.50625313,1.57061040,0.00024352,0.27006310,0.92244277,1.07481234,0.16583957,0.00000000,0.39575368,0.18942555
-2.50025013,1.60925087,0.00023665,0.26505583,0.96500111,1.12879946,0.16717999,0.00000000,0.38257101,0.18752366
-2.49424712,1.65004494,0.00023063,0.26135881,1.00652335,1.18155424,0.16924008,0.00000000,0.37115698,0.18662113
-2.48824412,1.69293465,0.00022575,0.25914030,1.04667258,1.23255489,0.17201589,0.00000000,0.36169447,0.18686556
-2.48224112,1.73786548,0.00022230,0.25855042,1.08514787,1.28132388,0.17550588,0.00000000,0.35436093,0.18839082
-2.47623812,1.78477383,0.00022050,0.25971170,1.12168982,1.32743745,0.17970817,0.00000000,0.34931546,0.19131073
-2.47023512,1.83357465,0.00022059,0.26271066,1.15608479,1.37053298,0.18461754,0.00000000,0.34668684,0.19571328
-2.46423212,1.88414965,0.00022272,0.26759075,1.18816734,1.41031378,0.19022258,0.00000000,0.34656300,0.20165600
-2.45822911,1.93633654,0.00022703,0.27434705,1.21782085,1.44655109,0.19650300,0.00000000,0.34898256,0.20916222
-2.45222611,1.98991976,0.00023361,0.28292287,1.24497632,1.47908339,0.20342714,0.00000000,0.35392847,0.21821868
-2.44622311,2.04462318,0.00024253,0.29320836,1.26960955,1.50781298,0.21094999,0.00000000,0.36132417,0.22877435
-2.44022011,2.10010519,0.00025379,0.30504128,1.29173678,1.53270035,0.21901158,0.00000000,0.37103237,0.24074070
-2.43421711,2.15595669,0.00026738,0.31820986,1.31140924,1.55375676,0.22753615,0.00000000,0.38285627,0.25399313
-2.42821411,2.21170216,0.00028326,0.33245766,1.32870702,1.57103566,0.23643181,0.00000000,0.39654332,0.26837380
-2.42221111,2.26680422,0.00030135,0.34749008,1.34373262,1.58462360,0.24559107,0.00000000,0.41179114,0.28369547
-2.41620810,2.32067171,0.00032157,0.36298261,1.35660464,1.59463141,0.25489205,0.00000000,0.42825538,0.29974637
-2.41020510,2.37267121,0.00034381,0.37859001,1.36745202,1.60118614,0.26420045,0.00000000,0.44555915,0.31629590
-2.40420210,2.42214170,0.00036796,0.39395653,1.37640906,1.60442455,0.27337225,0.00000000,0.46330358,0.33310076
-2.39819910,2.46841206,0.00039389,0.40872632,1.38361160,1.60448835,0.28225703,0.00000000,0.48107904,0.34991152
-2.39219610,2.51082051,0.00042148,0.42255392,1.38919424,1.60152167,0.29070183,0.00000000,0.49847664,0.36647913
-2.38619310,2.54873543,0.00045059,0.43511429,1.39328885,1.59567056,0.29855540,0.00000000,0.51509940,0.38256130
-2.38019010,2.58157654,0.00048110,0.44611191,1.39602407,1.58708476,0.30567272,0.00000000,0.53057281,0.39792836
-2.37418709,2.60883545,0.00051284,0.45528871,1.39752581,1.57592112,0.31191957,0.00000000,0.54455433,0.41236856
-2.36818409,2.63009462,0.00054568,0.46243056,1.39791835,1.56234856,0.31717710,0.00000000,0.55674148,0.42569243
-2.36218109,2.64504391,0.00057945,0.46737194,1.39732594,1.54655380,0.32134600,0.00000000,0.56687833,0.43773626
-2.35617809,2.65349374,0.00061397,0.46999886,1.39587450,1.52874746,0.32435034,0.00000000,0.57476016,0.44836451
-2.35017509,2.65538452,0.00064902,0.47024988,1.39369337,1.50916987,0.32614084,0.00000000,0.58023635,0.45747122
-2.34417209,2.65079179,0.00068437,0.46811528,1.39091676,1.48809605,0.32669742,0.00000000,0.58321128,0.46498035
-2.33816908,2.63992692,0.00071974,0.46363461,1.38768494,1.46583943,0.32603096,0.00000000,0.58364362,0.47084530
-2.33216608,2.62313359,0.00075483,0.45689273,1.38414504,1.44275385,0.32418427,0.00000000,0.58154396,0.47504758
-2.32616308,2.60088022,0.00078929,0.44801463,1.38045146,1.41923365,0.32123215,0.00000000,0.57697111,0.47759489
-2.32016008,2.57374889,0.00082274,0.43715939,1.37676605,1.39571176,0.31728056,0.00000000,0.57002731,0.47851875
-2.31415708,2.54242136,0.00085476,0.42451356,1.37325801,1.37265564,0.31246500,0.00000000,0.56085265,0.47787191
-2.30815408,2.50766289,0.00088490,0.41028428,1.37010370,1.35056140,0.30694802,0.00000000,0.54961899,0.47572560
-2.30215108,2.47030452,0.00091271,0.39469244,1.36748641,1.32994609,0.30091598,0.00000000,0.53652363,0.47216693
-2.29614807,2.43122456,0.00093772,0.37796627,1.36559606,1.31133858,0.29457523,0.00000000,0.52178308,0.46729632
-2.29014507,2.39132976,0.00095947,0.36033531,1.36462891,1.29526922,0.28814754,0.00000000,0.50562702,0.46122534
-2.28414207,2.35153684,0.00097754,0.34202528,1.36478712,1.28225876,0.28186515,0.00000000,0.48829266,0.45407466
-2.27813907,2.31275450,0.00099154,0.32325366,1.36627820,1.27280671,0.27596535,0.00000000,0.47001970,0.44597233
-2.27213607,2.27586637,0.00100115,0.30422620,1.36931396,1.26737954,0.27068468,0.00000000,0.45104580,0.43705229
-2.26613307,2.24171491,0.00100614,0.28513427,1.37410907,1.26639912,0.26625299,0.00000000,0.43160271,0.42745299
-2.26013007,2.21108627,0.00100635,0.26615305,1.38087881,1.27023144,0.26288731,0.00000000,0.41191301,0.41731607
-2.25412706,2.18469631,0.00100176,0.24744047,1.38983608,1.27917616,0.26078569,0.00000000,0.39218737,0.40678505
-2.24812406,2.16317755,0.00099245,0.22913677,1.40118740,1.29345702,0.26012125,0.00000000,0.37262237,0.39600392
-2.24212106,2.14706720,0.00097863,0.21136454,1.41512805,1.31321341,0.26103639,0.00000000,0.35339868,0.38511553
-2.23611806,2.13679635,0.00096065,0.19422916,1.43183621,1.33849335,0.26363754,0.00000000,0.33467970,0.37425984
-2.23011506,2.13268036,0.00093897,0.17781956,1.45146646,1.36924808,0.26799039,0.00000000,0.31661048,0.36357202
-2.22411206,2.13491074,0.00091417,0.16220906,1.47414259,1.40532832,0.27411605,0.00000000,0.29931690,0.35318028
-2.21810905,2.14354884,0.00088696,0.14745633,1.49995027,1.44648254,0.28198804,0.00000000,0.28290520,0.34320381
-2.21210605,2.15852152,0.00085811,0.13360640,1.52892965,1.49235729,0.29153061,0.00000000,0.26746168,0.33375052
-2.20610305,2.17961923,0.00082848,0.12069160,1.56106839,1.54249964,0.30261821,0.00000000,0.25305272,0.32491508
-2.20010005,2.20649688,0.00079898,0.10873246,1.59629541,1.59636188,0.31507655,0.00000000,0.23972501,0.31677709
-2.19409705,2.23867754,0.00077053,0.09773861,1.63447571,1.65330832,0.32868512,0.00000000,0.22750618,0.30939961
-2.18809405,2.27555937,0.00074407,0.08770952,1.67540641,1.71262429,0.34318131,0.00000000,0.21640560,0.30282813
-2.18209105,2.31642572,0.00072049,0.07863532,1.71881448,1.77352704,0.35826612,0.00000000,0.20641558,0.29709009
-2.17608804,2.36045828,0.00070066,0.07049752,1.76435605,1.83517838,0.37361124,0.00000000,0.19751276,0.29219488
-2.17008504,2.40675315,0.00068534,0.06326977,1.81161755,1.89669891,0.38886744,0.00000000,0.18965986,0.28813445
-2.16408204,2.45433948,0.00067521,0.05691860,1.86011872,1.95718334,0.40367400,0.00000000,0.18280757,0.28488447
-2.15807904,2.50220007,0.00067084,0.05140418,1.90931741,2.01571678,0.41766880,0.00000000,0.17689664,0.28240595
-2.15207604,2.54929365,0.00067264,0.04668115,1.95861616,2.07139145,0.43049883,0.00000000,0.17186001,0.28064723
-2.14607304,2.59457790,0.00068088,0.04269945,2.00737055,2.12332374,0.44183062,0.00000000,0.16762500,0.27954636
-2.14007004,2.63703288,0.00069570,0.03940515,2.05489906,2.17067098,0.45136022,0.00000000,0.16411545,0.27903356
-2.13406703,2.67568401,0.00071703,0.03674138,2.10049458,2.21264789,0.45882234,0.00000000,0.16125366,0.27903384
-2.12806403,2.70962418,0.00074466,0.03464921,2.14343721,2.24854221,0.46399827,0.00000000,0.15896224,0.27946951
-2.12206103,2.73803439,0.00077823,0.03306856,2.18300847,2.27772951,0.46672221,0.00000000,0.15716563,0.28026262
-2.11605803,2.76020244,0.00081720,0.03193907,2.21850652,2.29968664,0.46688590,0.00000000,0.15579146,0.28133711
-2.11005503,2.77553945,0.00086089,0.03120104,2.24926243,2.31400391,0.46444115,0.00000000,0.15477153,0.28262080
-2.10405203,2.78359383,0.00090852,0.03079622,2.27465715,2.32039566,0.45940046,0.00000000,0.15404263,0.28404694
-2.09804902,2.78406248,0.00095918,0.03066863,2.29413885,2.31870899,0.45183552,0.00000000,0.15354710,0.28555561
-2.09204602,2.77679924,0.00101188,0.03076533,2.30724038,2.30893060,0.44187391,0.00000000,0.15323320,0.28709469
-2.08604302,2.76182039,0.00106559,0.03103706,2.31359631,2.29119148,0.42969407,0.00000000,0.15305530,0.28862061
-2.08004002,2.73930729,0.00111925,0.03143890,2.31295911,2.26576926,0.41551885,0.00000000,0.15297408,0.29009887
-2.07403702,2.70960601,0.00117179,0.03193077,2.30521387,2.23308807,0.39960807,0.00000000,0.15295662,0.29150428
-2.06803402,2.67322415,0.00122219,0.03247784,2.29039096,2.19371579,0.38225031,0.00000000,0.15297652,0.29282109
-2.06203102,2.63082476,0.00126951,0.03305092,2.26867606,2.14835854,0.36375445,0.00000000,0.15301401,0.29404294
-2.05602801,2.58321744,0.00131290,0.03362664,2.24041697,2.09785235,0.34444126,0.00000000,0.15305620,0.29517263
-2.05002501,2.53134677,0.00135162,0.03418759,2.20612659,2.04315196,0.32463544,0.00000000,0.15309731,0.29622188
-2.04402201,2.47627803,0.00138511,0.03472234,2.16648173,1.98531692,0.30465833,0.00000000,0.15313893,0.29721084
-2.03801901,2.41918043,0.00141296,0.03522531,2.12231742,1.92549501,0.28482162,0.00000000,0.15319032,0.29816762
-2.03201601,2.36130810,0.00143494,0.03569662,2.07461642,1.86490323,0.26542216,0.00000000,0.15326860,0.29912755
-2.02601301,2.30397881,0.00145101,0.03614173,2.02449413,1.80480673,0.24673801,0.00000000,0.15339893,0.30013248
-2.02001001,2.24855104,0.00146133,0.03657112,1.97317887,1.74649603,0.22902571,0.00000000,0.15361444,0.30122980
-2.01400700,2.19639952,0.00146622,0.03699978,1.92198801,1.69126291,0.21251872,0.00000000,0.15395605,0.30247146
-2.00800400,2.14888963,0.00146616,0.03744669,1.87230041,1.64037561,0.19742695,0.00000000,0.15447195,0.30391287
-2.00200100,2.10735138,0.00146180,0.03793427,1.82552587,1.59505380,0.18393716,0.00000000,0.15521683,0.30561162
-1.99599800,2.07305312,0.00145387,0.03848776,1.78307236,1.55644399,0.17221410,0.00000000,0.15625084,0.30762631
-1.98999500,2.04717583,0.00144322,0.03913458,1.74631201,1.52559583,0.16240204,0.00000000,0.15763817,0.31001521
-1.98399200,2.03078840,0.00143071,0.03990362,1.71654679,1.50344003,0.15462653,0.00000000,0.15944539,0.31283502
-1.97798899,2.02482450,0.00141726,0.04082468,1.69497490,1.49076845,0.14899621,0.00000000,0.16173946,0.31613967
-1.97198599,2.03006163,0.00140372,0.04192766,1.68265898,1.48821676,0.14560423,0.00000000,0.16458559,0.31997916
-1.96598299,2.04710293,0.00139092,0.04324199,1.68049707,1.49625035,0.14452934,0.00000000,0.16804488,0.32439854
-1.95997999,2.07636220,0.00137960,0.04479583,1.68919723,1.51515375,0.14583638,0.00000000,0.17217193,0.32943697
-1.95397699,2.11805253,0.00137036,0.04661542,1.70925682,1.54502404,0.14957593,0.00000000,0.17701241,0.33512690
-1.94797399,2.17217912,0.00136371,0.04872436,1.74094697,1.58576848,0.15578338,0.00000000,0.18260074,0.34149340
-1.94197099,2.23853632,0.00135997,0.05114283,1.78430287,1.63710642,0.16447706,0.00000000,0.18895792,0.34855353
-1.93596798,2.31670927,0.00135934,0.05388686,1.83912041,1.69857576,0.17565579,0.00000000,0.19608967,0.35631579
-1.92996498,2.40608006,0.00136185,0.05696759,1.90495903,1.76954364,0.18929578,0.00000000,0.20398484,0.36477972
-1.92396198,2.50583847,0.00136740,0.06039050,1.98115114,1.84922132,0.20534709,0.00000000,0.21261431,0.37393545
-1.91795898,2.61499690,0.00137574,0.06415471,2.06681748,1.93668271,0.22372993,0.00000000,0.22193030,0.38376334
-1.91195598,2.73240934,0.00138654,0.06825232,2.16088825,2.03088613,0.24433099,0.00000000,0.23186624,0.39423366
-1.90595298,2.85679361,0.00139935,0.07266778,2.26212905,2.13069857,0.26700006,0.00000000,0.24233714,0.40530632
-1.89994997,2.98675648,0.00141369,0.07737751,2.36917089,2.23492151,0.29154733,0.00000000,0.25324055,0.41693066
-1.89394697,3.12082068,0.00142906,0.08234952,2.48054311,2.34231758,0.31774156,0.00000000,0.26445812,0.42904541
-1.88794397,3.25745311,0.00144493,0.08754334,2.59470806,2.45163688,0.34530947,0.00000000,0.27585756,0.44157873
-1.88194097,3.39509327,0.00146084,0.09291016,2.71009617,2.56164197,0.37393647,0.00000000,0.28729522,0.45444847
-1.87593797,3.53218096,0.00147637,0.09839317,2.82514030,2.67113064,0.40326909,0.00000000,0.29861906,0.46756273
-1.86993497,3.66718245,0.00149116,0.10392830,2.93830795,2.77895547,0.43291907,0.00000000,0.30967192,0.48082061
-1.86393197,3.79861441,0.00150498,0.10944515,3.04813036,2.88403950,0.46246916,0.00000000,0.32029518,0.49411337
-1.85792896,3.92506479,0.00151769,0.11486830,3.15322761,2.98538761,0.49148069,0.00000000,0.33033245,0.50732588
-1.85192596,4.04521040,0.00152925,0.12011884,3.25232895,3.08209327,0.51950262,0.00000000,0.33963350,0.52033841
-1.84592296,4.15783089,0.00153975,0.12511621,3.34428816,3.17334078,0.54608191,0.00000000,0.34805798,0.53302881
-1.83991996,4.26181916,0.00154935,0.12978020,3.42809377,3.25840345,0.57077489,0.00000000,0.35547911,0.54527497
-1.83391696,4.35618853,0.00155831,0.13403314,3.50287439,3.33663829,0.59315915,0.00000000,0.36178711,0.55695751
-1.82791396,4.44007694,0.00156698,0.13780208,3.56789983,3.40747821,0.61284560,0.00000000,0.36689216,0.56796272
-1.82191096,4.51274906,0.00157571,0.14102106,3.62257862,3.47042283,0.62949020,0.00000000,0.37072705,0.57818558
-1.81590795,4.57359685,0.00158493,0.14363319,3.66645294,3.52502909,0.64280471,0.00000000,0.37324926,0.58753283
-1.80990495,4.62213939,0.00159503,0.14559264,3.69919208,3.57090291,0.65256626,0.00000000,0.37444240,0.59592596
-1.80390195,4.65802276,0.00160640,0.14686627,3.72058527,3.60769301,0.65862501,0.00000000,0.37431706,0.60330398
-1.79789895,4.68102048,0.00161940,0.14743493,3.73053500,3.63508784,0.66090976,0.00000000,0.37291105,0.60962599
-1.79189595,4.69103505,0.00163432,0.14729444,3.72905149,3.65281626,0.65943106,0.00000000,0.37028882,0.61487319
-1.78589295,4.68810056,0.00165140,0.14645595,3.71624885,3.66065233,0.65428182,0.00000000,0.36654039,0.61905058
-1.77988994,4.67238649,0.00167079,0.14494598,3.69234312,3.65842397,0.64563512,0.00000000,0.36177945,0.62218782
-1.77388694,4.64420209,0.00169258,0.14280583,3.65765208,3.64602521,0.63373954,0.00000000,0.35614103,0.62433958
-1.76788394,4.60400079,0.00171677,0.14009054,3.61259658,3.62343105,0.61891196,0.00000000,0.34977842,0.62558491
-1.76188094,4.55238371,0.00174329,0.13686739,3.55770244,3.59071367,0.60152824,0.00000000,0.34285975,0.62602587
-1.75587794,4.49010113,0.00177202,0.13321403,3.49360235,3.54805875,0.58201206,0.00000000,0.33556402,0.62578520
-1.74987494,4.41805104,0.00180276,0.12921613,3.42103653,3.49578019,0.56082246,0.00000000,0.32807683,0.62500303
-1.74387194,4.33727340,0.00183528,0.12496492,3.34085132,3.43433180,0.53844039,0.00000000,0.32058583,0.62383278
-1.73786893,4.24893947,0.00186931,0.12055441,3.25399455,3.36431431,0.51535493,0.00000000,0.31327595,0.62243603
-1.73186593,4.15433545,0.00190455,0.11607861,3.16150718,3.28647685,0.49204963,0.00000000,0.30632468,0.62097686
-1.72586293,4.05484007,0.00194068,0.11162873,3.06451037,3.20171165,0.46898939,0.00000000,0.29989723,0.61961537
-1.71985993,3.95189637,0.00197736,0.10729048,2.96418804,3.11104178,0.44660836,0.00000000,0.29414194,0.61850099
-1.71385693,3.84697811,0.00201422,0.10314160,2.86176497,3.01560189,0.42529929,0.00000000,0.28918600,0.61776546
-1.70785393,3.74155185,0.00205089,0.09924965,2.75848086,2.91661239,0.40540441,0.00000000,0.28513148,0.61751610
-1.70185093,3.63703604,0.00208696,0.09567017,2.65556146,2.81534815,0.38720838,0.00000000,0.28205198,0.61782941
-1.69584792,3.53475900,0.00212200,0.09244530,2.55418761,2.71310294,0.37093308,0.00000000,0.27998991,0.61874551
-1.68984492,3.43591751,0.00215555,0.08960282,2.45546380,2.61115136,0.35673464,0.00000000,0.27895456,0.62026365
-1.68384192,3.34153835,0.00218708,0.08715568,2.36038777,2.51071022,0.34470240,0.00000000,0.27892108,0.62233921
-1.67783892,3.25244468,0.00221605,0.08510214,2.26982245,2.41290108,0.33485989,0.00000000,0.27983044,0.62488229
-1.67183592,3.16922930,0.00224187,0.08342626,2.18447207,2.31871616,0.32716762,0.00000000,0.28159039,0.62775828
-1.66583292,3.09223630,0.00226389,0.08209901,2.10486342,2.22898917,0.32152750,0.00000000,0.28407756,0.63079031
-1.65982991,3.02155241,0.00228144,0.08107971,2.03133357,2.14437261,0.31778866,0.00000000,0.28714059,0.63376385
-1.65382691,2.95700874,0.00229383,0.08031790,1.96402462,2.06532273,0.31575437,0.00000000,0.29060424,0.63643316
-1.64782391,2.89819313,0.00230037,0.07975547,1.90288591,1.99209271,0.31518992,0.00000000,0.29427447,0.63852948
-1.64182091,2.84447277,0.00230038,0.07932908,1.84768365,1.92473444,0.31583110,0.00000000,0.29794421,0.63977068
-1.63581791,2.79502601,0.00229324,0.07897259,1.79801750,1.86310869,0.31739297,0.00000000,0.30139979,0.63987191
-1.62981491,2.74888221,0.00227838,0.07861962,1.75334349,1.80690293,0.31957879,0.00000000,0.30442768,0.63855684
-1.62381191,2.70496748,0.00225533,0.07820596,1.71300188,1.75565586,0.32208880,0.00000000,0.30682136,0.63556893
-1.61780890,2.66215443,0.00222376,0.07767189,1.67624901,1.70878738,0.32462859,0.00000000,0.30838804,0.63068225
-1.61180590,2.61931345,0.00218346,0.07696418,1.64229126,1.66563225,0.32691691,0.00000000,0.30895502,0.62371129
-1.60580290,2.57536326,0.00213439,0.07603785,1.61031990,1.62547601,0.32869276,0.00000000,0.30837527,0.61451929
-1.59979990,2.52931832,0.00207670,0.07485744,1.57954500,1.58759120,0.32972157,0.00000000,0.30653230,0.60302476
-1.59379690,2.48033125,0.00201072,0.07339797,1.54922703,1.55127239,0.32980033,0.00000000,0.30334375,0.58920577
-1.58779390,2.42772832,0.00193693,0.07164541,1.51870490,1.51586846,0.32876169,0.00000000,0.29876395,0.57310200
-1.58179090,2.37103678,0.00185603,0.06959673,1.48741935,1.48081080,0.32647680,0.00000000,0.29278504,0.55481437
-1.57578789,2.31000321,0.00176883,0.06725948,1.45493081,1.44563653,0.32285707,0.00000000,0.28543683,0.53450236
-1.56978489,2.24460237,0.00167632,0.06465108,1.42093142,1.41000587,0.31785470,0.00000000,0.27678534,0.51237923
