energy_ev,total_up,Hg_p_up,Hg_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-4.30115058,0.68425317,0.32275526,0.09130129,0.03324029,0.12705687,0.28470329,0.00000000
-4.29514757,0.67453928,0.31924456,0.08933912,0.03323033,0.12630638,0.28076107,0.00000000
-4.28914457,0.66780301,0.31821224,0.08751776,0.03316163,0.12651954,0.27812471,0.00000000
-4.28314157,0.66451892,0.31986213,0.08590055,0.03306425,0.12775620,0.27701116,0.00000000
-4.27713857,0.66510460,0.32435670,0.08454785,0.03297006,0.13005728,0.27761062,0.00000000
-4.27113557,0.66990803,0.33181217,0.08351501,0.03291151,0.13344376,0.28008166,0.00000000
-4.26513257,0.67919584,0.34229409,0.08285033,0.03292051,0.13791597,0.28454686,0.00000000
-4.25912956,0.69314304,0.35581363,0.08259320,0.03302712,0.14345324,0.29108925,0.00000000
-4.25312656,0.71182450,0.37232475,0.08277240,0.03325838,0.15001387,0.29974950,0.00000000
-4.24712356,0.73520858,0.39172240,0.08340461,0.03363721,0.15753553,0.31052415,0.00000000
-4.24112056,0.76315327,0.41384190,0.08449337,0.03418143,0.16593589,0.32336470,0.00000000
-4.23511756,0.79540511,0.43845969,0.08602833,0.03490292,0.17511378,0.33817789,0.00000000
-4.22911456,0.83160116,0.46529553,0.08798504,0.03580709,0.18495062,0.35482689,0.00000000
-4.22311156,0.87127400,0.49401629,0.09032513,0.03689244,0.19531231,0.37313369,0.00000000
-4.21710855,0.91385993,0.52424134,0.09299703,0.03815046,0.20605150,0.39288241,0.00000000
-4.21110555,0.95871008,0.55554943,0.09593713,0.03956578,0.21701019,0.41382357,0.00000000
-4.20510255,1.00510437,0.58748709,0.09907142,0.04111649,0.22802270,0.43567916,0.00000000
-4.19909955,1.05226778,0.61957828,0.10231747,0.04277479,0.23891898,0.45814847,0.00000000
-4.19309655,1.09938855,0.65133497,0.10558679,0.04450780,0.24952807,0.48091429,0.00000000
-4.18709355,1.14563772,0.68226840,0.10878740,0.04627852,0.25968171,0.50364960,0.00000000
-4.18109055,1.19018931,0.71190070,0.11182656,0.04804701,0.26921800,0.52602425,0.00000000
-4.17508754,1.23224051,0.73977619,0.11461348,0.04977155,0.27798499,0.54771169,0.00000000
-4.16908454,1.27103110,0.76547216,0.11706212,0.05141000,0.28584399,0.56839531,0.00000000
-4.16308154,1.30586151,0.78860865,0.11909361,0.05292105,0.29267263,0.58777451,0.00000000
-4.15707854,1.33610887,0.80885670,0.12063863,0.05426546,0.29836743,0.60557004,0.00000000
-4.15107554,1.36124050,0.82594498,0.12163927,0.05540725,0.30284582,0.62152878,0.00000000
-4.14507254,1.38082450,0.83966427,0.12205060,0.05631474,0.30604761,0.63542771,0.00000000
-4.13906953,1.39453722,0.84987000,0.12184171,0.05696147,0.30793573,0.64707708,0.00000000
-4.13306653,1.40216735,0.85648248,0.12099628,0.05732687,0.30849634,0.65632281,0.00000000
-4.12706353,1.40361693,0.85948516,0.11951271,0.05739687,0.30773829,0.66304812,0.00000000
-4.12106053,1.39889923,0.85892100,0.11740369,0.05716413,0.30569194,0.66717444,0.00000000
-4.11505753,1.38813388,0.85488730,0.11469543,0.05662825,0.30240752,0.66866177,0.00000000
-4.10905453,1.37153977,0.84752924,0.11142640,0.05579560,0.29795301,0.66750836,0.00000000
-4.10305153,1.34942602,0.83703269,0.10764582,0.05467915,0.29241174,0.66375005,0.00000000
-4.09704852,1.32218154,0.82361660,0.10341189,0.05329795,0.28587982,0.65745915,0.00000000
-4.09104552,1.29026380,0.80752539,0.09878984,0.05167658,0.27846346,0.64874302,0.00000000
-4.08504252,1.25418707,0.78902176,0.09384991,0.04984444,0.27027638,0.63774234,0.00000000
-4.07903952,1.21451074,0.76838016,0.08866533,0.04783495,0.26143735,0.62462910,0.00000000
-4.07303652,1.17182779,0.74588118,0.08331031,0.04568469,0.25206793,0.60960430,0.00000000
-4.06703352,1.12675394,0.72180698,0.07785829,0.04343247,0.24229046,0.59289536,0.00000000
-4.06103052,1.07991742,0.69643776,0.07238020,0.04111846,0.23222639,0.57475318,0.00000000
-4.05502751,1.03194942,0.67004933,0.06694304,0.03878323,0.22199482,0.55544882,0.00000000
-4.04902451,0.98347540,0.64291148,0.06160874,0.03646693,0.21171133,0.53526974,0.00000000
-4.04302151,0.93510703,0.61528716,0.05643316,0.03420844,0.20148704,0.51451565,0.00000000
-4.03701851,0.88743471,0.58743209,0.05146543,0.03204462,0.19142781,0.49349386,0.00000000
-4.03101551,0.84102064,0.55959465,0.04674756,0.03000963,0.18163354,0.47251422,0.00000000
-4.02501251,0.79639228,0.53201590,0.04231418,0.02813435,0.17219759,0.45188374,0.00000000
-4.01900950,0.75403617,0.50492933,0.03819263,0.02644588,0.16320614,0.43190085,0.00000000
-4.01300650,0.71439212,0.47856047,0.03440314,0.02496711,0.15473763,0.41284960,0.00000000
-4.00700350,0.67784783,0.45312610,0.03095922,0.02371645,0.14686207,0.39499382,0.00000000
-4.00100050,0.64473395,0.42883310,0.02786811,0.02270763,0.13964045,0.37857147,0.00000000
-3.99499750,0.61531989,0.40587705,0.02513144,0.02194957,0.13312407,0.36378948,0.00000000
-3.98899450,0.58981052,0.38444060,0.02274589,0.02144644,0.12735399,0.35081920,0.00000000
-3.98299150,0.56834391,0.36469183,0.02070391,0.02119775,0.12236053,0.33979264,0.00000000
-3.97698849,0.55099050,0.34678274,0.01899449,0.02119856,0.11816296,0.33079992,0.00000000
-3.97098549,0.53775384,0.33084810,0.01760391,0.02143983,0.11476944,0.32388786,0.00000000
-3.96498249,0.52857309,0.31700474,0.01651655,0.02190884,0.11217718,0.31906001,0.00000000
-3.95897949,0.52332736,0.30535149,0.01571556,0.02258966,0.11037298,0.31627813,0.00000000
-3.95297649,0.52184202,0.29596978,0.01518365,0.02346382,0.10933405,0.31546510,0.00000000
-3.94697349,0.52389672,0.28892500,0.01490370,0.02451089,0.10902924,0.31650935,0.00000000
-3.94097049,0.52923511,0.28426837,0.01485936,0.02570926,0.10942048,0.31927043,0.00000000
-3.93496748,0.53757575,0.28203942,0.01503560,0.02703682,0.11046460,0.32358578,0.00000000
-3.92896448,0.54862394,0.28226866,0.01541915,0.02847169,0.11211520,0.32927809,0.00000000
-3.92296148,0.56208378,0.28498028,0.01599881,0.02999296,0.11432471,0.33616330,0.00000000
-3.91695848,0.57767003,0.29019451,0.01676573,0.03158126,0.11704634,0.34405845,0.00000000
-3.91095548,0.59511894,0.29792946,0.01771348,0.03321936,0.12023586,0.35278928,0.00000000
-3.90495248,0.61419766,0.30820191,0.01883810,0.03489252,0.12385312,0.36219705,0.00000000
-3.89894947,0.63471139,0.32102699,0.02013785,0.03658875,0.12786317,0.37214414,0.00000000
-3.89294647,0.65650800,0.33641650,0.02161303,0.03829890,0.13223683,0.38251829,0.00000000
-3.88694347,0.67947964,0.35437569,0.02326551,0.04001657,0.13695076,0.39323503,0.00000000
-3.88094047,0.70356118,0.37489871,0.02509821,0.04173776,0.14198684,0.40423830,0.00000000
-3.87493747,0.72872553,0.39796257,0.02711445,0.04346041,0.14733110,0.41549919,0.00000000
-3.86893447,0.75497595,0.42352028,0.02931728,0.04518380,0.15297196,0.42701275,0.00000000
-3.86293147,0.78233584,0.45149314,0.03170864,0.04690774,0.15889816,0.43879326,0.00000000
-3.85692846,0.81083652,0.48176303,0.03428865,0.04863174,0.16509636,0.45086817,0.00000000
-3.85092546,0.84050382,0.51416499,0.03705476,0.05035414,0.17154855,0.46327099,0.00000000
-3.84492246,0.87134425,0.54848087,0.04000111,0.05207129,0.17822955,0.47603384,0.00000000
-3.83891946,0.90333170,0.58443465,0.04311787,0.05377672,0.18510483,0.48917990,0.00000000
-3.83291646,0.93639551,0.62168983,0.04639077,0.05546059,0.19212860,0.50271642,0.00000000
-3.82691346,0.97041086,0.65984961,0.04980078,0.05710923,0.19924267,0.51662875,0.00000000
-3.82091046,1.00519203,0.69845996,0.05332398,0.05870494,0.20637595,0.53087571,0.00000000
-3.81490745,1.04048920,0.73701599,0.05693162,0.06022610,0.21344484,0.54538671,0.00000000
-3.80890445,1.07598906,0.77497140,0.06059039,0.06164747,0.22035446,0.56006080,0.00000000
-3.80290145,1.11131932,0.81175095,0.06426294,0.06294084,0.22700077,0.57476773,0.00000000
-3.79689845,1.14605698,0.84676555,0.06790850,0.06407587,0.23327348,0.58935097,0.00000000
-3.79089545,1.17973992,0.87942926,0.07148374,0.06502121,0.23905959,0.60363254,0.00000000
-3.78489245,1.21188139,0.90917759,0.07494374,0.06574569,0.24424741,0.61741930,0.00000000
-3.77888944,1.24198633,0.93548622,0.07824304,0.06621970,0.24873094,0.63051041,0.00000000
-3.77288644,1.26956906,0.95788923,0.08133679,0.06641649,0.25241413,0.64270545,0.00000000
-3.76688344,1.29417099,0.97599589,0.08418184,0.06631349,0.25521505,0.65381274,0.00000000
-3.76088044,1.31537785,0.98950530,0.08673786,0.06589351,0.25706959,0.66365739,0.00000000
-3.75487744,1.33283525,0.99821794,0.08896838,0.06514570,0.25793446,0.67208867,0.00000000
-3.74887444,1.34626210,1.00204368,0.09084170,0.06406631,0.25778950,0.67898627,0.00000000
-3.74287144,1.35546119,1.00100589,0.09233173,0.06265914,0.25663888,0.68426521,0.00000000
-3.73686843,1.36032659,0.99524125,0.09341863,0.06093572,0.25451151,0.68787921,0.00000000
-3.73086543,1.36084776,0.98499563,0.09408933,0.05891515,0.25146025,0.68982233,0.00000000
-3.72486243,1.35711023,0.97061592,0.09433787,0.05662366,0.24756040,0.69012908,0.00000000
-3.71885943,1.34929321,0.95253866,0.09416560,0.05409389,0.24290722,0.68887294,0.00000000
-3.71285643,1.33766438,0.93127569,0.09358121,0.05136398,0.23761283,0.68616358,0.00000000
-3.70685343,1.32257226,0.90739790,0.09260060,0.04847650,0.23180272,0.68214305,0.00000000
-3.70085043,1.30443680,0.88151756,0.09124664,0.04547719,0.22561190,0.67698108,0.00000000
-3.69484742,1.28373862,0.85427033,0.08954881,0.04241379,0.21918103,0.67086996,0.00000000
-3.68884442,1.26100740,0.82629746,0.08754266,0.03933480,0.21265274,0.66401922,0.00000000
-3.68284142,1.23681001,0.79822907,0.08526929,0.03628836,0.20616825,0.65665024,0.00000000
-3.67683842,1.21173870,0.77066909,0.08277459,0.03332127,0.19986443,0.64899121,0.00000000
-3.67083542,1.18639958,0.74418211,0.08010852,0.03047816,0.19387148,0.64127243,0.00000000
-3.66483242,1.16140184,0.71928281,0.07732425,0.02780086,0.18831118,0.63372204,0.00000000
-3.65882941,1.13734759,0.69642779,0.07447727,0.02532799,0.18329584,0.62656230,0.00000000
-3.65282641,1.11482255,0.67601000,0.07162446,0.02309473,0.17892771,0.62000637,0.00000000
-3.64682341,1.09438758,0.65835574,0.06882309,0.02113279,0.17529910,0.61425543,0.00000000
-3.64082041,1.07657089,0.64372381,0.06612989,0.01947055,0.17249273,0.60949630,0.00000000
-3.63481741,1.06186111,0.63230681,0.06360006,0.01813333,0.17058251,0.60589920,0.00000000
-3.62881441,1.05070100,0.62423406,0.06128637,0.01714371,0.16963445,0.60361580,0.00000000
-3.62281141,1.04348184,0.61957599,0.05923825,0.01652195,0.16970758,0.60277734,0.00000000
-3.61680840,1.04053857,0.61834954,0.05750108,0.01628635,0.17085489,0.60349295,0.00000000
-3.61080540,1.04214562,0.62052439,0.05611543,0.01645362,0.17312398,0.60584794,0.00000000
-3.60480240,1.04851359,0.62602955,0.05511653,0.01703909,0.17655759,0.60990242,0.00000000
-3.59879940,1.05978676,0.63476030,0.05453386,0.01805693,0.18119373,0.61568996,0.00000000
-3.59279640,1.07604163,0.64658505,0.05439083,0.01952005,0.18706555,0.62321661,0.00000000
-3.58679340,1.09728645,0.66135198,0.05470460,0.02144004,0.19420086,0.63246036,0.00000000
-3.58079040,1.12346185,0.67889535,0.05548606,0.02382678,0.20262130,0.64337094,0.00000000
-3.57478739,1.15444251,0.69904111,0.05673994,0.02668801,0.21234134,0.65587033,0.00000000
-3.56878439,1.19003986,0.72161190,0.05846490,0.03002866,0.22336694,0.66985379,0.00000000
-3.56278139,1.23000566,0.74643095,0.06065383,0.03385012,0.23569407,0.68519151,0.00000000
-3.55677839,1.27403630,0.77332506,0.06329406,0.03814940,0.24930714,0.70173098,0.00000000
-3.55077539,1.32177765,0.80212618,0.06636768,0.04291819,0.26417727,0.71929981,0.00000000
-3.54477239,1.37283010,0.83267168,0.06985179,0.04814200,0.28026063,0.73770903,0.00000000
-3.53876938,1.42675373,0.86480324,0.07371872,0.05379921,0.29749678,0.75675678,0.00000000
-3.53276638,1.48307321,0.89836414,0.07793625,0.05986032,0.31580706,0.77623209,0.00000000
-3.52676338,1.54128234,0.93319534,0.08246769,0.06628729,0.33509319,0.79591872,0.00000000
-3.52076038,1.60084806,0.96913016,0.08727200,0.07303303,0.35523604,0.81559879,0.00000000
-3.51475738,1.66121396,1.00598814,0.09230387,0.08004120,0.37609474,0.83505621,0.00000000
-3.50875438,1.72180326,1.04356818,0.09751371,0.08724625,0.39750608,0.85407958,0.00000000
-3.50275138,1.78202146,1.08164168,0.10284778,0.09457373,0.41928442,0.87246472,0.00000000
-3.49674837,1.84125887,1.11994590,0.10824830,0.10194103,0.44122223,0.89001652,0.00000000
-3.49074537,1.89889330,1.15817840,0.11365369,0.10925835,0.46309111,0.90655046,0.00000000
-3.48474237,1.95429330,1.19599298,0.11899896,0.11643009,0.48464376,0.92189354,0.00000000
-3.47873937,2.00682216,1.23299769,0.12421626,0.12335656,0.50561666,0.93588487,0.00000000
-3.47273637,2.05584318,1.26875542,0.12923558,0.12993591,0.52573361,0.94837598,0.00000000
-3.46673337,2.10072618,1.30278735,0.13398577,0.13606641,0.54471022,0.95923104,0.00000000
-3.46073037,2.14085555,1.33457954,0.13839565,0.14164879,0.56225919,0.96832698,0.00000000
-3.45472736,2.17563986,1.36359251,0.14239538,0.14658878,0.57809635,0.97555369,0.00000000
-3.44872436,2.20452262,1.38927377,0.14591794,0.15079961,0.59194731,0.98081436,0.00000000
-3.44272136,2.22699425,1.41107282,0.14890075,0.15420447,0.60355456,0.98402604,0.00000000
-3.43671836,2.24260450,1.42845790,0.15128734,0.15673877,0.61268461,0.98512026,0.00000000
-3.43071536,2.25097489,1.44093402,0.15302891,0.15835215,0.61913515,0.98404392,0.00000000
-3.42471236,2.25181059,1.44806103,0.15408593,0.15901015,0.62274168,0.98076016,0.00000000
-3.41870935,2.24491095,1.44947109,0.15442938,0.15869541,0.62338334,0.97524926,0.00000000
-3.41270635,2.23017812,1.44488448,0.15404192,0.15740847,0.62098784,0.96750940,0.00000000
-3.40670335,2.20762319,1.43412285,0.15291855,0.15516792,0.61553486,0.95755727,0.00000000
-3.40070035,2.17736935,1.41711921,0.15106711,0.15201013,0.60705811,0.94542834,0.00000000
-3.39469735,2.13965184,1.39392409,0.14850816,0.14798834,0.59564553,0.93117684,0.00000000
-3.38869435,2.09481453,1.36470742,0.14527466,0.14317133,0.58143787,0.91487544,0.00000000
-3.38269135,2.04330330,1.32975615,0.14141111,0.13764152,0.56462550,0.89661450,0.00000000
-3.37668834,1.98565641,1.28946758,0.13697241,0.13149279,0.54544363,0.87650114,0.00000000
-3.37068534,1.92249239,1.24433882,0.13202238,0.12482797,0.52416615,0.85465806,0.00000000
-3.36468234,1.85449603,1.19495301,0.12663204,0.11775607,0.50109828,0.83122231,0.00000000
-3.35867934,1.78240306,1.14196279,0.12087771,0.11038955,0.47656848,0.80634397,0.00000000
-3.35267634,1.70698443,1.08607213,0.11483907,0.10284146,0.45091988,0.78018501,0.00000000
-3.34667334,1.62903064,1.02801718,0.10859719,0.09522285,0.42450157,0.75291829,0.00000000
-3.34067034,1.54933701,0.96854712,0.10223264,0.08764029,0.39766027,0.72472675,0.00000000
-3.33466733,1.46869018,0.90840583,0.09582376,0.08019373,0.37073245,0.69580283,0.00000000
-3.32866433,1.38785644,0.84831506,0.08944515,0.07297471,0.34403742,0.66634811,0.00000000
-3.32266133,1.30757199,0.78895961,0.08316639,0.06606492,0.31787140,0.63657299,0.00000000
-3.31665833,1.22853526,0.73097508,0.07705101,0.05953527,0.29250289,0.60669645,0.00000000
-3.31065533,1.15140114,0.67493820,0.07115583,0.05344522,0.26816921,0.57694567,0.00000000
-3.30465233,1.07677704,0.62136001,0.06553042,0.04784262,0.24507432,0.54755536,0.00000000
-3.29864932,1.00522035,0.57068161,0.06021699,0.04276380,0.22338788,0.51876675,0.00000000
-3.29264632,0.93723697,0.52327230,0.05525030,0.03823400,0.20324532,0.49082605,0.00000000
-3.28664332,0.87328057,0.47942986,0.05065792,0.03426799,0.18474877,0.46398235,0.00000000
-3.28064032,0.81375222,0.43938245,0.04646053,0.03087088,0.16796880,0.43848482,0.00000000
-3.27463732,0.75899994,0.40329179,0.04267231,0.02803905,0.15294659,0.41457937,0.00000000
-3.26863432,0.70931813,0.37125721,0.03930140,0.02576103,0.13969644,0.39250469,0.00000000
-3.26263132,0.66494666,0.34332017,0.03635039,0.02401853,0.12820852,0.37248787,0.00000000
-3.25662831,0.62606954,0.31946906,0.03381679,0.02278726,0.11845149,0.35473962,0.00000000
-3.25062531,0.59281338,0.29964383,0.03169346,0.02203782,0.11037520,0.33944949,0.00000000
-3.24462231,0.56524559,0.28374056,0.02996903,0.02173641,0.10391311,0.32678104,0.00000000
-3.23861931,0.54337284,0.27161578,0.02862829,0.02184553,0.09898458,0.31686738,0.00000000
-3.23261631,0.52713982,0.26309054,0.02765254,0.02232454,0.09549698,0.30980721,0.00000000
-3.22661331,0.51642867,0.25795431,0.02701991,0.02313026,0.09334761,0.30566145,0.00000000
-3.22061031,0.51105943,0.25596893,0.02670574,0.02421742,0.09242553,0.30445087,0.00000000
-3.21460730,0.51079173,0.25687258,0.02668293,0.02553923,0.09261335,0.30615452,0.00000000
-3.20860430,0.51532784,0.26038396,0.02692236,0.02704792,0.09378898,0.31070929,0.00000000
-3.20260130,0.52431736,0.26620693,0.02739330,0.02869527,0.09582752,0.31801055,0.00000000
-3.19659830,0.53736337,0.27403539,0.02806397,0.03043336,0.09860319,0.32791374,0.00000000
-3.19059530,0.55403024,0.28355882,0.02890207,0.03221524,0.10199141,0.34023703,0.00000000
-3.18459230,0.57385264,0.29446809,0.02987541,0.03399576,0.10587102,0.35476482,0.00000000
-3.17858929,0.59634581,0.30646170,0.03095257,0.03573244,0.11012665,0.37125199,0.00000000
-3.17258629,0.62101656,0.31925226,0.03210361,0.03738637,0.11465106,0.38942879,0.00000000
-3.16658329,0.64737476,0.33257299,0.03330074,0.03892313,0.11934754,0.40900617,0.00000000
-3.16058029,0.67494491,0.34618400,0.03451903,0.04031370,0.12413223,0.42968144,0.00000000
-3.15457729,0.70327724,0.35987823,0.03573702,0.04153521,0.12893622,0.45114414,0.00000000
-3.14857429,0.73195821,0.37348661,0.03693726,0.04257169,0.13370733,0.47308182,0.00000000
-3.14257129,0.76061971,0.38688230,0.03810677,0.04341455,0.13841157,0.49518594,0.00000000
-3.13656828,0.78894686,0.39998378,0.03923736,0.04406290,0.14303398,0.51715744,0.00000000
-3.13056528,0.81668398,0.41275646,0.04032575,0.04452366,0.14757900,0.53871212,0.00000000
-3.12456228,0.84363862,0.42521279,0.04137358,0.04481130,0.15207007,0.55958575,0.00000000
-3.11855928,0.86968339,0.43741072,0.04238720,0.04494742,0.15654862,0.57953868,0.00000000
-3.11255628,0.89475560,0.44945048,0.04337730,0.04495997,0.16107228,0.59836010,0.00000000
-3.10655328,0.91885474,0.46146967,0.04435832,0.04488224,0.16571241,0.61587176,0.00000000
-3.10055028,0.94203776,0.47363687,0.04534779,0.04475164,0.17055099,0.63193109,0.00000000
-3.09454727,0.96441256,0.48614395,0.04636540,0.04460820,0.17567694,0.64643374,0.00000000
-3.08854427,0.98612968,0.49919719,0.04743208,0.04449305,0.18118195,0.65931537,0.00000000
-3.08254127,1.00737266,0.51300784,0.04856896,0.04444670,0.18715609,0.67055264,0.00000000
-3.07653827,1.02834743,0.52778210,0.04979630,0.04450740,0.19368319,0.68016347,0.00000000
-3.07053527,1.04927109,0.54371132,0.05113246,0.04470955,0.20083631,0.68820629,0.00000000
-3.06453227,1.07036058,0.56096261,0.05259292,0.04508216,0.20867344,0.69477846,0.00000000
-3.05852926,1.09182179,0.57967031,0.05418945,0.04564764,0.21723366,0.70001376,0.00000000
-3.05252626,1.11383940,0.59992892,0.05592937,0.04642070,0.22653393,0.70407905,0.00000000
-3.04652326,1.13656817,0.62178758,0.05781513,0.04740774,0.23656663,0.70717003,0.00000000
-3.04052026,1.16012581,0.64524664,0.05984399,0.04860639,0.24729810,0.70950637,0.00000000
-3.03451726,1.18458807,0.67025647,0.06200808,0.05000558,0.25866824,0.71132627,0.00000000
-3.02851426,1.20998602,0.69671849,0.06429461,0.05158593,0.27059114,0.71288057,0.00000000
-3.02251126,1.23630581,0.72448857,0.06668647,0.05332043,0.28295691,0.71442658,0.00000000
-3.01650825,1.26349090,0.75338261,0.06916291,0.05517560,0.29563454,0.71622191,0.00000000
-3.01050525,1.29144647,0.78318398,0.07170058,0.05711279,0.30847571,0.71851833,0.00000000
-3.00450225,1.32004585,0.81365240,0.07427462,0.05908984,0.32131938,0.72155585,0.00000000
-2.99849925,1.34913843,0.84453386,0.07685990,0.06106276,0.33399701,0.72555724,0.00000000
-2.99249625,1.37855848,0.87557091,0.07943224,0.06298755,0.34633811,0.73072287,0.00000000
-2.98649325,1.40813432,0.90651265,0.08196965,0.06482204,0.35817574,0.73722620,0.00000000
-2.98049025,1.43769703,0.93712391,0.08445333,0.06652753,0.36935199,0.74520971,0.00000000
-2.97448724,1.46708808,0.96719279,0.08686860,0.06807031,0.37972274,0.75478146,0.00000000
-2.96848424,1.49616524,0.99653634,0.08920544,0.06942289,0.38916189,0.76601209,0.00000000
-2.96248124,1.52480626,1.02500364,0.09145882,0.07056492,0.39756442,0.77893248,0.00000000
-2.95647824,1.55290991,1.05247627,0.09362858,0.07148375,0.40484857,0.79353182,0.00000000
-2.95047524,1.58039435,1.07886606,0.09571906,0.07217457,0.41095666,0.80975628,0.00000000
-2.94447224,1.60719275,1.10411019,0.09773833,0.07264025,0.41585481,0.82750818,0.00000000
-2.93846923,1.63324651,1.12816402,0.09969710,0.07289068,0.41953156,0.84664579,0.00000000
-2.93246623,1.65849659,1.15099224,0.10160743,0.07294193,0.42199543,0.86698386,0.00000000
-2.92646323,1.68287366,1.17255889,0.10348128,0.07281503,0.42327177,0.88829481,0.00000000
-2.92046023,1.70628787,1.19281713,0.10532897,0.07253465,0.42339906,0.91031094,0.00000000
-2.91445723,1.72861919,1.21169965,0.10715771,0.07212763,0.42242497,0.93272754,0.00000000
-2.90845423,1.74970921,1.22911037,0.10897025,0.07162146,0.42040240,0.95520709,0.00000000
-2.90245123,1.76935539,1.24491853,0.11076379,0.07104294,0.41738597,0.97738463,0.00000000
-2.89644822,1.78730835,1.25895549,0.11252929,0.07041683,0.41342888,0.99887426,0.00000000
-2.89044522,1.80327294,1.27101500,0.11425106,0.06976487,0.40858075,1.01927673,0.00000000
-2.88444222,1.81691326,1.28085703,0.11590695,0.06910497,0.40288617,1.03818808,0.00000000
-2.87843922,1.82786181,1.28821535,0.11746890,0.06845073,0.39638435,1.05520907,0.00000000
-2.87243622,1.83573247,1.29280842,0.11890402,0.06781126,0.38910970,1.06995522,0.00000000
-2.86643322,1.84013676,1.29435336,0.12017601,0.06719128,0.38109322,1.08206714,0.00000000
-2.86043022,1.84070273,1.29258215,0.12124696,0.06659158,0.37236480,1.09122085,0.00000000
-2.85442721,1.83709544,1.28725922,0.12207943,0.06600955,0.36295589,1.09713764,0.00000000
-2.84842421,1.82903783,1.27819950,0.12263851,0.06544002,0.35290259,1.09959313,0.00000000
-2.84242121,1.81633100,1.26528581,0.12289406,0.06487610,0.34224880,1.09842521,0.00000000
-2.83641821,1.79887251,1.24848449,0.12282269,0.06431015,0.33104910,1.09354037,0.00000000
-2.83041521,1.77667159,1.22785846,0.12240954,0.06373456,0.31937125,1.08491831,0.00000000
-2.82441221,1.74986045,1.20357658,0.12164969,0.06314261,0.30729802,1.07261434,0.00000000
-2.81840920,1.71870065,1.17591879,0.12054914,0.06252907,0.29492816,1.05675969,0.00000000
-2.81240620,1.68358413,1.14527656,0.11912529,0.06189065,0.28237644,1.03755941,0.00000000
-2.80640320,1.64502869,1.11214820,0.11740678,0.06122628,0.26977267,1.01528805,0.00000000
-2.80040020,1.60366768,1.07712936,0.11543295,0.06053711,0.25725973,0.99028305,0.00000000
-2.79439720,1.56023441,1.04089864,0.11325262,0.05982644,0.24499062,0.96293620,0.00000000
-2.78839420,1.51554178,1.00419904,0.11092246,0.05909935,0.23312469,0.93368330,0.00000000
-2.78239120,1.47045774,0.96781582,0.10850498,0.05836228,0.22182318,0.90299244,0.00000000
-2.77638819,1.42587778,0.93255166,0.10606622,0.05762250,0.21124423,0.87135112,0.00000000
-2.77038519,1.38269527,0.89920005,0.10367316,0.05688751,0.20153772,0.83925289,0.00000000
-2.76438219,1.34177104,0.86851806,0.10139118,0.05616445,0.19283992,0.80718370,0.00000000
-2.75837919,1.30390333,0.84119949,0.09928142,0.05545955,0.18526850,0.77560850,0.00000000
-2.75237619,1.26979917,0.81784951,0.09739841,0.05477764,0.17891777,0.74495858,0.00000000
-2.74637319,1.24004856,0.79896179,0.09578787,0.05412173,0.17385474,0.71561995,0.00000000
-2.74037019,1.21510226,0.78489907,0.09448482,0.05349279,0.17011584,0.68792322,0.00000000
-2.73436718,1.19525413,0.77587798,0.09351220,0.05288955,0.16770467,0.66213529,0.00000000
-2.72836418,1.18062883,0.77195869,0.09287986,0.05230848,0.16659085,0.63845310,0.00000000
-2.72236118,1.17117521,0.77303993,0.09258406,0.05174390,0.16670995,0.61699962,0.00000000
-2.71635818,1.16666590,0.77885957,0.09260754,0.05118818,0.16796469,0.59782231,0.00000000
-2.71035518,1.16670305,0.78900095,0.09292000,0.05063198,0.17022723,0.58089394,0.00000000
-2.70435218,1.17073022,0.80290466,0.09347912,0.05006465,0.17334267,0.56611592,0.00000000
-2.69834917,1.17804990,0.81988559,0.09423206,0.04947462,0.17713345,0.55332390,0.00000000
-2.69234617,1.18784629,0.83915456,0.09511723,0.04884983,0.18140468,0.54229545,0.00000000
-2.68634317,1.19921237,0.85984384,0.09606648,0.04817816,0.18595020,0.53275963,0.00000000
-2.68034017,1.21118049,0.88103571,0.09700744,0.04744791,0.19055905,0.52440805,0.00000000
-2.67433717,1.22275528,0.90179290,0.09786610,0.04664816,0.19502223,0.51690703,0.00000000
-2.66833417,1.23294761,0.92118998,0.09856934,0.04576922,0.19913947,0.50991042,0.00000000
-2.66233117,1.24080854,0.93834424,0.09904749,0.04480292,0.20272574,0.50307260,0.00000000
-2.65632816,1.24546166,0.95244518,0.09923667,0.04374295,0.20561729,0.49606122,0.00000000
-2.65032516,1.24613292,0.96278125,0.09908098,0.04258507,0.20767695,0.48856914,0.00000000
-2.64432216,1.24217644,0.96876285,0.09853433,0.04132731,0.20879848,0.48032519,0.00000000
-2.63831916,1.23309559,0.96994085,0.09756191,0.03997007,0.20890992,0.47110326,0.00000000
-2.63231616,1.21855835,0.96601971,0.09614119,0.03851618,0.20797557,0.46072955,0.00000000
-2.62631316,1.19840656,0.95686486,0.09426254,0.03697083,0.20599681,0.44908763,0.00000000
-2.62031016,1.17265853,0.94250415,0.09192927,0.03534154,0.20301147,0.43612113,0.00000000
-2.61430715,1.14150531,0.92312332,0.08915727,0.03363792,0.19909202,0.42183418,0.00000000
-2.60830415,1.10530071,0.89905584,0.08597422,0.03187150,0.19434246,0.40628953,0.00000000
-2.60230115,1.06454560,0.87076768,0.08241833,0.03005539,0.18889417,0.38960456,0.00000000
