energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
0.00300150,2.32770196,0.00505539,0.01666424,0.23208169,0.97063363,0.02522323,0.59962733,0.18440625,0.40492377
0.00900450,2.25623710,0.00489566,0.01633268,0.23308453,0.93121199,0.02412457,0.57984547,0.17672147,0.40524075
0.01500750,2.18464553,0.00470742,0.01610016,0.23431324,0.89106015,0.02297797,0.55944530,0.16952198,0.40659157
0.02101051,2.11487935,0.00449440,0.01599207,0.23593885,0.85096508,0.02180352,0.53895345,0.16298974,0.40931175
0.02701351,2.04885454,0.00426072,0.01603295,0.23812998,0.81169894,0.02062053,0.51890237,0.15729570,0.41372178
0.03301651,1.98840326,0.00401074,0.01624602,0.24104710,0.77400172,0.01944701,0.49981749,0.15259643,0.42011647
0.03901951,1.93522858,0.00374893,0.01665259,0.24483670,0.73856528,0.01829927,0.48220457,0.14903117,0.42875444
0.04502251,1.89086273,0.00347973,0.01727148,0.24962579,0.70601894,0.01719147,0.46653775,0.14671920,0.43984810
0.05102551,1.85662978,0.00320744,0.01811847,0.25551683,0.67691716,0.01613546,0.45324851,0.14575769,0.45355460
0.05702851,1.83361381,0.00293612,0.01920579,0.26258321,0.65172926,0.01514058,0.44271574,0.14621989,0.46996781
0.06303152,1.82263305,0.00266946,0.02054154,0.27086559,0.63083160,0.01421363,0.43525726,0.14815378,0.48911186
0.06903452,1.82422072,0.00241074,0.02212924,0.28036911,0.61450206,0.01335891,0.43112287,0.15158112,0.51093623
0.07503752,1.83861290,0.00216279,0.02396745,0.29106168,0.60291700,0.01257839,0.43048906,0.15649695,0.53531293
0.08104052,1.86574365,0.00192791,0.02604941,0.30287342,0.59615060,0.01187192,0.43345556,0.16286951,0.56203557
0.08704352,1.90524745,0.00170792,0.02836288,0.31569723,0.59417643,0.01123751,0.44004358,0.17064060,0.59082082
0.09304652,1.95646891,0.00150412,0.03089001,0.32939065,0.59687126,0.01067168,0.45019600,0.17972641,0.62131204
0.09904952,2.01847953,0.00131733,0.03360750,0.34377882,0.60402084,0.01016980,0.46377924,0.19001885,0.65308526
0.10505253,2.09010102,0.00114795,0.03648678,0.35865861,0.61532738,0.00972646,0.48058690,0.20138726,0.68565732
0.11105553,2.16993472,0.00099597,0.03949450,0.37380374,0.63041875,0.00933586,0.50034501,0.21368069,0.71849618
0.11705853,2.25639635,0.00086104,0.04259308,0.38897074,0.64885879,0.00899208,0.52271873,0.22673056,0.75103300
0.12306153,2.34775516,0.00074256,0.04574154,0.40390565,0.67015882,0.00868943,0.54732041,0.24035376,0.78267582
0.12906453,2.44217658,0.00063968,0.04889643,0.41835104,0.69378975,0.00842271,0.57371867,0.25435606,0.81282446
0.13506753,2.53776707,0.00055140,0.05201286,0.43205340,0.71919465,0.00818734,0.60144842,0.26853590,0.84088612
0.14107054,2.63261990,0.00047661,0.05504570,0.44477036,0.74580143,0.00797958,0.63002141,0.28268829,0.86629128
0.14707354,2.72486064,0.00041413,0.05795073,0.45627763,0.77303523,0.00779654,0.65893712,0.29660879,0.88850927
0.15307654,2.81269083,0.00036278,0.06068590,0.46637534,0.80033039,0.00763620,0.68769366,0.31009759,0.90706304
0.15907954,2.89442857,0.00032138,0.06321243,0.47489348,0.82714141,0.00749741,0.71579837,0.32296329,0.92154255
0.16508254,2.96854472,0.00028880,0.06549588,0.48169638,0.85295294,0.00737975,0.74277787,0.33502654,0.93161626
0.17108554,3.03369365,0.00026397,0.06750704,0.48668579,0.87728837,0.00728339,0.76818721,0.34612322,0.93704018
0.17708854,3.08873759,0.00024587,0.06922264,0.48980268,0.89971689,0.00720897,0.79161805,0.35610719,0.93766437
0.18309155,3.13276392,0.00023361,0.07062580,0.49102752,0.91985892,0.00715733,0.81270540,0.36485252,0.93343621
0.18909455,3.16509507,0.00022634,0.07170633,0.49037918,0.93738985,0.00712941,0.83113318,0.37225505,0.92440073
0.19509755,3.18529106,0.00022331,0.07246064,0.48791233,0.95204206,0.00712592,0.84663812,0.37823341,0.91069770
0.20110055,3.19314478,0.00022385,0.07289157,0.48371375,0.96360542,0.00714726,0.85901231,0.38272937,0.89255567
0.20710355,3.18867093,0.00022734,0.07300787,0.47789747,0.97192626,0.00719328,0.86810423,0.38570768,0.87028340
0.21310655,3.17208913,0.00023323,0.07282356,0.47059919,0.97690513,0.00726316,0.87381849,0.38715534,0.84425882
0.21910955,3.14380269,0.00024102,0.07235716,0.46197026,0.97849363,0.00735533,0.87611444,0.38708049,0.81491624
0.22511256,3.10437391,0.00025026,0.07163078,0.45217138,0.97669040,0.00746734,0.87500366,0.38551095,0.78273221
0.23111556,3.05449764,0.00026051,0.07066915,0.44136655,0.97153676,0.00759592,0.87054674,0.38249254,0.74821075
0.23711856,2.99497398,0.00027137,0.06949877,0.42971740,0.96311216,0.00773697,0.86284945,0.37808725,0.71186860
0.24312156,2.92668181,0.00028248,0.06814698,0.41737825,0.95152968,0.00788565,0.85205843,0.37237137,0.67422095
0.24912456,2.85055378,0.00029348,0.06664119,0.40449213,0.93693179,0.00803650,0.83835676,0.36543366,0.63576833
0.25512756,2.76755398,0.00030402,0.06500826,0.39118776,0.91948656,0.00818363,0.82195931,0.35737361,0.59698510
0.26113057,2.67865862,0.00031381,0.06327395,0.37757777,0.89938426,0.00832084,0.80310815,0.34829979,0.55830978
0.26713357,2.58484018,0.00032256,0.06146259,0.36375803,0.87683454,0.00844192,0.78206800,0.33832837,0.52013769
0.27313657,2.48705506,0.00033000,0.05959684,0.34980804,0.85206404,0.00854084,0.75912177,0.32758169,0.48281575
0.27913957,2.38623445,0.00033591,0.05769764,0.33579227,0.82531428,0.00861195,0.73456618,0.31618699,0.44663964
0.28514257,2.28327818,0.00034009,0.05578420,0.32176225,0.79683988,0.00865027,0.70870745,0.30427517,0.41185312
0.29114557,2.17905085,0.00034241,0.05387416,0.30775918,0.76690677,0.00865163,0.68185697,0.29197952,0.37864934
0.29714857,2.07437966,0.00034275,0.05198371,0.29381690,0.73579032,0.00861289,0.65432697,0.27943450,0.34717385
0.30315158,1.97005334,0.00034108,0.05012779,0.27996482,0.70377325,0.00853207,0.62642621,0.26677436,0.31752897
0.30915458,1.86682153,0.00033738,0.04832026,0.26623077,0.67114321,0.00840843,0.59845552,0.25413176,0.28977920
0.31515758,1.76539410,0.00033172,0.04657410,0.25264344,0.63818987,0.00824258,0.57070344,0.24163625,0.26395734
0.32116058,1.66644001,0.00032422,0.04490145,0.23923436,0.60520159,0.00803646,0.54344189,0.22941268,0.24007090
0.32716358,1.57058561,0.00031502,0.04331374,0.22603927,0.57246177,0.00779331,0.51692190,0.21757955,0.21810859
0.33316658,1.47841220,0.00030434,0.04182167,0.21309880,0.54024473,0.00751764,0.49136976,0.20624746,0.19804664
0.33916958,1.39045309,0.00029245,0.04043522,0.20045858,0.50881153,0.00721511,0.46698348,0.19551748,0.17985458
0.34517259,1.30719028,0.00027963,0.03916359,0.18816874,0.47840571,0.00689238,0.44392987,0.18547982,0.16350059
0.35117559,1.22905127,0.00026623,0.03801517,0.17628291,0.44924926,0.00655701,0.42234233,0.17621260,0.14895606
0.35717859,1.15640626,0.00025261,0.03699746,0.16485686,0.42153901,0.00621725,0.40231949,0.16778099,0.13619944
0.36318159,1.08956618,0.00023916,0.03611710,0.15394692,0.39544354,0.00588190,0.38392489,0.16023668,0.12521933
0.36918459,1.02878191,0.00022628,0.03537988,0.14360829,0.37110098,0.00556011,0.36718762,0.15361777,0.11601674
0.37518759,0.97424490,0.00021439,0.03479078,0.13389341,0.34861761,0.00526125,0.35210409,0.14794900,0.10860650
0.38119060,0.92608938,0.00020392,0.03435418,0.12485045,0.32806755,0.00499472,0.33864076,0.14324255,0.10301801
0.38719360,0.88439602,0.00019530,0.03407393,0.11652208,0.30949340,0.00476979,0.32673793,0.13949905,0.09929503
0.39319660,0.84919692,0.00018895,0.03395362,0.10894443,0.29290786,0.00459547,0.31631416,0.13670902,0.09749480
0.39919960,0.82048159,0.00018528,0.03399677,0.10214652,0.27829629,0.00448039,0.30727135,0.13485450,0.09768629
0.40520260,0.79820341,0.00018472,0.03420699,0.09614983,0.26561993,0.00443262,0.29950022,0.13391085,0.09994759
0.41120560,0.78228601,0.00018764,0.03458818,0.09096824,0.25481964,0.00445957,0.29288570,0.13384848,0.10436258
0.41720860,0.77262900,0.00019441,0.03514459,0.08660815,0.24581998,0.00456783,0.28731231,0.13463452,0.11101666
0.42321161,0.76911243,0.00020536,0.03588077,0.08306874,0.23853328,0.00476305,0.28266892,0.13623424,0.11999177
0.42921461,0.77159941,0.00022081,0.03680147,0.08034232,0.23286355,0.00504978,0.27885284,0.13861206,0.13136063
0.43521761,0.77993660,0.00024099,0.03791134,0.07841461,0.22870996,0.00543130,0.27577298,0.14173216,0.14518041
0.44122061,0.79395212,0.00026611,0.03921451,0.07726510,0.22596968,0.00590949,0.27335196,0.14555858,0.16148586
0.44722361,0.81345106,0.00029631,0.04071406,0.07686711,0.22453999,0.00648463,0.27152696,0.15005478,0.18028229
0.45322661,0.83820862,0.00033163,0.04241135,0.07718792,0.22431962,0.00715527,0.27024949,0.15518269,0.20153844
0.45922961,0.86796133,0.00037205,0.04430529,0.07818862,0.22520914,0.00791806,0.26948397,0.16090132,0.22517981
0.46523262,0.90239698,0.00041743,0.04639152,0.07982397,0.22711063,0.00876766,0.26920535,0.16716502,0.25108258
0.47123562,0.94114405,0.00046755,0.04866171,0.08204211,0.22992670,0.00969661,0.26939587,0.17392151,0.27906864
0.47723862,0.98376160,0.00052204,0.05110276,0.08478438,0.23355888,0.01069532,0.27004131,0.18110994,0.30890207
0.48324162,1.02973054,0.00058043,0.05369629,0.08798511,0.23790582,0.01175207,0.27112692,0.18865898,0.34028738
0.48924462,1.07844742,0.00064213,0.05641817,0.09157162,0.24286135,0.01285312,0.27263336,0.19648531,0.37286989
0.49524762,1.12922151,0.00070640,0.05923834,0.09546448,0.24831269,0.01398282,0.27453291,0.20449261,0.40623854
0.50125063,1.18127609,0.00077243,0.06212090,0.09957794,0.25413904,0.01512390,0.27678627,0.21257114,0.43993107
0.50725363,1.23375432,0.00083926,0.06502442,0.10382081,0.26021078,0.01625775,0.27934010,0.22059823,0.47344187
0.51325663,1.28573019,0.00090588,0.06790265,0.10809762,0.26638933,0.01736483,0.28212559,0.22843947,0.50623214
0.51925963,1.33622432,0.00097120,0.07070540,0.11231017,0.27252792,0.01842510,0.28505802,0.23595086,0.53774235
0.52526263,1.38422435,0.00103407,0.07337981,0.11635935,0.27847316,0.01941855,0.28803753,0.24298182,0.56740642
0.53126563,1.42870925,0.00109337,0.07587170,0.12014730,0.28406750,0.02032577,0.29095087,0.24937886,0.59466728
0.53726863,1.46867653,0.00114796,0.07812724,0.12357965,0.28915237,0.02112843,0.29367425,0.25498989,0.61899309
0.54327164,1.50317123,0.00119678,0.08009456,0.12656798,0.29357198,0.02180990,0.29607691,0.25966898,0.63989358
0.54927464,1.53131521,0.00123884,0.08172549,0.12903214,0.29717747,0.02235575,0.29802536,0.26328117,0.65693558
0.55527764,1.55233545,0.00127327,0.08297720,0.13090252,0.29983131,0.02275418,0.29938802,0.26570727,0.66975730
0.56128064,1.56558984,0.00129936,0.08381365,0.13212201,0.30141151,0.02299643,0.30003989,0.26684836,0.67808042
0.56728364,1.57058910,0.00131655,0.08420690,0.13264769,0.30181563,0.02307706,0.29986719,0.26662964,0.68171961
0.57328664,1.56701384,0.00132451,0.08413808,0.13245206,0.30096420,0.02299410,0.29877149,0.26500353,0.68058891
0.57928964,1.55472566,0.00132307,0.08359804,0.13152372,0.29880340,0.02274916,0.29667337,0.26195180,0.67470465
0.58529265,1.53377193,0.00131231,0.08258771,0.12986764,0.29530692,0.02234730,0.29351520,0.25748663,0.66418482
0.59129565,1.50438393,0.00129251,0.08111799,0.12750479,0.29047676,0.02179687,0.28926311,0.25165053,0.64924489
0.59729865,1.46696850,0.00126415,0.07920932,0.12447137,0.28434310,0.02110921,0.28390795,0.24451513,0.63019024
0.60330165,1.42209360,0.00122792,0.07689098,0.12081747,0.27696312,0.02029828,0.27746539,0.23617887,0.60740569
0.60930465,1.37046877,0.00118469,0.07420001,0.11660540,0.26841896,0.01938011,0.26997502,0.22676378,0.58134251
0.61530765,1.31292122,0.00113546,0.07117991,0.11190776,0.25881484,0.01837238,0.26149863,0.21641149,0.55250362
0.62131066,1.25036896,0.00108137,0.06787925,0.10680521,0.24827353,0.01729376,0.25211785,0.20527860,0.52142767
0.62731366,1.18379222,0.00102367,0.06435007,0.10138425,0.23693244,0.01616342,0.24193124,0.19353179,0.48867265
0.63331666,1.11420435,0.00096364,0.06064632,0.09573495,0.22493935,0.01500042,0.23105090,0.18134271,0.45479982
0.63931966,1.04262370,0.00090265,0.05682236,0.08994878,0.21244815,0.01382325,0.21959901,0.16888306,0.42035857
0.64532266,0.97004730,0.00084204,0.05293149,0.08411672,0.19961463,0.01264935,0.20770422,0.15631996,0.38587284
0.65132566,0.89742759,0.00078317,0.04902468,0.07832752,0.18659262,0.01149471,0.19549819,0.14381175,0.35182948
0.65732866,0.82565269,0.00072733,0.04514952,0.07266634,0.17353045,0.01037361,0.18311231,0.13150449,0.31866901
0.66333167,0.75553093,0.00067580,0.04134931,0.06721371,0.16056799,0.00929840,0.17067480,0.11952918,0.28677882
0.66933467,0.68777966,0.00062977,0.03766247,0.06204479,0.14783424,0.00827934,0.15830817,0.10799969,0.25648906
0.67533767,0.62301851,0.00059035,0.03412214,0.05722904,0.13544555,0.00732460,0.14612717,0.09701157,0.22807099
0.68134067,0.56176687,0.00055860,0.03075600,0.05283009,0.12350437,0.00644028,0.13423714,0.08664152,0.20173775
0.68734367,0.50444519,0.00053545,0.02758636,0.04890592,0.11209871,0.00563052,0.12273294,0.07694764,0.17764718
0.69334667,0.45137962,0.00052178,0.02463034,0.04550928,0.10130199,0.00489765,0.11169819,0.06797025,0.15590634
0.69934967,0.40280928,0.00051835,0.02190026,0.04268811,0.09117349,0.00424241,0.10120509,0.05973321,0.13657744
0.70535268,0.35889572,0.00052584,0.01940413,0.04048619,0.08175907,0.00366417,0.09131443,0.05224565,0.11968473
0.71135568,0.31973362,0.00054480,0.01714623,0.03894373,0.07309225,0.00316118,0.08207605,0.04550391,0.10522178
0.71735868,0.28536228,0.00057569,0.01512771,0.03809792,0.06519551,0.00273081,0.07352950,0.03949370,0.09315907
0.72336168,0.25577712,0.00061887,0.01334719,0.03798337,0.05808166,0.00236980,0.06570487,0.03419225,0.08345124
0.72936468,0.23094081,0.00067455,0.01180141,0.03863250,0.05175535,0.00207449,0.05862379,0.02957041,0.07604381
0.73536768,0.21079341,0.00074280,0.01048573,0.04007562,0.04621450,0.00184100,0.05230048,0.02559463,0.07087915
0.74137069,0.19526116,0.00082355,0.00939468,0.04234094,0.04145165,0.00166540,0.04674278,0.02222875,0.06790137
0.74737369,0.18426369,0.00091654,0.00852231,0.04545428,0.03745519,0.00154387,0.04195322,0.01943551,0.06706012
0.75337669,0.17771942,0.00102137,0.00786255,0.04943862,0.03421047,0.00147278,0.03792990,0.01717779,0.06831310
0.75937969,0.17554887,0.00113741,0.00740939,0.05431336,0.03170055,0.00144876,0.03466729,0.01541963,0.07162726
0.76538269,0.17767611,0.00126384,0.00715704,0.06009346,0.02990692,0.00146875,0.03215688,0.01412687,0.07697876
0.77138569,0.18402808,0.00139965,0.00709987,0.06678831,0.02880979,0.00152996,0.03038756,0.01326757,0.08435163
0.77738869,0.19453216,0.00154360,0.00723238,0.07440051,0.02838831,0.00162993,0.02934589,0.01281216,0.09373526
0.78339170,0.20911192,0.00169427,0.00754900,0.08292448,0.02862039,0.00176638,0.02901603,0.01273335,0.10512097
0.78939470,0.22768142,0.00185005,0.00804387,0.09234501,0.02948241,0.00193725,0.02937955,0.01300589,0.11849755
0.79539770,0.25013837,0.00200915,0.00871049,0.10263581,0.03094876,0.00214054,0.03041501,0.01360613,0.13384625
0.80140070,0.27635642,0.00216965,0.00954143,0.11375805,0.03299114,0.00237428,0.03209735,0.01451152,0.15113530
0.80740370,0.30617707,0.00232954,0.01052798,0.12565906,0.03557783,0.00263641,0.03439719,0.01569999,0.17031416
0.81340670,0.33940160,0.00248670,0.01165975,0.13827118,0.03867291,0.00292469,0.03728005,0.01714937,0.19130795
0.81940970,0.37578355,0.00263903,0.01292440,0.15151090,0.04223549,0.00323664,0.04070553,0.01883684,0.21401218
0.82541271,0.41502225,0.00278441,0.01430739,0.16527832,0.04621899,0.00356945,0.04462663,0.02073837,0.23828821
0.83141571,0.45675785,0.00292080,0.01579175,0.17945707,0.05057064,0.00391992,0.04898909,0.02282835,0.26395966
0.83741871,0.50056833,0.00304629,0.01735806,0.19391469,0.05523109,0.00428442,0.05373106,0.02507937,0.29081001
0.84342171,0.54596897,0.00315908,0.01898444,0.20850367,0.06013441,0.00465887,0.05878292,0.02746207,0.31858182
0.84942471,0.59241448,0.00325759,0.02064670,0.22306301,0.06520824,0.00503876,0.06406752,0.02994529,0.34697755
0.85542771,0.63930417,0.00334046,0.02231868,0.23742044,0.07037441,0.00541916,0.06950074,0.03249632,0.37566226
0.86143072,0.68599007,0.00340657,0.02397259,0.25139537,0.07554989,0.00579479,0.07499242,0.03508141,0.40426818
0.86743372,0.73178808,0.00345511,0.02557961,0.26480233,0.08064798,0.00616008,0.08044773,0.03766640,0.43240119
0.87343672,0.77599184,0.00348550,0.02711048,0.27745503,0.08557999,0.00650930,0.08576885,0.04021749,0.45964902
0.87943972,0.81788894,0.00349749,0.02853625,0.28917082,0.09025705,0.00683666,0.09085700,0.04270221,0.48559094
0.88544272,0.85677894,0.00349110,0.02982904,0.29977548,0.09459223,0.00713649,0.09561473,0.04509030,0.50980868
0.89144572,0.89199253,0.00346665,0.03096281,0.30910806,0.09850276,0.00740331,0.09994837,0.04735475,0.53189817
0.89744872,0.92291100,0.00342469,0.03191417,0.31702578,0.10191225,0.00763209,0.10377051,0.04947269,0.55148148
0.90345173,0.94898510,0.00336603,0.03266309,0.32340849,0.10475291,0.00781831,0.10700252,0.05142621,0.56821869
0.90945473,0.96975259,0.00329171,0.03319351,0.32816276,0.10696759,0.00795815,0.10957684,0.05320301,0.58181892
0.91545773,0.98485342,0.00320295,0.03349391,0.33122519,0.10851152,0.00804861,0.11143903,0.05479682,0.59205008
0.92146073,0.99404182,0.00310111,0.03355764,0.33256486,0.10935372,0.00808760,0.11254943,0.05620757,0.59874686
0.92746373,0.99719473,0.00298770,0.03338315,0.33218474,0.10947798,0.00807404,0.11288437,0.05744129,0.60181657
0.93346673,0.99431598,0.00286432,0.03297403,0.33012185,0.10888333,0.00800788,0.11243690,0.05850969,0.60124232
0.93946973,0.98553596,0.00273264,0.03233885,0.32644636,0.10758406,0.00789011,0.11121689,0.05942942,0.59708366
0.94547274,0.97110675,0.00259435,0.03149085,0.32125931,0.10560910,0.00772278,0.10925059,0.06022113,0.58947430
0.95147574,0.95139291,0.00245113,0.03044748,0.31468931,0.10300105,0.00750887,0.10657965,0.06090827,0.57861722
0.95747874,0.92685826,0.00230467,0.02922978,0.30688817,0.09981457,0.00725226,0.10325959,0.06151565,0.56477720
0.96348174,0.89804929,0.00215657,0.02786166,0.29802570,0.09611459,0.00695756,0.09935791,0.06206798,0.54827128
0.96948474,0.86557600,0.00200836,0.02636916,0.28828395,0.09197405,0.00663001,0.09495170,0.06258837,0.52945751
0.97548774,0.83009105,0.00186149,0.02477957,0.27785104,0.08747151,0.00627531,0.09012518,0.06309683,0.50872255
0.98149075,0.79226815,0.00171727,0.02312064,0.26691503,0.08268869,0.00589941,0.08496699,0.06360900,0.48646865
0.98749375,0.75278072,0.00157688,0.02141980,0.25565799,0.07770796,0.00550840,0.07956751,0.06413497,0.46310071
0.99349675,0.71228175,0.00144135,0.01970338,0.24425050,0.07261003,0.00510832,0.07401624,0.06467852,0.43901393
0.99949975,0.67138563,0.00131157,0.01799603,0.23284703,0.06747175,0.00470498,0.06839944,0.06523664,0.41458260
1.00550275,0.63065279,0.00118826,0.01632014,0.22158214,0.06236429,0.00430384,0.06279797,0.06579934,0.39015040
1.01150575,0.59057751,0.00107197,0.01469547,0.21056781,0.05735161,0.00390992,0.05728552,0.06635001,0.36602270
1.01750875,0.55157935,0.00096312,0.01313882,0.19989191,0.05248931,0.00352764,0.05192728,0.06686599,0.34246096
1.02351176,0.51399829,0.00086194,0.01166389,0.18961780,0.04782394,0.00316083,0.04677889,0.06731962,0.31967937
1.02951476,0.47809348,0.00076856,0.01028128,0.17978508,0.04339259,0.00281263,0.04188598,0.06767944,0.29784371
1.03551776,0.44404537,0.00068294,0.00899848,0.17041134,0.03922302,0.00248549,0.03728396,0.06791178,0.27707229
1.04152076,0.41196080,0.00060494,0.00782013,0.16149469,0.03533391,0.00218120,0.03299825,0.06798236,0.25743870
1.04752376,0.38188055,0.00053433,0.00674818,0.15301701,0.03173561,0.00190090,0.02904484,0.06785800,0.23897619
1.05352676,0.35378871,0.00047077,0.00578226,0.14494760,0.02843093,0.00164512,0.02543108,0.06750830,0.22168306
1.05952976,0.32762318,0.00041388,0.00491996,0.13724704,0.02541621,0.00141386,0.02215662,0.06690721,0.20552899
1.06553277,0.30328681,0.00036321,0.00415724,0.12987101,0.02268245,0.00120666,0.01921463,0.06603433,0.19046164
1.07153577,0.28065839,0.00031829,0.00348877,0.12277394,0.02021643,0.00102265,0.01659291,0.06487606,0.17641332
1.07753877,0.25960316,0.00027862,0.00290828,0.11591223,0.01800191,0.00086066,0.01427517,0.06342627,0.16330731
1.08354177,0.23998221,0.00024372,0.00240891,0.10924702,0.01602064,0.00071927,0.01224219,0.06168681,0.15106368
1.08954477,0.22166063,0.00021309,0.00198352,0.10274622,0.01425341,0.00059691,0.01047299,0.05966748,0.13960419
1.09554777,0.20451408,0.00018626,0.00162493,0.09638606,0.01268087,0.00049190,0.00894580,0.05738577,0.12885640
1.10155078,0.18843379,0.00016280,0.00132617,0.09015179,0.01128427,0.00040253,0.00763901,0.05486623,0.11875675
1.10755378,0.17332994,0.00014230,0.00108069,0.08403790,0.01004601,0.00032709,0.00653197,0.05213956,0.10925260
1.11355678,0.15913350,0.00012438,0.00088249,0.07804771,0.00895011,0.00026393,0.00560562,0.04924149,0.10030351
1.11955978,0.14579688,0.00010870,0.00072622,0.07219249,0.00798253,0.00021148,0.00484305,0.04621151,0.09188152
1.12556278,0.13329336,0.00009498,0.00060735,0.06649027,0.00713132,0.00016826,0.00422997,0.04309150,0.08397092
1.13156578,0.12161581,0.00008294,0.00052215,0.06096438,0.00638676,0.00013294,0.00375497,0.03992435,0.07656741
1.13756878,0.11077479,0.00007237,0.00046778,0.05564186,0.00574135,0.00010431,0.00340979,0.03675266,0.06967694
1.14357179,0.10079631,0.00006307,0.00044229,0.05055190,0.00518982,0.00008127,0.00318953,0.03361749,0.06331435
1.14957479,0.09171952,0.00005487,0.00044465,0.04572435,0.00472899,0.00006289,0.00309268,0.03055731,0.05750189
1.15557779,0.08359447,0.00004764,0.00047473,0.04118836,0.00435768,0.00004835,0.00312120,0.02760718,0.05226785
1.16158079,0.07647999,0.00004126,0.00053329,0.03697128,0.00407661,0.00003692,0.00328054,0.02479802,0.04764524
1.16758379,0.07044186,0.00003563,0.00062195,0.03309778,0.00388822,0.00002802,0.00357949,0.02215623,0.04367068
1.17358679,0.06555123,0.00003067,0.00074314,0.02958925,0.00379652,0.00002115,0.00403013,0.01970342,0.04038338
1.17958979,0.06188322,0.00002630,0.00090005,0.02646342,0.00380693,0.00001590,0.00464759,0.01745644,0.03782441
1.18559280,0.05951571,0.00002246,0.00109657,0.02373422,0.00392613,0.00001191,0.00544978,0.01542746,0.03603590
1.19159580,0.05852810,0.00001910,0.00133717,0.02141184,0.00416180,0.00000893,0.00645701,0.01362432,0.03506043
1.19759880,0.05900000,0.00001618,0.00162679,0.01950287,0.00452240,0.00000672,0.00769151,0.01205087,0.03494036
1.20360180,0.06100975,0.00001365,0.00197071,0.01801058,0.00501693,0.00000512,0.00917683,0.01070745,0.03571701
1.20960480,0.06463254,0.00001147,0.00237438,0.01693523,0.00565457,0.00000398,0.01093710,0.00959135,0.03742976
1.21560780,0.06993815,0.00000962,0.00284318,0.01627433,0.00644434,0.00000319,0.01299619,0.00869733,0.04011490
1.22161081,0.07698826,0.00000807,0.00338224,0.01602289,0.00739466,0.00000269,0.01537668,0.00801806,0.04380421
1.22761381,0.08583323,0.00000678,0.00399619,0.01617360,0.00851291,0.00000239,0.01809884,0.00754451,0.04852339
1.23361681,0.09650856,0.00000575,0.00468886,0.01671692,0.00980492,0.00000226,0.02117937,0.00726633,0.05429011
1.23961981,0.10903094,0.00000496,0.00546302,0.01764107,0.01127443,0.00000226,0.02463024,0.00717205,0.06111207
1.24562281,0.12339427,0.00000440,0.00632010,0.01893197,0.01292259,0.00000236,0.02845739,0.00724936,0.06898488
1.25162581,0.13956564,0.00000407,0.00725991,0.02057312,0.01474741,0.00000255,0.03265959,0.00748520,0.07789000
1.25762881,0.15748175,0.00000398,0.00828043,0.02254549,0.01674334,0.00000281,0.03722731,0.00786581,0.08779287
1.26363182,0.17704582,0.00000413,0.00937757,0.02482734,0.01890080,0.00000313,0.04214186,0.00837681,0.09864138
1.26963482,0.19812541,0.00000455,0.01054501,0.02739427,0.02120597,0.00000351,0.04737466,0.00900322,0.11036483
1.27563782,0.22055147,0.00000528,0.01177418,0.03021917,0.02364056,0.00000395,0.05288696,0.00972942,0.12287350
1.28164082,0.24411866,0.00000636,0.01305420,0.03327253,0.02618184,0.00000443,0.05862976,0.01053922,0.13605904
1.28764382,0.26858735,0.00000785,0.01437198,0.03652269,0.02880283,0.00000497,0.06454429,0.01141593,0.14979569
1.29364682,0.29368728,0.00000982,0.01571243,0.03993651,0.03147262,0.00000556,0.07056278,0.01234240,0.16394246
1.29964982,0.31912298,0.00001236,0.01705872,0.04348004,0.03415699,0.00000620,0.07660979,0.01330124,0.17834621
1.30565283,0.34458075,0.00001557,0.01839271,0.04711945,0.03681910,0.00000690,0.08260392,0.01427502,0.19284567
1.31165583,0.36973721,0.00001957,0.01969533,0.05082214,0.03942045,0.00000767,0.08845984,0.01524649,0.20727613
1.31765883,0.39426891,0.00002449,0.02094718,0.05455787,0.04192194,0.00000850,0.09409077,0.01619895,0.22147481
1.32366183,0.41786278,0.00003049,0.02212913,0.05829997,0.04428502,0.00000942,0.09941107,0.01711659,0.23528655
1.32966483,0.44022681,0.00003771,0.02322287,0.06202651,0.04647292,0.00001043,0.10433897,0.01798485,0.24856951
1.33566783,0.46110050,0.00004635,0.02421157,0.06572134,0.04845185,0.00001153,0.10879936,0.01879076,0.26120074
1.34167084,0.48026447,0.00005657,0.02508047,0.06937494,0.05019218,0.00001275,0.11272637,0.01952335,0.27308107
1.34767384,0.49754870,0.00006857,0.02581736,0.07298495,0.05166944,0.00001409,0.11606572,0.02017391,0.28413916
1.35367684,0.51283886,0.00008252,0.02641305,0.07655638,0.05286526,0.00001558,0.11877665,0.02073622,0.29433436
1.35967984,0.52608021,0.00009861,0.02686171,0.08010135,0.05376791,0.00001722,0.12083335,0.02120671,0.30365813
1.36568284,0.53727891,0.00011699,0.02716101,0.08363846,0.05437277,0.00001903,0.12222585,0.02158453,0.31213381
1.37168584,0.54650036,0.00013781,0.02731222,0.08719156,0.05468238,0.00002103,0.12296018,0.02187143,0.31981476
1.37768884,0.55386468,0.00016118,0.02732008,0.09078822,0.05470625,0.00002322,0.12305793,0.02207166,0.32678073
1.38369185,0.55953937,0.00018714,0.02719259,0.09445771,0.05446034,0.00002562,0.12255514,0.02219165,0.33313273
1.38969485,0.56372952,0.00021574,0.02694059,0.09822868,0.05396637,0.00002823,0.12150057,0.02223961,0.33898648
