energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.26263132,6.29919096,0.69957837,2.76762528,0.01738671,0.34079717,1.76664744,1.58883513,0.11208149,1.40216016
-3.25662831,6.23274124,0.70350129,2.64510725,0.01876255,0.34850089,1.82664067,1.61794406,0.10838866,1.42050015
-3.25062531,6.16911313,0.70556587,2.52578102,0.02031230,0.35682403,1.88971220,1.64625562,0.10464040,1.43883209
-3.24462231,6.10782538,0.70556241,2.40997858,0.02204470,0.36567678,1.95525296,1.67333960,0.10084035,1.45689250
-3.23861931,6.04832196,0.70331390,2.29796095,0.02396718,0.37495009,2.02253593,1.69879517,0.09699381,1.47440297
-3.23261631,5.99000647,0.69868603,2.18992293,0.02608534,0.38451828,2.09072818,1.72226679,0.09310835,1.49107937
-3.22661331,5.93227628,0.69159530,2.08599959,0.02840242,0.39424189,2.15890659,1.74345809,0.08919421,1.50664099
-3.22061031,5.87455480,0.68201504,1.98627395,0.03091873,0.40397105,2.22607721,1.76214293,0.08526461,1.52081937
-3.21460730,5.81632075,0.66997905,1.89078572,0.03363119,0.41354905,2.29119780,1.77817334,0.08133583,1.53336648
-3.20860430,5.75713386,0.65558252,1.79954039,0.03653285,0.42281624,2.35320300,1.79148433,0.07742718,1.54406199
-3.20260130,5.69665614,0.63898044,1.71251853,0.03961254,0.43161412,2.41103165,1.80209550,0.07356077,1.55271958
-3.19659830,5.63466900,0.62038351,1.62968476,0.04285470,0.43978956,2.46365547,1.81010996,0.06976117,1.55919229
-3.19059530,5.57108603,0.60005192,1.55099609,0.04623933,0.44719909,2.51010841,1.81571087,0.06605492,1.56337673
-3.18459230,5.50596207,0.57828722,1.47640937,0.04974213,0.45371320,2.54951569,1.81915639,0.06247003,1.56521645
-3.17858929,5.43949895,0.55542297,1.40588772,0.05333488,0.45922048,2.58112169,1.82077350,0.05903537,1.56470439
-3.17258629,5.37204861,0.53181446,1.33940566,0.05698603,0.46363155,2.60431562,1.82095163,0.05578007,1.56188443
-3.16658329,5.30411390,0.50782808,1.27695296,0.06066147,0.46688256,2.61865399,1.82013638,0.05273295,1.55685238
-3.16058029,5.23634765,0.48383094,1.21853718,0.06432551,0.46893821,2.62387904,1.81882405,0.04992192,1.54975605
-3.15457729,5.16954998,0.46018095,1.16418487,0.06794200,0.46979404,2.61993209,1.81755706,0.04737349,1.54079468
-3.14857429,5.10466386,0.43721801,1.11394145,0.07147556,0.46947790,2.60696114,1.81692043,0.04511233,1.53021752
-3.14257129,5.04276850,0.41525632,1.06786988,0.07489286,0.46805046,2.58532219,1.81753913,0.04316084,1.51832139
-3.13656828,4.98506998,0.39457816,1.02604818,0.07816387,0.46560467,2.55557392,1.82007584,0.04153886,1.50544726
-3.13056528,4.93288848,0.37542923,0.98856575,0.08126307,0.46226405,2.51846559,1.82522864,0.04026335,1.49197545
-3.12456228,4.88764121,0.35801536,0.95551873,0.08417048,0.45817983,2.47491837,1.83372801,0.03934812,1.47831949
-3.11855928,4.85082026,0.34250075,0.92700446,0.08687247,0.45352701,2.42600064,1.84633212,0.03880364,1.46491851
-3.11255628,4.82396489,0.32900736,0.90311503,0.08936236,0.44849931,2.37289786,1.86382001,0.03863676,1.45222799
-3.10655328,4.80862774,0.31761546,0.88393026,0.09164063,0.44330330,2.31687819,1.88698172,0.03885054,1.44070910
-3.10055028,4.80633510,0.30836491,0.86951012,0.09371490,0.43815175,2.25925490,1.91660498,0.03944396,1.43081668
-3.09454727,4.81854153,0.30125718,0.85988694,0.09559947,0.43325659,2.20134705,1.95345822,0.04041174,1.42298611
-3.08854427,4.84657981,0.29625770,0.85505753,0.09731457,0.42882169,2.14443992,1.99826975,0.04174404,1.41761946
-3.08254127,4.89160754,0.29329847,0.85497561,0.09888532,0.42503570,2.08974653,2.05170347,0.04342630,1.41507143
-3.07653827,4.95455206,0.29228087,0.85954479,0.10034034,0.42206537,2.03837192,2.11433173,0.04543901,1.41563552
-3.07053527,5.03605590,0.29307835,0.86861241,0.10171025,0.42004958,1.99128130,2.18660607,0.04775759,1.41953103
-3.06453227,5.13642503,0.29553922,0.88196468,0.10302593,0.41909430,1.94927341,2.26882710,0.05035236,1.42689162
-3.05852926,5.25558238,0.29948933,0.89932321,0.10431679,0.41926883,1.91295982,2.36111474,0.05318856,1.43775573
-3.05252626,5.39302915,0.30473481,0.92034343,0.10560903,0.42060329,1.88275094,2.46338038,0.05622660,1.45205970
-3.04652326,5.54781608,0.31106483,0.94461491,0.10692396,0.42308764,1.85884904,2.57530237,0.05942237,1.46963377
-3.04052026,5.71852677,0.31825444,0.97166391,0.10827660,0.42667222,1.84124829,2.69630647,0.06272774,1.49020136
-3.03451726,5.90327467,0.32606766,1.00095801,0.10967446,0.43126957,1.82974159,2.82555255,0.06609130,1.51338187
-3.02851426,6.09971472,0.33426078,1.03191298,0.11111663,0.43675774,1.82393373,2.96192879,0.06945913,1.53869690
-3.02251126,6.30507024,0.34258586,1.06390168,0.11259333,0.44298462,1.82325995,3.10405437,0.07277584,1.56557988
-3.01650825,6.51617498,0.35079464,1.09626471,0.11408579,0.44977322,1.82700916,3.25029130,0.07598567,1.59338875
-3.01050525,6.72952958,0.35864258,1.12832272,0.11556652,0.45692757,1.83435072,3.39876565,0.07903366,1.62142141
-3.00450225,6.94137120,0.36589319,1.15938973,0.11700011,0.46423903,1.84436349,3.54739815,0.08186693,1.64893324
-2.99849925,7.14775440,0.37232247,1.18878727,0.11834434,0.47149263,1.85606631,3.69394366,0.08443586,1.67515639
-2.99249625,7.34464104,0.37772335,1.21585874,0.11955164,0.47847326,1.86844850,3.83603859,0.08669531,1.69931989
-2.98649325,7.52799650,0.38190999,1.23998366,0.12057091,0.48497142,1.88049963,3.97125517,0.08860565,1.72067014
-2.98049025,7.69388920,0.38472191,1.26059111,0.12134950,0.49078844,1.89123760,4.09716088,0.09013374,1.73849098
-2.97448724,7.83859050,0.38602764,1.27717224,0.12183541,0.49574086,1.89973416,4.21138120,0.09125362,1.75212286
-2.96848424,7.95867155,0.38572783,1.28929111,0.12197944,0.49966407,1.90513761,4.31166372,0.09194708,1.76098038
-2.96248124,8.05109433,0.38375769,1.29659391,0.12173742,0.50241510,1.90669197,4.39594141,0.09220395,1.76456782
-2.95647824,8.11329379,0.38008869,1.29881591,0.12107219,0.50387454,1.90375261,4.46239275,0.09202217,1.76249217
-2.95047524,8.14324850,0.37472927,1.29578638,0.11995544,0.50394780,1.89579812,4.50949662,0.09140763,1.75447343
-2.94447224,8.13953767,0.36772474,1.28743099,0.11836917,0.50256563,1.88243852,4.53607984,0.09037381,1.74035190
-2.93846923,8.10138263,0.35915615,1.27377201,0.11630684,0.49968420,1.86341990,4.54135567,0.08894118,1.72009229
-2.93246623,8.02867139,0.34913828,1.25492617,0.11377405,0.49528468,1.83862572,4.52495151,0.08713655,1.69378472
-2.92646323,7.92196566,0.33781672,1.23110046,0.11078875,0.48937258,1.80807496,4.48692489,0.08499218,1.66164260
-2.92046023,7.78248985,0.32536416,1.20258584,0.10738103,0.48197690,1.77191743,4.42776687,0.08254492,1.62399741
-2.91445723,7.61210251,0.31197603,1.16974943,0.10359238,0.47314907,1.73042654,4.34839262,0.07983519,1.58129076
-2.90845423,7.41325088,0.29786550,1.13302508,0.09947459,0.46296184,1.68398971,4.25011933,0.07690609,1.53406377
-2.90245123,7.18891004,0.28325822,1.09290284,0.09508819,0.45150809,1.63309675,4.13463219,0.07380245,1.48294412
-2.89644822,6.94250830,0.26838661,1.04991756,0.09050067,0.43889950,1.57832646,4.00393954,0.07056992,1.42863119
-2.89044522,6.67784113,0.25348431,1.00463688,0.08578436,0.42526502,1.52033168,3.86031866,0.06725422,1.37187946
-2.88444222,6.39897617,0.23878047,0.95764889,0.08101426,0.41074917,1.45982302,3.70625403,0.06390035,1.31348073
-2.87843922,6.11015210,0.22449444,0.90954981,0.07626574,0.39551005,1.39755164,3.54437037,0.06055200,1.25424550
-2.87243622,5.81567449,0.21083078,0.86093188,0.07161235,0.37971703,1.33429135,3.37736260,0.05725094,1.19498397
-2.86643322,5.51981159,0.19797468,0.81237176,0.06712364,0.36354801,1.27082031,3.20792513,0.05403661,1.13648721
-2.86043022,5.22669336,0.18608813,0.76441964,0.06286333,0.34718643,1.20790284,3.03868306,0.05094569,1.07950883
-2.85442721,4.94021666,0.17530664,0.71758929,0.05888764,0.33081783,1.14627174,2.87212748,0.04801174,1.02474781
-2.84842421,4.66395957,0.16573685,0.67234928,0.05524399,0.31462622,1.08661153,2.71055702,0.04526500,0.97283290
-2.84242121,4.40110727,0.15745479,0.62911558,0.05197005,0.29879023,1.02954322,2.55602760,0.04273207,0.92430906
-2.83641821,4.15439192,0.15050515,0.58824556,0.04909317,0.28347923,0.97561096,2.41031199,0.04043582,0.87962641
-2.83041521,3.92604812,0.14490127,0.55003373,0.04663027,0.26884955,0.92527122,2.27487023,0.03839517,0.83913209
-2.82441221,3.71778531,0.14062605,0.51470913,0.04458796,0.25504090,0.87888474,2.15083184,0.03662503,0.80306519
-2.81840920,3.53077780,0.13763360,0.48243459,0.04296318,0.24217334,0.83671174,2.03899000,0.03513623,0.77155527
-2.81240620,3.36567235,0.13585175,0.45330764,0.04174407,0.23034464,0.79891052,1.93980772,0.03393547,0.74462419
-2.80640320,3.22261284,0.13518513,0.42736335,0.04091110,0.21962850,0.76553960,1.85343521,0.03302534,0.72219152
-2.80040020,3.10128071,0.13551902,0.40457866,0.04043848,0.21007342,0.73656341,1.77973761,0.03240440,0.70408322
-2.79439720,3.00094928,0.13672356,0.38487825,0.04029561,0.20170252,0.71186118,1.71833152,0.03206723,0.69004330
-2.78839420,2.92054961,0.13865842,0.36814163,0.04044875,0.19451413,0.69123883,1.66862868,0.03200466,0.67974806
-2.78239120,2.85874485,0.14117768,0.35421124,0.04086257,0.18848328,0.67444319,1.62988460,0.03220389,0.67282221
-2.77638819,2.81400996,0.14413482,0.34290118,0.04150167,0.18356384,0.66117808,1.60125015,0.03264881,0.66885635
-2.77038519,2.78471315,0.14738760,0.33400622,0.04233204,0.17969141,0.65112127,1.58182357,0.03332023,0.66742494
-2.76438219,2.76919562,0.15080268,0.32731080,0.04332222,0.17678660,0.64394173,1.57070071,0.03419629,0.66810394
-2.75837919,2.76584593,0.15425984,0.32259752,0.04444432,0.17475871,0.63931615,1.56702126,0.03525278,0.67048744
-2.75237619,2.77316598,0.15765558,0.31965493,0.04567467,0.17350952,0.63694399,1.57000896,0.03646354,0.67420232
-2.74637319,2.78982557,0.16090604,0.31828410,0.04699422,0.17293708,0.63656029,1.57900416,0.03780096,0.67892048
-2.74037019,2.81470360,0.16394904,0.31830392,0.04838858,0.17293927,0.63794552,1.59348733,0.03923635,0.68436792
-2.73436718,2.84691410,0.16674514,0.31955484,0.04984776,0.17341713,0.64093206,1.61309283,0.04074045,0.69033030
-2.72836418,2.88581663,0.16927783,0.32190084,0.05136560,0.17427755,0.64540701,1.63761252,0.04228386,0.69665488
-2.72236118,2.93101100,0.17155256,0.32522983,0.05293892,0.17543565,0.65131108,1.66698941,0.04383756,0.70324871
-2.71635818,2.98231727,0.17359497,0.32945236,0.05456651,0.17681631,0.65863384,1.70130219,0.04537331,0.71007333
-2.71035518,3.03974288,0.17544816,0.33449885,0.05624788,0.17835530,0.66740549,1.74074175,0.04686409,0.71713637
-2.70435218,3.10343928,0.17716917,0.34031562,0.05798204,0.17999968,0.67768582,1.78558144,0.04828457,0.72448063
-2.69834917,3.17365111,0.17882500,0.34685996,0.05976623,0.18170766,0.68955097,1.83614293,0.04961143,0.73217144
-2.69234617,3.25066133,0.18048809,0.35409462,0.06159477,0.18344804,0.70307874,1.89276002,0.05082377,0.74028295
-2.68634317,3.33473596,0.18223176,0.36198214,0.06345802,0.18519922,0.71833362,1.95574259,0.05190338,0.74888444
-2.68034017,3.42607197,0.18412558,0.37047934,0.06534170,0.18694791,0.73535219,2.02534311,0.05283502,0.75802739
-2.67433717,3.52475175,0.18623107,0.37953241,0.06722640,0.18868778,0.75413003,2.10172755,0.05360664,0.76773421
-2.66833417,3.63070708,0.18859794,0.38907297,0.06908749,0.19041797,0.77461100,2.18495289,0.05420952,0.77798934
-2.66233117,3.74369500,0.19126091,0.39901529,0.07089543,0.19214171,0.79667955,2.27495224,0.05463837,0.78873328
-2.65632816,3.86328713,0.19423744,0.40925503,0.07261636,0.19386516,0.82015670,2.37152878,0.05489139,0.79985996
-2.65032516,3.98887321,0.19752637,0.41966953,0.07421313,0.19559636,0.84480006,2.47435875,0.05497025,0.81121767
-2.64432216,4.11967885,0.20110761,0.43011973,0.07564655,0.19734469,0.87030808,2.58300338,0.05488003,0.82261347
-2.63831916,4.25479637,0.20494284,0.44045364,0.07687697,0.19912048,0.89632836,2.69692894,0.05462911,0.83382088
-2.63231616,4.39322703,0.20897717,0.45051133,0.07786596,0.20093508,0.92246974,2.81553373,0.05422902,0.84459038
-2.62631316,4.53393208,0.21314176,0.46013101,0.07857803,0.20280125,0.94831762,2.93818033,0.05369431,0.85466217
-2.62031016,4.67588966,0.21735718,0.46915604,0.07898245,0.20473383,0.97345177,3.06423098,0.05304230,0.86378041
-2.61430715,4.81815401,0.22153731,0.47744245,0.07905482,0.20675057,0.99746563,3.19308403,0.05229293,0.87170813
-2.60830415,4.95991348,0.22559369,0.48486661,0.07877848,0.20887323,1.01998625,3.32420905,0.05146847,0.87824195
-2.60230115,5.10054367,0.22944003,0.49133254,0.07814567,0.21112855,1.04069358,3.45717839,0.05059337,0.88322580
-2.59629815,5.23965248,0.23299659,0.49677850,0.07715825,0.21354927,1.05933821,3.59169315,0.04969395,0.88656282
-2.59029515,5.37711408,0.23619435,0.50118252,0.07582814,0.21617483,1.07575648,3.72760180,0.04879820,0.88822475
-2.58429215,5.51308940,0.23897860,0.50456641,0.07417724,0.21905185,1.08988201,3.86491015,0.04793550,0.88825826
-2.57828914,5.64803172,0.24131189,0.50699806,0.07223700,0.22223414,1.10175308,4.00378178,0.04713627,0.88678792
-2.57228614,5.78267627,0.24317611,0.50859180,0.07004755,0.22578219,1.11151518,4.14452859,0.04643168,0.88401548
-2.56628314,5.91801395,0.24457370,0.50950677,0.06765654,0.22976211,1.11941853,4.28759168,0.04585322,0.88021547
-2.56028014,6.05525000,0.24552772,0.50994315,0.06511765,0.23424402,1.12581062,4.43351327,0.04543223,0.87572736
-2.55427714,6.19574910,0.24608101,0.51013650,0.06248882,0.23929971,1.13112390,4.58290094,0.04519934,0.87094445
-2.54827414,6.34096918,0.24629433,0.51035030,0.05983046,0.24499992,1.13585925,4.73638562,0.04518388,0.86630007
-2.54227114,6.49238693,0.24624363,0.51086696,0.05720350,0.25141098,1.14056588,4.89457551,0.04541315,0.86225169
-2.53626813,6.65141815,0.24601648,0.51197767,0.05466748,0.25859123,1.14581863,5.05800788,0.04591166,0.85926346
-2.53026513,6.81933657,0.24570800,0.51397147,0.05227872,0.26658718,1.15219369,5.22710131,0.04670029,0.85778809
-2.52426213,6.99719496,0.24541629,0.51712404,0.05008867,0.27542966,1.16024404,5.40211042,0.04779543,0.85824875
-2.51825913,7.18575207,0.24523774,0.52168657,0.04814244,0.28513020,1.17047565,5.58308559,0.04920816,0.86102172
-2.51225613,7.38540905,0.24526232,0.52787530,0.04647760,0.29567777,1.18332561,5.76983956,0.05094339,0.86642060
-2.50625313,7.59615826,0.24556915,0.53586218,0.04512326,0.30703622,1.19914338,5.96192277,0.05299922,0.87468265
-2.50025013,7.81754737,0.24622253,0.54576692,0.04409940,0.31914247,1.21817592,6.15860872,0.05536628,0.88595784
-2.49424712,8.04866058,0.24726867,0.55765106,0.04341656,0.33190576,1.24055744,6.35889061,0.05802744,0.90030117
-2.48824412,8.28811831,0.24873322,0.57151410,0.04307576,0.34520803,1.26630426,6.56148937,0.06095755,0.91766848
-2.48224112,8.53409601,0.25061973,0.58729200,0.04306874,0.35890552,1.29531497,6.76487350,0.06412367,0.93791601
-2.47623812,8.78436161,0.25290926,0.60485817,0.04337842,0.37283163,1.32737565,6.96728992,0.06748541,0.96080380
-2.47023512,9.03633072,0.25556091,0.62402695,0.04397958,0.38680098,1.36217012,7.16680498,0.07099571,0.98600272
-2.46423212,9.28713740,0.25851356,0.64455932,0.04483974,0.40061459,1.39929416,7.36135414,0.07460192,1.01310507
-2.45822911,9.53371813,0.26168852,0.66617090,0.04592022,0.41406602,1.43827328,7.54879848,0.07824713,1.04163810
-2.45222611,9.77290560,0.26499304,0.68854154,0.04717726,0.42694808,1.47858277,7.72698588,0.08187181,1.07108022
-2.44622311,10.00152845,0.26832457,0.71132647,0.04856330,0.43906011,1.51966898,7.89381444,0.08541565,1.10087899
-2.44022011,10.21651317,0.27157555,0.73416823,0.05002828,0.45021520,1.56097080,8.04729567,0.08881958,1.13047037
-2.43421711,10.41498373,0.27463835,0.75670899,0.05152098,0.46024719,1.60194001,8.18561492,0.09202776,1.15929829
-2.42821411,10.59435493,0.27741045,0.77860272,0.05299035,0.46901707,1.64205957,8.30718679,0.09498966,1.18683383
-2.42221111,10.75241563,0.27979921,0.79952651,0.05438682,0.47641840,1.68085900,8.41070323,0.09766195,1.21259318
-2.41620810,10.88739848,0.28172632,0.81919078,0.05566349,0.48238151,1.71792612,8.49517271,0.10001016,1.23615358
-2.41020510,10.99803343,0.28313147,0.83734765,0.05677734,0.48687623,1.75291471,8.55994901,0.10201011,1.25716665
-2.40420210,11.08358309,0.28397529,0.85379731,0.05769018,0.48991298,1.78554798,8.60474895,0.10364889,1.27536856
-2.39819910,11.14385893,0.28424115,0.86839204,0.05836956,0.49154219,1.81561802,8.62965853,0.10492548,1.29058659
-2.39219610,11.17921808,0.28393598,0.88103781,0.05878945,0.49185198,1.84298143,8.63512790,0.10585082,1.30274194
-2.38619310,11.19054153,0.28308990,0.89169334,0.05893079,0.49096432,1.86755200,8.62195568,0.10644746,1.31184882
-2.38019010,11.17919532,0.28175477,0.90036689,0.05878176,0.48902973,1.88929107,8.59126384,0.10674871,1.31800976
-2.37418709,11.14697700,0.28000175,0.90711102,0.05833793,0.48622087,1.90819642,8.54446457,0.10679737,1.32140774
-2.36818409,11.09605019,0.27791793,0.91201551,0.05760211,0.48272528,1.92429095,8.48322072,0.10664403,1.32229540
-2.36218109,11.02887040,0.27560231,0.91519914,0.05658408,0.47873769,1.93761175,8.40940167,0.10634510,1.32098212
-2.35617809,10.94810557,0.27316122,0.91680063,0.05530004,0.47445221,1.94820063,8.32503634,0.10596063,1.31781949
-2.35017509,10.85655456,0.27070349,0.91696934,0.05377196,0.47005476,1.95609679,8.23226498,0.10555194,1.31318601
-2.34417209,10.75706670,0.26833562,0.91585626,0.05202676,0.46571616,1.96133203,8.13329112,0.10517926,1.30747173
-2.33816908,10.65246512,0.26615708,0.91360577,0.05009530,0.46158609,1.96392884,8.03033499,0.10489949,1.30106347
-2.33216608,10.54547605,0.26425606,0.91034850,0.04801141,0.45778820,1.96390138,7.92558915,0.10476404,1.29433122
-2.32616308,10.43866575,0.26270577,0.90619573,0.04581079,0.45441654,1.96125904,7.82117696,0.10481694,1.28761633
-2.32016008,10.33438614,0.26156151,0.90123547,0.04352989,0.45153334,1.95601215,7.71911423,0.10509335,1.28122158
-2.31415708,10.23472950,0.26085851,0.89553035,0.04120492,0.44916834,1.94817920,7.62127411,0.10561829,1.27540368
-2.30815408,10.14149249,0.26061071,0.88911728,0.03887079,0.44731928,1.93779477,7.52935511,0.10640586,1.27036798
-2.30215108,10.05614884,0.26081040,0.88200880,0.03656024,0.44595385,1.92491727,7.44485229,0.10745886,1.26626546
-2.29614807,9.97983023,0.26142873,0.87419590,0.03430311,0.44501254,1.90963580,7.36903128,0.10876881,1.26319181
-2.29014507,9.91331457,0.26241706,0.86565195,0.03212563,0.44441247,1.89207513,7.30290528,0.11031630,1.26118837
-2.28414207,9.85702073,0.26370893,0.85633756,0.03005001,0.44405182,1.87239848,7.24721506,0.11207178,1.26024444
-2.27813907,9.81100913,0.26522271,0.84620582,0.02809410,0.44381467,1.85080730,7.20241225,0.11399663,1.26030085
-2.27213607,9.77498757,0.26686458,0.83520771,0.02627126,0.44357602,1.82753816,7.16864636,0.11604444,1.26125424
-2.26613307,9.74832191,0.26853193,0.82329730,0.02459033,0.44320673,1.80285656,7.14575616,0.11816259,1.26296187
-2.26013007,9.73005143,0.27011685,0.81043635,0.02305582,0.44257831,1.77704798,7.13326617,0.12029389,1.26524657
-2.25412706,9.71890890,0.27150967,0.79659822,0.02166817,0.44156722,1.75040666,7.13038892,0.12237837,1.26790175
-2.24812406,9.71334552,0.27260241,0.78177083,0.02042414,0.44005877,1.72322280,7.13603384,0.12435504,1.27069626
-2.24212106,9.71156087,0.27329207,0.76595858,0.01931729,0.43795033,1.69576892,7.14882337,0.12616371,1.27337908
-2.23611806,9.71153805,0.27348357,0.74918329,0.01833849,0.43515392,1.66828631,7.16711652,0.12774662,1.27568384
-2.23011506,9.71108401,0.27309241,0.73148402,0.01747652,0.43159820,1.64097249,7.18904027,0.12905005,1.27733320
-2.22411206,9.70787496,0.27204690,0.71291611,0.01671865,0.42722967,1.61397050,7.21252832,0.13002573,1.27804328
-2.21810905,9.69950629,0.27028996,0.69354941,0.01605122,0.42201337,1.58736080,7.23536679,0.13063199,1.27752815
-2.21210605,9.68354646,0.26778052,0.67346594,0.01546018,0.41593289,1.56115640,7.25524571,0.13083477,1.27550448
-2.20610305,9.65759358,0.26449441,0.65275717,0.01493162,0.40898995,1.53530158,7.26981513,0.13060831,1.27169656
-2.20010005,9.61933367,0.26042489,0.63152118,0.01445222,0.40120348,1.50967449,7.27674412,0.12993564,1.26584161
-2.19409705,9.56659875,0.25558273,0.60985977,0.01400963,0.39260830,1.48409344,7.27378092,0.12880870,1.25769542
-2.18809405,9.49742340,0.24999599,0.58787582,0.01359277,0.38325363,1.45832686,7.25881210,0.12722831,1.24703827
-2.18209105,9.41009779,0.24370940,0.56567091,0.01319210,0.37320124,1.43210620,7.22991901,0.12520379,1.23368100
-2.17608804,9.30321578,0.23678352,0.54334345,0.01279973,0.36252359,1.40514133,7.18542938,0.12275241,1.21747112
-2.17008504,9.17571622,0.22929367,0.52098729,0.01240950,0.35130187,1.37713760,7.12396258,0.11989860,1.19829861
-2.16408204,9.02691648,0.22132862,0.49869087,0.01201702,0.33962409,1.34781367,7.04446700,0.11667303,1.17610141
-2.15807904,8.85653692,0.21298927,0.47653688,0.01161962,0.32758325,1.31691932,6.94624846,0.11311153,1.15087005
-2.15207604,8.66471570,0.20438715,0.45460249,0.01121619,0.31527566,1.28425216,6.82898907,0.10925397,1.12265145
-2.14607304,8.45201364,0.19564290,0.43295996,0.01080710,0.30279941,1.24967268,6.69275603,0.10514310,1.09155150
-2.14007004,8.21940903,0.18688482,0.41167758,0.01039399,0.29025319,1.21311666,6.53800066,0.10082335,1.05773622
-2.13406703,7.96828289,0.17824729,0.39082091,0.00997958,0.27773516,1.17460454,6.36554780,0.09633982,1.02143147
-2.12806403,7.70039508,0.16986936,0.37045412,0.00956747,0.26534217,1.13424719,6.17657648,0.09173720,0.98292098
-2.12206103,7.41785237,0.16189325,0.35064133,0.00916196,0.25316918,1.09224790,5.97259272,0.08705897,0.94254282
-2.11605803,7.12306922,0.15446293,0.33144794,0.00876781,0.24130880,1.04890051,5.75539552,0.08234666,0.90068421
-2.11005503,6.81872266,0.14772268,0.31294166,0.00839010,0.22985097,1.00458369,5.52703718,0.07763926,0.85777490
-2.10405203,6.50770226,0.14181551,0.29519336,0.00803406,0.21888275,0.95975179,5.28977933,0.07297288,0.81427931
-2.09804902,6.19305660,0.13688168,0.27827758,0.00770491,0.20848802,0.91492251,5.04604575,0.06838047,0.77068750
-2.09204602,5.87793721,0.13305694,0.26227260,0.00740772,0.19874715,0.87066198,4.79837326,0.06389174,0.72750551
-2.08604302,5.56554145,0.13047069,0.24726019,0.00714736,0.18973658,0.82756782,4.54936176,0.05953324,0.68524509
-2.08004002,5.25905534,0.12924403,0.23332497,0.00692834,0.18152814,0.78625093,4.30162457,0.05532843,0.64441337
-2.07403702,4.96159745,0.12948753,0.22055332,0.00675475,0.17418821,0.74731665,4.05774002,0.05129797,0.60550269
-2.06803402,4.67616505,0.13129894,0.20903209,0.00663022,0.16777661,0.71134591,3.82020528,0.04745993,0.56898094
-2.06203102,4.40558366,0.13476072,0.19884698,0.00655780,0.16234539,0.67887727,3.59139338,0.04383016,0.53528265
-2.05602801,4.15246089,0.13993754,0.19008080,0.00653997,0.15793727,0.65039017,3.37351423,0.04042253,0.50480112
-2.05002501,3.91914581,0.14687377,0.18281158,0.00657853,0.15458413,0.62629030,3.16858041,0.03724929,0.47788186
-2.04402201,3.70769465,0.15559109,0.17711074,0.00667459,0.15230543,0.60689725,2.97837872,0.03432128,0.45481727
-2.03801901,3.51984385,0.16608632,0.17304127,0.00682855,0.15110663,0.59243507,2.80444780,0.03164817,0.43584301
-2.03201601,3.35699105,0.17832959,0.17065614,0.00704006,0.15097792,0.58302581,2.64806267,0.02923869,0.42113568
-2.02601301,3.22018465,0.19226303,0.16999683,0.00730799,0.15189315,0.57868646,2.51022644,0.02710067,0.41081212
-2.02001001,3.11012214,0.20779992,0.17109222,0.00763051,0.15380924,0.57932907,2.39166948,0.02524122,0.40493007
-2.01400700,3.02715726,0.22482467,0.17395759,0.00800506,0.15666602,0.58476425,2.29285586,0.02366667,0.40349010
-2.00800400,2.97131567,0.24319343,0.17859409,0.00842844,0.16038671,0.59470770,2.21399699,0.02238263,0.40643855
-2.00200100,2.94231828,0.26273553,0.18498829,0.00889687,0.16487894,0.60878956,2.15507180,0.02139386,0.41367147
-1.99599800,2.93961142,0.28325569,0.19311201,0.00940608,0.17003641,0.62656622,2.11585251,0.02070420,0.42503903
-1.98999500,2.96240233,0.30453700,0.20292236,0.00995145,0.17574117,0.64753419,2.09593510,0.02031642,0.44035037
-1.98399200,3.00969840,0.32634450,0.21436173,0.01052815,0.18186631,0.67114526,2.09477286,0.02023201,0.45937858
-1.97798899,3.08034835,0.34842941,0.22735802,0.01113123,0.18827916,0.69682275,2.11171176,0.02045097,0.48186554
-1.97198599,3.17308340,0.37053368,0.24182465,0.01175582,0.19484474,0.72397789,2.14602574,0.02097157,0.50752647
-1.96598299,3.28655651,0.39239482,0.25766069,0.01239725,0.20142929,0.75202591,2.19695047,0.02179005,0.53605404
-1.95997999,3.41937792,0.41375081,0.27475080,0.01305115,0.20790386,0.78040127,2.26371373,0.02290037,0.56712195
-1.95397699,3.57014546,0.43434495,0.29296520,0.01371361,0.21414765,0.80857137,2.34556121,0.02429386,0.60038790
-1.94797399,3.73746839,0.45393039,0.31215954,0.01438121,0.22005102,0.83604843,2.44177625,0.02595899,0.63549612
-1.94197099,3.91998400,0.47227438,0.33217488,0.01505107,0.22551808,0.86239907,2.55169280,0.02788108,0.67207935
-1.93596798,4.11636664,0.48916200,0.35283774,0.01572092,0.23046865,0.88725142,2.67470099,0.03004211,0.70976063
-1.92996498,4.32532943,0.50439939,0.37396048,0.01638900,0.23483962,0.91029962,2.81024524,0.03242058,0.74815498
-1.92396198,4.54561933,0.51781643,0.39534193,0.01705408,0.23858565,0.93130568,2.95781515,0.03499144,0.78687118
-1.91795898,4.77600652,0.52926883,0.41676859,0.01771533,0.24167924,0.95009896,3.11693000,0.03772612,0.82551400
-1.91195598,5.01526986,0.53863974,0.43801641,0.01837227,0.24411013,0.96657331,3.28711790,0.04059275,0.86368691
-1.90595298,5.26217984,0.54584090,0.45885319,0.01902459,0.24588422,0.98068242,3.46789105,0.04355640,0.90099554
-1.89994997,5.51548104,0.55081340,0.47904175,0.01967209,0.24702209,0.99243363,3.65871863,0.04657955,0.93705206
