energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.95647824,2.25468697,0.37865870,0.48753858,0.02443795,0.21825935,0.07157774,1.28880440,0.20000912,0.25539238
-2.95047524,2.22956255,0.37373955,0.48052050,0.02518354,0.21314738,0.07089105,1.27997340,0.19865340,0.24949638
-2.94447224,2.19671173,0.36713606,0.47113412,0.02581322,0.20809947,0.06984386,1.26592172,0.19687280,0.24385286
-2.93846923,2.15615831,0.35893709,0.45950374,0.02631512,0.20309923,0.06845637,1.24665615,0.19460355,0.23830667
-2.93246623,2.10808021,0.34925389,0.44579914,0.02667942,0.19813351,0.06675504,1.22227613,0.19179411,0.23271238
-2.92646323,2.05280357,0.33821693,0.43022952,0.02689859,0.19319279,0.06477165,1.19297097,0.18840687,0.22693920
-2.92046023,1.99079253,0.32597246,0.41303625,0.02696775,0.18827134,0.06254227,1.15901483,0.18441931,0.22087507
-2.91445723,1.92263516,0.31267902,0.39448479,0.02688482,0.18336714,0.06010604,1.12075967,0.17982470,0.21442992
-2.90845423,1.84902607,0.29850383,0.37485622,0.02665061,0.17848150,0.05750396,1.07862617,0.17463221,0.20753790
-2.90245123,1.77074630,0.28361934,0.35443859,0.02626887,0.17361858,0.05477770,1.03309316,0.16886652,0.20015854
-2.89644822,1.68864144,0.26819972,0.33351863,0.02574611,0.16878457,0.05196840,0.98468569,0.16256685,0.19227691
-2.89044522,1.60359851,0.25241772,0.31237396,0.02509147,0.16398690,0.04911558,0.93396221,0.15578554,0.18390277
-2.88444222,1.51652273,0.23644158,0.29126626,0.02431643,0.15923328,0.04625621,0.88150122,0.14858619,0.17506880
-2.87843922,1.42831470,0.22043235,0.27043539,0.02343439,0.15453072,0.04342388,0.82788786,0.14104147,0.16582804
-2.87243622,1.33984897,0.20454139,0.25009481,0.02246031,0.14988473,0.04064820,0.77370074,0.13323072,0.15625074
-2.86643322,1.25195458,0.18890833,0.23042827,0.02141023,0.14529847,0.03795436,0.71949962,0.12523738,0.14642068
-2.86043022,1.16539821,0.17365938,0.21158780,0.02030076,0.14077224,0.03536285,0.66581405,0.11714640,0.13643132
-2.85442721,1.08087035,0.15890597,0.19369298,0.01914865,0.13630312,0.03288946,0.61313357,0.10904178,0.12638178
-2.84842421,0.99897487,0.14474395,0.17683144,0.01797027,0.13188486,0.03054533,0.56189949,0.10100426,0.11637299
-2.84242121,0.92022214,0.13125307,0.16106032,0.01678128,0.12750807,0.02833725,0.51249868,0.09310922,0.10650400
-2.83641821,0.84502570,0.11849698,0.14640868,0.01559620,0.12316071,0.02626801,0.46525926,0.08542505,0.09686877
-2.83041521,0.77370246,0.10652363,0.13288059,0.01442817,0.11882872,0.02433692,0.42044848,0.07801178,0.08755339
-2.82441221,0.70647605,0.09536605,0.12045870,0.01328871,0.11449697,0.02254034,0.37827252,0.07092017,0.07863393
-2.81840920,0.64348305,0.08504349,0.10910821,0.01218758,0.11015024,0.02087229,0.33887825,0.06419119,0.07017486
-2.81240620,0.58478167,0.07556295,0.09878085,0.01113276,0.10577440,0.01932506,0.30235675,0.05785591,0.06222809
-2.80640320,0.53036230,0.06692091,0.08941897,0.01013043,0.10135749,0.01788977,0.26874834,0.05193580,0.05483265
-2.80040020,0.48015943,0.05910539,0.08095938,0.00918502,0.09689078,0.01655694,0.23804884,0.04644322,0.04801490
-2.79439720,0.43406447,0.05209815,0.07333698,0.00829941,0.09236972,0.01531698,0.21021686,0.04138234,0.04178924
-2.78839420,0.39193889,0.04587706,0.06648801,0.00747503,0.08779468,0.01416062,0.18518174,0.03675012,0.03615927
-2.78239120,0.35362722,0.04041852,0.06035290,0.00671206,0.08317145,0.01307923,0.16285187,0.03253753,0.03111923
-2.77638819,0.31896967,0.03569996,0.05487874,0.00600969,0.07851154,0.01206510,0.14312323,0.02873078,0.02665570
-2.77038519,0.28781385,0.03170238,0.05002123,0.00536626,0.07383220,0.01111157,0.12588782,0.02531262,0.02274950
-2.76438219,0.26002560,0.02841274,0.04574632,0.00477952,0.06915619,0.01021318,0.11104173,0.02226356,0.01937764
-2.75837919,0.23549858,0.02582638,0.04203139,0.00424679,0.06451133,0.00936566,0.09849286,0.01956312,0.01651522
-2.75237619,0.21416273,0.02394927,0.03886608,0.00376518,0.05992999,0.00856587,0.08816800,0.01719087,0.01413742
-2.74637319,0.19599143,0.02280012,0.03625290,0.00333169,0.05544831,0.00781176,0.08001928,0.01512744,0.01222124
-2.74037019,0.18100745,0.02241228,0.03420745,0.00294337,0.05110545,0.00710220,0.07402974,0.01335542,0.01074718
-2.73436718,0.16928765,0.02283536,0.03275848,0.00259740,0.04694290,0.00643686,0.07021818,0.01186006,0.00970080
-2.72836418,0.16096656,0.02413661,0.03194764,0.00229123,0.04300372,0.00581607,0.06864296,0.01062993,0.00907396
-2.72236118,0.15623857,0.02640177,0.03182911,0.00202258,0.03933199,0.00524064,0.06940485,0.00965740,0.00886604
-2.71635818,0.15535897,0.02973560,0.03246891,0.00178951,0.03597238,0.00471173,0.07264874,0.00893907,0.00908476
-2.71035518,0.15864345,0.03426172,0.03394394,0.00159046,0.03296977,0.00423072,0.07856407,0.00847609,0.00974695
-2.70435218,0.16646604,0.04012181,0.03634084,0.00142428,0.03036922,0.00379913,0.08738390,0.00827428,0.01087894
-2.69834917,0.17925527,0.04747404,0.03975432,0.00129022,0.02821588,0.00341849,0.09938240,0.00834435,0.01251677
-2.69234617,0.19748814,0.05649061,0.04428529,0.00118793,0.02655510,0.00309034,0.11487065,0.00870180,0.01470611
-2.68634317,0.22168193,0.06735433,0.05003844,0.00111748,0.02543261,0.00281614,0.13419052,0.00936688,0.01750186
-2.68034017,0.25238324,0.08025417,0.05711941,0.00107934,0.02489467,0.00259728,0.15770660,0.01036429,0.02096745
-2.67433717,0.29015447,0.09537971,0.06563149,0.00107436,0.02498810,0.00243506,0.18579602,0.01172286,0.02517371
-2.66833417,0.33555726,0.11291467,0.07567181,0.00110375,0.02576031,0.00233065,0.21883617,0.01347498,0.03019747
-2.66233117,0.38913324,0.13302934,0.08732719,0.00116903,0.02725895,0.00228512,0.25719041,0.01565587,0.03611967
-2.65632816,0.45138200,0.15587226,0.10066958,0.00127200,0.02953146,0.00229940,0.30119197,0.01830273,0.04302311
-2.65032516,0.52273686,0.18156130,0.11575130,0.00141466,0.03262422,0.00237426,0.35112634,0.02145357,0.05098980
-2.64432216,0.60353884,0.21017431,0.13260018,0.00159913,0.03658135,0.00251024,0.40721258,0.02514598,0.06009795
-2.63831916,0.69400971,0.24173992,0.15121485,0.00182759,0.04144323,0.00270764,0.46958426,0.02941560,0.07041863
-2.63231616,0.79422501,0.27622861,0.17156030,0.00210212,0.04724460,0.00296637,0.53827055,0.03429449,0.08201225
-2.62631316,0.90408824,0.31354478,0.19356399,0.00242460,0.05401243,0.00328592,0.61317852,0.03980937,0.09492477
-2.62031016,1.02330744,0.35352010,0.21711280,0.00279656,0.06176350,0.00366522,0.69407741,0.04597975,0.10918410
-2.61430715,1.15137553,0.39590874,0.24205090,0.00321906,0.07050188,0.00410255,0.78058586,0.05281611,0.12479647
-2.60830415,1.28755585,0.44038486,0.26817897,0.00369252,0.08021636,0.00459541,0.87216311,0.06031809,0.14174320
-2.60230115,1.43087410,0.48654284,0.29525473,0.00421654,0.09087800,0.00514042,0.96810493,0.06847287,0.15997791
-2.59629815,1.58011783,0.53390050,0.32299513,0.00478983,0.10243793,0.00573324,1.06754515,0.07725377,0.17942451
-2.59029515,1.73384452,0.58190553,0.35108003,0.00541003,0.11482555,0.00636850,1.16946323,0.08661928,0.19997589
-2.58429215,1.89039869,0.62994516,0.37915761,0.00607361,0.12794729,0.00703977,1.27269835,0.09651239,0.22149373
-2.57828914,2.04793837,0.67735904,0.40685127,0.00677586,0.14168611,0.00773958,1.37596985,0.10686055,0.24380941
-2.57228614,2.20447059,0.72345489,0.43376787,0.00751081,0.15590176,0.00845943,1.47790394,0.11757617,0.26672614
-2.56628314,2.35789530,0.76752665,0.45950724,0.00827124,0.17043198,0.00918992,1.57706592,0.12855778,0.29002232
-2.56028014,2.50605643,0.80887439,0.48367241,0.00904881,0.18509466,0.00992090,1.67199699,0.13969171,0.31345615
-2.55427714,2.64679855,0.84682530,0.50588038,0.00983414,0.19969091,0.01064162,1.76125439,0.15085458,0.33677133
-2.54827414,2.77802700,0.88075479,0.52577296,0.01061695,0.21400914,0.01134099,1.84345342,0.16191618,0.35970377
-2.54227114,2.89776930,0.91010693,0.54302726,0.01138637,0.22782985,0.01200785,1.91730945,0.17274294,0.38198892
-2.53626813,3.00423513,0.93441319,0.55736544,0.01213110,0.24093115,0.01263123,1.98167831,0.18320174,0.40336972
-2.53026513,3.09587239,0.95330857,0.56856322,0.01283981,0.25309473,0.01320068,2.03559308,0.19316391,0.42360446
-2.52426213,3.17141671,0.96654436,0.57645692,0.01350136,0.26411208,0.01370654,2.07829560,0.20250929,0.44247454
-2.51825913,3.22993217,0.97399687,0.58094862,0.01410521,0.27379068,0.01414028,2.10926114,0.21113017,0.45979158
-2.51225613,3.27084107,0.97567151,0.58200933,0.01464171,0.28195992,0.01449471,2.12821495,0.21893493,0.47540352
-2.50625313,3.29394145,0.97170222,0.57967996,0.01510242,0.28847647,0.01476423,2.13513981,0.22585113,0.48919942
-2.50025013,3.29941125,0.96234588,0.57407006,0.01548037,0.29322882,0.01494499,2.13027416,0.23182796,0.50111277
-2.49424712,3.28779888,0.94797219,0.56535449,0.01577030,0.29614080,0.01503502,2.11410065,0.23683799,0.51112299
-2.48824412,3.26000056,0.92904937,0.55376815,0.01596885,0.29717395,0.01503427,2.08732588,0.24087788,0.51925503
-2.48224112,3.21722540,0.90612631,0.53959895,0.01607462,0.29632850,0.01494458,2.05085192,0.24396837,0.52557720
-2.47623812,3.16094998,0.87981203,0.52317946,0.01608827,0.29364307,0.01476960,2.00574120,0.24615316,0.53019718
-2.47023512,3.09286443,0.85075353,0.50487759,0.01601240,0.28919298,0.01451465,1.95317643,0.24749706,0.53325647
-2.46423212,3.01481271,0.81961286,0.48508663,0.01585152,0.28308725,0.01418650,1.89441722,0.24808326,0.53492358
-2.45822911,2.92872974,0.78704465,0.46421519,0.01561182,0.27546463,0.01379314,1.83075584,0.24800998,0.53538629
-2.45222611,2.83657845,0.75367508,0.44267737,0.01530095,0.26648852,0.01334346,1.76347383,0.24738670,0.53484336
-2.44622311,2.74028947,0.72008307,0.42088356,0.01492777,0.25634139,0.01284699,1.69380159,0.24632997,0.53349619
-2.44022011,2.64170608,0.68678469,0.39923221,0.01450200,0.24521865,0.01231354,1.62288273,0.24495919,0.53154084
-2.43421711,2.54253665,0.65422111,0.37810278,0.01403391,0.23332250,0.01175295,1.55174448,0.24339247,0.52916066
-2.42821411,2.44431633,0.62275065,0.35785007,0.01353399,0.22085584,0.01117478,1.48127535,0.24174270,0.52652010
-2.42221111,2.34837908,0.59264496,0.33880008,0.01301263,0.20801659,0.01058803,1.41221071,0.24011402,0.52375977
-2.41620810,2.25584065,0.56408928,0.32124725,0.01247981,0.19499267,0.01000100,1.34512627,0.23859886,0.52099295
-2.41020510,2.16759239,0.53718647,0.30545323,0.01194486,0.18195767,0.00942106,1.28043955,0.23727550,0.51830373
-2.40420210,2.08430524,0.51196438,0.29164684,0.01141622,0.16906751,0.00885455,1.21841833,0.23620632,0.51574658
-2.39819910,2.00644270,0.48838584,0.28002511,0.01090128,0.15645802,0.00830675,1.15919535,0.23543669,0.51334734
-2.39219610,1.93428121,0.46636071,0.27075510,0.01040624,0.14424350,0.00778179,1.10278786,0.23499444,0.51110549
-2.38619310,1.86793600,0.44575903,0.26397631,0.00993607,0.13251627,0.00728275,1.04912057,0.23488999,0.50899724
-2.38019010,1.80739048,0.42642460,0.25980326,0.00949446,0.12134702,0.00681168,0.99805040,0.23511690,0.50697946
-2.37418709,1.75252698,0.40818829,0.25832803,0.00908384,0.11078592,0.00636971,0.94939165,0.23565294,0.50499392
-2.36818409,1.70315697,0.39088026,0.25962258,0.00870548,0.10086437,0.00595714,0.90293993,0.23646154,0.50297172
-2.36218109,1.65904911,0.37434068,0.26374045,0.00835952,0.09159714,0.00557360,0.85849371,0.23749350,0.50083760
-2.35617809,1.61995356,0.35842845,0.27071788,0.00804513,0.08298482,0.00521819,0.81587240,0.23868906,0.49851407
-2.35017509,1.58562185,0.34302766,0.28057412,0.00776062,0.07501637,0.00488958,0.77493029,0.23998014,0.49592508
-2.34417209,1.55582142,0.32805175,0.29331107,0.00750362,0.06767172,0.00458617,0.73556585,0.24129284,0.49299933
-2.33816908,1.53034499,0.31344518,0.30891211,0.00727120,0.06092419,0.00430624,0.69772621,0.24255015,0.48967316
-2.33216608,1.50901480,0.29918306,0.32734046,0.00706001,0.05474270,0.00404798,0.66140714,0.24367482,0.48589309
-2.32616308,1.49168253,0.28526874,0.34853714,0.00686647,0.04909374,0.00380968,0.62664890,0.24459250,0.48161809
-2.32016008,1.47822560,0.27172986,0.37241888,0.00668690,0.04394297,0.00358974,0.59352855,0.24523497,0.47682172
-2.31415708,1.46854120,0.25861325,0.39887619,0.00651764,0.03925652,0.00338676,0.56214964,0.24554357,0.47149420
-2.30815408,1.46253896,0.24597909,0.42777200,0.00635519,0.03500197,0.00319960,0.53263013,0.24547270,0.46564460
-2.30215108,1.46013370,0.23389474,0.45894116,0.00619629,0.03114896,0.00302741,0.50508960,0.24499336,0.45930308
-2.29614807,1.46123917,0.22242876,0.49219108,0.00603807,0.02766969,0.00286968,0.47963647,0.24409654,0.45252326
-2.29014507,1.46576382,0.21164532,0.52730382,0.00587808,0.02453903,0.00272621,0.45635631,0.24279646,0.44538475
-2.28414207,1.47360935,0.20159951,0.56403971,0.00571439,0.02173460,0.00259718,0.43530188,0.24113341,0.43799555
-2.27813907,1.48467220,0.19233351,0.60214274,0.00554563,0.01923663,0.00248312,0.41648539,0.23917605,0.43049442
-2.27213607,1.49884847,0.18387404,0.64134753,0.00537100,0.01702784,0.00238495,0.39987349,0.23702309,0.42305285
-2.26613307,1.51604172,0.17623091,0.68138787,0.00519031,0.01509320,0.00230391,0.38538520,0.23480402,0.41587651
-2.26013007,1.53617342,0.16939680,0.72200647,0.00500397,0.01341971,0.00224162,0.37289263,0.23267899,0.40920601
-2.25412706,1.55919507,0.16334813,0.76296565,0.00481297,0.01199617,0.00220002,0.36222456,0.23083748,0.40331657
-2.24812406,1.58510129,0.15804688,0.80405827,0.00461880,0.01081300,0.00218135,0.35317237,0.22949580,0.39851661
-2.24212106,1.61394262,0.15344315,0.84511860,0.00442346,0.00986204,0.00218813,0.34549805,0.22889349,0.39514507
-2.23611806,1.64583688,0.14947829,0.88603230,0.00422932,0.00913639,0.00222309,0.33894359,0.22928839,0.39356719
-2.23011506,1.68097816,0.14608832,0.92674496,0.00403907,0.00863028,0.00228915,0.33324132,0.23095065,0.39416896
-2.22411206,1.71964225,0.14320742,0.96726855,0.00385563,0.00833890,0.00238933,0.32812456,0.23415580,0.39735014
-2.21810905,1.76218782,0.14077136,1.00768542,0.00368203,0.00825822,0.00252669,0.32333788,0.23917693,0.40351595
-2.21210605,1.80905272,0.13872054,1.04814920,0.00352131,0.00838488,0.00270424,0.31864665,0.24627632,0.41306772
-2.20610305,1.86074532,0.13700259,1.08888265,0.00337643,0.00871594,0.00292487,0.31384524,0.25569685,0.42639271
-2.20010005,1.91783082,0.13557438,1.13017221,0.00325016,0.00924865,0.00319124,0.30876362,0.26765334,0.44385346
-2.19409705,1.98091320,0.13440342,1.17235955,0.00314502,0.00998024,0.00350569,0.30327205,0.28232431,0.46577708
-2.18809405,2.05061353,0.13346857,1.21583046,0.00306314,0.01090757,0.00387018,0.29728379,0.29984446,0.49244489
-2.18209105,2.12754585,0.13276009,1.26100163,0.00300626,0.01202686,0.00428619,0.29075573,0.32029823,0.52408291
-2.17608804,2.21229204,0.13227914,1.30830618,0.00297565,0.01333338,0.00475463,0.28368717,0.34371474,0.56085375
-2.17008504,2.30537712,0.13203670,1.35817858,0.00297210,0.01482114,0.00527586,0.27611675,0.37006451,0.60285017
-2.16408204,2.40724679,0.13205217,1.41104014,0.00299587,0.01648259,0.00584957,0.26811807,0.39925808,0.65009098
-2.15807904,2.51824853,0.13235164,1.46728567,0.00304674,0.01830842,0.00647488,0.25979402,0.43114688,0.70251944
-2.15207604,2.63861785,0.13296599,1.52727234,0.00312399,0.02028732,0.00715025,0.25127043,0.46552637,0.76000458
-2.14607304,2.76847057,0.13392896,1.59131129,0.00322649,0.02240596,0.00787361,0.24268928,0.50214143,0.82234548
-2.14007004,2.90780196,0.13527528,1.65966239,0.00335269,0.02464889,0.00864242,0.23420192,0.54069409,0.88927870
-2.13406703,3.05649290,0.13703891,1.73253240,0.00350074,0.02699869,0.00945375,0.22596249,0.58085330,0.96048858
-2.12806403,3.21432282,0.13925146,1.81007630,0.00366852,0.02943614,0.01030440,0.21812201,0.62226649,1.03562028
-2.12206103,3.38098851,0.14194093,1.89240156,0.00385374,0.03194053,0.01119109,0.21082312,0.66457257,1.11429507
-2.11605803,3.55612776,0.14513060,1.97957445,0.00405401,0.03449008,0.01211053,0.20419593,0.70741595,1.19612729
-2.11005503,3.73934586,0.14883819,2.07162780,0.00426695,0.03706242,0.01305965,0.19835466,0.75046087,1.28074244
-2.10405203,3.93024328,0.15307526,2.16856892,0.00449020,0.03963514,0.01403567,0.19339550,0.79340573,1.36779524
-2.09804902,4.12844214,0.15784677,2.27038678,0.00472158,0.04218647,0.01503630,0.18939535,0.83599656,1.45698723
-2.09204602,4.33360953,0.16315079,2.37705736,0.00495906,0.04469584,0.01605979,0.18641143,0.87803914,1.54808254
-2.08604302,4.54547548,0.16897831,2.48854626,0.00520089,0.04714459,0.01710500,0.18448169,0.91940914,1.64092126
-2.08004002,4.76384404,0.17531315,2.60480785,0.00544560,0.04951651,0.01817149,0.18362580,0.96005974,1.73542931
-2.07403702,4.98859621,0.18213191,2.72578066,0.00569202,0.05179837,0.01925943,0.18384661,1.00002637,1.83162423
-2.06803402,5.21968389,0.18940402,2.85137895,0.00593931,0.05398038,0.02036960,0.18513184,1.03942806,1.92961615
-2.06203102,5.45711497,0.19709182,2.98148067,0.00618698,0.05605648,0.02150327,0.18745597,1.07846534,2.02960372
-2.05602801,5.70092994,0.20515080,3.11591275,0.00643484,0.05802450,0.02266204,0.19078219,1.11741461,2.13186461
-2.05002501,5.95117146,0.21352994,3.25443453,0.00668300,0.05988618,0.02384766,0.19506427,1.15661892,2.23674093
-2.04402201,6.20784842,0.22217226,3.39672077,0.00693184,0.06164707,0.02506184,0.20024837,1.19647563,2.34461974
-2.03801901,6.47089682,0.23101558,3.54234555,0.00718196,0.06331621,0.02630600,0.20627470,1.23742110,2.45590934
-2.03201601,6.74013991,0.23999352,3.69076868,0.00743413,0.06490573,0.02758101,0.21307908,1.27991310,2.57101229
-2.02601301,7.01525030,0.24903684,3.84132600,0.00768926,0.06643032,0.02888701,0.22059444,1.32441145,2.69029608
-2.02001001,7.29571639,0.25807492,3.99322472,0.00794832,0.06790664,0.03022314,0.22875216,1.37135772,2.81406295
-2.01400700,7.58081563,0.26703760,4.14554489,0.00821233,0.06935260,0.03158737,0.23748344,1.42115459,2.94251998
-2.00800400,7.86959640,0.27585704,4.29724740,0.00848223,0.07078672,0.03297637,0.24672060,1.47414588,3.07575111
-2.00200100,8.16087001,0.28446982,4.44718875,0.00875890,0.07222738,0.03438541,0.25639837,1.53059789,3.21369232
-1.99599800,8.45321353,0.29281885,4.59414215,0.00904306,0.07369223,0.03580829,0.26645514,1.59068280,3.35611143
-1.98999500,8.74498369,0.30085526,4.73682430,0.00933526,0.07519758,0.03723740,0.27683417,1.65446497,3.50259360
-1.98399200,9.03434138,0.30853990,4.87392652,0.00963577,0.07675793,0.03866380,0.28748465,1.72189049,3.65253365
-1.97798899,9.31928567,0.31584448,5.00414893,0.00994462,0.07838558,0.04007733,0.29836262,1.79278069,3.80513560
-1.97198599,9.59769593,0.32275218,5.12623594,0.01026148,0.08009038,0.04146684,0.30943166,1.86682969,3.95942022
-1.96598299,9.86738013,0.32925766,5.23901133,0.01058568,0.08187960,0.04282043,0.32066323,1.94360634,4.11424031
-1.95997999,10.12612727,0.33536633,5.34141129,0.01091616,0.08375791,0.04412576,0.33203669,2.02256053,4.26830363
-1.95397699,10.37176182,0.34109306,5.43251375,0.01125144,0.08572747,0.04537033,0.34353889,2.10303353,4.42020282
-1.94797399,10.60219799,0.34646018,5.51156304,0.01158964,0.08778811,0.04654184,0.35516328,2.18427238,4.56845135
-1.94197099,10.81549201,0.35149496,5.57798866,0.01192842,0.08993760,0.04762857,0.36690868,2.26544750,4.71152430
-1.93596798,11.00989067,0.35622669,5.63141783,0.01226504,0.09217194,0.04861970,0.37877761,2.34567315,4.84790254
-1.92996498,11.18387474,0.36068348,5.67168155,0.01259637,0.09448577,0.04950564,0.39077436,2.42403005,4.97611866
-1.92396198,11.33619622,0.36488904,5.69881444,0.01291889,0.09687265,0.05027840,0.40290282,2.49958915,5.09480291
-1.91795898,11.46590862,0.36885959,5.71304882,0.01322879,0.09932549,0.05093179,0.41516431,2.57143599,5.20272732
-1.91195598,11.57238981,0.37260117,5.71480370,0.01352202,0.10183682,0.05146177,0.42755547,2.63869453,5.29884637
-1.90595298,11.65535710,0.37610745,5.70466970,0.01379436,0.10439914,0.05186655,0.44006641,2.70054977,5.38233239
-1.89994997,11.71487444,0.37935836,5.68339066,0.01404153,0.10700513,0.05214680,0.45267924,2.75626833,5.45260437
-1.89394697,11.75135183,0.38231944,5.65184287,0.01425930,0.10964789,0.05230571,0.46536714,2.80521616,5.50934892
-1.88794397,11.76553689,0.38494222,5.61101280,0.01444360,0.11232102,0.05234906,0.47809407,2.84687299,5.55253241
-1.88194097,11.75849890,0.38716547,5.56197401,0.01459067,0.11501871,0.05228511,0.49081509,2.88084287,5.58240379
-1.87593797,11.73160544,0.38891739,5.50586363,0.01469714,0.11773578,0.05212455,0.50347742,2.90686064,5.59948781
-1.86993497,11.68649207,0.39011849,5.44385906,0.01476020,0.12046759,0.05188035,0.51602213,2.92479419,5.60456896
-1.86393197,11.62502552,0.39068531,5.37715500,0.01477766,0.12320998,0.05156746,0.52838637,2.93464258,5.59866655
-1.85792896,11.54926105,0.39053440,5.30694111,0.01474811,0.12595908,0.05120257,0.54050604,2.93653027,5.58300203
-1.85192596,11.46139496,0.38958666,5.23438058,0.01467093,0.12871120,0.05080376,0.55231869,2.93069794,5.55895966
-1.84592296,11.36371339,0.38777176,5.16058975,0.01454637,0.13146256,0.05039009,0.56376654,2.91749034,5.52804229
-1.83991996,11.25853887,0.38503222,5.08661922,0.01437559,0.13420914,0.04998115,0.57479933,2.89734196,5.49182379
-1.83391696,11.14817636,0.38132721,5.01343671,0.01416064,0.13694647,0.04959664,0.58537692,2.87076120,5.45190024
-1.82791396,11.03486057,0.37663572,4.94191231,0.01390443,0.13966948,0.04925586,0.59547139,2.83831371,5.40984162
-1.82191096,10.92070676,0.37095897,4.87280662,0.01361068,0.14237235,0.04897721,0.60506859,2.80060578,5.36714608
-1.81590795,10.80766685,0.36432204,4.80676225,0.01328380,0.14504851,0.04877776,0.61416902,2.75826837,5.32519849
-1.80990495,10.69749291,0.35677453,4.74429945,0.01292881,0.14769062,0.04867276,0.62278797,2.71194238,5.28523479
-1.80390195,10.59170954,0.34839039,4.68581606,0.01255119,0.15029070,0.04867525,0.63095503,2.66226556,5.24831362
-1.79789895,10.49159653,0.33926673,4.63159225,0.01215675,0.15284033,0.04879568,0.63871295,2.60986154,5.21529595
-1.79189595,10.39818242,0.32952197,4.58179992,0.01175144,0.15533093,0.04904160,0.64611597,2.55533092,5.18683350
-1.78589295,10.31224922,0.31929312,4.53651650,0.01134124,0.15775416,0.04941745,0.65322773,2.49924469,5.16336609
-1.77988994,10.23434771,0.30873255,4.49574274,0.01093195,0.16010232,0.04992436,0.66011895,2.44213964,5.14512754
-1.77388694,10.16482215,0.29800421,4.45942331,0.01052908,0.16236880,0.05056011,0.66686486,2.38451570,5.13215978
-1.76788394,10.10384277,0.28727960,4.42746937,0.01013771,0.16454858,0.05131909,0.67354274,2.32683482,5.12433390
-1.76188094,10.05144359,0.27673345,4.39978142,0.00976237,0.16663861,0.05219241,0.68022939,2.26952107,5.12137710
-1.75587794,10.00756298,0.26653936,4.37627114,0.00940693,0.16863816,0.05316804,0.68699885,2.21296152,5.12290377
-1.74987494,9.97208412,0.25686560,4.35688067,0.00907457,0.17054903,0.05423107,0.69392014,2.15750762,5.12844920
-1.74387194,9.94487237,0.24787092,4.34159772,0.00876769,0.17237559,0.05536397,0.70105535,2.10347666,5.13750388
-1.73786893,9.92580697,0.23970070,4.33046549,0.00848793,0.17412465,0.05654697,0.70845766,2.05115307,5.14954682
-1.73186593,9.91480450,0.23248351,4.32358639,0.00823619,0.17580511,0.05775848,0.71616964,2.00078935,5.16407594
-1.72586293,9.91183264,0.22632794,4.32111893,0.00801261,0.17742740,0.05897551,0.72422147,1.95260650,5.18063418
-1.71985993,9.91691273,0.22132003,4.32326794,0.00781670,0.17900273,0.06017414,0.73262930,1.90679394,5.19882993
-1.71385693,9.93011111,0.21752114,4.33026820,0.00764734,0.18054215,0.06133005,0.74139355,1.86350895,5.21835087
-1.70785393,9.95151952,0.21496643,4.34236269,0.00750295,0.18205553,0.06241900,0.75049728,1.82287564,5.23897063
-1.70185093,9.98122592,0.21366388,4.35977636,0.00738154,0.18355040,0.06341730,0.75990463,1.78498372,5.26054816
-1.69584792,10.01927769,0.21359396,4.38268737,0.00728081,0.18503085,0.06430235,0.76955945,1.74988723,5.28302003
-1.68984492,10.06563986,0.21470991,4.41119748,0.00719831,0.18649650,0.06505307,0.77938426,1.71760334,5.30638638
-1.68384192,10.12015147,0.21693866,4.44530353,0.00713150,0.18794162,0.06565030,0.78927964,1.68811158,5.33069168
-1.67783892,10.18248327,0.22018238,4.48487218,0.00707785,0.18935445,0.06607725,0.79912426,1.66135352,5.35600156
-1.67183592,10.25210023,0.22432064,4.52961952,0.00703494,0.19071685,0.06631977,0.80877566,1.63723321,5.38237755
-1.66583292,10.32823201,0.22921314,4.57909731,0.00700055,0.19200431,0.06636666,0.81807202,1.61561849,5.40985149
-1.65982991,10.40985429,0.23470299,4.63268698,0.00697265,0.19318625,0.06620991,0.82683494,1.59634315,5.43840146
-1.65382691,10.49568305,0.24062040,4.68960233,0.00694951,0.19422676,0.06584475,0.83487321,1.57921022,5.46793109
-1.64782391,10.58418352,0.24678684,4.74890105,0.00692967,0.19508574,0.06526985,0.84198782,1.56399617,5.49825384
-1.64182091,10.67359448,0.25301937,4.80950517,0.00691197,0.19572029,0.06448723,0.84797775,1.55045607,5.52908365
-1.63581791,10.76196772,0.25913521,4.87022964,0.00689554,0.19608642,0.06350226,0.85264672,1.53832973,5.56003287
-1.62981491,10.84722168,0.26495633,4.92981802,0.00687978,0.19614096,0.06232348,0.85581046,1.52734853,5.59061801
-1.62381191,10.92720743,0.27031397,4.98698381,0.00686432,0.19584358,0.06096250,0.85730425,1.51724282,5.62027345
-1.61780890,10.99978435,0.27505289,5.04045571,0.00684901,0.19515877,0.05943368,0.85699040,1.50774979,5.64837243
-1.61180590,11.06290222,0.27903533,5.08902486,0.00683388,0.19405781,0.05775395,0.85476536,1.49862149,5.67425465
-1.60580290,11.11468625,0.28214448,5.13159193,0.00681912,0.19252046,0.05594244,0.85056593,1.48963267,5.69725887
-1.59979990,11.15352080,0.28428741,5.16721208,0.00680506,0.19053649,0.05402022,0.84437444,1.48058842,5.71675904
-1.59379690,11.17812812,0.28539726,5.19513574,0.00679214,0.18810671,0.05200994,0.83622235,1.47133111,5.73220170
