energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-2.61430715,2.78904028,-0.94310925,0.00051607,-0.00003690,0.61021598,-0.36023832,0.79190792,-0.38947455,1.74827435,-0.31944896,0.01168441,-0.01062541,0.29808975,-0.17682117,0.32926857,-0.09598842,0.17978839,-0.12515251
-2.60830415,2.68139049,-0.97677064,0.00053886,-0.00003682,0.56861882,-0.38085166,0.74436027,-0.41359800,1.69731994,-0.33218512,0.01129083,-0.01116262,0.28840304,-0.17774536,0.31357807,-0.10122017,0.17370206,-0.12334176
-2.60230115,2.56862567,-1.01743133,0.00055894,-0.00003764,0.52720121,-0.40430569,0.69743228,-0.44059935,1.64102985,-0.34740454,0.01088226,-0.01175847,0.27900936,-0.17991966,0.29712947,-0.10757890,0.16754454,-0.12220736
-2.59629815,2.45185538,-1.06566546,0.00057586,-0.00003927,0.48638616,-0.43076072,0.65152066,-0.47059081,1.57997611,-0.36531493,0.01046080,-0.01241015,0.26997691,-0.18350551,0.28014393,-0.11513649,0.16134966,-0.12187185
-2.59029515,2.33220475,-1.12194802,0.00058927,-0.00004160,0.44656125,-0.46034162,0.60697767,-0.50365763,1.51479376,-0.38608910,0.01002880,-0.01311405,0.26135801,-0.18863987,0.26284324,-0.12395199,0.15514909,-0.12244370
-2.58429215,2.21079326,-1.18663269,0.00059885,-0.00004455,0.40807175,-0.49313011,0.56410628,-0.53985190,1.44616865,-0.40985671,0.00958887,-0.01386565,0.25318816,-0.19543075,0.24544444,-0.13406749,0.14897198,-0.12401416
-2.57828914,2.08871540,-1.25993140,0.00060438,-0.00004802,0.37121552,-0.52915752,0.52315691,-0.57918610,1.37482468,-0.43669670,0.00914389,-0.01465947,0.24548589,-0.20395326,0.22815479,-0.14550422,0.14284477,-0.12665458
-2.57228614,1.96702370,-1.34189645,0.00060573,-0.00005193,0.33623962,-0.56839815,0.48432602,-0.62162668,1.30151079,-0.46663065,0.00869696,-0.01548899,0.23825326,-0.21424634,0.21116760,-0.15825898,0.13679119,-0.13041415
-2.56628314,1.84671463,-1.43240537,0.00060286,-0.00005619,0.30333873,-0.61076348,0.44775645,-0.66708769,1.22698816,-0.49961725,0.00825143,-0.01634665,0.23147717,-0.22631019,0.19465875,-0.17230116,0.13083243,-0.13531812
-2.56028014,1.72871747,-1.53114927,0.00059580,-0.00006073,0.27265535,-0.65609747,0.41353934,-0.71542493,1.15201771,-0.53554809,0.00781088,-0.01722389,0.22513134,-0.24010442,0.17878423,-0.18757029,0.12498740,-0.14136663
-2.55427714,1.61388612,-1.63762488,0.00058470,-0.00006544,0.24428159,-0.70417309,0.38171765,-0.76643064,1.07734824,-0.57424491,0.00737907,-0.01811117,0.21917881,-0.25554717,0.16367855,-0.20397443,0.11927318,-0.14853394
-2.54827414,1.50299389,-1.75113095,0.00056979,-0.00007026,0.21826239,-0.75469041,0.35229090,-0.81982917,1.00370543,-0.61545841,0.00695992,-0.01899812,0.21357502,-0.27251492,0.14945416,-0.22138940,0.11370550,-0.15676828
-2.54227114,1.39673075,-1.87076915,0.00055137,-0.00007510,0.19459993,-0.80727638,0.32522082,-0.87527401,0.93178172,-0.65886883,0.00655748,-0.01987364,0.20827109,-0.29084343,0.13620167,-0.23965902,0.10829930,-0.16599226
-2.53626813,1.29570288,-1.99544989,0.00052981,-0.00007987,0.17325885,-0.86148641,0.30043779,-0.93234642,0.86222733,-0.70408823,0.00617585,-0.02072605,0.20321725,-0.31032947,0.12399088,-0.25859628,0.10306928,-0.17610374
-2.53026513,1.20043397,-2.12390324,0.00050554,-0.00008449,0.15417215,-0.91680802,0.27784744,-0.99055599,0.79564238,-0.75066472,0.00581913,-0.02154333,0.19836623,-0.33073362,0.11287247,-0.27798574,0.09803040,-0.18697731
-2.52426213,1.11136777,-2.25469499,0.00047904,-0.00008890,0.13724728,-0.97266650,0.25733738,-1.04934345,0.73257016,-0.79808839,0.00549135,-0.02231332,0.19367638,-0.35178401,0.10288009,-0.29758678,0.09319828,-0.19846627
-2.51825913,1.02887145,-2.38624783,0.00045079,-0.00009301,0.12237232,-1.02843270,0.23878357,-1.10808592,0.67349161,-0.84579908,0.00519638,-0.02302398,0.18911429,-0.37318098,0.09403285,-0.31713808,0.08858959,-0.21040511
-2.51225613,0.95323934,-2.51686747,0.00042129,-0.00009676,0.10942181,-1.08343274,0.22205608,-1.16610469,0.61882090,-0.89319587,0.00493783,-0.02366363,0.18465699,-0.39460268,0.08633791,-0.33636282,0.08422211,-0.22261246
-2.50625313,0.88469649,-2.64477317,0.00039106,-0.00010009,0.09826214,-1.13695969,0.20702417,-1.22267555,0.56890217,-0.93964799,0.00471898,-0.02422124,0.18029329,-0.41571138,0.07979302,-0.35497475,0.08011482,-0.23489454
-2.50025013,0.82340201,-2.76813230,0.00036057,-0.00010295,0.08875635,-1.18828681,0.19356037,-1.27704155,0.52400729,-0.98450710,0.00454265,-0.02468666,0.17602442,-0.43616058,0.07438896,-0.37268486,0.07628770,-0.24704899
-2.49424712,0.76945170,-2.88509802,0.00033028,-0.00010528,0.08076809,-1.23668213,0.18154358,-1.32842794,0.48433458,-1.02712062,0.00441113,-0.02505093,0.17186393,-0.45560244,0.07011161,-0.38920842,0.07276140,-0.25886898
-2.48824412,0.72287998,-2.99384915,0.00030060,-0.00010706,0.07416481,-1.28142401,0.17086112,-1.37605888,0.45000860,-1.06684568,0.00432606,-0.02530646,0.16783670,-0.47369573,0.06694366,-0.40427212,0.06955676,-0.27014764
-2.48224112,0.68366112,-3.09263133,0.00027190,-0.00010825,0.06882010,-1.32181720,0.16140981,-1.41917551,0.42108067,-1.10306360,0.00428836,-0.02544727,0.16397725,-0.49011375,0.06486584,-0.41762117,0.06669416,-0.28068265
-2.47623812,0.65170977,-3.17979813,0.00024449,-0.00010885,0.06461523,-1.35720887,0.15309615,-1.45705470,0.39753037,-1.13519419,0.00429818,-0.02546915,0.16032755,-0.50455213,0.06385769,-0.42902603,0.06419283,-0.29028083
-2.47023512,0.62688106,-3.25385089,0.00021863,-0.00010885,0.06143996,-1.38700419,0.14583576,-1.48902787,0.37926776,-1.16270973,0.00435480,-0.02536978,0.15693417,-0.51673632,0.06389768,-0.43828843,0.06207007,-0.29876271
-2.46423212,0.60897041,-3.31347619,0.00019452,-0.00010826,0.05919265,-1.41068097,0.13955220,-1.51449921,0.36613647,-1.18514810,0.00445661,-0.02514882,0.15384526,-0.52642835,0.06496302,-0.44524673,0.06034040,-0.30596692
-2.45822911,0.59771351,-3.35757952,0.00017230,-0.00010709,0.05777992,-1.42780270,0.13417549,-1.53296252,0.35791756,-1.20212465,0.00460111,-0.02480791,0.15110734,-0.53343281,0.06702889,-0.44978004,0.05901483,-0.31175420
-2.45222611,0.59278666,-3.38531419,0.00015206,-0.00010538,0.05711588,-1.43802974,0.12964035,-1.54401610,0.35433413,-1.21334249,0.00478489,-0.02435070,0.14876216,-0.53760171,0.07006735,-0.45181136,0.05810013,-0.31601098
-2.44622311,0.59380792,-3.39610445,0.00013386,-0.00010315,0.05712108,-1.44112821,0.12588453,-1.54737504,0.35505687,-1.21860088,0.00500371,-0.02378268,0.14684381,-0.53883810,0.07404602,-0.45130927,0.05759827,-0.31865247
-2.44022011,0.60033935,-3.38966185,0.00011769,-0.00010046,0.05772138,-1.43697615,0.12284729,-1.54288038,0.35971028,-1.21780138,0.00525251,-0.02311110,0.14537625,-0.53709833,0.07892651,-0.44828841,0.05750599,-0.31962493
-2.43421711,0.61189070,-3.36599456,0.00010352,-0.00009735,0.05884674,-1.42556701,0.12046826,-1.53050489,0.36787985,-1.21095153,0.00552556,-0.02234481,0.14437137,-0.53239280,0.08466286,-0.44280857,0.05781458,-0.31890727
-2.42821411,0.62792474,-3.32540892,0.00009131,-0.00009387,0.06043021,-1.40701002,0.11868667,-1.51035502,0.37912000,-1.19816597,0.00581653,-0.02149396,0.14382771,-0.52478526,0.09120010,-0.43497256,0.05850992,-0.31651179
-2.42221111,0.64786441,-3.26850336,0.00008097,-0.00009010,0.06240700,-1.38152771,0.11744123,-1.48266913,0.39296273,-1.17966492,0.00611867,-0.02056982,0.14373000,-0.51439066,0.09847292,-0.42492288,0.05957270,-0.31248402
-2.41620810,0.67110177,-3.19615478,0.00007242,-0.00008609,0.06471386,-1.34945056,0.11667041,-1.44781197,0.40892710,-1.15576990,0.00642496,-0.01958447,0.14404933,-0.50137159,0.10640476,-0.41283744,0.06097896,-0.30690166
-2.41020510,0.69700888,-3.10949765,0.00006558,-0.00008192,0.06728876,-1.31120889,0.11631341,-1.40626561,0.42652918,-1.12689693,0.00672830,-0.01855052,0.14474417,-0.48593347,0.11490725,-0.39892445,0.06270080,-0.29987271
-2.40420210,0.72495021,-3.00989661,0.00006035,-0.00007763,0.07007083,-1.26732240,0.11631147,-1.35861723,0.44529246,-1.09354726,0.00702168,-0.01748082,0.14576209,-0.46831874,0.12388023,-0.38341660,0.06470739,-0.29153266
-2.39819910,0.75429645,-2.89891340,0.00005667,-0.00007331,0.07300066,-1.21838767,0.11660966,-1.30554410,0.46475841,-1.05629584,0.00729841,-0.01638816,0.14704201,-0.44880020,0.13321231,-0.36656496,0.06696611,-0.28204099
-2.39219610,0.78443929,-2.77826893,0.00005448,-0.00006902,0.07602082,-1.16506397,0.11715884,-1.24779650,0.48449713,-1.01577796,0.00755227,-0.01528502,0.14851706,-0.42767364,0.14278205,-0.34863258,0.06944389,-0.27157702
-2.38619310,0.81480662,-2.64980186,0.00005373,-0.00006481,0.07907669,-1.10805789,0.11791779,-1.18617898,0.50411743,-0.97267419,0.00777771,-0.01418332,0.15011761,-0.40525033,0.15245977,-0.32988814,0.07210860,-0.26033520
-2.38019010,0.84487766,-2.51542486,0.00005440,-0.00006074,0.08211742,-1.04810727,0.11885523,-1.12153079,0.52327648,-0.92769430,0.00797003,-0.01309421,0.15177467,-0.38184921,0.16210996,-0.31059980,0.07493045,-0.24852000
-2.37418709,0.87419732,-2.37707975,0.00005650,-0.00005686,0.08509697,-0.98596491,0.11995168,-1.05470599,0.54168821,-0.88156032,0.00812548,-0.01202785,0.15342313,-0.35778939,0.17159426,-0.29102937,0.07788344,-0.23634059
-2.36818409,0.90238917,-2.23669296,0.00006005,-0.00005322,0.08797524,-0.92238253,0.12120084,-0.98655399,0.55913050,-0.83498946,0.00824139,-0.01099335,0.15500490,-0.33338299,0.18077477,-0.27142707,0.08094658,-0.22400546
-2.36218109,0.92916636,-2.09613253,0.00006510,-0.00004986,0.09071913,-0.85809544,0.12261061,-0.91790110,0.57545055,-0.78867722,0.00831624,-0.00999859,0.15647176,-0.30892861,0.18951785,-0.25202684,0.08410499,-0.21171709
-2.35617809,0.95433988,-1.95716789,0.00007172,-0.00004682,0.09330342,-0.79380840,0.12420329,-0.84953357,0.59056828,-0.74328119,0.00834969,-0.00905017,0.15778764,-0.28470548,0.19769797,-0.23304235,0.08735064,-0.19966690
-2.35017509,0.97782362,-1.82143348,0.00007998,-0.00004411,0.09571150,-0.73018288,0.12601524,-0.78218263,0.60447747,-0.69940615,0.00834255,-0.00815344,0.15893038,-0.26096866,0.20520159,-0.21466387,0.09068291,-0.18803063
-2.34417209,0.99963579,-1.69039722,0.00008997,-0.00004177,0.09793579,-0.66782618,0.12809570,-0.71651181,0.61724439,-0.65759073,0.00829676,-0.00731243,0.15989279,-0.23794515,0.21193093,-0.19705583,0.09410857,-0.17696427
-2.33816908,1.01989645,-1.56533464,0.00010180,-0.00003981,0.09997786,-0.60728257,0.13050480,-0.65310700,0.62900397,-0.61829619,0.00821530,-0.00652995,0.16068299,-0.21583101,0.21780734,-0.18035521,0.09764151,-0.16660057
-2.33216608,1.03882100,-1.44730923,0.00011556,-0.00003824,0.10184814,-0.54902656,0.13331103,-0.59246905,0.63995337,-0.58189753,0.00810202,-0.00580762,0.16132391,-0.19478965,0.22277417,-0.16467077,0.10130191,-0.15704647
-2.32616308,1.05670969,-1.33715950,0.00013133,-0.00003706,0.10356534,-0.49345843,0.13658788,-0.53500938,0.65034323,-0.54867738,0.00796156,-0.00514600,0.16185215,-0.17495106,0.22679898,-0.15008298,0.10511503,-0.14838124
-2.32016008,1.07393344,-1.23549286,0.00014919,-0.00003627,0.10515534,-0.44090197,0.14041013,-0.48104813,0.66046670,-0.51882269,0.00779914,-0.00454465,0.16231612,-0.15641203,0.22987498,-0.13664467,0.10910956,-0.14065557
-2.31415708,1.09091642,-1.14268640,0.00016917,-0.00003588,0.10664990,-0.39160435,0.14484974,-0.43081510,0.67064669,-0.49242447,0.00762035,-0.00400229,0.16277350,-0.13923724,0.23202158,-0.12438233,0.11331565,-0.13389155
-2.30815408,1.10811604,-1.05889420,0.00019130,-0.00003588,0.10808495,-0.34573795,0.14997158,-0.38445291,0.68122185,-0.46948049,0.00743097,-0.00351689,0.16328837,-0.12346117,0.23328405,-0.11329799,0.11776263,-0.12808352
-2.30215108,1.12600125,-0.98406092,0.00021554,-0.00003626,0.10949865,-0.30340400,0.15582932,-0.34202238,0.69253171,-0.44990099,0.00723681,-0.00308586,0.16392781,-0.10909058,0.23373230,-0.10337157,0.12247659,-0.12319983
-2.29614807,1.14502993,-0.91794086,0.00024183,-0.00003703,0.11092936,-0.26463767,0.16246148,-0.30350960,0.70490176,-0.43351703,0.00704345,-0.00270612,0.16475852,-0.09610752,0.23345873,-0.09456369,0.12747788,-0.11918527
-2.29014507,1.16562669,-0.86012187,0.00027005,-0.00003819,0.11241340,-0.22941438,0.16988813,-0.26883443,0.71862904,-0.42009142,0.00685614,-0.00237426,0.16584326,-0.08447268,0.23257550,-0.08681875,0.13277873,-0.11596430
-2.28414207,1.18816198,-0.81005307,0.00030004,-0.00003974,0.11398306,-0.19765703,0.17810820,-0.23785998,0.73396896,-0.40933162,0.00667961,-0.00208666,0.16723757,-0.07412902,0.23121101,-0.08006830,0.13838103,-0.11344474
-2.27813907,1.21293363,-0.76707545,0.00033156,-0.00004172,0.11566455,-0.16924380,0.18709773,-0.21040275,0.75112406,-0.40090442,0.00651799,-0.00183960,0.16898676,-0.06500542,0.22950608,-0.07423448,0.14427455,-0.11152198
-2.27213607,1.24015193,-0.73045423,0.00036437,-0.00004414,0.11747632,-0.14401623,0.19680923,-0.18624302,0.77023519,-0.39445172,0.00637470,-0.00162939,0.17112346,-0.05702030,0.22760985,-0.06923362,0.15043561,-0.11008340
-2.26613307,1.26992893,-0.69941183,0.00039813,-0.00004707,0.11942771,-0.12178727,0.20717207,-0.16513509,0.79137569,-0.38960686,0.00625244,-0.00145240,0.17366572,-0.05008519,0.22567556,-0.06497970,0.15682633,-0.10901294
-2.26013007,1.30227278,-0.67316042,0.00043251,-0.00005055,0.12151802,-0.10234912,0.21809410,-0.14681719,0.81454893,-0.38601104,0.00615313,-0.00130521,0.17661590,-0.04410794,0.22385658,-0.06138775,0.16339466,-0.10819560
-2.25412706,1.33708737,-0.65093292,0.00046713,-0.00005468,0.12373605,-0.08548053,0.22946443,-0.13102065,0.83968926,-0.38332911,0.00607798,-0.00118465,0.17996030,-0.03899570,0.22230261,-0.05837707,0.17007499,-0.10752180
-2.24812406,1.37417743,-0.63201145,0.00050158,-0.00005956,0.12606018,-0.07095349,0.24115722,-0.11747823,0.86666652,-0.38126427,0.00602753,-0.00108784,0.18366964,-0.03465757,0.22115645,-0.05587419,0.17678968,-0.10689128
-2.24212106,1.41325887,-0.61575247,0.00053548,-0.00006533,0.12845902,-0.05853914,0.25303639,-0.10593129,0.89529378,-0.37957102,0.00600173,-0.00101225,0.18770032,-0.03100674,0.22055114,-0.05381541,0.18345118,-0.10621658
-2.23611806,1.45397376,-0.60160771,0.00056843,-0.00007212,0.13089246,-0.04801283,0.26496097,-0.09613590,0.92533795,-0.37806606,0.00600005,-0.00095574,0.19199642,-0.02796233,0.22060781,-0.05214912,0.18996482,-0.10542593
-2.23011506,1.49590921,-0.58914046,0.00060007,-0.00008011,0.13331331,-0.03915821,0.27679091,-0.08786764,0.95653265,-0.37663651,0.00602157,-0.00091652,0.19649231,-0.02545071,0.22143399,-0.05083755,0.19623215,-0.10446536
-2.22411206,1.53861892,-0.57803669,0.00063007,-0.00008949,0.13566921,-0.03177059,0.28839290,-0.08092508,0.98859259,-0.37524540,0.00606513,-0.00089321,0.20111578,-0.02340645,0.22312253,-0.04985815,0.20215457,-0.10330010
-2.21810905,1.58164616,-0.56811091,0.00065815,-0.00010047,0.13790488,-0.02565924,0.29964601,-0.07513215,1.02122852,-0.37393399,0.00612944,-0.00088479,0.20579139,-0.02177286,0.22575085,-0.04920443,0.20763721,-0.10191515
-2.21210605,1.62454684,-0.55930664,0.00068409,-0.00011327,0.13996453,-0.02064908,0.31044676,-0.07033926,1.05416195,-0.37282096,0.00621315,-0.00089061,0.21044410,-0.02050213,0.22938059,-0.04888631,0.21259276,-0.10031508
-2.20610305,1.66691098,-0.55169163,0.00070774,-0.00012812,0.14179421,-0.01658153,0.32071328,-0.06642330,1.08713856,-0.37209842,0.00631499,-0.00091032,0.21500265,-0.01955517,0.23405735,-0.04892996,0.21694507,-0.09852303
-2.20010005,1.70838139,-0.54544823,0.00072904,-0.00014524,0.14334425,-0.01331477,0.33038835,-0.06328675,1.11993946,-0.37202491,0.00643376,-0.00094384,0.21940278,-0.01890110,0.23981054,-0.04937711,0.22063231,-0.09657899
-2.19409705,1.74866827,-0.54085925,0.00074798,-0.00016486,0.14457124,-0.01072354,0.33944111,-0.06085593,1.15238953,-0.37291553,0.00656844,-0.00099133,0.22358999,-0.01851655,0.24665308,-0.05028381,0.22360957,-0.09453745
-2.18809405,1.78755861,-0.53829006,0.00076462,-0.00018717,0.14543990,-0.00869848,0.34786718,-0.05907855,1.18436218,-0.37512959,0.00671815,-0.00105309,0.22752162,-0.01838471,0.25458095,-0.05171875,0.22585064,-0.09246456
-2.18209105,1.82491995,-0.53816745,0.00077912,-0.00021234,0.14592437,-0.00714514,0.35568736,-0.05792073,1.21578031,-0.37905620,0.00688211,-0.00112952,0.23116827,-0.01849425,0.26357245,-0.05376104,0.22734897,-0.09043486
-2.17608804,1.86069796,-0.54095619,0.00079166,-0.00024049,0.14600910,-0.00598282,0.36294471,-0.05736362,1.24661311,-0.38509816,0.00705964,-0.00122107,0.23451437,-0.01883812,0.27358725,-0.05649758,0.22811766,-0.08852771
-2.17008504,1.89490818,-0.54713406,0.00080247,-0.00027171,0.14568916,-0.00514324,0.36970040,-0.05739984,1.27686902,-0.39365484,0.00725002,-0.00132811,0.23755801,-0.01941234,0.28456520,-0.06001997,0.22818861,-0.08682373
-2.16408204,1.92762235,-0.55716626,0.00081182,-0.00030600,0.14497009,-0.00456921,0.37602832,-0.05802974,1.30658531,-0.40510445,0.00745242,-0.00145095,0.24030984,-0.02021471,0.29642502,-0.06442112,0.22761064,-0.08540108
-2.15807904,1.95895026,-0.57148004,0.00081998,-0.00034331,0.14386719,-0.00421321,0.38200893,-0.05925773,1.33581476,-0.41978649,0.00766583,-0.00158970,0.24279137,-0.02124360,0.30906306,-0.06979151,0.22644700,-0.08433211
-2.15207604,1.98901839,-0.59044051,0.00082719,-0.00038349,0.14240439,-0.00403607,0.38772264,-0.06108880,1.36461063,-0.43798479,0.00788887,-0.00174424,0.24503261,-0.02249688,0.32235224,-0.07621532,0.22477207,-0.08368011
-2.14607304,2.01794690,-0.61432837,0.00083369,-0.00042631,0.14061280,-0.00400578,0.39324317,-0.06352523,1.39301065,-0.45991190,0.00811977,-0.00191420,0.24706927,-0.02397086,0.33614144,-0.08376635,0.22266773,-0.08349662
-2.14007004,2.04582650,-0.64332043,0.00083968,-0.00047145,0.13852893,-0.00409634,0.39863123,-0.06656370,1.42102152,-0.48569528,0.00835626,-0.00209888,0.24893972,-0.02565947,0.35025556,-0.09250405,0.22021945,-0.08381915
-2.13406703,2.07269703,-0.67747358,0.00084527,-0.00051850,0.13619283,-0.00428678,0.40392897,-0.07019284,1.44860479,-0.51536596,0.00859547,-0.00229725,0.25068187,-0.02755358,0.36449637,-0.10246968,0.21751227,-0.08466951
-2.12806403,2.09852927,-0.71671286,0.00085052,-0.00056694,0.13364616,-0.00456031,0.40915559,-0.07439124,1.47566541,-0.54885004,0.00883400,-0.00250793,0.25233023,-0.02964059,0.37864440,-0.11368271,0.21462710,-0.08605280
-2.12206103,2.12321137,-0.76082407,0.00085543,-0.00061619,0.13093035,-0.00490367,0.41430436,-0.07912610,1.50204382,-0.58596346,0.00906782,-0.00272922,0.25391323,-0.03190420,0.39246199,-0.12613777,0.21163724,-0.08795699
-2.11605803,2.14654112,-0.80945147,0.00085990,-0.00066559,0.12808495,-0.00530652,0.41934121,-0.08435232,1.52751226,-0.62641049,0.00929242,-0.00295910,0.25545110,-0.03432441,0.40569747,-0.13980220,0.20860559,-0.09035324
-2.11005503,2.16822463,-0.86210052,0.00086376,-0.00071440,0.12514621,-0.00576103,0.42420507,-0.09001236,1.55177586,-0.66978592,0.00950284,-0.00319528,0.25695430,-0.03687779,0.41809049,-0.15461437,0.20558248,-0.09319685
-2.10405203,2.18788183,-0.91814599,0.00086680,-0.00076186,0.12214604,-0.00626163,0.42880998,-0.09603660,1.57447861,-0.71558128,0.00969382,-0.00343526,0.25842266,-0.03953801,0.42937835,-0.17048303,0.20260427,-0.09642876
-2.09804902,2.20505854,-0.97684514,0.00086872,-0.00080717,0.11911127,-0.00680472,0.43304873,-0.10234431,1.59521397,-0.76319488,0.00985996,-0.00367642,0.25984530,-0.04227647,0.43930322,-0.18728765,0.19969276,-0.09997770
-2.09204602,2.21924457,-1.03735578,0.00086921,-0.00084954,0.11606335,-0.00738865,0.43679794,-0.10884516,1.61353975,-0.81194559,0.00999592,-0.00391607,0.26120117,-0.04506327,0.44761981,-0.20487998,0.19685547,-0.10376272
-2.08604302,2.22989672,-1.09875863,0.00086791,-0.00088817,0.11301830,-0.00801360,0.43992421,-0.11544128,1.62899636,-0.86108994,0.01009660,-0.00415156,0.26246028,-0.04786815,0.45410333,-0.22308682,0.19408658,-0.10769610
-2.08004002,2.23646538,-1.16008330,0.00086449,-0.00092235,0.10998714,-0.00868160,0.44229103,-0.12202966,1.64112749,-0.90984212,0.01015739,-0.00438040,0.26358551,-0.05066171,0.45855724,-0.24171401,0.19136860,-0.11168654
-2.07403702,2.23842317,-1.22033701,0.00085862,-0.00095140,0.10697640,-0.00939652,0.44376600,-0.12850489,1.64950199,-0.95739611,0.01017433,-0.00460031,0.26453475,-0.05341651,0.46082046,-0.26055153,0.18867448,-0.11564244
-2.06803402,2.23529370,-1.27853506,0.00085000,-0.00097473,0.10398901,-0.01016408,0.44422791,-0.13476216,1.65373567,-1.00294943,0.01014431,-0.00480936,0.26526332,-0.05610826,0.46077363,-0.27937959,0.18597014,-0.11947525
-2.06203102,2.22667890,-1.33373176,0.00083840,-0.00099188,0.10102513,-0.01099184,0.44357334,-0.14070030,1.65351185,-1.04572725,0.01006524,-0.00500602,0.26572647,-0.05871687,0.45834412,-0.29797552,0.18321719,-0.12310254
-2.05602801,2.21228320,-1.38505074,0.00082367,-0.00100250,0.09808319,-0.01188905,0.44172238,-0.14622481,1.64859925,-1.08500638,0.00993618,-0.00518926,0.26588181,-0.06122740,0.45350943,-0.31612111,0.18037564,-0.12645100
-2.05002501,2.19193308,-1.43171313,0.00080572,-0.00100636,0.09516077,-0.01286654,0.43862310,-0.15125069,1.63886634,-1.12013769,0.00975739,-0.00535857,0.26569138,-0.06363075,0.44629882,-0.33361016,0.17740658,-0.12945886
-2.04402201,2.16559085,-1.47306254,0.00078456,-0.00100339,0.09225549,-0.01393648,0.43425465,-0.15570503,1.62429137,-1.15056639,0.00953042,-0.00551402,0.26512350,-0.06592414,0.43679303,-0.35025583,0.17427441,-0.13207800
-2.03801901,2.13336206,-1.50858558,0.00076030,-0.00099365,0.08936565,-0.01511201,0.42862873,-0.15952910,1.60496729,-1.17584902,0.00925801,-0.00565621,0.26415404,-0.06811122,0.42512215,-0.36589736,0.17094889,-0.13427530
-2.03201601,2.09549595,-1.53792686,0.00073314,-0.00097736,0.08649076,-0.01640677,0.42178947,-0.16267997,1.58110157,-1.19566645,0.00894410,-0.00578630,0.26276716,-0.07020194,0.41146158,-0.38040584,0.16740662,-0.13603351
-2.02601301,2.05237917,-1.56089779,0.00070336,-0.00095485,0.08363189,-0.01783439,0.41381178,-0.16513150,1.55301082,-1.20983222,0.00859369,-0.00590594,0.26095560,-0.07221195,0.39602642,-0.39368863,0.16363198,-0.13735128
-2.02001001,2.00452320,-1.57747854,0.00067134,-0.00092657,0.08079174,-0.01940780,0.40479823,-0.16687469,1.52111060,-1.21829588,0.00821268,-0.00601716,0.25872032,-0.07416174,0.37906446,-0.40569216,0.15961768,-0.13824261
-2.01400700,1.95254619,-1.58781297,0.00063751,-0.00089311,0.07797457,-0.02113850,0.39487479,-0.16791732,1.48590098,-1.22114097,0.00780769,-0.00612230,0.25606976,-0.07607543,0.36084817,-0.41640281,0.15536466,-0.13873555
-2.00800400,1.89715049,-1.59219677,0.00060234,-0.00085509,0.07518599,-0.02303574,0.38418558,-0.16828292,1.44794875,-1.21857784,0.00738585,-0.00622386,0.25301871,-0.07797923,0.34166600,-0.42584583,0.15088166,-0.13887031
-2.00200100,1.83909691,-1.59105917,0.00056636,-0.00081325,0.07243257,-0.02510573,0.37288708,-0.16800909,1.40786715,-1.21093154,0.00695459,-0.00632438,0.24958688,-0.07989976,0.32181351,-0.43408222,0.14618439,-0.13869682
-1.99599800,1.77917742,-1.58493908,0.00053011,-0.00076833,0.06972143,-0.02735080,0.36114206,-0.16714536,1.36629418,-1.19862538,0.00652138,-0.00642628,0.24579742,-0.08186219,0.30158453,-0.44120365,0.14129440,-0.13827185
-1.98999500,1.71818739,-1.57445686,0.00049413,-0.00072111,0.06705975,-0.02976860,0.34911348,-0.16575047,1.32387063,-1.18216089,0.00609354,-0.00653168,0.24167528,-0.08388827,0.28126297,-0.44732571,0.13623777,-0.13765591
-1.98399200,1.65689897,-1.56028305,0.00045892,-0.00067236,0.06445429,-0.03235148,0.33695883,-0.16388946,1.28121869,-1.16209528,0.00567800,-0.00664232,0.23724582,-0.08599456,0.26111539,-0.45257979,0.13104376,-0.13690991
-1.97798899,1.59603663,-1.54310560,0.00042498,-0.00062284,0.06191099,-0.03508588,0.32482501,-0.16163056,1.23892231,-1.13901732,0.00528110,-0.00675938,0.23253353,-0.08819066,0.24138470,-0.45710400,0.12574341,-0.13609190
-1.97198599,1.53625593,-1.52359739,0.00039274,-0.00057325,0.05943461,-0.03795202,0.31284402,-0.15904209,1.19750973,-1.11352300,0.00490849,-0.00688337,0.22756104,-0.09047776,0.22228513,-0.46103365,0.12036830,-0.13525401
-1.96598299,1.47812629,-1.50238551,0.00036257,-0.00052425,0.05702848,-0.04092372,0.30112961,-0.15618951,1.15743913,-1.08619208,0.00456491,-0.00701406,0.22234850,-0.09284763,0.20399865,-0.46449185,0.11494940,-0.13443970
-1.95997999,1.42211808,-1.48002402,0.00033479,-0.00047642,0.05469436,-0.04396853,0.28977494,-0.15313283,1.11908755,-1.05756667,0.00425414,-0.00715046,0.21691325,-0.09528186,0.18667279,-0.46758078,0.10951621,-0.13368149
-1.95397699,1.36859450,-1.45697159,0.00030962,-0.00043026,0.05243244,-0.04704810,0.27885125,-0.14992440,1.08274347,-1.02813278,0.00397893,-0.00729076,0.21126986,-0.09775178,0.17041980,-0.47037419,0.10409603,-0.13299933
