energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.50275138,4.59324343,0.00595653,0.10523431,0.43351072,0.53562690,0.41217455,2.59046765,0.03585792,1.27451883
-3.49674837,4.76164659,0.00607438,0.11086575,0.46107028,0.56842597,0.42521860,2.65366825,0.03638260,1.33947522
-3.49074537,4.93156488,0.00617795,0.11637862,0.48882397,0.60176126,0.43906648,2.71739868,0.03693837,1.40504220
-3.48474237,5.10030024,0.00626305,0.12169777,0.51644918,0.63526856,0.45354180,2.78034894,0.03751110,1.47033121
-3.47873937,5.26514599,0.00632581,0.12675171,0.54361385,0.66856528,0.46846045,2.84123024,0.03808645,1.53443545
-3.47273637,5.42345355,0.00636273,0.13147420,0.56998303,0.70125716,0.48363387,2.89881316,0.03865031,1.59644860
-3.46673337,5.57269508,0.00637093,0.13580543,0.59522535,0.73294536,0.49887186,2.95196203,0.03918907,1.65548331
-3.46073037,5.71051994,0.00634819,0.13969319,0.61901939,0.76323359,0.51398494,2.99966460,0.03968991,1.71068875
-3.45472736,5.83480336,0.00629308,0.14309353,0.64105962,0.79173541,0.52878622,3.04105583,0.04014096,1.76126694
-3.44872436,5.94368648,0.00620501,0.14597129,0.66106209,0.81808125,0.54309284,3.07543566,0.04053145,1.80648738
-3.44272136,6.03560743,0.00608427,0.14830028,0.67876942,0.84192519,0.55672723,3.10228047,0.04085175,1.84569986
-3.43671836,6.10932375,0.00593202,0.15006321,0.69395544,0.86295144,0.56951817,3.12124880,0.04109338,1.87834547
-3.43071536,6.16392702,0.00575029,0.15125144,0.70642913,0.88088045,0.58130198,3.13218194,0.04124904,1.90396560
-3.42471236,6.19885089,0.00554186,0.15186453,0.71603811,0.89547449,0.59192401,3.13510043,0.04131256,1.92220944
-3.41870935,6.21387384,0.00531024,0.15190974,0.72267158,0.90654296,0.60124054,3.13019751,0.04127888,1.93283972
-3.41270635,6.20911818,0.00505950,0.15140146,0.72626287,0.91394713,0.60912128,3.11783068,0.04114404,1.93573724
-3.40670335,6.18504649,0.00479422,0.15036067,0.72679141,0.91760439,0.61545250,3.09851238,0.04090522,1.93090419
-3.40070035,6.14245668,0.00451928,0.14881445,0.72428438,0.91749199,0.62014078,3.07290063,0.04056082,1.91846638
-3.39469735,6.08247601,0.00423981,0.14679562,0.71881781,0.91365010,0.62311725,3.04179017,0.04011049,1.89867443
-3.38869435,6.00655449,0.00396098,0.14434244,0.71051722,0.90618407,0.62434225,3.00610440,0.03955534,1.87190401
-3.38269135,5.91645714,0.00368796,0.14149845,0.69955766,0.89526577,0.62380996,2.96688798,0.03889806,1.83865475
-3.37668834,5.81425437,0.00342574,0.13831239,0.68616312,0.88113387,0.62155291,2.92529979,0.03814307,1.79954783
-3.37068534,5.70230940,0.00317908,0.13483816,0.67060506,0.86409280,0.61764580,2.88260545,0.03729672,1.75532192
-3.36468234,5.58326123,0.00295241,0.13113480,0.65320021,0.84451027,0.61220842,2.84016875,0.03636741,1.70682711
-3.35867934,5.46000194,0.00274974,0.12726643,0.63430726,0.82281320,0.60540728,2.79944094,0.03536564,1.65501659
-3.35267634,5.33564665,0.00257468,0.12330207,0.61432254,0.79948198,0.59745561,2.76194706,0.03430413,1.60093583
-3.34667334,5.21349544,0.00243031,0.11931532,0.59367458,0.77504299,0.58861147,2.72926856,0.03319769,1.54570910
-3.34067034,5.09698620,0.00231923,0.11538387,0.57281756,0.75005939,0.57917398,2.70302155,0.03206312,1.49052310
-3.33466733,4.98963839,0.00224349,0.11158872,0.55222368,0.72512036,0.56947747,2.68483058,0.03091900,1.43660801
-3.32866433,4.89498818,0.00220458,0.10801322,0.53237456,0.70082894,0.55988371,2.67629784,0.02978537,1.38521590
-3.32266133,4.81651577,0.00220344,0.10474183,0.51375183,0.67778866,0.55077237,2.67896835,0.02868333,1.33759698
-3.31665833,4.75756672,0.00224046,0.10185866,0.49682709,0.65658957,0.54253010,2.69429175,0.02763459,1.29497416
-3.31065533,4.72126920,0.00231541,0.09944584,0.48205158,0.63779371,0.53553857,2.72358197,0.02666094,1.25851649
-3.30465233,4.71044993,0.00242749,0.09758165,0.46984572,0.62192078,0.53016183,2.76797579,0.02578373,1.22931223
-3.29864932,4.72755136,0.00257532,0.09633874,0.46058891,0.60943439,0.52673375,2.82839209,0.02502329,1.20834229
-3.29264632,4.77455331,0.00275688,0.09578211,0.45460997,0.60072920,0.52554581,2.90549317,0.02439843,1.19645499
-3.28664332,4.85290194,0.00296959,0.09596733,0.45217842,0.59611974,0.52683592,2.99964974,0.02392588,1.19434282
-3.28064032,4.96344883,0.00321025,0.09693873,0.45349701,0.59583098,0.53077871,3.11091116,0.02361990,1.20252213
-3.27463732,5.10640276,0.00347512,0.09872792,0.45869582,0.59999117,0.53747768,3.23898224,0.02349188,1.22131651
-3.26863432,5.28129640,0.00375990,0.10135239,0.46782802,0.60862731,0.54695962,3.38320777,0.02355008,1.25084437
-3.26263132,5.48696949,0.00405982,0.10481455,0.48086766,0.62166312,0.55917148,3.54256567,0.02379942,1.29101144
-3.25662831,5.72156971,0.00436966,0.10910101,0.49770954,0.63891999,0.57397990,3.71566951,0.02424137,1.34150850
-3.25062531,5.98257189,0.00468389,0.11418227,0.51817128,0.66012055,0.59117342,3.90078059,0.02487400,1.40181454
-3.24462231,6.26681552,0.00499674,0.12001270,0.54199751,0.68489501,0.61046727,4.09582994,0.02569199,1.47120552
-3.23861931,6.57056002,0.00530230,0.12653099,0.56886623,0.71278993,0.63151067,4.29844979,0.02668682,1.54876853
-3.23261631,6.88955682,0.00559470,0.13366085,0.59839712,0.74327913,0.65389628,4.50601422,0.02784698,1.63342118
-3.22661331,7.21913647,0.00586821,0.14131219,0.63016159,0.77577660,0.67717151,4.71568828,0.02915821,1.72393560
-3.22061031,7.55430899,0.00611737,0.14938243,0.66369431,0.80965073,0.70085138,4.92448458,0.03060378,1.81896666
-3.21460730,7.88987471,0.00633720,0.15775829,0.69850584,0.84423965,0.72443230,5.12932618,0.03216480,1.91708340
-3.20860430,8.22054308,0.00652326,0.16631767,0.73409598,0.87886721,0.74740649,5.32711447,0.03382054,2.01680301
-3.20260130,8.54105599,0.00667183,0.17493181,0.76996732,0.91285904,0.76927638,5.51480027,0.03554868,2.11662611
-3.19659830,8.84631253,0.00677998,0.18346762,0.80563866,0.94555833,0.78956870,5.68945644,0.03732567,2.21507249
-3.19059530,9.13149129,0.00684565,0.19179012,0.84065756,0.97634098,0.80784752,5.84835000,0.03912694,2.31071589
-3.18459230,9.39216689,0.00686775,0.19976495,0.87461182,1.00462957,0.82372611,5.98901156,0.04092723,2.40221700
-3.17858929,9.62441680,0.00684612,0.20726089,0.90713912,1.02990594,0.83687699,6.10930002,0.04270083,2.48835328
-3.17258629,9.82491524,0.00678159,0.21415247,0.93793471,1.05172202,0.84703995,6.20746007,0.04442191,2.56804473
-3.16658329,9.99101067,0.00667590,0.22032233,0.96675652,1.06970870,0.85402782,6.28217064,0.04606471,2.64037470
-3.16058029,10.12078423,0.00653166,0.22566365,0.99342772,1.08358248,0.85772971,6.33258198,0.04760397,2.70460495
-3.15457729,10.21308682,0.00635225,0.23008225,1.01783633,1.09314986,0.85811177,6.35833991,0.04901518,2.76018451
-3.14857429,10.26755304,0.00614173,0.23349856,1.03993211,1.09830928,0.85521535,6.35959574,0.05027499,2.80675198
-3.14257129,10.28459143,0.00590470,0.23584927,1.05972071,1.09905067,0.84915280,6.33700095,0.05136161,2.84413144
-3.13656828,10.26535072,0.00564618,0.23708864,1.07725545,1.09545268,0.84010103,6.29168630,0.05225523,2.87232201
-3.13056528,10.21166346,0.00537146,0.23718941,1.09262699,1.08767757,0.82829307,6.22522567,0.05293843,2.89148187
-3.12456228,10.12596852,0.00508595,0.23614342,1.10595168,1.07596403,0.81400812,6.13958550,0.05339670,2.90190750
-3.11855928,10.01121567,0.00479508,0.23396160,1.11735892,1.06061815,0.79756043,6.03706127,0.05361881,2.90400906
-3.11255628,9.87075560,0.00450415,0.23067369,1.12697844,1.04200277,0.77928744,5.92020339,0.05359723,2.89828350
-3.10655328,9.70821987,0.00421823,0.22632739,1.13492807,1.02052555,0.75953775,5.79173496,0.05332850,2.88528639
-3.10055028,9.52739544,0.00394203,0.22098717,1.14130289,0.99662618,0.73865940,5.65446468,0.05281346,2.86560425
-3.09454727,9.33209901,0.00367988,0.21473259,1.14616616,0.97076313,0.71698881,5.51119813,0.05205745,2.83982853
-3.08854427,9.12605613,0.00343559,0.20765637,1.14954293,0.94340028,0.69484100,5.36465104,0.05107035,2.80853270
-3.08254127,8.91278994,0.00321247,0.19986210,1.15141637,0.91499405,0.67250134,5.21736796,0.04986651,2.77225343
-3.07653827,8.69552399,0.00301325,0.19146180,1.15172746,0.88598122,0.65021909,5.07164946,0.04846454,2.73147680
-3.07053527,8.47710260,0.00284007,0.18257327,1.15037786,0.85676809,0.62820301,4.92949084,0.04688697,2.68663001
-3.06453227,8.25993172,0.00269448,0.17331753,1.14723595,0.82772115,0.60661910,4.79253434,0.04515977,2.63807884
-3.05852926,8.04594175,0.00257743,0.16381614,1.14214570,0.79915967,0.58559039,4.66203681,0.04331171,2.58613067
-3.05252626,7.83657304,0.00248929,0.15418876,1.13493794,0.77135030,0.56519883,4.53885335,0.04137372,2.53104251
-3.04652326,7.63278353,0.00242986,0.14455087,1.12544335,0.74450402,0.54548879,4.42343737,0.03937806,2.47303338
-3.04052026,7.43507686,0.00239840,0.13501172,1.11350635,0.71877527,0.52647227,4.31585618,0.03735750,2.41229981
-3.03451726,7.24354839,0.00239364,0.12567266,1.09899931,0.69426334,0.50813504,4.21582090,0.03534445,2.34903324
-3.02851426,7.05794601,0.00241385,0.11662574,1.08183600,0.67101578,0.49044368,4.12272874,0.03337012,2.28343817
-3.02251126,6.87774161,0.00245687,0.10795269,1.06198365,0.64903376,0.47335291,4.03571518,0.03146373,2.21574942
-3.01650825,6.70220939,0.00252012,0.09972428,1.03947289,0.62827881,0.45681290,3.95371345,0.02965172,2.14624755
-3.01050525,6.53050650,0.00260072,0.09200003,1.01440497,0.60868092,0.44077608,3.87551817,0.02795713,2.07527113
-3.00450225,6.36175228,0.00269550,0.08482825,0.98695592,0.59014725,0.42520329,3.79985044,0.02639909,2.00322517
-2.99849925,6.19510222,0.00280107,0.07824633,0.95737730,0.57257136,0.41006888,3.72542149,0.02499235,1.93058503
-2.99249625,6.02981379,0.00291392,0.07228136,0.92599366,0.55584232,0.39536462,3.65099239,0.02374709,1.85789565
-2.98649325,5.86530165,0.00303048,0.06695092,0.89319667,0.53985342,0.38110229,3.57542770,0.02266878,1.78576610
-2.98049025,5.70118072,0.00314719,0.06226399,0.85943640,0.52451012,0.36731499,3.49774145,0.02175821,1.71485979
-2.97448724,5.53729622,0.00326062,0.05822202,0.82521001,0.50973695,0.35405709,3.41713425,0.02101169,1.64588098
-2.96848424,5.37374063,0.00336751,0.05482006,0.79104860,0.49548309,0.34140304,3.33302091,0.02042137,1.57955831
-2.96248124,5.21085815,0.00346490,0.05204784,0.75750259,0.48172653,0.32944520,3.24504839,0.01997570,1.51662629
-2.95647824,5.04923774,0.00355020,0.04989089,0.72512647,0.46847668,0.31829076,3.15310447,0.01965993,1.45780578
-2.95047524,4.88969642,0.00362126,0.04833155,0.69446344,0.45577547,0.30805817,3.05731778,0.01945685,1.40378427
-2.94447224,4.73325436,0.00367644,0.04734992,0.66603043,0.44369689,0.29887309,2.95805012,0.01934740,1.35519701
-2.93846923,4.58110399,0.00371470,0.04692460,0.64030423,0.43234514,0.29086429,2.85588228,0.01931149,1.31260963
-2.93246623,4.43457480,0.00373564,0.04703341,0.61770887,0.42185163,0.28415949,2.75159463,0.01932874,1.27650295
-2.92646323,4.29509573,0.00373953,0.04765384,0.59860479,0.41237077,0.27888153,2.64614364,0.01937930,1.24726039
-2.92046023,4.16415663,0.00372738,0.04876343,0.58327994,0.40407503,0.27514481,2.54063571,0.01944454,1.22515822
-2.91445723,4.04327023,0.00370090,0.05033991,0.57194289,0.39714928,0.27305218,2.43629912,0.01950777,1.21035887
-2.90845423,3.93393537,0.00366257,0.05236124,0.56471816,0.39178481,0.27269244,2.33445519,0.01955486,1.20290720
-2.90245123,3.83760244,0.00361560,0.05480548,0.56164368,0.38817303,0.27413822,2.23648916,0.01957477,1.20272958
-2.89644822,3.75564124,0.00356392,0.05765054,0.56267031,0.38649927,0.27744457,2.14382129,0.01955996,1.20963576
-2.89044522,3.68931150,0.00351214,0.06087385,0.56766346,0.38693659,0.28264790,2.05787849,0.01950669,1.22332303
-2.88444222,3.63973601,0.00346551,0.06445194,0.57640658,0.38964005,0.28976548,1.98006640,0.01941518,1.24338266
-2.87843922,3.60787620,0.00342988,0.06835998,0.58860652,0.39474119,0.29879526,1.91174202,0.01928960,1.26930829
-2.87243622,3.59450982,0.00341161,0.07257135,0.60390054,0.40234313,0.30971595,1.85418673,0.01913801,1.30050587
-2.86643322,3.60021060,0.00341749,0.07705716,0.62186483,0.41251613,0.32248744,1.80857946,0.01897203,1.33630521
-2.86043022,3.62532947,0.00345465,0.08178589,0.64202442,0.42529371,0.33705123,1.77597003,0.01880645,1.37597266
-2.85442721,3.66997726,0.00353043,0.08672313,0.66386413,0.44066940,0.35333092,1.75725256,0.01865874,1.41872478
-2.84842421,3.73400884,0.00365224,0.09183131,0.68684054,0.45859403,0.37123272,1.75313912,0.01854838,1.46374280
-2.84242121,3.81700868,0.00382744,0.09706969,0.71039446,0.47897366,0.39064580,1.76413390,0.01849617,1.51018749
-2.83641821,3.91827821,0.00406311,0.10239437,0.73396372,0.50166815,0.41144256,1.79050844,0.01852340,1.55721414
-2.83041521,4.03682532,0.00436592,0.10775850,0.75699591,0.52649033,0.43347866,1.83227856,0.01865103,1.60398739
-2.82441221,4.17135670,0.00474187,0.11311253,0.77896069,0.55320595,0.45659295,1.88918399,0.01889882,1.64969542
-2.81840920,4.32027368,0.00519608,0.11840471,0.79936122,0.58153433,0.48060724,1.96067170,0.01928450,1.69356311
-2.81240620,4.48167262,0.00573256,0.12358154,0.81774452,0.61114993,0.50532593,2.04588414,0.01982296,1.73486392
-2.80640320,4.65335079,0.00635399,0.12858840,0.83371021,0.64168481,0.53053577,2.14365356,0.02052547,1.77292998
-2.80040020,4.83281879,0.00706143,0.13337023,0.84691756,0.67273220,0.55600565,2.25250381,0.02139903,1.80716025
-2.79439720,5.01732055,0.00785417,0.13787227,0.85709048,0.70385117,0.58148670,2.37066038,0.02244588,1.83702644
-2.78839420,5.20386188,0.00872948,0.14204078,0.86402041,0.73457253,0.60671287,2.49606987,0.02366305,1.86207675
-2.78239120,5.38924810,0.00968250,0.14582389,0.86756716,0.76440603,0.63140206,2.62642927,0.02504214,1.88193742
-2.77638819,5.57013131,0.01070611,0.14917233,0.86765758,0.79284879,0.65525807,2.75922526,0.02656931,1.89631223
-2.77038519,5.74306717,0.01179089,0.15204033,0.86428253,0.81939487,0.67797347,2.89178335,0.02822534,1.90498031
-2.76438219,5.90458075,0.01292516,0.15438637,0.85749213,0.84354602,0.69923346,3.02132590,0.02998605,1.90779268
-2.75837919,6.05124038,0.01409509,0.15617402,0.84738981,0.86482312,0.71872087,3.14503798,0.03182274,1.90466787
-2.75237619,6.17973793,0.01528490,0.15737273,0.83412542,0.88277829,0.73612214,3.26013903,0.03370297,1.89558720
-2.74637319,6.28697339,0.01647711,0.15795866,0.81788795,0.89700714,0.75113441,3.36395833,0.03559139,1.88059014
-2.74037019,6.37014109,0.01765297,0.15791539,0.79889800,0.90716075,0.76347338,3.45401140,0.03745077,1.85977019
-2.73436718,6.42681448,0.01879283,0.15723466,0.77740060,0.91295701,0.77288172,3.52807474,0.03924312,1.83327153
-2.72836418,6.45502616,0.01987673,0.15591699,0.75365846,0.91419078,0.77913787,3.58425577,0.04093087,1.80128674
-2.72236118,6.45333977,0.02088490,0.15397227,0.72794604,0.91074234,0.78206472,3.62105502,0.04247814,1.76405549
-2.71635818,6.42091030,0.02179835,0.15142010,0.70054449,0.90258380,0.78153780,3.63741794,0.04385185,1.72186431
-2.71035518,6.35752968,0.02259951,0.14829013,0.67173748,0.88978308,0.77749264,3.63277383,0.04502294,1.67504695
-2.70435218,6.26365523,0.02327276,0.14462208,0.64180806,0.87250505,0.76993078,3.60706002,0.04596732,1.62398528
-2.69834917,6.14041871,0.02380496,0.14046558,0.61103627,0.85100987,0.75892416,3.56073001,0.04666674,1.56911006
-2.69234617,5.98961494,0.02418595,0.13587976,0.57969746,0.82564831,0.74461750,3.49474505,0.04710942,1.51090125
-2.68634317,5.81366961,0.02440888,0.13093259,0.54806117,0.79685425,0.72722849,3.41054905,0.04729052,1.44988741
-2.68034017,5.61558684,0.02447051,0.12569991,0.51639032,0.76513446,0.70704565,3.31002801,0.04721221,1.38664373
-2.67433717,5.39887804,0.02437132,0.12026419,0.48494052,0.73105620,0.68442377,3.19545518,0.04688365,1.32178833
-2.66833417,5.16747436,0.02411554,0.11471308,0.45395942,0.69523284,0.65977711,3.06942427,0.04632063,1.25597675
-2.66233117,4.92562585,0.02371102,0.10913765,0.42368585,0.65830824,0.63357045,2.93477331,0.04554489,1.18989441
-2.65632816,4.67779093,0.02316900,0.10363048,0.39434878,0.62094033,0.60630834,2.79450202,0.04458339,1.12424726
-2.65032516,4.42852016,0.02250371,0.09828365,0.36616594,0.58378458,0.57852293,2.65168586,0.04346722,1.05975062
-2.64432216,4.18233861,0.02173194,0.09318652,0.33934220,0.54747791,0.55076065,2.50938992,0.04223048,0.99711686
-2.63831916,3.94363081,0.02087244,0.08842362,0.31406771,0.51262356,0.52356843,2.37058580,0.04090906,0.93704207
-2.63231616,3.71653238,0.01994537,0.08407252,0.29051589,0.47977762,0.49747974,2.23807397,0.03953926,0.88019242
-2.62631316,3.50483166,0.01897158,0.08020178,0.26884135,0.44943727,0.47300099,2.11441441,0.03815664,0.82719070
-2.62031016,3.31188463,0.01797205,0.07686922,0.24917789,0.42203150,0.45059870,2.00186719,0.03679469,0.77860359
-2.61430715,3.14054522,0.01696718,0.07412023,0.23163664,0.39791415,0.43068788,1.90234472,0.03548386,0.73493024
-2.60830415,2.99311284,0.01597623,0.07198661,0.21630452,0.37735958,0.41362183,1.81737654,0.03425053,0.69659248
-2.60230115,2.87129807,0.01501682,0.07048560,0.20324306,0.36056102,0.39968373,1.74808714,0.03311632,0.66392717
-2.59629815,2.77620679,0.01410443,0.06961938,0.19248767,0.34763132,0.38908018,1.69518694,0.03209758,0.63718085
-2.59029515,2.70834243,0.01325210,0.06937503,0.18404734,0.33860614,0.38193680,1.65897582,0.03120505,0.61650682
-2.58429215,2.66762527,0.01247014,0.06972483,0.17790491,0.33344923,0.37829599,1.63935861,0.03044382,0.60196466
-2.57828914,2.65342752,0.01176602,0.07062717,0.17401781,0.33205950,0.37811681,1.63587136,0.02981354,0.59352220
-2.57228614,2.66462212,0.01114429,0.07202773,0.17231921,0.33427955,0.38127696,1.64771692,0.02930873,0.59105951
-2.56628314,2.69964312,0.01060667,0.07386125,0.17271965,0.33990531,0.38757683,1.67380853,0.02891939,0.59437492
-2.56028014,2.75655531,0.01015220,0.07605354,0.17510891,0.34869634,0.39674543,1.71281947,0.02863175,0.60319244
-2.55427714,2.83313025,0.00977743,0.07852393,0.17935824,0.36038644,0.40844799,1.76323714,0.02842908,0.61717049
-2.54827414,2.92692632,0.00947676,0.08118796,0.18532272,0.37469416,0.42229521,1.82341968,0.02829265,0.63591130
-2.54227114,3.03536996,0.00924278,0.08396022,0.19284371,0.39133282,0.43785377,1.89165337,0.02820273,0.65897076
-2.53626813,3.15583562,0.00906663,0.08675737,0.20175142,0.41001979,0.45465793,1.96620893,0.02813958,0.68586837
-2.53026513,3.28572198,0.00893843,0.08950113,0.21186735,0.43048471,0.47222194,2.04539516,0.02808442,0.71609686
-2.52426213,3.42252244,0.00884770,0.09212118,0.22300672,0.45247641,0.49005295,2.12760830,0.02802035,0.74913133
-2.51825913,3.56388778,0.00878375,0.09455793,0.23498079,0.47576843,0.50766404,2.21137578,0.02793315,0.78443782
-2.51225613,3.70767977,0.00873604,0.09676492,0.24759902,0.50016306,0.52458715,2.29539320,0.02781198,0.82148092
-2.50625313,3.85201450,0.00869460,0.09871092,0.26067111,0.52549381,0.54038537,2.37855375,0.02764995,0.85973067
-2.50025013,3.99529471,0.00865027,0.10038152,0.27400889,0.55162661,0.55466443,2.45996932,0.02744450,0.89866856
-2.49424712,4.13623099,0.00859502,0.10178018,0.28742813,0.57845962,0.56708292,2.53898331,0.02719765,0.93779279
-2.48824412,4.27385207,0.00852212,0.10292875,0.30075015,0.60592200,0.57736087,2.61517479,0.02691609,0.97662290
-2.48224112,4.40750457,0.00842631,0.10386725,0.31380354,0.63397189,0.58528663,2.68835473,0.02661101,1.01470376
-2.47623812,4.53684324,0.00830389,0.10465313,0.32642566,0.66259380,0.59072154,2.75855460,0.02629791,1.05160928
-2.47023512,4.66181287,0.00815276,0.10535979,0.33846419,0.69179566,0.59360241,2.82600837,0.02599611,1.08694572
-2.46423212,4.78262296,0.00797240,0.10607448,0.34977875,0.72160586,0.59394174,2.89112875,0.02572821,1.12035486
-2.45822911,4.89971674,0.00776380,0.10689569,0.36024240,0.75207032,0.59182548,2.95447894,0.02551935,1.15151702
-2.45222611,5.01373569,0.00752932,0.10792995,0.36974320,0.78324988,0.58740864,3.01674084,0.02539645,1.18015389
-2.44622311,5.12548096,0.00727260,0.10928827,0.37818571,0.81521788,0.58090874,3.07868107,0.02538721,1.20603119
-2.44022011,5.23587268,0.00699832,0.11108214,0.38549242,0.84805812,0.57259751,3.14111567,0.02551923,1.22896103
-2.43421711,5.34590810,0.00671202,0.11341945,0.39160502,0.88186290,0.56279091,3.20487466,0.02581890,1.24880379
-2.42821411,5.45661930,0.00641986,0.11640019,0.39648542,0.91673107,0.55183811,3.27076708,0.02631043,1.26546936
-2.42221111,5.56903102,0.00612842,0.12011229,0.40011653,0.95276590,0.54010961,3.33954738,0.02701476,1.27891757
-2.41620810,5.68411905,0.00584447,0.12462753,0.40250260,0.99007251,0.52798503,3.41188378,0.02794865,1.28915759
-2.41020510,5.80276956,0.00557474,0.12999791,0.40366914,1.02875462,0.51584095,3.48832894,0.02912375,1.29624611
-2.40420210,5.92573985,0.00532572,0.13625231,0.40366229,1.06891051,0.50403931,3.56929361,0.03054579,1.30028433
-2.39819910,6.05362091,0.00510348,0.14339393,0.40254764,1.11062802,0.49291658,3.65502355,0.03221399,1.30141353
-2.39219610,6.18680264,0.00491347,0.15139829,0.40040850,1.15397862,0.48277416,3.74558025,0.03412055,1.29980953
-2.38619310,6.32544237,0.00476044,0.16021212,0.39734358,1.19901064,0.47387033,3.84082583,0.03625039,1.29567589
-2.38019010,6.46943802,0.00464829,0.16975318,0.39346424,1.24574177,0.46641381,3.94041277,0.03858109,1.28923641
-2.37418709,6.61840679,0.00457995,0.17991097,0.38889124,1.29415139,0.46055924,4.04377887,0.04108310,1.28072700
-2.36818409,6.77167109,0.00455736,0.19054852,0.38375131,1.34417286,0.45640460,4.15014809,0.04372015,1.27038751
-2.36218109,6.92825271,0.00458142,0.20150510,0.37817352,1.39568649,0.45399058,4.25853761,0.04644995,1.25845378
-2.35617809,7.08687677,0.00465196,0.21259987,0.37228567,1.44851370,0.45330188,4.36777164,0.04922507,1.24515051
-2.35017509,7.24598625,0.00476775,0.22363638,0.36621094,1.50241279,0.45427026,4.47650204,0.05199409,1.23068520
-2.34417209,7.40376786,0.00492655,0.23440783,0.36006478,1.55707703,0.45677933,4.58323568,0.05470288,1.21524367
-2.33816908,7.55818935,0.00512514,0.24470278,0.35395237,1.61213535,0.46067066,4.68636836,0.05729607,1.19898728
-2.33216608,7.70704791,0.00535939,0.25431134,0.34796668,1.66715604,0.46575113,4.78422432,0.05971859,1.18205206
-2.32616308,7.84802847,0.00562436,0.26303139,0.34218722,1.72165356,0.47180112,4.87510067,0.06191724,1.16454981
-2.32016008,7.97877034,0.00591442,0.27067477,0.33667945,1.77509856,0.47858334,4.95731495,0.06384222,1.14657089
-2.31415708,8.09693986,0.00622333,0.27707307,0.33149497,1.82693076,0.48585187,5.02925458,0.06544867,1.12818858
-2.30815408,8.20030613,0.00654444,0.28208293,0.32667235,1.87657447,0.49336116,5.08942593,0.06669796,1.10946461
-2.30215108,8.28681678,0.00687076,0.28559044,0.32223844,1.92345597,0.50087466,5.13650132,0.06755885,1.09045536
-2.29614807,8.35467024,0.00719522,0.28751465,0.31821018,1.96702224,0.50817271,5.16936167,0.06800840,1.07121816
-2.29014507,8.40238114,0.00751072,0.28780996,0.31459662,2.00676006,0.51505954,5.18713295,0.06803261,1.05181729
-2.28414207,8.42883553,0.00781040,0.28646724,0.31140097,2.04221451,0.52136896,5.18921473,0.06762673,1.03232906
-2.27813907,8.43333313,0.00808775,0.28351375,0.30862260,2.07300600,0.52696873,5.17529940,0.06679531,1.01284546
-2.27213607,8.41561418,0.00833677,0.27901179,0.30625871,2.09884484,0.53176322,5.14538106,0.06555190,0.99347616
-2.26613307,8.37586943,0.00855211,0.27305615,0.30430563,2.11954250,0.53569454,5.09975373,0.06391851,0.97434847
-2.26013007,8.31473254,0.00872924,0.26577058,0.30275951,2.13501890,0.53874184,5.03899881,0.06192476,0.95560529
-2.25412706,8.23325496,0.00886451,0.25730329,0.30161653,2.14530506,0.54091908,4.96396245,0.05960683,0.93740090
-2.24812406,8.13286448,0.00895522,0.24782180,0.30087236,2.15054104,0.54227114,4.87572402,0.05700627,0.91989508
-2.24212106,8.01530937,0.00899973,0.23750732,0.30052116,2.15096908,0.54286863,4.77555717,0.05416867,0.90324559
-2.23611806,7.88259092,0.00899741,0.22654889,0.30055400,2.14692204,0.54280158,4.66488550,0.05114227,0.88759972
-2.23011506,7.73688782,0.00894865,0.21513755,0.30095703,2.13880800,0.54217237,4.54523503,0.04797655,0.87308521
-2.22411206,7.58047606,0.00885484,0.20346078,0.30170934,2.12709157,0.54108816,4.41818582,0.04472097,0.85980138
-2.21810905,7.41564882,0.00871824,0.19169733,0.30278090,2.11227307,0.53965330,4.28532514,0.04142369,0.84781091
-2.21210605,7.24464008,0.00854192,0.18001274,0.30413065,2.09486673,0.53796210,4.14820427,0.03813051,0.83713287
-2.20610305,7.06955632,0.00832963,0.16855562,0.30570504,2.07537926,0.53609235,4.00830112,0.03488397,0.82773759
-2.20010005,6.89231944,0.00808562,0.15745481,0.30743716,2.05429008,0.53409994,3.86699008,0.03172266,0.81954380
-2.19409705,6.71462398,0.00781455,0.14681743,0.30924649,2.03203439,0.53201489,3.72552031,0.02868070,0.81241825
-2.18809405,6.53791057,0.00752130,0.13672793,0.31103969,2.00899034,0.52983913,3.58500316,0.02578744,0.80617806
-2.18209105,6.36335671,0.00721083,0.12724802,0.31271208,1.98547097,0.52754600,3.44640886,0.02306743,0.80059576
-2.17608804,6.19188497,0.00688807,0.11841743,0.31415015,1.96172156,0.52508172,3.31057184,0.02054046,0.79540692
-2.17008504,6.02418754,0.00655774,0.11025541,0.31523486,1.93792260,0.52236865,3.17820410,0.01822183,0.79031993
-2.16408204,5.86076524,0.00622431,0.10276286,0.31584558,1.91419809,0.51931024,3.04991496,0.01612272,0.78502769
-2.15807904,5.70197804,0.00589187,0.09592494,0.31586461,1.89062873,0.51579736,2.92623562,0.01425069,0.77922048
-2.15207604,5.54810357,0.00556412,0.08971393,0.31518200,1.86726886,0.51171574,2.80764650,0.01261021,0.77259942
-2.14607304,5.39939934,0.00524429,0.08409234,0.31370034,1.84416617,0.50695397,2.69460528,0.01120322,0.76488992
-2.14007004,5.25616446,0.00493517,0.07901593,0.31133942,1.82138234,0.50141170,2.58757347,0.01002971,0.75585430
