energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.17708854,1.85776298,0.00403059,0.00000000,0.01174121,0.04676071,0.38244235,1.17635643,0.35600936,0.00000000
0.18309155,1.83112561,0.00408609,0.00000000,0.01137484,0.04966097,0.37969381,1.13682996,0.36765259,0.00000000
0.18909455,1.80357899,0.00414448,0.00000000,0.01096436,0.05264818,0.37675679,1.09638777,0.37936765,0.00000000
0.19509755,1.77570847,0.00420608,0.00000000,0.01051494,0.05569864,0.37371819,1.05566476,0.39105818,0.00000000
0.20110055,1.74796477,0.00427080,0.00000000,0.01003226,0.05878284,0.37063631,1.01521311,0.40259750,0.00000000
0.20710355,1.72065351,0.00433812,0.00000000,0.00952237,0.06186565,0.36753907,0.97549200,0.41382984,0.00000000
0.21310655,1.69393239,0.00440708,0.00000000,0.00899158,0.06490680,0.36442394,0.93686246,0.42457313,0.00000000
0.21910955,1.66781607,0.00447628,0.00000000,0.00844636,0.06786163,0.36125941,0.89958701,0.43462341,0.00000000
0.22511256,1.64218823,0.00454395,0.00000000,0.00789319,0.07068207,0.35798796,0.86383393,0.44376070,0.00000000
0.23111556,1.61681993,0.00460800,0.00000000,0.00733845,0.07331790,0.35453039,0.82968558,0.45175606,0.00000000
0.23711856,1.59139344,0.00466609,0.00000000,0.00678832,0.07571819,0.35079118,0.79715005,0.45837956,0.00000000
0.24312156,1.56552980,0.00471574,0.00000000,0.00624863,0.07783289,0.34666472,0.76617531,0.46340896,0.00000000
0.24912456,1.53881894,0.00475439,0.00000000,0.00572478,0.07961448,0.34204189,0.73666499,0.46663842,0.00000000
0.25512756,1.51085040,0.00477956,0.00000000,0.00522167,0.08101968,0.33681685,0.70849481,0.46788711,0.00000000
0.26113057,1.48124333,0.00478893,0.00000000,0.00474362,0.08201100,0.33089356,0.68152875,0.46700705,0.00000000
0.26713357,1.44967391,0.00478043,0.00000000,0.00429433,0.08255824,0.32419163,0.65563401,0.46389000,0.00000000
0.27313657,1.41589897,0.00475236,0.00000000,0.00387685,0.08263968,0.31665148,0.63069420,0.45847280,0.00000000
0.27913957,1.37977458,0.00470344,0.00000000,0.00349357,0.08224307,0.30823820,0.60661995,0.45074120,0.00000000
0.28514257,1.34126873,0.00463289,0.00000000,0.00314622,0.08136619,0.29894432,0.58335654,0.44073164,0.00000000
0.29114557,1.30046751,0.00454048,0.00000000,0.00283593,0.08001712,0.28879098,0.56088842,0.42853115,0.00000000
0.29714857,1.25757472,0.00442649,0.00000000,0.00256321,0.07821411,0.27782788,0.53924030,0.41427526,0.00000000
0.30315158,1.21290487,0.00429179,0.00000000,0.00232802,0.07598504,0.26613175,0.51847513,0.39814404,0.00000000
0.30915458,1.16687030,0.00413774,0.00000000,0.00212984,0.07336656,0.25380358,0.49868907,0.38035649,0.00000000
0.31515758,1.11996309,0.00396617,0.00000000,0.00196765,0.07040287,0.24096486,0.48000403,0.36116355,0.00000000
0.32116058,1.07273285,0.00377931,0.00000000,0.00184007,0.06714434,0.22775285,0.46255816,0.34084010,0.00000000
0.32716358,1.02576171,0.00357972,0.00000000,0.00174533,0.06364583,0.21431545,0.44649507,0.31967632,0.00000000
0.33316658,0.97963785,0.00337020,0.00000000,0.00168136,0.05996496,0.20080558,0.43195231,0.29796879,0.00000000
0.33916958,0.93492891,0.00315366,0.00000000,0.00164582,0.05616035,0.18737573,0.41904998,0.27601176,0.00000000
0.34517259,0.89215679,0.00293309,0.00000000,0.00163612,0.05228988,0.17417260,0.40787999,0.25408899,0.00000000
0.35117559,0.85177505,0.00271140,0.00000000,0.00164948,0.04840910,0.16133234,0.39849665,0.23246636,0.00000000
0.35717859,0.81414987,0.00249138,0.00000000,0.00168297,0.04456975,0.14897645,0.39090914,0.21138564,0.00000000
0.36318159,0.77954567,0.00227561,0.00000000,0.00173351,0.04081862,0.13720848,0.38507632,0.19105958,0.00000000
0.36918459,0.74811574,0.00206640,0.00000000,0.00179791,0.03719657,0.12611169,0.38090396,0.17166829,0.00000000
0.37518759,0.71989833,0.00186575,0.00000000,0.00187293,0.03373787,0.11574771,0.37824485,0.15335717,0.00000000
0.38119060,0.69481825,0.00167531,0.00000000,0.00195531,0.03046987,0.10615611,0.37690156,0.13623620,0.00000000
0.38719360,0.67269349,0.00149637,0.00000000,0.00204179,0.02741288,0.09735494,0.37663172,0.12038044,0.00000000
0.39319660,0.65324668,0.00132985,0.00000000,0.00212919,0.02458036,0.08934205,0.37715569,0.10583181,0.00000000
0.39919960,0.63612036,0.00117634,0.00000000,0.00221443,0.02197929,0.08209711,0.37816609,0.09260167,0.00000000
0.40520260,0.62089536,0.00103608,0.00000000,0.00229460,0.01961080,0.07558415,0.37933876,0.08067427,0.00000000
0.41120560,0.60711118,0.00090904,0.00000000,0.00236701,0.01747082,0.06975447,0.38034460,0.07001056,0.00000000
0.41720860,0.59428736,0.00079491,0.00000000,0.00242924,0.01555098,0.06454981,0.38086172,0.06055240,0.00000000
0.42321161,0.58194477,0.00069319,0.00000000,0.00247918,0.01383942,0.05990547,0.38058729,0.05222681,0.00000000
0.42921461,0.56962582,0.00060319,0.00000000,0.00251508,0.01232167,0.05575342,0.37924856,0.04495015,0.00000000
0.43521761,0.55691270,0.00052412,0.00000000,0.00253561,0.01098153,0.05202513,0.37661256,0.03863194,0.00000000
0.44122061,0.54344290,0.00045511,0.00000000,0.00253981,0.00980181,0.04865409,0.37249400,0.03317849,0.00000000
0.44722361,0.52892151,0.00039524,0.00000000,0.00252720,0.00876505,0.04557795,0.36676114,0.02849592,0.00000000
0.45322661,0.51312985,0.00034359,0.00000000,0.00249771,0.00785409,0.04274020,0.35933937,0.02449274,0.00000000
0.45922961,0.49593025,0.00029926,0.00000000,0.00245169,0.00705261,0.04009135,0.35021246,0.02108193,0.00000000
0.46523262,0.47726721,0.00026141,0.00000000,0.00238990,0.00634542,0.03758968,0.33942143,0.01818243,0.00000000
0.47123562,0.45716487,0.00022926,0.00000000,0.00231343,0.00571878,0.03520157,0.32706134,0.01572024,0.00000000
0.47723862,0.43572142,0.00020212,0.00000000,0.00222371,0.00516053,0.03290141,0.31327613,0.01362902,0.00000000
0.48324162,0.41310083,0.00017938,0.00000000,0.00212242,0.00466014,0.03067115,0.29825185,0.01185030,0.00000000
0.48924462,0.38952248,0.00016053,0.00000000,0.00201144,0.00420870,0.02849964,0.28220878,0.01033338,0.00000000
0.49524762,0.36524940,0.00014516,0.00000000,0.00189275,0.00379885,0.02638174,0.26539265,0.00903507,0.00000000
0.50125063,0.34057581,0.00013295,0.00000000,0.00176843,0.00342463,0.02431726,0.24806566,0.00791905,0.00000000
0.50725363,0.31581435,0.00012366,0.00000000,0.00164053,0.00308134,0.02230992,0.23049741,0.00695531,0.00000000
0.51325663,0.29128394,0.00011714,0.00000000,0.00151108,0.00276533,0.02036625,0.21295642,0.00611939,0.00000000
0.51925963,0.26729840,0.00011331,0.00000000,0.00138196,0.00247385,0.01849453,0.19570220,0.00539161,0.00000000
0.52526263,0.24415642,0.00011215,0.00000000,0.00125492,0.00220484,0.01670388,0.17897851,0.00475634,0.00000000
0.53126563,0.22213307,0.00011370,0.00000000,0.00113149,0.00195679,0.01500343,0.16300762,0.00420131,0.00000000
0.53726863,0.20147306,0.00011802,0.00000000,0.00101302,0.00172855,0.01340163,0.14798588,0.00371695,0.00000000
0.54327164,0.18238572,0.00012523,0.00000000,0.00090060,0.00151923,0.01190571,0.13408055,0.00329577,0.00000000
0.54927464,0.16504170,0.00013545,0.00000000,0.00079510,0.00132808,0.01052133,0.12142784,0.00293194,0.00000000
0.55527764,0.14957122,0.00014881,0.00000000,0.00069713,0.00115442,0.00925232,0.11013205,0.00262077,0.00000000
0.56128064,0.13606381,0.00016543,0.00000000,0.00060709,0.00099755,0.00810060,0.10026571,0.00235846,0.00000000
0.56728364,0.12456908,0.00018541,0.00000000,0.00052519,0.00085675,0.00706617,0.09187050,0.00214172,0.00000000
0.57328664,0.11509857,0.00020882,0.00000000,0.00045142,0.00073124,0.00614723,0.08495883,0.00196763,0.00000000
0.57928964,0.10762813,0.00023571,0.00000000,0.00038562,0.00062017,0.00534033,0.07951587,0.00183344,0.00000000
0.58529265,0.10210099,0.00026603,0.00000000,0.00032750,0.00052262,0.00464062,0.07550188,0.00173645,0.00000000
0.59129565,0.09843093,0.00029970,0.00000000,0.00027667,0.00043764,0.00404209,0.07285481,0.00167397,0.00000000
0.59729865,0.09650580,0.00033655,0.00000000,0.00023264,0.00036424,0.00353785,0.07149286,0.00164320,0.00000000
0.60330165,0.09619100,0.00037636,0.00000000,0.00019488,0.00030142,0.00312039,0.07131720,0.00164130,0.00000000
0.60930465,0.09733306,0.00041878,0.00000000,0.00016281,0.00024822,0.00278186,0.07221464,0.00166529,0.00000000
0.61530765,0.09976326,0.00046342,0.00000000,0.00013585,0.00020369,0.00251430,0.07406029,0.00171218,0.00000000
0.62131066,0.10330127,0.00050978,0.00000000,0.00011342,0.00016700,0.00230989,0.07672026,0.00177893,0.00000000
0.62731366,0.10775893,0.00055728,0.00000000,0.00009497,0.00013739,0.00216116,0.08005441,0.00186252,0.00000000
0.63331666,0.11294417,0.00060531,0.00000000,0.00007995,0.00011420,0.00206118,0.08391924,0.00196005,0.00000000
0.63931966,0.11866513,0.00065317,0.00000000,0.00006789,0.00009697,0.00200375,0.08817082,0.00206883,0.00000000
0.64532266,0.12473458,0.00070015,0.00000000,0.00005832,0.00008535,0.00198356,0.09266801,0.00218645,0.00000000
0.65132566,0.13097452,0.00074551,0.00000000,0.00005084,0.00007925,0.00199639,0.09727571,0.00231095,0.00000000
0.65732866,0.13722109,0.00078853,0.00000000,0.00004509,0.00007875,0.00203928,0.10186839,0.00244099,0.00000000
0.66333167,0.14332969,0.00082853,0.00000000,0.00004076,0.00008424,0.00211071,0.10633365,0.00257597,0.00000000
0.66933467,0.14918012,0.00086490,0.00000000,0.00003759,0.00009638,0.00221079,0.11057589,0.00271626,0.00000000
0.67533767,0.15468183,0.00089711,0.00000000,0.00003535,0.00011619,0.00234150,0.11451994,0.00286346,0.00000000
0.68134067,0.15977902,0.00092476,0.00000000,0.00003387,0.00014511,0.00250688,0.11811452,0.00302057,0.00000000
0.68734367,0.16445531,0.00094759,0.00000000,0.00003301,0.00018499,0.00271333,0.12133551,0.00319230,0.00000000
0.69334667,0.16873808,0.00096550,0.00000000,0.00003266,0.00023826,0.00296983,0.12418875,0.00338537,0.00000000
0.69934967,0.17270200,0.00097860,0.00000000,0.00003276,0.00030793,0.00328823,0.12671241,0.00360878,0.00000000
0.70535268,0.17647173,0.00098716,0.00000000,0.00003327,0.00039767,0.00368352,0.12897863,0.00387413,0.00000000
0.71135568,0.18022354,0.00099167,0.00000000,0.00003418,0.00051193,0.00417408,0.13109443,0.00419593,0.00000000
0.71735868,0.18418570,0.00099283,0.00000000,0.00003550,0.00065603,0.00478190,0.13320167,0.00459193,0.00000000
0.72336168,0.18863741,0.00099152,0.00000000,0.00003728,0.00083618,0.00553279,0.13547616,0.00508338,0.00000000
0.72936468,0.19390627,0.00098879,0.00000000,0.00003957,0.00105961,0.00645652,0.13812554,0.00569532,0.00000000
0.73536768,0.20036408,0.00098586,0.00000000,0.00004244,0.00133461,0.00758683,0.14138623,0.00645677,0.00000000
0.74137069,0.20842091,0.00098408,0.00000000,0.00004599,0.00167057,0.00896140,0.14551917,0.00740088,0.00000000
0.74737369,0.21851753,0.00098490,0.00000000,0.00005032,0.00207800,0.01062162,0.15080450,0.00856497,0.00000000
0.75337669,0.23111603,0.00098982,0.00000000,0.00005554,0.00256851,0.01261229,0.15753519,0.00999051,0.00000000
0.75937969,0.24668891,0.00100033,0.00000000,0.00006178,0.00315474,0.01498108,0.16600967,0.01172287,0.00000000
0.76538269,0.26570660,0.00101793,0.00000000,0.00006915,0.00385024,0.01777777,0.17652364,0.01381098,0.00000000
0.77138569,0.28862377,0.00104400,0.00000000,0.00007779,0.00466931,0.02105343,0.18936115,0.01630675,0.00000000
0.77738869,0.31586451,0.00107981,0.00000000,0.00008784,0.00562675,0.02485922,0.20478524,0.01926430,0.00000000
0.78339170,0.34780695,0.00112644,0.00000000,0.00009942,0.00673757,0.02924507,0.22302824,0.02273899,0.00000000
0.78939470,0.38476757,0.00118475,0.00000000,0.00011268,0.00801657,0.03425822,0.24428220,0.02678613,0.00000000
0.79539770,0.42698579,0.00125533,0.00000000,0.00012776,0.00947795,0.03994153,0.26868953,0.03145954,0.00000000
0.80140070,0.47460933,0.00133847,0.00000000,0.00014483,0.01113471,0.04633171,0.29633443,0.03680988,0.00000000
0.80740370,0.52768105,0.00143414,0.00000000,0.00016407,0.01299815,0.05345751,0.32723533,0.04288274,0.00000000
0.81340670,0.58612786,0.00154194,0.00000000,0.00018568,0.01507721,0.06133792,0.36133876,0.04971665,0.00000000
0.81940970,0.64975228,0.00166113,0.00000000,0.00020991,0.01737782,0.06998048,0.39851496,0.05734095,0.00000000
0.82541271,0.71822740,0.00179061,0.00000000,0.00023707,0.01990224,0.07937972,0.43855569,0.06577377,0.00000000
0.83141571,0.79109569,0.00192893,0.00000000,0.00026753,0.02264845,0.08951597,0.48117432,0.07501992,0.00000000
0.83741871,0.86777209,0.00207434,0.00000000,0.00030178,0.02560955,0.10035445,0.52600865,0.08506916,0.00000000
0.84342171,0.94755180,0.00222481,0.00000000,0.00034040,0.02877326,0.11184487,0.57262629,0.09589462,0.00000000
0.84942471,1.02962262,0.00237808,0.00000000,0.00038414,0.03212155,0.12392149,0.62053284,0.10745172,0.00000000
0.85542771,1.11308206,0.00253175,0.00000000,0.00043388,0.03563039,0.13650376,0.66918264,0.11967754,0.00000000
0.86143072,1.19695864,0.00268330,0.00000000,0.00049074,0.03926968,0.14949759,0.71799181,0.13249082,0.00000000
0.86743372,1.28023686,0.00283021,0.00000000,0.00055600,0.04300346,0.16279715,0.76635318,0.14579259,0.00000000
0.87343672,1.36188513,0.00297004,0.00000000,0.00063121,0.04679017,0.17628723,0.81365267,0.15946754,0.00000000
0.87943972,1.44088549,0.00310049,0.00000000,0.00071815,0.05058333,0.18984605,0.85928644,0.17338602,0.00000000
0.88544272,1.51626415,0.00321949,0.00000000,0.00081884,0.05433233,0.20334852,0.90267808,0.18740682,0.00000000
0.89144572,1.58712126,0.00332527,0.00000000,0.00093554,0.05798345,0.21666967,0.94329518,0.20138047,0.00000000
0.89744872,1.65265889,0.00341644,0.00000000,0.00107073,0.06148110,0.22968816,0.98066441,0.21515304,0.00000000
0.90345173,1.71220562,0.00349200,0.00000000,0.00122707,0.06476923,0.24228975,1.01438460,0.22857031,0.00000000
0.90945473,1.76523670,0.00355143,0.00000000,0.00140736,0.06779279,0.25437048,1.04413695,0.24148210,0.00000000
0.91545773,1.81138868,0.00359468,0.00000000,0.00161447,0.07049932,0.26583948,1.06969210,0.25374656,0.00000000
0.92146073,1.85046767,0.00362213,0.00000000,0.00185123,0.07284047,0.27662114,1.09091359,0.26523426,0.00000000
0.92746373,1.88245090,0.00363467,0.00000000,0.00212039,0.07477355,0.28665662,1.10775762,0.27583179,0.00000000
0.93346673,1.90748125,0.00363356,0.00000000,0.00242445,0.07626285,0.29590463,1.12026912,0.28544480,0.00000000
0.93946973,1.92585521,0.00362043,0.00000000,0.00276556,0.07728083,0.30434132,1.12857447,0.29400023,0.00000000
0.94547274,1.93800467,0.00359719,0.00000000,0.00314539,0.07780908,0.31195949,1.13287127,0.30144766,0.00000000
0.95147574,1.94447375,0.00356598,0.00000000,0.00356496,0.07783893,0.31876696,1.13341572,0.30775971,0.00000000
0.95747874,1.94589165,0.00352905,0.00000000,0.00402455,0.07737187,0.32478451,1.13050858,0.31293148,0.00000000
0.96348174,1.94294326,0.00348866,0.00000000,0.00452354,0.07641950,0.33004318,1.12448024,0.31697907,0.00000000
0.96948474,1.93633898,0.00344704,0.00000000,0.00506032,0.07500322,0.33458155,1.11567607,0.31993735,0.00000000
0.97548774,1.92678548,0.00340625,0.00000000,0.00563219,0.07315367,0.33844285,1.10444270,0.32185694,0.00000000
0.98149075,1.91495904,0.00336817,0.00000000,0.00623529,0.07090975,0.34167228,1.09111615,0.32280093,0.00000000
0.98749375,1.90148280,0.00333436,0.00000000,0.00686459,0.06831752,0.34431485,1.07601226,0.32284122,0.00000000
0.99349675,1.88690922,0.00330608,0.00000000,0.00751393,0.06542883,0.34641364,1.05942015,0.32205488,0.00000000
0.99949975,1.87170861,0.00328424,0.00000000,0.00817602,0.06229992,0.34800884,1.04159871,0.32052082,0.00000000
1.00550275,1.85626403,0.00326937,0.00000000,0.00884259,0.05898989,0.34913764,1.02277642,0.31831676,0.00000000
1.01150575,1.84087288,0.00326167,0.00000000,0.00950453,0.05555915,0.34983480,1.00315409,0.31551689,0.00000000
1.01750875,1.82575457,0.00326102,0.00000000,0.01015207,0.05206806,0.35013405,0.98291039,0.31219015,0.00000000
1.02351176,1.81106372,0.00326703,0.00000000,0.01077504,0.04857552,0.35007008,0.96220939,0.30839937,0.00000000
1.02951476,1.79690758,0.00327907,0.00000000,0.01136309,0.04513789,0.34968103,0.94120958,0.30420114,0.00000000
1.03551776,1.78336650,0.00329638,0.00000000,0.01190601,0.04180796,0.34901112,0.92007347,0.29964632,0.00000000
1.04152076,1.77051580,0.00331812,0.00000000,0.01239401,0.03863422,0.34811338,0.89897711,0.29478132,0.00000000
1.04752376,1.75844736,0.00334345,0.00000000,0.01281799,0.03566032,0.34705199,0.87811846,0.28964969,0.00000000
1.05352676,1.74728948,0.00337160,0.00000000,0.01316988,0.03292474,0.34590416,0.85772422,0.28429405,0.00000000
1.05952976,1.73722344,0.00340194,0.00000000,0.01344283,0.03046062,0.34476118,0.83805423,0.27875809,0.00000000
1.06553277,1.72849558,0.00343403,0.00000000,0.01363147,0.02829584,0.34372854,0.81940317,0.27308843,0.00000000
1.07153577,1.72142393,0.00346767,0.00000000,0.01373207,0.02645314,0.34292499,0.80209923,0.26733619,0.00000000
1.07753877,1.71639889,0.00350292,0.00000000,0.01374269,0.02495038,0.34248046,0.78649980,0.26155810,0.00000000
1.08354177,1.71387770,0.00354013,0.00000000,0.01366321,0.02380088,0.34253283,0.77298410,0.25581705,0.00000000
1.08954477,1.71437299,0.00357992,0.00000000,0.01349535,0.02301370,0.34322375,0.76194349,0.25018193,0.00000000
1.09554777,1.71843601,0.00362313,0.00000000,0.01324259,0.02259401,0.34469364,0.75376945,0.24472690,0.00000000
1.10155078,1.72663533,0.00367084,0.00000000,0.01291011,0.02254338,0.34707604,0.74884042,0.23952997,0.00000000
1.10755378,1.73953236,0.00372428,0.00000000,0.01250454,0.02285993,0.35049171,0.74750767,0.23467102,0.00000000
1.11355678,1.75765500,0.00378475,0.00000000,0.01203382,0.02353860,0.35504270,0.75008141,0.23022943,0.00000000
1.11955978,1.78147074,0.00385361,0.00000000,0.01150690,0.02457113,0.36080680,0.75681757,0.22628137,0.00000000
1.12556278,1.81136090,0.00393213,0.00000000,0.01093350,0.02594615,0.36783262,0.76790606,0.22289696,0.00000000
1.13156578,1.84759717,0.00402147,0.00000000,0.01032380,0.02764914,0.37613559,0.78346106,0.22013750,0.00000000
1.13756878,1.89032177,0.00412257,0.00000000,0.00968817,0.02966233,0.38569513,0.80351380,0.21805287,0.00000000
1.14357179,1.93953215,0.00423609,0.00000000,0.00903687,0.03196468,0.39645321,0.82800815,0.21667932,0.00000000
1.14957479,1.99507095,0.00436239,0.00000000,0.00837982,0.03453177,0.40831428,0.85679902,0.21603767,0.00000000
1.15557779,2.05662154,0.00450141,0.00000000,0.00772633,0.03733585,0.42114673,0.88965381,0.21613209,0.00000000
1.16158079,2.12370941,0.00465272,0.00000000,0.00708495,0.04034584,0.43478566,0.92625642,0.21694958,0.00000000
1.16758379,2.19570894,0.00481545,0.00000000,0.00646328,0.04352751,0.44903697,0.96621378,0.21845997,0.00000000
1.17358679,2.27185530,0.00498828,0.00000000,0.00586785,0.04684374,0.46368252,1.00906437,0.22061658,0.00000000
1.17958979,2.35126076,0.00516953,0.00000000,0.00530408,0.05025487,0.47848610,1.05428827,0.22335754,0.00000000
1.18559280,2.43293450,0.00535711,0.00000000,0.00477621,0.05371921,0.49319988,1.10131831,0.22660748,0.00000000
1.19159580,2.51580511,0.00554863,0.00000000,0.00428732,0.05719362,0.50757122,1.14955185,0.23027972,0.00000000
1.19759880,2.59874482,0.00574141,0.00000000,0.00383937,0.06063424,0.52134929,1.19836263,0.23427878,0.00000000
1.20360180,2.68059445,0.00593259,0.00000000,0.00343328,0.06399723,0.53429147,1.24711252,0.23850298,0.00000000
1.20960480,2.76018840,0.00611918,0.00000000,0.00306901,0.06723962,0.54616914,1.29516272,0.24284727,0.00000000
1.21560780,2.83637882,0.00629816,0.00000000,0.00274565,0.07032015,0.55677277,1.34188431,0.24720592,0.00000000
1.22161081,2.90805847,0.00646652,0.00000000,0.00246160,0.07320006,0.56591607,1.38666807,0.25147520,0.00000000
1.22761381,2.97418181,0.00662141,0.00000000,0.00221463,0.07584392,0.57343923,1.42893341,0.25555581,0.00000000
1.23361681,3.03378393,0.00676012,0.00000000,0.00200208,0.07822026,0.57921118,1.46813666,0.25935516,0.00000000
1.23961981,3.08599736,0.00688024,0.00000000,0.00182093,0.08030216,0.58313094,1.50377860,0.26278929,0.00000000
1.24562281,3.13006648,0.00697964,0.00000000,0.00166798,0.08206773,0.58512809,1.53541143,0.26578458,0.00000000
1.25162581,3.16535962,0.00705655,0.00000000,0.00153993,0.08350033,0.58516253,1.56264516,0.26827905,0.00000000
1.25762881,3.19137892,0.00710957,0.00000000,0.00143348,0.08458877,0.58322359,1.58515356,0.27022350,0.00000000
1.26363182,3.20776790,0.00713774,0.00000000,0.00134546,0.08532727,0.57932873,1.60267939,0.27158225,0.00000000
1.26963482,3.21431677,0.00714047,0.00000000,0.00127290,0.08571529,0.57352183,1.61503910,0.27233362,0.00000000
1.27563782,3.21096561,0.00711760,0.00000000,0.00121307,0.08575725,0.56587133,1.62212657,0.27247021,0.00000000
1.28164082,3.19780509,0.00706939,0.00000000,0.00116358,0.08546214,0.55646810,1.62391576,0.27199888,0.00000000
1.28764382,3.17507489,0.00699643,0.00000000,0.00112241,0.08484304,0.54542340,1.62046206,0.27094050,0.00000000
1.29364682,3.14315957,0.00689969,0.00000000,0.00108794,0.08391660,0.53286660,1.61190189,0.26932952,0.00000000
1.29964982,3.10258177,0.00678047,0.00000000,0.00105899,0.08270250,0.51894305,1.59845048,0.26721326,0.00000000
1.30565283,3.05399271,0.00664034,0.00000000,0.00103484,0.08122289,0.50381166,1.58039754,0.26465102,0.00000000
1.31165583,2.99815995,0.00648112,0.00000000,0.00101521,0.07950185,0.48764263,1.55810075,0.26171297,0.00000000
1.31765883,2.93595242,0.00630485,0.00000000,0.00100034,0.07756497,0.47061482,1.53197705,0.25847879,0.00000000
1.32366183,2.86832293,0.00611377,0.00000000,0.00099090,0.07543884,0.45291315,1.50249193,0.25503613,0.00000000
1.32966483,2.79628850,0.00591023,0.00000000,0.00098808,0.07315071,0.43472573,1.47014694,0.25147884,0.00000000
1.33566783,2.72090890,0.00569672,0.00000000,0.00099350,0.07072821,0.41624086,1.43546590,0.24790503,0.00000000
1.34167084,2.64326385,0.00547579,0.00000000,0.00100927,0.06819901,0.39764386,1.39898027,0.24441495,0.00000000
1.34767384,2.56442982,0.00525005,0.00000000,0.00103792,0.06559067,0.37911390,1.36121431,0.24110880,0.00000000
1.35367684,2.48545679,0.00502212,0.00000000,0.00108241,0.06293045,0.36082073,1.32267066,0.23808436,0.00000000
1.35967984,2.40734600,0.00479457,0.00000000,0.00114608,0.06024510,0.34292159,1.28381702,0.23543467,0.00000000
1.36568284,2.33102936,0.00456997,0.00000000,0.00123264,0.05756079,0.32555832,1.24507455,0.23324573,0.00000000
1.37168584,2.25735110,0.00435076,0.00000000,0.00134606,0.05490294,0.30885476,1.20680835,0.23159424,0.00000000
1.37768884,2.18705236,0.00413927,0.00000000,0.00149059,0.05229601,0.29291464,1.16932066,0.23054558,0.00000000
1.38369185,2.12075910,0.00393768,0.00000000,0.00167061,0.04976343,0.27782000,1.13284683,0.23015190,0.00000000
1.38969485,2.05897366,0.00374799,0.00000000,0.00189055,0.04732731,0.26363024,1.09755422,0.23045051,0.00000000
1.39569785,2.00206999,0.00357197,0.00000000,0.00215479,0.04500827,0.25038188,1.06354392,0.23146264,0.00000000
1.40170085,1.95029251,0.00341113,0.00000000,0.00246752,0.04282520,0.23808894,1.03085508,0.23319244,0.00000000
1.40770385,1.90375841,0.00326671,0.00000000,0.00283260,0.04079499,0.22674407,0.99947140,0.23562641,0.00000000
1.41370685,1.86246292,0.00313965,0.00000000,0.00325337,0.03893226,0.21632032,0.96932945,0.23873321,0.00000000
1.41970985,1.82628720,0.00303057,0.00000000,0.00373248,0.03724911,0.20677339,0.94032798,0.24246386,0.00000000
1.42571286,1.79500816,0.00293974,0.00000000,0.00427171,0.03575486,0.19804435,0.91233804,0.24675229,0.00000000
1.43171586,1.76830986,0.00286712,0.00000000,0.00487182,0.03445581,0.19006276,0.88521295,0.25151638,0.00000000
1.43771886,1.74579585,0.00281229,0.00000000,0.00553229,0.03335507,0.18274982,0.85879790,0.25665920,0.00000000
1.44372186,1.72700200,0.00277454,0.00000000,0.00625126,0.03245245,0.17602165,0.83293861,0.26207077,0.00000000
1.44972486,1.71140961,0.00275282,0.00000000,0.00702529,0.03174436,0.16979247,0.80748873,0.26763003,0.00000000
1.45572786,1.69845840,0.00274578,0.00000000,0.00784936,0.03122386,0.16397756,0.78231583,0.27320717,0.00000000
1.46173087,1.68755932,0.00275183,0.00000000,0.00871673,0.03088077,0.15849585,0.75730581,0.27866619,0.00000000
1.46773387,1.67810724,0.00276915,0.00000000,0.00961898,0.03070191,0.15327221,0.73236583,0.28386777,0.00000000
1.47373687,1.66949338,0.00279575,0.00000000,0.01054609,0.03067144,0.14823921,0.70742579,0.28867226,0.00000000
1.47973987,1.66111772,0.00282951,0.00000000,0.01148648,0.03077126,0.14333852,0.68243865,0.29294287,0.00000000
1.48574287,1.65240146,0.00286825,0.00000000,0.01242727,0.03098160,0.13852172,0.65737966,0.29654895,0.00000000
1.49174587,1.64279960,0.00290978,0.00000000,0.01335452,0.03128160,0.13375078,0.63224501,0.29936930,0.00000000
1.49774887,1.63181358,0.00295196,0.00000000,0.01425349,0.03165009,0.12899811,0.60704990,0.30129537,0.00000000
1.50375188,1.61900403,0.00299279,0.00000000,0.01510906,0.03206627,0.12424627,0.58182648,0.30223442,0.00000000
1.50975488,1.60400327,0.00303045,0.00000000,0.01590611,0.03251052,0.11948738,0.55662165,0.30211235,0.00000000
1.51575788,1.58652741,0.00306335,0.00000000,0.01662995,0.03296518,0.11472238,0.53149510,0.30087616,0.00000000
1.52176088,1.56638746,0.00309022,0.00000000,0.01726674,0.03341524,0.10996006,0.50651744,0.29849607,0.00000000
1.52776388,1.54349894,0.00311011,0.00000000,0.01780396,0.03384899,0.10521608,0.48176858,0.29496692,0.00000000
1.53376688,1.51788954,0.00312249,0.00000000,0.01823075,0.03425853,0.10051185,0.45733634,0.29030909,0.00000000
1.53976988,1.48970398,0.00312722,0.00000000,0.01853832,0.03464013,0.09587346,0.43331511,0.28456850,0.00000000
1.54577289,1.45920565,0.00312459,0.00000000,0.01872024,0.03499441,0.09133057,0.40980467,0.27781605,0.00000000
1.55177589,1.42677449,0.00311532,0.00000000,0.01877262,0.03532632,0.08691537,0.38690882,0.27014605,0.00000000
1.55777889,1.39290056,0.00310055,0.00000000,0.01869427,0.03564491,0.08266152,0.36473393,0.26167402,0.00000000
1.56378189,1.35817329,0.00308178,0.00000000,0.01848675,0.03596287,0.07860313,0.34338726,0.25253365,0.00000000
