energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
0.02701351,3.89951653,0.49873990,1.52737835,0.01138436,0.78966011,0.37170028,0.81899564,0.11198664,0.63999016
0.03301651,3.78911129,0.49013224,1.47369974,0.01055081,0.77262230,0.35906734,0.79940666,0.10968181,0.62331390
0.03901951,3.67057143,0.48048076,1.41727773,0.00973115,0.75279357,0.34582227,0.77841634,0.10722121,0.60530556
0.04502251,3.54442933,0.46973476,1.35843973,0.00893346,0.73026989,0.33211921,0.75605182,0.10459906,0.58603200
0.05102551,3.41136682,0.45786756,1.29756863,0.00816459,0.70520732,0.31811326,0.73236183,0.10181279,0.56557727
0.05702851,3.27221815,0.44488108,1.23510053,0.00743016,0.67782068,0.30395867,0.70742027,0.09886384,0.54404448
0.06303152,3.12796714,0.43080908,1.17152015,0.00673449,0.64837988,0.28980747,0.68132894,0.09575832,0.52155694
0.06903452,2.97973821,0.41571905,1.10735420,0.00608070,0.61720397,0.27580834,0.65421934,0.09250750,0.49825853
0.07503752,2.82878162,0.39971255,1.04316278,0.00547077,0.58465340,0.26210591,0.62625320,0.08912799,0.47431312
0.08104052,2.67645320,0.38292395,0.97952930,0.00490565,0.55112067,0.24884014,0.59762168,0.08564178,0.44990311
0.08704352,2.52418935,0.36551781,0.91704914,0.00438538,0.51701997,0.23614579,0.56854329,0.08207592,0.42522704
0.09304652,2.37347803,0.34768473,0.85631755,0.00390923,0.48277619,0.22415183,0.53926041,0.07846206,0.40049630
0.09904952,2.22582678,0.32963624,0.79791714,0.00347586,0.44881385,0.21298073,0.51003449,0.07483569,0.37593116
0.10505253,2.08272894,0.31159858,0.74240539,0.00308341,0.41554634,0.20274741,0.48114023,0.07123523,0.35175621
0.11105553,1.94562908,0.29380600,0.69030261,0.00272969,0.38336590,0.19355795,0.45285881,0.06770092,0.32819531
0.11705853,1.81588893,0.27649362,0.64208059,0.00241226,0.35263479,0.18550791,0.42547042,0.06427360,0.30546644
0.12306153,1.69475480,0.25989027,0.59815232,0.00212854,0.32367763,0.17868030,0.39924653,0.06099340,0.28377649
0.12906453,1.58332773,0.24421164,0.55886301,0.00187592,0.29677549,0.17314332,0.37444204,0.05789847,0.26331627
0.13506753,1.48253698,0.22965380,0.52448272,0.00165179,0.27216143,0.16894788,0.35128775,0.05502359,0.24425590
0.14107054,1.39311806,0.21638765,0.49520054,0.00145364,0.25001776,0.16612507,0.32998338,0.05239902,0.22674080
0.14707354,1.31559551,0.20455408,0.47112067,0.00127904,0.23047491,0.16468370,0.31069154,0.05004937,0.21088840
0.15307654,1.25027130,0.19426040,0.45226035,0.00112573,0.21361165,0.16460815,0.29353273,0.04799270,0.19678560
0.15907954,1.19721889,0.18557778,0.43854969,0.00099160,0.19945673,0.16585661,0.27858171,0.04623976,0.18448719
0.16508254,1.15628322,0.17853997,0.42983341,0.00087467,0.18799158,0.16835993,0.26586535,0.04479361,0.17401516
0.17108554,1.12708653,0.17314320,0.42587447,0.00077313,0.17915392,0.17202126,0.25536195,0.04364935,0.16535892
0.17708854,1.10903991,0.16934725,0.42635947,0.00068533,0.17284208,0.17671654,0.24700225,0.04279421,0.15847639
0.18309155,1.10136016,0.16707756,0.43090581,0.00060975,0.16891979,0.18229596,0.24067183,0.04220795,0.15329596
0.18909455,1.10309148,0.16622834,0.43907031,0.00054498,0.16722142,0.18858638,0.23621503,0.04186342,0.14971911
0.19509755,1.11313140,0.16666650,0.45035931,0.00048976,0.16755723,0.19539475,0.23344010,0.04172749,0.14762369
0.20110055,1.13026028,0.16823627,0.46423988,0.00044294,0.16971874,0.20251246,0.23212541,0.04176208,0.14686767
0.20710355,1.15317329,0.17076426,0.48015192,0.00040347,0.17348407,0.20972045,0.23202654,0.04192548,0.14729332
0.21310655,1.18051429,0.17406487,0.49752095,0.00037042,0.17862295,0.21679489,0.23288387,0.04217364,0.14873155
0.21910955,1.21091031,0.17794591,0.51577107,0.00034299,0.18490171,0.22351335,0.23443049,0.04246171,0.15100637
0.22511256,1.24300575,0.18221403,0.53433797,0.00032050,0.19208771,0.22966110,0.23640013,0.04274544,0.15393935
0.23111556,1.27549530,0.18668003,0.55268144,0.00030239,0.19995361,0.23503731,0.23853475,0.04298266,0.15735387
0.23711856,1.30715447,0.19116381,0.57029703,0.00028828,0.20828113,0.23946093,0.24059165,0.04313454,0.16107913
0.24312156,1.33686688,0.19549870,0.58672667,0.00027799,0.21686434,0.24277594,0.24234974,0.04316685,0.16495379
0.24912456,1.36364752,0.19953522,0.60156761,0.00027152,0.22551251,0.24485588,0.24361490,0.04305092,0.16882910
0.25512756,1.38666114,0.20314404,0.61447976,0.00026916,0.23405235,0.24560724,0.24422410,0.04276444,0.17257151
0.26113057,1.40523551,0.20621820,0.62519084,0.00027150,0.24232974,0.24497185,0.24404842,0.04229201,0.17606471
0.26713357,1.41886904,0.20867434,0.63349945,0.00027950,0.25021080,0.24292794,0.24299464,0.04162541,0.17921103
0.27313657,1.42723282,0.21045322,0.63927591,0.00029455,0.25758242,0.23949007,0.24100566,0.04076370,0.18193220
0.27913957,1.43016716,0.21151929,0.64246083,0.00031858,0.26435207,0.23470774,0.23805962,0.03971303,0.18416947
0.28514257,1.42767301,0.21185955,0.64306163,0.00035412,0.27044715,0.22866299,0.23416791,0.03848622,0.18588323
0.29114557,1.41989889,0.21148172,0.64114716,0.00040448,0.27581373,0.22146696,0.22937225,0.03710224,0.18705198
0.29714857,1.40712407,0.21041178,0.63684074,0.00047378,0.28041476,0.21325574,0.22374092,0.03558550,0.18767093
0.30315158,1.38973886,0.20869121,0.63031190,0.00056718,0.28422804,0.20418558,0.21736444,0.03396506,0.18775022
0.30915458,1.36822304,0.20637382,0.62176740,0.00069096,0.28724376,0.19442784,0.21035086,0.03227377,0.18731288
0.31515758,1.34312358,0.20352255,0.61144170,0.00085274,0.28946198,0.18416379,0.20282096,0.03054742,0.18639259
0.32116058,1.31503241,0.20020624,0.59958757,0.00106158,0.29089008,0.17357951,0.19490348,0.02882395,0.18503152
0.32716358,1.28456548,0.19649663,0.58646711,0.00132814,0.29154030,0.16286119,0.18673059,0.02714264,0.18327807
0.33316658,1.25234373,0.19246565,0.57234348,0.00166484,0.29142757,0.15219082,0.17843383,0.02554342,0.18118494
0.33916958,1.21897678,0.18818308,0.55747392,0.00208594,0.29056768,0.14174252,0.17014058,0.02406630,0.17880733
0.34517259,1.18504967,0.18371475,0.54210391,0.00260759,0.28897594,0.13167955,0.16197114,0.02275087,0.17620146
0.35117559,1.15111294,0.17912126,0.52646295,0.00324782,0.28666637,0.12215202,0.15403652,0.02163583,0.17342345
0.35717859,1.11767615,0.17445718,0.51076172,0.00402652,0.28365140,0.11329535,0.14643687,0.02075872,0.17052850
0.36318159,1.08520445,0.16977082,0.49519074,0.00496518,0.27994220,0.10522929,0.13926059,0.02015553,0.16757042
0.36918459,1.05411794,0.16510445,0.47992033,0.00608671,0.27554944,0.09805755,0.13258393,0.01986047,0.16460146
0.37518759,1.02479317,0.16049480,0.46510160,0.00741496,0.27048451,0.09186794,0.12647112,0.01990564,0.16167225
0.38119060,0.99756618,0.15597401,0.45086826,0.00897424,0.26476106,0.08673273,0.12097483,0.02032066,0.15883203
0.38719360,0.97273624,0.15157051,0.43733894,0.01078866,0.25839667,0.08270932,0.11613683,0.02113227,0.15612879
0.39319660,0.95056966,0.14731018,0.42461963,0.01288132,0.25141464,0.07984093,0.11198879,0.02236378,0.15360950
0.39919960,0.93130296,0.14321727,0.41280606,0.01527337,0.24384551,0.07815731,0.10855302,0.02403445,0.15132010
0.40520260,0.91514485,0.13931523,0.40198560,0.01798304,0.23572853,0.07767539,0.10584318,0.02615876,0.14930545
0.41120560,0.90227665,0.13562733,0.39223866,0.02102454,0.22711252,0.07839972,0.10386474,0.02874560,0.14760894
0.41720860,0.89285099,0.13217694,0.38363931,0.02440687,0.21805646,0.08032280,0.10261534,0.03179736,0.14627196
0.42321161,0.88698877,0.12898758,0.37625514,0.02813278,0.20862944,0.08342527,0.10208482,0.03530907,0.14533308
0.42921461,0.88477463,0.12608258,0.37014640,0.03219771,0.19891003,0.08767598,0.10225522,0.03926753,0.14482707
0.43521761,0.88625151,0.12348458,0.36536455,0.03658883,0.18898523,0.09303204,0.10310050,0.04365055,0.14478385
0.44122061,0.89141466,0.12121481,0.36195036,0.04128437,0.17894881,0.09943894,0.10458635,0.04842638,0.14522736
0.44722361,0.90020607,0.11929222,0.35993184,0.04625314,0.16889937,0.10683077,0.10666998,0.05355335,0.14617455
0.45322661,0.91251002,0.11773271,0.35932234,0.05145441,0.15893800,0.11513082,0.10930009,0.05897986,0.14763455
0.45922961,0.92815039,0.11654828,0.36011895,0.05683811,0.14916589,0.12425237,0.11241712,0.06464472,0.14960815
0.46523262,0.94689065,0.11574655,0.36230159,0.06234550,0.13968185,0.13410000,0.11595379,0.07047787,0.15208772
0.47123562,0.96843692,0.11533040,0.36583298,0.06791023,0.13057996,0.14457133,0.11983615,0.07640159,0.15505751
0.47723862,0.99244450,0.11529801,0.37065961,0.07345982,0.12194744,0.15555915,0.12398497,0.08233213,0.15849458
0.48324162,1.01852784,0.11564324,0.37671382,0.07891755,0.11386288,0.16695410,0.12831774,0.08818173,0.16237012
0.48924462,1.04627407,0.11635639,0.38391693,0.08420474,0.10639480,0.17864759,0.13275099,0.09386106,0.16665134
0.49524762,1.07525920,0.11742525,0.39218334,0.08924322,0.09960074,0.19053498,0.13720302,0.09928186,0.17130372
0.50125063,1.10506672,0.11883652,0.40142543,0.09395808,0.09352673,0.20251890,0.14159689,0.10435988,0.17629351
0.50725363,1.13530724,0.12057733,0.41155881,0.09828042,0.08820725,0.21451244,0.14586352,0.10901775,0.18159035
0.51325663,1.16563836,0.12263694,0.42250784,0.10215010,0.08366557,0.22644209,0.14994474,0.11318788,0.18716986
0.51925963,1.19578335,0.12500831,0.43421075,0.10551827,0.07991445,0.23825022,0.15379608,0.11681510,0.19301597
0.52526263,1.22554744,0.12768960,0.44662411,0.10834955,0.07695703,0.24989688,0.15738923,0.11985891,0.19912274
0.53126563,1.25483049,0.13068534,0.45972633,0.11062384,0.07478803,0.26136087,0.16071379,0.12229529,0.20549570
0.53726863,1.28363500,0.13400713,0.47351964,0.11233751,0.07339484,0.27263985,0.16377837,0.12411787,0.21215226
0.54327164,1.31206864,0.13767394,0.48803052,0.11350393,0.07275876,0.28374941,0.16661075,0.12533837,0.21912135
0.54927464,1.34034062,0.14171172,0.50330813,0.11415337,0.07285608,0.29472119,0.16925714,0.12598633,0.22644208
0.55527764,1.36875184,0.14615246,0.51942100,0.11433211,0.07365903,0.30559994,0.17178038,0.12610808,0.23416140
0.56128064,1.39767872,0.15103261,0.53645166,0.11410083,0.07513649,0.31643974,0.17425718,0.12576489,0.24233097
0.56728364,1.42755149,0.15639083,0.55448970,0.11353234,0.07725456,0.32729940,0.17677454,0.12503045,0.25100307
0.57328664,1.45882753,0.16226534,0.57362326,0.11270875,0.07997679,0.33823740,0.17942525,0.12398784,0.26022603
0.57928964,1.49196104,0.16869079,0.59392960,0.11171808,0.08326426,0.34930638,0.18230296,0.12272588,0.27003915
0.58529265,1.52737060,0.17569486,0.61546496,0.11065068,0.08707542,0.36054772,0.18549675,0.12133537,0.28046753
0.59129565,1.56540592,0.18329482,0.63825441,0.10959529,0.09136580,0.37198622,0.18908568,0.11990506,0.29151696
0.59729865,1.60631593,0.19149410,0.66228221,0.10863530,0.09608760,0.38362538,0.19313344,0.11851774,0.30316929
0.60330165,1.65021959,0.20027921,0.68748326,0.10784504,0.10118924,0.39544341,0.19768346,0.11724667,0.31537846
0.60930465,1.69708137,0.20961709,0.71373609,0.10728652,0.10661495,0.40739020,0.20275472,0.11615230,0.32806749
0.61530765,1.74669269,0.21945313,0.74085808,0.10700662,0.11230444,0.41938558,0.20833854,0.11527971,0.34112678
0.62131066,1.79866077,0.22971000,0.76860309,0.10703498,0.11819273,0.43131887,0.21439644,0.11465668,0.35441368
0.62731366,1.85240557,0.24028739,0.79666198,0.10738262,0.12421024,0.44304980,0.22085939,0.11429266,0.36775365
0.63331666,1.90716565,0.25106276,0.82466606,0.10804133,0.13028300,0.45441100,0.22762838,0.11417849,0.38094295
0.63931966,1.96201268,0.26189317,0.85219358,0.10898400,0.13633333,0.46521173,0.23457650,0.11428711,0.39375288
0.64532266,2.01587461,0.27261808,0.87877908,0.11016571,0.14228060,0.47524299,0.24155228,0.11457497,0.40593546
0.65132566,2.06756648,0.28306312,0.90392534,0.11152566,0.14804249,0.48428369,0.24838436,0.11498432,0.41723029
0.65732866,2.11582778,0.29304469,0.92711757,0.11298977,0.15353630,0.49210768,0.25488718,0.11544603,0.42737247
0.66333167,2.15936479,0.30237521,0.94783911,0.11447387,0.15868065,0.49849138,0.26086757,0.11588294,0.43610114
0.66933467,2.19689607,0.31086878,0.96558830,0.11588729,0.16339714,0.50322168,0.26613175,0.11621355,0.44316840
0.67533767,2.22719915,0.31834705,0.97989547,0.11713677,0.16761230,0.50610379,0.27049271,0.11635582,0.44834809
0.68134067,2.24915615,0.32464501,0.99033957,0.11813040,0.17125931,0.50696868,0.27377734,0.11623092,0.45144414
0.68734367,2.26179651,0.32961646,0.99656350,0.11878151,0.17427981,0.50567985,0.27583320,0.11576682,0.45229808
0.69334667,2.26433463,0.33313887,0.99828762,0.11901223,0.17662540,0.50213908,0.27653451,0.11490144,0.45079537
0.69934967,2.25620093,0.33511747,0.99532063,0.11875669,0.17825896,0.49629087,0.27578715,0.11358527,0.44687024
0.70535268,2.23706480,0.33548828,0.98756749,0.11796366,0.17915562,0.48812547,0.27353238,0.11178348,0.44050882
0.71135568,2.20684864,0.33422010,0.97503392,0.11659851,0.17930332,0.47768029,0.26974923,0.10947719,0.43175040
0.71735868,2.16573232,0.33131521,0.95782736,0.11464443,0.17870309,0.46503966,0.26445531,0.10666414,0.42068685
0.72336168,2.11414810,0.32680891,0.93615435,0.11210300,0.17736879,0.45033293,0.25770630,0.10335859,0.40746012
0.72936468,2.05276657,0.32076787,0.91031445,0.10899391,0.17532654,0.43373100,0.24959384,0.09959052,0.39225799
0.73536768,1.98247417,0.31328748,0.88069114,0.10535406,0.17261381,0.41544150,0.24024229,0.09540427,0.37530834
0.74137069,1.90434389,0.30448817,0.84774010,0.10123594,0.16927814,0.39570278,0.22980427,0.09085665,0.35687215
0.74737369,1.81960032,0.29451122,0.81197536,0.09670562,0.16537570,0.37477698,0.21845544,0.08601465,0.33723550
0.75337669,1.72958114,0.28351390,0.77395417,0.09184020,0.16096966,0.35294252,0.20638856,0.08095288,0.31670115
0.75937969,1.63569644,0.27166455,0.73426111,0.08672507,0.15612851,0.33048638,0.19380741,0.07575092,0.29557980
0.76538269,1.53938801,0.25913755,0.69349211,0.08145096,0.15092428,0.30769637,0.18092045,0.07049057,0.27418162
0.77138569,1.44209005,0.24610849,0.65223920,0.07611101,0.14543098,0.28485387,0.16793490,0.06525327,0.25280821
0.77738869,1.34519280,0.23274984,0.61107624,0.07079791,0.13972298,0.26222709,0.15505113,0.06011772,0.23174546
0.78339170,1.25001038,0.21922707,0.57054638,0.06560125,0.13387365,0.24006541,0.14245778,0.05515771,0.21125736
0.78939470,1.15775352,0.20569545,0.53115136,0.06060517,0.12795416,0.21859458,0.13032761,0.05044039,0.19158116
0.79539770,1.06950801,0.19229764,0.49334299,0.05588630,0.12203242,0.19801331,0.11881422,0.04602480,0.17292370
0.80140070,0.98621883,0.17916185,0.45751679,0.05151212,0.11617222,0.17849091,0.10804974,0.04196089,0.15545920
0.80740370,0.90868010,0.16640091,0.42400785,0.04753972,0.11043255,0.16016630,0.09814341,0.03828882,0.13932836
0.81340670,0.83753042,0.15411181,0.39308872,0.04401493,0.10486702,0.14314813,0.08918100,0.03503864,0.12463861
0.81940970,0.77325315,0.14237593,0.36496917,0.04097182,0.09952342,0.12751593,0.08122506,0.03223037,0.11146555
0.82541271,0.71618094,0.13125970,0.33979755,0.03843261,0.09444334,0.11332220,0.07431583,0.02987421,0.09985528
0.83141571,0.66650381,0.12081556,0.31766351,0.03640782,0.08966190,0.10059523,0.06847277,0.02797113,0.08982744
0.83741871,0.62428005,0.11108331,0.29860182,0.03489671,0.08520750,0.08934238,0.06369646,0.02651353,0.08137877
0.84342171,0.58944918,0.10209145,0.28259701,0.03388800,0.08110166,0.07955376,0.05997091,0.02548612,0.07448702
0.84942471,0.56184636,0.09385875,0.26958857,0.03336071,0.07735886,0.07120598,0.05726600,0.02486687,0.06911499
0.85542771,0.54121770,0.08639566,0.25947669,0.03328522,0.07398655,0.06426587,0.05554007,0.02462808,0.06521446
0.86143072,0.52723594,0.07970576,0.25212824,0.03362439,0.07098520,0.05869398,0.05474249,0.02473743,0.06272998
0.86743372,0.51951624,0.07378709,0.24738287,0.03433486,0.06834846,0.05444771,0.05481621,0.02515916,0.06160226
0.87343672,0.51763165,0.06863330,0.24505928,0.03536834,0.06606354,0.05148397,0.05570012,0.02585520,0.06177116
0.87943972,0.52112807,0.06423471,0.24496148,0.03667305,0.06411164,0.04976124,0.05733126,0.02678633,0.06317813
0.88544272,0.52953854,0.06057918,0.24688501,0.03819511,0.06246871,0.04924108,0.05964681,0.02791334,0.06576806
0.89144572,0.54239653,0.05765284,0.25062295,0.03988000,0.06110625,0.04988894,0.06258582,0.02919819,0.06949051
0.89744872,0.55924821,0.05544068,0.25597179,0.04167399,0.05999235,0.05167432,0.06609063,0.03060507,0.07430031
0.90345173,0.57966319,0.05392696,0.26273692,0.04352553,0.05909286,0.05457030,0.07010799,0.03210153,0.08015752
0.90945473,0.60324374,0.05309547,0.27073754,0.04538654,0.05837267,0.05855255,0.07458989,0.03365936,0.08702676
0.91545773,0.62963209,0.05292963,0.27981101,0.04721366,0.05779701,0.06359771,0.07949394,0.03525551,0.09487607
0.92146073,0.65851551,0.05341246,0.28981630,0.04896926,0.05733279,0.06968144,0.08478352,0.03687275,0.10367510
0.92746373,0.68962894,0.05452636,0.30063642,0.05062233,0.05694983,0.07677610,0.09042742,0.03850022,0.11339303
0.93346673,0.72275512,0.05625273,0.31217966,0.05214910,0.05662198,0.08484826,0.09639924,0.04013369,0.12399604
0.93946973,0.75772175,0.05857150,0.32437957,0.05353340,0.05632802,0.09385611,0.10267637,0.04177561,0.13544469
0.94547274,0.79439608,0.06146041,0.33719351,0.05476679,0.05605234,0.10374699,0.10923871,0.04343488,0.14769109
0.95147574,0.83267679,0.06489433,0.35059981,0.05584828,0.05578524,0.11445509,0.11606709,0.04512627,0.16067618
0.95747874,0.87248345,0.06884438,0.36459361,0.05678388,0.05552303,0.12589959,0.12314157,0.04686963,0.17432728
0.96348174,0.91374412,0.07327706,0.37918147,0.05758575,0.05526765,0.13798321,0.13043955,0.04868872,0.18855593
0.96948474,0.95638160,0.07815339,0.39437500,0.05827121,0.05502613,0.15059147,0.13793396,0.05060984,0.20325627
0.97548774,1.00029890,0.08342813,0.41018378,0.05886139,0.05480959,0.16359261,0.14559144,0.05266026,0.21830413
0.98149075,1.04536505,0.08904915,0.42660803,0.05937988,0.05463209,0.17683831,0.15337089,0.05486644,0.23355678
0.98749375,1.09140172,0.09495691,0.44363121,0.05985119,0.05450930,0.19016527,0.16122216,0.05725225,0.24885368
0.99349675,1.13817187,0.10108429,0.46121322,0.06029923,0.05445699,0.20339755,0.16908530,0.05983712,0.26401805
0.99949975,1.18537103,0.10735667,0.47928453,0.06074585,0.05448956,0.21634977,0.17689024,0.06263438,0.27885936
1.00550275,1.23262202,0.11369236,0.49774156,0.06120955,0.05461860,0.22883090,0.18455705,0.06564973,0.29317678
1.01150575,1.27947368,0.12000339,0.51644385,0.06170434,0.05485159,0.24064874,0.19199684,0.06888001,0.30676335
1.01750875,1.32540399,0.12619671,0.53521312,0.06223895,0.05519084,0.25161470,0.19911322,0.07231236,0.31941084
1.02351176,1.36982774,0.13217568,0.55383452,0.06281627,0.05563272,0.26154894,0.20580432,0.07592380,0.33091515
1.02951476,1.41210864,0.13784203,0.57206005,0.06343322,0.05616719,0.27028539,0.21196542,0.07968125,0.34108197
1.03551776,1.45157559,0.14309797,0.58961420,0.06408093,0.05677777,0.27767679,0.21749190,0.08354208,0.34973255
1.04152076,1.48754241,0.14784858,0.60620151,0.06474525,0.05744178,0.28359916,0.22228251,0.08745513,0.35670923
1.04752376,1.51933039,0.15200440,0.62151592,0.06540763,0.05813112,0.28795586,0.22624289,0.09136217,0.36188072
1.05352676,1.54629261,0.15548401,0.63525129,0.06604625,0.05881318,0.29068086,0.22928893,0.09519979,0.36514665
1.05952976,1.56783891,0.15821656,0.64711295,0.06663734,0.05945226,0.29174112,0.23135017,0.09890154,0.36644138
1.06553277,1.58346047,0.16014424,0.65682935,0.06715665,0.06001101,0.29113816,0.23237273,0.10240031,0.36573682
1.07153577,1.59275272,0.16122443,0.66416365,0.06758108,0.06045220,0.28890848,0.23232187,0.10563079,0.36304425
1.07753877,1.59543571,0.16143161,0.66892439,0.06789014,0.06074043,0.28512317,0.23118402,0.10853193,0.35841495
1.08354177,1.59137070,0.16075881,0.67097492,0.06806747,0.06084386,0.27988646,0.22896804,0.11104914,0.35193976
1.08954477,1.58057261,0.15921867,0.67024109,0.06810218,0.06073586,0.27333354,0.22570590,0.11313631,0.34374753
1.09554777,1.56321735,0.15684402,0.66671679,0.06798993,0.06039641,0.26562764,0.22145251,0.11475744,0.33400258
1.10155078,1.53964417,0.15368790,0.66046722,0.06773385,0.05981334,0.25695651,0.21628486,0.11588781,0.32290137
1.10755378,1.51035265,0.14982313,0.65162965,0.06734516,0.05898313,0.24752864,0.21030053,0.11651461,0.31066840
1.11355678,1.47599479,0.14534145,0.64041173,0.06684352,0.05791153,0.23756913,0.20361550,0.11663714,0.29755167
1.11955978,1.43736253,0.14035213,0.62708752,0.06625707,0.05661364,0.22731564,0.19636156,0.11626643,0.28381778
1.12556278,1.39537135,0.13498029,0.61199129,0.06562229,0.05511379,0.21701432,0.18868328,0.11542441,0.26974698
1.13156578,1.35104076,0.12936485,0.59550967,0.06498353,0.05344493,0.20691613,0.18073472,0.11414267,0.25562817
1.13756878,1.30547242,0.12365626,0.57807225,0.06439242,0.05164780,0.19727331,0.17267607,0.11246094,0.24175421
1.14357179,1.25982691,0.11801405,0.56014128,0.06390702,0.04976973,0.18833634,0.16467025,0.11042524,0.22841743
1.14957479,1.21529976,0.11260421,0.54220066,0.06359091,0.04786330,0.18035123,0.15687964,0.10808608,0.21590566
1.15557779,1.17309771,0.10759653,0.52474482,0.06351208,0.04598476,0.17355722,0.14946302,0.10549648,0.20449854
1.16158079,1.13441561,0.10316192,0.50826762,0.06374174,0.04419236,0.16818468,0.14257274,0.10271020,0.19446443
1.16758379,1.10041443,0.09946971,0.49325176,0.06435306,0.04254462,0.16445335,0.13635227,0.09978010,0.18605756
1.17358679,1.07220078,0.09668490,0.48015877,0.06541977,0.04109861,0.16257061,0.13093401,0.09675671,0.17951564
1.17958979,1.05080791,0.09496552,0.46941976,0.06701465,0.03990828,0.16272969,0.12643746,0.09368715,0.17505761
1.18559280,1.03717824,0.09445991,0.46142700,0.06920798,0.03902291,0.16510783,0.12296771,0.09061428,0.17288165
1.19159580,1.03214727,0.09530407,0.45652632,0.07206580,0.03848567,0.16986417,0.12061411,0.08757620,0.17316317
1.19759880,1.03642881,0.09761891,0.45501041,0.07564806,0.03833239,0.17713725,0.11944926,0.08460598,0.17605282
1.20360180,1.05060117,0.10150758,0.45711275,0.08000666,0.03859051,0.18704225,0.11952811,0.08173167,0.18167435
1.20960480,1.07509433,0.10705279,0.46300236,0.08518344,0.03927830,0.19966777,0.12088720,0.07897646,0.19012247
1.21560780,1.11017812,0.11431414,0.47277929,0.09120800,0.04040430,0.21507230,0.12354407,0.07635898,0.20146042
1.22161081,1.15595127,0.12332555,0.48647073,0.09809563,0.04196697,0.23328048,0.12749667,0.07389366,0.21571761
1.22761381,1.21233187,0.13409290,0.50402806,0.10584522,0.04395471,0.25427922,0.13272296,0.07159115,0.23288713
1.23361681,1.27904943,0.14659184,0.52532473,0.11443737,0.04634608,0.27801394,0.13918065,0.06945863,0.25292341
1.23961981,1.35563920,0.16076606,0.55015531,0.12383277,0.04911025,0.30438512,0.14680705,0.06750019,0.27574010
1.24562281,1.44143928,0.17652598,0.57823589,0.13397094,0.05220780,0.33324534,0.15551923,0.06571704,0.30120832
1.25162581,1.53559130,0.19374808,0.60920594,0.14476945,0.05559169,0.36439724,0.16521444,0.06410767,0.32915554
1.25762881,1.63704528,0.21227498,0.64263204,0.15612379,0.05920848,0.39759239,0.17577087,0.06266803,0.35936502
1.26363182,1.74456925,0.23191635,0.67801352,0.16790791,0.06299974,0.43253153,0.18704889,0.06139157,0.39157633
1.26963482,1.85676413,0.25245076,0.71479014,0.17997556,0.06690357,0.46886625,0.19889268,0.06026939,0.42548666
1.27563782,1.97208407,0.27362852,0.75235201,0.19216235,0.07085633,0.50620217,0.21113239,0.05929031,0.46075336
1.28164082,2.08886228,0.29517557,0.79005139,0.20428877,0.07479435,0.54410386,0.22358676,0.05844113,0.49699751
1.28764382,2.20534204,0.31679831,0.82721649,0.21616383,0.07865567,0.58210137,0.23606621,0.05770691,0.53380869
1.29364682,2.31971226,0.33818935,0.86316673,0.22758949,0.08238178,0.61969825,0.24837633,0.05707142,0.57075076
1.29964982,2.43014679,0.35903405,0.89722914,0.23836556,0.08591921,0.65638105,0.26032172,0.05651770,0.60736867
1.30565283,2.53484638,0.37901772,0.92875540,0.24829503,0.08922100,0.69162985,0.27170996,0.05602878,0.64319607
1.31165583,2.63208183,0.39783311,0.95713890,0.25718960,0.09224797,0.72492976,0.28235580,0.05558852,0.67776364
1.31765883,2.72023705,0.41518818,0.98183113,0.26487514,0.09496976,0.75578280,0.29208525,0.05518254,0.71060778
1.32366183,2.79785033,0.43081374,1.00235684,0.27119695,0.09736563,0.78371996,0.30073949,0.05479923,0.74127965
1.32966483,2.86365246,0.44447066,1.01832741,0.27602449,0.09942491,0.80831293,0.30817853,0.05443075,0.76935413
1.33566783,2.91660026,0.45595655,1.02945171,0.27925546,0.10114722,0.82918516,0.31428440,0.05407402,0.79443861
1.34167084,2.95590424,0.46511147,1.03554420,0.28081902,0.10254244,0.84602177,0.31896381,0.05373161,0.81618128
1.34767384,2.98104943,0.47182257,1.03652984,0.28067802,0.10363030,0.85857809,0.32215026,0.05341244,0.83427883
1.35367684,2.99180869,0.47602742,1.03244561,0.27883013,0.10443979,0.86668643,0.32380540,0.05313235,0.84848322
1.35967984,2.98824798,0.47771597,1.02343874,0.27530780,0.10500838,0.87026090,0.32391972,0.05291431,0.85860754
1.36568284,2.97072357,0.47693097,1.00976157,0.27017720,0.10538090,0.86930002,0.32251255,0.05278843,0.86453062
1.37168584,2.93987133,0.47376685,0.99176339,0.26353597,0.10560844,0.86388715,0.31963129,0.05279162,0.86620039
1.37768884,2.89658852,0.46836712,0.96987961,0.25551014,0.10574693,0.85418870,0.31535009,0.05296688,0.86363595
1.38369185,2.84200889,0.46092043,0.94461864,0.24625015,0.10585573,0.84045003,0.30976783,0.05336229,0.85692802
1.38969485,2.77747187,0.45165521,0.91654707,0.23592631,0.10599610,0.82298942,0.30300563,0.05402969,0.84623814
1.39569785,2.70448698,0.44083339,0.88627368,0.22472378,0.10622956,0.80219009,0.29520384,0.05502307,0.83179615
1.40170085,2.62469463,0.42874313,0.85443273,0.21283737,0.10661632,0.77849065,0.28651880,0.05639668,0.81389633
1.40770385,2.53982452,0.41569095,0.82166730,0.20046626,0.10721362,0.75237427,0.27711916,0.05820304,0.79289208
1.41370685,2.45165280,0.40199351,0.78861306,0.18780890,0.10807410,0.72435681,0.26718212,0.06049076,0.76918914
