energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.19659830,6.13655731,0.00424993,0.96797350,0.19297645,0.04387952,3.06818744,1.63636575,1.67677706
-3.19059530,6.32295604,0.00431373,1.03388419,0.19064640,0.04800917,3.11105641,1.66489846,1.75803254
-3.18459230,6.52879195,0.00439079,1.10357754,0.18956317,0.05239674,3.16244790,1.69786448,1.84521755
-3.17858929,6.75140777,0.00447921,1.17673857,0.18960351,0.05700246,3.22085614,1.73433613,1.93778787
-3.17258629,6.98799113,0.00457700,1.25303274,0.19062113,0.06177911,3.28468596,1.77338298,2.03516969
-3.16658329,7.23566400,0.00468220,1.33211421,0.19245088,0.06667262,3.35230704,1.81411343,2.13677360
-3.16058029,7.49156943,0.00479289,1.41363419,0.19491343,0.07162306,3.42210650,1.85571546,2.24200727
-3.15457729,7.75295318,0.00490729,1.49724936,0.19782012,0.07656579,3.49253791,1.89749521,2.35028668
-3.14857429,8.01723802,0.00502377,1.58263007,0.20097799,0.08143296,3.56216532,1.93891216,2.46104570
-3.14257129,8.28208885,0.00514095,1.66946851,0.20419491,0.08615514,3.62970095,1.97960938,2.57374422
-3.13656828,8.54546741,0.00525769,1.75748652,0.20728456,0.09066312,3.69403554,2.01943801,2.68787465
-3.13056528,8.80567548,0.00537312,1.84644300,0.21007127,0.09488982,3.75426081,2.05847493,2.80296726
-3.12456228,9.06138582,0.00548663,1.93614084,0.21239451,0.09877220,3.80968351,2.09703264,2.91859418
-3.11855928,9.31166053,0.00559790,2.02643301,0.21411293,0.10225310,3.85983111,2.13566112,3.03437245
-3.11255628,9.55595677,0.00570683,2.11722758,0.21510780,0.10528295,3.90444944,2.17514090,3.14996604
-3.10655328,9.79411969,0.00581358,2.20849145,0.21528582,0.10782132,3.94349255,2.21646756,3.26508691
-3.10055028,10.02636311,0.00591847,2.30025224,0.21458109,0.10983808,3.97710579,2.26082752,3.37949508
-3.09454727,10.25323819,0.00602199,2.39259805,0.21295632,0.11131432,4.00560283,2.30956559,3.49299747
-3.08854427,10.47559089,0.00612474,2.48567471,0.21040314,0.11224287,4.02943787,2.36414493,3.60544539
-3.08254127,10.69450892,0.00622739,2.57968005,0.20694146,0.11262839,4.04917413,2.42610022,3.71673034
-3.07653827,10.91125940,0.00633065,2.67485499,0.20261813,0.11248708,4.06544998,2.49698526,3.82677799
-3.07053527,11.12721847,0.00643527,2.77147117,0.19750461,0.11184601,4.07894404,2.57831641,3.93553995
-3.06453227,11.34379456,0.00654197,2.86981524,0.19169410,0.11074207,4.09034057,2.67151340,4.04298336
-3.05852926,11.56234736,0.00665144,2.97016981,0.18529802,0.10922062,4.10029646,2.77783947,4.14907823
-3.05252626,11.78410477,0.00676436,3.07279154,0.17844197,0.10733389,4.10941108,2.89834277,4.25378266
-3.04652326,12.01008050,0.00688136,3.17788702,0.17126153,0.10513924,4.11819998,3.03380104,4.35702646
-3.04052026,12.24099537,0.00700305,3.28558721,0.16389783,0.10269727,4.12707346,3.18467195,4.45869359
-3.03451726,12.47720533,0.00713004,3.39592159,0.15649316,0.10006993,4.13632073,3.35105093,4.55860437
-3.02851426,12.71863949,0.00726289,3.50879334,0.14918682,0.09731870,4.14610008,3.53263865,4.65649829
-3.02251126,12.96475123,0.00740220,3.62395679,0.14211127,0.09450289,4.15643543,3.72871994,4.75201863
-3.01650825,13.21448544,0.00754854,3.74099875,0.13538869,0.09167805,4.16721911,3.93815542,4.84470000
-3.01050525,13.46626408,0.00770248,3.85932499,0.12912813,0.08889472,4.17822060,4.15938708,4.93395992
-3.00450225,13.71799210,0.00786460,3.97815320,0.12342323,0.08619731,4.18910075,4.39045828,5.01909556
-2.99849925,13.96708470,0.00803541,4.09651350,0.11835060,0.08362332,4.19943052,4.62904805,5.09928638
-2.99249625,14.21051595,0.00821537,4.21325716,0.11396882,0.08120279,4.20871342,4.87251934,5.17360332
-2.98649325,14.44488799,0.00840482,4.32707381,0.11031803,0.07895806,4.21641029,5.11797961,5.24102465
-2.98049025,14.66651880,0.00860395,4.43651722,0.10742015,0.07690377,4.22196532,5.36235225,5.30045844
-2.97448724,14.87154559,0.00881271,4.54003875,0.10527952,0.07504700,4.22483204,5.60245624,5.35077091
-2.96848424,15.05603998,0.00903078,4.63602777,0.10388401,0.07338777,4.22449789,5.83509124,5.39081990
-2.96248124,15.21613039,0.00925748,4.72285717,0.10320649,0.07191953,4.22050642,6.05712502,5.41949180
-2.95647824,15.34812657,0.00949174,4.79893249,0.10320644,0.07062991,4.21247597,6.26557959,5.43574059
-2.95047524,15.44864088,0.00973206,4.86274230,0.10383184,0.06950154,4.20011431,6.45771297,5.43862713
-2.94447224,15.51470119,0.00997644,4.91290772,0.10502112,0.06851289,4.18322848,6.63109303,5.42735653
-2.93846923,15.54385031,0.01022238,4.94822877,0.10670505,0.06763921,4.16172974,6.78366058,5.40131216
-2.93246623,15.53422788,0.01046692,4.96772542,0.10880871,0.06685347,4.13563368,6.91377931,5.36008422
-2.92646323,15.48463104,0.01070662,4.97067149,0.11125332,0.06612733,4.10505562,7.02027052,5.30349155
-2.92046023,15.39455173,0.01093764,4.95661988,0.11395796,0.06543201,4.07020196,7.10243158,5.23159571
-2.91445723,15.26418920,0.01115582,4.92541792,0.11684123,0.06473919,4.03135799,7.16003771,5.14470636
-2.90845423,15.09443792,0.01135677,4.87721250,0.11982271,0.06402182,3.98887313,7.19332733,5.04337803
-2.90245123,14.88685184,0.01153599,4.81244470,0.12282431,0.06325487,3.94314424,7.20297211,4.92839829
-2.89644822,14.64358735,0.01168902,4.73183457,0.12577148,0.06241598,3.89459810,7.19003341,4.80076808
-2.89044522,14.36732805,0.01181157,4.63635676,0.12859428,0.06148597,3.84367369,7.15590745,4.66167517
-2.88444222,14.06119508,0.01189968,4.52720865,0.13122832,0.06044937,3.79080523,7.10226181,4.51246227
-2.87843922,13.72864744,0.01194989,4.40577228,0.13361555,0.05929464,3.73640649,7.03096633,4.35459099
-2.87243622,13.37337672,0.01195933,4.27357219,0.13570490,0.05801442,3.68085701,6.94402143,4.18960377
-2.86643322,12.99920077,0.01192592,4.13223084,0.13745276,0.05660556,3.62449064,6.84348689,4.01908496
-2.86043022,12.60996072,0.01184840,3.98342379,0.13882336,0.05506908,3.56758678,6.73141407,3.84462306
-2.85442721,12.20942513,0.01172651,3.82883616,0.13978891,0.05340995,3.51036443,6.60978397,3.66777527
-2.84842421,11.80120466,0.01156095,3.67012222,0.14032963,0.05163682,3.45297937,6.48045362,3.49003571
-2.84242121,11.38868007,0.01135352,3.50886917,0.14043360,0.04976159,3.39552435,6.34511219,3.31280816
-2.83641821,10.97494555,0.01110702,3.34656643,0.14009643,0.04779897,3.33803252,6.20524847,3.13738412
-2.83041521,10.56276853,0.01082531,3.18458095,0.13932083,0.04576593,3.28048400,6.06213018,2.96492643
-2.82441221,10.15456684,0.01051324,3.02413902,0.13811602,0.04368115,3.22281551,5.91679549,2.79645872
-2.81840920,9.75240287,0.01017654,2.86631469,0.13649707,0.04156444,3.16493292,5.77005648,2.63286043
-2.81240620,9.35799416,0.00982182,2.71202452,0.13448413,0.03943621,3.10672666,5.62251378,2.47486714
-2.80640320,8.97273886,0.00945638,2.56202841,0.13210170,0.03731694,3.04808954,5.47458138,2.32307568
-2.80040020,8.59775451,0.00908816,2.41693572,0.12937780,0.03522676,2.98893652,5.32651996,2.17795339
-2.79439720,8.23392747,0.00872563,2.27721596,0.12634331,0.03318501,2.92922609,5.17847700,2.03985076
-2.78839420,7.88197053,0.00837764,2.14321327,0.12303127,0.03120999,2.86898223,5.03053164,1.90901667
-2.78239120,7.54248555,0.00805332,2.01516365,0.11947633,0.02931872,2.80831624,4.88274191,1.78561539
-2.77638819,7.21602788,0.00776198,1.89321394,0.11571429,0.02752679,2.74744740,4.73519211,1.66974452
-2.77038519,6.90316933,0.00751296,1.77744173,0.11178179,0.02584832,2.68672113,4.58803779,1.56145302
-2.76438219,6.60455618,0.00731553,1.66787511,0.10771606,0.02429592,2.62662370,4.44154616,1.46075858
-2.75837919,6.32095912,0.00717877,1.56451154,0.10355481,0.02288076,2.56779200,4.29612955,1.36766365
-2.75237619,6.05331218,0.00711143,1.46733496,0.09933617,0.02161263,2.51101743,4.15237022,1.28216933
-2.74637319,5.80273803,0.00712179,1.37633053,0.09509868,0.02050002,2.45724273,4.01103476,1.20428677
-2.74037019,5.57055775,0.00721751,1.29149650,0.09088129,0.01955016,2.40755117,3.87307698,1.13404549
-2.73436718,5.35828370,0.00740544,1.21285275,0.08672329,0.01876911,2.36314747,3.73962875,1.07149832
-2.72836418,5.16759495,0.00769150,1.14044572,0.08266426,0.01816172,2.32533054,3.61197857,1.01672281
-2.72236118,5.00029559,0.00808042,1.07434988,0.07874381,0.01773166,2.29545825,3.49153856,0.96981904
-2.71635818,4.85825704,0.00857558,1.01466550,0.07500132,0.01748128,2.27490524,3.37980086,0.93090392
-2.71035518,4.74334642,0.00917882,0.96151319,0.07147542,0.01741151,2.26501470,3.27828526,0.90010231
-2.70435218,4.65734394,0.00989024,0.91502554,0.06820348,0.01752173,2.26704621,3.18848019,0.87753527
-2.69834917,4.60185263,0.01070803,0.87533626,0.06522084,0.01780953,2.28212122,3.11177976,0.86330610
-2.69234617,4.57820476,0.01162835,0.84256763,0.06256004,0.01827058,2.31116880,3.04941973,0.85748479
-2.68634317,4.58736930,0.01264524,0.81681672,0.06024992,0.01889840,2.35487399,3.00241557,0.86009168
-2.68034017,4.62986515,0.01375057,0.79814131,0.05831469,0.01968422,2.41363116,2.97150559,0.87108105
-2.67433717,4.70568461,0.01493409,0.78654620,0.05677305,0.02061688,2.48750495,2.95710214,0.89032573
-2.66833417,4.81423144,0.01618353,0.78197059,0.05563735,0.02168277,2.57620086,2.95925355,0.91760333
-2.66233117,4.95427728,0.01748479,0.78427732,0.05491285,0.02286585,2.67904736,2.97761882,0.95258508
-2.65632816,5.12393929,0.01882224,0.79324451,0.05459713,0.02414779,2.79499089,3.01145676,0.99482790
-2.65032516,5.32068134,0.02017902,0.80856014,0.05467977,0.02550815,2.92260463,3.05963049,1.04377036
-2.64432216,5.54133961,0.02153755,0.82981993,0.05514215,0.02692468,3.06011118,3.12062747,1.09873293
-2.63831916,5.78217280,0.02287993,0.85652878,0.05595757,0.02837371,3.20541885,3.19259453,1.15892284
-2.63231616,6.03893567,0.02418852,0.88810589,0.05709165,0.02983057,3.35617051,3.27338671,1.22344354
-2.62631316,6.30697386,0.02544650,0.92389341,0.05850293,0.03127015,3.50980333,3.36062793,1.29130875
-2.62031016,6.58133673,0.02663835,0.96316851,0.06014378,0.03266739,3.66361740,3.45178116,1.36146073
-2.61430715,6.85690427,0.02775047,1.00515836,0.06196148,0.03399789,3.81485055,3.54422510,1.43279218
-2.60830415,7.12852336,0.02877154,1.04905776,0.06389956,0.03523843,3.96075672,3.63533432,1.50417122
-2.60230115,7.39114837,0.02969298,1.09404856,0.06589923,0.03636754,4.09868468,3.72255954,1.57446845
-2.59629815,7.63998066,0.03050917,1.13932026,0.06790092,0.03736595,4.22615429,3.80350470,1.64258527
-2.59029515,7.87060170,0.03121767,1.18409113,0.06984587,0.03821704,4.34092727,3.87599799,1.70748235
-2.58429215,8.07909486,0.03181917,1.22762885,0.07167770,0.03890713,4.44106990,3.93815382,1.76820715
-2.57828914,8.26215110,0.03231748,1.26926994,0.07334388,0.03942577,4.52500540,3.98842372,1.82391950
-2.57228614,8.41715485,0.03271917,1.30843722,0.07479715,0.03976586,4.59155420,4.02563419,1.87391416
-2.56628314,8.54224682,0.03303327,1.34465449,0.07599664,0.03992372,4.63996074,4.04901058,1.91763947
-2.56028014,8.63636165,0.03327077,1.37755785,0.07690886,0.03989901,4.66990626,4.05818623,1.95471134
-2.55427714,8.69923940,0.03344401,1.40690311,0.07750846,0.03969465,4.68150732,4.05319733,1.98492186
-2.54827414,8.73141056,0.03356606,1.43256897,0.07777860,0.03931658,4.67530065,4.03446391,2.00824239
-2.54227114,8.73415588,0.03365006,1.45455569,0.07771121,0.03877347,4.65221515,4.00275840,2.02482066
-2.53626813,8.70944276,0.03370851,1.47297944,0.07730677,0.03807644,4.61353267,3.95916354,2.03497227
-2.53026513,8.65984125,0.03375268,1.48806242,0.07657405,0.03723868,4.56083926,3.90502154,2.03916667
-2.52426213,8.58842318,0.03379199,1.50011915,0.07552939,0.03627507,4.49596906,3.84187708,2.03800837
-2.51825913,8.49864886,0.03383359,1.50953975,0.07419592,0.03520180,4.42094317,3.77141644,2.03221414
-2.51225613,8.39424582,0.03388198,1.51677067,0.07260254,0.03403599,4.33790588,3.69540545,2.02258706
-2.50625313,8.27908467,0.03393881,1.52229414,0.07078280,0.03279532,4.24906054,3.61562863,2.00998870
-2.50025013,8.15705683,0.03400280,1.52660701,0.06877365,0.03149767,4.15660758,3.53383175,1.99531051
-2.49424712,8.03195890,0.03406986,1.53020032,0.06661425,0.03016084,4.06268643,3.45166990,1.97944563
-2.48824412,7.90738780,0.03413330,1.53354030,0.06434465,0.02880225,3.96932338,3.37066265,1.96326240
-2.48224112,7.78665039,0.03418421,1.53705202,0.06200472,0.02743867,3.87838675,3.29215769,1.94758055
-2.47623812,7.67269041,0.03421194,1.54110623,0.05963293,0.02608608,3.79155037,3.21730362,1.93315103
-2.47023512,7.56803454,0.03420464,1.54601009,0.05726551,0.02475941,3.71026619,3.14703244,1.92064013
-2.46423212,7.47475876,0.03414994,1.55200216,0.05493553,0.02347249,3.63574618,3.08205173,1.91061841
-2.45822911,7.39447473,0.03403555,1.55925162,0.05267234,0.02223786,3.56895336,3.02284592,1.90355455
-2.45222611,7.32833545,0.03384988,1.56786171,0.05050103,0.02106678,3.51060158,2.96968609,1.89981398
-2.44622311,7.27705796,0.03358271,1.57787677,0.04844220,0.01996913,3.46116320,2.92264700,1.89966207
-2.44022011,7.24096079,0.03322562,1.58929233,0.04651178,0.01895342,3.42088352,2.88163004,1.90327100
-2.43421711,7.22001261,0.03277252,1.60206725,0.04472115,0.01802679,3.38980080,2.84639074,1.91072970
-2.42821411,7.21388871,0.03221989,1.61613716,0.04307731,0.01719502,3.36777059,2.81656903,1.92205586
-2.42221111,7.22203148,0.03156702,1.63142775,0.04158322,0.01646258,3.35449281,2.79172081,1.93720891
-2.41620810,7.24371124,0.03081609,1.64786730,0.04023830,0.01583271,3.34954045,2.77134932,1.95610305
-2.41020510,7.27808419,0.02997206,1.66539717,0.03903895,0.01530747,3.35238848,2.75493487,1.97861943
-2.40420210,7.32424450,0.02904259,1.68397957,0.03797918,0.01488783,3.36244214,2.74196189,2.00461651
-2.39819910,7.38126854,0.02803771,1.70360216,0.03705130,0.01457378,3.37906351,2.73194233,2.03393825
-2.39219610,7.44824962,0.02696949,1.72427891,0.03624657,0.01436447,3.40159580,2.72443475,2.06641960
-2.38619310,7.52432280,0.02585164,1.74604746,0.03555594,0.01425827,3.42938498,2.71905889,2.10188918
-2.38019010,7.60867954,0.02469904,1.76896305,0.03497065,0.01425298,3.46179826,2.71550545,2.14016934
-2.37418709,7.70057332,0.02352732,1.79308967,0.03448287,0.01434595,3.49823954,2.71354135,2.18107398
-2.36818409,7.79931719,0.02235237,1.81848901,0.03408619,0.01453425,3.53816169,2.71301079,2.22440444
-2.36218109,7.90427522,0.02118994,1.84520839,0.03377613,0.01481483,3.58107570,2.71383258,2.26994442
-2.35617809,8.01484957,0.02005524,1.87326834,0.03355035,0.01518471,3.62655695,2.71599442,2.31745442
-2.35017509,8.13046523,0.01896258,1.90265112,0.03340896,0.01564118,3.67424856,2.71954463,2.36666653
-2.34417209,8.25055426,0.01792514,1.93329097,0.03335453,0.01618193,3.72386204,2.72458216,2.41728023
-2.33816908,8.37454096,0.01695469,1.96506698,0.03339203,0.01680531,3.77517518,2.73124532,2.46895966
-2.33216608,8.50182923,0.01606150,1.99779913,0.03352862,0.01751038,3.82802730,2.73969980,2.52133300
-2.32616308,8.63179276,0.01525416,2.03124793,0.03377333,0.01829715,3.88231192,2.75012644,2.57399379
-2.32016008,8.76376841,0.01453959,2.06511766,0.03413662,0.01916664,3.93796682,2.76270906,2.62650462
-2.31415708,8.89705257,0.01392300,2.09906318,0.03462978,0.02012096,3.99496169,2.77762245,2.67840270
-2.30815408,9.03090000,0.01340795,2.13269962,0.03526435,0.02116331,4.05328356,2.79502088,2.72920716
-2.30215108,9.16452450,0.01299639,2.16561456,0.03605144,0.02229801,4.11292034,2.81502703,2.77842749
-2.29614807,9.29710053,0.01268878,2.19738162,0.03700102,0.02353040,4.17384298,2.83772133,2.82557274
-2.29014507,9.42776494,0.01248418,2.22757468,0.03812124,0.02486664,4.23598678,2.86313204,2.87016074
-2.28414207,9.55561821,0.01238039,2.25578175,0.03941781,0.02631360,4.29923286,2.89122575,2.91172686
-2.27813907,9.67972460,0.01237411,2.28161745,0.04089342,0.02787854,4.36339040,2.92189867,2.94983182
-2.27213607,9.79911109,0.01246107,2.30473355,0.04254731,0.02956882,4.42818077,2.95496881,2.98406813
-2.26613307,9.91276536,0.01263622,2.32482670,0.04437489,0.03139158,4.49322456,2.99016929,3.01406501
-2.26013007,10.01963314,0.01289391,2.34164320,0.04636761,0.03335334,4.55803236,3.02714306,3.03949148
-2.25412706,10.11861568,0.01322805,2.35498044,0.04851288,0.03545963,4.62200011,3.06543949,3.06005789
-2.24812406,10.20856849,0.01363230,2.36468543,0.05079419,0.03771463,4.68440969,3.10451323,3.07551595
-2.24212106,10.28830211,0.01410027,2.37065042,0.05319143,0.04012079,4.74443515,3.14372565,3.08565748
-2.23611806,10.35658625,0.01462567,2.37280650,0.05568123,0.04267857,4.80115466,3.18234945,3.09031242
-2.23011506,10.41215802,0.01520248,2.37111569,0.05823757,0.04538613,4.85356789,3.21957651,3.08934632
-2.22411206,10.45373503,0.01582510,2.36556238,0.06083237,0.04823917,4.90061855,3.25452947,3.08265792
-2.21810905,10.48003381,0.01648848,2.35614500,0.06343619,0.05123082,4.94122103,3.28627686,3.07017690
-2.21210605,10.48979333,0.01718814,2.34286860,0.06601905,0.05435156,4.97429018,3.31385172,3.05186246
-2.20610305,10.48180343,0.01792029,2.32573908,0.06855109,0.05758930,4.99877305,3.33627355,3.02770263
-2.20010005,10.45493710,0.01868176,2.30475959,0.07100336,0.06092944,5.01368104,3.35257283,2.99771456
-2.19409705,10.40818555,0.01946999,2.27992930,0.07334846,0.06435501,5.01812126,3.36181755,2.96194575
-2.18809405,10.34069427,0.02028288,2.25124477,0.07556113,0.06784687,5.01132540,3.36314084,2.92047602
-2.18209105,10.25179860,0.02111869,2.21870369,0.07761873,0.07138392,4.99267525,3.35576865,2.87342017
-2.17608804,10.14105672,0.02197577,2.18231061,0.07950156,0.07494326,4.96172334,3.33904626,2.82093073
-2.17008504,10.00827826,0.02285240,2.14208425,0.08119306,0.07850043,4.91820821,3.31246276,2.76320078
-2.16408204,9.85354692,0.02374644,2.09806567,0.08267989,0.08202955,4.86206359,3.27567196,2.70046629
-2.15807904,9.67723563,0.02465516,2.05032665,0.08395184,0.08550346,4.79342134,3.22850922,2.63300762
-2.15207604,9.48001330,0.02557486,1.99897743,0.08500162,0.08889387,4.71260812,3.17100286,2.56115004
-2.14607304,9.26284250,0.02650073,1.94417333,0.08582456,0.09217141,4.62013630,3.10337997,2.48526294
-2.14007004,9.02696822,0.02742656,1.88611959,0.08641821,0.09530576,4.51668980,3.02606594,2.40575764
-2.13406703,8.77389803,0.02834464,1.82507398,0.08678193,0.09826574,4.40310550,2.93967787,2.32308384
-2.12806403,8.50537473,0.02924569,1.76134699,0.08691640,0.10101946,4.28035168,2.84501197,2.23772467
-2.12206103,8.22334277,0.03011884,1.69529960,0.08682322,0.10353457,4.14950420,2.74302553,2.15019078
-2.11605803,7.92991035,0.03095178,1.62733865,0.08650453,0.10577853,4.01172202,2.63481423,2.06101344
-2.11005503,7.62730886,0.03173095,1.55791012,0.08596268,0.10771908,3.86822286,2.52158583,1.97073726
-2.10405203,7.31785188,0.03244184,1.48749092,0.08520008,0.10932475,3.72026026,2.40463120,1.87991279
-2.09804902,7.00389545,0.03306941,1.41657937,0.08421905,0.11056555,3.56910283,2.28529415,1.78908932
-2.09204602,6.68780145,0.03359856,1.34568526,0.08302194,0.11141375,3.41601633,2.16494095,1.69880833
-2.08604302,6.37190528,0.03401462,1.27531989,0.08161121,0.11184477,3.26224905,2.04493101,1.60959787
-2.08004002,6.05848894,0.03430397,1.20598648,0.07998974,0.11183812,3.10902055,1.92658935,1.52196795
-2.07403702,5.74975980,0.03445454,1.13817165,0.07816118,0.11137839,2.95751382,1.81118193,1.43640727
-2.06803402,5.44783525,0.03445642,1.07233802,0.07613030,0.11045613,2.80887039,1.69989433,1.35338107
-2.06203102,5.15473253,0.03430230,1.00891819,0.07390347,0.10906874,2.66418789,1.59381412,1.27333021
-2.05602801,4.87236310,0.03398787,0.94831029,0.07148899,0.10722113,2.52451951,1.49391704,1.19667114
-2.05002501,4.60253017,0.03351218,0.89087478,0.06889752,0.10492621,2.39087436,1.40105696,1.12379660
-2.04402201,4.34692829,0.03287778,0.83693259,0.06614226,0.10220516,2.26421812,1.31595929,1.05507672
-2.03801901,4.10714332,0.03209077,0.78676420,0.06323919,0.09908735,2.14547318,1.23921760,0.99086009
-2.03201601,3.88465174,0.03116073,0.74060951,0.06020699,0.09561007,2.03551749,1.17129275,0.93147469
-2.02601301,3.68081794,0.03010048,0.69866810,0.05706702,0.09181782,1.93518171,1.11251430,0.87722808
-2.02001001,3.49688877,0.02892573,0.66109974,0.05384296,0.08776146,1.84524427,1.06308361,0.82840690
-2.01400700,3.33398484,0.02765457,0.62802486,0.05056048,0.08349698,1.76642422,1.02307817,0.78527534
-2.00800400,3.19308846,0.02630699,0.59952489,0.04724669,0.07908416,1.69937187,0.99245703,0.74807255
-2.00200100,3.07502850,0.02490417,0.57564228,0.04392956,0.07458501,1.64465768,0.97106691,0.71700900
-1.99599800,2.98046297,0.02346790,0.55638038,0.04063721,0.07006216,1.60275974,0.95864895,0.69226199
-1.98999500,2.90986017,0.02201983,0.54170307,0.03739731,0.06557722,1.57405048,0.95484611,0.67397037
-1.98399200,2.86347972,0.02058091,0.53153438,0.03423634,0.06118922,1.55878351,0.95921113,0.66222887
-1.97798899,2.84135472,0.01917074,0.52575815,0.03117898,0.05695317,1.55708120,0.97121532,0.65708233
-1.97198599,2.84327656,0.01780708,0.52421807,0.02824764,0.05291871,1.56892394,0.99025796,0.65852015
-1.96598299,2.86878352,0.01650541,0.52671812,0.02546193,0.04912915,1.59414172,1.01567668,0.66647132
-1.95997999,2.91715437,0.01527863,0.53302363,0.02283843,0.04562057,1.63240884,1.04675855,0.68080052
-1.95397699,2.98740772,0.01413680,0.54286315,0.02039051,0.04242138,1.68324202,1.08275206,0.70130531
-1.94797399,3.07830784,0.01308709,0.55593107,0.01812824,0.03955198,1.74600246,1.12287957,0.72771495
-1.94197099,3.18837689,0.01213380,0.57189117,0.01605858,0.03702483,1.81990177,1.16635026,0.75969079
-1.93596798,3.31591360,0.01127843,0.59038089,0.01418557,0.03484469,1.90401185,1.21237311,0.79682844
-1.92996498,3.45901779,0.01051993,0.61101646,0.01251063,0.03300904,1.99727825,1.26016957,0.83866164
-1.92396198,3.61561980,0.00985495,0.63339850,0.01103304,0.03150880,2.09853674,1.30898562,0.88466774
-1.91795898,3.78351398,0.00927820,0.65711815,0.00975041,0.03032904,2.20653225,1.35810276,0.93427464
-1.91195598,3.96039476,0.00878283,0.68176341,0.00865913,0.02944989,2.31993959,1.40684750,0.98686889
-1.90595298,4.14389409,0.00836083,0.70692549,0.00775498,0.02884741,2.43738519,1.45459927,1.04180473
-1.89994997,4.33161884,0.00800341,0.73220512,0.00703358,0.02849457,2.55746881,1.50079629,1.09841362
-1.89394697,4.52118691,0.00770142,0.75721843,0.00649083,0.02836211,2.67878478,1.54493952,1.15601405
-1.88794397,4.71026107,0.00744573,0.78160239,0.00612334,0.02841942,2.79994191,1.58659447,1.21392120
-1.88194097,4.89657943,0.00722754,0.80501969,0.00592871,0.02863530,2.91958153,1.62539129,1.27145629
-1.87593797,5.07798220,0.00703865,0.82716288,0.00590575,0.02897866,3.03639347,1.66102312,1.32795523
-1.86993497,5.25243432,0.00687173,0.84775778,0.00605454,0.02941915,3.14912962,1.69324318,1.38277656
-1.86393197,5.41804399,0.00672046,0.86656623,0.00637647,0.02992758,3.25661524,1.72186098,1.43530847
-1.85792896,5.57307737,0.00657965,0.88338797,0.00687400,0.03047644,3.35775815,1.74673809,1.48497500
-1.85192596,5.71597002,0.00644531,0.89806194,0.00755050,0.03104012,3.45155615,1.76778383,1.53124130
-1.84592296,5.84533566,0.00631461,0.91046686,0.00840979,0.03159517,3.53710321,1.78495138,1.57361828
-1.83991996,5.95997298,0.00618584,0.92052122,0.00945572,0.03212051,3.61359483,1.79823455,1.61166656
-1.83391696,6.05887129,0.00605832,0.92818279,0.01069157,0.03259746,3.68033311,1.80766547,1.64500007
-1.82791396,6.14121555,0.00593224,0.93344750,0.01211943,0.03300983,3.73673198,1.81331321,1.67328926
-1.82191096,6.20639120,0.00580849,0.93634801,0.01373959,0.03334392,3.78232285,1.81528350,1.69626420
-1.81590795,6.25398905,0.00568849,0.93695169,0.01554979,0.03358849,3.81676079,1.81371911,1.71371750
-1.80990495,6.28381017,0.00557395,0.93535822,0.01754461,0.03373467,3.83983116,1.80880085,1.72550706
-1.80390195,6.29587029,0.00546673,0.93169680,0.01971491,0.03377594,3.85145648,1.80074874,1.73155867
-1.79789895,6.29040335,0.00536861,0.92612281,0.02204727,0.03370796,3.85170291,1.78982286,1.73186817
-1.79189595,6.26786318,0.00528110,0.91881413,0.02452367,0.03352846,3.84078575,1.77632362,1.72650304
-1.78589295,6.22892260,0.00520535,0.90996698,0.02712124,0.03323713,3.81907327,1.76059083,1.71560315
-1.77988994,6.17446882,0.00514200,0.89979147,0.02981229,0.03283545,3.78708782,1.74300137,1.69938041
-1.77388694,6.10559441,0.00509108,0.88850678,0.03256442,0.03232650,3.74550375,1.72396512,1.67811702
-1.76788394,6.02358308,0.00505203,0.87633612,0.03534094,0.03171481,3.69514118,1.70391907,1.65216217
-1.76188094,5.92988987,0.00502361,0.86350168,0.03810150,0.03100614,3.63695527,1.68331960,1.62192691
-1.75587794,5.82611555,0.00500403,0.85021963,0.04080288,0.03020733,3.57202076,1.66263314,1.58787721
-1.74987494,5.71397564,0.00499094,0.83669525,0.04340002,0.02932608,3.50151162,1.64232548,1.55052525
-1.74387194,5.59526460,0.00498156,0.82311866,0.04584713,0.02837074,3.42667645,1.62285019,1.51041897
-1.73786893,5.47181617,0.00497280,0.80966099,0.04809902,0.02735016,3.34881002,1.60463674,1.46813024
-1.73186593,5.34546134,0.00496139,0.79647138,0.05011239,0.02627349,3.26922195,1.58807886,1.42424191
-1.72586293,5.21798527,0.00494401,0.78367481,0.05184721,0.02515005,3.18920378,1.57352382,1.37933428
-1.71985993,5.09108514,0.00491747,0.77137100,0.05326797,0.02398914,3.10999563,1.56126314,1.33397130
-1.71385693,4.96633041,0.00487881,0.75963422,0.05434488,0.02279996,3.03275393,1.55152542,1.28868729
-1.70785393,4.84512742,0.00482547,0.74851418,0.05505488,0.02159146,2.95852162,1.54447155,1.24397438
-1.70185093,4.72868957,0.00475533,0.73803792,0.05538242,0.02037229,2.88820213,1.54019266,1.20027151
-1.69584792,4.61801457,0.00466686,0.72821249,0.05532004,0.01915071,2.82253836,1.53871103,1.15795509
-1.68984492,4.51386947,0.00455915,0.71902837,0.05486857,0.01793454,2.76209750,1.53998374,1.11733199
-1.68384192,4.41678411,0.00443191,0.71046334,0.05403716,0.01673111,2.70726243,1.54390909,1.07863489
