energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-2.87843922,0.83566437,0.00066651,0.00000000,0.01647513,0.04768127,0.12800693,0.46586384,0.01053035,0.19079321
-2.87243622,0.78462985,0.00071440,0.00000000,0.01425138,0.04767760,0.12127332,0.42383290,0.01157021,0.17984961
-2.86643322,0.74818448,0.00078341,0.00000000,0.01233929,0.04830774,0.11686506,0.39054492,0.01268669,0.17254026
-2.86043022,0.72642473,0.00087524,0.00000000,0.01072864,0.04953256,0.11480838,0.36604526,0.01387021,0.16897597
-2.85442721,0.71937304,0.00099164,0.00000000,0.00940746,0.05130784,0.11512613,0.35034230,0.01510943,0.16925472
-2.84842421,0.72700296,0.00113438,0.00000000,0.00836292,0.05358591,0.11784243,0.34342482,0.01639144,0.17346544
-2.84242121,0.74926004,0.00130523,0.00000000,0.00758218,0.05631739,0.12298668,0.34527628,0.01770207,0.18169062
-2.83641821,0.78607768,0.00150587,0.00000000,0.00705295,0.05945283,0.13059681,0.35588557,0.01902622,0.19400735
-2.83041521,0.83738722,0.00173786,0.00000000,0.00676407,0.06294425,0.14072161,0.37525390,0.02034822,0.21048678
-2.82441221,0.90312198,0.00200253,0.00000000,0.00670586,0.06674653,0.15342202,0.40339760,0.02165226,0.23119205
-2.81840920,0.98321531,0.00230091,0.00000000,0.00687032,0.07081863,0.16877125,0.44034695,0.02292278,0.25617454
-2.81240620,1.07759280,0.00263365,0.00000000,0.00725121,0.07512454,0.18685377,0.48614118,0.02414490,0.28546882
-2.80640320,1.18615919,0.00300093,0.00000000,0.00784398,0.07963397,0.20776301,0.54082004,0.02530477,0.31908638
-2.80040020,1.30878099,0.00340237,0.00000000,0.00864564,0.08432277,0.23159801,0.60441246,0.02638993,0.35700856
-2.79439720,1.44526547,0.00383697,0.00000000,0.00965440,0.08917298,0.25845884,0.67692279,0.02738959,0.39917897
-2.78839420,1.59533750,0.00430302,0.00000000,0.01086935,0.09417257,0.28844116,0.75831554,0.02829482,0.44549593
-2.78239120,1.75861551,0.00479810,0.00000000,0.01228994,0.09931488,0.32162988,0.84849920,0.02909872,0.49580531
-2.77638819,1.93458788,0.00531903,0.00000000,0.01391554,0.10459775,0.35809224,0.94731018,0.02979646,0.54989427
-2.77038519,2.12259144,0.00586191,0.00000000,0.01574481,0.11002237,0.39787056,1.05449744,0.03038526,0.60748635
-2.76438219,2.32179329,0.00642212,0.00000000,0.01777515,0.11559200,0.44097496,1.16970904,0.03086432,0.66823835
-2.75837919,2.53117759,0.00699441,0.00000000,0.02000209,0.12131045,0.48737633,1.29248103,0.03123462,0.73173931
-2.75237619,2.74953818,0.00757302,0.00000000,0.02241875,0.12718063,0.53699996,1.42222972,0.03149879,0.79751186
-2.74637319,2.97547835,0.00815175,0.00000000,0.02501528,0.13320309,0.58972025,1.55824783,0.03166084,0.86501624
-2.74037019,3.20741829,0.00872417,0.00000000,0.02777841,0.13937465,0.64535673,1.69970508,0.03172590,0.93365679
-2.73436718,3.44361065,0.00928377,0.00000000,0.03069108,0.14568736,0.70367184,1.84565364,0.03170000,1.00279113
-2.72836418,3.68216432,0.00982410,0.00000000,0.03373215,0.15212764,0.76437081,1.99503851,0.03158983,1.07174165
-2.72236118,3.92107600,0.01033905,0.00000000,0.03687629,0.15867589,0.82710366,2.14671296,0.03140253,1.13980906
-2.71635818,4.15826890,0.01082293,0.00000000,0.04009397,0.16530643,0.89146978,2.29945873,0.03114550,1.20628751
-2.71035518,4.39163741,0.01127073,0.00000000,0.04335168,0.17198794,0.95702481,2.45201048,0.03082628,1.27048091
-2.70435218,4.61909632,0.01167821,0.00000000,0.04661224,0.17868426,1.02328999,2.60308397,0.03045245,1.33171965
-2.69834917,4.83863277,0.01204207,0.00000000,0.04983538,0.18535564,1.08976360,2.75140692,0.03003155,1.38937724
-2.69234617,5.04835903,0.01236001,0.00000000,0.05297841,0.19196033,1.15593426,2.89575156,0.02957105,1.44288612
-2.68634317,5.24656383,0.01263079,0.00000000,0.05599715,0.19845635,1.22129551,3.03496760,0.02907835,1.49175199
-2.68034017,5.43176024,0.01285425,0.00000000,0.05884687,0.20480351,1.28536116,3.16801424,0.02856073,1.53556621
-2.67433717,5.60272770,0.01303127,0.00000000,0.06148346,0.21096542,1.34768070,3.29398995,0.02802537,1.57401552
-2.66833417,5.75854642,0.01316372,0.00000000,0.06386457,0.21691141,1.40785396,3.41215836,0.02747933,1.60688886
-2.66233117,5.89862229,0.01325432,0.00000000,0.06595086,0.22261826,1.46554444,3.52196924,0.02692950,1.63408089
-2.65632816,6.02270100,0.01330654,0.00000000,0.06770717,0.22807166,1.52049026,3.62307319,0.02638258,1.65559216
-2.65032516,6.13087031,0.01332444,0.00000000,0.06910360,0.23326713,1.57251242,3.71532919,0.02584496,1.67152585
-2.64432216,6.22355023,0.01331245,0.00000000,0.07011651,0.23821057,1.62151944,3.79880438,0.02532268,1.68208122
-2.63831916,6.30147104,0.01327528,0.00000000,0.07072931,0.24291824,1.66750832,3.87376564,0.02482129,1.68754415
-2.63231616,6.36563998,0.01321765,0.00000000,0.07093306,0.24741612,1.71056126,3.94066322,0.02434576,1.68827516
-2.62631316,6.41729768,0.01314422,0.00000000,0.07072677,0.25173882,1.75083840,4.00010670,0.02390039,1.68469533
-2.62031016,6.45786616,0.01305937,0.00000000,0.07011750,0.25592791,1.78856666,4.05283425,0.02348872,1.67727088
-2.61430715,6.48889051,0.01296713,0.00000000,0.06912014,0.26002991,1.82402513,4.09967639,0.02311345,1.66649697
-2.60830415,6.51197656,0.01287109,0.00000000,0.06775694,0.26409388,1.85752766,4.14151562,0.02277647,1.65288134
-2.60230115,6.52872730,0.01277429,0.00000000,0.06605677,0.26816884,1.88940349,4.17924389,0.02247878,1.63692855
-2.59629815,6.54068063,0.01267926,0.00000000,0.06405419,0.27230112,1.91997677,4.21371960,0.02222065,1.61912529
-2.59029515,6.54925101,0.01258794,0.00000000,0.06178836,0.27653178,1.94954605,4.24572612,0.02200161,1.59992736
-2.58429215,6.55567741,0.01250178,0.00000000,0.05930175,0.28089415,1.97836477,4.27593376,0.02182064,1.57974863
-2.57828914,6.56097950,0.01242172,0.00000000,0.05663885,0.28541173,2.00662367,4.30486674,0.02167628,1.55895235
-2.57228614,6.56592372,0.01234825,0.00000000,0.05384488,0.29009649,2.03443604,4.33287673,0.02156684,1.53784497
-2.56628314,6.57100029,0.01228150,0.00000000,0.05096446,0.29494755,2.06182657,4.36012411,0.02149053,1.51667240
-2.56028014,6.57641159,0.01222129,0.00000000,0.04804047,0.29995054,2.08872430,4.38656748,0.02144562,1.49561882
-2.55427714,6.58207213,0.01216717,0.00000000,0.04511301,0.30507731,2.11495999,4.41196212,0.02143061,1.47480761
-2.54827414,6.58761945,0.01211848,0.00000000,0.04221850,0.31028632,2.14026807,4.43586691,0.02144431,1.45430442
-2.54227114,6.59243506,0.01207442,0.00000000,0.03938902,0.31552349,2.16429302,4.45765972,0.02148592,1.43412178
-2.53626813,6.59567419,0.01203403,0.00000000,0.03665189,0.32072346,2.18659979,4.47656007,0.02155504,1.41422506
-2.53026513,6.59630287,0.01199623,0.00000000,0.03402937,0.32581133,2.20668789,4.49165833,0.02165166,1.39453946
-2.52426213,6.59314048,0.01195985,0.00000000,0.03153865,0.33070461,2.22400834,4.50194995,0.02177604,1.37495740
-2.51825913,6.58490632,0.01192359,0.00000000,0.02919200,0.33531550,2.23798283,4.50637345,0.02192864,1.35534640
-2.51225613,6.57026826,0.01188603,0.00000000,0.02699704,0.33955328,2.24802418,4.50385068,0.02210999,1.33555683
-2.50625313,6.54789211,0.01184564,0.00000000,0.02495722,0.34332672,2.25355740,4.49332780,0.02232047,1.31542953
-2.50025013,6.51649011,0.01180077,0.00000000,0.02307236,0.34654664,2.25404044,4.47381573,0.02256022,1.29480299
-2.49424712,6.47486744,0.01174965,0.00000000,0.02133919,0.34912825,2.24898384,4.44442865,0.02282893,1.27352019
-2.48824412,6.42196569,0.01169041,0.00000000,0.01975207,0.35099351,2.23796877,4.40441942,0.02312578,1.25143479
-2.48224112,6.35690227,0.01162112,0.00000000,0.01830356,0.35207325,2.22066275,4.35321109,0.02344934,1.22841683
-2.47623812,6.27900525,0.01153985,0.00000000,0.01698507,0.35230918,2.19683263,4.29042343,0.02379750,1.20435785
-2.47023512,6.18784288,0.01144470,0.00000000,0.01578737,0.35165555,2.16635455,4.21589399,0.02416758,1.17917541
-2.46423212,6.08324720,0.01133388,0.00000000,0.01470115,0.35008073,2.12922059,4.12969325,0.02455632,1.15281700
-2.45822911,5.96533150,0.01120581,0.00000000,0.01371737,0.34756836,2.08554195,4.03213337,0.02496010,1.12526329
-2.45222611,5.83450092,0.01105917,0.00000000,0.01282761,0.34411826,2.03554883,3.92377043,0.02537503,1.09653068
-2.44622311,5.69145595,0.01089301,0.00000000,0.01202433,0.33974695,1.97958681,3.80540018,0.02579724,1.06667303
-2.44022011,5.53718849,0.01070681,0.00000000,0.01130098,0.33448786,1.91811016,3.67804728,0.02622303,1.03578244
-2.43421711,5.37297005,0.01050052,0.00000000,0.01065209,0.32839108,1.85167208,3.54294829,0.02664912,1.00398906
-2.42821411,5.20033224,0.01027467,0.00000000,0.01007323,0.32152268,1.78091238,3.40152882,0.02707281,0.97145965
-2.42221111,5.02103917,0.01003032,0.00000000,0.00956096,0.31396362,1.70654275,3.25537528,0.02749216,0.93839504
-2.41620810,4.83705242,0.00976909,0.00000000,0.00911268,0.30580820,1.62933029,3.10620186,0.02790604,0.90502614
-2.41020510,4.65048871,0.00949315,0.00000000,0.00872647,0.29716197,1.55007949,2.95581356,0.02831412,0.87160877
-2.40420210,4.46357138,0.00920512,0.00000000,0.00840085,0.28813939,1.46961342,2.80606614,0.02871687,0.83841721
-2.39819910,4.27857647,0.00890805,0.00000000,0.00813456,0.27886095,1.38875452,2.65882399,0.02911532,0.80573665
-2.39219610,4.09777502,0.00860528,0.00000000,0.00792636,0.26945013,1.30830567,2.51591701,0.02951087,0.77385467
-2.38619310,3.92337321,0.00830031,0.00000000,0.00777478,0.26003004,1.22903190,2.37909774,0.02990500,0.74305226
-2.38019010,3.75745209,0.00799671,0.00000000,0.00767791,0.25071999,1.15164361,2.24999982,0.03029893,0.71359436
-2.37418709,3.60190919,0.00769799,0.00000000,0.00763323,0.24163216,1.07678153,2.13009906,0.03069321,0.68572063
-2.36818409,3.45840394,0.00740743,0.00000000,0.00763749,0.23286833,1.00500403,2.02067820,0.03108740,0.65963670
-2.36218109,3.32830902,0.00712798,0.00000000,0.00768657,0.22451695,0.93677713,1.92279648,0.03147973,0.63550627
-2.35617809,3.21266971,0.00686216,0.00000000,0.00777550,0.21665063,0.87246753,1.83726491,0.03186680,0.61344466
-2.35017509,3.11217283,0.00661195,0.00000000,0.00789840,0.20932419,0.81233882,1.76462796,0.03224342,0.59351390
-2.34417209,3.02712663,0.00637874,0.00000000,0.00804855,0.20257331,0.75655095,1.70515233,0.03260250,0.57571983
-2.33816908,2.95745278,0.00616331,0.00000000,0.00821853,0.19641394,0.70516291,1.65882317,0.03293509,0.56001131
-2.33216608,2.90269079,0.00596577,0.00000000,0.00840035,0.19084240,0.65813841,1.62534781,0.03323052,0.54628162
-2.32616308,2.86201491,0.00578565,0.00000000,0.00858562,0.18583627,0.61535431,1.60416701,0.03347671,0.53437213
-2.32016008,2.83426308,0.00562188,0.00000000,0.00876580,0.18135596,0.57661135,1.59447339,0.03366056,0.52407792
-2.31415708,2.81797679,0.00547288,0.00000000,0.00893244,0.17734693,0.54164674,1.59523654,0.03376841,0.51515531
-2.30815408,2.81145062,0.00533669,0.00000000,0.00907738,0.17374245,0.51014801,1.60523411,0.03378665,0.50733079
-2.30215108,2.81278940,0.00521101,0.00000000,0.00919308,0.17046681,0.48176762,1.62308796,0.03370229,0.50031114
-2.29614807,2.81997113,0.00509334,0.00000000,0.00927278,0.16743870,0.45613760,1.64730446,0.03350361,0.49379405
-2.29014507,2.83091330,0.00498110,0.00000000,0.00931072,0.16457482,0.43288390,1.67631773,0.03318070,0.48747897
-2.28414207,2.84354015,0.00487171,0.00000000,0.00930234,0.16179343,0.41163965,1.70853470,0.03272605,0.48107762
-2.27813907,2.85584878,0.00476274,0.00000000,0.00924440,0.15901765,0.39205711,1.74238064,0.03213492,0.47432372
-2.27213607,2.86597166,0.00465195,0.00000000,0.00913504,0.15617853,0.37381785,1.77634419,0.03140572,0.46698156
-2.26613307,2.87223369,0.00453741,0.00000000,0.00897384,0.15321767,0.35664095,1.80902026,0.03054014,0.45885311
-2.26013007,2.87320204,0.00441752,0.00000000,0.00876176,0.15008933,0.34028905,1.83915007,0.02954326,0.44978337
-2.25412706,2.86772735,0.00429108,0.00000000,0.00850110,0.14676197,0.32457216,1.86565691,0.02842336,0.43966394
-2.24812406,2.85497526,0.00415728,0.00000000,0.00819538,0.14321923,0.30934943,1.88767676,0.02719178,0.42843460
-2.24212106,2.83444753,0.00401571,0.00000000,0.00784917,0.13946027,0.29452886,1.90458293,0.02586248,0.41608316
-2.23611806,2.80599243,0.00386638,0.00000000,0.00746790,0.13549959,0.28006520,1.91600380,0.02445159,0.40264349
-2.23011506,2.76980440,0.00370963,0.00000000,0.00705765,0.13136629,0.26595641,1.92183323,0.02297691,0.38819206
-2.22411206,2.72641312,0.00354613,0.00000000,0.00662496,0.12710285,0.25223882,1.92223311,0.02145725,0.37284324
-2.21810905,2.67666275,0.00337682,0.00000000,0.00617655,0.12276353,0.23898137,1.91762780,0.01991188,0.35674355
-2.21210605,2.62168188,0.00320287,0.00000000,0.00571915,0.11841245,0.22627926,1.90869036,0.01835991,0.34006526
-2.20610305,2.56284515,0.00302559,0.00000000,0.00525929,0.11412132,0.21424726,1.89632076,0.01681972,0.32299956
-2.20010005,2.50172777,0.00284640,0.00000000,0.00480312,0.10996716,0.20301284,1.88161637,0.01530849,0.30574964
-2.19409705,2.44005406,0.00266678,0.00000000,0.00435623,0.10602969,0.19270963,1.86583529,0.01384177,0.28852385
-2.18809405,2.37964126,0.00248820,0.00000000,0.00392361,0.10238887,0.18347097,1.85035347,0.01243315,0.27152927
-2.18209105,2.32234030,0.00231210,0.00000000,0.00350950,0.09912228,0.17542412,1.83661652,0.01109404,0.25496575
-2.17608804,2.26997487,0.00213984,0.00000000,0.00311735,0.09630270,0.16868495,1.82608766,0.00983352,0.23902063
-2.17008504,2.22428050,0.00197264,0.00000000,0.00274985,0.09399568,0.16335328,1.82019323,0.00865836,0.22386422
-2.16408204,2.18684546,0.00181164,0.00000000,0.00240891,0.09225737,0.15950900,1.82026766,0.00757300,0.20964611
-2.15807904,2.15905518,0.00165779,0.00000000,0.00209569,0.09113256,0.15720895,1.82749967,0.00657975,0.19649229
-2.15207604,2.14204208,0.00151190,0.00000000,0.00181067,0.09065290,0.15648461,1.84288185,0.00567892,0.18450322
-2.14607304,2.13664263,0.00137462,0.00000000,0.00155377,0.09083561,0.15734071,1.86716558,0.00486909,0.17375261
-2.14007004,2.14336345,0.00124642,0.00000000,0.00132435,0.09168239,0.15975468,1.90082350,0.00414734,0.16428722
-2.13406703,2.16235795,0.00112765,0.00000000,0.00112140,0.09317892,0.16367716,1.94402135,0.00350957,0.15612732
-2.12806403,2.19341515,0.00101848,0.00000000,0.00094355,0.09529477,0.16903348,1.99660091,0.00295074,0.14926799
-2.12206103,2.23596161,0.00091895,0.00000000,0.00078925,0.09798383,0.17572614,2.05807540,0.00246516,0.14368112
-2.11605803,2.28907717,0.00082899,0.00000000,0.00065679,0.10118528,0.18363846,2.12763841,0.00204676,0.13931816
-2.11005503,2.35152497,0.00074844,0.00000000,0.00054443,0.10482520,0.19263912,2.20418667,0.00168927,0.13611338
-2.10405203,2.42179509,0.00067702,0.00000000,0.00045047,0.10881867,0.20258790,2.28635656,0.00138645,0.13398777
-2.09804902,2.49816122,0.00061444,0.00000000,0.00037330,0.11307233,0.21334215,2.37257366,0.00113226,0.13285338
-2.09204602,2.57874860,0.00056034,0.00000000,0.00031151,0.11748752,0.22476415,2.46111386,0.00092097,0.13261804
-2.08604302,2.66161116,0.00051436,0.00000000,0.00026390,0.12196372,0.23672897,2.55017394,0.00074728,0.13319029
-2.08004002,2.74481519,0.00047617,0.00000000,0.00022957,0.12640222,0.24913274,2.63794910,0.00060640,0.13448448
-2.07403702,2.82652627,0.00044545,0.00000000,0.00020794,0.13070999,0.26190081,2.72271426,0.00049408,0.13642576
-2.06803402,2.90509593,0.00042199,0.00000000,0.00019882,0.13480347,0.27499575,2.80290557,0.00040667,0.13895490
-2.06203102,2.97914429,0.00040565,0.00000000,0.00020243,0.13861218,0.28842445,2.87719864,0.00034112,0.14203269
-2.05602801,3.04763495,0.00039642,0.00000000,0.00021947,0.14208204,0.30224434,2.94457952,0.00029496,0.14564382
-2.05002501,3.10993822,0.00039446,0.00000000,0.00025113,0.14517810,0.31656791,3.00440505,0.00026632,0.14979991
-2.04402201,3.16587975,0.00040007,0.00000000,0.00029915,0.14788671,0.33156558,3.05644919,0.00025392,0.15454172
-2.03801901,3.21577145,0.00041378,0.00000000,0.00036584,0.15021692,0.34746627,3.10093275,0.00025700,0.15994028
-2.03201601,3.26042272,0.00043630,0.00000000,0.00045413,0.15220095,0.36455563,3.13853437,0.00027534,0.16609680
-2.02601301,3.30113070,0.00046856,0.00000000,0.00056759,0.15389390,0.38317173,3.17038166,0.00030922,0.17314141
-2.02001001,3.33964920,0.00051175,0.00000000,0.00071043,0.15537248,0.40369801,3.19802203,0.00035938,0.18123057
-2.01400700,3.37813675,0.00056723,0.00000000,0.00088755,0.15673284,0.42655382,3.22337399,0.00042699,0.19054326
-2.00800400,3.41908549,0.00063662,0.00000000,0.00110445,0.15808772,0.45218245,3.24866039,0.00051358,0.20127595
-2.00200100,3.46523323,0.00072169,0.00000000,0.00136730,0.15956280,0.48103717,3.27632605,0.00062105,0.21363650
-1.99599800,3.51946203,0.00082439,0.00000000,0.00168277,0.16129265,0.51356551,3.30894312,0.00075156,0.22783721
-1.98999500,3.58468723,0.00094677,0.00000000,0.00205803,0.16341619,0.55019247,3.34910793,0.00090749,0.24408711
-1.98399200,3.66374134,0.00109097,0.00000000,0.00250059,0.16607212,0.59130318,3.39933372,0.00109138,0.26258388
-1.97798899,3.75925768,0.00125911,0.00000000,0.00301816,0.16939430,0.63722557,3.46194384,0.00130582,0.28350559
-1.97198599,3.87355838,0.00145325,0.00000000,0.00361846,0.17350739,0.68821405,3.53897007,0.00155336,0.30700261
-1.96598299,4.00855169,0.00167530,0.00000000,0.00430898,0.17852295,0.74443455,3.63206042,0.00183644,0.33319001
-1.95997999,4.16564280,0.00192695,0.00000000,0.00509677,0.18453604,0.80595182,3.74240065,0.00215723,0.36214069
-1.95397699,4.34566196,0.00220957,0.00000000,0.00598814,0.19162255,0.87271957,3.87065275,0.00251755,0.39387964
-1.94797399,4.54881308,0.00252413,0.00000000,0.00698835,0.19983736,0.94457391,4.01691331,0.00291874,0.42837948
-1.94197099,4.77464489,0.00287110,0.00000000,0.00810136,0.20921323,1.02123046,4.18069346,0.00336155,0.46555759
-1.93596798,5.02204605,0.00325043,0.00000000,0.00932948,0.21976064,1.10228561,4.36092143,0.00384601,0.50527487
-1.92996498,5.28926423,0.00366142,0.00000000,0.01067316,0.23146834,1.18722168,4.55596750,0.00437136,0.54733639
-1.92396198,5.57394861,0.00410274,0.00000000,0.01213066,0.24430466,1.27541621,4.76369020,0.00493597,0.59149384
-1.91795898,5.87321382,0.00457238,0.00000000,0.01369795,0.25821935,1.36615495,4.98150192,0.00553726,0.63744969
-1.91195598,6.18372266,0.00506763,0.00000000,0.01536848,0.27314595,1.45864822,5.20645085,0.00617167,0.68486306
-1.90595298,6.50178420,0.00558515,0.00000000,0.01713320,0.28900438,1.55205001,5.43531585,0.00683469,0.73335703
-1.89994997,6.82346300,0.00612098,0.00000000,0.01898050,0.30570368,1.64547909,5.66471007,0.00752087,0.78252712
-1.89394697,7.14469512,0.00667064,0.00000000,0.02089636,0.32314464,1.73804144,5.89118901,0.00822390,0.83195053
-1.88794397,7.46140587,0.00722921,0.00000000,0.02286454,0.34122229,1.82885294,6.11135841,0.00893671,0.88119598
-1.88194097,7.76962486,0.00779143,0.00000000,0.02486683,0.35982796,1.91706155,6.32197769,0.00965161,0.92983354
-1.87593797,8.06559356,0.00835189,0.00000000,0.02688343,0.37885092,2.00186793,6.52005471,0.01036043,0.97744413
-1.86993497,8.34586137,0.00890509,0.00000000,0.02889337,0.39817948,2.08254385,6.70292838,0.01105479,1.02362835
-1.86393197,8.60736677,0.00944563,0.00000000,0.03087497,0.41770147,2.15844745,6.86833607,0.01172620,1.06801420
-1.85792896,8.84750094,0.00996831,0.00000000,0.03280636,0.43730429,2.22903493,7.01446390,0.01236636,1.11026348
-1.85192596,9.06415194,0.01046829,0.00000000,0.03466599,0.45687434,2.29386806,7.13997843,0.01296735,1.15007660
-1.84592296,9.25572904,0.01094115,0.00000000,0.03643314,0.47629618,2.35261755,7.24403970,0.01352185,1.18719574
-1.83991996,9.42116723,0.01138299,0.00000000,0.03808837,0.49545130,2.40506203,7.32629613,0.01402333,1.22140629
-1.83391696,9.55991348,0.01179047,0.00000000,0.03961395,0.51421697,2.45108305,7.38686281,0.01446624,1.25253668
-1.82791396,9.67189682,0.01216086,0.00000000,0.04099419,0.53246503,2.49065650,7.42628548,0.01484615,1.28045680
-1.82191096,9.75748525,0.01249200,0.00000000,0.04221573,0.55006107,2.52384106,7.44549306,0.01515990,1.30507529
-1.81590795,9.81743311,0.01278232,0.00000000,0.04326768,0.56686402,2.55076451,7.44574206,0.01540562,1.32633595
-1.80990495,9.85282272,0.01303071,0.00000000,0.04414173,0.58272641,2.57160879,7.42855646,0.01558287,1.34421387
-1.80390195,9.86500430,0.01323652,0.00000000,0.04483211,0.59749535,2.58659483,7.39566649,0.01569259,1.35871147
-1.79789895,9.85553783,0.01339945,0.00000000,0.04533556,0.61101441,2.59596802,7.34894978,0.01573712,1.36985492
-1.79189595,9.82614040,0.01351949,0.00000000,0.04565113,0.62312639,2.59998523,7.29037775,0.01572017,1.37769135
-1.78589295,9.77864148,0.01359680,0.00000000,0.04578002,0.63367689,2.59890424,7.22196938,0.01564673,1.38228700
-1.77988994,9.71494808,0.01363169,0.00000000,0.04572536,0.64251880,2.59297596,7.14575418,0.01552304,1.38372651
-1.77388694,9.63702057,0.01362454,0.00000000,0.04549196,0.64951728,2.58243997,7.06374488,0.01535647,1.38211346
-1.76788394,9.54685896,0.01357579,0.00000000,0.04508608,0.65455535,2.56752338,6.97791969,0.01515544,1.37757191
-1.76188094,9.44649844,0.01348591,0.00000000,0.04451523,0.65753950,2.54844286,6.89021326,0.01492932,1.37024886
-1.75587794,9.33801198,0.01335547,0.00000000,0.04378798,0.65840535,2.52540944,6.80251441,0.01468832,1.36031726
-1.74987494,9.22351720,0.01318511,0.00000000,0.04291382,0.65712280,2.49863547,6.71666838,0.01444342,1.34797909
-1.74387194,9.10518399,0.01297563,0.00000000,0.04190304,0.65370054,2.46834282,6.63448073,0.01420619,1.33346809
-1.73786893,8.98523935,0.01272807,0.00000000,0.04076665,0.64818950,2.43477156,6.55772001,0.01398875,1.31705160
-1.73186593,8.86596580,0.01244374,0.00000000,0.03951633,0.64068502,2.39818803,6.48811613,0.01380359,1.29903109
-1.72586293,8.74969031,0.01212434,0.00000000,0.03816437,0.63132760,2.35889137,6.42735205,0.01366343,1.27974083
-1.71985993,8.63876125,0.01177195,0.00000000,0.03672365,0.62030190,2.31721780,6.37704657,0.01358108,1.25954461
-1.71385693,8.53551180,0.01138914,0.00000000,0.03520759,0.60783419,2.27354186,6.33872719,0.01356920,1.23883009
-1.70785393,8.44220963,0.01097895,0.00000000,0.03363008,0.59418798,2.22827427,6.31379244,0.01364012,1.21800102
-1.70185093,8.36099365,0.01054488,0.00000000,0.03200538,0.57965823,2.18185625,6.30346470,0.01380561,1.19746731
-1.69584792,8.29380003,0.01009088,0.00000000,0.03034800,0.56456408,2.13475050,6.30873505,0.01407654,1.17763347
-1.68984492,8.24228100,0.00962127,0.00000000,0.02867253,0.54924053,2.08742908,6.33030286,0.01446266,1.15888578
-1.68384192,8.20772064,0.00914066,0.00000000,0.02699344,0.53402936,2.04035915,6.36851387,0.01497223,1.14157890
-1.67783892,8.19095302,0.00865386,0.00000000,0.02532488,0.51926963,1.99398712,6.42330067,0.01561173,1.12602271
-1.67183592,8.19228807,0.00816573,0.00000000,0.02368039,0.50528823,1.94872254,6.49413029,0.01638557,1.11247002
-1.66583292,8.21145090,0.00768106,0.00000000,0.02207271,0.49239077,1.90492262,6.57996336,0.01729574,1.10110601
-1.65982991,8.24753962,0.00720444,0.00000000,0.02051349,0.48085331,1.86287854,6.67922909,0.01834158,1.09204004
-1.65382691,8.29900625,0.00674015,0.00000000,0.01901310,0.47091514,1.82280442,6.78981970,0.01951956,1.08530050
-1.64782391,8.36366384,0.00629202,0.00000000,0.01758044,0.46277301,1.78482998,6.90910693,0.02082311,1.08083293
-1.64182091,8.43872183,0.00586336,0.00000000,0.01622280,0.45657683,1.74899713,7.03398220,0.02224256,1.07850186
-1.63581791,8.52084977,0.00545685,0.00000000,0.01494576,0.45242718,1.71526113,7.16092054,0.02376514,1.07809618
-1.62981491,8.60626812,0.00507455,0.00000000,0.01375324,0.45037446,1.68349603,7.28606699,0.02537504,1.07933795
-1.62381191,8.69086287,0.00471784,0.00000000,0.01264745,0.45041964,1.65350430,7.40534285,0.02705368,1.08189412
-1.61780890,8.77031964,0.00438744,0.00000000,0.01162907,0.45251669,1.62502994,7.51456773,0.02877996,1.08539070
-1.61180590,8.84027109,0.00408346,0.00000000,0.01069736,0.45657612,1.59777438,7.60959241,0.03053068,1.08942846
-1.60580290,8.89645116,0.00380544,0.00000000,0.00985043,0.46246981,1.57141413,7.68643654,0.03228101,1.09359950
-1.59979990,8.93484868,0.00355246,0.00000000,0.00908543,0.47003643,1.54561910,7.74142495,0.03400509,1.09750361
-1.59379690,8.95185319,0.00332318,0.00000000,0.00839885,0.47908750,1.52007060,7.77131611,0.03567664,1.10076377
-1.58779390,8.94438581,0.00311597,0.00000000,0.00778679,0.48941360,1.49447786,7.77341664,0.03726962,1.10303985
-1.58179090,8.91000937,0.00292904,0.00000000,0.00724527,0.50079059,1.46859221,7.74567658,0.03875896,1.10403995
-1.57578789,8.84701250,0.00276048,0.00000000,0.00677044,0.51298550,1.44221821,7.68676090,0.04012121,1.10352886
-1.56978489,8.75446447,0.00260840,0.00000000,0.00635883,0.52576205,1.41522119,7.59609421,0.04133523,1.10133329
-1.56378189,8.63223862,0.00247100,0.00000000,0.00600757,0.53888550,1.38753096,7.47387696,0.04238278,1.09734390
-1.55777889,8.48100447,0.00234662,0.00000000,0.00571450,0.55212692,1.35914162,7.32107282,0.04324905,1.09151414
-1.55177589,8.30218959,0.00223383,0.00000000,0.00547826,0.56526675,1.33010790,7.13936867,0.04392311,1.08385615
-1.54577289,8.09791448,0.00213143,0.00000000,0.00529835,0.57809771,1.30053820,6.93110960,0.04439821,1.07443436
-1.53976988,7.87090422,0.00203852,0.00000000,0.00517509,0.59042698,1.27058521,6.69921281,0.04467198,1.06335710
-1.53376688,7.62438232,0.00195442,0.00000000,0.00510959,0.60207797,1.24043470,6.44706484,0.04474650,1.05076707
-1.52776388,7.36195212,0.00187876,0.00000000,0.00510355,0.61289148,1.21029333,6.17840742,0.04462818,1.03683118
-1.52176088,7.08747175,0.00181139,0.00000000,0.00515919,0.62272654,1.18037620,5.89721731,0.04432760,1.02173047
-1.51575788,6.80492839,0.00175235,0.00000000,0.00527901,0.63146087,1.15089504,5.60758531,0.04385913,1.00565073
