energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
0.23111556,1.99571111,0.46894438,0.17664416,0.00712913,0.28829646,0.72851037,0.38624679,0.89477897,0.00000000
0.23711856,2.01419634,0.47525610,0.17612390,0.00727771,0.29144377,0.72138250,0.39321861,0.90217005,0.00000000
0.24312156,2.03883429,0.48245772,0.17643345,0.00757229,0.29680632,0.71426960,0.40142009,0.90999227,0.00000000
0.24912456,2.06925259,0.49042899,0.17752922,0.00800832,0.30429748,0.70701613,0.41077392,0.91811014,0.00000000
0.25512756,2.10503782,0.49903649,0.17935742,0.00857987,0.31378928,0.69950316,0.42119608,0.92642201,0.00000000
0.26113057,2.14573368,0.50813442,0.18185431,0.00927967,0.32511281,0.69165077,0.43259553,0.93485928,0.00000000
0.26713357,2.19083650,0.51756545,0.18494631,0.01009899,0.33805959,0.68341787,0.44487324,0.94338285,0.00000000
0.27313657,2.23978904,0.52716157,0.18855037,0.01102766,0.35238378,0.67479986,0.45792059,0.95197714,0.00000000
0.27913957,2.29197329,0.53674524,0.19257431,0.01205403,0.36780555,0.66582422,0.47161747,0.96064204,0.00000000
0.28514257,2.34670361,0.54613086,0.19691747,0.01316501,0.38401537,0.65654443,0.48583027,0.96938351,0.00000000
0.29114557,2.40322117,0.55512659,0.20147161,0.01434615,0.40067935,0.64703280,0.50040996,0.97820334,0.00000000
0.29714857,2.46069075,0.56353670,0.20612207,0.01558175,0.41744557,0.63737249,0.51519061,0.98708889,0.00000000
0.30315158,2.51820093,0.57116436,0.21074928,0.01685509,0.43395121,0.62764940,0.52998851,0.99600345,0.00000000
0.30915458,2.57476833,0.57781489,0.21523060,0.01814864,0.44983033,0.61794435,0.54460220,1.00487787,0.00000000
0.31515758,2.62934640,0.58329940,0.21944242,0.01944445,0.46472208,0.60832605,0.55881343,1.01360414,0.00000000
0.32116058,2.68083899,0.58743867,0.22326259,0.02072444,0.47827916,0.59884509,0.57238932,1.02203121,0.00000000
0.32716358,2.72811853,0.59006722,0.22657297,0.02197087,0.49017614,0.58952958,0.58508562,1.02996361,0.00000000
0.33316658,2.77004844,0.59103732,0.22926213,0.02316672,0.50011743,0.58038227,0.59665109,1.03716286,0.00000000
0.33916958,2.80550907,0.59022285,0.23122803,0.02429614,0.50784459,0.57137954,0.60683284,1.04335181,0.00000000
0.34517259,2.83342609,0.58752277,0.23238063,0.02534486,0.51314274,0.56247216,0.61538255,1.04822163,0.00000000
0.35117559,2.85280030,0.58286411,0.23264429,0.02630051,0.51584578,0.55358764,0.62206321,1.05144127,0.00000000
0.35717859,2.86273740,0.57620427,0.23195980,0.02715295,0.51584028,0.54463409,0.62665613,1.05266891,0.00000000
0.36318159,2.86247658,0.56753260,0.23028614,0.02789446,0.51306786,0.53550526,0.62896796,1.05156474,0.00000000
0.36918459,2.85141632,0.55687116,0.22760159,0.02851986,0.50752604,0.52608642,0.62883731,1.04780461,0.00000000
0.37518759,2.82913642,0.54427454,0.22390443,0.02902655,0.49926740,0.51626070,0.62614078,1.04109374,0.00000000
0.38119060,2.79541509,0.52982893,0.21921301,0.02941439,0.48839731,0.50591556,0.62079793,1.03117993,0.00000000
0.38719360,2.75024026,0.51365022,0.21356522,0.02968551,0.47507014,0.49494901,0.61277510,1.01786552,0.00000000
0.39319660,2.69381463,0.49588152,0.20701745,0.02984407,0.45948426,0.48327521,0.60208791,1.00101764,0.00000000
0.39919960,2.62655414,0.47668989,0.19964295,0.02989588,0.44187593,0.47082918,0.58880211,0.98057615,0.00000000
0.40520260,2.54908005,0.45626263,0.19152984,0.02984800,0.42251244,0.45757054,0.57303299,0.95655916,0.00000000
0.41120560,2.46220484,0.43480318,0.18277865,0.02970835,0.40168463,0.44348592,0.55494324,0.92906554,0.00000000
0.41720860,2.36691272,0.41252676,0.17349961,0.02948524,0.37969923,0.42859018,0.53473936,0.89827479,0.00000000
0.42321161,2.26433559,0.38965597,0.16380984,0.02918697,0.35687123,0.41292637,0.51266685,0.86444399,0.00000000
0.42921461,2.15572553,0.36641643,0.15383039,0.02882150,0.33351645,0.39656454,0.48900428,0.82790221,0.00000000
0.43521761,2.04242491,0.34303258,0.14368343,0.02839615,0.30994472,0.37959959,0.46405669,0.78904269,0.00000000
0.44122061,1.92583551,0.31972391,0.13348947,0.02791735,0.28645379,0.36214826,0.43814839,0.74831317,0.00000000
0.44722361,1.80738773,0.29670143,0.12336499,0.02739057,0.26332404,0.34434562,0.41161560,0.70620486,0.00000000
0.45322661,1.68851111,0.27416480,0.11342018,0.02682028,0.24081426,0.32634119,0.38479909,0.66324057,0.00000000
0.45922961,1.57060707,0.25229982,0.10375724,0.02620998,0.21915848,0.30829491,0.35803730,0.61996255,0.00000000
0.46523262,1.45502474,0.23127666,0.09446897,0.02556242,0.19856378,0.29037333,0.33165981,0.57692045,0.00000000
0.47123562,1.34304041,0.21124848,0.08563774,0.02487972,0.17920923,0.27274595,0.30598174,0.53465997,0.00000000
0.47723862,1.23584102,0.19235075,0.07733498,0.02416372,0.16124564,0.25558207,0.28129889,0.49371243,0.00000000
0.48324162,1.13451170,0.17470093,0.06962094,0.02341621,0.14479625,0.23904808,0.25788388,0.45458566,0.00000000
0.48924462,1.04002727,0.15839872,0.06254485,0.02263925,0.12995798,0.22330541,0.23598315,0.41775632,0.00000000
0.49524762,0.95324740,0.14352661,0.05614534,0.02183545,0.11680326,0.20850885,0.21581499,0.38366372,0.00000000
0.50125063,0.87491489,0.13015069,0.05045105,0.02100818,0.10538214,0.19480555,0.19756828,0.35270521,0.00000000
0.50725363,0.80565637,0.11832173,0.04548147,0.02016180,0.09572461,0.18233428,0.18140200,0.32523285,0.00000000
0.51325663,0.74598483,0.10807629,0.04124783,0.01930175,0.08784289,0.17122513,0.16744523,0.30155140,0.00000000
0.51925963,0.69630312,0.09943791,0.03775396,0.01843457,0.08173354,0.16159928,0.15579762,0.28191718,0.00000000
0.52526263,0.65690784,0.09241812,0.03499722,0.01756790,0.07737939,0.15356892,0.14653000,0.26653774,0.00000000
0.53126563,0.62799289,0.08701742,0.03296929,0.01671036,0.07475100,0.14723708,0.13968517,0.25557192,0.00000000
0.53726863,0.60965227,0.08322600,0.03165684,0.01587131,0.07380787,0.14269727,0.13527861,0.24913003,0.00000000
0.54327164,0.60188174,0.08102424,0.03104203,0.01506065,0.07449906,0.14003291,0.13329905,0.24727418,0.00000000
0.54927464,0.60457929,0.08038298,0.03110298,0.01428847,0.07676353,0.13931644,0.13370895,0.25001828,0.00000000
0.55527764,0.61754435,0.08126354,0.03181392,0.01356477,0.08053007,0.14060809,0.13644473,0.25732787,0.00000000
0.56128064,0.64047606,0.08361758,0.03314530,0.01289907,0.08571704,0.14395435,0.14141694,0.26911971,0.00000000
0.56728364,0.67297098,0.08738676,0.03506383,0.01230006,0.09223183,0.14938613,0.14851036,0.28526111,0.00000000
0.57328664,0.71452082,0.09250240,0.03753231,0.01177530,0.09997041,0.15691673,0.15758412,0.30556935,0.00000000
0.57928964,0.76451074,0.09888509,0.04050959,0.01133093,0.10881692,0.16653965,0.16847212,0.32981109,0.00000000
0.58529265,0.82221910,0.10644445,0.04395039,0.01097141,0.11864347,0.17822644,0.18098369,0.35770237,0.00000000
0.59129565,0.88681906,0.11507904,0.04780530,0.01069936,0.12931036,0.19192464,0.19490485,0.38890912,0.00000000
0.59729865,0.95738300,0.12467660,0.05202080,0.01051546,0.14066664,0.20755597,0.21000006,0.42304872,0.00000000
0.60330165,1.03288992,0.13511462,0.05653946,0.01041840,0.15255129,0.22501496,0.22601479,0.45969265,0.00000000
0.60930465,1.11223636,0.14626127,0.06130025,0.01040497,0.16479489,0.24416807,0.24267884,0.49837047,0.00000000
0.61530765,1.19425100,0.15797687,0.06623906,0.01047012,0.17722192,0.26485343,0.25971039,0.53857536,0.00000000
0.62131066,1.27771261,0.17011563,0.07128938,0.01060722,0.18965348,0.28688138,0.27682083,0.57977100,0.00000000
0.62731366,1.36137129,0.18252798,0.07638318,0.01080827,0.20191062,0.31003579,0.29372026,0.62140003,0.00000000
0.63331666,1.44397228,0.19506305,0.08145186,0.01106424,0.21381785,0.33407618,0.31012334,0.66289362,0.00000000
0.63931966,1.52428161,0.20757155,0.08642740,0.01136539,0.22520704,0.35874080,0.32575557,0.70368218,0.00000000
0.64532266,1.60111266,0.21990872,0.09124351,0.01170168,0.23592119,0.38375041,0.34035953,0.74320667,0.00000000
0.65132566,1.67335257,0.23193730,0.09583685,0.01206313,0.24581826,0.40881291,0.35370085,0.78093021,0.00000000
0.65732866,1.73998747,0.24353042,0.10014821,0.01244019,0.25477461,0.43362860,0.36557383,0.81634954,0.00000000
0.66333167,1.80012525,0.25457415,0.10412358,0.01282411,0.26268800,0.45789585,0.37580623,0.84900583,0.00000000
0.66933467,1.85301511,0.26496978,0.10771517,0.01320725,0.26948003,0.48131729,0.38426305,0.87849445,0.00000000
0.67533767,1.89806276,0.27463547,0.11088215,0.01358331,0.27509780,0.50360595,0.39084928,0.90447326,0.00000000
0.68134067,1.93484080,0.28350743,0.11359133,0.01394759,0.27951485,0.52449146,0.39551126,0.92666907,0.00000000
0.68734367,1.96309366,0.29154034,0.11581747,0.01429702,0.28273110,0.54372593,0.39823668,0.94488197,0.00000000
0.69334667,1.98273696,0.29870715,0.11754351,0.01463026,0.28477207,0.56108925,0.39905329,0.95898746,0.00000000
0.69934967,1.99385141,0.30499821,0.11876042,0.01494764,0.28568709,0.57639378,0.39802621,0.96893619,0.00000000
0.70535268,1.99667156,0.31041973,0.11946696,0.01525100,0.28554685,0.58948804,0.39525416,0.97475149,0.00000000
0.71135568,1.99156990,0.31499172,0.11966916,0.01554350,0.28444021,0.60025938,0.39086464,0.97652464,0.00000000
0.71735868,1.97903722,0.31874546,0.11937970,0.01582934,0.28247049,0.60863546,0.38500838,0.97440842,0.00000000
0.72336168,1.95966010,0.32172065,0.11861710,0.01611342,0.27975132,0.61458452,0.37785327,0.96860899,0.00000000
0.72936468,1.93409656,0.32396241,0.11740488,0.01640096,0.27640234,0.61811433,0.36957811,0.95937659,0.00000000
0.73536768,1.90305098,0.32551820,0.11577068,0.01669706,0.27254475,0.61926998,0.36036639,0.94699561,0.00000000
0.74137069,1.86724936,0.32643486,0.11374533,0.01700637,0.26829709,0.61813056,0.35040034,0.93177421,0.00000000
0.74737369,1.82741597,0.32675599,0.11136198,0.01733263,0.26377124,0.61480483,0.33985557,0.91403416,0.00000000
0.75337669,1.78425210,0.32651958,0.10865529,0.01767834,0.25906890,0.60942621,0.32889647,0.89410116,0.00000000
0.75937969,1.73841795,0.32575621,0.10566075,0.01804447,0.25427863,0.60214718,0.31767241,0.87229611,0.00000000
0.76538269,1.69051788,0.32448779,0.10241398,0.01843019,0.24947360,0.59313345,0.30631497,0.84892744,0.00000000
0.77138569,1.64108966,0.32272691,0.09895028,0.01883279,0.24471003,0.58255813,0.29493614,0.82428499,0.00000000
0.77738869,1.59059774,0.32047679,0.09530418,0.01924754,0.24002655,0.57059614,0.28362757,0.79863531,0.00000000
0.78339170,1.53943053,0.31773181,0.09150919,0.01966783,0.23544426,0.55741922,0.27246074,0.77221867,0.00000000
0.78939470,1.48790150,0.31447873,0.08759752,0.02008523,0.23096763,0.54319157,0.26148794,0.74524758,0.00000000
0.79539770,1.43625377,0.31069824,0.08360002,0.02048977,0.22658617,0.52806647,0.25074407,0.71790689,0.00000000
0.80140070,1.38466764,0.30636702,0.07954607,0.02087026,0.22227671,0.51218383,0.24024889,0.69035526,0.00000000
0.80740370,1.33327050,0.30146011,0.07546360,0.02121467,0.21800623,0.49566891,0.23000984,0.66272773,0.00000000
0.81340670,1.28214845,0.29595336,0.07137907,0.02151057,0.21373512,0.47863196,0.22002496,0.63513932,0.00000000
0.81940970,1.23135894,0.28982602,0.06731755,0.02174565,0.20942071,0.46116894,0.21028598,0.60768919,0.00000000
0.82541271,1.18094375,0.28306323,0.06330273,0.02190812,0.20502083,0.44336305,0.20078136,0.58046520,0.00000000
0.83141571,1.13094160,0.27565831,0.05935697,0.02198729,0.20049739,0.42528692,0.19149909,0.55354863,0.00000000
0.83741871,1.08139979,0.26761470,0.05550134,0.02197393,0.19581967,0.40700529,0.18242917,0.52701858,0.00000000
0.84342171,1.03238427,0.25894754,0.05175562,0.02186071,0.19096718,0.38857793,0.17356577,0.50095601,0.00000000
0.84942471,0.98398776,0.24968475,0.04813830,0.02164248,0.18593208,0.37006251,0.16490878,0.47544708,0.00000000
0.85542771,0.93633547,0.23986754,0.04466654,0.02131652,0.18072082,0.35151738,0.15646496,0.45058562,0.00000000
0.86143072,0.88958827,0.22955038,0.04135612,0.02088266,0.17535517,0.33300380,0.14824851,0.42647462,0.00000000
0.86743372,0.84394303,0.21880035,0.03822138,0.02034333,0.16987234,0.31458767,0.14028106,0.40322659,0.00000000
0.87343672,0.79963039,0.20769600,0.03527513,0.01970345,0.16432435,0.29634060,0.13259121,0.38096280,0.00000000
0.87943972,0.75690977,0.19632566,0.03252851,0.01897032,0.15877654,0.27834017,0.12521359,0.35981149,0.00000000
0.88544272,0.71606215,0.18478531,0.02999094,0.01815331,0.15330537,0.26066943,0.11818745,0.33990490,0.00000000
0.89144572,0.67738074,0.17317618,0.02766991,0.01726356,0.14799558,0.24341576,0.11155503,0.32137554,0.00000000
0.89744872,0.64116015,0.16160205,0.02557092,0.01631362,0.14293677,0.22666900,0.10535957,0.30435162,0.00000000
0.90345173,0.60768441,0.15016645,0.02369728,0.01531699,0.13821959,0.21051913,0.09964321,0.28895203,0.00000000
0.90945473,0.57721451,0.13896989,0.02205006,0.01428774,0.13393180,0.19505356,0.09444485,0.27528094,0.00000000
0.91545773,0.54997602,0.12810720,0.02062792,0.01324001,0.13015417,0.18035426,0.08979801,0.26342254,0.00000000
0.92146073,0.52614730,0.11766512,0.01942705,0.01218765,0.12695660,0.16649489,0.08572887,0.25343583,0.00000000
0.92746373,0.50584905,0.10772016,0.01844111,0.01114384,0.12439456,0.15353809,0.08225448,0.24535012,0.00000000
0.93346673,0.48913555,0.09833692,0.01766119,0.01012073,0.12250601,0.14153308,0.07938132,0.23916122,0.00000000
0.93946973,0.47598811,0.08956688,0.01707590,0.00912923,0.12130894,0.13051377,0.07710427,0.23482866,0.00000000
0.94547274,0.46631119,0.08144764,0.01667139,0.00817877,0.12079976,0.12049740,0.07540590,0.23227411,0.00000000
0.95147574,0.45993136,0.07400273,0.01643153,0.00727717,0.12095238,0.11148385,0.07425638,0.23138121,0.00000000
0.95747874,0.45659923,0.06724189,0.01633812,0.00643061,0.12171840,0.10345558,0.07361378,0.23199679,0.00000000
0.96348174,0.45599450,0.06116182,0.01637119,0.00564361,0.12302800,0.09637829,0.07342488,0.23393362,0.00000000
0.96948474,0.45773394,0.05574739,0.01650933,0.00491911,0.12479187,0.09020219,0.07362649,0.23697454,0.00000000
0.97548774,0.46138199,0.05097316,0.01673010,0.00425854,0.12690389,0.08486384,0.07414718,0.24087798,0.00000000
0.98149075,0.46646378,0.04680525,0.01701053,0.00366202,0.12924452,0.08028848,0.07490934,0.24538465,0.00000000
0.98749375,0.47247997,0.04320337,0.01732759,0.00312850,0.13168478,0.07639270,0.07583161,0.25022511,0.00000000
0.99349675,0.47892289,0.04012299,0.01765875,0.00265596,0.13409060,0.07308739,0.07683145,0.25512804,0.00000000
0.99949975,0.48529332,0.03751755,0.01798254,0.00224165,0.13632746,0.07028077,0.07782782,0.25982883,0.00000000
1.00550275,0.49111728,0.03534063,0.01827905,0.00188225,0.13826496,0.06788146,0.07874388,0.26407815,0.00000000
1.01150575,0.49596214,0.03354800,0.01853046,0.00157407,0.13978133,0.06580135,0.07950956,0.26765019,0.00000000
1.01750875,0.49945129,0.03209947,0.01872150,0.00131325,0.14076752,0.06395827,0.08006387,0.27035006,0.00000000
1.02351176,0.50127697,0.03096051,0.01883981,0.00109594,0.14113072,0.06227835,0.08035695,0.27202034,0.00000000
1.02951476,0.50121043,0.03010362,0.01887625,0.00091839,0.14079737,0.06069789,0.08035165,0.27254611,0.00000000
1.03551776,0.49910929,0.02950927,0.01882509,0.00077710,0.13971518,0.05916481,0.08002471,0.27185853,0.00000000
1.04152076,0.49492162,0.02916657,0.01868409,0.00066889,0.13785449,0.05763963,0.07936733,0.26993668,0.00000000
1.04752376,0.48868657,0.02907355,0.01845444,0.00059100,0.13520860,0.05609585,0.07838527,0.26680759,0.00000000
1.05352676,0.48053166,0.02923701,0.01814063,0.00054111,0.13179330,0.05451994,0.07709837,0.26254442,0.00000000
1.05952976,0.47066672,0.02967208,0.01775018,0.00051733,0.12764556,0.05291070,0.07553952,0.25726298,0.00000000
1.06553277,0.45937482,0.03040130,0.01729324,0.00051828,0.12282150,0.05127834,0.07375319,0.25111655,0.00000000
1.07153577,0.44700052,0.03145346,0.01678216,0.00054296,0.11739368,0.04964311,0.07179348,0.24428938,0.00000000
1.07753877,0.43393593,0.03286202,0.01623093,0.00059081,0.11144801,0.04803358,0.06972192,0.23698910,0.00000000
1.08354177,0.42060524,0.03466338,0.01565464,0.00066160,0.10508030,0.04648476,0.06760487,0.22943827,0.00000000
1.08954477,0.40744807,0.03689476,0.01506884,0.00075537,0.09839262,0.04503601,0.06551095,0.22186556,0.00000000
1.09554777,0.39490264,0.03959204,0.01448896,0.00087236,0.09148975,0.04372890,0.06350828,0.21449676,0.00000000
1.10155078,0.38338902,0.04278744,0.01392973,0.00101292,0.08447575,0.04260504,0.06166180,0.20754611,0.00000000
1.10755378,0.37329336,0.04650712,0.01340460,0.00117740,0.07745084,0.04170398,0.06003085,0.20120823,0.00000000
1.11355678,0.36495348,0.05076890,0.01292534,0.00136607,0.07050864,0.04106130,0.05866683,0.19565091,0.00000000
1.11955978,0.35864637,0.05558011,0.01250157,0.00157899,0.06373395,0.04070678,0.05761132,0.19100915,0.00000000
1.12556278,0.35457803,0.06093559,0.01214050,0.00181595,0.05720105,0.04066295,0.05689452,0.18738048,0.00000000
1.13156578,0.35287599,0.06681612,0.01184674,0.00207632,0.05097249,0.04094385,0.05653419,0.18482189,0.00000000
1.13756878,0.35358460,0.07318716,0.01162217,0.00235903,0.04509849,0.04155413,0.05653495,0.18334837,0.00000000
1.14357179,0.35666346,0.07999815,0.01146601,0.00266244,0.03961684,0.04248849,0.05688823,0.18293310,0.00000000
1.14957479,0.36198882,0.08718237,0.01137488,0.00298431,0.03455319,0.04373153,0.05757259,0.18350927,0.00000000
1.15557779,0.36935791,0.09465734,0.01134307,0.00332179,0.02992184,0.04525791,0.05855454,0.18497346,0.00000000
1.16158079,0.37849615,0.10232602,0.01136284,0.00367138,0.02572672,0.04703291,0.05978982,0.18719034,0.00000000
1.16758379,0.38906686,0.11007851,0.01142477,0.00402896,0.02196264,0.04901331,0.06122510,0.18999867,0.00000000
1.17358679,0.40068318,0.11779448,0.01151822,0.00438986,0.01861675,0.05114862,0.06279988,0.19321821,0.00000000
1.17958979,0.41292179,0.12534617,0.01163179,0.00474889,0.01566994,0.05338257,0.06444880,0.19665727,0.00000000
1.18559280,0.42533794,0.13260187,0.01175385,0.00510049,0.01309834,0.05565486,0.06610406,0.20012081,0.00000000
1.19159580,0.43748131,0.13942982,0.01187298,0.00543887,0.01087472,0.05790308,0.06769787,0.20341848,0.00000000
1.19759880,0.44891205,0.14570234,0.01197852,0.00575808,0.00896976,0.06006473,0.06916499,0.20637264,0.00000000
1.20360180,0.45921656,0.15130007,0.01206098,0.00605229,0.00735324,0.06207931,0.07044512,0.20882570,0.00000000
1.20960480,0.46802231,0.15611611,0.01211243,0.00631587,0.00599500,0.06389039,0.07148510,0.21064688,0.00000000
1.21560780,0.47501126,0.16005994,0.01212686,0.00654361,0.00486580,0.06544752,0.07224088,0.21173785,0.00000000
1.22161081,0.47993132,0.16306089,0.01210044,0.00673088,0.00393791,0.06670804,0.07267912,0.21203720,0.00000000
1.22761381,0.48260547,0.16507101,0.01203166,0.00687380,0.00318563,0.06763859,0.07277843,0.21152355,0.00000000
1.23361681,0.48293818,0.16606724,0.01192145,0.00696934,0.00258563,0.06821629,0.07253010,0.21021716,0.00000000
1.23961981,0.48091885,0.16605271,0.01177318,0.00701547,0.00211707,0.06842961,0.07193849,0.20818004,0.00000000
1.24562281,0.47662223,0.16505715,0.01159252,0.00701119,0.00176172,0.06827878,0.07102079,0.20551449,0.00000000
1.25162581,0.47020572,0.16313635,0.01138731,0.00695660,0.00150391,0.06777583,0.06980644,0.20236018,0.00000000
1.25762881,0.46190365,0.16037063,0.01116727,0.00685287,0.00133043,0.06694417,0.06833606,0.19888986,0.00000000
1.26363182,0.45201887,0.15686243,0.01094368,0.00670220,0.00123034,0.06581773,0.06665999,0.19530375,0.00000000
1.26963482,0.44091180,0.15273317,0.01072898,0.00650778,0.00119475,0.06443981,0.06483645,0.19182303,0.00000000
1.27563782,0.42898753,0.14811928,0.01053636,0.00627361,0.00121657,0.06286145,0.06292952,0.18868228,0.00000000
1.28164082,0.41668126,0.14316781,0.01037927,0.00600444,0.00129025,0.06113969,0.06100685,0.18612152,0.00000000
1.28764382,0.40444283,0.13803158,0.01027093,0.00570555,0.00141151,0.05933547,0.05913724,0.18437774,0.00000000
1.29364682,0.39272069,0.13286426,0.01022387,0.00538261,0.00157701,0.05751151,0.05738829,0.18367644,0.00000000
1.29964982,0.38194606,0.12781536,0.01024946,0.00504147,0.00178416,0.05573017,0.05582397,0.18422329,0.00000000
1.30565283,0.37251780,0.12302548,0.01035741,0.00468805,0.00203079,0.05405124,0.05450247,0.18619633,0.00000000
1.31165583,0.36478840,0.11862193,0.01055542,0.00432810,0.00231495,0.05253005,0.05347413,0.18973884,0.00000000
1.31765883,0.35905188,0.11471483,0.01084880,0.00396709,0.00263467,0.05121564,0.05277974,0.19495316,0.00000000
1.32366183,0.35553369,0.11139400,0.01124021,0.00361008,0.00298781,0.05014934,0.05244912,0.20189584,0.00000000
1.32966483,0.35438325,0.10872654,0.01172942,0.00326160,0.00337187,0.04936365,0.05250015,0.21057415,0.00000000
1.33566783,0.35566928,0.10675533,0.01231325,0.00292560,0.00378389,0.04888156,0.05293814,0.22094424,0.00000000
1.34167084,0.35937813,0.10549840,0.01298547,0.00260537,0.00422037,0.04871627,0.05375572,0.23291109,0.00000000
1.34767384,0.36541521,0.10494931,0.01373696,0.00230353,0.00467725,0.04887145,0.05493314,0.24633036,0.00000000
1.35367684,0.37360952,0.10507836,0.01455587,0.00202204,0.00514990,0.04934188,0.05643905,0.26101220,0.00000000
1.35967984,0.38372117,0.10583474,0.01542789,0.00176219,0.00563319,0.05011459,0.05823169,0.27672694,0.00000000
1.36568284,0.39545162,0.10714943,0.01633666,0.00152471,0.00612162,0.05117039,0.06026050,0.29321269,0.00000000
1.37168584,0.40845638,0.10893880,0.01726426,0.00130976,0.00660944,0.05248578,0.06246805,0.31018453,0.00000000
1.37768884,0.42235968,0.11110871,0.01819174,0.00111703,0.00709082,0.05403512,0.06479233,0.32734525,0.00000000
1.38369185,0.43677064,0.11355910,0.01909974,0.00094582,0.00756014,0.05579305,0.06716915,0.34439702,0.00000000
1.38969485,0.45130029,0.11618869,0.01996916,0.00079511,0.00801213,0.05773698,0.06953474,0.36105391,0.00000000
1.39569785,0.46557883,0.11889976,0.02078185,0.00066360,0.00844220,0.05984961,0.07182836,0.37705449,0.00000000
1.40170085,0.47927239,0.12160280,0.02152122,0.00054987,0.00884665,0.06212131,0.07399483,0.39217416,0.00000000
1.40770385,0.49209858,0.12422075,0.02217290,0.00045236,0.00922291,0.06455227,0.07598686,0.40623655,0.00000000
1.41370685,0.50384014,0.12669273,0.02272528,0.00036947,0.00956974,0.06715428,0.07776715,0.41912352,0.00000000
1.41970985,0.51435603,0.12897706,0.02316999,0.00029960,0.00988740,0.06995199,0.07931006,0.43078306,0.00000000
1.42571286,0.52358935,0.13105347,0.02350224,0.00024120,0.01017774,0.07298364,0.08060283,0.44123477,0.00000000
1.43171586,0.53157168,0.13292424,0.02372102,0.00019279,0.01044426,0.07630105,0.08164629,0.45057228,0.00000000
1.43771886,0.53842337,0.13461437,0.02382920,0.00015299,0.01069206,0.07996888,0.08245494,0.45896255,0.00000000
1.44372186,0.54434983,0.13617064,0.02383338,0.00012053,0.01092772,0.08406302,0.08305646,0.46664164,0.00000000
1.44972486,0.54963350,0.13765956,0.02374369,0.00009428,0.01115914,0.08866827,0.08349059,0.47390701,0.00000000
1.45572786,0.55462202,0.13916428,0.02357338,0.00007322,0.01139522,0.09387515,0.08380745,0.48110648,0.00000000
1.46173087,0.55971271,0.14078063,0.02333825,0.00005646,0.01164554,0.09977600,0.08406532,0.48862417,0.00000000
1.46773387,0.56533405,0.14261226,0.02305605,0.00004323,0.01191996,0.10646047,0.08432795,0.49686380,0.00000000
1.47373687,0.57192485,0.14476528,0.02274568,0.00003287,0.01222817,0.11401060,0.08466158,0.50622999,0.00000000
1.47973987,0.57991192,0.14734251,0.02242644,0.00002482,0.01257917,0.12249546,0.08513172,0.51710837,0.00000000
1.48574287,0.58968731,0.15043752,0.02211717,0.00001863,0.01298084,0.13196592,0.08579986,0.52984524,0.00000000
1.49174587,0.60158600,0.15412890,0.02183547,0.00001392,0.01343946,0.14244947,0.08672021,0.54472779,0.00000000
1.49774887,0.61586518,0.15847493,0.02159693,0.00001037,0.01395923,0.15394550,0.08793673,0.56196570,0.00000000
1.50375188,0.63268613,0.16350887,0.02141445,0.00000774,0.01454197,0.16642133,0.08948048,0.58167519,0.00000000
1.50975488,0.65209956,0.16923519,0.02129769,0.00000584,0.01518675,0.17980917,0.09136743,0.60386618,0.00000000
1.51575788,0.67403534,0.17562698,0.02125264,0.00000452,0.01588980,0.19400425,0.09359695,0.62843357,0.00000000
1.52176088,0.69829707,0.18262454,0.02128135,0.00000370,0.01664437,0.20886432,0.09615092,0.65515289,0.00000000
1.52776388,0.72456210,0.19013547,0.02138187,0.00000330,0.01744080,0.22421076,0.09899365,0.68368103,0.00000000
1.53376688,0.75238705,0.19803616,0.02154828,0.00000331,0.01826673,0.23983113,0.10207248,0.71356206,0.00000000
1.53976988,0.78121883,0.20617470,0.02177101,0.00000374,0.01910741,0.25548345,0.10531923,0.74423811,0.00000000
1.54577289,0.81041081,0.21437516,0.02203719,0.00000463,0.01994613,0.27090188,0.10865235,0.77506504,0.00000000
1.55177589,0.83924355,0.22244305,0.02233123,0.00000611,0.02076481,0.28580387,0.11197961,0.80533236,0.00000000
1.55777889,0.86694923,0.23017177,0.02263551,0.00000831,0.02154460,0.29989830,0.11520142,0.83428658,0.00000000
1.56378189,0.89273898,0.23734972,0.02293107,0.00001146,0.02226663,0.31289458,0.11821447,0.86115714,0.00000000
1.56978489,0.91583163,0.24376790,0.02319848,0.00001586,0.02291274,0.32451210,0.12091559,0.88518374,0.00000000
1.57578789,0.93548297,0.24922752,0.02341859,0.00002189,0.02346630,0.33448982,0.12320568,0.90564398,0.00000000
1.58179090,0.95101398,0.25354739,0.02357340,0.00003009,0.02391293,0.34259546,0.12499351,0.92188001,0.00000000
1.58779390,0.96183705,0.25657071,0.02364674,0.00004111,0.02424123,0.34863399,0.12619925,0.93332306,0.00000000
1.59379690,0.96747883,0.25817097,0.02362496,0.00005580,0.02444344,0.35245499,0.12675755,0.93951480,0.00000000
1.59979990,0.96759894,0.25825678,0.02349747,0.00007522,0.02451601,0.35395848,0.12662005,0.94012458,0.00000000
1.60580290,0.96200364,0.25677523,0.02325716,0.00010067,0.02446004,0.35309913,0.12575723,0.93496177,0.00000000
1.61180590,0.95065406,0.25371393,0.02290067,0.00013378,0.02428159,0.34988853,0.12415957,0.92398286,0.00000000
1.61780890,0.93366877,0.24910140,0.02242854,0.00017651,0.02399196,0.34439547,0.12183784,0.90729295,0.00000000
