energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-4.30115058,4.87907857,0.00949963,0.16940258,0.70816446,3.58594126,0.01222163,1.09341673
-4.29514757,4.72434839,0.00841077,0.16082839,0.67310693,3.49076009,0.01192449,1.04944574
-4.28914457,4.56029355,0.00741692,0.15197454,0.63705643,3.38797911,0.01158096,1.00389035
-4.28314157,4.38849019,0.00651537,0.14293959,0.60038005,3.27859027,0.01119300,0.95718083
-4.27713857,4.21059413,0.00570229,0.13382108,0.56344269,3.16367326,0.01076358,0.90974278
-4.27113557,4.02831352,0.00497297,0.12471324,0.52660082,3.04437980,0.01029658,0.86198867
-4.26513257,3.84337980,0.00432211,0.11570511,0.49019643,2.92191531,0.00979670,0.81431011
-4.25912956,3.65751782,0.00374401,0.10687878,0.45455157,2.79751846,0.00926934,0.76707103
-4.25312656,3.47241561,0.00323280,0.09830799,0.41996335,2.67243881,0.00872040,0.72060196
-4.24712356,3.28969476,0.00278260,0.09005700,0.38669967,2.54791322,0.00815616,0.67519567
-4.24112056,3.11088219,0.00238765,0.08217993,0.35499581,2.42514164,0.00758306,0.63110416
-4.23511756,2.93738402,0.00204241,0.07472030,0.32505180,2.30526310,0.00700755,0.58853711
-4.22911456,2.77046234,0.00174165,0.06771104,0.29703073,2.18933255,0.00643588,0.54766179
-4.22311156,2.61121543,0.00148050,0.06117472,0.27105794,2.07829936,0.00587396,0.50860422
-4.21710855,2.46056199,0.00125444,0.05512409,0.24722105,1.97298825,0.00532722,0.47145153
-4.21110555,2.31922976,0.00105938,0.04956288,0.22557074,1.87408322,0.00480048,0.43625529
-4.20510255,2.18774864,0.00089158,0.04448671,0.20612228,1.78211502,0.00429789,0.40303554
-4.19909955,2.06644857,0.00074768,0.03988419,0.18885758,1.69745273,0.00382284,0.37178536
-4.19309655,1.95546199,0.00062469,0.03573803,0.17372780,1.62029948,0.00337795,0.34247559
-4.18709355,1.85473068,0.00051992,0.03202623,0.16065628,1.55069278,0.00296507,0.31505963
-4.18109055,1.76401692,0.00043099,0.02872320,0.14954177,1.48850919,0.00258532,0.28947799
-4.17508754,1.68291831,0.00035580,0.02580084,0.14026183,1.43347332,0.00223909,0.26566249
-4.16908454,1.61088606,0.00029247,0.02322957,0.13267638,1.38517092,0.00192616,0.24353992
-4.16308154,1.54724613,0.00023937,0.02097917,0.12663122,1.34306563,0.00164574,0.22303516
-4.15707854,1.49122271,0.00019503,0.01901956,0.12196158,1.30651887,0.00139658,0.20407369
-4.15107554,1.44196348,0.00015820,0.01732147,0.11849566,1.27481237,0.00117705,0.18658344
-4.14507254,1.39856611,0.00012775,0.01585693,0.11605801,1.24717262,0.00098524,0.17049622
-4.13906953,1.36010524,0.00010271,0.01459971,0.11447286,1.22279645,0.00081903,0.15574856
-4.13306653,1.32565939,0.00008224,0.01352559,0.11356731,1.20087715,0.00067618,0.14228225
-4.12706353,1.29433717,0.00006559,0.01261265,0.11317439,1.18063013,0.00055443,0.13004455
-4.12106053,1.26530204,0.00005214,0.01184132,0.11313587,1.16131751,0.00045150,0.11898830
-4.11505753,1.23779505,0.00004133,0.01119457,0.11330498,1.14227072,0.00036522,0.10907187
-4.10905453,1.21115485,0.00003270,0.01065786,0.11354871,1.12291051,0.00029350,0.10025908
-4.10305153,1.18483445,0.00002585,0.01021919,0.11374997,1.10276366,0.00023442,0.09251918
-4.09704852,1.15841419,0.00002046,0.00986902,0.11380928,1.08147581,0.00018621,0.08582680
-4.09104552,1.13161047,0.00001623,0.00960025,0.11364613,1.05882001,0.00014732,0.08016191
-4.08504252,1.10427989,0.00001294,0.00940805,0.11319987,1.03470079,0.00011635,0.07550987
-4.07903952,1.07641871,0.00001040,0.00928981,0.11243011,1.00915341,0.00009215,0.07186124
-4.07303652,1.04815751,0.00000845,0.00924493,0.11131666,0.98233845,0.00007373,0.06921165
-4.06703352,1.01975123,0.00000697,0.00927466,0.10985890,0.95453206,0.00006035,0.06756140
-4.06103052,0.99156491,0.00000586,0.00938188,0.10807477,0.92611192,0.00005145,0.06691489
-4.05502751,0.96405568,0.00000504,0.00957085,0.10599914,0.89753985,0.00004669,0.06727978
-4.04902451,0.93775153,0.00000446,0.00984699,0.10368198,0.86934142,0.00004596,0.06866595
-4.04302151,0.91322790,0.00000407,0.01021655,0.10118606,0.84208362,0.00004940,0.07108420
-4.03701851,0.89108285,0.00000387,0.01068638,0.09858451,0.81635130,0.00005736,0.07454475
-4.03101551,0.87191192,0.00000382,0.01126364,0.09595825,0.79272355,0.00007053,0.07905570
-4.02501251,0.85628387,0.00000394,0.01195559,0.09339346,0.77175080,0.00008986,0.08462143
-4.01900950,0.84471818,0.00000425,0.01276933,0.09097918,0.75393379,0.00011670,0.09124115
-4.01300650,0.83766561,0.00000475,0.01371174,0.08880513,0.73970519,0.00015275,0.09890773
-4.00700350,0.83549252,0.00000550,0.01478938,0.08695995,0.72941472,0.00020021,0.10760690
-4.00100050,0.83846993,0.00000654,0.01600851,0.08552983,0.72331845,0.00026175,0.11731700
-3.99499750,0.84676777,0.00000793,0.01737523,0.08459770,0.72157273,0.00034063,0.12800939
-3.98899450,0.86045471,0.00000976,0.01889573,0.08424285,0.72423298,0.00044072,0.13964951
-3.98299150,0.87950360,0.00001213,0.02057655,0.08454118,0.73125744,0.00056657,0.15219876
-3.97698849,0.90380227,0.00001513,0.02242506,0.08556579,0.74251562,0.00072347,0.16561706
-3.97098549,0.93316908,0.00001891,0.02444987,0.08738806,0.75780105,0.00091743,0.17986601
-3.96498249,0.96737240,0.00002362,0.02666132,0.09007892,0.77684754,0.00115527,0.19491257
-3.95897949,1.00615287,0.00002943,0.02907201,0.09371016,0.79934810,0.00144453,0.21073295
-3.95297649,1.04924689,0.00003654,0.03169716,0.09835581,0.82497546,0.00179348,0.22731647
-3.94697349,1.09641010,0.00004517,0.03455497,0.10409306,0.85340295,0.00221102,0.24466915
-3.94097049,1.14743884,0.00005556,0.03766673,0.11100289,0.88432439,0.00270656,0.26281655
-3.93496748,1.20218834,0.00006799,0.04105678,0.11916989,0.91747189,0.00328987,0.28180558
-3.92896448,1.26058579,0.00008275,0.04475218,0.12868140,0.95263022,0.00397082,0.30170504
-3.92296148,1.32263718,0.00010016,0.04878211,0.13962566,0.98964673,0.00475918,0.32260445
-3.91695848,1.38842696,0.00012056,0.05317696,0.15208897,1.02843611,0.00566429,0.34461110
-3.91095548,1.45810982,0.00014432,0.05796708,0.16615192,1.06897936,0.00669469,0.36784522
-3.90495248,1.53189456,0.00017183,0.06318132,0.18188462,1.11131687,0.00785783,0.39243316
-3.89894947,1.61002056,0.00020351,0.06884525,0.19934126,1.15553576,0.00915958,0.41849887
-3.89294647,1.69272771,0.00023977,0.07497927,0.21855403,1.20175215,0.01060394,0.44615399
-3.88694347,1.78022142,0.00028109,0.08159660,0.23952680,1.25008920,0.01219265,0.47548680
-3.88094047,1.87263451,0.00032793,0.08870132,0.26222896,1.30065232,0.01392481,0.50655075
-3.87493747,1.96998840,0.00038079,0.09628651,0.28658967,1.35350296,0.01579669,0.53935311
-3.86893447,2.07215602,0.00044019,0.10433271,0.31249296,1.40863289,0.01780152,0.57384448
-3.86293147,2.17882920,0.00050667,0.11280669,0.33977423,1.46594049,0.01992936,0.60990985
-3.85692846,2.28949279,0.00058079,0.12166079,0.36821830,1.52521106,0.02216719,0.64736187
-3.85092546,2.40340798,0.00066313,0.13083281,0.39755945,1.58610245,0.02449901,0.68593701
-3.84492246,2.51960636,0.00075429,0.14024649,0.42748362,1.64813749,0.02690611,0.72529497
-3.83891946,2.63689614,0.00085486,0.14981276,0.45763297,1.71070401,0.02936752,0.76502180
-3.83291646,2.75388081,0.00096545,0.15943156,0.48761260,1.77306297,0.03186045,0.80463672
-3.82691346,2.86899013,0.00108664,0.16899434,0.51699945,1.83436451,0.03436093,0.84360266
-3.82091046,2.98052230,0.00121899,0.17838697,0.54535308,1.89367151,0.03684448,0.88134008
-3.81490745,3.08669555,0.00136299,0.18749313,0.57222782,1.94998948,0.03928680,0.91724366
-3.80890445,3.18570675,0.00151906,0.19619785,0.59718588,2.00230130,0.04166450,0.95070101
-3.80290145,3.27579400,0.00168750,0.20439116,0.61981080,2.04960500,0.04395575,0.98111274
-3.79689845,3.35530007,0.00186843,0.21197148,0.63972057,2.09095250,0.04614091,1.00791264
-3.79089545,3.42273316,0.00206181,0.21884879,0.65657993,2.12548707,0.04820302,1.03058723
-3.78489245,3.47682191,0.00226732,0.22494724,0.67011099,2.15247760,0.05012815,1.04869356
-3.77888944,3.51656144,0.00248441,0.23020711,0.68010189,2.17134750,0.05190560,1.06187439
-3.77288644,3.54124827,0.00271215,0.23458608,0.68641295,2.18169691,0.05352799,1.06987009
-3.76688344,3.55050219,0.00294930,0.23805960,0.68898006,2.18331685,0.05499107,1.07252649
-3.76088044,3.54427423,0.00319422,0.24062059,0.68781515,2.17619472,0.05629348,1.06979872
-3.75487744,3.52284045,0.00344489,0.24227829,0.68300380,2.16051105,0.05743632,1.06175050
-3.74887444,3.48678248,0.00369891,0.24305645,0.67470017,2.13662782,0.05842263,1.04854945
-3.74287144,3.43695616,0.00395349,0.24299106,0.66311957,2.10506937,0.05925680,1.03045858
-3.73686843,3.37445042,0.00420554,0.24212761,0.64852917,2.06649701,0.05994395,1.00782452
-3.73086543,3.30053909,0.00445168,0.24051827,0.63123724,2.02167929,0.06048933,0.98106345
-3.72486243,3.21662852,0.00468836,0.23821902,0.61158176,1.97145943,0.06089783,0.95064528
-3.71885943,3.12420414,0.00491192,0.23528695,0.58991870,1.91672216,0.06117349,0.91707717
-3.71285643,3.02477865,0.00511873,0.23177794,0.56661083,1.85836159,0.06131923,0.88088710
-3.70685343,2.91984482,0.00530528,0.22774479,0.54201730,1.79725195,0.06133671,0.84260837
-3.70085043,2.81083470,0.00546835,0.22323587,0.51648463,1.73422255,0.06122631,0.80276565
-3.69484742,2.69908713,0.00560511,0.21829443,0.49033927,1.67003810,0.06098733,0.76186304
-3.68884442,2.58582444,0.00571325,0.21295844,0.46388194,1.60538496,0.06061832,0.72037461
-3.68284142,2.47213860,0.00579111,0.20726103,0.43738389,1.54086368,0.06011749,0.67873741
-3.67683842,2.35898669,0.00583777,0.20123132,0.41108490,1.47698751,0.05948330,0.63734710
-3.67083542,2.24719466,0.00585312,0.19489571,0.38519291,1.41418659,0.05871501,0.59655589
-3.66483242,2.13746815,0.00583792,0.18827932,0.35988512,1.35281675,0.05781328,0.55667264
-3.65882941,2.03040883,0.00579380,0.18140755,0.33531013,1.29317198,0.05678079,0.51796459
-3.65282641,1.92653419,0.00572328,0.17430758,0.31159089,1.23549936,0.05562266,0.48066043
-3.64682341,1.82629916,0.00562969,0.16700978,0.28882808,1.18001508,0.05434693,0.44495412
-3.64082041,1.73011747,0.00551710,0.15954873,0.26710367,1.12692040,0.05296470,0.41100912
-3.63481741,1.63838134,0.00539022,0.15196400,0.24648435,1.07641634,0.05149031,0.37896260
-3.62881441,1.55147796,0.00525422,0.14430048,0.22702458,1.02871609,0.04994116,0.34892933
-3.62281141,1.46980174,0.00511463,0.13660834,0.20876921,0.98405434,0.04833751,0.32100500
-3.61680840,1.39376167,0.00497713,0.12894251,0.19175549,0.94269294,0.04670199,0.29526878
-3.61080540,1.32378344,0.00484735,0.12136194,0.17601442,0.90492269,0.04505903,0.27178517
-3.60480240,1.26030628,0.00473071,0.11392834,0.16157152,0.87106093,0.04343413,0.25060497
-3.59879940,1.20377501,0.00463221,0.10670488,0.14844709,0.84144535,0.04185306,0.23176568
-3.59279640,1.15462777,0.00455625,0.09975460,0.13665596,0.81642419,0.04034094,0.21529119
-3.58679340,1.11328023,0.00450652,0.09313877,0.12620700,0.79634344,0.03892138,0.20119122
-3.58079040,1.08010751,0.00448579,0.08691529,0.11710227,0.78153169,0.03761559,0.18946040
-3.57478739,1.05542449,0.00449588,0.08113710,0.10933631,0.77228345,0.03644154,0.18007737
-3.56878439,1.03946603,0.00453751,0.07585078,0.10289520,0.76884173,0.03541327,0.17300395
-3.56278139,1.03236788,0.00461033,0.07109532,0.09775598,0.77138082,0.03454028,0.16818460
-3.55677839,1.03414944,0.00471286,0.06690112,0.09388607,0.77999002,0.03382710,0.16554616
-3.55077539,1.04469936,0.00484258,0.06328924,0.09124306,0.79465932,0.03327305,0.16499808
-3.54477239,1.06376463,0.00499594,0.06027090,0.08977472,0.81526764,0.03287217,0.16643303
-3.53876938,1.09094394,0.00516851,0.05784730,0.08941924,0.84157435,0.03261340,0.16972802
-3.53276638,1.12568564,0.00535511,0.05600963,0.09010583,0.87321458,0.03248087,0.17474590
-3.52676338,1.16729077,0.00554997,0.05473936,0.09175542,0.90969874,0.03245448,0.18133718
-3.52076038,1.21492104,0.00574687,0.05400877,0.09428167,0.95041649,0.03251057,0.18934219
-3.51475738,1.26761173,0.00593943,0.05378158,0.09759202,0.99464517,0.03262275,0.19859339
-3.50875438,1.32428931,0.00612122,0.05401390,0.10158888,1.04156264,0.03276285,0.20891777
-3.50275138,1.38379311,0.00628604,0.05465514,0.10617089,1.09026414,0.03290191,0.22013929
-3.49674837,1.44490056,0.00642806,0.05564919,0.11123409,1.13978285,0.03301123,0.23208118
-3.49074537,1.50635512,0.00654205,0.05693558,0.11667318,1.18911340,0.03306335,0.24456822
-3.48474237,1.56689605,0.00662350,0.05845075,0.12238265,1.23723756,0.03303302,0.25742872
-3.47873937,1.62528899,0.00666878,0.06012930,0.12825786,1.28315133,0.03289806,0.27049630
-3.47273637,1.68035634,0.00667523,0.06190531,0.13419603,1.32589234,0.03264005,0.28361153
-3.46673337,1.73100646,0.00664122,0.06371359,0.14009723,1.36456666,0.03224490,0.29662325
-3.46073037,1.77626051,0.00656618,0.06549094,0.14586522,1.39837386,0.03170323,0.30938973
-3.45472736,1.81527622,0.00645060,0.06717729,0.15140832,1.42662959,0.03101055,0.32177960
-3.44872436,1.84736754,0.00629596,0.06871686,0.15664021,1.44878448,0.03016725,0.33367271
-3.44272136,1.87201962,0.00610466,0.07005912,0.16148080,1.46443890,0.02917840,0.34496079
-3.43671836,1.88889857,0.00587993,0.07115974,0.16585698,1.47335279,0.02805340,0.35554801
-3.43071536,1.89785567,0.00562565,0.07198133,0.16970352,1.47545025,0.02680544,0.36535147
-3.42471236,1.89892587,0.00534627,0.07249412,0.17296391,1.47081872,0.02545092,0.37430156
-3.41870935,1.89232086,0.00504656,0.07267644,0.17559119,1.45970279,0.02400868,0.38234223
-3.41270635,1.87841682,0.00473155,0.07251510,0.17754883,1.44249286,0.02249929,0.38943109
-3.40670335,1.85773750,0.00440630,0.07200555,0.17881142,1.41970928,0.02094425,0.39553935
-3.40070035,1.83093342,0.00407577,0.07115196,0.17936547,1.39198258,0.01936525,0.40065150
-3.39469735,1.79875783,0.00374471,0.06996704,0.17920988,1.36003073,0.01778345,0.40476486
-3.38869435,1.76204062,0.00341752,0.06847184,0.17835634,1.32463428,0.01621890,0.40788869
-3.38269135,1.72166118,0.00309818,0.06669529,0.17682950,1.28661068,0.01468997,0.41004318
-3.37668834,1.67852126,0.00279015,0.06467366,0.17466688,1.24678861,0.01321295,0.41125810
-3.37068534,1.63351882,0.00249638,0.06244989,0.17191847,1.20598359,0.01180177,0.41157125
-3.36468234,1.58752409,0.00221923,0.06007281,0.16864608,1.16497564,0.01046780,0.41102673
-3.35867934,1.54135839,0.00196053,0.05759629,0.16492238,1.12448999,0.00921978,0.40967314
-3.35267634,1.49577663,0.00172152,0.05507823,0.16082962,1.08518139,0.00806388,0.40756182
-3.34667334,1.45145390,0.00150299,0.05257958,0.15645815,1.04762248,0.00700380,0.40474515
-3.34067034,1.40897640,0.00130524,0.05016325,0.15190464,1.01229640,0.00604099,0.40127514
-3.33466733,1.36883681,0.00112816,0.04789298,0.14727022,0.97959374,0.00517492,0.39720226
-3.32866433,1.33143386,0.00097132,0.04583223,0.14265835,0.94981346,0.00440335,0.39257472
-3.32266133,1.29707571,0.00083401,0.04404297,0.13817275,0.92316738,0.00372266,0.38743814
-3.31665833,1.26598652,0.00071527,0.04258452,0.13391520,0.89978766,0.00312822,0.38183567
-3.31065533,1.23831557,0.00061403,0.04151238,0.12998338,0.87973650,0.00261466,0.37580847
-3.30465233,1.21414797,0.00052908,0.04087708,0.12646886,0.86301733,0.00217625,0.36939663
-3.29864932,1.19351623,0.00045917,0.04072301,0.12345507,0.84958653,0.00180714,0.36264025
-3.29264632,1.17641175,0.00040302,0.04108739,0.12101556,0.83936510,0.00150167,0.35558074
-3.28664332,1.16279569,0.00035937,0.04199926,0.11921231,0.83224950,0.00125459,0.34826204
-3.28064032,1.15260834,0.00032701,0.04347854,0.11809438,0.82812110,0.00106126,0.34073187
-3.27463732,1.14577692,0.00030478,0.04553532,0.11769679,0.82685394,0.00091784,0.33304260
-3.26863432,1.14222127,0.00029159,0.04816926,0.11803961,0.82832061,0.00082146,0.32525192
-3.26263132,1.14185770,0.00028641,0.05136924,0.11912750,0.83239620,0.00077031,0.31742310
-3.25662831,1.14460106,0.00028834,0.05511322,0.12094953,0.83896062,0.00076376,0.30962486
-3.25062531,1.15036544,0.00029651,0.05936846,0.12347941,0.84789945,0.00080243,0.30193083
-3.24462231,1.15906401,0.00031016,0.06409203,0.12667617,0.85910393,0.00088825,0.29441876
-3.23861931,1.17060852,0.00032860,0.06923167,0.13048522,0.87247044,0.00102450,0.28716935
-3.23261631,1.18490909,0.00035121,0.07472701,0.13483993,0.88790001,0.00121577,0.28026511
-3.22661331,1.20187472,0.00037745,0.08051108,0.13966357,0.90529830,0.00146799,0.27378903
-3.22061031,1.22141485,0.00040685,0.08651225,0.14487169,0.92457627,0.00178838,0.26782341
-3.21460730,1.24344231,0.00043898,0.09265626,0.15037484,0.94565191,0.00218527,0.26244883
-3.20860430,1.26787747,0.00047350,0.09886858,0.15608151,0.96845274,0.00266808,0.25774336
-3.20260130,1.29465346,0.00051012,0.10507680,0.16190129,0.99291920,0.00324705,0.25378203
-3.19659830,1.32372199,0.00054863,0.11121299,0.16774801,1.01900841,0.00393306,0.25063662
-3.19059530,1.35505915,0.00058883,0.11721598,0.17354280,1.04669790,0.00473730,0.24837561
-3.18459230,1.38867059,0.00063062,0.12303339,0.17921687,1.07598871,0.00567097,0.24706437
-3.17858929,1.42459509,0.00067391,0.12862325,0.18471392,1.10690742,0.00674483,0.24676541
-3.17258629,1.46290607,0.00071867,0.13395524,0.18999204,1.13950632,0.00796882,0.24753860
-3.16658329,1.50371032,0.00076488,0.13901132,0.19502494,1.17386157,0.00935154,0.24944130
-3.16058029,1.54714349,0.00081257,0.14378585,0.19980246,1.21006882,0.01089979,0.25252827
-3.15457729,1.59336241,0.00086172,0.14828499,0.20433041,1.24823644,0.01261801,0.25685130
-3.14857429,1.64253422,0.00091234,0.15252563,0.20862958,1.28847639,0.01450783,0.26245854
-3.14257129,1.69482288,0.00096440,0.15653364,0.21273410,1.33089318,0.01656759,0.26939356
-3.13656828,1.75037382,0.00101782,0.16034173,0.21668922,1.37557166,0.01879196,0.27769409
-3.13056528,1.80929772,0.00107246,0.16398699,0.22054858,1.42256437,0.02117163,0.28739063
-3.12456228,1.87165464,0.00112813,0.16750809,0.22437122,1.47187947,0.02369311,0.29850498
-3.11855928,1.93743967,0.00118454,0.17094257,0.22821842,1.52347025,0.02633864,0.31104879
-3.11255628,2.00657147,0.00124132,0.17432411,0.23215064,1.57722717,0.02908631,0.32502232
-3.10655328,2.07888463,0.00129804,0.17768012,0.23622466,1.63297335,0.03191028,0.34041348
-3.10055028,2.15412678,0.00135414,0.18102966,0.24049115,1.69046397,0.03478117,0.35719728
-3.09454727,2.23196084,0.00140904,0.18438189,0.24499273,1.74939006,0.03766662,0.37533573
-3.08854427,2.31197261,0.00146208,0.18773508,0.24976261,1.80938662,0.04053204,0.39477825
-3.08254127,2.39368325,0.00151256,0.19107628,0.25482395,1.87004466,0.04334137,0.41546246
-3.07653827,2.47656594,0.00155977,0.19438154,0.26018970,1.93092649,0.04605806,0.43731541
-3.07053527,2.56006556,0.00160302,0.19761678,0.26586317,1.99158326,0.04864604,0.46025510
-3.06453227,2.64361994,0.00164165,0.20073920,0.27183896,2.05157343,0.05107074,0.48419201
-3.05852926,2.72668110,0.00167506,0.20369907,0.27810427,2.11048082,0.05330005,0.50903069
-3.05252626,2.80873471,0.00170274,0.20644192,0.28464046,2.16793077,0.05530529,0.53467109
-3.04652326,2.88931624,0.00172427,0.20891081,0.29142453,2.22360306,0.05706198,0.56100950
-3.04052026,2.96802247,0.00173938,0.21104876,0.29843069,2.27724055,0.05855055,0.58793901
-3.03451726,3.04451717,0.00174791,0.21280105,0.30563150,2.32865250,0.05975681,0.61534945
-3.02851426,3.11853052,0.00174983,0.21411740,0.31299889,2.37771228,0.06067227,0.64312665
-3.02251126,3.18985215,0.00174525,0.21495375,0.32050463,2.42434946,0.06129421,0.67115124
-3.01650825,3.25831813,0.00173441,0.21527388,0.32812048,2.46853658,0.06162559,0.69929692
-3.01050525,3.32379305,0.00171763,0.21505043,0.33581793,2.51027155,0.06167469,0.72742850
-3.00450225,3.38614832,0.00169536,0.21426566,0.34356761,2.54955709,0.06145463,0.75539982
-2.99849925,3.44523872,0.00166808,0.21291173,0.35133840,2.58637842,0.06098269,0.78305179
-2.99249625,3.50087883,0.00163633,0.21099060,0.35909641,2.62068125,0.06027954,0.81021090
-2.98649325,3.55282158,0.00160067,0.20851362,0.36680393,2.65235166,0.05936833,0.83668821
-2.98049025,3.60074062,0.00156164,0.20550075,0.37441845,2.68119962,0.05827382,0.86227927
-2.97448724,3.64421839,0.00151978,0.20197969,0.38189184,2.70694762,0.05702147,0.88676501
-2.96848424,3.68274094,0.00147557,0.19798471,0.38916982,2.72922558,0.05563655,0.90991363
-2.96248124,3.71570054,0.00142945,0.19355543,0.39619175,2.74757266,0.05414338,0.93148367
-2.95647824,3.74240618,0.00138177,0.18873559,0.40289085,2.76144636,0.05256466,0.95122806
-2.95047524,3.76210177,0.00133286,0.18357180,0.40919474,2.77023860,0.05092092,0.96889909
-2.94447224,3.77399123,0.00128295,0.17811228,0.41502636,2.77329800,0.04923018,0.98425414
-2.93846923,3.77726906,0.00123225,0.17240581,0.42030524,2.76995718,0.04750767,0.99706178
-2.93246623,3.77115475,0.00118089,0.16650064,0.42494901,2.75956370,0.04576580,1.00710814
-2.92646323,3.75492911,0.00112898,0.16044364,0.42887506,2.74151269,0.04401424,1.01420300
-2.92046023,3.72797025,0.00107662,0.15427949,0.43200234,2.71527931,0.04226009,1.01818562
-2.91445723,3.68978736,0.00102388,0.14805010,0.43425318,2.68044926,0.04050825,1.01892965
-2.90845423,3.64005014,0.00097086,0.14179407,0.43555499,2.63674547,0.03876174,1.01634722
-2.90245123,3.57861237,0.00091766,0.13554636,0.43584196,2.58404944,0.03702220,1.01039181
-2.89644822,3.50552830,0.00086439,0.12933806,0.43505647,2.52241617,0.03529035,1.00105994
-2.89044522,3.42106104,0.00081121,0.12319630,0.43315044,2.45208174,0.03356639,0.98839146
-2.88444222,3.32568256,0.00075829,0.11714425,0.43008638,2.37346332,0.03185051,0.97246870
-2.87843922,3.22006563,0.00070584,0.11120123,0.42583827,2.28715169,0.03014317,0.95341442
-2.87243622,3.10506802,0.00065410,0.10538296,0.42039232,2.19389671,0.02844547,0.93138867
-2.86643322,2.98171020,0.00060331,0.09970187,0.41374740,2.09458672,0.02675931,0.90658501
-2.86043022,2.85114767,0.00055374,0.09416741,0.40591547,1.99022298,0.02508754,0.87922592
-2.85442721,2.71463952,0.00050563,0.08878653,0.39692171,1.88189062,0.02343401,0.84955803
-2.84842421,2.57351474,0.00045926,0.08356409,0.38680463,1.77072748,0.02180348,0.81784704
-2.84242121,2.42913800,0.00041486,0.07850338,0.37561593,1.65789245,0.02020156,0.78437271
-2.83641821,2.28287625,0.00037264,0.07360656,0.36342027,1.54453471,0.01863446,0.74942410
-2.83041521,2.13606760,0.00033280,0.06887512,0.35029478,1.43176515,0.01710884,0.71329500
-2.82441221,1.98999359,0.00029548,0.06431030,0.33632849,1.32063115,0.01563150,0.67627981
-2.81840920,1.84585555,0.00026078,0.05991349,0.32162142,1.21209534,0.01420914,0.63866985
-2.81240620,1.70475576,0.00022880,0.05568652,0.30628351,1.10701919,0.01284811,0.60075008
-2.80640320,1.56768352,0.00019955,0.05163196,0.29043329,1.00615140,0.01155416,0.56279619
-2.80040020,1.43550627,0.00017302,0.04775329,0.27419630,0.91012143,0.01033226,0.52507217
-2.79439720,1.30896543,0.00014920,0.04405503,0.25770325,0.81943764,0.00918641,0.48782808
-2.78839420,1.18867654,0.00012799,0.04054282,0.24108810,0.73448986,0.00811953,0.45129818
-2.78239120,1.07513327,0.00010933,0.03722341,0.22448582,0.65555576,0.00713341,0.41569929
-2.77638819,0.96871460,0.00009310,0.03410468,0.20803024,0.58281032,0.00622869,0.38122938
-2.77038519,0.86969442,0.00007920,0.03119546,0.19185176,0.51633774,0.00540488,0.34806633
-2.76438219,0.77825306,0.00006751,0.02850554,0.17607520,0.45614503,0.00466042,0.31636698
-2.75837919,0.69448999,0.00005794,0.02604544,0.16081771,0.40217659,0.00399280,0.28626637
-2.75237619,0.61843720,0.00005039,0.02382634,0.14618705,0.35432915,0.00339869,0.25787728
-2.74637319,0.55007257,0.00004481,0.02185985,0.13227999,0.31246641,0.00287408,0.23129006
-2.74037019,0.48933308,0.00004116,0.02015794,0.11918117,0.27643295,0.00241443,0.20657281
-2.73436718,0.43612724,0.00003944,0.01873268,0.10696231,0.24606707,0.00201480,0.18377190
-2.72836418,0.39034652,0.00003968,0.01759612,0.09568180,0.22121200,0.00167007,0.16291289
-2.72236118,0.35187562,0.00004198,0.01676007,0.08538474,0.20172558,0.00137501,0.14400180
-2.71635818,0.32060130,0.00004645,0.01623589,0.07610332,0.18748790,0.00112442,0.12702675
-2.71035518,0.29641962,0.00005328,0.01603430,0.06785754,0.17840710,0.00091326,0.11195985
-2.70435218,0.27924157,0.00006271,0.01616507,0.06065624,0.17442306,0.00073673,0.09875947
-2.69834917,0.26899694,0.00007500,0.01663672,0.05449836,0.17550912,0.00059031,0.08737254
-2.69234617,0.26563637,0.00009048,0.01745629,0.04937428,0.18167185,0.00046982,0.07773711
-2.68634317,0.26913172,0.00010954,0.01862886,0.04526735,0.19294887,0.00037149,0.06978482
-2.68034017,0.27947448,0.00013259,0.02015730,0.04215531,0.20940491,0.00029190,0.06344344
-2.67433717,0.29667267,0.00016007,0.02204182,0.04001170,0.23112626,0.00022807,0.05863918
-2.66833417,0.32074596,0.00019248,0.02427959,0.03880713,0.25821367,0.00017738,0.05529886
-2.66233117,0.35171939,0.00023031,0.02686443,0.03851041,0.29077406,0.00013757,0.05335175
-2.65632816,0.38961576,0.00027408,0.02978645,0.03908939,0.32891112,0.00010675,0.05273118
-2.65032516,0.43444701,0.00032432,0.03303181,0.04051162,0.37271519,0.00008336,0.05337564
-2.64432216,0.48620473,0.00038154,0.03658252,0.04274476,0.42225268,0.00006611,0.05522964
-2.63831916,0.54485024,0.00044625,0.04041638,0.04575672,0.47755528,0.00005400,0.05824399
-2.63231616,0.61030456,0.00051895,0.04450699,0.04951552,0.53860949,0.00004627,0.06237575
-2.62631316,0.68243856,0.00060013,0.04882389,0.05398903,0.60534669,0.00004240,0.06758767
-2.62031016,0.76106382,0.00069026,0.05333281,0.05914437,0.67763417,0.00004204,0.07384727
-2.61430715,0.84592444,0.00078980,0.05799608,0.06494728,0.75526756,0.00004507,0.08112542
-2.60830415,0.93669031,0.00089924,0.06277309,0.07136128,0.83796504,0.00005151,0.08939466
-2.60230115,1.03295218,0.00101908,0.06762090,0.07834674,0.92536352,0.00006157,0.09862710
