energy_ev,total_up,As_p_up,As_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.30115058,0.46263985,0.04961337,0.00000000,0.14142973,0.29736712,0.01873400,0.12900925
-4.29514757,0.45333304,0.04724213,0.00000000,0.13663937,0.28880857,0.01880373,0.13006919
-4.28914457,0.44533182,0.04480462,0.00000000,0.13222793,0.28075886,0.01894847,0.13193858
-4.28314157,0.43911961,0.04235694,0.00000000,0.12829842,0.27355044,0.01918306,0.13472693
-4.27713857,0.43517579,0.03995464,0.00000000,0.12495822,0.26751541,0.01952073,0.13853910
-4.27113557,0.43395896,0.03765127,0.00000000,0.12231349,0.26297524,0.01997240,0.14346987
-4.26513257,0.43589130,0.03549711,0.00000000,0.12046399,0.26023132,0.02054612,0.14959901
-4.25912956,0.44134464,0.03353809,0.00000000,0.11949860,0.25955629,0.02124661,0.15698687
-4.25312656,0.45062831,0.03181489,0.00000000,0.11949147,0.26118655,0.02207492,0.16567062
-4.24712356,0.46397914,0.03036225,0.00000000,0.12049889,0.26531595,0.02302824,0.17566134
-4.24112056,0.48155364,0.02920851,0.00000000,0.12255701,0.27209065,0.02409983,0.18694191
-4.23511756,0.50342240,0.02837534,0.00000000,0.12568024,0.28160531,0.02527917,0.19946585
-4.22911456,0.52956691,0.02787762,0.00000000,0.12986048,0.29390047,0.02655219,0.21315700
-4.22311156,0.55987852,0.02772353,0.00000000,0.13506704,0.30896125,0.02790168,0.22791020
-4.21710855,0.59415974,0.02791480,0.00000000,0.14124724,0.32671717,0.02930781,0.24359285
-4.21110555,0.63212764,0.02844709,0.00000000,0.14832767,0.34704328,0.03074877,0.26004734
-4.20510255,0.67341953,0.02931042,0.00000000,0.15621603,0.36976240,0.03220150,0.27709435
-4.19909955,0.71760061,0.03048983,0.00000000,0.16480353,0.39464862,0.03364244,0.29453684
-4.19309655,0.76417376,0.03196605,0.00000000,0.17396780,0.42143196,0.03504841,0.31216487
-4.18709355,0.81259124,0.03371625,0.00000000,0.18357629,0.44980419,0.03639742,0.32976101
-4.18109055,0.86226829,0.03571496,0.00000000,0.19349011,0.47942586,0.03766950,0.34710625
-4.17508754,0.91259841,0.03793493,0.00000000,0.20356821,0.50993438,0.03884754,0.36398650
-4.16908454,0.96297019,0.04034817,0.00000000,0.21367194,0.54095309,0.03991798,0.38019927
-4.16308154,1.01278523,0.04292695,0.00000000,0.22366982,0.57210119,0.04087154,0.39556067
-4.15707854,1.06147695,0.04564488,0.00000000,0.23344249,0.60300429,0.04170377,0.40991240
-4.15107554,1.10852966,0.04847795,0.00000000,0.24288771,0.63330521,0.04241553,0.42312865
-4.14507254,1.15349732,0.05140560,0.00000000,0.25192522,0.66267491,0.04301334,0.43512259
-4.13906953,1.19602136,0.05441163,0.00000000,0.26050134,0.69082285,0.04350964,0.44585240
-4.13306653,1.23584686,0.05748515,0.00000000,0.26859322,0.71750663,0.04392282,0.45532640
-4.12706353,1.27283615,0.06062119,0.00000000,0.27621228,0.74254026,0.04427719,0.46360723
-4.12106053,1.30697920,0.06382130,0.00000000,0.28340695,0.76580066,0.04460274,0.47081459
-4.11505753,1.33840010,0.06709381,0.00000000,0.29026429,0.78723206,0.04493476,0.47712655
-4.10905453,1.36735883,0.07045382,0.00000000,0.29691032,0.80684784,0.04531327,0.48277896
-4.10305153,1.39424798,0.07392292,0.00000000,0.30350906,0.82472964,0.04578228,0.48806297
-4.09704852,1.41958399,0.07752858,0.00000000,0.31025992,0.84102358,0.04638893,0.49332030
-4.09104552,1.44399295,0.08130319,0.00000000,0.31739353,0.85593356,0.04718236,0.49893645
-4.08504252,1.46819085,0.08528279,0.00000000,0.32516596,0.86971190,0.04821250,0.50533154
-4.07903952,1.49295900,0.08950551,0.00000000,0.33385126,0.88264741,0.04952874,0.51294917
-4.07303652,1.51911497,0.09400972,0.00000000,0.34373267,0.89505158,0.05117833,0.52224324
-4.06703352,1.54748016,0.09883205,0.00000000,0.35509251,0.90724326,0.05320491,0.53366318
-4.06103052,1.57884498,0.10400515,0.00000000,0.36820105,0.91953251,0.05564675,0.54763788
-4.05502751,1.61393306,0.10955558,0.00000000,0.38330488,0.93220440,0.05853517,0.56455886
-4.04902451,1.65336577,0.11550153,0.00000000,0.40061494,0.94550354,0.06189291,0.58476322
-4.04302151,1.69762860,0.12185083,0.00000000,0.42029486,0.95961987,0.06573262,0.60851703
-4.03701851,1.74704089,0.12859911,0.00000000,0.44245005,0.97467663,0.07005554,0.63599981
-4.03101551,1.80173031,0.13572830,0.00000000,0.46711792,0.99072097,0.07485042,0.66729073
-4.02501251,1.86161325,0.14320550,0.00000000,0.49425998,1.00771770,0.08009272,0.70235739
-4.01900950,1.92638240,0.15098237,0.00000000,0.52375597,1.02554653,0.08574421,0.74104759
-4.01300650,1.99550208,0.15899502,0.00000000,0.55540061,1.04400297,0.09175294,0.78308480
-4.00700350,2.06821208,0.16716444,0.00000000,0.58890324,1.06280281,0.09805371,0.82806764
-4.00100050,2.14353993,0.17539758,0.00000000,0.62389048,1.08159017,0.10456897,0.87547375
-3.99499750,2.22032163,0.18358897,0.00000000,0.65991210,1.09994864,0.11121022,0.92466812
-3.98899450,2.29723014,0.19162286,0.00000000,0.69644988,1.11741514,0.11787985,0.97491580
-3.98299150,2.37281085,0.19937588,0.00000000,0.73292951,1.13349584,0.12447340,1.02539870
-3.97698849,2.44552274,0.20672016,0.00000000,0.76873492,1.14768353,0.13088215,1.07523612
-3.97098549,2.51378379,0.21352662,0.00000000,0.80322477,1.15947565,0.13699597,1.12350816
-3.96498249,2.57601894,0.21966865,0.00000000,0.83575042,1.16839221,0.14270632,1.16928143
-3.95897949,2.63070873,0.22502568,0.00000000,0.86567476,1.17399299,0.14790931,1.21163591
-3.95297649,2.67643683,0.22948680,0.00000000,0.89239113,1.17589311,0.15250866,1.24969203
-3.94697349,2.71193445,0.23295407,0.00000000,0.91534160,1.17377651,0.15641848,1.28263691
-3.94097049,2.73611990,0.23534563,0.00000000,0.93403386,1.16740676,0.15956568,1.30974862
-3.93496748,2.74813194,0.23659816,0.00000000,0.94805599,1.15663485,0.16189202,1.33041759
-3.92896448,2.74735530,0.23666896,0.00000000,0.95708857,1.14140368,0.16335565,1.34416420
-3.92296148,2.73343779,0.23553721,0.00000000,0.96091366,1.12174919,0.16393202,1.35065192
-3.91695848,2.70629816,0.23320463,0.00000000,0.95942013,1.09779814,0.16361431,1.34969547
-3.91095548,2.66612481,0.22969542,0.00000000,0.95260548,1.06976284,0.16241310,1.34126383
-3.90495248,2.61336541,0.22505539,0.00000000,0.94057387,1.03793304,0.16035567,1.32547794
-3.89894947,2.54870829,0.21935051,0.00000000,0.92353064,1.00266560,0.15748456,1.30260345
-3.89294647,2.47305650,0.21266480,0.00000000,0.90177376,0.96437224,0.15385587,1.27303893
-3.88694347,2.38749597,0.20509770,0.00000000,0.87568238,0.92350622,0.14953709,1.23730014
-3.88094047,2.29325914,0.19676112,0.00000000,0.84570344,0.88054835,0.14460471,1.19600126
-3.87493747,2.19168590,0.18777613,0.00000000,0.81233663,0.83599306,0.13914173,1.14983386
-3.86893447,2.08418345,0.17826958,0.00000000,0.77611861,0.79033500,0.13323514,1.09954471
-3.86293147,1.97218666,0.16837071,0.00000000,0.73760710,0.74405674,0.12697342,1.04591326
-3.85692846,1.85712055,0.15820789,0.00000000,0.69736536,0.69761789,0.12044431,0.98972976
-3.85092546,1.74036614,0.14790564,0.00000000,0.65594792,0.65144608,0.11373276,0.93177483
-3.84492246,1.62323060,0.13758194,0.00000000,0.61388763,0.60592981,0.10691922,0.87280109
-3.83891946,1.50692267,0.12734600,0.00000000,0.57168478,0.56141339,0.10007827,0.81351750
-3.83291646,1.39253351,0.11729649,0.00000000,0.52979821,0.51819383,0.09327760,0.75457650
-3.82691346,1.28102333,0.10752026,0.00000000,0.48863874,0.47651970,0.08657731,0.69656448
-3.82091046,1.17321354,0.09809150,0.00000000,0.44856479,0.43659161,0.08002960,0.63999517
-3.81490745,1.06978404,0.08907143,0.00000000,0.40988011,0.39856414,0.07367870,0.58530623
-3.80890445,0.97127518,0.08050840,0.00000000,0.37283350,0.36254894,0.06756108,0.53285838
-3.80290145,0.87809349,0.07243830,0.00000000,0.33762013,0.32861862,0.06170580,0.48293706
-3.79689845,0.79052061,0.06488535,0.00000000,0.30438430,0.29681121,0.05613508,0.43575600
-3.79089545,0.70872453,0.05786306,0.00000000,0.27322326,0.26713491,0.05086490,0.39146231
-3.78489245,0.63277228,0.05137545,0.00000000,0.24419174,0.23957289,0.04590571,0.35014269
-3.77888944,0.56264349,0.04541823,0.00000000,0.21730704,0.21408788,0.04126304,0.31183036
-3.77288644,0.49824418,0.03998017,0.00000000,0.19255422,0.19062655,0.03693827,0.27651226
-3.76688344,0.43942024,0.03504439,0.00000000,0.16989134,0.16912345,0.03292915,0.24413629
-3.76088044,0.38597015,0.03058955,0.00000000,0.14925454,0.14950465,0.02923046,0.21461829
-3.75487744,0.33765692,0.02659108,0.00000000,0.13056270,0.13169085,0.02583443,0.18784862
-3.74887444,0.29421880,0.02302224,0.00000000,0.11372182,0.11560017,0.02273128,0.16369815
-3.74287144,0.25537894,0.01985503,0.00000000,0.09862889,0.10115069,0.01990953,0.14202370
-3.73686843,0.22085388,0.01706110,0.00000000,0.08517527,0.08826263,0.01735641,0.12267276
-3.73086543,0.19036102,0.01461243,0.00000000,0.07324975,0.07686046,0.01505809,0.10548763
-3.72486243,0.16362515,0.01248197,0.00000000,0.06274110,0.06687485,0.01300000,0.09030895
-3.71885943,0.14038417,0.01064418,0.00000000,0.05354028,0.05824466,0.01116707,0.07697872
-3.71285643,0.12039417,0.00907549,0.00000000,0.04554238,0.05091887,0.00954392,0.06534283
-3.70685343,0.10343387,0.00775466,0.00000000,0.03864827,0.04485856,0.00811509,0.05525317
-3.70085043,0.08930872,0.00666317,0.00000000,0.03276610,0.04003899,0.00686526,0.04656947
-3.69484742,0.07785451,0.00578541,0.00000000,0.02781255,0.03645157,0.00577944,0.03916079
-3.68884442,0.06894069,0.00510904,0.00000000,0.02371407,0.03410592,0.00484313,0.03290686
-3.68284142,0.06247329,0.00462513,0.00000000,0.02040799,0.03303177,0.00404254,0.02769913
-3.67683842,0.05839746,0.00432839,0.00000000,0.01784356,0.03328062,0.00336475,0.02344180
-3.67083542,0.05669965,0.00421736,0.00000000,0.01598302,0.03492720,0.00279788,0.02005267
-3.66483242,0.05740914,0.00429453,0.00000000,0.01480256,0.03807045,0.00233124,0.01746384
-3.65882941,0.06059903,0.00456646,0.00000000,0.01429333,0.04283395,0.00195545,0.01562243
-3.65282641,0.06638646,0.00504387,0.00000000,0.01446235,0.04936571,0.00166263,0.01449111
-3.64682341,0.07493198,0.00574169,0.00000000,0.01533348,0.05783714,0.00144644,0.01404865
-3.64082041,0.08643786,0.00667904,0.00000000,0.01694818,0.06844110,0.00130225,0.01429028
-3.63481741,0.10114539,0.00787914,0.00000000,0.01936631,0.08138896,0.00122719,0.01522800
-3.62881441,0.11933092,0.00936922,0.00000000,0.02266666,0.09690663,0.00122022,0.01689073
-3.62281141,0.14130056,0.01118026,0.00000000,0.02694732,0.11522942,0.00128221,0.01932430
-3.61680840,0.16738372,0.01334667,0.00000000,0.03232577,0.13659590,0.00141593,0.02259120
-3.61080540,0.19792517,0.01590592,0.00000000,0.03893856,0.16124074,0.00162612,0.02677011
-3.60480240,0.23327594,0.01889801,0.00000000,0.04694056,0.18938667,0.00191939,0.03195503
-3.59879940,0.27378302,0.02236478,0.00000000,0.05650362,0.22123578,0.00230422,0.03825409
-3.59279640,0.31977802,0.02634927,0.00000000,0.06781456,0.25696032,0.00279083,0.04578783
-3.58679340,0.37156507,0.03089472,0.00000000,0.08107244,0.29669342,0.00339101,0.05468702
-3.58079040,0.42940817,0.03604367,0.00000000,0.09648488,0.34051991,0.00411793,0.06508982
-3.57478739,0.49351821,0.04183677,0.00000000,0.11426352,0.38846765,0.00498586,0.07713837
-3.56878439,0.56404018,0.04831161,0.00000000,0.13461848,0.44049985,0.00600977,0.09097474
-3.56278139,0.64104071,0.05550129,0.00000000,0.15775185,0.49650848,0.00720495,0.10673612
-3.55677839,0.72449651,0.06343309,0.00000000,0.18385020,0.55630936,0.00858650,0.12454953
-3.55077539,0.81428388,0.07212689,0.00000000,0.21307633,0.61963906,0.01016874,0.14452594
-3.54477239,0.91016985,0.08159362,0.00000000,0.24556020,0.68615384,0.01196459,0.16675390
-3.53876938,1.01180513,0.09183374,0.00000000,0.28138954,0.75543084,0.01398489,0.19129303
-3.53276638,1.11871921,0.10283565,0.00000000,0.32060019,0.82697150,0.01623767,0.21816737
-3.52676338,1.23031797,0.11457428,0.00000000,0.36316669,0.90020715,0.01872746,0.24735894
-3.52076038,1.34588385,0.12700966,0.00000000,0.40899340,0.97450682,0.02145459,0.27880183
-3.51475738,1.46457889,0.14008588,0.00000000,0.45790677,1.04918673,0.02441452,0.31237698
-3.50875438,1.58545066,0.15373012,0.00000000,0.50964902,1.12352160,0.02759732,0.34790817
-3.50275138,1.70744126,0.16785210,0.00000000,0.56387394,1.19675698,0.03098720,0.38515931
-3.49674837,1.82939920,0.18234396,0.00000000,0.62014507,1.26812269,0.03456225,0.42383352
-3.49074537,1.95009428,0.19708051,0.00000000,0.67793678,1.33684665,0.03829431,0.46357409
-3.48474237,2.06823529,0.21192008,0.00000000,0.73663844,1.40216893,0.04214906,0.50396757
-3.47873937,2.18249029,0.22670591,0.00000000,0.79556203,1.46335553,0.04608635,0.54454909
-3.47273637,2.29150923,0.24126819,0.00000000,0.85395309,1.51971178,0.05006075,0.58480995
-3.46673337,2.39394859,0.25542659,0.00000000,0.91100500,1.57059487,0.05402229,0.62420721
-3.46073037,2.48849758,0.26899353,0.00000000,0.96587629,1.61542550,0.05791744,0.66217539
-3.45472736,2.57390530,0.28177789,0.00000000,1.01771050,1.65369837,0.06169030,0.69813961
-3.44872436,2.64900838,0.29358918,0.00000000,1.06565810,1.68499137,0.06528391,0.73153012
-3.44272136,2.71275829,0.30424216,0.00000000,1.10889965,1.70897353,0.06864166,0.76179737
-3.43671836,2.76424758,0.31356152,0.00000000,1.14666934,1.72541143,0.07170884,0.78842740
-3.43071536,2.80273427,0.32138675,0.00000000,1.17827802,1.73417419,0.07443408,0.81095677
-3.42471236,2.82766351,0.32757685,0.00000000,1.20313491,1.73523681,0.07677086,0.82898648
-3.41870935,2.83868579,0.33201469,0.00000000,1.22076686,1.72868193,0.07867882,0.84219436
-3.41270635,2.83567078,0.33461096,0.00000000,1.23083448,1.71469980,0.08012497,0.85034539
-3.40670335,2.81871628,0.33530744,0.00000000,1.23314450,1.69358646,0.08108467,0.85329956
-3.40070035,2.78815181,0.33407943,0.00000000,1.22765763,1.66573996,0.08154236,0.85101689
-3.39469735,2.74453627,0.33093733,0.00000000,1.21449185,1.63165469,0.08149206,0.84355957
-3.38869435,2.68864979,0.32592717,0.00000000,1.19392075,1.59191372,0.08093755,0.83109095
-3.38269135,2.62147977,0.31913014,0.00000000,1.16636730,1.54717914,0.07989224,0.81387170
-3.37668834,2.54420141,0.31066112,0.00000000,1.13239318,1.49818070,0.07837880,0.79225313
-3.37068534,2.45815344,0.30066618,0.00000000,1.09268429,1.44570271,0.07642853,0.76666823
-3.36468234,2.36480975,0.28931931,0.00000000,1.04803316,1.39056967,0.07408047,0.73762057
-3.35867934,2.26574784,0.27681838,0.00000000,0.99931893,1.33363087,0.07138034,0.70567180
-3.35267634,2.16261543,0.26338058,0.00000000,0.94748599,1.27574443,0.06837933,0.67142814
-3.34667334,2.05709612,0.24923745,0.00000000,0.89352191,1.21776133,0.06513277,0.63552640
-3.34067034,1.95087554,0.23462982,0.00000000,0.83843569,1.16050980,0.06169882,0.59862002
-3.33466733,1.84560892,0.21980274,0.00000000,0.78323707,1.10478078,0.05813703,0.56136567
-3.32866433,1.74289131,0.20500058,0.00000000,0.72891741,1.05131482,0.05450709,0.52441066
-3.32266133,1.64423115,0.19046253,0.00000000,0.67643275,1.00079087,0.05086753,0.48838155
-3.31665833,1.55102783,0.17641856,0.00000000,0.62668930,0.95381736,0.04727459,0.45387410
-3.31065533,1.46455377,0.16308592,0.00000000,0.58053142,0.91092577,0.04378125,0.42144474
-3.30465233,1.38594093,0.15066628,0.00000000,0.53873214,0.87256672,0.04043631,0.39160341
-3.29864932,1.31617188,0.13934342,0.00000000,0.50198599,0.83910871,0.03728370,0.36480784
-3.29264632,1.25607484,0.12928157,0.00000000,0.47090372,0.81083917,0.03436194,0.34145909
-3.28664332,1.20632234,0.12062416,0.00000000,0.44600872,0.78796760,0.03170370,0.32189807
-3.28064032,1.16743275,0.11349310,0.00000000,0.42773446,0.77063043,0.02933553,0.30640298
-3.27463732,1.13977395,0.10798835,0.00000000,0.41642271,0.75889709,0.02727770,0.29518739
-3.26863432,1.12356835,0.10418775,0.00000000,0.41232206,0.75277685,0.02554418,0.28839879
-3.26263132,1.11889871,0.10214697,0.00000000,0.41558650,0.75222585,0.02414264,0.28611748
-3.25662831,1.12571396,0.10189955,0.00000000,0.42627378,0.75715393,0.02307461,0.28835576
-3.25062531,1.14383479,0.10345697,0.00000000,0.44434366,0.76743092,0.02233569,0.29505743
-3.24462231,1.17295865,0.10680863,0.00000000,0.46965600,0.78289198,0.02191575,0.30609758
-3.23861931,1.21266423,0.11192185,0.00000000,0.50196893,0.80334190,0.02179930,0.32128296
-3.23261631,1.26241552,0.11874191,0.00000000,0.54093754,0.82855834,0.02196585,0.34035292
-3.22661331,1.32156571,0.12719201,0.00000000,0.58611337,0.85829396,0.02239032,0.36298129
-3.22061031,1.38936159,0.13717347,0.00000000,0.63694531,0.89227767,0.02304356,0.38877939
-3.21460730,1.46494875,0.14856602,0.00000000,0.69278223,0.93021528,0.02389287,0.41730028
-3.20860430,1.54737825,0.16122841,0.00000000,0.75287796,0.97178970,0.02490266,0.44804458
-3.20260130,1.63561522,0.17499940,0.00000000,0.81639881,1.01666110,0.02603509,0.48046786
-3.19659830,1.72854962,0.18969912,0.00000000,0.88243397,1.06446719,0.02725083,0.51398961
-3.19059530,1.82500953,0.20513096,0.00000000,0.95000877,1.11482397,0.02850987,0.54800376
-3.18459230,1.92377681,0.22108398,0.00000000,1.01810079,1.16732695,0.02977234,0.58189060
-3.17858929,2.02360492,0.23733573,0.00000000,1.08565843,1.22155298,0.03099937,0.61502963
-3.17258629,2.12323840,0.25365569,0.00000000,1.15162151,1.27706266,0.03215395,0.64681321
-3.16658329,2.22143348,0.26980898,0.00000000,1.21494329,1.33340315,0.03320179,0.67666028
-3.16058029,2.31697880,0.28556045,0.00000000,1.27461310,1.39011129,0.03411206,0.70402990
-3.15457729,2.40871557,0.30067895,0.00000000,1.32967873,1.44671676,0.03485809,0.72843374
-3.14857429,2.49555622,0.31494164,0.00000000,1.37926785,1.50274503,0.03541801,0.74944740
-3.14257129,2.57650056,0.32813824,0.00000000,1.42260730,1.55772008,0.03577514,0.76671973
-3.13656828,2.65064898,0.34007506,0.00000000,1.45903982,1.61116647,0.03591831,0.77997986
-3.13056528,2.71721211,0.35057857,0.00000000,1.48803736,1.66261099,0.03584199,0.78904184
-3.12456228,2.77551654,0.35949865,0.00000000,1.50921044,1.71158379,0.03554624,0.79380635
-3.11855928,2.82500687,0.36671110,0.00000000,1.52231347,1.75761913,0.03503646,0.79425982
-3.11255628,2.86524417,0.37211961,0.00000000,1.52724571,1.80025605,0.03432302,0.79047080
-3.10655328,2.89590134,0.37565695,0.00000000,1.52404812,1.83903926,0.03342072,0.78258396
-3.10055028,2.91675627,0.37728555,0.00000000,1.51289635,1.87352054,0.03234813,0.77081206
-3.09454727,2.92768338,0.37699730,0.00000000,1.49409035,1.90326115,0.03112681,0.75542622
-3.08854427,2.92864464,0.37481275,0.00000000,1.46804118,1.92783539,0.02978052,0.73674520
-3.08254127,2.91968075,0.37077971,0.00000000,1.43525573,1.94683580,0.02833437,0.71512394
-3.07653827,2.90090345,0.36497132,0.00000000,1.39632004,1.95987988,0.02681403,0.69094218
-3.07053527,2.87248939,0.35748374,0.00000000,1.35188198,1.96661856,0.02524492,0.66459336
-3.06453227,2.83467613,0.34843345,0.00000000,1.30263391,1.96674614,0.02365155,0.63647448
-3.05852926,2.78776028,0.33795433,0.00000000,1.24929598,1.96001145,0.02205687,0.60697696
-3.05252626,2.73209781,0.32619454,0.00000000,1.19260046,1.94622971,0.02048188,0.57647911
-3.04652326,2.66810618,0.31331337,0.00000000,1.13327762,1.92529465,0.01894523,0.54533994
-3.04052026,2.59626784,0.29947806,0.00000000,1.07204324,1.89719006,0.01746302,0.51389470
-3.03451726,2.51713423,0.28486062,0.00000000,1.00958810,1.86200022,0.01604873,0.48245188
-3.02851426,2.43132996,0.26963480,0.00000000,0.94656919,1.81991849,0.01471326,0.45129161
-3.02251126,2.33955591,0.25397322,0.00000000,0.88360293,1.77125337,0.01346507,0.42066532
-3.01650825,2.24259102,0.23804461,0.00000000,0.82125994,1.71643165,0.01231040,0.39079637
-3.01050525,2.14129183,0.22201139,0.00000000,0.76006140,1.65599815,0.01125358,0.36188146
-3.00450225,2.03658954,0.20602741,0.00000000,0.70047680,1.59061197,0.01029736,0.33409248
-2.99849925,1.92948428,0.19023597,0.00000000,0.64292271,1.52103915,0.00944326,0.30757882
-2.99249625,1.82103644,0.17476821,0.00000000,0.58776259,1.44814201,0.00869188,0.28246957
-2.98649325,1.71235544,0.15974178,0.00000000,0.53530733,1.37286538,0.00804331,0.25887581
-2.98049025,1.60458596,0.14525982,0.00000000,0.48581638,1.29622037,0.00749732,0.23689264
-2.97448724,1.49889237,0.13141029,0.00000000,0.43949940,1.21926610,0.00705367,0.21660097
-2.96848424,1.39644165,0.11826571,0.00000000,0.39651835,1.14309014,0.00671227,0.19806895
-2.96248124,1.29838564,0.10588310,0.00000000,0.35698977,1.06878830,0.00647327,0.18135312
-2.95647824,1.20584301,0.09430439,0.00000000,0.32098746,0.99744439,0.00633719,0.16649925
-2.95047524,1.11988165,0.08355697,0.00000000,0.28854529,0.93011054,0.00630486,0.15354284
-2.94447224,1.04150193,0.07365465,0.00000000,0.25966020,0.86778848,0.00637739,0.14250945
-2.93846923,0.97162109,0.06459874,0.00000000,0.23429533,0.81141231,0.00655608,0.13341483
-2.93246623,0.91105923,0.05637936,0.00000000,0.21238327,0.76183283,0.00684229,0.12626492
-2.92646323,0.86052685,0.04897685,0.00000000,0.19382936,0.71980369,0.00723729,0.12105579
-2.92046023,0.82061413,0.04236332,0.00000000,0.17851506,0.68596930,0.00774206,0.11777348
-2.91445723,0.79178189,0.03650415,0.00000000,0.16630125,0.66085462,0.00835717,0.11639394
-2.90845423,0.77435410,0.03135957,0.00000000,0.15703155,0.64485660,0.00908258,0.11688288
-2.90245123,0.76851198,0.02688607,0.00000000,0.15053553,0.63823735,0.00991749,0.11919576
-2.89644822,0.77428958,0.02303786,0.00000000,0.14663186,0.64111882,0.01086022,0.12327773
-2.89044522,0.79157073,0.01976805,0.00000000,0.14513119,0.65347922,0.01190810,0.12906364
-2.88444222,0.82008761,0.01702978,0.00000000,0.14583905,0.67515100,0.01305739,0.13647812
-2.87843922,0.85942083,0.01477712,0.00000000,0.14855835,0.70582072,0.01430326,0.14543562
-2.87243622,0.90900147,0.01296587,0.00000000,0.15309180,0.74503090,0.01563972,0.15584050
-2.86643322,0.96811502,0.01155408,0.00000000,0.15924400,0.79218421,0.01705970,0.16758711
-2.86043022,1.03590788,0.01050251,0.00000000,0.16682324,0.84655021,0.01855501,0.18055993
-2.85442721,1.11139641,0.00977481,0.00000000,0.17564309,0.90727490,0.02011648,0.19463363
-2.84842421,1.19347891,0.00933764,0.00000000,0.18552362,0.97339340,0.02173397,0.20967328
-2.84242121,1.28095079,0.00916068,0.00000000,0.19629230,1.04384584,0.02339650,0.22553452
-2.83641821,1.37252292,0.00921642,0.00000000,0.20778462,1.11749644,0.02509231,0.24206388
-2.83041521,1.46684309,0.00948004,0.00000000,0.21984447,1.19315567,0.02680904,0.25909926
-2.82441221,1.56252041,0.00992905,0.00000000,0.23232413,1.26960514,0.02853378,0.27647060
-2.81840920,1.65815230,0.01054308,0.00000000,0.24508414,1.34562469,0.03025329,0.29400084
-2.81240620,1.75235327,0.01130351,0.00000000,0.25799296,1.42002093,0.03195406,0.31150719
-2.80640320,1.84378500,0.01219322,0.00000000,0.27092656,1.49165649,0.03362259,0.32880284
-2.80040020,1.93118663,0.01319627,0.00000000,0.28376787,1.55947879,0.03524552,0.34569904
-2.79439720,2.01340440,0.01429772,0.00000000,0.29640641,1.62254745,0.03680989,0.36200778
-2.78839420,2.08941955,0.01548345,0.00000000,0.30873795,1.68005915,0.03830340,0.37754473
-2.78239120,2.15837339,0.01674004,0.00000000,0.32066436,1.73136902,0.03971472,0.39213282
-2.77638819,2.21958874,0.01805472,0.00000000,0.33209371,1.77600748,0.04103379,0.40560604
-2.77038519,2.27258667,0.01941539,0.00000000,0.34294061,1.81369201,0.04225220,0.41781358
-2.76438219,2.31709804,0.02081071,0.00000000,0.35312689,1.84433317,0.04336357,0.42862406
-2.75837919,2.35306923,0.02223023,0.00000000,0.36258240,1.86803465,0.04436392,0.43792966
-2.75237619,2.38066181,0.02366454,0.00000000,0.37124615,1.88508732,0.04525204,0.44565016
-2.74637319,2.40024623,0.02510550,0.00000000,0.37906750,1.89595769,0.04602983,0.45173632
-2.74037019,2.41238956,0.02654643,0.00000000,0.38600742,1.90127101,0.04670264,0.45617277
-2.73436718,2.41783783,0.02798235,0.00000000,0.39203966,1.90178996,0.04727940,0.45897997
-2.72836418,2.41749354,0.02941009,0.00000000,0.39715172,1.89838975,0.04777286,0.46021512
-2.72236118,2.41238910,0.03082851,0.00000000,0.40134558,1.89203048,0.04819950,0.45997193
-2.71635818,2.40365693,0.03223850,0.00000000,0.40463792,1.88372788,0.04857946,0.45837914
-2.71035518,2.39249738,0.03364306,0.00000000,0.40705997,1.87452344,0.04893626,0.45559768
-2.70435218,2.38014502,0.03504712,0.00000000,0.40865671,1.86545476,0.04929636,0.45181670
-2.69834917,2.36783453,0.03645740,0.00000000,0.40948562,1.85752691,0.04968852,0.44724823
-2.69234617,2.35676679,0.03788213,0.00000000,0.40961476,1.85168560,0.05014314,0.44212099
-2.68634317,2.34807598,0.03933058,0.00000000,0.40912043,1.84879255,0.05069126,0.43667328
-2.68034017,2.34279837,0.04081266,0.00000000,0.40808444,1.84960343,0.05136358,0.43114529
-2.67433717,2.34184340,0.04233824,0.00000000,0.40659099,1.85474871,0.05218932,0.42577113
-2.66833417,2.34596755,0.04391659,0.00000000,0.40472346,1.86471744,0.05319505,0.42077084
-2.66233117,2.35575147,0.04555561,0.00000000,0.40256114,1.87984414,0.05440343,0.41634271
-2.65632816,2.37158086,0.04726115,0.00000000,0.40017609,1.90029879,0.05583204,0.41265617
-2.65032516,2.39363148,0.04903634,0.00000000,0.39763028,1.92608003,0.05749227,0.40984553
-2.64432216,2.42185876,0.05088086,0.00000000,0.39497314,1.95701159,0.05938830,0.40800492
-2.63831916,2.45599247,0.05279044,0.00000000,0.39223960,1.99274230,0.06151629,0.40718445
-2.63231616,2.49553679,0.05475640,0.00000000,0.38944874,2.03274960,0.06386375,0.40738789
-2.62631316,2.53977624,0.05676533,0.00000000,0.38660318,2.07634705,0.06640926,0.40857195
-2.62031016,2.58778784,0.05879898,0.00000000,0.38368902,2.12269595,0.06912236,0.41064714
-2.61430715,2.63845949,0.06083433,0.00000000,0.38067665,2.17082129,0.07196389,0.41348032
-2.60830415,2.69051499,0.06284392,0.00000000,0.37752207,2.21963227,0.07488662,0.41689874
-2.60230115,2.74254514,0.06479633,0.00000000,0.37416896,2.26794717,0.07783619,0.42069555
