energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.86043022,3.64627378,0.01664731,0.10298906,0.16778908,2.30067098,0.02097856,0.29032165,0.64698373,0.89383216
-2.85442721,3.68946090,0.01757486,0.10002064,0.16888253,2.34726138,0.02024751,0.29443413,0.63669982,0.89860774
-2.84842421,3.73590732,0.01848260,0.09715869,0.17030545,2.39681405,0.01950242,0.29863723,0.62679915,0.90338424
-2.84242121,3.78473746,0.01935458,0.09443661,0.17202129,2.44849627,0.01875311,0.30287375,0.61733904,0.90805359
-2.83641821,3.83482887,0.02017458,0.09187813,0.17397709,2.50131745,0.01800796,0.30706768,0.60832603,0.91245596
-2.83041521,3.88485742,0.02092648,0.08949734,0.17610607,2.55416641,0.01727373,0.31112662,0.59972022,0.91638563
-2.82441221,3.93335147,0.02159477,0.08729917,0.17833088,2.60585355,0.01655560,0.31494512,0.59144168,0.91959929
-2.81840920,3.97875258,0.02216500,0.08528025,0.18056723,2.65515608,0.01585717,0.31840872,0.58337857,0.92182637
-2.81240620,4.01947990,0.02262419,0.08342999,0.18272804,2.70086417,0.01518065,0.32139863,0.57539662,0.92278092
-2.80640320,4.05399535,0.02296129,0.08173196,0.18472748,2.74182604,0.01452700,0.32379674,0.56734942,0.92217467
-2.80040020,4.08086663,0.02316754,0.08016538,0.18648521,2.77698998,0.01389623,0.32549069,0.55908888,0.91973039
-2.79439720,4.09882545,0.02323677,0.07870667,0.18793017,2.80544177,0.01328763,0.32637895,0.55047558,0.91519515
-2.78839420,4.10681854,0.02316563,0.07733107,0.18900411,2.82643594,0.01270005,0.32637548,0.54138833,0.90835280
-2.78239120,4.10404949,0.02295371,0.07601410,0.18966447,2.83942000,0.01213223,0.32541388,0.53173247,0.89903506
-2.77638819,4.09001000,0.02260359,0.07473290,0.18988669,2.84405085,0.01158297,0.32345078,0.52144683,0.88713074
-2.77038519,4.06449964,0.02212073,0.07346746,0.18966565,2.84020321,0.01105143,0.32046838,0.51050866,0.87259273
-2.76438219,4.02763368,0.02151336,0.07220154,0.18901637,2.82797015,0.01053725,0.31647601,0.49893671,0.85544241
-2.75837919,3.97983937,0.02079217,0.07092343,0.18797389,2.80765618,0.01004066,0.31151068,0.48679217,0.83577136
-2.75237619,3.92184106,0.01996996,0.06962635,0.18659230,2.77976354,0.00956261,0.30563658,0.47417754,0.81374038
-2.74637319,3.85463549,0.01906126,0.06830875,0.18494303,2.74497269,0.00910472,0.29894357,0.46123356,0.78957583
-2.74037019,3.77945830,0.01808190,0.06697418,0.18311249,2.70411793,0.00866926,0.29154484,0.44813435,0.76356358
-2.73436718,3.69774370,0.01704843,0.06563112,0.18119903,2.65815939,0.00825906,0.28357369,0.43508110,0.73604085
-2.72836418,3.61107867,0.01597774,0.06429247,0.17930950,2.60815225,0.00787740,0.27517972,0.42229448,0.70738646
-2.72236118,3.52115361,0.01488653,0.06297492,0.17755542,2.55521451,0.00752784,0.26652451,0.41000625,0.67800973
-2.71635818,3.42971118,0.01379087,0.06169824,0.17604897,2.50049406,0.00721406,0.25777699,0.39845036,0.64833869
-2.71035518,3.33849489,0.01270583,0.06048432,0.17489878,2.44513598,0.00693968,0.24910866,0.38785396,0.61880807
-2.70435218,3.24919890,0.01164512,0.05935630,0.17420586,2.39025089,0.00670809,0.24068885,0.37842861,0.58984751
-2.69834917,3.16342063,0.01062086,0.05833757,0.17405969,2.33688500,0.00652226,0.23268012,0.37036214,0.56187035
-2.69234617,3.08261723,0.00964335,0.05745079,0.17453457,2.28599238,0.00638463,0.22523405,0.36381133,0.53526360
-2.68634317,3.00806703,0.00872101,0.05671693,0.17568635,2.23841021,0.00629696,0.21848736,0.35889583,0.51037919
-2.68034017,2.94083706,0.00786028,0.05615441,0.17754985,2.19483733,0.00626023,0.21255872,0.35569340,0.48752682
-2.67433717,2.88175727,0.00706571,0.05577828,0.18013669,2.15581669,0.00627460,0.20754605,0.35423677,0.46696861
-2.66833417,2.83140236,0.00634001,0.05559958,0.18343401,2.12172218,0.00633940,0.20352462,0.35451216,0.44891562
-2.66233117,2.79008150,0.00568419,0.05562477,0.18740391,2.09275028,0.00645307,0.20054580,0.35645956,0.43352619
-2.65632816,2.75783656,0.00509776,0.05585543,0.19198370,2.06891689,0.00661328,0.19863662,0.35997470,0.42090615
-2.65032516,2.73444875,0.00457894,0.05628800,0.19708713,2.05005968,0.00681695,0.19780002,0.36491280,0.41111072
-2.64432216,2.71945388,0.00412483,0.05691390,0.20260635,2.03584612,0.00706038,0.19801588,0.37109383,0.40414787
-2.63831916,2.71216565,0.00373172,0.05771967,0.20841484,2.02578720,0.00733936,0.19924271,0.37830916,0.39998312
-2.63231616,2.71170658,0.00339528,0.05868747,0.21437103,2.01925660,0.00764931,0.20141997,0.38632936,0.39854533
-2.62631316,2.71704550,0.00311076,0.05979568,0.22032270,2.01551501,0.00798545,0.20447092,0.39491287,0.39973329
-2.62031016,2.72704052,0.00287323,0.06101972,0.22611184,2.01373879,0.00834294,0.20830594,0.40381526,0.40342287
-2.61430715,2.74048592,0.00267775,0.06233301,0.23158000,2.01305211,0.00871707,0.21282618,0.41279853,0.40947433
-2.60830415,2.75616119,0.00251953,0.06370802,0.23657377,2.01256139,0.00910340,0.21792738,0.42164038,0.41773958
-2.60230115,2.77288043,0.00239405,0.06511750,0.24095037,2.01139084,0.00949789,0.22350382,0.43014280,0.42806909
-2.59629815,2.78954004,0.00229718,0.06653562,0.24458294,2.00871746,0.00989706,0.22945214,0.43813972,0.44031811
-2.59029515,2.80516257,0.00222524,0.06793913,0.24736547,2.00380413,0.01029807,0.23567494,0.44550347,0.45435212
-2.58429215,2.81893511,0.00217510,0.06930851,0.24921705,1.99602934,0.01069883,0.24208403,0.45214958,0.47005112
-2.57828914,2.83024016,0.00214413,0.07062891,0.25008538,1.98491206,0.01109803,0.24860320,0.45803986,0.48731278
-2.57228614,2.83867778,0.00213028,0.07189095,0.24994924,1.97013075,0.01149515,0.25517036,0.46318351,0.50605417
-2.56628314,2.84407803,0.00213205,0.07309134,0.24881984,1.95153551,0.01189050,0.26173899,0.46763623,0.52621217
-2.56028014,2.84650283,0.00214843,0.07423319,0.24674110,1.92915285,0.01228517,0.26827886,0.47149732,0.54774240
-2.55427714,2.84623748,0.00217890,0.07532613,0.24378864,1.90318288,0.01268093,0.27477596,0.47490484,0.57061686
-2.54827414,2.84377201,0.00222332,0.07638603,0.24006765,1.87398901,0.01308020,0.28123163,0.47802909,0.59482025
-2.54227114,2.83977332,0.00228193,0.07743462,0.23570962,1.84208082,0.01348590,0.28766103,0.48106463,0.62034528
-2.53626813,2.83504936,0.00235523,0.07849866,0.23086818,1.80809087,0.01390135,0.29409084,0.48422105,0.64718699
-2.53026513,2.83050721,0.00244390,0.07960899,0.22571403,1.77274669,0.01433010,0.30055655,0.48771302,0.67533652
-2.52426213,2.82710679,0.00254875,0.08079936,0.22042935,1.73683926,0.01477579,0.30709922,0.49174997,0.70477445
-2.51825913,2.82581257,0.00267057,0.08210509,0.21520177,1.70118957,0.01524200,0.31376202,0.49652574,0.73546413
-2.51225613,2.82754538,0.00281010,0.08356163,0.21021821,1.66661474,0.01573207,0.32058670,0.50220874,0.76734528
-2.50625313,2.83313658,0.00296792,0.08520314,0.20565874,1.63389542,0.01624892,0.32761009,0.50893293,0.80032811
-2.50025013,2.84328666,0.00314435,0.08706101,0.20169089,1.60374570,0.01679495,0.33486090,0.51679008,0.83428850
-2.49424712,2.85853002,0.00333938,0.08916259,0.19846429,1.57678692,0.01737187,0.34235693,0.52582359,0.86906423
-2.48824412,2.87920747,0.00355263,0.09152992,0.19610618,1.55352634,0.01798055,0.35010274,0.53602418,0.90445281
-2.48224112,2.90544762,0.00378322,0.09417886,0.19471767,1.53434144,0.01862098,0.35808812,0.54732760,0.94021086
-2.47623812,2.93715776,0.00402979,0.09711827,0.19437105,1.51947027,0.01929216,0.36628724,0.55961462,0.97605545
-2.47023512,2.97402456,0.00429047,0.10034968,0.19510806,1.50900790,0.01999208,0.37465852,0.57271314,1.01166727
-2.46423212,3.01552430,0.00456280,0.10386715,0.19693934,1.50290894,0.02071775,0.38314543,0.58640259,1.04669565
-2.45822911,3.06094212,0.00484384,0.10765751,0.19984486,1.50099556,0.02146522,0.39167793,0.60042034,1.08076552
-2.45222611,3.10939918,0.00513013,0.11170097,0.20377540,1.50297033,0.02222972,0.40017460,0.61446992,1.11348583
-2.44622311,3.15988637,0.00541779,0.11597198,0.20865502,1.50843313,0.02300581,0.40854540,0.62823084,1.14445944
-2.44022011,3.21130305,0.00570258,0.12044049,0.21438427,1.51690100,0.02378757,0.41669474,0.64136948,1.17329393
-2.43421711,3.26249888,0.00598003,0.12507335,0.22084407,1.52782993,0.02456889,0.42452491,0.65355069,1.19961301
-2.42821411,3.31231704,0.00624558,0.12983599,0.22790019,1.54063753,0.02534372,0.43193948,0.66444969,1.22306802
-2.42221111,3.35963662,0.00649465,0.13469423,0.23540800,1.55472550,0.02610642,0.43884669,0.67376359,1.24334901
-2.41620810,3.40341267,0.00672289,0.13961606,0.24321733,1.56950096,0.02685212,0.44516250,0.68122221,1.26019497
-2.41020510,3.44271206,0.00692627,0.14457351,0.25117740,1.58439584,0.02757698,0.45081320,0.68659758,1.27340263
-2.40420210,3.47674367,0.00710127,0.14954435,0.25914147,1.59888357,0.02827862,0.45573754,0.68971190,1.28283342
-2.39819910,3.50488188,0.00724502,0.15451354,0.26697115,1.61249276,0.02895628,0.45988806,0.69044329,1.28841835
-2.39219610,3.52668254,0.00735543,0.15947448,0.27454019,1.62481732,0.02961113,0.46323185,0.68872947,1.29016034
-2.38619310,3.54189080,0.00743132,0.16442984,0.28173764,1.63552305,0.03024640,0.46575048,0.68456893,1.28813409
-2.38019010,3.55044103,0.00747247,0.16939201,0.28847026,1.64435070,0.03086739,0.46743929,0.67801964,1.28248328
-2.37418709,3.55244882,0.00747967,0.17438294,0.29466421,1.65111567,0.03148144,0.46830600,0.66919557,1.27341531
-2.36818409,3.54819589,0.00745475,0.17943366,0.30026583,1.65570467,0.03209777,0.46836886,0.65826093,1.26119381
-2.36218109,3.53810879,0.00740054,0.18458309,0.30524165,1.65806982,0.03272716,0.46765433,0.64542270,1.24612918
-2.35617809,3.52273250,0.00732077,0.18987643,0.30957760,1.65822058,0.03338159,0.46619460,0.63092173,1.22856769
-2.35017509,3.50270034,0.00722000,0.19536304,0.31327744,1.65621418,0.03407368,0.46402494,0.61502293,1.20887949
-2.34417209,3.47870152,0.00710342,0.20109389,0.31636064,1.65214496,0.03481617,0.46118120,0.59800491,1.18744629
-2.33816908,3.45144800,0.00697672,0.20711871,0.31885960,1.64613329,0.03562117,0.45769750,0.58014981,1.16464892
-2.33216608,3.42164181,0.00684585,0.21348286,0.32081656,1.63831453,0.03649956,0.45360429,0.56173355,1.14085561
-2.32616308,3.38994449,0.00671682,0.22022413,0.32228020,1.62882846,0.03746022,0.44892686,0.54301703,1.11641120
-2.32016008,3.35694949,0.00659549,0.22736958,0.32330212,1.61780963,0.03850941,0.44368435,0.52423868,1.09162784
-2.31415708,3.32315889,0.00648731,0.23493254,0.32393341,1.60537899,0.03965014,0.43788944,0.50560849,1.06677746
-2.30815408,3.28896497,0.00639713,0.24290997,0.32422134,1.59163701,0.04088166,0.43154842,0.48730388,1.04208610
-2.30215108,3.25463725,0.00632903,0.25128028,0.32420647,1.57665847,0.04219907,0.42466197,0.46946719,1.01773045
-2.29614807,3.22031540,0.00628613,0.26000172,0.32392017,1.56048915,0.04359311,0.41722632,0.45220508,0.99383640
-2.29014507,3.18600801,0.00627047,0.26901159,0.32338274,1.54314434,0.04505009,0.40923481,0.43558948,0.97047970
-2.28414207,3.15159708,0.00628296,0.27822607,0.32260218,1.52460926,0.04655198,0.40067974,0.41965995,0.94768849
-2.27813907,3.11684802,0.00632332,0.28754110,0.32157367,1.50484123,0.04807673,0.39155440,0.40442728,0.92544752
-2.27213607,3.08142447,0.00639010,0.29683391,0.32027980,1.48377356,0.04959878,0.38185513,0.38987795,0.90370389
-2.26613307,3.04490745,0.00648075,0.30596554,0.31869146,1.46132092,0.05108963,0.37158333,0.37597919,0.88237386
-2.26013007,3.00681793,0.00659174,0.31478403,0.31676954,1.43738598,0.05251871,0.36074731,0.36268432,0.86135059
-2.25412706,2.96664204,0.00671870,0.32312831,0.31446707,1.41186704,0.05385423,0.34936387,0.34993809,0.84051246
-2.24812406,2.92385799,0.00685664,0.33083259,0.31173200,1.38466650,0.05506417,0.33745955,0.33768189,0.81973161
-2.24212106,2.87796365,0.00700015,0.33773115,0.30851024,1.35569959,0.05611732,0.32507158,0.32585838,0.79888252
-2.23611806,2.82850396,0.00714369,0.34366329,0.30474905,1.32490334,0.05698428,0.31224831,0.31441569,0.77785026
-2.23011506,2.77509713,0.00728182,0.34847824,0.30040040,1.29224517,0.05763843,0.29904937,0.30331093,0.75653832
-2.22411206,2.71745881,0.00740952,0.35203992,0.29542428,1.25773100,0.05805686,0.28554535,0.29251292,0.73487569
-2.21810905,2.65542338,0.00752241,0.35423127,0.28979181,1.22141236,0.05822111,0.27181717,0.28200431,0.71282297
-2.21210605,2.58896161,0.00761702,0.35495800,0.28348792,1.18339239,0.05811780,0.25795512,0.27178298,0.69037758
-2.20610305,2.51819426,0.00769102,0.35415165,0.27651353,1.14383030,0.05773911,0.24405766,0.26186280,0.66757770
-2.20010005,2.44340081,0.00774339,0.35177182,0.26888716,1.10294421,0.05708302,0.23022995,0.25227389,0.64450497
-2.19409705,2.36502342,0.00777458,0.34780749,0.26064579,1.06101207,0.05615339,0.21658237,0.24306235,0.62128584
-2.18809405,2.28366547,0.00778659,0.34227740,0.25184507,1.01837068,0.05495983,0.20322876,0.23428963,0.59809154
-2.18209105,2.20008504,0.00778301,0.33522948,0.24255875,0.97541261,0.05351736,0.19028475,0.22603151,0.57513660
-2.17608804,2.11518316,0.00776897,0.32673945,0.23287739,0.93258114,0.05184597,0.17786603,0.21837682,0.55267604
-2.17008504,2.02998713,0.00775109,0.31690847,0.22290642,0.89036320,0.04996997,0.16608659,0.21142578,0.53100101
-2.16408204,1.94562935,0.00773730,0.30586023,0.21276364,0.84928048,0.04791722,0.15505706,0.20528816,0.51043326
-2.15807904,1.86332202,0.00773666,0.29373739,0.20257612,0.80987878,0.04571833,0.14488303,0.20008109,0.49131823
-2.15207604,1.78432840,0.00775907,0.28069759,0.19247684,0.77271593,0.04340576,0.13566345,0.19592653,0.47401701
-2.14607304,1.70993117,0.00781498,0.26690924,0.18260094,0.73834844,0.04101295,0.12748904,0.19294844,0.45889730
-2.14007004,1.64139878,0.00791501,0.25254716,0.17308198,0.70731723,0.03857337,0.12044076,0.19126959,0.44632349
-2.13406703,1.57995047,0.00806962,0.23778827,0.16404799,0.68013276,0.03611976,0.11458829,0.19100803,0.43664612
-2.12806403,1.52672103,0.00828867,0.22280754,0.15561786,0.65725990,0.03368331,0.10998857,0.19227321,0.43019096
-2.12206103,1.48272602,0.00858100,0.20777413,0.14789778,0.63910297,0.03129301,0.10668438,0.19516188,0.42724787
-2.11605803,1.44882864,0.00895409,0.19284806,0.14097808,0.62599146,0.02897506,0.10470301,0.19975374,0.42806003
-2.11005503,1.42570905,0.00941359,0.17817730,0.13493056,0.61816668,0.02675244,0.10405504,0.20610715,0.43281354
-2.10405203,1.41383741,0.00996305,0.16389544,0.12980626,0.61577008,0.02464460,0.10473326,0.21425485,0.44162806
-2.09804902,1.41345142,0.01060359,0.15011992,0.12563382,0.61883348,0.02266723,0.10671182,0.22420003,0.45454865
-2.09204602,1.42453942,0.01133365,0.13695086,0.12241855,0.62727183,0.02083218,0.10994571,0.23591290,0.47153938
-2.08604302,1.44683000,0.01214885,0.12447048,0.12014209,0.64087892,0.01914751,0.11437046,0.24932794,0.49247889
-2.08004002,1.47978872,0.01304192,0.11274298,0.11876280,0.65932632,0.01761763,0.11990240,0.26434213,0.51715834
-2.07403702,1.52262257,0.01400275,0.10181505,0.11821686,0.68216601,0.01624350,0.12643933,0.28081425,0.54528199
-2.06803402,1.57429264,0.01501846,0.09171667,0.11842000,0.70883679,0.01502296,0.13386165,0.29856546,0.57647047
-2.06203102,1.63353483,0.01607372,0.08246240,0.11926990,0.73867463,0.01395108,0.14203414,0.31738120,0.61026705
-2.05602801,1.69888851,0.01715104,0.07405292,0.12064915,0.77092676,0.01302056,0.15080824,0.33701453,0.64614654
-2.05002501,1.76873262,0.01823124,0.06647682,0.12242869,0.80476949,0.01222221,0.16002484,0.35719076,0.68352694
-2.04402201,1.84132807,0.01929399,0.05971250,0.12447171,0.83932904,0.01154539,0.16951753,0.37761340,0.72178335
-2.03801901,1.91486534,0.02031841,0.05373023,0.12663769,0.87370513,0.01097846,0.17911630,0.39797113,0.76026378
-2.03201601,1.98751575,0.02128375,0.04849416,0.12878676,0.90699626,0.01050928,0.18865146,0.41794554,0.79830623
-2.02601301,2.05748440,0.02217006,0.04396431,0.13078391,0.93832614,0.01012559,0.19795771,0.43721951,0.83525657
-2.02001001,2.12306312,0.02295893,0.04009844,0.13250314,0.96686992,0.00981546,0.20687820,0.45548566,0.87048637
-2.01400700,2.18268109,0.02363413,0.03685379,0.13383127,0.99187962,0.00956760,0.21526849,0.47245471,0.90341005
-2.00800400,2.23495133,0.02418223,0.03418858,0.13467141,1.01270733,0.00937167,0.22300011,0.48786324,0.93350069
-2.00200100,2.27871110,0.02459317,0.03206331,0.13494575,1.02882549,0.00921856,0.22996374,0.50148073,0.96030379
-1.99599800,2.31305475,0.02486068,0.03044178,0.13459779,1.03984326,0.00910049,0.23607170,0.51311540,0.98344862
-1.98999500,2.33735747,0.02498258,0.02929185,0.13359384,1.04551828,0.00901116,0.24125990,0.52261878,1.00265658
-1.98399200,2.35128943,0.02496097,0.02858590,0.13192367,1.04576332,0.00894579,0.24548890,0.52988877,1.01774653
-1.97798899,2.35481963,0.02480220,0.02830104,0.12960050,1.04064757,0.00890105,0.24874425,0.53487126,1.02863689
-1.97198599,2.34820982,0.02451681,0.02841905,0.12666010,1.03039255,0.00887496,0.25103608,0.53756019,1.03534466
-1.96598299,2.33199876,0.02411912,0.02892605,0.12315927,1.01536275,0.00886678,0.25239786,0.53799625,1.03798170
-1.95997999,2.30697816,0.02362691,0.02981204,0.11917365,0.99605164,0.00887677,0.25288459,0.53626433,1.03674846
-1.95397699,2.27416135,0.02306078,0.03107018,0.11479501,0.97306355,0.00890594,0.25257034,0.53248996,1.03192590
-1.94797399,2.23474651,0.02244353,0.03269603,0.11012816,0.94709243,0.00895584,0.25154545,0.52683499,1.02386594
-1.94197099,2.19007619,0.02179939,0.03468661,0.10528761,0.91889826,0.00902825,0.24991324,0.51949264,1.01298109
-1.93596798,2.14159494,0.02115325,0.03703953,0.10039401,0.88928231,0.00912494,0.24778671,0.51068240,0.99973379
-1.92996498,2.09080685,0.02052988,0.03975204,0.09557074,0.85906215,0.00924743,0.24528508,0.50064472,0.98462594
-1.92396198,2.03923474,0.01995309,0.04282025,0.09094046,0.82904750,0.00939676,0.24253035,0.48963590,0.96818891
-1.91795898,1.98838217,0.01944503,0.04623832,0.08662205,0.80001775,0.00957338,0.23964414,0.47792311,0.95097444
-1.91195598,1.93969958,0.01902551,0.04999789,0.08272771,0.77270186,0.00977697,0.23674463,0.46577985,0.93354637
-1.90595298,1.89455524,0.01871142,0.05408763,0.07936059,0.74776138,0.01000645,0.23394393,0.45348162,0.91647342
-1.89994997,1.85421139,0.01851628,0.05849294,0.07661271,0.72577679,0.01025995,0.23134569,0.44130205,0.90032270
-1.89394697,1.81980572,0.01844993,0.06319593,0.07456339,0.70723755,0.01053488,0.22904317,0.42950920,0.88565391
-1.88794397,1.79233791,0.01851832,0.06817543,0.07327816,0.69253572,0.01082803,0.22711767,0.41836222,0.87301385
-1.88194097,1.77266089,0.01872349,0.07340737,0.07280798,0.68196315,0.01113579,0.22563737,0.40810807,0.86293112
-1.87593797,1.76147610,0.01906365,0.07886515,0.07318899,0.67571192,0.01145424,0.22465652,0.39897839,0.85591051
-1.86993497,1.75933201,0.01953345,0.08452021,0.07444253,0.67387748,0.01177945,0.22421509,0.39118642,0.85242696
-1.86393197,1.76662527,0.02012429,0.09034272,0.07657558,0.67646428,0.01210767,0.22433866,0.38492393,0.85291901
-1.85792896,1.78360362,0.02082481,0.09630224,0.07958142,0.68339307,0.01243553,0.22503879,0.38035822,0.85778143
-1.85192596,1.81036992,0.02162142,0.10236853,0.08344053,0.69450962,0.01276024,0.22631357,0.37762913,0.86735728
-1.84592296,1.84688686,0.02249889,0.10851223,0.08812179,0.70959403,0.01307975,0.22814850,0.37684631,0.88192946
-1.83991996,1.89298201,0.02344103,0.11470552,0.09358375,0.72837053,0.01339285,0.23051767,0.37808662,0.90171194
-1.83391696,1.94835280,0.02443126,0.12092276,0.09977615,0.75051698,0.01369923,0.23338505,0.38139198,0.92684122
-1.82791396,2.01257179,0.02545331,0.12714098,0.10664150,0.77567407,0.01399950,0.23670603,0.38676763,0.95736826
-1.82191096,2.08509207,0.02649177,0.13334021,0.11411677,0.80345382,0.01429511,0.24042903,0.39418108,0.99325149
-1.81590795,2.16525321,0.02753263,0.13950383,0.12213524,0.83344739,0.01458823,0.24449719,0.40356172,1.03435144
-1.80990495,2.25228817,0.02856373,0.14561864,0.13062828,0.86523195,0.01488166,0.24885013,0.41480128,1.08042734
-1.80390195,2.34533159,0.02957510,0.15167497,0.13952725,0.89837698,0.01517855,0.25342561,0.42775521,1.13113642
-1.79789895,2.44342989,0.03055926,0.15766661,0.14876539,0.93244983,0.01548224,0.25816115,0.44224493,1.18603605
-1.79189595,2.54555363,0.03151133,0.16359070,0.15827963,0.96702085,0.01579601,0.26299555,0.45806112,1.24458909
-1.78589295,2.65061242,0.03242915,0.16944760,0.16801237,1.00166827,0.01612283,0.26787028,0.47496784,1.30617268
-1.77988994,2.75747262,0.03331314,0.17524075,0.17791310,1.03598299,0.01646520,0.27273065,0.49270755,1.37009034
-1.77388694,2.86497769,0.03416627,0.18097646,0.18793987,1.06957343,0.01682490,0.27752686,0.51100686,1.43558717
-1.76788394,2.97197120,0.03499378,0.18666381,0.19806049,1.10207071,0.01720291,0.28221484,0.52958284,1.50186804
-1.76188094,3.07732176,0.03580294,0.19231452,0.20825346,1.13313388,0.01759929,0.28675696,0.54814989,1.56811792
-1.75587794,3.17994954,0.03660271,0.19794280,0.21850858,1.16245562,0.01801313,0.29112250,0.56642670,1.63352398
-1.74987494,3.27885322,0.03740335,0.20356528,0.22882705,1.18976785,0.01844263,0.29528808,0.58414340,1.69729852
-1.74387194,3.37313646,0.03821608,0.20920085,0.23922127,1.21484743,0.01888514,0.29923784,0.60104840,1.75870184
-1.73786893,3.46203267,0.03905260,0.21487042,0.24971400,1.23752131,0.01933729,0.30296360,0.61691490,1.81706421
-1.73186593,3.54492673,0.03992468,0.22059666,0.26033715,1.25767118,0.01979518,0.30646479,0.63154673,1.87180591
-1.72586293,3.62137253,0.04084372,0.22640352,0.27112988,1.27523686,0.02025460,0.30974836,0.64478330,1.92245445
-1.71985993,3.69110510,0.04182032,0.23231557,0.28213639,1.29021835,0.02071121,0.31282846,0.65650353,1.96865819
-1.71385693,3.75404627,0.04286380,0.23835723,0.29340303,1.30267602,0.02116080,0.31572603,0.66662855,2.01019561
-1.70785393,3.81030325,0.04398182,0.24455160,0.30497519,1.31272876,0.02159948,0.31846818,0.67512303,2.04697976
-1.70185093,3.86015964,0.04517989,0.25091926,0.31689371,1.32054981,0.02202388,0.32108742,0.68199507,2.07905759
-1.69584792,3.90405884,0.04646099,0.25747671,0.32919117,1.32636031,0.02243131,0.32362061,0.68729467,2.10660405
-1.68984492,3.94258028,0.04782520,0.26423474,0.34188811,1.33042060,0.02281985,0.32610779,0.69111067,2.12991115
-1.68384192,3.97640927,0.04926935,0.27119664,0.35498924,1.33301949,0.02318838,0.32859072,0.69356643,2.14937240
-1.67783892,4.00630158,0.05078674,0.27835648,0.36848005,1.33446196,0.02353663,0.33111124,0.69481426,2.16546324
-1.67183592,4.03304441,0.05236696,0.28569740,0.38232373,1.33505569,0.02386508,0.33370956,0.69502883,2.17871821
-1.66583292,4.05741548,0.05399577,0.29319014,0.39645880,1.33509720,0.02417487,0.33642230,0.69439990,2.18970605
-1.65982991,4.08014217,0.05565512,0.30079192,0.41079747,1.33485813,0.02446765,0.33928066,0.69312452,2.19900353
-1.65382691,4.10186284,0.05732332,0.30844565,0.42522503,1.33457251,0.02474541,0.34230850,0.69139910,2.20716933
-1.64782391,4.12309218,0.05897532,0.31607981,0.43960018,1.33442563,0.02501027,0.34552063,0.68941166,2.21471913
-1.64182091,4.14419246,0.06058316,0.32360880,0.45375662,1.33454520,0.02526426,0.34892137,0.68733455,2.22210277
-1.63581791,4.16535208,0.06211659,0.33093402,0.46750576,1.33499525,0.02550913,0.35250333,0.68531792,2.22968469
-1.62981491,4.18657262,0.06354379,0.33794560,0.48064057,1.33577319,0.02574618,0.35624670,0.68348429,2.23772829
-1.62381191,4.20766504,0.06483226,0.34452472,0.49294053,1.33681021,0.02597606,0.36011893,0.68192428,2.24638489
-1.61780890,4.22825515,0.06594975,0.35054657,0.50417750,1.33797494,0.02619868,0.36407501,0.68069377,2.25568769
-1.61180590,4.24779819,0.06686533,0.35588377,0.51412227,1.33908036,0.02641309,0.36805819,0.67981251,2.26555096
-1.60580290,4.26560172,0.06755038,0.36041008,0.52255171,1.33989339,0.02661750,0.37200131,0.67926428,2.27577434
-1.59979990,4.28085571,0.06797964,0.36400439,0.52925600,1.34014678,0.02680923,0.37582858,0.67899843,2.28605210
-1.59379690,4.29266827,0.06813216,0.36655469,0.53404591,1.33955263,0.02698483,0.37945780,0.67893294,2.29598682
-1.58779390,4.30010550,0.06799206,0.36796186,0.53675962,1.33781686,0.02714012,0.38280293,0.67895857,2.30510702
-1.58179090,4.30223344,0.06754931,0.36814325,0.53726888,1.33465380,0.02727040,0.38577690,0.67894422,2.31288787
-1.57578789,4.29816043,0.06680012,0.36703565,0.53548422,1.32980038,0.02737062,0.38829450,0.67874304,2.31877425
-1.56978489,4.28707787,0.06574726,0.36459777,0.53135902,1.32302900,0.02743557,0.39027529,0.67819924,2.32220516
-1.56378189,4.26829796,0.06440010,0.36081201,0.52489223,1.31415874,0.02746013,0.39164638,0.67715532,2.32263868
-1.55777889,4.24128675,0.06277443,0.35568546,0.51612959,1.30306432,0.02743954,0.39234490,0.67545942,2.31957634
-1.55177589,4.20569152,0.06089211,0.34925007,0.50516345,1.28968252,0.02736965,0.39232009,0.67297262,2.31258629
-1.54577289,4.16136141,0.05878045,0.34156221,0.49213108,1.27401592,0.02724718,0.39153499,0.66957591,2.30132415
-1.53976988,4.10836099,0.05647151,0.33270133,0.47721158,1.25613395,0.02706997,0.38996750,0.66517669,2.28555090
-1.53376688,4.04697618,0.05400123,0.32276811,0.46062165,1.23617118,0.02683723,0.38761090,0.65971446,2.26514729
-1.52776388,3.97771278,0.05140847,0.31188203,0.44261026,1.21432330,0.02654973,0.38447374,0.65316558,2.24012395
-1.52176088,3.90128783,0.04873404,0.30017847,0.42345257,1.19084095,0.02620997,0.38057924,0.64554692,2.21062708
-1.51575788,3.81861411,0.04601971,0.28780563,0.40344331,1.16602169,0.02582234,0.37596399,0.63691821,2.17693938
-1.50975488,3.73077876,0.04330724,0.27492107,0.38288984,1.14020073,0.02539314,0.37067638,0.62738293,2.13947610
-1.50375188,3.63901647,0.04063750,0.26168840,0.36210516,1.11374068,0.02493065,0.36477447,0.61708774,2.09877644
-1.49774887,3.54467853,0.03804963,0.24827384,0.34140113,1.08702072,0.02444505,0.35832371,0.60622024,2.05549036
