energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.48474237,8.19046423,0.28102949,1.15373753,0.06417998,0.19589498,1.58647729,5.82911700,0.10104906,0.96750451
-3.47873937,8.16133539,0.28056589,1.12884095,0.06472605,0.19211390,1.59643323,5.84484581,0.10019676,0.95301672
-3.47273637,8.14270933,0.28151500,1.10529699,0.06507410,0.18855142,1.61285551,5.86814717,0.09944439,0.94007760
-3.46673337,8.13730432,0.28401477,1.08347057,0.06523685,0.18526049,1.63636443,5.90082136,0.09878720,0.92915582
-3.46073037,8.14739776,0.28819374,1.06371714,0.06523138,0.18228116,1.66747840,5.94425317,0.09821524,0.92070146
-3.45472736,8.17474983,0.29416650,1.04636997,0.06507831,0.17963929,1.70658478,5.99936734,0.09771339,0.91513019
-3.44872436,8.22054973,0.30202891,1.03172801,0.06480083,0.17734599,1.75391400,6.06660502,0.09726172,0.91280797
-3.44272136,8.28538576,0.31185357,1.02004475,0.06442369,0.17539789,1.80951781,6.14592191,0.09683610,0.91403707
-3.43671836,8.36923962,0.32368553,1.01151855,0.06397205,0.17377810,1.87325295,6.23680689,0.09640907,0.91904371
-3.43071536,8.47150362,0.33753851,1.00628465,0.06347042,0.17245781,1.94477088,6.33831936,0.09595090,0.92796797
-3.42471236,8.59101902,0.35339183,1.00440924,0.06294164,0.17139846,2.02351433,6.44914245,0.09543075,0.94085628
-3.41870935,8.72613231,0.37118824,1.00588578,0.06240600,0.17055429,2.10872108,6.56764862,0.09481799,0.95765681
-3.41270635,8.87476603,0.39083275,1.01063346,0.06188050,0.16987516,2.19943503,6.69197382,0.09408348,0.97821805
-3.40670335,9.03450010,0.41219270,1.01849812,0.06137835,0.16930948,2.29452464,6.82009598,0.09320085,1.00229053
-3.40070035,9.20265965,0.43509908,1.02925526,0.06090867,0.16880705,2.39270826,6.94991412,0.09214765,1.02953189
-3.39469735,9.37640539,0.45934926,1.04261520,0.06047646,0.16832181,2.49258572,7.07932415,0.09090636,1.05951500
-3.38869435,9.55282289,0.48471096,1.05823015,0.06008282,0.16781423,2.59267538,7.20628851,0.08946521,1.09173890
-3.38269135,9.72900776,0.51092757,1.07570287,0.05972539,0.16725330,2.69145546,7.32889700,0.08781873,1.12564244
-3.37668834,9.90214432,0.53772464,1.09459678,0.05939900,0.16661817,2.78740834,7.44541732,0.08596816,1.16061992
-3.37068534,10.06957585,0.56481733,1.11444706,0.05909653,0.16589918,2.87906634,7.55433433,0.08392151,1.19603838
-3.36468234,10.22886545,0.59191863,1.13477251,0.05880982,0.16509852,2.96505741,7.65437815,0.08169348,1.23125596
-3.35867934,10.37784717,0.61874801,1.15508776,0.05853074,0.16423029,3.04414899,7.74454147,0.07930508,1.26564066
-3.35267634,10.51466724,0.64504025,1.17491553,0.05825217,0.16332022,3.11528848,7.82408753,0.07678318,1.29858895
-3.34667334,10.63781616,0.67055401,1.19379853,0.05796906,0.16240490,3.17763861,7.89255017,0.07415983,1.32954347
-3.34067034,10.74615224,0.69507979,1.21131070,0.05767921,0.16153076,3.23060638,7.94972783,0.07147146,1.35800938
-3.33466733,10.83891741,0.71844695,1.22706746,0.05738411,0.16075264,3.27386422,7.99567334,0.06875812,1.38356860
-3.32866433,10.91574619,0.74052933,1.24073457,0.05708936,0.16013228,3.30736246,8.03068108,0.06606253,1.40589161
-3.32266133,10.97666832,0.76124925,1.25203552,0.05680501,0.15973656,3.33133240,8.05527299,0.06342928,1.42474629
-3.31665833,11.02210553,0.78057961,1.26075704,0.05654559,0.15963565,3.34627974,8.07018437,0.06090389,1.44000354
-3.31065533,11.05286248,0.79854388,1.26675266,0.05632988,0.15990106,3.35296830,8.07634993,0.05853202,1.45163947
-3.30465233,11.07011188,0.81521386,1.26994415,0.05618041,0.16060375,3.35239475,8.07489017,0.05635872,1.45973412
-3.29864932,11.07537319,0.83070526,1.27032085,0.05612275,0.16181212,3.34575492,8.06709772,0.05442762,1.46446674
-3.29264632,11.07048469,0.84517122,1.26793692,0.05618456,0.16359011,3.33440318,8.05442282,0.05278035,1.46610784
-3.28664332,11.05756830,0.85879390,1.26290653,0.05639452,0.16599535,3.31980621,8.03845699,0.05145585,1.46500837
-3.28064032,11.03898689,0.87177464,1.25539737,0.05678111,0.16907733,3.30349305,8.02091382,0.05048982,1.46158635
-3.27463732,11.01729399,0.88432285,1.24562248,0.05737130,0.17287578,3.28700334,8.00360592,0.04991416,1.45631166
-3.26863432,10.99517616,0.89664441,1.23383105,0.05818931,0.17741909,3.27183589,7.98841712,0.04975650,1.44968936
-3.26263132,10.97538877,0.90892994,1.22029818,0.05925538,0.18272300,3.25939939,7.97726952,0.05003971,1.44224243
-3.25662831,10.96068648,0.92134358,1.20531448,0.06058462,0.18878954,3.25096746,7.97208540,0.05078147,1.43449437
-3.25062531,10.95374999,0.93401297,1.18917543,0.06218612,0.19560615,3.24763957,7.97474426,0.05199386,1.42695246
-3.24462231,10.95711127,0.94702079,1.17217139,0.06406215,0.20314527,3.25030933,7.98703612,0.05368300,1.42009231
-3.23861931,10.97307977,0.96039847,1.15457829,0.06620767,0.21136416,3.25964122,8.01061225,0.05584873,1.41434413
-3.23261631,11.00367213,0.97412251,1.13664957,0.06861008,0.22020527,3.27605638,8.04693532,0.05848440,1.41008120
-3.22661331,11.05054820,0.98811348,1.11860955,0.07124925,0.22959695,3.29972771,8.09723069,0.06157664,1.40761102
-3.22061031,11.11495584,1.00223804,1.10064842,0.07409780,0.23945457,3.33058395,8.16244125,0.06510530,1.40716907
-3.21460730,11.19768676,1.01631377,1.08291902,0.07712166,0.24968213,3.36832214,8.24318776,0.06904348,1.40891549
-3.20860430,11.29904517,1.03011670,1.06553531,0.08028083,0.26017419,3.41242718,8.33973660,0.07335763,1.41293446
-3.20260130,11.41883041,1.04339113,1.04857254,0.08353040,0.27081810,3.46219736,8.45197666,0.07800781,1.41923609
-3.19659830,11.55633415,1.05586128,1.03206895,0.08682166,0.28149644,3.51677395,8.57940648,0.08294809,1.42776056
-3.19059530,11.71035200,1.06724414,1.01602870,0.09010335,0.29208969,3.57517332,8.72113234,0.08812703,1.43838399
-3.18459230,11.87920866,1.07726286,1.00042580,0.09332300,0.30247875,3.63631969,8.87587751,0.09348834,1.45092572
-3.17858929,12.06079541,1.08565989,0.98520874,0.09642825,0.31254754,3.69907701,9.04200232,0.09897164,1.46515640
-3.17258629,12.25261796,1.09220920,0.97030548,0.09936814,0.32218532,3.76227855,9.21753417,0.10451333,1.48080643
-3.16658329,12.45185256,1.09672697,0.95562850,0.10209433,0.33128869,3.82475302,9.40020628,0.11004759,1.49757433
-3.16058029,12.65540809,1.09908006,0.94107969,0.10456221,0.33976334,3.88534667,9.58750367,0.11550739,1.51513476
-3.15457729,12.85999182,1.09919183,0.92655484,0.10673188,0.34752525,3.94294092,9.77671459,0.12082563,1.53314573
-3.14857429,13.06217657,1.09704515,0.91194757,0.10856892,0.35450157,3.99646575,9.96498563,0.12593628,1.55125499
-3.14257129,13.25846748,1.09268227,0.89715268,0.11004504,0.36063098,4.04490913,10.14937875,0.13077555,1.56910548
-3.13656828,13.44536682,1.08620177,0.88206887,0.11113851,0.36586369,4.08732350,10.32692852,0.13528299,1.58633995
-3.13056528,13.61943548,1.07775277,0.86660084,0.11183441,0.37016105,4.12282998,10.49469820,0.13940265,1.60260468
-3.12456228,13.77735056,1.06752669,0.85066095,0.11212478,0.37349490,4.15062156,10.64983335,0.14308406,1.61755286
-3.11855928,13.91595836,1.05574720,0.83417043,0.11200849,0.37584670,4.16996622,10.78961203,0.14628318,1.63084746
-3.11255628,14.03232276,1.04265889,0.81706041,0.11149111,0.37720660,4.18021092,10.91149087,0.14896324,1.64216413
-3.10655328,14.12376878,1.02851535,0.79927280,0.11058455,0.37757240,4.18078709,11.01314642,0.15109539,1.65119426
-3.10055028,14.18792156,1.01356720,0.78076113,0.10930669,0.37694862,4.17121804,11.09251160,0.15265927,1.65764836
-3.09454727,14.22274076,0.99805096,0.76149155,0.10768084,0.37534570,4.15112839,11.14780679,0.15364329,1.66125983
-3.08854427,14.22655038,0.98217902,0.74144378,0.10573520,0.37277929,4.12025506,11.17756571,0.15404485,1.66178935
-3.08254127,14.19806396,0.96613152,0.72061226,0.10350226,0.36926978,4.07845948,11.18065579,0.15387026,1.65902952
-3.07653827,14.13640487,0.95005020,0.69900730,0.10101813,0.36484199,4.02573986,11.15629318,0.15313456,1.65280993
-3.07053527,14.04112138,0.93403464,0.67665617,0.09832183,0.35952505,3.96224268,11.10405214,0.15186102,1.64300216
-3.06453227,13.91219601,0.91814095,0.65360406,0.09545464,0.35335240,3.88827223,11.02386901,0.15008060,1.62952470
-3.05852926,13.75004866,0.90238278,0.62991468,0.09245930,0.34636190,3.80429706,10.91604053,0.14783110,1.61234731
-3.05252626,13.55553306,0.88673456,0.60567058,0.08937933,0.33859604,3.71095247,10.78121665,0.14515628,1.59149458
-3.04652326,13.32992615,0.87113670,0.58097283,0.08625829,0.33010210,3.60903819,10.62038783,0.14210474,1.56704848
-3.04052026,13.07491017,0.85550230,0.55594015,0.08313904,0.32093233,3.49951100,10.43486701,0.13872881,1.53914955
-3.03451726,12.79254740,0.83972505,0.53070743,0.08006303,0.31114408,3.38347190,10.22626644,0.13508332,1.50799664
-3.02851426,12.48524791,0.82368772,0.50542356,0.07706966,0.30079980,3.26214838,9.99646980,0.13122438,1.47384518
-3.02251126,12.15573075,0.80727099,0.48024867,0.07419562,0.28996697,3.13687213,9.74760003,0.12720816,1.43700377
-3.01650825,11.80697941,0.79036197,0.45535090,0.07147435,0.27871794,3.00905314,9.48198355,0.12308972,1.39782947
-3.01050525,11.44219268,0.77286204,0.43090270,0.06893554,0.26712960,2.88015133,9.20211159,0.11892198,1.35672170
-3.00450225,11.06473205,0.75469383,0.40707700,0.06660470,0.25528306,2.75164676,8.91059941,0.11475477,1.31411513
-2.99849925,10.67806718,0.73580683,0.38404319,0.06450287,0.24326312,2.62500994,8.61014447,0.11063406,1.27047185
-2.99249625,10.28572099,0.71618155,0.36196332,0.06264641,0.23115780,2.50167327,8.30348448,0.10660132,1.22627308
-2.98649325,9.89121583,0.69583223,0.34098855,0.06104688,0.21905769,2.38300490,7.99335627,0.10269314,1.18201083
-2.98049025,9.49802236,0.67480781,0.32125598,0.05971106,0.20705533,2.27028577,7.68245673,0.09894098,1.13817973
-2.97448724,9.10951245,0.65319153,0.30288618,0.05864108,0.19524455,2.16469080,7.37340647,0.09537117,1.09526948
-2.96848424,8.72891753,0.63109903,0.28598128,0.05783466,0.18371971,2.06727438,7.06871750,0.09200502,1.05375800
-2.96248124,8.35929315,0.60867529,0.27062384,0.05728539,0.17257494,1.97896051,6.77076535,0.08885918,1.01410563
-2.95647824,8.00349076,0.58609058,0.25687647,0.05698319,0.16190333,1.90053734,6.48176647,0.08594610,0.97675032
-2.95047524,7.66413692,0.56353572,0.24478219,0.05691481,0.15179601,1.83265587,6.20376136,0.08327466,0.94210402
-2.94447224,7.34362015,0.54121684,0.23436547,0.05706431,0.14234128,1.77583205,5.93860349,0.08085085,0.91055014
-2.93846923,7.04408512,0.51934996,0.22563382,0.05741372,0.13362350,1.73045165,5.68795416,0.07867854,0.88244189
-2.93246623,6.76743344,0.49815561,0.21857989,0.05794360,0.12572203,1.69677708,5.45328285,0.07676027,0.85810150
-2.92646323,6.51533016,0.47785364,0.21318392,0.05863365,0.11871003,1.67495512,5.23587259,0.07509807,0.83781993
-2.92046023,6.28921463,0.45865849,0.20941630,0.05946329,0.11265322,1.66502483,5.03682936,0.07369418,0.82185681
-2.91445723,6.09031414,0.44077485,0.20724022,0.06041222,0.10760854,1.66692485,4.85709464,0.07255173,0.81044035
-2.90845423,5.91965866,0.42439395,0.20661414,0.06146086,0.10362278,1.68049925,4.69745965,0.07167533,0.80376693
-2.90245123,5.77809479,0.40969041,0.20749400,0.06259073,0.10073125,1.70550165,4.55858002,0.07107145,0.80200006
-2.89644822,5.66629722,0.39681953,0.20983503,0.06378481,0.09895643,1.74159722,4.44098928,0.07074871,0.80526851
-2.89044522,5.58477607,0.38591517,0.21359300,0.06502765,0.09830668,1.78836238,4.34511004,0.07071794,0.81366342
-2.88444222,5.53387862,0.37708800,0.21872488,0.06630547,0.09877520,1.84528261,4.27126126,0.07099202,0.82723438
-2.87843922,5.51378473,0.37042399,0.22518885,0.06760610,0.10033901,1.91174846,4.21966086,0.07158551,0.84598456
-2.87243622,5.52449518,0.36598331,0.23294367,0.06891881,0.10295831,1.98705054,4.19042284,0.07251412,0.86986487
-2.86643322,5.56581326,0.36379924,0.24194735,0.07023404,0.10657616,2.07037418,4.18354860,0.07379389,0.89876758
-2.86043022,5.63732004,0.36387736,0.25215529,0.07154302,0.11111840,2.16079459,4.19891257,0.07544022,0.93251976
-2.85442721,5.73834478,0.36619482,0.26351792,0.07283733,0.11649418,2.25727357,4.23624281,0.07746679,0.97087681
-2.84842421,5.86793225,0.37069982,0.27597800,0.07410843,0.12259682,2.35865869,4.29509752,0.07988427,1.01351685
-2.84242121,6.02480909,0.37731128,0.28946779,0.07534717,0.12930520,2.46368581,4.37483897,0.08269906,1.06003633
-2.83641821,6.20735205,0.38591880,0.30390616,0.07654332,0.13648569,2.57098583,4.47460655,0.08591199,1.10994750
-2.83041521,6.41356080,0.39638306,0.31919601,0.07768516,0.14399451,2.67909621,4.59329106,0.08951706,1.16267823
-2.82441221,6.64103819,0.40853667,0.33522203,0.07875919,0.15168056,2.78647771,4.72951225,0.09350036,1.21757461
-2.81840920,6.88698065,0.42218559,0.35184917,0.07974993,0.15938869,2.89153639,4.88160186,0.09783913,1.27390667
-2.81240620,7.14818100,0.43711122,0.36892183,0.08063990,0.16696315,2.99265065,5.04759407,0.10250115,1.33087739
-2.80640320,7.42104562,0.45307327,0.38626410,0.08140973,0.17425141,3.08820286,5.22522506,0.10744440,1.38763498
-2.80040020,7.70162701,0.46981320,0.40368099,0.08203851,0.18110789,3.17661462,5.41194313,0.11261711,1.44328831
-2.79439720,7.98567219,0.48705859,0.42096078,0.08250421,0.18739780,3.25638455,5.60493006,0.11795819,1.49692512
-2.78839420,8.26868665,0.50452796,0.43787848,0.08278438,0.19300063,3.32612722,5.80113422,0.12339809,1.54763246
-2.78239120,8.54601232,0.52193631,0.45420034,0.08285688,0.19781339,3.38461170,5.99731495,0.12886006,1.59451869
-2.77638819,8.81291776,0.53900092,0.46968921,0.08270074,0.20175340,3.43079789,6.19009754,0.13426176,1.63673623
-2.77038519,9.06469768,0.55544743,0.48411061,0.08229712,0.20476039,3.46386912,6.37603717,0.13951724,1.67350417
-2.76438219,9.29677835,0.57101599,0.49723930,0.08163016,0.20679799,3.48325933,6.55169010,0.14453918,1.70412981
-2.75837919,9.50482517,0.58546705,0.50886592,0.08068792,0.20785444,3.48867322,6.71368956,0.14924124,1.72802813
-2.75237619,9.68484815,0.59858682,0.51880356,0.07946311,0.20794248,3.48009850,6.85882373,0.15354060,1.74473852
-2.74637319,9.83330131,0.61019197,0.52689378,0.07795372,0.20709842,3.45780893,6.98411294,0.15736036,1.75393772
-2.74037019,9.94717188,0.62013349,0.53301194,0.07616346,0.20538041,3.42235802,7.08688310,0.16063191,1.75544866
-2.73436718,10.02405554,0.62829935,0.53707133,0.07410197,0.20286604,3.37456302,7.16483257,0.16329697,1.74924456
-2.72836418,10.06221473,0.63461612,0.53902606,0.07178479,0.19964924,3.31547977,7.21608963,0.16530937,1.73544818
-2.72236118,10.06061740,0.63904910,0.53887246,0.06923313,0.19583666,3.24636898,7.23925846,0.16663632,1.71432617
-2.71635818,10.01895455,0.64160115,0.53664884,0.06647330,0.19154370,3.16865533,7.23345145,0.16725928,1.68627881
-2.71035518,9.93763581,0.64231028,0.53243368,0.06353606,0.18689031,3.08388078,7.19830680,0.16717426,1.65182546
-2.70435218,9.81776334,0.64124586,0.52634222,0.06045569,0.18199668,2.99365402,7.13399040,0.16639155,1.61158646
-2.69834917,9.66108483,0.63850390,0.51852168,0.05726894,0.17697909,2.89959800,7.04118211,0.16493501,1.56626215
-2.69234617,9.46992800,0.63420135,0.50914533,0.05401395,0.17194603,2.80329778,6.92104683,0.16284076,1.51660997
-2.68634317,9.24711909,0.62846989,0.49840558,0.05072905,0.16699465,2.70625073,6.77519176,0.16015555,1.46342059
-2.68034017,8.99588893,0.62144934,0.48650662,0.04745165,0.16220783,2.60982128,6.60561151,0.15693473,1.40749399
-2.67433717,8.71977052,0.61328119,0.47365687,0.04421717,0.15765188,2.51520188,6.41462346,0.15323999,1.34961657
-2.66833417,8.42249237,0.60410236,0.46006150,0.04105809,0.15337493,2.42338188,6.20479599,0.14913703,1.29054004
-2.66233117,8.10787199,0.59403972,0.44591571,0.03800316,0.14940617,2.33512555,5.97887259,0.14469316,1.23096303
-2.65632816,7.77971370,0.58320553,0.43139870,0.03507683,0.14575577,2.25095981,5.73969491,0.13997505,1.17151586
-2.65032516,7.44171468,0.57169402,0.41666888,0.03229881,0.14241566,2.17117232,5.49012775,0.13504670,1.11274911
-2.64432216,7.09738268,0.55957936,0.40186043,0.02968394,0.13936098,2.09581949,5.23298878,0.12996771,1.05512623
-2.63831916,6.74996798,0.54691509,0.38708131,0.02724215,0.13655219,2.02474393,4.97098564,0.12479187,0.99902014
-2.63231616,6.40241164,0.53373501,0.37241277,0.02497875,0.13393771,1.95760039,4.70666216,0.11956625,0.94471391
-2.62631316,6.05731082,0.52005540,0.35791035,0.02289476,0.13145695,1.89388858,4.44235550,0.11433069,0.89240511
-2.62031016,5.71690156,0.50587861,0.34360622,0.02098746,0.12904366,1.83299132,4.18016484,0.10911766,0.84221342
-2.61430715,5.38305808,0.49119758,0.32951259,0.01925103,0.12662930,1.77421610,3.92193200,0.10395262,0.79419097
-2.60830415,5.05730708,0.47600117,0.31562609,0.01767728,0.12414648,1.71683799,3.66923360,0.09885467,0.74833478
-2.60230115,4.74085503,0.46027993,0.30193275,0.01625637,0.12153214,1.66014194,3.42338394,0.09383745,0.70460047
-2.59629815,4.43462562,0.44403198,0.28841318,0.01497763,0.11873049,1.60346261,3.18544703,0.08891030,0.66291680
-2.59029515,4.13930447,0.42726865,0.27504789,0.01383024,0.11569545,1.54621996,2.95625639,0.08407948,0.62320002
-2.58429215,3.85538799,0.41001961,0.26182225,0.01280401,0.11239263,1.48794927,2.73644040,0.07934947,0.58536768
-2.57828914,3.58323355,0.39233720,0.24873087,0.01188995,0.10880068,1.42832453,2.52645136,0.07472422,0.54935127
-2.57228614,3.32310795,0.37429976,0.23578136,0.01108089,0.10491213,1.36717453,2.32659629,0.07020819,0.51510719
-2.56628314,3.07523200,0.35601376,0.22299716,0.01037194,0.10073351,1.30449136,2.13706750,0.06580736,0.48262576
-2.56028014,2.83981937,0.33761474,0.21041937,0.00976087,0.09628496,1.24043146,1.95797163,0.06152993,0.45193823
-2.55427714,2.61710815,0.31926693,0.19810768,0.00924845,0.09159930,1.17530974,1.78935560,0.05738687,0.42312137
-2.54827414,2.40738455,0.30116175,0.18614028,0.00883864,0.08672063,1.10958754,1.63122884,0.05339211,0.39629997
-2.54227114,2.21099838,0.28351510,0.17461292,0.00853874,0.08170264,1.04385534,1.48358110,0.04956268,0.37164713
-2.53626813,2.02837050,0.26656383,0.16363712,0.00835942,0.07660660,0.97881155,1.34639566,0.04591847,0.34938256
-2.53026513,1.85999282,0.25056125,0.15333785,0.00831472,0.07149921,0.91523851,1.21965808,0.04248194,0.32976910
-2.52426213,1.70642172,0.23577214,0.14385053,0.00842188,0.06645049,0.85397691,1.10336088,0.03927766,0.31310753
-2.51825913,1.56826585,0.22246726,0.13531779,0.00870120,0.06153165,0.79589980,0.99750443,0.03633170,0.29972999
-2.51225613,1.44616935,0.21091752,0.12788591,0.00917572,0.05681305,0.74188708,0.90209504,0.03367105,0.28999209
-2.50625313,1.34079158,0.20138801,0.12170108,0.00987080,0.05236251,0.69280137,0.81714053,0.03132294,0.28426396
-2.50025013,1.25278421,0.19413190,0.11690563,0.01081364,0.04824369,0.64946575,0.74264419,0.02931420,0.28292014
-2.49424712,1.18276649,0.18938440,0.11363430,0.01203266,0.04451485,0.61264371,0.67859756,0.02767067,0.28632870
-2.48824412,1.13129946,0.18735666,0.11201046,0.01355675,0.04122780,0.58302155,0.62497261,0.02641657,0.29483948
-2.48224112,1.09885946,0.18822985,0.11214250,0.01541437,0.03842722,0.56119315,0.58171363,0.02557402,0.30877161
-2.47623812,1.08581156,0.19214933,0.11412029,0.01763258,0.03615006,0.54764705,0.54872925,0.02516257,0.32840054
-2.47023512,1.09238328,0.19921903,0.11801182,0.02023587,0.03442527,0.54275556,0.52588462,0.02519883,0.35394472
-2.46423212,1.11863905,0.20949609,0.12385998,0.02324501,0.03327368,0.54676582,0.51299419,0.02569608,0.38555212
-2.45822911,1.16445597,0.22298598,0.13167961,0.02667569,0.03270793,0.55979251,0.50981494,0.02666406,0.42328724
-2.45222611,1.22950161,0.23963802,0.14145488,0.03053725,0.03273260,0.58181224,0.51604051,0.02810874,0.46711865
-2.44622311,1.31321455,0.25934185,0.15313708,0.03483135,0.03334434,0.61265962,0.53129617,0.03003223,0.51690801
-2.44022011,1.41478873,0.28192476,0.16664296,0.03955076,0.03453214,0.65202503,0.55513493,0.03243271,0.57240089
-2.43421711,1.53316279,0.30715027,0.18185373,0.04467827,0.03627755,0.69945464,0.58703522,0.03530451,0.63322005
-2.42821411,1.66701542,0.33471825,0.19861491,0.05018584,0.03855505,0.75435269,0.62640013,0.03863825,0.69886205
-2.42221111,1.81476802,0.36426677,0.21673712,0.05603398,0.04133249,0.81598684,0.67255892,0.04242113,0.76869749
-2.41620810,1.97459571,0.39537587,0.23599799,0.06217156,0.04457155,0.88349668,0.72477086,0.04663732,0.84197556
-2.41020510,2.14444750,0.42757345,0.25614516,0.06853595,0.04822846,0.95590616,0.78223180,0.05126854,0.91783327
-2.40420210,2.32207628,0.46034332,0.27690061,0.07505363,0.05225474,1.03213998,0.84408376,0.05629466,0.99530948
-2.39819910,2.50507855,0.49313538,0.29796614,0.08164132,0.05659818,1.11104429,0.90942750,0.06169451,1.07336366
-2.39219610,2.69094359,0.52537780,0.31902999,0.08820749,0.06120405,1.19141150,0.97733820,0.06744676,1.15089929
-2.38619310,2.87711121,0.55649086,0.33977448,0.09465443,0.06601638,1.27200907,1.04688380,0.07353082,1.22679099
-2.38019010,3.06103626,0.58590219,0.35988448,0.10088066,0.07097954,1.35161165,1.11714585,0.07992783,1.29991493
-2.37418709,3.24025811,0.61306283,0.37905633,0.10678368,0.07603992,1.42903569,1.18724202,0.08662153,1.36918119
-2.36818409,3.41247236,0.63746352,0.39700701,0.11226296,0.08114769,1.50317561,1.25634960,0.09359909,1.43356700
-2.36218109,3.57560195,0.65865069,0.41348316,0.11722312,0.08625870,1.57304012,1.32372907,0.10085174,1.49214939
-2.35617809,3.72786444,0.67624134,0.42826952,0.12157693,0.09133625,1.63778736,1.38874649,0.10837525,1.54413582
-2.35017509,3.86783244,0.68993628,0.44119649,0.12524838,0.09635287,1.69675731,1.45089396,0.11617001,1.58889149
-2.34417209,3.99448399,0.69953107,0.45214638,0.12817531,0.10129189,1.74950008,1.50980664,0.12424096,1.62596182
-2.33816908,4.10724036,0.70492413,0.46105815,0.13031168,0.10614870,1.79579860,1.56527572,0.13259706,1.65508922
-2.33216608,4.20598907,0.70612164,0.46793025,0.13162931,0.11093175,1.83568457,1.61725624,0.14125052,1.67622312
-2.32616308,4.29109068,0.70323888,0.47282162,0.13211905,0.11566314,1.86944672,1.66586923,0.15021566,1.68952280
-2.32016008,4.36336867,0.69649808,0.47585057,0.13179116,0.12037871,1.89763088,1.71139777,0.15950760,1.69535291
-2.31415708,4.42408253,0.68622262,0.47719173,0.13067512,0.12512773,1.92103132,1.75427695,0.16914067,1.69427174
-2.30815408,4.47488516,0.67282795,0.47707117,0.12881863,0.12997208,1.94067396,1.79507790,0.17912691,1.68701295
-2.30215108,4.51776638,0.65680954,0.47575988,0.12628600,0.13498491,1.95779150,1.83448647,0.18947444,1.67446154
-2.29614807,4.55498494,0.63872837,0.47356597,0.12315599,0.14024896,1.97379168,1.87327739,0.20018605,1.65762531
-2.29014507,4.58899224,0.61919450,0.47082589,0.11951905,0.14585446,1.99021971,1.91228486,0.21125813,1.63760305
-2.28414207,4.62235097,0.59884948,0.46789505,0.11547432,0.15189667,2.00871618,1.95237098,0.22267987,1.61555110
-2.27813907,4.65765220,0.57834815,0.46513831,0.11112634,0.15847327,2.03097212,1.99439308,0.23443296,1.59264947
-2.27213607,4.69743430,0.55834056,0.46292053,0.10658170,0.16568153,2.05868269,2.03917150,0.24649176,1.57006924
-2.26613307,4.74410674,0.53945467,0.46159776,0.10194575,0.17361552,2.09350100,2.08745883,0.25882406,1.54894216
-2.26013007,4.79988138,0.52228028,0.46150901,0.09731949,0.18236320,2.13699349,2.13991204,0.27139222,1.53033361
-2.25412706,4.86671312,0.50735468,0.46296907,0.09279683,0.19200370,2.19059805,2.19706812,0.28415473,1.51521954
-2.24812406,4.94625128,0.49515040,0.46626236,0.08846222,0.20260468,2.25558585,2.25932412,0.29706812,1.50446785
-2.24212106,5.03980221,0.48606519,0.47163778,0.08438878,0.21421995,2.33302754,2.32692201,0.31008891,1.49882417
-2.23611806,5.14830294,0.48041444,0.47930465,0.08063695,0.22688721,2.42376416,2.39993848,0.32317557,1.49890196
-2.23011506,5.27230528,0.47842596,0.48942953,0.07725370,0.24062612,2.52838314,2.47827965,0.33629026,1.50517644
-2.22411206,5.41196906,0.48023708,0.50213383,0.07427225,0.25543654,2.64719911,2.56168055,0.34940015,1.51798168
-2.21810905,5.56706320,0.48589392,0.51749204,0.07171231,0.27129713,2.78023959,2.64970874,0.36247822,1.53751028
-2.21210605,5.73697308,0.49535266,0.53553045,0.06958070,0.28816412,2.92723513,2.74177185,0.37550334,1.56381478
-2.20610305,5.92071268,0.50848252,0.55622615,0.06787243,0.30597043,3.08761387,2.83712828,0.38845966,1.59681028
-2.20010005,6.11694051,0.52507034,0.57950636,0.06657197,0.32462513,3.26050023,2.93490069,0.40133525,1.63627761
-2.19409705,6.32397830,0.54482647,0.60524799,0.06565478,0.34401321,3.44471783,3.03409173,0.41412002,1.68186683
-2.18809405,6.53983234,0.56739181,0.63327745,0.06508891,0.36399574,3.63879666,3.13360171,0.42680311,1.73310093
-2.18209105,6.76221735,0.59234589,0.66337094,0.06483668,0.38441063,3.84098492,3.23224788,0.43936984,1.78937977
-2.17608804,6.98858362,0.61921581,0.69525518,0.06485631,0.40507377,4.04926580,3.32878522,0.45179854,1.84998465
-2.17008504,7.21614801,0.64748597,0.72860903,0.06510346,0.42578087,4.26137988,3.42192852,0.46405745,1.91408392
-2.16408204,7.44193002,0.67660844,0.76306603,0.06553263,0.44630997,4.47485355,3.51037575,0.47610194,1.98074036
-2.15807904,7.66279377,0.70601404,0.79821816,0.06609842,0.46642459,4.68703392,3.59283269,0.48787245,2.04892078
-2.15207604,7.87549684,0.73512372,0.83362092,0.06675662,0.48587771,4.89513049,3.66803842,0.49929316,2.11750855
-2.14607304,8.07674624,0.76336050,0.86880006,0.06746507,0.50441635,5.09626350,3.73479178,0.51027178,2.18531954
-2.14007004,8.26326155,0.79016140,0.90325966,0.06818441,0.52178683,5.28751864,3.79197811,0.52070049,2.25112153
-2.13406703,8.43184444,0.81498943,0.93649187,0.06887862,0.53774059,5.46600716,3.83859582,0.53045810,2.31365745
-2.12806403,8.57945316,0.83734521,0.96798778,0.06951543,0.55204038,5.62893022,3.87378218,0.53941332,2.37167175
-2.12206103,8.70327999,0.85677801,0.99724944,0.07006659,0.56446656,5.77364569,3.89683731,0.54742916,2.42393970
