energy_ev,total_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.32716358,0.51102246,0.06471521,0.22125932,0.14287086,0.00000000,0.01063009,0.10637452,0.04621614,0.00000000
-0.32116058,0.47493649,0.06033907,0.20544052,0.13063912,0.00000000,0.00929949,0.09902471,0.04532119,0.00000000
-0.31515758,0.44400686,0.05708235,0.19185466,0.12063198,0.00000000,0.00816028,0.09223252,0.04539887,0.00000000
-0.30915458,0.41851557,0.05498796,0.18060708,0.11290357,0.00000000,0.00720872,0.08607671,0.04649787,0.00000000
-0.30315158,0.39870922,0.05409483,0.17178758,0.10749362,0.00000000,0.00643940,0.08063091,0.04866495,0.00000000
-0.29714857,0.38479730,0.05443806,0.16546990,0.10442933,0.00000000,0.00584572,0.07596266,0.05194348,0.00000000
-0.29114557,0.37694979,0.05604879,0.16171092,0.10372668,0.00000000,0.00542022,0.07213245,0.05637165,0.00000000
-0.28514257,0.37529357,0.05895356,0.16054935,0.10539099,0.00000000,0.00515491,0.06919293,0.06198054,0.00000000
-0.27913957,0.37990803,0.06317339,0.16200407,0.10941658,0.00000000,0.00504147,0.06718812,0.06879191,0.00000000
-0.27313657,0.39081984,0.06872233,0.16607222,0.11578584,0.00000000,0.00507139,0.06615261,0.07681585,0.00000000
-0.26713357,0.40799711,0.07560573,0.17272703,0.12446738,0.00000000,0.00523604,0.06611099,0.08604836,0.00000000
-0.26113057,0.43134354,0.08381830,0.18191570,0.13541375,0.00000000,0.00552666,0.06707721,0.09646906,0.00000000
-0.25512756,0.46069267,0.09334192,0.19355741,0.14855870,0.00000000,0.00593431,0.06905409,0.10803892,0.00000000
-0.24912456,0.49580297,0.10414350,0.20754173,0.16381427,0.00000000,0.00644981,0.07203306,0.12069841,0.00000000
-0.24312156,0.53635416,0.11617301,0.22372756,0.18106797,0.00000000,0.00706358,0.07599391,0.13436600,0.00000000
-0.23711856,0.58194534,0.12936169,0.24194281,0.20018025,0.00000000,0.00776559,0.08090494,0.14893728,0.00000000
-0.23111556,0.63209525,0.14362076,0.26198512,0.22098260,0.00000000,0.00854526,0.08672321,0.16428474,0.00000000
-0.22511256,0.68624526,0.15884077,0.28362347,0.24327644,0.00000000,0.00939139,0.09339516,0.18025836,0.00000000
-0.21910955,0.74376517,0.17489153,0.30660101,0.26683304,0.00000000,0.01029219,0.10085755,0.19668696,0.00000000
-0.21310655,0.80396205,0.19162292,0.33063908,0.29139468,0.00000000,0.01123531,0.10903869,0.21338057,0.00000000
-0.20710355,0.86609216,0.20886654,0.35544229,0.31667710,0.00000000,0.01220799,0.11786003,0.23013350,0.00000000
-0.20110055,0.92937567,0.22643826,0.38070460,0.34237327,0.00000000,0.01319721,0.12723803,0.24672836,0.00000000
-0.19509755,0.99301392,0.24414154,0.40611634,0.36815856,0.00000000,0.01418997,0.13708634,0.26294070,0.00000000
-0.18909455,1.05620868,0.26177165,0.43137177,0.39369710,0.00000000,0.01517356,0.14731815,0.27854423,0.00000000
-0.18309155,1.11818272,0.27912042,0.45617700,0.41864924,0.00000000,0.01613592,0.15784873,0.29331646,0.00000000
-0.17708854,1.17820096,0.29598155,0.48025795,0.44267977,0.00000000,0.01706596,0.16859790,0.30704446,0.00000000
-0.17108554,1.23559136,0.31215622,0.50336797,0.46546680,0.00000000,0.01795395,0.17949251,0.31953068,0.00000000
-0.16508254,1.28976455,0.32745876,0.52529479,0.48671075,0.00000000,0.01879181,0.19046868,0.33059839,0.00000000
-0.15907954,1.34023143,0.34172214,0.54586655,0.50614326,0.00000000,0.01957342,0.20147376,0.34009672,0.00000000
-0.15307654,1.38661786,0.35480309,0.56495641,0.52353554,0.00000000,0.02029482,0.21246778,0.34790494,0.00000000
-0.14707354,1.42867570,0.36658655,0.58248579,0.53870590,0.00000000,0.02095439,0.22342449,0.35393594,0.00000000
-0.14107054,1.46628970,0.37698937,0.59842575,0.55152607,0.00000000,0.02155283,0.23433169,0.35813860,0.00000000
-0.13506753,1.49947987,0.38596292,0.61279674,0.56192600,0.00000000,0.02209313,0.24519104,0.36049917,0.00000000
-0.12906453,1.52839911,0.39349461,0.62566641,0.56989700,0.00000000,0.02258039,0.25601715,0.36104136,0.00000000
-0.12306153,1.55332624,0.39960824,0.63714582,0.57549300,0.00000000,0.02302156,0.26683613,0.35982541,0.00000000
-0.11705853,1.57465479,0.40436315,0.64738412,0.57882987,0.00000000,0.02342505,0.27768358,0.35694600,0.00000000
-0.11105553,1.59287791,0.40785215,0.65656186,0.58008278,0.00000000,0.02380032,0.28860220,0.35252915,0.00000000
-0.10505253,1.60857023,0.41019848,0.66488349,0.57948172,0.00000000,0.02415734,0.29963912,0.34672829,0.00000000
-0.09904952,1.62236741,0.41155174,0.67256916,0.57730524,0.00000000,0.02450613,0.31084313,0.33971970,0.00000000
-0.09304652,1.63494434,0.41208320,0.67984635,0.57387272,0.00000000,0.02485618,0.32226197,0.33169734,0.00000000
-0.08704352,1.64699283,0.41198042,0.68694171,0.56953534,0.00000000,0.02521603,0.33393984,0.32286744,0.00000000
-0.08104052,1.65919981,0.41144172,0.69407335,0.56466610,0.00000000,0.02559274,0.34591531,0.31344308,0.00000000
-0.07503752,1.67222663,0.41067036,0.70144399,0.55964908,0.00000000,0.02599162,0.35821974,0.30363866,0.00000000
-0.06903452,1.68669040,0.40986889,0.70923520,0.55486846,0.00000000,0.02641591,0.37087619,0.29366485,0.00000000
-0.06303152,1.70314760,0.40923376,0.71760281,0.55069737,0.00000000,0.02686664,0.38389901,0.28372381,0.00000000
-0.05702851,1.72208043,0.40895028,0.72667365,0.54748709,0.00000000,0.02734259,0.39729399,0.27400494,0.00000000
-0.05102551,1.74388598,0.40918804,0.73654347,0.54555667,0.00000000,0.02784035,0.41105890,0.26468126,0.00000000
-0.04502251,1.76886812,0.41009698,0.74727611,0.54518345,0.00000000,0.02835448,0.42518449,0.25590647,0.00000000
-0.03901951,1.79723198,0.41180394,0.75890356,0.54659447,0.00000000,0.02887783,0.43965563,0.24781255,0.00000000
-0.03301651,1.82908065,0.41440986,0.77142691,0.54995920,0.00000000,0.02940180,0.45445240,0.24050815,0.00000000
-0.02701351,1.86441379,0.41798753,0.78481772,0.55538356,0.00000000,0.02991678,0.46955102,0.23407754,0.00000000
-0.02101051,1.90312781,0.42257986,0.79901976,0.56290564,0.00000000,0.03041256,0.48492442,0.22858014,0.00000000
-0.01500750,1.94501721,0.42819872,0.81395089,0.57249304,0.00000000,0.03087876,0.50054223,0.22405064,0.00000000
-0.00900450,1.98977709,0.43482422,0.82950479,0.58404208,0.00000000,0.03130521,0.51637020,0.22049954,0.00000000
-0.00300150,2.03700653,0.44240456,0.84555269,0.59737901,0.00000000,0.03168243,0.53236893,0.21791420,0.00000000
0.00300150,2.08621307,0.45085632,0.86194490,0.61226316,0.00000000,0.03200186,0.54849209,0.21626024,0.00000000
0.00900450,2.13681851,0.46006543,0.87851233,0.62839229,0.00000000,0.03225628,0.56468412,0.21548335,0.00000000
0.01500750,2.18816623,0.46988870,0.89506815,0.64540988,0.00000000,0.03243998,0.58087773,0.21551144,0.00000000
0.02101051,2.23953065,0.48015608,0.91140974,0.66291456,0.00000000,0.03254899,0.59699138,0.21625716,0.00000000
0.02701351,2.29012912,0.49067365,0.92732126,0.68047134,0.00000000,0.03258128,0.61292713,0.21762066,0.00000000
0.03301651,2.33913663,0.50122755,0.94257700,0.69762454,0.00000000,0.03253682,0.62856910,0.21949281,0.00000000
0.03901951,2.38570376,0.51158866,0.95694587,0.71391215,0.00000000,0.03241772,0.64378297,0.22175862,0.00000000
0.04502251,2.42897781,0.52151818,0.97019702,0.72888115,0.00000000,0.03222828,0.65841662,0.22430096,0.00000000
0.05102551,2.46812709,0.53077396,0.98210679,0.74210344,0.00000000,0.03197505,0.67230233,0.22700448,0.00000000
0.05702851,2.50236787,0.53911759,0.99246694,0.75319180,0.00000000,0.03166690,0.68526044,0.22975976,0.00000000
0.06303152,2.53099333,0.54632181,1.00109389,0.76181533,0.00000000,0.03131500,0.69710466,0.23246743,0.00000000
0.06903452,2.55340353,0.55217830,1.00783881,0.76771378,0.00000000,0.03093286,0.70764877,0.23504225,0.00000000
0.07503752,2.56913509,0.55650534,1.01259793,0.77071010,0.00000000,0.03053630,0.71671452,0.23741701,0.00000000
0.08104052,2.57788912,0.55915507,1.01532276,0.77072072,0.00000000,0.03014339,0.72414038,0.23954608,0.00000000
0.08704352,2.57955593,0.56002004,1.01602938,0.76776301,0.00000000,0.02977431,0.72979062,0.24140833,0.00000000
0.09304652,2.57423478,0.55903862,1.01480624,0.76195945,0.00000000,0.02945120,0.73356425,0.24300950,0.00000000
0.09904952,2.56224716,0.55619903,1.01181970,0.75353821,0.00000000,0.02919784,0.73540323,0.24438355,0.00000000
0.10505253,2.54414233,0.55154164,1.00731686,0.74283005,0.00000000,0.02903934,0.73529932,0.24559309,0.00000000
0.11105553,2.52069407,0.54515932,1.00162490,0.73026133,0.00000000,0.02900161,0.73329912,0.24672859,0.00000000
0.11705853,2.49288783,0.53719579,0.99514672,0.71634346,0.00000000,0.02911085,0.72950676,0.24790652,0.00000000
0.12306153,2.46189823,0.52784189,0.98835261,0.70165889,0.00000000,0.02939283,0.72408397,0.24926604,0.00000000
0.12906453,2.42905708,0.51732983,0.98176795,0.68684419,0.00000000,0.02987222,0.71724730,0.25096467,0.00000000
0.13506753,2.39581283,0.50592566,0.97595710,0.67257083,0.00000000,0.03057170,0.70926235,0.25317268,0.00000000
0.14107054,2.36368258,0.49392025,0.97150407,0.65952414,0.00000000,0.03151119,0.70043534,0.25606663,0.00000000
0.14707354,2.33419864,0.48161906,0.96899048,0.64838148,0.00000000,0.03270702,0.69110214,0.25982198,0.00000000
0.15307654,2.30885162,0.46933127,0.96897184,0.63979018,0.00000000,0.03417114,0.68161531,0.26460537,0.00000000
0.15907954,2.28903259,0.45735873,0.97195302,0.63434633,0.00000000,0.03591040,0.67232973,0.27056654,0.00000000
0.16508254,2.27597694,0.44598516,0.97836419,0.63257503,0.00000000,0.03792606,0.66358750,0.27783050,0.00000000
0.17108554,2.27071257,0.43546623,0.98853839,0.63491300,0.00000000,0.04021336,0.65570291,0.28649014,0.00000000
0.17708854,2.27401496,0.42602088,1.00269178,0.64169430,0.00000000,0.04276134,0.64894825,0.29659977,0.00000000
0.18309155,2.28637159,0.41782436,1.02090798,0.65313953,0.00000000,0.04555293,0.64354122,0.30816980,0.00000000
0.18909455,2.30795740,0.41100329,1.04312710,0.66934923,0.00000000,0.04856520,0.63963462,0.32116308,0.00000000
0.19509755,2.33862304,0.40563289,1.06914052,0.69030160,0.00000000,0.05176990,0.63730895,0.33549287,0.00000000
0.20110055,2.37789661,0.40173663,1.09859181,0.71585480,0.00000000,0.05513426,0.63656828,0.35102293,0.00000000
0.20710355,2.42499908,0.39928813,1.13098397,0.74575359,0.00000000,0.05862197,0.63733973,0.36756961,0.00000000
0.21310655,2.47887314,0.39821524,1.16569299,0.77964033,0.00000000,0.06219427,0.63947651,0.38490602,0.00000000
0.21910955,2.53822407,0.39840608,1.20198720,0.81706966,0.00000000,0.06581127,0.64276455,0.40276824,0.00000000
0.22511256,2.60157110,0.39971661,1.23905173,0.85752646,0.00000000,0.06943319,0.64693223,0.42086326,0.00000000
0.23111556,2.66730670,0.40197935,1.27601711,0.90044620,0.00000000,0.07302171,0.65166280,0.43887840,0.00000000
0.23711856,2.73376117,0.40501280,1.31199052,0.94523687,0.00000000,0.07654113,0.65660888,0.45649187,0.00000000
0.24312156,2.79926941,0.40863095,1.34608863,0.99130155,0.00000000,0.07995946,0.66140818,0.47338399,0.00000000
0.24912456,2.86223653,0.41265246,1.37747004,1.03806050,0.00000000,0.08324926,0.66569972,0.48924849,0.00000000
0.25512756,2.92119927,0.41690901,1.40536623,1.08497186,0.00000000,0.08638823,0.66913969,0.50380352,0.00000000
0.26113057,2.97488011,0.42125239,1.42910923,1.13154995,0.00000000,0.08935956,0.67141609,0.51680178,0.00000000
0.26713357,3.02223159,0.42555998,1.44815478,1.17738029,0.00000000,0.09215191,0.67226148,0.52803933,0.00000000
0.27313657,3.06246858,0.42973837,1.46209998,1.22213064,0.00000000,0.09475919,0.67146325,0.53736260,0.00000000
0.27913957,3.09508741,0.43372504,1.47069459,1.26555763,0.00000000,0.09717994,0.66887088,0.54467345,0.00000000
0.28514257,3.11987081,0.43748802,1.47384548,1.30750854,0.00000000,0.09941666,0.66439995,0.54993186,0.00000000
0.29114557,3.13687902,0.44102374,1.47161425,1.34791831,0.00000000,0.10147478,0.65803277,0.55315635,0.00000000
0.29714857,3.14642794,0.44435312,1.46420826,1.38680206,0.00000000,0.10336166,0.64981582,0.55442204,0.00000000
0.30315158,3.14905569,0.44751637,1.45196575,1.42424348,0.00000000,0.10508550,0.63985412,0.55385659,0.00000000
0.30915458,3.14548007,0.45056686,1.43533595,1.46037991,0.00000000,0.10665431,0.62830311,0.55163424,0.00000000
0.31515758,3.13654942,0.45356445,1.41485539,1.49538507,0.00000000,0.10807500,0.61535852,0.54796830,0.00000000
0.32116058,3.12318992,0.45656873,1.39112184,1.52945046,0.00000000,0.10935262,0.60124490,0.54310261,0.00000000
0.32716358,3.10635256,0.45963276,1.36476719,1.56276656,0.00000000,0.11048988,0.58620351,0.53730236,0.00000000
0.33316658,3.08696273,0.46279767,1.33643088,1.59550518,0.00000000,0.11148691,0.57048028,0.53084484,0.00000000
0.33916958,3.06587540,0.46608836,1.30673510,1.62780393,0.00000000,0.11234129,0.55431450,0.52401050,0.00000000
0.34517259,3.04383813,0.46951094,1.27626307,1.65975386,0.00000000,0.11304840,0.53792881,0.51707488,0.00000000
0.35117559,3.02146404,0.47305166,1.24554125,1.69139119,0.00000000,0.11360194,0.52152103,0.51030164,0.00000000
0.35717859,2.99921572,0.47667781,1.21502625,1.72269354,0.00000000,0.11399480,0.50525805,0.50393701,0.00000000
0.36318159,2.97740065,0.48034028,1.18509679,1.75358109,0.00000000,0.11421997,0.48927218,0.49820585,0.00000000
0.36918459,2.95617798,0.48397776,1.15605068,1.78392259,0.00000000,0.11427161,0.47365976,0.49330934,0.00000000
0.37518759,2.93557562,0.48752226,1.12810671,1.81354587,0.00000000,0.11414615,0.45848215,0.48942410,0.00000000
0.38119060,2.91551606,0.49090564,1.10141084,1.84225222,0.00000000,0.11384331,0.44376869,0.48670281,0.00000000
0.38719360,2.89584897,0.49406666,1.07604585,1.86983379,0.00000000,0.11336703,0.42952140,0.48527586,0.00000000
0.39319660,2.87638788,0.49695814,1.05204374,1.89609278,0.00000000,0.11272623,0.41572090,0.48525374,0.00000000
0.39919960,2.85694848,0.49955364,1.02939953,1.92086119,0.00000000,0.11193527,0.40233314,0.48672986,0.00000000
0.40520260,2.83738567,0.50185333,1.00808571,1.94401986,0.00000000,0.11101422,0.38931641,0.48978326,0.00000000
0.41120560,2.81762672,0.50388840,0.98806605,1.96551522,0.00000000,0.10998879,0.37662803,0.49448102,0.00000000
0.41720860,2.79769836,0.50572385,0.96930793,1.98537283,0.00000000,0.10888991,0.36423052,0.50087985,0.00000000
0.42321161,2.77774576,0.50745922,0.95179240,2.00370625,0.00000000,0.10775308,0.35209660,0.50902664,0.00000000
0.42921461,2.75804203,0.50922713,0.93552132,2.02072068,0.00000000,0.10661737,0.34021292,0.51895792,0.00000000
0.43521761,2.73898760,0.51118962,0.92052124,2.03671076,0.00000000,0.10552421,0.32858228,0.53069795,0.00000000
0.44122061,2.72109921,0.51353239,0.90684384,2.05205217,0.00000000,0.10451597,0.31722421,0.54425561,0.00000000
0.44722361,2.70498912,0.51645700,0.89456305,2.06718743,0.00000000,0.10363439,0.30617407,0.55962023,0.00000000
0.45322661,2.69133566,0.52017158,0.88376917,2.08260626,0.00000000,0.10291896,0.29548070,0.57675655,0.00000000
0.45922961,2.68084670,0.52488027,0.87456038,2.09882135,0.00000000,0.10240523,0.28520285,0.59559933,0.00000000
0.46523262,2.67421823,0.53077206,0.86703247,2.11634081,0.00000000,0.10212326,0.27540477,0.61604773,0.00000000
0.47123562,2.67209028,0.53800947,0.86126743,2.13563848,0.00000000,0.10209615,0.26615122,0.63796034,0.00000000
0.47723862,2.67500280,0.54671771,0.85732169,2.15712380,0.00000000,0.10233876,0.25750223,0.66115085,0.00000000
0.48324162,2.68335395,0.55697489,0.85521493,2.18111276,0.00000000,0.10285671,0.24950811,0.68538530,0.00000000
0.48924462,2.69736320,0.56880375,0.85492021,2.20780145,0.00000000,0.10364561,0.24220485,0.71038087,0.00000000
0.49524762,2.71704134,0.58216548,0.85635600,2.23724377,0.00000000,0.10469072,0.23561044,0.73580687,0.00000000
0.50125063,2.74216919,0.59695582,0.85938084,2.26933445,0.00000000,0.10596688,0.22972207,0.76128786,0.00000000
0.50725363,2.77228612,0.61300392,0.86379090,2.30379857,0.00000000,0.10743884,0.22451465,0.78640916,0.00000000
0.51325663,2.80668933,0.63007384,0.86932072,2.34018810,0.00000000,0.10906197,0.21994049,0.81072464,0.00000000
0.51925963,2.84444387,0.64786887,0.87564714,2.37788586,0.00000000,0.11078332,0.21593036,0.83376649,0.00000000
0.52526263,2.88440324,0.66603842,0.88239629,2.41611703,0.00000000,0.11254297,0.21239562,0.85505682,0.00000000
0.53126563,2.92523949,0.68418729,0.88915340,2.45396764,0.00000000,0.11427571,0.20923156,0.87412054,0.00000000
0.53726863,2.96548169,0.70188692,0.89547485,2.49040947,0.00000000,0.11591291,0.20632143,0.89049895,0.00000000
0.54327164,3.00356104,0.71868812,0.90090195,2.52433040,0.00000000,0.11738458,0.20354127,0.90376361,0.00000000
0.54927464,3.03786056,0.73413489,0.90497588,2.55456879,0.00000000,0.11862150,0.20076490,0.91352974,0.00000000
0.55527764,3.06676737,0.74777863,0.90725294,2.57995080,0.00000000,0.11955741,0.19786913,0.91946860,0.00000000
0.56128064,3.08872534,0.75919227,0.90731953,2.59932881,0.00000000,0.12013109,0.19473866,0.92131839,0.00000000
0.56728364,3.10228593,0.76798374,0.90480621,2.61161968,0.00000000,0.12028831,0.19127060,0.91889300,0.00000000
0.57328664,3.10615531,0.77380824,0.89940009,2.61584114,0.00000000,0.11998364,0.18737827,0.91208844,0.00000000
0.57928964,3.09923596,0.77637894,0.89085528,2.61114509,0.00000000,0.11918186,0.18299426,0.90088657,0.00000000
0.58529265,3.08066132,0.77547568,0.87900082,2.59684645,0.00000000,0.11785915,0.17807240,0.88535610,0.00000000
0.59129565,3.04982238,0.77095140,0.86374587,2.57244665,0.00000000,0.11600384,0.17258890,0.86565075,0.00000000
0.59729865,3.00638543,0.76273621,0.84508217,2.53765082,0.00000000,0.11361680,0.16654241,0.84200490,0.00000000
0.60330165,2.95030068,0.75083886,0.82308357,2.49237842,0.00000000,0.11071136,0.15995312,0.81472682,0.00000000
0.60930465,2.88180182,0.73534590,0.79790295,2.43676676,0.00000000,0.10731290,0.15286107,0.78418989,0.00000000
0.61530765,2.80139673,0.71641836,0.76976669,2.37116781,0.00000000,0.10345804,0.14532370,0.75082227,0.00000000
0.62131066,2.70985032,0.69428642,0.73896696,2.29613822,0.00000000,0.09919343,0.13741292,0.71509550,0.00000000
0.62731366,2.60816017,0.66924217,0.70585244,2.21242347,0.00000000,0.09457435,0.12921171,0.67751246,0.00000000
0.63331666,2.49752636,0.64163096,0.67081768,2.12093661,0.00000000,0.08966303,0.12081061,0.63859517,0.00000000
0.63931966,2.37931678,0.61184149,0.63429169,2.02273264,0.00000000,0.08452680,0.11230420,0.59887299,0.00000000
0.64532266,2.25502915,0.58029524,0.59672625,1.91897957,0.00000000,0.07923625,0.10378761,0.55887148,0.00000000
0.65132566,2.12625143,0.54743554,0.55858425,1.81092725,0.00000000,0.07386333,0.09535345,0.51910229,0.00000000
0.65732866,1.99462178,0.51371662,0.52032857,1.69987506,0.00000000,0.06847945,0.08708907,0.48005437,0.00000000
0.66333167,1.86178946,0.47959306,0.48241176,1.58713972,0.00000000,0.06315390,0.07907420,0.44218652,0.00000000
0.66933467,1.72937775,0.44550983,0.44526676,1.47402408,0.00000000,0.05795224,0.07137929,0.40592150,0.00000000
0.67533767,1.59894991,0.41189331,0.40929894,1.36178803,0.00000000,0.05293505,0.06406420,0.37164154,0.00000000
0.68134067,1.47197880,0.37914337,0.37487939,1.25162216,0.00000000,0.04815687,0.05717749,0.33968528,0.00000000
0.68734367,1.34982092,0.34762664,0.34233976,1.14462502,0.00000000,0.04366538,0.05075620,0.31034585,0.00000000
0.69334667,1.23369498,0.31767111,0.31196831,1.04178419,0.00000000,0.03950092,0.04482602,0.28386999,0.00000000
0.69934967,1.12466523,0.28956203,0.28400733,0.94396168,0.00000000,0.03569612,0.03940185,0.26045799,0.00000000
0.70535268,1.02362943,0.26353906,0.25865171,0.85188365,0.00000000,0.03227586,0.03448863,0.24026417,0.00000000
0.71135568,0.93131134,0.23979459,0.23604850,0.76613430,0.00000000,0.02925736,0.03008238,0.22339768,0.00000000
0.71735868,0.84825719,0.21847312,0.21629731,0.68715391,0.00000000,0.02665043,0.02617140,0.20992343,0.00000000
0.72336168,0.77483586,0.19967169,0.19945139,0.61524043,0.00000000,0.02445785,0.02273749,0.19986310,0.00000000
0.72936468,0.71124225,0.18344092,0.18551922,0.55055448,0.00000000,0.02267582,0.01975720,0.19319595,0.00000000
0.73536768,0.65750332,0.16978692,0.17446651,0.49312687,0.00000000,0.02129449,0.01720304,0.18985946,0.00000000
0.74137069,0.61348632,0.15867356,0.16621848,0.44286856,0.00000000,0.02029845,0.01504456,0.18974997,0.00000000
0.74737369,0.57890890,0.15002531,0.16066236,0.39958208,0.00000000,0.01966730,0.01324939,0.19272307,0.00000000
0.75337669,0.55335070,0.14373030,0.15765008,0.36297429,0.00000000,0.01937622,0.01178409,0.19859424,0.00000000
0.75937969,0.53626615,0.13964377,0.15700120,0.33266976,0.00000000,0.01939644,0.01061486,0.20713961,0.00000000
0.76538269,0.52699840,0.13759166,0.15850605,0.30822450,0.00000000,0.01969581,0.00970817,0.21809721,0.00000000
0.77138569,0.52479413,0.13737450,0.16192912,0.28913970,0.00000000,0.02023933,0.00903123,0.23116888,0.00000000
0.77738869,0.52881937,0.13877149,0.16701286,0.27487525,0.00000000,0.02098967,0.00855236,0.24602298,0.00000000
0.78339170,0.53817615,0.14154479,0.17348181,0.26486273,0.00000000,0.02190773,0.00824125,0.26229819,0.00000000
0.78939470,0.55192000,0.14544407,0.18104718,0.25851792,0.00000000,0.02295325,0.00806917,0.27960836,0.00000000
0.79539770,0.56907830,0.15021125,0.18941193,0.25525259,0.00000000,0.02408544,0.00800913,0.29754862,0.00000000
0.80140070,0.58866921,0.15558548,0.19827617,0.25448561,0.00000000,0.02526361,0.00803597,0.31570261,0.00000000
0.80740370,0.60972108,0.16130821,0.20734300,0.25565317,0.00000000,0.02644789,0.00812644,0.33365079,0.00000000
0.81340670,0.63129209,0.16712843,0.21632460,0.25821826,0.00000000,0.02759998,0.00825927,0.35097962,0.00000000
0.81940970,0.65248949,0.17280782,0.22494834,0.26167919,0.00000000,0.02868386,0.00841521,0.36729128,0.00000000
0.82541271,0.67248826,0.17812583,0.23296288,0.26557708,0.00000000,0.02966655,0.00857708,0.38221366,0.00000000
0.83141571,0.69054838,0.18288437,0.24014395,0.26950232,0.00000000,0.03051876,0.00872980,0.39541014,0.00000000
0.83741871,0.70603031,0.18691225,0.24629949,0.27309976,0.00000000,0.03121560,0.00886044,0.40658884,0.00000000
0.84342171,0.71840790,0.19006878,0.25127414,0.27607266,0.00000000,0.03173707,0.00895823,0.41551071,0.00000000
0.84942471,0.72727832,0.19224682,0.25495264,0.27818507,0.00000000,0.03206851,0.00901455,0.42199625,0.00000000
0.85542771,0.73236841,0.19337483,0.25726204,0.27926287,0.00000000,0.03220090,0.00902290,0.42593036,0.00000000
0.86143072,0.73353719,0.19341788,0.25817256,0.27919303,0.00000000,0.03213100,0.00897890,0.42726508,0.00000000
0.86743372,0.73077410,0.19237767,0.25769701,0.27792145,0.00000000,0.03186128,0.00888014,0.42601998,0.00000000
0.87343672,0.72419326,0.19029131,0.25588878,0.27544914,0.00000000,0.03139975,0.00872612,0.42228016,0.00000000
0.87943972,0.71402345,0.18722907,0.25283831,0.27182694,0.00000000,0.03075953,0.00851807,0.41619196,0.00000000
0.88544272,0.70059460,0.18329106,0.24866839,0.26714902,0.00000000,0.02995832,0.00825879,0.40795631,0.00000000
0.89144572,0.68432091,0.17860288,0.24352825,0.26154523,0.00000000,0.02901770,0.00795243,0.39782033,0.00000000
0.89744872,0.66568155,0.17331062,0.23758678,0.25517265,0.00000000,0.02796234,0.00760424,0.38606722,0.00000000
0.90345173,0.64519957,0.16757510,0.23102529,0.24820675,0.00000000,0.02681907,0.00722036,0.37300512,0.00000000
0.90945473,0.62342002,0.16156581,0.22402983,0.24083226,0.00000000,0.02561597,0.00680754,0.35895537,0.00000000
0.91545773,0.60088809,0.15545465,0.21678379,0.23323438,0.00000000,0.02438138,0.00637290,0.34424071,0.00000000
0.92146073,0.57812826,0.14940972,0.20946078,0.22559046,0.00000000,0.02314299,0.00592365,0.32917387,0.00000000
0.92746373,0.55562533,0.14358940,0.20221826,0.21806260,0.00000000,0.02192693,0.00546693,0.31404720,0.00000000
0.93346673,0.53380795,0.13813700,0.19519223,0.21079138,0.00000000,0.02075702,0.00500954,0.29912361,0.00000000
0.93946973,0.51303541,0.13317603,0.18849302,0.20389096,0.00000000,0.01965406,0.00455781,0.28462928,0.00000000
0.94547274,0.49358809,0.12880637,0.18220249,0.19744571,0.00000000,0.01863534,0.00411746,0.27074830,0.00000000
0.95147574,0.47566170,0.12510143,0.17637265,0.19150843,0.00000000,0.01771419,0.00369350,0.25761950,0.00000000
0.95747874,0.45936567,0.12210636,0.17102570,0.18610021,0.00000000,0.01689981,0.00329016,0.24533533,0.00000000
0.96348174,0.44472518,0.11983737,0.16615545,0.18121171,0.00000000,0.01619718,0.00291092,0.23394291,0.00000000
0.96948474,0.43168689,0.11828212,0.16172998,0.17680602,0.00000000,0.01560716,0.00255845,0.22344687,0.00000000
0.97548774,0.42012777,0.11740122,0.15769529,0.17282250,0.00000000,0.01512673,0.00223475,0.21381390,0.00000000
0.98149075,0.40986640,0.11713069,0.15397986,0.16918173,0.00000000,0.01474932,0.00194117,0.20497858,0.00000000
0.98749375,0.40067626,0.11738524,0.15049972,0.16579106,0.00000000,0.01446536,0.00167857,0.19685013,0.00000000
0.99349675,0.39230023,0.11806234,0.14716383,0.16255056,0.00000000,0.01426280,0.00144743,0.18931974,0.00000000
0.99949975,0.38446558,0.11904681,0.14387943,0.15935910,0.00000000,0.01412775,0.00124801,0.18226809,0.00000000
1.00550275,0.37689883,0.12021582,0.14055728,0.15612022,0.00000000,0.01404518,0.00108053,0.17557258,0.00000000
1.01150575,0.36933983,0.12144406,0.13711630,0.15274765,0.00000000,0.01399962,0.00094535,0.16911417,0.00000000
1.01750875,0.36155457,0.12260895,0.13348769,0.14917021,0.00000000,0.01397588,0.00084318,0.16278330,0.00000000
1.02351176,0.35334623,0.12359568,0.12961822,0.14533600,0.00000000,0.01395967,0.00077532,0.15648489,0.00000000
1.02951476,0.34456424,0.12430189,0.12547265,0.14121574,0.00000000,0.01393829,0.00074381,0.15014217,0.00000000
1.03551776,0.33511113,0.12464192,0.12103530,0.13680524,0.00000000,0.01390119,0.00075174,0.14369932,0.00000000
1.04152076,0.32494714,0.12455036,0.11631063,0.13212708,0.00000000,0.01384045,0.00080344,0.13712291,0.00000000
1.04752376,0.31409256,0.12398504,0.11132314,0.12723149,0.00000000,0.01375124,0.00090474,0.13040216,0.00000000
1.05352676,0.30262808,0.12292906,0.10611636,0.12219646,0.00000000,0.01363212,0.00106319,0.12354825,0.00000000
