energy_ev,total_up,Mo_p_up,Mo_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-4.30115058,3.64482956,1.90120766,1.54013841,0.02681630,0.85935433,0.06828937,1.52645492
-4.29514757,3.64299572,1.90406296,1.54438938,0.02673069,0.86662177,0.06773848,1.51991918
-4.28914457,3.63781122,1.90567581,1.54761474,0.02657317,0.87358051,0.06710968,1.51112020
-4.28314157,3.62996548,1.90649655,1.55009620,0.02634799,0.88047798,0.06642308,1.50028858
-4.27713857,3.62021304,1.90698100,1.55214937,0.02606102,0.88757208,0.06569882,1.48769494
-4.27113557,3.60934508,1.90757614,1.55411104,0.02571948,0.89512248,0.06495632,1.47363939
-4.26513257,3.59816060,1.90870716,1.55632600,0.02533174,0.90338221,0.06421369,1.45844049
-4.25912956,3.58743855,1.91076647,1.55913399,0.02490700,0.91258953,0.06348713,1.44242421
-4.25312656,3.57791210,1.91410483,1.56285740,0.02445502,0.92296066,0.06279046,1.42591350
-4.24712356,3.57024636,1.91902483,1.56779025,0.02398591,0.93468339,0.06213477,1.40921895
-4.24112056,3.56502032,1.92577685,1.57418890,0.02350979,0.94791183,0.06152821,1.39263088
-4.23511756,3.56271361,1.93455729,1.58226474,0.02303665,0.96276241,0.06097585,1.37641323
-4.22911456,3.56369840,1.94550886,1.59217914,0.02257611,0.97931123,0.06047985,1.36079931
-4.22311156,3.56823645,1.95872277,1.60404075,0.02213730,0.99759258,0.06003958,1.34598950
-4.21710855,3.57648082,1.97424217,1.61790492,0.02172867,1.01759883,0.05965197,1.33215072
-4.21110555,3.58848187,1.99206662,1.63377523,0.02135798,1.03928127,0.05931196,1.31941748
-4.20510255,3.60419654,2.01215705,1.65160678,0.02103213,1.06255212,0.05901302,1.30789424
-4.19909955,3.62350016,2.03444078,1.67131086,0.02075716,1.08728714,0.05874763,1.29765856
-4.19309655,3.64619959,2.05881624,1.69276062,0.02053819,1.11332909,0.05850793,1.28876478
-4.18709355,3.67204695,2.08515711,1.71579740,0.02037937,1.14049154,0.05828621,1.28124777
-4.18109055,3.70075285,2.11331559,1.74023723,0.02028385,1.16856305,0.05807540,1.27512638
-4.17508754,3.73199841,2.14312479,1.76587724,0.02025373,1.19731162,0.05786951,1.27040628
-4.16908454,3.76544567,2.17440023,1.79250171,0.02029005,1.22648921,0.05766390,1.26708203
-4.16308154,3.80074581,2.20694052,1.81988738,0.02039273,1.25583626,0.05745552,1.26513828
-4.15707854,3.83754530,2.24052737,1.84780815,0.02056053,1.28508622,0.05724297,1.26455003
-4.15107554,3.87548986,2.27492543,1.87603891,0.02079104,1.31396999,0.05702643,1.26528216
-4.14507254,3.91422674,2.30988188,1.90435856,0.02108070,1.34222022,0.05680756,1.26728832
-4.13906953,3.95340554,2.34512650,1.93255233,0.02142477,1.36957546,0.05658924,1.27050958
-4.13306653,3.99267820,2.38037218,1.96041348,0.02181743,1.39578409,0.05637522,1.27487297
-4.12706353,4.03169864,2.41531629,1.98774439,0.02225185,1.42060799,0.05616982,1.28029041
-4.12106053,4.07012253,2.44964310,2.01435743,0.02272031,1.44382592,0.05597752,1.28665809
-4.11505753,4.10760766,2.48302716,2.04007541,0.02321436,1.46523642,0.05580260,1.29385676
-4.10905453,4.14381520,2.51513785,2.06473196,0.02372507,1.48466032,0.05564877,1.30175296
-4.10305153,4.17841195,2.54564476,2.08817180,0.02424322,1.50194267,0.05551896,1.31020122
-4.09704852,4.21107373,2.57422389,2.11025090,0.02475955,1.51695404,0.05541506,1.31904732
-4.09104552,4.24148956,2.60056422,2.13083674,0.02526511,1.52959128,0.05533783,1.32813231
-4.08504252,4.26936665,2.62437438,2.14980839,0.02575144,1.53977744,0.05528685,1.33729722
-4.07903952,4.29443551,2.64538909,2.16705665,0.02621088,1.54746121,0.05526058,1.34638807
-4.07303652,4.31645515,2.66337493,2.18248403,0.02663680,1.55261565,0.05525651,1.35526076
-4.06703352,4.33521758,2.67813520,2.19600468,0.02702377,1.55523644,0.05527132,1.36378574
-4.06103052,4.35055152,2.68951359,2.20754425,0.02736770,1.55533979,0.05530114,1.37185174
-4.05502751,4.36232493,2.69739648,2.21703951,0.02766591,1.55295998,0.05534180,1.37936866
-4.04902451,4.37044603,2.70171379,2.22443805,0.02791717,1.54814691,0.05538909,1.38626908
-4.04302151,4.37486303,2.70243853,2.22969786,0.02812161,1.54096364,0.05543903,1.39250845
-4.03701851,4.37556234,2.69958497,2.23278698,0.02828061,1.53148422,0.05548801,1.39806391
-4.03101551,4.37256575,2.69320597,2.23368327,0.02839668,1.51979181,0.05553300,1.40293186
-4.02501251,4.36592668,2.68338949,2.23237434,0.02847319,1.50597727,0.05557158,1.40712437
-4.01900950,4.35572618,2.67025479,2.22885789,0.02851418,1.49013834,0.05560200,1.41066498
-4.01300650,4.34206892,2.65394866,2.22314238,0.02852408,1.47237932,0.05562312,1.41358407
-4.00700350,4.32507990,2.63464207,2.21524812,0.02850752,1.45281131,0.05563429,1.41591431
-4.00100050,4.30490229,2.61252749,2.20520904,0.02846907,1.43155297,0.05563520,1.41768663
-3.99499750,4.28169682,2.58781716,2.19307487,0.02841312,1.40873168,0.05562573,1.41892712
-3.98899450,4.25564300,2.56074250,2.17891395,0.02834367,1.38448499,0.05560572,1.41965516
-3.98299150,4.22694250,2.53155471,2.16281651,0.02826436,1.35896230,0.05557485,1.41988312
-3.97698849,4.19582446,2.50052640,2.14489835,0.02817837,1.33232649,0.05553242,1.41961769
-3.97098549,4.16255273,2.46795426,2.12530485,0.02808850,1.30475551,0.05547731,1.41886287
-3.96498249,4.12743456,2.43416227,2.10421498,0.02799731,1.27644371,0.05540793,1.41762450
-3.95897949,4.09083024,2.39950529,2.08184523,0.02790716,1.24760279,0.05532222,1.41591598
-3.95297649,4.05316291,2.36437238,2.05845312,0.02782050,1.21846231,0.05521779,1.41376493
-3.94697349,4.01492775,2.32918954,2.03434000,0.02773996,1.18926955,0.05509205,1.41122008
-3.94097049,3.97669970,2.29442130,2.00985289,0.02766855,1.16028890,0.05494250,1.40835806
-3.93496748,3.93913870,2.26057071,1.98538502,0.02760984,1.13180031,0.05476693,1.40528937
-3.92896448,3.90299171,2.22817731,1.96137480,0.02756806,1.10409725,0.05456380,1.40216299
-3.92296148,3.86909070,2.19781285,1.93830301,0.02754815,1.07748377,0.05433247,1.39916918
-3.91695848,3.83834612,2.17007445,1.91668809,0.02755580,1.05227085,0.05407360,1.39654011
-3.91095548,3.81173554,2.14557534,1.89707930,0.02759735,1.02877208,0.05378931,1.39454795
-3.90495248,3.79028739,2.12493315,1.88004796,0.02767971,1.00729866,0.05348346,1.39350042
-3.89894947,3.77506004,2.10875607,1.86617674,0.02781012,0.98815378,0.05316174,1.39373390
-3.89294647,3.76711684,2.09762732,1.85604735,0.02799597,0.97162657,0.05283174,1.39560421
-3.88694347,3.76749784,2.09208853,1.85022682,0.02824445,0.95798572,0.05250291,1.39947566
-3.88094047,3.77718937,2.09262261,1.84925297,0.02856230,0.94747288,0.05218639,1.40570867
-3.87493747,3.79709250,2.09963687,1.85361943,0.02895546,0.94029608,0.05189482,1.41464680
-3.86893447,3.82799193,2.11344715,1.86376075,0.02942880,0.93662339,0.05164200,1.42660365
-3.86293147,3.87052639,2.13426370,1.88003828,0.02998585,0.93657691,0.05144249,1.44185052
-3.85692846,3.92516205,2.16217941,1.90272714,0.03062853,0.94022748,0.05131120,1.46060519
-3.85092546,3.99216987,2.19716095,1.93200490,0.03135707,0.94759011,0.05126287,1.48302262
-3.84492246,4.07160775,2.23904329,1.96794236,0.03216981,0.95862049,0.05131162,1.50918772
-3.83891946,4.16330835,2.28752773,2.01049655,0.03306327,0.97321263,0.05147037,1.53911068
-3.83291646,4.26687254,2.34218364,2.05950639,0.03403213,0.99119772,0.05175041,1.57272474
-3.82691346,4.38166882,2.40245360,2.11469080,0.03506937,1.01234443,0.05216094,1.60988650
-3.82091046,4.50683830,2.46766195,2.17564939,0.03616645,1.03636050,0.05270863,1.65037842
-3.81490745,4.64130482,2.53702609,2.24186558,0.03731349,1.06289577,0.05339728,1.69391334
-3.80890445,4.78378955,2.60967026,2.31271183,0.03849954,1.09154653,0.05422759,1.74014041
-3.80290145,4.93282941,2.68464103,2.38745691,0.03971286,1.12186108,0.05519687,1.78865222
-3.79689845,5.08679842,2.76092429,2.46527483,0.04094115,1.15334651,0.05629899,1.83899246
-3.79089545,5.24393150,2.83746279,2.54525529,0.04217183,1.18547643,0.05752434,1.89066394
-3.78489245,5.40234988,2.91317420,2.62641542,0.04339229,1.21769964,0.05885983,1.94313646
-3.77888944,5.56008799,2.98696896,2.70771271,0.04459005,1.24944943,0.06028912,1.99585452
-3.77288644,5.71512124,3.05776791,2.78805902,0.04575301,1.28015359,0.06179276,2.04824463
-3.76688344,5.86539488,3.12451929,2.86633575,0.04686954,1.30924460,0.06334860,2.09972243
-3.76088044,6.00885374,3.18621519,2.94140996,0.04792861,1.33617028,0.06493212,2.14969957
-3.75487744,6.14347309,3.24190728,3.01215176,0.04891991,1.36040425,0.06651699,2.19759073
-3.74887444,6.26729063,3.29072192,3.07745261,0.04983389,1.38145635,0.06807553,2.24282094
-3.74287144,6.37843960,3.33187444,3.13624475,0.05066186,1.39888264,0.06957945,2.28483350
-3.73686843,6.47518300,3.36468279,3.18752140,0.05139604,1.41229481,0.07100039,2.32309865
-3.73086543,6.55594841,3.38858024,3.23035751,0.05202966,1.42136871,0.07231074,2.35712311
-3.72486243,6.61936306,3.40312703,3.26393066,0.05255700,1.42585183,0.07348427,2.38646054
-3.71885943,6.66428792,3.40802065,3.28754146,0.05297352,1.42556939,0.07449692,2.41072260
-3.71285643,6.68985005,3.40310437,3.30063291,0.05327592,1.42042889,0.07532743,2.42959044
-3.70685343,6.69547161,3.38837364,3.30280784,0.05346229,1.41042280,0.07595802,2.44282602
-3.70085043,6.68089407,3.36397981,3.29384356,0.05353218,1.39562926,0.07637494,2.45028275
-3.69484742,6.64619610,3.33023066,3.27370305,0.05348667,1.37621065,0.07656896,2.45191470
-3.68884442,6.59180359,3.28758743,3.24254167,0.05332840,1.35240989,0.07653566,2.44778368
-3.68284142,6.51849041,3.23665790,3.20070888,0.05306166,1.32454461,0.07627571,2.43806344
-3.67683842,6.42736906,3.17818528,3.14874438,0.05269225,1.29299903,0.07579490,2.42304040
-3.67083542,6.31987033,3.11303305,3.08736841,0.05222745,1.25821404,0.07510399,2.40311046
-3.66483242,6.19771211,3.04216573,3.01746612,0.05167583,1.22067546,0.07421851,2.37877140
-3.65882941,6.06285768,2.96662602,2.94006636,0.05104702,1.18090098,0.07315827,2.35061110
-3.65282641,5.91746445,2.88750907,2.85631533,0.05035146,1.13942622,0.07194680,2.31929145
-3.64682341,5.76382488,2.80593446,2.76744606,0.04960000,1.09679029,0.07061065,2.28552871
-3.64082041,5.60430159,2.72301705,2.67474459,0.04880360,1.05352145,0.06917853,2.25007070
-3.63481741,5.44125923,2.63983767,2.57951433,0.04797291,1.01012342,0.06768047,2.21367209
-3.62881441,5.27699569,2.55741491,2.48303988,0.04711785,0.96706270,0.06614682,2.17706853
-3.62281141,5.11367588,2.47667906,2.38655176,0.04624731,0.92475762,0.06460734,2.14095109
-3.61680840,4.95327063,2.39844938,2.29119355,0.04536876,0.88356928,0.06309025,2.10594202
-3.61080540,4.79750341,2.32341553,2.19799279,0.04448802,0.84379489,0.06162139,2.07257320
-3.60480240,4.64780734,2.25212392,2.10783661,0.04360911,0.80566361,0.06022348,2.04126813
-3.59879940,4.50529389,2.18496952,2.02145331,0.04273409,0.76933503,0.05891543,2.01232848
-3.59279640,4.37073481,2.12219332,1.93940020,0.04186314,0.73490029,0.05771190,1.98592574
-3.58679340,4.24455745,2.06388525,1.86205827,0.04099465,0.70238561,0.05662295,1.96209841
-3.58079040,4.12685349,2.00999248,1.78963349,0.04012539,0.67175807,0.05565387,1.94075457
-3.57478739,4.01740013,1.96033221,1.72216444,0.03925087,0.64293322,0.05480525,1.92167987
-3.56878439,3.91569231,1.91460832,1.65953577,0.03836562,0.61578419,0.05407306,1.90455018
-3.56278139,3.82098392,1.87243087,1.60149637,0.03746364,0.59015165,0.05344906,1.88894826
-3.55677839,3.73233590,1.83333737,1.54768145,0.03653880,0.56585428,0.05292124,1.87438348
-3.55077539,3.64866845,1.79681486,1.49763709,0.03558528,0.54269922,0.05247435,1.86031357
-3.54477239,3.56881505,1.76232158,1.45084630,0.03459794,0.52049197,0.05209057,1.84616733
-3.53876938,3.49157552,1.72930753,1.40675516,0.03357267,0.49904537,0.05175025,1.83136712
-3.53276638,3.41576612,1.69723303,1.36479800,0.03250671,0.47818736,0.05143258,1.81535035
-3.52676338,3.34026470,1.66558470,1.32442071,0.03139881,0.45776724,0.05111639,1.79758897
-3.52076038,3.26404936,1.63388860,1.28510127,0.03024938,0.43766020,0.05078084,1.77760635
-3.51475738,3.18622972,1.60172031,1.24636696,0.02906051,0.41777026,0.05040609,1.75499112
-3.50875438,3.10607025,1.56871193,1.20780792,0.02783593,0.39803150,0.04997396,1.72940773
-3.50275138,3.02300555,1.53455645,1.16908684,0.02658086,0.37840768,0.04946845,1.70060361
-3.49674837,2.93664811,1.49900951,1.12994496,0.02530182,0.35889062,0.04887626,1.66841315
-3.49074537,2.84678901,1.46188932,1.09020450,0.02400641,0.33949748,0.04818715,1.63275870
-3.48474237,2.75339280,1.42307497,1.04976792,0.02270301,0.32026708,0.04739424,1.59364905
-3.47873937,2.65658746,1.38250378,1.00861458,0.02140049,0.30125591,0.04649430,1.55117574
-3.47273637,2.55665072,1.34016795,0.96679527,0.02010793,0.28253367,0.04548779,1.50550777
-3.46673337,2.45399388,1.29611108,0.92442510,0.01883434,0.26417904,0.04437898,1.45688511
-3.46073037,2.34914422,1.25042464,0.88167548,0.01758839,0.24627551,0.04317587,1.40561141
-3.45472736,2.24272687,1.20324467,0.83876547,0.01637827,0.22890778,0.04189013,1.35204624
-3.44872436,2.13544680,1.15474870,0.79595304,0.01521144,0.21215866,0.04053683,1.29659720
-3.44272136,2.02807164,1.10515293,0.75352656,0.01409459,0.19610660,0.03913425,1.23971195
-3.43671836,1.92141536,1.05470955,0.71179671,0.01303350,0.18082395,0.03770349,1.18187041
-3.43071536,1.81632319,1.00370402,0.67108899,0.01203308,0.16637585,0.03626813,1.12357695
-3.42471236,1.71365760,0.95245224,0.63173694,0.01109730,0.15281970,0.03485367,1.06535276
-3.41870935,1.61428530,0.90129740,0.59407593,0.01022928,0.14020525,0.03348710,1.00772827
-3.41270635,1.51906497,0.85060634,0.55843771,0.00943131,0.12857505,0.03219627,0.95123549
-3.40670335,1.42883565,0.80076549,0.52514530,0.00870494,0.11796526,0.03100925,0.89640037
-3.40070035,1.34440543,0.75217622,0.49450844,0.00805101,0.10840672,0.02995374,0.84373506
-3.39469735,1.26654045,0.70524971,0.46681930,0.00746972,0.09992605,0.02905632,0.79373015
-3.38869435,1.19595403,0.66040145,0.44234843,0.00696073,0.09254687,0.02834179,0.74684697
-3.38269135,1.13329605,0.61804550,0.42134089,0.00652314,0.08629092,0.02783249,0.70351001
-3.37668834,1.07914264,0.57858864,0.40401256,0.00615555,0.08117907,0.02754761,0.66409977
-3.37068534,1.03398651,0.54242474,0.39054657,0.00585608,0.07723215,0.02750260,0.62894612
-3.36468234,0.99822803,0.50992942,0.38109003,0.00562236,0.07447159,0.02770861,0.59832243
-3.35867934,0.97216762,0.48145522,0.37575100,0.00545155,0.07291988,0.02817203,0.57244084
-3.35267634,0.95599969,0.45732756,0.37459595,0.00534031,0.07260072,0.02889414,0.55144876
-3.34667334,0.94980854,0.43784128,0.37764773,0.00528483,0.07353902,0.02987088,0.53542686
-3.34067034,0.95356655,0.42325826,0.38488421,0.00528079,0.07576058,0.03109280,0.52438883
-3.33466733,0.96713501,0.41380563,0.39623776,0.00532344,0.07929166,0.03254513,0.51828286
-3.32866433,0.99026761,0.40967491,0.41159563,0.00540757,0.08415822,0.03420804,0.51699505
-3.32266133,1.02261682,0.41102172,0.43080125,0.00552761,0.09038504,0.03605711,0.52035462
-3.31665833,1.06374306,0.41796602,0.45365658,0.00567768,0.09799466,0.03806392,0.52814086
-3.31065533,1.11312637,0.43059265,0.47992547,0.00585169,0.10700612,0.04019681,0.54009165
-3.30465233,1.17018045,0.44895209,0.50933797,0.00604347,0.11743356,0.04242182,0.55591323
-3.29864932,1.23426844,0.47306111,0.54159546,0.00624688,0.12928482,0.04470370,0.57529094
-3.29264632,1.30472013,0.50290336,0.57637651,0.00645599,0.14255983,0.04700703,0.59790057
-3.28664332,1.38084976,0.53842969,0.61334338,0.00666520,0.15724915,0.04929737,0.62341978
-3.28064032,1.46197398,0.57955814,0.65214879,0.00686944,0.17333246,0.05154237,0.65153934
-3.27463732,1.54742925,0.62617377,0.69244290,0.00706426,0.19077726,0.05371292,0.68197359
-3.26863432,1.63658796,0.67812820,0.73388030,0.00724605,0.20953773,0.05578414,0.71446988
-3.26263132,1.72887294,0.73523928,0.77612674,0.00741211,0.22955394,0.05773619,0.74881641
-3.25662831,1.82376964,0.79729074,0.81886546,0.00756074,0.25075137,0.05955501,0.78484840
-3.25062531,1.92083574,0.86403236,0.86180298,0.00769137,0.27304092,0.06123274,0.82245226
-3.24462231,2.01970784,0.93518065,0.90467420,0.00780451,0.29631945,0.06276800,0.86156744
-3.23861931,2.12010520,1.01042039,0.94724667,0.00790180,0.32047077,0.06416580,0.90218626
-3.23261631,2.22183023,1.08940708,0.98932400,0.00798594,0.34536728,0.06543735,0.94435128
-3.22661331,2.32476604,1.17177038,1.03074827,0.00806062,0.37087208,0.06659943,0.98815063
-3.22061031,2.42887089,1.25711867,1.07140148,0.00813038,0.39684154,0.06767375,1.03371124
-3.21460730,2.53416991,1.34504440,1.11120588,0.00820046,0.42312827,0.06868591,1.08119020
-3.20860430,2.64074416,1.43513019,1.15012322,0.00827661,0.44958426,0.06966436,1.13076452
-3.20260130,2.74871732,1.52695521,1.18815281,0.00836486,0.47606420,0.07063912,1.18261952
-3.19659830,2.85824019,1.62010149,1.22532852,0.00847133,0.50242861,0.07164052,1.23693612
-3.19059530,2.96947345,1.71415978,1.26171447,0.00860195,0.52854668,0.07269788,1.29387741
-3.18459230,3.08256875,1.80873419,1.29739964,0.00876220,0.55429870,0.07383820,1.35357473
-3.17858929,3.19764874,1.90344551,1.33249132,0.00895692,0.57957775,0.07508505,1.41611382
-3.17258629,3.31478634,1.99793252,1.36710753,0.00919005,0.60429074,0.07645742,1.48152115
-3.16658329,3.43398392,2.09185124,1.40136859,0.00946441,0.62835847,0.07796886,1.54975116
-3.16058029,3.55515287,2.18487183,1.43538798,0.00978159,0.65171484,0.07962682,1.62067467
-3.15457729,3.67809458,2.27667345,1.46926288,0.01014172,0.67430528,0.08143216,1.69406897
-3.14857429,3.80248344,2.36693713,1.50306469,0.01054345,0.69608432,0.08337891,1.76961015
-3.14257129,3.92785299,2.45533743,1.53682998,0.01098388,0.71701264,0.08545437,1.84686824
-3.13656828,4.05358623,2.54153332,1.57055230,0.01145856,0.73705372,0.08763932,1.92530541
-3.13056528,4.17891089,2.62515925,1.60417543,0.01196157,0.75617032,0.08990862,2.00427794
-3.12456228,4.30290073,2.70581724,1.63758840,0.01248562,0.77432121,0.09223190,2.08304215
-3.11855928,4.42448351,2.78307100,1.67062295,0.01302225,0.79145825,0.09457452,2.16076452
-3.11255628,4.54245601,2.85644279,1.70305347,0.01356203,0.80752415,0.09689867,2.23653608
-3.10655328,4.65550637,2.92541375,1.73459995,0.01409481,0.82245117,0.09916455,2.30939100
-3.10055028,4.76224337,2.98942824,1.76493391,0.01461007,0.83616077,0.10133171,2.37832885
-3.09454727,4.86123205,3.04790229,1.79368712,0.01509719,0.84856451,0.10336030,2.44234009
-3.08854427,4.95103445,3.10023608,1.82046316,0.01554581,0.85956594,0.10521235,2.50043397
-3.08254127,5.03025411,3.14583006,1.84485098,0.01594618,0.86906361,0.10685299,2.55166770
-3.07653827,5.09758230,3.18410381,1.86644030,0.01628943,0.87695487,0.10825148,2.59517591
-3.07053527,5.15184405,3.21451686,1.88483784,0.01656791,0.88314034,0.10938214,2.63019890
-3.06453227,5.19204161,3.23659005,1.89968361,0.01677540,0.88752872,0.11022500,2.65610866
-3.05852926,5.21739324,3.24992632,1.91066665,0.01690733,0.89004162,0.11076630,2.67243109
-3.05252626,5.22736524,3.25422944,1.91753906,0.01696092,0.89061813,0.11099868,2.67886355
-3.04652326,5.22169548,3.24931965,1.92012781,0.01693520,0.88921879,0.11092116,2.67528664
-3.04052026,5.20040715,3.23514502,1.91834364,0.01683106,0.88582879,0.11053887,2.66176974
-3.03451726,5.16381195,3.21178796,1.91218656,0.01665118,0.88046007,0.10986257,2.63856973
-3.02851426,5.11250254,3.17946632,1.90174766,0.01639984,0.87315237,0.10890799,2.60612324
-3.02251126,5.04733458,3.13852907,1.88720722,0.01608281,0.86397305,0.10769499,2.56503246
-3.01650825,4.96939955,3.08944702,1.86882928,0.01570704,0.85301578,0.10624669,2.51604557
-3.01050525,4.87998964,3.03279898,1.84695294,0.01528045,0.84039825,0.10458850,2.46003251
-3.00450225,4.78055676,2.96925449,1.82198096,0.01481162,0.82625899,0.10274718,2.39795750
-2.99849925,4.67266772,2.89955419,1.79436633,0.01430949,0.81075349,0.10074992,2.33084962
-2.99249625,4.55795795,2.82448906,1.76459738,0.01378310,0.79405006,0.09862358,2.25977279
-2.98649325,4.43808588,2.74487969,1.73318239,0.01324131,0.77632542,0.09639400,2.18579672
-2.98049025,4.31469009,2.66155691,1.70063418,0.01269258,0.75776036,0.09408545,2.10996987
-2.97448724,4.18935084,2.57534448,1.66745555,0.01214482,0.73853570,0.09172029,2.03329555
-2.96848424,4.06355739,2.48704483,1.63412602,0.01160518,0.71882870,0.08931874,1.95671199
-2.96248124,3.93868183,2.39742806,1.60109023,0.01108001,0.69880987,0.08689879,1.88107674
-2.95647824,3.81595988,2.30722442,1.56874850,0.01057481,0.67864054,0.08447630,1.80715576
-2.95047524,3.69647842,2.21712017,1.53744948,0.01009422,0.65847084,0.08206512,1.73561688
-2.94447224,3.58116945,2.12775623,1.50748513,0.00964208,0.63843838,0.07967729,1.66702747
-2.93846923,3.47080948,2.03972916,1.47908774,0.00922146,0.61866738,0.07732333,1.60185567
-2.93246623,3.36602342,1.95359368,1.45242910,0.00883478,0.59926815,0.07501245,1.54047441
-2.92646323,3.26729198,1.86986590,1.42762128,0.00848391,0.58033705,0.07275282,1.48316765
-2.92046023,3.17496127,1.78902655,1.40471918,0.00817025,0.56195655,0.07055171,1.43013779
-2.91445723,3.08925376,1.71152345,1.38372422,0.00789487,0.54419552,0.06841568,1.38151380
-2.90845423,3.01027975,1.63777287,1.36458919,0.00765853,0.52710967,0.06635062,1.33735930
-2.90245123,2.93804876,1.56815924,1.34722401,0.00746180,0.51074208,0.06436180,1.29768014
-2.89644822,2.87248047,1.50303328,1.33150217,0.00730508,0.49512371,0.06245390,1.26243130
-2.89044522,2.81341501,1.44270855,1.31726773,0.00718860,0.48027417,0.06063089,1.23152278
-2.88444222,2.76062288,1.38745673,1.30434278,0.00711246,0.46620249,0.05889610,1.20482472
-2.87843922,2.71381448,1.33750210,1.29253522,0.00707655,0.45290808,0.05725213,1.18217174
-2.87243622,2.67264970,1.29301580,1.28164673,0.00708054,0.44038189,0.05570085,1.16336679
-2.86643322,2.63674793,1.25411046,1.27148087,0.00712382,0.42860777,0.05424350,1.14818492
-2.86043022,2.60569866,1.22083587,1.26185104,0.00720543,0.41756411,0.05288073,1.13637703
-2.85442721,2.57907306,1.19317637,1.25258825,0.00732403,0.40722571,0.05161275,1.12767425
-2.84842421,2.55643647,1.17105033,1.24354840,0.00747780,0.39756588,0.05043950,1.12179279
-2.84242121,2.53736185,1.15431222,1.23461891,0.00766447,0.38855873,0.04936085,1.11843973
-2.83641821,2.52144393,1.14275745,1.22572443,0.00788124,0.38018172,0.04837681,1.11731963
-2.83041521,2.50831361,1.13613011,1.21683148,0.00812483,0.37241819,0.04748771,1.11814190
-2.82441221,2.49765224,1.13413336,1.20795160,0.00839149,0.36525999,0.04669437,1.12062881
-2.81840920,2.48920509,1.13644227,1.19914311,0.00867709,0.35871002,0.04599817,1.12452389
-2.81240620,2.48279344,1.14271863,1.19051114,0.00897717,0.35278460,0.04540115,1.12960029
-2.80640320,2.47832445,1.15262705,1.18220590,0.00928704,0.34751558,0.04490589,1.13566878
-2.80040020,2.47579851,1.16585167,1.17441924,0.00960195,0.34295210,0.04451541,1.14258496
-2.79439720,2.47531320,1.18211267,1.16737949,0.00991717,0.33916182,0.04423293,1.15025512
-2.78839420,2.47706362,1.20118168,1.16134483,0.01022819,0.33623158,0.04406160,1.15864058
-2.78239120,2.48133875,1.22289520,1.15659525,0.01053081,0.33426745,0.04400410,1.16775987
-2.77638819,2.48851367,1.24716522,1.15342356,0.01082127,0.33339387,0.04406226,1.17768866
-2.77038519,2.49903771,1.27398629,1.15212556,0.01109639,0.33375210,0.04423666,1.18855713
-2.76438219,2.51341867,1.30343829,1.15298995,0.01135362,0.33549761,0.04452622,1.20054468
-2.75837919,2.53220351,1.33568448,1.15628813,0.01159113,0.33879666,0.04492787,1.21387199
-2.75237619,2.55595597,1.37096453,1.16226442,0.01180778,0.34382187,0.04543627,1.22879065
-2.74637319,2.58523178,1.40958236,1.17112699,0.01200316,0.35074686,0.04604361,1.24557032
-2.74037019,2.62055227,1.45188905,1.18303975,0.01217747,0.35974011,0.04673958,1.26448417
-2.73436718,2.66237707,1.49826108,1.19811559,0.01233150,0.37095806,0.04751137,1.28579275
-2.72836418,2.71107708,1.54907479,1.21641113,0.01246645,0.38453766,0.04834389,1.30972696
-2.72236118,2.76690847,1.60467777,1.23792314,0.01258384,0.40058858,0.04922005,1.33647085
-2.71635818,2.82998882,1.66535839,1.26258671,0.01268531,0.41918537,0.05012115,1.36614486
-2.71035518,2.90027644,1.73131489,1.29027531,0.01277251,0.44035985,0.05102737,1.39879023
-2.70435218,2.97755365,1.80262529,1.32080258,0.01284689,0.46409406,0.05191834,1.43435543
-2.69834917,3.06141511,1.87921993,1.35392588,0.01290958,0.49031411,0.05277369,1.47268529
-2.69234617,3.15126180,1.96085780,1.38935148,0.01296130,0.51888538,0.05357368,1.51351344
-2.68634317,3.24630126,2.04710848,1.42674111,0.01300221,0.54960923,0.05429975,1.55645870
-2.68034017,3.34555451,2.13734069,1.46571979,0.01303192,0.58222174,0.05493504,1.60102585
-2.67433717,3.44786979,2.23071858,1.50588454,0.01304942,0.61639447,0.05546487,1.64661097
-2.66833417,3.55194298,2.32620651,1.54681387,0.01305318,0.65173763,0.05587709,1.69251157
-2.66233117,3.65634430,2.42258263,1.58807745,0.01304115,0.68780555,0.05616231,1.73794119
-2.65632816,3.75955053,2.51846114,1.62924598,0.01301092,0.72410453,0.05631411,1.78204837
-2.65032516,3.85998191,2.61232283,1.66990052,0.01295986,0.76010280,0.05632905,1.82393919
-2.64432216,3.95604226,2.70255296,1.70964132,0.01288525,0.79524248,0.05620661,1.86270273
-2.63831916,4.04616106,2.78748507,1.74809544,0.01278449,0.82895296,0.05594902,1.89743853
-2.63231616,4.12883570,2.86544918,1.78492315,0.01265527,0.86066546,0.05556106,1.92728495
-2.62631316,4.20267239,2.93482239,1.81982272,0.01249574,0.88982805,0.05504967,1.95144724
-2.62031016,4.26642385,2.99407981,1.85253344,0.01230469,0.91592063,0.05442369,1.96922415
-2.61430715,4.31902248,3.04184360,1.88283670,0.01208164,0.93846937,0.05369336,1.98003197
-2.60830415,4.35960733,3.07692814,1.91055524,0.01182697,0.95705974,0.05287000,1.98342492
-2.60230115,4.38754403,3.09837926,1.93555059,0.01154198,0.97134801,0.05196557,1.97911090
