energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.16058029,6.41745544,-6.41745544,0.32810170,-0.32810170,2.66119234,-2.66119234,0.58737284,-0.58737284,3.05670127,-3.05670127,0.00227386,-0.00227386,0.08344531,-0.08344531,0.32215151,-0.32215151,0.00000000,-0.00000000
-3.15457729,6.29526055,-6.29526055,0.32530674,-0.32530674,2.62976323,-2.62976323,0.57967700,-0.57967700,2.97387179,-2.97387179,0.00220537,-0.00220537,0.08240215,-0.08240215,0.32264462,-0.32264462,0.00000000,-0.00000000
-3.14857429,6.15812992,-6.15812992,0.32144670,-0.32144670,2.59113974,-2.59113974,0.57060337,-0.57060337,2.88522292,-2.88522292,0.00213083,-0.00213083,0.08114811,-0.08114811,0.32223064,-0.32223064,0.00000000,-0.00000000
-3.14257129,6.00689462,-6.00689462,0.31653087,-0.31653087,2.54557793,-2.54557793,0.56018276,-0.56018276,2.79128705,-2.79128705,0.00205083,-0.00205083,0.07969933,-0.07969933,0.32088309,-0.32088309,0.00000000,-0.00000000
-3.13656828,5.84265266,-5.84265267,0.31059050,-0.31059050,2.49344019,-2.49344019,0.54847661,-0.54847661,2.69271113,-2.69271113,0.00196613,-0.00196613,0.07807675,-0.07807675,0.31859650,-0.31859650,0.00000000,-0.00000000
-3.13056528,5.66675991,-5.66675992,0.30367942,-0.30367942,2.43519339,-2.43519340,0.53557729,-0.53557729,2.59024950,-2.59024950,0.00187759,-0.00187759,0.07630592,-0.07630592,0.31538737,-0.31538737,0.00000000,-0.00000000
-3.12456228,5.48081138,-5.48081138,0.29587393,-0.29587393,2.37140374,-2.37140375,0.52160727,-0.52160727,2.48475235,-2.48475235,0.00178617,-0.00178617,0.07441663,-0.07441663,0.31129437,-0.31129437,0.00000000,-0.00000000
-3.11855928,5.28661365,-5.28661366,0.28727179,-0.28727179,2.30272829,-2.30272829,0.50671722,-0.50671722,2.37715002,-2.37715002,0.00169296,-0.00169296,0.07244233,-0.07244233,0.30637776,-0.30637776,0.00000000,-0.00000000
-3.11255628,5.08614957,-5.08614958,0.27799048,-0.27799048,2.22990354,-2.22990354,0.49108319,-0.49108319,2.26843408,-2.26843408,0.00159911,-0.00159911,0.07041943,-0.07041943,0.30071813,-0.30071813,0.00000000,-0.00000000
-3.10655328,4.88153659,-4.88153660,0.26816473,-0.26816473,2.15373143,-2.15373143,0.47490288,-0.47490288,2.15963594,-2.15963594,0.00150585,-0.00150585,0.06838639,-0.06838639,0.29441441,-0.29441441,0.00000000,-0.00000000
-3.10055028,4.67498071,-4.67498072,0.25794337,-0.25794337,2.07506331,-2.07506331,0.45839121,-0.45839121,2.05180401,-2.05180401,0.00141446,-0.00141446,0.06638277,-0.06638277,0.28758138,-0.28758138,0.00000000,-0.00000000
-3.09454727,4.46872774,-4.46872775,0.24748574,-0.24748573,1.99478251,-1.99478251,0.44177542,-0.44177542,1.94598030,-1.94598030,0.00132625,-0.00132625,0.06444821,-0.06444821,0.28034660,-0.28034660,0.00000000,-0.00000000
-3.08854427,4.26501397,-4.26501398,0.23695767,-0.23695767,1.91378613,-1.91378613,0.42528971,-0.42528971,1.84317753,-1.84317753,0.00124255,-0.00124255,0.06262131,-0.06262131,0.27284709,-0.27284709,0.00000000,-0.00000000
-3.08254127,4.06601798,-4.06601799,0.22652729,-0.22652729,1.83296686,-1.83296687,0.40916982,-0.40916982,1.74435740,-1.74435740,0.00116468,-0.00116468,0.06093866,-0.06093866,0.26522576,-0.26522576,0.00000000,-0.00000000
-3.07653827,3.87381527,-3.87381528,0.21636072,-0.21636072,1.75319537,-1.75319537,0.39364749,-0.39364749,1.65041098,-1.65041098,0.00109390,-0.00109390,0.05943383,-0.05943383,0.25762776,-0.25762776,0.00000000,-0.00000000
-3.07053527,3.69033724,-3.69033725,0.20661791,-0.20661791,1.67530394,-1.67530395,0.37894519,-0.37894519,1.56214151,-1.56214151,0.00103146,-0.00103146,0.05813649,-0.05813649,0.25019689,-0.25019689,0.00000000,-0.00000000
-3.06453227,3.51733553,-3.51733554,0.19744862,-0.19744862,1.60007193,-1.60007194,0.36527103,-0.36527103,1.48025020,-1.48025021,0.00097849,-0.00097849,0.05707174,-0.05707174,0.24307226,-0.24307226,0.00000000,-0.00000000
-3.05852926,3.35635265,-3.35635266,0.18898885,-0.18898885,1.52821341,-1.52821341,0.35281416,-0.35281416,1.40532512,-1.40532512,0.00093606,-0.00093606,0.05625948,-0.05625948,0.23638510,-0.23638510,0.00000000,-0.00000000
-3.05252626,3.20869931,-3.20869932,0.18135767,-0.18135767,1.46036733,-1.46036733,0.34174054,-0.34174054,1.33783324,-1.33783324,0.00090509,-0.00090509,0.05571411,-0.05571411,0.23025609,-0.23025609,0.00000000,-0.00000000
-3.04652326,3.07543876,-3.07543877,0.17465460,-0.17465460,1.39709045,-1.39709045,0.33218943,-0.33218943,1.27811565,-1.27811566,0.00088641,-0.00088641,0.05544432,-0.05544432,0.22479311,-0.22479311,0.00000000,-0.00000000
-3.04052026,2.95737796,-2.95737796,0.16895764,-0.16895764,1.33885307,-1.33885308,0.32427033,-0.32427033,1.22638569,-1.22638569,0.00088068,-0.00088068,0.05545311,-0.05545311,0.22008939,-0.22008939,0.00000000,-0.00000000
-3.03451726,2.85506538,-2.85506539,0.16432193,-0.16432193,1.28603748,-1.28603749,0.31806075,-0.31806075,1.18272970,-1.18272970,0.00088840,-0.00088840,0.05573805,-0.05573805,0.21622235,-0.21622235,0.00000000,-0.00000000
-3.02851426,2.76879497,-2.76879498,0.16077908,-0.16077908,1.23893903,-1.23893903,0.31360456,-0.31360456,1.14711036,-1.14711036,0.00090991,-0.00090991,0.05629163,-0.05629163,0.21325281,-0.21325281,0.00000000,-0.00000000
-3.02251126,2.69861557,-2.69861558,0.15833722,-0.15833722,1.19776947,-1.19776948,0.31091116,-0.31091116,1.11937199,-1.11937199,0.00094539,-0.00094539,0.05710183,-0.05710183,0.21122483,-0.21122483,0.00000000,-0.00000000
-3.01650825,2.64434522,-2.64434523,0.15698169,-0.15698169,1.16266232,-1.16266232,0.30995543,-0.30995543,1.09924785,-1.09924785,0.00099480,-0.00099480,0.05815278,-0.05815278,0.21016596,-0.21016596,0.00000000,-0.00000000
-3.01050525,2.60558946,-2.60558946,0.15667628,-0.15667628,1.13367965,-1.13367965,0.31067839,-0.31067839,1.08636903,-1.08636903,0.00105796,-0.00105796,0.05942549,-0.05942549,0.21008799,-0.21008799,0.00000000,-0.00000000
-3.00450225,2.58176286,-2.58176286,0.15736508,-0.15736508,1.11082002,-1.11082002,0.31298878,-0.31298878,1.08027463,-1.08027463,0.00113447,-0.00113447,0.06089870,-0.06089870,0.21098795,-0.21098795,0.00000000,-0.00000000
-2.99849925,2.57211297,-2.57211297,0.15897483,-0.15897483,1.09402684,-1.09402684,0.31676530,-0.31676530,1.08042327,-1.08042327,0.00122377,-0.00122377,0.06254964,-0.06254964,0.21284954,-0.21284954,0.00000000,-0.00000000
-2.99249625,2.57574583,-2.57574583,0.16141756,-0.16141756,1.08319682,-1.08319682,0.32185979,-0.32185979,1.08620551,-1.08620551,0.00132513,-0.00132513,0.06435483,-0.06435483,0.21564467,-0.21564467,0.00000000,-0.00000000
-2.98649325,2.59165213,-2.59165213,0.16459358,-0.16459358,1.07818780,-1.07818780,0.32810093,-0.32810093,1.09695704,-1.09695704,0.00143765,-0.00143765,0.06629081,-0.06629081,0.21933514,-0.21933514,0.00000000,-0.00000000
-2.98049025,2.61873335,-2.61873335,0.16839460,-0.16839460,1.07882570,-1.07882570,0.33529877,-0.33529877,1.11197257,-1.11197257,0.00156031,-0.00156031,0.06833472,-0.06833472,0.22387441,-0.22387441,0.00000000,-0.00000000
-2.97448724,2.65582693,-2.65582693,0.17270697,-0.17270697,1.08491003,-1.08491003,0.34324970,-0.34324970,1.13051995,-1.13051995,0.00169193,-0.00169193,0.07046481,-0.07046481,0.22920920,-0.22920920,0.00000000,-0.00000000
-2.96848424,2.70172987,-2.70172987,0.17741474,-0.17741474,1.09621767,-1.09621767,0.35174182,-0.35174182,1.15185451,-1.15185451,0.00183127,-0.00183127,0.07266077,-0.07266077,0.23528101,-0.23528101,0.00000000,-0.00000000
-2.96248124,2.75521997,-2.75521997,0.18240268,-0.18240268,1.11250479,-1.11250479,0.36056054,-0.36056054,1.17523314,-1.17523314,0.00197699,-0.00197699,0.07490390,-0.07490390,0.24202748,-0.24202748,0.00000000,-0.00000000
-2.95647824,2.81507426,-2.81507425,0.18755896,-0.18755896,1.13350673,-1.13350673,0.36949430,-0.36949430,1.19992788,-1.19992788,0.00212772,-0.00212772,0.07717712,-0.07717712,0.24938333,-0.24938333,0.00000000,-0.00000000
-2.95047524,2.88008411,-2.88008411,0.19277743,-0.19277743,1.15893599,-1.15893599,0.37833996,-0.37833996,1.22523862,-1.22523862,0.00228207,-0.00228207,0.07946486,-0.07946486,0.25728111,-0.25728111,0.00000000,-0.00000000
-2.94447224,2.94906681,-2.94906680,0.19795958,-0.19795958,1.18847850,-1.18847850,0.38690802,-0.38690802,1.25050466,-1.25050466,0.00243867,-0.00243867,0.08175272,-0.08175272,0.26565158,-0.26565158,0.00000000,-0.00000000
-2.93846923,3.02087352,-3.02087351,0.20301593,-0.20301593,1.22178853,-1.22178853,0.39502705,-0.39502705,1.27511463,-1.27511462,0.00259616,-0.00259616,0.08402713,-0.08402713,0.27442372,-0.27442372,0.00000000,-0.00000000
-2.93246623,3.09439376,-3.09439375,0.20786692,-0.20786692,1.25848282,-1.25848281,0.40254759,-0.40254759,1.29851473,-1.29851473,0.00275328,-0.00275328,0.08627481,-0.08627481,0.28352449,-0.28352449,0.00000000,-0.00000000
-2.92646323,3.16855682,-3.16855682,0.21244338,-0.21244338,1.29813437,-1.29813436,0.40934497,-0.40934497,1.32021487,-1.32021487,0.00290883,-0.00290883,0.08848234,-0.08848234,0.29287838,-0.29287838,0.00000000,-0.00000000
-2.92046023,3.24233065,-3.24233064,0.21668641,-0.21668640,1.34026683,-1.34026683,0.41532121,-0.41532121,1.33979269,-1.33979269,0.00306172,-0.00306172,0.09063559,-0.09063559,0.30240671,-0.30240671,0.00000000,-0.00000000
-2.91445723,3.31471898,-3.31471897,0.22054695,-0.22054695,1.38435001,-1.38435000,0.42040588,-0.42040588,1.35689542,-1.35689542,0.00321096,-0.00321096,0.09271934,-0.09271934,0.31202697,-0.31202697,0.00000000,-0.00000000
-2.90845423,3.38475765,-3.38475764,0.22398497,-0.22398497,1.42979731,-1.42979731,0.42455589,-0.42455589,1.37123960,-1.37123960,0.00335565,-0.00335565,0.09471690,-0.09471690,0.32165221,-0.32165221,0.00000000,-0.00000000
-2.90245123,3.45151119,-3.45151118,0.22696838,-0.22696838,1.47596585,-1.47596585,0.42775430,-0.42775430,1.38260903,-1.38260902,0.00349499,-0.00349499,0.09660996,-0.09660996,0.33119059,-0.33119059,0.00000000,-0.00000000
-2.89644822,3.51407048,-3.51407048,0.22947187,-0.22947187,1.52215966,-1.52215966,0.43000829,-0.43000829,1.39085093,-1.39085093,0.00362829,-0.00362829,0.09837861,-0.09837861,0.34054530,-0.34054530,0.00000000,-0.00000000
-2.89044522,3.57155280,-3.57155279,0.23147565,-0.23147565,1.56763654,-1.56763653,0.43134638,-0.43134638,1.39587106,-1.39587106,0.00375488,-0.00375488,0.10000156,-0.10000156,0.34961491,-0.34961491,0.00000000,-0.00000000
-2.88444222,3.62310469,-3.62310469,0.23296430,-0.23296430,1.61161860,-1.61161860,0.43181522,-0.43181522,1.39762783,-1.39762783,0.00387418,-0.00387418,0.10145656,-0.10145656,0.35829422,-0.35829422,0.00000000,-0.00000000
-2.87843922,3.66790867,-3.66790866,0.23392582,-0.23392582,1.65330667,-1.65330666,0.43147604,-0.43147604,1.39612616,-1.39612616,0.00398559,-0.00398559,0.10272114,-0.10272114,0.36647574,-0.36647574,0.00000000,-0.00000000
-2.87243622,3.70519369,-3.70519368,0.23435085,-0.23435085,1.69189805,-1.69189804,0.43040108,-0.43040108,1.39141132,-1.39141132,0.00408853,-0.00408853,0.10377344,-0.10377344,0.37405179,-0.37405179,0.00000000,-0.00000000
-2.86643322,3.73424974,-3.73424973,0.23423225,-0.23423225,1.72660729,-1.72660729,0.42867016,-0.42867016,1.38356324,-1.38356324,0.00418239,-0.00418239,0.10459333,-0.10459333,0.38091720,-0.38091720,0.00000000,-0.00000000
-2.86043022,3.75444591,-3.75444590,0.23356502,-0.23356502,1.75668918,-1.75668917,0.42636764,-0.42636764,1.37269156,-1.37269155,0.00426652,-0.00426652,0.10516352,-0.10516352,0.38697254,-0.38697254,0.00000000,-0.00000000
-2.85442721,3.76525138,-3.76525138,0.23234651,-0.23234651,1.78146285,-1.78146285,0.42357982,-0.42357982,1.35893166,-1.35893166,0.00434021,-0.00434021,0.10547088,-0.10547088,0.39212780,-0.39212780,0.00000000,-0.00000000
-2.84842421,3.76625826,-3.76625825,0.23057699,-0.23057699,1.80033615,-1.80033615,0.42039302,-0.42039302,1.34244185,-1.34244185,0.00440272,-0.00440272,0.10550762,-0.10550762,0.39630633,-0.39630633,0.00000000,-0.00000000
-2.84242121,3.75720488,-3.75720488,0.22826039,-0.22826039,1.81282882,-1.81282882,0.41689230,-0.41689230,1.32340158,-1.32340158,0.00445324,-0.00445324,0.10527247,-0.10527247,0.39944883,-0.39944883,0.00000000,-0.00000000
-2.83641821,3.73799824,-3.73799823,0.22540534,-0.22540534,1.81859343,-1.81859343,0.41316079,-0.41316079,1.30201073,-1.30201073,0.00449097,-0.00449097,0.10477165,-0.10477165,0.40151724,-0.40151724,0.00000000,-0.00000000
-2.83041521,3.70873367,-3.70873367,0.22202614,-0.22202614,1.81743284,-1.81743284,0.40927965,-0.40927965,1.27848960,-1.27848960,0.00451508,-0.00451508,0.10401963,-0.10401963,0.40249816,-0.40249816,0.00000000,-0.00000000
-2.82441221,3.66971053,-3.66971053,0.21814386,-0.21814386,1.80931314,-1.80931313,0.40532853,-0.40532853,1.25307953,-1.25307953,0.00452480,-0.00452480,0.10303951,-0.10303951,0.40240574,-0.40240574,0.00000000,-0.00000000
-2.81840920,3.62144213,-3.62144213,0.21378723,-0.21378723,1.79437118,-1.79437118,0.40138628,-0.40138628,1.22604352,-1.22604352,0.00451943,-0.00451943,0.10186315,-0.10186315,0.40128361,-0.40128361,0.00000000,-0.00000000
-2.81240620,3.56465882,-3.56465882,0.20899331,-0.20899331,1.77291622,-1.77291622,0.39753191,-0.39753191,1.19766674,-1.19766674,0.00449840,-0.00449840,0.10053076,-0.10053076,0.39920584,-0.39920584,0.00000000,-0.00000000
-2.80640320,3.50030326,-3.50030326,0.20380791,-0.20380791,1.74542511,-1.74542511,0.39384544,-0.39384544,1.16825645,-1.16825645,0.00446129,-0.00446129,0.09909022,-0.09909022,0.39627660,-0.39627660,0.00000000,-0.00000000
-2.80040020,3.42951736,-3.42951737,0.19828563,-0.19828563,1.71253128,-1.71253128,0.39040861,-0.39040861,1.13814097,-1.13814097,0.00440791,-0.00440791,0.09759585,-0.09759585,0.39262862,-0.39262862,0.00000000,-0.00000000
-2.79439720,3.35362081,-3.35362082,0.19248945,-0.19248945,1.67500762,-1.67500762,0.38730517,-0.38730517,1.10766756,-1.10766756,0.00433831,-0.00433831,0.09610688,-0.09610688,0.38842025,-0.38842025,0.00000000,-0.00000000
-2.78839420,3.27408154,-3.27408155,0.18648996,-0.18648996,1.63374391,-1.63374391,0.38462072,-0.38462072,1.07719893,-1.07719893,0.00425282,-0.00425282,0.09468557,-0.09468557,0.38383124,-0.38383125,0.00000000,-0.00000000
-2.78239120,3.19247898,-3.19247899,0.18036418,-0.18036419,1.58971971,-1.58971972,0.38244198,-0.38244198,1.04710835,-1.04710836,0.00415207,-0.00415207,0.09339504,-0.09339504,0.37905737,-0.37905737,0.00000000,-0.00000000
-2.77638819,3.11046142,-3.11046143,0.17419401,-0.17419401,1.54397379,-1.54397379,0.38085543,-0.38085543,1.01777347,-1.01777347,0.00403697,-0.00403697,0.09229694,-0.09229694,0.37430408,-0.37430408,0.00000000,-0.00000000
-2.77038519,3.02969898,-3.02969899,0.16806437,-0.16806437,1.49757127,-1.49757127,0.37994547,-0.37994547,0.98956882,-0.98956882,0.00390874,-0.00390874,0.09144909,-0.09144909,0.36977939,-0.36977939,0.00000000,-0.00000000
-2.76438219,2.95183422,-2.95183423,0.16206120,-0.16206120,1.45157000,-1.45157001,0.37979197,-0.37979197,0.96285755,-0.96285755,0.00376888,-0.00376888,0.09090305,-0.09090305,0.36568634,-0.36568634,0.00000000,-0.00000000
-2.75837919,2.87843240,-2.87843241,0.15626934,-0.15626934,1.40698747,-1.40698747,0.38046762,-0.38046762,0.93798235,-0.93798236,0.00361912,-0.00361912,0.09070195,-0.09070195,0.36221543,-0.36221543,0.00000000,-0.00000000
-2.75237619,2.81093349,-2.81093350,0.15077037,-0.15077037,1.36476961,-1.36476961,0.38203496,-0.38203496,0.91525641,-0.91525641,0.00346138,-0.00346138,0.09087852,-0.09087852,0.35953721,-0.35953721,0.00000000,-0.00000000
-2.74637319,2.75060821,-2.75060821,0.14564068,-0.14564068,1.32576282,-1.32576282,0.38454355,-0.38454355,0.89495438,-0.89495438,0.00329774,-0.00329774,0.09145348,-0.09145348,0.35779560,-0.35779560,0.00000000,-0.00000000
-2.74037019,2.69851976,-2.69851977,0.14094966,-0.14094967,1.29069028,-1.29069029,0.38802727,-0.38802727,0.87730427,-0.87730427,0.00313035,-0.00313035,0.09243437,-0.09243437,0.35710209,-0.35710209,0.00000000,-0.00000000
-2.73436718,2.65549322,-2.65549322,0.13675829,-0.13675829,1.26013344,-1.26013344,0.39250210,-0.39250210,0.86248026,-0.86248026,0.00296138,-0.00296138,0.09381488,-0.09381488,0.35753124,-0.35753124,0.00000000,-0.00000000
-2.72836418,2.62209363,-2.62209363,0.13311803,-0.13311803,1.23451924,-1.23451924,0.39796450,-0.39796450,0.85059721,-0.85059721,0.00279296,-0.00279296,0.09557474,-0.09557474,0.35911767,-0.35911767,0.00000000,-0.00000000
-2.72236118,2.59861395,-2.59861395,0.13007025,-0.13007025,1.21411366,-1.21411366,0.40439052,-0.40439052,0.84170683,-0.84170683,0.00262711,-0.00262711,0.09768015,-0.09768015,0.36185463,-0.36185463,0.00000000,-0.00000000
-2.71635818,2.58507301,-2.58507301,0.12764598,-0.12764598,1.19902135,-1.19902135,0.41173578,-0.41173578,0.83579605,-0.83579605,0.00246571,-0.00246571,0.10008477,-0.10008477,0.36569442,-0.36569442,0.00000000,-0.00000000
-2.71035518,2.58122370,-2.58122370,0.12586618,-0.12586619,1.18919142,-1.18919142,0.41993631,-0.41993631,0.83278735,-0.83278735,0.00231041,-0.00231041,0.10273121,-0.10273121,0.37055048,-0.37055048,0.00000000,-0.00000000
-2.70435218,2.58657056,-2.58657056,0.12474240,-0.12474241,1.18442874,-1.18442874,0.42891028,-0.42891028,0.83254143,-0.83254142,0.00216266,-0.00216266,0.10555296,-0.10555296,0.37630109,-0.37630109,0.00000000,-0.00000000
-2.69834917,2.60039602,-2.60039602,0.12427768,-0.12427768,1.18441013,-1.18441013,0.43856046,-0.43856045,0.83486172,-0.83486172,0.00202363,-0.00202363,0.10847674,-0.10847674,0.38279456,-0.38279456,0.00000000,-0.00000000
-2.69234617,2.62179375,-2.62179374,0.12446776,-0.12446777,1.18870450,-1.18870450,0.44877733,-0.44877733,0.83950088,-0.83950088,0.00189423,-0.00189423,0.11142503,-0.11142503,0.38985564,-0.38985564,0.00000000,-0.00000000
-2.68634317,2.64970752,-2.64970752,0.12530245,-0.12530245,1.19679596,-1.19679596,0.45944268,-0.45944268,0.84616864,-0.84616864,0.00177512,-0.00177512,0.11431881,-0.11431881,0.39729273,-0.39729273,0.00000000,-0.00000000
-2.68034017,2.68297371,-2.68297371,0.12676689,-0.12676689,1.20810869,-1.20810869,0.47043331,-0.47043331,0.85454086,-0.85454086,0.00166671,-0.00166671,0.11708030,-0.11708030,0.40490573,-0.40490573,0.00000000,-0.00000000
-2.67433717,2.72036533,-2.72036533,0.12884287,-0.12884287,1.22203252,-1.22203252,0.48162488,-0.48162488,0.86426931,-0.86426931,0.00156917,-0.00156917,0.11963567,-0.11963567,0.41249393,-0.41249393,0.00000000,-0.00000000
-2.66833417,2.76063584,-2.76063583,0.13150985,-0.13150985,1.23794803,-1.23794803,0.49289546,-0.49289546,0.87499163,-0.87499163,0.00148252,-0.00148252,0.12191749,-0.12191749,0.41986375,-0.41986375,0.00000000,-0.00000000
-2.66233117,2.80256069,-2.80256069,0.13474576,-0.13474576,1.25525012,-1.25525012,0.50412859,-0.50412859,0.88634128,-0.88634127,0.00140661,-0.00140661,0.12386693,-0.12386693,0.42683588,-0.42683588,0.00000000,-0.00000000
-2.65632816,2.84497514,-2.84497514,0.13852740,-0.13852741,1.27336928,-1.27336928,0.51521591,-0.51521591,0.89795689,-0.89795689,0.00134119,-0.00134119,0.12543562,-0.12543562,0.43325150,-0.43325150,0.00000000,-0.00000000
-2.65032516,2.88680693,-2.88680693,0.14283056,-0.14283057,1.29178966,-1.29178966,0.52605889,-0.52605889,0.90949084,-0.90949083,0.00128598,-0.00128598,0.12658697,-0.12658697,0.43897738,-0.43897738,0.00000000,-0.00000000
-2.64432216,2.92710297,-2.92710297,0.14762965,-0.14762966,1.31006360,-1.31006359,0.53656998,-0.53656998,0.92061667,-0.92061667,0.00124067,-0.00124067,0.12729717,-0.12729717,0.44390968,-0.44390968,0.00000000,-0.00000000
-2.63831916,2.96504933,-2.96504933,0.15289708,-0.15289709,1.32782218,-1.32782218,0.54667290,-0.54667289,0.93103541,-0.93103540,0.00120502,-0.00120502,0.12755559,-0.12755559,0.44797629,-0.44797629,0.00000000,-0.00000000
-2.63231616,2.99998459,-2.99998459,0.15860236,-0.15860237,1.34478180,-1.34478180,0.55630227,-0.55630227,0.94048043,-0.94048043,0.00117884,-0.00117884,0.12736477,-0.12736477,0.45113774,-0.45113774,0.00000000,-0.00000000
-2.62631316,3.03140656,-3.03140656,0.16471099,-0.16471099,1.36074683,-1.36074683,0.56540277,-0.56540277,0.94872117,-0.94872117,0.00116207,-0.00116207,0.12673998,-0.12673998,0.45338681,-0.45338681,0.00000000,-0.00000000
-2.62031016,3.05897297,-3.05897296,0.17118332,-0.17118333,1.37560865,-1.37560865,0.57392782,-0.57392782,0.95556553,-0.95556553,0.00115479,-0.00115479,0.12570833,-0.12570833,0.45474678,-0.45474678,0.00000000,-0.00000000
-2.61430715,3.08249689,-3.08249689,0.17797353,-0.17797353,1.38934161,-1.38934161,0.58183807,-0.58183807,0.96086124,-0.96086124,0.00115723,-0.00115723,0.12430760,-0.12430760,0.45526875,-0.45526875,0.00000000,-0.00000000
-2.60830415,3.10193791,-3.10193791,0.18502876,-0.18502876,1.40199620,-1.40199620,0.58909993,-0.58909992,0.96449630,-0.96449630,0.00116978,-0.00116978,0.12258477,-0.12258477,0.45502804,-0.45502805,0.00000000,-0.00000000
-2.60230115,3.11738981,-3.11738981,0.19228863,-0.19228863,1.41369029,-1.41369029,0.59568417,-0.59568417,0.96639866,-0.96639865,0.00119300,-0.00119300,0.12059439,-0.12059439,0.45412010,-0.45412010,0.00000000,-0.00000000
-2.59629815,3.12906609,-3.12906609,0.19968524,-0.19968525,1.42459887,-1.42459887,0.60156494,-0.60156494,0.96653532,-0.96653532,0.00122758,-0.00122758,0.11839681,-0.11839681,0.45265603,-0.45265603,0.00000000,-0.00000000
-2.59029515,3.13728393,-3.13728393,0.20714366,-0.20714366,1.43494280,-1.43494280,0.60671909,-0.60671909,0.96491105,-0.96491105,0.00127435,-0.00127435,0.11605635,-0.11605635,0.45075805,-0.45075805,0.00000000,-0.00000000
-2.58429215,3.14244756,-3.14244756,0.21458301,-0.21458301,1.44497727,-1.44497727,0.61112601,-0.61112601,0.96156660,-0.96156660,0.00133422,-0.00133422,0.11363951,-0.11363951,0.44855511,-0.44855511,0.00000000,-0.00000000
-2.57828914,3.14503143,-3.14503143,0.22191821,-0.22191821,1.45498012,-1.45498012,0.61476793,-0.61476793,0.95657684,-0.95657684,0.00140814,-0.00140814,0.11121317,-0.11121317,0.44617878,-0.44617878,0.00000000,-0.00000000
-2.57228614,3.14556383,-3.14556383,0.22906214,-0.22906214,1.46524056,-1.46524056,0.61763057,-0.61763057,0.95004842,-0.95004842,0.00149707,-0.00149707,0.10884296,-0.10884296,0.44375955,-0.44375955,0.00000000,-0.00000000
-2.56628314,3.14461074,-3.14461074,0.23592838,-0.23592839,1.47604834,-1.47604834,0.61970414,-0.61970414,0.94211723,-0.94211723,0.00160189,-0.00160189,0.10659172,-0.10659172,0.44142358,-0.44142358,0.00000000,-0.00000000
-2.56028014,3.14276038,-3.14276038,0.24243421,-0.24243421,1.48768356,-1.48768355,0.62098446,-0.62098446,0.93294550,-0.93294550,0.00172338,-0.00172338,0.10451814,-0.10451814,0.43929007,-0.43929007,0.00000000,-0.00000000
-2.55427714,3.14060806,-3.14060806,0.24850379,-0.24850379,1.50040720,-1.50040720,0.62147406,-0.62147406,0.92271839,-0.92271839,0.00186212,-0.00186212,0.10267549,-0.10267549,0.43746901,-0.43746901,0.00000000,-0.00000000
-2.54827414,3.13874132,-3.13874132,0.25407133,-0.25407134,1.51445236,-1.51445236,0.62118314,-0.62118314,0.91164012,-0.91164012,0.00201844,-0.00201844,0.10111064,-0.10111064,0.43605945,-0.43605945,0.00000000,-0.00000000
-2.54227114,3.13772528,-3.13772528,0.25908409,-0.25908410,1.53001623,-1.53001622,0.62013024,-0.62013024,0.89992963,-0.89992963,0.00219237,-0.00219237,0.09986318,-0.09986318,0.43514816,-0.43514816,0.00000000,-0.00000000
-2.53626813,3.13808801,-3.13808801,0.26350492,-0.26350492,1.54725275,-1.54725275,0.61834240,-0.61834240,0.88781555,-0.88781555,0.00238355,-0.00238355,0.09896473,-0.09896473,0.43480853,-0.43480853,0.00000000,-0.00000000
-2.53026513,3.14030611,-3.14030610,0.26731429,-0.26731429,1.56626618,-1.56626618,0.61585489,-0.61585489,0.87553077,-0.87553077,0.00259125,-0.00259125,0.09843849,-0.09843849,0.43509987,-0.43509987,0.00000000,-0.00000000
-2.52426213,3.14479051,-3.14479051,0.27051156,-0.27051157,1.58710546,-1.58710546,0.61271043,-0.61271043,0.86330656,-0.86330656,0.00281426,-0.00281426,0.09829889,-0.09829889,0.43606669,-0.43606669,0.00000000,-0.00000000
-2.51825913,3.15187301,-3.15187301,0.27311556,-0.27311556,1.60975963,-1.60975963,0.60895779,-0.60895779,0.85136640,-0.85136640,0.00305091,-0.00305091,0.09855154,-0.09855154,0.43773836,-0.43773836,0.00000000,-0.00000000
-2.51225613,3.16179379,-3.16179378,0.27516411,-0.27516411,1.63415448,-1.63415448,0.60465015,-0.60465015,0.83991968,-0.83991968,0.00329908,-0.00329908,0.09919326,-0.09919326,0.44012873,-0.44012873,0.00000000,-0.00000000
-2.50625313,3.17469054,-3.17469054,0.27671287,-0.27671287,1.66015060,-1.66015059,0.59984299,-0.59984299,0.82915564,-0.82915564,0.00355618,-0.00355618,0.10021236,-0.10021236,0.44323594,-0.44323594,0.00000000,-0.00000000
-2.50025013,3.19058990,-3.19058990,0.27783325,-0.27783325,1.68754309,-1.68754308,0.59459193,-0.59459193,0.81923757,-0.81923757,0.00381918,-0.00381918,0.10158907,-0.10158907,0.44704249,-0.44704249,0.00000000,-0.00000000
