energy_ev,total_up,Rh_p_up,Rh_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-4.30115058,7.36525289,2.20220933,5.64645591,0.25926867,0.00402826,2.23169796,0.00000000
-4.29514757,7.44668535,2.28558913,5.67338904,0.27011149,0.00404554,2.24494983,0.00000000
-4.28914457,7.51835970,2.36798531,5.69172712,0.28170983,0.00405541,2.25349537,0.00000000
-4.28314157,7.58036528,2.44883504,5.70187230,0.29394473,0.00405809,2.25750086,0.00000000
-4.27713857,7.63313872,2.52769418,5.70449061,0.30670308,0.00405400,2.25725079,0.00000000
-4.27113557,7.67743013,2.60423983,5.70047888,0.31987670,0.00404378,2.25313734,0.00000000
-4.26513257,7.71426070,2.67826939,5.69092536,0.33336180,0.00402825,2.24564663,0.00000000
-4.25912956,7.74487329,2.74969613,5.67706569,0.34705862,0.00400838,2.23534217,0.00000000
-4.25312656,7.77067754,2.81854090,5.66023566,0.36087141,0.00398526,2.22284580,0.00000000
-4.24712356,7.79319131,2.88492001,5.64182260,0.37470872,0.00396013,2.20881664,0.00000000
-4.24112056,7.81398010,2.94902938,5.62321687,0.38848410,0.00393424,2.19392876,0.00000000
-4.23511756,7.83459638,3.01112526,5.60576510,0.40211692,0.00390893,2.17884790,0.00000000
-4.22911456,7.85652060,3.07150202,5.59072663,0.41553344,0.00388549,2.16420828,0.00000000
-4.22311156,7.88110566,3.13046769,5.57923444,0.42866798,0.00386522,2.15058985,0.00000000
-4.21710855,7.90952651,3.18831819,5.57226168,0.44146402,0.00384932,2.13849706,0.00000000
-4.21110555,7.94273654,3.24531132,5.57059474,0.45387520,0.00383887,2.12833960,0.00000000
-4.20510255,7.98143203,3.30164158,5.57481349,0.46586611,0.00383485,2.12041605,0.00000000
-4.19909955,8.02602597,3.35741717,5.58527920,0.47741278,0.00383806,2.11490101,0.00000000
-4.19309655,8.07663213,3.41264025,5.60213029,0.48850268,0.00384911,2.11183628,0.00000000
-4.18709355,8.13305988,3.46719159,5.62528574,0.49913448,0.00386842,2.11112664,0.00000000
-4.18109055,8.19482018,3.52082060,5.65445598,0.50931714,0.00389620,2.11254048,0.00000000
-4.17508754,8.26114235,3.57314133,5.68916048,0.51906872,0.00393244,2.11571550,0.00000000
-4.16908454,8.33100114,3.62363492,5.72875133,0.52841467,0.00397692,2.12016932,0.00000000
-4.16308154,8.40315296,3.67165858,5.77244157,0.53738575,0.00402924,2.12531489,0.00000000
-4.15707854,8.47617986,3.71646079,5.81933712,0.54601572,0.00408881,2.13048002,0.00000000
-4.15107554,8.54853929,3.75720217,5.86847084,0.55433871,0.00415486,2.13493058,0.00000000
-4.14507254,8.61861762,3.79298113,5.91883709,0.56238653,0.00422649,2.13789626,0.00000000
-4.13906953,8.68478493,3.82286313,5.96942539,0.57018598,0.00430270,2.13859809,0.00000000
-4.13306653,8.74544867,3.84591225,6.01925163,0.57775626,0.00438240,2.13627638,0.00000000
-4.12706353,8.79910373,3.86122353,6.06738535,0.58510652,0.00446444,2.13021817,0.00000000
-4.12106053,8.84437675,3.86795479,6.11297210,0.59223382,0.00454763,2.11978283,0.00000000
-4.11505753,8.88006271,3.86535632,6.15524982,0.59912148,0.00463080,2.10442481,0.00000000
-4.10905453,8.90515240,3.85279743,6.19355888,0.60573792,0.00471278,2.08371267,0.00000000
-4.10305153,8.91884973,3.82978853,6.22734547,0.61203606,0.00479246,2.05734350,0.00000000
-4.09704852,8.92057866,3.79599818,6.25615863,0.61795341,0.00486873,2.02515237,0.00000000
-4.09104552,8.90997991,3.75126450,6.27964156,0.62341283,0.00494060,1.98711633,0.00000000
-4.08504252,8.88689848,3.69560073,6.29751822,0.62832390,0.00500710,1.94335317,0.00000000
-4.07903952,8.85136314,3.62919506,6.30957645,0.63258508,0.00506734,1.89411499,0.00000000
-4.07303652,8.80355993,3.55240508,6.31564903,0.63608643,0.00512050,1.83977714,0.00000000
-4.06703352,8.74380169,3.46574725,6.31559448,0.63871293,0.00516582,1.78082326,0.00000000
-4.06103052,8.67249577,3.36988243,6.30927898,0.64034823,0.00520261,1.71782710,0.00000000
-4.05502751,8.59011240,3.26559790,6.29656094,0.64087884,0.00523021,1.65143216,0.00000000
-4.04902451,8.49715554,3.15378711,6.27727953,0.64019839,0.00524806,1.58233017,0.00000000
-4.04302151,8.39413816,3.03542784,6.25124819,0.63821199,0.00525563,1.51123925,0.00000000
-4.03701851,8.28156324,2.91155962,6.21825344,0.63484044,0.00525246,1.43888275,0.00000000
-4.03101551,8.15991130,2.78326131,6.17805959,0.63002402,0.00523818,1.36596953,0.00000000
-4.02501251,8.02963497,2.65162938,6.13041869,0.62372590,0.00521246,1.29317648,0.00000000
-4.01900950,7.89116026,2.51775742,6.07508544,0.61593469,0.00517509,1.22113358,0.00000000
-4.01300650,7.74489396,2.38271749,6.01183591,0.60666633,0.00512597,1.15041203,0.00000000
-4.00700350,7.59123608,2.24754342,5.94048886,0.59596496,0.00506509,1.08151557,0.00000000
-4.00100050,7.43059594,2.11321636,5.86092823,0.58390282,0.00499260,1.01487497,0.00000000
-3.99499750,7.26341035,1.98065275,5.77312531,0.57057925,0.00490877,0.95084559,0.00000000
-3.98899450,7.09016207,1.85069463,5.67715899,0.55611856,0.00481404,0.88970777,0.00000000
-3.98299150,6.91139719,1.72410239,5.57323275,0.54066721,0.00470899,0.83166969,0.00000000
-3.97698849,6.72773957,1.60154980,5.46168720,0.52439009,0.00459437,0.77687224,0.00000000
-3.97098549,6.53990144,1.48362118,5.34300711,0.50746630,0.00447108,0.72539564,0.00000000
-3.96498249,6.34868895,1.37081070,5.21782250,0.49008449,0.00434016,0.67726706,0.00000000
-3.95897949,6.15500232,1.26352343,5.08690333,0.47243802,0.00420278,0.63246910,0.00000000
-3.95297649,5.95983014,1.16207814,4.95114807,0.45472015,0.00406021,0.59094849,0.00000000
-3.94697349,5.76423831,1.06671148,4.81156647,0.43711942,0.00391380,0.55262482,0.00000000
-3.94097049,5.56935385,0.97758340,4.66925739,0.41981547,0.00376497,0.51739885,0.00000000
-3.93496748,5.37634470,0.89478354,4.52538273,0.40297540,0.00361511,0.48516023,0.00000000
-3.92896448,5.18639638,0.81833835,4.38113860,0.38675085,0.00346564,0.45579445,0.00000000
-3.92296148,5.00068684,0.74821870,4.23772529,0.37127580,0.00331791,0.42918879,0.00000000
-3.91695848,4.82036092,0.68434771,4.09631722,0.35666520,0.00317317,0.40523729,0.00000000
-3.91095548,4.64650545,0.62660862,3.95803448,0.34301442,0.00303257,0.38384466,0.00000000
-3.90495248,4.48012654,0.57485247,3.82391700,0.33039936,0.00289712,0.36492910,0.00000000
-3.89894947,4.32212990,0.52890526,3.69490266,0.31887735,0.00276766,0.34842400,0.00000000
-3.89294647,4.17330505,0.48857471,3.57180999,0.30848845,0.00264486,0.33427868,0.00000000
-3.88694347,4.03431411,0.45365619,3.45532618,0.29925728,0.00252920,0.32245816,0.00000000
-3.88094047,3.90568535,0.42393780,3.34600060,0.29119499,0.00242097,0.31294191,0.00000000
-3.87493747,3.78781155,0.39920472,3.24424388,0.28430147,0.00232027,0.30572189,0.00000000
-3.86893447,3.68095292,0.37924246,3.15033216,0.27856743,0.00222703,0.30079973,0.00000000
-3.86293147,3.58524411,0.36383936,3.06441611,0.27397639,0.00214105,0.29818328,0.00000000
-3.85692846,3.50070459,0.35278814,2.98653385,0.27050643,0.00206196,0.29788263,0.00000000
-3.85092546,3.42725177,0.34588682,2.91662690,0.26813162,0.00198929,0.29990572,0.00000000
-3.84492246,3.36471583,0.34293887,2.85455835,0.26682319,0.00192252,0.30425364,0.00000000
-3.83891946,3.31285562,0.34375304,2.80013199,0.26655033,0.00186104,0.31091594,0.00000000
-3.83291646,3.27137473,0.34814282,2.75311165,0.26728078,0.00180424,0.31986597,0.00000000
-3.82691346,3.23993723,0.35592581,2.71323991,0.26898122,0.00175152,0.33105662,0.00000000
-3.82091046,3.21818238,0.36692318,2.68025519,0.27161757,0.00170230,0.34441651,0.00000000
-3.81490745,3.20573806,0.38095939,2.65390697,0.27515531,0.00165606,0.35984697,0.00000000
-3.80890445,3.20223258,0.39786221,2.63396837,0.27955996,0.00161237,0.37721995,0.00000000
-3.80290145,3.20730478,0.41746331,2.62024597,0.28479770,0.00157088,0.39637696,0.00000000
-3.79689845,3.22061224,0.43959927,2.61258670,0.29083628,0.00153131,0.41712923,0.00000000
-3.79089545,3.24183766,0.46411305,2.61088164,0.29764629,0.00149353,0.43925912,0.00000000
-3.78489245,3.27069325,0.49085590,2.61506673,0.30520259,0.00145746,0.46252270,0.00000000
-3.77888944,3.30692313,0.51968936,2.62512054,0.31348608,0.00142316,0.48665357,0.00000000
-3.77288644,3.35030342,0.55048728,2.64105913,0.32248541,0.00139074,0.51136760,0.00000000
-3.76688344,3.40064003,0.58313756,2.66292798,0.33219873,0.00136040,0.53636851,0.00000000
-3.76088044,3.45776376,0.61754318,2.69079134,0.34263515,0.00133239,0.56135407,0.00000000
-3.75487744,3.52152247,0.65362243,2.72471897,0.35381567,0.00130699,0.58602249,0.00000000
-3.74887444,3.59177027,0.69130790,2.76477054,0.36577344,0.00128451,0.61007884,0.00000000
-3.74287144,3.66835357,0.73054412,2.81097806,0.37855318,0.00126524,0.63324125,0.00000000
-3.73686843,3.75109424,0.77128367,2.86332675,0.39220948,0.00124947,0.65524647,0.00000000
-3.73086543,3.83977018,0.81348182,2.92173492,0.40680405,0.00123744,0.67585486,0.00000000
-3.72486243,3.93409423,0.85708982,2.98603372,0.42240175,0.00122932,0.69485442,0.00000000
-3.71885943,4.03369225,0.90204706,3.05594775,0.43906568,0.00122524,0.71206398,0.00000000
-3.71285643,4.13808184,0.94827259,3.13107756,0.45685129,0.00122523,0.72733558,0.00000000
-3.70685343,4.24665336,0.99565658,3.21088545,0.47580003,0.00122922,0.74055597,0.00000000
-3.70085043,4.35865496,1.04405218,3.29468582,0.49593269,0.00123707,0.75164756,0.00000000
-3.69484742,4.47318352,1.09326874,3.38164142,0.51724303,0.00124854,0.76056892,0.00000000
-3.68884442,4.58918324,1.14306688,3.47076665,0.53969207,0.00126330,0.76731494,0.00000000
-3.68284142,4.70545337,1.19315624,3.56093881,0.56320358,0.00128094,0.77191710,0.00000000
-3.67683842,4.82066625,1.24319630,3.65091800,0.58766124,0.00130099,0.77444361,0.00000000
-3.67083542,4.93339599,1.29280085,3.73937563,0.61290776,0.00132293,0.77499981,0.00000000
-3.66483242,5.04215786,1.34154621,3.82493126,0.63874637,0.00134622,0.77372876,0.00000000
-3.65882941,5.14545717,1.38898307,3.90619673,0.66494472,0.00137029,0.77081179,0.00000000
-3.65282641,5.24184622,1.43465184,3.98182605,0.69124122,0.00139462,0.76646907,0.00000000
-3.64682341,5.32998652,1.47810068,4.05056892,0.71735365,0.00141872,0.76095975,0.00000000
-3.64082041,5.40871344,1.51890556,4.11132542,0.74298961,0.00144216,0.75458156,0.00000000
-3.63481741,5.47709943,1.55669113,4.16319885,0.76785844,0.00146461,0.74766931,0.00000000
-3.62881441,5.53451213,1.59115134,4.20554393,0.79168376,0.00148585,0.74059216,0.00000000
-3.62281141,5.58066333,1.62206841,4.23800719,0.81421605,0.00150576,0.73374927,0.00000000
-3.61680840,5.61564513,1.64932885,4.26055685,0.83524450,0.00152439,0.72756350,0.00000000
-3.61080540,5.63995031,1.67293536,4.27349993,0.85460714,0.00154190,0.72247319,0.00000000
-3.60480240,5.65447440,1.69301362,4.27748494,0.87219883,0.00155860,0.71892190,0.00000000
-3.59879940,5.66049819,1.70981296,4.27348907,0.88797630,0.00157493,0.71734621,0.00000000
-3.59279640,5.65965036,1.72370082,4.26278994,0.90195988,0.00159142,0.71816195,0.00000000
-3.58679340,5.65385139,1.73515053,4.24692283,0.91423173,0.00160871,0.72174928,0.00000000
-3.58079040,5.64524077,1.74472309,4.22762491,0.92493053,0.00162751,0.72843711,0.00000000
-3.57478739,5.63609084,1.75304330,4.20676928,0.93424285,0.00164856,0.73848765,0.00000000
-3.56878439,5.62871162,1.76077162,4.18629189,0.94239167,0.00167261,0.75208176,0.00000000
-3.56278139,5.62535147,1.76857296,4.16811514,0.94962274,0.00170038,0.76930602,0.00000000
-3.55677839,5.62809889,1.77708412,4.15407210,0.95618954,0.00173253,0.79014216,0.00000000
-3.55077539,5.63879098,1.78688156,4.14583545,0.96233770,0.00176967,0.81445970,0.00000000
-3.54477239,5.65893350,1.79845134,4.14485473,0.96829003,0.00181225,0.84201235,0.00000000
-3.53876938,5.68963724,1.81216300,4.15230535,0.97423280,0.00186065,0.87243872,0.00000000
-3.53276638,5.73157401,1.82824873,4.16905186,0.98030436,0.00191506,0.90526750,0.00000000
-3.52676338,5.78495495,1.84678929,4.19562724,0.98658671,0.00197557,0.93992730,0.00000000
-3.52076038,5.84953216,1.86770743,4.23222889,0.99310050,0.00204210,0.97576083,0.00000000
-3.51475738,5.92462332,1.89076932,4.27873133,0.99980376,0.00211444,1.01204320,0.00000000
-3.50875438,6.00915796,1.91559393,4.33471410,1.00659453,0.00219226,1.04800357,0.00000000
-3.50275138,6.10174218,1.94167004,4.39950300,1.01331697,0.00227512,1.08284942,0.00000000
-3.49674837,6.20073824,1.96837997,4.47222179,1.01977080,0.00236251,1.11579236,0.00000000
-3.49074537,6.30435416,1.99502872,4.55185099,1.02572327,0.00245385,1.14607465,0.00000000
-3.48474237,6.41073816,2.02087711,4.63729016,1.03092298,0.00254852,1.17299495,0.00000000
-3.47873937,6.51807280,2.04517711,4.72742002,1.03511474,0.00264590,1.19593254,0.00000000
-3.47273637,6.62466359,2.06720757,4.82116076,1.03805451,0.00274539,1.21436869,0.00000000
-3.46673337,6.72901750,2.08630857,4.91752374,1.03952364,0.00284642,1.22790451,0.00000000
-3.46073037,6.82990767,2.10191251,5.01565372,1.03934151,0.00294847,1.23627429,0.00000000
-3.45472736,6.92642144,2.11357065,5.11486016,1.03737596,0.00305110,1.23935401,0.00000000
-3.44872436,7.01798996,2.12097373,5.21463647,1.03355101,0.00315391,1.23716461,0.00000000
-3.44272136,7.10439890,2.12396577,5.31466702,1.02785143,0.00325663,1.22987006,0.00000000
-3.43671836,7.18578080,2.12255059,5.41482267,1.02032404,0.00335904,1.21777029,0.00000000
-3.43071536,7.26259063,2.11689085,5.51514590,1.01107586,0.00346101,1.20128960,0.00000000
-3.42471236,7.33556688,2.10729988,5.61582747,1.00026912,0.00356250,1.18096097,0.00000000
-3.41870935,7.40568127,2.09422679,5.71717671,0.98811367,0.00366354,1.15740709,0.00000000
-3.41270635,7.47408043,2.07823583,5.81958766,0.97485715,0.00376422,1.13131911,0.00000000
-3.40670335,7.54202287,2.05998103,5.92350355,0.96077358,0.00386468,1.10343376,0.00000000
-3.40070035,7.61081478,2.04017739,6.02938149,0.94615089,0.00396514,1.07450997,0.00000000
-3.39469735,7.68174754,2.01957008,6.13765933,0.93127814,0.00406584,1.04530576,0.00000000
-3.38869435,7.75603953,1.99890298,6.24872598,0.91643291,0.00416706,1.01655626,0.00000000
-3.38269135,7.83478427,1.97888792,6.36289621,0.90186961,0.00426908,0.98895340,0.00000000
-3.37668834,7.91890608,1.96017598,6.48039022,0.88780910,0.00437223,0.96312805,0.00000000
-3.37068534,8.00912433,1.94333194,6.60131828,0.87443002,0.00447680,0.93963475,0.00000000
-3.36468234,8.10592615,1.92881285,6.72566986,0.86186222,0.00458307,0.91893953,0.00000000
-3.35867934,8.20954777,1.91695143,6.85330692,0.85018252,0.00469129,0.90141089,0.00000000
-3.35267634,8.31996374,1.90794491,6.98396060,0.83941269,0.00480165,0.88731390,0.00000000
-3.34667334,8.43688347,1.90184944,7.11723061,0.82951998,0.00491427,0.87680748,0.00000000
-3.34067034,8.55975437,1.89858029,7.25258682,0.82041971,0.00502918,0.86994473,0.00000000
-3.33466733,8.68777085,1.89791748,7.38937256,0.81198010,0.00514629,0.86667596,0.00000000
-3.32866433,8.81988871,1.89951657,7.52680947,0.80402869,0.00526539,0.86685437,0.00000000
-3.32266133,8.95484442,1.90292399,7.66400396,0.79636038,0.00538611,0.87024408,0.00000000
-3.31665833,9.09117917,1.90759609,7.79995566,0.78874638,0.00550793,0.87653014,0.00000000
-3.31065533,9.22726751,1.91292122,7.93356821,0.78094396,0.00563016,0.88533023,0.00000000
-3.30465233,9.36135051,1.91824374,8.06366297,0.77270637,0.00575196,0.89620789,0.00000000
-3.29864932,9.49157341,1.92288894,8.18899638,0.76379263,0.00587232,0.90868668,0.00000000
-3.29264632,9.61602756,1.92618810,8.30828122,0.75397681,0.00599010,0.92226505,0.00000000
-3.28664332,9.73279618,1.92750242,8.42021213,0.74305644,0.00610404,0.93643148,0.00000000
-3.28064032,9.84000325,1.92624507,8.52349532,0.73085977,0.00621280,0.95067946,0.00000000
-3.27463732,9.93586460,1.92190064,8.61688199,0.71725165,0.00631502,0.96452186,0.00000000
-3.26863432,10.01873952,1.91404112,8.69920460,0.70213789,0.00640933,0.97750429,0.00000000
-3.26263132,10.08718140,1.90233805,8.76941475,0.68546802,0.00649445,0.98921692,0.00000000
-3.25662831,10.13998517,1.88657050,8.82662090,0.66723636,0.00656921,0.99930448,0.00000000
-3.25062531,10.17622937,1.86662866,8.87012409,0.64748156,0.00663261,1.00747396,0.00000000
-3.24462231,10.19531043,1.84251313,8.89944936,0.62628466,0.00668388,1.01349989,0.00000000
-3.23861931,10.19696713,1.81433011,8.91437078,0.60376578,0.00672253,1.01722684,0.00000000
-3.23261631,10.18129297,1.78228280,8.91492791,0.58007974,0.00674836,1.01856926,0.00000000
-3.22661331,10.14873514,1.74665971,8.90143186,0.55541079,0.00676152,1.01750859,0.00000000
-3.22061031,10.10007898,1.70782033,8.87445963,0.52996663,0.00676247,1.01408788,0.00000000
-3.21460730,10.03641758,1.66617891,8.83483592,0.50397203,0.00675202,1.00840418,0.00000000
-3.20860430,9.95910721,1.62218730,8.78360227,0.47766233,0.00673125,1.00059926,0.00000000
-3.20260130,9.86970973,1.57631741,8.72197428,0.45127690,0.00670151,0.99084898,0.00000000
-3.19659830,9.76992421,1.52904425,8.65128837,0.42505287,0.00666437,0.97935200,0.00000000
-3.19059530,9.66151083,1.48083015,8.57294031,0.39921935,0.00662149,0.96631845,0.00000000
-3.18459230,9.54621037,1.43211087,8.48831847,0.37399209,0.00657461,0.95195902,0.00000000
-3.17858929,9.42566365,1.38328416,8.39873531,0.34956895,0.00652543,0.93647525,0.00000000
-3.17258629,9.30133500,1.33470108,8.30536078,0.32612606,0.00647551,0.92005122,0.00000000
-3.16658329,9.17444416,1.28666039,8.20916174,0.30381492,0.00642623,0.90284732,0.00000000
-3.16058029,9.04591072,1.23940618,8.11085114,0.28276031,0.00637868,0.88499616,0.00000000
-3.15457729,8.91631458,1.19312864,8.01085047,0.26305913,0.00633360,0.86660080,0.00000000
-3.14857429,8.78587531,1.14796769,7.90926825,0.24478017,0.00629136,0.84773536,0.00000000
-3.14257129,8.65445218,1.10401943,7.80589666,0.22796477,0.00625193,0.82844778,0.00000000
-3.13656828,8.52156565,1.06134465,7.70022737,0.21262822,0.00621485,0.80876453,0.00000000
-3.13056528,8.38643990,1.01997919,7.59148636,0.19876207,0.00617929,0.78869689,0.00000000
-3.12456228,8.24806457,0.97994528,7.47868672,0.18633700,0.00614409,0.76824832,0.00000000
-3.11855928,8.10527300,0.94126347,7.36069695,0.17530634,0.00610780,0.74742255,0.00000000
-3.11255628,7.95683305,0.90396445,7.23632147,0.16560997,0.00606879,0.72623172,0.00000000
-3.10655328,7.80154571,0.86810002,7.10438916,0.15717863,0.00602535,0.70470419,0.00000000
-3.10055028,7.63834623,0.83375284,6.96384527,0.14993821,0.00597579,0.68289149,0.00000000
-3.09454727,7.46640226,0.80104429,6.81384128,0.14381416,0.00591853,0.66087403,0.00000000
-3.08854427,7.28520324,0.77014003,6.65381788,0.13873557,0.00585225,0.63876519,0.00000000
-3.08254127,7.09463600,0.74125303,6.48357598,0.13463897,0.00577596,0.61671362,0.00000000
-3.07653827,6.89504184,0.71464361,6.30333149,0.13147142,0.00568908,0.59490345,0.00000000
-3.07053527,6.68725157,0.69061657,6.11375032,0.12919304,0.00559151,0.57355249,0.00000000
-3.06453227,6.47259586,0.66951523,5.91596117,0.12777854,0.00548368,0.55290832,0.00000000
-3.05852926,6.25288976,0.65171260,5.71154485,0.12721793,0.00536652,0.53324254,0.00000000
-3.05252626,6.03039138,0.63759979,5.50250000,0.12751612,0.00524150,0.51484325,0.00000000
-3.04652326,5.80773640,0.62757198,5.29118657,0.12869154,0.00511057,0.49800608,0.00000000
-3.04052026,5.58785091,0.62201254,5.08024943,0.13077378,0.00497605,0.48302413,0.00000000
-3.03451726,5.37384681,0.62127552,4.87252565,0.13380032,0.00484060,0.47017722,0.00000000
-3.02851426,5.16890431,0.62566751,4.67093985,0.13781247,0.00470706,0.45972080,0.00000000
-3.02251126,4.97614725,0.63542920,4.47839260,0.14285078,0.00457836,0.45187509,0.00000000
-3.01650825,4.79851713,0.65071771,4.29764727,0.14895010,0.00445739,0.44681472,0.00000000
-3.01050525,4.63865194,0.67159020,4.13122073,0.15613447,0.00434685,0.44465958,0.00000000
-3.00450225,4.49877547,0.69798985,3.98128334,0.16441231,0.00424915,0.44546702,0.00000000
-2.99849925,4.38060265,0.72973476,3.84957274,0.17377201,0.00416626,0.44922605,0.00000000
-2.99249625,4.28526536,0.76651061,3.73732576,0.18417823,0.00409969,0.45585367,0.00000000
-2.98649325,4.21326237,0.80786767,3.64523161,0.19556928,0.00405033,0.46519367,0.00000000
-2.98049025,4.16443590,0.85322271,3.57340830,0.20785558,0.00401848,0.47701815,0.00000000
-2.97448724,4.13797585,0.90186594,3.52140357,0.22091956,0.00400379,0.49103162,0.00000000
-2.96848424,4.13245171,0.95297338,3.48821988,0.23461695,0.00400526,0.50687785,0.00000000
-2.96248124,4.14587058,1.00562419,3.47236228,0.24877944,0.00402134,0.52414918,0.00000000
-2.95647824,4.17575847,1.05882279,3.47190665,0.26321881,0.00404993,0.54239805,0.00000000
-2.95047524,4.21926131,1.11152504,3.48458490,0.27773217,0.00408849,0.56115032,0.00000000
-2.94447224,4.27326047,1.16266764,3.50788295,0.29210826,0.00413415,0.57991994,0.00000000
-2.93846923,4.33449772,1.21119956,3.53914686,0.30613432,0.00418385,0.59822436,0.00000000
-2.93246623,4.39970338,1.25611434,3.57569171,0.31960340,0.00423440,0.61559998,0.00000000
-2.92646323,4.46572188,1.29648181,3.61490853,0.33232157,0.00428268,0.63161713,0.00000000
-2.92046023,4.52962874,1.33147790,3.65436382,0.34411473,0.00432574,0.64589375,0.00000000
-2.91445723,4.58883369,1.36041107,3.69188760,0.35483461,0.00436087,0.65810733,0.00000000
-2.90845423,4.64116546,1.38274424,3.72564579,0.36436366,0.00438577,0.66800443,0.00000000
-2.90245123,4.68493455,1.39811107,3.75419425,0.37261849,0.00439856,0.67540747,0.00000000
-2.89644822,4.71897180,1.40632585,3.77651239,0.37955181,0.00439791,0.68021842,0.00000000
-2.89044522,4.74264178,1.40738653,3.79201558,0.38515260,0.00438298,0.68241937,0.00000000
-2.88444222,4.75583130,1.40147078,3.80054680,0.38944462,0.00435351,0.68206988,0.00000000
-2.87843922,4.75891486,1.38892524,3.80234891,0.39248335,0.00430978,0.67930140,0.00000000
-2.87243622,4.75269990,1.37024871,3.79802001,0.39435151,0.00425255,0.67430916,0.00000000
-2.86643322,4.73835591,1.34606998,3.78845535,0.39515355,0.00418303,0.66734180,0.00000000
-2.86043022,4.71733201,1.31712163,3.77477947,0.39500927,0.00410280,0.65868955,0.00000000
-2.85442721,4.69126820,1.28421103,3.75827325,0.39404723,0.00401375,0.64867146,0.00000000
-2.84842421,4.66190558,1.24819007,3.74029989,0.39239808,0.00391797,0.63762239,0.00000000
-2.84242121,4.63100058,1.20992508,3.72223436,0.39018837,0.00381766,0.62588041,0.00000000
-2.83641821,4.60024772,1.17026828,3.70539995,0.38753522,0.00371508,0.61377510,0.00000000
-2.83041521,4.57121471,1.13003212,3.69101507,0.38454195,0.00361245,0.60161743,0.00000000
-2.82441221,4.54529249,1.08996741,3.68015251,0.38129511,0.00351188,0.58969138,0.00000000
-2.81840920,4.52366184,1.05074613,3.67371256,0.37786285,0.00341534,0.57824770,0.00000000
-2.81240620,4.50727685,1.01294926,3.67241012,0.37429479,0.00332457,0.56749982,0.00000000
-2.80640320,4.49686449,0.97705983,3.67677515,0.37062320,0.00324113,0.55762192,0.00000000
-2.80040020,4.49293831,0.94346105,3.68716488,0.36686529,0.00316631,0.54874888,0.00000000
-2.79439720,4.49582347,0.91243895,3.70378536,0.36302657,0.00310117,0.54097803,0.00000000
-2.78839420,4.50568980,0.88418911,3.72671946,0.35910473,0.00304655,0.53437207,0.00000000
-2.78239120,4.52258910,0.85882637,3.75595826,0.35509385,0.00300306,0.52896303,0.00000000
-2.77638819,4.54649286,0.83639683,3.79143248,0.35098854,0.00297112,0.52475664,0.00000000
-2.77038519,4.57732697,0.81689097,3.83304117,0.34678781,0.00295099,0.52173682,0.00000000
-2.76438219,4.61500029,0.80025710,3.88067487,0.34249819,0.00294279,0.51986990,0.00000000
-2.75837919,4.65942501,0.78641423,3.93423160,0.33813605,0.00294651,0.51910831,0.00000000
-2.75237619,4.71052721,0.77526364,3.99362445,0.33372892,0.00296207,0.51939348,0.00000000
-2.74637319,4.76824735,0.76669861,4.05878037,0.32931575,0.00298928,0.52065799,0.00000000
-2.74037019,4.83253118,0.76061188,4.12963093,0.32494602,0.00302790,0.52282679,0.00000000
-2.73436718,4.90331253,0.75690083,4.20609610,0.32067806,0.00307764,0.52581769,0.00000000
-2.72836418,4.98049007,0.75547020,4.28806313,0.31657637,0.00313814,0.52954130,0.00000000
-2.72236118,5.06390081,0.75623261,4.37536291,0.31270851,0.00320901,0.53390051,0.00000000
-2.71635818,5.15329318,0.75910718,4.46774630,0.30914148,0.00328977,0.53878988,0.00000000
-2.71035518,5.24830273,0.76401660,4.56486321,0.30593808,0.00337990,0.54409511,0.00000000
-2.70435218,5.34843317,0.77088317,4.66624667,0.30315342,0.00347878,0.54969287,0.00000000
-2.69834917,5.45304501,0.77962418,4.77130396,0.30083166,0.00358576,0.55545114,0.00000000
-2.69234617,5.56135330,0.79014717,4.87931618,0.29900345,0.00370005,0.56123020,0.00000000
-2.68634317,5.67243542,0.80234544,4.98944680,0.29768397,0.00382082,0.56688434,0.00000000
-2.68034017,5.78524873,0.81609420,5.10075912,0.29687168,0.00394714,0.57226434,0.00000000
-2.67433717,5.89865729,0.83124749,5.21224185,0.29654797,0.00407801,0.57722048,0.00000000
-2.66833417,6.01146584,0.84763629,5.32284105,0.29667747,0.00421235,0.58160612,0.00000000
-2.66233117,6.12245892,0.86506766,5.43149632,0.29720913,0.00434904,0.58528156,0.00000000
-2.65632816,6.23044225,0.88332505,5.53717882,0.29807780,0.00448690,0.58811791,0.00000000
-2.65032516,6.33428348,0.90216983,5.63892816,0.29920634,0.00462474,0.59000083,0.00000000
-2.64432216,6.43294940,0.92134366,5.73588556,0.30050798,0.00476136,0.59083390,0.00000000
-2.63831916,6.52553687,0.94057189,5.82732078,0.30188890,0.00489556,0.59054126,0.00000000
-2.63231616,6.61129534,0.95956755,5.91265069,0.30325085,0.00502620,0.58906964,0.00000000
-2.62631316,6.68963926,0.97803602,5.99144806,0.30449365,0.00515217,0.58638935,0.00000000
-2.62031016,6.76014964,0.99567997,6.06343971,0.30551767,0.00527242,0.58249451,0.00000000
-2.61430715,6.82256456,1.01220466,6.12849419,0.30622594,0.00538599,0.57740228,0.00000000
-2.60830415,6.87675960,1.02732330,6.18659944,0.30652620,0.00549201,0.57115133,0.00000000
-2.60230115,6.92271947,1.04076244,6.23783221,0.30633259,0.00558967,0.56379973,0.00000000
