energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
0.01500750,2.33394112,0.41897910,0.09663999,0.52789943,1.04882080,0.78449799,0.65934723,0.00000000
0.02101051,2.37257753,0.42805997,0.09813472,0.53758772,1.06984941,0.79975910,0.66132793,0.00000000
0.02701351,2.40842516,0.43630109,0.09938474,0.54700497,1.09022680,0.81385519,0.66246513,0.00000000
0.03301651,2.44120706,0.44360439,0.10039861,0.55595518,1.10973440,0.82664143,0.66292365,0.00000000
0.03901951,2.47059651,0.44986131,0.10118590,0.56422710,1.12811764,0.83795774,0.66286267,0.00000000
0.04502251,2.49622627,0.45495576,0.10175651,0.57160167,1.14509247,0.84763347,0.66243087,0.00000000
0.05102551,2.51770120,0.45876803,0.10212006,0.57785997,1.16035373,0.85549324,0.66176242,0.00000000
0.05702851,2.53461341,0.46117955,0.10228534,0.58279112,1.17358531,0.86136359,0.66097418,0.00000000
0.06303152,2.54655932,0.46207814,0.10225982,0.58619999,1.18447140,0.86508008,0.66016387,0.00000000
0.06903452,2.55315752,0.46136348,0.10204937,0.58791421,1.19270840,0.86649445,0.65940943,0.00000000
0.07503752,2.55406660,0.45895248,0.10165799,0.58779029,1.19801683,0.86548156,0.65876928,0.00000000
0.08104052,2.54900204,0.45478426,0.10108773,0.58571851,1.20015269,0.86194561,0.65828359,0.00000000
0.08704352,2.53775130,0.44882445,0.10033876,0.58162656,1.19891769,0.85582552,0.65797613,0.00000000
0.09304652,2.52018630,0.44106838,0.09940951,0.57548169,1.19416792,0.84709897,0.65785675,0.00000000
0.09904952,2.49627294,0.43154330,0.09829694,0.56729146,1.18582044,0.83578512,0.65792411,0.00000000
0.10505253,2.46607699,0.42030918,0.09699698,0.55710303,1.17385767,0.82194582,0.65816861,0.00000000
0.11105553,2.42976636,0.40745822,0.09550495,0.54500118,1.15832923,0.80568522,0.65857509,0.00000000
0.11705853,2.38760958,0.39311306,0.09381616,0.53110519,1.13935131,0.78714794,0.65912541,0.00000000
0.12306153,2.33997071,0.37742377,0.09192644,0.51556470,1.11710367,0.76651583,0.65980046,0.00000000
0.12906453,2.28730087,0.36056389,0.08983280,0.49855486,1.09182430,0.74400351,0.66058167,0.00000000
0.13506753,2.23012696,0.34272553,0.08753399,0.48027095,1.06380217,0.71985293,0.66145190,0.00000000
0.14107054,2.16903788,0.32411404,0.08503107,0.46092268,1.03336847,0.69432715,0.66239557,0.00000000
0.14707354,2.10466899,0.30494234,0.08232788,0.44072841,1.00088652,0.66770370,0.66339820,0.00000000
0.15307654,2.03768541,0.28542519,0.07943148,0.41990948,0.96674108,0.64026762,0.66444526,0.00000000
0.15907954,1.96876476,0.26577376,0.07635235,0.39868484,0.93132728,0.61230460,0.66552059,0.00000000
0.16508254,1.89858001,0.24619061,0.07310458,0.37726616,0.89503984,0.58409442,0.66660438,0.00000000
0.17108554,1.82778307,0.22686524,0.06970584,0.35585345,0.85826272,0.55590477,0.66767100,0.00000000
0.17708854,1.75698964,0.20797051,0.06617722,0.33463141,0.82135981,0.52798583,0.66868681,0.00000000
0.18309155,1.68676589,0.18965974,0.06254290,0.31376651,0.78466683,0.50056561,0.66960820,0.00000000
0.18909455,1.61761730,0.17206483,0.05882974,0.29340481,0.74848470,0.47384617,0.67038004,0.00000000
0.19509755,1.54998007,0.15529511,0.05506664,0.27367062,0.71307460,0.44800087,0.67093463,0.00000000
0.20110055,1.48421528,0.13943703,0.05128397,0.25466587,0.67865468,0.42317255,0.67119149,0.00000000
0.20710355,1.42060592,0.12455459,0.04751276,0.23647028,0.64539863,0.39947273,0.67105791,0.00000000
0.21310655,1.35935682,0.11069037,0.04378401,0.21914215,0.61343581,0.37698180,0.67043039,0.00000000
0.21910955,1.30059736,0.09786704,0.04012791,0.20271976,0.58285308,0.35575005,0.66919698,0.00000000
0.22511256,1.24438673,0.08608928,0.03657313,0.18722326,0.55369796,0.33579952,0.66724049,0.00000000
0.23111556,1.19072150,0.07534598,0.03314626,0.17265694,0.52598294,0.31712655,0.66444234,0.00000000
0.23711856,1.13954512,0.06561247,0.02987118,0.15901183,0.49969083,0.29970491,0.66068708,0.00000000
0.24312156,1.09075881,0.05685300,0.02676875,0.14626839,0.47478071,0.28348936,0.65586724,0.00000000
0.24912456,1.04423355,0.04902299,0.02385648,0.13439930,0.45119426,0.26841950,0.64988846,0.00000000
0.25512756,0.99982254,0.04207131,0.02114843,0.12337218,0.42886229,0.25442385,0.64267448,0.00000000
0.26113057,0.95737363,0.03594233,0.01865521,0.11315214,0.40771105,0.24142384,0.63417200,0.00000000
0.26713357,0.91674140,0.03057784,0.01638412,0.10370415,0.38766828,0.22933785,0.62435506,0.00000000
0.27313657,0.87779830,0.02591867,0.01433943,0.09499499,0.36866861,0.21808491,0.61322877,0.00000000
0.27913957,0.84044452,0.02190617,0.01252269,0.08699498,0.35065835,0.20758815,0.60083229,0.00000000
0.28514257,0.80461631,0.01848340,0.01093318,0.07967922,0.33359928,0.19777780,0.58724091,0.00000000
0.29114557,0.77029249,0.01559607,0.00956835,0.07302849,0.31747162,0.18859375,0.57256711,0.00000000
0.29714857,0.73749879,0.01319334,0.00842430,0.06702970,0.30227593,0.17998747,0.55696051,0.00000000
0.30315158,0.70631020,0.01122830,0.00749624,0.06167599,0.28803399,0.17192348,0.54060679,0.00000000
0.30915458,0.67685090,0.00965836,0.00677891,0.05696642,0.27478860,0.16438005,0.52372535,0.00000000
0.31515758,0.64929203,0.00844536,0.00626691,0.05290540,0.26260244,0.15734940,0.50656599,0.00000000
0.32116058,0.62384717,0.00755561,0.00595503,0.04950175,0.25155586,0.15083719,0.48940436,0.00000000
0.32716358,0.60076572,0.00695967,0.00583835,0.04676756,0.24174384,0.14486145,0.47253643,0.00000000
0.33316658,0.58032417,0.00663216,0.00591237,0.04471684,0.23327202,0.13945094,0.45627193,0.00000000
0.33916958,0.56281567,0.00655128,0.00617298,0.04336399,0.22625210,0.13464295,0.44092697,0.00000000
0.34517259,0.54853797,0.00669834,0.00661628,0.04272217,0.22079657,0.13048075,0.42681583,0.00000000
0.35117559,0.53778008,0.00705725,0.00723837,0.04280163,0.21701290,0.12701056,0.41424218,0.00000000
0.35717859,0.53080808,0.00761384,0.00803506,0.04360794,0.21499759,0.12427835,0.40348992,0.00000000
0.36318159,0.52785052,0.00835526,0.00900143,0.04514038,0.21482990,0.12232642,0.39481383,0.00000000
0.36918459,0.52908384,0.00926931,0.01013144,0.04739031,0.21656586,0.12119004,0.38843037,0.00000000
0.37518759,0.53461845,0.01034383,0.01141750,0.05033974,0.22023244,0.12089412,0.38450891,0.00000000
0.38119060,0.54448605,0.01156614,0.01284999,0.05396016,0.22582246,0.12145022,0.38316368,0.00000000
0.38719360,0.55862879,0.01292249,0.01441694,0.05821154,0.23329022,0.12285393,0.38444697,0.00000000
0.39319660,0.57689099,0.01439770,0.01610364,0.06304179,0.24254834,0.12508281,0.38834371,0.00000000
0.39919960,0.59901387,0.01597484,0.01789246,0.06838658,0.25346584,0.12809503,0.39476798,0.00000000
0.40520260,0.62463388,0.01763515,0.01976274,0.07416968,0.26586793,0.13182880,0.40356160,0.00000000
0.41120560,0.65328513,0.01935801,0.02169081,0.08030372,0.27953740,0.13620268,0.41449510,0.00000000
0.41720860,0.68440606,0.02112115,0.02365020,0.08669164,0.29421795,0.14111687,0.42727136,0.00000000
0.42321161,0.71735048,0.02290106,0.02561199,0.09322859,0.30961941,0.14645541,0.44153164,0.00000000
0.42921461,0.75140304,0.02467350,0.02754531,0.09980445,0.32542476,0.15208936,0.45686443,0.00000000
0.43521761,0.78579863,0.02641426,0.02941800,0.10630683,0.34129898,0.15788082,0.47281643,0.00000000
0.44122061,0.81974532,0.02810000,0.03119738,0.11262453,0.35689921,0.16368773,0.48890587,0.00000000
0.44722361,0.85245013,0.02970926,0.03285114,0.11865131,0.37188630,0.16936927,0.50463730,0.00000000
0.45322661,0.88314667,0.03122351,0.03434828,0.12428998,0.38593696,0.17479163,0.51951765,0.00000000
0.45922961,0.91112363,0.03262835,0.03566008,0.12945645,0.39875635,0.17983399,0.53307281,0.00000000
0.46523262,0.93575302,0.03391458,0.03676105,0.13408378,0.41009046,0.18439445,0.54486411,0.00000000
0.47123562,0.95651684,0.03507933,0.03762983,0.13812597,0.41973771,0.18839562,0.55450393,0.00000000
0.47723862,0.97303118,0.03612711,0.03824998,0.14156130,0.42755944,0.19178960,0.56166996,0.00000000
0.48324162,0.98506639,0.03707063,0.03861063,0.14439509,0.43348855,0.19456220,0.56611722,0.00000000
0.48924462,0.99256254,0.03793157,0.03870696,0.14666170,0.43753606,0.19673610,0.56768749,0.00000000
0.49524762,0.99563921,0.03874101,0.03854051,0.14842568,0.43979510,0.19837277,0.56631564,0.00000000
0.50125063,0.99459915,0.03953972,0.03811923,0.14978187,0.44044205,0.19957303,0.56203256,0.00000000
0.50725363,0.98992534,0.04037810,0.03745738,0.15085453,0.43973484,0.20047616,0.55496450,0.00000000
0.51325663,0.98227144,0.04131585,0.03657520,0.15179525,0.43800813,0.20125754,0.54532894,0.00000000
0.51925963,0.97244596,0.04242133,0.03549838,0.15277994,0.43566565,0.20212480,0.53342706,0.00000000
0.52526263,0.96139033,0.04377068,0.03425740,0.15400457,0.43316978,0.20331255,0.51963317,0.00000000
0.53126563,0.95015193,0.04544653,0.03288669,0.15568012,0.43102876,0.20507588,0.50438154,0.00000000
0.53726863,0.93985269,0.04753655,0.03142378,0.15802664,0.42978182,0.20768281,0.48815124,0.00000000
0.54327164,0.93165453,0.05013171,0.02990830,0.16126654,0.42998281,0.21140581,0.47144952,0.00000000
0.54927464,0.92672273,0.05332431,0.02838100,0.16561751,0.43218281,0.21651279,0.45479451,0.00000000
0.55527764,0.92618849,0.05720589,0.02688282,0.17128503,0.43691228,0.22325772,0.43869785,0.00000000
0.56128064,0.93111200,0.06186495,0.02545394,0.17845492,0.44466337,0.23187130,0.42364797,0.00000000
0.56728364,0.94244715,0.06738470,0.02413294,0.18728594,0.45587291,0.24255189,0.41009459,0.00000000
0.57328664,0.96100911,0.07384066,0.02295603,0.19790297,0.47090671,0.25545711,0.39843494,0.00000000
0.57928964,0.98744585,0.08129844,0.02195638,0.21039071,0.49004567,0.27069631,0.38900223,0.00000000
0.58529265,1.02221438,0.08981146,0.02116357,0.22478837,0.51347409,0.28832427,0.38205660,0.00000000
0.59129565,1.06556259,0.09941898,0.02060309,0.24108551,0.54127066,0.30833633,0.37777887,0.00000000
0.59729865,1.11751717,0.11014420,0.02029597,0.25921918,0.57340250,0.33066520,0.37626700,0.00000000
0.60330165,1.17787790,0.12199266,0.02025849,0.27907258,0.60972222,0.35517957,0.37753552,0.00000000
0.60930465,1.24621869,0.13495095,0.02050191,0.30047534,0.64996854,0.38168461,0.38151750,0.00000000
0.61530765,1.32189500,0.14898569,0.02103236,0.32320555,0.69377005,0.40992444,0.38806918,0.00000000
0.62131066,1.40405768,0.16404289,0.02185066,0.34699344,0.74065241,0.43958660,0.39697664,0.00000000
0.62731366,1.49167254,0.18004770,0.02295230,0.37152684,0.79004855,0.47030819,0.40796449,0.00000000
0.63331666,1.58354525,0.19690448,0.02432737,0.39645811,0.84131180,0.50168383,0.42070591,0.00000000
0.63931966,1.67835056,0.21449734,0.02596066,0.42141256,0.89373130,0.53327496,0.43483391,0.00000000
0.64532266,1.77466507,0.23269097,0.02783169,0.44599795,0.94654953,0.56462031,0.44995308,0.00000000
0.65132566,1.87100251,0.25133195,0.02991494,0.46981495,0.99898122,0.59524723,0.46565171,0.00000000
0.65732866,1.96585031,0.27025032,0.03218010,0.49246796,1.05023307,0.62468341,0.48151372,0.00000000
0.66333167,2.05770653,0.28926164,0.03459242,0.51357627,1.09952373,0.65246871,0.49713002,0.00000000
0.66933467,2.14511592,0.30816928,0.03711324,0.53278480,1.14610339,0.67816666,0.51210912,0.00000000
0.67533767,2.22670397,0.32676709,0.03970057,0.54977424,1.18927227,0.70137529,0.52608662,0.00000000
0.68134067,2.30120825,0.34484238,0.04230989,0.56427018,1.22839759,0.72173689,0.53873328,0.00000000
0.68734367,2.36750584,0.36217919,0.04489493,0.57605084,1.26292828,0.73894644,0.54976178,0.00000000
0.69334667,2.42463647,0.37856180,0.04740876,0.58495309,1.29240722,0.75275855,0.55893181,0.00000000
0.69934967,2.47182060,0.39377850,0.04980479,0.59087656,1.31648048,0.76299245,0.56605356,0.00000000
0.70535268,2.50847229,0.40762550,0.05203791,0.59378580,1.33490344,0.76953531,0.57098966,0.00000000
0.71135568,2.53420657,0.41991096,0.05406566,0.59371014,1.34754360,0.77234350,0.57365563,0.00000000
0.71735868,2.54884144,0.43045911,0.05584935,0.59074165,1.35438010,0.77144201,0.57401887,0.00000000
0.72336168,2.55239460,0.43911421,0.05735511,0.58503091,1.35550010,0.76692205,0.57209643,0.00000000
0.72936468,2.54507546,0.44574450,0.05855482,0.57678119,1.35109220,0.75893700,0.56795176,0.00000000
0.73536768,2.52727270,0.45024572,0.05942692,0.56624093,1.34143728,0.74769695,0.56169047,0.00000000
0.74137069,2.49953818,0.45254433,0.05995694,0.55369516,1.32689711,0.73346188,0.55345549,0.00000000
0.74737369,2.46256778,0.45260017,0.06013785,0.53945593,1.30790128,0.71653406,0.54342179,0.00000000
0.75337669,2.41717996,0.45040845,0.05997018,0.52385244,1.28493290,0.69724961,0.53179075,0.00000000
0.75937969,2.36429276,0.44600099,0.05946179,0.50722102,1.25851370,0.67596978,0.51878454,0.00000000
0.76538269,2.30490005,0.43944660,0.05862749,0.48989547,1.22918909,0.65307200,0.50464054,0.00000000
0.77138569,2.24004779,0.43085053,0.05748834,0.47219815,1.19751360,0.62894122,0.48960611,0.00000000
0.77738869,2.17081088,0.42035304,0.05607082,0.45443200,1.16403736,0.60396152,0.47393367,0.00000000
0.78339170,2.09827136,0.40812693,0.05440575,0.43687390,1.12929402,0.57850841,0.45787636,0.00000000
0.78939470,2.02349839,0.39437430,0.05252719,0.41976944,1.09379039,0.55294193,0.44168426,0.00000000
0.79539770,1.94753049,0.37932242,0.05047124,0.40332934,1.05799820,0.52760069,0.42560125,0.00000000
0.80140070,1.87136030,0.36321901,0.04827483,0.38772742,1.02234810,0.50279693,0.40986249,0.00000000
0.80740370,1.79592211,0.34632694,0.04597455,0.37310020,0.98722585,0.47881274,0.39469260,0.00000000
0.81340670,1.72208212,0.32891861,0.04360567,0.35954797,0.95297092,0.45589730,0.38030428,0.00000000
0.81940970,1.65063138,0.31127017,0.04120117,0.34713712,0.91987693,0.43426529,0.36689754,0.00000000
0.82541271,1.58228124,0.29365570,0.03879103,0.33590360,0.88819401,0.41409620,0.35465921,0.00000000
0.83141571,1.51766089,0.27634164,0.03640174,0.32585703,0.85813250,0.39553458,0.34376268,0.00000000
0.83741871,1.45731664,0.25958150,0.03405587,0.31698548,0.82986761,0.37869091,0.33436772,0.00000000
0.84342171,1.40171247,0.24361104,0.03177200,0.30926020,0.80354449,0.36364311,0.32662018,0.00000000
0.84942471,1.35123133,0.22864401,0.02956474,0.30264039,0.77928337,0.35043839,0.32065142,0.00000000
0.85542771,1.30617667,0.21486851,0.02744491,0.29707740,0.75718408,0.33909526,0.31657736,0.00000000
0.86143072,1.26677385,0.20244402,0.02541985,0.29251837,0.73732966,0.32960567,0.31449702,0.00000000
0.86743372,1.23317094,0.19149906,0.02349389,0.28890896,0.71978869,0.32193693,0.31449043,0.00000000
0.87343672,1.20543886,0.18212952,0.02166878,0.28619512,0.70461605,0.31603356,0.31661606,0.00000000
0.87943972,1.18357058,0.17439771,0.01994421,0.28432389,0.69185207,0.31181881,0.32090754,0.00000000
0.88544272,1.16747958,0.16833186,0.01831833,0.28324319,0.68152004,0.30919595,0.32737012,0.00000000
0.89144572,1.15699772,0.16392634,0.01678819,0.28290073,0.67362234,0.30804938,0.33597676,0.00000000
0.89744872,1.15187295,0.16114236,0.01535017,0.28324225,0.66813538,0.30824549,0.34666422,0.00000000
0.90345173,1.15176730,0.15990917,0.01400033,0.28420924,0.66500387,0.30963358,0.35932941,0.00000000
0.90945473,1.15625572,0.16012585,0.01273471,0.28573647,0.66413501,0.31204684,0.37382634,0.00000000
0.91545773,1.16482646,0.16166356,0.01154949,0.28774954,0.66539293,0.31530352,0.38996394,0.00000000
0.92146073,1.17688354,0.16436829,0.01044113,0.29016278,0.66859428,0.31920853,0.40750512,0.00000000
0.92746373,1.19175181,0.16806416,0.00940646,0.29287777,0.67350524,0.32355552,0.42616731,0.00000000
0.93346673,1.20868512,0.17255720,0.00844263,0.29578257,0.67984068,0.32812945,0.44562480,0.00000000
0.93946973,1.22687773,0.17763957,0.00754714,0.29875204,0.68726569,0.33270993,0.46551291,0.00000000
0.94547274,1.24547916,0.18309430,0.00671771,0.30164915,0.69539979,0.33707507,0.48543419,0.00000000
0.95147574,1.26361217,0.18870032,0.00595224,0.30432734,0.70382386,0.34100590,0.50496645,0.00000000
0.95747874,1.28039361,0.19423782,0.00524869,0.30663404,0.71208973,0.34429132,0.52367255,0.00000000
0.96348174,1.29495736,0.19949381,0.00460501,0.30841498,0.71973209,0.34673330,0.54111175,0.00000000
0.96948474,1.30647886,0.20426762,0.00401908,0.30951923,0.72628236,0.34815221,0.55685194,0.00000000
0.97548774,1.31419995,0.20837639,0.00348863,0.30980476,0.73128383,0.34839208,0.57048276,0.00000000
0.98149075,1.31745324,0.21166016,0.00301120,0.30914419,0.73430755,0.34732549,0.58162853,0.00000000
0.98749375,1.31568488,0.21398656,0.00258416,0.30743033,0.73496797,0.34485795,0.58996093,0.00000000
0.99349675,1.30847467,0.21525485,0.00220469,0.30458147,0.73293790,0.34093149,0.59521054,0.00000000
0.99949975,1.29555258,0.21539917,0.00186979,0.30054588,0.72796175,0.33552731,0.59717681,0.00000000
1.00550275,1.27681106,0.21439090,0.00157634,0.29530548,0.71986657,0.32866738,0.59573600,0.00000000
1.01150575,1.25231223,0.21224000,0.00132113,0.28887833,0.70857028,0.32041486,0.59084671,0.00000000
1.01750875,1.22229001,0.20899532,0.00110093,0.28131992,0.69408671,0.31087329,0.58255267,0.00000000
1.02351176,1.18714672,0.20474382,0.00091253,0.27272324,0.67652722,0.30018469,0.57098276,0.00000000
1.02951476,1.14744450,0.19960882,0.00075278,0.26321741,0.65609882,0.28852646,0.55634810,0.00000000
1.03551776,1.10389186,0.19374719,0.00061868,0.25296521,0.63309889,0.27610735,0.53893652,0.00000000
1.04152076,1.05732584,0.18734573,0.00050738,0.24215943,0.60790680,0.26316259,0.51910445,0.00000000
1.04752376,1.00869058,0.18061676,0.00041623,0.23101826,0.58097285,0.24994836,0.49726681,0.00000000
1.05352676,0.95901310,0.17379315,0.00034285,0.21977989,0.55280491,0.23673575,0.47388514,0.00000000
1.05952976,0.90937704,0.16712276,0.00028506,0.20869660,0.52395357,0.22380448,0.44945455,0.00000000
1.06553277,0.86089533,0.16086265,0.00024099,0.19802833,0.49499615,0.21143646,0.42449008,0.00000000
1.07153577,0.81468261,0.15527301,0.00020900,0.18803624,0.46652031,0.19990943,0.39951276,0.00000000
1.07753877,0.77182803,0.15061100,0.00018776,0.17897611,0.43910792,0.18949072,0.37503614,0.00000000
1.08354177,0.73336916,0.14712462,0.00017616,0.17109197,0.41331947,0.18043136,0.35155341,0.00000000
1.08954477,0.70026751,0.14504664,0.00017340,0.16460997,0.38967966,0.17296044,0.32952578,0.00000000
1.09554777,0.67338604,0.14458870,0.00017887,0.15973265,0.36866449,0.16728001,0.30937212,0.00000000
1.10155078,0.65346901,0.14593568,0.00019223,0.15663362,0.35068998,0.16356032,0.29146029,0.00000000
1.10755378,0.64112442,0.14924032,0.00021336,0.15545286,0.33610292,0.16193565,0.27610015,0.00000000
1.11355678,0.63680915,0.15461826,0.00024236,0.15629252,0.32517349,0.16250062,0.26353829,0.00000000
1.11955978,0.64081703,0.16214360,0.00027952,0.15921344,0.31809008,0.16530712,0.25395459,0.00000000
1.12556278,0.65327004,0.17184498,0.00032536,0.16423241,0.31495613,0.17036184,0.24746047,0.00000000
1.13156578,0.67411268,0.18370242,0.00038060,0.17132017,0.31578892,0.17762454,0.24409869,0.00000000
1.13756878,0.70310982,0.19764508,0.00044615,0.18040036,0.32052048,0.18700714,0.24384476,0.00000000
1.14357179,0.73984827,0.21354998,0.00052316,0.19134945,0.32900035,0.19837369,0.24660963,0.00000000
1.14957479,0.78374213,0.23124196,0.00061297,0.20399769,0.34100015,0.21154140,0.25224373,0.00000000
1.15557779,0.83404231,0.25049501,0.00071715,0.21813132,0.35622004,0.22628275,0.26054207,0.00000000
1.16158079,0.88985020,0.27103506,0.00083749,0.23349594,0.37429670,0.24232891,0.27125040,0.00000000
1.16758379,0.95013559,0.29254427,0.00097600,0.24980122,0.39481290,0.25937431,0.28407218,0.00000000
1.17358679,1.01375877,0.31466705,0.00113489,0.26672680,0.41730848,0.27708260,0.29867639,0.00000000
1.17958979,1.07949646,0.33701749,0.00131657,0.28392951,0.44129237,0.29509378,0.31470584,0.00000000
1.18559280,1.14607117,0.35918829,0.00152364,0.30105163,0.46625554,0.31303259,0.33178589,0.00000000
1.19159580,1.21218327,0.38076089,0.00175878,0.31773005,0.49168448,0.33051771,0.34953352,0.00000000
1.19759880,1.27654496,0.40131655,0.00202479,0.33360623,0.51707484,0.34717184,0.36756628,0.00000000
1.20360180,1.33791506,0.42044797,0.00232443,0.34833639,0.54194479,0.36263213,0.38551118,0.00000000
1.20960480,1.39513343,0.43777110,0.00266042,0.36160184,0.56584768,0.37656072,0.40301310,0.00000000
1.21560780,1.44715377,0.45293658,0.00303524,0.37311897,0.58838358,0.38865499,0.41974256,0.00000000
1.22161081,1.49307360,0.46564040,0.00345111,0.38264839,0.60920912,0.39865710,0.43540268,0.00000000
1.22761381,1.53216013,0.47563336,0.00390980,0.39000312,0.62804541,0.40636242,0.44973502,0.00000000
1.23361681,1.56387096,0.48272869,0.00441251,0.39505519,0.64468371,0.41162656,0.46252428,0.00000000
1.23961981,1.58786882,0.48680780,0.00495977,0.39774051,0.65898847,0.41437059,0.47360166,0.00000000
1.24562281,1.60402965,0.48782354,0.00555126,0.39806177,0.67089793,0.41458432,0.48284685,0.00000000
1.25162581,1.61244382,0.48580109,0.00618576,0.39608916,0.68042199,0.41232734,0.49018865,0.00000000
1.25762881,1.61341039,0.48083624,0.00686099,0.39195893,0.68763781,0.40772794,0.49560425,0.00000000
1.26363182,1.60742483,0.47309132,0.00757361,0.38586975,0.69268320,0.40097978,0.49911737,0.00000000
1.26963482,1.59516069,0.46278879,0.00831918,0.37807709,0.69574827,0.39233653,0.50079524,0.00000000
1.27563782,1.57744624,0.45020297,0.00909215,0.36888572,0.69706581,0.38210463,0.50074473,0.00000000
1.28164082,1.55523695,0.43565016,0.00988596,0.35864079,0.69690076,0.37063452,0.49910781,0.00000000
1.28764382,1.52958501,0.41947776,0.01069313,0.34771757,0.69553953,0.35831057,0.49605644,0.00000000
1.29364682,1.50160709,0.40205272,0.01150541,0.33651047,0.69327933,0.34554017,0.49178716,0.00000000
1.29964982,1.47245145,0.38374990,0.01231403,0.32542150,0.69041816,0.33274224,0.48651546,0.00000000
1.30565283,1.44326548,0.36494083,0.01310986,0.31484876,0.68724573,0.32033559,0.48047019,0.00000000
1.31165583,1.41516452,0.34598320,0.01388373,0.30517506,0.68403550,0.30872756,0.47388783,0.00000000
1.31765883,1.38920274,0.32721157,0.01462668,0.29675719,0.68103802,0.29830297,0.46700703,0.00000000
1.32366183,1.36634670,0.30892941,0.01533022,0.28991605,0.67847559,0.28941402,0.46006313,0.00000000
1.32966483,1.34745186,0.29140282,0.01598663,0.28492779,0.67653818,0.28237100,0.45328286,0.00000000
1.33566783,1.33324234,0.27485586,0.01658912,0.28201631,0.67538046,0.27743425,0.44687923,0.00000000
1.34167084,1.32429412,0.25946765,0.01713209,0.28134707,0.67511974,0.27480742,0.44104647,0.00000000
1.34767384,1.32102163,0.24537108,0.01761123,0.28302246,0.67583472,0.27463205,0.43595524,0.00000000
1.35367684,1.32366784,0.23265301,0.01802361,0.28707878,0.67756473,0.27698374,0.43174813,0.00000000
1.35967984,1.33229784,0.22135582,0.01836767,0.29348482,0.68030944,0.28186975,0.42853535,0.00000000
1.36568284,1.34679602,0.21148011,0.01864321,0.30214209,0.68402895,0.28922830,0.42639111,0.00000000
1.37168584,1.36686690,0.20298829,0.01885124,0.31288671,0.68864406,0.29892934,0.42535047,0.00000000
1.37768884,1.39203978,0.19580893,0.01899384,0.32549299,0.69403711,0.31077712,0.42540712,0.00000000
1.38369185,1.42167738,0.18984151,0.01907400,0.33967856,0.70005314,0.32451421,0.42651207,0.00000000
1.38969485,1.45498856,0.18496165,0.01909531,0.35511103,0.70650183,0.33982729,0.42857365,0.00000000
1.39569785,1.49104527,0.18102635,0.01906182,0.37141609,0.71316018,0.35635428,0.43145870,0.00000000
1.40170085,1.52880367,0.17787933,0.01897777,0.38818686,0.71977631,0.37369309,0.43499530,0.00000000
1.40770385,1.56712919,0.17535629,0.01884741,0.40499430,0.72607430,0.39141153,0.43897694,0.00000000
1.41370685,1.60482531,0.17328985,0.01867483,0.42139845,0.73176038,0.40905830,0.44316816,0.00000000
1.41970985,1.64066534,0.17151441,0.01846384,0.43696019,0.73653027,0.42617485,0.44731151,0.00000000
1.42571286,1.67342654,0.16987046,0.01821793,0.45125320,0.74007770,0.44230762,0.45113567,0.00000000
1.43171586,1.70192542,0.16820858,0.01794024,0.46387573,0.74210385,0.45702050,0.45436440,0.00000000
1.43771886,1.72505323,0.16639294,0.01763361,0.47446182,0.74232738,0.46990696,0.45672613,0.00000000
1.44372186,1.74181018,0.16430421,0.01730071,0.48269150,0.74049474,0.48060149,0.45796359,0.00000000
1.44972486,1.75133721,0.16184199,0.01694410,0.48829978,0.73639011,0.48878990,0.45784325,0.00000000
1.45572786,1.75294376,0.15892650,0.01656645,0.49108383,0.72984476,0.49421816,0.45616402,0.00000000
1.46173087,1.74613052,0.15549966,0.01617066,0.49090833,0.72074502,0.49669931,0.45276499,0.00000000
1.46773387,1.73060594,0.15152552,0.01575999,0.48770857,0.70903861,0.49611832,0.44753159,0.00000000
1.47373687,1.70629593,0.14698997,0.01533824,0.48149140,0.69473885,0.49243453,0.44040021,0.00000000
1.47973987,1.67334592,0.14189985,0.01490975,0.47233379,0.67792641,0.48568167,0.43136078,0.00000000
1.48574287,1.63211557,0.13628143,0.01447954,0.46037925,0.65874857,0.47596554,0.42045749,0.00000000
1.49174587,1.58316597,0.13017835,0.01405317,0.44583222,0.63741575,0.46345929,0.40778741,0.00000000
1.49774887,1.52724020,0.12364916,0.01363675,0.42895072,0.61419553,0.44839666,0.39349724,0.00000000
1.50375188,1.46523800,0.11676448,0.01323673,0.41003757,0.58940447,0.43106349,0.37777846,0.00000000
1.50975488,1.39818573,0.10960393,0.01285976,0.38943057,0.56339791,0.41178778,0.36086092,0.00000000
1.51575788,1.32720313,0.10225300,0.01251238,0.36749222,0.53655832,0.39092886,0.34300544,0.00000000
1.52176088,1.25346812,0.09479988,0.01220082,0.34459907,0.50928283,0.36886610,0.32449568,0.00000000
1.52776388,1.17818148,0.08733252,0.01193064,0.32113159,0.48197028,0.34598757,0.30562967,0.00000000
1.53376688,1.10253256,0.07993581,0.01170649,0.29746442,0.45500863,0.32267919,0.28671137,0.00000000
1.53976988,1.02766760,0.07268923,0.01153182,0.27395780,0.42876312,0.29931464,0.26804271,0.00000000
1.54577289,0.95466164,0.06566482,0.01140864,0.25095011,0.40356577,0.27624655,0.24991623,0.00000000
1.55177589,0.88449500,0.05892556,0.01133734,0.22875179,0.37970652,0.25379900,0.23260870,0.00000000
1.55777889,0.81803487,0.05252438,0.01131657,0.20764076,0.35742651,0.23226171,0.21637586,0.00000000
