energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-2.98049025,8.06344782,0.00713577,2.49206863,0.46426729,2.48051173,1.55040542,0.00000000,3.21462782,2.09472166
-2.97448724,7.88414890,0.00695435,2.43106815,0.45970691,2.43237339,1.52311655,0.00000000,3.13475081,2.03461065
-2.96848424,7.68790181,0.00676619,2.36503837,0.45479810,2.37698651,1.49356741,0.00000000,3.05072040,1.96998615
-2.96248124,7.47728327,0.00657698,2.29457645,0.44962615,2.31547525,1.46225267,0.00000000,2.96319098,1.90167906
-2.95647824,7.25490409,0.00639299,2.22027737,0.44427004,2.24901879,1.42965634,0.00000000,2.87277505,1.83051443
-2.95047524,7.02335372,0.00622107,2.14272468,0.43880035,2.17882053,1.39624051,0.00000000,2.78003776,1.75729261
-2.94447224,6.78515065,0.00606860,2.06248362,0.43327741,2.10607811,1.36243502,0.00000000,2.68549583,1.68277290
-2.93846923,6.54269974,0.00594351,1.98009671,0.42774979,2.03195521,1.32862836,0.00000000,2.58962024,1.60766039
-2.93246623,6.29825746,0.00585419,1.89608151,0.42225325,1.95755612,1.29516017,0.00000000,2.49284212,1.53259600
-2.92646323,6.05390523,0.00580948,1.81093016,0.41681024,1.88390382,1.26231553,0.00000000,2.39556087,1.45814979
-2.92046023,5.81153102,0.00581862,1.72511035,0.41142980,1.81192223,1.23032137,0.00000000,2.29815362,1.38481753
-2.91445723,5.57281885,0.00589112,1.63906718,0.40610812,1.74242303,1.19934491,0.00000000,2.20098506,1.31302016
-2.90845423,5.33924579,0.00603676,1.55322553,0.40082957,1.67609730,1.16949458,0.00000000,2.10441673,1.24310582
-2.90245123,5.11208553,0.00626538,1.46799238,0.39556835,1.61351192,1.14082291,0.00000000,2.00881495,1.17535415
-2.89644822,4.89241774,0.00658683,1.38375895,0.39029049,1.55511065,1.11333169,0.00000000,1.91455686,1.10998214
-2.89044522,4.68114211,0.00701074,1.30090216,0.38495633,1.50121935,1.08697885,0.00000000,1.82203406,1.04715138
-2.88444222,4.47899589,0.00754636,1.21978538,0.37952324,1.45205496,1.06168688,0.00000000,1.73165378,0.98697597
-2.87843922,4.28657382,0.00820236,1.14075844,0.37394847,1.40773729,1.03735229,0.00000000,1.64383743,0.92953079
-2.87243622,4.10434913,0.00898651,1.06415680,0.36819200,1.36830303,1.01385567,0.00000000,1.55901680,0.87485969
-2.86643322,3.93269450,0.00990549,0.99029998,0.36221928,1.33372098,0.99107175,0.00000000,1.47762819,0.82298327
-2.86043022,3.77190180,0.01096453,0.91948954,0.35600355,1.30390759,0.96887895,0.00000000,1.40010488,0.77390588
-2.85442721,3.62219951,0.01216715,0.85200647,0.34952772,1.27874201,0.94716787,0.00000000,1.32686835,0.72762172
-2.84842421,3.48376704,0.01351481,0.78810849,0.34278573,1.25807980,0.92584831,0.00000000,1.25831882,0.68411978
-2.84242121,3.35674516,0.01500660,0.72802706,0.33578311,1.24176461,0.90485432,0.00000000,1.19482548,0.64338752
-2.83641821,3.24124205,0.01663898,0.67196454,0.32853690,1.22963739,0.88414719,0.00000000,1.13671691,0.60541319
-2.83041521,3.13733470,0.01840555,0.62009137,0.32107476,1.22154267,0.86371607,0.00000000,1.08427191,0.57018696
-2.82441221,3.04506580,0.02029676,0.57254343,0.31343343,1.21733184,0.84357647,0.00000000,1.03771117,0.53770068
-2.81840920,2.96443636,0.02229988,0.52941963,0.30565663,1.21686344,0.82376655,0.00000000,0.99718992,0.50794650
-2.81240620,2.89539470,0.02439887,0.49077973,0.29779240,1.22000066,0.80434178,0.00000000,0.96279176,0.48091458
-2.80640320,2.83782275,0.02657445,0.45664245,0.28989031,1.22660660,0.78536823,0.00000000,0.93452371,0.45658991
-2.80040020,2.79152064,0.02880424,0.42698387,0.28199844,1.23653771,0.76691509,0.00000000,0.91231278,0.43494863
-2.79439720,2.75619099,0.03106297,0.40173615,0.27416061,1.24963606,0.74904695,0.00000000,0.89600387,0.41595403
-2.78839420,2.73142419,0.03332290,0.38078671,0.26641385,1.26572136,0.73181646,0.00000000,0.88535932,0.39955254
-2.78239120,2.71668592,0.03555426,0.36397792,0.25878647,1.28458321,0.71525795,0.00000000,0.88006003,0.38567004
-2.77638819,2.71130851,0.03772580,0.35110741,0.25129670,1.30597447,0.69938239,0.00000000,0.87970837,0.37420864
-2.77038519,2.71448686,0.03980547,0.34192909,0.24395217,1.32960635,0.68417424,0.00000000,0.88383279,0.36504437
-2.76438219,2.72528020,0.04176114,0.33615517,0.23675024,1.35514561,0.66959029,0.00000000,0.89189436,0.35802586
-2.75837919,2.74262002,0.04356140,0.33345910,0.22967907,1.38221438,0.65556067,0.00000000,0.90329513,0.35297425
-2.75237619,2.76532443,0.04517632,0.33347965,0.22271958,1.41039269,0.64199213,0.00000000,0.91738841,0.34968444
-2.74637319,2.79211897,0.04657824,0.33582623,0.21584803,1.43922372,0.62877314,0.00000000,0.93349077,0.34792770
-2.74037019,2.82166315,0.04774258,0.34008534,0.20903918,1.46822166,0.61578082,0.00000000,0.95089570,0.34745572
-2.73436718,2.85258198,0.04864849,0.34582814,0.20226981,1.49688169,0.60288910,0.00000000,0.96888863,0.34800587
-2.72836418,2.88350125,0.04927944,0.35261911,0.19552240,1.52469181,0.58997778,0.00000000,0.98676298,0.34930754
-2.72236118,2.91308518,0.04962375,0.36002548,0.18878889,1.55114577,0.57694185,0.00000000,1.00383682,0.35108946
-2.71635818,2.94007487,0.04967491,0.36762714,0.18207409,1.57575657,0.56370075,0.00000000,1.01946970,0.35308752
-2.71035518,2.96332590,0.04943180,0.37502690,0.17539890,1.59806980,0.55020686,0.00000000,1.03307902,0.35505291
-2.70435218,2.98184350,0.04889870,0.38186051,0.16880285,1.61767630,0.53645305,0.00000000,1.04415536,0.35676020
-2.69834917,2.99481380,0.04808522,0.38780615,0.16234612,1.63422346,0.52247868,0.00000000,1.05227636,0.35801489
-2.69234617,3.00162989,0.04700599,0.39259303,0.15611076,1.64742481,0.50837399,0.00000000,1.05711832,0.35866036
-2.68634317,3.00191159,0.04568024,0.39600864,0.15020122,1.65706753,0.49428256,0.00000000,1.05846533,0.35858354
-2.68034017,2.99551835,0.04413129,0.39790433,0.14474405,1.66301771,0.48040185,0.00000000,1.05621528,0.35771941
-2.67433717,2.98255476,0.04238587,0.39819903,0.13988682,1.66522328,0.46698170,0.00000000,1.05038264,0.35605375
-2.66833417,2.96336866,0.04047340,0.39688078,0.13579631,1.66371465,0.45432108,0.00000000,1.04109778,0.35362431
-2.66233117,2.93854201,0.03842519,0.39400609,0.13265594,1.65860337,0.44276289,0.00000000,1.02860283,0.35052011
-2.65632816,2.90887514,0.03627367,0.38969707,0.13066262,1.65007883,0.43268735,0.00000000,1.01324420,0.34687903
-2.65032516,2.87536491,0.03405156,0.38413640,0.13002287,1.63840355,0.42450381,0.00000000,0.99546205,0.34288359
-2.64432216,2.83917785,0.03179110,0.37756039,0.13094845,1.62390715,0.41864147,0.00000000,0.97577712,0.33875530
-2.63831916,2.80161904,0.02952337,0.37025042,0.13365148,1.60697939,0.41553915,0.00000000,0.95477533,0.33474760
-2.63231616,2.76409796,0.02727761,0.36252302,0.13833907,1.58806250,0.41563418,0.00000000,0.93309084,0.33113779
-2.62631316,2.72809220,0.02508072,0.35471908,0.14520762,1.56764305,0.41935084,0.00000000,0.91138812,0.32821816
-2.62031016,2.69511009,0.02295681,0.34719266,0.15443683,1.54624332,0.42708853,0.00000000,0.89034372,0.32628678
-2.61430715,2.66665334,0.02092686,0.34029973,0.16618351,1.52441256,0.43920976,0.00000000,0.87062839,0.32563824
-2.60830415,2.64418048,0.01900853,0.33438741,0.18057539,1.50271791,0.45602845,0.00000000,0.85289013,0.32655465
-2.60230115,2.62907219,0.01721606,0.32978406,0.19770499,1.48173527,0.47779871,0.00000000,0.83773887,0.32929740
-2.59629815,2.62259926,0.01556022,0.32679059,0.21762389,1.46204002,0.50470434,0.00000000,0.82573304,0.33409982
-2.59029515,2.62589407,0.01404848,0.32567335,0.24033752,1.44419784,0.53684964,0.00000000,0.81736872,0.34116110
-2.58429215,2.63992650,0.01268513,0.32665873,0.26580074,1.42875581,0.57425161,0.00000000,0.81307146,0.35064178
-2.57828914,2.66548488,0.01147153,0.32992967,0.29391446,1.41623389,0.61683416,0.00000000,0.81319095,0.36266071
-2.57228614,2.70316275,0.01040642,0.33562413,0.32452366,1.40711734,0.66442457,0.00000000,0.81799877,0.37729389
-2.56628314,2.75335203,0.00948623,0.34383540,0.35741687,1.40185023,0.71675251,0.00000000,0.82768897,0.39457486
-2.56028014,2.81624289,0.00870544,0.35461417,0.39232744,1.40083054,0.77345197,0.00000000,0.84238126,0.41449678
-2.55427714,2.89183053,0.00805698,0.36797208,0.42893676,1.40440721,0.83406623,0.00000000,0.86212667,0.43701596
-2.54827414,2.97992880,0.00753251,0.38388645,0.46687937,1.41287941,0.89805593,0.00000000,0.88691502,0.46205651
-2.54227114,3.08019009,0.00712284,0.40230582,0.50575003,1.42649822,0.96481007,0.00000000,0.91668380,0.48951584
-2.53626813,3.19213072,0.00681822,0.42315589,0.54511262,1.44547076,1.03365992,0.00000000,0.95132776,0.51927059
-2.53026513,3.31516063,0.00660863,0.44634536,0.58451058,1.46996660,1.10389509,0.00000000,0.99070863,0.55118261
-2.52426213,3.44861572,0.00648405,0.47177138,0.62347865,1.50012596,1.17478154,0.00000000,1.03466421,0.58510446
-2.51825913,3.59179107,0.00643464,0.49932407,0.66155537,1.53606930,1.24558062,0.00000000,1.08301636,0.62088404
-2.51225613,3.74397294,0.00645097,0.52888981,0.69829595,1.57790718,1.31556834,0.00000000,1.13557715,0.65836796
-2.50625313,3.90446739,0.00652409,0.56035315,0.73328485,1.62574968,1.38405421,0.00000000,1.19215283,0.69740343
-2.50025013,4.07262336,0.00664563,0.59359706,0.76614762,1.67971413,1.45039846,0.00000000,1.25254545,0.73783825
-2.49424712,4.24784850,0.00680785,0.62850157,0.79656139,1.73993017,1.51402714,0.00000000,1.31655177,0.77951914
-2.48824412,4.42961612,0.00700364,0.66494093,0.82426347,1.80654099,1.57444412,0.00000000,1.38395990,0.82228821
-2.48224112,4.61746239,0.00722647,0.70277946,0.84905770,1.87970008,1.63123960,0.00000000,1.45454372,0.86597798
-2.47623812,4.81097342,0.00747036,0.74186658,0.87081824,1.95956270,1.68409454,0.00000000,1.52805576,0.91040533
-2.47023512,5.00976268,0.00772978,0.78203131,0.88949058,2.04627197,1.73278116,0.00000000,1.60421922,0.95536478
-2.46423212,5.21343989,0.00799955,0.82307700,0.90508968,2.13993980,1.77715922,0.00000000,1.68271984,1.00062186
-2.45822911,5.42157329,0.00827477,0.86477666,0.91769555,2.24062303,1.81716875,0.00000000,1.76319864,1.04590720
-2.45222611,5.63364770,0.00855070,0.90686958,0.92744629,2.34829606,1.85281951,0.00000000,1.84524631,1.09091203
-2.44622311,5.84902155,0.00882270,0.94905973,0.93452914,2.46282126,1.88417812,0.00000000,1.92840003,1.13528578
-2.44022011,6.06688588,0.00908614,0.99101632,0.93916993,2.58391903,1.91135348,0.00000000,2.01214346,1.17863631
-2.43421711,6.28622901,0.00933640,1.03237692,0.94162153,2.71113947,1.93448175,0.00000000,2.09591026,1.22053325
-2.42821411,6.50580977,0.00956881,1.07275305,0.94215202,2.84383778,1.95371150,0.00000000,2.17909132,1.26051461
-2.42221111,6.72414226,0.00977869,1.11173843,0.94103290,2.98115557,1.96919022,0.00000000,2.26104564,1.29809674
-2.41620810,6.93949435,0.00996143,1.14891944,0.93852822,3.12200991,1.98105287,0.00000000,2.34111442,1.33278731
-2.41020510,7.14990121,0.01011250,1.18388745,0.93488494,3.26509186,1.98941311,0.00000000,2.41863772,1.36410100
-2.40420210,7.35319451,0.01022763,1.21625239,0.93032502,3.40887553,1.99435764,0.00000000,2.49297279,1.39157704
-2.39819910,7.54704667,0.01030288,1.24565688,0.92503945,3.55163840,1.99594403,0.00000000,2.56351295,1.41479793
-2.39219610,7.72902882,0.01033478,1.27179009,0.91918445,3.69149283,1.99420167,0.00000000,2.62970599,1.43340810
-2.38619310,7.89668004,0.01032049,1.29440052,0.91287983,3.82642811,1.98913601,0.00000000,2.69107087,1.44713176
-2.38019010,8.04758482,0.01025788,1.31330699,0.90620944,3.95436183,1.98073529,0.00000000,2.74721164,1.45578857
-2.37418709,8.17945489,0.01014570,1.32840702,0.89922340,4.07319854,1.96897935,0.00000000,2.79782777,1.45930632
-2.36818409,8.29021148,0.00998361,1.33968216,0.89194192,4.18089348,1.95384966,0.00000000,2.84272022,1.45772980
-2.36218109,8.37806375,0.00977230,1.34719985,0.88436024,4.27551832,1.93533986,0.00000000,2.88179283,1.45122499
-2.35617809,8.44157925,0.00951346,1.35111158,0.87645429,4.35532631,1.91346593,0.00000000,2.91504907,1.44007836
-2.35017509,8.47974282,0.00920976,1.35164744,0.86818664,4.41881336,1.88827517,0.00000000,2.94258437,1.42469108
-2.34417209,8.49200075,0.00886486,1.34910724,0.85951229,4.46477250,1.85985353,0.00000000,2.96457452,1.40556810
-2.33816908,8.47828797,0.00848325,1.34384868,0.85038404,4.49233887,1.82833045,0.00000000,2.98126103,1.38330282
-2.33216608,8.43903678,0.00807017,1.33627310,0.84075694,4.50102306,1.79388118,0.00000000,2.99293426,1.35855765
-2.32616308,8.37516661,0.00763143,1.32680958,0.83059183,4.49073143,1.75672612,0.00000000,2.99991552,1.33204157
-2.32016008,8.28805564,0.00717328,1.31589808,0.81985767,4.46177208,1.71712750,0.00000000,3.00253907,1.30448559
-2.31415708,8.17949535,0.00670219,1.30397256,0.80853272,4.41484667,1.67538337,0.00000000,3.00113521,1.27661733
-2.30815408,8.05163076,0.00622470,1.29144484,0.79660466,4.35102820,1.63181949,0.00000000,2.99601526,1.24913581
-2.30215108,7.90688914,0.00574725,1.27868986,0.78406967,4.27172613,1.58677964,0.00000000,2.98745928,1.22268761
-2.29614807,7.74790082,0.00527598,1.26603322,0.77093089,4.17864050,1.54061487,0.00000000,2.97570709,1.19784558
-2.29014507,7.57741607,0.00481664,1.25374130,0.75719637,4.07370733,1.49367264,0.00000000,2.96095294,1.17509093
-2.28414207,7.39822187,0.00437448,1.24201454,0.74287682,3.95903782,1.44628631,0.00000000,2.94334399,1.15479956
-2.27813907,7.21306257,0.00395413,1.23098403,0.72798350,3.83685416,1.39876590,0.00000000,2.92298265,1.13723319
-2.27213607,7.02456795,0.00355961,1.22071159,0.71252653,3.70942475,1.35139052,0.00000000,2.89993237,1.12253560
-2.26613307,6.83519157,0.00319429,1.21119316,0.69651374,3.57900158,1.30440313,0.00000000,2.87422669,1.11073411
-2.26013007,6.64716199,0.00286091,1.20236538,0.67995030,3.44776207,1.25800783,0.00000000,2.84588094,1.10174620
-2.25412706,6.46244832,0.00256164,1.19411500,0.66283927,3.31775763,1.21236985,0.00000000,2.81490593,1.09539083
-2.24812406,6.28274089,0.00229818,1.18629059,0.64518293,3.19087057,1.16761836,0.00000000,2.78132308,1.09140387
-2.24212106,6.10944713,0.00207182,1.17871604,0.62698494,3.06878031,1.12385164,0.00000000,2.74518013,1.08945695
-2.23611806,5.94370169,0.00188356,1.17120517,0.60825323,2.95293988,1.08114456,0.00000000,2.70656670,1.08917867
-2.23011506,5.78638925,0.00173424,1.16357672,0.58900326,2.84456256,1.03955763,0.00000000,2.66562891,1.09017723
-2.22411206,5.63817796,0.00162470,1.15566909,0.56926162,2.74461852,0.99914716,0.00000000,2.62258232,1.09206332
-2.21810905,5.49956083,0.00155581,1.14735394,0.54906949,2.65384068,0.95997588,0.00000000,2.57772237,1.09447219
-2.21210605,5.37090209,0.00152868,1.13854812,0.52848589,2.57273872,0.92212322,0.00000000,2.53143171,1.09708377
-2.20610305,5.25248566,0.00154466,1.12922320,0.50759033,2.50162005,0.88569483,0.00000000,2.48418383,1.09963997
-2.20010005,5.14456262,0.00160553,1.11941215,0.48648466,2.44061608,0.85083044,0.00000000,2.43654244,1.10195820
-2.19409705,5.04739494,0.00171342,1.10921268,0.46529403,2.38971247,0.81770978,0.00000000,2.38915633,1.10394057
-2.18809405,4.96129316,0.00187095,1.09878715,0.44416662,2.34878157,0.78655616,0.00000000,2.34274965,1.10557834
-2.18209105,4.88664582,0.00208116,1.08835882,0.42327242,2.31761555,0.75763719,0.00000000,2.29810754,1.10695142
-2.17608804,4.82393945,0.00234748,1.07820468,0.40280068,2.29595884,0.73126287,0.00000000,2.25605755,1.10822307
-2.17008504,4.77376807,0.00267369,1.06864506,0.38295644,2.28353839,0.70778081,0.00000000,2.21744735,1.10963007
-2.16408204,4.73683194,0.00306379,1.06003056,0.36395601,2.28009068,0.68756872,0.00000000,2.18311945,1.11146909
-2.15807904,4.71392574,0.00352186,1.05272690,0.34602175,2.28538428,0.67102463,0.00000000,2.15388405,1.11407985
-2.15207604,4.70591700,0.00405189,1.04709833,0.32937626,2.29923726,0.65855492,0.00000000,2.13049097,1.11782619
-2.14607304,4.71371561,0.00465764,1.04349062,0.31423619,2.32152867,0.65056080,0.00000000,2.11360201,1.12307600
-2.14007004,4.73823624,0.00534235,1.04221422,0.30080604,2.35220369,0.64742361,0.00000000,2.10376499,1.13018107
-2.13406703,4.78035490,0.00610854,1.04352859,0.28927202,2.39127218,0.64948948,0.00000000,2.10139062,1.13945800
-2.12806403,4.84086181,0.00695779,1.04762844,0.27979630,2.43880063,0.65705390,0.00000000,2.10673345,1.15117097
-2.12206103,4.92041219,0.00789048,1.05463248,0.27251184,2.49489781,0.67034674,0.00000000,2.11987768,1.16551736
-2.11605803,5.01947707,0.00890553,1.06457529,0.26751796,2.55969456,0.68951820,0.00000000,2.14072863,1.18261666
-2.11005503,5.13829581,0.01000025,1.07740251,0.26487676,2.63331849,0.71462631,0.00000000,2.16901028,1.20250327
-2.10405203,5.27683217,0.01117011,1.09296975,0.26461063,2.71586464,0.74562631,0.00000000,2.20426894,1.22512317
-2.09804902,5.43473557,0.01240862,1.11104497,0.26670076,2.80736337,0.78236240,0.00000000,2.24588297,1.25033458
-2.09204602,5.61130912,0.01370725,1.13131430,0.27108689,2.90774694,0.82456238,0.00000000,2.29307798,1.27791223
-2.08604302,5.80548578,0.01505540,1.15339094,0.27766814,3.01681641,0.87183530,0.00000000,2.34494689,1.30755491
-2.08004002,6.01581388,0.01644042,1.17682659,0.28630504,3.13421062,0.92367252,0.00000000,2.40047398,1.33889563
-2.07403702,6.24045321,0.01784776,1.20112501,0.29682268,3.25937906,0.97945241,0.00000000,2.45856180,1.37151382
-2.06803402,6.47718230,0.01926116,1.22575696,0.30901485,3.39156029,1.03844866,0.00000000,2.51806001,1.40494889
-2.06203102,6.72341775,0.02066289,1.25017599,0.32264919,3.52976765,1.09984230,0.00000000,2.57779497,1.43871433
-2.05602801,6.97624577,0.02203413,1.27383452,0.33747316,3.67278337,1.16273723,0.00000000,2.63659912,1.47231189
-2.05002501,7.23246599,0.02335537,1.29619949,0.35322060,3.81916237,1.22617907,0.00000000,2.69333927,1.50524522
-2.04402201,7.48864693,0.02460683,1.31676729,0.36961890,3.96724622,1.28917686,0.00000000,2.74694294,1.53703251
-2.03801901,7.74119254,0.02576901,1.33507742,0.38639641,4.11518745,1.35072709,0.00000000,2.79642222,1.56721781
-2.03201601,7.98641814,0.02682320,1.35072457,0.40328993,4.26098396,1.40983945,0.00000000,2.84089471,1.59538082
-2.02601301,8.22063417,0.02775195,1.36336892,0.42005209,4.40252259,1.46556347,0.00000000,2.87960119,1.62114507
-2.02001001,8.44023535,0.02853968,1.37274440,0.43645838,4.53763068,1.51701519,0.00000000,2.91191980,1.64418440
-2.01400700,8.64179268,0.02917306,1.37866488,0.45231354,4.66413369,1.56340292,0.00000000,2.93737681,1.66422782
-2.00800400,8.82214518,0.02964146,1.38102811,0.46745720,4.77991697,1.60405127,0.00000000,2.95565380,1.68106284
-2.00200100,8.97848835,0.02993734,1.37981756,0.48176853,4.88298913,1.63842236,0.00000000,2.96659149,1.69453733
-1.99599800,9.10845604,0.03005645,1.37510204,0.49516975,4.97154464,1.66613353,0.00000000,2.97019014,1.70456005
-1.98999500,9.21019265,0.02999803,1.36703319,0.50762831,5.04402306,1.68697075,0.00000000,2.96660673,1.71110002
-1.98399200,9.28241283,0.02976487,1.35584097,0.51915791,5.09916249,1.70089721,0.00000000,2.95614896,1.71418464
-1.97798899,9.32444614,0.02936328,1.34182727,0.52981795,5.13604511,1.70805666,0.00000000,2.93926634,1.71389687
-1.97198599,9.33626495,0.02880295,1.32535769,0.53971179,5.15413285,1.70877140,0.00000000,2.91653830,1.71037133
-1.96598299,9.31849404,0.02809675,1.30685187,0.54898370,5.15329191,1.70353482,0.00000000,2.88865968,1.70378951
-1.95997999,9.27240163,0.02726035,1.28677238,0.55781458,5.13380501,1.69299897,0.00000000,2.85642383,1.69437420
-1.95397699,9.19987176,0.02631195,1.26561265,0.56641673,5.09637103,1.67795731,0.00000000,2.82070345,1.68238310
-1.94797399,9.10335907,0.02527178,1.24388412,0.57502773,5.04209196,1.65932358,0.00000000,2.78242971,1.66810181
-1.94197099,8.98582727,0.02416169,1.22210301,0.58390364,4.97244784,1.63810719,0.00000000,2.74257006,1.65183648
-1.93596798,8.85067370,0.02300469,1.20077714,0.59331172,4.88926037,1.61538633,0.00000000,2.70210514,1.63390601
-1.92996498,8.70164207,0.02182450,1.18039302,0.60352291,4.79464670,1.59227934,0.00000000,2.66200551,1.61463429
-1.92396198,8.54272657,0.02064510,1.16140378,0.61480416,4.69096476,1.56991556,0.00000000,2.62320866,1.59434258
-1.91795898,8.37807000,0.01949039,1.14421824,0.62741094,4.58075198,1.54940631,0.00000000,2.58659716,1.57334221
-1.91195598,8.21185920,0.01838378,1.12919138,0.64157991,4.46665920,1.53181692,0.00000000,2.55297832,1.55192794
-1.90595298,8.04822046,0.01734800,1.11661653,0.65752211,4.35138177,1.51814048,0.00000000,2.52306620,1.53037204
-1.89994997,7.89111791,0.01640479,1.10671960,0.67541664,4.23758955,1.50927398,0.00000000,2.49746642,1.50891945
-1.89394697,7.74425724,0.01557476,1.09965526,0.69540500,4.12785790,1.50599728,0.00000000,2.47666409,1.48778381
-1.88794397,7.61099726,0.01487729,1.09550535,0.71758623,4.02460134,1.50895537,0.00000000,2.46101547,1.46714485
-1.88194097,7.49427096,0.01433042,1.09427932,0.74201294,3.93001154,1.51864413,0.00000000,2.45074330,1.44714673
-1.87593797,7.39651819,0.01395080,1.09591674,0.76868822,3.84600121,1.53539979,0.00000000,2.44593595,1.42789764
-1.86993497,7.31963103,0.01375371,1.10029156,0.79756360,3.77415549,1.55939223,0.00000000,2.44655040,1.40947040
-1.86393197,7.26491314,0.01375299,1.10721810,0.82853806,3.71569194,1.59062207,0.00000000,2.45241874,1.39190391
-1.85792896,7.23305408,0.01396100,1.11645824,0.86145819,3.67143041,1.62892148,0.00000000,2.46325774,1.37520553
-1.85192596,7.22411895,0.01438861,1.12772978,0.89611944,3.64177374,1.67395874,0.00000000,2.47868132,1.35935400
-1.84592296,7.23755387,0.01504506,1.14071534,0.93226851,3.62669987,1.72524610,0.00000000,2.49821511,1.34430286
-1.83991996,7.27220711,0.01593788,1.15507189,0.96960692,3.62576603,1.78215107,0.00000000,2.52131260,1.32998426
-1.83391696,7.32636557,0.01707266,1.17044014,1.00779552,3.63812487,1.84391059,0.00000000,2.54737222,1.31631291
-1.82791396,7.39780572,0.01845287,1.18645391,1.04646015,3.66255251,1.90964778,0.00000000,2.57575476,1.30319013
-1.82191096,7.48385769,0.02007958,1.20274890,1.08519800,3.69748760,1.97839104,0.00000000,2.60580034,1.29050787
-1.81590795,7.58148098,0.02195112,1.21897086,1.12358481,3.74108050,2.04909482,0.00000000,2.63684448,1.27815251
-1.80990495,7.68734930,0.02406283,1.23478277,1.16118255,3.79125099,2.12066168,0.00000000,2.66823266,1.26600857
-1.80390195,7.79794217,0.02640666,1.24987098,1.19754738,3.84575257,2.19196503,0.00000000,2.69933288,1.25396197
-1.79789895,7.90964023,0.02897089,1.26395015,1.23223781,3.90224115,2.26187203,0.00000000,2.72954600,1.24190299
-1.79189595,8.01882102,0.03173980,1.27676690,1.26482259,3.95834563,2.32926581,0.00000000,2.75831343,1.22972870
-1.78589295,8.12195198,0.03469348,1.28810213,1.29488839,4.01173770,2.39306681,0.00000000,2.78512219,1.21734499
-1.77988994,8.21567737,0.03780768,1.29777191,1.32204675,4.06019827,2.45225226,0.00000000,2.80950738,1.20466789
-1.77388694,8.29689615,0.04105372,1.30562715,1.34594038,4.10167798,2.50587359,0.00000000,2.83105208,1.19162435
-1.76788394,8.36282812,0.04439863,1.31155205,1.36624849,4.13434950,2.55307132,0.00000000,2.84938505,1.17815237
-1.76188094,8.41106630,0.04780533,1.31546137,1.38269121,4.15664984,2.59308706,0.00000000,2.86417662,1.16420056
-1.75587794,8.43961423,0.05123301,1.31729689,1.39503285,4.16731133,2.62527259,0.00000000,2.87513328,1.14972700
-1.74987494,8.44690760,0.05463766,1.31702315,1.40308426,4.16538037,2.64909596,0.00000000,2.88199149,1.13469774
-1.74387194,8.43182035,0.05797277,1.31462278,1.40670422,4.15022402,2.66414468,0.00000000,2.88451143,1.11908481
-1.73786893,8.39365642,0.06119013,1.31009174,1.40579987,4.12152475,2.67012642,0.00000000,2.88247124,1.10286409
-1.73186593,8.33212884,0.06424082,1.30343473,1.40032658,4.07926449,2.66686733,0.00000000,2.87566246,1.08601310
-1.72586293,8.24732849,0.06707625,1.29466112,1.39028717,4.02369959,2.65430858,0.00000000,2.86388724,1.06850897
-1.71985993,8.13968525,0.06964933,1.28378171,1.37573078,3.95532853,2.63250151,0.00000000,2.84695763,1.05032679
-1.71385693,8.00992464,0.07191559,1.27080650,1.35675143,3.87485476,2.60160178,0.00000000,2.82469752,1.03143864
-1.70785393,7.85902275,0.07383440,1.25574377,1.33348652,3.78314683,2.56186295,0.00000000,2.79694708,1.01181322
-1.70185093,7.68816238,0.07537004,1.23860055,1.30611516,3.68119812,2.51362990,0.00000000,2.76357002,0.99141663
-1.69584792,7.49869257,0.07649278,1.21938442,1.27485657,3.57008827,2.45733213,0.00000000,2.72446301,0.97021390
-1.68984492,7.29209354,0.07717967,1.19810681,1.23996833,3.45094803,2.39347728,0.00000000,2.67956723,0.94817170
-1.68384192,7.06994804,0.07741536,1.17478739,1.20174460,3.32492888,2.32264473,0.00000000,2.62888107,0.92526187
-1.67783892,6.83391964,0.07719252,1.14945945,1.16051398,3.19317827,2.24547929,0.00000000,2.57247341,0.90146575
-1.67183592,6.58573784,0.07651217,1.12217587,1.11663718,3.05682104,2.16268471,0.00000000,2.51049660,0.87677908
-1.66583292,6.32718898,0.07538365,1.09301528,1.07050401,2.91694674,2.07501687,0.00000000,2.44319796,0.85121709
-1.65982991,6.06011184,0.07382446,1.06208795,1.02252994,2.77460263,1.98327644,0.00000000,2.37092915,0.82481957
-1.65382691,5.78639614,0.07185976,1.02954094,0.97315168,2.63079149,1.88830059,0.00000000,2.29415232,0.79765541
-1.64782391,5.50798209,0.06952167,0.99556211,0.92282215,2.48647313,1.79095373,0.00000000,2.21344231,0.76982642
-1.64182091,5.22685923,0.06684841,0.96038247,0.87200448,2.34256867,1.69211717,0.00000000,2.12948442,0.74146990
-1.63581791,4.94506276,0.06388321,0.92427664,0.82116522,2.19996625,1.59267755,0.00000000,2.04306722,0.71275981
-1.62981491,4.66466608,0.06067314,0.88756113,0.77076689,2.05952718,1.49351421,0.00000000,1.95507047,0.68390619
-1.62381191,4.38776858,0.05726782,0.85059036,0.72125997,1.92209157,1.39548576,0.00000000,1.86644816,0.65515282
-1.61780890,4.11647812,0.05371819,0.81375041,0.67307453,1.78848269,1.29941607,0.00000000,1.77820733,0.62677297
