energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-3.20860430,2.07871126,0.17418302,0.15539338,0.44646993,0.33468453,1.05063188,0.00000000,0.07743858,0.81260133
-3.20260130,2.00335827,0.16122310,0.14724454,0.41897120,0.31758132,1.03555099,0.00000000,0.07464308,0.80249159
-3.19659830,1.92924641,0.14844709,0.13933754,0.39196960,0.30069072,1.02030934,0.00000000,0.07174921,0.79258495
-3.19059530,1.85733003,0.13604449,0.13179314,0.36580287,0.28424432,1.00492185,0.00000000,0.06879709,0.78288373
-3.18459230,1.78840896,0.12418416,0.12471459,0.34076129,0.26844277,0.98935486,0.00000000,0.06582146,0.77336062
-3.17858929,1.72312290,0.11301161,0.11818644,0.31708441,0.25345336,0.97353330,0.00000000,0.06285120,0.76396365
-3.17258629,1.66195305,0.10264720,0.11227388,0.29495971,0.23940893,0.95735047,0.00000000,0.05990926,0.75462294
-3.16658329,1.60522995,0.09318517,0.10702278,0.27452327,0.22640825,0.94067962,0.00000000,0.05701280,0.74525854
-3.16058029,1.55314610,0.08469352,0.10246024,0.25586193,0.21451733,0.92338656,0.00000000,0.05417366,0.73578876
-3.15457729,1.50577202,0.07721463,0.09859556,0.23901675,0.20377173,0.90534231,0.00000000,0.05139908,0.72613837
-3.14857429,1.46307408,0.07076636,0.09542151,0.22398752,0.19417947,0.88643501,0.00000000,0.04869245,0.71624599
-3.14257129,1.42493280,0.06534380,0.09291589,0.21073774,0.18572434,0.86658026,0.00000000,0.04605431,0.70607017
-3.13656828,1.39116034,0.06092128,0.09104316,0.19920008,0.17836942,0.84572926,0.00000000,0.04348320,0.69559384
-3.13056528,1.36151613,0.05745468,0.08975618,0.18928175,0.17206052,0.82387432,0.00000000,0.04097660,0.68482659
-3.12456228,1.33572018,0.05488396,0.08899801,0.18086980,0.16672952,0.80105146,0.00000000,0.03853168,0.67380504
-3.11855928,1.31346359,0.05313568,0.08870356,0.17383603,0.16229739,0.77734018,0.00000000,0.03614601,0.66259115
-3.11255628,1.29441637,0.05212561,0.08880141,0.16804156,0.15867687,0.75286048,0.00000000,0.03381806,0.65126879
-3.10655328,1.27823292,0.05176132,0.08921540,0.16334082,0.15577484,0.72776762,0.00000000,0.03154749,0.63993898
-3.10055028,1.26455563,0.05194463,0.08986632,0.15958519,0.15349435,0.70224507,0.00000000,0.02933539,0.62871425
-3.09454727,1.25301742,0.05257402,0.09067356,0.15662615,0.15173631,0.67649634,0.00000000,0.02718426,0.61771270
-3.08854427,1.24324379,0.05354691,0.09155672,0.15431801,0.15040106,0.65073631,0.00000000,0.02509788,0.60705227
-3.08254127,1.23485539,0.05476179,0.09243725,0.15252045,0.14938970,0.62518269,0.00000000,0.02308111,0.59684575
-3.07653827,1.22747143,0.05612020,0.09324011,0.15110066,0.14860547,0.60004835,0.00000000,0.02113955,0.58719691
-3.07053527,1.22071457,0.05752859,0.09389535,0.14993542,0.14795494,0.57553480,0.00000000,0.01927923,0.57819821
-3.06453227,1.21421751,0.05889997,0.09433970,0.14891293,0.14734937,0.55182732,0.00000000,0.01750622,0.56992997
-3.05852926,1.20763118,0.06015534,0.09451806,0.14793443,0.14670600,0.52909190,0.00000000,0.01582629,0.56246133
-3.05252626,1.20063435,0.06122495,0.09438485,0.14691576,0.14594942,0.50747396,0.00000000,0.01424466,0.55585258
-3.04652326,1.19294413,0.06204929,0.09390517,0.14578862,0.14501282,0.48709879,0.00000000,0.01276568,0.55015875
-3.04052026,1.18432682,0.06257983,0.09305575,0.14450151,0.14383930,0.46807345,0.00000000,0.01139271,0.54543395
-3.03451726,1.17460815,0.06277951,0.09182556,0.14302040,0.14238293,0.45048973,0.00000000,0.01012802,0.54173600
-3.02851426,1.16368231,0.06262287,0.09021613,0.14132897,0.14060960,0.43442772,0.00000000,0.00897278,0.53913082
-3.02251126,1.15151873,0.06209598,0.08824148,0.13942838,0.13849772,0.41995957,0.00000000,0.00792705,0.53769606
-3.01650825,1.13816616,0.06119600,0.08592766,0.13733647,0.13603836,0.40715296,0.00000000,0.00698997,0.53752343
-3.01050525,1.12375322,0.05993053,0.08331193,0.13508657,0.13323523,0.39607384,0.00000000,0.00615987,0.53871936
-3.00450225,1.10848528,0.05831665,0.08044157,0.13272559,0.13010407,0.38678810,0.00000000,0.00543445,0.54140374
-2.99849925,1.09263737,0.05637982,0.07737232,0.13031180,0.12667173,0.37936200,0.00000000,0.00481103,0.54570656
-2.99249625,1.07654338,0.05415255,0.07416667,0.12791205,0.12297484,0.37386113,0.00000000,0.00428670,0.55176241
-2.98649325,1.06058183,0.05167295,0.07089176,0.12559869,0.11905813,0.37034797,0.00000000,0.00385855,0.55970318
-2.98049025,1.04515881,0.04898324,0.06761731,0.12344631,0.11497246,0.36887814,0.00000000,0.00352384,0.56964916
-2.97448724,1.03068895,0.04612825,0.06441340,0.12152826,0.11077271,0.36949562,0.00000000,0.00328011,0.58169905
-2.96848424,1.01757529,0.04315392,0.06134832,0.11991335,0.10651554,0.37222719,0.00000000,0.00312530,0.59591951
-2.96248124,1.00618906,0.04010590,0.05848648,0.11866262,0.10225718,0.37707651,0.00000000,0.00305778,0.61233482
-2.95647824,0.99685048,0.03702832,0.05588654,0.11782651,0.09805130,0.38401834,0.00000000,0.00307636,0.63091744
-2.95047524,0.98981151,0.03396264,0.05359972,0.11744245,0.09394715,0.39299320,0.00000000,0.00318021,0.65158002
-2.94447224,0.98524162,0.03094682,0.05166844,0.11753297,0.08998791,0.40390309,0.00000000,0.00336877,0.67416965
-2.93846923,0.98321705,0.02801454,0.05012520,0.11810453,0.08620942,0.41660848,0.00000000,0.00364159,0.69846465
-2.93246623,0.98371451,0.02519476,0.04899190,0.11914700,0.08263931,0.43092702,0.00000000,0.00399813,0.72417460
-2.92646323,0.98660936,0.02251142,0.04827938,0.12063384,0.07929652,0.44663410,0.00000000,0.00443759,0.75094345
-2.92046023,0.99167857,0.01998335,0.04798744,0.12252304,0.07619124,0.46346546,0.00000000,0.00495860,0.77835620
-2.91445723,0.99860829,0.01762436,0.04810506,0.12475870,0.07332526,0.48112186,0.00000000,0.00555902,0.80594868
-2.90845423,1.00700559,0.01544346,0.04861103,0.12727324,0.07069262,0.49927564,0.00000000,0.00623569,0.83322033
-2.90245123,1.01641393,0.01344525,0.04947479,0.12999003,0.06828061,0.51757902,0.00000000,0.00698418,0.85964933
-2.89644822,1.02633147,0.01163034,0.05065756,0.13282651,0.06607099,0.53567383,0.00000000,0.00779866,0.88470963
-2.89044522,1.03623147,0.00999589,0.05211364,0.13569746,0.06404127,0.55320219,0.00000000,0.00867166,0.90788895
-2.88444222,1.04558361,0.00853614,0.05379186,0.13851843,0.06216626,0.56981771,0.00000000,0.00959409,0.92870705
-2.87843922,1.05387540,0.00724299,0.05563722,0.14120900,0.06041937,0.58519675,0.00000000,0.01055511,0.94673328
-2.87243622,1.06063247,0.00610654,0.05759243,0.14369594,0.05877409,0.59904906,0.00000000,0.01154230,0.96160265
-2.86643322,1.06543695,0.00511563,0.05959964,0.14591593,0.05720513,0.61112739,0.00000000,0.01254168,0.97302952
-2.86043022,1.06794297,0.00425826,0.06160198,0.14781779,0.05568953,0.62123552,0.00000000,0.01353803,0.98081830
-2.85442721,1.06788863,0.00352207,0.06354509,0.14936415,0.05420746,0.62923432,0.00000000,0.01451510,0.98487049
-2.84842421,1.06510396,0.00289467,0.06537848,0.15053243,0.05274280,0.63504547,0.00000000,0.01545603,0.98518770
-2.84242121,1.05951448,0.00236396,0.06705676,0.15131506,0.05128352,0.63865262,0.00000000,0.01634375,0.98187053
-2.83641821,1.05114037,0.00191831,0.06854053,0.15171905,0.04982172,0.64009995,0.00000000,0.01716144,0.97511323
-2.83041521,1.04009134,0.00154681,0.06979720,0.15176480,0.04835353,0.63948807,0.00000000,0.01789303,0.96519433
-2.82441221,1.02655754,0.00123936,0.07080140,0.15148430,0.04687877,0.63696756,0.00000000,0.01852369,0.95246387
-2.81840920,1.01079711,0.00098673,0.07153520,0.15091879,0.04540043,0.63273036,0.00000000,0.01904028,0.93732765
-2.81240620,0.99312106,0.00078062,0.07198804,0.15011597,0.04392404,0.62699945,0.00000000,0.01943182,0.92022936
-2.80640320,0.97387632,0.00061365,0.07215641,0.14912703,0.04245698,0.62001740,0.00000000,0.01968983,0.90163149
-2.80040020,0.95342788,0.00047933,0.07204332,0.14800346,0.04100774,0.61203437,0.00000000,0.01980861,0.88199594
-2.79439720,0.93214104,0.00037203,0.07165751,0.14679406,0.03958515,0.60329606,0.00000000,0.01978547,0.86176537
-2.78839420,0.91036457,0.00028692,0.07101265,0.14554205,0.03819773,0.59403248,0.00000000,0.01962079,0.84134612
-2.78239120,0.88841582,0.00021987,0.07012628,0.14428272,0.03685308,0.58444786,0.00000000,0.01931802,0.82109361
-2.77638819,0.86656837,0.00016741,0.06901884,0.14304146,0.03555738,0.57471247,0.00000000,0.01888353,0.80130103
-2.77038519,0.84504293,0.00012666,0.06771262,0.14183256,0.03431505,0.56495657,0.00000000,0.01832641,0.78219157
-2.76438219,0.82400182,0.00009521,0.06623083,0.14065856,0.03312853,0.55526692,0.00000000,0.01765810,0.76391488
-2.75837919,0.80354724,0.00007111,0.06459675,0.13951050,0.03199819,0.54568595,0.00000000,0.01689205,0.74654752
-2.75237619,0.78372337,0.00005277,0.06283303,0.13836871,0.03092245,0.53621357,0.00000000,0.01604326,0.73009759
-2.74637319,0.76452184,0.00003891,0.06096111,0.13720438,0.02989794,0.52681151,0.00000000,0.01512773,0.71451289
-2.74037019,0.74589047,0.00002850,0.05900087,0.13598165,0.02891986,0.51740976,0.00000000,0.01416204,0.69969228
-2.73436718,0.72774432,0.00002074,0.05697045,0.13466014,0.02798234,0.50791494,0.00000000,0.01316280,0.68549943
-2.72836418,0.70997849,0.00001500,0.05488624,0.13319776,0.02707889,0.49821973,0.00000000,0.01214623,0.67177810
-2.72236118,0.69248186,0.00001078,0.05276295,0.13155364,0.02620294,0.48821308,0.00000000,0.01112769,0.65836803
-2.71635818,0.67515072,0.00000769,0.05061391,0.12969103,0.02534827,0.47779036,0.00000000,0.01012136,0.64512058
-2.71035518,0.65790158,0.00000545,0.04845133,0.12757995,0.02450945,0.46686300,0.00000000,0.00913993,0.63191306
-2.70435218,0.64068235,0.00000384,0.04628672,0.12519946,0.02368227,0.45536691,0.00000000,0.00819440,0.61866102
-2.69834917,0.62348115,0.00000269,0.04413119,0.12253946,0.02286402,0.44326934,0.00000000,0.00729393,0.60532777
-2.69234617,0.60633223,0.00000187,0.04199582,0.11960186,0.02205367,0.43057364,0.00000000,0.00644579,0.59193063
-2.68634317,0.58931869,0.00000129,0.03989188,0.11640110,0.02125200,0.41732188,0.00000000,0.00565536,0.57854353
-2.68034017,0.57257185,0.00000088,0.03783101,0.11296399,0.02046159,0.40359501,0.00000000,0.00492623,0.56529584
-2.67433717,0.55626718,0.00000060,0.03582532,0.10932888,0.01968665,0.38951072,0.00000000,0.00426030,0.55236763
-2.66833417,0.54061733,0.00000041,0.03388727,0.10554421,0.01893282,0.37521917,0.00000000,0.00365793,0.53998151
-2.66233117,0.52586234,0.00000027,0.03202956,0.10166658,0.01820686,0.36089683,0.00000000,0.00311819,0.52839169
-2.65632816,0.51225791,0.00000018,0.03026487,0.09775841,0.01751621,0.34673880,0.00000000,0.00263901,0.51787085
-2.65032516,0.50006223,0.00000012,0.02860551,0.09388528,0.01686865,0.33295019,0.00000000,0.00221744,0.50869558
-2.64432216,0.48952225,0.00000008,0.02706309,0.09011323,0.01627176,0.31973698,0.00000000,0.00184987,0.50113123
-2.63831916,0.48086018,0.00000005,0.02564804,0.08650607,0.01573254,0.30729682,0.00000000,0.00153218,0.49541710
-2.63231616,0.47426096,0.00000003,0.02436928,0.08312283,0.01525699,0.29581050,0.00000000,0.00126000,0.49175279
-2.62631316,0.46986145,0.00000002,0.02323386,0.08001555,0.01484970,0.28543424,0.00000000,0.00102882,0.49028645
-2.62031016,0.46774207,0.00000001,0.02224663,0.07722751,0.01451367,0.27629346,0.00000000,0.00083415,0.49110562
-2.61430715,0.46792119,0.00000001,0.02141004,0.07479185,0.01425001,0.26847818,0.00000000,0.00067166,0.49423126
-2.60830415,0.47035277,0.00000001,0.02072406,0.07273085,0.01405794,0.26204023,0.00000000,0.00053722,0.49961514
-2.60230115,0.47492730,0.00000000,0.02018612,0.07105573,0.01393477,0.25699250,0.00000000,0.00042702,0.50714100
-2.59629815,0.48147616,0.00000000,0.01979129,0.06976698,0.01387603,0.25331002,0.00000000,0.00033759,0.51662915
-2.59029515,0.48977894,0.00000000,0.01953242,0.06885526,0.01387568,0.25093290,0.00000000,0.00026581,0.52784458
-2.58429215,0.49957358,0.00000000,0.01940051,0.06830269,0.01392645,0.24977077,0.00000000,0.00020899,0.54050780
-2.57828914,0.51056871,0.00000000,0.01938505,0.06808456,0.01402022,0.24970861,0.00000000,0.00016481,0.55430822
-2.57228614,0.52245744,0.00000000,0.01947449,0.06817124,0.01414844,0.25061338,0.00000000,0.00013135,0.56891901
-2.56628314,0.53493198,0.00000000,0.01965668,0.06853028,0.01430263,0.25234126,0.00000000,0.00010706,0.58401281
-2.56028014,0.54769833,0.00000000,0.01991940,0.06912855,0.01447484,0.25474498,0.00000000,0.00009078,0.59927742
-2.55427714,0.56049003,0.00000000,0.02025077,0.06993417,0.01465809,0.25768094,0.00000000,0.00008171,0.61443055
-2.54827414,0.57308055,0.00000000,0.02063976,0.07091843,0.01484683,0.26101560,0.00000000,0.00007940,0.62923283
-2.54227114,0.58529329,0.00000000,0.02107648,0.07205722,0.01503726,0.26463099,0.00000000,0.00008375,0.64349841
-2.53626813,0.59700896,0.00000000,0.02155255,0.07333226,0.01522764,0.26842904,0.00000000,0.00009504,0.65710239
-2.53026513,0.60816972,0.00000000,0.02206131,0.07473181,0.01541845,0.27233443,0.00000000,0.00011390,0.66998492
-2.52426213,0.61877996,0.00000000,0.02259796,0.07625093,0.01561250,0.27629610,0.00000000,0.00014132,0.68215137
-2.51825913,0.62890356,0.00000000,0.02315961,0.07789135,0.01581486,0.28028718,0.00000000,0.00017871,0.69366889
-2.51225613,0.63865797,0.00000000,0.02374528,0.07966086,0.01603280,0.28430355,0.00000000,0.00022788,0.70465919
-2.50625313,0.64820519,0.00000000,0.02435581,0.08157232,0.01627549,0.28836117,0.00000000,0.00029105,0.71528821
-2.50025013,0.65774028,0.00000000,0.02499368,0.08364231,0.01655373,0.29249235,0.00000000,0.00037091,0.72575303
-2.49424712,0.66747799,0.00000000,0.02566282,0.08588960,0.01687956,0.29674120,0.00000000,0.00047059,0.73626673
-2.48824412,0.67763825,0.00000000,0.02636837,0.08833344,0.01726578,0.30115865,0.00000000,0.00059369,0.74704219
-2.48224112,0.68843112,0.00000000,0.02711644,0.09099176,0.01772549,0.30579724,0.00000000,0.00074427,0.75827548
-2.47623812,0.70004230,0.00000000,0.02791377,0.09387945,0.01827159,0.31070601,0.00000000,0.00092681,0.77012993
-2.47023512,0.71261965,0.00000000,0.02876754,0.09700677,0.01891625,0.31592585,0.00000000,0.00114619,0.78272161
-2.46423212,0.72626167,0.00000000,0.02968502,0.10037803,0.01967045,0.32148535,0.00000000,0.00140759,0.79610716
-2.45822911,0.74100830,0.00000001,0.03067337,0.10399049,0.02054354,0.32739758,0.00000000,0.00171644,0.81027448
-2.45222611,0.75683470,0.00000001,0.03173933,0.10783369,0.02154282,0.33365772,0.00000000,0.00207829,0.82513703
-2.44622311,0.77364820,0.00000001,0.03288905,0.11188912,0.02267321,0.34024171,0.00000000,0.00249863,0.84053175
-2.44022011,0.79128851,0.00000002,0.03412782,0.11613038,0.02393698,0.34710600,0.00000000,0.00298278,0.85622103
-2.43421711,0.80953128,0.00000003,0.03545989,0.12052369,0.02533357,0.35418813,0.00000000,0.00353562,0.87189854
-2.42821411,0.82809468,0.00000005,0.03688832,0.12502878,0.02685940,0.36140824,0.00000000,0.00416142,0.88719855
-2.42221111,0.84664865,0.00000008,0.03841475,0.12960017,0.02850789,0.36867132,0.00000000,0.00486358,0.90170846
-2.41620810,0.86482644,0.00000012,0.04003933,0.13418868,0.03026940,0.37586995,0.00000000,0.00564440,0.91498379
-2.41020510,0.88223772,0.00000019,0.04176059,0.13874323,0.03213131,0.38288749,0.00000000,0.00650485,0.92656489
-2.40420210,0.89848273,0.00000028,0.04357536,0.14321269,0.03407820,0.38960142,0.00000000,0.00744435,0.93599470
-2.39819910,0.91316678,0.00000043,0.04547878,0.14754786,0.03609197,0.39588673,0.00000000,0.00846057,0.94283656
-2.39219610,0.92591437,0.00000063,0.04746431,0.15170338,0.03815213,0.40161918,0.00000000,0.00954928,0.94669121
-2.38619310,0.93638249,0.00000093,0.04952387,0.15563955,0.04023608,0.40667840,0.00000000,0.01070428,0.94721244
-2.38019010,0.94427243,0.00000137,0.05164798,0.15932399,0.04231945,0.41095061,0.00000000,0.01191733,0.94412037
-2.37418709,0.94933967,0.00000199,0.05382605,0.16273301,0.04437654,0.41433101,0.00000000,0.01317825,0.93721209
-2.36818409,0.95140167,0.00000288,0.05604666,0.16585273,0.04638073,0.41672587,0.00000000,0.01447498,0.92636911
-2.36218109,0.95034316,0.00000414,0.05829801,0.16867983,0.04830502,0.41805417,0.00000000,0.01579384,0.91156140
-2.35617809,0.94611905,0.00000589,0.06056836,0.17122199,0.05012255,0.41824903,0.00000000,0.01711978,0.89284809
-2.35017509,0.93875484,0.00000834,0.06284652,0.17349786,0.05180724,0.41725880,0.00000000,0.01843674,0.87037477
-2.34417209,0.92834477,0.00001171,0.06512240,0.17553677,0.05333438,0.41504802,0.00000000,0.01972806,0.84436777
-2.33816908,0.91504796,0.00001633,0.06738752,0.17737800,0.05468128,0.41159810,0.00000000,0.02097696,0.81512587
-2.33216608,0.89908274,0.00002262,0.06963556,0.17906972,0.05582792,0.40690804,0.00000000,0.02216700,0.78300976
-2.32616308,0.88071965,0.00003111,0.07186278,0.18066767,0.05675759,0.40099496,0.00000000,0.02328258,0.74843008
-2.32016008,0.86027342,0.00004247,0.07406844,0.18223362,0.05745743,0.39389452,0.00000000,0.02430938,0.71183442
-2.31415708,0.83809435,0.00005759,0.07625511,0.18383358,0.05791901,0.38566136,0.00000000,0.02523484,0.67369409
-2.30815408,0.81455944,0.00007754,0.07842887,0.18553600,0.05813876,0.37636931,0.00000000,0.02604846,0.63449099
-2.30215108,0.79006362,0.00010367,0.08059942,0.18740989,0.05811826,0.36611154,0.00000000,0.02674214,0.59470542
-2.29614807,0.76501154,0.00013763,0.08278010,0.18952308,0.05786452,0.35500038,0.00000000,0.02731033,0.55480491
-2.29014507,0.73980991,0.00018145,0.08498782,0.19194057,0.05739001,0.34316704,0.00000000,0.02775017,0.51523465
-2.28414207,0.71486085,0.00023756,0.08724291,0.19472318,0.05671264,0.33076094,0.00000000,0.02806141,0.47640965
-2.27813907,0.69055632,0.00030886,0.08956895,0.19792652,0.05585552,0.31794873,0.00000000,0.02824638,0.43870875
-2.27213607,0.66727368,0.00039878,0.09199257,0.20160035,0.05484664,0.30491299,0.00000000,0.02830973,0.40247044
-2.26613307,0.64537242,0.00051133,0.09454324,0.20578835,0.05371841,0.29185055,0.00000000,0.02825820,0.36799053
-2.26013007,0.62519209,0.00065114,0.09725311,0.21052837,0.05250706,0.27897049,0.00000000,0.02810030,0.33552139
-2.25412706,0.60705120,0.00082350,0.10015682,0.21585306,0.05125199,0.26649174,0.00000000,0.02784593,0.30527257
-2.24812406,0.59124706,0.00103438,0.10329143,0.22179098,0.04999501,0.25464051,0.00000000,0.02750604,0.27741263
-2.24212106,0.57805618,0.00129042,0.10669622,0.22836786,0.04877958,0.24364733,0.00000000,0.02709229,0.25207173
-2.23611806,0.56773520,0.00159894,0.11041259,0.23560815,0.04764993,0.23374397,0.00000000,0.02661672,0.22934485
-2.23011506,0.56052177,0.00196788,0.11448380,0.24353652,0.04665029,0.22516011,0.00000000,0.02609147,0.20929522
-2.22411206,0.55663535,0.00240570,0.11895462,0.25217926,0.04582398,0.21811995,0.00000000,0.02552862,0.19195792
-2.21810905,0.55627741,0.00292129,0.12387083,0.26156529,0.04521261,0.21283860,0.00000000,0.02494000,0.17734315
-2.21210605,0.55963091,0.00352384,0.12927837,0.27172670,0.04485528,0.20951854,0.00000000,0.02433713,0.16543925
-2.20610305,0.56685872,0.00422262,0.13522234,0.28269862,0.04478774,0.20834592,0.00000000,0.02373125,0.15621525
-2.20010005,0.57810086,0.00502675,0.14174559,0.29451828,0.04504168,0.20948691,0.00000000,0.02313329,0.14962289
-2.19409705,0.59347057,0.00594501,0.14888702,0.30722320,0.04564394,0.21308408,0.00000000,0.02255399,0.14559804
-2.18809405,0.61304908,0.00698544,0.15667956,0.32084852,0.04661585,0.21925288,0.00000000,0.02200398,0.14406175
-2.18209105,0.63687945,0.00815516,0.16514791,0.33542351,0.04797254,0.22807822,0.00000000,0.02149390,0.14492068
-2.17608804,0.66495957,0.00945993,0.17430615,0.35096735,0.04972242,0.23961138,0.00000000,0.02103447,0.14806733
-2.17008504,0.69723490,0.01090388,0.18415524,0.36748450,0.05186660,0.25386720,0.00000000,0.02063658,0.15338004
-2.16408204,0.73359123,0.01248915,0.19468069,0.38495974,0.05439853,0.27082172,0.00000000,0.02031126,0.16072293
-2.15807904,0.77384821,0.01421563,0.20585047,0.40335345,0.05730374,0.29041047,0.00000000,0.02006972,0.16994587
-2.15207604,0.81775408,0.01608060,0.21761342,0.42259719,0.06055971,0.31252745,0.00000000,0.01992320,0.18088481
-2.14607304,0.86498232,0.01807857,0.22989819,0.44259019,0.06413598,0.33702484,0.00000000,0.01988289,0.19336232
-2.14007004,0.91513055,0.02020109,0.24261304,0.46319694,0.06799442,0.36371381,0.00000000,0.01995968,0.20718866
-2.13406703,0.96772220,0.02243660,0.25564647,0.48424617,0.07208975,0.39236616,0.00000000,0.02016392,0.22216334
-2.12806403,1.02221126,0.02477043,0.26886881,0.50553146,0.07637034,0.42271711,0.00000000,0.02050518,0.23807712
-2.12206103,1.07799006,0.02718484,0.28213480,0.52681370,0.08077915,0.45446903,0.00000000,0.02099187,0.25471456
-2.11605803,1.13440008,0.02965917,0.29528707,0.54782522,0.08525494,0.48729612,0.00000000,0.02163094,0.27185694
-2.11005503,1.19074541,0.03217005,0.30816042,0.56827563,0.08973370,0.52084994,0.00000000,0.02242757,0.28928545
-2.10405203,1.24630850,0.03469170,0.32058674,0.58785922,0.09415013,0.55476556,0.00000000,0.02338480,0.30678461
-2.09804902,1.30036733,0.03719636,0.33240034,0.60626343,0.09843928,0.58866821,0.00000000,0.02450327,0.32414558
-2.09204602,1.35221343,0.03965475,0.34344336,0.62317818,0.10253816,0.62218011,0.00000000,0.02578094,0.34116936
-2.08604302,1.40116973,0.04203656,0.35357110,0.63830551,0.10638737,0.65492725,0.00000000,0.02721290,0.35766961
-2.08004002,1.44660749,0.04431113,0.36265684,0.65136917,0.10993253,0.68654600,0.00000000,0.02879122,0.37347504
-2.07403702,1.48796141,0.04644797,0.37059596,0.66212350,0.11312559,0.71668906,0.00000000,0.03050485,0.38843116
-2.06803402,1.52474225,0.04841753,0.37730909,0.67036140,0.11592591,0.74503090,0.00000000,0.03233960,0.40240136
-2.06203102,1.55654638,0.05019177,0.38274412,0.67592083,0.11830102,0.77127224,0.00000000,0.03427824,0.41526737
-2.05602801,1.58306194,0.05174488,0.38687697,0.67868969,0.12022707,0.79514363,0.00000000,0.03630059,0.42692901
-2.05002501,1.60407142,0.05305389,0.38971103,0.67860883,0.12168908,0.81640813,0.00000000,0.03838380,0.43730337
-2.04402201,1.61945082,0.05409929,0.39127550,0.67567316,0.12268071,0.83486302,0.00000000,0.04050259,0.44632360
-2.03801901,1.62916563,0.05486559,0.39162245,0.66993093,0.12320389,0.85034064,0.00000000,0.04262963,0.45393729
-2.03201601,1.63326428,0.05534179,0.39082322,0.66148129,0.12326814,0.86270861,0.00000000,0.04473601,0.46010487
-2.02601301,1.63186949,0.05552177,0.38896406,0.65047039,0.12288980,0.87186937,0.00000000,0.04679174,0.46479795
-2.02001001,1.62516854,0.05540467,0.38614151,0.63708644,0.12209098,0.87775941,0.00000000,0.04876626,0.46799796
-2.01400700,1.61340299,0.05499504,0.38245778,0.62155388,0.12089866,0.88034826,0.00000000,0.05062910,0.46969516
-2.00800400,1.59685879,0.05430300,0.37801654,0.60412719,0.11934366,0.87963741,0.00000000,0.05235048,0.46988814
-2.00200100,1.57585738,0.05334421,0.37291916,0.58508467,0.11745974,0.87565927,0.00000000,0.05390201,0.46858384
-1.99599800,1.55074827,0.05213973,0.36726192,0.56472238,0.11528283,0.86847629,0.00000000,0.05525729,0.46579819
-1.98999500,1.52190351,0.05071583,0.36113417,0.54334862,0.11285039,0.85818029,0.00000000,0.05639260,0.46155722
-1.98399200,1.48971428,0.04910360,0.35461755,0.52127913,0.11020098,0.84489190,0.00000000,0.05728749,0.45589862
-1.97798899,1.45458931,0.04733848,0.34778630,0.49883294,0.10737398,0.82876018,0.00000000,0.05792537,0.44887351
-1.97198599,1.41695521,0.04545971,0.34070858,0.47632903,0.10440948,0.80996220,0.00000000,0.05829395,0.44054841
-1.96598299,1.37725798,0.04350965,0.33344859,0.45408372,0.10134831,0.78870260,0.00000000,0.05838570,0.43100696
-1.95997999,1.33596544,0.04153303,0.32606926,0.43240858,0.09823214,0.76521282,0.00000000,0.05819811,0.42035149
-1.95397699,1.29356966,0.03957615,0.31863538,0.41160873,0.09510363,0.73975002,0.00000000,0.05773384,0.40870396
-1.94797399,1.25058889,0.03768598,0.31121659,0.39198127,0.09200658,0.71259541,0.00000000,0.05700083,0.39620622
-1.94197099,1.20756835,0.03590927,0.30389023,0.37381369,0.08898594,0.68405199,0.00000000,0.05601211,0.38301954
-1.93596798,1.16507909,0.03429161,0.29674353,0.35738198,0.08608777,0.65444155,0.00000000,0.05478561,0.36932312
-1.92996498,1.12371470,0.03287645,0.28987506,0.34294829,0.08335896,0.62410090,0.00000000,0.05334375,0.35531171
-1.92396198,1.08408535,0.03170421,0.28339510,0.33075794,0.08084678,0.59337737,0.00000000,0.05171287,0.34119226
-1.91795898,1.04680913,0.03081133,0.27742492,0.32103582,0.07859826,0.56262360,0.00000000,0.04992264,0.32717973
-1.91195598,1.01250074,0.03022942,0.27209481,0.31398210,0.07665922,0.53219179,0.00000000,0.04800524,0.31349216
-1.90595298,0.98175775,0.02998443,0.26754109,0.30976729,0.07507326,0.50242744,0.00000000,0.04599453,0.30034517
-1.89994997,0.95514497,0.03009593,0.26390190,0.30852690,0.07388044,0.47366289,0.00000000,0.04392515,0.28794615
-1.89394697,0.93317737,0.03057650,0.26131231,0.31035579,0.07311599,0.44621082,0.00000000,0.04183160,0.27648826
-1.88794397,0.91630261,0.03143125,0.25989869,0.31530263,0.07280883,0.42035797,0.00000000,0.03974729,0.26614469
-1.88194097,0.90488373,0.03265742,0.25977284,0.32336466,0.07298023,0.39635920,0.00000000,0.03770370,0.25706318
-1.87593797,0.89918303,0.03424432,0.26102610,0.33448316,0.07364250,0.37443233,0.00000000,0.03572953,0.24936130
-1.86993497,0.89934813,0.03617328,0.26372384,0.34853999,0.07479791,0.35475373,0.00000000,0.03385002,0.24312251
-1.86393197,0.90540085,0.03841801,0.26790052,0.36535562,0.07643787,0.33745507,0.00000000,0.03208635,0.23839329
-1.85792896,0.91722985,0.04094504,0.27355585,0.38468873,0.07854240,0.32262114,0.00000000,0.03045524,0.23518148
-1.85192596,0.93458752,0.04371455,0.28065201,0.40623790,0.08108002,0.31028902,0.00000000,0.02896866,0.23345587
-1.84592296,0.95709155,0.04668135,0.28911245,0.42964541,0.08400807,0.30044856,0.00000000,0.02763371,0.23314714
