energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.69934967,5.35759985,-5.35759958,0.29848155,-0.29848153,3.00019465,-3.00019449,0.03857090,-0.03857090,0.06221438,-0.06221437,0.05045017,-0.05045017,0.17185172,-0.17185170,0.77930136,-0.77930133,2.09039250,-2.09039240
-0.69334667,5.48495531,-5.48495507,0.30856980,-0.30856979,3.06934033,-3.06934019,0.03814160,-0.03814161,0.06564359,-0.06564359,0.05063423,-0.05063423,0.17891314,-0.17891312,0.79478909,-0.79478906,2.13984886,-2.13984878
-0.68734367,5.59693730,-5.59693709,0.31811422,-0.31811421,3.13009999,-3.13009987,0.03756373,-0.03756373,0.06905288,-0.06905288,0.05062286,-0.05062286,0.18564874,-0.18564872,0.80719727,-0.80719725,2.18299532,-2.18299525
-0.68134067,5.69229281,-5.69229263,0.32700412,-0.32700410,3.18176615,-3.18176605,0.03685074,-0.03685074,0.07240651,-0.07240651,0.05042314,-0.05042314,0.19200371,-0.19200370,0.81640318,-0.81640316,2.21935179,-2.21935172
-0.67533767,5.76999824,-5.76999810,0.33513524,-0.33513523,3.22375519,-3.22375512,0.03601803,-0.03601803,0.07566712,-0.07566711,0.05004423,-0.05004423,0.19792831,-0.19792830,0.82233886,-0.82233885,2.24853435,-2.24853429
-0.66933467,5.82927547,-5.82927536,0.34241182,-0.34241182,3.25561623,-3.25561618,0.03508239,-0.03508239,0.07879661,-0.07879661,0.04949707,-0.04949707,0.20337860,-0.20337858,0.82499114,-0.82499114,2.27026190,-2.27026186
-0.66333167,5.86960522,-5.86960515,0.34874868,-0.34874868,3.27703893,-3.27703890,0.03406143,-0.03406143,0.08175729,-0.08175729,0.04879400,-0.04879400,0.20831713,-0.20831711,0.82440044,-0.82440044,2.28436092,-2.28436089
-0.65732866,5.89073701,-5.89073698,0.35407337,-0.35407337,3.28785995,-3.28785994,0.03297305,-0.03297305,0.08451302,-0.08451301,0.04794852,-0.04794853,0.21271359,-0.21271357,0.82065847,-0.82065847,2.29076815,-2.29076813
-0.65132566,5.89269523,-5.89269523,0.35832825,-0.35832825,3.28806744,-3.28806746,0.03183493,-0.03183493,0.08703049,-0.08703049,0.04697502,-0.04697502,0.21654536,-0.21654535,0.81390509,-0.81390509,2.28953119,-2.28953119
-0.64532266,5.87578068,-5.87578072,0.36147249,-0.36147249,3.27780328,-3.27780332,0.03066416,-0.03066416,0.08928060,-0.08928060,0.04588857,-0.04588857,0.21979802,-0.21979801,0.80432428,-0.80432429,2.28080690,-2.28080691
-0.63931966,5.84056738,-5.84056746,0.36348379,-0.36348380,3.25736241,-3.25736247,0.02947685,-0.02947685,0.09123969,-0.09123969,0.04470483,-0.04470484,0.22246567,-0.22246566,0.79213957,-0.79213959,2.26485765,-2.26485767
-0.63331666,5.78789413,-5.78789425,0.36435988,-0.36435989,3.22718926,-3.22718934,0.02828790,-0.02828791,0.09289080,-0.09289080,0.04343991,-0.04343992,0.22455119,-0.22455119,0.77760902,-0.77760904,2.24204563,-2.24204566
-0.62731366,5.71885092,-5.71885107,0.36411957,-0.36411958,3.18787075,-3.18787085,0.02711086,-0.02711086,0.09422476,-0.09422475,0.04211033,-0.04211033,0.22606634,-0.22606633,0.76101985,-0.76101987,2.21282536,-2.21282540
-0.62131066,5.63476017,-5.63476034,0.36280348,-0.36280349,3.14012603,-3.14012615,0.02595777,-0.02595777,0.09524105,-0.09524104,0.04073296,-0.04073297,0.22703167,-0.22703167,0.74268303,-0.74268306,2.17773460,-2.17773466
-0.61530765,5.53715320,-5.53715340,0.36047413,-0.36047415,3.08479296,-3.08479309,0.02483924,-0.02483924,0.09594850,-0.09594850,0.03932505,-0.03932506,0.22747634,-0.22747633,0.72292787,-0.72292790,2.13738405,-2.13738411
-0.60930465,5.42774236,-5.42774259,0.35721560,-0.35721562,3.02281165,-3.02281179,0.02376442,-0.02376442,0.09636566,-0.09636566,0.03790416,-0.03790416,0.22743769,-0.22743769,0.70209662,-0.70209666,2.09244602,-2.09244609
-0.60330165,5.30838948,-5.30838972,0.35313251,-0.35313253,2.95520553,-2.95520569,0.02274117,-0.02274118,0.09652079,-0.09652079,0.03648815,-0.03648815,0.22696073,-0.22696073,0.68053936,-0.68053939,2.04364247,-2.04364256
-0.59729865,5.18107144,-5.18107169,0.34834850,-0.34834852,2.88306044,-2.88306060,0.02177617,-0.02177618,0.09645165,-0.09645165,0.03509510,-0.03509510,0.22609745,-0.22609745,0.65860898,-0.65860901,1.99173262,-1.99173272
-0.59129565,5.04784371,-5.04784398,0.34300407,-0.34300409,2.80750242,-2.80750258,0.02087509,-0.02087509,0.09620478,-0.09620478,0.03374325,-0.03374325,0.22490594,-0.22490594,0.63665649,-0.63665653,1.93750035,-1.93750045
-0.58529265,4.91080280,-4.91080307,0.33725385,-0.33725387,2.72967500,-2.72967517,0.02004275,-0.02004275,0.09583455,-0.09583455,0.03245083,-0.03245084,0.22344947,-0.22344947,0.61502642,-0.61502646,1.88174168,-1.88174179
-0.57928964,4.77204840,-4.77204868,0.33126342,-0.33126344,2.65071656,-2.65071673,0.01928332,-0.01928332,0.09540183,-0.09540183,0.03123593,-0.03123593,0.22179535,-0.22179535,0.59405245,-0.59405248,1.82525242,-1.82525252
-0.57328664,4.63364625,-4.63364653,0.32520562,-0.32520564,2.57173857,-2.57173874,0.01860047,-0.01860047,0.09497236,-0.09497236,0.03011624,-0.03011625,0.22001377,-0.22001377,0.57405305,-0.57405308,1.76881606,-1.76881617
-0.56728364,4.49759223,-4.49759251,0.31925654,-0.31925657,2.49380527,-2.49380544,0.01799749,-0.01799749,0.09461493,-0.09461493,0.02910885,-0.02910885,0.21817649,-0.21817650,0.55532733,-0.55532737,1.71319212,-1.71319223
-0.56128064,4.36577866,-4.36577893,0.31359125,-0.31359128,2.41791529,-2.41791545,0.01747742,-0.01747742,0.09439926,-0.09439926,0.02822995,-0.02822996,0.21635550,-0.21635550,0.53815081,-0.53815085,1.65910482,-1.65910492
-0.55527764,4.23996306,-4.23996332,0.30837936,-0.30837938,2.34498561,-2.34498576,0.01704309,-0.01704309,0.09439390,-0.09439390,0.02749457,-0.02749457,0.21462158,-0.21462159,0.52277126,-0.52277129,1.60723230,-1.60723240
-0.54927464,4.12174000,-4.12174025,0.30378059,-0.30378061,2.27583815,-2.27583829,0.01669721,-0.01669721,0.09466396,-0.09466396,0.02691624,-0.02691624,0.21304292,-0.21304292,0.50940457,-0.50940460,1.55819637,-1.55819647
-0.54327164,4.01251636,-4.01251659,0.29994042,-0.29994044,2.21118900,-2.21118914,0.01644236,-0.01644236,0.09526896,-0.09526896,0.02650676,-0.02650676,0.21168362,-0.21168362,0.49823082,-0.49823084,1.51255282,-1.51255291
-0.53726863,3.91349015,-3.91349037,0.29698607,-0.29698608,2.15164042,-2.15164055,0.01628095,-0.01628095,0.09626074,-0.09626074,0.02627591,-0.02627591,0.21060232,-0.21060232,0.48939038,-0.48939040,1.47078248,-1.47078256
-0.53126563,3.82563326,-3.82563346,0.29502271,-0.29502273,2.09767542,-2.09767554,0.01621525,-0.01621525,0.09768158,-0.09768158,0.02623118,-0.02623118,0.20985083,-0.20985083,0.48298053,-0.48298055,1.43328317,-1.43328325
-0.52526263,3.74967813,-3.74967830,0.29413036,-0.29413037,2.04965472,-2.04965483,0.01624726,-0.01624726,0.09956259,-0.09956259,0.02637763,-0.02637763,0.20947284,-0.20947284,0.47905245,-0.47905246,1.40036265,-1.40036273
-0.51925963,3.68610858,-3.68610874,0.29436123,-0.29436123,2.00781605,-2.00781615,0.01637869,-0.01637869,0.10192242,-0.10192242,0.02671768,-0.02671768,0.20950282,-0.20950283,0.47760886,-0.47760887,1.37223291,-1.37223298
-0.51325663,3.63515491,-3.63515505,0.29573785,-0.29573786,1.97227526,-1.97227535,0.01661089,-0.01661089,0.10476633,-0.10476633,0.02725107,-0.02725107,0.20996502,-0.20996502,0.47860263,-0.47860263,1.34900585,-1.34900590
-0.50725363,3.59679330,-3.59679342,0.29825205,-0.29825205,1.94302932,-1.94302940,0.01694479,-0.01694480,0.10808572,-0.10808571,0.02797480,-0.02797479,0.21087267,-0.21087267,0.48193624,-0.48193624,1.33069081,-1.33069086
-0.50125063,3.57074970,-3.57074980,0.30186462,-0.30186462,1.91996077,-1.91996085,0.01738084,-0.01738084,0.11185806,-0.11185805,0.02888313,-0.02888313,0.21222748,-0.21222748,0.48746256,-0.48746255,1.31719408,-1.31719412
-0.49524762,3.55650827,-3.55650835,0.30650599,-0.30650599,1.90284368,-1.90284374,0.01791894,-0.01791894,0.11604730,-0.11604730,0.02996775,-0.02996774,0.21401937,-0.21401937,0.49498679,-0.49498678,1.30832054,-1.30832057
-0.48924462,3.55332441,-3.55332447,0.31207768,-0.31207768,1.89135078,-1.89135084,0.01855851,-0.01855851,0.12060474,-0.12060474,0.03121783,-0.03121782,0.21622647,-0.21622647,0.50426990,-0.50426988,1.30377769,-1.30377771
-0.48324162,3.56024239,-3.56024243,0.31845460,-0.31845459,1.88506194,-1.88506200,0.01929838,-0.01929838,0.12547026,-0.12547025,0.03262029,-0.03262028,0.21881553,-0.21881553,0.51503325,-0.51503323,1.30318207,-1.30318208
-0.47723862,3.57611744,-3.57611747,0.32548815,-0.32548814,1.88347384,-1.88347388,0.02013688,-0.02013688,0.13057400,-0.13057399,0.03416003,-0.03416002,0.22174257,-0.22174257,0.52696473,-0.52696471,1.30606816,-1.30606817
-0.47123562,3.59964221,-3.59964222,0.33301001,-0.33301000,1.88601079,-1.88601083,0.02107187,-0.02107187,0.13583832,-0.13583831,0.03582021,-0.03582021,0.22495390,-0.22495389,0.53972591,-0.53972588,1.31189953,-1.31189953
-0.46523262,3.62937712,-3.62937712,0.34083650,-0.34083649,1.89203684,-1.89203688,0.02210073,-0.02210072,0.14118011,-0.14118010,0.03758260,-0.03758260,0.22838751,-0.22838751,0.55296032,-0.55296029,1.32008216,-1.32008215
-0.45922961,3.66378429,-3.66378428,0.34877342,-0.34877341,1.90086904,-1.90086908,0.02322047,-0.02322047,0.14651320,-0.14651319,0.03942790,-0.03942789,0.23197471,-0.23197471,0.56630245,-0.56630242,1.32997957,-1.32997955
-0.45322661,3.70126427,-3.70126425,0.35662122,-0.35662121,1.91179177,-1.91179180,0.02442778,-0.02442778,0.15175094,-0.15175093,0.04133611,-0.04133610,0.23564205,-0.23564205,0.57938724,-0.57938721,1.34092938,-1.34092935
-0.44722361,3.74019488,-3.74019486,0.36418033,-0.36418032,1.92407202,-1.92407205,0.02571905,-0.02571905,0.15680885,-0.15680884,0.04328690,-0.04328689,0.23931349,-0.23931349,0.59185972,-0.59185969,1.35226084,-1.35226081
-0.44122061,3.77897118,-3.77897115,0.37125652,-0.37125651,1.93697546,-1.93697549,0.02709043,-0.02709042,0.16160717,-0.16160716,0.04526000,-0.04525999,0.24291269,-0.24291269,0.60338454,-0.60338451,1.36331276,-1.36331273
-0.43521761,3.81604547,-3.81604543,0.37766608,-0.37766607,1.94978287,-1.94978290,0.02853782,-0.02853782,0.16607332,-0.16607331,0.04723552,-0.04723552,0.24636546,-0.24636546,0.61365490,-0.61365487,1.37345133,-1.37345130
-0.42921461,3.84996627,-3.84996624,0.38324070,-0.38324070,1.96180662,-1.96180665,0.03005690,-0.03005690,0.17014414,-0.17014413,0.04919433,-0.04919433,0.24960217,-0.24960217,0.62240076,-0.62240073,1.38208715,-1.38208711
-0.42321161,3.87941497,-3.87941494,0.38783194,-0.38783194,1.97240681,-1.97240685,0.03164306,-0.03164305,0.17376791,-0.17376791,0.05111837,-0.05111836,0.25256014,-0.25256014,0.62939585,-0.62939582,1.38869095,-1.38869091
-0.41720860,3.90323893,-3.90323891,0.39131500,-0.39131500,1.98100637,-1.98100640,0.03329133,-0.03329132,0.17690596,-0.17690596,0.05299093,-0.05299092,0.25518584,-0.25518584,0.63446334,-0.63446331,1.39280745,-1.39280741
-0.41120560,3.92047997,-3.92047994,0.39359185,-0.39359185,1.98710473,-1.98710477,0.03499628,-0.03499628,0.17953395,-0.17953394,0.05479696,-0.05479696,0.25743694,-0.25743694,0.63748002,-0.63747999,1.39406689,-1.39406685
-0.40520260,3.93039706,-3.93039704,0.39459349,-0.39459349,1.99028954,-1.99028959,0.03675190,-0.03675189,0.18164269,-0.18164268,0.05652329,-0.05652328,0.25928395,-0.25928395,0.63837874,-0.63837871,1.39219373,-1.39219370
-0.39919960,3.93248250,-3.93248249,0.39428136,-0.39428136,1.99024585,-1.99024590,0.03855140,-0.03855139,0.18323852,-0.18323851,0.05815880,-0.05815879,0.26071151,-0.26071151,0.63714910,-0.63714908,1.38701240,-1.38701237
-0.39319660,3.92647069,-3.92647069,0.39264774,-0.39264775,1.98676229,-1.98676234,0.04038705,-0.04038705,0.18434318,-0.18434318,0.05969463,-0.05969462,0.26171927,-0.26171927,0.63383649,-0.63383647,1.37844973,-1.37844970
-0.38719360,3.91233932,-3.91233933,0.38971527,-0.38971528,1.97973408,-1.97973414,0.04225001,-0.04225001,0.18499322,-0.18499322,0.06112425,-0.06112424,0.26232221,-0.26232221,0.62853932,-0.62853931,1.36653416,-1.36653414
-0.38119060,3.89030266,-3.89030268,0.38553547,-0.38553548,1.96916256,-1.96916262,0.04413010,-0.04413010,0.18523889,-0.18523889,0.06244354,-0.06244354,0.26255043,-0.26255042,0.62140488,-0.62140487,1.35139173,-1.35139170
-0.37518759,3.86079728,-3.86079731,0.38018642,-0.38018644,1.95515113,-1.95515120,0.04601567,-0.04601566,0.18514259,-0.18514259,0.06365083,-0.06365082,0.26244838,-0.26244838,0.61262365,-0.61262364,1.33323904,-1.33323902
-0.36918459,3.82446064,-3.82446068,0.37376968,-0.37376969,1.93789788,-1.93789795,0.04789344,-0.04789344,0.18477691,-0.18477691,0.06474677,-0.06474677,0.26207361,-0.26207360,0.60242256,-0.60242256,1.31237360,-1.31237359
-0.36318159,3.78210339,-3.78210344,0.36640642,-0.36640644,1.91768499,-1.91768506,0.04974845,-0.04974844,0.18422227,-0.18422226,0.06573435,-0.06573435,0.26149486,-0.26149486,0.59105735,-0.59105735,1.28916181,-1.28916180
-0.35717859,3.73467642,-3.73467647,0.35823319,-0.35823320,1.89486547,-1.89486555,0.05156400,-0.05156399,0.18356426,-0.18356425,0.06661865,-0.06661864,0.26078981,-0.26078981,0.57880423,-0.57880423,1.26402526,-1.26402525
-0.35117559,3.68323394,-3.68323401,0.34939717,-0.34939719,1.86984769,-1.86984777,0.05332173,-0.05332173,0.18289077,-0.18289076,0.06740664,-0.06740664,0.26004234,-0.26004233,0.56595118,-0.56595118,1.23742577,-1.23742577
-0.34517259,3.62889421,-3.62889427,0.34005141,-0.34005143,1.84307841,-1.84307849,0.05500179,-0.05500178,0.18228897,-0.18228897,0.06810697,-0.06810697,0.25933946,-0.25933946,0.55278925,-0.55278926,1.20984986,-1.20984986
-0.33916958,3.57279916,-3.57279923,0.33034990,-0.33034992,1.81502502,-1.81502510,0.05658302,-0.05658301,0.18184228,-0.18184228,0.06872958,-0.06872958,0.25876812,-0.25876812,0.53960398,-0.53960399,1.18179311,-1.18179311
-0.33316658,3.51607489,-3.51607496,0.32044300,-0.32044302,1.78615772,-1.78615780,0.05804333,-0.05804333,0.18162738,-0.18162738,0.06928539,-0.06928539,0.25841180,-0.25841179,0.52666726,-0.52666727,1.15374510,-1.15374510
-0.32716358,3.45979417,-3.45979425,0.31047319,-0.31047321,1.75693247,-1.75693256,0.05936014,-0.05936014,0.18171148,-0.18171147,0.06978591,-0.06978591,0.25834719,-0.25834718,0.51422992,-0.51422993,1.12617537,-1.12617538
-0.32116058,3.40494265,-3.40494272,0.30057133,-0.30057135,1.72777535,-1.72777543,0.06051086,-0.06051086,0.18214982,-0.18214982,0.07024284,-0.07024284,0.25864104,-0.25864103,0.50251519,-0.50251521,1.09952086,-1.09952086
-0.31515758,3.35238978,-3.35238985,0.29085367,-0.29085369,1.69906887,-1.69906895,0.06147350,-0.06147350,0.18298369,-0.18298369,0.07066767,-0.07066767,0.25934724,-0.25934724,0.49171317,-0.49171319,1.07417514,-1.07417514
-0.30915458,3.30286551,-3.30286558,0.28141958,-0.28141960,1.67114097,-1.67114105,0.06222731,-0.06222730,0.18423884,-0.18423884,0.07107131,-0.07107130,0.26050435,-0.26050435,0.48197653,-0.48197654,1.05047974,-1.05047975
-0.30315158,3.25694341,-3.25694347,0.27235018,-0.27235020,1.64425681,-1.64425689,0.06275340,-0.06275340,0.18592456,-0.18592455,0.07146373,-0.07146372,0.26213356,-0.26213356,0.47341746,-0.47341747,1.02871769,-1.02871770
-0.29714857,3.21503056,-3.21503062,0.26370776,-0.26370778,1.61861368,-1.61861375,0.06303549,-0.06303548,0.18803337,-0.18803336,0.07185367,-0.07185367,0.26423732,-0.26423732,0.46610595,-0.46610596,1.00910930,-1.00910930
-0.29114557,3.17736432,-3.17736437,0.25553619,-0.25553620,1.59433911,-1.59433918,0.06306042,-0.06306042,0.19054140,-0.19054139,0.07224842,-0.07224842,0.26679855,-0.26679854,0.46006943,-0.46006944,0.99181013,-0.99181013
-0.28514257,3.14401566,-3.14401571,0.24786196,-0.24786198,1.57149205,-1.57149212,0.06281881,-0.06281882,0.19340939,-0.19340938,0.07265362,-0.07265362,0.26978058,-0.26978058,0.45529368,-0.45529369,0.97691110,-0.97691110
-0.27913957,3.11489866,-3.11489871,0.24069612,-0.24069613,1.55006689,-1.55006695,0.06230551,-0.06230551,0.19658436,-0.19658435,0.07307319,-0.07307319,0.27312781,-0.27312781,0.45172497,-0.45172498,0.96444042,-0.96444042
-0.27313657,3.08978534,-3.08978539,0.23403662,-0.23403663,1.52999991,-1.52999998,0.06151991,-0.06151991,0.20000185,-0.20000184,0.07350935,-0.07350935,0.27676699,-0.27676698,0.44927338,-0.44927339,0.95436718,-0.95436718
-0.26713357,3.06832493,-3.06832498,0.22787124,-0.22787126,1.51117791,-1.51117798,0.06046619,-0.06046620,0.20358857,-0.20358856,0.07396268,-0.07396268,0.28060920,-0.28060919,0.44781709,-0.44781710,0.94660631,-0.94660631
-0.26113057,3.05006663,-3.05006668,0.22218073,-0.22218074,1.49344823,-1.49344830,0.05915339,-0.05915339,0.20726548,-0.20726548,0.07443228,-0.07443228,0.28455238,-0.28455237,0.44720748,-0.44720749,0.94102469,-0.94102469
-0.25512756,3.03448465,-3.03448469,0.21694202,-0.21694203,1.47662992,-1.47662998,0.05759524,-0.05759524,0.21095100,-0.21095099,0.07491603,-0.07491602,0.28848439,-0.28848438,0.44727496,-0.44727497,0.93744803,-0.93744802
-0.24912456,3.02100443,-3.02100448,0.21213141,-0.21213143,1.46052528,-1.46052534,0.05580995,-0.05580996,0.21456430,-0.21456429,0.07541082,-0.07541082,0.29228638,-0.29228637,0.44783518,-0.44783519,0.93566836,-0.93566836
-0.24312156,3.00902911,-3.00902916,0.20772757,-0.20772758,1.44493141,-1.44493147,0.05381975,-0.05381976,0.21802855,-0.21802854,0.07591294,-0.07591294,0.29583649,-0.29583649,0.44869557,-0.44869557,0.93545192,-0.93545192
-0.23711856,2.99796498,-2.99796503,0.20371399,-0.20371400,1.42965120,-1.42965127,0.05165033,-0.05165033,0.22127381,-0.22127380,0.07641836,-0.07641835,0.29901362,-0.29901361,0.44966186,-0.44966187,0.93654710,-0.93654709
-0.23111556,2.98724536,-2.98724541,0.20008116,-0.20008117,1.41450343,-1.41450349,0.04933012,-0.04933012,0.22423965,-0.22423964,0.07692311,-0.07692311,0.30170120,-0.30170120,0.45054454,-0.45054455,0.93869241,-0.93869240
-0.22511256,2.97635187,-2.97635192,0.19682794,-0.19682795,1.39933146,-1.39933153,0.04688956,-0.04688957,0.22687719,-0.22687719,0.07742364,-0.07742364,0.30379090,-0.30379090,0.45116484,-0.45116485,0.94162427,-0.94162426
-0.21910955,2.96483269,-2.96483275,0.19396239,-0.19396239,1.38401054,-1.38401061,0.04436028,-0.04436029,0.22915063,-0.22915063,0.07791708,-0.07791708,0.30518593,-0.30518593,0.45136034,-0.45136035,0.94508439,-0.94508439
-0.21310655,2.95231728,-2.95231734,0.19150185,-0.19150185,1.36845323,-1.36845330,0.04177419,-0.04177419,0.23103812,-0.23103811,0.07840152,-0.07840152,0.30580413,-0.30580412,0.45098977,-0.45098978,0.94882671,-0.94882671
-0.20710355,2.93852729,-2.93852736,0.18947236,-0.18947237,1.35261305,-1.35261312,0.03916269,-0.03916270,0.23253199,-0.23253199,0.07887622,-0.07887622,0.30558040,-0.30558040,0.44993709,-0.44993710,0.95262370,-0.95262369
-0.20110055,2.92328351,-2.92328358,0.18790744,-0.18790744,1.33648629,-1.33648636,0.03655591,-0.03655592,0.23363844,-0.23363844,0.07934177,-0.07934177,0.30446876,-0.30446876,0.44811459,-0.44811460,0.95627190,-0.95627190
-0.19509755,2.90650892,-2.90650899,0.18684621,-0.18684621,1.32011191,-1.32011198,0.03398195,-0.03398195,0.23437660,-0.23437659,0.07980017,-0.07980017,0.30244366,-0.30244366,0.44546501,-0.44546502,0.95959662,-0.95959662
-0.18909455,2.88822786,-2.88822793,0.18633116,-0.18633116,1.30356976,-1.30356983,0.03146632,-0.03146632,0.23477714,-0.23477714,0.08025481,-0.08025481,0.29950069,-0.29950069,0.44196268,-0.44196270,0.96245557,-0.96245557
-0.18309155,2.86856169,-2.86856176,0.18640543,-0.18640543,1.28697727,-1.28697734,0.02903146,-0.02903146,0.23488059,-0.23488059,0.08071046,-0.08071046,0.29565666,-0.29565666,0.43761355,-0.43761357,0.96474146,-0.96474146
-0.17708854,2.84772114,-2.84772121,0.18710995,-0.18710995,1.27048469,-1.27048475,0.02669639,-0.02669639,0.23473536,-0.23473536,0.08117318,-0.08117317,0.29094899,-0.29094899,0.43245423,-0.43245424,0.96638333,-0.96638333
-0.17108554,2.82599597,-2.82599604,0.18848051,-0.18848051,1.25426925,-1.25426931,0.02447651,-0.02447651,0.23439565,-0.23439564,0.08165008,-0.08165008,0.28543452,-0.28543453,0.42655008,-0.42655010,0.96734674,-0.96734674
-0.16508254,2.80374218,-2.80374225,0.19054482,-0.19054482,1.23852847,-1.23852853,0.02238353,-0.02238354,0.23391940,-0.23391940,0.08214923,-0.08214923,0.27918780,-0.27918781,0.41999243,-0.41999244,0.96763267,-0.96763267
-0.15907954,2.78136763,-2.78136769,0.19331990,-0.19331989,1.22347285,-1.22347290,0.02042555,-0.02042555,0.23336640,-0.23336640,0.08267932,-0.08267932,0.27229887,-0.27229888,0.41289499,-0.41289501,0.96727523,-0.96727523
-0.15307654,2.75931640,-2.75931646,0.19680979,-0.19680979,1.20931827,-1.20931832,0.01860720,-0.01860721,0.23279648,-0.23279648,0.08324948,-0.08324948,0.26487066,-0.26487067,0.40538973,-0.40538974,0.96633834,-0.96633834
-0.14707354,2.73805273,-2.73805278,0.20100378,-0.20100377,1.19627842,-1.19627847,0.01692996,-0.01692997,0.23226810,-0.23226810,0.08386894,-0.08386894,0.25701620,-0.25701621,0.39762214,-0.39762215,0.96491145,-0.96491145
-0.14107054,2.71804492,-2.71804496,0.20587517,-0.20587516,1.18455752,-1.18455756,0.01539246,-0.01539247,0.23183719,-0.23183719,0.08454679,-0.08454678,0.24885555,-0.24885556,0.38974634,-0.38974635,0.96310453,-0.96310453
-0.13506753,2.69975000,-2.69975004,0.21138079,-0.21138078,1.17434350,-1.17434353,0.01399091,-0.01399092,0.23155631,-0.23155630,0.08529166,-0.08529166,0.24051271,-0.24051272,0.38191991,-0.38191992,0.96104265,-0.96104265
-0.12906453,2.68359949,-2.68359952,0.21746112,-0.21746111,1.16580200,-1.16580203,0.01271952,-0.01271953,0.23147408,-0.23147408,0.08611148,-0.08611148,0.23211261,-0.23211262,0.37429883,-0.37429883,0.95886024,-0.95886024
-0.12306153,2.66998678,-2.66998679,0.22404124,-0.22404123,1.15907132,-1.15907134,0.01157094,-0.01157095,0.23163494,-0.23163493,0.08701320,-0.08701319,0.22377818,-0.22377819,0.36703254,-0.36703255,0.95669550,-0.95669549
-0.11705853,2.65925644,-2.65925645,0.23103236,-0.23103234,1.15425834,-1.15425836,0.01053670,-0.01053670,0.23207897,-0.23207896,0.08800249,-0.08800249,0.21562763,-0.21562764,0.36025945,-0.36025945,0.95468501,-0.95468500
-0.11105553,2.65169566,-2.65169566,0.23833403,-0.23833402,1.15143569,-1.15143570,0.00960761,-0.00960761,0.23284197,-0.23284196,0.08908360,-0.08908360,0.20777206,-0.20777207,0.35410274,-0.35410274,0.95295895,-0.95295895
-0.10505253,2.64752786,-2.64752784,0.24583688,-0.24583687,1.15063992,-1.15063992,0.00877411,-0.00877412,0.23395546,-0.23395545,0.09025907,-0.09025906,0.20031333,-0.20031333,0.34866693,-0.34866693,0.95163692,-0.95163691
-0.09904952,2.64690843,-2.64690841,0.25342573,-0.25342572,1.15187082,-1.15187082,0.00802666,-0.00802666,0.23544673,-0.23544672,0.09152953,-0.09152952,0.19334233,-0.19334233,0.34403501,-0.34403501,0.95082451,-0.95082450
-0.09304652,2.64992245,-2.64992241,0.26098300,-0.26098299,1.15509174,-1.15509173,0.00735591,-0.00735591,0.23733870,-0.23733869,0.09289358,-0.09289357,0.18693760,-0.18693761,0.34026632,-0.34026632,0.95061079,-0.95061078
-0.08704352,2.65658402,-2.65658397,0.26839219,-0.26839218,1.16023059,-1.16023057,0.00675300,-0.00675300,0.23964974,-0.23964973,0.09434756,-0.09434755,0.18116432,-0.18116433,0.33739517,-0.33739517,0.95106644,-0.95106643
-0.08104052,2.66683693,-2.66683688,0.27554138,-0.27554137,1.16718166,-1.16718164,0.00620968,-0.00620968,0.24239320,-0.24239319,0.09588542,-0.09588542,0.17607364,-0.17607365,0.33543029,-0.33543029,0.95224264,-0.95224262
-0.07503752,2.68055632,-2.68055626,0.28232645,-0.28232644,1.17580771,-1.17580769,0.00571845,-0.00571845,0.24557681,-0.24557680,0.09749861,-0.09749860,0.17170236,-0.17170236,0.33435498,-0.33435497,0.95417046,-0.95417045
-0.06903452,2.69755080,-2.69755073,0.28865396,-0.28865395,1.18594246,-1.18594243,0.00527260,-0.00527260,0.24920195,-0.24920194,0.09917590,-0.09917589,0.16807284,-0.16807285,0.33412797,-0.33412796,0.95686070,-0.95686068
-0.06303152,2.71756499,-2.71756491,0.29444365,-0.29444365,1.19739307,-1.19739303,0.00486623,-0.00486623,0.25326272,-0.25326271,0.10090334,-0.10090333,0.16519331,-0.16519331,0.33468499,-0.33468498,0.96030384,-0.96030382
-0.05702851,2.74028200,-2.74028192,0.29963028,-0.29963028,1.20994270,-1.20994266,0.00449429,-0.00449429,0.25774503,-0.25774502,0.10266416,-0.10266415,0.16305821,-0.16305821,0.33594088,-0.33594087,0.96447021,-0.96447020
-0.05102551,2.76532604,-2.76532596,0.30416489,-0.30416489,1.22335294,-1.22335291,0.00415251,-0.00415251,0.26262569,-0.26262568,0.10443874,-0.10443873,0.16164895,-0.16164894,0.33779228,-0.33779226,0.96931004,-0.96931002
-0.04502251,2.79226494,-2.79226486,0.30801547,-0.30801547,1.23736622,-1.23736619,0.00383736,-0.00383736,0.26787163,-0.26787162,0.10620462,-0.10620461,0.16093467,-0.16093466,0.34012067,-0.34012065,0.97475344,-0.97475343
-0.03901951,2.82061305,-2.82061297,0.31116695,-0.31116695,1.25170813,-1.25170810,0.00354601,-0.00354601,0.27343939,-0.27343937,0.10793659,-0.10793658,0.16087328,-0.16087328,0.34279586,-0.34279584,0.98071044,-0.98071042
