energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.54477239,0.76169038,0.02534052,0.08476352,0.10863416,0.65569718,0.00020615,0.03402606,0.00209316,0.03201339
-3.53876938,0.78491947,0.02479932,0.08444010,0.11221340,0.68041307,0.00020956,0.03521774,0.00217951,0.03097150
-3.53276638,0.81009953,0.02452270,0.08467022,0.11602312,0.70622977,0.00021411,0.03648368,0.00226860,0.03024917
-3.52676338,0.83601617,0.02444754,0.08529877,0.11989383,0.73214048,0.00021943,0.03777093,0.00235724,0.02978074
-3.52076038,0.86148410,0.02451478,0.08617502,0.12366011,0.75716081,0.00022515,0.03902751,0.00244232,0.02950266
-3.51475738,0.88537566,0.02467008,0.08715601,0.12716472,0.78035329,0.00023092,0.04020369,0.00252088,0.02935480
-3.50875438,0.90664776,0.02486436,0.08810954,0.13026241,0.80085051,0.00023640,0.04125325,0.00259017,0.02928153
-3.50275138,0.92436618,0.02505422,0.08891679,0.13282344,0.81787644,0.00024129,0.04213458,0.00264774,0.02923274
-3.49674837,0.93772683,0.02520223,0.08947443,0.13473658,0.83076512,0.00024532,0.04281168,0.00269150,0.02916449
-3.49074537,0.94607293,0.02527716,0.08969624,0.13591157,0.83897598,0.00024826,0.04325499,0.00271974,0.02903951
-3.48474237,0.94890784,0.02525410,0.08951420,0.13628092,0.84210541,0.00024993,0.04344204,0.00273120,0.02882757
-3.47873937,0.94590277,0.02511435,0.08887906,0.13580102,0.83989397,0.00025018,0.04335781,0.00272509,0.02850553
-3.47273637,0.93689944,0.02484537,0.08776037,0.13445247,0.83222899,0.00024892,0.04299493,0.00270106,0.02805724
-3.46673337,0.92190734,0.02444046,0.08614596,0.13223965,0.81914261,0.00024611,0.04235357,0.00265927,0.02747332
-3.46073037,0.90109592,0.02389844,0.08404094,0.12918957,0.80080519,0.00024175,0.04144119,0.00260029,0.02675068
-3.45472736,0.87478204,0.02322315,0.08146632,0.12535000,0.77751453,0.00023590,0.04027193,0.00252510,0.02589197
-3.44872436,0.84341322,0.02242293,0.07845719,0.12078710,0.74968134,0.00022862,0.03886593,0.00243506,0.02490488
-3.44272136,0.80754753,0.02151003,0.07506070,0.11558241,0.71781160,0.00022006,0.03724842,0.00233182,0.02380136
-3.43671836,0.76783090,0.02049991,0.07133375,0.10982965,0.68248672,0.00021035,0.03544868,0.00221728,0.02259679
-3.43071536,0.72497296,0.01941062,0.06734067,0.10363115,0.64434216,0.00019968,0.03349898,0.00209351,0.02130912
-3.42471236,0.67972233,0.01826212,0.06315090,0.09709433,0.60404562,0.00018823,0.03143341,0.00196269,0.01995796
-3.41870935,0.63284240,0.01707567,0.05883671,0.09032820,0.56227560,0.00017620,0.02928676,0.00182702,0.01856381
-3.41270635,0.58508858,0.01587325,0.05447119,0.08344006,0.51970105,0.00016380,0.02709348,0.00168866,0.01714725
-3.40670335,0.53718767,0.01467709,0.05012642,0.07653252,0.47696311,0.00015122,0.02488667,0.00154970,0.01572823
-3.40070035,0.48982030,0.01350928,0.04587205,0.06970098,0.43465922,0.00013867,0.02269728,0.00141207,0.01432552
-3.39469735,0.44360659,0.01239148,0.04177418,0.06303153,0.39333029,0.00012631,0.02055337,0.00127752,0.01295617
-3.38869435,0.39909557,0.01134473,0.03789465,0.05659943,0.35345099,0.00011431,0.01847958,0.00114756,0.01163518
-3.38269135,0.35675833,0.01038944,0.03429069,0.05046806,0.31542341,0.00010282,0.01649681,0.00102349,0.01037523
-3.37668834,0.31698488,0.00954538,0.03101495,0.04468848,0.27957395,0.00009197,0.01462194,0.00090634,0.00918654
-3.37068534,0.28008434,0.00883187,0.02811585,0.03929936,0.24615323,0.00008185,0.01286789,0.00079689,0.00807684
-3.36468234,0.24628823,0.00826794,0.02563819,0.03432748,0.21533866,0.00007255,0.01124364,0.00069567,0.00705145
-3.35867934,0.21575621,0.00787261,0.02362391,0.02978846,0.18723932,0.00006413,0.00975449,0.00060300,0.00611340
-3.35267634,0.18858383,0.00766516,0.02211310,0.02568788,0.16190267,0.00005664,0.00840237,0.00051897,0.00526363
-3.34667334,0.16481149,0.00766539,0.02114484,0.02202256,0.13932242,0.00005010,0.00718625,0.00044350,0.00450126
-3.34067034,0.14443423,0.00789386,0.02075818,0.01878194,0.11944733,0.00004455,0.00610256,0.00037634,0.00382388
-3.33466733,0.12741167,0.00837204,0.02099284,0.01594960,0.10219023,0.00003997,0.00514566,0.00031715,0.00322778
-3.32866433,0.11367744,0.00912235,0.02188977,0.01350467,0.08743690,0.00003636,0.00430828,0.00026545,0.00270833
-3.32266133,0.10314798,0.01016812,0.02349139,0.01142322,0.07505452,0.00003372,0.00358202,0.00022072,0.00226020
-3.31665833,0.09573003,0.01153340,0.02584151,0.00967952,0.06489930,0.00003204,0.00295770,0.00018240,0.00187763
-3.31065533,0.09132672,0.01324258,0.02898485,0.00824719,0.05682308,0.00003129,0.00242580,0.00014991,0.00155468
-3.30465233,0.08984213,0.01531991,0.03296622,0.00710009,0.05067889,0.00003146,0.00197671,0.00012268,0.00128541
-3.29864932,0.09118418,0.01778889,0.03782930,0.00621317,0.04632517,0.00003254,0.00160107,0.00010015,0.00106409
-3.29264632,0.09526594,0.02067150,0.04361506,0.00556303,0.04362892,0.00003451,0.00128993,0.00008183,0.00088525
-3.28664332,0.10200556,0.02398740,0.05035998,0.00512837,0.04246763,0.00003736,0.00103496,0.00006724,0.00074386
-3.28064032,0.11132492,0.02775308,0.05809399,0.00489032,0.04273021,0.00004109,0.00082855,0.00005600,0.00063539
-3.27463732,0.12314736,0.03198100,0.06683845,0.00483257,0.04431702,0.00004570,0.00066387,0.00004778,0.00055582
-3.26863432,0.13739483,0.03667892,0.07660414,0.00494152,0.04713916,0.00005118,0.00053495,0.00004233,0.00050171
-3.26263132,0.15398478,0.04184930,0.08738942,0.00520625,0.05111724,0.00005754,0.00043667,0.00003948,0.00047019
-3.25662831,0.17282719,0.04748902,0.09917895,0.00561850,0.05617980,0.00006480,0.00036477,0.00003915,0.00045901
-3.25062531,0.19382209,0.05358938,0.11194272,0.00617266,0.06226150,0.00007297,0.00031580,0.00004133,0.00046649
-3.24462231,0.21685797,0.06013650,0.12563599,0.00686571,0.06930135,0.00008209,0.00028709,0.00004612,0.00049156
-3.23861931,0.24181133,0.06711225,0.14019997,0.00769723,0.07724102,0.00009220,0.00027675,0.00005367,0.00053376
-3.23261631,0.26854764,0.07449558,0.15556338,0.00866943,0.08602350,0.00010334,0.00028356,0.00006425,0.00059326
-3.22661331,0.29692382,0.08226448,0.17164515,0.00978726,0.09559196,0.00011558,0.00030699,0.00007821,0.00067088
-3.22061031,0.32679240,0.09039837,0.18835803,0.01105854,0.10588912,0.00012901,0.00034709,0.00009598,0.00076812
-3.21460730,0.35800717,0.09888106,0.20561319,0.01249419,0.11685700,0.00014371,0.00040451,0.00011807,0.00088724
-3.20860430,0.39043036,0.10770409,0.22332570,0.01410847,0.12843709,0.00015980,0.00048042,0.00014506,0.00103128
-3.20260130,0.42394092,0.11687042,0.24142069,0.01591931,0.14057083,0.00017740,0.00057649,0.00017761,0.00120415
-3.19659830,0.45844357,0.12639827,0.25983997,0.01794859,0.15320049,0.00019667,0.00069484,0.00021645,0.00141069
-3.19059530,0.49387830,0.13632503,0.27854884,0.02022252,0.16627010,0.00021775,0.00083799,0.00026234,0.00165678
-3.18459230,0.53022960,0.14671095,0.29754269,0.02277188,0.17972664,0.00024082,0.00100886,0.00031609,0.00194936
-3.17858929,0.56753501,0.15764251,0.31685320,0.02563227,0.19352102,0.00026604,0.00121066,0.00037852,0.00229653
-3.17258629,0.60589232,0.16923505,0.33655351,0.02884428,0.20760911,0.00029359,0.00144688,0.00045047,0.00270758
-3.16658329,0.64546492,0.18163473,0.35676223,0.03245344,0.22195241,0.00032364,0.00172121,0.00053273,0.00319300
-3.16058029,0.68648465,0.19501926,0.37764582,0.03651014,0.23651850,0.00035631,0.00203746,0.00062608,0.00376448
-3.15457729,0.72925192,0.20959746,0.39941903,0.04106921,0.25128108,0.00039174,0.00239952,0.00073121,0.00443483
-3.14857429,0.77413258,0.22560730,0.42234324,0.04618936,0.26621974,0.00043000,0.00281121,0.00084871,0.00521788
-3.14257129,0.82155135,0.24331245,0.44672243,0.05193233,0.28131928,0.00047112,0.00327622,0.00097908,0.00612827
-3.13656828,0.87198191,0.26299704,0.47289685,0.05836180,0.29656883,0.00051507,0.00379798,0.00112265,0.00718127
-3.13056528,0.92593353,0.28495880,0.50123423,0.06554192,0.31196071,0.00056176,0.00437954,0.00127961,0.00839240
-3.12456228,0.98393465,0.30950055,0.53211887,0.07353561,0.32748919,0.00061103,0.00502349,0.00144993,0.00977708
-3.11855928,1.04651371,0.33692016,0.56593864,0.08240263,0.34314927,0.00066265,0.00573174,0.00163341,0.01135015
-3.11255628,1.11417781,0.36749912,0.60307046,0.09219724,0.35893558,0.00071628,0.00650547,0.00182963,0.01312536
-3.10655328,1.18738994,0.40149015,0.64386442,0.10296583,0.37484142,0.00077155,0.00734498,0.00203795,0.01511477
-3.10055028,1.26654532,0.43910405,0.68862729,0.11474419,0.39085820,0.00082798,0.00824955,0.00225749,0.01732815
-3.09454727,1.35194793,0.48049630,0.73760585,0.12755486,0.40697514,0.00088505,0.00921732,0.00248720,0.01977231
-3.08854427,1.44378789,0.52575387,0.79097064,0.14140438,0.42317932,0.00094218,0.01024522,0.00272577,0.02245047
-3.08254127,1.54212069,0.57488280,0.84880088,0.15628065,0.43945611,0.00099876,0.01132886,0.00297173,0.02536165
-3.07653827,1.64684903,0.62779710,0.91107109,0.17215052,0.45578980,0.00105416,0.01246249,0.00322342,0.02850012
-3.07053527,1.75770814,0.68430952,0.97764002,0.18895766,0.47216432,0.00110775,0.01363896,0.00347904,0.03185490
-3.06453227,1.87425520,0.74412482,1.04824250,0.20662098,0.48856407,0.00115890,0.01484971,0.00373663,0.03540949
-3.05852926,1.99586360,0.80683597,1.12248468,0.22503352,0.50497456,0.00120704,0.01608482,0.00399415,0.03914159
-3.05252626,2.12172227,0.87192379,1.19984296,0.24406209,0.52138271,0.00125165,0.01733306,0.00424946,0.04302318
-3.04652326,2.25084071,0.93876031,1.27966704,0.26354769,0.53777683,0.00129226,0.01858204,0.00450038,0.04702060
-3.04052026,2.38205956,1.00661609,1.36118711,0.28330674,0.55414597,0.00132852,0.01981834,0.00474469,0.05109501
-3.03451726,2.51406683,1.07467154,1.44352510,0.30313330,0.57047878,0.00136014,0.02102771,0.00498017,0.05520296
-3.02851426,2.64541949,1.14203209,1.52571010,0.32280211,0.58676167,0.00138694,0.02219531,0.00520461,0.05929717
-3.02251126,2.77456999,1.20774698,1.60669726,0.34207255,0.60297650,0.00140884,0.02330600,0.00541585,0.06332749
-3.01650825,2.89989709,1.27083109,1.68538999,0.36069342,0.61909779,0.00142586,0.02434460,0.00561177,0.06724208
-3.01050525,3.01974014,1.33028927,1.76066466,0.37840835,0.63508964,0.00143809,0.02529627,0.00579037,0.07098862
-3.00450225,3.13243600,1.38514224,1.83139718,0.39496181,0.65090269,0.00144572,0.02614680,0.00594972,0.07451559
-2.99849925,3.23635737,1.43445325,1.89649046,0.41010536,0.66647118,0.00144900,0.02688300,0.00608805,0.07777371
-2.99249625,3.32995145,1.47735440,1.95490209,0.42360411,0.68171058,0.00144823,0.02749302,0.00620372,0.08071713
-2.98649325,3.41177781,1.51307171,2.00567108,0.43524303,0.69651597,0.00144374,0.02796668,0.00629530,0.08330475
-2.98049025,3.48054418,1.54094785,2.04794293,0.44483283,0.71076147,0.00143589,0.02829574,0.00636152,0.08550125
-2.97448724,3.53513913,1.56046153,2.08099202,0.45221537,0.72430097,0.00142501,0.02847418,0.00640139,0.08727806
-2.96848424,3.57466064,1.57124301,2.10424077,0.45726819,0.73697025,0.00141146,0.02849839,0.00641415,0.08861402
-2.96248124,3.59843960,1.57308472,2.11727469,0.45990800,0.74859068,0.00139552,0.02836731,0.00639935,0.08949589
-2.95647824,3.60605778,1.56594695,2.11985309,0.46009316,0.75897452,0.00137749,0.02808251,0.00635683,0.08991854
-2.95047524,3.59735956,1.54995803,2.11191499,0.45782483,0.76793156,0.00135758,0.02764818,0.00628678,0.08988499
-2.94447224,3.57245735,1.52540945,2.09358023,0.45314688,0.77527713,0.00133598,0.02707107,0.00618972,0.08940612
-2.93846923,3.53173060,1.49274578,2.06514573,0.44614460,0.78084107,0.00131283,0.02636038,0.00606654,0.08850019
-2.93246623,3.47581859,1.45255024,2.02707736,0.43694216,0.78447731,0.00128823,0.02552754,0.00591849,0.08719224
-2.92646323,3.40560742,1.40552640,1.97999761,0.42569906,0.78607358,0.00126224,0.02458596,0.00574716,0.08551326
-2.92046023,3.32221171,1.35247687,1.92466979,0.41260566,0.78556088,0.00123489,0.02355072,0.00555447,0.08349931
-2.91445723,3.22695157,1.29428000,1.86197930,0.39787802,0.78292206,0.00120622,0.02243828,0.00534268,0.08119056
-2.90845423,3.12132583,1.23186541,1.79291271,0.38175220,0.77819904,0.00117625,0.02126609,0.00511429,0.07863027
-2.90245123,3.00698206,1.16618946,1.71853545,0.36447835,0.77149828,0.00114500,0.02005224,0.00487208,0.07586387
-2.89644822,2.88568442,1.09821147,1.63996873,0.34631464,0.76299385,0.00111254,0.01881510,0.00461898,0.07293796
-2.89044522,2.75927997,1.02887159,1.55836654,0.32752144,0.75292806,0.00107895,0.01757304,0.00435808,0.06989945
-2.88444222,2.62966444,0.95907084,1.47489322,0.30835572,0.74160917,0.00104436,0.01634403,0.00409254,0.06679477
-2.87843922,2.49874788,0.88965406,1.39070229,0.28906597,0.72940626,0.00100897,0.01514548,0.00382556,0.06366914
-2.87243622,2.36842116,0.82139587,1.30691692,0.26988768,0.71674111,0.00097300,0.01399396,0.00356029,0.06056592
-2.86643322,2.24052379,0.75499010,1.22461242,0.25103950,0.70407749,0.00093675,0.01290502,0.00329982,0.05752609
-2.86043022,2.11681347,0.69104241,1.14480101,0.23272015,0.69190805,0.00090057,0.01189311,0.00304708,0.05458775
-2.85442721,1.99893818,0.63006621,1.06841907,0.21510599,0.68073921,0.00086485,0.01097150,0.00280487,0.05178575
-2.84842421,1.88841087,0.57248157,0.99631681,0.19834936,0.67107481,0.00083004,0.01015220,0.00257575,0.04915131
-2.84242121,1.78658737,0.51861663,0.92925044,0.18257762,0.66339890,0.00079663,0.00944602,0.00236208,0.04671180
-2.83641821,1.69464774,0.46871139,0.86787675,0.16789281,0.65815864,0.00076510,0.00886255,0.00216593,0.04449052
-2.83041521,1.61358134,0.42292318,0.81274982,0.15437188,0.65574789,0.00073599,0.00841023,0.00198916,0.04250649
-2.82441221,1.54417575,0.38133351,0.76431980,0.14206744,0.65649219,0.00070982,0.00809636,0.00183332,0.04077441
-2.81840920,1.48700986,0.34395577,0.72293341,0.13100891,0.66063589,0.00068709,0.00792720,0.00169974,0.03930460
-2.81240620,1.44245091,0.31074357,0.68883599,0.12120410,0.66833198,0.00066829,0.00790791,0.00158947,0.03810304
-2.80640320,1.41065567,0.28159905,0.66217472,0.11264100,0.67963511,0.00065388,0.00804262,0.00150332,0.03717150
-2.80040020,1.39157553,0.25638123,0.64300281,0.10528985,0.69449801,0.00064424,0.00833437,0.00144187,0.03650770
-2.79439720,1.38496529,0.23491385,0.63128438,0.09910531,0.71277169,0.00063974,0.00878507,0.00140548,0.03610563
-2.78839420,1.39039529,0.21699277,0.62689975,0.09402882,0.73420928,0.00064064,0.00939537,0.00139430,0.03595587
-2.78239120,1.40726652,0.20239261,0.62965098,0.08999095,0.75847335,0.00064715,0.01016458,0.00140828,0.03604604
-2.77638819,1.43482820,0.19087272,0.63926743,0.08691380,0.78514645,0.00065939,0.01109049,0.00144718,0.03636129
-2.77038519,1.47219726,0.18218239,0.65541127,0.08471331,0.81374428,0.00067739,0.01216925,0.00151058,0.03688482
-2.76438219,1.51837912,0.17606528,0.67768283,0.08330159,0.84373105,0.00070110,0.01339520,0.00159786,0.03759848
-2.75837919,1.57228931,0.17226317,0.70562585,0.08258900,0.87453616,0.00073035,0.01476070,0.00170824,0.03848330
-2.75237619,1.63277522,0.17051915,0.73873258,0.08248622,0.90557159,0.00076490,0.01625603,0.00184073,0.03952005
-2.74637319,1.69863757,0.17058013,0.77644895,0.08290606,0.93624924,0.00080440,0.01786932,0.00199419,0.04068972
-2.74037019,1.76865118,0.17219904,0.81817990,0.08376509,0.96599744,0.00084838,0.01958649,0.00216727,0.04197396
-2.73436718,1.84158468,0.17513652,0.86329509,0.08498503,0.99427601,0.00089631,0.02139130,0.00235845,0.04335538
-2.72836418,1.91621892,0.17916242,0.91113512,0.08649389,1.02058940,0.00094755,0.02326548,0.00256601,0.04481778
-2.72236118,1.99136399,0.18405708,0.96101864,0.08822691,1.04449736,0.00100135,0.02518888,0.00278808,0.04634626
-2.71635818,2.06587484,0.18961242,1.01225023,0.09012718,1.06562300,0.00105692,0.02713977,0.00302260,0.04792719
-2.71035518,2.13866538,0.19563297,1.06412939,0.09214604,1.08365803,0.00111338,0.02909518,0.00326739,0.04954809
-2.70435218,2.20872135,0.20193691,1.11596061,0.09424324,1.09836532,0.00116980,0.03103129,0.00352010,0.05119743
-2.69834917,2.27511191,0.20835691,1.16706432,0.09638684,1.10957883,0.00122521,0.03292392,0.00377830,0.05286429
-2.69234617,2.33700005,0.21474112,1.21678872,0.09855298,1.11720138,0.00127862,0.03474902,0.00403946,0.05453804
-2.68634317,2.39365190,0.22095390,1.26452203,0.10072538,1.12120042,0.00132905,0.03648323,0.00430098,0.05620797
-2.68034017,2.44444491,0.22687663,1.30970499,0.10289475,1.12160252,0.00137555,0.03810437,0.00456028,0.05786291
-2.67433717,2.48887477,0.23240821,1.35184278,0.10505804,1.11848686,0.00141724,0.03959195,0.00481474,0.05949095
-2.66833417,2.52656105,0.23746549,1.39051627,0.10721763,1.11197821,0.00145329,0.04092767,0.00506183,0.06107915
-2.66233117,2.55725111,0.24198333,1.42539165,0.10938044,1.10223991,0.00148302,0.04209578,0.00529907,0.06261339
-2.65632816,2.58082237,0.24591446,1.45622807,0.11155695,1.08946717,0.00150587,0.04308342,0.00552411,0.06407836
-2.65032516,2.59728229,0.24922889,1.48288289,0.11376035,1.07388098,0.00152143,0.04388090,0.00573476,0.06545761
-2.64432216,2.60676614,0.25191303,1.50531394,0.11600551,1.05572274,0.00152949,0.04448180,0.00592900,0.06673376
-2.63831916,2.60953224,0.25396840,1.52357868,0.11830815,1.03524990,0.00153003,0.04488303,0.00610502,0.06788884
-2.63231616,2.60595456,0.25540995,1.53783015,0.12068399,1.01273240,0.00152324,0.04508481,0.00626126,0.06890473
-2.62631316,2.59651271,0.25626420,1.54830974,0.12314795,0.98844994,0.00150952,0.04509056,0.00639643,0.06976370
-2.62031016,2.58177955,0.25656692,1.55533703,0.12571345,0.96268998,0.00148947,0.04490665,0.00650951,0.07044899
-2.61430715,2.56240649,0.25636086,1.55929723,0.12839183,0.93574613,0.00146390,0.04454217,0.00659980,0.07094548
-2.60830415,2.53910709,0.25569328,1.56062652,0.13119181,0.90791691,0.00143378,0.04400864,0.00666690,0.07124032
-2.60230115,2.51263929,0.25461357,1.55979625,0.13411904,0.87950445,0.00140026,0.04331963,0.00671074,0.07132355
-2.59629815,2.48378689,0.25317104,1.55729650,0.13717584,0.85081314,0.00136459,0.04249041,0.00673157,0.07118869
-2.59029515,2.45334088,0.25141290,1.55361969,0.14036089,0.82214788,0.00132814,0.04153759,0.00672997,0.07083316
-2.58429215,2.42208122,0.24938265,1.54924517,0.14366911,0.79381192,0.00129230,0.04047878,0.00670682,0.07025873
-2.57828914,2.39075953,0.24711884,1.54462508,0.14709158,0.76610414,0.00125850,0.03933216,0.00666329,0.06947169
-2.57228614,2.36008338,0.24465430,1.54017215,0.15061549,0.73931581,0.00122811,0.03811626,0.00660083,0.06848298
-2.56628314,2.33070235,0.24201581,1.53624976,0.15422420,0.71372691,0.00120244,0.03684954,0.00652112,0.06730809
-2.56028014,2.30319626,0.23922425,1.53316432,0.15789733,0.68960204,0.00118268,0.03555019,0.00642605,0.06596691
-2.55427714,2.27806578,0.23629517,1.53116018,0.16161086,0.66718609,0.00116986,0.03423581,0.00631767,0.06448336
-2.54827414,2.25572543,0.23323965,1.53041687,0.16533727,0.64669998,0.00116483,0.03292320,0.00619816,0.06288491
-2.54227114,2.23649897,0.23006553,1.53104845,0.16904576,0.62833658,0.00116820,0.03162816,0.00606976,0.06120203
-2.53626813,2.22061723,0.22677870,1.53310476,0.17270250,0.61225711,0.00118037,0.03036527,0.00593475,0.05946755
-2.53026513,2.20821811,0.22338459,1.53657425,0.17627088,0.59858828,0.00120147,0.02914777,0.00579541,0.05771594
-2.52426213,2.19934882,0.21988954,1.54138804,0.17971189,0.58742039,0.00123138,0.02798743,0.00565395,0.05598263
-2.51825913,2.19397020,0.21630216,1.54742498,0.18298458,0.57880656,0.00126971,0.02689442,0.00551252,0.05430329
-2.51225613,2.19196299,0.21263446,1.55451752,0.18604662,0.57276333,0.00131583,0.02587731,0.00537318,0.05271321
-2.50625313,2.19313614,0.20890281,1.56245818,0.18885498,0.56927255,0.00136889,0.02494305,0.00523785,0.05124670
-2.50025013,2.19723698,0.20512862,1.57100672,0.19136677,0.56828480,0.00142782,0.02409699,0.00510836,0.04993660
-2.49424712,2.20396325,0.20133878,1.57989776,0.19354018,0.56972409,0.00149138,0.02334296,0.00498643,0.04881389
-2.48824412,2.21297702,0.19756586,1.58884920,0.19533565,0.57349382,0.00155822,0.02268345,0.00487368,0.04790742
-2.48224112,2.22392009,0.19384802,1.59757128,0.19671709,0.57948366,0.00162689,0.02211974,0.00477167,0.04724375
-2.47623812,2.23643089,0.19022879,1.60577637,0.19765321,0.58757714,0.00169588,0.02165215,0.00468192,0.04684705
-2.47023512,2.25016234,0.18675660,1.61318954,0.19811899,0.59765953,0.00176370,0.02128029,0.00460596,0.04673913
-2.46423212,2.26480023,0.18348430,1.61955976,0.19809704,0.60962559,0.00182891,0.02100333,0.00454533,0.04693953
-2.45822911,2.28008143,0.18046843,1.62467147,0.19757901,0.62338673,0.00189018,0.02082030,0.00450165,0.04746556
-2.45222611,2.29581117,0.17776854,1.62835626,0.19656685,0.63887713,0.00194629,0.02073033,0.00447657,0.04833247
-2.44622311,2.31187858,0.17544636,1.63050427,0.19507381,0.65605837,0.00199621,0.02073291,0.00447185,0.04955346
-2.44022011,2.32826942,0.17356496,1.63107454,0.19312530,0.67492220,0.00203911,0.02082812,0.00448932,0.05113969
-2.43421711,2.34507526,0.17218782,1.63010404,0.19075928,0.69549109,0.00207439,0.02101672,0.00453083,0.05310018
-2.42821411,2.36249816,0.17137786,1.62771444,0.18802637,0.71781645,0.00210167,0.02130026,0.00459824,0.05544160
-2.42221111,2.38085019,0.17119636,1.62411625,0.18498952,0.74197430,0.00212082,0.02168104,0.00469336,0.05816793
-2.41620810,2.40054739,0.17170177,1.61960966,0.18172323,0.76805855,0.00213194,0.02216203,0.00481783,0.06127999
-2.41020510,2.42209797,0.17294846,1.61458184,0.17831230,0.79617209,0.00213534,0.02274669,0.00497306,0.06477486
-2.40420210,2.44608482,0.17498536,1.60950033,0.17485032,0.82641604,0.00213154,0.02343867,0.00516013,0.06864521
-2.39819910,2.47314298,0.17785451,1.60490271,0.17143765,0.85887758,0.00212121,0.02424151,0.00537965,0.07287856
-2.39219610,2.50393282,0.18158958,1.60138259,0.16817923,0.89361715,0.00210514,0.02515821,0.00563168,0.07745657
-2.38619310,2.53911008,0.18621443,1.59957254,0.16518216,0.93065558,0.00208421,0.02619086,0.00591561,0.08235434
-2.38019010,2.57929429,0.19174166,1.60012450,0.16255320,0.96996193,0.00205937,0.02734018,0.00623007,0.08753984
-2.37418709,2.62503706,0.19817139,1.60368857,0.16039627,1.01144293,0.00203154,0.02860511,0.00657289,0.09297348
-2.36818409,2.67679199,0.20549023,1.61089108,0.15881006,1.05493460,0.00200162,0.02998248,0.00694104,0.09860800
-2.36218109,2.73488778,0.21367049,1.62231299,0.15788578,1.10019678,0.00197043,0.03146669,0.00733062,0.10438850
-2.35617809,2.79950616,0.22266989,1.63846959,0.15770530,1.14691108,0.00193872,0.03304954,0.00773688,0.11025297
-2.35017509,2.87066577,0.23243159,1.65979236,0.15833944,1.19468260,0.00190708,0.03472008,0.00815434,0.11613300
-2.34417209,2.94821292,0.24288473,1.68661391,0.15984680,1.24304547,0.00187598,0.03646474,0.00857681,0.12195500
-2.33816908,3.03181988,0.25394548,1.71915645,0.16227280,1.29147232,0.00184575,0.03826737,0.00899761,0.12764162
-2.33216608,3.12099050,0.26551857,1.75752421,0.16564923,1.33938713,0.00181655,0.04010957,0.00940968,0.13311365
-2.32616308,3.21507304,0.27749922,1.80169999,0.16999401,1.38618120,0.00178842,0.04197108,0.00980580,0.13829198
-2.32016008,3.31327923,0.28977553,1.85154566,0.17531139,1.43123124,0.00176129,0.04383021,0.01017878,0.14309988
-2.31415708,3.41470846,0.30223113,1.90680643,0.18159227,1.47391908,0.00173494,0.04566438,0.01052171,0.14746532
-2.30815408,3.51837565,0.31474801,1.96711825,0.18881484,1.51365165,0.00170912,0.04745076,0.01082812,0.15132326
-2.30215108,3.62324124,0.32720948,2.03201788,0.19694532,1.54988060,0.00168349,0.04916684,0.01109221,0.15461784
-2.29614807,3.72824158,0.33950302,2.10095487,0.20593881,1.58212026,0.00165771,0.05079102,0.01130903,0.15730435
-2.29014507,3.83231825,0.35152303,2.17330485,0.21574026,1.60996329,0.00163142,0.05230322,0.01147459,0.15935085
-2.28414207,3.93444491,0.36317328,2.24838340,0.22628549,1.63309317,0.00160431,0.05368538,0.01158600,0.16073942
-2.27813907,4.03365046,0.37436893,2.32546007,0.23750224,1.65129290,0.00157609,0.05492186,0.01164151,0.16146694
-2.27213607,4.12903790,0.38503823,2.40377203,0.24931129,1.66444965,0.00154655,0.05599985,0.01164055,0.16154533
-2.26613307,4.21979833,0.39512354,2.48253708,0.26162769,1.67255523,0.00151558,0.05690962,0.01158369,0.16100128
-2.26013007,4.30522007,0.40458203,2.56096588,0.27436195,1.67570241,0.00148313,0.05764464,0.01147259,0.15987548
-2.25412706,4.38469315,0.41338565,2.63827332,0.28742143,1.67407753,0.00144925,0.05820165,0.01130987,0.15822134
-2.24812406,4.45770980,0.42152069,2.71368910,0.30071174,1.66794989,0.00141408,0.05858065,0.01109904,0.15610322
-2.24212106,4.52386145,0.42898688,2.78646762,0.31413820,1.65765855,0.00137785,0.05878475,0.01084428,0.15359443
-2.23611806,4.58283326,0.43579600,2.85589720,0.32760735,1.64359734,0.00134084,0.05881998,0.01055031,0.15077483
-2.23011506,4.63439695,0.44197012,2.92130882,0.34102848,1.62619893,0.00130342,0.05869504,0.01022225,0.14772828
-2.22411206,4.67840267,0.44753967,2.98208437,0.35431500,1.60591864,0.00126599,0.05842094,0.00986540,0.14454006
-2.21810905,4.71477061,0.45254110,3.03766435,0.36738576,1.58321889,0.00122897,0.05801070,0.00948511,0.14129422
-2.21210605,4.74348284,0.45701460,3.08755489,0.38016608,1.55855474,0.00119279,0.05747891,0.00908666,0.13807110
-2.20610305,4.76457561,0.46100159,3.13133391,0.39258857,1.53236120,0.00115789,0.05684132,0.00867513,0.13494506
-2.20010005,4.77813234,0.46454229,3.16865622,0.40459348,1.50504254,0.00112468,0.05611441,0.00825532,0.13198238
-2.19409705,4.78427723,0.46767342,3.19925716,0.41612876,1.47696395,0.00109353,0.05531497,0.00783165,0.12923957
-2.18809405,4.78316934,0.47042598,3.22295469,0.42714961,1.44844546,0.00106476,0.05445960,0.00740817,0.12676203
-2.18209105,4.77499713,0.47282331,3.23964963,0.43761769,1.41975822,0.00103864,0.05356435,0.00698850,0.12458308
