energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
0.05702851,1.55210763,0.31939270,0.05497868,0.01005077,0.17282574,0.31260035,1.01725659,0.05041799,0.20743106
0.06303152,1.54354366,0.32146291,0.05466701,0.00931626,0.16906568,0.31970992,1.01591025,0.04889355,0.20836107
0.06903452,1.53450068,0.32500696,0.05433646,0.00861828,0.16572411,0.32658351,1.01365172,0.04728488,0.20891365
0.07503752,1.52498804,0.33017839,0.05400266,0.00796995,0.16279766,0.33316729,1.01033154,0.04562195,0.20912155
0.08104052,1.51508707,0.33709710,0.05368331,0.00738317,0.16029110,0.33942279,1.00585211,0.04393997,0.20903304
0.08704352,1.50495102,0.34584415,0.05339764,0.00686845,0.15821788,0.34532818,1.00017236,0.04227857,0.20871032
0.09304652,1.49480132,0.35645740,0.05316581,0.00643475,0.15660011,0.35087855,0.99330990,0.04068083,0.20822726
0.09904952,1.48492028,0.36892817,0.05300821,0.00608949,0.15546781,0.35608550,0.98534065,0.03919215,0.20766662
0.10505253,1.47564081,0.38319913,0.05294467,0.00583843,0.15485788,0.36097585,0.97639591,0.03785914,0.20711670
0.11105553,1.46733367,0.39916346,0.05299371,0.00568568,0.15481240,0.36558957,0.96665742,0.03672833,0.20666779
0.11705853,1.46039282,0.41666537,0.05317181,0.00563369,0.15537682,0.36997706,0.95635030,0.03584507,0.20640831
0.12306153,1.45521951,0.43550212,0.05349262,0.00568322,0.15659773,0.37419587,0.94573453,0.03525230,0.20642097
0.12906453,1.45220592,0.45542752,0.05396639,0.00583335,0.15852068,0.37830705,0.93509510,0.03498955,0.20677900
0.13506753,1.45171887,0.47615677,0.05459939,0.00608151,0.16118786,0.38237119,0.92473141,0.03509196,0.20754277
0.14107054,1.45408434,0.49737276,0.05539347,0.00642346,0.16463591,0.38644457,0.91494620,0.03558941,0.20875669
0.14707354,1.45957340,0.51873342,0.05634584,0.00685332,0.16889391,0.39057528,0.90603449,0.03650584,0.21044680
0.15307654,1.46839000,0.53988019,0.05744890,0.00736359,0.17398162,0.39479987,0.89827296,0.03785864,0.21261902
0.15907954,1.48066122,0.56044718,0.05869030,0.00794524,0.17990800,0.39914044,0.89191004,0.03965824,0.21525816
0.16508254,1.49643018,0.58007079,0.06005319,0.00858774,0.18667016,0.40360243,0.88715720,0.04190776,0.21832789
0.17108554,1.51565203,0.59839958,0.06151657,0.00927924,0.19425269,0.40817335,0.88418166,0.04460289,0.22177151
0.17708854,1.53819322,0.61510386,0.06305584,0.01000665,0.20262743,0.41282229,0.88310084,0.04773176,0.22551370
0.18309155,1.56383393,0.62988496,0.06464353,0.01075593,0.21175367,0.41750062,0.88397876,0.05127512,0.22946318
0.18909455,1.59227390,0.64248358,0.06625007,0.01151225,0.22157882,0.42214361,0.88682447,0.05520645,0.23351603
0.19509755,1.62314130,0.65268721,0.06784474,0.01226036,0.23203950,0.42667298,0.89159272,0.05949236,0.23755989
0.20110055,1.65600449,0.66033623,0.06939664,0.01298489,0.24306304,0.43100044,0.89818671,0.06409303,0.24147849
0.20710355,1.69038633,0.66532853,0.07087574,0.01367071,0.25456925,0.43503190,0.90646297,0.06896280,0.24515665
0.21310655,1.72578056,0.66762261,0.07225388,0.01430337,0.26647263,0.43867222,0.91623811,0.07405094,0.24848542
0.21910955,1.76166963,0.66723909,0.07350579,0.01486942,0.27868467,0.44183034,0.92729719,0.07930251,0.25136700
0.22511256,1.79754357,0.66426050,0.07460999,0.01535688,0.29111646,0.44442440,0.93940352,0.08465940,0.25371952
0.23111556,1.83291903,0.65882964,0.07554966,0.01575558,0.30368123,0.44638679,0.95230928,0.09006147,0.25548110
0.23711856,1.86735785,0.65114647,0.07631327,0.01605746,0.31629702,0.44766861,0.96576676,0.09544783,0.25661333
0.24312156,1.90048454,0.64146369,0.07689515,0.01625687,0.32888915,0.44824357,0.97953952,0.10075823,0.25710367
0.24912456,1.93200174,0.63008122,0.07729582,0.01635076,0.34139255,0.44811087,0.99341324,0.10593449,0.25696688
0.25512756,1.96170322,0.61733985,0.07752214,0.01633879,0.35375377,0.44729708,1.00720545,0.11092197,0.25624532
0.26113057,1.98948368,0.60361401,0.07758721,0.01622337,0.36593260,0.44585672,1.02077402,0.11567101,0.25500800
0.26713357,2.01534481,0.58930411,0.07751014,0.01600957,0.37790324,0.44387157,1.03402372,0.12013836,0.25334850
0.27313657,2.03939723,0.57482839,0.07731553,0.01570497,0.38965484,0.44144872,1.04691061,0.12428833,0.25138183
0.27913957,2.06185814,0.56061463,0.07703283,0.01531941,0.40119152,0.43871729,1.05944407,0.12809392,0.24924028
0.28514257,2.08304432,0.54709153,0.07669545,0.01486468,0.41253163,0.43582408,1.07168610,0.13153752,0.24706852
0.29114557,2.10336079,0.53468022,0.07633978,0.01435412,0.42370643,0.43292817,1.08374800,0.13461146,0.24501811
0.29714857,2.12328517,0.52378567,0.07600407,0.01380215,0.43475802,0.43019483,1.09578448,0.13731805,0.24324168
0.30315158,2.14334833,0.51478823,0.07572720,0.01322388,0.44573667,0.42778887,1.10798524,0.13966934,0.24188698
0.30915458,2.16411176,0.50803532,0.07554744,0.01263456,0.45669767,0.42586780,1.12056451,0.14168645,0.24109115
0.31515758,2.18614259,0.50383341,0.07550119,0.01204910,0.46769762,0.42457499,1.13374886,0.14339846,0.24097533
0.32116058,2.20998707,0.50244029,0.07562170,0.01148170,0.47879058,0.42403329,1.14776380,0.14484107,0.24163990
0.32716358,2.23614355,0.50405792,0.07593795,0.01094535,0.49002394,0.42433914,1.16281971,0.14605476,0.24316051
0.33316658,2.26503607,0.50882587,0.07647357,0.01045152,0.50143440,0.42555775,1.17909788,0.14708289,0.24558510
0.33916958,2.29698969,0.51681564,0.07724593,0.01000985,0.51304421,0.42771921,1.19673712,0.14796951,0.24893187
0.34517259,2.33220851,0.52802610,0.07826542,0.00962797,0.52485773,0.43081601,1.21582162,0.14875723,0.25318841
0.35117559,2.37075760,0.54238018,0.07953488,0.00931127,0.53685867,0.43480191,1.23637080,0.14948501,0.25831187
0.35717859,2.41254943,0.55972312,0.08104929,0.00906294,0.54900795,0.43959226,1.25833139,0.15018623,0.26423024
0.36318159,2.45733567,0.57982254,0.08279574,0.00888389,0.56124251,0.44506575,1.28157234,0.15088694,0.27084446
0.36918459,2.50470466,0.60237035,0.08475351,0.00877287,0.57347493,0.45106758,1.30588279,0.15160448,0.27803150
0.37518759,2.55408494,0.62698685,0.08689449,0.00872662,0.58559406,0.45741384,1.33097319,0.15234650,0.28564798
0.38119060,2.60475449,0.65322687,0.08918375,0.00874004,0.59746654,0.46389701,1.35647958,0.15311044,0.29353438
0.38719360,2.65585577,0.68058809,0.09158037,0.00880646,0.60893924,0.47029221,1.38197090,0.15388353,0.30151953
0.39319660,2.70641560,0.70852131,0.09403839,0.00891790,0.61984240,0.47636416,1.40695901,0.15464324,0.30942528
0.39919960,2.75536946,0.73644257,0.09650792,0.00906538,0.62999356,0.48187434,1.43091103,0.15535816,0.31707112
0.40520260,2.80158916,0.76374668,0.09893630,0.00923924,0.63920188,0.48658831,1.45326350,0.15598936,0.32427863
0.41120560,2.84391287,0.78982189,0.10126946,0.00942944,0.64727288,0.49028264,1.47343783,0.15649200,0.33087567
0.41720860,2.88117647,0.81406520,0.10345313,0.00962588,0.65401338,0.49275147,1.49085640,0.15681726,0.33670016
0.42321161,2.91224512,0.83589779,0.10543418,0.00981870,0.65923646,0.49381234,1.50495879,0.15691436,0.34160333
0.42921461,2.93604402,0.85478003,0.10716184,0.00999850,0.66276629,0.49331102,1.51521747,0.15673268,0.34545259
0.43521761,2.95158736,0.87022557,0.10858887,0.01015664,0.66444280,0.49112543,1.52115254,0.15622383,0.34813378
0.44122061,2.95800466,0.88181399,0.10967261,0.01028539,0.66412590,0.48716838,1.52234504,0.15534355,0.34955289
0.44722361,2.95456383,0.88920153,0.11037591,0.01037810,0.66169931,0.48138917,1.51844839,0.15405347,0.34963735
0.45322661,2.94069022,0.89212954,0.11066792,0.01042931,0.65707383,0.47377403,1.50919774,0.15232254,0.34833678
0.45922961,2.91598150,0.89043041,0.11052472,0.01043484,0.65019010,0.46434550,1.49441702,0.15012822,0.34562338
0.46523262,2.88021785,0.88403067,0.10992981,0.01039183,0.64102058,0.45316080,1.47402359,0.14745722,0.34149179
0.47123562,2.83336754,0.87295137,0.10887434,0.01029869,0.62957099,0.44030936,1.44803035,0.14430600,0.33595876
0.47723862,2.77558778,0.85730557,0.10735729,0.01015513,0.61588098,0.42590953,1.41654553,0.14068086,0.32906234
0.48324162,2.70722098,0.83729338,0.10538542,0.00996201,0.60002404,0.41010483,1.37977000,0.13659773,0.32086083
0.48924462,2.62878668,0.81319446,0.10297303,0.00972131,0.58210676,0.39305968,1.33799251,0.13208164,0.31143141
0.49524762,2.54096933,0.78535866,0.10014160,0.00943597,0.56226724,0.37495496,1.29158284,0.12716599,0.30086854
0.50125063,2.44460244,0.75419490,0.09691929,0.00910976,0.54067285,0.35598332,1.24098318,0.12189150,0.28928198
0.50725363,2.34064949,0.72015895,0.09334024,0.00874713,0.51751724,0.33634467,1.18669797,0.11630512,0.27679471
0.51325663,2.23018202,0.68374046,0.08944386,0.00835308,0.49301675,0.31624166,1.12928251,0.11045875,0.26354050
0.51925963,2.11435574,0.64544975,0.08527387,0.00793299,0.46740618,0.29587545,1.06933062,0.10440790,0.24966136
0.52526263,1.99438502,0.60580478,0.08087739,0.00749243,0.44093410,0.27544185,1.00746166,0.09821029,0.23530479
0.53126563,1.87151659,0.56531875,0.07630386,0.00703709,0.41385786,0.25512779,0.94430736,0.09192459,0.22062097
0.53726863,1.74700318,0.52448864,0.07160402,0.00657259,0.38643829,0.23510827,0.88049862,0.08560904,0.20575985
0.54327164,1.62207771,0.48378505,0.06682882,0.00610437,0.35893438,0.21554376,0.81665284,0.07932026,0.19086836
0.54927464,1.49792887,0.44364349,0.06202836,0.00563759,0.33159807,0.19657817,0.75336194,0.07311216,0.17608767
0.55527764,1.37567865,0.40445740,0.05725093,0.00517703,0.30466929,0.17833730,0.69118155,0.06703495,0.16155066
0.56128064,1.25636246,0.36657289,0.05254204,0.00472704,0.27837147,0.16092781,0.63062146,0.06113432,0.14737963
0.56728364,1.14091245,0.33028519,0.04794369,0.00429143,0.25290754,0.14443673,0.57213773,0.05545079,0.13368443
0.57328664,1.03014423,0.29583695,0.04349361,0.00387351,0.22845674,0.12893144,0.51612658,0.05001922,0.12056087
0.57928964,0.92474755,0.26341808,0.03922478,0.00347601,0.20517215,0.11446015,0.46292015,0.04486846,0.10808968
0.58529265,0.82528077,0.23316710,0.03516507,0.00310107,0.18317911,0.10105270,0.41278419,0.04002125,0.09633581
0.59129565,0.73216936,0.20517381,0.03133696,0.00275031,0.16257451,0.08872187,0.36591773,0.03549423,0.08534835
0.59729865,0.64570813,0.17948307,0.02775759,0.00242479,0.14342693,0.07746491,0.32245448,0.03129810,0.07516074
0.60330165,0.56606692,0.15609942,0.02443881,0.00212508,0.12577765,0.06726535,0.28246600,0.02743792,0.06579153
0.60930465,0.49329944,0.13499243,0.02138744,0.00185128,0.10964233,0.05809504,0.24596631,0.02391357,0.05724544
0.61530765,0.42735468,0.11610243,0.01860571,0.00160308,0.09501337,0.04991631,0.21291768,0.02072028,0.04951480
0.62131066,0.36809031,0.09934652,0.01609169,0.00137984,0.08186280,0.04268420,0.18323742,0.01784920,0.04258116
0.62731366,0.31528761,0.08462457,0.01383989,0.00118060,0.07014548,0.03634871,0.15680533,0.01528808,0.03641712
0.63331666,0.26866723,0.07182519,0.01184192,0.00100418,0.05980263,0.03085702,0.13347148,0.01302198,0.03098832
0.63931966,0.22790523,0.06083133,0.01008708,0.00084921,0.05076540,0.02615564,0.11306414,0.01103392,0.02625533
0.64532266,0.19264891,0.05152558,0.00856314,0.00071421,0.04295842,0.02219238,0.09539747,0.00930555,0.02217563
0.65132566,0.16253187,0.04379493,0.00725689,0.00059763,0.03630328,0.01891823,0.08027888,0.00781784,0.01870540
0.65732866,0.13718798,0.03753500,0.00615482,0.00049788,0.03072171,0.01628900,0.06751577,0.00655164,0.01580124
0.66333167,0.11626390,0.03265371,0.00524370,0.00041340,0.02613842,0.01426670,0.05692158,0.00548819,0.01342169
0.66933467,0.09942988,0.02907419,0.00451103,0.00034270,0.02248367,0.01282076,0.04832095,0.00460960,0.01152846
0.67533767,0.08638861,0.02673714,0.00394551,0.00028434,0.01969529,0.01192890,0.04155392,0.00389924,0.01008756
0.68134067,0.07688215,0.02560239,0.00353738,0.00023700,0.01772028,0.01157779,0.03647926,0.00334198,0.00907007
0.68734367,0.07069670,0.02564976,0.00327862,0.00019949,0.01651596,0.01176330,0.03297669,0.00292445,0.00845265
0.69334667,0.06766521,0.02687919,0.00316316,0.00017073,0.01605052,0.01249058,0.03094817,0.00263515,0.00821790
0.69934967,0.06766800,0.02931007,0.00318689,0.00014979,0.01630320,0.01377361,0.03031817,0.00246448,0.00835434
0.70535268,0.07063123,0.03297982,0.00334766,0.00013587,0.01726387,0.01563460,0.03103306,0.00240474,0.00885614
0.71135568,0.07652336,0.03794166,0.00364508,0.00012830,0.01893217,0.01810284,0.03305952,0.00244999,0.00972273
0.71735868,0.08534979,0.04426155,0.00408037,0.00012653,0.02131617,0.02121333,0.03638220,0.00259591,0.01095799
0.72336168,0.09714565,0.05201440,0.00465597,0.00013012,0.02443063,0.02500492,0.04100050,0.00283957,0.01256936
0.72936468,0.11196698,0.06127950,0.00537520,0.00013871,0.02829480,0.02951816,0.04692477,0.00317915,0.01456668
0.73536768,0.12988060,0.07213525,0.00624176,0.00015204,0.03292989,0.03479283,0.05417182,0.00361360,0.01696088
0.74137069,0.15095265,0.08465337,0.00725921,0.00016990,0.03835626,0.04086513,0.06276001,0.00414233,0.01976247
0.74737369,0.17523649,0.09889259,0.00843042,0.00019213,0.04459041,0.04776470,0.07270400,0.00476478,0.02298002
0.75337669,0.20275998,0.11489212,0.00975697,0.00021858,0.05164179,0.05551152,0.08400925,0.00548006,0.02661846
0.75937969,0.23351285,0.13266509,0.01123855,0.00024914,0.05950963,0.06411271,0.09666663,0.00628659,0.03067751
0.76538269,0.26743445,0.15219219,0.01287237,0.00028366,0.06817994,0.07355957,0.11064716,0.00718166,0.03515005
0.77138569,0.30440261,0.17341585,0.01465267,0.00032202,0.07762262,0.08382473,0.12589725,0.00816118,0.04002066
0.77738869,0.34422399,0.19623523,0.01657025,0.00036404,0.08778911,0.09485976,0.14233454,0.00921931,0.04526445
0.78339170,0.38662661,0.22050244,0.01861210,0.00040954,0.09861049,0.10659336,0.15984474,0.01034829,0.05084601
0.78939470,0.43125507,0.24602012,0.02076121,0.00045830,0.10999626,0.11893021,0.17827949,0.01153823,0.05671885
0.79539770,0.47766890,0.27254083,0.02299646,0.00051011,0.12183395,0.13175067,0.19745565,0.01277712,0.06282516
0.80140070,0.52534451,0.29976838,0.02529276,0.00056477,0.13398957,0.14491142,0.21715598,0.01405081,0.06909611
0.80740370,0.57368083,0.32736125,0.02762130,0.00062209,0.14630908,0.15824710,0.23713144,0.01534319,0.07545253
0.81340670,0.62200896,0.35493822,0.02995005,0.00068195,0.15862074,0.17157304,0.25710512,0.01663641,0.08180623
0.81940970,0.66960549,0.38208603,0.03224439,0.00074437,0.17073852,0.18468892,0.27677770,0.01791127,0.08806172
0.82541271,0.71570942,0.40836910,0.03446793,0.00080947,0.18246633,0.19738348,0.29583442,0.01914769,0.09411838
0.83141571,0.75954203,0.43334086,0.03658351,0.00087764,0.19360299,0.20943992,0.31395325,0.02032520,0.09987313
0.83741871,0.80032913,0.45655640,0.03855424,0.00094951,0.20394784,0.22064205,0.33081407,0.02142362,0.10522326
0.84342171,0.83732485,0.47758595,0.04034470,0.00102605,0.21330670,0.23078071,0.34610847,0.02242367,0.11006953
0.84942471,0.86983589,0.49602870,0.04192211,0.00110868,0.22149791,0.23966047,0.35954973,0.02330768,0.11431935
0.85542771,0.89724537,0.51152623,0.04325746,0.00119925,0.22835833,0.24710603,0.37088268,0.02406023,0.11788983
0.86143072,0.91903506,0.52377510,0.04432665,0.00130020,0.23374889,0.25296831,0.37989286,0.02466883,0.12071069
0.86743372,0.93480506,0.53253793,0.04511142,0.00141455,0.23755946,0.25712979,0.38641459,0.02512443,0.12272673
0.87343672,0.94428988,0.53765247,0.04560014,0.00154596,0.23971284,0.25950882,0.39033763,0.02542196,0.12389998
0.87943972,0.94737029,0.53903821,0.04578840,0.00169877,0.24016775,0.26006284,0.39161198,0.02556064,0.12421112
0.88544272,0.94408013,0.53670015,0.04567933,0.00187801,0.23892043,0.25879022,0.39025075,0.02554420,0.12366034
0.89144572,0.93460788,0.53072970,0.04528370,0.00208934,0.23600508,0.25573069,0.38633073,0.02538102,0.12226755
0.89744872,0.91929280,0.52130234,0.04461971,0.00233905,0.23149286,0.25096431,0.37999078,0.02508399,0.12007179
0.90345173,0.89861580,0.50867250,0.04371253,0.00263394,0.22548969,0.24460905,0.37142805,0.02467033,0.11713004
0.90945473,0.87318535,0.49316561,0.04259360,0.00298118,0.21813278,0.23681711,0.36089217,0.02416118,0.11351539
0.91545773,0.84371915,0.47516779,0.04129974,0.00338821,0.20958623,0.22777004,0.34867770,0.02358112,0.10931467
0.92146073,0.81102225,0.45511361,0.03987201,0.00386245,0.20003576,0.21767315,0.33511518,0.02295750,0.10462565
0.92746373,0.77596260,0.43347251,0.03835447,0.00441112,0.18968289,0.20674911,0.32056106,0.02231976,0.09955395
0.93346673,0.73944504,0.41073436,0.03679289,0.00504096,0.17873882,0.19523132,0.30538709,0.02169856,0.09420982
0.93946973,0.70238467,0.38739483,0.03523335,0.00575789,0.16741820,0.18335719,0.28996956,0.02112498,0.08870484
0.94547274,0.66568078,0.36394111,0.03372087,0.00656672,0.15593316,0.17136163,0.27467864,0.02062958,0.08314879
0.95147574,0.63019216,0.34083853,0.03229816,0.00747081,0.14448767,0.15947095,0.25986857,0.02024156,0.07764674
0.95747874,0.59671465,0.31851845,0.03100438,0.00847177,0.13327255,0.14789748,0.24586858,0.01998789,0.07229645
0.96348174,0.56596164,0.29736794,0.02987413,0.00956915,0.12246118,0.13683492,0.23297531,0.01989249,0.06718628
0.96948474,0.53854802,0.27772142,0.02893655,0.01076017,0.11220603,0.12645472,0.22144650,0.01997550,0.06239348
0.97548774,0.51497801,0.25985442,0.02821463,0.01203956,0.10263616,0.11690335,0.21149639,0.02025264,0.05798311
0.98149075,0.49563699,0.24397964,0.02772474,0.01339939,0.09385552,0.10830062,0.20329278,0.02073469,0.05400735
0.98749375,0.48078737,0.23024518,0.02747641,0.01482908,0.08594214,0.10073897,0.19695570,0.02142708,0.05050547
0.99349675,0.47056846,0.21873500,0.02747226,0.01631544,0.07894820,0.09428360,0.19255771,0.02232965,0.04750415
0.99949975,0.46500004,0.20947124,0.02770819,0.01784282,0.07290074,0.08897346,0.19012566,0.02343651,0.04501825
1.00550275,0.46398937,0.20241845,0.02817377,0.01939344,0.06780304,0.08482284,0.18964368,0.02473617,0.04305194
1.01150575,0.46734104,0.19748926,0.02885283,0.02094777,0.06363646,0.08182357,0.19105735,0.02621170,0.04160008
1.01750875,0.47476948,0.19455133,0.02972416,0.02248499,0.06036282,0.07994756,0.19427864,0.02784118,0.04064972
1.02351176,0.48591325,0.19343528,0.03076236,0.02398363,0.05792690,0.07914961,0.19919145,0.02959825,0.04018183
1.02951476,0.50035079,0.19394331,0.03193888,0.02542214,0.05625928,0.07937031,0.20565761,0.03145279,0.04017283
1.03551776,0.51761702,0.19585814,0.03322296,0.02677967,0.05527925,0.08053902,0.21352282,0.03337182,0.04059626
1.04152076,0.53722006,0.19895208,0.03458280,0.02803666,0.05489777,0.08257668,0.22262261,0.03532042,0.04142412
1.04752376,0.55865772,0.20299595,0.03598653,0.02917561,0.05502040,0.08539842,0.23278779,0.03726275,0.04262812
1.05352676,0.58143301,0.20776741,0.03740330,0.03018164,0.05555013,0.08891596,0.24384949,0.03916320,0.04418064
1.05952976,0.60506837,0.21305875,0.03880419,0.03104304,0.05639009,0.09303960,0.25564336,0.04098737,0.04605539
1.06553277,0.62911798,0.21868363,0.04016304,0.03175170,0.05744614,0.09767997,0.26801297,0.04270323,0.04822784
1.07153577,0.65317796,0.22448267,0.04145716,0.03230336,0.05862915,0.10274929,0.28081228,0.04428201,0.05067523
1.07753877,0.67689400,0.23032783,0.04266779,0.03269780,0.05985706,0.10816234,0.29390707,0.04569908,0.05337641
1.08354177,0.69996639,0.23612524,0.04378050,0.03293872,0.06105670,0.11383700,0.30717551,0.04693461,0.05631141
1.08954477,0.72215228,0.24181651,0.04478526,0.03303361,0.06216521,0.11969457,0.32050768,0.04797412,0.05946072
1.09554777,0.74326521,0.24737850,0.04567642,0.03299335,0.06313111,0.12565968,0.33380441,0.04880872,0.06280451
1.10155078,0.76317220,0.25282150,0.04645244,0.03283176,0.06391509,0.13166010,0.34697540,0.04943518,0.06632175
1.10755378,0.78178846,0.25818584,0.04711547,0.03256493,0.06449026,0.13762632,0.35993685,0.04985576,0.06998924
1.11355678,0.79907030,0.26353722,0.04767076,0.03221055,0.06484207,0.14349110,0.37260889,0.05007786,0.07378081
1.11955978,0.81500663,0.26896082,0.04812601,0.03178721,0.06496784,0.14918902,0.38491291,0.05011337,0.07766658
1.12556278,0.82960953,0.27455439,0.04849058,0.03131354,0.06487587,0.15465605,0.39676912,0.04997800,0.08161240
1.13156578,0.84290453,0.28042080,0.04877471,0.03080756,0.06458421,0.15982935,0.40809443,0.04969031,0.08557955
1.13756878,0.85492107,0.28666010,0.04898869,0.03028595,0.06411911,0.16464718,0.41880100,0.04927084,0.08952477
1.14357179,0.86568382,0.29336173,0.04914217,0.02976346,0.06351321,0.16904914,0.42879543,0.04874106,0.09340053
1.14957479,0.87520509,0.30059696,0.04924344,0.02925243,0.06280362,0.17297657,0.43797875,0.04812244,0.09715566
1.15557779,0.88347906,0.30841219,0.04929893,0.02876247,0.06202977,0.17637330,0.44624730,0.04743548,0.10073625
1.16158079,0.89047772,0.31682315,0.04931278,0.02830020,0.06123135,0.17918656,0.45349440,0.04669900,0.10408686
1.16758379,0.89614911,0.32581056,0.04928659,0.02786923,0.06044628,0.18136818,0.45961281,0.04592938,0.10715191
1.17358679,0.90041761,0.33531735,0.04921934,0.02747024,0.05970880,0.18287584,0.46449775,0.04514019,0.10987729
1.17958979,0.90318631,0.34524767,0.04910751,0.02710123,0.05904786,0.18367448,0.46805048,0.04434183,0.11221204
1.18559280,0.90434147,0.35546775,0.04894528,0.02675783,0.05848577,0.18373762,0.47018212,0.04354147,0.11411004
1.19159580,0.90375844,0.36580869,0.04872490,0.02643379,0.05803713,0.18304867,0.47081755,0.04274318,0.11553168
1.19759880,0.90130919,0.37607113,0.04843725,0.02612149,0.05770833,0.18160200,0.46989924,0.04194819,0.11644538
1.20360180,0.89687059,0.38603154,0.04807238,0.02581255,0.05749725,0.17940387,0.46739074,0.04115539,0.11682895
1.20960480,0.89033344,0.39545007,0.04762015,0.02549843,0.05739353,0.17647292,0.46327975,0.04036192,0.11667070
1.21560780,0.88161160,0.40407950,0.04707093,0.02517110,0.05737919,0.17284050,0.45758060,0.03956386,0.11597026
1.22161081,0.87065084,0.41167506,0.04641623,0.02482363,0.05742952,0.16855051,0.45033606,0.03875699,0.11473910
1.22761381,0.85743717,0.41800457,0.04564934,0.02445080,0.05751444,0.16365894,0.44161839,0.03793761,0.11300073
1.23361681,0.84200422,0.42285866,0.04476590,0.02404963,0.05759996,0.15823310,0.43152976,0.03710331,0.11079061
1.23961981,0.82443939,0.42606041,0.04376434,0.02361987,0.05764985,0.15235056,0.42020189,0.03625369,0.10815570
1.24562281,0.80488858,0.42747420,0.04264628,0.02316441,0.05762742,0.14609775,0.40779504,0.03539101,0.10515383
1.25162581,0.78355937,0.42701321,0.04141675,0.02268960,0.05749730,0.13956851,0.39449640,0.03452075,0.10185270
1.25762881,0.76072240,0.42464537,0.04008432,0.02220553,0.05722708,0.13286242,0.38051805,0.03365195,0.09832881
1.26363182,0.73671107,0.42039739,0.03866110,0.02172620,0.05678884,0.12608311,0.36609439,0.03279750,0.09466612
1.26963482,0.71191939,0.41435676,0.03716262,0.02126956,0.05616047,0.11933655,0.35147922,0.03197419,0.09095458
1.27563782,0.68679808,0.40667158,0.03560754,0.02085757,0.05532669,0.11272938,0.33694256,0.03120260,0.08728865
1.28164082,0.66184896,0.39754831,0.03401737,0.02051607,0.05427976,0.10636733,0.32276712,0.03050681,0.08376562
1.28764382,0.63761781,0.38724736,0.03241598,0.02027464,0.05301988,0.10035375,0.30924468,0.02991396,0.08048397
1.29364682,0.61468562,0.37607693,0.03082914,0.02016639,0.05155524,0.09478822,0.29667209,0.02945359,0.07754167
1.29964982,0.59365875,0.36438513,0.02928395,0.02022758,0.04990174,0.08976532,0.28534721,0.02915691,0.07503448
1.30565283,0.57515786,0.35255087,0.02780827,0.02049726,0.04808244,0.08537352,0.27556463,0.02905590,0.07305422
1.31165583,0.55980610,0.34097376,0.02643011,0.02101678,0.04612674,0.08169413,0.26761117,0.02918229,0.07168715
1.31765883,0.54821666,0.33006348,0.02517711,0.02182925,0.04406937,0.07880046,0.26176138,0.02956654,0.07101227
1.32366183,0.54098015,0.32022899,0.02407593,0.02297894,0.04194922,0.07675692,0.25827287,0.03023673,0.07109984
1.32966483,0.53865198,0.31186792,0.02315183,0.02451052,0.03980813,0.07561837,0.25738163,0.03121746,0.07200987
1.33566783,0.54174024,0.30535665,0.02242815,0.02646836,0.03768963,0.07542945,0.25929751,0.03252885,0.07379088
1.34167084,0.55069430,0.30104121,0.02192599,0.02889567,0.03563770,0.07622409,0.26419985,0.03418552,0.07647876
1.34767384,0.56589465,0.29922940,0.02166391,0.03183365,0.03369572,0.07802511,0.27223348,0.03619580,0.08009594
1.35367684,0.58764424,0.30018438,0.02165773,0.03532056,0.03190540,0.08084400,0.28350522,0.03856106,0.08465085
1.35967984,0.61616164,0.30411976,0.02192036,0.03939077,0.03030606,0.08468087,0.29808098,0.04127523,0.09013772
1.36568284,0.65157637,0.31119641,0.02246180,0.04407385,0.02893397,0.08952462,0.31598377,0.04432458,0.09653685
1.37168584,0.69392659,0.32152093,0.02328913,0.04939357,0.02782195,0.09535340,0.33719251,0.04768773,0.10381529
1.37768884,0.74315924,0.33514582,0.02440661,0.05536706,0.02699915,0.10213527,0.36164199,0.05133596,0.11192799
1.38369185,0.79913273,0.35207115,0.02581584,0.06200392,0.02649104,0.10982916,0.38922388,0.05523374,0.12081949
1.38969485,0.86162212,0.37224769,0.02751588,0.06930549,0.02631953,0.11838618,0.41978893,0.05933954,0.13042603
1.39569785,0.93032652,0.39558123,0.02950355,0.07726417,0.02650325,0.12775107,0.45315021,0.06360694,0.14067812
1.40170085,1.00487845,0.42193782,0.03177357,0.08586289,0.02705785,0.13786393,0.48908741,0.06798582,0.15150343
1.40770385,1.08485482,0.45114973,0.03431879,0.09507474,0.02799647,0.14866208,0.52735198,0.07242380,0.16282995
1.41370685,1.16978882,0.48302183,0.03713041,0.10486274,0.02933005,0.16008198,0.56767298,0.07686773,0.17458922
1.41970985,1.25918231,0.51733794,0.04019810,0.11517979,0.03106773,0.17206117,0.60976327,0.08126523,0.18671962
1.42571286,1.35251803,0.55386715,0.04351011,0.12596883,0.03321708,0.18453997,0.65332597,0.08556617,0.19916931
1.43171586,1.44927083,0.59236946,0.04705335,0.13716315,0.03578424,0.19746306,0.69806067,0.08972404,0.21189895
1.43771886,1.54891758,0.63260085,0.05081334,0.14868692,0.03877390,0.21078069,0.74366920,0.09369718,0.22488374
1.44372186,1.65094494,0.67431734,0.05477415,0.16045585,0.04218907,0.22444938,0.78986081,0.09744969,0.23811484
