energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.15457729,2.49814736,0.00478957,0.10224455,0.04149422,1.73302562,0.00000000,0.79749805,1.01052157
-3.14857429,2.48865413,0.00511832,0.10264341,0.04390323,1.71029996,0.00000000,0.77128963,1.01304900
-3.14257129,2.47254743,0.00543340,0.10297404,0.04613503,1.68317750,0.00000000,0.74458122,1.01220329
-3.13656828,2.44937532,0.00572917,0.10317648,0.04814711,1.65165458,0.00000000,0.71746669,1.00773826
-3.13056528,2.41877189,0.00600011,0.10319104,0.04989991,1.61576119,0.00000000,0.69001720,0.99947111
-3.12456228,2.38047611,0.00624096,0.10296063,0.05135808,1.57556848,0.00000000,0.66228590,0.98728853
-3.11855928,2.33434838,0.00644690,0.10243305,0.05249152,1.53119570,0.00000000,0.63431314,0.97115094
-3.11255628,2.28038385,0.00661369,0.10156302,0.05327646,1.48281606,0.00000000,0.60613217,0.95109481
-3.10655328,2.21872188,0.00673783,0.10031410,0.05369616,1.43066114,0.00000000,0.57777472,0.92723294
-3.10055028,2.14965102,0.00681665,0.09866008,0.05374152,1.37502331,0.00000000,0.54927617,0.89975263
-3.09454727,2.07360911,0.00684842,0.09658607,0.05341136,1.31625605,0.00000000,0.52067996,0.86891193
-3.08854427,1.99117833,0.00683240,0.09408906,0.05271243,1.25477181,0.00000000,0.49204110,0.83503388
-3.08254127,1.90307530,0.00676884,0.09117799,0.05165916,1.19103752,0.00000000,0.46342841,0.79849917
-3.07653827,1.81013660,0.00665904,0.08787338,0.05027316,1.12556782,0.00000000,0.43492562,0.75973723
-3.07053527,1.71330015,0.00650521,0.08420641,0.04858248,1.05891620,0.00000000,0.40663121,0.71921622
-3.06453227,1.61358323,0.00631047,0.08021774,0.04662062,0.99166436,0.00000000,0.37865702,0.67743216
-3.05852926,1.51205807,0.00607870,0.07595587,0.04442544,0.92441038,0.00000000,0.35112596,0.63489766
-3.05252626,1.40982597,0.00581444,0.07147533,0.04203794,0.85775600,0.00000000,0.32416886,0.59213047
-3.04652326,1.30799104,0.00552271,0.06683470,0.03950102,0.79229368,0.00000000,0.29792074,0.54964246
-3.04052026,1.20763448,0.00520888,0.06209461,0.03685817,0.72859385,0.00000000,0.27251680,0.50792916
-3.03451726,1.10979054,0.00487846,0.05731574,0.03415229,0.66719296,0.00000000,0.24808838,0.46746034
-3.02851426,1.01542487,0.00453703,0.05255696,0.03142455,0.60858273,0.00000000,0.22475907,0.42867175
-3.02251126,0.92541600,0.00418999,0.04787371,0.02871346,0.55320084,0.00000000,0.20264128,0.39195837
-3.01650825,0.84054053,0.00384248,0.04331656,0.02605401,0.50142357,0.00000000,0.18183340,0.35766921
-3.01050525,0.76146226,0.00349926,0.03893014,0.02347710,0.45356034,0.00000000,0.16241761,0.32610372
-3.00450225,0.68872536,0.00316462,0.03475236,0.02100907,0.40985029,0.00000000,0.14445858,0.29750988
-2.99849925,0.62275166,0.00284226,0.03081392,0.01867150,0.37046095,0.00000000,0.12800287,0.27208374
-2.99249625,0.56384155,0.00253533,0.02713816,0.01648114,0.33548874,0.00000000,0.11307923,0.24997054
-2.98649325,0.51217839,0.00224634,0.02374119,0.01445006,0.30496122,0.00000000,0.09969951,0.23126691
-2.98049025,0.46783575,0.00197720,0.02063225,0.01258587,0.27884090,0.00000000,0.08786021,0.21602427
-2.97448724,0.43078689,0.00172924,0.01781427,0.01089215,0.25703018,0.00000000,0.07754456,0.20425290
-2.96848424,0.40091599,0.00150322,0.01528459,0.00936887,0.23937735,0.00000000,0.06872485,0.19592666
-2.96248124,0.37803051,0.00129944,0.01303578,0.00801296,0.22568324,0.00000000,0.06136498,0.19098805
-2.95647824,0.36187393,0.00111775,0.01105651,0.00681885,0.21570832,0.00000000,0.05542305,0.18935330
-2.95047524,0.35213855,0.00095765,0.00933240,0.00577900,0.20918003,0.00000000,0.05085372,0.19091742
-2.94447224,0.34847772,0.00081836,0.00784693,0.00488450,0.20580006,0.00000000,0.04761048,0.19555894
-2.93846923,0.35051717,0.00069887,0.00658217,0.00412552,0.20525157,0.00000000,0.04564739,0.20314413
-2.93246623,0.35786510,0.00059802,0.00551954,0.00349179,0.20720604,0.00000000,0.04492052,0.21353069
-2.92646323,0.37012082,0.00051455,0.00464040,0.00297295,0.21132979,0.00000000,0.04538872,0.22657071
-2.92046023,0.38688173,0.00044717,0.00392655,0.00255895,0.21728991,0.00000000,0.04701405,0.24211284
-2.91445723,0.40774862,0.00039460,0.00336063,0.00224019,0.22475977,0.00000000,0.04976146,0.26000365
-2.90845423,0.43232926,0.00035558,0.00292642,0.00200780,0.23342383,0.00000000,0.05359814,0.28008814
-2.90245123,0.46024025,0.00032892,0.00260899,0.00185367,0.24298181,0.00000000,0.05849224,0.30220947
-2.89644822,0.49110743,0.00031349,0.00239482,0.00177059,0.25315223,0.00000000,0.06441129,0.32620785
-2.89044522,0.52456482,0.00030826,0.00227181,0.00175215,0.26367513,0.00000000,0.07132031,0.35191880
-2.88444222,0.56025240,0.00031229,0.00222921,0.00179278,0.27431415,0.00000000,0.07917960,0.37917087
-2.87843922,0.59781302,0.00032470,0.00225755,0.00188763,0.28485784,0.00000000,0.08794262,0.40778289
-2.87243622,0.63688867,0.00034468,0.00234846,0.00203245,0.29512014,0.00000000,0.09755375,0.43756105
-2.86643322,0.67711645,0.00037151,0.00249452,0.00222345,0.30494030,0.00000000,0.10794630,0.46829595
-2.86043022,0.71812466,0.00040446,0.00268909,0.00245720,0.31418205,0.00000000,0.11904079,0.49975981
-2.85442721,0.75952922,0.00044287,0.00292612,0.00273042,0.32273213,0.00000000,0.13074366,0.53170424
-2.84842421,0.80093091,0.00048607,0.00319996,0.00303988,0.33049843,0.00000000,0.14294641,0.56385861
-2.84242121,0.84191367,0.00053339,0.00350523,0.00338223,0.33740767,0.00000000,0.15552548,0.59592933
-2.83641821,0.88204421,0.00058413,0.00383666,0.00375388,0.34340288,0.00000000,0.16834264,0.62760025
-2.83041521,0.92087326,0.00063758,0.00418897,0.00415090,0.34844067,0.00000000,0.18124616,0.65853434
-2.82441221,0.95793845,0.00069300,0.00455680,0.00456894,0.35248868,0.00000000,0.19407266,0.68837659
-2.81840920,0.99276898,0.00074959,0.00493466,0.00500320,0.35552310,0.00000000,0.20664956,0.71675845
-2.81240620,1.02489200,0.00080655,0.00531688,0.00544835,0.35752654,0.00000000,0.21879825,0.74330346
-2.80640320,1.05384054,0.00086303,0.00569765,0.00589862,0.35848627,0.00000000,0.23033765,0.76763414
-2.80040020,1.07916281,0.00091816,0.00607104,0.00634776,0.35839303,0.00000000,0.24108825,0.78937997
-2.79439720,1.10043242,0.00097107,0.00643106,0.00678921,0.35724026,0.00000000,0.25087633,0.80818597
-2.78839420,1.11725922,0.00102089,0.00677177,0.00721613,0.35502399,0.00000000,0.25953839,0.82372193
-2.78239120,1.12930024,0.00106678,0.00708737,0.00762157,0.35174314,0.00000000,0.26692533,0.83569157
-2.77638819,1.13627028,0.00110794,0.00737232,0.00799862,0.34740033,0.00000000,0.27290661,0.84384146
-2.77038519,1.13795157,0.00114364,0.00762148,0.00834060,0.34200301,0.00000000,0.27737379,0.84796928
-2.76438219,1.13420206,0.00117320,0.00783021,0.00864119,0.33556483,0.00000000,0.28024370,0.84793097
-2.75837919,1.12496200,0.00119607,0.00799453,0.00889465,0.32810713,0.00000000,0.28146083,0.84364645
-2.75237619,1.11025820,0.00121181,0.00811120,0.00909600,0.31966037,0.00000000,0.28099897,0.83510374
-2.74637319,1.09020603,0.00122008,0.00817785,0.00924113,0.31026542,0.00000000,0.27886201,0.82236104
-2.74037019,1.06500870,0.00122071,0.00819299,0.00932697,0.29997451,0.00000000,0.27508387,0.80554684
-2.73436718,1.03495399,0.00121365,0.00815615,0.00935159,0.28885184,0.00000000,0.26972751,0.78485788
-2.72836418,1.00040835,0.00119901,0.00806783,0.00931428,0.27697368,0.00000000,0.26288318,0.76055511
-2.72236118,0.96180873,0.00117703,0.00792948,0.00921553,0.26442799,0.00000000,0.25466578,0.73295763
-2.71635818,0.91965221,0.00114810,0.00774354,0.00905708,0.25131345,0.00000000,0.24521170,0.70243500
-2.71035518,0.87448407,0.00111272,0.00751328,0.00884185,0.23773811,0.00000000,0.23467495,0.66939811
-2.70435218,0.82688450,0.00107151,0.00724275,0.00857383,0.22381744,0.00000000,0.22322306,0.63428893
-2.69834917,0.77745463,0.00102518,0.00693666,0.00825798,0.20967213,0.00000000,0.21103260,0.59756966
-2.69234617,0.72680235,0.00097451,0.00660024,0.00790007,0.19542552,0.00000000,0.19828472,0.55971148
-2.68634317,0.67552834,0.00092032,0.00623907,0.00750648,0.18120100,0.00000000,0.18516066,0.52118350
-2.68034017,0.62421289,0.00086348,0.00585895,0.00708406,0.16711918,0.00000000,0.17183761,0.48244220
-2.67433717,0.57340394,0.00080484,0.00546573,0.00663987,0.15329534,0.00000000,0.15848477,0.44392164
-2.66833417,0.52360659,0.00074525,0.00506519,0.00618102,0.13983697,0.00000000,0.14526005,0.40602497
-2.66233117,0.47527451,0.00068553,0.00466284,0.00571448,0.12684155,0.00000000,0.13230715,0.36911717
-2.65632816,0.42880335,0.00062641,0.00426386,0.00524688,0.11439484,0.00000000,0.11975340,0.33351944
-2.65032516,0.38452620,0.00056859,0.00387295,0.00478439,0.10256945,0.00000000,0.10770812,0.29950522
-2.64432216,0.34271124,0.00051266,0.00349429,0.00433257,0.09142399,0.00000000,0.09626170,0.26729786
-2.63831916,0.30356140,0.00045913,0.00313144,0.00389630,0.08100261,0.00000000,0.08548529,0.23706993
-2.63231616,0.26721586,0.00040844,0.00278733,0.00347969,0.07133503,0.00000000,0.07543107,0.20894403
-2.62631316,0.23375327,0.00036089,0.00246423,0.00308606,0.06243701,0.00000000,0.06613301,0.18299494
-2.62031016,0.20319628,0.00031672,0.00216379,0.00271793,0.05431116,0.00000000,0.05760810,0.15925293
-2.61430715,0.17551727,0.00027608,0.00188705,0.00237704,0.04694810,0.00000000,0.04985795,0.13770805
-2.60830415,0.15064479,0.00023901,0.00163446,0.00206442,0.04032783,0.00000000,0.04287057,0.11831493
-2.60230115,0.12847052,0.00020551,0.00140600,0.00178040,0.03442130,0.00000000,0.03662240,0.10099824
-2.59629815,0.10885638,0.00017549,0.00120119,0.00152475,0.02919209,0.00000000,0.03108038,0.08565816
-2.59029515,0.09164161,0.00014884,0.00101916,0.00129670,0.02459803,0.00000000,0.02620402,0.07217592
-2.58429215,0.07664957,0.00012536,0.00085879,0.00109511,0.02059289,0.00000000,0.02194740,0.06041919
-2.57828914,0.06369396,0.00010486,0.00071870,0.00091848,0.01712793,0.00000000,0.01826105,0.05024698
-2.57228614,0.05258448,0.00008711,0.00059736,0.00076511,0.01415328,0.00000000,0.01509365,0.04151425
-2.56628314,0.04313182,0.00007186,0.00049316,0.00063315,0.01161925,0.00000000,0.01239350,0.03407579
-2.56028014,0.03515173,0.00005887,0.00040445,0.00052067,0.00947737,0.00000000,0.01010981,0.02778962
-2.55427714,0.02846847,0.00004790,0.00032961,0.00042577,0.00768130,0.00000000,0.00819373,0.02251979
-2.54827414,0.02291744,0.00003871,0.00026706,0.00034661,0.00618748,0.00000000,0.00659917,0.01813846
-2.54227114,0.01834706,0.00003107,0.00021533,0.00028148,0.00495573,0.00000000,0.00528343,0.01452758
-2.53626813,0.01462013,0.00002477,0.00017307,0.00022883,0.00394951,0.00000000,0.00420757,0.01157997
-2.53026513,0.01161457,0.00001962,0.00013908,0.00018734,0.00313624,0.00000000,0.00333671,0.00920000
-2.52426213,0.00922382,0.00001545,0.00011231,0.00015594,0.00248730,0.00000000,0.00264015,0.00730391
-2.51825913,0.00735679,0.00001211,0.00009191,0.00013386,0.00197813,0.00000000,0.00209134,0.00581990
-2.51225613,0.00593774,0.00000946,0.00007721,0.00012066,0.00158811,0.00000000,0.00166788,0.00468795
-2.50625313,0.00490589,0.00000739,0.00006776,0.00011627,0.00130050,0.00000000,0.00135135,0.00385960
-2.50025013,0.00421506,0.00000580,0.00006331,0.00012106,0.00110234,0.00000000,0.00112721,0.00329763
-2.49424712,0.00383334,0.00000461,0.00006387,0.00013586,0.00098432,0.00000000,0.00098464,0.00297577
-2.48824412,0.00374287,0.00000377,0.00006970,0.00016206,0.00094068,0.00000000,0.00091643,0.00287848
-2.48224112,0.00393969,0.00000322,0.00008133,0.00020166,0.00096921,0.00000000,0.00091889,0.00300079
-2.47623812,0.00443381,0.00000294,0.00009963,0.00025735,0.00107115,0.00000000,0.00099176,0.00334827
-2.47023512,0.00524953,0.00000290,0.00012578,0.00033265,0.00125131,0.00000000,0.00113822,0.00393717
-2.46423212,0.00642579,0.00000311,0.00016140,0.00043194,0.00151805,0.00000000,0.00136496,0.00479460
-2.45822911,0.00801682,0.00000358,0.00020848,0.00056061,0.00188345,0.00000000,0.00168220,0.00595891
-2.45222611,0.01009287,0.00000432,0.00026954,0.00072518,0.00236345,0.00000000,0.00210385,0.00748013
-2.44622311,0.01274099,0.00000539,0.00034758,0.00093333,0.00297797,0.00000000,0.00264765,0.00942038
-2.44022011,0.01606587,0.00000684,0.00044621,0.00119406,0.00375111,0.00000000,0.00333530,0.01185441
-2.43421711,0.02019051,0.00000874,0.00056962,0.00151773,0.00471128,0.00000000,0.00419267,0.01486998
-2.42821411,0.02525682,0.00001118,0.00072265,0.00191604,0.00589131,0.00000000,0.00524985,0.01856806
-2.42221111,0.03142580,0.00001427,0.00091082,0.00240209,0.00732847,0.00000000,0.00654129,0.02306292
-2.41620810,0.03887740,0.00001816,0.00114027,0.00299026,0.00906441,0.00000000,0.00810572,0.02848181
-2.41020510,0.04780974,0.00002298,0.00141782,0.00369609,0.01114493,0.00000000,0.00998608,0.03496426
-2.40420210,0.05843765,0.00002893,0.00175082,0.00453604,0.01361966,0.00000000,0.01222921,0.04266090
-2.39819910,0.07099047,0.00003620,0.00214717,0.00552722,0.01654150,0.00000000,0.01488543,0.05173165
-2.39219610,0.08570879,0.00004503,0.00261510,0.00668696,0.01996579,0.00000000,0.01800790,0.06234331
-2.38619310,0.10284025,0.00005566,0.00316305,0.00803235,0.02394937,0.00000000,0.02165174,0.07466641
-2.38019010,0.12263421,0.00006837,0.00379947,0.00957960,0.02854929,0.00000000,0.02587291,0.08887128
-2.37418709,0.14533531,0.00008344,0.00453254,0.01134339,0.03382129,0.00000000,0.03072688,0.10512341
-2.36818409,0.17117592,0.00010117,0.00536988,0.01333614,0.03981800,0.00000000,0.03626701,0.12357805
-2.36218109,0.20036759,0.00012188,0.00631825,0.01556717,0.04658703,0.00000000,0.04254267,0.14437419
-2.35617809,0.23309168,0.00014587,0.00738316,0.01804191,0.05416872,0.00000000,0.04959721,0.16762799
-2.35017509,0.26948922,0.00017344,0.00856855,0.02076107,0.06259384,0.00000000,0.05746574,0.19342585
-2.34417209,0.30965062,0.00020485,0.00987636,0.02371989,0.07188125,0.00000000,0.06617281,0.22181728
-2.33816908,0.35360517,0.00024035,0.01130620,0.02690742,0.08203551,0.00000000,0.07573005,0.25280796
-2.33216608,0.40131115,0.00028011,0.01285504,0.03030607,0.09304467,0.00000000,0.08613389,0.28635311
-2.32616308,0.45264671,0.00032427,0.01451693,0.03389119,0.10487824,0.00000000,0.09736344,0.32235166
-2.32016008,0.50740226,0.00037285,0.01628277,0.03763094,0.11748558,0.00000000,0.10937873,0.36064140
-2.31415708,0.56527469,0.00042582,0.01814027,0.04148646,0.13079470,0.00000000,0.12211920,0.40099566
-2.30815408,0.62586409,0.00048302,0.02007384,0.04541220,0.14471162,0.00000000,0.13550288,0.44312161
-2.30215108,0.68867332,0.00054416,0.02206483,0.04935667,0.15912049,0.00000000,0.14942609,0.48666067
-2.29614807,0.75311084,0.00060886,0.02409169,0.05326339,0.17388444,0.00000000,0.16376392,0.53119122
-2.29014507,0.81849714,0.00067658,0.02613035,0.05707213,0.18884717,0.00000000,0.17837150,0.57623365
-2.28414207,0.88407480,0.00074666,0.02815479,0.06072046,0.20383554,0.00000000,0.19308610,0.62125801
-2.27813907,0.94902233,0.00081833,0.03013760,0.06414536,0.21866286,0.00000000,0.20773009,0.66569405
-2.27213607,1.01247143,0.00089067,0.03205072,0.06728513,0.23313304,0.00000000,0.22211474,0.70894366
-2.26613307,1.07352746,0.00096271,0.03386624,0.07008121,0.24704543,0.00000000,0.23604475,0.75039518
-2.26013007,1.13129248,0.00103336,0.03555727,0.07248010,0.26020016,0.00000000,0.24932338,0.78943950
-2.25412706,1.18489017,0.00110150,0.03709877,0.07443509,0.27240394,0.00000000,0.26175812,0.82548714
-2.24812406,1.23349176,0.00116599,0.03846839,0.07590791,0.28347596,0.00000000,0.27316661,0.85798592
-2.24212106,1.27634200,0.00122569,0.03964726,0.07687006,0.29325384,0.00000000,0.28338257,0.88643835
-2.23611806,1.31278412,0.00127950,0.04062064,0.07730380,0.30159918,0.00000000,0.29226167,0.91041832
-2.23011506,1.34228267,0.00132644,0.04137846,0.07720289,0.30840265,0.00000000,0.29968684,0.92958600
-2.22411206,1.36444334,0.00136560,0.04191570,0.07657283,0.31358834,0.00000000,0.30557302,0.94370062
-2.21810905,1.37902867,0.00139625,0.04223258,0.07543068,0.31711703,0.00000000,0.30987096,0.95263035
-2.21210605,1.38596900,0.00141784,0.04233453,0.07380460,0.31898846,0.00000000,0.31256997,0.95635875
-2.20610305,1.38536804,0.00143002,0.04223197,0.07173289,0.31924223,0.00000000,0.31369944,0.95498763
-2.20010005,1.37750263,0.00143265,0.04193990,0.06926272,0.31795746,0.00000000,0.31332907,0.94873591
-2.19409705,1.36281680,0.00142584,0.04147729,0.06644868,0.31525105,0.00000000,0.31156772,0.93793456
-2.18809405,1.34191003,0.00140992,0.04086634,0.06335099,0.31127471,0.00000000,0.30856092,0.92301782
-2.18209105,1.31552043,0.00138546,0.04013158,0.06003374,0.30621078,0.00000000,0.30448721,0.90451095
-2.17608804,1.28450331,0.00135325,0.03929892,0.05656294,0.30026703,0.00000000,0.29955332,0.88301501
-2.17008504,1.24980606,0.00131425,0.03839464,0.05300469,0.29367075,0.00000000,0.29398845,0.85918937
-2.16408204,1.21244044,0.00126963,0.03744440,0.04942346,0.28666212,0.00000000,0.28803783,0.83373246
-2.15807904,1.17345320,0.00122066,0.03647231,0.04588052,0.27948742,0.00000000,0.28195587,0.80736178
-2.15207604,1.13389636,0.00116874,0.03550009,0.04243251,0.27239205,0.00000000,0.27599904,0.78079363
-2.14607304,1.09479812,0.00111531,0.03454635,0.03913041,0.26561381,0.00000000,0.27041886,0.75472358
-2.14007004,1.05713541,0.00106185,0.03362605,0.03601864,0.25937653,0.00000000,0.26545503,0.72980811
-2.13406703,1.02180899,0.00100981,0.03275019,0.03313448,0.25388432,0.00000000,0.26132912,0.70664813
-2.12806403,0.98962174,0.00096058,0.03192558,0.03050776,0.24931657,0.00000000,0.25823882,0.68577474
-2.12206103,0.96126072,0.00091546,0.03115493,0.02816079,0.24582369,0.00000000,0.25635290,0.66763759
-2.11605803,0.93728314,0.00087563,0.03043707,0.02610845,0.24352389,0.00000000,0.25580703,0.65259600
-2.11005503,0.91810659,0.00084208,0.02976731,0.02435853,0.24250073,0.00000000,0.25670045,0.64091284
-2.10405203,0.90400318,0.00081565,0.02913803,0.02291215,0.24280171,0.00000000,0.25909347,0.63275115
-2.09804902,0.89509766,0.00079694,0.02853927,0.02176434,0.24443758,0.00000000,0.26300596,0.62817340
-2.09204602,0.89136907,0.00078638,0.02795946,0.02090459,0.24738256,0.00000000,0.26841654,0.62714306
-2.08604302,0.89265562,0.00078412,0.02738618,0.02031756,0.25157528,0.00000000,0.27526277,0.62952824
-2.08004002,0.89866235,0.00079011,0.02680685,0.01998369,0.25692035,0.00000000,0.28344201,0.63510731
-2.07403702,0.90897136,0.00080406,0.02620949,0.01987989,0.26329058,0.00000000,0.29281317,0.64357598
-2.06803402,0.92305410,0.00082546,0.02558324,0.01998018,0.27052977,0.00000000,0.30319920,0.65455588
-2.06203102,0.94028544,0.00085360,0.02491896,0.02025630,0.27845603,0.00000000,0.31439031,0.66760420
-2.05602801,0.95995941,0.00088757,0.02420955,0.02067828,0.28686562,0.00000000,0.32614805,0.68222446
-2.05002501,0.98130617,0.00092631,0.02345026,0.02121508,0.29553716,0.00000000,0.33821004,0.69787807
-2.04402201,1.00351018,0.00096863,0.02263877,0.02183507,0.30423645,0.00000000,0.35029551,0.71399671
-2.03801901,1.02572925,0.00101321,0.02177523,0.02250664,0.31272155,0.00000000,0.36211141,0.72999531
-2.03201601,1.04711427,0.00105868,0.02086210,0.02319872,0.32074826,0.00000000,0.37335918,0.74528546
-2.02601301,1.06682930,0.00110364,0.01990395,0.02388130,0.32807584,0.00000000,0.38374198,0.75928919
-2.02001001,1.08407172,0.00114670,0.01890717,0.02452593,0.33447289,0.00000000,0.39297213,0.77145269
-2.01400700,1.09809197,0.00118650,0.01787957,0.02510628,0.33972323,0.00000000,0.40077876,0.78125990
-2.00800400,1.10821234,0.00122180,0.01683001,0.02559856,0.34363159,0.00000000,0.40691527,0.78824536
-2.00200100,1.11384435,0.00125144,0.01576802,0.02598197,0.34602896,0.00000000,0.41116633,0.79200627
-1.99599800,1.11450415,0.00127444,0.01470335,0.02623908,0.34677743,0.00000000,0.41335432,0.79221300
-1.98999500,1.10982519,0.00128999,0.01364567,0.02635617,0.34577420,0.00000000,0.41334470,0.78861797
-1.98399200,1.09956790,0.00129747,0.01260422,0.02632340,0.34295476,0.00000000,0.41105030,0.78106225
-1.97798899,1.08362564,0.00129648,0.01158754,0.02613497,0.33829488,0.00000000,0.40643408,0.76947975
-1.97198599,1.06202685,0.00128684,0.01060329,0.02578917,0.33181141,0.00000000,0.39951043,0.75389868
-1.96598299,1.03493305,0.00126861,0.00965808,0.02528824,0.32356192,0.00000000,0.39034476,0.73444022
-1.95997999,1.00263279,0.00124203,0.00875742,0.02463821,0.31364288,0.00000000,0.37905144,0.71131421
-1.95397699,0.96553167,0.00120755,0.00790565,0.02384855,0.30218676,0.00000000,0.36579018,0.68481235
-1.94797399,0.92413897,0.00116581,0.00710604,0.02293182,0.28935796,0.00000000,0.35076089,0.65529876
-1.94197099,0.87905121,0.00111757,0.00636079,0.02190313,0.27534781,0.00000000,0.33419738,0.62319864
-1.93596798,0.83093360,0.00106376,0.00567115,0.02077961,0.26036887,0.00000000,0.31636015,0.58898532
-1.92996498,0.78049997,0.00100534,0.00503758,0.01957983,0.24464880,0.00000000,0.29752845,0.55316633
-1.92396198,0.72849228,0.00094336,0.00445985,0.01832318,0.22842396,0.00000000,0.27799216,0.51626912
-1.91795898,0.67566033,0.00087889,0.00393723,0.01702927,0.21193325,0.00000000,0.25804376,0.47882705
-1.91195598,0.62274273,0.00081298,0.00346862,0.01571735,0.19541214,0.00000000,0.23797066,0.44136615
-1.90595298,0.57044978,0.00074663,0.00305271,0.01440581,0.17908746,0.00000000,0.21804828,0.40439334
-1.89994997,0.51944882,0.00068078,0.00268813,0.01311172,0.16317288,0.00000000,0.19853411,0.36838635
-1.89394697,0.47035264,0.00061630,0.00237360,0.01185047,0.14786537,0.00000000,0.17966293,0.33378580
-1.88794397,0.42371106,0.00055392,0.00210803,0.01063545,0.13334263,0.00000000,0.16164322,0.30098954
-1.88194097,0.38000591,0.00049428,0.00189062,0.00947793,0.11976162,0.00000000,0.14465501,0.27034936
-1.87593797,0.33964913,0.00043791,0.00172099,0.00838689,0.10725804,0.00000000,0.12884886,0.24216986
-1.86993497,0.30298392,0.00038517,0.00159925,0.00736905,0.09594675,0.00000000,0.11434618,0.21670945
-1.86393197,0.27028824,0.00033636,0.00152601,0.00642896,0.08592292,0.00000000,0.10124039,0.19418294
-1.85792896,0.24178038,0.00029162,0.00150246,0.00556908,0.07726381,0.00000000,0.08959911,0.17476559
-1.85192596,0.21762580,0.00025102,0.00153039,0.00478999,0.07003088,0.00000000,0.07946679,0.15859781
-1.84592296,0.19794465,0.00021452,0.00161212,0.00409063,0.06427215,0.00000000,0.07086784,0.14579039
-1.83991996,0.18281929,0.00018202,0.00175050,0.00346855,0.06002442,0.00000000,0.06380982,0.13642949
-1.83391696,0.17230121,0.00015332,0.00194884,0.00292013,0.05731529,0.00000000,0.05828653,0.13058109
-1.82791396,0.16641676,0.00012823,0.00221077,0.00244092,0.05616477,0.00000000,0.05428085,0.12829443
-1.82191096,0.16517129,0.00010647,0.00254012,0.00202580,0.05658626,0.00000000,0.05176711,0.12960415
-1.81590795,0.16855133,0.00008777,0.00294076,0.00166929,0.05858697,0.00000000,0.05071288,0.13453086
-1.80990495,0.17652474,0.00007183,0.00341634,0.00136570,0.06216743,0.00000000,0.05108006,0.14308013
-1.80390195,0.18903863,0.00005837,0.00397013,0.00110934,0.06732050,0.00000000,0.05282534,0.15523971
-1.79789895,0.20601539,0.00004709,0.00460472,0.00089467,0.07402952,0.00000000,0.05590003,0.17097532
-1.79189595,0.22734690,0.00003771,0.00532174,0.00071640,0.08226602,0.00000000,0.06024916,0.19022510
-1.78589295,0.25288755,0.00002999,0.00612160,0.00056956,0.09198691,0.00000000,0.06581029,0.21289310
-1.77988994,0.28244639,0.00002368,0.00700323,0.00044960,0.10313155,0.00000000,0.07251182,0.23884232
-1.77388694,0.31577921,0.00001856,0.00796381,0.00035241,0.11561868,0.00000000,0.08027121,0.26788771
-1.76788394,0.35258108,0.00001444,0.00899856,0.00027431,0.12934374,0.00000000,0.08899321,0.29978976
-1.76188094,0.39248018,0.00001116,0.01010057,0.00021209,0.14417656,0.00000000,0.09856835,0.33424920
-1.75587794,0.43503348,0.00000856,0.01126071,0.00016296,0.15995979,0.00000000,0.10887168,0.37090345
-1.74987494,0.47972491,0.00000652,0.01246758,0.00012454,0.17650835,0.00000000,0.11976227,0.40932521
-1.74387194,0.52596666,0.00000494,0.01370758,0.00009485,0.19360988,0.00000000,0.13108333,0.44902368
-1.73786893,0.57310369,0.00000371,0.01496507,0.00007224,0.21102658,0.00000000,0.14266309,0.48944871
-1.73186593,0.62042193,0.00000278,0.01622259,0.00005539,0.22849824,0.00000000,0.15431668,0.52999798
-1.72586293,0.66716004,0.00000207,0.01746122,0.00004330,0.24574666,0.00000000,0.16584884,0.57002724
-1.71985993,0.71252451,0.00000154,0.01866100,0.00003522,0.26248127,0.00000000,0.17705742,0.60886340
-1.71385693,0.75570765,0.00000116,0.01980146,0.00003067,0.27840586,0.00000000,0.18773772,0.64582016
-1.70785393,0.79590806,0.00000089,0.02086213,0.00002943,0.29322610,0.00000000,0.19768737,0.68021554
-1.70185093,0.83235247,0.00000071,0.02182321,0.00003157,0.30665767,0.00000000,0.20671156,0.71139076
-1.69584792,0.86431832,0.00000061,0.02266612,0.00003741,0.31843459,0.00000000,0.21462856,0.73872963
-1.68984492,0.89115595,0.00000058,0.02337414,0.00004764,0.32831735,0.00000000,0.22127504,0.76167755
-1.68384192,0.91230944,0.00000061,0.02393300,0.00006329,0.33610061,0.00000000,0.22651116,0.77975935
-1.67783892,0.92733499,0.00000071,0.02433133,0.00008588,0.34161994,0.00000000,0.23022496,0.79259509
-1.67183592,0.93591610,0.00000089,0.02456112,0.00011744,0.34475734,0.00000000,0.23233609,0.79991293
-1.66583292,0.93787475,0.00000116,0.02461803,0.00016071,0.34544525,0.00000000,0.23279840,0.80155866
-1.65982991,0.93317791,0.00000154,0.02450157,0.00021920,0.34366891,0.00000000,0.23160149,0.79750122
-1.65382691,0.92193924,0.00000206,0.02421515,0.00029742,0.33946682,0.00000000,0.22877098,0.78783396
-1.64782391,0.90441577,0.00000276,0.02376609,0.00040107,0.33292937,0.00000000,0.22436759,0.77277172
-1.64182091,0.88099977,0.00000368,0.02316534,0.00053723,0.32419569,0.00000000,0.21848495,0.75264369
