energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-0.21910955,1.28051979,0.17509783,0.75517999,0.00684796,0.08161190,0.10557671,0.38832282,0.01550975,0.07746035
-0.21310655,1.20465141,0.17184749,0.71488240,0.00612071,0.07944140,0.09705408,0.35561439,0.01476104,0.07514884
-0.20710355,1.13557785,0.16999081,0.67666016,0.00547137,0.07741263,0.08995486,0.32695243,0.01413807,0.07334554
-0.20110055,1.07344876,0.16949374,0.64073348,0.00489841,0.07556037,0.08421600,0.30223796,0.01364213,0.07204652
-0.19509755,1.01841959,0.17031115,0.60732415,0.00440035,0.07391505,0.07976481,0.28138740,0.01327329,0.07124530
-0.18909455,0.97064336,0.17238529,0.57664607,0.00397588,0.07250145,0.07652153,0.26433527,0.01303042,0.07093202
-0.18309155,0.93026163,0.17564451,0.54889599,0.00362393,0.07133746,0.07440158,0.25103542,0.01291121,0.07109277
-0.17708854,0.89739552,0.18000252,0.52424520,0.00334379,0.07043323,0.07331763,0.24146102,0.01291220,0.07170902
-0.17108554,0.87213754,0.18535819,0.50283256,0.00313514,0.06979055,0.07318134,0.23560347,0.01302880,0.07275735
-0.16508254,0.85454477,0.19159608,0.48475929,0.00299802,0.06940266,0.07390490,0.23347024,0.01325534,0.07420940
-0.15907954,0.84463373,0.19858780,0.47008575,0.00293281,0.06925447,0.07540245,0.23508187,0.01358514,0.07603218
-0.15307654,0.84237709,0.20619412,0.45883028,0.00294020,0.06932308,0.07759117,0.24046810,0.01401060,0.07818858
-0.14707354,0.84770206,0.21426779,0.45096999,0.00302104,0.06957879,0.08039234,0.24966331,0.01452330,0.08063829
-0.14107054,0.86049034,0.22265694,0.44644333,0.00317626,0.06998633,0.08373215,0.26270109,0.01511413,0.08333877
-0.13506753,0.88057906,0.23120900,0.44515403,0.00340671,0.07050645,0.08754237,0.27960825,0.01577345,0.08624650
-0.12906453,0.90776244,0.23977474,0.44697622,0.00371297,0.07109759,0.09176079,0.30039821,0.01649124,0.08931829
-0.12306153,0.94179354,0.24821236,0.45176001,0.00409517,0.07171774,0.09633152,0.32506380,0.01725727,0.09251258
-0.11705853,0.98238577,0.25639144,0.45933736,0.00455282,0.07232627,0.10120500,0.35356989,0.01806125,0.09579064
-0.11105553,1.02921384,0.26419632,0.46952773,0.00508455,0.07288573,0.10633782,0.38584578,0.01889306,0.09911770
-0.10505253,1.08191393,0.27152899,0.48214316,0.00568802,0.07336345,0.11169231,0.42177790,0.01974283,0.10246380
-0.09904952,1.14008330,0.27831116,0.49699265,0.00635964,0.07373297,0.11723587,0.46120304,0.02060120,0.10580445
-0.09304652,1.20327930,0.28448551,0.51388566,0.00709454,0.07397523,0.12294018,0.50390258,0.02145938,0.10912093
-0.08704352,1.27101847,0.29001603,0.53263465,0.00788639,0.07407938,0.12878018,0.54959817,0.02230939,0.11240046
-0.08104052,1.34277607,0.29488756,0.55305693,0.00872738,0.07404342,0.13473311,0.59794940,0.02314416,0.11563595
-0.07503752,1.41798698,0.29910455,0.57497585,0.00960826,0.07387437,0.14077742,0.64855371,0.02395769,0.11882567
-0.06903452,1.49604843,0.30268925,0.59822165,0.01051838,0.07358830,0.14689184,0.70094923,0.02474524,0.12197265
-0.06303152,1.57632546,0.30567938,0.62263228,0.01144589,0.07321000,0.15305470,0.75462051,0.02550347,0.12508408
-0.05702851,1.65815963,0.30812572,0.64805455,0.01237791,0.07277246,0.15924336,0.80900763,0.02623061,0.12817061
-0.05102551,1.74088131,0.31008958,0.67434577,0.01330090,0.07231618,0.16543421,0.86351835,0.02692669,0.13124570
-0.04502251,1.82382588,0.31164055,0.70137626,0.01420095,0.07188833,0.17160282,0.91754345,0.02759367,0.13432508
-0.03901951,1.90635349,0.31285454,0.72903275,0.01506425,0.07154178,0.17772478,0.97047458,0.02823566,0.13742634
-0.03301651,1.98787197,0.31381245,0.75722280,0.01587753,0.07133409,0.18377674,1.02172424,0.02885913,0.14056866
-0.02701351,2.06786210,0.31459930,0.78588005,0.01662857,0.07132649,0.18973799,1.07074697,0.02947298,0.14377271
-0.02101051,2.14590402,0.31530402,0.81497016,0.01730662,0.07158273,0.19559229,1.11706092,0.03008874,0.14706069
-0.01500750,2.22170325,0.31601980,0.84449699,0.01790295,0.07216794,0.20132987,1.16026872,0.03072058,0.15045651
-0.00900450,2.29511494,0.31684481,0.87450861,0.01841120,0.07314751,0.20694960,1.20007648,0.03138535,0.15398590
-0.00300150,2.36616424,0.31788325,0.90510263,0.01882782,0.07458585,0.21246094,1.23630990,0.03210245,0.15767663
0.00300150,2.43506140,0.31924632,0.93643009,0.01915225,0.07654509,0.21788575,1.26892639,0.03289365,0.16155854
0.00900450,2.50220970,0.32105318,0.96869749,0.01938718,0.07908375,0.22325963,1.29802225,0.03378281,0.16566341
0.01500750,2.56820488,0.32343123,1.00216620,0.01953858,0.08225530,0.22863263,1.32383430,0.03479541,0.17002459
0.02101051,2.63382517,0.32651595,1.03714890,0.01961559,0.08610664,0.23406935,1.34673528,0.03595805,0.17467630
0.02701351,2.70001111,0.33044965,1.07400258,0.01963037,0.09067654,0.23964811,1.36722309,0.03729778,0.17965270
0.03301651,2.76783522,0.33537936,1.11311794,0.01959775,0.09599401,0.24545937,1.38590378,0.03884132,0.18498647
0.03901951,2.83846200,0.34145350,1.15490518,0.01953479,0.10207671,0.25160313,1.40346886,0.04061419,0.19070722
0.04502251,2.91309934,0.34881752,1.19977645,0.01946018,0.10892934,0.25818561,1.42066764,0.04263982,0.19683959
0.05102551,2.99294288,0.35760850,1.24812527,0.01939365,0.11654232,0.26531513,1.43827576,0.04493857,0.20340111
0.05702851,3.07911566,0.36794892,1.30030377,0.01935520,0.12489047,0.27309739,1.45706108,0.04752678,0.21040012
0.06303152,3.17260547,0.37993987,1.35659860,0.01936437,0.13393215,0.28163037,1.47774850,0.05041583,0.21783357
0.06903452,3.27420280,0.39365401,1.41720645,0.01943944,0.14360870,0.29099904,1.50098528,0.05361128,0.22568513
0.07503752,3.38444252,0.40912865,1.48221061,0.01959669,0.15384431,0.30127016,1.52730847,0.05711220,0.23392349
0.08104052,3.50355220,0.42635950,1.55155965,0.01984970,0.16454641,0.31248738,1.55711600,0.06091050,0.24250115
0.08704352,3.63141005,0.44529528,1.62504961,0.02020870,0.17560667,0.32466704,1.59064296,0.06499063,0.25135376
0.09304652,3.76751514,0.46583386,1.70231090,0.02068005,0.18690250,0.33779467,1.62794415,0.06932937,0.26040005
0.09904952,3.91097180,0.48782011,1.78280097,0.02126586,0.19829916,0.35182272,1.66888396,0.07389592,0.26954245
0.10505253,4.06049000,0.51104588,1.86580368,0.02196370,0.20965240,0.36666938,1.71313414,0.07865224,0.27866849
0.11105553,4.21440231,0.53525223,1.95043586,0.02276655,0.22081160,0.38221885,1.76017986,0.08355364,0.28765285
0.11705853,4.37069768,0.56013403,2.03566145,0.02366287,0.23162327,0.39832293,1.80933368,0.08854963,0.29636013
0.12306153,4.52707115,0.58534688,2.12031302,0.02463682,0.24193481,0.41480403,1.85975728,0.09358496,0.30464818
0.12906453,4.68098804,0.61051615,2.20312025,0.02566873,0.25159844,0.43145947,1.91048978,0.09860098,0.31237192
0.13506753,4.82976027,0.63524797,2.28274451,0.02673564,0.26047505,0.44806692,1.96048176,0.10353701,0.31938748
0.14107054,4.97063191,0.65914145,2.35781830,0.02781198,0.26843795,0.46439072,2.00863329,0.10833190,0.32555656
0.14707354,5.10087041,0.68180199,2.42698807,0.02887042,0.27537620,0.48018896,2.05383460,0.11292570,0.33075068
0.15307654,5.21785983,0.70285470,2.48895868,0.02988275,0.28119751,0.49522083,2.09500738,0.11726125,0.33485535
0.15907954,5.31919193,0.72195760,2.54253754,0.03082077,0.28583053,0.50925404,2.13114513,0.12128571,0.33777380
0.16508254,5.40275117,0.73881370,2.58667666,0.03165731,0.28922642,0.52207199,2.16135067,0.12495206,0.33943021
0.17108554,5.46679005,0.75318154,2.62051046,0.03236707,0.29135969,0.53348033,2.18486933,0.12822033,0.33977227
0.17708854,5.50999122,0.76488348,2.64338787,0.03292752,0.29222815,0.54331262,2.20111633,0.13105865,0.33877289
0.18309155,5.53151401,0.77381142,2.65489704,0.03331960,0.29185222,0.55143494,2.20969725,0.13344407,0.33643118
0.18909455,5.53102306,0.77992955,2.65488165,0.03352842,0.29027336,0.55774923,2.21042088,0.13536299,0.33277246
0.19509755,5.50869833,0.78327408,2.64344794,0.03354365,0.28755197,0.56219518,2.20330400,0.13681146,0.32784737
0.20110055,5.46522599,0.78394979,2.62096228,0.03335992,0.28376471,0.56475077,2.18856800,0.13779497,0.32173026
0.20710355,5.40177111,0.78212380,2.58803937,0.03297690,0.27900145,0.56543146,2.16662787,0.13832808,0.31451678
0.21310655,5.31993362,0.77801671,2.54552159,0.03239929,0.27336199,0.56428801,2.13807406,0.13843374,0.30632089
0.21910955,5.22168994,0.77189176,2.49445065,0.03163664,0.26695277,0.56140337,2.10364843,0.13814236,0.29727142
0.22511256,5.10932318,0.76404242,2.43603279,0.03070300,0.25988362,0.55688849,2.06421550,0.13749065,0.28750840
0.23111556,4.98534538,0.75477927,2.37159913,0.02961645,0.25226478,0.55087770,2.02073048,0.13652041,0.27717919
0.23711856,4.85241551,0.74441675,2.30256313,0.02839855,0.24420433,0.54352354,1.97420564,0.13527707,0.26643483
0.24312156,4.71325682,0.73326054,2.23037687,0.02707371,0.23580603,0.53499169,1.92567670,0.13380835,0.25542653
0.24912456,4.57057742,0.72159623,2.15648816,0.02566851,0.22716770,0.52545585,1.87617070,0.13216282,0.24430258
0.25512756,4.42699716,0.70967983,2.08230017,0.02421103,0.21838020,0.51509318,1.82667675,0.13038855,0.23320573
0.26113057,4.28498375,0.69773056,2.00913527,0.02273021,0.20952682,0.50408016,1.77812095,0.12853194,0.22227120
0.26713357,4.14680045,0.68592628,1.93820431,0.02125522,0.20068333,0.49258928,1.73134622,0.12663658,0.21162522
0.27313657,4.01446664,0.67440165,1.87058232,0.01981495,0.19191826,0.48078640,1.68709786,0.12474243,0.20138427
0.27913957,3.88973236,0.66324907,1.80719145,0.01843752,0.18329369,0.46882900,1.64601501,0.12288510,0.19165477
0.28514257,3.77406670,0.65252218,1.74879125,0.01714992,0.17486609,0.45686516,1.60862797,0.12109539,0.18253340
0.29114557,3.66865946,0.64224159,1.69597627,0.01597768,0.16668736,0.44503333,1.57536107,0.11939911,0.17410775
0.29714857,3.57443477,0.63240245,1.64918066,0.01494468,0.15880586,0.43346263,1.54654049,0.11781698,0.16645722
0.30315158,3.49207486,0.62298330,1.60868885,0.01407296,0.15126727,0.42227368,1.52240595,0.11636488,0.15965413
0.30915458,3.42205152,0.61395556,1.57465144,0.01338265,0.14411534,0.41157974,1.50312542,0.11505415,0.15376483
0.31515758,3.36466288,0.60529309,1.54710505,0.01289183,0.13739232,0.40148797,1.48881141,0.11389211,0.14885063
0.32116058,3.32007244,0.59698117,1.52599469,0.01261651,0.13113914,0.39210066,1.47953770,0.11288261,0.14496854
0.32716358,3.28834775,0.58902435,1.51119735,0.01257048,0.12539528,0.38351630,1.47535518,0.11202671,0.14217167
0.33316658,3.26949593,0.58145266,1.50254520,0.01276530,0.12019829,0.37583030,1.47630552,0.11132329,0.14050913
0.33916958,3.26349365,0.57432572,1.49984708,0.01321006,0.11558312,0.36913525,1.48243179,0.11076970,0.14002559
0.34517259,3.27030950,0.56773465,1.50290707,0.01391125,0.11158116,0.36352062,1.49378495,0.11036227,0.14076022
0.35117559,3.28991721,0.56180138,1.51153897,0.01487249,0.10821916,0.35907190,1.51042579,0.11009674,0.14274530
0.35717859,3.32229869,0.55667559,1.52557598,0.01609431,0.10551799,0.35586911,1.53242191,0.10996859,0.14600429
0.36318159,3.36743674,0.55252924,1.54487496,0.01757379,0.10349152,0.35398465,1.55983980,0.10997311,0.15054975
0.36918459,3.42529752,0.54954904,1.56931519,0.01930431,0.10214535,0.35348069,1.59273230,0.11010543,0.15638084
0.37518759,3.49580407,0.54792719,1.59879167,0.02127519,0.10147586,0.35440616,1.63112220,0.11036032,0.16348093
0.38119060,3.57880231,0.54785089,1.63320361,0.02347150,0.10146936,0.35679332,1.67498283,0.11073188,0.17181520
0.38719360,3.67402193,0.54949109,1.67243871,0.02587379,0.10210144,0.36065436,1.72421695,0.11121313,0.18132845
0.39319660,3.78103471,0.55299119,1.71635465,0.02845807,0.10333674,0.36597804,1.77863519,0.11179553,0.19194336
0.39919960,3.89921336,0.55845616,1.76475882,0.03119576,0.10512889,0.37272656,1.83793573,0.11246846,0.20355929
0.40520260,4.02769392,0.56594274,1.81738800,0.03405390,0.10742090,0.38083307,1.90168666,0.11321880,0.21605173
0.41120560,4.16534495,0.57545130,1.87388949,0.03699545,0.11014584,0.39019982,1.96931245,0.11403049,0.22927257
0.41720860,4.31074631,0.58691978,1.93380517,0.03997976,0.11322789,0.40069732,2.04008598,0.11488429,0.24305126
0.42321161,4.46218002,0.60022011,1.99656007,0.04296325,0.11658364,0.41216449,2.11312716,0.11575767,0.25719686
0.42921461,4.61763522,0.61515750,2.06145652,0.04590020,0.12012377,0.42441016,2.18740887,0.11662488,0.27150106
0.43521761,4.77482821,0.63147256,2.12767485,0.04874371,0.12375487,0.43721576,2.26177067,0.11745725,0.28574207
0.44122061,4.93123817,0.64884648,2.19428123,0.05144678,0.12738156,0.45033930,2.33494014,0.11822367,0.29968927
0.44722361,5.08415783,0.66690902,2.26024275,0.05396344,0.13090862,0.46352062,2.40556155,0.11889129,0.31310858
0.45322661,5.23075782,0.68524910,2.32444938,0.05624995,0.13424332,0.47648771,2.47223075,0.11942635,0.32576832
0.45922961,5.36816239,0.70342757,2.38574231,0.05826594,0.13729761,0.48896389,2.53353507,0.11979519,0.33744526
0.46523262,5.49353342,0.72099180,2.44294721,0.05997563,0.13999037,0.50067564,2.58809666,0.11996530,0.34793088
0.47123562,5.60415936,0.73749126,2.49491134,0.06134878,0.14224941,0.51136080,2.63461723,0.11990643,0.35703733
0.47723862,5.69754477,0.75249380,2.54054234,0.06236163,0.14401326,0.52077668,2.67192232,0.11959168,0.36460296
0.48324162,5.77149670,0.76560152,2.57884732,0.06299763,0.14523280,0.52870786,2.69900292,0.11899852,0.37049725
0.48924462,5.82420340,0.77646602,2.60896981,0.06324793,0.14587236,0.53497320,2.71505249,0.11810968,0.37462474
0.49524762,5.85430185,0.78480194,2.63022308,0.06311170,0.14591062,0.53943194,2.71949767,0.11691389,0.37692798
0.50125063,5.86093061,0.79039855,2.64211793,0.06259617,0.14534101,0.54198825,2.71202104,0.11540638,0.37738918
0.50725363,5.84376544,0.79312870,2.64438356,0.06171649,0.14417163,0.54259440,2.69257493,0.11358923,0.37603062
0.51325663,5.80303587,0.79295473,2.63698042,0.06049527,0.14242489,0.54125213,2.66138560,0.11147145,0.37291368
0.51925963,5.73952196,0.78993124,2.62010441,0.05896202,0.14013655,0.53801214,2.61894753,0.10906879,0.36813659
0.52526263,5.65453125,0.78420446,2.59418224,0.05715235,0.13735450,0.53297195,2.56600817,0.10640336,0.36183091
0.53126563,5.54985707,0.77600821,2.55985799,0.05510701,0.13413718,0.52627190,2.50354391,0.10350307,0.35415699
0.53726863,5.42772025,0.76565687,2.51797182,0.05287089,0.13055162,0.51808975,2.43272835,0.10040081,0.34529850
0.54327164,5.29069673,0.75353530,2.46953163,0.05049183,0.12667141,0.50863398,2.35489442,0.09713353,0.33545632
0.54927464,5.14163464,0.74008639,2.41567911,0.04801952,0.12257446,0.49813609,2.27149210,0.09374119,0.32484204
0.55527764,4.98356435,0.72579671,2.35765187,0.04550433,0.11834072,0.48684242,2.18404365,0.09026563,0.31367125
0.56128064,4.81960557,0.71118067,2.29674318,0.04299614,0.11404999,0.47500559,2.09409813,0.08674944,0.30215710
0.56728364,4.65287522,0.69676398,2.23426123,0.04054335,0.10977979,0.46287624,2.00318729,0.08323479,0.29050415
0.57328664,4.48639972,0.68306695,2.17148964,0.03819183,0.10560351,0.45069515,1.91278442,0.07976234,0.27890287
0.57928964,4.32303505,0.67058820,2.10965056,0.03598411,0.10158877,0.43868627,1.82426753,0.07637020,0.26752498
0.58529265,4.16539714,0.65978940,2.04987196,0.03395853,0.09779616,0.42705079,1.73888827,0.07309309,0.25651976
0.59129565,4.01580459,0.65108149,1.99316000,0.03214866,0.09427825,0.41596246,1.65774710,0.06996152,0.24601134
0.59729865,3.87623518,0.64481278,1.94037721,0.03058274,0.09107910,0.40556437,1.58177542,0.06700126,0.23609724
0.60330165,3.74829645,0.64125928,1.89222701,0.02928331,0.08823400,0.39596713,1.51172457,0.06423294,0.22684784
0.60930465,3.63321053,0.64061744,1.84924448,0.02826687,0.08576967,0.38724842,1.44816151,0.06167178,0.21830700
0.61530765,3.53181219,0.64299944,1.81179332,0.02754379,0.08370471,0.37945391,1.39147070,0.05932764,0.21049354
0.62131066,3.44455883,0.64843100,1.78006836,0.02711819,0.08205026,0.37259920,1.34186129,0.05720512,0.20340352
0.62731366,3.37155084,0.65685176,1.75410302,0.02698805,0.08081099,0.36667275,1.29937875,0.05530390,0.19701307
0.63331666,3.31256006,0.66811797,1.73378090,0.02714539,0.07998602,0.36163945,1.26391990,0.05361919,0.19128178
0.63931966,3.26706439,0.68200731,1.71885040,0.02757649,0.07957002,0.35744452,1.23525028,0.05214232,0.18615619
0.64532266,3.23428636,0.69822570,1.70894161,0.02826233,0.07955420,0.35401767,1.21302275,0.05086134,0.18157340
0.65132566,3.21323354,0.71641566,1.70358447,0.02917902,0.07992721,0.35127704,1.19679648,0.04976178,0.17746458
0.65732866,3.20273920,0.73616612,1.70222729,0.03029842,0.08067588,0.34913295,1.18605554,0.04882733,0.17375819
0.66333167,3.20150152,0.75702312,1.70425509,0.03158873,0.08178578,0.34749112,1.18022634,0.04804050,0.17038288
0.66933467,3.20812049,0.77850139,1.70900705,0.03301529,0.08324153,0.34625537,1.17869367,0.04738331,0.16726990
0.67533767,3.22113144,0.80009628,1.71579274,0.03454131,0.08502689,0.34532969,1.18081493,0.04683784,0.16435506
0.68134067,3.23903516,0.82129584,1.72390689,0.03612875,0.08712466,0.34461973,1.18593252,0.04638666,0.16158012
0.68734367,3.26032423,0.84159282,1.73264257,0.03773913,0.08951634,0.34403370,1.19338453,0.04601327,0.15889375
0.69334667,3.28350607,0.86049630,1.74130293,0.03933446,0.09218176,0.34348283,1.20251383,0.04570233,0.15625200
0.69934967,3.30712295,0.87754261,1.74921143,0.04087802,0.09509851,0.34288152,1.21267591,0.04543980,0.15361837
0.70535268,3.32976957,0.89230556,1.75572096,0.04233519,0.09824152,0.34214722,1.22324578,0.04521310,0.15096359
0.71135568,3.35010890,0.90440544,1.76022195,0.04367415,0.10158255,0.34120035,1.23362424,0.04501103,0.14826511
0.71735868,3.36688670,0.91351699,1.76214966,0.04486655,0.10508996,0.33996419,1.24324385,0.04482377,0.14550653
0.72336168,3.37894541,0.91937582,1.76099100,0.04588801,0.10872859,0.33836504,1.25157486,0.04464279,0.14267683
0.72936468,3.38523757,0.92178338,1.75629075,0.04671850,0.11245990,0.33633264,1.25813118,0.04446075,0.13976977
0.73536768,3.38483916,0.92061037,1.74765749,0.04734269,0.11624245,0.33380085,1.26247664,0.04427142,0.13678319
0.74137069,3.37696263,0.91579833,1.73476909,0.04775001,0.12003257,0.33070876,1.26423130,0.04406960,0.13371857
0.74737369,3.36096966,0.90735975,1.71737765,0.04793472,0.12378539,0.32700206,1.26307780,0.04385111,0.13058061
0.75337669,3.33638312,0.89537633,1.69531394,0.04789578,0.12745609,0.32263464,1.25876763,0.04361277,0.12737713
0.75937969,3.30289788,0.87999585,1.66849094,0.04763663,0.13100132,0.31757036,1.25112681,0.04335248,0.12411898
0.76538269,3.26038977,0.86142745,1.63690636,0.04716493,0.13438082,0.31178491,1.24006089,0.04306922,0.12082022
0.77138569,3.20892224,0.83993569,1.60064407,0.04649218,0.13755895,0.30526755,1.22555884,0.04276321,0.11749839
0.77738869,3.14874988,0.81583361,1.55987397,0.04563331,0.14050634,0.29802266,1.20769544,0.04243595,0.11417484
0.78339170,3.08031860,0.78947480,1.51485050,0.04460627,0.14320128,0.29007099,1.18663195,0.04209033,0.11087519
0.78939470,3.00426167,0.76124499,1.46590937,0.04343156,0.14563089,0.28145049,1.16261481,0.04173064,0.10762969
0.79539770,2.92139162,0.73155329,1.41346275,0.04213187,0.14779204,0.27221664,1.13597213,0.04136259,0.10447360
0.80140070,2.83268773,0.70082333,1.35799283,0.04073161,0.14969185,0.26244224,1.10710795,0.04099324,0.10144741
0.80740370,2.73927927,0.66948454,1.30004392,0.03925654,0.15134777,0.25221665,1.07649417,0.04063090,0.09859693
0.81340670,2.64242468,0.63796392,1.24021323,0.03773347,0.15278724,0.24164444,1.04466047,0.04028487,0.09597312
0.81940970,2.54348720,0.60667821,1.17914075,0.03618989,0.15404689,0.23084353,1.01218218,0.03996521,0.09363179
0.82541271,2.44390750,0.57602697,1.11749823,0.03465366,0.15517130,0.21994294,0.97966653,0.03968240,0.09163287
0.83141571,2.34517411,0.54638636,1.05597790,0.03315277,0.15621145,0.20908006,0.94773769,0.03944691,0.09003953
0.83741871,2.24879251,0.51810389,0.99528110,0.03171500,0.15722284,0.19839777,0.91702089,0.03926884,0.08891694
0.84342171,2.15625368,0.49149416,0.93610708,0.03036768,0.15826334,0.18804137,0.88812631,0.03915745,0.08833082
0.84942471,2.06900316,0.46683551,0.87914251,0.02913735,0.15939101,0.17815543,0.86163304,0.03912072,0.08834563
0.85542771,1.98841156,0.44436768,0.82505174,0.02804944,0.16066185,0.16888082,0.83807374,0.03916498,0.08902273
0.86143072,1.91574714,0.42429034,0.77446812,0.02712792,0.16212758,0.16035183,0.81792052,0.03929458,0.09041826
0.86743372,1.85215157,0.40676253,0.72798649,0.02639494,0.16383372,0.15269364,0.80157237,0.03951159,0.09258104
0.87343672,1.79861913,0.39190283,0.68615702,0.02587042,0.16581779,0.14602000,0.78934470,0.03981565,0.09555041
0.87943972,1.75598007,0.37979031,0.64948019,0.02557162,0.16810793,0.14043146,0.78146124,0.04020392,0.09935427
0.88544272,1.72488837,0.37046609,0.61840303,0.02551274,0.17072183,0.13601388,0.77804854,0.04067107,0.10400721
0.89144572,1.70581398,0.36393545,0.59331641,0.02570449,0.17366616,0.13283743,0.77913333,0.04120945,0.10950897
0.89744872,1.69903951,0.36017043,0.57455317,0.02615367,0.17693631,0.13095589,0.78464276,0.04180935,0.11584329
0.90345173,1.70466117,0.35911280,0.56238686,0.02686284,0.18051665,0.13040646,0.79440746,0.04245932,0.12297708
0.90945473,1.72259363,0.36067729,0.55703091,0.02783000,0.18438108,0.13120968,0.80816737,0.04314661,0.13086019
0.91545773,1.75257815,0.36475503,0.55863782,0.02904831,0.18849396,0.13336979,0.82558008,0.04385763,0.13942562
0.92146073,1.79419359,0.37121706,0.56729833,0.03050598,0.19281134,0.13687507,0.84623131,0.04457847,0.14859029
0.92746373,1.84686939,0.37991775,0.58304014,0.03218621,0.19728234,0.14169847,0.86964724,0.04529545,0.15825629
0.93346673,1.90990008,0.39069814,0.60582625,0.03406721,0.20185069,0.14779810,0.89530817,0.04599556,0.16831263
0.93946973,1.98246045,0.40338892,0.63555275,0.03612243,0.20645633,0.15511786,0.92266293,0.04666701,0.17863742
0.94547274,2.06362090,0.41781304,0.67204608,0.03832086,0.21103699,0.16358791,0.95114372,0.04729963,0.18910032
0.95147574,2.15236230,0.43378793,0.71505996,0.04062747,0.21552965,0.17312511,0.98018054,0.04788518,0.19956536
0.95747874,2.24759013,0.45112700,0.76427214,0.04300380,0.21987190,0.18363342,1.00921492,0.04841763,0.20989377
0.96348174,2.34814756,0.46964066,0.81928135,0.04540867,0.22400308,0.19500417,1.03771241,0.04889332,0.21994691
0.96948474,2.45282735,0.48913667,0.87960484,0.04779898,0.22786527,0.20711640,1.06517336,0.04931101,0.22958917
0.97548774,2.56038274,0.50941995,0.94467694,0.05013067,0.23140397,0.21983719,1.09114176,0.04967182,0.23869059
0.98149075,2.66953754,0.53029184,1.01384911,0.05235963,0.23456862,0.23302218,1.11521188,0.04997911,0.24712936
0.98749375,2.77899570,0.55154908,1.08639206,0.05444280,0.23731298,0.24651624,1.13703267,0.05023826,0.25479391
0.99349675,2.88745095,0.57298246,1.16150023,0.05633919,0.23959527,0.26015448,1.15630984,0.05045636,0.26158470
0.99949975,2.99359683,0.59437562,1.23829903,0.05801093,0.24137823,0.27376361,1.17280593,0.05064189,0.26741557
1.00550275,3.09613778,0.61550398,1.31585508,0.05942423,0.24262919,0.28716371,1.18633847,0.05080430,0.27221479
1.01150575,3.19380149,0.63613420,1.39318949,0.06055026,0.24331999,0.30017048,1.19677665,0.05095365,0.27592566
1.01750875,3.28535296,0.65602423,1.46929408,0.06136599,0.24342711,0.31259800,1.20403682,0.05110022,0.27850682
1.02351176,3.36961030,0.67492438,1.54315018,0.06185472,0.24293172,0.32426189,1.20807736,0.05125407,0.27993228
1.02951476,3.44546224,0.69257926,1.61374962,0.06200661,0.24181989,0.33498284,1.20889322,0.05142475,0.28019115
1.03551776,3.51188700,0.70873094,1.68011725,0.06181886,0.24008290,0.34459055,1.20651054,0.05162092,0.27928723
1.04152076,3.56797205,0.72312313,1.74133404,0.06129582,0.23771761,0.35292771,1.20098186,0.05185012,0.27723839
1.04752376,3.61293410,0.73550645,1.79656014,0.06044875,0.23472695,0.35985404,1.19238188,0.05211854,0.27407594
1.05352676,3.64613849,0.74564454,1.84505668,0.05929553,0.23112036,0.36525022,1.18080425,0.05243081,0.26984374
1.05952976,3.66711694,0.75332086,1.88620558,0.05786004,0.22691425,0.36902144,1.16635928,0.05278995,0.26459742
1.06553277,3.67558305,0.75834572,1.91952646,0.05617146,0.22213243,0.37110045,1.14917264,0.05319724,0.25840338
1.07153577,3.67144431,0.76056348,1.94468989,0.05426345,0.21680633,0.37145000,1.12938497,0.05365226,0.25133784
1.07753877,3.65481020,0.75985920,1.96152645,0.05217314,0.21097515,0.37006447,1.10715213,0.05415298,0.24348576
1.08354177,3.62599569,0.75616473,1.97003119,0.04994022,0.20468573,0.36697062,1.08264611,0.05469580,0.23493965
1.08954477,3.58551986,0.74946354,1.97036356,0.04760586,0.19799223,0.36222748,1.05605610,0.05527584,0.22579839
1.09554777,3.53409964,0.73979434,1.96284259,0.04521178,0.19095562,0.35592521,1.02758974,0.05588712,0.21616584
1.10155078,3.47263880,0.72725298,1.94793800,0.04279936,0.18364293,0.34818325,0.99747418,0.05652296,0.20614948
1.10755378,3.40221277,0.71199263,1.92625742,0.04040883,0.17612629,0.33914752,0.96595682,0.05717633,0.19585888
1.11355678,3.32404974,0.69422219,1.89853061,0.03807863,0.16848196,0.32898708,0.93330569,0.05784037,0.18540425
1.11955978,3.23950907,0.67420288,1.86559123,0.03584490,0.16078919,0.31789024,0.89980917,0.05850887,0.17489481
1.12556278,3.15005752,0.65224317,1.82835704,0.03374110,0.15312908,0.30606030,0.86577530,0.05917687,0.16443738
1.13156578,3.05724448,0.62869232,1.78780909,0.03179784,0.14558363,0.29371120,0.83153038,0.05984125,0.15413484
1.13756878,2.96267663,0.60393268,1.74497077,0.03004278,0.13823475,0.28106313,0.79741720,0.06050130,0.14408486
1.14357179,2.86799285,0.57837113,1.70088702,0.02850065,0.13116355,0.26833827,0.76379269,0.06115927,0.13437869
1.14957479,2.77483970,0.55242993,1.65660420,0.02719340,0.12444980,0.25575686,0.73102522,0.06182084,0.12510009
1.15557779,2.68484785,0.52653740,1.61315096,0.02614031,0.11817162,0.24353363,0.69949154,0.06249551,0.11632455
1.16158079,2.59960940,0.50111862,1.57152000,0.02535816,0.11240540,0.23187464,0.66957344,0.06319675,0.10811866
