energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.97348674,4.76813941,0.01596667,0.00000000,0.00388187,1.14442303,0.03950522,1.71397213,1.60335975,0.86348233
-4.96748374,4.77260948,0.01592588,0.00000000,0.00394453,1.16506062,0.03893077,1.69683072,1.61270374,0.88245489
-4.96148074,4.77419578,0.01587713,0.00000000,0.00399861,1.18564798,0.03827145,1.67818603,1.62292397,0.90094003
-4.95547774,4.77382676,0.01582622,0.00000000,0.00404333,1.20632786,0.03753722,1.65847295,1.63450885,0.91901851
-4.94947474,4.77253360,0.01577915,0.00000000,0.00407830,1.22726683,0.03674066,1.63816151,1.64796968,0.93679445
-4.94347174,4.77141690,0.01574198,0.00000000,0.00410345,1.24864582,0.03589676,1.61774695,1.66382562,0.95438769
-4.93746873,4.77161159,0.01572071,0.00000000,0.00411912,1.27065037,0.03502250,1.59773926,1.68258851,0.97192569
-4.93146573,4.77425207,0.01572115,0.00000000,0.00412599,1.29346119,0.03413646,1.57865251,1.70474819,0.98953543
-4.92546273,4.78043901,0.01574875,0.00000000,0.00412506,1.31724556,0.03325830,1.56099445,1.73075909,1.00733575
-4.91945973,4.79120967,0.01580855,0.00000000,0.00411768,1.34214999,0.03240833,1.54525671,1.76102850,1.02543084
-4.91345673,4.80751261,0.01590508,0.00000000,0.00410541,1.36829463,0.03160697,1.53190596,1.79590706,1.04390502
-4.90745373,4.83018802,0.01604227,0.00000000,0.00409007,1.39576964,0.03087424,1.52137622,1.83568175,1.06281924
-4.90145073,4.85995382,0.01622342,0.00000000,0.00407363,1.42463360,0.03022929,1.51406233,1.88057143,1.08220948
-4.89544772,4.89739771,0.01645116,0.00000000,0.00405818,1.45491392,0.02968996,1.51031485,1.93072486,1.10208704
-4.88944472,4.94297478,0.01672746,0.00000000,0.00404588,1.48660922,0.02927234,1.51043606,1.98622115,1.12244060
-4.88344172,4.99700997,0.01705363,0.00000000,0.00403889,1.51969307,0.02899040,1.51467707,2.04707202,1.14323994
-4.87743872,5.05970429,0.01743034,0.00000000,0.00403936,1.55411901,0.02885572,1.52323592,2.11322577,1.16444074
-4.87143572,5.13114377,0.01785765,0.00000000,0.00404935,1.58982612,0.02887719,1.53625630,2.18457210,1.18599035
-4.86543272,5.21130980,0.01833505,0.00000000,0.00407080,1.62674473,0.02906085,1.55382692,2.26094752,1.20783370
-4.85942971,5.30008969,0.01886149,0.00000000,0.00410550,1.66480173,0.02940979,1.57598116,2.34214079,1.22991911
-4.85342671,5.39728632,0.01943542,0.00000000,0.00415508,1.70392502,0.02992403,1.60269705,2.42789779,1.25220339
-4.84742371,5.50262618,0.02005483,0.00000000,0.00422092,1.74404668,0.03060062,1.63389741,2.51792575,1.27465581
-4.84142071,5.61576501,0.02071726,0.00000000,0.00430420,1.78510457,0.03143362,1.66945025,2.61189631,1.29726068
-4.83541771,5.73629097,0.02141986,0.00000000,0.00440583,1.82704225,0.03241435,1.70916939,2.70944764,1.32001810
-4.82941471,5.86372531,0.02215933,0.00000000,0.00452646,1.86980715,0.03353150,1.75281558,2.81018527,1.34294312
-4.82341171,5.99752089,0.02293204,0.00000000,0.00466644,1.91334705,0.03477143,1.80009807,2.91368217,1.36606290
-4.81740870,6.13705919,0.02373393,0.00000000,0.00482580,1.95760522,0.03611849,1.85067703,3.01947801,1.38941241
-4.81140570,6.28164654,0.02456062,0.00000000,0.00500429,2.00251444,0.03755535,1.90416675,3.12707815,1.41302869
-4.80540270,6.43051044,0.02540738,0.00000000,0.00520130,2.04799039,0.03906340,1.96013994,3.23595262,1.43694409
-4.79939970,6.58279683,0.02626917,0.00000000,0.00541590,2.09392482,0.04062317,2.01813306,3.34553542,1.46117896
-4.79339670,6.73756901,0.02714066,0.00000000,0.00564681,2.14017900,0.04221472,2.07765268,3.45522465,1.48573423
-4.78739370,6.89380895,0.02801633,0.00000000,0.00589242,2.18657790,0.04381809,2.13818280,3.56438354,1.51058428
-4.78139070,7.05042123,0.02889047,0.00000000,0.00615079,2.23290555,0.04541372,2.19919292,3.67234269,1.53567061
-4.77538769,7.20623986,0.02975729,0.00000000,0.00641964,2.27890179,0.04698278,2.26014650,3.77840359,1.56089679
-4.76938469,7.36003773,0.03061098,0.00000000,0.00669639,2.32426087,0.04850756,2.32050956,3.88184351,1.58612476
-4.76338169,7.51053860,0.03144579,0.00000000,0.00697821,2.36863185,0.04997171,2.37975893,3.98192138,1.61117305
-4.75737869,7.65643077,0.03225609,0.00000000,0.00726200,2.41162102,0.05136049,2.43738973,4.07788488,1.63581673
-4.75137569,7.79638202,0.03303649,0.00000000,0.00754446,2.45279615,0.05266091,2.49292172,4.16897815,1.65978940
-4.74537269,7.92905502,0.03378181,0.00000000,0.00782216,2.49169256,0.05386181,2.54590416,4.25445001,1.68278706
-4.73936968,8.05312243,0.03448721,0.00000000,0.00809155,2.52782083,0.05495383,2.59591892,4.33356241,1.70447362
-4.73336668,8.16728136,0.03514812,0.00000000,0.00834906,2.56067567,0.05592942,2.64258167,4.40559886,1.72448809
-4.72736368,8.27026640,0.03576031,0.00000000,0.00859113,2.58974605,0.05678262,2.68554125,4.46987259,1.74245293
-4.72136068,8.36086142,0.03631981,0.00000000,0.00881431,2.61452594,0.05750897,2.72447728,4.52573435,1.75798344
-4.71535768,8.43790989,0.03682289,0.00000000,0.00901529,2.63452547,0.05810522,2.75909642,4.57257979,1.77069774
-4.70935468,8.50032405,0.03726596,0.00000000,0.00919099,2.64928233,0.05856918,2.78912770,4.60985650,1.78022712
-4.70335168,8.54709353,0.03764557,0.00000000,0.00933860,2.65837297,0.05889943,2.81431740,4.63707069,1.78622634
-4.69734867,8.57729385,0.03795828,0.00000000,0.00945565,2.66142336,0.05909516,2.83442436,4.65379378,1.78838360
-4.69134567,8.59009572,0.03820061,0.00000000,0.00954004,2.65811925,0.05915597,2.84921604,4.65966895,1.78642992
-4.68534267,8.58477564,0.03836906,0.00000000,0.00959012,2.64821544,0.05908174,2.85846635,4.65441794,1.78014768
-4.67933967,8.56072847,0.03846001,0.00000000,0.00960466,2.63154418,0.05887261,2.86195541,4.63784815,1.76937799
-4.67333667,8.51748252,0.03846983,0.00000000,0.00958295,2.60802225,0.05852895,2.85947210,4.60986006,1.75402697
-4.66733367,8.45471700,0.03839491,0.00000000,0.00952472,2.57765680,0.05805145,2.85081915,4.57045508,1.73407040
-4.66133067,8.37228203,0.03823178,0.00000000,0.00943027,2.54054965,0.05744127,2.83582133,4.51974354,1.70955708
-4.65532766,8.27022036,0.03797726,0.00000000,0.00930034,2.49689997,0.05670019,2.81433610,4.45795265,1.68061036
-4.64932466,8.14879013,0.03762866,0.00000000,0.00913619,2.44700526,0.05583093,2.78626656,4.38543408,1.64742825
-4.64332166,8.00848755,0.03718401,0.00000000,0.00893954,2.39126044,0.05483736,2.75157604,4.30267060,1.61028170
