energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-3.50875438,3.53666712,0.00151576,0.32736442,0.23948708,1.85644210,0.70372432,0.48414457,1.52884388,0.00000000
-3.50275138,3.48745296,0.00137671,0.33749166,0.22702594,1.83958051,0.72062461,0.48873166,1.48636787,0.00000000
-3.49674837,3.45126052,0.00124276,0.34818632,0.21523123,1.83106572,0.74000505,0.49371768,1.44917409,0.00000000
-3.49074537,3.43001896,0.00111496,0.35929329,0.20424369,1.83232942,0.76150194,0.49901403,1.41824626,0.00000000
-3.48474237,3.42529985,0.00099422,0.37064067,0.19418201,1.84458910,0.78471360,0.50450275,1.39441107,0.00000000
-3.47873937,3.43827408,0.00088126,0.38204437,0.18514101,1.86881127,0.80920857,0.51004089,1.37831710,0.00000000
-3.47273637,3.46968028,0.00077665,0.39331353,0.17719067,1.90568081,0.83453493,0.51546630,1.37041914,0.00000000
-3.46673337,3.51980559,0.00068078,0.40425656,0.17037603,1.95557740,0.86023054,0.52060469,1.37096794,0.00000000
-3.46073037,3.58847864,0.00059390,0.41468766,0.16471771,2.01855939,0.88583398,0.52527734,1.38000561,0.00000000
-3.45472736,3.67507467,0.00051614,0.42443348,0.16021324,2.09435583,0.91089567,0.52930945,1.39736656,0.00000000
-3.44872436,3.77853225,0.00044753,0.43333964,0.15683878,2.18236657,0.93498898,0.53253832,1.42268371,0.00000000
-3.44272136,3.89738082,0.00038800,0.44127689,0.15455140,2.28167070,0.95772097,0.53482137,1.45539971,0.00000000
-3.43671836,4.02977816,0.00033745,0.44814654,0.15329158,2.39104315,0.97874214,0.53604320,1.49478268,0.00000000
-3.43071536,4.17355653,0.00029580,0.45388506,0.15298605,2.50897906,0.99775529,0.53612177,1.53994596,0.00000000
-3.42471236,4.32627645,0.00026293,0.45846757,0.15355057,2.63372559,1.01452287,0.53501313,1.58987133,0.00000000
-3.41870935,4.48528658,0.00023885,0.46191005,0.15489294,2.76332031,1.02887298,0.53271470,1.64343513,0.00000000
-3.41270635,4.64778853,0.00022362,0.46427036,0.15691587,2.89563547,1.04070370,0.52926697,1.69943646,0.00000000
-3.40670335,4.81090484,0.00021744,0.46564793,0.15951981,3.02842705,1.04998599,0.52475362,1.75662705,0.00000000
-3.40070035,4.97174884,0.00022071,0.46618220,0.16260561,3.15938733,1.05676510,0.51930010,1.81374182,0.00000000
-3.39469735,5.12749466,0.00023400,0.46604997,0.16607715,3.28619971,1.06116078,0.51307092,1.86952956,0.00000000
-3.38869435,5.27544571,0.00025818,0.46546179,0.16984363,3.40659418,1.06336648,0.50626585,1.92278299,0.00000000
-3.38269135,5.41310003,0.00029436,0.46465760,0.17382176,3.51840199,1.06364778,0.49911514,1.97236734,0.00000000
-3.37668834,5.53821082,0.00034401,0.46390182,0.17793770,3.61960772,1.06234036,0.49187427,2.01724690,0.00000000
-3.37068534,5.64884049,0.00040899,0.46347820,0.18212874,3.70839734,1.05984764,0.48481838,2.05650868,0.00000000
-3.36468234,5.74340681,0.00049155,0.46368454,0.18634468,3.78320059,1.05663848,0.47823660,2.08938263,0.00000000
-3.35867934,5.82071973,0.00059442,0.46482758,0.19054893,3.84272642,1.05324488,0.47242668,2.11525787,0.00000000
-3.35267634,5.88000794,0.00072083,0.46721828,0.19471927,3.88599021,1.05025988,0.46768999,2.13369444,0.00000000
-3.34667334,5.92093428,0.00087454,0.47116752,0.19884826,3.91233209,1.04833562,0.46432708,2.14443030,0.00000000
-3.34067034,5.94359961,0.00105990,0.47698254,0.20294331,3.92142571,1.04818148,0.46263389,2.14738339,0.00000000
-3.33466733,5.94853524,0.00128181,0.48496394,0.20702632,3.91327736,1.05056213,0.46289870,2.14264877,0.00000000
-3.32866433,5.93668420,0.00154580,0.49540351,0.21113301,3.88821562,1.05629532,0.46539972,2.13049109,0.00000000
-3.32266133,5.90937226,0.00185794,0.50858270,0.21531182,3.84687235,1.06624901,0.47040328,2.11133261,0.00000000
-3.31665833,5.86826989,0.00222485,0.52477173,0.21962252,3.79015578,1.08133772,0.47816255,2.08573738,0.00000000
-3.31065533,5.81534660,0.00265361,0.54422919,0.22413448,3.71921713,1.10251748,0.48891654,2.05439227,0.00000000
-3.30465233,5.75281943,0.00315167,0.56720195,0.22892460,3.63541233,1.13077936,0.50288932,2.01808543,0.00000000
-3.29864932,5.68309746,0.00372666,0.59392528,0.23407505,3.54026044,1.16714100,0.52028911,1.97768309,0.00000000
-3.29264632,5.60872427,0.00438630,0.62462284,0.23967073,3.43540048,1.21263603,0.54130721,1.93410558,0.00000000
-3.28664332,5.53231999,0.00513810,0.65950643,0.24579661,3.32254858,1.26830115,0.56611645,1.88830321,0.00000000
-3.28064032,5.45652483,0.00598910,0.69877522,0.25253486,3.20345679,1.33516079,0.59486904,1.84123281,0.00000000
-3.27463732,5.38394539,0.00694564,0.74261430,0.25996197,3.07987507,1.41420939,0.62769384,1.79383573,0.00000000
-3.26863432,5.31710486,0.00801294,0.79119246,0.26814575,2.95351746,1.50639155,0.66469276,1.74701749,0.00000000
-3.26263132,5.25839802,0.00919479,0.84465902,0.27714244,2.82603327,1.61258032,0.70593655,1.70162989,0.00000000
-3.25662831,5.21005162,0.01049323,0.90313980,0.28699378,2.69898363,1.73355422,0.75145995,1.65845547,0.00000000
-3.25062531,5.17409030,0.01190810,0.96673223,0.29772438,2.57382367,1.86997358,0.80125644,1.61819477,0.00000000
-3.24462231,5.15230819,0.01343681,1.03549980,0.30933920,2.45188985,2.02235710,0.85527282,1.58145624,0.00000000
-3.23861931,5.14624608,0.01507399,1.10946609,0.32182143,2.33439230,2.19105940,0.91340400,1.54874885,0.00000000
-3.23261631,5.15717388,0.01681130,1.18860854,0.33513082,2.22241121,2.37625064,0.97548829,1.52047725,0.00000000
-3.22661331,5.18607813,0.01863728,1.27285256,0.34920249,2.11689674,2.57789896,1.04130373,1.49693938,0.00000000
-3.22061031,5.23365425,0.02053731,1.36206606,0.36394647,2.01867145,2.79575680,1.11056569,1.47832629,0.00000000
-3.21460730,5.30030330,0.02249368,1.45605489,0.37924793,1.92843445,3.02935166,1.18292623,1.46472411,0.00000000
-3.20860430,5.38613284,0.02448582,1.55455950,0.39496823,1.84676653,3.27798186,1.25797544,1.45611792,0.00000000
-3.20260130,5.49096185,0.02649058,1.65725297,0.41094687,1.77413572,3.54071753,1.33524489,1.45239746,0.00000000
-3.19659830,5.61432924,0.02848273,1.76374066,0.42700433,1.71090248,3.81640681,1.41421332,1.45336434,0.00000000
-3.19059530,5.75550581,0.03043550,1.87356135,0.44294572,1.65732460,4.10368695,1.49431439,1.45874094,0.00000000
-3.18459230,5.91350924,0.03232125,1.98618993,0.45856527,1.61356121,4.40099956,1.57494630,1.46818043,0.00000000
-3.17858929,6.08712166,0.03411226,2.10104143,0.47365143,1.57967617,4.70660928,1.65548275,1.48127798,0.00000000
-3.17258629,6.27490934,0.03578149,2.21747592,0.48799249,1.55564064,5.01862470,1.73528492,1.49758281,0.00000000
-3.16658329,6.47524382,0.03730340,2.33480423,0.50138246,1.54133523,5.33502051,1.81371360,1.51661080,0.00000000
-3.16058029,6.68632388,0.03865476,2.45229388,0.51362702,1.53655174,5.65365964,1.89014112,1.53785724,0.00000000
-3.15457729,6.90619771,0.03981540,2.56917498,0.52454917,1.54099484,5.97231454,1.96396210,1.56080943,0.00000000
-3.14857429,7.13278457,0.04076882,2.68464590,0.53399447,1.55428384,6.28868670,2.03460278,1.58495865,0.00000000
-3.14257129,7.36389552,0.04150275,2.79787835,0.54183555,1.57595481,6.60042421,2.10152821,1.60981111,0.00000000
-3.13656828,7.59725293,0.04200950,2.90802211,0.54797563,1.60546324,6.90513702,2.16424715,1.63489738,0.00000000
-3.13056528,7.83050854,0.04228620,3.01420924,0.55235097,1.64218721,7.20041058,2.22231443,1.65978013,0.00000000
-3.12456228,8.06126027,0.04233476,3.11555829,0.55493203,1.68543149,7.48381832,2.27533111,1.68405970,0.00000000
-3.11855928,8.28706830,0.04216176,3.21117875,0.55572347,1.73443223,7.75293429,2.32294237,1.70737753,0.00000000
-3.11255628,8.50547081,0.04177813,3.30017633,0.55476273,1.78836264,8.00534701,2.36483396,1.72941716,0.00000000
-3.10655328,8.71400048,0.04119863,3.38165950,0.55211760,1.84633953,8.23867620,2.40072762,1.74990321,0.00000000
-3.10055028,8.91020241,0.04044121,3.45474787,0.54788263,1.90743074,8.45059338,2.43037621,1.76859826,0.00000000
-3.09454727,9.09165465,0.03952639,3.51858287,0.54217483,1.97066353,8.63884774,2.45355930,1.78529818,0.00000000
-3.08854427,9.25599193,0.03847636,3.57234086,0.53512867,2.03503407,8.80129778,2.47007998,1.79982622,0.00000000
-3.08254127,9.40093335,0.03731426,3.61524882,0.52689085,2.09951786,8.93594896,2.47976327,1.81202654,0.00000000
-3.07653827,9.52431427,0.03606335,3.64660251,0.51761495,2.16308134,9.04099697,2.48245681,1.82175762,0.00000000
-3.07053527,9.62412227,0.03474629,3.66578645,0.50745627,2.22469457,9.11487552,2.47803383,1.82888614,0.00000000
-3.06453227,9.69853672,0.03338447,3.67229514,0.49656719,2.28334494,9.15630690,2.46639852,1.83328202,0.00000000
-3.05852926,9.74597084,0.03199744,3.66575461,0.48509299,2.33805198,9.16435309,2.44749347,1.83481476,0.00000000
-3.05252626,9.76511490,0.03060253,3.64594294,0.47316861,2.38788292,9.13846456,2.42130876,1.83335181,0.00000000
-3.04652326,9.75497871,0.02921454,3.61280879,0.46091614,2.43196888,9.07852393,2.38789198,1.82875880,0.00000000
-3.04052026,9.71493142,0.02784559,3.56648644,0.44844335,2.46952141,8.98488123,2.34735842,1.82090210,0.00000000
-3.03451726,9.64473625,0.02650511,3.50730619,0.43584298,2.49984883,8.85837789,2.29990059,1.80965315,0.00000000
-3.02851426,9.54457824,0.02519998,3.43579921,0.42319301,2.52237204,8.70035709,2.24579604,1.79489484,0.00000000
-3.02251126,9.41508271,0.02393471,3.35269577,0.41055758,2.53663909,8.51265831,2.18541290,1.77652908,0.00000000
-3.01650825,9.25732294,0.02271181,3.25891672,0.39798855,2.54233808,8.29759503,2.11921228,1.75448542,0.00000000
-3.01050525,9.07281557,0.02153206,3.15555776,0.38552755,2.53930756,8.05791538,2.04774706,1.72873003,0.00000000
-3.00450225,8.86350320,0.02039501,3.04386716,0.37320827,2.52754406,7.79674626,1.97165691,1.69927446,0.00000000
-2.99849925,8.63172383,0.01929929,2.92521726,0.36105893,2.50720601,7.51752269,1.89165934,1.66618352,0.00000000
-2.99249625,8.38016770,0.01824309,2.80107108,0.34910471,2.47861364,7.22390481,1.80853722,1.62958184,0.00000000
-2.98649325,8.11182266,0.01722442,2.67294525,0.33736991,2.44224460,6.91968591,1.72312297,1.58965847,0.00000000
-2.98049025,7.82990959,0.01624149,2.54237081,0.32587998,2.39872496,6.60869505,1.63628037,1.54666920,0.00000000
-2.97448724,7.53781007,0.01529287,2.41085366,0.31466293,2.34881568,6.29469867,1.54888451,1.50093631,0.00000000
-2.96848424,7.23898887,0.01437773,2.27983639,0.30375046,2.29339469,5.98130529,1.46180098,1.45284551,0.00000000
-2.96248124,6.93691378,0.01349583,2.15066302,0.29317842,2.23343498,5.67187728,1.37586526,1.40284020,0.00000000
-2.95647824,6.63497581,0.01264764,2.02454829,0.28298679,2.16997920,5.36945362,1.29186309,1.35141304,0.00000000
-2.95047524,6.33641250,0.01183422,1.90255262,0.27321917,2.10411166,5.07668643,1.21051276,1.29909525,0.00000000
-2.94447224,6.04423694,0.01105715,1.78556363,0.26392176,2.03692855,4.79579389,1.13245010,1.24644382,0.00000000
-2.93846923,5.76117497,0.01031839,1.67428486,0.25514189,1.96950745,4.52853068,1.05821657,1.19402739,0.00000000
-2.93246623,5.48961252,0.00962008,1.56923173,0.24692632,1.90287738,4.27617680,0.98825107,1.14241113,0.00000000
-2.92646323,5.23155470,0.00896442,1.47073468,0.23931926,1.83799034,4.03954418,0.92288536,1.09214136,0.00000000
-2.92046023,4.98859784,0.00835342,1.37894877,0.23236032,1.77569582,3.81899995,0.86234337,1.04373056,0.00000000
-2.91445723,4.76191503,0.00778878,1.29386904,0.22608247,1.71671903,3.61450447,0.80674407,0.99764335,0.00000000
-2.90845423,4.55225548,0.00727171,1.21535054,0.22051016,1.66164412,3.42566159,0.75610762,0.95428419,0.00000000
-2.90245123,4.35995729,0.00680285,1.14313181,0.21565777,1.61090295,3.25177827,0.71036431,0.91398709,0.00000000
-2.89644822,4.18497298,0.00638219,1.07686057,0.21152841,1.56477012,3.09193034,0.66936596,0.87700816,0.00000000
-2.89044522,4.02690669,0.00600901,1.01612026,0.20811322,1.52336443,2.94503142,0.63289890,0.84352108,0.00000000
-2.88444222,3.88506158,0.00568195,0.96045643,0.20539129,1.48665688,2.80990195,0.60069829,0.81361581,0.00000000
-2.87843922,3.75849577,0.00539898,0.90940173,0.20333026,1.45448488,2.68533541,0.57246291,0.78730077,0.00000000
-2.87243622,3.64608465,0.00515758,0.86249868,0.20188749,1.42657198,2.57015974,0.54787014,0.76450833,0.00000000
-2.86643322,3.54658768,0.00495477,0.81931968,0.20101198,1.40255239,2.46329172,0.52659047,0.74510340,0.00000000
-2.86043022,3.45871705,0.00478729,0.77948350,0.20064689,1.38199903,2.36378309,0.50830118,0.72889491,0.00000000
-2.85442721,3.38120598,0.00465176,0.74266831,0.20073255,1.36445376,2.27085750,0.49269884,0.71564963,0.00000000
-2.84842421,3.31287413,0.00454481,0.70862088,0.20120996,1.34945843,2.18393770,0.47951035,0.70510769,0.00000000
-2.84242121,3.25268766,0.00446321,0.67716229,0.20202445,1.33658506,2.10266291,0.46850219,0.69699917,0.00000000
-2.83641821,3.19981160,0.00440405,0.64819013,0.20312949,1.32546356,2.02689668,0.45948778,0.69106090,0.00000000
-2.83041521,3.15365244,0.00436482,0.62167762,0.20449028,1.31580572,1.95672565,0.45233270,0.68705271,0.00000000
-2.82441221,3.11388882,0.00434350,0.59766991,0.20608702,1.30742388,1.89244973,0.44695776,0.68477216,0.00000000
-2.81840920,3.08048890,0.00433860,0.57627793,0.20791757,1.30024345,1.83456467,0.44333975,0.68406711,0.00000000
-2.81240620,3.05371317,0.00434920,0.55767020,0.20999934,1.29430832,1.78373754,0.44150987,0.68484520,0.00000000
-2.80640320,3.03410192,0.00437492,0.54206275,0.21237011,1.28977885,1.74077613,0.44154982,0.68707976,0.00000000
-2.80040020,3.02244745,0.00441586,0.52970764,0.21508779,1.28692236,1.70659290,0.44358558,0.69081166,0.00000000
-2.79439720,3.01975139,0.00447253,0.52088024,0.21822895,1.28609644,1.68216447,0.44777908,0.69614670,0.00000000
-2.78839420,3.02716840,0.00454570,0.51586545,0.22188601,1.28772590,1.66848737,0.45431774,0.70324867,0.00000000
-2.78239120,3.04593799,0.00463634,0.51494328,0.22616323,1.29227437,1.66653106,0.46340235,0.71232808,0.00000000
-2.77638819,3.07730709,0.00474539,0.51837381,0.23117161,1.30021198,1.67718924,0.47523347,0.72362710,0.00000000
-2.77038519,3.12244624,0.00487369,0.52638204,0.23702280,1.31198084,1.70123064,0.48999679,0.73740124,0.00000000
-2.76438219,3.18236312,0.00502176,0.53914279,0.24382227,1.32795996,1.73925052,0.50784803,0.75389870,0.00000000
-2.75837919,3.25781709,0.00518969,0.55676608,0.25166217,1.34843169,1.79162449,0.52889788,0.77333831,0.00000000
-2.75237619,3.34923902,0.00537706,0.57928351,0.26061410,1.37355133,1.85846619,0.55319755,0.79588739,0.00000000
-2.74637319,3.45666030,0.00558277,0.60663603,0.27072222,1.40332171,1.93959053,0.58072576,0.82164053,0.00000000
-2.74037019,3.57965498,0.00580503,0.63866369,0.28199721,1.43757427,2.03448436,0.61137768,0.85060069,0.00000000
-2.73436718,3.71729856,0.00604131,0.67509797,0.29441122,1.47595778,2.14228618,0.64495659,0.88266379,0.00000000
-2.72836418,3.86814633,0.00628835,0.71555717,0.30789445,1.51793550,2.26177657,0.68116866,0.91760769,0.00000000
-2.72236118,4.03023331,0.00654221,0.75954538,0.32233348,1.56279129,2.39138065,0.71962157,0.95508668,0.00000000
-2.71635818,4.20109715,0.00679832,0.80645552,0.33757155,1.60964460,2.52918360,0.75982708,0.99463182,0.00000000
-2.71035518,4.37782416,0.00705165,0.85557657,0.35341110,1.65747387,2.67295977,0.80120795,1.03565769,0.00000000
-2.70435218,4.55711754,0.00729677,0.90610539,0.36961833,1.70514744,2.82021539,0.84310900,1.07747535,0.00000000
-2.69834917,4.73538594,0.00752808,0.95716271,0.38592992,1.75146078,2.96824429,0.88481225,1.11931131,0.00000000
-2.69234617,4.90884929,0.00773996,1.00781341,0.40206149,1.79517833,3.11419537,0.92555569,1.16033176,0.00000000
-2.68634317,5.07365795,0.00792694,1.05709031,0.41771762,1.83507823,3.25515000,0.96455506,1.19967103,0.00000000
-2.68034017,5.22602051,0.00808390,1.10402086,0.43260289,1.86999790,3.38820674,1.00102782,1.23646312,0.00000000
-2.67433717,5.36233485,0.00820624,1.14765591,0.44643350,1.89887844,3.51057051,1.03421842,1.26987471,0.00000000
-2.66833417,5.47931691,0.00829002,1.18709932,0.45894887,1.92080583,3.61964269,1.06342384,1.29913815,0.00000000
-2.66233117,5.57412141,0.00833211,1.22153738,0.46992269,1.93504718,3.71310861,1.08801820,1.32358275,0.00000000
-2.65632816,5.64444914,0.00833030,1.25026674,0.47917268,1.94108022,3.78901852,1.10747546,1.34266270,0.00000000
-2.65032516,5.68863574,0.00828335,1.27271956,0.48656885,1.93861494,3.84585846,1.12138903,1.35598030,0.00000000
-2.64432216,5.70571793,0.00819105,1.28848468,0.49203938,1.92760625,3.88260783,1.12948746,1.36330318,0.00000000
-2.63831916,5.69547379,0.00805419,1.29732388,0.49557414,1.90825722,3.89878044,1.13164537,1.36457458,0.00000000
-2.63231616,5.65843519,0.00787457,1.29918224,0.49722545,1.88101278,3.89444724,1.12788906,1.35991614,0.00000000
-2.62631316,5.59587152,0.00765489,1.29419192,0.49710597,1.84654419,3.87023887,1.11839653,1.34962296,0.00000000
-2.62031016,5.50974528,0.00739869,1.28266932,0.49538389,1.80572497,3.82732783,1.10349172,1.33415132,0.00000000
-2.61430715,5.40264142,0.00711020,1.26510517,0.49227564,1.75959951,3.76739023,1.08363336,1.31409944,0.00000000
-2.60830415,5.27767344,0.00679421,1.24214822,0.48803637,1.70934565,3.69254874,1.05939874,1.29018250,0.00000000
-2.60230115,5.13837050,0.00645593,1.21458292,0.48294886,1.65623292,3.60529866,1.03146320,1.26320304,0.00000000
-2.59629815,4.98855052,0.00610082,1.18330201,0.47731124,1.60157832,3.50842001,1.00057617,1.23401839,0.00000000
-2.59029515,4.83218481,0.00573443,1.14927524,0.47142441,1.54670146,3.40487935,0.96753498,1.20350675,0.00000000
-2.58429215,4.67326032,0.00536224,1.11351544,0.46557954,1.49288098,3.29772530,0.93315736,1.17253365,0.00000000
-2.57828914,4.51564544,0.00498951,1.07704337,0.46004657,1.44131410,3.18998195,0.89825410,1.14192039,0.00000000
-2.57228614,4.36296505,0.00462120,1.04085301,0.45506408,1.39308089,3.08454488,0.86360279,1.11241613,0.00000000
-2.56628314,4.21849015,0.00426178,1.00587858,0.45083118,1.34911469,2.98408370,0.82992400,1.08467470,0.00000000
-2.56028014,4.08504643,0.00391523,0.97296473,0.44750180,1.31017979,2.89095541,0.79786060,1.05923736,0.00000000
-2.55427714,3.96494528,0.00358488,0.94284128,0.44518146,1.27685726,2.80713188,0.76796125,1.03652192,0.00000000
-2.54827414,3.85993963,0.00327348,0.91610323,0.44392688,1.24953915,2.73414426,0.74066843,1.01681863,0.00000000
-2.54227114,3.77120572,0.00298307,0.89319717,0.44374815,1.22843139,2.67304644,0.71631150,1.00029264,0.00000000
-2.53626813,3.69935082,0.00271508,0.87441415,0.44461329,1.21356486,2.62439871,0.69510476,0.98699260,0.00000000
-2.53026513,3.64444544,0.00247030,0.85988944,0.44645495,1.20481402,2.58827183,0.67715050,0.97686455,0.00000000
-2.52426213,3.60607777,0.00224894,0.84960894,0.44917864,1.20192220,2.56427098,0.66244645,0.96977003,0.00000000
-2.51825913,3.58342682,0.00205069,0.84342158,0.45267209,1.20453210,2.55157789,0.65089727,0.96550724,0.00000000
-2.51225613,3.57535014,0.00187480,0.84105720,0.45681501,1.21222009,2.54900906,0.64232920,0.96383375,0.00000000
-2.50625313,3.58048116,0.00172015,0.84214862,0.46148877,1.22453260,2.55508686,0.63650697,0.96448946,0.00000000
-2.50025013,3.59733121,0.00158535,0.84625694,0.46658540,1.24102278,2.56812004,0.63315219,0.96721848,0.00000000
-2.49424712,3.62439073,0.00146881,0.85289847,0.47201539,1.26128566,2.58628976,0.63196197,0.97178869,0.00000000
-2.48824412,3.66022470,0.00136885,0.86157214,0.47771383,1.28498997,2.60773696,0.63262704,0.97800805,0.00000000
-2.48224112,3.70355750,0.00128378,0.87178573,0.48364476,1.31190509,2.63064702,0.63484842,0.98573680,0.00000000
-2.47623812,3.75334317,0.00121198,0.88307981,0.48980341,1.34192158,2.65332786,0.63835171,0.99489530,0.00000000
-2.47023512,3.80881769,0.00115202,0.89504812,0.49621631,1.37506423,2.67427794,0.64289863,1.00546707,0.00000000
-2.46423212,3.86953108,0.00110266,0.90735338,0.50293947,1.41149667,2.69224138,0.64829510,1.01749742,0.00000000
-2.45822911,3.93535795,0.00106303,0.91973802,0.51005480,1.45151722,2.70624790,0.65439578,1.03108785,0.00000000
-2.45222611,4.00648644,0.00103258,0.93202921,0.51766507,1.49554571,2.71563645,0.66110493,1.04638703,0.00000000
-2.44622311,4.08338654,0.00101123,0.94413838,0.52588785,1.54410188,2.72006186,0.66837382,1.06357895,0.00000000
-2.44022011,4.16675982,0.00099940,0.95605522,0.53484881,1.59777581,2.71948522,0.67619493,1.08286935,0.00000000
-2.43421711,4.25747365,0.00099806,0.96783701,0.54467497,1.65719189,2.71414911,0.68459360,1.10447127,0.00000000
-2.42821411,4.35648368,0.00100879,0.97959396,0.55548817,1.72296749,2.70454003,0.69361771,1.12859074,0.00000000
-2.42221111,4.46474903,0.00103386,0.99147170,0.56739933,1.79566849,2.69134055,0.70332618,1.15541354,0.00000000
-2.41620810,4.58314506,0.00107623,1.00363220,0.58050368,1.87576347,2.67537467,0.71377709,1.18509367,0.00000000
-2.41020510,4.71237858,0.00113969,1.01623435,0.59487731,1.96357889,2.65754969,0.72501627,1.21774437,0.00000000
-2.40420210,4.85291030,0.00122880,1.02941561,0.61057508,2.05925750,2.63879834,0.73706719,1.25343189,0.00000000
-2.39819910,5.00488904,0.00134905,1.04327591,0.62763008,2.16272218,2.62002440,0.74992272,1.29217245,0.00000000
-2.39219610,5.16810140,0.00150682,1.05786480,0.64605437,2.27364726,2.60205497,0.76353942,1.33393217,0.00000000
-2.38619310,5.34193988,0.00170944,1.07317283,0.66584095,2.39143920,2.58560182,0.77783474,1.37863005,0.00000000
-2.38019010,5.52539147,0.00196519,1.08912744,0.68696675,2.51522800,2.57123355,0.79268724,1.42614335,0.00000000
-2.37418709,5.71704759,0.00228330,1.10559379,0.70939622,2.64387043,2.55935967,0.80793999,1.47631504,0.00000000
-2.36818409,5.91513501,0.00267387,1.12238023,0.73308517,2.77596561,2.55022669,0.82340672,1.52896257,0.00000000
-2.36218109,6.11756653,0.00314786,1.13924801,0.75798461,2.90988294,2.54392554,0.83888053,1.58388724,0.00000000
-2.35617809,6.32200872,0.00371685,1.15592444,0.78404405,3.04380173,2.54040909,0.85414440,1.64088346,0.00000000
-2.35017509,6.52596346,0.00439297,1.17211857,0.81121401,3.17576139,2.53951754,0.86898292,1.69974702,0.00000000
-2.34417209,6.72685906,0.00518860,1.18753810,0.83944745,3.30372060,2.54100946,0.88319446,1.76028181,0.00000000
-2.33816908,6.92214620,0.00611611,1.20190652,0.86869988,3.42562301,2.54459555,0.89660286,1.82230428,0.00000000
-2.33216608,7.10939386,0.00718749,1.21497897,0.89892791,3.53946722,2.54997245,0.90906794,1.88564526,0.00000000
-2.32616308,7.28638023,0.00841394,1.22655595,0.93008649,3.64337781,2.55685387,0.92049410,1.95014876,0.00000000
-2.32016008,7.45117401,0.00980544,1.23649382,0.96212453,3.73567479,2.56499665,0.93083639,2.01566774,0.00000000
-2.31415708,7.60220195,0.01137025,1.24471139,0.99497939,3.81493798,2.57422003,0.94010367,2.08205692,0.00000000
-2.30815408,7.73829946,0.01311436,1.25119218,1.02857041,3.88006385,2.58441672,0.94835849,2.14916294,0.00000000
-2.30215108,7.85874180,0.01504102,1.25598237,1.06279177,3.93031186,2.59555516,0.95571385,2.21681249,0.00000000
-2.29614807,7.96325476,0.01715021,1.25918448,1.09750532,3.96533816,2.60767320,0.96232686,2.28479909,0.00000000
-2.29014507,8.05200456,0.01943820,1.26094747,1.13253377,3.98521505,2.62086385,0.96838964,2.35286940,0.00000000
-2.28414207,8.12556805,0.02189713,1.26145389,1.16765479,3.99043498,2.63525443,0.97411815,2.42071013,0.00000000
-2.27813907,8.18488524,0.02451474,1.26090514,1.20259664,3.98189870,2.65098100,0.97973939,2.48793654,0.00000000
-2.27213607,8.23119701,0.02727420,1.25950586,1.23703574,3.96088788,2.66816021,0.98547795,2.55408368,0.00000000
-2.26613307,8.26597160,0.03015402,1.25744859,1.27059675,3.92902308,2.68686078,0.99154240,2.61860121,0.00000000
-2.26013007,8.29082404,0.03312826,1.25489975,1.30285531,3.88820879,2.70707703,0.99811257,2.68085274,0.00000000
-2.25412706,8.30743257,0.03616671,1.25198792,1.33334383,3.84056748,2.72870638,1.00532818,2.74012038,0.00000000
-2.24812406,8.31745648,0.03923544,1.24879513,1.36156027,3.78836551,2.75153285,1.01327961,2.79561456,0.00000000
-2.24212106,8.32245908,0.04229740,1.24535178,1.38697972,3.73393356,2.77521764,1.02200113,2.84648950,0.00000000
-2.23611806,8.32383938,0.04531315,1.24163539,1.40906872,3.67958496,2.79929778,1.03146700,2.89186382,0.00000000
-2.23011506,8.32277518,0.04824185,1.23757322,1.42730146,3.62753487,2.82319301,1.04159053,2.93084569,0.00000000
-2.22411206,8.32017966,0.05104221,1.23304845,1.44117762,3.57982361,2.84622065,1.05222606,2.96256166,0.00000000
-2.21810905,8.31667259,0.05367357,1.22790951,1.45024082,3.53824684,2.86761745,1.06317383,2.98618779,0.00000000
-2.21210605,8.31256671,0.05609703,1.22198169,1.45409692,3.50429536,2.88656743,1.07418722,3.00098183,0.00000000
-2.20610305,8.30786889,0.05827649,1.21508043,1.45243140,3.47910652,2.90223368,1.08498211,3.00631475,0.00000000
-2.20010005,8.30229513,0.06017968,1.20702513,1.44502475,3.46342908,2.91379255,1.09524784,3.00170014,0.00000000
-2.19409705,8.29529783,0.06177904,1.19765273,1.43176532,3.45760264,2.92046817,1.10465919,2.98681986,0.00000000
-2.18809405,8.28610361,0.06305251,1.18683007,1.41265866,3.46155224,2.92156530,1.11288892,2.96154470,0.00000000
-2.18209105,8.27375929,0.06398407,1.17446438,1.38783318,3.47479815,2.91649880,1.11962023,2.92594875,0.00000000
-2.17608804,8.25718399,0.06456414,1.16051110,1.35754140,3.49648046,2.90481814,1.12455885,2.88031688,0.00000000
-2.17008504,8.23522501,0.06478976,1.14497874,1.32215700,3.52539728,2.88622590,1.12744404,2.82514468,0.00000000
-2.16408204,8.20671514,0.06466450,1.12793054,1.28216760,3.56005517,2.86058922,1.12805851,2.76113098,0.00000000
-2.15807904,8.17052969,0.06419826,1.10948278,1.23816350,3.59872969,2.82794409,1.12623660,2.68916307,0.00000000
-2.15207604,8.12564099,0.06340678,1.08980013,1.19082308,3.63953391,2.78849231,1.12187084,2.61029541,0.00000000
-2.14607304,8.07116902,0.06231107,1.06908821,1.14089521,3.68049216,2.74259173,1.11491648,2.52572283,0.00000000
