energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
0.08104052,5.43249216,0.07714488,0.87262537,0.25667013,1.01031716,3.06803046,1.07611604,0.23292021,1.59948617
0.08704352,5.44048351,0.07538026,0.87522067,0.24763133,1.01615758,3.06140636,1.06850286,0.23151659,1.60150929
0.09304652,5.44652106,0.07411867,0.87704937,0.23883804,1.02063928,3.05148560,1.06248721,0.22950684,1.60222369
0.09904952,5.45061058,0.07336130,0.87828214,0.23029555,1.02365653,3.03863703,1.05820629,0.22689633,1.60147239
0.10505253,5.45280316,0.07309986,0.87910390,0.22200833,1.02513383,3.02328098,1.05576011,0.22370463,1.59913341
0.11105553,5.45319131,0.07331747,0.87970633,0.21398150,1.02502713,3.00587924,1.05520781,0.21996490,1.59512629
0.11705853,5.45190283,0.07398988,0.88028017,0.20622186,1.02332417,2.98692355,1.05656474,0.21572284,1.58941723
0.12306153,5.44909352,0.07508671,0.88100747,0.19873878,1.02004387,2.96692347,1.05980047,0.21103526,1.58202293
0.12906453,5.44493970,0.07657271,0.88205455,0.19154469,1.01523519,2.94639452,1.06483809,0.20596835,1.57301274
0.13506753,5.43963166,0.07840923,0.88356584,0.18465518,1.00897535,2.92584735,1.07155518,0.20059566,1.56250938
0.14107054,5.43336880,0.08055557,0.88565918,0.17808894,1.00136764,2.90577873,1.07978655,0.19499603,1.55068808
0.14707354,5.42635718,0.08297044,0.88842266,0.17186725,0.99253905,2.88666465,1.08932888,0.18925133,1.53777422
0.15307654,5.41880965,0.08561332,0.89191327,0.16601329,0.98263760,2.86895597,1.09994732,0.18344427,1.52403947
0.15907954,5.41094861,0.08844578,0.89615728,0.16055127,0.97182963,2.85307632,1.11138362,0.17765632,1.50979658
0.16508254,5.40301063,0.09143273,0.90115234,0.15550540,0.96029691,2.83942211,1.12336584,0.17196568,1.49539276
0.17108554,5.39525221,0.09454340,0.90687094,0.15089878,0.94823363,2.82836399,1.13561878,0.16644555,1.48120168
0.17708854,5.38795545,0.09775221,0.91326492,0.14675225,0.93584310,2.82024900,1.14787492,0.16116253,1.46761429
0.18309155,5.38143222,0.10103939,0.92027080,0.14308331,0.92333417,2.81540268,1.15988505,0.15617528,1.45502828
0.18909455,5.37602558,0.10439120,0.92781523,0.13990504,0.91091716,2.81413018,1.17142807,0.15153348,1.44383658
0.19509755,5.37210725,0.10779995,0.93582044,0.13722519,0.89879941,2.81671582,1.18231932,0.14727694,1.43441479
0.20110055,5.37007020,0.11126355,0.94420906,0.13504535,0.88718021,2.82342028,1.19241695,0.14343499,1.42710806
0.20710355,5.37031603,0.11478481,0.95290820,0.13336032,0.87624531,2.83447543,1.20162604,0.14002611,1.42221755
0.21310655,5.37323719,0.11837035,0.96185253,0.13215770,0.86616108,2.85007654,1.20990013,0.13705774,1.41998706
0.21910955,5.37919472,0.12202926,0.97098628,0.13141765,0.85706841,2.87037237,1.21724025,0.13452635,1.42059035
0.22511256,5.38849298,0.12577153,0.98026417,0.13111292,0.84907679,2.89545376,1.22369156,0.13241763,1.42411971
0.23111556,5.40135291,0.12960639,0.98965146,0.13120913,0.84225870,2.92534156,1.22933796,0.13070701,1.43057651
0.23711856,5.41788635,0.13354053,0.99912336,0.13166535,0.83664482,2.95997520,1.23429518,0.12936031,1.43986443
0.24312156,5.43807345,0.13757657,1.00866404,0.13243494,0.83222036,2.99920302,1.23870298,0.12833466,1.45178588
0.24912456,5.46174603,0.14171160,1.01826564,0.13346667,0.82892294,3.04277564,1.24271701,0.12757965,1.46604233
0.25512756,5.48857873,0.14593608,1.02792753,0.13470610,0.82664223,3.09034364,1.24650127,0.12703868,1.48223881
0.26113057,5.51809007,0.15023325,1.03765618,0.13609724,0.82522172,3.14146034,1.25022145,0.12665054,1.49989289
0.26713357,5.54965438,0.15457893,1.04746577,0.13758435,0.82446263,3.19559028,1.25404007,0.12635117,1.51844800
0.27313657,5.58252519,0.15894194,1.05737980,0.13911389,0.82413003,3.25212374,1.25811340,0.12607562,1.53729092
0.27913957,5.61586953,0.16328503,1.06743341,0.14063658,0.82396102,3.31039684,1.26259071,0.12575999,1.55577286
0.28514257,5.64881191,0.16756649,1.07767664,0.14210939,0.82367452,3.36971659,1.26761555,0.12534354,1.57323333
0.29114557,5.68048565,0.17174205,1.08817808,0.14349742,0.82298262,3.42938970,1.27332899,0.12477063,1.58902571
0.29714857,5.71008883,0.17576733,1.09902872,0.14477558,0.82160248,3.48875340,1.27987433,0.12399261,1.60254353
0.30315158,5.73694126,0.17960048,1.11034555,0.14592996,0.81926858,3.54720656,1.28740273,0.12296949,1.61324598
0.30915458,5.76053869,0.18320488,1.12227433,0.14695877,0.81574445,3.60423896,1.29607896,0.12167126,1.62068143
0.31515758,5.78060042,0.18655184,1.13499119,0.14787284,0.81083330,3.65945656,1.30608663,0.12007890,1.62450769
0.32116058,5.79710679,0.18962296,1.14870255,0.14869556,0.80438695,3.71260090,1.31763200,0.11818497,1.62450792
0.32716358,5.81032320,0.19241211,1.16364297,0.14946224,0.79631255,3.76356082,1.33094570,0.11599369,1.62060125
0.33316658,5.82080848,0.19492676,1.18007072,0.15021892,0.78657676,3.81237543,1.34628174,0.11352065,1.61284755
0.33916958,5.82940612,0.19718862,1.19826099,0.15102069,0.77520704,3.85922747,1.36391349,0.11079194,1.60144592
0.34517259,5.83721786,0.19923346,1.21849669,0.15192939,0.76229017,3.90442697,1.38412636,0.10784298,1.58672716
0.35117559,5.84556062,0.20111003,1.24105732,0.15301103,0.74796792,3.94838601,1.40720722,0.10471694,1.56914042
0.35717859,5.85590846,0.20287816,1.26620600,0.15433293,0.73243036,3.99158554,1.43343098,0.10146282,1.54923480
0.36318159,5.86982251,0.20460603,1.29417552,0.15596056,0.71590699,4.03453632,1.46304480,0.09813347,1.52763696
0.36918459,5.88887259,0.20636678,1.32515393,0.15795457,0.69865651,4.07773627,1.49625082,0.09478343,1.50502586
0.37518759,5.91455471,0.20823453,1.35927044,0.16036777,0.68095552,4.12162677,1.53318824,0.09146680,1.48210591
0.38119060,5.94820906,0.21028016,1.39658251,0.16324247,0.66308711,4.16655093,1.57391589,0.08823522,1.45958001
0.38719360,5.99094314,0.21256685,1.43706481,0.16660817,0.64532969,4.21271648,1.61839636,0.08513612,1.43812376
0.39319660,6.04356413,0.21514587,1.48060077,0.17047979,0.62794686,4.26016591,1.66648282,0.08221116,1.41836200
0.39919960,6.10652440,0.21805266,1.52697728,0.17485643,0.61117861,4.30875584,1.71790937,0.07949506,1.40084868
0.40520260,6.17988281,0.22130350,1.57588299,0.17972077,0.59523441,4.35814736,1.77228573,0.07701475,1.38605087
0.41120560,6.26328387,0.22489303,1.62691029,0.18503908,0.58028821,4.40780789,1.82909694,0.07478895,1.37433730
0.41720860,6.35595544,0.22879271,1.67956104,0.19076192,0.56647562,4.45702481,1.88770808,0.07282807,1.36597165
0.42321161,6.45672465,0.23295028,1.73325588,0.19682528,0.55389303,4.50492998,1.94737429,0.07113447,1.36111036
0.42921461,6.56405078,0.23729045,1.78734653,0.20315232,0.54259870,4.55053362,2.00725551,0.06970299,1.35980471
0.43521761,6.67607264,0.24171666,1.84113068,0.20965546,0.53261525,4.59276553,2.06643556,0.06852172,1.36200644
0.44122061,6.79066766,0.24611386,1.89386864,0.21623871,0.52393346,4.63052093,2.12394462,0.06757293,1.36757620
0.44722361,6.90551897,0.25035233,1.94480103,0.22280023,0.51651676,4.66270811,2.17878419,0.06683413,1.37629407
0.45322661,7.01818699,0.25429215,1.99316673,0.22923491,0.51030604,4.68829485,2.22995341,0.06627911,1.38787111
0.45922961,7.12618165,0.25778831,2.03822031,0.23543688,0.50522452,4.70635079,2.27647559,0.06587904,1.40196136
0.46523262,7.22703206,0.26069607,2.07924825,0.24130192,0.50118216,4.71608337,2.31742389,0.06560342,1.41817346
0.47123562,7.31835062,0.26287647,2.11558354,0.24672959,0.49807941,4.71686525,2.35194511,0.06542103,1.43608140
0.47723862,7.39788936,0.26420155,2.14661810,0.25162521,0.49581026,4.70825199,2.37928070,0.06530064,1.45523407
0.48324162,7.46358718,0.26455920,2.17181295,0.25590141,0.49426433,4.68998945,2.39878441,0.06521174,1.47516347
0.48924462,7.51360709,0.26385736,2.19070597,0.25947954,0.49332820,4.66201101,2.40993604,0.06512505,1.49539159
0.49524762,7.54636375,0.26202739,2.20291745,0.26229068,0.49288603,4.62442555,2.41235110,0.06501290,1.51543621
0.50125063,7.56054184,0.25902653,2.20815356,0.26427648,0.49281969,4.57749772,2.40578639,0.06484965,1.53481597
0.50725363,7.55510658,0.25483924,2.20620809,0.26538979,0.49300864,4.52162255,2.39014168,0.06461187,1.55305511
0.51325663,7.52930803,0.24947764,2.19696280,0.26559509,0.49332984,4.45729654,2.36545770,0.06427865,1.56968842
0.51925963,7.48268073,0.24298076,2.18038676,0.26486878,0.49365796,4.38508794,2.33191115,0.06383175,1.58426676
0.52526263,7.41504071,0.23541298,2.15653493,0.26319949,0.49386609,4.30560837,2.28980698,0.06325581,1.59636366
0.53126563,7.32648111,0.22686153,2.12554641,0.26058817,0.49382724,4.21948809,2.23956872,0.06253859,1.60558312
0.53726863,7.21736779,0.21743337,2.08764230,0.25704822,0.49341658,4.12735659,2.18172724,0.06167118,1.61156896
0.54327164,7.08833582,0.20725149,2.04312353,0.25260560,0.49251461,4.02982977,2.11690858,0.06064822,1.61401541
0.54927464,6.94028700,0.19645094,1.99236847,0.24729877,0.49101119,3.92750441,2.04582115,0.05946819,1.61267900
0.55527764,6.77438855,0.18517462,1.93583032,0.24117869,0.48881015,3.82095996,1.96924287,0.05813360,1.60739117
0.56128064,6.59207224,0.17356917,1.87403418,0.23430863,0.48583454,3.71076707,1.88800826,0.05665122,1.59807126
0.56728364,6.39503321,0.16178102,1.80757345,0.22676387,0.48203192,3.59750196,1.80299592,0.05503228,1.58473901
0.57328664,6.18522731,0.14995275,1.73710564,0.21863127,0.47737971,3.48176488,1.71511637,0.05329250,1.56752607
0.57928964,5.96486559,0.13821987,1.66334713,0.21000868,0.47189001,3.36420113,1.62530043,0.05145221,1.54668558
0.58529265,5.73640475,0.12670819,1.58706690,0.20100406,0.46561365,3.24552239,1.53448808,0.04953621,1.52259914
0.59129565,5.50253229,0.11553166,1.50907908,0.19173454,0.45864312,3.12652657,1.44361785,0.04757361,1.49578043
0.59729865,5.26614528,0.10479088,1.43023431,0.18232511,0.45111414,3.00811396,1.35361672,0.04559758,1.46687489
0.60330165,5.03032203,0.09457218,1.35140981,0.17290721,0.44320560,2.89129835,1.26539051,0.04364491,1.43665489
0.60930465,4.79828628,0.08494719,1.27349855,0.16361713,0.43513771,2.77721139,1.17981474,0.04175551,1.40601022
0.61530765,4.57336382,0.07597301,1.19739728,0.15459416,0.42716829,2.66709947,1.09772602,0.03997178,1.37593370
0.62131066,4.35893193,0.06769272,1.12399400,0.14597865,0.41958730,2.56231253,1.01991384,0.03833787,1.34750195
0.62731366,4.15836236,0.06013634,1.05415489,0.13790999,0.41270956,2.46428484,0.94711294,0.03689894,1.32185173
0.63331666,3.97495909,0.05332202,0.98871105,0.13052441,0.40686599,2.37450816,0.87999618,0.03570017,1.30015234
0.63931966,3.81189213,0.04725740,0.92844529,0.12395285,0.40239360,2.29449826,0.81916803,0.03478592,1.28357480
0.64532266,3.67212932,0.04194116,0.87407936,0.11831871,0.39962456,2.22575618,0.76515860,0.03419868,1.27325865
0.65132566,3.55836807,0.03736459,0.82626173,0.11373569,0.39887476,2.16972574,0.71841845,0.03397809,1.27027765
0.65732866,3.47296906,0.03351308,0.78555646,0.11030570,0.40043231,2.12774934,0.67931408,0.03415992,1.27560528
0.66333167,3.41789440,0.03036765,0.75243309,0.10811681,0.40454643,2.10102397,0.64812423,0.03477508,1.29008159
0.66933467,3.39465235,0.02790628,0.72725815,0.10724139,0.41141724,2.09055959,0.62503715,0.03584866,1.31438253
0.67533767,3.40425087,0.02610510,0.71028829,0.10773449,0.42118675,2.09714181,0.61014881,0.03739904,1.34899305
0.68134067,3.44716217,0.02493949,0.70166536,0.10963231,0.43393170,2.12130076,0.60346224,0.03943711,1.39418528
0.68734367,3.52329990,0.02438488,0.70141369,0.11295113,0.44965839,2.16328770,0.60488814,0.04196558,1.45000274
0.69334667,3.63201067,0.02441751,0.70943963,0.11768645,0.46829982,2.22306053,0.61424678,0.04497845,1.51625148
0.69934967,3.77208076,0.02501487,0.72553370,0.12381259,0.48971539,2.30027917,0.63127131,0.04846069,1.59249890
0.70535268,3.94175876,0.02615609,0.74937522,0.13128270,0.51369322,2.39431096,0.65561262,0.05238809,1.67808033
0.71135568,4.13879382,0.02782211,0.78053963,0.14002920,0.53995498,2.50424600,0.68684572,0.05672733,1.77211374
0.71735868,4.36048901,0.02999573,0.81850837,0.14996478,0.56816314,2.62892181,0.72447757,0.06143635,1.87352193
0.72336168,4.60376832,0.03266152,0.86268125,0.16098385,0.59793045,2.76695610,0.76795635,0.06646490,1.98106175
0.72936468,4.86525511,0.03580564,0.91239085,0.17296441,0.62883117,2.91678602,0.81668195,0.07175537,2.09335923
0.73536768,5.14135965,0.03941552,0.96691894,0.18577046,0.66041366,3.07671212,0.87001742,0.07724390,2.20894933
0.74137069,5.42837211,0.04347947,1.02551402,0.19925469,0.69221381,3.24494461,0.92730106,0.08286159,2.32631877
0.74737369,5.72255786,0.04798622,1.08740968,0.21326150,0.72376880,3.41964983,0.98785879,0.08853600,2.44395014
0.75337669,6.02025081,0.05292435,1.15184307,0.22763019,0.75463046,3.59899432,1.05101623,0.09419265,2.56036556
0.75937969,6.31794135,0.05828168,1.21807256,0.24219819,0.78437786,3.78118466,1.11611018,0.09975675,2.67416785
0.76538269,6.61235486,0.06404462,1.28539409,0.25680423,0.81262843,3.96450086,1.18249891,0.10515474,2.78407769
0.77138569,6.90051782,0.07019742,1.35315535,0.27129136,0.83904732,4.14732210,1.24957084,0.11031596,2.88896504
0.77738869,7.17980868,0.07672148,1.42076716,0.28550958,0.86335453,4.32814371,1.31675134,0.11517405,2.98787373
0.78339170,7.44799183,0.08359460,1.48771156,0.29931811,0.88532961,4.50558509,1.38350729,0.11966831,3.08003816
0.78939470,7.70323353,0.09079029,1.55354621,0.31258718,0.90481392,4.67838899,1.44934932,0.12374472,3.16489184
0.79539770,7.94410018,0.09827709,1.61790491,0.32519924,0.92171031,4.84541283,1.51383178,0.12735681,3.24206761
0.80140070,8.16953981,0.10601806,1.68049436,0.33704968,0.93598057,5.00561381,1.57655060,0.13046620,3.31139004
0.80740370,8.37884898,0.11397034,1.74108737,0.34804702,0.94764083,5.15802956,1.63713927,0.13304291,3.37286085
0.81340670,8.57162805,0.12208490,1.79951299,0.35811260,0.95675535,5.30175674,1.69526365,0.13506534,3.42663867
0.81940970,8.74772828,0.13030647,1.85564433,0.36718000,0.96342910,5.43593005,1.75061586,0.13652013,3.47301450
0.82541271,8.90719485,0.13857375,1.90938480,0.37519408,0.96779970,5.55970402,1.80290812,0.13740172,3.51238462
0.83141571,9.05020981,0.14681987,1.96065384,0.38210998,0.97002924,5.67223981,1.85186704,0.13771183,3.54522282
0.83741871,9.17703913,0.15497307,2.00937309,0.38789209,0.97029633,5.77269890,1.89722913,0.13745882,3.57205343
0.84342171,9.28798718,0.16295779,2.05545395,0.39251309,0.96878899,5.86024496,1.93873784,0.13665699,3.59342687
0.84942471,9.38336187,0.17069594,2.09878756,0.39595324,0.96569860,5.93405450,1.97614285,0.13532594,3.60989894
0.85542771,9.46345229,0.17810846,2.13923777,0.39819993,0.96121514,5.99333630,2.00920162,0.13348985,3.62201480
0.86143072,9.52852002,0.18511715,2.17663789,0.39924757,0.95552401,6.03735877,2.03768343,0.13117701,3.63029813
0.86743372,9.57880431,0.19164662,2.21079143,0.39909778,0.94880416,6.06548381,2.06137574,0.12841921,3.63524572
0.87343672,9.61453986,0.19762646,2.24147686,0.39775992,0.94122767,6.07720515,2.08009266,0.12525141,3.63732711
0.87943972,9.63598546,0.20299340,2.26845630,0.39525182,0.93296047,6.07218858,2.09368493,0.12171137,3.63698859
0.88544272,9.64346065,0.20769345,2.29148759,0.39160067,0.92416394,6.05031140,2.10205090,0.11783938,3.63466072
0.89144572,9.63738690,0.21168402,2.31033899,0.38684397,0.91499695,6.01169822,2.10514771,0.11367801,3.63076799
0.89744872,9.61832963,0.21493575,2.32480574,0.38103039,0.90561816,5.95675029,2.10300195,0.10927187,3.62573933
0.90345173,9.58703714,0.21743414,2.33472718,0.37422040,0.89618808,5.88616608,2.09571890,0.10466732,3.62001811
0.90945473,9.54447263,0.21918078,2.34000354,0.36648663,0.88687050,5.80095100,2.08348961,0.09991218,3.61407011
0.91545773,9.49183599,0.22019415,2.34061109,0.35791383,0.87783321,5.70241504,2.06659528,0.09505525,3.60838857
0.92146073,9.43057269,0.22050992,2.33661450,0.34859832,0.86924763,5.59215746,2.04540808,0.09014587,3.60349511
0.92746373,9.36236773,0.22018068,2.32817570,0.33864698,0.86128718,5.47203885,2.02038842,0.08523328,3.59993611
0.93346673,9.28912386,0.21927510,2.31555812,0.32817570,0.85412468,5.34414101,1.99207818,0.08036597,3.59827427
0.93946973,9.21292412,0.21787642,2.29912614,0.31730733,0.84792842,5.21071653,1.96109010,0.07559085,3.59907543
0.94547274,9.13597983,0.21608037,2.27933924,0.30616930,0.84285746,5.07412976,1.92809360,0.07095249,3.60289139
0.95147574,9.06056630,0.21399258,2.25674112,0.29489081,0.83905622,4.93679196,1.89379741,0.06649226,3.61023944
0.95747874,8.98894921,0.21172537,2.23194413,0.28359986,0.83664868,4.80109355,1.85892982,0.06224754,3.62157991
0.96348174,8.92330558,0.20939423,2.20560967,0.27242019,0.83573268,4.66933636,1.82421726,0.05825092,3.63729322
0.96948474,8.86564359,0.20711397,2.17842558,0.26146831,0.83637458,4.54366916,1.79036226,0.05452958,3.65765791
0.97548774,8.81772570,0.20499467,2.15108171,0.25085069,0.83860479,4.42602945,1.75802178,0.05110476,3.68283131
0.98149075,8.78099983,0.20313775,2.12424491,0.24066126,0.84241441,4.31809398,1.72778704,0.04799137,3.71283427
0.98749375,8.75654258,0.20163215,2.09853495,0.23097948,0.84775335,4.22124056,1.70016578,0.04519779,3.74754143
0.99349675,8.74501830,0.20055086,2.07450262,0.22186879,0.85453009,4.13652253,1.67556790,0.04272594,3.78667775
0.99949975,8.74665663,0.19994807,2.05261131,0.21337585,0.86261331,4.06465723,1.65429533,0.04057143,3.82982224
1.00550275,8.76125049,0.19985693,2.03322318,0.20553035,0.87183521,4.00602863,1.63653653,0.03872398,3.87641883
1.01150575,8.78817486,0.20028826,2.01659064,0.19834547,0.88199662,3.96070400,1.62236618,0.03716804,3.92579419
1.01750875,8.82642588,0.20123010,2.00285363,0.19181911,0.89287354,3.92846328,1.61174990,0.03588350,3.97718172
1.02351176,8.87467827,0.20264835,1.99204293,0.18593562,0.90422489,3.90883981,1.60455389,0.03484664,4.02975059
1.02951476,8.93135803,0.20448841,1.98408909,0.18066805,0.91580104,3.90116981,1.60055905,0.03403104,4.08263816
1.03551776,8.99472645,0.20667781,1.97883647,0.17598083,0.92735267,3.90464807,1.59947865,0.03340870,4.13498406
1.04152076,9.06297062,0.20912975,1.97606144,0.17183274,0.93863950,3.91838673,1.60097885,0.03295109,4.18596401
1.04752376,9.13429531,0.21174737,1.97549360,0.16817991,0.94943847,3.94147394,1.60470065,0.03263018,4.23482128
1.05352676,9.20701081,0.21442861,1.97683851,0.16497888,0.95955080,3.97302905,1.61028232,0.03241949,4.28089407
1.05952976,9.27961172,0.21707141,1.97980059,0.16218945,0.96880769,4.01225148,1.61738081,0.03229496,4.32363722
1.06553277,9.35084203,0.21957899,1.98410466,0.15977714,0.97707435,4.05846047,1.62569113,0.03223569,4.36263683
1.07153577,9.41974288,0.22186494,1.98951470,0.15771527,0.98425204,4.11112343,1.63496241,0.03222462,4.39761731
1.07753877,9.48568021,0.22385787,1.99584876,0.15598641,0.99027830,4.16987152,1.64500991,0.03224891,4.42844015
1.08354177,9.54835096,0.22550538,2.00298892,0.15458318,0.99512519,4.23450149,1.65572215,0.03230019,4.45509505
1.08954477,9.60776764,0.22677710,2.01088585,0.15350837,0.99879586,4.30496373,1.66706283,0.03237457,4.47768371
1.09554777,9.66422242,0.22766664,2.01955767,0.15277431,1.00131961,4.38133729,1.67906746,0.03247250,4.49639765
1.10155078,9.71823308,0.22819236,2.02908317,0.15240161,1.00274590,4.46379324,1.69183485,0.03259837,4.51149148
1.10755378,9.77047436,0.22839683,2.03958995,0.15241719,1.00313759,4.55254866,1.70551400,0.03275996,4.52325321
1.11355678,9.82169866,0.22834505,2.05123822,0.15285180,1.00256394,4.64781375,1.72028715,0.03296774,4.53197362
1.11955978,9.87265105,0.22812151,2.06420135,0.15373719,1.00109373,4.74973519,1.73634993,0.03323405,4.53791639
1.12556278,9.92398337,0.22782608,2.07864435,0.15510289,0.99878891,4.85833914,1.75388979,0.03357215,4.54129074
1.13156578,9.97617242,0.22756918,2.09470170,0.15697299,0.99569912,4.97347696,1.77306392,0.03399523,4.54222809
1.13756878,10.02944674,0.22746611,2.11245578,0.15936297,0.99185737,5.09477713,1.79397779,0.03451546,4.54076397
1.14357179,10.08372593,0.22763117,2.13191744,0.16227678,0.98727706,5.22160607,1.81666569,0.03514300,4.53682597
1.14957479,10.13857571,0.22817156,2.15300951,0.16570429,0.98195039,5.35304029,1.84107419,0.03588511,4.53022821
1.15557779,10.19318105,0.22918149,2.17555468,0.16961937,0.97584827,5.48785186,1.86704951,0.03674538,4.52067252
1.16158079,10.24633860,0.23073670,2.19926800,0.17397867,0.96892155,5.62450824,1.89432944,0.03772310,4.50775592
1.16758379,10.29646882,0.23288981,2.22375492,0.17872109,0.96110347,5.76118710,1.92254045,0.03881277,4.49098395
1.17358679,10.34164709,0.23566641,2.24851466,0.18376821,0.95231325,5.89580576,1.95119993,0.04000388,4.46978901
1.17958979,10.37965243,0.23906243,2.27294903,0.18902550,0.94246033,6.02606449,1.97972387,0.04128085,4.44355258
1.18559280,10.40803153,0.24304265,2.29637623,0.19438441,0.93144926,6.14950199,2.00743938,0.04262320,4.41163045
1.19159580,10.42417525,0.24754054,2.31804908,0.19972514,0.91918488,6.26356094,2.03360181,0.04400591,4.37337951
1.19759880,10.42540444,0.25245946,2.33717677,0.20492016,0.90557747,6.36566104,2.05741565,0.04540008,4.32818509
1.20360180,10.40906139,0.25767508,2.35294939,0.20983818,0.89054778,6.45327674,2.07805832,0.04677365,4.27548775
1.20960480,10.37260338,0.26303902,2.36456400,0.21434841,0.87403165,6.52401625,2.09470605,0.04809236,4.21480839
1.21560780,10.31369449,0.26838361,2.37125121,0.21832505,0.85598401,6.57569896,2.10656065,0.04932079,4.14577083
1.22161081,10.23029240,0.27352735,2.37230132,0.22165160,0.83638226,6.60642784,2.11287613,0.05042353,4.06812111
1.22761381,10.12072656,0.27828112,2.36708870,0.22422503,0.81522883,6.61465393,2.11298419,0.05136627,3.98174289
1.23361681,9.98376512,0.28245472,2.35509374,0.22595931,0.79255283,6.59923038,2.10631743,0.05211703,3.88666839
1.23961981,9.81866797,0.28586354,2.33592129,0.22678849,0.76841088,6.55945356,2.09242957,0.05264718,3.78308466
1.24562281,9.62522405,0.28833500,2.30931500,0.22666883,0.74288695,6.49508970,2.07101164,0.05293247,3.67133493
1.25162581,9.40377138,0.28971470,2.27516700,0.22558017,0.71609145,6.40638577,2.04190372,0.05295380,3.55191511
1.25762881,9.15519935,0.28987174,2.23352255,0.22352627,0.68815932,6.29406418,2.00510171,0.05269792,3.42546542
1.26363182,8.88093291,0.28870331,2.18457959,0.22053427,0.65924752,6.15930143,1.96075887,0.05215782,3.29275765
1.26963482,8.58289954,0.28613811,2.12868304,0.21665314,0.62953173,6.00369152,1.90918211,0.05133298,3.15467830
1.27563782,8.26348005,0.28213870,2.06631445,0.21195140,0.59920258,5.82919570,1.85082332,0.05022935,3.01220828
1.28164082,7.92544526,0.27670251,1.99807710,0.20651408,0.56846133,5.63808053,1.78626588,0.04885908,2.86639982
1.28764382,7.57188102,0.26986163,1.92467740,0.20043905,0.53751542,5.43284698,1.71620728,0.04724007,2.71835141
1.29364682,7.20610443,0.26168138,1.84690333,0.19383316,0.50657368,5.21615333,1.64143822,0.04539538,2.56918166
1.29964982,6.83157460,0.25225773,1.76560076,0.18680800,0.47584177,4.99073537,1.56281940,0.04335238,2.42000303
1.30565283,6.45180141,0.24171370,1.68164870,0.17947587,0.44551762,4.75932690,1.48125668,0.04114183,2.27189634
1.31165583,6.07025583,0.23019497,1.59593442,0.17194584,0.41578734,4.52458407,1.39767582,0.03879695,2.12588701
1.31765883,5.69028504,0.21786493,1.50932947,0.16432027,0.38682151,4.28901630,1.31299766,0.03635233,1.98292382
1.32366183,5.31503568,0.20489921,1.42266753,0.15669183,0.35877210,4.05492658,1.22811470,0.03384294,1.84386099
1.32966483,4.94738761,0.19148020,1.33672485,0.14914123,0.33177015,3.82436317,1.14386998,0.03130316,1.70944400
1.33566783,4.58990043,0.17779158,1.25220400,0.14173561,0.30592405,3.59908417,1.06103889,0.02876589,1.58029972
1.34167084,4.24477413,0.16401312,1.16972139,0.13452767,0.28131876,3.38053578,0.98031445,0.02626180,1.45693082
1.34767384,3.91382449,0.15031602,1.08979883,0.12755563,0.25801571,3.16984434,0.90229646,0.02381862,1.33971458
1.35367684,3.59847326,0.13685882,1.01285919,0.12084374,0.23605346,2.96782149,0.82748459,0.02146073,1.22890582
1.35967984,3.29975236,0.12378407,0.93922609,0.11440348,0.21544903,2.77498132,0.75627540,0.01920875,1.12464346
1.36568284,3.01832078,0.11121579,0.86912718,0.10823523,0.19619978,2.59156763,0.68896308,0.01707940,1.02696028
1.37168584,2.75449227,0.09925779,0.80270066,0.10233026,0.17828571,2.41758917,0.62574355,0.01508545,0.93579507
1.37768884,2.50827164,0.08799284,0.74000437,0.09667294,0.16167205,2.25286050,0.56672129,0.01323577,0.85100651
1.38369185,2.27939718,0.07748250,0.68102671,0.09124306,0.14631208,2.09704576,0.51191855,0.01153560,0.77238801
1.38969485,2.06738672,0.06776784,0.62569879,0.08601802,0.13214990,1.94970307,0.46128603,0.00998678,0.69968261
1.39569785,1.87158486,0.05887056,0.57390696,0.08097494,0.11912315,1.81032707,0.41471461,0.00858817,0.63259758
1.40170085,1.69120912,0.05079475,0.52550522,0.07609238,0.10716551,1.67838778,0.37204739,0.00733604,0.57081777
1.40770385,1.52539314,0.04352890,0.48032676,0.07135183,0.09620893,1.55336403,0.33309155,0.00622449,0.51401757
1.41370685,1.37322545,0.03704824,0.43819429,0.06673871,0.08618552,1.43477058,0.29762947,0.00524595,0.46187096
1.41970985,1.23378258,0.03131711,0.39892878,0.06224306,0.07702909,1.32217802,0.26542887,0.00439158,0.41405956
1.42571286,1.10615607,0.02629140,0.36235636,0.05785979,0.06867624,1.21522559,0.23625152,0.00365169,0.37027861
1.43171586,0.98947302,0.02192086,0.32831344,0.05358852,0.06106716,1.11362705,0.20986058,0.00301608,0.33024103
1.43771886,0.88291052,0.01815131,0.29664995,0.04943326,0.05414606,1.01717034,0.18602629,0.00247444,0.29367960
1.44372186,0.78570432,0.01492655,0.26723096,0.04540164,0.04786134,0.92571202,0.16453023,0.00201654,0.26034769
1.44972486,0.69715256,0.01219011,0.23993685,0.04150416,0.04216549,0.83916760,0.14516816,0.00163255,0.23001867
1.45572786,0.61661548,0.00988662,0.21466240,0.03775319,0.03701484,0.75749918,0.12775158,0.00131313,0.20248448
1.46173087,0.54351210,0.00796299,0.19131503,0.03416203,0.03236919,0.68070148,0.11210836,0.00104963,0.17755354
1.46773387,0.47731480,0.00636929,0.16981252,0.03074392,0.02819137,0.60878772,0.09808252,0.00083414,0.15504840
