energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
0.47723862,4.31138745,-4.31134325,0.05091233,-0.05091233,0.64456841,-0.64455334,0.62536145,-0.62534606,0.76296514,-0.76295081,0.05677405,-0.05677439,0.58651826,-0.58651548,0.86685752,-0.86685839,1.92105639,-1.92104769
0.48324162,4.22547312,-4.22542383,0.05063409,-0.05063410,0.62221930,-0.62220311,0.60185311,-0.60183680,0.74873559,-0.74872003,0.05701091,-0.05701112,0.57597466,-0.57597123,0.85014396,-0.85014380,1.89033593,-1.89032578
0.48924462,4.12930283,-4.12924935,0.05027055,-0.05027057,0.59851022,-0.59849318,0.57685047,-0.57683349,0.73260940,-0.73259281,0.05706314,-0.05706323,0.56386966,-0.56386566,0.83119396,-0.83119281,1.85526578,-1.85525447
0.49524762,4.02459881,-4.02454212,0.04982427,-0.04982428,0.57382236,-0.57380473,0.55071130,-0.55069388,0.71487202,-0.71485461,0.05694591,-0.05694589,0.55041309,-0.55040861,0.81020605,-0.81020395,1.81655462,-1.81654247
0.50125063,3.91323461,-3.91317569,0.04929909,-0.04929909,0.54854250,-0.54852456,0.52379920,-0.52378157,0.69583289,-0.69581489,0.05668059,-0.05668047,0.53583474,-0.53582986,0.78742008,-0.78741709,1.77499329,-1.77498063
0.50725363,3.79717137,-3.79711120,0.04869967,-0.04869966,0.52305314,-0.52303516,0.49647443,-0.49645682,0.67581521,-0.67579682,0.05629361,-0.05629341,0.52037637,-0.52037120,0.76310633,-0.76310251,1.73142526,-1.73141244
0.51325663,3.67839208,-3.67833163,0.04803107,-0.04803104,0.49772281,-0.49770503,0.46908517,-0.46906778,0.65514548,-0.65512693,0.05581514,-0.05581488,0.50428356,-0.50427819,0.73755412,-0.73754958,1.68671531,-1.68670264
0.51925963,3.55883650,-3.55877667,0.04729839,-0.04729833,0.47289705,-0.47287969,0.44195949,-0.44194251,0.63414333,-0.63412480,0.05527767,-0.05527736,0.48779767,-0.48779219,0.71106076,-0.71105558,1.64171778,-1.64170556
0.52526263,3.44033938,-3.44028098,0.04650646,-0.04650636,0.44889020,-0.44887347,0.41539829,-0.41538188,0.61311183,-0.61309351,0.05471442,-0.05471409,0.47114847,-0.47114295,0.68392108,-0.68391536,1.59724586,-1.59723438
0.53126563,3.32457449,-3.32451823,0.04565965,-0.04565950,0.42597851,-0.42596257,0.38966942,-0.38965372,0.59232901,-0.59231106,0.05415779,-0.05415745,0.45454747,-0.45454199,0.65641822,-0.65641206,1.55404314,-1.55403262
0.53726863,3.21300665,-3.21295313,0.04476173,-0.04476153,0.40439443,-0.40437943,0.36500314,-0.36498826,0.57204051,-0.57202307,0.05363787,-0.05363754,0.43818243,-0.43817705,0.62881591,-0.62880942,1.51275860,-1.51274924
0.54327164,3.10685342,-3.10680309,0.04381589,-0.04381564,0.38432261,-0.38430865,0.34158901,-0.34157503,0.55245387,-0.55243704,0.05318110,-0.05318079,0.42221305,-0.42220783,0.60135248,-0.60134573,1.47392614,-1.47391806
0.54927464,3.00705775,-3.00701093,0.04282478,-0.04282447,0.36589738,-0.36588455,0.31957416,-0.31956115,0.53373457,-0.53371843,0.05280908,-0.05280882,0.40676818,-0.40676315,0.57423665,-0.57422973,1.43794929,-1.43794257
0.55527764,2.91427241,-2.91422928,0.04179063,-0.04179025,0.34920200,-0.34919033,0.29906308,-0.29905106,0.51600377,-0.51598840,0.05253772,-0.05253751,0.39194437,-0.39193957,0.54764524,-0.54763824,1.40509182,-1.40508647
0.56128064,2.82885632,-2.82881692,0.04071543,-0.04071498,0.33426947,-0.33425898,0.28011864,-0.28010762,0.49933801,-0.49932341,0.05237663,-0.05237647,0.37780592,-0.37780136,0.52172257,-0.52171554,1.37547434,-1.37547032
0.56728364,2.75088266,-2.75084692,0.03960116,-0.03960064,0.32108499,-0.32107566,0.26276446,-0.26275443,0.48377045,-0.48375665,0.05232882,-0.05232872,0.36438632,-0.36438201,0.49658134,-0.49657435,1.34907709,-1.34907430
0.57328664,2.68015794,-2.68012566,0.03845000,-0.03844942,0.30958980,-0.30958159,0.24698818,-0.24697911,0.46929391,-0.46928089,0.05239078,-0.05239074,0.35169090,-0.35168684,0.47230493,-0.47229803,1.32574848,-1.32574678
0.57928964,2.61625090,-2.61622178,0.03726455,-0.03726391,0.29968632,-0.29967915,0.23274579,-0.23273763,0.45586516,-0.45585289,0.05255286,-0.05255287,0.33970059,-0.33969676,0.44895064,-0.44894387,1.30521904,-1.30521825
0.58529265,2.55852961,-2.55850327,0.03604803,-0.03604732,0.29124430,-0.29123809,0.21996645,-0.21995915,0.44341044,-0.44339887,0.05279992,-0.05279998,0.32837649,-0.32837287,0.42655365,-0.42654704,1.28711995,-1.28711984
0.59129565,2.50620516,-2.50618118,0.03480443,-0.03480368,0.28410780,-0.28410246,0.20855794,-0.20855142,0.43183183,-0.43182090,0.05311230,-0.05311239,0.31766510,-0.31766167,0.40513144,-0.40512502,1.27100526,-1.27100559
0.59729865,2.45837967,-2.45835759,0.03353867,-0.03353786,0.27810271,-0.27809813,0.19841219,-0.19840639,0.42101421,-0.42100387,0.05346692,-0.05346704,0.30750385,-0.30750060,0.38468834,-0.38468214,1.25637679,-1.25637730
0.60330165,2.41409663,-2.41407597,0.03225661,-0.03225576,0.27304441,-0.27304049,0.18941099,-0.18940582,0.41083251,-0.41082268,0.05383862,-0.05383876,0.29782680,-0.29782370,0.36521996,-0.36521398,1.24271054,-1.24271098
0.60930465,2.37239129,-2.37237160,0.03096515,-0.03096426,0.26874554,-0.26874215,0.18143140,-0.18142679,0.40115886,-0.40114947,0.05420146,-0.05420161,0.28857004,-0.28856706,0.34671729,-0.34671156,1.22948338,-1.22948352
0.61530765,2.33233898,-2.33231983,0.02967214,-0.02967124,0.26502327,-0.26502030,0.17435090,-0.17434679,0.39186947,-0.39186047,0.05453019,-0.05453032,0.27967677,-0.27967390,0.32917035,-0.32916489,1.21619889,-1.21619850
0.62131066,2.29309937,-2.29308041,0.02838639,-0.02838547,0.26170605,-0.26170342,0.16805204,-0.16804835,0.38285090,-0.38284223,0.05480147,-0.05480158,0.27110172,-0.27109895,0.31257117,-0.31256598,1.20241114,-1.20241004
0.62731366,2.25395487,-2.25393579,0.02711747,-0.02711655,0.25863958,-0.25863719,0.16242630,-0.16242297,0.37400544,-0.37399704,0.05499513,-0.05499522,0.26281470,-0.26281202,0.29691610,-0.29691120,1.18774548,-1.18774352
0.63331666,2.21434156,-2.21432215,0.02587566,-0.02587474,0.25569158,-0.25568935,0.15737739,-0.15737438,0.36525549,-0.36524734,0.05509515,-0.05509521,0.25480314,-0.25480056,0.28220736,-0.28220277,1.17191534,-1.17191243
0.63931966,2.17387163,-2.17385176,0.02467170,-0.02467080,0.25275550,-0.25275337,0.15282360,-0.15282086,0.35654674,-0.35653881,0.05509047,-0.05509049,0.24707363,-0.24707116,0.26845385,-0.26844959,1.15473445,-1.15473056
0.64532266,2.13234633,-2.13232597,0.02351663,-0.02351576,0.24975282,-0.24975074,0.14869925,-0.14869674,0.34785005,-0.34784233,0.05497545,-0.05497542,0.23965215,-0.23964982,0.25567123,-0.25566732,1.13612396,-1.13611908
0.65132566,2.08975924,-2.08973844,0.02242156,-0.02242073,0.24663402,-0.24663197,0.14495535,-0.14495307,0.33916197,-0.33915445,0.05475013,-0.05475006,0.23258324,-0.23258107,0.24388125,-0.24387771,1.11611415,-1.11610835
0.65732866,2.04628975,-2.04626865,0.02139740,-0.02139661,0.24337819,-0.24337614,0.14155934,-0.14155724,0.33050390,-0.33049660,0.05442014,-0.05442003,0.22592798,-0.22592601,0.23311053,-0.23310738,1.09484083,-1.09483421
0.66333167,2.00228726,-2.00226608,0.02045463,-0.02045389,0.23999122,-0.23998918,0.13849393,-0.13849203,0.32192006,-0.32191299,0.05399635,-0.05399620,0.21976091,-0.21975918,0.22338876,-0.22338603,1.07253662,-1.07252935
0.66933467,1.95824702,-1.95822603,0.01960301,-0.01960232,0.23650296,-0.23650093,0.13575538,-0.13575366,0.31347420,-0.31346739,0.05349424,-0.05349405,0.21416608,-0.21416463,0.21474643,-0.21474415,1.04951765,-1.04950991
0.67533767,1.91477882,-1.91475834,0.01885129,-0.01885067,0.23296314,-0.23296114,0.13335097,-0.13334944,0.30524535,-0.30523883,0.05293301,-0.05293280,0.20923232,-0.20923119,0.20721229,-0.20721048,1.02616620,-1.02615820
0.68134067,1.87257011,-1.87255048,0.01820697,-0.01820642,0.22943662,-0.22943468,0.13129612,-0.13129479,0.29732284,-0.29731665,0.05233458,-0.05233436,0.20504805,-0.20504729,0.20081051,-0.20080919,1.00291041,-1.00290240
0.68734367,1.83234533,-1.83232690,0.01767600,-0.01767551,0.22599799,-0.22599614,0.12961106,-0.12960993,0.28980070,-0.28979485,0.05172238,-0.05172215,0.20169578,-0.20169543,0.19555783,-0.19555701,0.98020187,-0.98019408
0.69334667,1.79482361,-1.79480669,0.01726251,-0.01726210,0.22272579,-0.22272406,0.12831737,-0.12831645,0.28277181,-0.28276634,0.05112009,-0.05111986,0.19924665,-0.19924674,0.19146070,-0.19146040,0.95849220,-0.95848485
0.69934967,1.76067663,-1.76066153,0.01696863,-0.01696828,0.21969682,-0.21969524,0.12743456,-0.12743385,0.27632211,-0.27631706,0.05055042,-0.05055020,0.19775521,-0.19775575,0.18851269,-0.18851291,0.93820994,-0.93820325
0.70535268,1.73048907,-1.73047603,0.01679422,-0.01679394,0.21698057,-0.21697916,0.12697670,-0.12697621,0.27052510,-0.27052047,0.05003386,-0.05003366,0.19725477,-0.19725579,0.18669215,-0.18669289,0.91973864,-0.91973278
0.71135568,1.70472333,-1.70471251,0.01673682,-0.01673661,0.21463427,-0.21463306,0.12694952,-0.12694924,0.26543681,-0.26543261,0.04958764,-0.04958745,0.19775357,-0.19775505,0.18596045,-0.18596168,0.90339741,-0.90339252
0.71735868,1.68369037,-1.68368185,0.01679150,-0.01679135,0.21269863,-0.21269762,0.12734788,-0.12734780,0.26109179,-0.26108801,0.04922475,-0.04922459,0.19923188,-0.19923382,0.18626071,-0.18626241,0.88942474,-0.88942092
0.72336168,1.66752826,-1.66752204,0.01695087,-0.01695078,0.21119456,-0.21119376,0.12815391,-0.12815401,0.25749992,-0.25749655,0.04895332,-0.04895318,0.20164043,-0.20164280,0.18751736,-0.18751950,0.87796652,-0.87796382
0.72936468,1.65618943,-1.65618540,0.01720516,-0.01720511,0.21012105,-0.21012046,0.12933583,-0.12933609,0.25464463,-0.25464164,0.04877609,-0.04877597,0.20490007,-0.20490281,0.18963643,-0.18963896,0.86906866,-0.86906706
0.73536768,1.64943727,-1.64943524,0.01754235,-0.01754235,0.20945427,-0.20945386,0.13084757,-0.13084796,0.25248226,-0.25247960,0.04869031,-0.04869021,0.20890284,-0.20890591,0.19250670,-0.19250956,0.86267480,-0.86267425
0.74137069,1.64685256,-1.64685225,0.01794845,-0.01794848,0.20914791,-0.20914765,0.13262917,-0.13262966,0.25094292,-0.25094054,0.04868782,-0.04868773,0.21351451,-0.21351783,0.19600176,-0.19600489,0.85862923,-0.85862959
0.74737369,1.64784920,-1.64785023,0.01840778,-0.01840783,0.20913482,-0.20913469,0.13460796,-0.13460850,0.24993260,-0.24993045,0.04875543,-0.04875535,0.21857839,-0.21858189,0.19998287,-0.19998619,0.85668467,-0.85668579
0.75337669,1.65169869,-1.65170065,0.01890339,-0.01890345,0.20932985,-0.20932979,0.13670048,-0.13670102,0.24933663,-0.24933464,0.04887563,-0.04887554,0.22392037,-0.22392395,0.20430259,-0.20430604,0.85651482,-0.85651649
0.75937969,1.65756226,-1.65756468,0.01941752,-0.01941758,0.20963361,-0.20963358,0.13881505,-0.13881555,0.24902415,-0.24902224,0.04902743,-0.04902733,0.22935496,-0.22935854,0.20880914,-0.20881261,0.85773073,-0.85773272
0.76538269,1.66452893,-1.66453129,0.01993212,-0.01993217,0.20993723,-0.20993718,0.14085487,-0.14085528,0.24885356,-0.24885166,0.04918748,-0.04918735,0.23469215,-0.23469563,0.21335112,-0.21335455,0.85990043,-0.85990247
0.77138569,1.67165780,-1.67165961,0.02042936,-0.02042939,0.21012764,-0.21012752,0.14272145,-0.14272171,0.24867862,-0.24867667,0.04933124,-0.04933108,0.23974465,-0.23974795,0.21778271,-0.21778602,0.86257059,-0.86257241
0.77738869,1.67802252,-1.67802331,0.02089222,-0.02089223,0.21009316,-0.21009292,0.14431827,-0.14431834,0.24835488,-0.24835280,0.04943434,-0.04943413,0.24433539,-0.24433841,0.22196882,-0.22197192,0.86528938,-0.86529073
0.78339170,1.68275569,-1.68275499,0.02130497,-0.02130494,0.20972928,-0.20972889,0.14555445,-0.14555429,0.24774617,-0.24774390,0.04947381,-0.04947355,0.24830475,-0.24830743,0.22579015,-0.22579298,0.86762916,-0.86762977
0.78939470,1.68509100,-1.68508846,0.02165368,-0.02165361,0.20894411,-0.20894352,0.14634828,-0.14634784,0.24673088,-0.24672839,0.04942939,-0.04942908,0.25151736,-0.25151964,0.22914792,-0.22915044,0.86920800,-0.86920766
0.79539770,1.68440127,-1.68439657,0.02192662,-0.02192650,0.20766340,-0.20766259,0.14663033,-0.14662960,0.24520767,-0.24520492,0.04928463,-0.04928426,0.25386804,-0.25386987,0.23196794,-0.23197009,0.86970898,-0.86970749
0.80140070,1.68023028,-1.68022323,0.02211461,-0.02211443,0.20583482,-0.20583379,0.14634622,-0.14634516,0.24310032,-0.24309729,0.04902787,-0.04902744,0.25528669,-0.25528803,0.23420390,-0.23420566,0.86889626,-0.86889347
0.80740370,1.67231718,-1.67230767,0.02221123,-0.02221099,0.20343134,-0.20343010,0.14545862,-0.14545723,0.24036155,-0.24035824,0.04865300,-0.04865251,0.25574186,-0.25574271,0.23583972,-0.23584108,0.86662726,-0.86662308
0.81340670,1.66061217,-1.66060022,0.02221296,-0.02221267,0.20045350,-0.20045206,0.14394872,-0.14394699,0.23697566,-0.23697209,0.04815990,-0.04815937,0.25524288,-0.25524325,0.23689080,-0.23689178,0.86286039,-0.86285477
0.81940970,1.64528298,-1.64526873,0.02211921,-0.02211886,0.19693047,-0.19692886,0.14181678,-0.14181473,0.23295976,-0.23295597,0.04755471,-0.04755414,0.25384046,-0.25384039,0.23740421,-0.23740482,0.85765803,-0.85765099
0.82541271,1.62671191,-1.62669560,0.02193217,-0.02193177,0.19291997,-0.19291825,0.13908211,-0.13907976,0.22836366,-0.22835969,0.04684970,-0.04684911,0.25162575,-0.25162529,0.23745760,-0.23745788,0.85118472,-0.85117634
0.83141571,1.60548381,-1.60546579,0.02165662,-0.02165617,0.18850695,-0.18850517,0.13578217,-0.13577955,0.22326837,-0.22326428,0.04606295,-0.04606235,0.24872785,-0.24872706,0.23715716,-0.23715718,0.84370088,-0.84369128
0.83741871,1.58236569,-1.58234641,0.02129966,-0.02129916,0.18380109,-0.18379933,0.13197110,-0.13196824,0.21778338,-0.21777925,0.04521765,-0.04521707,0.24531004,-0.24530900,0.23663453,-0.23663438,0.83555231,-0.83554166
0.84342171,1.55827930,-1.55825929,0.02087030,-0.02086977,0.17893346,-0.17893179,0.12771768,-0.12771463,0.21204279,-0.21203871,0.04434131,-0.04434075,0.24156477,-0.24156358,0.23604290,-0.23604264,0.82715639,-0.82714493
0.84942471,1.53426803,-1.53424786,0.02037905,-0.02037850,0.17405219,-0.17405071,0.12310286,-0.12309967,0.20620052,-0.20619658,0.04346463,-0.04346413,0.23770773,-0.23770650,0.23555237,-0.23555212,0.81898559,-0.81897356
0.85542771,1.51145986,-1.51144015,0.01983750,-0.01983692,0.16931766,-0.16931644,0.11821700,-0.11821373,0.20042487,-0.20042117,0.04262035,-0.04261992,0.23397124,-0.23397008,0.23534502,-0.23534487,0.81154929,-0.81153697
0.86143072,1.49102824,-1.49100964,0.01925781,-0.01925721,0.16489719,-0.16489634,0.11315697,-0.11315368,0.19489261,-0.19488924,0.04184195,-0.04184160,0.23059719,-0.23059622,0.23560955,-0.23560961,0.80537491,-0.80536261
0.86743372,1.47415278,-1.47413593,0.01865228,-0.01865168,0.16095967,-0.16095927,0.10802321,-0.10801996,0.18978299,-0.18978004,0.04116234,-0.04116210,0.22782989,-0.22782920,0.23653603,-0.23653640,0.80098927,-0.80097729
0.87343672,1.46198126,-1.46196677,0.01803301,-0.01803241,0.15767013,-0.15767027,0.10291699,-0.10291385,0.18527176,-0.18526933,0.04061261,-0.04061250,0.22590899,-0.22590871,0.23831072,-0.23831151,0.79890109,-0.79888973
0.87943972,1.45559486,-1.45558330,0.01741148,-0.01741090,0.15518469,-0.15518545,0.09793783,-0.09793486,0.18152566,-0.18152381,0.04022087,-0.04022089,0.22506287,-0.22506308,0.24111122,-0.24111253,0.79958537,-0.79957492
0.88544272,1.45597757,-1.45596946,0.01679831,-0.01679775,0.15364588,-0.15364731,0.09318128,-0.09317852,0.17869736,-0.17869615,0.04001120,-0.04001137,0.22550247,-0.22550327,0.24510206,-0.24510397,0.80347037,-0.80346110
0.89144572,1.46399099,-1.46398677,0.01620305,-0.01620252,0.15317859,-0.15318075,0.08873703,-0.08873455,0.17692120,-0.17692069,0.04000286,-0.04000317,0.22741597,-0.22741742,0.25043081,-0.25043339,0.81092747,-0.81091963
0.89744872,1.48035498,-1.48035499,0.01563407,-0.01563356,0.15388673,-0.15388966,0.08468750,-0.08468534,0.17630980,-0.17631000,0.04020963,-0.04021009,0.23096421,-0.23096636,0.25722474,-0.25722806,0.82226429,-0.82225810
0.90345173,1.50563451,-1.50563902,0.01509843,-0.01509796,0.15585073,-0.15585446,0.08110674,-0.08110495,0.17695154,-0.17695248,0.04063949,-0.04064009,0.23627710,-0.23628000,0.26558810,-0.26559221,0.83772093,-0.83771656
0.90945473,1.54023257,-1.54024175,0.01460199,-0.01460156,0.15912579,-0.15913032,0.07805973,-0.07805834,0.17890909,-0.17891077,0.04129446,-0.04129520,0.24345095,-0.24345460,0.27559994,-0.27560485,0.85746927,-0.85746685
0.91545773,1.58438875,-1.58440265,0.01414937,-0.01414898,0.16374102,-0.16374635,0.07560204,-0.07560108,0.18221884,-0.18222123,0.04217078,-0.04217164,0.25254668,-0.25255109,0.28731243,-0.28731816,0.88161489,-0.88161454
0.92146073,1.63818277,-1.63820137,0.01374411,-0.01374377,0.16969938,-0.16970548,0.07377963,-0.07377912,0.18689117,-0.18689424,0.04325921,-0.04326018,0.26358899,-0.26359415,0.30074971,-0.30075624,0.91020115,-0.91020293
0.92746373,1.70154219,-1.70156537,0.01338878,-0.01338848,0.17697829,-0.17698513,0.07262900,-0.07262895,0.19291164,-0.19291534,0.04454566,-0.04454672,0.27656633,-0.27657220,0.31590711,-0.31591443,0.94321481,-0.94321876
0.93346673,1.77425323,-1.77428079,0.01308507,-0.01308481,0.18553102,-0.18553854,0.07217729,-0.07217772,0.20024269,-0.20024695,0.04601189,-0.04601302,0.29143155,-0.29143808,0.33275078,-0.33275884,0.98059251,-0.98059863
0.93946973,1.85597358,-1.85600525,0.01283394,-0.01283372,0.19528847,-0.19529661,0.07244257,-0.07244346,0.20882595,-0.20883070,0.04763642,-0.04763759,0.30810328,-0.30811041,0.35121762,-0.35122636,1.02222747,-1.02223574
0.94547274,1.94624639,-1.94628182,0.01263574,-0.01263556,0.20616152,-0.20617019,0.07343399,-0.07343536,0.21858492,-0.21859007,0.04939545,-0.04939664,0.32646784,-0.32647549,0.37121550,-0.37122487,1.06797580,-1.06798614
0.95147574,2.04451417,-2.04455300,0.01249025,-0.01249010,0.21804366,-0.21805277,0.07515204,-0.07515385,0.22942779,-0.22943325,0.05126388,-0.05126507,0.34638159,-0.34638969,0.39262390,-0.39263382,1.11766175,-1.11767411
0.95747874,2.15013216,-2.15017396,0.01239674,-0.01239662,0.23081381,-0.23082327,0.07758856,-0.07759080,0.24125040,-0.24125608,0.05321630,-0.05321748,0.36767375,-0.36768222,0.41529476,-0.41530514,1.17108173,-1.17109601
0.96348174,2.26238017,-2.26242450,0.01235400,-0.01235391,0.24433928,-0.24434899,0.08072689,-0.08072952,0.25393906,-0.25394486,0.05522791,-0.05522904,0.39014946,-0.39015821,0.43905376,-0.43906452,1.22800647,-1.22802258
0.96948474,2.38047273,-2.38051914,0.01236028,-0.01236022,0.25847872,-0.25848858,0.08454174,-0.08454474,0.26737324,-0.26737908,0.05727534,-0.05727641,0.41359310,-0.41360204,0.46370203,-0.46371307,1.28818154,-1.28819935
0.97548774,2.50356726,-2.50361528,0.01241331,-0.01241326,0.27308498,-0.27309486,0.08899925,-0.08900257,0.28142792,-0.28143369,0.05933734,-0.05933833,0.43777187,-0.43778091,0.48901828,-0.48902951,1.35132600,-1.35134540
0.98149075,2.63077023,-2.63081941,0.01251015,-0.01251012,0.28800780,-0.28801761,0.09405690,-0.09406051,0.29597559,-0.29598121,0.06139530,-0.06139621,0.46243938,-0.46244845,0.51476145,-0.51477277,1.41712962,-1.41715047
0.98749375,2.76114163,-2.76119152,0.01264721,-0.01264719,0.30309633,-0.30310594,0.09966359,-0.09966742,0.31088792,-0.31089331,0.06343360,-0.06343441,0.48733949,-0.48734850,0.54067386,-0.54068520,1.48524884,-1.48527101
0.99349675,2.89369803,-2.89374821,0.01282014,-0.01282013,0.31820130,-0.31821063,0.10575976,-0.10576377,0.32603693,-0.32604202,0.06543974,-0.06544044,0.51221002,-0.51221891,0.56648494,-0.56649621,1.55530214,-1.55532549
0.99949975,3.02741489,-3.02746494,0.01302377,-0.01302377,0.33317705,-0.33318598,0.11227772,-0.11228185,0.34129585,-0.34130058,0.06740428,-0.06740488,0.53678659,-0.53679530,0.59191539,-0.59192651,1.62686521,-1.62688960
1.00550275,3.16122857,-3.16127810,0.01325215,-0.01325216,0.34788306,-0.34789151,0.11914216,-0.11914634,0.35653958,-0.35654389,0.06932063,-0.06932113,0.56080633,-0.56081481,0.61668184,-0.61669274,1.69946673,-1.69949201
1.01150575,3.29403892,-3.29408755,0.01349850,-0.01349850,0.36218535,-0.36219323,0.12627088,-0.12627506,0.37164487,-0.37164870,0.07118465,-0.07118505,0.58401152,-0.58401971,0.64050178,-0.64051239,1.77258526,-1.77261125
1.01750875,3.42471285,-3.42476024,0.01375529,-0.01375529,0.37595750,-0.37596473,0.13357581,-0.13357993,0.38649026,-0.38649358,0.07299409,-0.07299440,0.60615304,-0.60616091,0.66309880,-0.66310906,1.84564789,-1.84567443
1.02351176,3.55208980,-3.55213559,0.01401437,-0.01401436,0.38908141,-0.38908793,0.14096419,-0.14096819,0.40095598,-0.40095874,0.07474799,-0.07474822,0.62699370,-0.62700121,0.68420786,-0.68421773,1.91803123,-1.91805813
1.02951476,3.67498920,-3.67503308,0.01426708,-0.01426707,0.40144784,-0.40145359,0.14834008,-0.14834390,0.41492366,-0.41492585,0.07644600,-0.07644614,0.64631130,-0.64631842,0.70358050,-0.70358991,1.98906506,-1.98909211
1.03551776,3.79222074,-3.79226238,0.01450446,-0.01450445,0.41295674,-0.41296166,0.15560592,-0.15560951,0.42827624,-0.42827783,0.07808762,-0.07808770,0.66390138,-0.66390809,0.72098973,-0.72099866,2.05803896,-2.05806595
1.04152076,3.90259725,-3.90263633,0.01471751,-0.01471748,0.42351742,-0.42352149,0.16266439,-0.16266770,0.44089795,-0.44089891,0.07967159,-0.07967162,0.67957978,-0.67958605,0.73623461,-0.73624302,2.12421206,-2.12423876
1.04752376,4.00495049,-4.00498671,0.01489738,-0.01489734,0.43304862,-0.43305181,0.16942026,-0.16942324,0.45267449,-0.45267482,0.08119522,-0.08119520,0.69318479,-0.69319061,0.74914413,-0.74915200,2.18682571,-2.18685188
1.05352676,4.09814948,-4.09818252,0.01503570,-0.01503564,0.44147849,-0.44148078,0.17578225,-0.17578487,0.46349356,-0.46349326,0.08265390,-0.08265384,0.70457907,-0.70458441,0.75958046,-0.75958774,2.24511900,-2.24514437
1.05952976,4.18112117,-4.18115074,0.01512481,-0.01512475,0.44874456,-0.44874594,0.18166490,-0.18166711,0.47324568,-0.47324472,0.08404072,-0.08404062,0.71365114,-0.71365597,0.76744129,-0.76744797,2.29834647,-2.29837078
1.06553277,4.25287282,-4.25289861,0.01515809,-0.01515801,0.45479370,-0.45479417,0.18699029,-0.18699206,0.48182529,-0.48182367,0.08534623,-0.08534611,0.72031665,-0.72032095,0.77266136,-0.77266740,2.34579772,-2.34582069
1.07153577,4.31251538,-4.31253710,0.01513013,-0.01513003,0.45958215,-0.45958173,0.19168958,-0.19169090,0.48913225,-0.48912996,0.08655843,-0.08655828,0.72451930,-0.72452305,0.77521302,-0.77521840,2.38681789,-2.38683925
1.07753877,4.35928723,-4.35930461,0.01503698,-0.01503687,0.46307560,-0.46307430,0.19570436,-0.19570523,0.49507363,-0.49507067,0.08766284,-0.08766265,0.72623145,-0.72623462,0.77510590,-0.77511060,2.42082860,-2.42084807
1.08354177,4.39257730,-4.39259006,0.01487632,-0.01487619,0.46524932,-0.46524716,0.19898771,-0.19898810,0.49956572,-0.49956208,0.08864280,-0.08864257,0.72545449,-0.72545706,0.77238574,-0.77238974,2.44734814,-2.44736546
1.08954477,4.41194662,-4.41195452,0.01464752,-0.01464738,0.46608841,-0.46608543,0.20150491,-0.20150483,0.50253619,-0.50253187,0.08947995,-0.08947968,0.72221891,-0.72222085,0.76713245,-0.76713573,2.46601040,-2.46602531
1.09554777,4.41714763,-4.41715047,0.01435175,-0.01435160,0.46558813,-0.46558436,0.20323397,-0.20323342,0.50392638,-0.50392138,0.09015481,-0.09015449,0.71658409,-0.71658537,0.75945748,-0.75946002,2.47658157,-2.47659386
1.10155078,4.40814021,-4.40813781,0.01399191,-0.01399174,0.46375427,-0.46374975,0.20416569,-0.20416469,0.50369352,-0.50368785,0.09064746,-0.09064707,0.70863790,-0.70863850,0.74950077,-0.74950256,2.47897398,-2.47898342
1.10755378,4.38510384,-4.38509607,0.01357259,-0.01357241,0.46060354,-0.46059832,0.20430359,-0.20430215,0.50181283,-0.50180649,0.09093830,-0.09093783,0.69849596,-0.69849586,0.73742725,-0.73742826,2.47325638,-2.47326282
1.11355678,4.34844523,-4.34843201,0.01309995,-0.01309976,0.45616407,-0.45615820,0.20366343,-0.20366157,0.49827937,-0.49827238,0.09100889,-0.09100834,0.68630068,-0.68629988,0.72342317,-0.72342340,2.45966041,-2.45966370
1.11955978,4.29880098,-4.29878229,0.01258149,-0.01258129,0.45047578,-0.45046931,0.20227260,-0.20227035,0.49310954,-0.49310191,0.09084277,-0.09084212,0.67222002,-0.67221850,0.70769236,-0.70769182,2.43858268,-2.43858274
1.12556278,4.23703506,-4.23701094,0.01202588,-0.01202567,0.44359078,-0.44358377,0.20016927,-0.20016665,0.48634216,-0.48633392,0.09042619,-0.09042543,0.65644590,-0.65644367,0.69045257,-0.69045124,2.41058255,-2.41057932
1.13156578,4.16423091,-4.16420147,0.01144267,-0.01144246,0.43557364,-0.43556614,0.19740137,-0.19739842,0.47803906,-0.47803024,0.08974885,-0.08974798,0.63919234,-0.63918941,0.67193190,-0.67192980,2.37637544,-2.37636892
1.13756878,4.08167823,-4.08164364,0.01084201,-0.01084180,0.42650153,-0.42649360,0.19402553,-0.19402227,0.46828507,-0.46827572,0.08880454,-0.08880353,0.62069326,-0.62068965,0.65236561,-0.65236275,2.33682198,-2.33681220
1.14357179,3.99085476,-3.99081528,0.01023440,-0.01023418,0.41646424,-0.41645596,0.19010588,-0.19010235,0.45718749,-0.45717764,0.08759154,-0.08759041,0.60119991,-0.60119565,0.63199311,-0.63198951,2.29291314,-2.29290019
