energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.06353177,1.20810203,0.12117257,0.00000000,0.01586569,0.52142251,0.49986444,0.47283051
-5.05752876,1.17214763,0.11840022,0.00000000,0.01495324,0.50602786,0.48587565,0.45895253
-5.05152576,1.13404227,0.11518090,0.00000000,0.01402247,0.48952718,0.47034599,0.44458826
-5.04552276,1.09438385,0.11156383,0.00000000,0.01308623,0.47217395,0.45346718,0.42999554
-5.03951976,1.05380849,0.10760690,0.00000000,0.01215673,0.45424366,0.43545414,0.41544194
-5.03351676,1.01297569,0.10337521,0.00000000,0.01124531,0.43602755,0.41653988,0.40119824
-5.02751376,0.97255227,0.09893933,0.00000000,0.01036223,0.41782570,0.39696990,0.38753144
-5.02151076,0.93319584,0.09437347,0.00000000,0.00951659,0.39993972,0.37699628,0.37469769
-5.01550775,0.89553816,0.08975350,0.00000000,0.00871619,0.38266533,0.35687168,0.36293532
-5.00950475,0.86016906,0.08515494,0.00000000,0.00796749,0.36628502,0.33684339,0.35245814
-5.00350175,0.82762150,0.08065101,0.00000000,0.00727567,0.35106106,0.31714769,0.34344953
-4.99749875,0.79835819,0.07631074,0.00000000,0.00664461,0.33722900,0.29800466,0.33605719
-4.99149575,0.77276044,0.07219724,0.00000000,0.00607697,0.32499208,0.27961372,0.33038914
-4.98549275,0.75111945,0.06836615,0.00000000,0.00557433,0.31451645,0.26214984,0.32651082
-4.97948974,0.73363053,0.06486435,0.00000000,0.00513726,0.30592764,0.24576081,0.32444370
-4.97348674,0.72039037,0.06172896,0.00000000,0.00476549,0.29930824,0.23056538,0.32416515
-4.96748374,0.71139741,0.05898662,0.00000000,0.00445804,0.29469693,0.21665253,0.32560993
-4.96148074,0.70655543,0.05665313,0.00000000,0.00421338,0.29208878,0.20408169,0.32867292
-4.95547774,0.70567998,0.05473336,0.00000000,0.00402955,0.29143702,0.19288393,0.33321320
-4.94947474,0.70850753,0.05322157,0.00000000,0.00390436,0.29265595,0.18306413,0.33905917
-4.94347174,0.71470690,0.05210196,0.00000000,0.00383549,0.29562512,0.17460371,0.34601462
-4.93746873,0.72389245,0.05134950,0.00000000,0.00382063,0.30019436,0.16746418,0.35386533
-4.93146573,0.73563859,0.05093110,0.00000000,0.00385762,0.30618976,0.16159087,0.36238614
-4.92546273,0.74949493,0.05080686,0.00000000,0.00394452,0.31342013,0.15691712,0.37134800
-4.91945973,0.76500155,0.05093156,0.00000000,0.00407977,0.32168379,0.15336828,0.38052491
-4.91345673,0.78170379,0.05125619,0.00000000,0.00426219,0.33077550,0.15086575,0.38970035
-4.90745373,0.79916604,0.05172962,0.00000000,0.00449109,0.34049315,0.14933056,0.39867307
-4.90145073,0.81698404,0.05230018,0.00000000,0.00476630,0.35064403,0.14868653,0.40726205
-4.89544772,0.83479526,0.05291720,0.00000000,0.00508818,0.36105045,0.14886287,0.41531041
-4.88944472,0.85228721,0.05353252,0.00000000,0.00545763,0.37155445,0.14979607,0.42268834
-4.88344172,0.86920321,0.05410172,0.00000000,0.00587603,0.38202153,0.15143104,0.42929488
-4.87743872,0.88534583,0.05458532,0.00000000,0.00634525,0.39234319,0.15372159,0.43505861
-4.87143572,0.90057774,0.05494958,0.00000000,0.00686753,0.40243820,0.15663009,0.43993736
-4.86543272,0.91482028,0.05516724,0.00000000,0.00744538,0.41225271,0.16012659,0.44391702
-4.85942971,0.92804981,0.05521791,0.00000000,0.00808148,0.42175902,0.16418727,0.44700948
-4.85342671,0.94029220,0.05508818,0.00000000,0.00877857,0.43095332,0.16879247,0.44925002
-4.84742371,0.95161574,0.05477160,0.00000000,0.00953920,0.43985240,0.17392441,0.45069417
-4.84142071,0.96212290,0.05426833,0.00000000,0.01036567,0.44848951,0.17956471,0.45141431
-4.83541771,0.97194130,0.05358459,0.00000000,0.01125979,0.45690972,0.18569187,0.45149600
-4.82941471,0.98121437,0.05273207,0.00000000,0.01222272,0.46516489,0.19227894,0.45103443
-4.82341171,0.99009211,0.05172699,0.00000000,0.01325483,0.47330860,0.19929136,0.45013085
-4.81740870,0.99872228,0.05058929,0.00000000,0.01435551,0.48139126,0.20668529,0.44888926
-4.81140570,1.00724249,0.04934161,0.00000000,0.01552310,0.48945569,0.21440645,0.44741347
-4.80540270,1.01577347,0.04800833,0.00000000,0.01675474,0.49753337,0.22238951,0.44580436
-4.79939970,1.02441365,0.04661465,0.00000000,0.01804638,0.50564158,0.23055822,0.44415770
-4.79339670,1.03323544,0.04518572,0.00000000,0.01939275,0.51378155,0.23882613,0.44256230
-4.78739370,1.04228319,0.04374580,0.00000000,0.02078741,0.52193771,0.24709811,0.44109867
-4.78139070,1.05157279,0.04231768,0.00000000,0.02222282,0.53007803,0.25527239,0.43983805
-4.77538769,1.06109305,0.04092206,0.00000000,0.02369057,0.53815552,0.26324320,0.43884195
-4.76938469,1.07080853,0.03957719,0.00000000,0.02518147,0.54611059,0.27090387,0.43816196
-4.76338169,1.08066370,0.03829857,0.00000000,0.02668586,0.55387434,0.27815014,0.43784008
-4.75737869,1.09058816,0.03709884,0.00000000,0.02819382,0.56137239,0.28488373,0.43790925
-4.75137569,1.10050258,0.03598771,0.00000000,0.02969547,0.56852905,0.29101580,0.43839421
-4.74537269,1.11032505,0.03497207,0.00000000,0.03118122,0.57527167,0.29647022,0.43931255
-4.73936968,1.11997739,0.03405610,0.00000000,0.03264203,0.58153478,0.30118649,0.44067598
-4.73336668,1.12939112,0.03324152,0.00000000,0.03406965,0.58726383,0.30512215,0.44249157
-4.72736368,1.13851281,0.03252783,0.00000000,0.03545680,0.59241832,0.30825452,0.44476317
-4.72136068,1.14730838,0.03191260,0.00000000,0.03679730,0.59697409,0.31058169,0.44749261
-4.71535768,1.15576615,0.03139178,0.00000000,0.03808616,0.60092476,0.31212277,0.45068090
-4.70935468,1.16389863,0.03095997,0.00000000,0.03931960,0.60428205,0.31291724,0.45432919
-4.70335168,1.17174269,0.03061078,0.00000000,0.04049499,0.60707528,0.31302362,0.45843941
-4.69734867,1.17935840,0.03033704,0.00000000,0.04161077,0.60934983,0.31251730,0.46301471
-4.69134567,1.18682637,0.03013113,0.00000000,0.04266633,0.61116488,0.31148786,0.46805942
-4.68534267,1.19424398,0.02998524,0.00000000,0.04366180,0.61259049,0.31003587,0.47357877
-4.67933967,1.20172054,0.02989162,0.00000000,0.04459794,0.61370432,0.30826935,0.47957811
-4.67333667,1.20937185,0.02984282,0.00000000,0.04547588,0.61458813,0.30630013,0.48606182
-4.66733367,1.21731436,0.02983197,0.00000000,0.04629700,0.61532434,0.30424021,0.49303199
-4.66133067,1.22565927,0.02985303,0.00000000,0.04706278,0.61599290,0.30219833,0.50048672
-4.65532766,1.23450705,0.02990098,0.00000000,0.04777472,0.61666860,0.30027691,0.50841839
-4.64932466,1.24394252,0.02997212,0.00000000,0.04843427,0.61741894,0.29856942,0.51681190
-4.64332166,1.25403086,0.03006426,0.00000000,0.04904281,0.61830278,0.29715837,0.52564287
-4.63731866,1.26481469,0.03017693,0.00000000,0.04960174,0.61936969,0.29611393,0.53487628
-4.63131566,1.27631247,0.03031155,0.00000000,0.05011248,0.62066003,0.29549313,0.54446521
-4.62531266,1.28851809,0.03047157,0.00000000,0.05057663,0.62220569,0.29533975,0.55435029
-4.61930965,1.30140184,0.03066252,0.00000000,0.05099606,0.62403130,0.29568478,0.56445952
-4.61330665,1.31491244,0.03089203,0.00000000,0.05137300,0.62615588,0.29654731,0.57470882
-4.60730365,1.32898017,0.03116978,0.00000000,0.05171013,0.62859455,0.29793586,0.58500330
-4.60130065,1.34352066,0.03150732,0.00000000,0.05201065,0.63136033,0.29984990,0.59523907
-4.59529765,1.35843923,0.03191789,0.00000000,0.05227829,0.63446566,0.30228157,0.60530582
-4.58929465,1.37363549,0.03241603,0.00000000,0.05251722,0.63792353,0.30521733,0.61508988
-4.58329165,1.38900775,0.03301727,0.00000000,0.05273204,0.64174820,0.30863954,0.62447774
-4.57728864,1.40445720,0.03373757,0.00000000,0.05292758,0.64595521,0.31252784,0.63335982
-4.57128564,1.41989140,0.03459285,0.00000000,0.05310872,0.65056090,0.31686023,0.64163435
-4.56528264,1.43522711,0.03559838,0.00000000,0.05328024,0.65558126,0.32161384,0.64921113
-4.55927964,1.45039213,0.03676816,0.00000000,0.05344655,0.66103030,0.32676537,0.65601507
-4.55327664,1.46532624,0.03811435,0.00000000,0.05361149,0.66691811,0.33229123,0.66198910
-4.54727364,1.47998125,0.03964662,0.00000000,0.05377814,0.67324856,0.33816734,0.66709654
-4.54127064,1.49432007,0.04137161,0.00000000,0.05394867,0.68001717,0.34436875,0.67132266
-4.53526763,1.50831517,0.04329243,0.00000000,0.05412424,0.68720899,0.35086906,0.67467524
-4.52926463,1.52194646,0.04540820,0.00000000,0.05430495,0.69479696,0.35763983,0.67718437
-4.52326163,1.53519879,0.04771377,0.00000000,0.05448985,0.70274078,0.36464991,0.67890117
-4.51725863,1.54805947,0.05019947,0.00000000,0.05467708,0.71098647,0.37186488,0.67989567
-4.51125563,1.56051581,0.05285107,0.00000000,0.05486396,0.71946670,0.37924668,0.68025398
-4.50525263,1.57255305,0.05564980,0.00000000,0.05504728,0.72810208,0.38675341,0.68007473
-4.49924962,1.58415294,0.05857258,0.00000000,0.05522348,0.73680311,0.39433934,0.67946517
-4.49324662,1.59529286,0.06159238,0.00000000,0.05538898,0.74547309,0.40195527,0.67853700
-4.48724362,1.60594587,0.06467873,0.00000000,0.05554044,0.75401160,0.40954912,0.67740214
-4.48124062,1.61608160,0.06779838,0.00000000,0.05567510,0.76231863,0.41706679,0.67616879
-4.47523762,1.62566797,0.07091607,0.00000000,0.05579103,0.77029894,0.42445323,0.67493784
-4.46923462,1.63467381,0.07399549,0.00000000,0.05588733,0.77786671,0.43165383,0.67379988
-4.46323162,1.64307209,0.07700023,0.00000000,0.05596442,0.78495013,0.43861581,0.67283297
-4.45722861,1.65084387,0.07989490,0.00000000,0.05602411,0.79149568,0.44528985,0.67210119
-4.45122561,1.65798255,0.08264624,0.00000000,0.05606977,0.79747207,0.45163175,0.67165413
-4.44522261,1.66449838,0.08522426,0.00000000,0.05610630,0.80287354,0.45760405,0.67152732
-4.43921961,1.67042303,0.08760330,0.00000000,0.05614020,0.80772240,0.46317767,0.67174339
-4.43321661,1.67581385,0.08976315,0.00000000,0.05617944,0.81207076,0.46833336,0.67231415
-4.42721361,1.68075779,0.09168985,0.00000000,0.05623343,0.81600134,0.47306309,0.67324325
-4.42121061,1.68537460,0.09337653,0.00000000,0.05631282,0.81962729,0.47737117,0.67452931
-4.41520760,1.68981921,0.09482395,0.00000000,0.05642938,0.82309111,0.48127513,0.67616940
-4.40920460,1.69428314,0.09604081,0.00000000,0.05659577,0.82656260,0.48480629,0.67816256
-4.40320160,1.69899457,0.09704386,0.00000000,0.05682533,0.83023593,0.48800999,0.68051328
-4.39719860,1.70421722,0.09785770,0.00000000,0.05713184,0.83432592,0.49094545,0.68323459
-4.39119560,1.71024771,0.09851426,0.00000000,0.05752925,0.83906358,0.49368512,0.68635066
-4.38519260,1.71741151,0.09905209,0.00000000,0.05803141,0.84469104,0.49631370,0.68989878
-4.37918959,1.72605728,0.09951525,0.00000000,0.05865177,0.85145594,0.49892658,0.69393042
-4.37318659,1.73654980,0.09995210,0.00000000,0.05940308,0.85960542,0.50162786,0.69851144
-4.36718359,1.74926144,0.10041373,0.00000000,0.06029702,0.86937982,0.50452791,0.70372129
-4.36118059,1.76456245,0.10095235,0.00000000,0.06134390,0.88100618,0.50774047,0.70965125
-4.35517759,1.78281004,0.10161950,0.00000000,0.06255228,0.89469171,0.51137940,0.71640162
-4.34917459,1.80433680,0.10246422,0.00000000,0.06392860,0.91061736,0.51555519,0.72407821
-4.34317159,1.82943850,0.10353124,0.00000000,0.06547688,0.92893155,0.52037119,0.73278785
-4.33716858,1.85836185,0.10485926,0.00000000,0.06719832,0.94974433,0.52591987,0.74263352
-4.33116558,1.89129242,0.10647936,0.00000000,0.06909101,0.97312201,0.53227909,0.75370895
-4.32516258,1.92834339,0.10841359,0.00000000,0.07114972,0.99908254,0.53950866,0.76609312
-4.31915958,1.96954537,0.11067387,0.00000000,0.07336564,1.02759162,0.54764718,0.77984479
-4.31315658,2.01483788,0.11326110,0.00000000,0.07572631,1.05855993,0.55670959,0.79499733
-4.30715358,2.06406284,0.11616472,0.00000000,0.07821559,1.09184144,0.56668518,0.81155411
