energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-4.21710855,6.65965070,-5.39913892,0.01912335,-0.03557542,1.76536983,-0.99715822,3.14141095,-4.26182189,3.10729783,-0.75541310,0.15089262,-0.16946638,1.32864243,-2.18769468,0.38941856,-0.84225905,0.04263195,-0.07196512
-4.21110555,6.62135267,-5.26904791,0.01764015,-0.03624680,1.76647364,-0.95949386,3.10940661,-4.11592886,3.11590659,-0.73090338,0.14509282,-0.17158364,1.30254283,-2.15614259,0.37259684,-0.82603207,0.04103615,-0.07031983
-4.20510255,6.58603473,-5.14415696,0.01617847,-0.03694169,1.76379842,-0.92318232,3.08220510,-3.97087107,3.11847757,-0.70750663,0.13956033,-0.17389636,1.28407289,-2.12590014,0.35869656,-0.81048476,0.03953418,-0.06874322
-4.19909955,6.55732421,-5.02531854,0.01475628,-0.03764375,1.75809689,-0.88860436,3.06160256,-3.82829132,3.11637919,-0.68539605,0.13441310,-0.17635138,1.27428082,-2.09698564,0.34803492,-0.79568451,0.03815799,-0.06724784
-4.19309655,6.53900882,-4.91289632,0.01338926,-0.03833369,1.75029227,-0.85603909,3.04951143,-3.68956968,3.11125792,-0.66466288,0.12975633,-0.17887957,1.27405512,-2.06924302,0.34086383,-0.78162150,0.03693642,-0.06583970
-4.18709355,6.53493959,-4.80679945,0.01209065,-0.03898993,1.74145721,-0.82566485,3.04792742,-3.55581488,3.10499546,-0.64532125,0.12568049,-0.18139839,1.28409901,-2.04236318,0.33736495,-0.76821550,0.03589450,-0.06451868
-4.18109055,6.54892483,-4.70653555,0.01087112,-0.03958943,1.73278654,-0.79756331,3.05889034,-3.42786358,3.09965549,-0.62731624,0.12225970,-0.18381502,1.30490864,-2.01591288,0.33764642,-0.75532592,0.03505278,-0.06327912
-4.17508754,6.58461817,-4.61127875,0.00973884,-0.04010859,1.72556480,-0.77172663,3.08443951,-3.30628685,3.09742193,-0.61053429,0.11955055,-0.18603003,1.33675547,-1.98936929,0.34174122,-0.74276457,0.03442689,-0.06211067
-4.16908454,6.64540480,-4.51994865,0.00869952,-0.04052422,1.72112964,-0.74806690,3.12656486,-3.19140302,3.10053113,-0.59481548,0.11759138,-0.18794133,1.37967356,-1.96215827,0.34960703,-0.73031029,0.03402713,-0.06099922
-4.16308154,6.73429020,-4.43129586,0.00775653,-0.04081440,1.72083259,-0.72642756,3.18715518,-3.08329602,3.11120057,-0.57996702,0.11640196,-0.18944820,1.43345219,-1.93369420,0.36112782,-0.71772471,0.03385829,-0.05992791
-4.15707854,6.85379587,-4.34398992,0.00691116,-0.04095945,1.72599851,-0.70659614,3.26794502,-2.98183868,3.13155698,-0.56577707,0.11598353,-0.19045526,1.49763434,-1.90341949,0.37611672,-0.70476829,0.03391957,-0.05887828
-4.15107554,7.00586647,-4.25670546,0.00616279,-0.04094264,1.73788529,-0.68831781,3.37046195,-2.88671999,3.16356669,-0.55202849,0.11631925,-0.19087614,1.57152138,-1.87084167,0.39432055,-0.69121587,0.03420471,-0.05783124
-4.14507254,7.19179245,-4.16820295,0.00550916,-0.04075087,1.75764527,-0.67130939,3.49597592,-2.79747601,3.20897094,-0.53851177,0.11737499,-0.19063675,1.65418433,-1.83556650,0.41542566,-0.67687094,0.03470219,-0.05676815
-4.13906953,7.41215183,-4.07740097,0.00494665,-0.04037516,1.78628965,-0.65527308,3.64545253,-2.71352332,3.26922859,-0.52503669,0.11910044,-0.18967795,1.74448170,-1.79732560,0.43906508,-0.66157812,0.03539566,-0.05567170
-4.13306653,7.66677377,-3.98343746,0.00447049,-0.03981099,1.82465711,-0.63990981,3.81951157,-2.63419452,3.34546835,-0.51144232,0.12143053,-0.18795760,1.84108386,-1.75599768,0.46482703,-0.64523321,0.03626444,-0.05452671
-4.12706353,7.95472582,-3.88571808,0.00407506,-0.03905837,1.87338765,-0.62493159,4.01839261,-2.55877479,3.43845200,-0.49760504,0.12428713,-0.18545191,1.94250365,-1.71162259,0.49226446,-0.62779059,0.03728416,-0.05332079
-4.12106053,8.27432545,-3.78395053,0.00375409,-0.03812185,1.93290231,-0.61007271,4.24192843,-2.48653852,3.54854982,-0.48344446,0.12758100,-0.18215606,2.04713246,-1.66440786,0.52090556,-0.60926770,0.03842752,-0.05204485
-4.11505753,8.62317566,-3.67816443,0.00350090,-0.03701026,2.00338921,-0.59509940,4.48952767,-2.41678496,3.67572857,-0.46892709,0.13121396,-0.17808401,2.15328108,-1.61472792,0.55026504,-0.58974652,0.03966513,-0.05069344
-4.10905453,8.99822284,-3.56871665,0.00330855,-0.03573635,2.08479618,-0.57981779,4.76016687,-2.34887166,3.81955196,-0.45406780,0.13508123,-0.17326781,2.25922403,-1.56311622,0.57985587,-0.56937216,0.04096635,-0.04926492
-4.10305153,9.39583456,-3.45628299,0.00317000,-0.03431626,2.17682981,-0.56408001,5.05239250,-2.28224467,3.97919310,-0.43892928,0.13907393,-0.16775614,2.36324603,-1.51025101,0.60920113,-0.54834875,0.04230028,-0.04776153
-4.09704852,9.81189355,-3.34183716,0.00307830,-0.03276894,2.27896078,-0.54778828,5.36433285,-2.21646417,4.15345762,-0.42361953,0.14308161,-0.16161246,2.46368897,-1.45693553,0.63784575,-0.52693299,0.04363659,-0.04618923
-4.09104552,10.24190378,-3.22661866,0.00302664,-0.03111546,2.39043470,-0.53089706,5.69371937,-2.15122454,4.34081615,-0.40828783,0.14699485,-0.15491271,2.55899780,-1.40407386,0.66536757,-0.50542567,0.04494650,-0.04455747
-4.08504252,10.68110398,-3.11209141,0.00300849,-0.02937831,2.51028816,-0.51341310,6.03791691,-2.08636809,4.53944436,-0.39311930,0.15070779,-0.14774273,2.64776333,-1.35264335,0.69138755,-0.48416167,0.04620351,-0.04287888
-4.07903952,11.12458360,-2.99989506,0.00301763,-0.02758071,2.63736893,-0.49539370,6.39396194,-2.02189172,4.74726850,-0.37832852,0.15412059,-0.14019557,2.72876051,-1.30366500,0.71557851,-0.46349894,0.04738418,-0.04116874
-4.07303652,11.56739647,-2.89179135,0.00304824,-0.02574590,2.77035966,-0.47694319,6.75860769,-1.95794629,4.96201457,-0.36415248,0.15714163,-0.13236866,2.80098030,-1.25817291,0.73767229,-0.44380694,0.04846876,-0.03944451
-4.06703352,12.00466774,-2.78960752,0.00309496,-0.02389654,2.90780415,-0.45820790,7.12837500,-1.89482875,5.18125914,-0.35084327,0.15968957,-0.12436113,2.86365399,-1.21718395,0.75746483,-0.42545498,0.04944161,-0.03772526
-4.06103052,12.43169008,-2.69517925,0.00315284,-0.02205415,3.04813539,-0.43936992,7.49960745,-1.83296745,5.40247988,-0.33866078,0.16169505,-0.11627120,2.91626882,-1.18166884,0.77481904,-0.40880108,0.05029152,-0.03603103
-4.05502751,12.84400618,-2.61029506,0.00321747,-0.02023865,3.18970467,-0.42063998,7.86852959,-1.77290148,5.62310445,-0.32786568,0.16310203,-0.10819387,2.95857412,-1.15252540,0.78966536,-0.39418153,0.05101190,-0.03438222
-4.04902451,13.23747520,-2.53664427,0.00328491,-0.01846798,3.33081085,-0.40224971,8.23130664,-1.71525510,5.84055629,-0.31871315,0.16386878,-0.10021884,2.99057788,-1.13055492,0.80199989,-0.38190168,0.05160067,-0.03279901
-4.04302151,13.60832215,-2.47577016,0.00335174,-0.01675784,3.46972952,-0.38444377,8.58410464,-1.66070863,6.05229643,-0.31144732,0.16396842,-0.09242878,3.01253375,-1.11644226,0.81188017,-0.37222814,0.05206011,-0.03130076
-4.03701851,13.95316987,-2.42902994,0.00341502,-0.01512151,3.60474116,-0.36747219,8.92314951,-1.60996745,6.25586067,-0.30629674,0.16338901,-0.08489795,3.02491923,-1.11074017,0.81941891,-0.36538258,0.05239645,-0.02990547
-4.03101551,14.26905461,-2.39756252,0.00347232,-0.01356978,3.73415826,-0.35158319,9.24478411,-1.56373058,6.44889196,-0.30347103,0.16213327,-0.07769119,3.02840598,-1.11385798,0.82477573,-0.36153728,0.05261939,-0.02862938
-4.02501251,14.55342666,-2.38226499,0.00352167,-0.01211096,3.85635082,-0.33701683,9.54552213,-1.52266060,6.62916786,-0.30315856,0.16021783,-0.07086330,3.02382374,-1.12605494,0.82814758,-0.36081238,0.05274147,-0.02748650
-4.01900950,14.80413856,-2.38377793,0.00356155,-0.01075096,3.96977014,-0.32399975,9.82209813,-1.48735629,6.79462347,-0.30552537,0.15767215,-0.06445872,3.01211954,-1.14743799,0.82975797,-0.36327484,0.05277733,-0.02648836
-4.01300650,15.01942375,-2.40247980,0.00359088,-0.00949342,4.07297065,-0.31274112,10.07151270,-1.45832923,6.94337025,-0.31071506,0.15453705,-0.05851151,2.99431409,-1.17796365,0.82984573,-0.36893889,0.05274298,-0.02564376
-4.00700350,15.19786871,-2.43848962,0.00360892,-0.00833991,4.16462969,-0.30342998,10.29107255,-1.43598544,7.07371128,-0.31884960,0.15086308,-0.05304575,2.97145743,-1.21744371,0.82865372,-0.37776786,0.05265498,-0.02495870
-4.00100050,15.33838192,-2.49167727,0.00361529,-0.00729016,4.24356514,-0.29623380,10.47842462,-1.42061259,7.18415372,-0.33003084,0.14670860,-0.04807598,2.94458578,-1.26555405,0.82641798,-0.38967707,0.05252968,-0.02443626
-3.99499750,15.44016267,-2.56168015,0.00360993,-0.00634230,4.30875073,-0.29129840,10.63158432,-1.41237305,7.27341886,-0.34434241,0.14213776,-0.04360806,2.91468153,-1.32184588,0.82335788,-0.40453759,0.05238254,-0.02407673
-3.98899450,15.50267225,-2.64792475,0.00359299,-0.00549310,4.35932899,-0.28874894,10.74895727,-1.41130279,7.34045047,-0.36185192,0.13721847,-0.03963999,2.88263811,-1.38575871,0.81966751,-0.42218044,0.05222743,-0.02387767
-3.98299150,15.52560992,-2.74965157,0.00356487,-0.00473825,4.39462170,-0.28869182,10.82935477,-1.41731560,7.38442173,-0.38261292,0.13202041,-0.03616302,2.84923107,-1.45663430,0.81550886,-0.44240111,0.05207617,-0.02383412
-3.97698849,15.50889492,-2.86594165,0.00352610,-0.00407259,4.41413774,-0.29121716,10.87200268,-1.43021199,7.40474091,-0.40666666,0.12661305,-0.03316270,2.81509648,-1.53373074,0.81100692,-0.46496397,0.05193813,-0.02393881
-3.97098549,15.45265556,-2.99574320,0.00347738,-0.00349033,4.41757816,-0.29640169,10.87654412,-1.44969189,7.40105597,-0.43404316,0.12106396,-0.03062005,2.78071726,-1.61623609,0.80624677,-0.48960647,0.05181994,-0.02418243
-3.96498249,15.35722523,-3.13789689,0.00341946,-0.00298531,4.40483844,-0.30431170,10.84303577,-1.47537013,7.37325787,-0.46476160,0.11543726,-0.02851266,2.74641776,-1.70328106,0.80127285,-0.51604293,0.05172543,-0.02455392
-3.95897949,15.22314507,-3.29115868,0.00335319,-0.00255112,4.37600772,-0.31500573,10.77193849,-1.50679358,7.32148222,-0.49882976,0.10979239,-0.02681584,2.71236626,-1.79395030,0.79609027,-0.54396780,0.05165566,-0.02504073
-3.95297649,15.05117183,-3.45421952,0.00327947,-0.00218131,4.33136512,-0.32853682,10.66410221,-1.54345908,7.24610913,-0.53624266,0.10418308,-0.02550366,2.67858493,-1.88729224,0.79066786,-0.57305835,0.05160911,-0.02562915
-3.94697349,14.84228961,-3.62572148,0.00319922,-0.00186953,4.27137288,-0.34495416,10.52074584,-1.58483107,7.14776044,-0.57698031,0.09865671,-0.02454993,2.64496632,-1.98232749,0.78494300,-0.60297703,0.05158197,-0.02630454
-3.94097049,14.59772331,-3.80427061,0.00311342,-0.00160959,4.19666670,-0.36430398,10.34343265,-1.63035847,7.02729432,-0.62100488,0.09325391,-0.02392908,2.61129518,-2.07805608,0.77882766,-0.63337327,0.05156856,-0.02705164
-3.93496748,14.31895197,-3.98844712,0.00302309,-0.00139561,4.10804315,-0.38662965,10.13404168,-1.67948996,6.88579635,-0.66825734,0.08800847,-0.02361697,2.57727421,-2.17346403,0.77221538,-0.66388542,0.05156178,-0.02785479
-3.92896448,14.00771976,-4.17681368,0.00292931,-0.00122203,4.00644454,-0.41197106,9.89473599,-1.73168770,6.72456720,-0.71865417,0.08294746,-0.02359158,2.54255227,-2.26752978,0.76498890,-0.69414251,0.05155365,-0.02869816
-3.92296148,13.66604286,-4.36792334,0.00283324,-0.00108372,3.89294151,-0.44036341,9.62792836,-1.78643910,6.54510640,-0.77208424,0.07809161,-0.02383356,2.50675352,-2.35923131,0.75702794,-0.72376662,0.05153584,-0.02956601
-3.91695848,13.29621057,-4.56032819,0.00273615,-0.00097593,3.76871368,-0.47183554,9.33624531,-1.84326700,6.34909234,-0.82840658,0.07345584,-0.02432668,2.46950603,-2.44755438,0.74821685,-0.75237569,0.05150021,-0.03044283
-3.91095548,12.90077943,-4.75259042,0.00263941,-0.00089436,3.63502891,-0.50640815,9.02248997,-1.90173824,6.13835870,-0.88744916,0.06904991,-0.02505820,2.43046840,-2.53150279,0.73845171,-0.77958723,0.05143929,-0.03131365
-3.90495248,12.48255959,-4.94329678,0.00254457,-0.00083516,3.49322161,-0.54409201,8.68960473,-1.96147115,5.91486746,-0.94900926,0.06487914,-0.02601905,2.38935346,-2.61011085,0.72764681,-0.80502304,0.05134668,-0.03216418
-3.89894947,12.04459307,-5.13107743,0.00245333,-0.00079487,3.34467059,-0.58488666,8.34063406,-2.02214211,5.68067930,-1.01285574,0.06094518,-0.02720394,2.34594773,-2.68245842,0.71573994,-0.82831495,0.05121747,-0.03298105
-3.89294647,11.59012402,-5.31462966,0.00236761,-0.00077049,3.19077708,-0.62877965,7.97868808,-2.08349165,5.43792177,-1.07873331,0.05724678,-0.02861129,2.30012640,-2.74768841,0.70269667,-0.84911156,0.05104844,-0.03375204
-3.88694347,11.12256162,-5.49274630,0.00228951,-0.00075938,3.03294327,-0.67574673,7.60690740,-2.14533022,5.18875616,-1.14636902,0.05378043,-0.03024305,2.25186299,-2.80502626,0.68851324,-0.86708596,0.05083823,-0.03446629
-3.88094047,10.64543644,-5.66434825,0.00222133,-0.00075928,2.87255193,-0.72575306,7.22842923,-2.20754372,4.93534388,-1.21548076,0.05054103,-0.03210440,2.20123386,-2.85380084,0.67321824,-0.88194397,0.05058740,-0.03511451
-3.87493747,10.16235156,-5.82851973,0.00216559,-0.00076828,2.71094753,-0.77875549,6.84635524,-2.27009904,4.67981314,-1.28578773,0.04752241,-0.03420328,2.14841753,-2.89346563,0.65687279,-0.89343269,0.05029838,-0.03568920
-3.86893447,9.67692981,-5.98454454,0.00212499,-0.00078478,2.54941904,-0.83470613,6.46372093,-2.33304910,4.42422695,-1.35702239,0.04471772,-0.03654977,2.09368914,-2.92361896,0.63956959,-0.90134894,0.04997533,-0.03618480
-3.86293147,9.19275882,-6.13194114,0.00210236,-0.00080746,2.38918475,-0.89355683,6.08346668,-2.39653764,4.17055305,-1.42894332,0.04211979,-0.03915534,2.03741070,-2.94402198,0.62143072,-0.90554692,0.04962391,-0.03659781
-3.85692846,8.71333543,-6.27049404,0.00210068,-0.00083525,2.23137928,-0.95526464,5.70841032,-2.46080301,3.92063658,-1.50134855,0.03972127,-0.04203201,1.98001771,-2.95461285,0.60260439,-0.90594488,0.04925096,-0.03692690
-3.85092546,8.24201112,-6.40027904,0.00212296,-0.00086733,2.07704279,-1.01979791,5.34122118,-2.52618110,3.67617615,-1.57408839,0.03751481,-0.04519134,1.92200305,-2.95551590,0.58326075,-0.90252996,0.04886420,-0.03717288
-3.84492246,7.78194016,-6.52168010,0.00217223,-0.00090305,1.92711245,-1.08714262,4.98439553,-2.59310675,3.43870370,-1.64707727,0.03549304,-0.04864336,1.86389890,-2.94704448,0.56358706,-0.89536117,0.04847181,-0.03733868
-3.83891946,7.33603172,-6.63539564,0.00225143,-0.00094192,1.78241611,-1.15730877,4.64023344,-2.66211360,3.20956856,-1.72030353,0.03364854,-0.05239546,1.80625780,-2.92969678,0.54378229,-0.88456988,0.04808202,-0.03742916
-3.83291646,6.90690760,-6.74243311,0.00236337,-0.00098359,1.64366808,-1.23033616,4.31081718,-2.73383221,2.98992597,-1.79383679,0.03197383,-0.05645129,1.74963352,-2.90414423,0.52405141,-0.87035776,0.04770278,-0.03745088
-3.82691346,6.49686642,-6.84409098,0.00251059,-0.00102782,1.51146698,-1.30629943,3.99799145,-2.80898634,2.78073009,-1.86783197,0.03046118,-0.06080961,1.69456274,-2.87121239,0.50459958,-0.85299216,0.04734132,-0.03741185
-3.82091046,6.10785544,-6.94192816,0.00269531,-0.00107442,1.38629536,-1.38531180,3.70334559,-2.88838753,2.58273146,-1.94252984,0.02910259,-0.06546334,1.64154826,-2.83185499,0.48562644,-0.83279904,0.04700387,-0.03732112
-3.81490745,5.74145074,-7.03772194,0.00291933,-0.00112328,1.26852113,-1.46752724,3.42819852,-2.97292800,2.39647887,-2.01825360,0.02788967,-0.07039871,1.59104444,-2.78712220,0.46732076,-0.81015359,0.04669534,-0.03718836
-3.80890445,5.39884619,-7.13341586,0.00318394,-0.00117429,1.15840060,-1.55314079,3.17358672,-3.06357225,2.22232534,-2.09540144,0.02681358,-0.07559464,1.54344531,-2.73812448,0.44985553,-0.78546920,0.04641913,-0.03702346
-3.80290145,5.08085155,-7.23105990,0.00348983,-0.00122736,1.05608299,-1.64238683,2.94025596,-3.16134741,2.06043782,-2.17443539,0.02586502,-0.08102234,1.49907594,-2.68599397,0.43338378,-0.75918506,0.04617702,-0.03683604
-3.79689845,4.78789979,-7.33274586,0.00383706,-0.00128239,0.96161620,-1.73553521,2.72865746,-3.26733261,1.91081028,-2.25586658,0.02503421,-0.08664530,1.45818712,-2.63184529,0.41803516,-0.73175322,0.04596904,-0.03663506
-3.79089545,4.52006323,-7.44054089,0.00422495,-0.00133924,0.87495389,-1.83288516,2.53894896,-3.38264741,1.77327980,-2.34023756,0.02431099,-0.09241949,1.42095363,-2.57673811,0.40391356,-0.70362556,0.04579356,-0.03642845
-3.78489245,4.27707823,-7.55642232,0.00465213,-0.00139777,0.79596357,-1.93475705,2.37100121,-3.50843916,1.64754489,-2.42810233,0.02368488,-0.09829404,1.38747589,-2.52164328,0.39109566,-0.67524144,0.04564735,-0.03622279
-3.77888944,4.05837744,-7.68221691,0.00511644,-0.00145779,0.72443562,-2.04148213,2.22441031,-3.64586912,1.53318581,-2.52000475,0.02314524,-0.10421221,1.35778496,-2.46741458,0.37963057,-0.64701656,0.04552578,-0.03602312
-3.77288644,3.86312883,-7.81954676,0.00561504,-0.00151910,0.66009311,-2.15339042,2.09851580,-3.79609691,1.42968596,-2.61645634,0.02268141,-0.11011264,1.33185037,-2.41476745,0.36954053,-0.61933353,0.04542303,-0.03583284
-3.76688344,3.69028004,-7.96978417,0.00614438,-0.00158148,0.60260216,-2.27079693,1.99242462,-3.96026264,1.33645409,-2.71791409,0.02228293,-0.11593094,1.30959043,-2.36426573,0.36082264,-0.59253451,0.04533245,-0.03565370
-3.76088044,3.53860672,-8.13401648,0.00670031,-0.00164470,0.55158273,-2.39398652,1.90504035,-4.13946606,1.25284639,-2.82475927,0.02193971,-0.12160149,1.29088443,-2.31631698,0.35345141,-0.56691616,0.04524684,-0.03548594
-3.75487744,3.40676316,-8.31302151,0.00727817,-0.00170858,0.50661962,-2.52319770,1.83509715,-4.33474204,1.17818817,-2.93727774,0.02164226,-0.12705930,1.27558599,-2.27117631,0.34738217,-0.54272693,0.04515889,-0.03532851
-3.74887444,3.29333351,-8.50725323,0.00787290,-0.00177294,0.46727335,-2.65860560,1.78119746,-4.54703167,1.11179433,-3.05564264,0.02138188,-0.13224198,1.26353691,-2.22895798,0.34255498,-0.52016669,0.04506152,-0.03517936
-3.74287144,3.19688168,-8.71683673,0.00847918,-0.00183769,0.43309083,-2.80030460,1.74185217,-4.77714851,1.05298823,-3.17989961,0.02115084,-0.13709162,1.25458077,-2.18965396,0.33889894,-0.49938840,0.04494827,-0.03503583
-3.73686843,3.11599809,-8.94157108,0.00909156,-0.00190282,0.40361545,-2.94829085,1.71552204,-5.02573993,1.00111850,-3.30995520,0.02094256,-0.14155644,1.24857534,-2.15315754,0.33633667,-0.48050148,0.04481369,-0.03489501
-3.73086543,3.04934162,-9.18093803,0.00970463,-0.00196839,0.37839651,-3.10244526,1.70065867,-5.29324363,0.95557331,-3.44556838,0.02075170,-0.14559230,1.24540340,-2.11929064,0.33478857,-0.46357656,0.04465363,-0.03475424
-3.72486243,2.99567503,-9.43411486,0.01031312,-0.00203463,0.35699754,-3.26251731,1.69574371,-5.57984037,0.91579181,-3.58634550,0.02057426,-0.14916373,1.24498092,-2.08783251,0.33417686,-0.44865097,0.04446551,-0.03461141
-3.71885943,2.95389260,-9.69998931,0.01091205,-0.00210187,0.33900358,-3.42811045,1.69932457,-5.88540409,0.88127265,-3.73173865,0.02040764,-0.15224463,1.24726246,-2.05854806,0.33442895,-0.43573464,0.04424850,-0.03446537
-3.71285643,2.92303886,-9.97717510,0.01149682,-0.00217058,0.32402712,-3.59866942,1.71004548,-6.20945148,0.85157923,-3.88104725,0.02025058,-0.15481855,1.25224300,-2.03121395,0.33548011,-0.42481593,0.04400365,-0.03431617
-3.70685343,2.90231787,-10.26402714,0.01206333,-0.00224139,0.31171260,-3.77347052,1.72667251,-6.55109365,0.82634188,-4.03342313,0.02010315,-0.15687841,1.25995626,-2.00564084,0.33727515,-0.41586682,0.04373390,-0.03416525
-3.70085043,2.89109268,-10.55865586,0.01260794,-0.00231506,0.30173950,-3.95161536,1.74811192,-6.90899271,0.80525702,-4.18787874,0.01996658,-0.15842593,1.27046932,-1.98169067,0.33976922,-0.40884744,0.04344397,-0.03401554
-3.69484742,2.88887536,-10.85894100,0.01312757,-0.00239250,0.29382397,-4.13202890,1.77342116,-7.28132677,0.78808337,-4.34329871,0.01984315,-0.15947054,1.28387380,-1.95928801,0.34292742,-0.40370944,0.04314021,-0.03387140
-3.68884442,2.89530828,-11.16254571,0.01361960,-0.00247470,0.28771907,-4.31346268,1.80181245,-7.66576676,0.77463583,-4.49845462,0.01973597,-0.16002809,1.30027385,-1.93842541,0.34672355,-0.40039827,0.04283034,-0.03373848
-3.68284142,2.91013781,-11.46693244,0.01408188,-0.00256278,0.28321374,-4.49450368,1.83264927,-8.05946835,0.76477710,-4.65202303,0.01964873,-0.16011930,1.31977172,-1.91916251,0.35113787,-0.39885428,0.04252307,-0.03362357
-3.67683842,2.93318209,-11.76938229,0.01451257,-0.00265792,0.28013070,-4.67358952,1.86543630,-8.45908191,0.75840777,-4.80260672,0.01958544,-0.15976811,1.34245159,-1.90161983,0.35615423,-0.39901279,0.04222774,-0.03353421
-3.67083542,2.96429480,-12.06701978,0.01491012,-0.00276135,0.27832341,-4.84903027,1.89980395,-8.86078281,0.75545539,-4.94875908,0.01955018,-0.15900003,1.36836249,-1.88596783,0.36175658,-0.40080331,0.04195382,-0.03347840
-3.66483242,3.00332710,-12.35684478,0.01527309,-0.00287430,0.27767246,-5.01903688,1.93548864,-9.26032338,0.75586291,-5.08901140,0.01954681,-0.15784067,1.39750161,-1.87241245,0.36792528,-0.40414816,0.04171045,-0.03346418
-3.65882941,3.05009011,-12.63577287,0.01560006,-0.00299801,0.27808142,-5.18175593,1.97231034,-9.65310675,0.75957739,-5.22190275,0.01957869,-0.15631438,1.42979866,-1.86117859,0.37463349,-0.40896067,0.04150598,-0.03349924
-3.65282641,3.10432017,-12.90068498,0.01588954,-0.00313363,0.27947264,-5.33531009,2.01014903,-10.03428157,0.76653920,-5.34601183,0.01964850,-0.15444334,1.46510274,-1.85249261,0.38184375,-0.41514344,0.04134749,-0.03359056
-3.64682341,3.16564895,-13.14848602,0.01613987,-0.00328228,0.28178305,-5.47784313,2.04892134,-10.39885526,0.77667249,-5.45999015,0.01975797,-0.15224684,1.50317234,-1.84656537,0.38950527,-0.42258682,0.04124042,-0.03374408
-3.64082041,3.23358031,-13.37617155,0.01634915,-0.00344492,0.28496018,-5.60756800,2.08855903,-10.74182225,0.78987717,-5.56259537,0.01990782,-0.14974111,1.54366939,-1.84357684,0.39755190,-0.43116778,0.04118823,-0.03396440
-3.63481741,3.30747537,-13.58090043,0.01651528,-0.00362241,0.28895869,-5.72281632,2.12899040,-11.05830224,0.80602279,-5.65272368,0.02009759,-0.14693939,1.58615803,-1.84366318,0.40590120,-0.44074950,0.04119213,-0.03425458
-3.62881441,3.38654645,-13.76007052,0.01663591,-0.00381541,0.29373735,-5.82208694,2.17012541,-11.34368297,0.82494454,-5.72943984,0.02032569,-0.14385248,1.63010815,-1.84690710,0.41445453,-0.45118180,0.04125099,-0.03461603
-3.62281141,3.46986050,-13.91139374,0.01670856,-0.00402441,0.29925664,-5.90409163,2.21184520,-11.59376104,0.84644141,-5.79200344,0.02058938,-0.14048949,1.67490404,-1.85333167,0.42309832,-0.46230223,0.04136130,-0.03504844
-3.61680840,3.55635149,-14.03296641,0.01673069,-0.00424969,0.30547698,-5.96779533,2.25399599,-11.80487415,0.87027642,-5.83988980,0.02088491,-0.13685887,1.71985767,-1.86289777,0.43170645,-0.47393810,0.04151722,-0.03554982
-3.61080540,3.64484110,-14.12333054,0.01669985,-0.00449130,0.31235741,-6.01244903,2.29638739,-11.97401837,0.89617887,-5.87280425,0.02120764,-0.13296953,1.76422606,-1.87550503,0.44014352,-0.48590919,0.04171078,-0.03611663
-3.60480240,3.73406621,-14.18152201,0.01661382,-0.00474905,0.31985491,-6.03761325,2.33879433,-12.09894434,0.92384816,-5.89068866,0.02155229,-0.12883200,1.80723206,-1.89099571,0.44826902,-0.49803097,0.04193217,-0.03674387
-3.59879940,3.82271161,-14.20710188,0.01647082,-0.00502247,0.32792395,-6.04317072,2.38096208,-12.17822752,0.95295897,-5.89371926,0.02191311,-0.12445955,1.84808743,-1.90916114,0.45594198,-0.51011830,0.04217006,-0.03742535
-3.59279640,3.90944574,-14.20016842,0.01626964,-0.00531087,0.33651636,-6.02932720,2.42261328,-12.21130866,0.98316727,-5.88229563,0.02228418,-0.11986911,1.88601701,-1.92974985,0.46302595,-0.52198932,0.04241203,-0.03815389
-3.58679340,3.99295756,-14.16134798,0.01600984,-0.00561325,0.34558132,-5.99660026,2.46345610,-12.19850234,1.01411687,-5.85702075,0.02265961,-0.11508201,1.92028303,-1.95247691,0.46939390,-0.53346923,0.04264499,-0.03892156
-3.58079040,4.07199225,-14.09176456,0.01569190,-0.00592836,0.35506530,-5.94579621,2.50319245,-12.14097290,1.04544599,-5.81867295,0.02303382,-0.11012435,1.95020809,-1.97703361,0.47493288,-0.54439402,0.04285564,-0.03971996
-3.57478739,4.14538412,-13.99298928,0.01531728,-0.00625467,0.36491204,-5.87797636,2.54152557,-12.04067914,1.07679361,-5.76817080,0.02340168,-0.10502715,1.97519599,-2.00309701,0.47954813,-0.55461374,0.04303093,-0.04054041
-3.56878439,4.21208500,-13.86697190,0.01488859,-0.00659039,0.37506227,-5.79441412,2.57816617,-11.90029052,1.10780521,-5.70653287,0.02375872,-0.09982612,1.99474937,-2.03033881,0.48316639,-0.56399524,0.04315844,-0.04137423
-3.56278139,4.27118718,-13.71595840,0.01440953,-0.00693345,0.38545334,-5.69654525,2.61283697,-11.72307926,1.13813790,-5.63483418,0.02410120,-0.09456111,2.00848353,-2.05843319,0.48573833,-0.57242440,0.04322674,-0.04221285
-3.55677839,4.32194023,-13.54239895,0.01388491,-0.00728153,0.39601877,-5.58591387,2.64527544,-11.51279384,1.16746468,-5.55416185,0.02442617,-0.08927530,2.01613614,-2.08706332,0.48723999,-0.57980758,0.04322577,-0.04304805
