energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.59629815,6.29675685,0.04376668,0.29782882,1.52783453,5.19252824,0.77579041,0.00000000
-2.59029515,6.14585310,0.04255179,0.29035718,1.45566011,5.06309660,0.75722215,0.00000000
-2.58429215,6.01162855,0.04151955,0.28234437,1.38508311,4.94884210,0.74087262,0.00000000
-2.57828914,5.89635938,0.04068798,0.27388749,1.31707486,4.85178281,0.72697540,0.00000000
-2.57228614,5.80187746,0.04006966,0.26508161,1.25250857,4.77352916,0.71572131,0.00000000
-2.56628314,5.72954222,0.03967170,0.25601826,1.19214330,4.71526054,0.70725425,0.00000000
-2.56028014,5.68022787,0.03949586,0.24678427,1.13661252,4.67771554,0.70166845,0.00000000
-2.55427714,5.65432485,0.03953883,0.23746106,1.08641718,4.66119484,0.69900725,0.00000000
-2.54827414,5.65175371,0.03979268,0.22812420,1.04192306,4.66557506,0.69926333,0.00000000
-2.54227114,5.67198975,0.04024541,0.21884322,1.00336214,4.69033209,0.70238020,0.00000000
-2.53626813,5.71409637,0.04088147,0.20968165,0.97083750,4.73457189,0.70825491,0.00000000
-2.53026513,5.77676543,0.04168246,0.20069711,0.94433130,4.79706735,0.71674189,0.00000000
-2.52426213,5.85836270,0.04262779,0.19194157,0.92371522,4.87629941,0.72765770,0.00000000
-2.51825913,5.95697716,0.04369527,0.18346156,0.90876291,4.97050127,0.74078657,0.00000000
-2.51225613,6.07047252,0.04486179,0.17529839,0.89916390,5.07770436,0.75588668,0.00000000
-2.50625313,6.19654011,0.04610388,0.16748840,0.89453845,5.19578518,0.77269681,0.00000000
-2.50025013,6.33275202,0.04739823,0.16006317,0.89445289,5.32251217,0.79094352,0.00000000
-2.49424712,6.47661365,0.04872215,0.15304970,0.89843509,5.45559187,0.81034828,0.00000000
-2.48824412,6.62561479,0.05005401,0.14647063,0.90598955,5.59271366,0.83063475,0.00000000
-2.48224112,6.77727839,0.05137356,0.14034442,0.91661192,5.73159242,0.85153562,0.00000000
-2.47623812,6.92920611,0.05266224,0.13468559,0.92980251,5.87000848,0.87279911,0.00000000
-2.47023512,7.07911952,0.05390338,0.12950502,0.94507855,6.00584380,0.89419460,0.00000000
-2.46423212,7.22489614,0.05508238,0.12481013,0.96198500,6.13711395,0.91551746,0.00000000
-2.45822911,7.36459911,0.05618687,0.12060530,0.98010365,6.26199480,0.93659257,0.00000000
-2.45222611,7.49649970,0.05720674,0.11689209,0.99906029,6.37884328,0.95727661,0.00000000
-2.44622311,7.61909194,0.05813421,0.11366963,1.01852995,6.48621170,0.97745889,0.00000000
-2.44022011,7.73109891,0.05896382,0.11093484,1.03824008,6.58285522,0.99706066,0.00000000
-2.43421711,7.83147072,0.05969231,0.10868268,1.05797158,6.66773234,1.01603294,0.00000000
-2.42821411,7.91937447,0.06031861,0.10690639,1.07755791,6.73999894,1.03435307,0.00000000
-2.42221111,7.99417731,0.06084363,0.10559751,1.09688224,6.79899644,1.05201993,0.00000000
-2.41620810,8.05542361,0.06127010,0.10474597,1.11587293,6.84423515,1.06904832,0.00000000
-2.41020510,8.10280832,0.06160233,0.10434003,1.13449756,6.87537442,1.08546272,0.00000000
-2.40420210,8.13614844,0.06184597,0.10436614,1.15275579,6.89220110,1.10129068,0.00000000
-2.39819910,8.15535480,0.06200769,0.10480878,1.17067133,6.89460838,1.11655642,0.00000000
-2.39219610,8.16040652,0.06209486,0.10565027,1.18828357,6.88257658,1.13127479,0.00000000
-2.38619310,8.15133014,0.06211523,0.10687057,1.20563892,6.85615790,1.14544618,0.00000000
-2.38019010,8.12818531,0.06207658,0.10844708,1.22278252,6.81546634,1.15905237,0.00000000
-2.37418709,8.09105822,0.06198638,0.11035462,1.23975049,6.76067397,1.17205393,0.00000000
-2.36818409,8.04006357,0.06185147,0.11256537,1.25656307,6.69201385,1.18438897,0.00000000
-2.36218109,7.97535513,0.06167778,0.11504903,1.27321895,6.60978984,1.19597361,0.00000000
-2.35617809,7.89714434,0.06147010,0.11777310,1.28969104,6.51439238,1.20670403,0.00000000
-2.35017509,7.80572568,0.06123191,0.12070338,1.30592374,6.40631928,1.21646002,0.00000000
-2.34417209,7.70150712,0.06096526,0.12380451,1.32183216,6.28619982,1.22511001,0.00000000
-2.33816908,7.58504346,0.06067074,0.12704084,1.33730295,6.15482020,1.23251712,0.00000000
-2.33216608,7.45707014,0.06034759,0.13037735,1.35219718,6.01314823,1.23854630,0.00000000
-2.32616308,7.31853500,0.05999381,0.13378069,1.36635494,5.86235500,1.24307197,0.00000000
-2.32016008,7.17062543,0.05960645,0.13722032,1.37960175,5.70383150,1.24598600,0.00000000
-2.31415708,7.01478889,0.05918192,0.14066969,1.39175654,5.53919828,1.24720565,0.00000000
-2.30815408,6.85274453,0.05871639,0.14410739,1.40264087,5.37030680,1.24668116,0.00000000
-2.30215108,6.68648479,0.05820628,0.14751811,1.41208929,5.19923121,1.24440261,0.00000000
-2.29614807,6.51826577,0.05764874,0.15089361,1.41996016,5.02825031,1.24040574,0.00000000
-2.29014507,6.35058592,0.05704218,0.15423330,1.42614674,4.85981936,1.23477655,0.00000000
-2.28414207,6.18615325,0.05638675,0.15754464,1.43058780,4.69653250,1.22765419,0.00000000
-2.27813907,6.02784145,0.05568484,0.16084312,1.43327736,4.54107645,1.21923210,0.00000000
-2.27213607,5.87863604,0.05494141,0.16415196,1.43427291,4.39617681,1.20975720,0.00000000
-2.26613307,5.74157176,0.05416436,0.16750129,1.43370154,4.26453873,1.19952689,0.00000000
-2.26013007,5.61966316,0.05336465,0.17092706,1.43176360,4.14878345,1.18888395,0.00000000
-2.25412706,5.51583012,0.05255643,0.17446950,1.42873335,4.05138284,1.17820929,0.00000000
-2.24812406,5.43282054,0.05175684,0.17817124,1.42495634,3.97459396,1.16791277,0.00000000
-2.24212106,5.37313258,0.05098589,0.18207525,1.42084345,3.92039547,1.15842217,0.00000000
-2.23611806,5.33893878,0.05026600,0.18622251,1.41686155,3.89042798,1.15017077,0.00000000
-2.23011506,5.33201444,0.04962150,0.19064969,1.41352093,3.88594016,1.14358394,0.00000000
-2.22411206,5.35367282,0.04907801,0.19538683,1.41135998,3.90774227,1.13906514,0.00000000
-2.21810905,5.40470933,0.04866172,0.20045520,1.41092766,3.95616875,1.13698202,0.00000000
-2.21210605,5.48535694,0.04839862,0.20586547,1.41276434,4.03105106,1.13765316,0.00000000
-2.20610305,5.59525478,0.04831364,0.21161623,1.41738195,4.13170206,1.14133608,0.00000000
-2.20010005,5.73343151,0.04842991,0.21769305,1.42524428,4.25691260,1.14821717,0.00000000
-2.19409705,5.89830468,0.04876795,0.22406803,1.43674827,4.40496092,1.15840399,0.00000000
-2.18809405,6.08769705,0.04934499,0.23070000,1.45220729,4.57363512,1.17192058,0.00000000
-2.18209105,6.29886984,0.05017441,0.23753529,1.47183707,4.76026836,1.18870588,0.00000000
-2.17608804,6.52857291,0.05126521,0.24450910,1.49574520,4.96178653,1.20861576,0.00000000
-2.17008504,6.77311070,0.05262181,0.25154741,1.52392444,5.17476711,1.23142847,0.00000000
-2.16408204,7.02842264,0.05424379,0.25856930,1.55625050,5.39550824,1.25685349,0.00000000
-2.15807904,7.29017580,0.05612597,0.26548965,1.59248420,5.62010610,1.28454358,0.00000000
-2.15207604,7.55386731,0.05825859,0.27222210,1.63227817,5.84453879,1.31410937,0.00000000
-2.14607304,7.81493339,0.06062761,0.27868203,1.67518762,6.06475428,1.34513610,0.00000000
-2.14007004,8.06886177,0.06321525,0.28478957,1.72068492,6.27676019,1.37720176,0.00000000
-2.13406703,8.31130394,0.06600050,0.29047247,1.76817724,6.47671269,1.40989567,0.00000000
-2.12806403,8.53818348,0.06895989,0.29566866,1.81702649,6.66100216,1.44283686,0.00000000
-2.12206103,8.74579726,0.07206815,0.30032842,1.86657080,6.82633295,1.47569135,0.00000000
-2.11605803,8.93090582,0.07529902,0.30441622,1.91614646,6.96979509,1.50818734,0.00000000
-2.11005503,9.09081040,0.07862595,0.30791193,1.96510944,7.08892586,1.54012772,0.00000000
-2.10405203,9.22341382,0.08202279,0.31081157,2.01285561,7.18175958,1.57139922,0.00000000
-2.09804902,9.32726357,0.08546438,0.31312750,2.05883862,7.24686419,1.60197760,0.00000000
-2.09204602,9.40157567,0.08892700,0.31488808,2.10258489,7.28336395,1.63192861,0.00000000
-2.08604302,9.44623873,0.09238871,0.31613676,2.14370489,7.29094758,1.66140448,0.00000000
-2.08004002,9.46179841,0.09582946,0.31693078,2.18190043,7.26986212,1.69063610,0.00000000
-2.07403702,9.44942287,0.09923113,0.31733938,2.21696751,7.22089281,1.71992095,0.00000000
-2.06803402,9.41085070,0.10257729,0.31744167,2.24879490,7.14532993,1.74960740,0.00000000
-2.06203102,9.34832318,0.10585289,0.31732413,2.27735836,7.04492382,1.78007583,0.00000000
-2.05602801,9.26450343,0.10904378,0.31707797,2.30271107,6.92182960,1.81171740,0.00000000
-2.05002501,9.16238503,0.11213619,0.31679619,2.32497072,6.77854336,1.84491147,0.00000000
-2.04402201,9.04519341,0.11511606,0.31657067,2.34430397,6.61783178,1.88000241,0.00000000
-2.03801901,8.91628310,0.11796848,0.31648914,2.36090927,6.44265722,1.91727708,0.00000000
-2.03201601,8.77903420,0.12067715,0.31663226,2.37499882,6.25610041,1.95694385,0.00000000
-2.02601301,8.63675136,0.12322385,0.31707083,2.38678080,6.06128273,1.99911420,0.00000000
-2.02001001,8.49256823,0.12558823,0.31786325,2.39644281,5.86129029,2.04378774,0.00000000
-2.01400700,8.34936044,0.12774762,0.31905329,2.40413755,5.65910156,2.09084149,0.00000000
-2.00800400,8.20966950,0.12967718,0.32066833,2.40997143,5.45752053,2.14002384,0.00000000
-2.00200100,8.07563993,0.13135019,0.32271810,2.41399699,5.25911681,2.19095381,0.00000000
-1.99599800,7.94897128,0.13273863,0.32519397,2.41620953,5.06617439,2.24312550,0.00000000
-1.98999500,7.83088640,0.13381397,0.32806902,2.41654831,4.88065000,2.29591793,0.00000000
-1.98399200,7.72211674,0.13454813,0.33129875,2.41490235,4.70414228,2.34860981,0.00000000
-1.97798899,7.62290494,0.13491455,0.33482270,2.41112068,4.53787233,2.40039892,0.00000000
-1.97198599,7.53302458,0.13488944,0.33856668,2.40502676,4.38267613,2.45042524,0.00000000
-1.96598299,7.45181612,0.13445295,0.34244599,2.39643620,4.23900894,2.49779719,0.00000000
-1.95997999,7.37823812,0.13359037,0.34636915,2.38517732,4.10696140,2.54161996,0.00000000
-1.95397699,7.31093155,0.13229317,0.35024240,2.37111328,3.98628691,2.58102482,0.00000000
-1.94797399,7.24829537,0.13055989,0.35397467,2.35416497,3.87643909,2.61519856,0.00000000
-1.94197099,7.18857048,0.12839678,0.35748280,2.33433335,3.77661835,2.64341172,0.00000000
-1.93596798,7.12992919,0.12581822,0.36069703,2.31172021,3.68582565,2.66504481,0.00000000
-1.92996498,7.07056689,0.12284673,0.36356626,2.28654611,3.60292163,2.67961141,0.00000000
-1.92396198,7.00879249,0.11951276,0.36606307,2.25916455,3.52668895,2.68677741,0.00000000
-1.91795898,6.94311416,0.11585416,0.36818807,2.23007133,3.45589533,2.68637561,0.00000000
-1.91195598,6.87231689,0.11191529,0.36997351,2.19990840,3.38935490,2.67841512,0.00000000
-1.90595298,6.79552859,0.10774594,0.37148568,2.16946148,3.32598529,2.66308521,0.00000000
-1.89994997,6.71227190,0.10340005,0.37282613,2.13965121,3.26485820,2.64075330,0.00000000
-1.89394697,6.62249922,0.09893420,0.37413134,2.11151745,3.20524117,2.61195724,0.00000000
-1.88794397,6.52660904,0.09440614,0.37557090,2.08619712,3.14662888,2.57739183,0.00000000
-1.88194097,6.42544266,0.08987320,0.37734399,2.06489558,3.08876248,2.53789007,0.00000000
-1.87593797,6.32026077,0.08539082,0.37967422,2.04885251,3.03163624,2.49439962,0.00000000
-1.86993497,6.21270050,0.08101115,0.38280298,2.03930297,2.97549112,2.44795512,0.00000000
-1.86393197,6.10471435,0.07678186,0.38698138,2.03743473,2.92079564,2.39964730,0.00000000
-1.85792896,5.99849316,0.07274509,0.39246099,2.04434348,2.86821500,2.35058971,0.00000000
-1.85192596,5.89637613,0.06893673,0.39948381,2.06098718,2.81856986,2.30188433,0.00000000
-1.84592296,5.80075165,0.06538586,0.40827169,2.08814140,2.77278688,2.25458704,0.00000000
-1.83991996,5.71395282,0.06211446,0.41901569,2.12635751,2.73184325,2.20967421,0.00000000
-1.83391696,5.63815252,0.05913744,0.43186576,2.17592540,2.69670808,2.16801166,0.00000000
-1.82791396,5.57526231,0.05646278,0.44692130,2.23684273,2.66828333,2.13032710,0.00000000
-1.82191096,5.52683997,0.05409193,0.46422290,2.30879217,2.64734725,2.09718710,0.00000000
-1.81590795,5.49400980,0.05202032,0.48374584,2.39112840,2.63450296,2.06897959,0.00000000
-1.80990495,5.47739958,0.05023797,0.50539556,2.48287582,2.63013480,2.04590271,0.00000000
-1.80390195,5.47709717,0.04873028,0.52900560,2.58273797,2.63437445,2.02796042,0.00000000
-1.79789895,5.49262907,0.04747864,0.55433805,2.68911904,2.64707855,2.01496540,0.00000000
-1.79189595,5.52296238,0.04646128,0.58108680,2.80015737,2.66781883,2.00654911,0.00000000
-1.78589295,5.56653025,0.04565390,0.60888342,2.91377043,2.69588533,2.00217881,0.00000000
-1.77988994,5.62128022,0.04503034,0.63730581,3.02771005,2.73030259,2.00118108,0.00000000
-1.77388694,5.68474354,0.04456321,0.66588914,3.13962634,2.76985805,2.00277082,0.00000000
-1.76788394,5.75412278,0.04422439,0.69413897,3.24713823,2.81314139,2.00608482,0.00000000
-1.76188094,5.82639400,0.04398552,0.72154596,3.34790803,2.85859305,2.01021843,0.00000000
-1.75587794,5.89841922,0.04381845,0.74760170,3.43971731,2.90455964,2.01426394,0.00000000
-1.74987494,5.96706430,0.04369559,0.77181506,3.52054100,2.94935386,2.01734892,0.00000000
-1.74387194,6.02931713,0.04359029,0.79372840,3.58861686,2.99131609,2.01867298,0.00000000
-1.73786893,6.08240086,0.04347719,0.81293303,3.64250712,3.02887487,2.01754132,0.00000000
-1.73186593,6.12387730,0.04333254,0.82908317,3.68114980,3.06060376,2.01339342,0.00000000
-1.72586293,6.15173582,0.04313456,0.84190794,3.70389728,3.08527179,2.00582575,0.00000000
-1.71985993,6.16446381,0.04286372,0.85122077,3.71054024,3.10188548,1.99460732,0.00000000
-1.71385693,6.16109573,0.04250314,0.85692572,3.70131575,3.10972061,1.97968727,0.00000000
-1.70785393,6.14123853,0.04203881,0.85902064,3.67689894,3.10834239,1.96119434,0.00000000
-1.70185093,6.10507247,0.04145992,0.85759672,3.63837823,3.09761329,1.93942787,0.00000000
-1.69584792,6.05332752,0.04075906,0.85283464,3.58721507,3.07768850,1.91484106,0.00000000
-1.68984492,5.98723663,0.03993241,0.84499724,3.52518958,3.04899922,1.88801699,0.00000000
-1.68384192,5.90846820,0.03897975,0.83441924,3.45433421,3.01222503,1.85963871,0.00000000
-1.67783892,5.81904119,0.03790455,0.82149425,3.37685806,2.96825667,1.83045461,0.00000000
-1.67183592,5.72122689,0.03671375,0.80665962,3.29506491,2.91815118,1.80124085,0.00000000
-1.66583292,5.61744229,0.03541758,0.79037996,3.21126828,2.86308180,1.77276256,0.00000000
-1.65982991,5.51013990,0.03402926,0.77312985,3.12770691,2.80428485,1.74573564,0.00000000
-1.65382691,5.40169954,0.03256448,0.75537655,3.04646427,2.74300642,1.72079100,0.00000000
-1.64782391,5.29432679,0.03104099,0.73756353,2.96939519,2.68045111,1.69844289,0.00000000
-1.64182091,5.18996305,0.02947795,0.72009545,2.89806266,2.61773536,1.67906285,0.00000000
-1.63581791,5.09021098,0.02789532,0.70332532,2.83368734,2.55584716,1.66286044,0.00000000
-1.62981491,4.99627859,0.02631326,0.68754422,2.77711166,2.49561406,1.64987164,0.00000000
-1.62381191,4.90894408,0.02475148,0.67297431,2.72878004,2.43768039,1.63995545,0.00000000
-1.61780890,4.82854270,0.02322866,0.65976502,2.68873558,2.38249462,1.63279871,0.00000000
-1.61180590,4.75497540,0.02176195,0.64799282,2.65663353,2.33030676,1.62792897,0.00000000
-1.60580290,4.68773848,0.02036652,0.63766446,2.63177036,2.28117574,1.62473456,0.00000000
-1.59979990,4.62597210,0.01905523,0.62872334,2.61312736,2.23498563,1.62249100,0.00000000
-1.59379690,4.56852469,0.01783846,0.62105879,2.59942635,2.19146981,1.62039239,0.00000000
-1.58779390,4.51402983,0.01672392,0.61451776,2.58919525,2.15024132,1.61758630,0.00000000
-1.58179090,4.46099158,0.01571678,0.60891819,2.58084029,2.11082767,1.61321041,0.00000000
-1.57578789,4.40787376,0.01481975,0.60406353,2.57272174,2.07270836,1.60642945,0.00000000
-1.56978489,4.35318922,0.01403332,0.59975759,2.56322982,2.03535307,1.59647057,0.00000000
-1.56378189,4.29558459,0.01335611,0.59581904,2.55085752,1.99825866,1.58265577,0.00000000
-1.55777889,4.23391705,0.01278527,0.59209476,2.53426711,1.96098353,1.56442994,0.00000000
-1.55177589,4.16731970,0.01231690,0.58847152,2.51234771,1.92317765,1.54138362,0.00000000
-1.54577289,4.09525302,0.01194659,0.58488522,2.48426161,1.88460721,1.51326948,0.00000000
-1.53976988,4.01754066,0.01166984,0.58132741,2.44947744,1.84517310,1.48001223,0.00000000
-1.53376688,3.93438836,0.01148255,0.57784866,2.40778931,1.80492254,1.44171171,0.00000000
-1.52776388,3.84638590,0.01138144,0.57455860,2.35932120,1.76405376,1.39863940,0.00000000
-1.52176088,3.75449243,0.01136444,0.57162264,2.30451712,1.72291378,1.35122881,0.00000000
-1.51575788,3.66000636,0.01143096,0.56925541,2.24411755,1.68198964,1.30006038,0.00000000
-1.50975488,3.56452164,0.01158211,0.56771132,2.17912399,1.64189374,1.24584183,0.00000000
-1.50375188,3.46987245,0.01182078,0.56727251,2.11075316,1.60334391,1.18938504,0.00000000
-1.49774887,3.37806901,0.01215172,0.56823483,2.04038345,1.56713941,1.13158043,0.00000000
-1.49174587,3.29122721,0.01258135,0.57089245,1.96949616,1.53413356,1.07336998,0.00000000
-1.48574287,3.21149489,0.01311762,0.57552175,1.89961405,1.50520439,1.01572009,0.00000000
-1.47973987,3.14097764,0.01376971,0.58236537,1.83224018,1.48122421,0.95959494,0.00000000
-1.47373687,3.08166691,0.01454764,0.59161694,1.76879945,1.46302927,0.90593151,0.00000000
-1.46773387,3.03537266,0.01546181,0.60340753,1.71058528,1.45139051,0.85561668,0.00000000
-1.46173087,3.00366312,0.01652252,0.61779418,1.65871340,1.44698640,0.80946707,0.00000000
-1.45572786,2.98781307,0.01773942,0.63475127,1.61408445,1.45037857,0.76821187,0.00000000
-1.44972486,2.98876241,0.01912101,0.65416522,1.57735651,1.46199117,0.73247886,0.00000000
-1.44372186,3.00708576,0.02067405,0.67583260,1.54892822,1.48209425,0.70278365,0.00000000
-1.43771886,3.04297380,0.02240313,0.69946218,1.52893278,1.51079184,0.67952207,0.00000000
-1.43171586,3.09622641,0.02431020,0.72468050,1.51724248,1.54801481,0.66296548,0.00000000
-1.42571286,3.16625731,0.02639426,0.75104116,1.51348303,1.59351864,0.65325881,0.00000000
-1.41970985,3.25210960,0.02865112,0.77803713,1.51705679,1.64688609,0.65042103,0.00000000
-1.41370685,3.35248114,0.03107327,0.80511585,1.52717319,1.70753451,0.65434784,0.00000000
-1.40770385,3.46575864,0.03364985,0.83169635,1.54288498,1.77472736,0.66481622,0.00000000
-1.40170085,3.59005890,0.03636683,0.85718764,1.56312839,1.84758970,0.68149070,0.00000000
-1.39569785,3.72327564,0.03920722,0.88100768,1.58676533,1.92512678,0.70393119,0.00000000
-1.38969485,3.86313030,0.04215149,0.90260197,1.61262576,2.00624531,0.73160210,0.00000000
-1.38369185,4.00722516,0.04517798,0.92146113,1.63954852,2.08977673,0.76388273,0.00000000
-1.37768884,4.15309701,0.04826350,0.93713654,1.66641899,2.17450157,0.80007892,0.00000000
-1.37168584,4.29827010,0.05138391,0.94925354,1.69220220,2.25917440,0.83943559,0.00000000
-1.36568284,4.44030681,0.05451477,0.95752166,1.71597031,2.34254867,0.88115042,0.00000000
-1.35967984,4.57685489,0.05763191,0.96174142,1.73692366,2.42340058,0.92438828,0.00000000
-1.35367684,4.70569035,0.06071210,0.96180767,1.75440503,2.50055175,0.96829640,0.00000000
-1.34767384,4.82475505,0.06373344,0.95770933,1.76790693,2.57288981,1.01201998,0.00000000
-1.34167084,4.93218865,0.06667588,0.94952580,1.77707221,2.63938684,1.05471800,0.00000000
-1.33566783,5.02635426,0.06952142,0.93742021,1.78168855,2.69911498,1.09557895,0.00000000
-1.32966483,5.10585793,0.07225428,0.92163020,1.78167757,2.75125926,1.13383607,0.00000000
-1.32366183,5.16956177,0.07486090,0.90245658,1.77707975,2.79512740,1.16878176,0.00000000
-1.31765883,5.21659116,0.07732982,0.88025052,1.76803610,2.83015644,1.19978073,0.00000000
-1.31165583,5.24633622,0.07965139,0.85540016,1.75476818,2.85591659,1.22628160,0.00000000
-1.30565283,5.25844829,0.08181739,0.82831695,1.73755737,2.87211210,1.24782647,0.00000000
-1.29964982,5.25283196,0.08382063,0.79942266,1.71672499,2.87857976,1.26405844,0.00000000
-1.29364682,5.22963357,0.08565445,0.76913742,1.69261412,2.87528518,1.27472667,0.00000000
-1.28764382,5.18922699,0.08731228,0.73786929,1.66557427,2.86231732,1.27968897,0.00000000
-1.28164082,5.13219750,0.08878728,0.70600580,1.63594950,2.83988180,1.27891207,0.00000000
-1.27563782,5.05932491,0.09007201,0.67390760,1.60407050,2.80829340,1.27246946,0.00000000
-1.26963482,4.97156650,0.09115833,0.64190428,1.57025102,2.76796824,1.26053723,0.00000000
-1.26363182,4.87004083,0.09203748,0.61029246,1.53478832,2.71941609,1.24338801,0.00000000
-1.25762881,4.75601273,0.09270029,0.57933603,1.49796761,2.66323313,1.22138354,0.00000000
-1.25162581,4.63088013,0.09313769,0.54926809,1.46006978,2.60009544,1.19496602,0.00000000
-1.24562281,4.49616285,0.09334140,0.52029465,1.42138180,2.53075331,1.16464882,0.00000000
-1.23961981,4.35349329,0.09330476,0.49259935,1.38220875,2.45602646,1.13100665,0.00000000
-1.23361681,4.20460869,0.09302374,0.46634907,1.34288669,2.37679988,1.09466577,0.00000000
-1.22761381,4.05134454,0.09249811,0.44169996,1.30379514,2.29402015,1.05629408,0.00000000
-1.22161081,3.89562825,0.09173250,0.41880333,1.26536829,2.20869179,1.01659159,0.00000000
-1.21560780,3.73947232,0.09073757,0.39781121,1.22810391,2.12187315,0.97628113,0.00000000
-1.20960480,3.58496591,0.08953098,0.37888112,1.19256905,2.03467134,0.93609929,0.00000000
-1.20360180,3.43426381,0.08813823,0.36217977,1.15940203,1.94823571,0.89678759,0.00000000
-1.19759880,3.28957196,0.08659323,0.34788543,1.12931004,1.86374928,0.85908376,0.00000000
-1.19159580,3.15312862,0.08493858,0.33618889,1.10306217,1.78241788,0.82371298,0.00000000
-1.18559280,3.02718068,0.08322553,0.32729281,1.08147783,1.70545663,0.79137889,0.00000000
-1.17958979,2.91395487,0.08151350,0.32140949,1.06541083,1.63407363,0.76275450,0.00000000
-1.17358679,2.81562396,0.07986935,0.31875715,1.05572941,1.56945107,0.73847267,0.00000000
-1.16758379,2.73426837,0.07836615,0.31955480,1.05329312,1.51272395,0.71911656,0.00000000
-1.16158079,2.67183420,0.07708169,0.32401596,1.05892721,1.46495700,0.70520976,0.00000000
-1.15557779,2.63008868,0.07609666,0.33234140,1.07339562,1.42712032,0.69720674,0.00000000
-1.14957479,2.61057482,0.07549265,0.34471136,1.09737375,1.40006480,0.69548351,0.00000000
-1.14357179,2.61456696,0.07534992,0.36127739,1.13142212,1.38449814,0.70032919,0.00000000
-1.13756878,2.64302904,0.07574512,0.38215443,1.17596219,1.38096251,0.71193857,0.00000000
-1.13156578,2.69657794,0.07674907,0.40741330,1.23125535,1.38981506,0.73040633,0.00000000
-1.12556278,2.77545336,0.07842447,0.43707405,1.29738637,1.41121204,0.75572313,0.00000000
-1.11955978,2.87949652,0.08082397,0.47110053,1.37425190,1.44509768,0.78777400,0.00000000
-1.11355678,3.00813864,0.08398834,0.50939647,1.46155493,1.49119846,0.82633933,0.00000000
-1.10755378,3.16040065,0.08794501,0.55180324,1.55880545,1.54902326,0.87109850,0.00000000
-1.10155078,3.33490446,0.09270691,0.59809953,1.66532760,1.61786984,0.92163631,0.00000000
-1.09554777,3.52989593,0.09827176,0.64800293,1.78027300,1.69683745,0.97745206,0.00000000
-1.08954477,3.74327887,0.10462168,0.70117348,1.90263987,1.78484543,1.03797093,0.00000000
-1.08354177,3.97265909,0.11172327,0.75721900,2.03129716,1.88065710,1.10255737,0.00000000
-1.07753877,4.21539671,0.11952802,0.81570194,2.16501257,1.98290819,1.17052991,0.00000000
-1.07153577,4.46866470,0.12797310,0.87614759,2.30248340,2.09013863,1.24117678,0.00000000
-1.06553277,4.72951116,0.13698249,0.93805315,2.44236863,2.20082642,1.31377163,0.00000000
-1.05952976,4.99492273,0.14646827,1.00089729,2.58332091,2.31342234,1.38758859,0.00000000
-1.05352676,5.26188641,0.15633220,1.06414984,2.72401699,2.42638395,1.46191613,0.00000000
-1.04752376,5.52744732,0.16646741,1.12728109,2.86318517,2.53820750,1.53606894,0.00000000
-1.04152076,5.78876005,0.17676017,1.18977032,2.99962868,2.64745676,1.60939752,0.00000000
-1.03551776,6.04313181,0.18709164,1.25111341,3.13224416,2.75278741,1.68129500,0.00000000
-1.02951476,6.28805624,0.19733973,1.31082899,3.26003442,2.85296656,1.75120122,0.00000000
-1.02351176,6.52123708,0.20738075,1.36846326,3.38211566,2.94688674,1.81860400,0.00000000
-1.01750875,6.74060196,0.21709112,1.42359336,3.49771885,3.03357443,1.88303794,0.00000000
-1.01150575,6.94430689,0.22634896,1.47582925,3.60618621,3.11219327,1.94408123,0.00000000
-1.00550275,7.13073289,0.23503560,1.52481451,3.70696331,3.18204249,2.00135092,0.00000000
-0.99949975,7.29847648,0.24303707,1.57022603,3.79958798,3.24255154,2.05449754,0.00000000
-0.99349675,7.44633614,0.25024548,1.61177317,3.88367733,3.29327168,2.10319958,0.00000000
-0.98749375,7.57329704,0.25656050,1.64919649,3.95891406,3.33386585,2.14715869,0.00000000
-0.98149075,7.67851613,0.26189072,1.68226662,4.02503341,3.36409787,2.18609617,0.00000000
-0.97548774,7.76130968,0.26615507,1.71078333,4.08181184,3.38382199,2.21975120,0.00000000
-0.96948474,7.82114472,0.26928425,1.73457523,4.12905836,3.39297383,2.24788121,0.00000000
-0.96348174,7.85763545,0.27122214,1.75350019,4.16660917,3.39156329,2.27026437,0.00000000
-0.95747874,7.87054511,0.27192714,1.76744659,4.19432588,3.37966983,2.28670430,0.00000000
-0.95147574,7.85979298,0.27137346,1.77633534,4.21209730,3.35744046,2.29703637,0.00000000
-0.94547274,7.82546599,0.26955220,1.78012257,4.21984450,3.32509002,2.30113550,0.00000000
-0.93946973,7.76783340,0.26647233,1.77880290,4.21752846,3.28290360,2.29892446,0.00000000
-0.93346673,7.68736320,0.26216124,1.77241285,4.20515971,3.23124031,2.29038223,0.00000000
-0.92746373,7.58473812,0.25666506,1.76103430,4.18280877,3.17053777,2.27555168,0.00000000
-0.92146073,7.46086959,0.25004852,1.74479766,4.15061673,3.10131651,2.25454569,0.00000000
-0.91545773,7.31690778,0.24239436,1.72388432,4.10880490,3.02418338,2.22755154,0.00000000
-0.90945473,7.15424621,0.23380228,1.69852837,4.05768289,2.93983337,2.19483270,0.00000000
-0.90345173,6.97452000,0.22438742,1.66901723,3.99765444,2.84904917,2.15672822,0.00000000
-0.89744872,6.77959684,0.21427836,1.63569107,3.92922073,2.75269819,2.11364937,0.00000000
