energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
0.01500750,3.28523043,-3.11529836,0.52157516,-0.37965276,1.81505559,-1.17564335,0.02425962,-0.01458644,0.07212104,-0.12655281,0.01332221,-0.01414598,0.19677364,-0.23510811,0.43426324,-0.68949720,0.99806366,-1.40375928
0.02101051,3.30729709,-3.06771440,0.52262364,-0.36701156,1.81439708,-1.17097397,0.02369400,-0.01417945,0.07072582,-0.12100460,0.01329307,-0.01397437,0.19385721,-0.22880561,0.44586944,-0.67506641,1.02059746,-1.37464088
0.02701351,3.34025059,-3.02329721,0.52583470,-0.35464316,1.81940406,-1.16841293,0.02325265,-0.01375031,0.06970038,-0.11543551,0.01335713,-0.01385536,0.19154151,-0.22230259,0.46076217,-0.66324717,1.04609026,-1.34553920
0.03301651,3.38347408,-2.98179070,0.53113661,-0.34257516,1.82975804,-1.16764466,0.02294801,-0.01330461,0.06908982,-0.10987499,0.01352280,-0.01378395,0.18986243,-0.21564146,0.47887255,-0.65375137,1.07422568,-1.31653863
0.03901951,3.43605374,-2.94283877,0.53839904,-0.33083326,1.84497190,-1.16830467,0.02278898,-0.01284806,0.06893219,-0.10435268,0.01379722,-0.01375410,0.18883579,-0.20886631,0.50007604,-0.64624126,1.10460416,-1.28769766
0.04502251,3.49679888,-2.90601189,0.54743605,-0.31944282,1.86440658,-1.16999760,0.02278070,-0.01238626,0.06925766,-0.09889855,0.01418588,-0.01375891,0.18845768,-0.20202251,0.52418863,-0.64034490,1.13674737,-1.25905283
0.05102551,3.56426977,-2.87083672,0.55801081,-0.30843039,1.88729170,-1.17231670,0.02292434,-0.01192453,0.07008786,-0.09354299,0.01469234,-0.01379095,0.18870537,-0.19515635,0.55096437,-0.63567246,1.17010532,-1.23062372
0.05702851,3.63681211,-2.83682781,0.56984153,-0.29782520,1.91274950,-1.17486422,0.02321706,-0.01146775,0.07143527,-0.08831689,0.01531797,-0.01384254,0.18953866,-0.18831460,0.58009441,-0.63183264,1.20406604,-1.20241897
0.06303152,3.71259719,-2.80352060,0.58260879,-0.28766057,1.93982085,-1.17727179,0.02365203,-0.01102020,0.07330279,-0.08325148,0.01606169,-0.01390609,0.19090165,-0.18154416,0.61120789,-0.62844881,1.23796762,-1.17444306
0.06903452,3.78966628,-2.77050435,0.59596366,-0.27797524,1.96749261,-1.17922020,0.02421861,-0.01058546,0.07568341,-0.07837819,0.01691982,-0.01397438,0.19272481,-0.17489177,0.64387490,-0.62517423,1.27111235,-1.14670377
0.07503752,3.86597828,-2.73745382,0.60953672,-0.26881461,1.99472546,-1.18045767,0.02490252,-0.01016633,0.07855994,-0.07372842,0.01788597,-0.01404093,0.19492731,-0.16840386,0.67761168,-0.62170580,1.30278259,-1.11922000
0.08104052,3.93945934,-2.70415826,0.62294750,-0.26023172,2.02048145,-1.18081578,0.02568625,-0.00976481,0.08190500,-0.06933324,0.01895099,-0.01410022,0.19741949,-0.16212644,0.71188799,-0.61779594,1.33225789,-1.09202939
0.08704352,4.00805331,-2.67054626,0.63581431,-0.25228802,2.04375060,-1.18022237,0.02654941,-0.00938209,0.08568114,-0.06522302,0.02010301,-0.01414801,0.20010556,-0.15610515,0.74613690,-0.61326192,1.35883301,-1.06519564
0.09304652,4.06977192,-2.63670510,0.64776404,-0.24505379,2.06357600,-1.17871051,0.02746926,-0.00901862,0.08984106,-0.06142709,0.02132758,-0.01418149,0.20288631,-0.15038532,0.77976657,-0.60799255,1.38183623,-1.03881466
0.09904952,4.12274366,-2.60289308,0.65844185,-0.23860811,2.07907698,-1.17642318,0.02842125,-0.00867418,0.09432828,-0.05797334,0.02260783,-0.01419949,0.20566189,-0.14501208,0.81217397,-0.60195171,1.40064746,-1.01301937
0.10505253,4.16526027,-2.56954399,0.66752055,-0.23303827,2.08946994,-1.17361283,0.02937966,-0.00834798,0.09907784,-0.05488778,0.02392482,-0.01420250,0.20833459,-0.14003037,0.84276014,-0.59517876,1.41471561,-0.98798252
0.11105553,4.19581993,-2.53726260,0.67470926,-0.22843861,2.09408652,-1.17063587,0.03031826,-0.00803878,0.10401743,-0.05219409,0.02525787,-0.01419272,0.21081155,-0.13548494,0.87094638,-0.58778560,1.42357465,-0.96391713
0.11705853,4.21316612,-2.50681090,0.67976137,-0.22490865,2.09238891,-1.16794179,0.03121094,-0.00774508,0.10906876,-0.04991320,0.02658503,-0.01417402,0.21300742,-0.13142014,0.89619109,-0.57995070,1.42685788,-0.94107441
0.12306153,4.21632120,-2.47908491,0.68248149,-0.22255053,2.08398210,-1.16605711,0.03203246,-0.00746514,0.11414922,-0.04806275,0.02788363,-0.01415173,0.21484681,-0.12787945,0.91800631,-0.57191021,1.42430987,-0.91973876
0.12906453,4.20461395,-2.45508255,0.68273119,-0.22146576,2.06862273,-1.16556463,0.03275906,-0.00719725,0.11917384,-0.04665664,0.02913083,-0.01413250,0.21626659,-0.12490490,0.93597351,-0.56394653,1.41579569,-0.90022006
0.13506753,4.17770004,-2.43586353,0.68043341,-0.22175132,2.04622469,-1.16707859,0.03336915,-0.00693971,0.12405748,-0.04570447,0.03030425,-0.01412397,0.21721790,-0.12253608,0.94975785,-0.55637493,1.40130699,-0.88284328
0.14107054,4.13557494,-2.42250265,0.67557534,-0.22349521,2.01686104,-1.17121661,0.03384385,-0.00669101,0.12871715,-0.04521101,0.03138263,-0.01413447,0.21766780,-0.12080901,0.95912027,-0.54952864,1.38096477,-0.86793582
0.14707354,4.07857836,-2.41603840,0.66820970,-0.22677164,1.98076240,-1.17856963,0.03416752,-0.00644988,0.13307455,-0.04517572,0.03234646,-0.01417265,0.21760057,-0.11975476,0.96392681,-0.54374334,1.35501850,-0.85581308
0.15307654,4.00739014,-2.41741913,0.65845424,-0.23163595,1.93831167,-1.18967106,0.03432818,-0.00621531,0.13705845,-0.04559222,0.03317860,-0.01424706,0.21701849,-0.11939781,0.96415463,-0.53934139,1.32384170,-0.84676298
0.15907954,3.92301704,-2.42744932,0.64648957,-0.23811970,1.89003513,-1.20496646,0.03431781,-0.00598657,0.14060714,-0.04644789,0.03386482,-0.01436575,0.21594209,-0.11975448,0.95989443,-0.53661689,1.28792389,-0.84103000
0.16508254,3.82677063,-2.44673864,0.63255509,-0.24622585,1.83659002,-1.22478542,0.03413257,-0.00576324,0.14367056,-0.04772351,0.03439430,-0.01453586,0.21440988,-0.12083125,0.95134890,-0.53582194,1.24785923,-0.83879992
0.17108554,3.72023656,-2.47565648,0.61694329,-0.25592471,1.77874882,-1.24931688,0.03377286,-0.00554514,0.14621215,-0.04939304,0.03475999,-0.01476327,0.21247740,-0.12262318,0.93882736,-0.53715491,1.20433202,-0.84018584
0.17708854,3.60523570,-2.51429455,0.59999239,-0.26715057,1.71738049,-1.27858927,0.03324325,-0.00533230,0.14821022,-0.05142359,0.03495891,-0.01505227,0.21021570,-0.12511265,0.92273643,-0.54075112,1.15809959,-0.84521644
0.18309155,3.48377818,-2.56243970,0.58207755,-0.27979944,1.65342901,-1.31245674,0.03255233,-0.00512492,0.14965887,-0.05377551,0.03499221,-0.01540524,0.20770918,-0.12826832,0.90356733,-0.54667642,1.10997311,-0.85382725
0.18909455,3.35801141,-2.61955899,0.56360077,-0.29372819,1.58788986,-1.35059220,0.03171239,-0.00492329,0.15056824,-0.05640279,0.03486519,-0.01582254,0.20505288,-0.13204459,0.88188001,-0.55492391,1.06079677,-0.86585560
0.19509755,3.23016354,-2.68479808,0.54497991,-0.30875497,1.52178486,-1.39248803,0.03073901,-0.00472773,0.15096409,-0.05925361,0.03458711,-0.01630230,0.20234930,-0.13638155,0.85828484,-0.56541380,1.01142623,-0.88103953
0.20110055,3.10248417,-2.75699367,0.52663699,-0.32466136,1.45613613,-1.43746458,0.02965056,-0.00453857,0.15088681,-0.06227115,0.03417084,-0.01684048,0.19970475,-0.14120547,0.83342260,-0.57799652,0.96270687,-0.89902116
0.20710355,2.97718396,-2.83469994,0.50898620,-0.34119599,1.39193994,-1.48468635,0.02846760,-0.00435603,0.15038973,-0.06539470,0.03363245,-0.01743088,0.19722552,-0.14642993,0.80794348,-0.59245876,0.91545259,-0.91935427
0.21310655,2.85637520,-2.91622800,0.49242193,-0.35807973,1.33014111,-1.53318552,0.02721228,-0.00418026,0.14953681,-0.06856087,0.03299060,-0.01806530,0.19501383,-0.15195747,0.78248607,-0.60853204,0.87042587,-0.94151605
0.21910955,2.74201537,-2.99969708,0.47730727,-0.37501225,1.27160891,-1.58189172,0.02590763,-0.00401128,0.14839994,-0.07170510,0.03226590,-0.01873379,0.19316384,-0.15768186,0.75765708,-0.62590344,0.82831967,-0.96492251
0.22511256,2.63585541,-3.08309510,0.46396334,-0.39167974,1.21711508,-1.62966710,0.02457693,-0.00384897,0.14705576,-0.07476316,0.03148014,-0.01942494,0.19175786,-0.16349074,0.73401268,-0.64422785,0.78974178,-0.98894681
0.23111556,2.53939473,-3.16434595,0.45265975,-0.40776346,1.16731478,-1.67534497,0.02324302,-0.00369309,0.14558235,-0.07767282,0.03065554,-0.02012628,0.19086293,-0.16926873,0.71204223,-0.66314099,0.75520206,-1.01293977
0.23711856,2.45384429,-3.24138051,0.44360660,-0.42294889,1.12273108,-1.71777046,0.02192769,-0.00354330,0.14405579,-0.08037551,0.02981399,-0.02082460,0.19052785,-0.17490069,0.69215496,-0.68227277,0.72510284,-1.03625152
0.24312156,2.38009918,-3.31220801,0.43694828,-0.43693492,1.08374352,-1.75584133,0.02065118,-0.00339915,0.14254686,-0.08281783,0.02897631,-0.02150648,0.19078099,-0.18027508,0.67467017,-0.70126003,0.69973284,-1.05825328
0.24912456,2.31872152,-3.37498435,0.43275928,-0.44944281,1.05058108,-1.78854702,0.01943163,-0.00326017,0.14111801,-0.08495300,0.02816158,-0.02215864,0.19162876,-0.18528729,0.65981137,-0.71975825,0.67926461,-1.07835821
0.25512756,2.26993433,-3.42807435,0.43104216,-0.46022445,1.02331986,-1.81500426,0.01828471,-0.00312586,0.13982074,-0.08674205,0.02738657,-0.02276841,0.19305501,-0.18984271,0.64770427,-0.73745165,0.66375543,-1.09604033
0.26113057,2.23362640,-3.47010499,0.43172785,-0.46906961,1.00188551,-1.83448755,0.01722340,-0.00299576,0.13869355,-0.08815475,0.02666528,-0.02332409,0.19502136,-0.19385940,0.63837899,-0.75406123,0.65315169,-1.11085072
0.26713357,2.20936785,-3.50000729,0.43467816,-0.47581186,0.98606017,-1.84645320,0.01625772,-0.00286945,0.13776056,-0.08917023,0.02600862,-0.02381528,0.19746840,-0.19727033,0.63177591,-0.76935043,0.64729619,-1.12243010
0.27313657,2.19643583,-3.51704522,0.43969051,-0.48033276,0.97549388,-1.85055600,0.01539471,-0.00274661,0.13703082,-0.08977725,0.02542425,-0.02423316,0.20031777,-0.20002497,0.62775511,-0.78312844,0.64593830,-1.13051750
0.27913957,2.19384908,-3.52083061,0.44650476,-0.48256447,0.96971976,-1.84665773,0.01463846,-0.00262702,0.13649842,-0.08997414,0.02491652,-0.02457072,0.20347514,-0.20209022,0.62610867,-0.79525096,0.64874631,-1.13495468
0.28514257,2.20041003,-3.51132391,0.45481180,-0.48249039,0.96817257,-1.83482756,0.01399018,-0.00251059,0.13614330,-0.08976835,0.02448664,-0.02482285,0.20683376,-0.20345065,0.62657535,-0.80561878,0.65532164,-1.13568617
0.29114557,2.21475283,-3.48882131,0.46426365,-0.48014407,0.97020983,-1.81533438,0.01344846,-0.00239735,0.13593282,-0.08917579,0.02413286,-0.02498644,0.21027862,-0.20410802,0.62885678,-0.81417435,0.66521415,-1.13275538
0.29714857,2.23539522,-3.45392950,0.47448482,-0.47560640,0.97513478,-1.78863182,0.01300952,-0.00228746,0.13582385,-0.08821976,0.02385091,-0.02506030,0.21369098,-0.20408026,0.63263446,-0.82089680,0.67793826,-1.12629699
0.30315158,2.26079253,-3.40753007,0.48508434,-0.46900139,0.98222029,-1.75533687,0.01266755,-0.00218120,0.13576538,-0.08692979,0.02363441,-0.02504514,0.21695306,-0.20339971,0.63758671,-0.82579593,0.69298910,-1.11652641
0.30915458,2.28939147,-3.35073565,0.49566823,-0.46049068,0.99073297,-1.71620347,0.01241507,-0.00207895,0.13570153,-0.08534034,0.02347544,-0.02494340,0.21995267,-0.20211108,0.64340476,-0.82890559,0.70985817,-1.10372701
0.31515758,2.31968201,-3.28484074,0.50585186,-0.45026720,0.99995654,-1.67209243,0.01224337,-0.00198118,0.13557463,-0.08348934,0.02336506,-0.02475904,0.22258771,-0.20026903,0.64980725,-0.83027712,0.72804822,-1.08823594
0.32116058,2.35024539,-3.21126975,0.51527177,-0.43854828,1.00921365,-1.62393938,0.01214285,-0.00188840,0.13532848,-0.08141682,0.02329395,-0.02449736,0.22477011,-0.19793548,0.65655247,-0.82997321,0.74708658,-1.07042943
0.32716358,2.37979654,-3.13152514,0.52359667,-0.42556859,1.01788567,-1.57272225,0.01210351,-0.00180119,0.13491133,-0.07916364,0.02325293,-0.02416471,0.22642937,-0.19517708,0.66344776,-0.82806272,0.76653686,-1.05070842
0.33316658,2.40721979,-3.04713812,0.53053702,-0.41157320,1.02542952,-1.51942985,0.01211525,-0.00172014,0.13427868,-0.07677026,0.02323350,-0.02376827,0.22751522,-0.19206259,0.67035577,-0.82461668,0.78600849,-1.02948512
0.33916958,2.43159647,-2.95962405,0.53585319,-0.39681106,1.03139133,-1.46503284,0.01216831,-0.00164585,0.13339561,-0.07427578,0.02322829,-0.02331581,0.22799950,-0.18866064,0.67719725,-0.81970578,0.80516403,-1.00717131
0.34517259,2.45222397,-2.87044424,0.53936160,-0.38152922,1.03541643,-1.41045826,0.01225350,-0.00157891,0.13223865,-0.07171716,0.02323141,-0.02281541,0.22787723,-0.18503778,0.68395031,-0.81339943,0.82372406,-0.98416860
0.35117559,2.46862568,-2.78097536,0.54093896,-0.36596785,1.03725553,-1.35656839,0.01236252,-0.00151992,0.13079700,-0.06912866,0.02323877,-0.02227531,0.22716657,-0.18125691,0.69064638,-0.80576618,0.84146954,-0.96086105
0.35717859,2.48055190,-2.69248692,0.54052427,-0.35035618,1.03676700,-1.30414459,0.01248815,-0.00146945,0.12907311,-0.06654156,0.02324817,-0.02170369,0.22590801,-0.17737626,0.69736298,-0.79687565,0.85824176,-0.93761010
0.36318159,2.48797201,-2.60612700,0.53811879,-0.33490955,1.03391534,-1.25387616,0.01262438,-0.00142802,0.12708267,-0.06398399,0.02325940,-0.02110853,0.22416263,-0.17344875,0.70421394,-0.78680138,0.87394003,-0.91475178
0.36918459,2.49105850,-2.52291569,0.53378378,-0.31982732,1.02876593,-1.20635439,0.01276651,-0.00139618,0.12485393,-0.06148106,0.02327413,-0.02049745,0.22200949,-0.16952186,0.71133739,-0.77562446,0.88851714,-0.89259593
0.37518759,2.49016379,-2.44374545,0.52763637,-0.30529172,1.02147662,-1.16207127,0.01291115,-0.00137444,0.12242639,-0.05905504,0.02329579,-0.01987768,0.21954241,-0.16563790,0.71888241,-0.76343746,0.90197303,-0.87142696
0.38119060,2.48579113,-2.36938706,0.51984364,-0.29146747,1.01228620,-1.12142251,0.01305619,-0.00136327,0.11984906,-0.05672567,0.02332924,-0.01925596,0.21686616,-0.16183460,0.72699496,-0.75034831,0.91434690,-0.85150582
0.38719360,2.47856062,-2.30050004,0.51061522,-0.27850192,1.00150065,-1.08471415,0.01320069,-0.00136317,0.11717828,-0.05451055,0.02338049,-0.01863849,0.21409225,-0.15814596,0.73580386,-0.73648363,0.92570820,-0.83307262
0.39319660,2.46917223,-2.23764592,0.50019466,-0.26652577,0.98947737,-1.05217193,0.01334474,-0.00137457,0.11447518,-0.05242547,0.02345626,-0.01803091,0.21133441,-0.15460327,0.74540761,-0.72199119,0.93614675,-0.81634936
0.39919960,2.45836709,-2.18130296,0.48885009,-0.25565395,0.97660826,-1.02395274,0.01348926,-0.00139792,0.11180310,-0.05048473,0.02356359,-0.01743832,0.20870412,-0.15123618,0.75586273,-0.70704135,0.94576272,-0.80154247
0.40520260,2.44688879,-2.13188117,0.47686432,-0.24598663,0.96330217,-1.00015726,0.01363579,-0.00143361,0.10922479,-0.04870145,0.02370931,-0.01686526,0.20630615,-0.14807372,0.76717421,-0.69182697,0.95465664,-0.78884474
0.41120560,2.43544633,-2.08973648,0.46452493,-0.23761029,0.94996740,-0.98084319,0.01378624,-0.00148199,0.10679984,-0.04708767,0.02389971,-0.01631575,0.20423439,-0.14514524,0.77928879,-0.67656205,0.96292000,-0.77843633
0.41720860,2.42468004,-2.05518327,0.45211468,-0.23059863,0.93699491,-0.96603826,0.01394264,-0.00154334,0.10458221,-0.04565448,0.02414006,-0.01579332,0.20256815,-0.14248112,0.79209112,-0.66147881,0.97062692,-0.77048482
0.42321161,2.41513211,-2.02850472,0.43990260,-0.22501334,0.92474288,-0.95575266,0.01410693,-0.00161790,0.10261815,-0.04441195,0.02443428,-0.01530103,0.20136904,-0.14011330,0.80540336,-0.64682349,0.97782715,-0.76514422
0.42921461,2.40722265,-2.00996066,0.42813606,-0.22090464,0.91352314,-0.94999031,0.01428074,-0.00170579,0.10094443,-0.04336902,0.02478470,-0.01484151,0.20067847,-0.13807552,0.81898812,-0.63285100,0.98454091,-0.76255308
0.43521761,2.40123251,-1.99979300,0.41703414,-0.21831166,0.90359006,-0.94875878,0.01446519,-0.00180704,0.09958712,-0.04253331,0.02519189,-0.01441706,0.20051606,-0.13640333,0.83255459,-0.61981866,0.99075556,-0.76283185
0.44122061,2.39729329,-1.99822869,0.40678248,-0.21726267,0.89513230,-0.95207748,0.01466075,-0.00192157,0.09856092,-0.04191088,0.02565455,-0.01402966,0.20087885,-0.13513380,0.84576779,-0.60797946,0.99642459,-0.76607974
0.44722361,2.39538517,-2.00548074,0.39752983,-0.21777516,0.88826773,-0.95998416,0.01486720,-0.00204918,0.09786892,-0.04150600,0.02616961,-0.01368106,0.20174145,-0.13430505,0.85826041,-0.59757505,1.00146873,-0.77237141
0.45322661,2.39534244,-2.02174746,0.38938621,-0.21985587,0.88304165,-0.97253945,0.01508357,-0.00218957,0.09750308,-0.04132090,0.02673234,-0.01337286,0.20305706,-0.13395553,0.86964665,-0.58882890,1.00577937,-0.78175381
0.45922961,2.39686649,-2.04721039,0.38242291,-0.22350086,0.87942852,-0.98982956,0.01530817,-0.00234231,0.09744513,-0.04135558,0.02733668,-0.01310660,0.20475942,-0.13412324,0.87953760,-0.58194001,1.00922390,-0.79424340
0.46523262,2.39954563,-2.08203141,0.37667402,-0.22869553,0.87733698,-1.01196707,0.01553872,-0.00250690,0.09766801,-0.04160771,0.02797552,-0.01288378,0.20676549,-0.13484472,0.88755730,-0.57707727,1.01165300,-0.80982404
0.47123562,2.40288083,-2.12634906,0.37213948,-0.23541486,0.87661791,-1.03908982,0.01577249,-0.00268277,0.09813768,-0.04207260,0.02864122,-0.01270604,0.20897885,-0.13615415,0.89335887,-0.57437498,1.01290925,-0.82844585
0.47723862,2.40631593,-2.18027460,0.36878937,-0.24362365,0.87707523,-1.07135804,0.01600647,-0.00286932,0.09881532,-0.04274326,0.02932605,-0.01257513,0.21129370,-0.13808226,0.89663985,-0.57392941,1.01283684,-0.85002489
0.48324162,2.40927107,-2.24388770,0.36656916,-0.25327696,0.87847882,-1.10894971,0.01623764,-0.00306595,0.09965967,-0.04361057,0.03002276,-0.01249305,0.21359913,-0.14065537,0.89715617,-0.57579675,1.01129169,-0.87444403
0.48924462,2.41117748,-2.31723197,0.36540554,-0.26432060,0.88057903,-1.15205430,0.01646318,-0.00327210,0.10062948,-0.04466357,0.03072505,-0.01246207,0.21578370,-0.14389448,0.89473401,-0.57999223,1.00815162,-0.90155470
0.49524762,2.41151187,-2.40031020,0.36521264,-0.27669176,0.88312185,-1.20086506,0.01668077,-0.00348729,0.10168599,-0.04588976,0.03142811,-0.01248475,0.21773992,-0.14781436,0.88927916,-0.58649052,1.00332578,-0.93117953
0.50125063,2.40982873,-2.49307935,0.36589804,-0.29031961,0.88586421,-1.25556999,0.01688876,-0.00371116,0.10279518,-0.04727555,0.03212900,-0.01256391,0.21936862,-0.15242278,0.88078326,-0.59522719,0.99676304,-0.96311572
0.50725363,2.40578882,-2.59544512,0.36736853,-0.30512595,0.88858848,-1.31634176,0.01708644,-0.00394354,0.10392978,-0.04880665,0.03282698,-0.01270268,0.22058276,-0.15771980,0.86932689,-0.60610112,0.98845868,-0.99713887
0.51325663,2.39918224,-2.70725618,0.36953497,-0.32102581,0.89111541,-1.38332683,0.01727414,-0.00418439,0.10507089,-0.05046854,0.03352376,-0.01290435,0.22131087,-0.16369720,0.85507918,-0.61897757,0.97845905,-1.03300710
0.51925963,2.38994504,-2.82829791,0.37231633,-0.33792792,0.89331488,-1.45663420,0.01745335,-0.00443390,0.10620919,-0.05224684,0.03422353,-0.01317231,0.22149958,-0.17033798,0.83829418,-0.63369180,0.96686385,-1.07046513
0.52526263,2.37816830,-2.95828592,0.37564251,-0.35573511,0.89511390,-1.53632398,0.01762673,-0.00469244,0.10734555,-0.05412769,0.03493286,-0.01350992,0.22111537,-0.17761595,0.81930391,-0.65005292,0.95382597,-1.10924831
0.53126563,2.36409930,-3.09685932,0.37945588,-0.37434454,0.89650141,-1.62239638,0.01779805,-0.00496058,0.10849111,-0.05609799,0.03566052,-0.01392032,0.22014546,-0.18549548,0.79850874,-0.66784782,0.93954876,-1.14908620
0.53726863,2.34813467,-3.24357411,0.38371157,-0.39364782,0.89752963,-1.71478135,0.01797205,-0.00523901,0.10966679,-0.05814559,0.03641706,-0.01440626,0.21859772,-0.19393136,0.77636518,-0.68684504,0.92428083,-1.18970573
0.54327164,2.33080597,-3.39789694,0.38837657,-0.41353098,0.89831201,-1.81332945,0.01815426,-0.00552855,0.11090224,-0.06025930,0.03721428,-0.01496988,0.21649964,-0.20286879,0.75337200,-0.70679834,0.90830875,-1.23083380
0.54927464,2.31275839,-3.55919959,0.39342766,-0.43387445,0.89901773,-1.91780410,0.01835071,-0.00583003,0.11223429,-0.06242888,0.03806465,-0.01561246,0.21389653,-0.21224350,0.73005484,-0.72745004,0.89194795,-1.27219937
0.55527764,2.29472382,-3.72675466,0.39884860,-0.45455291,0.89986330,-2.02787578,0.01856757,-0.00614427,0.11370497,-0.06464479,0.03898054,-0.01633421,0.21084900,-0.22198212,0.70695039,-0.74853392,0.87553231,-1.31353490
0.56128064,2.27748974,-3.89973265,0.40462664,-0.47543524,0.90110157,-2.14311820,0.01881086,-0.00647193,0.11535919,-0.06689796,0.03997347,-0.01713403,0.20742981,-0.23200260,0.68459040,-0.76977790,0.85940301,-1.35457745
0.56728364,2.26186558,-4.07720108,0.41074874,-0.49638453,0.90300883,-2.26300680,0.01908601,-0.00681345,0.11724221,-0.06917942,0.04105337,-0.01800931,0.20372038,-0.24221501,0.66348637,-0.79090634,0.84389718,-1.39506934
0.57328664,2.24864831,-4.25812560,0.41719790,-0.51725828,0.90587080,-2.38691955,0.01939755,-0.00716896,0.11939698,-0.07147985,0.04222781,-0.01895572,0.19980713,-0.25252235,0.64411534,-0.81164219,0.82933703,-1.43475849
0.57928964,2.23858915,-4.44137367,0.42394967,-0.53790881,0.90996811,-2.51414018,0.01974871,-0.00753813,0.12186160,-0.07378920,0.04350138,-0.01996707,0.19577771,-0.26282174,0.62690734,-0.83170909,0.81601992,-1.47339868
0.58529265,2.23236288,-4.62572066,0.43096935,-0.55818393,0.91556222,-2.64386362,0.02014115,-0.00792016,0.12466681,-0.07609622,0.04487505,-0.02103521,0.19171750,-0.27300574,0.61223479,-0.85083341,0.80420988,-1.51074967
0.59129565,2.23054143,-4.80985857,0.43821000,-0.57792790,0.92288231,-2.77520363,0.02057472,-0.00831361,0.12783390,-0.07838816,0.04634583,-0.02214999,0.18770643,-0.28296384,0.60040427,-0.86874657,0.79413097,-1.54657737
0.59729865,2.23357285,-4.99240730,0.44561132,-0.59698275,0.93211406,-2.90720242,0.02104729,-0.00871642,0.13137292,-0.08065041,0.04790649,-0.02329929,0.18381626,-0.29258419,0.59165062,-0.88518743,0.78596269,-1.58065406
0.60330165,2.24176648,-5.17192830,0.45309975,-0.61518984,0.94339059,-3.03884197,0.02155470,-0.00912582,0.13528135,-0.08286642,0.04954547,-0.02446910,0.18010849,-0.30175546,0.58613361,-0.89990520,0.77983768,-1.61275873
0.60930465,2.25528487,-5.34694044,0.46058943,-0.63239178,0.95678608,-3.16905688,0.02209071,-0.00953834,0.13954338,-0.08501762,0.05124705,-0.02564367,0.17663286,-0.31036874,0.58393704,-0.91266252,0.77584149,-1.64267762
0.61530765,2.27414251,-5.51593783,0.46798432,-0.64843456,0.97231232,-3.29674850,0.02264717,-0.00994985,0.14412971,-0.08708360,0.05299157,-0.02680581,0.17342660,-0.31831965,0.58507007,-0.92323901,0.77401449,-1.67020478
0.62131066,2.29821109,-5.67740938,0.47518106,-0.66316992,0.98991822,-3.42080003,0.02321419,-0.01035556,0.14899798,-0.08904244,0.05475599,-0.02793713,0.17051430,-0.32551028,0.58947074,-0.93143511,0.77435554,-1.69514290
0.62731366,2.32723064,-5.82985975,0.48207249,-0.67645781,1.00949217,-3.54009247,0.02378037,-0.01075017,0.15409371,-0.09087115,0.05651451,-0.02901849,0.16790841,-0.33185128,0.59701115,-0.93707617,0.77682704,-1.71730429
0.63331666,2.36082572,-5.97183128,0.48855162,-0.68816898,1.03086703,-3.65352115,0.02433322,-0.01112793,0.15935182,-0.09254634,0.05823932,-0.03003041,0.16561024,-0.33726372,0.60750418,-0.94001660,0.78136106,-1.73651192
0.63931966,2.39852538,-6.10192685,0.49451571,-0.69818758,1.05382742,-3.76001263,0.02485946,-0.01148285,0.16469866,-0.09404499,0.05990146,-0.03095357,0.16361143,-0.34168092,0.62071125,-0.94014404,0.78786593,-1.75260080
0.64532266,2.43978578,-6.21883293,0.49987027,-0.70641361,1.07811877,-3.85854181,0.02534550,-0.01180881,0.17005430,-0.09534536,0.06147181,-0.03176933,0.16189571,-0.34504999,0.63635085,-0.93738332,0.79623295,-1.76541943
0.65132566,2.48401408,-6.32134288,0.50453267,-0.71276539,1.10345763,-3.94814902,0.02577783,-0.01209979,0.17533524,-0.09642787,0.06292196,-0.03246024,0.16044086,-0.34733324,0.65410749,-0.93170001,0.80634269,-1.77483158
0.65732866,2.53059219,-6.40837973,0.50843514,-0.71718165,1.12954270,-4.02795677,0.02614352,-0.01235009,0.18045723,-0.09727616,0.06422522,-0.03301063,0.15922069,-0.34850922,0.67364059,-0.92310336,0.81807052,-1.78071826
0.66333167,2.57889929,-6.47901818,0.51152709,-0.71962354,1.15606593,-4.09718607,0.02643056,-0.01255455,0.18533807,-0.09787793,0.06535742,-0.03340708,0.15820703,-0.34857347,0.69459324,-0.91164854,0.83129106,-1.78298009
0.66933467,2.62833196,-6.53250539,0.51377648,-0.72007621,1.18272317,-4.15517171,0.02662829,-0.01270873,0.18990047,-0.09822589,0.06629778,-0.03363891,0.15737149,-0.34753898,0.71660040,-0.89743787,0.84588128,-1.78153982
0.67533767,2.67832103,-6.56827987,0.51517027,-0.71855007,1.20922396,-4.20137652,0.02672771,-0.01280919,0.19407460,-0.09831839,0.06702951,-0.03369855,0.15668702,-0.34543617,0.73929635,-0.88062105,0.86172213,-1.77634525
0.68134067,2.72834454,-6.58598798,0.51571394,-0.71508172,1.23529984,-4.23540382,0.02672176,-0.01285363,0.19780035,-0.09816006,0.06754032,-0.03358194,0.15612919,-0.34231255,0.76232126,-0.86139420,0.87869870,-1.76737228
