energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
0.21910955,1.53778086,-1.53773820,0.38519045,-0.38518232,0.48595959,-0.48594477,0.04714446,-0.04714338,0.29350198,-0.29347999,0.06553005,-0.06552874,0.62396952,-0.62396416,0.09497485,-0.09497154,0.00000250,-0.00000250
0.22511256,1.48903873,-1.48900238,0.37931247,-0.37930578,0.46300039,-0.46298838,0.04358542,-0.04358442,0.27712160,-0.27710174,0.06417591,-0.06417472,0.62164086,-0.62163693,0.08899641,-0.08899327,0.00000218,-0.00000218
0.23111556,1.45192346,-1.45189292,0.37588397,-0.37587853,0.44579712,-0.44578768,0.04038534,-0.04038441,0.26290170,-0.26288380,0.06298095,-0.06297990,0.62179501,-0.62179236,0.08348932,-0.08348638,0.00000190,-0.00000190
0.23711856,1.42598895,-1.42596373,0.37471596,-0.37471161,0.43404257,-0.43403545,0.03758131,-0.03758048,0.25064072,-0.25062460,0.06195838,-0.06195748,0.62423173,-0.62423020,0.07848767,-0.07848494,0.00000166,-0.00000166
0.24312156,1.41082524,-1.41080488,0.37562078,-0.37561735,0.42746510,-0.42746010,0.03521272,-0.03521200,0.24014498,-0.24013048,0.06111977,-0.06111901,0.62872871,-0.62872816,0.07402544,-0.07402294,0.00000146,-0.00000146
0.24912456,1.40607252,-1.40605662,0.37841651,-0.37841384,0.42583832,-0.42583524,0.03332145,-0.03332086,0.23122977,-0.23121673,0.06047503,-0.06047441,0.63504701,-0.63504727,0.07013664,-0.07013438,0.00000129,-0.00000129
0.25512756,1.41143407,-1.41142225,0.38293165,-0.38292962,0.42898887,-0.42898755,0.03195196,-0.03195152,0.22372027,-0.22370854,0.06003261,-0.06003213,0.64293797,-0.64293888,0.06685542,-0.06685341,0.00000115,-0.00000115
0.26113057,1.42668772,-1.42667963,0.38901005,-0.38900853,0.43680232,-0.43680264,0.03115127,-0.03115099,0.21745264,-0.21744208,0.05979985,-0.05979951,0.65215153,-0.65215295,0.06421621,-0.06421446,0.00000104,-0.00000104
0.26713357,1.45169530,-1.45169065,0.39651569,-0.39651459,0.44922685,-0.44922869,0.03096871,-0.03096860,0.21227515,-0.21226563,0.05978348,-0.05978328,0.66244561,-0.66244740,0.06225385,-0.06225238,0.00000095,-0.00000095
0.27313657,1.48640935,-1.48640788,0.40533730,-0.40533653,0.46627454,-0.46627784,0.03145548,-0.03145557,0.20804954,-0.20804092,0.05999028,-0.05999021,0.67359592,-0.67359795,0.06100373,-0.06100254,0.00000089,-0.00000089
0.27913957,1.53087585,-1.53087736,0.41539227,-0.41539178,0.48802004,-0.48802474,0.03266407,-0.03266437,0.20465235,-0.20464454,0.06042763,-0.06042769,0.68540568,-0.68540784,0.06050182,-0.06050092,0.00000085,-0.00000085
0.28514257,1.58523217,-1.58523650,0.42662967,-0.42662939,0.51459624,-0.51460231,0.03464727,-0.03464779,0.20197635,-0.20196925,0.06110420,-0.06110438,0.69771455,-0.69771673,0.06078459,-0.06078399,0.00000084,-0.00000084
0.29114557,1.64969895,-1.64970600,0.43903179,-0.43903172,0.54618676,-0.54619421,0.03745704,-0.03745780,0.19993167,-0.19992520,0.06203038,-0.06203067,0.71040601,-0.71040814,0.06188877,-0.06188847,0.00000085,-0.00000085
0.29714857,1.72456537,-1.72457507,0.45261413,-0.45261424,0.58301517,-0.58302400,0.04114305,-0.04114407,0.19844666,-0.19844074,0.06321862,-0.06321903,0.72341261,-0.72341463,0.06385089,-0.06385090,0.00000088,-0.00000088
0.30315158,1.81016719,-1.81017951,0.46742328,-0.46742358,0.62533078,-0.62534103,0.04575096,-0.04575225,0.19746820,-0.19746277,0.06468351,-0.06468403,0.73671846,-0.73672034,0.06670659,-0.06670691,0.00000093,-0.00000093
0.30915458,1.90685755,-1.90687249,0.48353278,-0.48353330,0.67339138,-0.67340310,0.05132048,-0.05132204,0.19696142,-0.19695644,0.06644157,-0.06644219,0.75035866,-0.75036038,0.07048962,-0.07049026,0.00000101,-0.00000101
0.31515758,2.01497119,-2.01498880,0.50103683,-0.50103759,0.72744318,-0.72745639,0.05788322,-0.05788506,0.19690863,-0.19690406,0.06851075,-0.06851148,0.76441536,-0.76441694,0.07523067,-0.07523163,0.00000111,-0.00000111
0.32116058,2.13478316,-2.13480347,0.52004194,-0.52004299,0.78769853,-0.78771329,0.06546048,-0.06546262,0.19730749,-0.19730329,0.07090967,-0.07091050,0.77901066,-0.77901214,0.08095589,-0.08095717,0.00000123,-0.00000123
0.32716358,2.26646368,-2.26648674,0.54065694,-0.54065833,0.85431249,-0.85432882,0.07406101,-0.07406344,0.19816838,-0.19816454,0.07365649,-0.07365743,0.79429649,-0.79429791,0.08768532,-0.08768692,0.00000137,-0.00000137
0.33316658,2.41003157,-2.41005741,0.56298171,-0.56298349,0.92735905,-0.92737698,0.08367886,-0.08368157,0.19951113,-0.19950765,0.07676772,-0.07676875,0.81044195,-0.81044336,0.09543124,-0.09543316,0.00000153,-0.00000153
0.33916958,2.56530886,-2.56533750,0.58709521,-0.58709742,1.00680849,-1.00682800,0.09429149,-0.09429448,0.20136113,-0.20135799,0.08025669,-0.08025782,0.82761902,-0.82762051,0.10419649,-0.10419873,0.00000172,-0.00000172
0.34517259,2.73187961,-2.73191101,0.61304359,-0.61304628,1.09250697,-1.09252804,0.10585829,-0.10586155,0.20374513,-0.20374234,0.08413214,-0.08413337,0.84598735,-0.84598898,0.11397297,-0.11397551,0.00000192,-0.00000192
0.35117559,2.90905603,-2.90909014,0.64082908,-0.64083228,1.18416001,-1.18418257,0.11831958,-0.11832308,0.20668688,-0.20668444,0.08839674,-0.08839806,0.86567915,-0.86568098,0.12474043,-0.12474328,0.00000215,-0.00000215
0.35717859,3.09585495,-3.09589162,0.67040039,-0.67040411,1.28132101,-1.28134497,0.13159624,-0.13159997,0.21020292,-0.21020084,0.09304580,-0.09304722,0.88678523,-0.88678732,0.13646559,-0.13646873,0.00000240,-0.00000240
0.36318159,3.29098704,-3.29102609,0.70164546,-0.70164971,1.38338599,-1.38341120,0.14559019,-0.14559411,0.21429878,-0.21429704,0.09806622,-0.09806774,0.90934318,-0.90934559,0.14910178,-0.14910520,0.00000268,-0.00000268
0.36918459,3.49286117,-3.49290233,0.73438714,-0.73439189,1.48959557,-1.48962187,0.16018555,-0.16018965,0.21896577,-0.21896439,0.10343578,-0.10343738,0.93332862,-0.93333137,0.16258909,-0.16259278,0.00000297,-0.00000297
0.37518759,3.69960479,-3.69964776,0.76838224,-0.76838745,1.59904466,-1.59907184,0.17525084,-0.17525508,0.22417874,-0.22417770,0.10912282,-0.10912449,0.95865001,-0.95865312,0.17685520,-0.17685913,0.00000328,-0.00000328
0.38119060,3.90910100,-3.90914540,0.80332435,-0.80332998,1.71070009,-1.71072791,0.19064187,-0.19064620,0.22989475,-0.22989405,0.11508641,-0.11508815,0.98514784,-0.98515132,0.19181673,-0.19182089,0.00000362,-0.00000362
0.38719360,4.11904136,-4.11908677,0.83885048,-0.83885645,1.82342578,-1.82345400,0.20620550,-0.20620989,0.23605302,-0.23605265,0.12127696,-0.12127875,1.01259810,-1.01260191,0.20738119,-0.20738555,0.00000397,-0.00000397
0.39319660,4.32699273,-4.32703870,0.87455127,-0.87455748,1.93601477,-1.93604312,0.22178408,-0.22178849,0.24257590,-0.24257584,0.12763730,-0.12763913,1.04072002,-1.04072413,0.22344943,-0.22345398,0.00000435,-0.00000435
0.39919960,4.53047546,-4.53052152,0.90998446,-0.90999083,2.04722671,-2.04725492,0.23722030,-0.23722470,0.24937109,-0.24937133,0.13410416,-0.13410602,1.06918777,-1.06919211,0.23991837,-0.23992308,0.00000475,-0.00000475
0.40520260,4.72704904,-4.72709473,0.94469095,-0.94469738,2.15582916,-2.15585696,0.25236240,-0.25236675,0.25633478,-0.25633529,0.14061003,-0.14061190,1.09764529,-1.09764981,0.25668395,-0.25668881,0.00000518,-0.00000518
0.41120560,4.91440086,-4.91444573,0.97821264,-0.97821901,2.26064066,-2.26066779,0.26706935,-0.26707362,0.26335558,-0.26335635,0.14708513,-0.14708699,1.12572349,-1.12572811,0.27364406,-0.27364904,0.00000563,-0.00000563
0.41720860,5.09043334,-5.09047698,1.01011096,-1.01011716,2.36057322,-2.36059947,0.28121581,-0.28121997,0.27031905,-0.27032005,0.15345965,-0.15346149,1.15305856,-1.15306320,0.29070119,-0.29070627,0.00000612,-0.00000612
0.42321161,5.25334421,-5.25338629,1.03998517,-1.03999112,2.45467201,-2.45469719,0.29469653,-0.29470056,0.27711244,-0.27711364,0.15966584,-0.15966765,1.17931031,-1.17931490,0.30776471,-0.30776989,0.00000664,-0.00000664
0.42921461,5.40169537,-5.40173560,1.06748933,-1.06749494,2.54214972,-2.54217368,0.30742999,-0.30743388,0.28362934,-0.28363073,0.16564001,-0.16564177,1.20417934,-1.20418382,0.32475258,-0.32475783,0.00000719,-0.00000719
0.43521761,5.53446580,-5.53450400,1.09234678,-1.09235199,2.62241368,-2.62243632,0.31936100,-0.31936473,0.28977403,-0.28977558,0.17132425,-0.17132594,1.22742179,-1.22742610,0.34159216,-0.34159748,0.00000779,-0.00000779
0.44122061,5.65108526,-5.65112131,1.11436137,-1.11436612,2.69508392,-2.69510519,0.33046207,-0.33046565,0.29546504,-0.29546674,0.17666776,-0.17666938,1.24886073,-1.24886482,0.35822037,-0.35822574,0.00000845,-0.00000845
0.44722361,5.75144625,-5.75148014,1.13342470,-1.13342897,2.76000101,-2.76002090,0.34073352,-0.34073694,0.30063797,-0.30063979,0.18162778,-0.18162932,1.26839342,-1.26839728,0.37458279,-0.37458819,0.00000915,-0.00000915
0.45322661,5.83589323,-5.83592501,1.14951885,-1.14952262,2.81722291,-2.81724147,0.35020212,-0.35020541,0.30524702,-0.30524896,0.18616997,-0.18617142,1.28599397,-1.28599757,0.39063205,-0.39063748,0.00000992,-0.00000992
0.45922961,5.90518932,-5.90521912,1.16271447,-1.16271776,2.86701111,-2.86702842,0.35891848,-0.35892164,0.30926550,-0.30926755,0.19026834,-0.19026969,1.30171108,-1.30171444,0.40632539,-0.40633084,0.00001075,-0.00001075
0.46523262,5.96046224,-5.96049024,1.17316432,-1.17316716,2.90980646,-2.90982262,0.36695316,-0.36695621,0.31268503,-0.31268716,0.19390469,-0.19390594,1.31566125,-1.31566438,0.42162175,-0.42162719,0.00001165,-0.00001165
0.47123562,6.00313242,-6.00315885,1.18109260,-1.18109502,2.94619624,-2.94621139,0.37439176,-0.37439472,0.31551360,-0.31551581,0.19706770,-0.19706885,1.32801767,-1.32802061,0.43647837,-0.43648379,0.00001263,-0.00001263
0.47723862,6.03482746,-6.03485254,1.18678076,-1.18678283,2.97687437,-2.97688864,0.38132928,-0.38133217,0.31777269,-0.31777497,0.19975167,-0.19975271,1.33899574,-1.33899853,0.45084753,-0.45085290,0.00001370,-0.00001370
0.48324162,6.05728788,-6.05731184,1.19055073,-1.19055249,3.00259689,-3.00261042,0.38786398,-0.38786682,0.31949358,-0.31949591,0.20195511,-0.20195605,1.34883614,-1.34883882,0.46467327,-0.46467857,0.00001485,-0.00001485
0.48924462,6.07226971,-6.07229274,1.19274638,-1.19274791,3.02413571,-3.02414861,0.39409115,-0.39409394,0.32071317,-0.32071552,0.20367928,-0.20368012,1.35778657,-1.35778919,0.47788886,-0.47789404,0.00001608,-0.00001608
0.49524762,6.08144968,-6.08147191,1.19371465,-1.19371600,3.04223299,-3.04224534,0.40009708,-0.40009983,0.32146959,-0.32147194,0.20492676,-0.20492749,1.36608344,-1.36608603,0.49041486,-0.49041988,0.00001740,-0.00001740
0.50125063,6.08633832,-6.08635984,1.19378712,-1.19378834,3.05755912,-3.05757099,0.40595367,-0.40595638,0.32179800,-0.32180032,0.20570030,-0.20570092,1.37393470,-1.37393729,0.50215833,-0.50216314,0.00001880,-0.00001880
0.50725363,6.08820622,-6.08822701,1.19326337,-1.19326449,3.07067664,-3.07068802,0.41171387,-0.41171653,0.32172681,-0.32172905,0.20600190,-0.20600241,1.38150497,-1.38150758,0.51301315,-0.51301770,0.00002028,-0.00002028
0.51325663,6.08802711,-6.08804706,1.19239685,-1.19239792,3.08201204,-3.08202289,0.41740829,-0.41741089,0.32127458,-0.32127670,0.20583230,-0.20583270,1.38890382,-1.38890644,0.52286165,-0.52286588,0.00002183,-0.00002183
0.51925963,6.08644101,-6.08645994,1.19138422,-1.19138523,3.09183713,-3.09184737,0.42304307,-0.42304559,0.32044796,-0.32044991,0.20519090,-0.20519117,1.39617800,-1.39618063,0.53157753,-0.53158137,0.00002345,-0.00002345
0.52526263,6.08373887,-6.08375650,1.19035832,-1.19035927,3.10026068,-3.10027017,0.42859923,-0.42860164,0.31924058,-0.31924231,0.20407603,-0.20407618,1.40330807,-1.40331067,0.53902995,-0.53903332,0.00002513,-0.00002513
0.53126563,6.07986906,-6.07988503,1.18938539,-1.18938625,3.10723058,-3.10723914,0.43403338,-0.43403565,0.31763329,-0.31763472,0.20248575,-0.20248577,1.41020940,-1.41021193,0.54508866,-0.54509152,0.00002685,-0.00002685
0.53726863,6.07446444,-6.07447834,1.18846617,-1.18846690,3.11254612,-3.11255353,0.43927985,-0.43928193,0.31559533,-0.31559643,0.20041883,-0.20041872,1.41673756,-1.41673994,0.54963000,-0.54963227,0.00002860,-0.00002860
0.54327164,6.06688792,-6.06689929,1.18754082,-1.18754138,3.11587928,-3.11588531,0.44425392,-0.44425577,0.31308678,-0.31308747,0.19787606,-0.19787581,1.42269746,-1.42269963,0.55254330,-0.55254494,0.00003037,-0.00003037
0.54927464,6.05629294,-6.05630131,1.18649705,-1.18649738,3.11680337,-3.11680779,0.44885614,-0.44885772,0.31006172,-0.31006194,0.19486168,-0.19486128,1.42785573,-1.42785761,0.55373754,-0.55373850,0.00003214,-0.00003214
0.55527764,6.04169490,-6.04169982,1.18518078,-1.18518081,3.11482725,-3.11482980,0.45297729,-0.45297855,0.30647213,-0.30647185,0.19138474,-0.19138421,1.43195533,-1.43195683,0.55314779,-0.55314802,0.00003391,-0.00003391
0.56128064,6.02204890,-6.02204994,1.18340855,-1.18340821,3.10943262,-3.10943308,0.45650375,-0.45650466,0.30227224,-0.30227141,0.18746051,-0.18745983,1.43473144,-1.43473249,0.55074113,-0.55074063,0.00003566,-0.00003566
0.56728364,5.99632913,-5.99632591,1.18098087,-1.18098010,3.10011239,-3.10011057,0.45932304,-0.45932356,0.29742288,-0.29742146,0.18311147,-0.18311065,1.43592773,-1.43592823,0.54652179,-0.54652054,0.00003738,-0.00003738
0.57328664,5.96360543,-5.96359769,1.17769559,-1.17769433,3.08640768,-3.08640342,0.46132906,-0.46132915,0.29189571,-0.29189369,0.17836817,-0.17836722,1.43531189,-1.43531179,0.54053518,-0.54053319,0.00003907,-0.00003907
0.57928964,5.92311298,-5.92310052,1.17336058,-1.17335877,3.06794156,-3.06793476,0.46242691,-0.46242657,0.28567707,-0.28567444,0.17326958,-0.17326850,1.43268975,-1.43268899,0.53287061,-0.53286791,0.00004071,-0.00004071
0.58529265,5.87431168,-5.87429442,1.16780504,-1.16780265,3.04444786,-3.04443847,0.46253706,-0.46253625,0.27877105,-0.27876782,0.16786310,-0.16786191,1.42791706,-1.42791561,0.52366268,-0.52365932,0.00004230,-0.00004230
0.59129565,5.81693289,-5.81691089,1.16088892,-1.16088594,3.01579374,-3.01578178,0.46159853,-0.46159727,0.27120176,-0.27119796,0.16220411,-0.16220282,1.42090870,-1.42090653,0.51309119,-0.51308722,0.00004385,-0.00004385
0.59729865,5.75101185,-5.75098529,1.15251020,-1.15250661,2.98199525,-2.98198080,0.45957124,-0.45956952,0.26301473,-0.26301039,0.15635515,-0.15635377,1.41164472,-1.41164183,0.50137961,-0.50137512,0.00004537,-0.00004537
0.60330165,5.67690519,-5.67687436,1.14260971,-1.14260551,2.94322562,-2.94320882,0.45643722,-0.45643506,0.25427710,-0.25427227,0.15038473,-0.15038328,1.40017343,-1.40016985,0.48879227,-0.48878733,0.00004686,-0.00004686
0.60930465,5.59529380,-5.59525912,1.13117365,-1.13116889,2.89981628,-2.89979734,0.45220090,-0.45219833,0.24507704,-0.24507179,0.14436583,-0.14436434,1.38661141,-1.38660718,0.47563030,-0.47562504,0.00004835,-0.00004835
0.61530765,5.50717197,-5.50713396,1.11823397,-1.11822867,2.85225126,-2.85223044,0.44688847,-0.44688551,0.23552207,-0.23551647,0.13837432,-0.13837280,1.37114083,-1.37113601,0.46222668,-0.46222119,0.00004985,-0.00004985
0.62131066,5.41382452,-5.41378380,1.10386669,-1.10386093,2.80115559,-2.80113319,0.44054642,-0.44054311,0.22573666,-0.22573080,0.13248708,-0.13248556,1.35400444,-1.35399910,0.44894028,-0.44893470,0.00005140,-0.00005140
0.62731366,5.31679365,-5.31675091,1.08818879,-1.08818261,2.74727884,-2.74725520,0.43323945,-0.43323584,0.21585917,-0.21585313,0.12678031,-0.12677881,1.33549864,-1.33549288,0.43614951,-0.43614395,0.00005303,-0.00005303
0.63331666,5.21783780,-5.21779378,1.07135372,-1.07134721,2.69147478,-2.69145028,0.42504794,-0.42504407,0.20603825,-0.20603213,0.12132776,-0.12132630,1.31596520,-1.31595911,0.42424534,-0.42423994,0.00005478,-0.00005478
0.63931966,5.11888448,-5.11883995,1.05354622,-1.05353946,2.63467837,-2.63465339,0.41606501,-0.41606093,0.19642906,-0.19642294,0.11619913,-0.11619773,1.29578194,-1.29577565,0.41362413,-0.41361901,0.00005670,-0.00005670
0.64532266,5.02197908,-5.02193483,1.03497655,-1.03496963,2.57788089,-2.57785583,0.40639356,-0.40638932,0.18718923,-0.18718321,0.11145867,-0.11145735,1.27535291,-1.27534653,0.40468028,-0.40467557,0.00005884,-0.00005884
0.65132566,4.92923131,-4.92918812,1.01587447,-1.01586747,2.52210429,-2.52207954,0.39614324,-0.39613889,0.17847500,-0.17846916,0.10716396,-0.10716274,1.25509822,-1.25509186,0.39779876,-0.39779459,0.00006126,-0.00006125
0.65732866,4.84276055,-4.84271919,0.99648328,-0.99647629,2.46837536,-2.46835130,0.38542754,-0.38542313,0.17043744,-0.17043186,0.10336494,-0.10336383,1.23544388,-1.23543767,0.39334768,-0.39334416,0.00006400,-0.00006400
0.66333167,4.76464125,-4.76460243,0.97705384,-0.97704695,2.41770022,-2.41767721,0.37436106,-0.37435664,0.16321895,-0.16321371,0.10010313,-0.10010214,1.21681172,-1.21680578,0.39167080,-0.39166802,0.00006715,-0.00006715
0.66933467,4.69684897,-4.69681335,0.95783886,-0.95783216,2.37103951,-2.37101788,0.36305714,-0.36305274,0.15695017,-0.15694533,0.09741103,-0.09741018,1.19960944,-1.19960388,0.39308006,-0.39307813,0.00007075,-0.00007075
0.67533767,4.64120770,-4.64117586,0.93908729,-0.93908085,2.32928461,-2.32926466,0.35162565,-0.35162132,0.15174718,-0.15174279,0.09531176,-0.09531106,1.18422083,-1.18421575,0.39784825,-0.39784724,0.00007487,-0.00007487
0.68134067,4.59933896,-4.59931141,0.92103893,-0.92103281,2.29323494,-2.29321692,0.34017116,-0.34016692,0.14770916,-0.14770528,0.09381878,-0.09381822,1.17099618,-1.17099168,0.40620165,-0.40620163,0.00007958,-0.00007958
0.68734367,4.57261310,-4.57259025,0.90391910,-0.90391337,2.26357658,-2.26356070,0.32879137,-0.32878726,0.14491645,-0.14491310,0.09293571,-0.09293530,1.16024295,-1.16023909,0.41831290,-0.41831391,0.00008491,-0.00008491
0.69334667,4.56210366,-4.56208582,0.88793359,-0.88792831,2.24086246,-2.24084889,0.31757587,-0.31757192,0.14342888,-0.14342609,0.09265631,-0.09265606,1.15221666,-1.15221353,0.43429410,-0.43429618,0.00009092,-0.00009092
0.69934967,4.56854551,-4.56853289,0.87326371,-0.87325891,2.22549440,-2.22548324,0.30660511,-0.30660133,0.14328456,-0.14328234,0.09296447,-0.09296437,1.14711241,-1.14711005,0.45419043,-0.45419359,0.00009765,-0.00009765
0.70535268,4.59229821,-4.59229089,0.86006166,-0.86005738,2.21770746,-2.21769877,0.29594963,-0.29594604,0.14449891,-0.14449727,0.09383431,-0.09383435,1.14505700,-1.14505543,0.47797433,-0.47797857,0.00010512,-0.00010512
0.71135568,4.63331586,-4.63331381,0.84844641,-0.84844267,2.21755717,-2.21755095,0.28566962,-0.28566623,0.14706409,-0.14706302,0.09523034,-0.09523051,1.14610219,-1.14610143,0.50554065,-0.50554595,0.00011334,-0.00011334
0.71735868,4.69112538,-4.69112847,0.83850017,-0.83849698,2.22491032,-2.22490653,0.27581463,-0.27581143,0.15094865,-0.15094813,0.09710776,-0.09710806,1.15021954,-1.15021959,0.53670306,-0.53670937,0.00012231,-0.00012231
0.72336168,4.76481488,-4.76482287,0.83026586,-0.83026322,2.23944014,-2.23943869,0.26642361,-0.26642062,0.15609759,-0.15609761,0.09941289,-0.09941330,1.15729710,-1.15729792,0.57119189,-0.57119914,0.00013201,-0.00013201
0.72936468,4.85303412,-4.85304663,0.82374570,-0.82374359,2.26062649,-2.26062722,0.25752528,-0.25752250,0.16243278,-0.16243330,0.10208372,-0.10208423,1.16713856,-1.16714011,0.60865392,-0.60866202,0.00014239,-0.00014239
0.73536768,4.95400837,-4.95402495,0.81890121,-0.81889961,2.28776187,-2.28776458,0.24913866,-0.24913608,0.16985376,-0.16985476,0.10505074,-0.10505132,1.17946530,-1.17946751,0.64865425,-0.64866310,0.00015339,-0.00015339
0.74137069,5.06556725,-5.06558735,0.81565485,-0.81565374,2.31996369,-2.31996815,0.24127405,-0.24127166,0.17823906,-0.17824048,0.10823792,-0.10823857,1.19392153,-1.19392433,0.69068056,-0.69069004,0.00016494,-0.00016494
0.74737369,5.18518877,-5.18521176,0.81389340,-0.81389273,2.35619320,-2.35619914,0.23393415,-0.23393195,0.18744796,-0.18744976,0.11156404,-0.11156474,1.21008282,-1.21008611,0.73414987,-0.73415984,0.00017693,-0.00017693
0.75337669,5.31005872,-5.31008390,0.81347300,-0.81347273,2.39528090,-2.39528801,0.22711558,-0.22711356,0.19732282,-0.19732494,0.11494414,-0.11494486,1.22746795,-1.22747162,0.77841789,-0.77842818,0.00018925,-0.00018925
0.75937969,5.43714427,-5.43717091,0.81422595,-0.81422605,2.43595818,-2.43596615,0.22081045,-0.22080860,0.20769201,-0.20769440,0.11829130,-0.11829202,1.24555393,-1.24555786,0.82279083,-0.82280128,0.00020178,-0.00020178
0.76538269,5.56328000,-5.56330733,0.81596883,-0.81596923,2.47689430,-2.47690280,0.21500819,-0.21500650,0.21837334,-0.21837594,0.12151860,-0.12151930,1.26379366,-1.26379775,0.86653957,-0.86654999,0.00021436,-0.00021436
0.77138569,5.68526348,-5.68529073,0.81851163,-0.81851229,2.51673763,-2.51674632,0.20969732,-0.20969579,0.22917803,-0.22918079,0.12454124,-0.12454190,1.28163573,-1.28163985,0.90891577,-0.90892598,0.00022685,-0.00022685
0.77738869,5.79995697,-5.79998340,0.82166756,-0.82166842,2.55415953,-2.55416809,0.20486720,-0.20486581,0.23991516,-0.23991801,0.12727872,-0.12727932,1.29854534,-1.29854938,0.94916953,-0.94917933,0.00023909,-0.00023910
0.78339170,5.90439091,-5.90441581,0.82526273,-0.82526376,2.58789915,-2.58790727,0.20050948,-0.20050824,0.25039640,-0.25039927,0.12965707,-0.12965759,1.31402549,-1.31402936,0.98656801,-0.98657722,0.00025095,-0.00025095
0.78939470,5.99586469,-5.99588741,0.82914535,-0.82914651,2.61680706,-2.61681447,0.19661941,-0.19661830,0.26044099,-0.26044383,0.13161099,-0.13161142,1.32763730,-1.32764089,1.02041439,-1.02042282,0.00026226,-0.00026226
0.79539770,6.07203990,-6.07205986,0.83319364,-0.83319491,2.63988576,-2.63989220,0.19319649,-0.19319551,0.26988077,-0.26988353,0.13308579,-0.13308611,1.33901831,-1.33902156,1.05006648,-1.05007396,0.00027289,-0.00027289
0.80140070,6.13102136,-6.13103811,0.83732204,-0.83732339,2.65632487,-2.65633015,0.19024481,-0.19024397,0.27856501,-0.27856762,0.13403913,-0.13403934,1.34789781,-1.34790068,1.07495417,-1.07496054,0.00028273,-0.00028273
0.80740370,6.17142195,-6.17143512,0.84148509,-0.84148651,2.66552938,-2.66553334,0.18777270,-0.18777199,0.28636489,-0.28636731,0.13444235,-0.13444243,1.35410815,-1.35411060,1.09459521,-1.09460032,0.00029168,-0.00029168
0.81340670,6.19240745,-6.19241681,0.84567880,-0.84568030,2.66713923,-2.66714177,0.18579180,-0.18579122,0.29317741,-0.29317960,0.13428143,-0.13428138,1.35759134,-1.35759337,1.10860847,-1.10861220,0.00029965,-0.00029965
0.81940970,6.19371915,-6.19372458,0.84993919,-0.84994077,2.66103927,-2.66104033,0.18431560,-0.18431516,0.29892856,-0.29893049,0.13355747,-0.13355728,1.35840042,-1.35840205,1.11672422,-1.11672648,0.00030660,-0.00030660
0.82541271,6.17567265,-6.17567416,0.85433800,-0.85433968,2.64735881,-2.64735840,0.18335745,-0.18335715,0.30357547,-0.30357712,0.13228666,-0.13228634,1.35669549,-1.35669675,1.11879107,-1.11879180,0.00031250,-0.00031250
0.83141571,6.13913277,-6.13913047,0.85897587,-0.85897768,2.62646088,-2.62645906,0.18292817,-0.18292801,0.30710755,-0.30710889,0.13049977,-0.13049933,1.35273434,-1.35273529,1.11477914,-1.11477830,0.00031736,-0.00031735
0.83741871,6.08546561,-6.08545975,0.86397327,-0.86397523,2.59892151,-2.59891837,0.18303341,-0.18303339,0.30954632,-0.30954736,0.12824113,-0.12824057,1.34685825,-1.34685896,1.10477942,-1.10477700,0.00032119,-0.00032118
0.84342171,6.01647024,-6.01646114,0.86945969,-0.86946181,2.56550009,-2.56549577,0.18367097,-0.18367109,0.31094415,-0.31094487,0.12556711,-0.12556646,1.33947366,-1.33947422,1.08899934,-1.08899538,0.00032405,-0.00032404
0.84942471,5.93429324,-5.93428130,0.87556182,-0.87556414,2.52710242,-2.52709708,0.18482820,-0.18482846,0.31138158,-0.31138201,0.12254431,-0.12254357,1.33103058,-1.33103107,1.06775486,-1.06774940,0.00032601,-0.00032600
0.85542771,5.84133054,-5.84131621,0.88239154,-0.88239407,2.48473808,-2.48473192,0.18647973,-0.18648011,0.31096367,-0.31096381,0.11924729,-0.11924648,1.32199903,-1.32199954,1.04145923,-1.04145235,0.00032716,-0.00032716
0.86143072,5.74012151,-5.74010528,0.89003425,-0.89003701,2.43947464,-2.43946785,0.18858567,-0.18858616,0.30981518,-0.30981506,0.11575616,-0.11575529,1.31284471,-1.31284532,1.01060915,-1.01060096,0.00032760,-0.00032760
0.86743372,5.63324046,-5.63322283,0.89853872,-0.89854170,2.39239064,-2.39238342,0.19109052,-0.19109112,0.30807497,-0.30807462,0.11215397,-0.11215307,1.30400528,-1.30400608,0.97576879,-0.97575942,0.00032744,-0.00032744
0.87343672,5.52319105,-5.52317249,0.90790869,-0.90791189,2.34452997,-2.34452252,0.19392281,-0.19392348,0.30588985,-0.30588930,0.10852415,-0.10852322,1.29586849,-1.29586952,0.93755239,-0.93754199,0.00032679,-0.00032679
0.87943972,5.41230850,-5.41228947,0.91809724,-0.91810064,2.29685970,-2.29685220,0.19699560,-0.19699632,0.30340801,-0.30340730,0.10494785,-0.10494692,1.28875336,-1.28875467,0.89660619,-0.89659492,0.00032576,-0.00032575
0.88544272,5.30267423,-5.30265512,0.92900404,-0.92900761,2.25023344,-2.25022605,0.20020790,-0.20020865,0.30077254,-0.30077170,0.10150160,-0.10150070,1.28289538,-1.28289700,0.85359030,-0.85357833,0.00032444,-0.00032444
