energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-0.20110055,1.39364807,0.36751238,0.48893707,0.00814277,0.02551046,0.13374253,0.53390046,0.01533842,0.22990567
-0.19509755,1.40152494,0.38077404,0.50014306,0.00838022,0.02366753,0.12873780,0.53215435,0.01520587,0.23160871
-0.18909455,1.40691101,0.39302142,0.51067861,0.00858255,0.02206529,0.12355533,0.52921630,0.01504435,0.23285259
-0.18309155,1.40959091,0.40404912,0.52030223,0.00874470,0.02072635,0.11832582,0.52505594,0.01484845,0.23365357
-0.17708854,1.40947626,0.41369374,0.52882290,0.00886233,0.01967325,0.11318949,0.51968791,0.01461431,0.23405186
-0.17108554,1.40661426,0.42184110,0.53610869,0.00893194,0.01892847,0.10829244,0.51317235,0.01433962,0.23411190
-0.16508254,1.40119182,0.42843176,0.54209328,0.00895102,0.01851429,0.10378280,0.50561387,0.01402362,0.23392194
-0.15907954,1.39353508,0.43346463,0.54677998,0.00891811,0.01845269,0.09980699,0.49715937,0.01366705,0.23359289
-0.15307654,1.38410369,0.43699838,0.55024293,0.00883286,0.01876505,0.09650593,0.48799442,0.01327209,0.23325622
-0.14707354,1.37347993,0.43915041,0.55262535,0.00869606,0.01947181,0.09401148,0.47833841,0.01284225,0.23306116
-0.14107054,1.36235245,0.44009349,0.55413462,0.00850965,0.02059202,0.09244303,0.46843844,0.01238227,0.23317101
-0.13506753,1.35149507,0.44004992,0.55503453,0.00827660,0.02214272,0.09190433,0.45856203,0.01189795,0.23375868
-0.12906453,1.34174113,0.43928361,0.55563470,0.00800088,0.02413826,0.09248055,0.44898902,0.01139597,0.23500165
-0.12306153,1.33395410,0.43809012,0.55627769,0.00768729,0.02658955,0.09423575,0.44000262,0.01088370,0.23707625
-0.11705853,1.32899556,0.43678536,0.55732429,0.00734135,0.02950320,0.09721056,0.43188006,0.01036899,0.24015171
-0.11105553,1.32769169,0.43569306,0.55913769,0.00696909,0.03288070,0.10142033,0.42488308,0.00985992,0.24438396
-0.10505253,1.33079955,0.43513188,0.56206707,0.00657689,0.03671759,0.10685369,0.41924865,0.00936462,0.24990952
-0.09904952,1.33897481,0.43540253,0.56643160,0.00617130,0.04100265,0.11347162,0.41518022,0.00889096,0.25683969
-0.09304652,1.35274217,0.43677556,0.57250542,0.00575883,0.04571732,0.12120700,0.41283990,0.00844641,0.26525530
-0.08704352,1.37246997,0.43948022,0.58050447,0.00534579,0.05083518,0.12996492,0.41234191,0.00803782,0.27520228
-0.08104052,1.39835027,0.44369520,0.59057573,0.00493815,0.05632170,0.13962350,0.41374762,0.00767121,0.28668824
-0.07503752,1.43038545,0.44954125,0.60278947,0.00454139,0.06213424,0.15003560,0.41706240,0.00735168,0.29968027
-0.06903452,1.46838206,0.45707631,0.61713486,0.00416041,0.06822232,0.16103123,0.42223449,0.00708327,0.31410415
-0.06303152,1.51195242,0.46629326,0.63351923,0.00379946,0.07452824,0.17242071,0.42915594,0.00686889,0.32984495
-0.05702851,1.56052413,0.47712026,0.65177098,0.00346210,0.08098793,0.18399864,0.43766568,0.00671037,0.34674921
-0.05102551,1.61335706,0.48942377,0.67164601,0.00315118,0.08753221,0.19554857,0.44755466,0.00660840,0.36462846
-0.04502251,1.66956732,0.50301397,0.69283737,0.00286887,0.09408821,0.20684818,0.45857273,0.00656268,0.38326418
-0.03901951,1.72815714,0.51765235,0.71498761,0.00261671,0.10058106,0.21767504,0.47043716,0.00657198,0.40241387
-0.03301651,1.78804943,0.53306111,0.73770330,0.00239565,0.10693579,0.22781253,0.48284238,0.00663433,0.42181808
-0.02701351,1.84812539,0.54893386,0.76057083,0.00220616,0.11307918,0.23705591,0.49547052,0.00674724,0.44120808
-0.02101051,1.90726369,0.56494712,0.78317290,0.00204828,0.11894173,0.24521822,0.50800240,0.00690782,0.46031389
-0.01500750,1.96437921,0.58077216,0.80510469,0.00192174,0.12445951,0.25213574,0.52012834,0.00711310,0.47887229
-0.00900450,2.01845982,0.59608666,0.82598906,0.00182603,0.12957576,0.25767284,0.53155863,0.00736022,0.49663456
-0.00300150,2.06859949,0.61058558,0.84549003,0.00176050,0.13424238,0.26172604,0.54203285,0.00764663,0.51337346
0.00300150,2.11402624,0.62399094,0.86332382,0.00172442,0.13842093,0.26422693,0.55132799,0.00797035,0.52888941
0.00900450,2.15412390,0.63606009,0.87926712,0.00171702,0.14208338,0.26514398,0.55926493,0.00833007,0.54301533
0.01500750,2.18844659,0.64659215,0.89316211,0.00173756,0.14521237,0.26448309,0.56571291,0.00872531,0.55562024
0.02101051,2.21672572,0.65543246,0.90491819,0.00178535,0.14780110,0.26228675,0.57059206,0.00915650,0.56661125
0.02701351,2.23886910,0.66247494,0.91451048,0.00185972,0.14985275,0.25863207,0.57387380,0.00962499,0.57593407
0.03301651,2.25495266,0.66766238,0.92197511,0.00196004,0.15137959,0.25362746,0.57557909,0.01013295,0.58357193
0.03901951,2.26520524,0.67098466,0.92740195,0.00208571,0.15240169,0.24740843,0.57577480,0.01068333,0.58954313
0.04502251,2.26998742,0.67247529,0.93092503,0.00223605,0.15294547,0.24013248,0.57456825,0.01127963,0.59389726
0.05102551,2.26976575,0.67220624,0.93271143,0.00241032,0.15304199,0.23197343,0.57210034,0.01192569,0.59671038
0.05702851,2.26508348,0.67028167,0.93294926,0.00260761,0.15272522,0.22311536,0.56853748,0.01262540,0.59807938
0.06303152,2.25652967,0.66683063,0.93183536,0.00282680,0.15203033,0.21374660,0.56406280,0.01338241,0.59811588
0.06903452,2.24470795,0.66199937,0.92956360,0.00306652,0.15099205,0.20405378,0.55886693,0.01419982,0.59693979
0.07503752,2.23020669,0.65594336,0.92631422,0.00332505,0.14964322,0.19421645,0.55313896,0.01507986,0.59467315
0.08104052,2.21357186,0.64881965,0.92224488,0.00360033,0.14801368,0.18440230,0.54705771,0.01602363,0.59143417
0.08704352,2.19528391,0.64077973,0.91748390,0.00388988,0.14612930,0.17476327,0.54078398,0.01703085,0.58733206
0.09304652,2.17573974,0.63196329,0.91212588,0.00419085,0.14401152,0.16543253,0.53445388,0.01809978,0.58246263
0.09904952,2.15524040,0.62249300,0.90623008,0.00449998,0.14167707,0.15652266,0.52817362,0.01922710,0.57690510
0.10505253,2.13398501,0.61247070,0.89982137,0.00481367,0.13913816,0.14812472,0.52201600,0.02040802,0.57071991
0.11105553,2.11207117,0.60197488,0.89289380,0.00512801,0.13640287,0.14030849,0.51601864,0.02163641,0.56394793
0.11705853,2.08950147,0.59105971,0.88541655,0.00543891,0.13347587,0.13312355,0.51018402,0.02290507,0.55661088
0.12306153,2.06619578,0.57975542,0.87734174,0.00574213,0.13035928,0.12660131,0.50448138,0.02420615,0.54871296
0.12906453,2.04200849,0.56807015,0.86861388,0.00603348,0.12705376,0.12075763,0.49885023,0.02553163,0.54024356
0.13506753,2.01674980,0.55599287,0.85918024,0.00630887,0.12355957,0.11559597,0.49320529,0.02687381,0.53118093
0.14107054,1.99020982,0.54349748,0.84900172,0.00656455,0.11987771,0.11111092,0.48744278,0.02822596,0.52149660
0.14707354,1.96218425,0.53054749,0.83806355,0.00679715,0.11601100,0.10729178,0.48144739,0.02958286,0.51116026
0.15307654,1.93250021,0.51710139,0.82638525,0.00700391,0.11196502,0.10412614,0.47509993,0.03094138,0.50014486
0.15907954,1.90104097,0.50311815,0.81402946,0.00718272,0.10774891,0.10160317,0.46828502,0.03230093,0.48843178
0.16508254,1.86776823,0.48856261,0.80110892,0.00733233,0.10337600,0.09971655,0.46089856,0.03366387,0.47601552
0.17108554,1.83274066,0.47341064,0.78779143,0.00745234,0.09886416,0.09846687,0.45285457,0.03503569,0.46290805
0.17708854,1.79612795,0.45765355,0.77430229,0.00754329,0.09423608,0.09786334,0.44409105,0.03642502,0.44914218
0.18309155,1.75821933,0.44130179,0.76092422,0.00760668,0.08951913,0.09792478,0.43457466,0.03784355,0.43477410
0.18909455,1.71942617,0.42438759,0.74799441,0.00764496,0.08474519,0.09867996,0.42430383,0.03930556,0.41988476
0.19509755,1.68027840,0.40696642,0.73589896,0.00766143,0.07995022,0.10016694,0.41331038,0.04082744,0.40458006
0.20110055,1.64141477,0.38911738,0.72506463,0.00766016,0.07517368,0.10243187,0.40165944,0.04242685,0.38898982
0.20710355,1.60356729,0.37094226,0.71594832,0.00764588,0.07045784,0.10552693,0.38944769,0.04412189,0.37326560
0.21310655,1.56754041,0.35256358,0.70902436,0.00762377,0.06584703,0.10950771,0.37680022,0.04592998,0.35757738
0.21910955,1.53418593,0.33412146,0.70477036,0.00759930,0.06138681,0.11443000,0.36386594,0.04786685,0.34210927
0.22511256,1.50437448,0.31576977,0.70365171,0.00757799,0.05712314,0.12034625,0.35081195,0.04994536,0.32705452
0.23111556,1.47896491,0.29767148,0.70610554,0.00756522,0.05310158,0.12730174,0.33781717,0.05217452,0.31260988
0.23711856,1.45877279,0.27999366,0.71252466,0.00756599,0.04936651,0.13533063,0.32506550,0.05455855,0.29896973
0.24312156,1.44453937,0.26290213,0.72324186,0.00758470,0.04596043,0.14445211,0.31273879,0.05709610,0.28632008
0.24912456,1.43690226,0.24655633,0.73851542,0.00762500,0.04292331,0.15466677,0.30101015,0.05977978,0.27483280
0.25512756,1.43636900,0.23110426,0.75851612,0.00768957,0.04029205,0.16595338,0.29003770,0.06259587,0.26466025
0.26113057,1.44329465,0.21667797,0.78331639,0.00778003,0.03809999,0.17826622,0.27995910,0.06552438,0.25593052
0.26713357,1.45786417,0.20338975,0.81288197,0.00789680,0.03637652,0.19153313,0.27088710,0.06853943,0.24874349
0.27313657,1.48008043,0.19132896,0.84706649,0.00803913,0.03514670,0.20565437,0.26290625,0.07160982,0.24316783
0.27913957,1.50975807,0.18055989,0.88560916,0.00820502,0.03443102,0.22050236,0.25607083,0.07470002,0.23923903
0.28514257,1.54652368,0.17112044,0.92813588,0.00839133,0.03424511,0.23592251,0.25040401,0.07777127,0.23695848
0.29114557,1.58982215,0.16302187,0.97416380,0.00859383,0.03459954,0.25173499,0.24589831,0.08078293,0.23629366
0.29714857,1.63892893,0.15624936,1.02310924,0.00880737,0.03549959,0.26773749,0.24251712,0.08369391,0.23717939
0.30315158,1.69296797,0.15076352,1.07429905,0.00902604,0.03694507,0.28370908,0.24019728,0.08646415,0.23951998
0.30915458,1.75093454,0.14650263,1.12698505,0.00924340,0.03893016,0.29941485,0.23885249,0.08905607,0.24319238
0.31515758,1.81172234,0.14338557,1.18036131,0.00945267,0.04144322,0.31461136,0.23837734,0.09143598,0.24804995
0.32116058,1.87415397,0.14131518,1.23358385,0.00964700,0.04446669,0.32905273,0.23865183,0.09357521,0.25392694
0.32716358,1.93701397,0.14018213,1.28579233,0.00981971,0.04797702,0.34249718,0.23954615,0.09545114,0.26064333
0.33316658,1.99908323,0.13986892,1.33613308,0.00996453,0.05194466,0.35471374,0.24092548,0.09704795,0.26801002
0.33916958,2.05917400,0.14025399,1.38378297,0.01007584,0.05633415,0.36548899,0.24265474,0.09835706,0.27583416
0.34517259,2.11616425,0.14121578,1.42797333,0.01014886,0.06110440,0.37463353,0.24460308,0.09937734,0.28392437
0.35117559,2.16903065,0.14263661,1.46801316,0.01017981,0.06620901,0.38198798,0.24664790,0.10011499,0.29209587
0.35717859,2.21687881,0.14440621,1.50331109,0.01016608,0.07159688,0.38742825,0.24867849,0.10058320,0.30017524
0.36318159,2.25897032,0.14642492,1.53339514,0.01010632,0.07721295,0.39086979,0.25059901,0.10080161,0.30800471
0.36918459,2.29474535,0.14860629,1.55792958,0.01000045,0.08299910,0.39227080,0.25233089,0.10079550,0.31544593
0.37518759,2.32384026,0.15087924,1.57672834,0.00984974,0.08889534,0.39163412,0.25381449,0.10059494,0.32238298
0.38119060,2.34609960,0.15318949,1.58976428,0.00965669,0.09484104,0.38900773,0.25501014,0.10023377,0.32872472
0.38719360,2.36158187,0.15550043,1.59717389,0.00942503,0.10077641,0.38448376,0.25589844,0.09974858,0.33440629
0.39319660,2.37055883,0.15779330,1.59925693,0.00915955,0.10664393,0.37819623,0.25647988,0.09917763,0.33938966
0.39919960,2.37350811,0.16006668,1.59647104,0.00886596,0.11238992,0.37031721,0.25677382,0.09855982,0.34366346
0.40520260,2.37109920,0.16233543,1.58942109,0.00855073,0.11796600,0.36105192,0.25681680,0.09793374,0.34724179
0.41120560,2.36417315,0.16462895,1.57884359,0.00822088,0.12333039,0.35063264,0.25666034,0.09733666,0.35016233
0.41720860,2.35371628,0.16698899,1.56558637,0.00788377,0.12844903,0.33931182,0.25636822,0.09680377,0.35248357
0.42321161,2.34082880,0.16946696,1.55058427,0.00754690,0.13329647,0.32735455,0.25601331,0.09636731,0.35428143
0.42921461,2.32668915,0.17212088,1.53483141,0.00721765,0.13785629,0.31503072,0.25567415,0.09605592,0.35564533
0.43521761,2.31251527,0.17501213,1.51935106,0.00690313,0.14212123,0.30260717,0.25543121,0.09589397,0.35667382
0.44122061,2.29952399,0.17820200,1.50516408,0.00660995,0.14609283,0.29034000,0.25536321,0.09590105,0.35747000
0.44722361,2.28889013,0.18174832,1.49325707,0.00634406,0.14978065,0.27846754,0.25554335,0.09609144,0.35813685
0.45322661,2.28170667,0.18570218,1.48455144,0.00611061,0.15320111,0.26720396,0.25603581,0.09647377,0.35877272
0.45922961,2.27894762,0.19010489,1.47987456,0.00591382,0.15637588,0.25673401,0.25689256,0.09705069,0.35946711
0.46523262,2.28143508,0.19498545,1.47993414,0.00575693,0.15933007,0.24720886,0.25815066,0.09781874,0.36029697
0.47123562,2.28981179,0.20035841,1.48529676,0.00564214,0.16209017,0.23874324,0.25983011,0.09876823,0.36132361
0.47723862,2.30452045,0.20622246,1.49637167,0.00557059,0.16468187,0.23141401,0.26193243,0.09988344,0.36259049
0.48324162,2.32579069,0.21255961,1.51340022,0.00554245,0.16712805,0.22526003,0.26444004,0.10114283,0.36412180
0.48924462,2.35363431,0.21933526,1.53645160,0.00555697,0.16944674,0.22028345,0.26731645,0.10251957,0.36592208
0.49524762,2.38784911,0.22649886,1.56542492,0.00561258,0.17164955,0.21645222,0.27050730,0.10398219,0.36797672
0.50125063,2.42803111,0.23398545,1.60005751,0.00570709,0.17374038,0.21370373,0.27394224,0.10549543,0.37025343
0.50725363,2.47359461,0.24171780,1.63993912,0.00583786,0.17571464,0.21194934,0.27753751,0.10702135,0.37270454
0.51325663,2.52379936,0.24960915,1.68453114,0.00600203,0.17755906,0.21107973,0.28119927,0.10852051,0.37526992
0.51925963,2.57778325,0.25756639,1.73319016,0.00619672,0.17925196,0.21097067,0.28482731,0.10995334,0.37788054
0.52526263,2.63459925,0.26549355,1.78519441,0.00641934,0.18076420,0.21148903,0.28831919,0.11128155,0.38046226
0.53126563,2.69325463,0.27329539,1.83977206,0.00666778,0.18206057,0.21249887,0.29157439,0.11246960,0.38293970
0.53726863,2.75275046,0.28088090,1.89612985,0.00694070,0.18310162,0.21386721,0.29449854,0.11348605,0.38524007
0.54327164,2.81211968,0.28816654,1.95348065,0.00723771,0.18384586,0.21546935,0.29700722,0.11430484,0.38729659
0.54927464,2.87046158,0.29507905,2.01106870,0.00755958,0.18425216,0.21719359,0.29902936,0.11490640,0.38905136
0.55527764,2.92697114,0.30155761,2.06819134,0.00790835,0.18428217,0.21894499,0.30050997,0.11527842,0.39045761
0.56128064,2.98096185,0.30755537,2.12421623,0.00828743,0.18390272,0.22064829,0.30141204,0.11541638,0.39148103
0.56728364,3.03188100,0.31304007,2.17859341,0.00870160,0.18308796,0.22224968,0.30171760,0.11532373,0.39210032
0.57328664,3.07931675,0.31799396,2.23086190,0.00915694,0.18182116,0.22371755,0.30142784,0.11501163,0.39230686
0.57928964,3.12299711,0.32241282,2.28065072,0.00966067,0.18009605,0.22504209,0.30056221,0.11449837,0.39210353
0.58529265,3.16278109,0.32630432,2.32767467,0.01022089,0.17791764,0.22623390,0.29915677,0.11380845,0.39150286
0.59129565,3.19864295,0.32968575,2.37172567,0.01084633,0.17530243,0.22732162,0.29726167,0.11297124,0.39052461
0.59729865,3.23065085,0.33258130,2.41266035,0.01154586,0.17227806,0.22834880,0.29493806,0.11201949,0.38919303
0.60330165,3.25894148,0.33501916,2.45038523,0.01232810,0.16888237,0.22937012,0.29225452,0.11098758,0.38753393
0.60930465,3.28369258,0.33702850,2.48484062,0.01320086,0.16516195,0.23044716,0.28928331,0.10990974,0.38557187
0.61530765,3.30509512,0.33863667,2.51598471,0.01417062,0.16117030,0.23164399,0.28609653,0.10881816,0.38332757
0.62131066,3.32332732,0.33986677,2.54377894,0.01524196,0.15696567,0.23302271,0.28276259,0.10774130,0.38081592
0.62731366,3.33853196,0.34073572,2.56817595,0.01641707,0.15260865,0.23463934,0.27934295,0.10670237,0.37804447
0.63331666,3.35079870,0.34125310,2.58911092,0.01769522,0.14815982,0.23653998,0.27588952,0.10571801,0.37501278
0.63931966,3.36015235,0.34142063,2.60649701,0.01907237,0.14367736,0.23875779,0.27244275,0.10479738,0.37171247
0.64532266,3.36654802,0.34123256,2.62022514,0.02054089,0.13921496,0.24131063,0.26903050,0.10394167,0.36812817
0.65132566,3.36987305,0.34067678,2.63016824,0.02208933,0.13481997,0.24419973,0.26566780,0.10314396,0.36423910
0.65732866,3.36995586,0.33973664,2.63618936,0.02370246,0.13053195,0.24740926,0.26235732,0.10238954,0.36002135
0.66333167,3.36658065,0.33839339,2.63815333,0.02536133,0.12638175,0.25090702,0.25909080,0.10165671,0.35545064
0.66933467,3.35950716,0.33662898,2.63594073,0.02704362,0.12239094,0.25464606,0.25585097,0.10091783,0.35050537
0.67533767,3.34849397,0.33442912,2.62946340,0.02872409,0.11857188,0.25856732,0.25261413,0.10014080,0.34516976
0.68134067,3.33332376,0.33178639,2.61868005,0.03037519,0.11492812,0.26260293,0.24935302,0.09929074,0.33943694
0.68734367,3.31382881,0.32870310,2.60361103,0.03196784,0.11145533,0.26668027,0.24603989,0.09833176,0.33331164
0.69334667,3.28991514,0.32519383,2.58435099,0.03347231,0.10814249,0.27072631,0.24264960,0.09722890,0.32681248
0.69934967,3.26158363,0.32128741,2.56107855,0.03485913,0.10497344,0.27467222,0.23916241,0.09594993,0.31997356
0.70535268,3.22894675,0.31702811,2.53406216,0.03610014,0.10192850,0.27845775,0.23556652,0.09446706,0.31284529
0.71135568,3.19223988,0.31247621,2.50366174,0.03716942,0.09898627,0.28203535,0.23186001,0.09275841,0.30549437
0.71735868,3.15182644,0.30770754,2.47032574,0.03804429,0.09612530,0.28537354,0.22805216,0.09080925,0.29800290
0.72336168,3.10819637,0.30281225,2.43458379,0.03870606,0.09332581,0.28845950,0.22416402,0.08861284,0.29046664
0.72936468,3.06195803,0.29789277,2.39703504,0.03914084,0.09057103,0.29130054,0.22022834,0.08617089,0.28299244
0.73536768,3.01382379,0.29306096,2.35833295,0.03934002,0.08784849,0.29392436,0.21628856,0.08349375,0.27569502
0.74137069,2.96458986,0.28843469,2.31916695,0.03930060,0.08515091,0.29637803,0.21239725,0.08060010,0.26869311
0.74737369,2.91511151,0.28413388,2.28024197,0.03902537,0.08247676,0.29872571,0.20861388,0.07751635,0.26210525
0.75337669,2.86627445,0.28027623,2.24225663,0.03852280,0.07983059,0.30104505,0.20500200,0.07427578,0.25604528
0.75937969,2.81896395,0.27697282,2.20588113,0.03780670,0.07722294,0.30342264,0.20162613,0.07091730,0.25061791
0.76538269,2.77403275,0.27432372,2.17173549,0.03689577,0.07467003,0.30594845,0.19854842,0.06748419,0.24591427
0.77138569,2.73226939,0.27241380,2.14036924,0.03581286,0.07219314,0.30870979,0.19582522,0.06402260,0.24200795
0.77738869,2.69436801,0.27130895,2.11224307,0.03458419,0.06981780,0.31178495,0.19350385,0.06058007,0.23895142
0.78339170,2.66090114,0.27105280,2.08771325,0.03323840,0.06757277,0.31523694,0.19161957,0.05720404,0.23677319
0.78939470,2.63229627,0.27166414,2.06701922,0.03180554,0.06548895,0.31910770,0.19019308,0.05394046,0.23547571
0.79539770,2.60881741,0.27313509,2.05027466,0.03031609,0.06359821,0.32341312,0.18922859,0.05083252,0.23503419
0.80140070,2.59055222,0.27543017,2.03746255,0.02879998,0.06193216,0.32813914,0.18871254,0.04791954,0.23539636
0.80740370,2.57740533,0.27848624,2.02843410,0.02728564,0.06052104,0.33323936,0.18861313,0.04523612,0.23648320
0.81340670,2.56909801,0.28221341,2.02291168,0.02579927,0.05939256,0.33863413,0.18888064,0.04281145,0.23819070
0.81940970,2.56517442,0.28649687,2.02049573,0.02436408,0.05857096,0.34421142,0.18944855,0.04066886,0.24039251
0.82541271,2.56501410,0.29119961,2.02067530,0.02299985,0.05807610,0.34982942,0.19023541,0.03882555,0.24294347
0.83141571,2.56785036,0.29616590,2.02284207,0.02172252,0.05792274,0.35532070,0.19114750,0.03729262,0.24568387
0.83741871,2.57279392,0.30122556,2.02630745,0.02054404,0.05811998,0.36049796,0.19208192,0.03607514,0.24844432
0.84342171,2.57886091,0.30619869,2.03032220,0.01947233,0.05867084,0.36516086,0.19293026,0.03517247,0.25105097
0.84942471,2.58500423,0.31090084,2.03409804,0.01851145,0.05957199,0.36910384,0.19358251,0.03457865,0.25333104
0.85542771,2.59014722,0.31514845,2.03683072,0.01766184,0.06081370,0.37212431,0.19393106,0.03428287,0.25511826
0.86143072,2.59321821,0.31876424,2.03772371,0.01692069,0.06237986,0.37403105,0.19387467,0.03427005,0.25625813
0.86743372,2.59318489,0.32158248,2.03601180,0.01628246,0.06424821,0.37465213,0.19332219,0.03452137,0.25661282
0.87343672,2.58908713,0.32345393,2.03098403,0.01573939,0.06639070,0.37384221,0.19219589,0.03501485,0.25606542
0.87943972,2.58006711,0.32425019,2.02200495,0.01528207,0.06877395,0.37148868,0.19043414,0.03572598,0.25452341
0.88544272,2.56539563,0.32386739,2.00853367,0.01490001,0.07135990,0.36751647,0.18799362,0.03662821,0.25192129
0.89144572,2.54449388,0.32222908,1.99014005,0.01458220,0.07410652,0.36189122,0.18485060,0.03769352,0.24822218
0.89744872,2.51694974,0.31928817,1.96651744,0.01431768,0.07696865,0.35462080,0.18100151,0.03889292,0.24341846
0.90345173,2.48252840,0.31502791,1.93749158,0.01409595,0.07989890,0.34575505,0.17646278,0.04019691,0.23753132
0.90945473,2.44117685,0.30946190,1.90302531,0.01390739,0.08284874,0.33538389,0.17126981,0.04157598,0.23060937
0.91545773,2.39302244,0.30263310,1.86321905,0.01374363,0.08576946,0.32363383,0.16547536,0.04300101,0.22272639
0.92146073,2.33836575,0.29461193,1.81830706,0.01359771,0.08861340,0.31066329,0.15914730,0.04444372,0.21397826
0.92746373,2.27766813,0.28549367,1.76864954,0.01346431,0.09133497,0.29665678,0.15236592,0.04587710,0.20447937
0.93346673,2.21153470,0.27539503,1.71472106,0.01333973,0.09389184,0.28181841,0.14522093,0.04727576,0.19435858
0.93946973,2.14069355,0.26445031,1.65709572,0.01322194,0.09624598,0.26636503,0.13780829,0.04861638,0.18375488
0.94547274,2.06597212,0.25280720,1.59642956,0.01311042,0.09836465,0.25051923,0.13022700,0.04987803,0.17281310
0.95147574,1.98827157,0.24062229,1.53344103,0.01300605,0.10022126,0.23450264,0.12257599,0.05104255,0.16167966
0.95747874,1.90854030,0.22805671,1.46889011,0.01291081,0.10179611,0.21852973,0.11495131,0.05209480,0.15049868
0.96348174,1.82774753,0.21527178,1.40355693,0.01282758,0.10307694,0.20280231,0.10744356,0.05302293,0.13940847
0.96948474,1.74685774,0.20242510,1.33822063,0.01275980,0.10405923,0.18750493,0.10013581,0.05381855,0.12853856
0.97548774,1.66680700,0.18966686,1.27363918,0.01271117,0.10474634,0.17280133,0.09310197,0.05447689,0.11800734
0.98149075,1.58848175,0.17713687,1.21053092,0.01268532,0.10514937,0.15883193,0.08640563,0.05499676,0.10792038
0.98749375,1.51270062,0.16496207,1.14955830,0.01268557,0.10528675,0.14571234,0.08009942,0.05538056,0.09836939
0.99349675,1.44019987,0.15325465,1.09131447,0.01271460,0.10518365,0.13353295,0.07422480,0.05563416,0.08943183
0.99949975,1.37162263,0.14211094,1.03631301,0.01277432,0.10487115,0.12235945,0.06881237,0.05576667,0.08117117
1.00550275,1.30751209,0.13161082,0.98498103,0.01286564,0.10438515,0.11223404,0.06388249,0.05579016,0.07363760
1.01150575,1.24830877,0.12181785,0.93765585,0.01298844,0.10376524,0.10317749,0.05944625,0.05571940,0.06686935
1.01750875,1.19435150,0.11277989,0.89458518,0.01314153,0.10305328,0.09519155,0.05550663,0.05557141,0.06089416
1.02351176,1.14588200,0.10453024,0.85593050,0.01332271,0.10229209,0.08826180,0.05205994,0.05536514,0.05573124
1.02951476,1.10305251,0.09708920,0.82177348,0.01352891,0.10152397,0.08236069,0.04909724,0.05512097,0.05139318
1.03551776,1.06593594,0.09046590,0.79212491,0.01375637,0.10078928,0.07745066,0.04660587,0.05486040,0.04788800
1.04152076,1.03453796,0.08466038,0.76693551,0.01400087,0.10012515,0.07348715,0.04457088,0.05460552,0.04522112
1.04752376,1.00881009,0.07966571,0.74610810,0.01425804,0.09956418,0.07042147,0.04297637,0.05437872,0.04339712
1.05352676,0.98866338,0.07547019,0.72951040,0.01452364,0.09913343,0.06820341,0.04180670,0.05420221,0.04242132
1.05952976,0.97398152,0.07205933,0.71698758,0.01479386,0.09885351,0.06678341,0.04104747,0.05409770,0.04230091
1.06553277,0.96463293,0.06941779,0.70837420,0.01506561,0.09873792,0.06611448,0.04068625,0.05408603,0.04304576
1.07153577,0.96048099,0.06753082,0.70350458,0.01533679,0.09879262,0.06615353,0.04071309,0.05418677,0.04466878
1.07753877,0.96139194,0.06638560,0.70222123,0.01560646,0.09901584,0.06686235,0.04112071,0.05441787,0.04718574
1.08354177,0.96723996,0.06597196,0.70438090,0.01587502,0.09939822,0.06820809,0.04190444,0.05479530,0.05061464
1.08954477,0.97790929,0.06628284,0.70985797,0.01614422,0.09992305,0.07016328,0.04306188,0.05533265,0.05497460
1.09554777,0.99329318,0.06731419,0.71854504,0.01641719,0.10056697,0.07270548,0.04459228,0.05604072,0.06028426
1.10155078,1.01328996,0.06906455,0.73035096,0.01669830,0.10130070,0.07581655,0.04649574,0.05692716,0.06655984
1.10755378,1.03779653,0.07153416,0.74519629,0.01699301,0.10209013,0.07948163,0.04877218,0.05799607,0.07381283
1.11355678,1.06669979,0.07472376,0.76300693,0.01730761,0.10289753,0.08368782,0.05142023,0.05924772,0.08204750
1.11955978,1.09986672,0.07863316,0.78370618,0.01764889,0.10368291,0.08842278,0.05443598,0.06067820,0.09125830
1.12556278,1.13713399,0.08325964,0.80720614,0.01802385,0.10440554,0.09367323,0.05781183,0.06227932,0.10142725
1.13156578,1.17829787,0.08859625,0.83339903,0.01843929,0.10502551,0.09942343,0.06153528,0.06403850,0.11252161
1.13756878,1.22310553,0.09463021,0.86214920,0.01890143,0.10550531,0.10565379,0.06558795,0.06593890,0.12449173
1.14357179,1.27124848,0.10134148,0.89328668,0.01941560,0.10581146,0.11233971,0.06994480,0.06795969,0.13726952
1.14957479,1.32235899,0.10870163,0.92660272,0.01998591,0.10591599,0.11945060,0.07457353,0.07007650,0.15076745
1.15557779,1.37601025,0.11667304,0.96184811,0.02061494,0.10579786,0.12694940,0.07943447,0.07226215,0.16487826
1.16158079,1.43172048,0.12520873,0.99873443,0.02130361,0.10544424,0.13479232,0.08448064,0.07448749,0.17947559
1.16758379,1.48896156,0.13425259,1.03693858,0.02205102,0.10485155,0.14292925,0.08965840,0.07672249,0.19441537
1.17358679,1.54717185,0.14374031,1.07611061,0.02285443,0.10402633,0.15130446,0.09490831,0.07893753,0.20953830
1.17958979,1.60577309,0.15360098,1.11588454,0.02370926,0.10298579,0.15985790,0.10016652,0.08110472,0.22467305
