energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.37668834,3.13639111,0.03517709,0.09210039,0.26477014,0.00000000,0.01976587,2.32514256,1.20160689,0.29976291
-3.37068534,3.06197211,0.03417041,0.09220841,0.25299730,0.00000000,0.01985039,2.26935324,1.17646432,0.28817594
-3.36468234,2.99827054,0.03305010,0.09290222,0.24242407,0.00000000,0.01997921,2.22086883,1.15300481,0.27822395
-3.35867934,2.94506178,0.03183181,0.09417129,0.23305667,0.00000000,0.02015669,2.17953305,1.13117326,0.26986214
-3.35267634,2.90209925,0.03053301,0.09599649,0.22490503,0.00000000,0.02038699,2.14518789,1.11094543,0.26303591
-3.34667334,2.86910821,0.02917238,0.09834901,0.21798102,0.00000000,0.02067380,2.11767098,1.09232361,0.25768112
-3.34067034,2.84577971,0.02776920,0.10118950,0.21229678,0.00000000,0.02102022,2.09681231,1.07533107,0.25372467
-3.33466733,2.83176539,0.02634283,0.10446780,0.20786346,0.00000000,0.02142863,2.08243088,1.06000585,0.25108514
-3.32866433,2.82667400,0.02491217,0.10812305,0.20469029,0.00000000,0.02190063,2.07433166,1.04639416,0.24967381
-3.32266133,2.83007017,0.02349521,0.11208432,0.20278411,0.00000000,0.02243710,2.07230358,1.03454375,0.24939580
-3.31665833,2.84147599,0.02210868,0.11627182,0.20214923,0.00000000,0.02303825,2.07611863,1.02449773,0.25015149
-3.31065533,2.86037563,0.02076767,0.12059846,0.20278780,0.00000000,0.02370386,2.08553266,1.01628914,0.25183825
-3.30465233,2.88622309,0.01948549,0.12497197,0.20470036,0.00000000,0.02443346,2.10028773,1.00993645,0.25435231
-3.29864932,2.91845269,0.01827343,0.12929726,0.20788682,0.00000000,0.02522663,2.12011616,1.00544021,0.25759078
-3.29264632,2.95649193,0.01714072,0.13347908,0.21234739,0.00000000,0.02608333,2.14474589,1.00278100,0.26145382
-3.28664332,2.99977579,0.01609449,0.13742474,0.21808368,0.00000000,0.02700414,2.17390694,1.00191853,0.26584672
-3.28064032,3.04776164,0.01513987,0.14104690,0.22509953,0.00000000,0.02799063,2.20733820,1.00279189,0.27068191
-3.27463732,3.09994361,0.01428000,0.14426612,0.23340171,0.00000000,0.02904557,2.24479424,1.00532077,0.27588073
-3.26863432,3.15586552,0.01351627,0.14701322,0.24300014,0.00000000,0.03017309,2.28605130,1.00940746,0.28137491
-3.26263132,3.21513112,0.01284844,0.14923124,0.25390769,0.00000000,0.03137885,2.33091200,1.01493933,0.28710755
-3.25662831,3.27741109,0.01227487,0.15087689,0.26613938,0.00000000,0.03266992,2.37920821,1.02179168,0.29303371
-3.25062531,3.34244600,0.01179273,0.15192145,0.27971103,0.00000000,0.03405477,2.43080176,1.02983071,0.29912038
-3.24462231,3.41004498,0.01139827,0.15235120,0.29463728,0.00000000,0.03554295,2.48558278,1.03891634,0.30534590
-3.23861931,3.48008008,0.01108699,0.15216707,0.31092910,0.00000000,0.03714474,2.54346558,1.04890498,0.31169890
-3.23261631,3.55247659,0.01085394,0.15138396,0.32859087,0.00000000,0.03887075,2.60438241,1.05965199,0.31817669
-3.22661331,3.62719981,0.01069388,0.15002937,0.34761701,0.00000000,0.04073128,2.66827515,1.07101382,0.32478325
-3.22061031,3.70423914,0.01060149,0.14814173,0.36798857,0.00000000,0.04273575,2.73508558,1.08285000,0.33152687
-3.21460730,3.78359010,0.01057158,0.14576839,0.38966969,0.00000000,0.04489206,2.80474457,1.09502473,0.33841767
-3.20860430,3.86523552,0.01059917,0.14296339,0.41260425,0.00000000,0.04720584,2.87716083,1.10740828,0.34546496
-3.20260130,3.94912657,0.01067967,0.13978520,0.43671284,0.00000000,0.04967991,2.95220955,1.11987817,0.35267466
-3.19659830,4.03516453,0.01080894,0.13629447,0.46189022,0.00000000,0.05231357,3.02972155,1.13231998,0.36004690
-3.19059530,4.12318398,0.01098333,0.13255189,0.48800341,0.00000000,0.05510215,3.10947304,1.14462789,0.36757382
-3.18459230,4.21293783,0.01119969,0.12861633,0.51489054,0.00000000,0.05803659,3.19117653,1.15670477,0.37523777
-3.17858929,4.30408472,0.01145536,0.12454329,0.54236057,0.00000000,0.06110313,3.27447276,1.16846179,0.38300982
-3.17258629,4.39617879,0.01174808,0.12038357,0.57019380,0.00000000,0.06428315,3.35892392,1.17981733,0.39084876
-3.16658329,4.48866199,0.01207590,0.11618245,0.59814348,0.00000000,0.06755322,3.44400823,1.19069524,0.39870046
-3.16058029,4.58085911,0.01243705,0.11197911,0.62593815,0.00000000,0.07088522,3.52911585,1.20102236,0.40649777
-3.15457729,4.67197531,0.01282978,0.10780639,0.65328504,0.00000000,0.07424663,3.61354636,1.21072532,0.41416075
-3.14857429,4.76109652,0.01325214,0.10369091,0.67987413,0.00000000,0.07760105,3.69650802,1.21972666,0.42159740
-3.14257129,4.84719282,0.01370188,0.09965332,0.70538310,0.00000000,0.08090873,3.77711895,1.22794061,0.42870474
-3.13656828,4.92912494,0.01417616,0.09570881,0.72948284,0.00000000,0.08412727,3.85441099,1.23526862,0.43537032
-3.13056528,5.00565457,0.01467145,0.09186773,0.75184357,0.00000000,0.08721247,3.92733630,1.24159518,0.44147402
-3.12456228,5.07545861,0.01518334,0.08813622,0.77214130,0.00000000,0.09011919,3.99477756,1.24678412,0.44689031
-3.11855928,5.13714806,0.01570645,0.08451697,0.79006473,0.00000000,0.09280228,4.05556206,1.25067599,0.45149078
-3.11255628,5.18929167,0.01623436,0.08100988,0.80532218,0.00000000,0.09521757,4.10848014,1.25308689,0.45514699
-3.10655328,5.23044475,0.01675957,0.07761269,0.81764859,0.00000000,0.09732288,4.15230816,1.25380901,0.45773368
-3.10055028,5.25918287,0.01727360,0.07432162,0.82681238,0.00000000,0.09907898,4.18583610,1.25261337,0.45913216
-3.09454727,5.27414026,0.01776708,0.07113187,0.83262204,0.00000000,0.10045053,4.20789927,1.24925462,0.45923390
-3.08854427,5.27405203,0.01822995,0.06803812,0.83493216,0.00000000,0.10140700,4.21741362,1.24347818,0.45794428
-3.08254127,5.25779914,0.01865168,0.06503490,0.83364892,0.00000000,0.10192346,4.21341373,1.23502935,0.45518633
-3.07653827,5.22445468,0.01902159,0.06211701,0.82873473,0.00000000,0.10198128,4.19509194,1.22366426,0.45090429
-3.07053527,5.17332956,0.01932917,0.05927980,0.82021184,0.00000000,0.10156872,4.16183729,1.20916191,0.44506708
-3.06453227,5.10401565,0.01956445,0.05651955,0.80816497,0.00000000,0.10068138,4.11327241,1.19133700,0.43767122
-3.05852926,5.01642438,0.01971835,0.05383369,0.79274258,0.00000000,0.09932246,4.04928649,1.17005269,0.42874337
-3.05252626,4.91081847,0.01978305,0.05122108,0.77415685,0.00000000,0.09750286,3.97006272,1.14523255,0.41834211
-3.04652326,4.78783515,0.01975232,0.04868231,0.75268229,0.00000000,0.09524115,3.87609827,1.11687107,0.40655903
-3.04052026,4.64849909,0.01962176,0.04621987,0.72865292,0.00000000,0.09256325,3.76821575,1.08504206,0.39351887
-3.03451726,4.49422399,0.01938906,0.04383837,0.70245804,0.00000000,0.08950205,3.64756495,1.04990429,0.37937881
-3.02851426,4.32680205,0.01905413,0.04154468,0.67453675,0.00000000,0.08609678,3.51561437,1.01170413,0.36432679
-3.02251126,4.14838130,0.01861914,0.03934803,0.64537124,0.00000000,0.08239224,3.37413245,0.97077473,0.34857891
-3.01650825,3.96143126,0.01808853,0.03726003,0.61547900,0.00000000,0.07843794,3.22515892,0.92753191,0.33237597
-3.01050525,3.76869787,0.01746886,0.03529465,0.58540425,0.00000000,0.07428708,3.07096714,0.88246672,0.31597925
-3.00450225,3.57314922,0.01676866,0.03346806,0.55570860,0.00000000,0.06999553,2.91401863,0.83613505,0.29966564
-2.99849925,3.37791390,0.01599816,0.03179840,0.52696138,0.00000000,0.06562066,2.75691144,0.78914467,0.28372223
-2.99249625,3.18621404,0.01516895,0.03030553,0.49972960,0.00000000,0.06122035,2.60232406,0.74214032,0.26844060
-2.98649325,3.00129531,0.01429369,0.02901058,0.47456801,0.00000000,0.05685182,2.45295681,0.69578740,0.25411095
-2.98049025,2.82635601,0.01338568,0.02793552,0.45200920,0.00000000,0.05257070,2.31147246,0.65075496,0.24101608
-2.97448724,2.66447728,0.01245847,0.02710260,0.43255407,0.00000000,0.04843014,2.18043794,0.60769863,0.22942565
-2.96848424,2.51855640,0.01152555,0.02653377,0.41666281,0.00000000,0.04447997,2.06226858,0.56724402,0.21959047
-2.96248124,2.39124458,0.01059993,0.02625002,0.40474629,0.00000000,0.04076608,1.95917622,0.52997121,0.21173735
-2.95647824,2.28489048,0.00969387,0.02627076,0.39715830,0.00000000,0.03732987,1.87312218,0.49640073,0.20606417
-2.95047524,2.20149048,0.00881859,0.02661309,0.39418831,0.00000000,0.03420791,1.80577583,0.46698131,0.20273556
-2.94447224,2.14264601,0.00798409,0.02729115,0.39605520,0.00000000,0.03143157,1.75847923,0.44207969,0.20187904
-2.93846923,2.10952865,0.00719896,0.02831547,0.40290168,0.00000000,0.02902695,1.73221820,0.42197262,0.20358174
-2.93246623,2.10285280,0.00647033,0.02969236,0.41478964,0.00000000,0.02701474,1.72759973,0.40684107,0.20788773
-2.92646323,2.12285622,0.00580377,0.03142333,0.43169653,0.00000000,0.02541025,1.74483601,0.39676668,0.21479592
-2.92046023,2.16928839,0.00520333,0.03350461,0.45351269,0.00000000,0.02422337,1.78373488,0.39173041,0.22425867
-2.91445723,2.24140668,0.00467159,0.03592674,0.48003993,0.00000000,0.02345871,1.84369683,0.39161318,0.23618107
-2.90845423,2.33798050,0.00420974,0.03867422,0.51099133,0.00000000,0.02311556,1.92371862,0.39619861,0.25042093
-2.90245123,2.45730367,0.00381764,0.04172538,0.54599253,0.00000000,0.02318801,2.02240357,0.40517766,0.26678966
-2.89644822,2.59721507,0.00349403,0.04505227,0.58458458,0.00000000,0.02366494,2.13797882,0.41815495,0.28505395
-2.89044522,2.75512811,0.00323658,0.04862075,0.62622848,0.00000000,0.02453004,2.26831976,0.43465696,0.30493838
-2.88444222,2.92806907,0.00304207,0.05239069,0.67031167,0.00000000,0.02576185,2.41098178,0.45414172,0.32612906
-2.87843922,3.11272457,0.00290652,0.05631642,0.71615632,0.00000000,0.02733378,2.56323955,0.47601007,0.34827822
-2.87243622,3.30549807,0.00282531,0.06034725,0.76302972,0.00000000,0.02921420,2.72213375,0.49961823,0.37100984
-2.86643322,3.50257517,0.00279328,0.06442823,0.81015659,0.00000000,0.03136652,2.88452494,0.52429160,0.39392634
-2.86043022,3.69999697,0.00280491,0.06850106,0.85673320,0.00000000,0.03374950,3.04715419,0.54933953,0.41661606
-2.85442721,3.89374050,0.00285435,0.07250519,0.90194322,0.00000000,0.03631749,3.20670945,0.57407075,0.43866167
-2.84842421,4.07980472,0.00293555,0.07637901,0.94497487,0.00000000,0.03902099,3.35989651,0.59780921,0.45964917
-2.84242121,4.25430024,0.00304237,0.08006128,0.98503919,0.00000000,0.04180721,3.50351303,0.61990986,0.47917734
-2.83641821,4.41354043,0.00316865,0.08349256,1.02138872,0.00000000,0.04462092,3.63452371,0.63977407,0.49686743
-2.83041521,4.55413136,0.00330832,0.08661681,1.05333634,0.00000000,0.04740534,3.75013443,0.65686411,0.51237267
-2.82441221,4.67305782,0.00345548,0.08938294,1.08027345,0.00000000,0.05010332,3.84786314,0.67071636,0.52538750
-2.81840920,4.76776242,0.00360451,0.09174646,1.10168706,0.00000000,0.05265849,3.92560504,0.68095275,0.53565598
-2.81240620,4.83621510,0.00375013,0.09367097,1.11717508,0.00000000,0.05501662,3.98168975,0.68729008,0.54297934
-2.80640320,4.87697033,0.00388757,0.09512967,1.12645927,0.00000000,0.05712697,4.01492829,0.68954687,0.54722207
-2.80040020,4.88920968,0.00401259,0.09610661,1.12939528,0.00000000,0.05894365,4.02464794,0.68764755,0.54831662
-2.79439720,4.87276817,0.00412163,0.09659787,1.12597944,0.00000000,0.06042693,4.01071361,0.68162376,0.54626623
-2.78839420,4.82814291,0.00421187,0.09661238,1.11635179,0.00000000,0.06154442,3.97353461,0.67161290,0.54114599
-2.78239120,4.75648376,0.00428132,0.09617257,1.10079534,0.00000000,0.06227206,3.91405640,0.65785382,0.53310189
-2.77638819,4.65956591,0.00432888,0.09531469,1.07973134,0.00000000,0.06259497,3.83373747,0.64067999,0.52234790
-2.77038519,4.53974534,0.00435442,0.09408875,1.05371064,0.00000000,0.06250793,3.73451203,0.62051042,0.50916122
-2.76438219,4.39989865,0.00435877,0.09255817,1.02340147,0.00000000,0.06201567,3.61873980,0.59783863,0.49387575
-2.75837919,4.24334923,0.00434382,0.09079909,0.98957387,0.00000000,0.06113283,3.48914446,0.57322014,0.47687406
-2.75237619,4.07378228,0.00431240,0.08889926,0.95308120,0.00000000,0.05988356,3.34874315,0.54725898,0.45857801
-2.74637319,3.89515171,0.00426839,0.08695666,0.91483947,0.00000000,0.05830089,3.20076915,0.52059356,0.43943845
-2.74037019,3.71158165,0.00421658,0.08507772,0.87580487,0.00000000,0.05642583,3.04859049,0.49388247,0.41992420
-2.73436718,3.52726596,0.00416266,0.08337532,0.83695036,0.00000000,0.05430621,2.89562691,0.46779049,0.40051063
-2.72836418,3.34636861,0.00411314,0.08196642,0.79924188,0.00000000,0.05199535,2.74526800,0.44297517,0.38166834
-2.72236118,3.17292771,0.00407522,0.08096954,0.76361494,0.00000000,0.04955059,2.60079453,0.42007427,0.36385196
-2.71635818,3.01076580,0.00405676,0.08050194,0.73095217,0.00000000,0.04703178,2.46530536,0.39969418,0.34748966
-2.71035518,2.86340850,0.00406608,0.08067677,0.70206242,0.00000000,0.04449969,2.34165168,0.38239950,0.33297336
-2.70435218,2.73401318,0.00411191,0.08160002,0.67766193,0.00000000,0.04201452,2.23237987,0.36870374,0.32065014
-2.69834917,2.62530906,0.00420318,0.08336746,0.65835809,0.00000000,0.03963441,2.13968424,0.35906115,0.31081471
-2.69234617,2.53954956,0.00434894,0.08606165,0.64463603,0.00000000,0.03741420,2.06537028,0.35385964,0.30370340
-2.68634317,2.47847739,0.00455819,0.08974897,0.63684840,0.00000000,0.03540415,2.01082875,0.35341481,0.29948955
-2.68034017,2.44330260,0.00483971,0.09447696,0.63520852,0.00000000,0.03364906,1.97702072,0.35796478,0.29828053
-2.67433717,2.43469335,0.00520190,0.10027183,0.63978695,0.00000000,0.03218737,1.96447323,0.36766615,0.30011632
-2.66833417,2.45277909,0.00565267,0.10713640,0.65051168,0.00000000,0.03105060,1.97328525,0.38259071,0.30496971
-2.66233117,2.49716548,0.00619919,0.11504848,0.66717166,0.00000000,0.03026289,2.00314311,0.40272325,0.31274819
-2.65632816,2.56696034,0.00684776,0.12395988,0.68942376,0.00000000,0.02984076,2.05334479,0.42796033,0.32329727
-2.65032516,2.66080971,0.00760366,0.13379600,0.71680288,0.00000000,0.02979302,2.12283185,0.45811032,0.33640543
-2.64432216,2.77694289,0.00847091,0.14445623,0.74873486,0.00000000,0.03012085,2.21022827,0.49289463,0.35181028
-2.63831916,2.91322537,0.00945215,0.15581509,0.78455211,0.00000000,0.03081797,2.31388470,0.53195063,0.36920616
-2.63231616,3.06721827,0.01054848,0.16772424,0.82351121,0.00000000,0.03187098,2.43192714,0.57483600,0.38825259
-2.62631316,3.23624289,0.01175925,0.18001530,0.86481234,0.00000000,0.03325975,2.56230862,0.62103505,0.40858375
-2.62031016,3.41744860,0.01308202,0.19250346,0.90761972,0.00000000,0.03495797,2.70286242,0.66996674,0.42981840
-2.61430715,3.60788259,0.01451235,0.20499186,0.95108274,0.00000000,0.03693368,2.85135563,0.72099465,0.45157021
-2.60830415,3.80455945,0.01604380,0.21727658,0.99435693,0.00000000,0.03914995,3.00554127,0.77343855,0.47345805
-2.60230115,4.00452867,0.01766783,0.22915199,1.03662435,0.00000000,0.04156560,3.16320785,0.82658767,0.49511597
-2.59629815,4.20493824,0.01937383,0.24041658,1.07711259,0.00000000,0.04413594,3.32222475,0.87971507,0.51620243
-2.59029515,4.40309237,0.02114916,0.25087862,1.11511197,0.00000000,0.04681362,3.48058224,0.93209294,0.53640871
-2.58429215,4.59650158,0.02297923,0.26036186,1.14999021,0.00000000,0.04954944,3.63642500,0.98300817,0.55546581
-2.57828914,4.78292365,0.02484764,0.26871067,1.18120436,0.00000000,0.05229327,3.78807821,1.03177776,0.57314996
-2.57228614,4.96039416,0.02673641,0.27579463,1.20830936,0.00000000,0.05499489,3.93406554,1.07776352,0.58928623
-2.56628314,5.12724577,0.02862620,0.28151227,1.23096325,0.00000000,0.05760496,4.07311873,1.12038531,0.60375029
-2.56028014,5.28211588,0.03049661,0.28579372,1.24892887,0.00000000,0.06007588,4.20417878,1.15913248,0.61646813
-2.55427714,5.42394270,0.03232655,0.28860225,1.26207198,0.00000000,0.06236264,4.32638903,1.19357303,0.62741388
-2.54827414,5.55195034,0.03409455,0.28993462,1.27035632,0.00000000,0.06442366,4.43908096,1.22335993,0.63660572
-2.54227114,5.66562413,0.03577922,0.28982007,1.27383558,0.00000000,0.06622155,4.54175367,1.24823474,0.64410021
-2.53626813,5.76467778,0.03735962,0.28831821,1.27264308,0.00000000,0.06772377,4.63404846,1.26802808,0.64998519
-2.53026513,5.84901420,0.03881569,0.28551574,1.26697949,0.00000000,0.06890322,4.71572015,1.28265728,0.65437175
-2.52426213,5.91868264,0.04012863,0.28152231,1.25709937,0.00000000,0.06973866,4.78660674,1.29212137,0.65738559
-2.51825913,5.97383439,0.04128130,0.27646561,1.24329710,0.00000000,0.07021509,4.84659950,1.29649374,0.65915818
-2.51225613,6.01467972,0.04225856,0.27048601,1.22589295,0.00000000,0.07032387,4.89561504,1.29591303,0.65981825
-2.50625313,6.04144858,0.04304755,0.26373101,1.20521982,0.00000000,0.07006283,4.93357123,1.29057267,0.65948402
-2.50025013,6.05435731,0.04363798,0.25634973,1.18161132,0.00000000,0.06943607,4.96036843,1.28070995,0.65825650
-2.49424712,6.05358319,0.04402226,0.24848778,1.15539155,0.00000000,0.06845380,4.97587711,1.26659485,0.65621429
-2.48824412,6.03924835,0.04419570,0.24028265,1.12686704,0.00000000,0.06713188,4.97993278,1.24851961,0.65341007
-2.48224112,6.01141383,0.04415652,0.23185991,1.09632094,0.00000000,0.06549135,4.97233848,1.22678923,0.64986896
-2.47623812,5.97008406,0.04390586,0.22333027,1.06400962,0.00000000,0.06355775,4.95287491,1.20171353,0.64558889
-2.47023512,5.91522142,0.04344772,0.21478768,1.03016161,0.00000000,0.06136048,4.92131752,1.17360088,0.64054273
-2.46423212,5.84676977,0.04278887,0.20630850,0.99497861,0.00000000,0.05893198,4.87745970,1.14275395,0.63468238
-2.45822911,5.76468550,0.04193862,0.19795160,0.95863843,0.00000000,0.05630693,4.82114059,1.10946727,0.62794424
-2.45222611,5.66897406,0.04090864,0.18975956,0.92129924,0.00000000,0.05352143,4.75227605,1.07402671,0.62025596
-2.44622311,5.55972961,0.03971272,0.18176055,0.88310491,0.00000000,0.05061216,4.67089071,1.03671047,0.61154409
-2.44022011,5.43717520,0.03836642,0.17397103,0.84419086,0.00000000,0.04761565,4.57714924,0.99779139,0.60174212
-2.43421711,5.30170101,0.03688681,0.16639890,0.80468993,0.00000000,0.04456746,4.47138481,0.95754020,0.59079859
-2.42821411,5.15389812,0.03529215,0.15904708,0.76473793,0.00000000,0.04150164,4.35412287,0.91622919,0.57868480
-2.42221111,4.99458561,0.03360149,0.15191715,0.72447838,0.00000000,0.03845005,4.22609861,0.87413619,0.56540173
-2.41620810,4.82482921,0.03183442,0.14501317,0.68406626,0.00000000,0.03544197,4.08826684,0.83154820,0.55098588
-2.41020510,4.64595017,0.03001067,0.13834520,0.64367045,0.00000000,0.03250372,3.94180332,0.78876465,0.53551371
-2.40420210,4.45952372,0.02814981,0.13193273,0.60347490,0.00000000,0.02965835,3.78809711,0.74610003,0.51910455
-2.39819910,4.26736689,0.02627096,0.12580770,0.56367834,0.00000000,0.02692555,3.62873397,0.70388574,0.50192175
-2.39219610,4.07151620,0.02439248,0.12001724,0.52449285,0.00000000,0.02432158,3.46547130,0.66247127,0.48417227
-2.38619310,3.87419637,0.02253172,0.11462597,0.48614121,0.00000000,0.02185925,3.30020558,0.62222475,0.46610452
-2.38019010,3.67778133,0.02070482,0.10971792,0.44885349,0.00000000,0.01954813,3.13493369,0.58353306,0.44800479
-2.37418709,3.48474972,0.01892647,0.10539818,0.41286300,0.00000000,0.01739465,2.97170959,0.54680179,0.43019245
-2.36818409,3.29763675,0.01720980,0.10179412,0.37840194,0.00000000,0.01540240,2.81259845,0.51245518,0.41301398
-2.36218109,3.11898483,0.01556625,0.09905645,0.34569703,0.00000000,0.01357239,2.65962994,0.48093643,0.39683646
-2.35617809,2.95129506,0.01400551,0.09735989,0.31496542,0.00000000,0.01190335,2.51475274,0.45270838,0.38204047
-2.35017509,2.79698176,0.01253546,0.09690374,0.28641099,0.00000000,0.01039210,2.37979217,0.42825491,0.36901293
-2.34417209,2.65833153,0.01116223,0.09791203,0.26022132,0.00000000,0.00903384,2.25641230,0.40808289,0.35813999
-2.33816908,2.53746844,0.00989023,0.10063348,0.23656535,0.00000000,0.00782254,2.14608420,0.39272469,0.34980029
-2.33216608,2.43632611,0.00872224,0.10534102,0.21559178,0.00000000,0.00675119,2.05006102,0.38274092,0.34435874
-2.32616308,2.35662701,0.00765951,0.11233074,0.19742816,0.00000000,0.00581214,1.96936068,0.37872307,0.34216088
-2.32016008,2.29986900,0.00670195,0.12192028,0.18218062,0.00000000,0.00499736,1.90475629,0.38129558,0.34352798
-2.31415708,2.26731844,0.00584826,0.13444634,0.16993407,0.00000000,0.00429867,1.85677410,0.39111663,0.34875276
-2.30815408,2.26000884,0.00509608,0.15026122,0.16075265,0.00000000,0.00370796,1.82569852,0.40887708,0.35809579
-2.30215108,2.27874385,0.00444225,0.16972810,0.15468032,0.00000000,0.00321734,1.81158329,0.43529672,0.37178238
-2.29614807,2.32410294,0.00388289,0.19321514,0.15174143,0.00000000,0.00281926,1.81426768,0.47111729,0.38999993
-2.29014507,2.39644816,0.00341361,0.22108795,0.15194093,0.00000000,0.00250663,1.83339662,0.51709159,0.41289546
-2.28414207,2.49593044,0.00302968,0.25370072,0.15526425,0.00000000,0.00227286,1.86844318,0.57396821,0.44057331
-2.27813907,2.62249392,0.00272611,0.29138573,0.16167675,0.00000000,0.00211188,1.91873225,0.64247178,0.47309281
-2.27213607,2.77587716,0.00249777,0.33444159,0.17112250,0.00000000,0.00201813,1.98346400,0.72327864,0.51046592
-2.26613307,2.95561050,0.00233951,0.38312028,0.18352268,0.00000000,0.00198657,2.06173600,0.81698833,0.55265458
-2.26013007,3.16100926,0.00224615,0.43761340,0.19877351,0.00000000,0.00201253,2.15256298,0.92409165,0.59956807
-2.25412706,3.39116283,0.00221257,0.49803812,0.21674377,0.00000000,0.00209175,2.25489362,1.04493631,0.65106026
-2.24812406,3.64492061,0.00223369,0.56442337,0.23727242,0.00000000,0.00222019,2.36762376,1.17969155,0.70692694
-2.24212106,3.92087584,0.00230445,0.63669692,0.26016613,0.00000000,0.00239401,2.48960593,1.32831351,0.76690346
-2.23611806,4.21734909,0.00241983,0.71467418,0.28519730,0.00000000,0.00260945,2.61965532,1.49051321,0.83066292
-2.23011506,4.53237348,0.00257482,0.79804940,0.31210273,0.00000000,0.00286275,2.75655257,1.66572927,0.89781525
-2.22411206,4.86368389,0.00276434,0.88639010,0.34058318,0.00000000,0.00315006,2.89904397,1.85310754,0.96790746
-2.21810905,5.20871250,0.00298329,0.97913547,0.37030414,0.00000000,0.00346739,3.04584005,2.05148957,1.04042537
-2.21210605,5.56459305,0.00322649,1.07559918,0.40089792,0.00000000,0.00381057,3.19561329,2.25941180,1.11479720
-2.20610305,5.92817574,0.00348870,1.17497727,0.43196735,0.00000000,0.00417526,3.34699629,2.47511668,1.19039916
-2.20010005,6.29605432,0.00376463,1.27636112,0.46309101,0.00000000,0.00455688,3.49858128,2.69657693,1.26656327
-2.19409705,6.66460655,0.00404900,1.37875563,0.49383007,0.00000000,0.00495075,3.64892207,2.92153273,1.34258739
-2.18809405,7.03004796,0.00433655,1.48110217,0.52373658,0.00000000,0.00535207,3.79653924,3.14754182,1.41774745
-2.18209105,7.38849858,0.00462218,1.58230580,0.55236310,0.00000000,0.00575605,3.93992927,3.37204097,1.49131162
-2.17608804,7.73606098,0.00490097,1.68126578,0.57927325,0.00000000,0.00615798,4.07757805,3.59241699,1.56255608
-2.17008504,8.06890740,0.00516834,1.77690829,0.60405286,0.00000000,0.00655338,4.20797870,3.80608458,1.63078186
-2.16408204,8.38337276,0.00542013,1.86821996,0.62632133,0.00000000,0.00693810,4.32965371,4.01056782,1.69533226
-2.15807904,8.67604986,0.00565269,1.95428066,0.64574267,0.00000000,0.00730842,4.44118053,4.20358147,1.75560989
-2.15207604,8.94388242,0.00586303,2.03429407,0.66203565,0.00000000,0.00766124,4.54122002,4.38310834,1.81109285
-2.14607304,9.18425150,0.00604884,2.10761430,0.67498272,0.00000000,0.00799409,4.62854640,4.54746861,1.86134906
-2.14007004,9.39505092,0.00620863,2.17376720,0.68443708,0.00000000,0.00830525,4.70207738,4.69537736,1.90604808
-2.13406703,9.57474735,0.00634170,2.23246516,0.69032765,0.00000000,0.00859380,4.76090309,4.82598708,1.94496964
-2.12806403,9.72242168,0.00644819,2.28361424,0.69266152,0.00000000,0.00885960,4.80431210,4.93891249,1.97800851
-2.12206103,9.83778868,0.00652908,2.32731314,0.69152376,0.00000000,0.00910326,4.83181321,5.03423571,2.00517504
-2.11605803,9.92119341,0.00658606,2.36384385,0.68707452,0.00000000,0.00932612,4.84315164,5.11249113,2.02659148
-2.11005503,9.97358374,0.00662153,2.39365409,0.67954349,0.00000000,0.00953008,4.83831859,5.17463020,2.04248382
-2.10405203,9.99645960,0.00663842,2.41733224,0.66922190,0.00000000,0.00971750,4.81755335,5.22196728,2.05316965
-2.09804902,9.99180108,0.00664009,2.43557594,0.65645238,0.00000000,0.00989103,4.78133780,5.25610918,2.05904230
-2.09204602,9.96197835,0.00663014,2.44915574,0.64161724,0.00000000,0.01005341,4.73038310,5.27887147,2.06055216
-2.08604302,9.90964774,0.00661225,2.45887546,0.62512549,0.00000000,0.01020730,4.66560930,5.29218575,2.05818582
-2.08004002,9.83763871,0.00659003,2.46553147,0.60739931,0.00000000,0.01035509,4.58811853,5.29800239,2.05244418
-2.07403702,9.74883749,0.00656683,2.46987260,0.58886059,0.00000000,0.01049871,4.49916306,5.29819372,2.04382053
-2.06803402,9.64607287,0.00654558,2.47256297,0.56991796,0.00000000,0.01063947,4.40010969,5.29446252,2.03277962
-2.06203102,9.53200981,0.00652871,2.47414946,0.55095510,0.00000000,0.01077799,4.29240206,5.28826053,2.01973893
-2.05602801,9.40905614,0.00651800,2.47503568,0.53232051,0.00000000,0.01091410,4.17752256,5.28072106,2.00505282
-2.05002501,9.27928649,0.00651457,2.47546348,0.51431943,0.00000000,0.01104680,4.05695550,5.27260927,1.98900053
-2.04402201,9.14438729,0.00651882,2.47550327,0.49720785,0.00000000,0.01117436,3.93215304,5.26429236,1.97177860
-2.03801901,9.00562461,0.00653046,2.47505341,0.48118898,0.00000000,0.01129430,3.80450511,5.25573139,1.95349785
-2.03201601,8.86383621,0.00654858,2.47384870,0.46641206,0.00000000,0.01140363,3.67531433,5.24649472,1.93418532
-2.02601301,8.71944710,0.00657173,2.47147765,0.45297336,0.00000000,0.01149894,3.54577652,5.23579236,1.91379062
-2.02001001,8.57250700,0.00659802,2.46740736,0.44091927,0.00000000,0.01157669,3.41696697,5.22252930,1.89219666
-2.01400700,8.42274682,0.00662531,2.46101496,0.43025097,0.00000000,0.01163334,3.28983254,5.20537466,1.86923376
