energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-0.11105553,2.21152485,0.00266235,0.09684041,0.01007297,0.01174814,0.28613467,0.07712483,1.69229999
-0.10505253,2.19599038,0.00269931,0.08896145,0.01037544,0.01128191,0.28146222,0.07252977,1.69212915
-0.09904952,2.17661926,0.00274409,0.08180304,0.01069105,0.01088010,0.27695670,0.06829808,1.68731519
-0.09304652,2.15326516,0.00279764,0.07535139,0.01102404,0.01054084,0.27262091,0.06443426,1.67775751
-0.08704352,2.12597392,0.00286095,0.06959185,0.01137930,0.01026228,0.26847870,0.06094581,1.66351976
-0.08104052,2.09499481,0.00293507,0.06451184,0.01176220,0.01004275,0.26457745,0.05784487,1.64483417
-0.07503752,2.06078160,0.00302104,0.06010344,0.01217838,0.00988096,0.26098922,0.05514961,1.62209797
-0.06903452,2.02398373,0.00311980,0.05636554,0.01263347,0.00977607,0.25781063,0.05288520,1.59586226
-0.06303152,1.98542853,0.00323212,0.05330559,0.01313283,0.00972774,0.25516170,0.05108462,1.56681412
-0.05702851,1.94609596,0.00335855,0.05094091,0.01368121,0.00973613,0.25318360,0.04978902,1.53575319
-0.05102551,1.90708743,0.00349930,0.04929955,0.01428249,0.00980184,0.25203572,0.04904795,1.50356398
-0.04502251,1.86959099,0.00365420,0.04842088,0.01493940,0.00992582,0.25189215,0.04891926,1.47118577
-0.03901951,1.83484463,0.00382262,0.04835575,0.01565332,0.01010932,0.25293787,0.04946877,1.43958160
-0.03301651,1.80410009,0.00400344,0.04916633,0.01642410,0.01035375,0.25536483,0.05076976,1.40970804
-0.02701351,1.77858872,0.00419500,0.05092571,0.01725005,0.01066061,0.25936817,0.05290225,1.38248738
-0.02101051,1.75949108,0.00439511,0.05371710,0.01812789,0.01103143,0.26514264,0.05595200,1.35878334
-0.01500750,1.74791145,0.00460109,0.05763281,0.01905293,0.01146768,0.27287940,0.06000931,1.33938139
-0.00900450,1.74485783,0.00480980,0.06277283,0.02001927,0.01197080,0.28276313,0.06516754,1.32497422
-0.00300150,1.75122781,0.00501773,0.06924310,0.02102011,0.01254214,0.29496945,0.07152134,1.31615269
0.00300150,1.76779985,0.00522109,0.07715331,0.02204817,0.01318304,0.30966264,0.07916452,1.31340194
0.00900450,1.79522943,0.00541591,0.08661445,0.02309609,0.01389483,0.32699335,0.08818763,1.31710230
0.01500750,1.83404904,0.00559824,0.09773573,0.02415699,0.01467890,0.34709635,0.09867510,1.32753407
0.02101051,1.88467058,0.00576422,0.11062122,0.02522493,0.01553675,0.37008797,0.11070213,1.34488515
0.02701351,1.94738889,0.00591025,0.12536603,0.02629539,0.01647001,0.39606322,0.12433119,1.36926027
0.03301651,2.02238487,0.00603313,0.14205207,0.02736569,0.01748044,0.42509231,0.13960832,1.40069066
0.03901951,2.10972697,0.00613021,0.16074358,0.02843533,0.01856994,0.45721665,0.15655922,1.43914280
0.04502251,2.20936985,0.00619944,0.18148244,0.02950618,0.01974040,0.49244418,0.17518538,1.48452527
0.05102551,2.32114955,0.00623948,0.20428339,0.03058258,0.02099364,0.53074414,0.19546024,1.53669287
0.05702851,2.44477479,0.00624978,0.22912938,0.03167121,0.02233120,0.57204153,0.21732571,1.59544733
0.06303152,2.57981446,0.00623054,0.25596717,0.03278085,0.02375406,0.61621121,0.24068906,1.66053452
0.06903452,2.72568202,0.00618274,0.28470342,0.03392196,0.02526241,0.66307228,0.26542057,1.73163810
0.07503752,2.88161763,0.00610805,0.31520145,0.03510606,0.02685528,0.71238282,0.29135198,1.80837029
0.08104052,3.04666955,0.00600882,0.34727892,0.03634504,0.02853023,0.76383554,0.31827593,1.89026042
0.08704352,3.21967643,0.00588789,0.38070656,0.03765028,0.03028293,0.81705470,0.34594663,1.97674228
0.09304652,3.39925246,0.00574854,0.41520817,0.03903180,0.03210687,0.87159477,0.37408179,2.06714164
0.09904952,3.58377725,0.00559429,0.45046206,0.04049728,0.03399302,0.92694113,0.40236583,2.16066531
0.10505253,3.77139233,0.00542881,0.48610396,0.04205118,0.03592960,0.98251315,0.43045456,2.25639298
0.11105553,3.96000606,0.00525573,0.52173147,0.04369394,0.03790190,1.03766994,0.45798106,2.35327334
0.11705853,4.14730808,0.00507853,0.55691008,0.04542125,0.03989222,1.09171876,0.48456278,2.45012549
0.12306153,4.33079441,0.00490038,0.59118067,0.04722352,0.04187991,1.14392620,0.50980967,2.54564663
0.12906453,4.50780334,0.00472408,0.62406829,0.04908562,0.04384157,1.19353185,0.53333310,2.63842639
0.13506753,4.67556209,0.00455195,0.65509216,0.05098679,0.04575137,1.23976429,0.55475529,2.72696829
0.14107054,4.83124310,0.00438580,0.68377646,0.05290085,0.04758146,1.28185889,0.57371892,2.80971771
0.14707354,4.97202876,0.00422686,0.70966175,0.05479671,0.04930261,1.31907683,0.58989666,2.88509605
0.15307654,5.09518230,0.00407582,0.73231654,0.05663906,0.05088487,1.35072488,0.60300012,2.95153978
0.15907954,5.19812247,0.00393285,0.75134871,0.05838940,0.05229837,1.37617492,0.61278813,3.00754317
0.16508254,5.27849901,0.00379762,0.76641633,0.06000722,0.05351416,1.39488273,0.61907371,3.05170280
0.17108554,5.33426588,0.00366942,0.77723747,0.06145134,0.05450512,1.40640511,0.62172971,3.08276219
0.17708854,5.36374905,0.00354720,0.78359868,0.06268138,0.05524683,1.41041457,0.62069282,3.09965434
0.18309155,5.36570573,0.00342970,0.78536172,0.06365920,0.05571838,1.40671114,0.61596567,3.10154037
0.18909455,5.33937227,0.00331549,0.78246824,0.06435038,0.05590319,1.39523047,0.60761706,3.08784227
0.19509755,5.28449831,0.00320314,0.77494230,0.06472558,0.05578963,1.37604804,0.59578028,3.05826816
0.20110055,5.20136543,0.00309124,0.76289044,0.06476167,0.05537150,1.34937912,0.58064946,3.01282879
0.20710355,5.09078904,0.00297853,0.74649938,0.06444273,0.05464839,1.31557439,0.56247428,2.95184424
0.21310655,4.95410324,0.00286395,0.72603135,0.06376071,0.05362581,1.27511145,0.54155302,2.87594043
0.21910955,4.79312893,0.00274666,0.70181716,0.06271585,0.05231513,1.22858240,0.51822439,2.78603546
0.22511256,4.61012637,0.00262614,0.67424736,0.06131674,0.05073332,1.17667797,0.49285841,2.68331610
0.23111556,4.40773405,0.00250213,0.64376168,0.05958005,0.04890250,1.12016895,0.46584653,2.56920568
0.23711856,4.18889625,0.00237470,0.61083731,0.05753004,0.04684933,1.05988543,0.43759165,2.44532435
0.24312156,3.95678236,0.00224418,0.57597625,0.05519769,0.04460423,0.99669485,0.40849806,2.31344374
0.24912456,3.71470111,0.00211117,0.53969245,0.05261967,0.04220052,0.93147958,0.37896193,2.17543763
0.25512756,3.46601316,0.00197648,0.50249897,0.04983715,0.03967343,0.86511490,0.34936245,2.03323089
0.26113057,3.21404547,0.00184109,0.46489578,0.04689439,0.03705919,0.79844823,0.32005408,1.88874855
0.26713357,2.96201049,0.00170610,0.42735858,0.04383740,0.03439396,0.73228022,0.29135988,1.74386710
0.27313657,2.71293311,0.00157269,0.39032892,0.04071252,0.03171296,0.66734839,0.26356638,1.60036968
0.27913957,2.46958757,0.00144203,0.35420601,0.03756512,0.02904958,0.60431367,0.23691975,1.45990670
0.28514257,2.23444619,0.00131529,0.31934036,0.03443834,0.02643466,0.54375026,0.21162357,1.32396306
0.29114557,2.00964091,0.00119355,0.28602933,0.03137207,0.02389586,0.48613886,0.18783795,1.19383272
0.29714857,1.79693819,0.00107777,0.25451465,0.02840207,0.02145718,0.43186323,0.16568005,1.07060097
0.30315158,1.59772709,0.00096879,0.22498184,0.02555933,0.01913870,0.38121009,0.14522579,0.95513463
0.30915458,1.41301968,0.00086728,0.19756140,0.02286958,0.01695634,0.33437187,0.12651253,0.84807954
0.31515758,1.24346291,0.00077374,0.17233148,0.02035312,0.01492195,0.29145201,0.10954266,0.74986504
0.32116058,1.08935994,0.00068849,0.14932186,0.01802478,0.01304333,0.25247242,0.09428770,0.66071432
0.32716358,0.95069952,0.00061168,0.12851900,0.01589403,0.01132456,0.21738248,0.08069283,0.58065985
0.33316658,0.82719118,0.00054329,0.10987167,0.01396536,0.00976624,0.18606919,0.06868164,0.50956264
0.33916958,0.71830449,0.00048316,0.09329717,0.01223867,0.00836599,0.15836781,0.05816080,0.44713415
0.34517259,0.62331035,0.00043097,0.07868751,0.01070982,0.00711879,0.13407278,0.04902461,0.39296002
0.35117559,0.54132272,0.00038632,0.06591567,0.00937120,0.00601755,0.11294822,0.04115927,0.34652420
0.35717859,0.47133918,0.00034867,0.05484139,0.00821240,0.00505351,0.09473792,0.03444667,0.30723303
0.36318159,0.41227933,0.00031744,0.04531659,0.00722077,0.00421673,0.07917438,0.02876779,0.27443815
0.36918459,0.36301988,0.00029198,0.03719015,0.00638209,0.00349652,0.06598685,0.02400552,0.24745798
0.37518759,0.32242591,0.00027161,0.03031202,0.00568111,0.00288180,0.05490815,0.02004702,0.22559710
0.38119060,0.28937791,0.00025566,0.02453658,0.00510207,0.00236145,0.04568028,0.01678551,0.20816348
0.38719360,0.26279449,0.00024343,0.01972535,0.00462918,0.00192459,0.03805885,0.01412162,0.19448323
0.39319660,0.24165078,0.00023425,0.01574897,0.00424698,0.00156080,0.03181629,0.01196423,0.18391308
0.39919960,0.22499269,0.00022750,0.01248853,0.00394073,0.00126028,0.02674414,0.01023105,0.17585041
0.40520260,0.21194750,0.00022259,0.00983641,0.00369659,0.00101399,0.02265431,0.00884873,0.16974117
0.41120560,0.20173105,0.00021898,0.00769656,0.00350187,0.00081371,0.01937962,0.00775283,0.16508573
0.41720860,0.19365194,0.00021620,0.00598446,0.00334515,0.00065207,0.01677373,0.00688748,0.16144299
0.42321161,0.18711333,0.00021385,0.00462671,0.00321640,0.00052259,0.01471050,0.00620496,0.15843277
0.42921461,0.18161264,0.00021158,0.00356047,0.00310694,0.00041959,0.01308313,0.00566515,0.15573693
0.43521761,0.17673961,0.00020914,0.00273272,0.00300954,0.00033821,0.01180295,0.00523492,0.15309922
0.44122061,0.17217314,0.00020633,0.00209940,0.00291830,0.00027433,0.01079817,0.00488749,0.15032420
0.44722361,0.16767721,0.00020305,0.00162464,0.00282864,0.00022450,0.01001259,0.00460180,0.14727541
0.45322661,0.16309621,0.00019926,0.00127990,0.00273720,0.00018589,0.00940440,0.00436193,0.14387285
0.45922961,0.15835008,0.00019498,0.00104322,0.00264176,0.00015617,0.00894501,0.00415651,0.14009023
0.46523262,0.15342932,0.00019032,0.00089862,0.00254108,0.00013354,0.00861816,0.00397822,0.13595187
0.47123562,0.14839034,0.00018547,0.00083545,0.00243486,0.00011657,0.00841912,0.00382337,0.13152967
0.47723862,0.14335118,0.00018068,0.00084805,0.00232356,0.00010420,0.00835421,0.00369152,0.12694019
0.48324162,0.13848788,0.00017626,0.00093534,0.00220833,0.00009566,0.00844047,0.00358516,0.12234201
0.48924462,0.13403157,0.00017261,0.00110066,0.00209084,0.00009048,0.00870558,0.00350952,0.11793357
0.49524762,0.13026639,0.00017020,0.00135164,0.00197326,0.00008837,0.00918795,0.00347233,0.11395148
0.50125063,0.12752818,0.00016955,0.00170016,0.00185809,0.00008928,0.00993704,0.00348377,0.11066942
0.50725363,0.12620402,0.00017128,0.00216243,0.00174813,0.00009330,0.01101370,0.00355635,0.10839761
0.51325663,0.12673232,0.00017608,0.00275899,0.00164636,0.00010069,0.01249069,0.00370493,0.10748274
0.51925963,0.12960326,0.00018473,0.00351486,0.00155593,0.00011185,0.01445310,0.00394665,0.10830823
0.52526263,0.13535938,0.00019806,0.00445958,0.00148008,0.00012731,0.01699865,0.00430094,0.11129470
0.53126563,0.14459567,0.00021700,0.00562716,0.00142210,0.00014770,0.02023791,0.00478947,0.11690015
0.53726863,0.15795887,0.00024256,0.00705604,0.00138531,0.00017376,0.02429405,0.00543613,0.12561972
0.54327164,0.17614539,0.00027582,0.00878878,0.00137301,0.00020632,0.02930226,0.00626680,0.13798448
0.54927464,0.19989714,0.00031791,0.01087166,0.00138845,0.00024628,0.03540864,0.00730920,0.15455889
0.55527764,0.22999486,0.00037001,0.01335401,0.00143484,0.00029461,0.04276834,0.00859253,0.17593640
0.56128064,0.26724833,0.00043335,0.01628732,0.00151522,0.00035231,0.05154307,0.01014700,0.20273291
0.56728364,0.31248299,0.00050913,0.01972406,0.00163252,0.00042037,0.06189772,0.01200325,0.23557756
0.57328664,0.36652273,0.00059855,0.02371624,0.00178940,0.00049979,0.07399616,0.01419156,0.27510069
0.57928964,0.43016863,0.00070273,0.02831367,0.00198825,0.00059147,0.08799621,0.01674099,0.32191887
0.58529265,0.50417387,0.00082269,0.03356198,0.00223108,0.00069624,0.10404379,0.01967832,0.37661683
0.59129565,0.58921498,0.00095931,0.03950040,0.00251943,0.00081477,0.12226641,0.02302688,0.43972670
0.59729865,0.68586030,0.00111325,0.04615946,0.00285425,0.00094753,0.14276619,0.02680529,0.51170493
0.60330165,0.79453635,0.00128493,0.05355849,0.00323583,0.00109477,0.16561257,0.03102620,0.59290742
0.60930465,0.91549349,0.00147446,0.06170326,0.00366368,0.00125641,0.19083503,0.03569495,0.68356387
0.61530765,1.04877223,0.00168162,0.07058370,0.00413640,0.00143208,0.21841625,0.04080834,0.78375225
0.62131066,1.19417193,0.00190579,0.08017189,0.00465164,0.00162100,0.24828589,0.04635358,0.89337468
0.62731366,1.35122345,0.00214594,0.09042043,0.00520601,0.00182202,0.28031554,0.05230732,1.01213598
0.63331666,1.51916790,0.00240061,0.10126137,0.00579506,0.00203354,0.31431512,0.05863509,1.13952618
0.63931966,1.69694279,0.00266789,0.11260574,0.00641324,0.00225357,0.35003116,0.06529095,1.27480837
0.64532266,1.88317744,0.00294542,0.12434380,0.00705397,0.00247969,0.38714716,0.07221758,1.41701302
0.65132566,2.07619865,0.00323047,0.13634613,0.00770967,0.00270911,0.42528627,0.07934681,1.56493968
0.65732866,2.27404754,0.00351991,0.14846554,0.00837194,0.00293869,0.46401653,0.08660052,1.71716685
0.66333167,2.47450785,0.00381033,0.16053977,0.00903165,0.00316504,0.50285842,0.09389205,1.87207031
0.66933467,2.67514538,0.00409808,0.17239509,0.00967919,0.00338457,0.54129483,0.10112793,2.02784981
0.67533767,2.87335784,0.00437936,0.18385041,0.01030464,0.00359361,0.57878302,0.10821005,2.18256372
0.68134067,3.06643364,0.00465032,0.19472210,0.01089811,0.00378846,0.61476828,0.11503810,2.33417065
0.68734367,3.25161765,0.00490719,0.20482911,0.01144990,0.00396559,0.64869875,0.12151214,2.48057681
0.69334667,3.42618158,0.00514632,0.21399823,0.01195089,0.00412167,0.68004084,0.12753534,2.61968736
0.69934967,3.58749626,0.00536434,0.22206938,0.01239271,0.00425376,0.70829454,0.13301668,2.74945995
0.70535268,3.73310286,0.00555821,0.22890055,0.01276804,0.00435935,0.73300809,0.13787348,2.86795827
0.71135568,3.86078017,0.00572535,0.23437223,0.01307079,0.00443648,0.75379122,0.14203370,2.97340356
0.71735868,3.96860517,0.00586365,0.23839116,0.01329631,0.00448386,0.77032652,0.14543790,3.06422191
0.72336168,4.05500435,0.00597155,0.24089314,0.01344150,0.00450087,0.78237833,0.14804075,3.13908561
0.72936468,4.11879380,0.00604808,0.24184491,0.01350485,0.00448762,0.78979878,0.14981205,3.19694676
0.73536768,4.15920655,0.00609283,0.24124484,0.01348651,0.00444499,0.79253089,0.15073723,3.23706213
0.74137069,4.17590640,0.00610598,0.23912253,0.01338820,0.00437459,0.79060848,0.15081731,3.25900832
0.74737369,4.16898792,0.00608825,0.23553739,0.01321313,0.00427873,0.78415305,0.15006832,3.26268692
0.75337669,4.13896323,0.00604086,0.23057614,0.01296587,0.00416038,0.77336790,0.14852036,3.24831984
0.75937969,4.08673652,0.00596548,0.22434950,0.01265214,0.00402307,0.75852980,0.14621607,3.21643544
0.76538269,4.01356803,0.00586413,0.21698819,0.01227863,0.00387084,0.73997866,0.14320900,3.16784621
0.77138569,3.92102921,0.00573917,0.20863842,0.01185272,0.00370806,0.71810578,0.13956159,3.10361951
0.77738869,3.81095155,0.00559317,0.19945718,0.01138230,0.00353940,0.69334122,0.13534315,3.02504266
0.78339170,3.68537123,0.00542886,0.18960737,0.01087550,0.00336963,0.66614089,0.13062772,2.93358404
0.78939470,3.54647193,0.00524906,0.17925318,0.01034046,0.00320356,0.63697383,0.12549204,2.83085179
0.79539770,3.39652792,0.00505661,0.16855575,0.00978515,0.00304589,0.60631021,0.12001367,2.71855167
0.80140070,3.23784937,0.00485432,0.15766931,0.00921719,0.00290109,0.57461040,0.11426926,2.59844554
0.80740370,3.07273142,0.00464493,0.14673793,0.00864370,0.00277333,0.54231544,0.10833309,2.47231152
0.81340670,2.90340816,0.00443107,0.13589291,0.00807117,0.00266632,0.50983900,0.10227585,2.34190698
0.81940970,2.73201243,0.00421519,0.12525090,0.00750544,0.00258330,0.47756108,0.09616368,2.20893508
0.82541271,2.56054187,0.00399961,0.11491269,0.00695158,0.00252690,0.44582324,0.09005748,2.07501534
0.83141571,2.39083135,0.00378642,0.10496265,0.00641393,0.00249913,0.41492545,0.08401241,1.94165851
0.83741871,2.22453177,0.00357753,0.09546874,0.00589609,0.00250127,0.38512435,0.07807766,1.81024604
0.84342171,2.06309482,0.00337462,0.08648306,0.00540093,0.00253394,0.35663270,0.07229631,1.68201387
0.84942471,1.90776333,0.00317916,0.07804277,0.00493068,0.00259695,0.32961990,0.06670538,1.55804066
0.85542771,1.75956669,0.00299236,0.07017134,0.00448691,0.00268939,0.30421340,0.06133593,1.43924008
0.86143072,1.61932086,0.00281524,0.06287997,0.00407067,0.00280963,0.28050070,0.05621331,1.32635702
0.86743372,1.48763237,0.00264852,0.05616918,0.00368250,0.00295528,0.25853190,0.05135734,1.21996739
0.87343672,1.36490592,0.00249274,0.05003037,0.00332251,0.00312330,0.23832263,0.04678267,1.12048128
0.87943972,1.25135509,0.00234816,0.04444742,0.00299042,0.00331004,0.21985722,0.04249902,1.02814917
0.88544272,1.14701582,0.00221482,0.03939817,0.00268566,0.00351130,0.20309208,0.03851155,0.94307099
0.89144572,1.05176219,0.00209254,0.03485578,0.00240737,0.00372242,0.18795925,0.03482118,0.86520755
0.89744872,0.96532431,0.00198093,0.03079001,0.00215448,0.00393839,0.17437002,0.03142496,0.79439427
0.90345173,0.88730777,0.00187941,0.02716828,0.00192576,0.00415401,0.16221864,0.02831645,0.73035663
0.90945473,0.81721434,0.00178721,0.02395668,0.00171982,0.00436393,0.15138608,0.02548612,0.67272713
0.91545773,0.75446355,0.00170346,0.02112072,0.00153517,0.00456288,0.14174375,0.02292179,0.62106321
0.92146073,0.69841458,0.00162715,0.01862606,0.00137026,0.00474577,0.13315727,0.02060906,0.57486574
0.92746373,0.64838800,0.00155723,0.01643906,0.00122350,0.00490780,0.12549004,0.01853179,0.53359755
0.93346673,0.60368679,0.00149259,0.01452727,0.00109329,0.00504467,0.11860672,0.01667259,0.49670153
0.93946973,0.56361628,0.00143214,0.01285975,0.00097805,0.00515262,0.11237645,0.01501324,0.46361780
0.94547274,0.52750224,0.00137484,0.01140740,0.00087622,0.00522860,0.10667578,0.01353517,0.43379943
0.95147574,0.49470690,0.00131969,0.01014318,0.00078632,0.00527031,0.10139115,0.01221992,0.40672640
0.95747874,0.46464238,0.00126584,0.00904221,0.00070695,0.00527628,0.09642101,0.01104946,0.38191734
0.96348174,0.43678135,0.00121252,0.00808192,0.00063679,0.00524593,0.09167737,0.01000659,0.35893894
0.96948474,0.41066454,0.00115914,0.00724206,0.00057466,0.00517951,0.08708681,0.00907522,0.33741264
0.97548774,0.38590540,0.00110525,0.00650467,0.00051945,0.00507813,0.08259100,0.00824056,0.31701890
0.98149075,0.36219154,0.00105056,0.00585408,0.00047022,0.00494369,0.07814662,0.00748929,0.29749874
0.98749375,0.33928358,0.00099494,0.00527677,0.00042614,0.00477878,0.07372479,0.00680968,0.27865303
0.99349675,0.31701139,0.00093839,0.00476125,0.00038650,0.00458664,0.06931005,0.00619155,0.26033958
0.99949975,0.29526828,0.00088107,0.00429793,0.00035075,0.00437096,0.06489897,0.00562633,0.24246850
1.00550275,0.27400352,0.00082323,0.00387895,0.00031844,0.00413583,0.06049844,0.00510689,0.22499611
1.01150575,0.25321378,0.00076522,0.00349794,0.00028925,0.00388556,0.05612379,0.00462750,0.20791794
1.01750875,0.23293388,0.00070747,0.00314992,0.00026299,0.00362458,0.05179683,0.00418364,0.19126111
1.02351176,0.21322740,0.00065043,0.00283103,0.00023959,0.00335726,0.04754382,0.00377185,0.17507658
1.02951476,0.19417761,0.00059461,0.00253839,0.00021910,0.00308787,0.04339359,0.00338954,0.15943171
1.03551776,0.17587913,0.00054049,0.00226991,0.00020173,0.00282044,0.03937582,0.00303487,0.14440330
1.04152076,0.15843058,0.00048856,0.00202418,0.00018780,0.00255865,0.03551953,0.00270652,0.13007153
1.04752376,0.14192850,0.00043928,0.00180027,0.00017782,0.00230585,0.03185186,0.00240360,0.11651487
1.05352676,0.12646270,0.00039308,0.00159770,0.00017248,0.00206496,0.02839715,0.00212549,0.10380627
1.05952976,0.11211310,0.00035034,0.00141634,0.00017271,0.00183848,0.02517632,0.00187177,0.09201039
1.06553277,0.09894803,0.00031143,0.00125632,0.00017968,0.00162850,0.02220662,0.00164212,0.08118225
1.07153577,0.08702391,0.00027667,0.00111808,0.00019489,0.00143672,0.01950160,0.00143628,0.07136685
1.07753877,0.07638629,0.00024636,0.00100229,0.00022020,0.00126451,0.01707140,0.00125403,0.06259992
1.08354177,0.06707181,0.00022081,0.00090994,0.00025792,0.00111298,0.01492322,0.00109515,0.05490955
1.08954477,0.05911116,0.00020033,0.00084233,0.00031087,0.00098302,0.01306197,0.00095950,0.04831848
1.09554777,0.05253260,0.00018524,0.00080115,0.00038242,0.00087539,0.01149111,0.00084698,0.04284693
1.10155078,0.04736582,0.00017592,0.00078853,0.00047661,0.00079085,0.01021343,0.00075759,0.03851572
1.10755378,0.04364600,0.00017280,0.00080711,0.00059820,0.00073015,0.00923200,0.00069151,0.03534956
1.11355678,0.04141768,0.00017640,0.00086011,0.00075274,0.00069420,0.00855098,0.00064907,0.03338012
1.11955978,0.04073830,0.00018732,0.00095136,0.00094661,0.00068408,0.00817641,0.00063086,0.03264891
1.12556278,0.04168110,0.00020626,0.00108539,0.00118703,0.00070112,0.00811687,0.00063774,0.03320967
1.13156578,0.04433735,0.00023403,0.00126740,0.00148211,0.00074692,0.00838395,0.00067087,0.03513013
1.13756878,0.04881744,0.00027156,0.00150331,0.00184078,0.00082343,0.00899261,0.00073173,0.03849299
1.14357179,0.05525104,0.00031987,0.00179973,0.00227274,0.00093288,0.00996125,0.00082213,0.04339607
1.14957479,0.06378593,0.00038008,0.00216384,0.00278832,0.00107783,0.01131159,0.00094416,0.04995142
1.15557779,0.07458556,0.00045335,0.00260336,0.00339834,0.00126108,0.01306831,0.00110022,0.05828347
1.16158079,0.08782530,0.00054092,0.00312642,0.00411388,0.00148567,0.01525844,0.00129293,0.06852613
1.16758379,0.10368745,0.00064400,0.00374131,0.00494598,0.00175474,0.01791047,0.00152509,0.08081889
1.17358679,0.12235505,0.00076377,0.00445638,0.00590535,0.00207145,0.02105335,0.00179960,0.09530199
1.17958979,0.14400473,0.00090131,0.00527973,0.00700195,0.00243887,0.02471522,0.00211937,0.11211086
1.18559280,0.16879879,0.00105754,0.00621902,0.00824460,0.00285985,0.02892205,0.00248724,0.13136994
1.19159580,0.19687701,0.00123315,0.00728117,0.00964055,0.00333686,0.03369616,0.00290590,0.15318624
1.19759880,0.22834831,0.00142856,0.00847213,0.01119501,0.00387190,0.03905478,0.00337778,0.17764295
1.20360180,0.26328309,0.00164384,0.00979664,0.01291070,0.00446629,0.04500867,0.00390499,0.20479334
1.20960480,0.30170641,0.00187865,0.01125808,0.01478752,0.00512065,0.05156091,0.00448928,0.23465558
1.21560780,0.34359284,0.00213219,0.01285825,0.01682214,0.00583474,0.05870590,0.00513202,0.26720870
1.22161081,0.38886329,0.00240315,0.01459739,0.01900779,0.00660744,0.06642873,0.00583418,0.30239020
1.22761381,0.43738443,0.00268971,0.01647418,0.02133413,0.00743670,0.07470502,0.00659644,0.34009572
1.23361681,0.48897100,0.00298951,0.01848584,0.02378720,0.00831961,0.08350110,0.00741922,0.38018091
1.23961981,0.54339131,0.00329967,0.02062835,0.02634960,0.00925243,0.09277491,0.00830289,0.42246594
1.24562281,0.60037597,0.00361682,0.02289680,0.02900076,0.01023075,0.10247725,0.00924789,0.46674249
1.25162581,0.65962983,0.00393716,0.02528577,0.03171736,0.01124966,0.11255368,0.01025500,0.51278334
1.25762881,0.72084670,0.00425654,0.02778984,0.03447397,0.01230395,0.12294686,0.01132555,0.56035418
1.26363182,0.78372630,0.00457057,0.03040407,0.03724370,0.01338834,0.13359922,0.01246170,0.60922720
1.26963482,0.84799276,0.00487470,0.03312460,0.03999903,0.01449777,0.14445595,0.01366667,0.65919596
1.27563782,0.91341357,0.00516440,0.03594911,0.04271269,0.01562764,0.15546799,0.01494494,0.71009065
1.28164082,0.97981784,0.00543524,0.03887731,0.04535848,0.01677408,0.16659507,0.01630246,0.76179295
1.28764382,1.04711278,0.00568309,0.04191123,0.04791220,0.01793410,0.17780826,0.01774671,0.81424936
1.29364682,1.11529695,0.00590420,0.04505542,0.05035232,0.01910579,0.18909225,0.01928665,0.86748220
1.29964982,1.18446919,0.00609535,0.04831694,0.05266067,0.02028836,0.20044673,0.02093265,0.92159714
1.30565283,1.25483213,0.00625397,0.05170507,0.05482287,0.02148216,0.21188711,0.02269618,0.97678646
1.31165583,1.32668948,0.00637816,0.05523086,0.05682861,0.02268851,0.22344414,0.02458937,1.03332744
1.31765883,1.40043660,0.00646684,0.05890640,0.05867164,0.02390954,0.23516259,0.02662447,1.09157530
1.32366183,1.47654414,0.00651968,0.06274383,0.06034961,0.02514782,0.24709877,0.02881312,1.15195061
1.32966483,1.55553511,0.00653715,0.06675424,0.06186362,0.02640601,0.25931716,0.03116552,1.21492137
1.33566783,1.63795608,0.00652046,0.07094631,0.06321761,0.02768636,0.27188612,0.03368951,1.28098022
1.34167084,1.72434365,0.00647149,0.07532500,0.06441755,0.02899016,0.28487291,0.03638960,1.35061760
1.34767384,1.81518764,0.00639272,0.07989010,0.06547056,0.03031727,0.29833829,0.03926599,1.42429214
1.35367684,1.91089294,0.00628707,0.08463500,0.06638397,0.03166554,0.31233103,0.04231365,1.50239942
1.35967984,2.01174192,0.00615781,0.08954550,0.06716434,0.03303040,0.32688248,0.04552152,1.58524103
1.36568284,2.11785954,0.00600840,0.09459900,0.06781666,0.03440446,0.34200173,0.04887185,1.67299512
1.37168584,2.22918329,0.00584237,0.09976391,0.06834361,0.03577727,0.35767159,0.05233982,1.76569055
1.37768884,2.34543970,0.00566319,0.10499958,0.06874501,0.03713522,0.37384549,0.05589342,1.86318568
1.38369185,2.46612906,0.00547413,0.11025651,0.06901758,0.03846165,0.39044588,0.05949357,1.96515351
1.38969485,2.59051951,0.00527819,0.11547720,0.06915490,0.03973706,0.40736388,0.06309469,2.07107382
1.39569785,2.71765110,0.00507802,0.12059725,0.06914762,0.04093960,0.42446048,0.06664554,2.18023314
1.40170085,2.84634990,0.00487585,0.12554704,0.06898398,0.04204563,0.44156926,0.07009039,2.29173260
1.40770385,2.97525181,0.00467352,0.13025362,0.06865051,0.04303051,0.45850033,0.07337047,2.40450358
1.41370685,3.10283489,0.00447238,0.13464293,0.06813293,0.04386943,0.47504549,0.07642571,2.51733035
1.41970985,3.22745887,0.00427343,0.13864214,0.06741716,0.04453840,0.49098430,0.07919656,2.62887885
1.42571286,3.34740997,0.00407727,0.14218208,0.06649042,0.04501518,0.50609062,0.08162600,2.73773017
