energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.17258629,9.68752209,0.10608140,0.00000000,0.00717998,2.79526581,0.02912415,4.85340743,4.63740284,1.87481420
-3.16658329,9.56210233,0.10570423,0.00000000,0.00724239,2.73090667,0.02905778,4.83193173,4.54627047,1.83420080
-3.16058029,9.39865271,0.10497777,0.00000000,0.00727948,2.65398585,0.02885741,4.79281695,4.43545090,1.78529264
-3.15457729,9.19840926,0.10389536,0.00000000,0.00729183,2.56543634,0.02852215,4.73594856,4.30591709,1.72868800
-3.14857429,8.96339972,0.10245645,0.00000000,0.00728098,2.46646236,0.02805444,4.66153746,4.15907616,1.66515634
-3.14257129,8.69639756,0.10066689,0.00000000,0.00724941,2.35850359,0.02746009,4.57012507,3.99672652,1.59561643
-3.13656828,8.40085371,0.09853908,0.00000000,0.00720047,2.24319199,0.02674819,4.46257960,3.82100235,1.52110988
-3.13056528,8.08080892,0.09609198,0.00000000,0.00713830,2.12230344,0.02593084,4.34008341,3.63430829,1.44277146
-3.12456228,7.74079034,0.09335088,0.00000000,0.00706767,1.99770629,0.02502284,4.20411169,3.43924735,1.36179736
-3.11855928,7.38569638,0.09034700,0.00000000,0.00699386,1.87130917,0.02404123,4.05640290,3.23854542,1.27941278
-3.11255628,7.02067405,0.08711699,0.00000000,0.00692243,1.74500988,0.02300477,3.89892169,3.03497546,1.19684013
-3.10655328,6.65099308,0.08370215,0.00000000,0.00685907,1.62064763,0.02193336,3.73381554,2.83128446,1.11526893
-3.10055028,6.28192106,0.08014762,0.00000000,0.00680937,1.49995987,0.02084741,3.56336623,2.63012580,1.03582836
-3.09454727,5.91860332,0.07650131,0.00000000,0.00677861,1.38454511,0.01976725,3.38993784,2.43399922,0.95956334
-3.08854427,5.56595119,0.07281292,0.00000000,0.00677157,1.27583258,0.01871251,3.21592283,2.24520011,0.88741457
-3.08254127,5.22854130,0.06913271,0.00000000,0.00679233,1.17505913,0.01770158,3.04368803,2.06577913,0.82020297
-3.07653827,4.91052854,0.06551043,0.00000000,0.00684412,1.08325345,0.01675111,2.87552217,1.89751288,0.75861849
-3.07053527,4.61557420,0.06199415,0.00000000,0.00692916,1.00122736,0.01587558,2.71358685,1.74188550,0.70321332
-3.06453227,4.34679047,0.05862925,0.00000000,0.00704861,0.92957378,0.01508702,2.55987221,1.60008073,0.65439928
-3.05852926,4.10670186,0.05545742,0.00000000,0.00720250,0.86867046,0.01439479,2.41615895,1.47298373,0.61244885
-3.05252626,3.89722344,0.05251590,0.00000000,0.00738969,0.81868882,0.01380545,2.28398741,1.36119133,0.57749953
-3.04652326,3.71965550,0.04983676,0.00000000,0.00760794,0.77960691,0.01332280,2.16463484,1.26502940,0.54956102
-3.04052026,3.57469351,0.04744649,0.00000000,0.00785399,0.75122562,0.01294794,2.05910099,1.18457583,0.52852458
-3.03451726,3.46245241,0.04536564,0.00000000,0.00812368,0.73318722,0.01267957,1.96810227,1.11968766,0.51417416
-3.02851426,3.38250336,0.04360877,0.00000000,0.00841211,0.72499563,0.01251416,1.89207422,1.07003077,0.50619880
-3.02251126,3.33392147,0.04218448,0.00000000,0.00871385,0.72603761,0.01244646,1.83118176,1.03511078,0.50420586
-3.01650825,3.31534254,0.04109571,0.00000000,0.00902318,0.73560434,0.01246982,1.78533642,1.01430407,0.50773479
-3.01050525,3.32502690,0.04034011,0.00000000,0.00933429,0.75291312,0.01257677,1.75421948,1.00688765,0.51627099
-3.00450225,3.36092835,0.03991055,0.00000000,0.00964157,0.77712868,0.01275946,1.73731011,1.01206732,0.52925972
-2.99849925,3.42076635,0.03979577,0.00000000,0.00993983,0.80738390,0.01301026,1.73391697,1.02900331,0.54611966
-2.99249625,3.50209952,0.03998109,0.00000000,0.01022457,0.84279987,0.01332225,1.74321222,1.05683302,0.56625614
-2.98649325,3.60239860,0.04044910,0.00000000,0.01049215,0.88250488,0.01368973,1.76426658,1.09469076,0.58907376
-2.98049025,3.71911717,0.04118044,0.00000000,0.01074002,0.92565231,0.01410870,1.79608433,1.14172417,0.61398835
-2.97448724,3.84975855,0.04215450,0.00000000,0.01096683,0.97143730,0.01457730,1.83763703,1.19710764,0.64043810
-2.96848424,3.99193729,0.04335017,0.00000000,0.01117257,1.01911176,0.01509611,1.88789513,1.26005269,0.66789384
-2.96248124,4.14343384,0.04474638,0.00000000,0.01135864,1.06799765,0.01566844,1.94585645,1.32981560,0.69586812
-2.95647824,4.30224121,0.04632271,0.00000000,0.01152780,1.11749822,0.01630044,2.01057096,1.40570256,0.72392320
-2.95047524,4.46660247,0.04805982,0.00000000,0.01168425,1.16710692,0.01700119,2.08116114,1.48707265,0.75167758
-2.94447224,4.63503808,0.04993977,0.00000000,0.01183346,1.21641365,0.01778255,2.15683758,1.57333881,0.77881105
-2.93846923,4.80636246,0.05194625,0.00000000,0.01198211,1.26510814,0.01865896,2.23690943,1.66396711,0.80506808
-2.93246623,4.97968911,0.05406467,0.00000000,0.01213793,1.31298036,0.01964706,2.32078944,1.75847459,0.83025948
-2.92646323,5.15442424,0.05628214,0.00000000,0.01230951,1.35991767,0.02076513,2.40799366,1.85642571,0.85426213
-2.92046023,5.33024880,0.05858731,0.00000000,0.01250610,1.40589877,0.02203251,2.49813582,1.95742763,0.87701690
-2.91445723,5.50708953,0.06097011,0.00000000,0.01273738,1.45098468,0.02346875,2.59091649,2.06112448,0.89852471
-2.90845423,5.68507978,0.06342137,0.00000000,0.01301323,1.49530672,0.02509274,2.68610763,2.16719066,0.91884078
-2.90245123,5.86451130,0.06593241,0.00000000,0.01334350,1.53905210,0.02692175,2.78353292,2.27532324,0.93806728
-2.89644822,6.04577873,0.06849449,0.00000000,0.01373773,1.58244748,0.02897041,2.88304475,2.38523376,0.95634459
-2.89044522,6.22931879,0.07109830,0.00000000,0.01420495,1.62574113,0.03124963,2.98449878,2.49663941,0.97384143
-2.88444222,6.41554653,0.07373341,0.00000000,0.01475342,1.66918437,0.03376560,3.08772713,2.60925392,0.99074413
-2.87843922,6.60479135,0.07638775,0.00000000,0.01539044,1.71301304,0.03651885,3.19251165,2.72277836,1.00724561
-2.87243622,6.79723560,0.07904717,0.00000000,0.01612215,1.75742974,0.03950341,3.29855852,2.83689218,1.02353428
-2.86643322,6.99285866,0.08169510,0.00000000,0.01695334,1.80258765,0.04270617,3.40547566,2.95124481,1.03978332
-2.86043022,7.19138919,0.08431235,0.00000000,0.01788730,1.84857648,0.04610641,3.51275440,3.06544828,1.05614090
-2.85442721,7.39226828,0.08687704,0.00000000,0.01892573,1.89541131,0.04967561,3.61975668,3.17907106,1.07272143
-2.84842421,7.59462541,0.08936473,0.00000000,0.02006856,1.94302464,0.05337755,3.72570893,3.29163363,1.08959851
-2.84242121,7.79726899,0.09174876,0.00000000,0.02131397,1.99126201,0.05716870,3.82970338,3.40260600,1.10679954
-2.83641821,7.99869223,0.09400071,0.00000000,0.02265830,2.03988136,0.06099890,3.93070742,3.51140736,1.12430243
-2.83041521,8.19709465,0.09609113,0.00000000,0.02409602,2.08855603,0.06481239,4.02758082,3.61740814,1.14203428
-2.82441221,8.39041840,0.09799031,0.00000000,0.02561981,2.13688117,0.06854909,4.11910058,3.71993432,1.15987226
-2.81840920,8.57639808,0.09966925,0.00000000,0.02722054,2.18438330,0.07214615,4.20399251,3.81827394,1.17764643
-2.81240620,8.75262179,0.10110065,0.00000000,0.02888742,2.23053238,0.07553966,4.28096804,3.91168570,1.19514441
-2.80640320,8.91660068,0.10225993,0.00000000,0.03060802,2.27475586,0.07866650,4.34876482,3.99940918,1.21211762
-2.80040020,9.06584346,0.10312619,0.00000000,0.03236847,2.31645404,0.08146627,4.40618890,4.08067642,1.22828885
-2.79439720,9.19793272,0.10368308,0.00000000,0.03415358,2.35501608,0.08388317,4.45215642,4.15472428,1.24336064
-2.78839420,9.31059893,0.10391949,0.00000000,0.03594703,2.38983587,0.08586779,4.48573269,4.22080736,1.25702435
-2.78239120,9.40178909,0.10383011,0.00000000,0.03773155,2.42032738,0.08737868,4.50616637,4.27821066,1.26896925
-2.77638819,9.46972654,0.10341566,0.00000000,0.03948916,2.44593876,0.08838373,4.51291714,4.32626206,1.27889157
-2.77038519,9.51295976,0.10268290,0.00000000,0.04120134,2.46616487,0.08886116,4.50567516,4.36434381,1.28650290
-2.76438219,9.53039789,0.10164441,0.00000000,0.04284936,2.48055796,0.08880021,4.48437145,4.39190316,1.29153798
-2.75837919,9.52133243,0.10031808,0.00000000,0.04441444,2.48873640,0.08820139,4.44917870,4.40846175,1.29376133
-2.75237619,9.48544443,0.09872636,0.00000000,0.04587808,2.49039124,0.08707637,4.40050250,4.41362382,1.29297294
-2.74637319,9.42279822,0.09689537,0.00000000,0.04722226,2.48529086,0.08544748,4.33896378,4.40708309,1.28901263
-2.74037019,9.33382273,0.09485383,0.00000000,0.04842979,2.47328377,0.08334681,4.26537356,4.38862860,1.28176328
-2.73436718,9.21928263,0.09263194,0.00000000,0.04948449,2.45429977,0.08081504,4.18070152,4.35814933,1.27115282
-2.72836418,9.08024150,0.09026024,0.00000000,0.05037150,2.42834969,0.07790003,4.08604043,4.31563794,1.25715522
-2.72236118,8.91801983,0.08776852,0.00000000,0.05107756,2.39552403,0.07465516,3.98256835,4.26119351,1.23979042
-2.71635818,8.73415052,0.08518485,0.00000000,0.05159120,2.35599057,0.07113763,3.87151078,4.19502346,1.21912341
-2.71035518,8.53033445,0.08253475,0.00000000,0.05190301,2.30999134,0.06740667,3.75410473,4.11744450,1.19526265
-2.70435218,8.30839830,0.07984056,0.00000000,0.05200583,2.25783888,0.06352187,3.63156636,4.02888274,1.16835781
-2.69834917,8.07025651,0.07712105,0.00000000,0.05189494,2.19991198,0.05954156,3.50506370,3.92987254,1.13859704
-2.69234617,7.81787847,0.07439129,0.00000000,0.05156820,2.13665092,0.05552134,3.37569529,3.82105420,1.10620379
-2.68634317,7.55326170,0.07166265,0.00000000,0.05102614,2.06855219,0.05151289,3.24447530,3.70317017,1.07143333
-2.68034017,7.27841089,0.06894308,0.00000000,0.05027207,1.99616261,0.04756298,3.11232509,3.57705951,1.03456886
-2.67433717,6.99532246,0.06623761,0.00000000,0.04931204,1.92007282,0.04371275,2.98007090,3.44365063,0.99591742
-2.66833417,6.70597359,0.06354885,0.00000000,0.04815480,1.84091011,0.03999724,2.84844663,3.30395189,0.95580540
-2.66233117,6.41231445,0.06087772,0.00000000,0.04681174,1.75933043,0.03644520,2.71810094,3.15904033,0.91457386
-2.65632816,6.11626230,0.05822408,0.00000000,0.04529667,1.67600976,0.03307909,2.58960703,3.01004824,0.87257350
-2.65032516,5.81969589,0.05558750,0.00000000,0.04362567,1.59163476,0.02991533,2.46347400,2.85814798,0.83015944
-2.64432216,5.52444899,0.05296783,0.00000000,0.04181674,1.50689279,0.02696469,2.34015838,2.70453514,0.78768576
-2.63831916,5.23230185,0.05036574,0.00000000,0.03988956,1.42246163,0.02423277,2.22007458,2.55041047,0.74549989
-2.63231616,4.94497005,0.04778316,0.00000000,0.03786506,1.33899890,0.02172068,2.10360341,2.39696105,0.70393703
-2.62631316,4.66409032,0.04522349,0.00000000,0.03576505,1.25713166,0.01942560,1.99109792,2.24534126,0.66331459
-2.62031016,4.39120370,0.04269177,0.00000000,0.03361181,1.17744642,0.01734155,1.88288627,2.09665410,0.62392692
-2.61430715,4.12773642,0.04019460,0.00000000,0.03142764,1.10047994,0.01545998,1.77927157,1.95193361,0.58604039
-2.60830415,3.87497965,0.03774000,0.00000000,0.02923444,1.02671111,0.01377041,1.68052894,1.81212897,0.54988914
-2.60230115,3.63406933,0.03533709,0.00000000,0.02705332,0.95655439,0.01226103,1.58690047,1.67809090,0.51567146
-2.59629815,3.40596743,0.03299576,0.00000000,0.02490416,0.89035493,0.01091913,1.49858863,1.55056084,0.48354723
-2.59029515,3.19144619,0.03072621,0.00000000,0.02280536,0.82838580,0.00973160,1.41574915,1.43016343,0.45363627
-2.58429215,2.99107665,0.02853852,0.00000000,0.02077345,0.77084733,0.00868524,1.33848411,1.31740252,0.42601790
-2.57828914,2.80522262,0.02644223,0.00000000,0.01882293,0.71786870,0.00776704,1.26683624,1.21266079,0.40073172
-2.57228614,2.63404098,0.02444587,0.00000000,0.01696607,0.66951180,0.00696443,1.20078496,1.11620306,0.37777948
-2.56628314,2.47748856,0.02255671,0.00000000,0.01521283,0.62577708,0.00626540,1.14024490,1.02818296,0.35712816
-2.56028014,2.33533585,0.02078041,0.00000000,0.01357080,0.58661129,0.00565866,1.08506698,0.94865263,0.33871398
-2.55427714,2.20718672,0.01912091,0.00000000,0.01204526,0.55191665,0.00513364,1.03504235,0.87757490,0.32244733
-2.54827414,2.09250358,0.01758031,0.00000000,0.01063925,0.52156105,0.00468061,0.98990880,0.81483730,0.30821821
-2.54227114,1.99063648,0.01615888,0.00000000,0.00935377,0.49538883,0.00429061,0.94935953,0.76026711,0.29590215
-2.53626813,1.90085470,0.01485517,0.00000000,0.00818787,0.47323158,0.00395552,0.91305339,0.71364671,0.28536610
-2.53026513,1.82237911,0.01366615,0.00000000,0.00713899,0.45491845,0.00366798,0.88062625,0.67472836,0.27647433
-2.52426213,1.75441362,0.01258741,0.00000000,0.00620314,0.44028540,0.00342142,0.85170248,0.64324769,0.26909371
-2.51825913,1.69617398,0.01161344,0.00000000,0.00537516,0.42918303,0.00320995,0.82590610,0.61893518,0.26309856
-2.51225613,1.64691255,0.01073788,0.00000000,0.00464904,0.42148259,0.00302841,0.80287065,0.60152514,0.25837448
-2.50625313,1.60593792,0.00995380,0.00000000,0.00401811,0.41707979,0.00287224,0.78224750,0.59076183,0.25482139
-2.50025013,1.57262854,0.00925392,0.00000000,0.00347535,0.41589646,0.00273750,0.76371207,0.58640239,0.25235544
-2.49424712,1.54644010,0.00863091,0.00000000,0.00301355,0.41787981,0.00262078,0.74696787,0.58821683,0.25090993
-2.48824412,1.52690673,0.00807753,0.00000000,0.00262557,0.42299953,0.00251915,0.73174828,0.59598499,0.25043523
-2.48224112,1.51363645,0.00758683,0.00000000,0.00230445,0.43124294,0.00243014,0.71781632,0.60949120,0.25089786
-2.47623812,1.50630181,0.00715225,0.00000000,0.00204359,0.44260847,0.00235166,0.70496273,0.62851696,0.25227875
-2.47023512,1.50462685,0.00676770,0.00000000,0.00183683,0.45709788,0.00228196,0.69300286,0.65283239,0.25457100
-2.46423212,1.50837160,0.00642763,0.00000000,0.00167854,0.47470781,0.00221957,0.68177279,0.68218740,0.25777725
-2.45822911,1.51731569,0.00612703,0.00000000,0.00156364,0.49542101,0.00216329,0.67112544,0.71630310,0.26190682
-2.45222611,1.53124235,0.00586141,0.00000000,0.00148765,0.51919798,0.00211213,0.66092699,0.75486454,0.26697289
-2.44622311,1.54992424,0.00562682,0.00000000,0.00144667,0.54596937,0.00206529,0.65105428,0.79751535,0.27298983
-2.44022011,1.57311196,0.00541977,0.00000000,0.00143736,0.57562968,0.00202214,0.64139336,0.84385496,0.27997083
-2.43421711,1.60052648,0.00523723,0.00000000,0.00145689,0.60803261,0.00198218,0.63183958,0.89343887,0.28792588
-2.42821411,1.63185573,0.00507659,0.00000000,0.00150293,0.64298852,0.00194511,0.62229915,0.94578233,0.29686028
-2.42221111,1.66675574,0.00493564,0.00000000,0.00157352,0.68026400,0.00191075,0.61269225,1.00036742,0.30677360
-2.41620810,1.70485639,0.00481255,0.00000000,0.00166708,0.71958382,0.00187911,0.60295734,1.05665348,0.31765917
-2.41020510,1.74577129,0.00470586,0.00000000,0.00178232,0.76063531,0.00185040,0.59305644,1.11409070,0.32950412
-2.40420210,1.78911132,0.00461453,0.00000000,0.00191818,0.80307486,0.00182505,0.58298092,1.17213616,0.34228982
-2.39819910,1.83450110,0.00453790,0.00000000,0.00207376,0.84653666,0.00180374,0.57275737,1.23027187,0.35599284
-2.39219610,1.88159743,0.00447575,0.00000000,0.00224830,0.89064313,0.00178744,0.56245303,1.28802396,0.37058632
-2.38619310,1.93010875,0.00442832,0.00000000,0.00244110,0.93501686,0.00177742,0.55218024,1.34498220,0.38604164
-2.38019010,1.97981458,0.00439633,0.00000000,0.00265155,0.97929362,0.00177531,0.54209971,1.40081886,0.40233050
-2.37418709,2.03058390,0.00438098,0.00000000,0.00287904,1.02313581,0.00178313,0.53242188,1.45530609,0.41942725
-2.36818409,2.08239146,0.00438398,0.00000000,0.00312302,1.06624614,0.00180325,0.52340649,1.50833086,0.43731138
-2.36218109,2.13533098,0.00440754,0.00000000,0.00338294,1.10838063,0.00183847,0.51535981,1.55990669,0.45597017
-2.35617809,2.18962453,0.00445432,0.00000000,0.00365831,1.14936060,0.00189198,0.50862974,1.61018131,0.47540136
-2.35017509,2.24562705,0.00452741,0.00000000,0.00394866,1.18908307,0.00196735,0.50359856,1.65943981,0.49561562
-2.34417209,2.30382550,0.00463024,0.00000000,0.00425364,1.22752877,0.00206850,0.50067359,1.70810256,0.51663877
-2.33816908,2.36483203,0.00476648,0.00000000,0.00457297,1.26476759,0.00219965,0.50027588,1.75671781,0.53851353
-2.33216608,2.42937068,0.00493995,0.00000000,0.00490647,1.30096060,0.00236527,0.50282722,1.80594872,0.56130045
-2.32616308,2.49825754,0.00515443,0.00000000,0.00525410,1.33635860,0.00256998,0.50873579,1.85655478,0.58507800
-2.32016008,2.57237429,0.00541354,0.00000000,0.00561594,1.37129660,0.00281842,0.51838084,1.90936811,0.60994143
-2.31415708,2.65263537,0.00572051,0.00000000,0.00599220,1.40618433,0.00311516,0.53209685,1.96526490,0.63600035
-2.30815408,2.73994948,0.00607802,0.00000000,0.00638316,1.44149255,0.00346453,0.55015775,2.02513274,0.66337477
-2.30215108,2.83517624,0.00648800,0.00000000,0.00678917,1.47773554,0.00387047,0.57276153,2.08983488,0.69218962
-2.29614807,2.93907922,0.00695141,0.00000000,0.00721055,1.51545011,0.00433633,0.60001609,2.16017234,0.72256776
-2.29014507,3.05227714,0.00746808,0.00000000,0.00764757,1.55517156,0.00486470,0.63192659,2.23684531,0.75462158
-2.28414207,3.17519488,0.00803654,0.00000000,0.00810036,1.59740768,0.00545723,0.66838520,2.32041524,0.78844354
-2.27813907,3.30801669,0.00865388,0.00000000,0.00856880,1.64261151,0.00611441,0.70916356,2.41126924,0.82409585
-2.27213607,3.45064384,0.00931569,0.00000000,0.00905246,1.69115408,0.00683543,0.75390865,2.50958831,0.86159988
-2.26613307,3.60265908,0.01001599,0.00000000,0.00955053,1.74329846,0.00761804,0.80214242,2.61532103,0.90092585
-2.26013007,3.76330035,0.01074728,0.00000000,0.01006173,1.79917611,0.00845837,0.85326558,2.72816413,0.94198332
-2.25412706,3.93144569,0.01150058,0.00000000,0.01058428,1.85876721,0.00935096,0.90656577,2.84755126,0.98461320
-2.24812406,4.10561122,0.01226563,0.00000000,0.01111587,1.92188565,0.01028863,0.96123015,2.97265091,1.02858181
-2.24212106,4.28396337,0.01303105,0.00000000,0.01165368,1.98817009,0.01126258,1.01636226,3.10237406,1.07357761
-2.23611806,4.46434596,0.01378465,0.00000000,0.01219436,2.05708159,0.01226247,1.07100292,3.23539183,1.11921094
-2.23011506,4.64432210,0.01451372,0.00000000,0.01273417,2.12790842,0.01327657,1.12415450,3.37016290,1.16501722
-2.22411206,4.82122995,0.01520541,0.00000000,0.01326899,2.19977815,0.01429198,1.17480798,3.50496982,1.21046364
-2.21810905,4.99225082,0.01584712,0.00000000,0.01379449,2.27167682,0.01529493,1.22197179,3.63796321,1.25495926
-2.21210605,5.15448726,0.01642689,0.00000000,0.01430624,2.34247465,0.01627108,1.26470140,3.76721216,1.29786846
-2.20610305,5.30504817,0.01693383,0.00000000,0.01479983,2.41095738,0.01720593,1.30212860,3.89075877,1.33852715
-2.20010005,5.44113762,0.01735846,0.00000000,0.01527104,2.47586206,0.01808522,1.33348923,4.00667492,1.37626122
-2.19409705,5.56014361,0.01769305,0.00000000,0.01571598,2.53591590,0.01889531,1.35814816,4.11311860,1.41040653
-2.18809405,5.65972306,0.01793191,0.00000000,0.01613114,2.58987651,0.01962360,1.37562059,4.20838786,1.44032959
-2.18209105,5.73787937,0.01807160,0.00000000,0.01651358,2.63657195,0.02025892,1.38558859,4.29096986,1.46544807
-2.17608804,5.79302925,0.01811103,0.00000000,0.01686091,2.67493891,0.02079189,1.38791223,4.35958329,1.48525030
-2.17008504,5.82405590,0.01805154,0.00000000,0.01717136,2.70405747,0.02121515,1.38263482,4.41321258,1.49931288
-2.16408204,5.83034648,0.01789684,0.00000000,0.01744375,2.72318100,0.02152363,1.36998196,4.45113259,1.50731564
-2.15807904,5.81181245,0.01765284,0.00000000,0.01767747,2.73176013,0.02171463,1.35035452,4.47292331,1.50905340
-2.15207604,5.76889198,0.01732752,0.00000000,0.01787239,2.72945992,0.02178793,1.32431584,4.47847426,1.50444397
-2.14607304,5.70253487,0.01693057,0.00000000,0.01802878,2.71616963,0.02174570,1.29257368,4.46797891,1.49353217
-2.14007004,5.61417077,0.01647311,0.00000000,0.01814717,2.69200491,0.02159239,1.25595776,4.44191987,1.47648958
-2.13406703,5.50566237,0.01596729,0.00000000,0.01822829,2.65730260,0.02133454,1.21539377,4.40104587,1.45361028
-2.12806403,5.37924576,0.01542589,0.00000000,0.01827288,2.61260837,0.02098051,1.17187498,4.34634191,1.42530261
-2.12206103,5.23746052,0.01486196,0.00000000,0.01828168,2.55865812,0.02054016,1.12643244,4.27899407,1.39207734
-2.11605803,5.08307251,0.01428835,0.00000000,0.01825528,2.49635373,0.02002449,1.08010497,4.20035043,1.35453282
-2.11005503,4.91899213,0.01371740,0.00000000,0.01819407,2.42673451,0.01944526,1.03390996,4.11187989,1.31333759
-2.10405203,4.74819123,0.01316058,0.00000000,0.01809829,2.35094527,0.01881463,0.98881590,4.01513004,1.26921107
-2.09804902,4.57362131,0.01262821,0.00000000,0.01796795,2.27020232,0.01814477,0.94571751,3.91168565,1.22290315
-2.09204602,4.39813565,0.01212922,0.00000000,0.01780292,2.18575864,0.01744751,0.90541408,3.80312871,1.17517325
-2.08604302,4.22441757,0.01167097,0.00000000,0.01760301,2.09886928,0.01673410,0.86859164,3.69100112,1.12676962
-2.08004002,4.05491687,0.01125915,0.00000000,0.01736800,2.01075827,0.01601487,0.83580916,3.57677061,1.07840952
-2.07403702,3.89179583,0.01089767,0.00000000,0.01709780,1.92258785,0.01529908,0.80748917,3.46180071,1.03076092
-2.06803402,3.73688615,0.01058871,0.00000000,0.01679249,1.83543104,0.01459479,0.78391267,3.34732498,0.98442628
-2.06203102,3.59165748,0.01033274,0.00000000,0.01645249,1.75024827,0.01390870,0.76521847,3.23442610,0.93992888
-2.05602801,3.45719824,0.01012859,0.00000000,0.01607856,1.66786860,0.01324620,0.75140662,3.12401995,0.89770207
-2.05002501,3.33420875,0.00997363,0.00000000,0.01567195,1.58897607,0.01261132,0.74234585,3.01684498,0.85808186
-2.04402201,3.22300664,0.00986389,0.00000000,0.01523439,1.51410135,0.01200683,0.73778458,2.91345700,0.82130285
-2.03801901,3.12354407,0.00979429,0.00000000,0.01476812,1.44361885,0.01143431,0.73736517,2.81422952,0.78749773
-2.03201601,3.03543604,0.00975883,0.00000000,0.01427587,1.37774919,0.01089428,0.74064096,2.71935968,0.75670027
-2.02601301,2.95799870,0.00975087,0.00000000,0.01376086,1.31656682,0.01038635,0.74709558,2.62887960,0.72885152
-2.02001001,2.89029647,0.00976334,0.00000000,0.01322670,1.26001235,0.00990941,0.75616397,2.54267304,0.70380914
-2.01400700,2.83119626,0.00978902,0.00000000,0.01267737,1.20790892,0.00946173,0.76725452,2.46049679,0.68135925
-2.00800400,2.77942684,0.00982082,0.00000000,0.01211707,1.15998210,0.00904121,0.77977165,2.38200638,0.66123045
-2.00200100,2.73364153,0.00985197,0.00000000,0.01155021,1.11588226,0.00864553,0.79313811,2.30678508,0.64310935
-1.99599800,2.69248163,0.00987637,0.00000000,0.01098127,1.07520859,0.00827227,0.80681637,2.23437531,0.62665693
-1.98999500,2.65463840,0.00988871,0.00000000,0.01041475,1.03753372,0.00791912,0.82032824,2.16431125,0.61152518
-1.98399200,2.61891123,0.00988477,0.00000000,0.00985509,1.00242785,0.00758400,0.83327211,2.09615119,0.59737319
-1.97798899,2.58425956,0.00986151,0.00000000,0.00930664,0.96948158,0.00726515,0.84533713,2.02950830,0.58388206
-1.97198599,2.54984655,0.00981727,0.00000000,0.00877358,0.93832622,0.00696127,0.85631379,1.96407838,0.57076811
-1.96598299,2.51507271,0.00975183,0.00000000,0.00825993,0.90865100,0.00667156,0.86610036,1.89966318,0.55779370
-1.95997999,2.47959798,0.00966645,0.00000000,0.00776951,0.88021638,0.00639577,0.87470494,1.83618812,0.54477549
-1.95397699,2.44335138,0.00956386,0.00000000,0.00730592,0.85286292,0.00613424,0.88224293,1.77371341,0.53158963
-1.94797399,2.40652785,0.00944821,0.00000000,0.00687258,0.82651554,0.00588788,0.88892996,1.71243785,0.51817383
-1.94197099,2.36957230,0.00932491,0.00000000,0.00647266,0.80118306,0.00565810,0.89507049,1.65269508,0.50452646
-1.93596798,2.33315176,0.00920047,0.00000000,0.00610912,0.77695305,0.00544682,0.90104240,1.59494212,0.49070259
-1.92996498,2.29811676,0.00908229,0.00000000,0.00578465,0.75398253,0.00525630,0.90727824,1.53974080,0.47680752
-1.92396198,2.26545367,0.00897833,0.00000000,0.00550166,0.73248491,0.00508908,0.91424379,1.48773269,0.46298794
-1.91795898,2.23623022,0.00889686,0.00000000,0.00526221,0.71271401,0.00494783,0.92241479,1.43960866,0.44942157
-1.91195598,2.21153653,0.00884606,0.00000000,0.00506802,0.69494588,0.00483521,0.93225268,1.39607457,0.43630540
-1.90595298,2.19242429,0.00883374,0.00000000,0.00492030,0.67945933,0.00475370,0.94418051,1.35781446,0.42384359
-1.89994997,2.17984686,0.00886693,0.00000000,0.00481979,0.66651624,0.00470547,0.95855980,1.32545306,0.41223517
-1.89394697,2.17460277,0.00895157,0.00000000,0.00476658,0.65634246,0.00469219,0.97566944,1.29951937,0.40166253
-1.88794397,2.17728515,0.00909216,0.00000000,0.00476011,0.64911016,0.00471494,0.99568745,1.28041304,0.39228083
-1.88194097,2.18823937,0.00929156,0.00000000,0.00479907,0.64492267,0.00477401,1.01867642,1.26837504,0.38420910
-1.87593797,2.20753065,0.00955069,0.00000000,0.00488135,0.64380213,0.00486887,1.04457326,1.26346418,0.37752308
-1.86993497,2.23492306,0.00986842,0.00000000,0.00500401,0.64568084,0.00499805,1.07318377,1.26554053,0.37225037
-1.86393197,2.26987100,0.01024146,0.00000000,0.00516323,0.65039654,0.00515910,1.10418233,1.27425671,0.36836767
-1.85792896,2.31152347,0.01066439,0.00000000,0.00535439,0.65769172,0.00534862,1.13711689,1.28905745,0.36580054
-1.85192596,2.35874115,0.01112969,0.00000000,0.00557208,0.66721730,0.00556226,1.17141911,1.30918780,0.36442527
-1.84592296,2.41012576,0.01162792,0.00000000,0.00581015,0.67854017,0.00579481,1.20641940,1.33370954,0.36407297
-1.83991996,2.46406048,0.01214797,0.00000000,0.00606188,0.69115465,0.00604029,1.24136646,1.36152553,0.36453553
-1.83391696,2.51876013,0.01267735,0.00000000,0.00632009,0.70449706,0.00629216,1.27545056,1.39141090,0.36557312
-1.82791396,2.57232893,0.01320258,0.00000000,0.00657729,0.71796313,0.00654339,1.30782980,1.42205000,0.36692302
-1.82191096,2.62282379,0.01370958,0.00000000,0.00682590,0.73092726,0.00678677,1.33765834,1.45207770,0.36830921
-1.81590795,2.66832055,0.01418414,0.00000000,0.00705845,0.74276306,0.00701505,1.36411556,1.48012338,0.36945252
-1.80990495,2.70698052,0.01461241,0.00000000,0.00726775,0.75286424,0.00722121,1.38643502,1.50485580,0.37008068
