energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.14857429,2.94702418,0.00393049,0.15845290,0.92872321,2.37042125,0.01035591,0.14804026,0.20388675,0.24661653
-3.14257129,2.95536607,0.00377259,0.15580583,0.90990057,2.39631181,0.01027388,0.14991926,0.20234141,0.24452604
-3.13656828,2.96120415,0.00361131,0.15262907,0.89168751,2.42022359,0.01016676,0.15221491,0.20053560,0.24185977
-3.13056528,2.96449227,0.00345036,0.14896474,0.87385921,2.44213334,0.01003374,0.15488405,0.19847709,0.23866321
-3.12456228,2.96527863,0.00329337,0.14486679,0.85622335,2.46208626,0.00987447,0.15787699,0.19618208,0.23499538
-3.11855928,2.96370415,0.00314382,0.14039916,0.83862960,2.48019400,0.00968904,0.16113862,0.19367530,0.23092668
-3.11255628,2.95999706,0.00300491,0.13563352,0.82097652,2.49663031,0.00947808,0.16460966,0.19098967,0.22653617
-3.10655328,2.95446406,0.00287957,0.13064675,0.80321592,2.51162467,0.00924269,0.16822791,0.18816553,0.22190862
-3.10055028,2.94747880,0.00277034,0.12551832,0.78535452,2.52545423,0.00898448,0.17192963,0.18524963,0.21713138
-3.09454727,2.93946805,0.00267941,0.12032759,0.76745310,2.53843426,0.00870549,0.17565082,0.18229374,0.21229112
-3.08854427,2.93089637,0.00260851,0.11515130,0.74962313,2.55090757,0.00840818,0.17932861,0.17935298,0.20747091
-3.08254127,2.92224960,0.00255894,0.11006122,0.73202108,2.56323280,0.00809538,0.18290252,0.17648400,0.20274739
-3.07653827,2.91401757,0.00253154,0.10512221,0.71484086,2.57577201,0.00777017,0.18631562,0.17374300,0.19818839
-3.07053527,2.90667671,0.00252671,0.10039061,0.69830439,2.58887758,0.00743587,0.18951564,0.17118363,0.19385111
-3.06453227,2.90067260,0.00254439,0.09591308,0.68265103,2.60287862,0.00709589,0.19245577,0.16885503,0.18978061
-3.05852926,2.89640305,0.00258407,0.09172594,0.66812598,2.61806716,0.00675369,0.19509544,0.16679982,0.18600909
-3.05252626,2.89420218,0.00264483,0.08785493,0.65496843,2.63468443,0.00641268,0.19740074,0.16505241,0.18255552
-3.04652326,2.89432575,0.00272536,0.08431541,0.64339969,2.65290761,0.00607613,0.19934469,0.16363749,0.17942589
-3.04052026,2.89693843,0.00282396,0.08111298,0.63361202,2.67283758,0.00574710,0.20090727,0.16256890,0.17661395
-3.03451726,2.90210348,0.00293861,0.07824441,0.62575854,2.69448830,0.00542838,0.20207529,0.16184893,0.17410232
-3.02851426,2.90977553,0.00306699,0.07569883,0.61994476,2.71777849,0.00512244,0.20284206,0.16146807,0.17186399
-3.02251126,2.91979682,0.00320653,0.07345916,0.61622212,2.74252618,0.00483136,0.20320692,0.16140530,0.16986412
-3.01650825,2.93189763,0.00335446,0.07150363,0.61458389,2.76844698,0.00455686,0.20317469,0.16162884,0.16806201
-3.01050525,2.94570123,0.00350785,0.06980738,0.61496365,2.79515646,0.00430028,0.20275514,0.16209747,0.16641326
-3.00450225,2.96073347,0.00366370,0.06834406,0.61723655,2.82217707,0.00406257,0.20196233,0.16276231,0.16487195
-2.99849925,2.97643730,0.00381894,0.06708740,0.62122323,2.84894986,0.00384437,0.20081407,0.16356898,0.16339285
-2.99249625,2.99219180,0.00397054,0.06601261,0.62669640,2.87485090,0.00364602,0.19933145,0.16446013,0.16193354
-2.98649325,3.00733527,0.00411554,0.06509772,0.63338972,2.89921194,0.00346765,0.19753841,0.16537815,0.16045648
-2.98049025,3.02119186,0.00425113,0.06432472,0.64100869,2.92134484,0.00330923,0.19546140,0.16626805,0.15893081
-2.97448724,3.03310035,0.00437468,0.06368056,0.64924294,2.94056878,0.00317067,0.19312915,0.16708023,0.15733401
-2.96848424,3.04244429,0.00448379,0.06315787,0.65777951,2.95623900,0.00305189,0.19057246,0.16777312,0.15565331
-2.96248124,3.04868182,0.00457636,0.06275555,0.66631639,2.96777588,0.00295291,0.18782410,0.16831558,0.15388675
-2.95647824,3.05137386,0.00465057,0.06247917,0.67457569,2.97469282,0.00287392,0.18491866,0.16868886,0.15204396
-2.95047524,3.05020917,0.00470500,0.06234108,0.68231591,2.97662148,0.00281533,0.18189242,0.16888802,0.15014659
-2.94447224,3.04502490,0.00473855,0.06236043,0.68934261,2.97333297,0.00277787,0.17878316,0.16892287,0.14822834
-2.93846923,3.03582143,0.00475054,0.06256284,0.69551697,2.96475379,0.00276256,0.17562984,0.16881819,0.14633465
-2.93246623,3.02277049,0.00474065,0.06298002,0.70076202,2.95097543,0.00277079,0.17247228,0.16861338,0.14452192
-2.92646323,3.00621593,0.00470896,0.06364903,0.70506587,2.93225710,0.00280427,0.16935060,0.16836140,0.14285645
-2.92046023,2.98666677,0.00465593,0.06461148,0.70848223,2.90902107,0.00286503,0.16630467,0.16812714,0.14141286
-2.91445723,2.96478263,0.00458236,0.06591239,0.71112778,2.88184078,0.00295539,0.16337329,0.16798524,0.14027224
-2.90845423,2.94135193,0.00448938,0.06759891,0.71317682,2.85142206,0.00307785,0.16059344,0.16801741,0.13951990
-2.90245123,2.91726366,0.00437844,0.06971888,0.71485321,2.81857833,0.00323501,0.15799933,0.16830936,0.13924286
-2.89644822,2.89347390,0.00425123,0.07231909,0.71642010,2.78420071,0.00342948,0.15562145,0.16894755,0.13952700
-2.89044522,2.87096831,0.00410967,0.07544352,0.71816787,2.74922462,0.00366376,0.15348570,0.17001562,0.14045416
-2.88444222,2.85072236,0.00395586,0.07913134,0.72040079,2.71459411,0.00394007,0.15161246,0.17159094,0.14209894
-2.87843922,2.83366087,0.00379201,0.08341490,0.72342305,2.68122580,0.00426023,0.15001580,0.17374115,0.14452560
-2.87243622,2.82061868,0.00362040,0.08831767,0.72752458,2.64997383,0.00462550,0.14870287,0.17652094,0.14778497
-2.86643322,2.81230416,0.00344334,0.09385217,0.73296759,2.62159765,0.00503645,0.14767343,0.17996912,0.15191152
-2.86043022,2.80926709,0.00326312,0.10001813,0.73997401,2.59673375,0.00549278,0.14691954,0.18410612,0.15692068
-2.85442721,2.81187241,0.00308193,0.10680075,0.74871472,2.57587276,0.00599326,0.14642561,0.18893197,0.16280661
-2.84842421,2.82028089,0.00290184,0.11416930,0.75930064,2.55934274,0.00653558,0.14616856,0.19442492,0.16954041
-2.84242121,2.83443767,0.00272477,0.12207611,0.77177636,2.54729931,0.00711627,0.14611829,0.20054068,0.17706893
-2.83641821,2.85406910,0.00255241,0.13045602,0.78611634,2.53972283,0.00773072,0.14623844,0.20721237,0.18531433
-2.83041521,2.87868808,0.00238625,0.13922636,0.80222380,2.53642264,0.00837310,0.14648729,0.21435125,0.19417433
-2.82441221,2.90760771,0.00222750,0.14828760,0.81993246,2.53704803,0.00903645,0.14681890,0.22184819,0.20352336
-2.81840920,2.93996266,0.00207714,0.15752458,0.83901082,2.54110512,0.00971277,0.14718438,0.22957589,0.21321453
-2.81240620,2.97473738,0.00193585,0.16680845,0.85916899,2.54797893,0.01039310,0.14753334,0.23739179,0.22308240
-2.80640320,3.01080012,0.00180408,0.17599922,0.88006745,2.55695942,0.01106775,0.14781538,0.24514172,0.23294663
-2.80040020,3.04694121,0.00168202,0.18494897,0.90132774,2.56727030,0.01172648,0.14798154,0.25266405,0.24261628
-2.79439720,3.08191424,0.00156961,0.19350552,0.92254425,2.57809933,0.01235877,0.14798582,0.25979431,0.25189477
-2.78839420,3.11447845,0.00146662,0.20151654,0.94329694,2.58862885,0.01295408,0.14778659,0.26637019,0.26058527
-2.78239120,3.14344076,0.00137264,0.20883397,0.96316428,2.59806530,0.01350216,0.14734783,0.27223661,0.26849634
-2.77638819,3.16769581,0.00128712,0.21531850,0.98173608,2.60566662,0.01399334,0.14664031,0.27725087,0.27544773
-2.77038519,3.18626269,0.00120940,0.22084404,0.99862564,2.61076672,0.01441885,0.14564244,0.28128757,0.28127594
-2.76438219,3.19831703,0.00113877,0.22530193,1.01348096,2.61279617,0.01477109,0.14434106,0.28424315,0.28583954
-2.75837919,3.20321749,0.00107448,0.22860475,1.02599446,2.61129874,0.01504387,0.14273186,0.28603986,0.28902380
-2.75237619,3.20052586,0.00101581,0.23068957,1.03591127,2.60594346,0.01523266,0.14081966,0.28662907,0.29074467
-2.74637319,3.19002035,0.00096204,0.23152041,1.04303549,2.59653216,0.01533474,0.13861837,0.28599362,0.29095175
-2.74037019,3.17170179,0.00091254,0.23108992,1.04723475,2.58300261,0.01534928,0.13615079,0.28414922,0.28963024
-2.73436718,3.14579286,0.00086672,0.22942006,1.04844266,2.56542750,0.01527744,0.13344813,0.28114482,0.28680173
-2.72836418,3.11273056,0.00082412,0.22656190,1.04665947,2.54400967,0.01512232,0.13054938,0.27706183,0.28252378
-2.72236118,3.07315249,0.00078436,0.22259429,1.04195077,2.51907402,0.01488890,0.12750045,0.27201222,0.27688832
-2.71635818,3.02787744,0.00074719,0.21762174,1.03444461,2.49105648,0.01458385,0.12435319,0.26613563,0.27001895
-2.71035518,2.97788113,0.00071245,0.21177134,1.02432698,2.46049056,0.01421539,0.12116427,0.25959543,0.26206717
-2.70435218,2.92426785,0.00068010,0.20518897,1.01183598,2.42799181,0.01379300,0.11799393,0.25257400,0.25320777
-2.69834917,2.86823890,0.00065018,0.19803487,0.99725478,2.39424065,0.01332716,0.11490470,0.24526731,0.24363354
-2.69234617,2.81105865,0.00062284,0.19047885,0.98090367,2.35996373,0.01282899,0.11195999,0.23787894,0.23354947
-2.68634317,2.75401914,0.00059832,0.18269523,0.96313133,2.32591423,0.01231000,0.10922269,0.23061395,0.22316669
-2.68034017,2.69840409,0.00057692,0.17485765,0.94430551,2.29285133,0.01178167,0.10675375,0.22367250,0.21269642
-2.67433717,2.64545320,0.00055899,0.16713415,0.92480351,2.26151910,0.01125522,0.10461075,0.21724378,0.20234404
-2.66833417,2.59632759,0.00054497,0.15968248,0.90500245,2.23262522,0.01074125,0.10284656,0.21150018,0.19230361
-2.66233117,2.55207732,0.00053531,0.15264592,0.88526978,2.20681995,0.01024951,0.10150800,0.20659213,0.18275294
-2.65632816,2.51361169,0.00053051,0.14614968,0.86595414,2.18467565,0.00978865,0.10063469,0.20264359,0.17384940
-2.65032516,2.48167342,0.00053112,0.14029806,0.84737686,2.16666777,0.00936609,0.10025791,0.19974847,0.16572659
-2.64432216,2.45681731,0.00053767,0.13517241,0.82982439,2.15315765,0.00898784,0.10039979,0.19796816,0.15849188
-2.63831916,2.43939424,0.00055074,0.13082990,0.81354183,2.14437797,0.00865845,0.10107256,0.19733003,0.15222499
-2.63231616,2.42954114,0.00057090,0.12730314,0.79872779,2.14042168,0.00838101,0.10227813,0.19782722,0.14697750
-2.62631316,2.42717750,0.00059872,0.12460066,0.78553086,2.14123482,0.00815715,0.10400794,0.19941954,0.14277331
-2.62031016,2.43200872,0.00063475,0.12270813,0.77404760,2.14661410,0.00798710,0.10624302,0.20203555,0.13960993
-2.61430715,2.44353633,0.00067953,0.12159034,0.76432244,2.15620955,0.00786985,0.10895446,0.20557569,0.13746062
-2.60830415,2.46107521,0.00073354,0.12119364,0.75634919,2.16953241,0.00780326,0.11210414,0.20991642,0.13627712
-2.60230115,2.48377706,0.00079719,0.12144904,0.75007428,2.18596844,0.00778421,0.11564576,0.21491515,0.13599290
-2.59629815,2.51065966,0.00087083,0.12227553,0.74540154,2.20479616,0.00780883,0.11952612,0.22041583,0.13652691
-2.59029515,2.54064075,0.00095469,0.12358369,0.74219825,2.22520970,0.00787266,0.12368672,0.22625505,0.13778736
-2.58429215,2.57257552,0.00104884,0.12527930,0.74030221,2.24634518,0.00797084,0.12806539,0.23226828,0.13967574
-2.57828914,2.60529595,0.00115321,0.12726704,0.73952956,2.26730985,0.00809831,0.13259820,0.23829622,0.14209072
-2.57228614,2.63765077,0.00126753,0.12945385,0.73968282,2.28721257,0.00824996,0.13722128,0.24419085,0.14493180
-2.56628314,2.66854419,0.00139130,0.13175215,0.74055894,2.30519438,0.00842080,0.14187264,0.24982108,0.14810274
-2.56028014,2.69697183,0.00152380,0.13408254,0.74195691,2.32045778,0.00860608,0.14649391,0.25507770,0.15151446
-2.55427714,2.72205250,0.00166404,0.13637620,0.74368464,2.33229349,0.00880140,0.15103177,0.25987756,0.15508750
-2.54827414,2.74305440,0.00181076,0.13857661,0.74556480,2.34010332,0.00900277,0.15543925,0.26416661,0.15875394
-2.54227114,2.75941485,0.00196244,0.14064085,0.74743941,2.34341841,0.00920670,0.15967657,0.26792198,0.16245866
-2.53626813,2.77075274,0.00211730,0.14254027,0.74917313,2.34191186,0.00941019,0.16371173,0.27115277,0.16616009
-2.53026513,2.77687354,0.00227334,0.14426063,0.75065513,2.33540557,0.00961074,0.16752063,0.27389966,0.16983031
-2.52426213,2.77776674,0.00242833,0.14580172,0.75179956,2.32387085,0.00980637,0.17108687,0.27623331,0.17345468
-2.51825913,2.77359626,0.00257992,0.14717655,0.75254479,2.30742333,0.00999554,0.17440115,0.27825168,0.17703093
-2.51225613,2.76468439,0.00272565,0.14841004,0.75285159,2.28631230,0.01017716,0.17746041,0.28007628,0.18056789
-2.50625313,2.75149041,0.00286304,0.14953746,0.75270039,2.26090542,0.01035048,0.18026666,0.28184760,0.18408385
-2.50025013,2.73458495,0.00298965,0.15060256,0.75208793,2.23166955,0.01051507,0.18282564,0.28371986,0.18760475
-2.49424712,2.71462144,0.00310317,0.15165553,0.75102354,2.19914883,0.01067077,0.18514542,0.28585523,0.19116214
-2.48824412,2.69230600,0.00320152,0.15275088,0.74952527,2.16394101,0.01081757,0.18723498,0.28841787,0.19479114
-2.48224112,2.66836710,0.00328288,0.15394521,0.74761613,2.12667324,0.01095562,0.18910279,0.29156778,0.19852838
-2.47623812,2.64352627,0.00334582,0.15529509,0.74532059,2.08797817,0.01108513,0.19075570,0.29545493,0.20241003
-2.47023512,2.61847080,0.00338934,0.15685497,0.74266152,2.04847155,0.01120632,0.19219786,0.30021365,0.20646997
-2.46423212,2.59382958,0.00341290,0.15867524,0.73965767,2.00873191,0.01131939,0.19343010,0.30595754,0.21073810
-2.45822911,2.57015246,0.00341651,0.16080039,0.73632174,1.96928301,0.01142447,0.19444946,0.31277507,0.21523887
-2.45222611,2.54789390,0.00340070,0.16326739,0.73265908,1.93057963,0.01152160,0.19524917,0.32072591,0.21999000
-2.44622311,2.52740089,0.00336655,0.16610427,0.72866696,1.89299676,0.01161067,0.19581885,0.32983813,0.22500142
-2.44022011,2.50890535,0.00331567,0.16932886,0.72433442,1.85682246,0.01169141,0.19614507,0.34010632,0.23027443
-2.43421711,2.49252089,0.00325014,0.17294780,0.71964264,1.82225429,0.01176340,0.19621212,0.35149070,0.23580101
-2.42821411,2.47824350,0.00317246,0.17695574,0.71456567,1.78939910,0.01182602,0.19600298,0.36391705,0.24156337
-2.42221111,2.46595604,0.00308549,0.18133482,0.70907152,1.75827593,0.01187849,0.19550048,0.37727775,0.24753370
-2.41620810,2.45543589,0.00299237,0.18605436,0.70312354,1.72882160,0.01191982,0.19468839,0.39143360,0.25367406
-2.41020510,2.44636537,0.00289638,0.19107099,0.69668187,1.70089866,0.01194891,0.19355265,0.40621653,0.25993660
-2.40420210,2.43834450,0.00280089,0.19632890,0.68970514,1.67430519,0.01196450,0.19208237,0.42143313,0.26626385
-2.39819910,2.43090547,0.00270920,0.20176064,0.68215210,1.64878590,0.01196524,0.19027082,0.43686888,0.27258942
-2.39219610,2.42352848,0.00262448,0.20728821,0.67398328,1.62404432,0.01194974,0.18811612,0.45229302,0.27883889
-2.38619310,2.41565854,0.00254962,0.21282452,0.66516263,1.59975530,0.01191660,0.18562175,0.46746397,0.28493106
-2.38019010,2.40672266,0.00248719,0.21827540,0.65565910,1.57557773,0.01186450,0.18279677,0.48213517,0.29077947
-2.37418709,2.39614724,0.00243931,0.22354187,0.64544801,1.55116691,0.01179228,0.17965581,0.49606126,0.29629437
-2.36818409,2.38337526,0.00240761,0.22852285,0.63451245,1.52618630,0.01169895,0.17621881,0.50900435,0.30138491
-2.36218109,2.36788280,0.00239314,0.23311823,0.62284440,1.50031840,0.01158385,0.17251046,0.52074041,0.30596166
-2.35617809,2.34919480,0.00239641,0.23723212,0.61044578,1.47327441,0.01144664,0.16855955,0.53106543,0.30993946
-2.35017509,2.32689951,0.00241729,0.24077631,0.59732929,1.44480273,0.01128745,0.16439809,0.53980126,0.31324031
-2.34417209,2.30066148,0.00245506,0.24367365,0.58351904,1.41469587,0.01110685,0.16006038,0.54680094,0.31579646
-2.33816908,2.27023269,0.00250843,0.24586143,0.56905099,1.38279594,0.01090597,0.15558200,0.55195332,0.31755338
-2.33216608,2.23546158,0.00257559,0.24729436,0.55397318,1.34899852,0.01068648,0.15099886,0.55518681,0.31847258
-2.32616308,2.19629976,0.00265425,0.24794721,0.53834564,1.31325504,0.01045060,0.14634628,0.55647206,0.31853412
-2.32016008,2.15280605,0.00274172,0.24781683,0.52224018,1.27557361,0.01020113,0.14165816,0.55582349,0.31773861
-2.31415708,2.10514787,0.00283503,0.24692343,0.50573977,1.23601856,0.00994134,0.13696637,0.55329950,0.31610872
-2.30815408,2.05359973,0.00293098,0.24531106,0.48893771,1.19470853,0.00967498,0.13230019,0.54900145,0.31368986
-2.30215108,1.99853895,0.00302632,0.24304728,0.47193657,1.15181358,0.00940615,0.12768605,0.54307119,0.31055019
-2.29614807,1.94043861,0.00311779,0.24022175,0.45484682,1.10755128,0.00913920,0.12314732,0.53568744,0.30677977
-2.29014507,1.87985800,0.00320226,0.23694416,0.43778525,1.06218194,0.00887865,0.11870440,0.52706098,0.30248883
-2.28414207,1.81743086,0.00327688,0.23334112,0.42087318,1.01600338,0.00862899,0.11437486,0.51742888,0.29780538
-2.27813907,1.75385188,0.00333910,0.22955254,0.40423459,0.96934522,0.00839463,0.11017377,0.50704803,0.29287204
-2.27213607,1.68986186,0.00338685,0.22572738,0.38799412,0.92256304,0.00817965,0.10611411,0.49618821,0.28784232
-2.26613307,1.62623229,0.00341854,0.22201910,0.37227510,0.87603261,0.00798778,0.10220723,0.48512509,0.28287658
-2.26013007,1.56374986,0.00343318,0.21858100,0.35719765,0.83014418,0.00782220,0.09846337,0.47413331,0.27813770
-2.25412706,1.50320162,0.00343037,0.21556166,0.34287702,0.78529742,0.00768547,0.09489221,0.46348022,0.27378689
-2.24812406,1.44536143,0.00341039,0.21310073,0.32942213,0.74189665,0.00757948,0.09150339,0.45342037,0.26997960
-2.24212106,1.39097815,0.00337412,0.21132532,0.31693455,0.70034694,0.00750537,0.08830693,0.44419114,0.26686199
-2.23611806,1.34076627,0.00332308,0.21034705,0.30550779,0.66105081,0.00746356,0.08531376,0.43600962,0.26456791
-2.23011506,1.29539899,0.00325939,0.21026000,0.29522719,0.62440578,0.00745375,0.08253603,0.42907093,0.26321669
-2.22411206,1.25550423,0.00318566,0.21113967,0.28617013,0.59080261,0.00747500,0.07998742,0.42354801,0.26291171
-2.21810905,1.22166320,0.00310501,0.21304281,0.27840684,0.56062413,0.00752588,0.07768343,0.41959277,0.26373988
-2.21210605,1.19441147,0.00302089,0.21600828,0.27200150,0.53424458,0.00760450,0.07564147,0.41733848,0.26577198
-2.20610305,1.17424198,0.00293707,0.22005866,0.26701362,0.51202912,0.00770878,0.07388097,0.41690310,0.26906364
-2.20010005,1.16160942,0.00285746,0.22520264,0.26349961,0.49433330,0.00783653,0.07242336,0.41839330,0.27365707
-2.19409705,1.15693496,0.00278607,0.23143780,0.26151431,0.48150217,0.00798569,0.07129192,0.42190861,0.27958312
-2.18809405,1.16061073,0.00272687,0.23875368,0.26111227,0.47386856,0.00815448,0.07051157,0.42754547,0.28686354
-2.18209105,1.17300279,0.00268370,0.24713478,0.26234862,0.47175040,0.00834153,0.07010843,0.43540045,0.29551320
-2.17608804,1.19445182,0.00266012,0.25656336,0.26527937,0.47544657,0.00854604,0.07010936,0.44557256,0.30554200
-2.17008504,1.22527067,0.00265937,0.26702165,0.26996083,0.48523114,0.00876786,0.07054125,0.45816387,0.31695624
-2.16408204,1.26573816,0.00268425,0.27849336,0.27644826,0.50134582,0.00900755,0.07143014,0.47327850,0.32975922
-2.15807904,1.31608867,0.00273701,0.29096429,0.28479340,0.52399059,0.00926634,0.07280020,0.49101959,0.34395098
-2.15207604,1.37649756,0.00281935,0.30442193,0.29504107,0.55331265,0.00954611,0.07467259,0.51148424,0.35952708
-2.14607304,1.44706254,0.00293225,0.31885410,0.30722485,0.58939393,0.00984926,0.07706409,0.53475657,0.37647634
-2.14007004,1.52778184,0.00307602,0.33424649,0.32136196,0.63223763,0.01017858,0.07998570,0.56089918,0.39477774
-2.13406703,1.61853000,0.00325020,0.35057951,0.33744759,0.68175442,0.01053698,0.08344116,0.58994330,0.41439653
-2.12806403,1.71903285,0.00345358,0.36782437,0.35544899,0.73774898,0.01092735,0.08742555,0.62187827,0.43527984
-2.12206103,1.82884306,0.00368417,0.38593881,0.37529962,0.79990783,0.01135222,0.09192385,0.65664104,0.45735210
-2.11605803,1.94731823,0.00393924,0.40486281,0.39689386,0.86778932,0.01181358,0.09690984,0.69410623,0.48051055
-2.11005503,2.07360328,0.00421533,0.42451444,0.42008244,0.94081664,0.01231256,0.10234511,0.73407771,0.50462130
-2.10405203,2.20661903,0.00450835,0.44478647,0.44466936,1.01827481,0.01284926,0.10817850,0.77628223,0.52951622
-2.09804902,2.34505849,0.00481362,0.46554379,0.47041019,1.09931240,0.01342254,0.11434594,0.82036587,0.55499113
-2.09204602,2.48739226,0.00512596,0.48662209,0.49701249,1.18294842,0.01402988,0.12077079,0.86589376,0.58080540
-2.08604302,2.63188378,0.00543984,0.50782799,0.52413811,1.26808483,0.01466735,0.12736462,0.91235351,0.60668348
-2.08004002,2.77661492,0.00574952,0.52894078,0.55140784,1.35352460,0.01532957,0.13402860,0.95916240,0.63231806
-2.07403702,2.91952163,0.00604912,0.54971573,0.57840809,1.43799517,0.01600978,0.14065539,1.00567845,0.65737537
-2.06803402,3.05843873,0.00633283,0.56988904,0.60469961,1.52017651,0.01670003,0.14713150,1.05121490,0.68150205
-2.06203102,3.19115253,0.00659508,0.58918425,0.62982793,1.59873310,0.01739133,0.15334005,1.09505778,0.70433377
-2.05602801,3.31545924,0.00683060,0.60731972,0.65333506,1.67234856,0.01807393,0.15916385,1.13648584,0.72550499
-2.05002501,3.42922686,0.00703467,0.62401711,0.67477222,1.73976148,0.01873763,0.16448866,1.17479195,0.74465962
-2.04402201,3.53045780,0.00720318,0.63901024,0.69371271,1.79980107,0.01937210,0.16920650,1.20930512,0.76146203
-2.03801901,3.61734939,0.00733274,0.65205402,0.70976470,1.85142101,0.01996723,0.17321891,1.23941204,0.77560795
-2.03201601,3.68834960,0.00742082,0.66293296,0.72258317,1.89372989,0.02051345,0.17643988,1.26457720,0.78683467
-2.02601301,3.74220527,0.00746574,0.67146893,0.73188054,1.92601701,0.02100204,0.17879850,1.28436075,0.79493016
-2.02001001,3.77800057,0.00746676,0.67752763,0.73743554,1.94777221,0.02142545,0.18024110,1.29843302,0.79974052
-2.01400700,3.79518416,0.00742406,0.68102371,0.73909983,1.95869894,0.02177745,0.18073276,1.30658539,0.80117561
-2.00800400,3.79358364,0.00733869,0.68192400,0.73680228,1.95872006,0.02205338,0.18025823,1.30873682,0.79921245
-2.00200100,3.77340705,0.00721255,0.68024909,0.73055054,1.94797605,0.02225019,0.17882213,1.30493591,0.79389635
-1.99599800,3.73523139,0.00704829,0.67607287,0.72043011,1.92681607,0.02236654,0.17644849,1.29535852,0.78533971
-1.98999500,3.67997924,0.00684921,0.66952045,0.70660080,1.89578227,0.02240271,0.17317962,1.28030112,0.77371870
-1.98399200,3.60888466,0.00661914,0.66076432,0.68929090,1.85558829,0.02236060,0.16907448,1.26017028,0.75926789
-1.97798899,3.52345036,0.00636232,0.65001923,0.66878941,1.80709313,0.02224355,0.16420642,1.23546902,0.74227326
-1.97198599,3.42539830,0.00608325,0.63753591,0.64543662,1.75127162,0.02205619,0.15866074,1.20678046,0.72306387
-1.96598299,3.31661614,0.00578656,0.62359402,0.61961353,1.68918301,0.02180424,0.15253183,1.17474981,0.70200262
-1.95997999,3.19910182,0.00547693,0.60849460,0.59173063,1.62193896,0.02149431,0.14592029,1.14006527,0.67947652
-1.95397699,3.07490869,0.00515887,0.59255237,0.56221643,1.55067232,0.02113365,0.13893004,1.10343881,0.65588678
-1.94797399,2.94609308,0.00483671,0.57608814,0.53150621,1.47650792,0.02072994,0.13166556,1.06558726,0.63163913
-1.94197099,2.81466615,0.00451449,0.55942144,0.50003143,1.40053624,0.02029111,0.12422934,1.02721463,0.60713469
-1.93596798,2.68255131,0.00419585,0.54286372,0.46821014,1.32379084,0.01982506,0.11671964,0.98899592,0.58276150
-1.92996498,2.55154799,0.00388405,0.52671210,0.43643857,1.24722989,0.01933956,0.10922864,0.95156294,0.55888699
-1.92396198,2.42330242,0.00358187,0.51124381,0.40508424,1.17172214,0.01884205,0.10184096,0.91549236,0.53585144
-1.91795898,2.29928549,0.00329165,0.49671124,0.37448068,1.09803731,0.01833950,0.09463265,0.88129615,0.51396243
-1.91195598,2.18077745,0.00301529,0.48333782,0.34492366,1.02684064,0.01783829,0.08767055,0.84941450,0.49349043
-1.90595298,2.06885913,0.00275423,0.47131450,0.31666918,0.95869135,0.01734413,0.08101203,0.82021133,0.47466530
-1.89994997,1.96440903,0.00250953,0.46079696,0.28993290,0.89404445,0.01686199,0.07470512,0.79397206,0.45767386
-1.89394697,1.86810581,0.00228188,0.45190359,0.26489107,0.83325540,0.01639602,0.06878891,0.77090398,0.44265839
-1.88794397,1.78043524,0.00207166,0.44471416,0.24168263,0.77658713,0.01594953,0.06329427,0.75113872,0.42971605
-1.88194097,1.70170134,0.00187899,0.43926933,0.22041256,0.72421869,0.01552498,0.05824465,0.73473701,0.41889926
-1.87593797,1.63204089,0.00170378,0.43557104,0.20115592,0.67625531,0.01512401,0.05365718,0.72169540,0.41021701
-1.86993497,1.57144097,0.00154575,0.43358385,0.18396272,0.63273916,0.01474744,0.04954375,0.71195494,0.40363711
-1.86393197,1.51975902,0.00140455,0.43323734,0.16886318,0.59366055,0.01439535,0.04591221,0.70541143,0.39908942
-1.85792896,1.47674511,0.00127974,0.43442956,0.15587328,0.55896925,0.01406716,0.04276756,0.70192719,0.39647008
-1.85192596,1.44206588,0.00117085,0.43703162,0.14500026,0.52858559,0.01376176,0.04011315,0.70134389,0.39564669
-1.84592296,1.41532981,0.00107746,0.44089334,0.13624806,0.50241113,0.01347758,0.03795179,0.70349615,0.39646433
-1.83991996,1.39611320,0.00099914,0.44584983,0.12962227,0.48033872,0.01321279,0.03628681,0.70822529,0.39875247
-1.83391696,1.38398614,0.00093558,0.45172887,0.12513460,0.46226159,0.01296544,0.03512300,0.71539285,0.40233245
-1.82791396,1.37853780,0.00088652,0.45835887,0.12280648,0.44808145,0.01273360,0.03446736,0.72489313,0.40702533
-1.82191096,1.37940004,0.00085181,0.46557695,0.12267184,0.43771521,0.01251556,0.03432977,0.73666411,0.41265989
-1.81590795,1.38626834,0.00083141,0.47323700,0.12477871,0.43110022,0.01230992,0.03472337,0.75069611,0.41908039
-1.80990495,1.39891909,0.00082537,0.48121702,0.12918963,0.42819776,0.01211577,0.03566475,0.76703750,0.42615377
-1.80390195,1.41722212,0.00083384,0.48942563,0.13598081,0.42899452,0.01193272,0.03717387,0.78579691,0.43377585
-1.79789895,1.44114766,0.00085702,0.49780704,0.14523979,0.43350212,0.01176101,0.03927370,0.80714146,0.44187623
-1.79189595,1.47076696,0.00089520,0.50634445,0.15706185,0.44175429,0.01160150,0.04198950,0.83129075,0.45042163
-1.78589295,1.50624602,0.00094864,0.51506125,0.17154499,0.45380202,0.01145563,0.04534790,0.85850651,0.45941717
