energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.95047524,5.10680672,0.48964392,2.33775172,0.00512680,0.05778234,0.36976027,2.54526958,0.00990594,0.18594015
-2.94447224,5.04676001,0.48806927,2.31559799,0.00502794,0.05675562,0.36782501,2.50988450,0.00961717,0.18296900
-2.93846923,4.98553516,0.48608425,2.29250535,0.00492261,0.05580244,0.36630700,2.47430823,0.00932577,0.17981795
-2.93246623,4.92520440,0.48389934,2.26956243,0.00481459,0.05492923,0.36528709,2.43944951,0.00903493,0.17657012
-2.92646323,4.86778983,0.48173344,2.24786029,0.00470742,0.05414016,0.36482832,2.40616802,0.00874756,0.17330747
-2.92046023,4.81519612,0.47980558,2.22845337,0.00460436,0.05343716,0.36497334,2.37524872,0.00846622,0.17010813
-2.91445723,4.76914732,0.47832637,2.21232192,0.00450817,0.05281989,0.36574247,2.34737869,0.00819308,0.16704388
-2.90845423,4.73113054,0.47748964,2.20033768,0.00442111,0.05228585,0.36713277,2.32312712,0.00792990,0.16417792
-2.90245123,4.70234868,0.47746471,2.19323409,0.00434482,0.05183058,0.36911788,2.30292941,0.00767799,0.16156304
-2.89644822,4.68368408,0.47838965,2.19158244,0.00428027,0.05144792,0.37164888,2.28707581,0.00743824,0.15924029
-2.89044522,4.67567444,0.48036569,2.19577474,0.00422779,0.05113036,0.37465598,2.27570489,0.00721110,0.15723809
-2.88444222,4.67850170,0.48345331,2.20601389,0.00418705,0.05086940,0.37805093,2.26880223,0.00699669,0.15557200
-2.87843922,4.69199402,0.48766992,2.22231135,0.00415710,0.05065604,0.38173025,2.26620389,0.00679474,0.15424504
-2.87243622,4.71564044,0.49298937,2.24449223,0.00413649,0.05048115,0.38557877,2.26760485,0.00660474,0.15324849
-2.86643322,4.74861710,0.49934324,2.27220710,0.00412328,0.05033601,0.38947371,2.27257160,0.00642598,0.15256319
-2.86043022,4.78982373,0.50662381,2.30494992,0.00411521,0.05021268,0.39328880,2.28055859,0.00625756,0.15216128
-2.85442721,4.83792838,0.51468853,2.34208096,0.00410976,0.05010434,0.39689843,2.29092771,0.00609854,0.15200812
-2.84842421,4.89141848,0.52336577,2.38285338,0.00410432,0.05000565,0.40018165,2.30297020,0.00594795,0.15206448
-2.84242121,4.94865580,0.53246159,2.42644237,0.00409624,0.04991292,0.40302573,2.31593008,0.00580487,0.15228873
-2.83641821,5.00793315,0.54176703,2.47197517,0.00408299,0.04982423,0.40532938,2.32902833,0.00566845,0.15263898
-2.83041521,5.06753054,0.55106582,2.51856093,0.00406225,0.04973942,0.40700535,2.34148714,0.00553798,0.15307502
-2.82441221,5.12576862,0.56014196,2.56531898,0.00403198,0.04966001,0.40798231,2.35255340,0.00541292,0.15356003
-2.81840920,5.18105787,0.56878694,2.61140450,0.00399049,0.04958900,0.40820620,2.36152071,0.00529289,0.15406191
-2.81240620,5.23194158,0.57680626,2.65603075,0.00393650,0.04953054,0.40764078,2.36774941,0.00517773,0.15455426
-2.80640320,5.27713188,0.58402507,2.69848713,0.00386916,0.04948958,0.40626759,2.37068406,0.00506746,0.15501687
-2.80040020,5.31553760,0.59029265,2.73815276,0.00378805,0.04947146,0.40408521,2.36986789,0.00496230,0.15543593
-2.79439720,5.34628387,0.59548573,2.77450545,0.00369322,0.04948141,0.40110814,2.36495385,0.00486265,0.15580370
-2.78839420,5.36872301,0.59951046,2.80712596,0.00358511,0.04952408,0.39736505,2.35571222,0.00476911,0.15611800
-2.78239120,5.38243733,0.60230316,2.83569816,0.00346454,0.04960309,0.39289686,2.34203436,0.00468244,0.15638132
-2.77638819,5.38723417,0.60382988,2.86000531,0.00333264,0.04972062,0.38775446,2.32393281,0.00460356,0.15659983
-2.77038519,5.38313404,0.60408483,2.87992321,0.00319085,0.04987703,0.38199639,2.30153774,0.00453354,0.15678222
-2.76438219,5.37035297,0.60308802,2.89541094,0.00304080,0.05007058,0.37568649,2.27509000,0.00447359,0.15693863
-2.75837919,5.34928020,0.60088203,2.90649990,0.00288426,0.05029729,0.36889164,2.24493098,0.00442503,0.15707953
-2.75237619,5.32045247,0.59752848,2.91328197,0.00272311,0.05055084,0.36167970,2.21148992,0.00438931,0.15721484
-2.74637319,5.28452619,0.59310403,2.91589748,0.00255925,0.05082266,0.35411769,2.17526893,0.00436796,0.15735315
-2.74037019,5.24224882,0.58769650,2.91452368,0.00239457,0.05110207,0.34627027,2.13682644,0.00436260,0.15750128
-2.73436718,5.19443056,0.58140094,2.90936410,0.00223090,0.05137661,0.33819862,2.09675974,0.00437490,0.15766391
-2.72836418,5.14191741,0.57431613,2.90063945,0.00206995,0.05163243,0.32995962,2.05568717,0.00440656,0.15784363
-2.72236118,5.08556648,0.56654138,2.88857992,0.00191334,0.05185474,0.32160542,2.01423060,0.00445924,0.15804106
-2.71635818,5.02622420,0.55817388,2.87341941,0.00176253,0.05202840,0.31318334,1.97299897,0.00453458,0.15825517
-2.71035518,4.96470785,0.54930655,2.85539124,0.00161883,0.05213849,0.30473607,1.93257334,0.00463407,0.15848376
-2.70435218,4.90179078,0.54002646,2.83472549,0.00148340,0.05217092,0.29630205,1.89349386,0.00475906,0.15872396
-2.69834917,4.83819117,0.53041370,2.81164751,0.00135725,0.05211304,0.28791611,1.85624930,0.00491065,0.15897270
-2.69234617,4.77456441,0.52054078,2.78637737,0.00124128,0.05195415,0.27961016,1.82126905,0.00508962,0.15922721
-2.68634317,4.71149873,0.51047235,2.75912997,0.00113623,0.05168602,0.27141390,1.78891815,0.00529637,0.15948531
-2.68034017,4.64951370,0.50026526,2.73011537,0.00104279,0.05130326,0.26335553,1.75949493,0.00553085,0.15974567
-2.67433717,4.58906137,0.48996879,2.69953913,0.00096152,0.05080363,0.25546242,1.73323157,0.00579251,0.16000784
-2.66833417,4.53052938,0.47962507,2.66760250,0.00089298,0.05018819,0.24776157,1.71029710,0.00608021,0.16027215
-2.66233117,4.47424595,0.46926957,2.63450233,0.00083767,0.04946134,0.24027997,1.69080270,0.00639222,0.16053945
-2.65632816,4.42048613,0.45893157,2.60043063,0.00079606,0.04863075,0.23304482,1.67480893,0.00672615,0.16081079
-2.65032516,4.36947928,0.44863483,2.56557399,0.00076865,0.04770716,0.22608357,1.66233438,0.00707902,0.16108698
-2.64432216,4.32141738,0.43839805,2.53011294,0.00075595,0.04670409,0.21942386,1.65336550,0.00744722,0.16136814
-2.63831916,4.27646413,0.42823560,2.49422144,0.00075851,0.04563741,0.21309329,1.64786701,0.00782662,0.16165328
-2.63231616,4.23476465,0.41815816,2.45806691,0.00077691,0.04452496,0.20711927,1.64579249,0.00821259,0.16194002
-2.62631316,4.19645571,0.40817353,2.42181079,0.00081177,0.04338598,0.20152867,1.64709479,0.00860016,0.16222434
-2.62031016,4.16167624,0.39828759,2.38560999,0.00086374,0.04224064,0.19634770,1.65173573,0.00898412,0.16250058
-2.61430715,4.13057787,0.38850526,2.34961923,0.00093353,0.04110953,0.19160167,1.65969487,0.00935919,0.16276157
-2.60830415,4.10333537,0.37883179,2.31399427,0.00102187,0.04001313,0.18731494,1.67097690,0.00972016,0.16299903
-2.60230115,4.08015624,0.36927395,2.27889591,0.00112949,0.03897142,0.18351091,1.68561733,0.01006211,0.16320401
-2.59629815,4.06128917,0.35984137,2.24449446,0.00125713,0.03800348,0.18021217,1.70368630,0.01038053,0.16336762
-2.59029515,4.04703063,0.35054783,2.21097430,0.00140552,0.03712712,0.17744058,1.72529023,0.01067152,0.16348174
-2.58429215,4.03772882,0.34141245,2.17853809,0.00157533,0.03635866,0.17521749,1.75057107,0.01093194,0.16353984
-2.57828914,4.03378446,0.33246055,2.14741009,0.00176717,0.03571276,0.17356390,1.77970306,0.01115953,0.16353781
-2.57228614,4.03564754,0.32372435,2.11783801,0.00198156,0.03520223,0.17250053,1.81288704,0.01135303,0.16347458
-2.56628314,4.04380959,0.31524309,2.09009298,0.00221888,0.03483798,0.17204776,1.85034201,0.01151220,0.16335275
-2.56028014,4.05879107,0.30706275,2.06446708,0.00247938,0.03462897,0.17222534,1.89229444,0.01163786,0.16317891
-2.55427714,4.08112363,0.29923517,2.04126832,0.00276310,0.03458220,0.17305197,1.93896512,0.01173186,0.16296377
-2.54827414,4.11132754,0.29181659,2.02081284,0.00306982,0.03470269,0.17454444,1.99055414,0.01179700,0.16272203
-2.54227114,4.14988457,0.28486570,2.00341431,0.00339910,0.03499350,0.17671667,2.04722429,0.01183693,0.16247191
-2.53626813,4.19720716,0.27844118,1.98937111,0.00375014,0.03545567,0.17957834,2.10908337,0.01185596,0.16223451
-2.53026513,4.25360515,0.27259883,1.97895140,0.00412180,0.03608820,0.18313339,2.17616619,0.01185886,0.16203287
-2.52426213,4.31925122,0.26738853,1.97237705,0.00451255,0.03688802,0.18737826,2.24841684,0.01185070,0.16189084
-2.51825913,4.39414702,0.26285106,1.96980703,0.00492042,0.03784983,0.19230018,2.32567224,0.01183653,0.16183183
-2.51225613,4.47809159,0.25901514,1.97132137,0.00534296,0.03896605,0.19787532,2.40764762,0.01182119,0.16187752
-2.50625313,4.57065412,0.25589463,1.97690651,0.00577725,0.04022669,0.20406722,2.49392495,0.01180909,0.16204651
-2.50025013,4.67115300,0.25348635,1.98644318,0.00621984,0.04161921,0.21082541,2.58394520,0.01180391,0.16235313
-2.49424712,4.77864267,0.25176845,1.99969752,0.00666681,0.04312846,0.21808445,2.67700498,0.01180850,0.16280635
-2.48824412,4.89191011,0.25069966,2.01631643,0.00711372,0.04473657,0.22576341,2.77225843,0.01182468,0.16340895
-2.48224112,5.00948173,0.25021927,2.03582768,0.00755569,0.04642300,0.23376606,2.86872471,0.01185313,0.16415691
-2.47623812,5.12964165,0.25024818,2.05764502,0.00798744,0.04816457,0.24198160,2.96530123,0.01189337,0.16503920
-2.47023512,5.25046122,0.25069073,2.08107865,0.00840338,0.04993569,0.25028612,3.06078275,0.01194373,0.16603782
-2.46423212,5.36983964,0.25143741,2.10535075,0.00879770,0.05170858,0.25854483,3.15388600,0.01200144,0.16712824
-2.45822911,5.48555439,0.25236834,2.12961561,0.00916449,0.05345368,0.26661482,3.24327920,0.01206272,0.16828010
-2.45222611,5.59532019,0.25335729,2.15298377,0.00949790,0.05514021,0.27434849,3.32761566,0.01212300,0.16945834
-2.44622311,5.69685419,0.25427608,2.17454924,0.00979226,0.05673673,0.28159743,3.40557035,0.01217706,0.17062439
-2.44022011,5.78794507,0.25499925,2.19341860,0.01004228,0.05821191,0.28821652,3.47587823,0.01221932,0.17173775
-2.43421711,5.86652330,0.25540857,2.20874086,0.01024321,0.05953534,0.29406829,3.53737270,0.01224414,0.17275752
-2.42821411,5.93072958,0.25539742,2.21973671,0.01039099,0.06067836,0.29902718,3.58902290,0.01224601,0.17364412
-2.42221111,5.97897857,0.25487464,2.22572593,0.01048240,0.06161495,0.30298352,3.62996802,0.01221991,0.17436092
-2.41620810,6.01001518,0.25376780,2.22615171,0.01051524,0.06232255,0.30584716,3.65954755,0.01216154,0.17487571
-2.41020510,6.02296091,0.25202564,2.22060080,0.01048838,0.06278289,0.30755049,3.67732574,0.01206750,0.17516215
-2.40420210,6.01734824,0.24961972,2.20881866,0.01040186,0.06298263,0.30805064,3.68310958,0.01193559,0.17520085
-2.39819910,5.99314148,0.24654504,2.19071894,0.01025694,0.06291395,0.30733102,3.67695915,0.01176481,0.17498023
-2.39219610,5.95074316,0.24281984,2.16638687,0.01005608,0.06257489,0.30540175,3.65919007,0.01155557,0.17449710
-2.38619310,5.89098572,0.23848443,2.13607660,0.00980292,0.06196954,0.30229933,3.63036774,0.01130964,0.17375681
-2.38019010,5.81510884,0.23359921,2.10020256,0.00950216,0.06110802,0.29808532,3.59129358,0.01103012,0.17277320
-2.37418709,5.72472324,0.22824205,2.05932536,0.00915947,0.06000626,0.29284418,3.54298368,0.01072138,0.17156808
-2.36818409,5.62176259,0.22250504,2.01413291,0.00878133,0.05868554,0.28668045,3.48664078,0.01038888,0.17017055
-2.36218109,5.50842532,0.21649091,1.96541756,0.00837481,0.05717184,0.27971524,3.42362036,0.01003898,0.16861593
-2.35617809,5.38710867,0.21030912,1.91405032,0.00794741,0.05549510,0.27208236,3.35539220,0.00967874,0.16694454
-2.35017509,5.26033736,0.20407203,1.86095322,0.00750681,0.05368823,0.26392413,3.28349866,0.00931562,0.16520030
-2.34417209,5.13068955,0.19789099,1.80707079,0.00706066,0.05178616,0.25538710,3.20951114,0.00895725,0.16342916
-2.33816908,5.00072253,0.19187283,1.75334191,0.00661639,0.04982470,0.24661790,3.13498600,0.00861115,0.16167755
-2.33216608,4.87290069,0.18611655,1.70067278,0.00618099,0.04783958,0.23775925,3.06142152,0.00828447,0.15999074
-2.32616308,4.74952799,0.18071056,1.64991199,0.00576081,0.04586532,0.22894638,2.99021706,0.00798375,0.15841133
-2.32016008,4.63268693,0.17573044,1.60182849,0.00536148,0.04393437,0.22030393,2.92263574,0.00771473,0.15697775
-2.31415708,4.52418582,0.17123721,1.55709286,0.00498774,0.04207625,0.21194339,2.85977174,0.00748218,0.15572297
-2.30815408,4.42551579,0.16727629,1.51626243,0.00464337,0.04031691,0.20396117,2.80252311,0.00728982,0.15467341
-2.30215108,4.33781854,0.16387698,1.47977054,0.00433118,0.03867819,0.19643736,2.75157099,0.00714018,0.15384799
-2.29614807,4.26186585,0.16105260,1.44791998,0.00405297,0.03717752,0.18943507,2.70736588,0.00703469,0.15325755
-2.29014507,4.19805110,0.15880120,1.42088076,0.00380960,0.03582778,0.18300043,2.67012137,0.00697361,0.15290451
-2.28414207,4.14639317,0.15710668,1.39869201,0.00360105,0.03463733,0.17716321,2.63981560,0.00695624,0.15278279
-2.27813907,4.10655236,0.15594054,1.38126779,0.00342646,0.03361028,0.17193793,2.61620056,0.00698094,0.15287813
-2.27213607,4.07785802,0.15526388,1.36840669,0.00328435,0.03274679,0.16732543,2.59881908,0.00704537,0.15316867
-2.26613307,4.05934691,0.15502981,1.35980468,0.00317268,0.03204364,0.16331488,2.58702894,0.00714664,0.15362588
-2.26013007,4.04981120,0.15518608,1.35507083,0.00308901,0.03149475,0.15988600,2.58003360,0.00728159,0.15421576
-2.25412706,4.04785457,0.15567780,1.35374542,0.00303071,0.03109196,0.15701155,2.57691852,0.00744692,0.15490029
-2.24812406,4.05195456,0.15645025,1.35531984,0.00299504,0.03082564,0.15465993,2.57669188,0.00763948,0.15563914
-2.24212106,4.06052907,0.15745165,1.35925763,0.00297938,0.03068545,0.15279771,2.57832836,0.00785647,0.15639149
-2.23611806,4.07200456,0.15863568,1.36501599,0.00298133,0.03066101,0.15139221,2.58081425,0.00809557,0.15711794
-2.23011506,4.08488351,0.15996381,1.37206704,0.00299885,0.03074256,0.15041374,2.58319221,0.00835518,0.15778246
-2.22411206,4.09780837,0.16140717,1.37991805,0.00303039,0.03092145,0.14983772,2.58460395,0.00863444,0.15835426
-2.21810905,4.10961956,0.16294805,1.38813002,0.00307496,0.03119061,0.14964638,2.58432880,0.00893339,0.15880943
-2.21210605,4.11940490,0.16458076,1.39633373,0.00313223,0.03154487,0.14982999,2.58181677,0.00925294,0.15913246
-2.20610305,4.12653844,0.16631196,1.40424281,0.00320255,0.03198112,0.15038775,2.57671432,0.00959485,0.15931730
-2.20010005,4.13070692,0.16816029,1.41166319,0.00328700,0.03249841,0.15132804,2.56888190,0.00996168,0.15936811
-2.19409705,4.13192254,0.17015542,1.41849861,0.00338736,0.03309782,0.15266817,2.55840216,0.01035670,0.15929959
-2.18809405,4.13052144,0.17233646,1.42475189,0.00350608,0.03378229,0.15443366,2.54557855,0.01078367,0.15913672
-2.18209105,4.12714792,0.17474975,1.43052192,0.00364626,0.03455628,0.15665690,2.53092434,0.01124672,0.15891417
-2.17608804,4.12272501,0.17744627,1.43599654,0.00381151,0.03542540,0.15937546,2.51514239,0.01175011,0.15867514
-2.17008504,4.11841282,0.18047854,1.44144156,0.00400590,0.03639594,0.16262991,2.49909676,0.01229802,0.15846981
-2.16408204,4.11555631,0.18389742,1.44718642,0.00423379,0.03747434,0.16646144,2.48377733,0.01289435,0.15835342
-2.15807904,4.11562523,0.18774869,1.45360720,0.00449975,0.03866667,0.17090914,2.47025907,0.01354244,0.15838409
-2.15207604,4.12014851,0.19206975,1.46110760,0.00480833,0.03997810,0.17600736,2.45965791,0.01424491,0.15862041
-2.14607304,4.13064633,0.19688650,1.47009878,0.00516394,0.04141243,0.18178293,2.45308500,0.01500347,0.15911891
-2.14007004,4.14856265,0.20221065,1.48097899,0.00557065,0.04297162,0.18825260,2.45160145,0.01581872,0.15993165
-2.13406703,4.17520102,0.20803743,1.49411376,0.00603203,0.04465542,0.19542078,2.45617531,0.01669009,0.16110381
-2.12806403,4.21166626,0.21434402,1.50981736,0.00655094,0.04646109,0.20327750,2.46764265,0.01761565,0.16267155
-2.12206103,4.25881413,0.22108859,1.52833650,0.00712938,0.04838311,0.21179690,2.48667392,0.01859218,0.16466018
-2.11605803,4.31721064,0.22821019,1.54983653,0.00776831,0.05041314,0.22093619,2.51374676,0.01961504,0.16708265
-2.11005503,4.38710227,0.23562934,1.57439084,0.00846750,0.05253987,0.23063511,2.54912605,0.02067827,0.16993849
-2.10405203,4.46839751,0.24324941,1.60197355,0.00922539,0.05474911,0.24081602,2.59285139,0.02177464,0.17321318
-2.09804902,4.56066010,0.25095875,1.63245577,0.01003901,0.05702387,0.25138445,2.64473214,0.02289572,0.17687799
-2.09204602,4.66311323,0.25863339,1.66560536,0.01090388,0.05934452,0.26223025,2.70434962,0.02403204,0.18089026
-2.08604302,4.77465428,0.26614032,1.70109004,0.01181400,0.06168898,0.27322928,2.77106598,0.02517323,0.18519410
-2.08004002,4.89387884,0.27334116,1.73848363,0.01276184,0.06403303,0.28424548,2.84403902,0.02630823,0.18972149
-2.07403702,5.01911274,0.28009604,1.77727515,0.01373838,0.06635064,0.29513339,2.92224199,0.02742549,0.19439377
-2.06803402,5.14845088,0.28626766,1.81688037,0.01473326,0.06861424,0.30574100,3.00448763,0.02851319,0.19912333
-2.06203102,5.27980128,0.29172523,1.85665531,0.01573488,0.07079523,0.31591289,3.08945544,0.02955949,0.20381565
-2.05602801,5.41093314,0.29634830,1.89591154,0.01673061,0.07286433,0.32549347,3.17572142,0.03055281,0.20837143
-2.05002501,5.53952756,0.30003019,1.93393254,0.01770709,0.07479210,0.33433048,3.26178941,0.03148207,0.21268895
-2.04402201,5.66322979,0.30268105,1.96999090,0.01865045,0.07654946,0.34227840,3.34612349,0.03233698,0.21666639
-2.03801901,5.77970197,0.30423034,2.00336595,0.01954671,0.07810824,0.34920191,3.42718078,0.03310829,0.22020427
-2.03201601,5.88667537,0.30462874,2.03336132,0.02038209,0.07944179,0.35497918,3.50344404,0.03378808,0.22320778
-2.02601301,5.98200117,0.30384946,2.05932214,0.02114344,0.08052561,0.35950500,3.57345375,0.03437000,0.22558913
-2.02001001,6.06369904,0.30188877,2.08065146,0.02181859,0.08133799,0.36269362,3.63583911,0.03484949,0.22726969
-2.01400700,6.13000249,0.29876605,2.09682550,0.02239676,0.08186069,0.36448130,3.68934738,0.03522398,0.22818196
-2.00800400,6.17940019,0.29452309,2.10740739,0.02286890,0.08207956,0.36482833,3.73287132,0.03549308,0.22827140
-2.00200100,6.21067236,0.28922285,2.11205899,0.02322804,0.08198517,0.36372074,3.76547389,0.03565868,0.22749787
-1.99599800,6.22292127,0.28294782,2.11055053,0.02346958,0.08157334,0.36117132,3.78640985,0.03572505,0.22583690
-1.98999500,6.21559498,0.27579780,2.10276770,0.02359145,0.08084559,0.35722012,3.79514351,0.03569882,0.22328045
-1.98399200,6.18850363,0.26788750,2.08871598,0.02359436,0.07980949,0.35193439,3.79136219,0.03558900,0.21983743
-1.97798899,6.14182738,0.25934380,2.06852202,0.02348180,0.07847885,0.34540778,3.77498474,0.03540683,0.21553374
-1.97198599,6.07611570,0.25030297,2.04243198,0.02326003,0.07687373,0.33775905,3.74616470,0.03516568,0.21041184
-1.96598299,5.99227766,0.24090772,2.01080688,0.02293806,0.07502029,0.32913006,3.70528784,0.03488078,0.20452998
-1.95997999,5.89156326,0.23130440,1.97411502,0.02252741,0.07295045,0.31968331,3.65296389,0.03456901,0.19796098
-1.95397699,5.77553615,0.22164024,1.93292168,0.02204190,0.07070133,0.30959895,3.59001258,0.03424852,0.19079056
-1.94797399,5.64603844,0.21206079,1.88787650,0.02149730,0.06831452,0.29907138,3.51744413,0.03393843,0.18311541
-1.94197099,5.50514842,0.20270758,1.83969893,0.02091104,0.06583518,0.28830558,3.43643493,0.03365842,0.17504090
-1.93596798,5.35513273,0.19371602,1.78916209,0.02030172,0.06331099,0.27751317,3.34829882,0.03342831,0.16667861
-1.92996498,5.19839408,0.18521359,1.73707589,0.01968872,0.06079097,0.26690843,3.25445510,0.03326766,0.15814368
-1.92396198,5.03741642,0.17731832,1.68426947,0.01909174,0.05832423,0.25670427,3.15639411,0.03319531,0.14955215
-1.91795898,4.87470913,0.17013753,1.63157403,0.01853036,0.05595868,0.24710832,3.05564157,0.03322900,0.14101823
-1.91195598,4.71275185,0.16376682,1.57980600,0.01802359,0.05373980,0.23831913,2.95372271,0.03338495,0.13265182
-1.90595298,4.55394155,0.15828928,1.52975144,0.01758949,0.05170933,0.23052270,2.85212738,0.03367746,0.12455605
-1.89994997,4.40054327,0.15377493,1.48215161,0.01724481,0.04990421,0.22388923,2.75227715,0.03411860,0.11682524
-1.89394697,4.25464566,0.15028025,1.43769028,0.01700464,0.04835555,0.21857018,2.65549519,0.03471788,0.10954300
-1.88794397,4.11812233,0.14784789,1.39698270,0.01688214,0.04708782,0.21469577,2.56297989,0.03548200,0.10278087
-1.88194097,3.99259956,0.14650643,1.36056651,0.01688836,0.04611823,0.21237274,2.47578256,0.03641462,0.09659717
-1.87593797,3.87943097,0.14627017,1.32889438,0.01703206,0.04545631,0.21168251,2.39478982,0.03751620,0.09103633
-1.86993497,3.77967910,0.14713906,1.30232855,0.01731958,0.04510376,0.21267972,2.32071085,0.03878394,0.08612860
-1.86393197,3.69410412,0.14909855,1.28113694,0.01775481,0.04505450,0.21539113,2.25406946,0.04021170,0.08189009
-1.85792896,3.62315921,0.15211954,1.26549099,0.01833918,0.04529498,0.21981484,2.19520108,0.04179004,0.07832319
-1.85192596,3.56699245,0.15615844,1.25546481,0.01907168,0.04580468,0.22591999,2.14425427,0.04350635,0.07541730
-1.84592296,3.52545473,0.16115723,1.25103582,0.01994896,0.04655687,0.23364677,2.10119661,0.04534497,0.07314978
-1.83991996,3.49811318,0.16704365,1.25208660,0.02096544,0.04751942,0.24290691,2.06582444,0.04728748,0.07148717
-1.83391696,3.48426953,0.17373169,1.25840795,0.02211343,0.04865590,0.25358467,2.03777613,0.04931299,0.07038656
-1.82791396,3.48298293,0.18112207,1.26970322,0.02338333,0.04992667,0.26553823,2.01654821,0.05139850,0.06979707
-1.82191096,3.49309654,0.18910319,1.28559368,0.02476382,0.05129008,0.27860167,2.00151403,0.05351934,0.06966143
-1.81590795,3.51326742,0.19755218,1.30562513,0.02624206,0.05270366,0.29258754,1.99194426,0.05564965,0.06991760
-1.80990495,3.54199890,0.20633635,1.32927556,0.02780392,0.05412532,0.30728985,1.98702873,0.05776291,0.07050038
-1.80390195,3.57767493,0.21531497,1.35596401,0.02943422,0.05551450,0.32248773,1.98589902,0.05983243,0.07134296
-1.79789895,3.61859576,0.22434124,1.38506038,0.03111696,0.05683315,0.33794945,1.98765128,0.06183195,0.07237841
-1.79189595,3.66301403,0.23326468,1.41589620,0.03283557,0.05804670,0.35343700,1.99136865,0.06373616,0.07354112
-1.78589295,3.70917079,0.24193368,1.44777629,0.03457313,0.05912482,0.36871088,1.99614284,0.06552120,0.07476802
-1.77988994,3.75533055,0.25019821,1.47999094,0.03631261,0.06004198,0.38353512,2.00109432,0.06716515,0.07599976
-1.77388694,3.79981475,0.25791277,1.51182866,0.03803707,0.06077791,0.39768240,2.00539061,0.06864844,0.07718165
-1.76788394,3.84103281,0.26493919,1.54258905,0.03972982,0.06131785,0.41093900,2.00826241,0.06995421,0.07826448
-1.76188094,3.87751026,0.27114954,1.57159552,0.04137463,0.06165260,0.42310951,2.00901710,0.07106855,0.07920513
-1.75587794,3.90791330,0.27642876,1.59820782,0.04295587,0.06177845,0.43402106,2.00704944,0.07198073,0.07996702
-1.74987494,3.93106940,0.28067716,1.62183372,0.04445858,0.06169692,0.44352699,2.00184938,0.07268325,0.08052036
-1.74387194,3.94598351,0.28381246,1.64193994,0.04586859,0.06141439,0.45150974,1.99300677,0.07317185,0.08084228
-1.73786893,3.95184974,0.28577158,1.65806174,0.04717259,0.06094161,0.45788290,1.98021325,0.07344546,0.08091668
-1.73186593,3.94805854,0.28651186,1.66981122,0.04835818,0.06029314,0.46259237,1.96326128,0.07350597,0.08073406
-1.72586293,3.93419937,0.28601182,1.67688399,0.04941388,0.05948672,0.46561655,1.94204070,0.07335804,0.08029114
-1.71985993,3.91005907,0.28427141,1.67906415,0.05032918,0.05854258,0.46696559,1.91653314,0.07300881,0.07959039
-1.71385693,3.87561655,0.28131171,1.67622749,0.05109454,0.05748284,0.46667990,1.88680464,0.07246754,0.07863951
-1.70785393,3.83103398,0.27717414,1.66834290,0.05170148,0.05633075,0.46482776,1.85299694,0.07174524,0.07745074
-1.70185093,3.77664524,0.27191924,1.65547205,0.05214256,0.05511016,0.46150241,1.81531796,0.07085434,0.07604031
-1.69584792,3.71294222,0.26562492,1.63776733,0.05241151,0.05384485,0.45681875,1.77403188,0.06980824,0.07442771
-1.68984492,3.64055955,0.25838454,1.61546830,0.05250328,0.05255808,0.45090967,1.72944928,0.06862105,0.07263510
-1.68384192,3.56025833,0.25030456,1.58889680,0.05241421,0.05127208,0.44392242,1.68191777,0.06730718,0.07068668
-1.67783892,3.47290959,0.24150210,1.55845073,0.05214212,0.05000772,0.43601502,1.63181330,0.06588110,0.06860819
-1.67183592,3.37947777,0.23210235,1.52459693,0.05168652,0.04878421,0.42735294,1.57953263,0.06435708,0.06642638
-1.66583292,3.28100467,0.22223596,1.48786313,0.05104877,0.04761888,0.41810614,1.52548682,0.06274901,0.06416861
-1.65982991,3.17859414,0.21203649,1.44882933,0.05023225,0.04652708,0.40844663,1.47009607,0.06107026,0.06186256
-1.65382691,3.07339761,0.20163792,1.40811851,0.04924257,0.04552214,0.39854640,1.41378563,0.05933362,0.05953594
-1.64782391,2.96660041,0.19117241,1.36638709,0.04808766,0.04461536,0.38857588,1.35698287,0.05755122,0.05721627
-1.64182091,2.85940884,0.18076812,1.32431493,0.04677794,0.04381616,0.37870285,1.30011509,0.05573456,0.05493077
-1.63581791,2.75303772,0.17054736,1.28259516,0.04532634,0.04313220,0.36909158,1.24360809,0.05389452,0.05270623
-1.62981491,2.64869821,0.16062489,1.24192374,0.04374828,0.04256954,0.35990219,1.18788491,0.05204145,0.05056891
-1.62381191,2.54758550,0.15110653,1.20298881,0.04206165,0.04213291,0.35129009,1.13336472,0.05018519,0.04854439
-1.61780890,2.45086624,0.14208790,1.16645993,0.04028661,0.04182587,0.34340526,1.08046143,0.04833519,0.04665754
-1.61180590,2.35966528,0.13365347,1.13297714,0.03844535,0.04165101,0.33639130,1.02958178,0.04650049,0.04493227
-1.60580290,2.27505186,0.12587576,1.10314008,0.03656181,0.04161021,0.33038415,0.98112283,0.04468984,0.04339135
-1.59979990,2.19802495,0.11881474,1.07749712,0.03466125,0.04170468,0.32551034,0.93546863,0.04291167,0.04205615
-1.59379690,2.12949813,0.11251743,1.05653492,0.03276981,0.04193513,0.32188475,0.89298607,0.04117408,0.04094634
-1.58779390,2.07028419,0.10701772,1.04066844,0.03091405,0.04230181,0.31960796,0.85401994,0.03948481,0.04007949
